AverageReturn,StdReturn,AverageAction,Epoch,AverageAbsQYDiff,MinEsReturn,AverageAbsQ,AverageEsReturn,Iteration,AveragePolicySurr,AverageY,AverageQLoss,AverageDiscountedReturn,AverageAbsY,MinReturn,StdEsReturn,QFunRegParamNorm,MaxReturn,AverageQ,MaxEsReturn,PolicyRegParamNorm
1190.67511582,348.271167128,0.999301,1410,0.469614672479,358.214703111,24.2697,509.057146286,1410,-24.5507,24.2455163075,1.87787,250.586411918,24.2643747934,466.158082121,120.602301949,162.849,1909.93502102,24.2445,675.7751644,108.488
884.547476744,170.933430192,0.999473,1411,0.474140008311,14.6003518372,24.3301,352.015384677,1411,-24.58,24.3037791176,1.88719,243.334603815,24.3244387686,660.455765464,213.983181362,162.879,1696.66759932,24.3027,632.222382988,108.556
425.806944437,311.177669625,0.999311,1412,0.470231940918,12.6872447918,24.3206,257.141399696,1412,-24.5445,24.2885898765,1.80227,153.282407557,24.311942596,99.6094456217,204.923157941,162.895,939.414777199,24.2889,676.577374259,108.589
975.640156695,358.845583119,0.999379,1413,0.505321623555,8.90792351799,24.3465,286.516318911,1413,-24.6016,24.3170452614,2.12174,233.771765167,24.336013899,737.737053145,231.304914495,162.953,2181.36405741,24.3173,660.542433879,108.644
975.41203327,255.712731846,0.999474,1414,0.485581709135,114.644792791,24.3891,381.191624603,1414,-24.6649,24.3625773991,1.9186,233.931423877,24.3817185461,361.664148005,236.063722511,162.967,1697.43110891,24.3624,886.025400681,108.635
425.982247305,212.062381142,0.99962,1415,0.455057530517,165.039226132,24.4806,419.52371734,1415,-24.766,24.4529930667,1.48284,187.602510899,24.473201719,340.798130594,198.354079377,162.97,1717.75367843,24.4517,690.094522225,108.623
988.896506422,184.610799552,0.998965,1416,0.477757440199,62.702551517,24.494,463.712053041,1416,-24.758,24.4650082411,1.79872,228.073031897,24.4864518866,748.205294331,336.399164837,163.003,1773.56075567,24.4643,891.846309808,108.685
976.023768074,110.091318214,0.999051,1417,0.484296290769,18.0237033765,24.5135,391.30797638,1417,-24.8097,24.4813471196,2.00161,248.300621474,24.5034382075,778.125482654,299.181689766,162.987,1331.84730388,24.4821,909.511422495,108.695
175.471564479,52.2648670587,0.997453,1418,0.489704767131,52.9276940543,24.5763,298.760032677,1418,-24.8487,24.5513513625,2.07113,111.609041703,24.5716728053,149.384518608,230.480036579,163.011,436.673308787,24.5474,729.708281652,108.747
187.933936124,25.7433351185,0.998485,1419,0.456354153268,17.4526643008,24.6038,272.336490418,1419,-24.844,24.5773017676,1.58812,119.037545472,24.5997922441,170.743801125,200.086780353,163.04,463.276788977,24.5751,657.201246482,108.743
1110.91950217,592.156570127,0.998634,1420,0.473415305339,36.0105753296,24.6296,429.113462498,1420,-24.8649,24.5955102467,1.92485,239.453844478,24.6190120766,195.493722849,262.431264047,163.131,2682.74379148,24.5959,750.796307093,108.781
658.841234955,209.599353267,0.999094,1421,0.490106851957,190.031095117,24.6115,624.158193103,1421,-24.8481,24.5834272846,1.99412,226.454525984,24.6047452255,188.994237261,231.941594979,163.106,1528.43388999,24.5828,843.927640835,108.815
1720.37325227,692.712144896,0.998947,1422,0.467882249888,206.219665563,24.6691,453.557353879,1422,-24.9086,24.6397840738,1.68939,253.306374584,24.6581910311,171.573810762,175.40208812,163.177,3209.0539105,24.6405,626.826614701,108.846
1672.66929888,842.511215114,0.998911,1423,0.478757948799,10.3545496893,24.6388,479.038252372,1423,-24.8892,24.6125787475,1.89424,250.102508876,24.6317177696,452.700741473,504.065136133,163.217,3052.39730984,24.6101,1506.97893176,108.887
1797.25779431,777.514326662,0.999028,1424,0.492211198376,237.177627355,24.713,429.360904518,1424,-24.9788,24.6884965152,2.03713,264.692600807,24.7025269643,798.780554735,196.112722981,163.223,3387.4674828,24.6877,787.11078668,108.951
1012.32552297,703.686730078,0.999131,1425,0.459065735723,18.8840967568,24.8709,739.926990314,1425,-25.1174,24.8467204639,1.81565,218.857186428,24.8656451809,253.085399258,527.27550844,163.217,2903.98031957,24.845,1623.69015691,108.922
1442.56290198,468.928947128,0.99892,1426,0.476927774932,64.4546701781,24.7883,396.886808203,1426,-25.0466,24.7563666163,1.86944,251.935979205,24.7825504971,1035.26434773,236.983229594,163.279,2807.99653487,24.7563,769.294467034,108.996
999.892194641,125.960229048,0.999003,1427,0.472921681344,51.9293508844,24.8385,365.157523234,1427,-25.101,24.8084191814,1.88694,242.196422044,24.8316860284,760.82161161,274.714872256,163.324,1564.64538616,24.8076,950.250454672,109.013
420.48025063,42.2425437851,0.99878,1428,0.471636528204,40.9793801485,24.8687,392.612733874,1428,-25.1234,24.8378606192,1.89277,189.770308796,24.8629738859,385.665604869,237.749396591,163.333,613.335849802,24.8362,700.938684734,109.053
412.002759544,25.3993764381,0.99914,1429,0.479973619153,10.7427760051,24.8768,299.132415892,1429,-25.1365,24.837223329,2.00433,185.950559786,24.8670969828,375.703558099,235.858625147,163.363,495.487088353,24.8359,593.728402735,109.066
484.328539129,66.2645626167,0.99888,1430,0.481496025169,9.02101725483,24.8542,499.008809668,1430,-25.1078,24.8197814339,1.95216,198.332606633,24.8470323421,415.116481584,319.323436572,163.399,692.469343066,24.8196,984.958811771,109.076
449.617271373,37.3965212411,0.99909,1431,0.468520569322,9.88945045437,24.9317,330.242517923,1431,-25.1958,24.9037142564,1.72641,193.140809688,24.9235634269,394.312822104,236.561800763,163.435,510.658160631,24.9019,765.985377557,109.062
707.55840471,127.33348176,0.998991,1432,0.48976100773,14.5055773665,24.9067,235.63358527,1432,-25.1518,24.8712245097,1.93361,215.488039178,24.89419184,405.3183184,206.207284889,163.511,922.775494603,24.8719,543.625249549,109.104
911.587649245,120.767177785,0.999211,1433,0.456759488329,60.3201172193,24.9874,259.975544659,1433,-25.2052,24.9631291311,1.61195,242.850487603,24.9818137878,727.562475873,176.416855764,163.497,1265.76707642,24.9602,498.764350752,109.121
1078.02951532,92.6918471916,0.999037,1434,0.481349721194,84.924202702,24.953,468.807039452,1434,-25.1979,24.9264388173,1.8653,247.286167482,24.9458545834,896.436656756,175.769419985,163.549,1290.49768651,24.9245,590.295697083,109.189
1059.75356774,581.006985709,0.999371,1435,0.487789835329,13.1033033511,24.9414,420.430751767,1435,-25.208,24.9100473082,2.09231,252.303673695,24.9331315279,774.62549964,276.595408345,163.565,3245.33508221,24.911,781.354945898,109.236
1792.23247372,866.191127749,0.999024,1436,0.464542603573,21.5404916154,24.9934,495.902281834,1436,-25.2499,24.9583674414,1.6274,263.126027454,24.9847194639,821.690618842,273.921112459,163.621,3304.51881191,24.9585,817.338659521,109.274
836.472605343,68.3345808939,0.9991,1437,0.504481563674,150.601137725,25.0328,454.709823594,1437,-25.2772,24.9978602509,2.15469,246.859413971,25.0247658736,737.313401476,162.708306802,163.597,1005.97410844,24.9943,650.395470569,109.333
159.979749988,3.28296692445,0.99832,1438,0.488586269653,7.76595709619,25.0425,196.322164267,1438,-25.2318,24.995560188,1.91173,105.720559967,25.0343647201,151.918777873,100.394981165,163.571,169.865450995,24.9947,461.42420759,109.364
169.546011829,3.54365504742,0.998637,1439,0.502718513734,41.2067362219,25.0255,363.657700404,1439,-25.2373,24.9940685522,2.01414,110.052497469,25.0186671559,159.18392416,392.276993198,163.597,176.745550363,24.992,1284.12051024,109.421
1075.97247008,97.3603020965,0.999099,1440,0.499904226488,24.2195875612,24.9972,376.202566779,1440,-25.2572,24.9609980564,2.13435,242.649982819,24.9900462963,927.274097202,321.77929106,163.597,1328.8966587,24.9617,982.157693802,109.446
1013.04636943,179.29472768,0.998755,1441,0.504070897542,102.16995001,25.0138,473.010752086,1441,-25.2356,24.9776801401,2.08944,233.912805589,25.0057590776,765.633233349,325.369206034,163.629,1685.64201744,24.9772,1013.04247002,109.518
170.662402461,4.60443393297,0.99836,1442,0.489496744582,19.7509198993,24.9694,334.577429354,1442,-25.1812,24.9325070838,1.96984,110.638300802,24.9636296597,160.744140957,327.674721126,163.632,183.818342412,24.9309,999.123356864,109.474
1259.48723378,675.503964049,0.998895,1443,0.514201122692,5.73699829599,25.0081,174.474997308,1443,-25.2093,24.9773770866,2.05601,254.664225876,24.9983601049,790.261066383,218.326764128,163.666,3189.47281396,24.9748,746.99804111,109.588
1040.26240192,197.486994421,0.9987,1444,0.499337145232,12.8567711347,24.9598,483.674574268,1444,-25.1501,24.9144506113,1.97698,246.132279856,24.9495199748,776.58144965,220.919238239,163.75,1915.38186599,24.9149,688.530520371,109.59
1091.36009003,271.2209149,0.999106,1445,0.49838185626,50.8735389464,24.8612,437.976645964,1445,-25.0867,24.821427102,1.93735,241.517345217,24.8552247702,425.591446151,230.281786686,163.762,1844.70881711,24.8211,737.187396612,109.608
307.937371977,204.488186689,0.998742,1446,0.515825729309,53.0003778263,24.9027,269.944603393,1446,-25.1268,24.8696140021,2.16004,145.728403058,24.8972016945,162.645600389,175.939213258,163.81,1069.52530883,24.8678,645.307626916,109.61
683.753772076,65.5652655112,0.999012,1447,0.526114907847,163.202171055,24.9786,372.68644146,1447,-25.1788,24.9298848629,2.18467,224.427719422,24.9671083431,558.641632202,186.97150705,163.898,867.701097141,24.9305,700.826857981,109.732
1012.53454056,115.677821636,0.999242,1448,0.524465379366,13.1504969207,24.9713,463.669901221,1448,-25.2349,24.9434877541,2.07281,236.822755841,24.968743359,775.546141369,261.290345932,163.906,1285.36381814,24.9401,844.319224739,109.749
1057.78069421,182.537237673,0.999133,1449,0.493390046873,20.1337794078,25.0139,470.825628583,1449,-25.2346,24.9771155614,1.82788,242.988587524,25.0050233439,771.692343203,253.008277725,163.944,1731.10610009,24.976,716.092248118,109.728
932.818427864,114.375581755,0.999185,1450,0.514949527197,180.26192157,24.9961,511.614876038,1450,-25.2102,24.9397605118,2.11658,247.367128444,24.9882351906,754.46599386,244.390547986,163.962,1241.6011706,24.9392,925.062636418,109.769
801.895967981,56.0534060974,0.998821,1451,0.539063324493,54.5275284104,24.9669,338.904298374,1451,-25.2245,24.9269727062,2.38605,246.04794742,24.9586691563,726.852040056,252.765630561,164.02,939.191758498,24.9267,868.24020944,109.806
874.422963294,143.072013151,0.999076,1452,0.508238833844,20.2068943276,25.0118,378.748149302,1452,-25.2637,24.9742709557,1.96522,243.768956394,25.0017455725,188.220142182,334.199767265,164.065,1147.42183342,24.9732,863.267910402,109.828
288.406682189,260.03358482,0.999194,1453,0.499507357965,12.9402001389,25.0653,289.449023874,1453,-25.3013,25.0201883534,1.86286,135.108114369,25.0558936441,165.027938635,295.511302424,164.047,1028.27130011,25.0186,666.922596148,109.844
209.440662216,175.270803064,0.999206,1454,0.511813334242,82.5911567073,25.0581,429.656542897,1454,-25.3113,25.0206355718,2.00863,117.348244129,25.0506561081,154.651725223,261.58115568,164.066,1098.06171157,25.0189,936.980683997,109.902
814.174967697,92.1992517918,0.999364,1455,0.51449918609,33.8585120993,25.067,303.720489754,1455,-25.3194,25.0218664833,1.98399,226.306710399,25.0572418488,653.926481084,274.052034435,164.116,1038.21522562,25.0215,837.366439844,109.972
571.82995306,185.947514972,0.999243,1456,0.523789159892,13.931316376,25.061,288.176752827,1456,-25.3372,25.0231704331,2.11985,210.035461631,25.0518211032,353.844590235,212.915701045,164.154,915.551031006,25.0212,605.270053109,109.964
754.953230698,97.8441518488,0.999444,1457,0.520980325171,29.919537658,25.1688,420.289726771,1457,-25.4064,25.131329237,2.01465,229.498776625,25.1599612002,609.2965629,283.194578319,164.183,1010.20048122,25.1312,861.102131382,109.993
872.453621099,116.18006324,0.999442,1458,0.517982313483,110.336275606,25.1902,358.565438727,1458,-25.4463,25.1614120242,2.06172,228.861774955,25.1848077357,703.879897754,185.828377438,164.227,1320.71762726,25.1585,598.970655297,109.993
534.810357953,236.771613417,0.999201,1459,0.50598250635,19.2306369831,25.1507,285.05452398,1459,-25.4055,25.1158150777,1.94907,194.436650113,25.145846824,350.211757255,137.856831193,164.257,1255.29934231,25.1169,429.683762168,110.005
892.789842869,117.711974648,0.999208,1460,0.521234484353,101.228262597,25.2532,489.804038872,1460,-25.506,25.2131620587,2.10768,220.692073701,25.246906753,648.393356815,362.31626983,164.292,1085.05389804,25.21,1084.24288946,110.002
600.755159142,73.3685518005,0.999396,1461,0.494538118349,540.71249203,25.294,702.562931334,1461,-25.5191,25.2517467041,1.75848,206.206414851,25.2871106158,520.821672723,196.793142787,164.325,812.839005663,25.2522,1039.33540857,109.971
887.776737644,102.381414117,0.998735,1462,0.523353706506,291.404968216,25.3326,492.564319193,1462,-25.5802,25.2892522918,2.20866,235.377223488,25.3253174469,651.101630808,194.73180948,164.372,1193.69585741,25.2876,837.396374111,109.953
462.904758159,71.4727092237,0.999323,1463,0.503488319652,297.064126832,25.3308,627.894191655,1463,-25.5625,25.2876062421,1.85954,185.301899316,25.3222029581,347.249495101,220.041236503,164.4,603.385626487,25.2871,874.307626719,109.971
329.967599639,27.7700566818,0.998852,1464,0.514524263146,69.6999755766,25.3239,287.638633753,1464,-25.5491,25.2649482435,1.99069,164.350727383,25.3154988872,276.365299718,208.809628877,164.472,425.451785616,25.2657,669.270606004,109.951
715.991691228,138.370139077,0.999492,1465,0.507251341938,68.9109941928,25.399,290.039445623,1465,-25.6598,25.359302853,1.92629,227.088738354,25.3892859364,359.499331508,135.986008443,164.473,975.390793854,25.3596,540.585311726,109.999
910.056261582,244.540044926,0.999446,1466,0.502926164189,216.962732453,25.3998,409.671448557,1466,-25.6544,25.3619782648,1.9531,221.846040475,25.3937555662,653.695743469,176.621003274,164.514,1582.66219976,25.3608,706.418501489,110.141
871.991589746,257.685315803,0.999041,1467,0.511735689828,14.7252538361,25.4649,388.287158951,1467,-25.7209,25.4104837924,2.04559,229.337030388,25.4595824344,394.364518109,246.583869413,164.546,1480.4628691,25.4096,757.100853076,110.17
931.199411474,151.157407502,0.999226,1468,0.508828819668,10.4502830467,25.4941,348.757289987,1468,-25.7435,25.4532110295,2.05757,227.085141541,25.4827817635,399.702236086,264.199090906,164.584,1236.46816577,25.4532,831.24222584,110.177
725.577485333,113.968602422,0.999142,1469,0.534415696948,54.1138190791,25.4338,337.864055407,1469,-25.6874,25.3969691771,2.17667,213.434570609,25.4285787718,391.712667744,208.860235619,164.616,952.530616261,25.3938,641.147289005,110.169
1006.24630608,335.54679964,0.999151,1470,0.504234242689,364.021742854,25.5516,589.158241378,1470,-25.811,25.5164635668,1.92735,226.880327464,25.5432912076,390.215761061,312.756476104,164.611,1776.80545395,25.5172,1124.70670124,110.253
780.469174405,206.087222548,0.99921,1471,0.544997393949,89.4367077466,25.5615,495.284125782,1471,-25.7933,25.5173375101,2.32409,223.702851131,25.5521368712,382.854967956,359.428072896,164.641,1537.42017121,25.5177,1123.65597187,110.28
867.578842568,165.932316248,0.999223,1472,0.513188832724,96.5773323001,25.5987,427.762878872,1472,-25.8463,25.5468494097,1.97935,230.271600979,25.5944333349,665.26776623,197.151947375,164.67,1375.10740494,25.5448,706.101721778,110.294
1580.65234493,882.471569334,0.998798,1473,0.552452884833,73.0175599862,25.5694,762.947942692,1473,-25.819,25.531623032,2.58363,207.044804532,25.5656386251,337.708006144,735.768619852,164.701,2793.76006972,25.5288,1782.47242959,110.305
261.856497101,101.794700044,0.998995,1474,0.518505618062,140.569942061,25.6284,379.643229481,1474,-25.8636,25.5862597085,2.07539,137.927331886,25.62049055,144.63217847,153.317136379,164.702,557.880557234,25.5857,605.531494368,110.218
152.943412393,3.17972800022,0.998486,1475,0.537457344829,16.6994812699,25.6659,194.746043032,1475,-25.8976,25.6276622368,2.25992,102.538810817,25.6616195174,145.507377956,83.9010930739,164.668,164.475953795,25.624,325.891377404,110.182
222.638827033,94.9749982452,0.998672,1476,0.512629497776,23.3246410105,25.6633,209.131914995,1476,-25.8738,25.61526207,2.23778,124.261692357,25.6551018524,145.894035383,140.833445682,164.71,372.062546242,25.6152,618.065683724,110.232
142.362307885,1.72244454287,0.999446,1477,0.554363751971,5.5179433282,25.5133,142.798799155,1477,-25.671,25.4567469694,2.4956,97.72709201,25.5057377275,135.548100744,77.2972934037,164.758,150.794301389,25.4558,321.693434099,110.195
571.189125846,254.388072008,0.999202,1478,0.557994665011,19.1584419059,25.5757,167.799374668,1478,-25.6512,25.5287726565,2.19988,196.925600925,25.5680404605,159.66416696,108.555262986,164.75,1291.61728735,25.5271,498.496700394,110.34
447.495147065,61.9974906843,0.999048,1479,0.585510072916,24.4529206069,25.484,289.429787985,1479,-25.69,25.4465119197,2.2872,190.019080545,25.4778667458,386.280677358,143.534501376,164.711,622.519230691,25.4455,449.897012991,110.373
624.932390874,90.809190212,0.998998,1480,0.527940670206,112.945317114,25.5161,437.470418038,1480,-25.7178,25.4650380812,1.96718,227.558942429,25.5075247925,411.572736902,140.801510856,164.76,784.638522831,25.4654,550.319221747,110.373
686.669110759,97.9721744017,0.998426,1481,0.526387884088,112.559180112,25.4332,407.837147935,1481,-25.6315,25.3961967628,1.96782,239.837798336,25.423527273,488.097530223,214.236384931,164.795,831.166078489,25.3966,683.739957239,110.378
507.558488278,31.5416602684,0.998238,1482,0.540737270776,10.6762878785,25.404,342.562554417,1482,-25.5956,25.364927647,2.20905,215.780748749,25.400704501,453.025743862,247.593035131,164.794,616.61426708,25.3609,692.74727274,110.391
639.826973339,217.609929625,0.998876,1483,0.514971890061,28.1544743837,25.3538,241.630613025,1483,-25.5542,25.3186229093,2.0648,226.861119394,25.3470064513,135.712724308,138.076599543,164.843,807.354638461,25.3201,505.194469966,110.436
1304.46475065,500.677719124,0.999169,1484,0.533214517358,14.5294821131,25.3546,314.96999173,1484,-25.541,25.3010106016,2.15346,247.265733272,25.3484084605,124.024108774,255.926109158,164.834,2515.05055601,25.3008,727.308951977,110.512
922.678092918,188.079732046,0.999149,1485,0.538570025389,6.31522640698,25.3166,609.807707538,1485,-25.5306,25.2796917682,2.35786,251.837628988,25.3089976059,739.668463318,371.765285502,164.85,1491.87483498,25.2779,1145.96978112,110.585
946.121887352,256.314521609,0.99887,1486,0.525915276093,57.7797829949,25.3529,376.988481559,1486,-25.5723,25.3127455754,2.16165,251.812744106,25.3448240381,743.204521313,224.41613448,164.888,2010.58291104,25.3113,632.906108841,110.561
2780.36259195,886.293546445,0.998961,1487,0.517467433677,386.799847492,25.3356,557.002817658,1487,-25.5984,25.2994488551,1.98134,265.276270165,25.3283437392,986.495741074,109.588439584,164.876,3418.94932038,25.3,685.694454753,110.596
997.524728019,314.182556671,0.999399,1488,0.515044498549,119.965329674,25.354,494.932336132,1488,-25.6155,25.3040993866,1.98167,254.780400552,25.3460919287,729.310235682,238.642070004,164.957,1972.19263879,25.3049,848.278739303,110.575
1854.55611314,623.329369398,0.999196,1489,0.518719585706,61.8271415785,25.4273,367.97069443,1489,-25.6448,25.380696202,2.04088,267.110419122,25.4161173117,1162.32431742,222.567020863,165.022,3470.97001679,25.3795,835.678350897,110.584
2479.62003766,968.436433913,0.998759,1490,0.49614940797,24.778177931,25.4211,433.252795408,1490,-25.6574,25.3786821449,1.83488,251.194586824,25.4112533307,906.102319844,279.036058229,165.008,3267.96346329,25.3804,768.081829821,110.609
827.993689872,247.736286934,0.999335,1491,0.523726460825,63.9634175225,25.3857,420.29110106,1491,-25.6231,25.3569106276,2.10746,251.55991382,25.3818051814,717.803958974,252.96875396,165.064,2326.10186828,25.3533,885.772528719,110.569
1453.98743194,644.833732956,0.999297,1492,0.518463329777,10.7775606972,25.339,425.611761899,1492,-25.5733,25.3055989731,2.08422,253.574543,25.3298134964,821.135301309,318.400778047,165.106,3246.80599241,25.3041,921.015236549,110.645
852.496779645,229.985844102,0.999259,1493,0.496946471575,211.207997848,25.4488,598.641437778,1493,-25.6922,25.4116418103,1.93257,248.268923943,25.4369897565,728.299832729,278.283513971,165.111,1933.03825551,25.4117,989.413212217,110.688
1118.57010855,331.563043673,0.998885,1494,0.489136233193,469.020437199,25.3978,665.780237496,1494,-25.6275,25.3612233356,1.84138,240.029627301,25.3881565753,818.44626916,175.169928828,165.14,2268.56311286,25.3615,925.567485285,110.687
956.880113661,133.069885839,0.999347,1495,0.497313142879,303.646914725,25.4825,645.532532191,1495,-25.7101,25.4521159482,2.07232,242.507501343,25.476580435,724.185431717,202.133150647,165.168,1482.01108059,25.452,837.601822541,110.705
829.263136101,126.946211605,0.999194,1496,0.507139545589,59.6973440902,25.3713,524.086931137,1496,-25.5922,25.3379926459,1.98621,226.786018339,25.361794396,626.28002746,272.070338128,165.191,1279.34968054,25.3387,797.703780768,110.786
679.101186755,77.634379849,0.999252,1497,0.503541651707,16.1568321538,25.3512,354.251560556,1497,-25.5635,25.3229928845,2.07311,220.428920138,25.3428495359,572.98251571,235.553174211,165.229,892.977612705,25.3232,666.679627098,110.743
621.945754527,122.512213634,0.998729,1498,0.488695198377,96.2867931326,25.3253,348.798776483,1498,-25.5569,25.3005890074,2.11338,196.578952852,25.3195640129,455.64750624,213.21766543,165.286,1055.4454113,25.2977,685.537995103,110.742
678.020345666,164.771600353,0.999054,1499,0.483873198256,33.2505972949,25.3806,253.715851589,1499,-25.6118,25.3585306231,1.86111,204.173466271,25.3731145706,468.979213285,148.225781085,165.325,1253.38135703,25.3579,606.696711395,110.732
414.539524052,99.1432783838,0.99926,1500,0.510355376199,30.3704936908,25.3241,480.11315177,1500,-25.5493,25.2903871047,2.18333,174.772441112,25.3198570611,197.742743273,288.866021473,165.371,722.609380661,25.2875,895.579094476,110.73
768.066921041,464.827636827,0.999168,1501,0.473042240715,38.8182580617,25.342,400.712037358,1501,-25.5541,25.3051723109,1.70988,206.252572035,25.3345955083,317.033285075,274.471390106,165.383,2086.24534975,25.3047,825.504425083,110.892
474.218128921,150.987496764,0.999143,1502,0.489267777298,139.343356661,25.3246,373.157046873,1502,-25.5425,25.2934399109,1.86906,176.296557528,25.3151217786,324.026738361,285.046611784,165.415,894.218653714,25.293,926.197642132,110.935
610.613310167,107.021772518,0.999199,1503,0.479815654255,212.674509989,25.3633,446.20686718,1503,-25.5617,25.3248813719,1.84884,199.834517691,25.3569043579,341.89601424,222.715542975,165.468,899.57601754,25.3238,772.21815191,110.971
485.63768577,74.0853062967,0.999305,1504,0.502586343229,47.1229634289,25.2285,367.328865397,1504,-25.4303,25.1947719466,2.17739,182.968239545,25.2209770259,381.89274192,231.582851895,165.479,799.921560431,25.1951,730.120092995,110.971
904.61956362,185.493920043,0.998999,1505,0.498989676926,175.826074775,25.2125,299.310807803,1505,-25.4381,25.1843014285,1.99042,218.25944358,25.204970554,629.928867869,117.881214564,165.491,1680.47467093,25.183,489.778467955,111.008
1008.38894003,459.856322214,0.999143,1506,0.47187023419,36.4714293804,25.3137,387.763073539,1506,-25.5343,25.2863435904,1.82078,247.646877644,25.3064053628,731.061087067,340.029517527,165.504,3184.16777924,25.2867,965.049282328,110.915
1048.43925484,134.025833548,0.999357,1507,0.485403550252,60.6835940846,25.3043,354.45978511,1507,-25.5296,25.2739515128,1.92978,237.147796054,25.2961181347,755.719379421,271.420768625,165.55,1419.62638207,25.2733,926.160055481,110.983
1269.92722241,741.065566322,0.999448,1508,0.491852868949,89.3442087788,25.2648,479.24510743,1508,-25.4766,25.2382359505,1.93255,251.4087218,25.2562921893,746.67656073,443.815356194,165.582,3243.68741701,25.2387,1366.9318221,110.966
2545.74178802,977.644073995,0.999146,1509,0.507299504437,40.807838246,25.2788,704.675423913,1509,-25.4878,25.2431571456,1.93854,253.226974965,25.2704476351,707.476975533,420.880321838,165.611,3341.45355068,25.2416,1175.04607905,110.994
2159.77724391,766.537937365,0.999199,1510,0.520130730456,9.26926142902,25.2295,491.336994532,1510,-25.4524,25.203837512,2.35054,245.374219963,25.2217948782,976.564728942,265.321486117,165.63,3043.52705118,25.2038,774.221372322,110.991
2000.37172123,1056.36011024,0.999386,1511,0.483071635638,459.834453755,25.3085,583.177732251,1511,-25.5411,25.2765730102,1.88925,238.3602279,25.304030295,396.417306886,134.677280652,165.65,3162.68636627,25.2759,809.930745924,111.061
1732.56606806,1149.15710609,0.99922,1512,0.47336536955,99.6301675877,25.2681,549.292691364,1512,-25.4875,25.2367626409,1.82867,218.603958736,25.2594990681,370.833496644,293.987760974,165.69,2935.4530494,25.2364,1001.62477243,111.099
3293.29288741,51.751735599,0.99916,1513,0.481225196724,72.944565191,25.3147,743.688620121,1513,-25.5375,25.283311295,1.86686,260.158618077,25.3050998796,3208.11494165,499.705856645,165.743,3362.86352419,25.2848,1525.78460565,111.103
2394.89521255,1053.40348776,0.999398,1514,0.471537740124,130.6489094,25.265,446.642602666,1514,-25.5045,25.2428014765,1.75194,260.765178734,25.2605086225,827.752888185,230.640589116,165.774,3362.53939852,25.24,736.503814202,111.102
195.063073581,94.2222620458,0.999003,1515,0.47010230476,43.0928018545,25.317,255.338264543,1515,-25.5189,25.2833283572,1.79733,117.735255386,25.3070159193,141.628980047,254.834722253,165.784,450.171507526,25.2831,822.133517193,111.047
407.414996402,141.051925808,0.99949,1516,0.46741548928,89.165966227,25.2909,237.024584769,1516,-25.5171,25.2663543563,1.7432,179.775809543,25.2856328135,152.670262576,117.177256007,165.805,1200.95363313,25.265,471.703234697,111.114
566.872166898,312.788311421,0.999338,1517,0.4974314518,59.6693181787,25.3075,200.521760449,1517,-25.5091,25.2770974439,2.14925,190.088812023,25.2997667361,166.706652879,119.129026906,165.778,1807.24286778,25.2777,429.58962783,111.189
302.746246433,205.485751646,0.999565,1518,0.472623554786,57.5083344381,25.2581,262.183075918,1518,-25.493,25.2307380146,1.74775,140.84861737,25.2499673132,166.986893997,234.649020859,165.805,1164.76352393,25.2277,684.113432289,111.223
1708.46769648,643.376046936,0.999207,1519,0.496682983313,193.175969453,25.2774,493.865670413,1519,-25.4999,25.2613651835,2.15257,231.781880975,25.2717772091,743.739349407,359.153473026,165.829,2723.71339064,25.2598,1195.69109474,111.172
2376.67784832,583.2487809,0.999218,1520,0.501258373005,8.94072616494,25.3122,410.548366349,1520,-25.5606,25.2929341604,2.08004,242.311222948,25.3039086031,1048.51250059,302.524062356,165.859,2800.21900415,25.292,918.012421346,111.227
1743.6587852,677.291851545,0.99928,1521,0.474697621067,5.52116527167,25.3128,306.152023494,1521,-25.5233,25.2949166482,1.93675,240.558933168,25.3051433937,671.080339111,314.530148809,165.902,2840.63906298,25.2956,930.65928345,111.22
1638.9340782,901.702858083,0.999286,1522,0.485701112883,5.5249028226,25.3031,170.563881731,1522,-25.5218,25.2747496455,2.0267,229.796064423,25.29637276,663.229281089,284.564822413,165.92,2890.66947503,25.2738,921.938278317,111.22
854.498698716,590.381168943,0.999343,1523,0.4786897374,8.74191393273,25.2853,342.38744093,1523,-25.4802,25.2604401466,1.82333,208.787671698,25.2771726529,148.711311477,300.365109554,165.896,2778.83092786,25.2579,1019.72627281,111.18
680.356300158,221.049927993,0.998917,1524,0.462173470318,6.72287186447,25.3129,206.032263718,1524,-25.5146,25.2822332401,1.65207,203.900208594,25.3036021068,459.518623772,232.733816887,165.909,1611.36800278,25.2845,714.804679034,111.168
2331.72521909,898.774772644,0.999381,1525,0.516950043637,119.964187813,25.2729,410.898000323,1525,-25.492,25.2417330873,2.39625,237.096947128,25.2685014211,493.586277015,181.185832117,165.927,3065.22053157,25.2402,682.11096079,111.217
1127.62917783,532.885126945,0.999184,1526,0.479696520082,16.8693943873,25.2874,371.653928078,1526,-25.4915,25.2601072772,1.86623,228.905730679,25.2803887886,599.964666237,244.234494753,165.916,2369.04344961,25.2592,800.514514314,111.253
1226.70516182,646.02842919,0.999006,1527,0.478763971844,9.42497849222,25.1994,290.775253845,1527,-25.3808,25.1559789856,1.78438,234.867419665,25.1934954008,525.077304818,245.221282086,165.935,2937.64347386,25.1543,884.426830915,111.257
