StdEsReturn,AverageQLoss,AverageEsReturn,Epoch,AverageDiscountedReturn,AveragePolicySurr,MinEsReturn,AverageAbsQYDiff,AverageAbsQ,Iteration,MinReturn,AverageAbsY,AverageAction,MaxEsReturn,MaxReturn,StdReturn,AverageY,PolicyRegParamNorm,AverageQ,AverageReturn,QFunRegParamNorm
987.433376003,424.781,715.769930634,2971,176.460600066,-397.774,-6.5201499893,9.38617715633,395.566,2971,118.00555453,395.474830607,0.99983,2652.52649409,4433.40695854,1578.83119657,395.244153147,182.901,395.231,1373.43018123,238.236
450.673675484,435.552,346.79484962,2972,115.233198216,-398.135,-9.03611168647,9.37185372644,395.965,2972,47.1580611412,395.882556713,0.999854,1320.50192668,3815.56406621,1004.58252126,395.652334926,182.917,395.651,531.429844982,238.282
451.641596205,435.207,336.003876154,2973,178.283350557,-397.866,-8.25706144566,9.49535815666,395.715,2973,166.113787921,395.627747208,0.999758,1364.39255343,4394.74878274,1476.48800567,395.403302998,182.963,395.394,2166.76119382,238.297
604.027024523,444.596,607.762886175,2974,166.241227321,-397.464,-5.9358536782,9.58457570869,395.258,2974,8.605655725,395.158299284,0.999745,1540.85253979,4620.11186125,1084.41395228,394.922672556,182.962,394.918,866.135321815,238.344
314.433802037,439.656,356.002946194,2975,206.049013707,-397.497,4.37257682282,9.49079352538,395.312,2975,759.404573275,395.202824559,0.999873,852.345259383,4378.23910997,1025.04936204,394.960624059,183.008,394.962,1822.6233186,238.352
315.536751136,442.759,299.713592975,2976,213.402211341,-397.215,-8.06703484413,9.53307409782,395.015,2976,44.5619827772,394.899190361,0.999912,1035.13905086,4363.85109754,1208.93398642,394.638308359,183.045,394.638,1755.90121341,238.407
478.876616209,391.798,569.704894802,2977,192.779007953,-398.188,125.121458509,9.31396736241,395.861,2977,152.289742509,395.770056785,0.999796,1292.19365883,4352.07492565,1249.95747222,395.517556534,183.078,395.518,2295.65592266,238.419
643.27233545,479.288,353.247186147,2978,201.719520816,-397.917,-7.80877936877,9.65011448932,395.615,2978,244.69162817,395.539830887,0.999804,1778.58329011,4280.39093487,1402.78745207,395.277597833,183.088,395.273,2359.61950512,238.487
322.391109451,433.677,206.256246687,2979,234.109746116,-397.189,-10.8128869218,9.5349798393,394.97,2979,229.650097304,394.86026377,0.999902,950.403351973,4405.74363144,1306.15509253,394.605360903,183.115,394.599,3417.70941679,238.53
321.045894071,435.557,1020.89387059,2980,235.379208047,-398.362,613.856884222,9.60449044266,396.06,2980,220.316871588,395.975946105,0.999787,1398.61445316,4319.30831771,1243.40705616,395.737908198,183.187,395.732,3109.51140797,238.583
554.94183181,432.507,564.500616618,2981,261.26944371,-398.051,-4.65742321663,9.51973674217,395.742,2981,1688.93865137,395.659837598,0.999811,1518.55071777,4396.52214584,832.717175444,395.32156522,183.259,395.315,3911.91769823,238.629
92.5634845326,462.792,301.479916957,2982,243.539163962,-398.504,162.687619887,9.64518626067,396.221,2982,341.90018066,396.138332077,0.999851,423.399929171,4600.93192023,1289.48807097,395.813733509,183.287,395.813,3578.85020825,238.661
0.0,443.424,1780.52858073,2983,264.569122577,-398.561,1780.52858073,9.61922080676,396.279,2983,1832.91109861,396.208569045,0.999874,1780.52858073,4405.73487528,679.30127071,395.881667683,183.355,395.878,3901.57679226,238.742
1492.09054234,433.889,739.051477892,2984,230.205854034,-398.651,-4.46889040446,9.53129867943,396.326,2984,144.844296817,396.23361033,0.999854,4064.31640099,4393.34011869,1399.40055105,395.860918897,183.398,395.86,3164.59328756,238.778
751.651679037,460.016,349.548103185,2985,241.936504861,-398.525,-11.4565836948,9.65131512619,396.159,2985,309.464621779,396.077692633,0.999895,2805.90092301,4229.97089208,1375.51811878,395.715470658,183.414,395.718,2567.88675073,238.825
712.696903948,438.987,1059.13566083,2986,238.688659769,-399.163,312.576184023,9.61522133328,396.804,2986,162.901188272,396.711470015,0.999847,2018.83847691,4172.33434734,1028.99988528,396.382635632,183.415,396.381,1436.8596307,238.871
221.59600828,482.129,305.842902939,2987,274.727496998,-398.741,-6.68660867432,9.77011790608,396.409,2987,1436.6003897,396.309285888,0.999892,639.598719807,4680.76780213,1160.13776577,396.003430545,183.444,395.994,3236.31646823,238.89
546.917255874,410.721,606.749579173,2988,235.482778819,-398.57,145.442557919,9.52008312934,396.205,2988,753.015504111,396.144172766,0.999851,1537.74895716,4584.17179672,1298.5082974,395.812905831,183.426,395.805,3030.72784391,238.926
771.393773968,415.545,498.841690772,2989,213.539992939,-399.24,-5.09878845933,9.47442285741,396.826,2989,205.414786388,396.742193745,0.999901,2119.48359178,4275.00103767,1186.4778025,396.47272656,183.437,396.472,1860.55906178,238.969
548.98569171,441.227,465.88115576,2990,258.092357139,-399.262,3.91576446466,9.54683125815,397.036,2990,513.52021703,396.948632264,0.999894,1270.49362217,4282.06775131,1034.77806178,396.655262855,183.458,396.639,1806.9820023,239.009
389.551083791,418.303,638.257990807,2991,244.172663055,-398.431,35.9925006103,9.56415851283,396.324,2991,544.866167284,396.216220552,0.999846,1018.15985809,4203.50874211,1051.41398162,395.84676281,183.47,395.849,2378.14181515,239.033
237.296808903,480.141,242.049880774,2992,242.950261215,-398.828,0.218543292499,9.79924642769,396.804,2992,453.714051284,396.681160713,0.999919,647.596963006,3365.08661407,601.905427744,396.347420907,183.466,396.345,1171.53411086,239.094
210.368546741,461.18,212.87588634,2993,240.60030807,-398.596,-4.7562219883,9.75511818684,396.573,2993,261.109724845,396.500390614,0.999841,616.048557425,4325.47312773,943.947726811,396.157362842,183.499,396.138,1306.61481312,239.178
337.765765904,461.076,253.547121927,2994,260.171129769,-398.573,-6.4927147175,9.83254529826,396.437,2994,509.295835321,396.335757211,0.999872,1182.51445543,4810.29838422,800.602545435,395.954781855,183.494,395.965,1355.08624584,239.214
80.5299215051,424.902,214.627202229,2995,260.316718279,-398.445,81.5161579889,9.60925475931,396.294,2995,264.780098993,396.193906969,0.999859,323.524342295,4500.62148734,1209.70440799,395.8150927,183.52,395.809,1955.14675247,239.279
307.01820349,436.357,335.188446381,2996,206.781019029,-398.568,-9.55803933263,9.58478725643,396.363,2996,208.17021487,396.292951255,0.999835,978.992625171,4421.8345819,1444.48622242,395.942886806,183.544,395.934,1980.18993987,239.334
409.633138461,478.316,499.375843094,2997,236.97668736,-398.581,184.216046831,9.71380528351,396.278,2997,1207.12882428,396.166343635,0.999847,1306.66116929,4634.31122305,1076.89063412,395.802876587,183.542,395.794,3346.88405503,239.345
252.330221828,450.304,389.858039658,2998,249.262098825,-398.887,116.221219164,9.54703923029,396.663,2998,228.912039056,396.568840106,0.999775,884.149884417,4839.06925362,1140.05331859,396.22855346,183.575,396.232,2182.0597989,239.39
675.243568149,433.663,590.453237748,2999,252.051002661,-398.683,59.0139129703,9.47562135807,396.592,2999,834.252407814,396.499889386,0.999858,1749.55651438,4873.15023484,1197.43641024,396.164363181,183.571,396.156,3471.01744332,239.394
259.340651565,433.307,674.068768769,3000,278.896340615,-398.784,438.889317439,9.48970261631,396.606,3000,345.844941718,396.512287694,0.999817,1069.16486966,4462.23161582,1199.96887025,396.203566031,183.58,396.194,2690.05427146,239.426
1268.78773535,442.342,1582.81684372,3001,271.112766216,-398.572,265.569346126,9.52472850225,396.454,3001,395.574609281,396.351084133,0.999878,3296.60775871,2800.39148613,684.688040624,396.031589169,183.619,396.03,1465.53829529,239.439
566.584882486,416.301,696.470599016,3002,262.346638797,-398.557,64.4911319579,9.50481793825,396.383,3002,542.662329422,396.270705158,0.999891,1330.71983421,4944.72255245,1686.47021343,395.940506069,183.673,395.938,2785.92461049,239.501
574.642162938,463.039,733.184575242,3003,245.966507819,-398.021,85.2294537756,9.6706220934,395.784,3003,105.244398068,395.679039531,0.999857,1475.64487271,4725.92510035,1486.14278513,395.36944168,183.641,395.369,2567.97003928,239.528
264.038432698,467.528,425.296379843,3004,252.272900472,-398.488,74.6744366367,9.6460652535,396.247,3004,502.097684685,396.149671127,0.999879,810.429029913,5018.59064724,1520.97926135,395.799660282,183.675,395.798,2613.39210607,239.581
409.507659047,429.562,404.198962444,3005,244.667424869,-398.699,5.21052406121,9.50152240024,396.446,3005,127.739209997,396.34126757,0.999853,1362.14415202,4695.86822938,1426.24278095,396.000739983,183.723,395.999,2984.30857826,239.598
494.813831061,467.038,749.478442992,3006,260.417158941,-398.579,195.796165351,9.60870631113,396.315,3006,1045.3083734,396.222006923,0.999913,1640.52025332,4664.15597005,1445.81802249,395.928669299,183.759,395.912,3185.85524074,239.64
365.287707436,439.929,483.6565084,3007,263.429963797,-398.329,4.01599213312,9.55421451049,396.103,3007,504.812111566,396.022826636,0.999905,877.884702403,4370.40971952,995.66463173,395.725197191,183.804,395.716,1748.67575169,239.706
247.440182811,451.409,593.675535924,3008,221.718761591,-398.273,190.748982452,9.66497930617,396.036,3008,107.304452429,395.923809035,0.999928,832.342970121,4709.6273195,1346.34518228,395.603151227,183.865,395.609,1877.07555419,239.746
427.032758505,463.552,570.748607792,3009,177.483308322,-398.368,170.396558356,9.69704743418,396.25,3009,114.782662295,396.143246512,0.999906,1459.85174903,2689.75592921,611.239423501,395.794804344,183.881,395.794,815.757786589,239.808
194.992165214,424.207,266.898517088,3010,265.336712425,-397.852,2.50810877655,9.48712034577,395.698,3010,184.339521689,395.603494197,0.99988,614.620428698,4695.73108883,1214.48393857,395.275587579,183.959,395.274,2166.59874677,239.841
337.389156191,455.28,638.570609171,3011,236.640008454,-397.908,202.601239855,9.65786399681,395.689,3011,153.690138282,395.59468853,0.999885,1192.35884253,4775.98067457,1718.13917633,395.281280734,183.965,395.278,2570.59555328,239.889
362.862693694,446.644,535.898184716,3012,287.752877641,-398.023,201.791613563,9.63317115765,395.792,3012,885.409002523,395.709004993,0.999929,1132.06262849,4704.20718998,1231.18838599,395.378125374,183.966,395.379,3704.0014629,239.877
1121.35085825,414.231,812.717775035,3013,313.836399111,-397.888,-5.14421930349,9.53303861146,395.597,3013,1350.84599837,395.491802223,0.999788,3027.68350001,4986.27745163,1275.84116483,395.175533948,184.026,395.158,4049.60001619,239.878
269.998781488,471.73,255.46580814,3014,278.261016108,-397.987,27.2129954376,9.71846268076,395.709,3014,358.937445072,395.61974476,0.999792,765.165680215,4718.58845425,1272.58573391,395.29595076,184.065,395.305,2882.0109865,239.917
105.335879474,435.159,2225.8568259,3015,266.49372422,-398.194,2120.52094643,9.53237060164,395.92,3015,166.743942133,395.81965178,0.999883,2331.19270537,4532.2831243,1125.65552628,395.472213798,184.058,395.48,1930.76571811,239.946
706.20726653,464.49,1060.12983217,3016,269.230299072,-398.024,-10.5118609661,9.72262600594,395.814,3016,392.586251171,395.705035763,0.999871,1852.15084028,4433.39823632,1254.39353161,395.373285069,184.09,395.364,1970.74154271,239.977
323.135382166,428.002,415.625858637,3017,280.457650634,-398.861,3.3377828653,9.57474131744,396.609,3017,426.382048053,396.524525087,0.99986,984.067937562,5086.07214399,1492.48169693,396.160607004,184.134,396.141,3162.84721511,240.009
340.458032381,445.943,490.738673635,3018,280.861838786,-398.849,5.87003858551,9.54767801527,396.714,3018,1179.91617432,396.604466531,0.999862,884.305289969,4717.65675191,1259.53879382,396.237670132,184.147,396.238,3274.99201768,240.036
328.1965376,463.792,241.817714044,3019,273.068816488,-398.407,-10.8698641222,9.60750717524,396.178,3019,852.801610208,396.087738323,0.999741,986.764463416,4605.46349402,1288.95538366,395.729587959,184.179,395.728,3670.9692506,240.077
295.646809253,454.165,305.801932527,3020,269.830718168,-398.861,-9.16702219297,9.60279134334,396.53,3020,1307.52975192,396.440687321,0.999881,796.241401159,4705.87768878,1212.94037717,396.08164205,184.215,396.078,3368.13270559,240.11
612.051842338,436.087,1299.38300931,3021,286.02315654,-399.104,455.112070297,9.51004380769,396.988,3021,1186.26446142,396.864154525,0.999826,1886.7943776,4844.21927613,1144.70447881,396.536112365,184.272,396.537,3405.76087107,240.163
207.506240221,447.386,189.879072592,3022,237.711185199,-397.943,-1.78960701679,9.6355080119,395.777,3022,217.528112714,395.665159867,0.999946,587.535536229,5063.50068875,1607.54094799,395.328992704,184.346,395.314,3548.41254333,240.187
937.493280659,433.308,972.630372103,3023,275.749621722,-398.91,168.269556905,9.48194645003,396.641,3023,1753.69629779,396.547087213,0.999919,2357.10038966,4942.98393946,1047.96176038,396.242764925,184.376,396.239,3955.28331113,240.238
230.839060563,454.204,474.17730891,3024,285.967057663,-398.526,208.34325524,9.54006814917,396.278,3024,2572.36366547,396.174987864,0.99986,777.898241791,5291.38562157,1009.54033295,395.863674477,184.372,395.857,4215.60135169,240.3
381.839507961,451.078,956.300180603,3025,259.378861444,-398.859,419.220543281,9.55748518553,396.613,3025,273.078598062,396.48842207,0.99985,1273.43230462,4778.59439969,1612.71851501,396.196703801,184.422,396.204,3430.6173667,240.321
615.483200494,474.594,693.080936656,3026,237.747956201,-398.555,5.4199019439,9.61267172613,396.373,3026,536.237275086,396.266417039,0.999899,1956.53828056,4382.1803879,1239.16343641,395.97404397,184.455,395.956,2514.5221157,240.354
379.338139328,454.033,303.67287181,3027,255.676135804,-398.197,-6.14986227365,9.59076941215,396.062,3027,400.911128253,395.984160642,0.999801,1088.5159892,4852.31195917,1545.55386638,395.650290457,184.465,395.639,2971.74148365,240.424
325.753798548,442.06,310.309251092,3028,224.481709519,-397.906,5.65625739048,9.54639419132,395.709,3028,786.050754857,395.579709011,0.999833,964.091956264,4585.85755573,1369.85646039,395.284670443,184.478,395.278,3132.18423027,240.462
773.674884104,437.274,894.746123812,3029,277.411669867,-398.54,-10.4974477002,9.48467221313,396.289,3029,1134.06024168,396.170596827,0.999912,2160.63542462,4689.19435624,1035.78307722,395.872571815,184.513,395.871,2663.71060832,240.506
792.949300433,448.751,801.365640497,3030,-5.57139080098,-398.31,4.04316587052,9.64301374906,396.125,3030,-6.35494031456,396.011794625,0.99981,1695.06541602,-4.54662231269,0.479214614601,395.709326133,184.487,395.714,-5.44372689814,240.534
604.467219021,422.677,371.18247732,3031,-2.01549503813,-398.685,-11.1167769734,9.51696630963,396.58,3031,-2.63044621661,396.494838525,0.999871,1721.07650773,1.18380970633,0.825266910325,396.193242692,184.49,396.18,-1.13830702048,240.555
572.075601692,413.351,321.177762268,3032,266.513346006,-398.745,-6.03580456192,9.54617718291,396.573,3032,1399.05346817,396.459829797,0.99988,1793.34875582,4762.52731512,1290.03105454,396.161832445,184.56,396.161,3370.55509153,240.601
611.250094784,449.768,398.852972598,3033,235.092265348,-398.509,-8.76646530721,9.63664587661,396.162,3033,191.413485021,396.09185305,0.999909,1745.11218669,4543.40450921,1404.14156118,395.742845723,184.603,395.738,2779.80664992,240.628
729.957400728,445.577,760.211878645,3034,187.518894779,-398.833,-6.06854161822,9.64434468422,396.477,3034,165.87874944,396.382489757,0.999853,1931.8584781,4365.38950171,1518.37702264,396.012006379,184.615,396.004,3164.60614872,240.669
468.877305084,440.779,369.610223453,3035,214.294671011,-398.747,-8.97069745114,9.77235551515,396.4,3035,447.796798988,396.304808141,0.999893,1450.79932985,4192.00826809,1278.13451656,395.909541589,184.669,395.9,3019.00157076,240.695
0.0,458.713,446.5855117,3036,172.412251905,-399.072,446.5855117,9.73826938133,396.725,3036,262.656385362,396.6333874,0.999817,446.5855117,3707.61417064,1176.99817959,396.277759853,184.652,396.275,1674.10178416,240.752
1339.72457349,463.617,1132.68757155,3037,188.815655931,-399.243,-11.2314984529,9.74706879201,397.019,3037,231.140741612,396.905760598,0.999866,3211.52991346,3897.69721778,1220.33770565,396.54841736,184.69,396.549,2506.94708664,240.798
214.700342369,440.686,210.273298743,3038,199.624920296,-398.859,1.2683088176,9.68299019896,396.526,3038,412.266482592,396.434305202,0.999928,645.645896142,4239.52158324,1501.54042033,396.070313239,184.655,396.066,2376.30720589,240.836
957.040092805,445.844,874.893145256,3039,146.038496507,-399.448,-5.37432543437,9.69116081975,397.197,3039,10.468240453,397.099369959,0.999866,2482.49170911,4937.70425949,1510.91338388,396.69411014,184.657,396.683,1444.70492173,240.832
434.043264787,437.572,391.79794966,3040,198.953478997,-399.041,-9.0797368781,9.72823348604,396.895,3040,116.014203706,396.782018443,0.999807,1331.69698075,4556.04018782,1595.92883622,396.439658135,184.694,396.443,2438.34745801,240.873
447.529014462,476.621,386.585452684,3041,233.936917814,-399.2,12.4644460777,9.77340869087,396.981,3041,235.60670308,396.871442633,0.999827,1307.69397736,4872.13319489,1764.20105342,396.507609648,184.704,396.499,3244.33126909,240.901
351.089017766,458.146,612.683980304,3042,254.461755148,-399.181,11.2306693202,9.73708285907,396.98,3042,241.979269732,396.849526098,0.999838,897.729398835,4784.96059507,1616.79441959,396.511673689,184.728,396.517,2657.43145375,240.958
743.958946438,444.33,1066.32387434,3043,273.369283272,-399.521,21.0695302382,9.69482769192,397.235,3043,970.066886624,397.139415732,0.999838,1692.8494972,5045.16223999,1507.88800144,396.801704338,184.745,396.803,3869.06166938,240.963
775.956187989,464.964,895.001251222,3044,265.633829223,-399.162,119.045063233,9.77050249136,396.76,3044,894.265296473,396.676956581,0.999879,1670.95743921,4814.23129228,1391.36355409,396.332440341,184.782,396.328,3442.39025528,241.015
705.883295625,481.713,740.39449853,3045,268.400497799,-398.542,230.959209853,9.90661463306,396.297,3045,386.34646776,396.168398054,0.999878,2115.52276399,4686.67633417,1529.12687754,395.825481496,184.804,395.82,3176.22535141,241.039
892.297039151,451.94,1068.60119928,3046,267.945856614,-398.911,-1.51475167844,9.66506272965,396.602,3046,634.438081925,396.505735511,0.999942,2365.03505799,4144.83352151,1174.75384278,396.185174676,184.837,396.178,2928.30769853,241.098
0.0,415.645,530.633740852,3047,257.997947798,-399.806,530.633740852,9.51251338428,397.54,3047,1061.73641859,397.445171203,0.999899,530.633740852,4559.52136988,1207.66178706,397.097594112,184.852,397.101,3595.80649932,241.118
1136.11605888,434.251,930.304420631,3048,275.18689695,-399.669,6.30888305583,9.56988146893,397.429,3048,401.796295094,397.319561211,0.999879,3399.22146161,5039.90281947,1447.38719749,396.949249469,184.883,396.948,3684.20896782,241.156
350.912781927,429.906,565.540806606,3049,264.367769323,-399.753,145.659989634,9.59195577261,397.487,3049,616.204769212,397.395127167,0.999815,1118.92077025,4600.70027209,1156.37068982,397.040996882,184.932,397.025,3070.37109367,241.192
344.716973773,469.137,454.748105546,3050,205.608076681,-400.039,-6.29303774739,9.64015095027,397.705,3050,145.025603388,397.621945487,0.999876,975.592660823,4521.94111531,1575.92387271,397.264107598,184.93,397.265,2919.28142563,241.239
212.88819766,454.96,287.082886966,3051,199.545567542,-399.938,-8.26560857896,9.61377557668,397.57,3051,49.8657664595,397.458807919,0.999889,656.316753322,3059.65235118,913.996945836,397.153973287,184.935,397.148,947.73062465,241.282
326.027553539,471.104,464.324980172,3052,269.463429221,-400.072,115.290880909,9.76207106003,397.808,3052,1000.26698381,397.695429869,0.999802,937.477623696,4733.7257243,1337.61955757,397.370369827,184.955,397.363,2801.59122816,241.296
486.186914894,434.115,622.958923407,3053,282.817169156,-400.074,-6.13954949792,9.68519273712,397.785,3053,1467.94851029,397.649956199,0.999762,1265.91469957,4749.08371712,1032.53842898,397.322157664,184.992,397.323,3543.92938827,241.325
673.258887208,455.785,366.930029664,3054,288.467513599,-399.98,-10.3830932568,9.64822318773,397.647,3054,1079.26752915,397.531137349,0.999861,1859.88423268,4816.86230703,1226.08440808,397.208449575,184.983,397.212,3296.58531663,241.358
411.360378116,464.122,619.108138894,3055,271.766271925,-399.726,-7.47561907331,9.72217780941,397.371,3055,139.67326539,397.270681986,0.999822,1217.454412,5125.75321912,1336.79875596,396.915135574,185.025,396.906,3612.54082549,241.418
533.588814742,458.544,258.008309206,3056,263.427147588,-400.348,-11.0200756004,9.69492530254,397.94,3056,213.969787586,397.817184332,0.99983,1537.92630944,4918.00602054,1457.03560559,397.507750818,185.064,397.508,3353.20046709,241.41
617.402218587,463.556,573.223077929,3057,251.443673005,-400.517,177.144465007,9.70962662399,398.175,3057,478.986668552,398.076954051,0.999796,1798.37340967,4666.85126255,1474.72421291,397.734320474,185.121,397.721,3301.31874533,241.451
847.032610974,445.944,713.132529121,3058,202.949376554,-400.662,-11.8155393153,9.6433819024,398.27,3058,149.896477412,398.14692661,0.999885,1978.15058511,4575.93045193,1741.72032478,397.806288936,185.131,397.801,2350.87879068,241.492
522.423096195,432.481,480.043309674,3059,245.281944933,-400.79,159.408608034,9.53620748502,398.466,3059,346.470438302,398.4017574,0.999819,1519.42939094,4735.64986323,1588.27154633,398.030929682,185.143,398.023,3236.39823711,241.491
392.298390116,455.482,360.165620366,3060,252.04025253,-401.218,-7.17272448251,9.64174023678,398.913,3060,320.867106029,398.828241876,0.999836,950.483031053,5056.1464754,1464.81565199,398.449336623,185.169,398.446,3713.57823263,241.526
508.295911314,452.045,715.769810182,3061,201.31999093,-401.338,234.73074665,9.6253577474,398.922,3061,109.112831617,398.813892456,0.999919,1523.95938395,4864.48771156,1608.21427895,398.454110979,185.213,398.456,1836.48374704,241.538
222.642107147,474.745,402.318955621,3062,231.441652061,-401.478,12.7219959361,9.75946069297,399.062,3062,118.954819434,398.952978202,0.999898,768.107581221,4965.30698532,1608.92942636,398.613119331,185.246,398.609,2221.10102659,241.588
337.953744615,441.583,521.913013621,3063,225.124087381,-401.483,126.431952252,9.63241538997,399.209,3063,162.913246798,399.101684134,0.999815,1057.47618838,4989.05656654,1342.08439698,398.762400559,185.252,398.765,2107.57717579,241.611
290.937016009,444.523,215.486596392,3064,218.584595638,-401.597,-8.7857346797,9.6784931035,399.372,3064,393.525013872,399.266558152,0.999772,1113.529083,4628.67806265,1560.00574712,398.894473409,185.256,398.891,2489.78600016,241.64
359.687087153,448.893,235.806770168,3065,234.214629639,-401.484,-11.4396692047,9.7912926115,399.202,3065,181.178245828,399.106831051,0.999834,943.293953301,4532.78106891,1595.97130458,398.738458317,185.279,398.731,2523.64817277,241.667
350.567461135,450.756,381.875490071,3066,262.286855443,-402.029,137.339616211,9.71349219453,399.746,3066,165.153259937,399.628032893,0.999831,1223.05498741,5181.9049282,1428.68546888,399.265067031,185.319,399.266,2270.07481524,241.677
909.78080041,450.856,750.287697999,3067,234.176578323,-401.647,-10.0933944769,9.74952684944,399.376,3067,348.303135409,399.267799351,0.999823,2434.20683312,4501.58701378,1314.46228175,398.892323124,185.329,398.883,2976.51164378,241.726
551.463735337,443.807,674.073333336,3068,254.329803847,-401.91,59.7077528652,9.73509101814,399.595,3068,925.354975122,399.502528772,0.999879,1339.42341803,4448.94972606,1153.02824883,399.158160819,185.357,399.156,2471.66718646,241.733
552.403684201,452.185,672.654863147,3069,236.467751164,-401.98,-5.59124026683,9.75975748517,399.58,3069,195.443789613,399.452406651,0.999821,1459.72109581,4326.8615931,1387.71258576,399.123218635,185.376,399.115,2335.96749508,241.794
570.369893136,439.353,397.858567332,3070,219.122319661,-401.813,-10.5026850174,9.63075286424,399.506,3070,732.947910112,399.404684351,0.999806,1812.47622362,4225.52776846,1170.38401212,399.041371204,185.379,399.038,3084.79933651,241.842
407.236315523,428.94,300.167966673,3071,238.891780999,-402.212,-6.15800466566,9.59464415167,399.898,3071,806.463263085,399.806526167,0.999891,1323.46571428,4867.66734443,1018.10239137,399.472783188,185.404,399.471,3894.39376753,241.863
239.68017027,457.584,200.059530014,3072,232.313785846,-402.592,-9.99015176444,9.82018412204,400.263,3072,202.545504024,400.15744249,0.999841,746.740325614,3755.96098534,855.074082926,399.805774828,185.373,399.794,1729.39723693,241.927
1064.94952628,468.836,1330.41038437,3073,194.742087684,-402.652,265.46085809,9.83508606232,400.239,3073,167.400256081,400.131276508,0.999875,2395.35991064,3825.01730441,951.658199193,399.810022698,185.356,399.812,1296.19300817,241.966
872.649711687,487.966,1424.5473304,3074,274.225174469,-402.145,-5.73672202541,9.91208396999,399.774,3074,726.391040777,399.661433315,0.999943,2361.90597877,4913.28528022,1170.43084282,399.334707211,185.39,399.336,2394.92673811,242.012
702.227115291,467.079,585.719439004,3075,266.215624319,-402.844,-5.94229188697,9.71023518018,400.379,3075,1012.22021419,400.291501285,0.999814,1799.76351996,5253.32593104,1697.71630263,399.985927339,185.373,399.973,3449.44095316,242.062
607.185836633,436.481,522.187094966,3076,230.535339068,-403.052,-2.75966102313,9.70301657795,400.558,3076,396.840706434,400.437028759,0.999893,1620.85526008,4613.69439263,1408.64319391,400.162918429,185.39,400.155,3026.20855311,242.106
1179.04145462,464.153,1241.07876107,3077,191.088142685,-403.491,62.0373064495,9.80620431535,401.152,3077,187.298811446,401.05815739,0.999859,2420.1202157,3202.76134192,1062.94220743,400.759385106,185.401,400.75,1886.73556098,242.134
256.18588659,476.621,388.289904708,3078,60.362508946,-402.842,-7.51692686144,9.78339378924,400.614,3078,-10.7977371977,400.488593256,0.999816,736.679317796,3455.96957878,866.296881981,400.14674777,185.422,400.142,498.969465537,242.182
172.316051407,465.458,103.204176117,3079,160.789216069,-403.014,-11.3569453251,9.79960132524,400.903,3079,177.810321893,400.809096838,0.999899,487.41523487,3656.30522115,1285.73562061,400.48698449,185.448,400.474,1895.51783481,242.203
381.166973339,444.717,321.912399122,3080,198.911464074,-402.776,-10.2480586696,9.71134375031,400.718,3080,129.273835398,400.603081148,0.999867,1253.4030652,4131.83977108,1394.7683337,400.254289554,185.469,400.26,1961.54353842,242.248
507.442171801,457.202,715.963965426,3081,-9.87826190865,-401.982,5.01653058179,9.82494515021,400.033,3081,-10.7113028026,399.937661896,0.999979,1156.06418727,-9.79837695532,0.135623616483,399.544351201,185.465,399.53,-10.4141687836,242.309
462.416379222,471.971,354.396128693,3082,204.070119979,-401.844,-10.7868808706,9.92801083035,399.923,3082,244.055731948,399.822201402,0.999898,1142.97469911,4295.07850812,1401.54716489,399.420209519,185.502,399.417,1865.85082666,242.328
625.528964428,498.269,417.254714603,3083,203.07595697,-401.963,-7.66752928273,10.0159028242,399.879,3083,184.667004574,399.792264381,0.99987,1919.68398586,4603.15463004,1662.51266313,399.340379286,185.509,399.324,1982.42990869,242.357
212.657805576,497.5,244.989524151,3084,202.250860526,-401.162,8.4514292245,10.1269749542,399.276,3084,188.993545715,399.159659401,0.999886,669.961301972,3766.5383026,1023.69410002,398.737961273,185.497,398.739,1308.83257624,242.382
231.69843291,474.245,194.941231053,3085,243.956112277,-400.665,-3.56489077817,10.0361894265,398.9,3085,284.233218703,398.787374127,0.999893,736.727545266,3746.16830542,833.180122873,398.308743277,185.503,398.312,1370.48712341,242.406
654.222773619,459.752,787.111387576,3086,205.41190189,-400.719,6.51515395662,9.95444083649,398.919,3086,220.286751463,398.816205003,0.999879,1518.95834217,3908.64730899,1173.45805523,398.392687187,185.523,398.388,1299.79274936,242.419
343.718930696,492.799,334.161291817,3087,203.210260392,-400.593,-8.89973016857,10.0412381187,398.705,3087,155.546275429,398.574039194,0.999915,1081.53921585,4564.57658443,1581.11635374,398.060486795,185.574,398.053,2215.93691063,242.451
731.848498022,475.604,825.928820921,3088,236.798758596,-400.605,132.930145635,10.0708987205,398.517,3088,322.613284927,398.394152192,0.999842,1932.17519849,4757.7971458,1117.08073645,397.930069899,185.605,397.936,1668.76620087,242.481
541.184304762,455.574,324.428789783,3089,242.497279826,-400.606,-12.2354546514,10.0628884403,398.666,3089,285.368839986,398.577531011,0.999901,1786.4495544,3955.99908369,1048.45466537,398.034130158,185.58,398.022,1738.00120215,242.527
617.554335734,477.843,423.267418998,3090,165.641251963,-400.734,-8.13278302799,10.1024416265,398.765,3090,143.522444993,398.660024453,0.999882,1581.92543545,4392.21436395,1065.50315696,398.195693942,185.589,398.181,774.205954248,242.557
437.175883562,459.019,270.233995625,3091,198.71378834,-400.415,-12.4859593687,10.0652894998,398.407,3091,193.315807483,398.31341844,0.999934,1094.64891568,5033.28641494,1646.97692179,397.819115379,185.587,397.816,1245.34471885,242.607
