StdReturn,AverageDiscountedReturn,AverageEsReturn,AverageReturn,AverageQ,QFunRegParamNorm,Iteration,MinEsReturn,MaxReturn,AverageAbsQYDiff,AveragePolicySurr,MaxEsReturn,Epoch,AverageQLoss,PolicyRegParamNorm,AverageAbsQ,MinReturn,AverageAction,AverageAbsY,AverageY,StdEsReturn
0.0,99.9956828753,14.6060606061,1000.0,25.8558,93.9884,437,3.0,1000.0,0.728456737376,-29.3157,172.0,437,4.16323,62.7544,25.9444,1000.0,0.00175499,25.8810169181,25.8583992688,24.8857259731
0.0,99.9956828753,15.6923076923,1000.0,26.6512,94.1662,438,3.0,1000.0,0.704200853391,-30.3099,88.0,438,3.99552,62.8073,26.7423,1000.0,0.00218871,26.6805889061,26.6536188862,19.4484906094
0.0,99.9956828753,15.6615384615,1000.0,27.7062,94.2432,439,3.0,1000.0,0.709940025705,-31.4763,101.0,439,3.95807,62.8289,27.7894,1000.0,0.00182032,27.734956388,27.710590977,19.3281595471
0.0,99.9956828753,21.8085106383,1000.0,28.6781,94.4432,440,3.0,1000.0,0.74090753242,-32.5088,159.0,440,4.28271,62.8738,28.7658,1000.0,0.00264746,28.7067866408,28.679548234,28.9553128171
0.0,99.9956828753,18.3962264151,1000.0,29.6165,94.7368,441,3.0,1000.0,0.787681213533,-33.5981,152.0,441,5.0406,62.8952,29.7101,1000.0,0.00199968,29.6523178397,29.6219838055,30.8094200387
0.0,99.9956828753,18.2592592593,1000.0,30.4111,94.9322,442,3.0,1000.0,0.77183219341,-34.5245,123.0,442,4.77831,63.0079,30.4917,1000.0,0.00209085,30.4432699709,30.4135805115,25.9666347063
0.0,99.9956828753,23.0222222222,1000.0,31.4308,95.1519,443,3.0,1000.0,0.783491670376,-35.561,148.0,443,4.85241,63.0489,31.5114,1000.0,0.00160959,31.4586085563,31.4352652945,33.7563089668
0.0,99.9956828753,24.075,1000.0,32.4845,95.3755,444,3.0,1000.0,0.839319584721,-36.8194,178.0,444,6.02516,63.1321,32.5687,1000.0,0.00246907,32.510448746,32.4897379363,35.4586995672
0.0,99.9956828753,19.0555555556,1000.0,33.4352,95.567,445,3.0,1000.0,0.868032340572,-37.8816,77.0,445,6.32245,63.1967,33.5214,1000.0,0.00168877,33.4586318819,33.4397571092,20.5168554614
0.0,99.9956828753,23.0697674419,1000.0,34.6462,95.874,446,3.0,1000.0,0.864556120256,-39.2066,112.0,446,6.21377,63.2529,34.7238,1000.0,0.00167267,34.6636953648,34.6503175777,26.7454802518
0.0,99.9956828753,23.1590909091,1000.0,35.277,96.1675,447,3.0,1000.0,0.95808252513,-40.0345,171.0,447,7.58138,63.2965,35.3586,1000.0,0.00147796,35.296690885,35.2819195627,29.9923802307
0.0,99.9956828753,24.7692307692,1000.0,36.5966,96.4757,448,3.0,1000.0,0.934240693295,-41.421,110.0,448,7.19546,63.33,36.6837,1000.0,0.00122501,36.6196635653,36.6013515051,25.5728838145
0.0,99.9956828753,24.0,1000.0,37.7408,96.7354,449,3.0,1000.0,0.969940406098,-42.6318,133.0,449,6.99932,63.3895,37.8227,1000.0,0.00155331,37.7634980265,37.7465121374,27.7016416911
0.0,99.9956828753,18.8301886792,1000.0,38.8516,97.0795,450,3.0,1000.0,0.991679286835,-43.6788,117.0,450,7.60733,63.4609,38.9343,1000.0,0.001119,38.8740957029,38.85585278,22.5637343432
0.0,99.9956828753,22.347826087,1000.0,39.7448,97.3606,451,3.0,1000.0,1.07906091898,-44.6721,112.0,451,8.69032,63.4918,39.8286,1000.0,0.000673897,39.767507054,39.7510156867,25.6007960061
0.0,99.9956828753,22.7674418605,1000.0,40.8376,97.7469,452,3.0,1000.0,1.0575157539,-45.8083,139.0,452,8.8236,63.5577,40.9243,1000.0,0.00112669,40.8608356453,40.8426729933,26.3560921066
0.0,99.9956828753,29.1470588235,1000.0,41.5745,97.9962,453,3.0,1000.0,1.06028910757,-46.7417,87.0,453,9.2858,63.6029,41.6665,1000.0,0.0137658,41.5933514395,41.5787017635,24.0662472366
0.0,99.9956828753,31.4375,1000.0,42.5819,98.2215,454,3.0,1000.0,1.07320154032,-47.6209,113.0,454,8.99693,63.6709,42.6672,1000.0,0.432996,42.5973514841,42.584490567,30.0488534515
0.0,99.9956828753,28.1388888889,1000.0,43.3555,98.6142,455,3.0,1000.0,1.06560112477,-48.2715,95.0,455,9.35358,63.733,43.4372,1000.0,0.432706,43.3732943289,43.3617639939,21.7385382032
0.0,99.9956828753,28.9142857143,1000.0,44.2811,98.9135,456,3.0,1000.0,1.15190421577,-49.196,114.0,456,9.63649,63.856,44.3778,1000.0,0.439316,44.3013248551,44.2875199534,28.2957557934
0.0,99.9956828753,26.1891891892,1000.0,45.1386,99.2481,457,3.0,1000.0,1.14975871455,-50.1235,146.0,457,9.85409,63.9343,45.2283,1000.0,0.485459,45.1533316385,45.1429263225,30.0484634116
0.0,99.9956828753,28.8571428571,1000.0,45.9649,99.6699,458,3.0,1000.0,1.22538281826,-50.9259,90.0,458,11.5633,64.0152,46.0589,1000.0,0.530401,45.9880547362,45.9715435937,24.3933748115
0.0,99.9956828753,56.5555555556,1000.0,46.6307,100.031,459,7.0,1000.0,1.20202885055,-51.5528,211.0,459,11.1583,64.1118,46.7241,1000.0,0.934074,46.659834238,46.6389335629,48.8014369349
0.0,99.9956828753,36.48,1000.0,47.1435,100.432,460,3.0,1000.0,1.18133120638,-52.0694,167.0,460,10.5393,64.1547,47.2431,1000.0,0.900878,47.1684267501,47.1494831009,40.8765164856
0.0,99.9956828753,36.2333333333,1000.0,48.0589,100.771,461,3.0,1000.0,1.22932946811,-52.8473,95.0,461,11.7791,64.1917,48.1529,1000.0,0.443768,48.0759204366,48.0631166743,26.116001906
0.0,99.9956828753,27.9166666667,1000.0,48.3047,101.15,462,3.0,1000.0,1.25872444115,-53.1561,146.0,462,12.2469,64.2401,48.4115,1000.0,0.464079,48.3256159975,48.3099473991,32.7841213259
0.0,99.9956828753,29.7878787879,1000.0,49.1698,101.489,463,3.0,1000.0,1.24258736913,-53.7713,113.0,463,12.6234,64.2662,49.2674,1000.0,0.430495,49.1957713282,49.1771369863,25.2895445826
0.0,99.9956828753,30.1290322581,1000.0,49.7028,101.859,464,3.0,1000.0,1.19911656475,-54.2191,187.0,464,11.642,64.3118,49.7965,1000.0,0.451355,49.7279864347,49.7100539104,33.7731922087
0.0,99.9956828753,37.3793103448,1000.0,49.9711,102.229,465,3.0,1000.0,1.21987699338,-54.453,116.0,465,12.7851,64.3495,50.0711,1000.0,0.446469,49.9957804478,49.9717624769,31.8654648138
0.0,99.9956828753,31.3548387097,1000.0,50.2819,102.64,466,2.0,1000.0,1.26759696485,-54.7926,151.0,466,12.4134,64.4497,50.3987,1000.0,0.419495,50.3133480993,50.2894797522,31.5088808649
0.0,99.9956828753,33.6,1000.0,50.515,103.13,467,3.0,1000.0,1.2327207098,-55.0033,159.0,467,12.457,64.4993,50.6342,1000.0,0.467948,50.548487812,50.5188186558,31.7181336147
0.0,99.9956828753,40.44,1000.0,50.9748,103.588,468,5.0,1000.0,1.17604828943,-55.3258,125.0,468,11.867,64.553,51.0814,1000.0,0.480386,51.0131256959,50.9821196386,33.4138653855
0.0,99.9956828753,38.5769230769,1000.0,51.0593,104.079,469,6.0,1000.0,1.19196221069,-55.3001,117.0,469,12.4013,64.6203,51.1807,1000.0,0.969849,51.0981707883,51.0619943393,27.1876287999
0.0,99.9956828753,29.2058823529,1000.0,51.3418,104.407,470,5.0,1000.0,1.18268581302,-55.5256,139.0,470,12.1585,64.6889,51.4592,1000.0,0.491692,51.3747646211,51.3437561675,28.7318018228
0.0,99.9956828753,30.0303030303,1000.0,51.221,104.829,471,3.0,1000.0,1.23816941737,-55.4569,142.0,471,13.4066,64.7449,51.3437,1000.0,0.468271,51.2632107927,51.2311046886,31.6825971239
0.0,99.9956828753,19.4423076923,1000.0,51.3464,105.249,472,3.0,1000.0,1.22160908691,-55.4718,67.0,472,13.5125,64.8088,51.4676,1000.0,0.482596,51.378847,51.3498743343,15.3603053124
0.0,99.9956828753,20.5306122449,1000.0,51.2949,105.513,473,4.0,1000.0,1.16843154948,-55.306,71.0,473,12.9397,64.9314,51.4174,1000.0,0.482657,51.3332564692,51.2969362182,15.9170067446
0.0,99.9956828753,25.125,1000.0,51.3994,105.868,474,4.0,1000.0,1.14804526569,-55.2859,78.0,474,12.1307,65.0709,51.5176,1000.0,0.491719,51.4340529495,51.4013796318,22.0410837982
0.0,99.9956828753,23.1162790698,1000.0,51.5045,106.232,475,2.0,1000.0,1.18637636968,-55.3944,88.0,475,12.6234,65.1649,51.6226,1000.0,0.474782,51.5369254948,51.5080426738,19.6423951819
0.0,99.9956828753,21.4888888889,1000.0,51.2252,106.583,476,4.0,1000.0,1.15542355995,-55.0969,130.0,476,12.8979,65.2743,51.3457,1000.0,0.515095,51.2604237622,51.2275931806,20.7103004133
0.0,99.9956828753,20.7755102041,1000.0,51.3422,106.941,477,3.0,1000.0,1.14950000149,-55.1902,83.0,477,12.7218,65.3796,51.4542,1000.0,0.552896,51.3769790663,51.3469687382,19.5534487862
0.0,99.9956828753,29.0882352941,1000.0,51.1682,107.151,478,3.0,1000.0,1.16045148072,-55.1296,89.0,478,12.6268,65.5143,51.273,1000.0,0.548847,51.1983763878,51.1696406612,27.0482875907
0.0,99.9956828753,26.7567567568,1000.0,51.0543,107.572,479,3.0,1000.0,1.17779605019,-54.9262,116.0,479,12.79,65.5869,51.1641,1000.0,0.564568,51.0801593063,51.0554941645,23.4767342052
0.0,99.9956828753,30.4411764706,1000.0,51.0787,107.844,480,3.0,1000.0,1.14321727999,-54.8032,146.0,480,12.1267,65.6914,51.1823,1000.0,0.613466,51.1000353989,51.078249978,26.9587824569
0.0,99.9956828753,21.3404255319,1000.0,51.0186,108.094,481,3.0,1000.0,1.14444024381,-54.6592,83.0,481,12.313,65.762,51.1263,1000.0,0.536969,51.0457325847,51.0226016298,18.2503588956
0.0,99.9956828753,20.4897959184,1000.0,50.7194,108.509,482,4.0,1000.0,1.124932457,-54.6277,105.0,482,11.5296,65.8291,50.8378,1000.0,0.581367,50.7551005072,50.7239364046,19.9929808591
0.0,99.9956828753,24.8,1000.0,50.655,108.905,483,2.0,1000.0,1.08318783398,-54.4365,142.0,483,11.283,65.8779,50.7681,1000.0,0.584523,50.6818657474,50.6536547728,25.5882785666
0.0,99.9956828753,16.4237288136,1000.0,50.5762,109.279,484,3.0,1000.0,1.18050196753,-54.224,126.0,484,12.7153,65.9439,50.7039,1000.0,0.580362,50.6059107322,50.5737076026,20.025579735
0.0,99.9956828753,24.3658536585,1000.0,50.5506,109.401,485,3.0,1000.0,1.08725007878,-54.1865,70.0,485,11.6366,65.9976,50.6696,1000.0,0.566638,50.5921344923,50.5543079583,22.2883061296
0.0,99.9956828753,19.2592592593,1000.0,50.3057,109.682,486,3.0,1000.0,1.15803271006,-54.0325,100.0,486,12.5161,66.0854,50.4298,1000.0,0.534353,50.3393843318,50.3060567151,18.7835479483
0.0,99.9956828753,31.5161290323,1000.0,50.2104,110.045,487,2.0,1000.0,1.10503923353,-53.923,224.0,487,11.7367,66.1739,50.3263,1000.0,0.53098,50.2430606215,50.2120880586,42.4908878032
0.0,99.9956828753,17.6206896552,1000.0,50.0246,110.259,488,3.0,1000.0,1.10957262291,-53.7906,60.0,488,11.6836,66.2752,50.1419,1000.0,0.403073,50.062676889,50.0262278291,15.6401644605
0.0,99.9956828753,19.52,1000.0,50.2573,110.51,489,3.0,1000.0,1.03996946588,-53.9368,112.0,489,10.657,66.3415,50.3614,1000.0,0.401564,50.2835786373,50.2588074189,20.0002399986
0.0,99.9956828753,21.3617021277,1000.0,50.0446,110.803,490,3.0,1000.0,1.10874658681,-53.7876,94.0,490,11.5456,66.4404,50.1631,1000.0,0.433727,50.0681171597,50.0471267264,20.7819741162
0.0,99.9956828753,16.393442623,1000.0,50.044,111.095,491,3.0,1000.0,1.07638094249,-53.8586,152.0,491,11.1101,66.531,50.1611,1000.0,0.196008,50.0736922183,50.04762203,21.4936351147
0.0,99.9956828753,19.7843137255,1000.0,50.2707,111.386,492,3.0,1000.0,1.08503394615,-54.0061,89.0,492,11.2809,66.5682,50.3841,1000.0,0.426291,50.2973423693,50.2742361062,18.4074939188
0.0,99.9956828753,15.9841269841,1000.0,50.2895,111.599,493,3.0,1000.0,1.07221111442,-53.9376,65.0,493,11.7033,66.6385,50.3965,1000.0,0.111668,50.3080061988,50.2839173471,14.4995807969
0.0,99.9956828753,16.9322033898,1000.0,50.1167,111.87,494,3.0,1000.0,1.04327384526,-53.8865,100.0,494,10.767,66.7071,50.2268,1000.0,0.105082,50.1453937196,50.1206029545,19.0163751084
0.0,99.9956828753,19.5294117647,1000.0,50.1579,112.093,495,3.0,1000.0,1.11827783057,-53.8943,84.0,495,12.2633,66.7484,50.286,1000.0,0.109066,50.1906473502,50.1615977563,16.9293259206
0.0,99.9956828753,17.2931034483,1000.0,50.1922,112.265,496,3.0,1000.0,1.04750709732,-53.8682,69.0,496,11.135,66.7824,50.3167,1000.0,0.0904405,50.2257545123,50.193821313,16.1448279545
0.0,99.9956828753,14.7727272727,1000.0,50.1004,112.506,497,3.0,1000.0,1.07245495001,-53.9729,91.0,497,12.1962,66.8177,50.2102,1000.0,0.102369,50.1286184469,50.1006989814,17.9947765607
0.0,99.9956828753,15.5151515152,1000.0,50.1678,112.824,498,3.0,1000.0,1.0648737444,-54.0041,68.0,498,11.1953,66.8598,50.2884,1000.0,0.0986302,50.204532272,50.1716273598,15.1049283792
0.0,99.9956828753,15.8412698413,1000.0,50.1842,113.073,499,3.0,1000.0,1.0295852332,-54.0608,82.0,499,10.7425,66.869,50.3021,1000.0,0.0195981,50.2191530921,50.1848707622,17.2499885891
0.0,99.9956828753,16.2096774194,1000.0,50.1455,113.355,500,3.0,1000.0,1.0765846783,-54.0175,85.0,500,11.7361,66.9065,50.2705,1000.0,0.120056,50.1764193027,50.1445128688,16.3461913259
0.0,99.9956828753,15.609375,1000.0,50.3869,113.578,501,3.0,1000.0,1.05136678714,-54.2515,101.0,501,11.1257,66.8819,50.4963,1000.0,0.0186774,50.4169177098,50.3928358474,19.2578045766
0.0,99.9956828753,13.2368421053,1000.0,50.3664,113.877,502,3.0,1000.0,1.04583624273,-54.2914,147.0,502,11.644,66.8543,50.4733,1000.0,0.0835601,50.3924978756,50.3666958668,20.1526205825
0.0,99.9956828753,13.8611111111,1000.0,50.2289,114.217,503,2.0,1000.0,1.04796052657,-54.2778,79.0,503,10.8059,66.9378,50.3542,1000.0,0.0137619,50.261645473,50.2310437325,15.6056485105
0.0,99.9956828753,16.9491525424,1000.0,50.543,114.513,504,3.0,1000.0,1.07600658436,-54.3774,87.0,504,11.499,66.9572,50.6685,1000.0,0.103847,50.5791337051,50.5472004953,20.3323435491
0.0,99.9956828753,13.4324324324,1000.0,50.5042,114.706,505,3.0,1000.0,1.09920361376,-54.4484,82.0,505,11.8843,66.9465,50.6275,1000.0,0.141926,50.5283959823,50.5046379215,16.2306692349
0.0,99.9956828753,11.8,1000.0,50.6623,114.92,506,3.0,1000.0,1.10418236911,-54.4545,72.0,506,12.6842,66.9555,50.7893,1000.0,0.0647219,50.6877249446,50.6644979866,11.9860703466
0.0,99.9956828753,12.8333333333,1000.0,50.7013,115.086,507,3.0,1000.0,1.04314692379,-54.5188,68.0,507,11.2868,66.9741,50.82,1000.0,0.0938627,50.7198841611,50.6991429477,14.0424417727
0.0,99.9956828753,15.9166666667,1000.0,50.6011,115.352,508,3.0,1000.0,0.990769178541,-54.5046,76.0,508,10.1729,67.0294,50.7063,1000.0,0.133275,50.624802349,50.6014540024,14.8147355322
0.0,99.9956828753,13.9864864865,1000.0,50.7374,115.583,509,3.0,1000.0,1.06541896774,-54.6943,58.0,509,11.0454,67.0748,50.8591,1000.0,0.0653607,50.768959771,50.7410287339,13.7068667376
0.0,99.9956828753,11.7142857143,1000.0,50.7757,115.826,510,3.0,1000.0,1.05521839033,-54.734,72.0,510,11.6765,67.1257,50.8875,1000.0,0.0701887,50.8031191444,50.7775271809,11.9418944702
0.0,99.9956828753,11.9651162791,1000.0,51.0245,116.027,511,3.0,1000.0,1.07931066063,-55.0055,115.0,511,11.4193,67.1823,51.1387,1000.0,0.0795248,51.0426228016,51.02573241,16.6471225773
0.0,99.9956828753,12.3291139241,1000.0,50.9732,116.213,512,3.0,1000.0,1.11536703068,-54.9967,57.0,512,12.2064,67.2036,51.0955,1000.0,0.131775,50.9972438868,50.9785957765,12.8296743834
0.0,99.9956828753,11.3444444444,1000.0,51.0997,116.449,513,3.0,1000.0,1.12122348115,-55.2737,73.0,513,12.7248,67.2753,51.2243,1000.0,0.063054,51.1220708279,51.0981578913,13.0691843757
0.0,99.9956828753,13.5945945946,1000.0,51.5448,116.687,514,3.0,1000.0,1.06066758535,-55.5616,88.0,514,12.5046,67.3445,51.6576,1000.0,0.0675942,51.5705283683,51.5490064055,14.7592562976
0.0,99.9956828753,12.9480519481,1000.0,51.5842,116.885,515,2.0,1000.0,1.11484438116,-55.508,72.0,515,12.6252,67.3897,51.7094,1000.0,0.043782,51.6086746626,51.5870863771,13.6514079041
0.0,99.9956828753,14.696969697,1000.0,51.5018,117.135,516,3.0,1000.0,1.11808902698,-55.4532,74.0,516,12.3394,67.4658,51.6142,1000.0,0.0407508,51.5192648604,51.5020308031,17.1048191836
0.0,99.9956828753,12.5609756098,1000.0,51.7903,117.371,517,3.0,1000.0,1.03472904432,-55.8021,67.0,517,10.857,67.5305,51.9024,1000.0,0.13324,51.812359048,51.7912807994,14.1835507276
0.0,99.9956828753,12.45,1000.0,51.7468,117.572,518,3.0,1000.0,1.14334395699,-55.8617,79.0,518,11.8598,67.6027,51.8774,1000.0,0.0707437,51.7747366532,51.7510835732,15.1086895527
0.0,99.9956828753,16.7833333333,1000.0,51.8942,117.825,519,3.0,1000.0,1.0988859729,-56.0218,91.0,519,11.705,67.6266,52.026,1000.0,0.075228,51.9270244833,51.8923607082,18.3875788389
0.0,99.9956828753,10.3092783505,1000.0,52.1394,118.024,520,2.0,1000.0,1.12614528203,-56.259,49.0,520,11.8611,67.6641,52.2626,1000.0,0.223273,52.1667842774,52.1412915796,9.63922487445
0.0,99.9956828753,17.7678571429,1000.0,52.1833,118.266,521,2.0,1000.0,1.11443542968,-56.307,75.0,521,12.1616,67.6795,52.3085,1000.0,0.149663,52.2046818511,52.1829019481,15.7094046803
0.0,99.9956828753,11.3720930233,1000.0,52.3537,118.463,522,3.0,1000.0,1.06542338285,-56.4843,64.0,522,11.2158,67.6896,52.4662,1000.0,0.0673259,52.3802906571,52.358194751,12.099439264
0.0,99.9956828753,11.5,1000.0,52.4098,118.836,523,3.0,1000.0,1.11153622105,-56.6547,72.0,523,10.7371,67.7183,52.5235,1000.0,0.0737936,52.4361817767,52.4128491973,13.5060279393
0.0,99.9956828753,13.1392405063,1000.0,52.7775,118.949,524,3.0,1000.0,1.12355299653,-56.7475,64.0,524,11.7365,67.7676,52.8976,1000.0,0.204016,52.7963291226,52.7787886521,13.7119869736
0.0,99.9956828753,15.7142857143,1000.0,52.6783,119.078,525,2.0,1000.0,1.11968840774,-56.8192,65.0,525,11.9677,67.8413,52.7972,1000.0,0.0786479,52.6992300205,52.6822923763,15.1400117123
0.0,99.9956828753,11.8571428571,1000.0,52.8856,119.337,526,3.0,1000.0,1.16643234219,-57.0223,75.0,526,13.19,67.9177,53.0129,1000.0,0.0989643,52.9104526711,52.8831831602,12.2417541316
0.0,99.9956828753,14.2816901408,1000.0,52.8635,119.582,527,3.0,1000.0,1.13277262912,-57.1102,80.0,527,12.0338,67.9699,52.9921,1000.0,0.171925,52.900476472,52.8677686855,14.8761867545
0.0,99.9956828753,17.350877193,1000.0,52.8761,119.848,528,2.0,1000.0,1.18664923075,-57.146,106.0,528,12.5706,68.0428,53.0115,1000.0,0.114073,52.9067188669,52.8760299263,20.4386040208
0.0,99.9956828753,15.515625,1000.0,53.1337,120.064,529,3.0,1000.0,1.15041123187,-57.3484,119.0,529,12.6963,68.0818,53.2554,1000.0,0.124281,53.1656530302,53.1343821604,21.0542396172
0.0,99.9956828753,13.9722222222,1000.0,53.4093,120.206,530,3.0,1000.0,1.1107082902,-57.5323,71.0,530,12.1923,68.151,53.526,1000.0,0.268395,53.4340933733,53.4133396692,13.8323013894
0.0,99.9956828753,13.5942028986,1000.0,53.377,120.501,531,3.0,1000.0,1.17155356723,-57.5621,65.0,531,12.3322,68.2036,53.5053,1000.0,0.166956,53.4008323648,53.3779559005,14.6903486414
0.0,99.9956828753,11.8555555556,1000.0,53.3061,120.724,532,3.0,1000.0,1.12177589651,-57.4045,76.0,532,11.3379,68.232,53.4397,1000.0,0.162868,53.3369742989,53.3076496043,12.6671588598
0.0,99.9956828753,13.1733333333,1000.0,53.3966,120.922,533,3.0,1000.0,1.19047843736,-57.5926,68.0,533,12.7729,68.301,53.5292,1000.0,0.275522,53.4237053093,53.393239932,14.1782681908
0.0,99.9956828753,15.6461538462,1000.0,53.3187,121.149,534,3.0,1000.0,1.18661725766,-57.5489,98.0,534,13.7264,68.3888,53.4585,1000.0,0.214627,53.3592685441,53.3241468286,20.0993155408
0.0,99.9956828753,14.3188405797,1000.0,53.304,121.371,535,3.0,1000.0,1.25234691991,-57.5019,89.0,535,14.3619,68.4623,53.4506,1000.0,0.159571,53.3270272361,53.3021878187,15.842972889
0.0,99.9956828753,12.7820512821,1000.0,53.2987,121.593,536,3.0,1000.0,1.17052088197,-57.5297,73.0,536,13.7471,68.5118,53.4226,1000.0,0.234882,53.3240848885,53.30008331,13.0930079558
0.0,99.9956828753,18.7592592593,1000.0,53.5314,121.84,537,3.0,1000.0,1.14939917817,-57.5765,69.0,537,12.8685,68.5617,53.6513,1000.0,0.232693,53.5584863251,53.5340010725,17.7220674168
0.0,99.9956828753,13.038961039,1000.0,53.3215,122.129,538,3.0,1000.0,1.09844865585,-57.5662,54.0,538,11.5027,68.5828,53.45,1000.0,0.188406,53.3532182385,53.3231448971,12.390236582
0.0,99.9956828753,12.4556962025,1000.0,53.434,122.297,539,2.0,1000.0,1.19245485348,-57.7139,56.0,539,13.1217,68.6486,53.5657,1000.0,0.128834,53.4647160684,53.4335246792,11.5799887064
0.0,99.9956828753,15.53125,1000.0,53.3257,122.57,540,3.0,1000.0,1.12580938825,-57.5531,83.0,540,12.74,68.6717,53.4483,1000.0,0.178505,53.3546695288,53.3249195742,13.452426303
0.0,99.9956828753,13.6266666667,1000.0,53.1603,122.719,541,3.0,1000.0,1.14925253359,-57.3517,60.0,541,12.7652,68.6995,53.2996,1000.0,0.260382,53.1876020964,53.1638120842,13.21794067
0.0,99.9956828753,13.2702702703,1000.0,53.1516,122.929,542,2.0,1000.0,1.18754782056,-57.3159,66.0,542,13.5569,68.7768,53.2794,1000.0,0.11667,53.1785496271,53.1525356894,12.5389094932
0.0,99.9956828753,11.7674418605,1000.0,53.319,123.177,543,3.0,1000.0,1.14757215503,-57.2833,53.0,543,12.5903,68.8078,53.4486,1000.0,0.30687,53.34868867,53.3184148506,10.7256207264
0.0,99.9956828753,13.36,1000.0,53.2254,123.424,544,3.0,1000.0,1.12789137129,-57.2629,62.0,544,11.9919,68.8479,53.3494,1000.0,0.245042,53.2523407363,53.2282538657,13.5633230933
0.0,99.9956828753,15.4761904762,1000.0,52.8819,123.594,545,3.0,1000.0,1.1331906572,-56.9517,106.0,545,12.4307,68.8238,53.0108,1000.0,0.265735,52.907525909,52.8797813991,19.096128705
0.0,99.9956828753,11.5681818182,1000.0,52.8044,123.794,546,3.0,1000.0,1.14507445413,-56.9646,99.0,546,13.1341,68.8523,52.9361,1000.0,0.200621,52.8383506413,52.813224879,14.1122089748
0.0,99.9956828753,15.2878787879,1000.0,52.788,124.001,547,3.0,1000.0,1.10289125178,-56.8605,69.0,547,11.6051,68.8942,52.9241,1000.0,0.287409,52.8029058453,52.7830869823,15.5063673642
0.0,99.9956828753,11.8780487805,1000.0,52.7966,124.173,548,3.0,1000.0,1.18158245087,-56.8044,66.0,548,12.7479,68.8723,52.9235,1000.0,0.258651,52.8155382761,52.7943625718,10.9069123796
0.0,99.9956828753,14.0,1000.0,52.762,124.388,549,3.0,1000.0,1.18687392515,-56.7163,63.0,549,11.7586,68.9022,52.895,1000.0,0.280221,52.792079991,52.7646647328,12.5250434063
0.0,99.9956828753,13.2368421053,1000.0,52.5794,124.524,550,3.0,1000.0,1.13821938259,-56.5643,48.0,550,12.0694,68.8972,52.7002,1000.0,0.119558,52.5984920749,52.5791651118,11.0690041641
0.0,99.9956828753,13.875,1000.0,52.4874,124.708,551,2.0,1000.0,1.1378980641,-56.5533,57.0,551,12.8186,68.9395,52.6158,1000.0,0.135945,52.5097489176,52.4880216362,12.5032634629
0.0,99.9956828753,16.2459016393,1000.0,52.5558,124.805,552,3.0,1000.0,1.16103074535,-56.3988,62.0,552,12.4664,69.0063,52.6753,1000.0,0.203655,52.5656678791,52.5523026047,14.7533333135
0.0,99.9956828753,16.064516129,1000.0,52.6073,124.972,553,3.0,1000.0,1.12926854478,-56.4544,51.0,553,10.9858,69.045,52.7329,1000.0,0.098938,52.6202921572,52.6113709281,14.0573376176
0.0,99.9956828753,13.75,1000.0,52.365,125.078,554,3.0,1000.0,1.14289080888,-56.233,48.0,554,12.5622,69.1082,52.4942,1000.0,0.106138,52.3855177382,52.3686099596,12.1206320884
0.0,99.9956828753,11.9058823529,1000.0,52.3201,125.266,555,3.0,1000.0,1.20880896336,-56.3288,63.0,555,13.0046,69.1455,52.4574,1000.0,0.0828402,52.3372129724,52.3200249685,10.9411511701
0.0,99.9956828753,13.0394736842,1000.0,52.2006,125.429,556,3.0,1000.0,1.1931441361,-56.3097,80.0,556,13.2861,69.2017,52.3343,1000.0,0.268607,52.2247670917,52.2004213921,15.0336821745
0.0,99.9956828753,12.3950617284,1000.0,52.326,125.56,557,3.0,1000.0,1.15317107719,-56.3358,72.0,557,11.413,69.2495,52.4435,1000.0,0.0854593,52.3432549232,52.3266773465,11.0416484415
0.0,99.9956828753,14.8787878788,1000.0,52.3429,125.72,558,3.0,1000.0,1.17624067526,-56.3389,61.0,558,12.1267,69.3137,52.4707,1000.0,0.0658908,52.3646585987,52.3435580261,14.25048128
0.0,99.9956828753,12.3855421687,1000.0,52.3818,125.871,559,3.0,1000.0,1.18535523658,-56.5039,60.0,559,12.0087,69.4154,52.5102,1000.0,0.0563428,52.4078333298,52.3851467379,13.5137870922
0.0,99.9956828753,12.7215189873,1000.0,52.5182,126.009,560,3.0,1000.0,1.24576748093,-56.565,90.0,560,12.5634,69.4955,52.6534,1000.0,0.179457,52.535866565,52.5186924754,15.0088047651
0.0,99.9956828753,12.7402597403,1000.0,52.7556,126.229,561,3.0,1000.0,1.21672362654,-56.9392,84.0,561,11.967,69.5618,52.8702,1000.0,0.0938773,52.768260953,52.7559222514,14.0743873456
0.0,99.9956828753,14.6666666667,1000.0,52.8483,126.394,562,3.0,1000.0,1.25779458431,-57.189,66.0,562,12.3925,69.7308,52.9777,1000.0,0.156104,52.8664545037,52.8501418994,13.359756427
0.0,99.9956828753,12.0843373494,1000.0,53.0192,126.512,563,3.0,1000.0,1.38150907209,-57.2346,49.0,563,15.1517,69.8422,53.1581,1000.0,0.15982,53.0453487996,53.0248096768,10.788441851
0.0,99.9956828753,13.8382352941,1000.0,53.2797,126.659,564,3.0,1000.0,1.31123419189,-57.5477,86.0,564,12.5158,69.9074,53.4111,1000.0,0.0513224,53.2938479512,53.2787579621,12.6370257741
0.0,99.9956828753,14.3698630137,1000.0,53.42,126.796,565,3.0,1000.0,1.35915545345,-57.7504,67.0,565,15.5276,69.953,53.5627,1000.0,0.0439988,53.4392017411,53.4178805913,13.1039122563
