AverageQLoss,AverageAbsQ,AverageAbsQYDiff,AverageY,MinEsReturn,AverageDiscountedReturn,Epoch,AveragePolicySurr,StdEsReturn,AverageEsReturn,StdReturn,QFunRegParamNorm,AverageAbsY,AverageReturn,AverageQ,PolicyRegParamNorm,Iteration,MaxEsReturn,AverageAction,MinReturn,MaxReturn
0.0522888,5.39816,0.0996986728559,5.3991550346,93.0937583377,46.2809879471,81,-5.54051,0.584412706259,94.3139775059,0.066178298658,92.6686,5.39915888538,93.271694471,5.39813,56.1811,81,95.3670326643,0.994794,93.200951283,93.3996252646
0.0402153,5.55291,0.0959278455621,5.55383853258,90.6170726689,46.6172165033,82,-5.69679,1.9289780661,93.2420646947,0.0331866325733,93.1164,5.55384042991,93.3212191961,5.5529,56.3867,82,97.0520583211,0.996436,93.212251209,93.399720702
0.0544742,5.69252,0.100090732838,5.69370665359,90.0737954105,46.8854027987,83,-5.83824,2.43255430168,93.145859707,0.0541795856082,93.6952,5.69371244302,93.3755824308,5.69252,56.5622,83,98.4155516731,0.995112,93.3013278159,93.4996075991
0.0432326,5.83337,0.0988304803632,5.83437978121,89.8705304225,46.8791963702,84,-5.981,1.62897337383,93.6345953402,0.0656399509729,94.1558,5.83438425306,93.3760821259,5.83337,56.7411,84,94.9292650415,0.994839,93.2070543106,93.4996651031
0.0549668,5.98439,0.111899018359,5.98565917217,90.186290067,47.0073611529,85,-6.12832,2.09851506525,93.7092527166,0.0548739935772,94.6916,5.98566241765,93.3935784386,5.98439,56.8598,85,98.3957025739,0.995678,93.3016019958,93.4999876024
0.0417561,6.1198,0.101308698697,6.12078440819,89.9147988047,46.9613681826,86,-6.26524,2.06628177196,93.2638921965,0.0576935348161,95.1392,6.12078539834,93.3847760058,6.1198,57.047,86,97.2403031403,0.995812,93.2855613248,93.5000030347
0.0393018,6.24622,0.0981937142217,6.24716392968,89.4623482616,46.9075016687,87,-6.39179,2.0757338764,93.7974323389,0.0456426240169,95.7434,6.2471651207,93.3697128343,6.24622,57.2332,87,98.3877748739,0.996787,93.2671048663,93.412762423
0.037633,6.39026,0.100722332708,6.39142603981,90.8392524109,47.1646206007,88,-6.53617,1.1578317154,93.1319725489,0.0755613394861,96.4112,6.39142811698,93.4406119999,6.39026,57.5839,88,94.7565269882,0.992165,93.2716823977,93.5826284537
0.0543311,6.50635,0.10973582578,6.5074025125,89.9503193499,47.2986154172,89,-6.64713,1.52038498013,93.7228815325,0.0542539621319,97.052,6.50740600611,93.4654642244,6.50635,57.8288,89,95.3432786497,0.991861,93.3165116401,93.5326379883
0.0403414,6.63838,0.105273372605,6.63926844424,92.5696108058,47.3015314974,90,-6.77237,1.53333874286,94.3764485918,0.0909395293557,97.6062,6.63926948969,93.4611102638,6.63838,58.0572,90,98.8758350544,0.99272,93.2586349841,93.5999979585
