StdReturn,MinReturn,AverageReturn,QFunRegParamNorm,MinEsReturn,AveragePolicySurr,AverageAbsY,AverageAbsQYDiff,MaxEsReturn,AverageDiscountedReturn,AverageAbsQ,AverageQ,PolicyRegParamNorm,AverageAction,AverageY,AverageEsReturn,Epoch,StdEsReturn,Iteration,MaxReturn,AverageQLoss
135.718544563,3705.19073577,3913.52183543,113.98,2949.83921656,-33.6339,33.7234518548,0.344480241046,2949.83921656,295.928044066,33.7235,33.5023,120.275,0.998907,33.5024481185,2949.83921656,898,0.0,898,4106.64596224,1.17418
1269.91471575,10.0905302403,2339.37747111,114.042,3008.13859599,-33.669,33.7399083728,0.376321407891,3008.13859599,259.923601736,33.738,33.5252,120.293,0.999249,33.5271191524,3008.13859599,899,0.0,899,3681.92932896,1.58862
1553.89969262,-76.1547091988,2391.51052077,114.09,2402.2303266,-33.6136,33.6998740598,0.362871005972,2402.2303266,273.256363145,33.6991,33.482,120.249,0.999105,33.4817774777,2402.2303266,900,0.0,900,4151.1043314,1.50475
1411.19952886,220.903388332,2800.20649155,114.17,2750.0655029,-33.6742,33.7573469106,0.365419587091,2750.0655029,271.768824055,33.7572,33.5382,120.381,0.998879,33.5389909678,2750.0655029,901,0.0,901,4092.96377427,1.5915
757.041319438,1925.38532209,3485.25620521,114.209,2965.66661988,-33.715,33.7966196473,0.359981239482,2965.66661988,293.802144456,33.7959,33.5831,120.431,0.998732,33.5839738702,2965.66661988,902,0.0,902,4076.56494179,1.3482
1163.1847484,60.460782472,3351.89366706,114.271,2774.19845749,-33.6213,33.6950887147,0.380427951395,2774.19845749,291.57085804,33.6953,33.475,120.477,0.999106,33.4746376054,2774.19845749,903,0.0,903,4124.27247674,1.84573
1366.76957418,410.184548665,2722.333073,114.326,2798.80278172,-33.4702,33.5724231466,0.355730453061,2798.80278172,297.262282351,33.5722,33.3338,120.539,0.999082,33.334154804,2798.80278172,904,0.0,904,4019.0224871,1.16828
952.624574554,260.30466319,1641.99853528,114.397,2845.17805995,-33.7943,33.8692775779,0.379140319145,2845.17805995,266.777837325,33.868,33.6441,120.618,0.999167,33.6452945255,2845.17805995,905,0.0,905,3131.39455774,1.597
1438.94474306,-229.894219639,1592.00475464,114.478,2449.39254926,-33.6197,33.7098528421,0.373201226158,2449.39254926,285.043548647,33.7079,33.4718,120.706,0.999493,33.4733023676,2449.39254926,906,0.0,906,4082.14720123,1.49846
1575.80161247,602.262174027,3349.93043908,114.577,1330.60321067,-33.6626,33.7374154246,0.377206447914,1330.60321067,330.763711803,33.7365,33.5101,120.812,0.999209,33.5109629416,1330.60321067,907,0.0,907,4560.54625009,1.38162
2012.72332089,-542.711804252,2416.92963164,114.615,2866.66107317,-33.7738,33.850022624,0.360778017539,2866.66107317,239.264082944,33.8486,33.6313,120.833,0.999369,33.6325901249,2866.66107317,908,0.0,908,4133.95271453,1.15281
1420.39606555,-272.904018133,3237.7200207,114.677,2794.05817401,-33.7444,33.8152375379,0.389479375414,2794.05817401,294.946252697,33.8141,33.5913,120.857,0.999247,33.5921469851,2794.05817401,909,0.0,909,4393.68682045,1.68167
1224.09107154,-534.887175079,599.79103459,114.739,1165.93217927,-33.8047,33.8777730758,0.394629201164,1165.93217927,196.315017341,33.8764,33.6574,120.852,0.999644,33.6591208122,1165.93217927,910,0.0,910,3825.19633231,1.8057
1900.62628156,-541.63254875,1592.1051386,114.779,1298.08557691,-33.5581,33.6467121322,0.382015217931,1298.08557691,208.757769384,33.6482,33.4268,120.929,0.99963,33.4249908783,1298.08557691,911,0.0,911,4204.801596,1.40966
1897.92318249,-548.632463351,2259.81696483,114.873,988.979983738,-33.5788,33.6724092093,0.36486205058,988.979983738,242.92493942,33.6723,33.446,121.043,0.999319,33.4460570286,988.979983738,912,0.0,912,4175.99800233,1.28289
831.748303723,1185.21932242,3640.07436548,114.965,-381.962186472,-33.4703,33.5744517568,0.379504082101,-381.962186472,305.53495498,33.5722,33.3362,121.13,0.999032,33.3379295003,-381.962186472,913,0.0,913,4175.54435354,1.45348
1324.22529696,559.379144781,2512.05629047,115.021,2724.83665186,-33.5442,33.6451963433,0.35269819017,2724.83665186,280.711806778,33.6469,33.409,121.199,0.99929,33.4077300951,2724.83665186,914,0.0,914,4175.45795817,1.07857
1506.03963499,89.92326666,2879.49337473,115.11,3265.93724618,-33.6883,33.7667900416,0.391755344312,3265.93724618,323.430774436,33.7652,33.5413,121.23,0.999424,33.5428936678,3265.93724618,915,0.0,915,4298.18418478,1.784
1388.51565049,766.133675733,3349.26225548,115.194,3058.44405838,-33.5046,33.6125748813,0.385349291328,3058.44405838,307.665596696,33.6131,33.3755,121.369,0.999227,33.3746782132,3058.44405838,916,0.0,916,4549.82567618,1.92035
1251.33327397,-518.742896813,1723.70399893,115.258,1805.65605064,-33.5053,33.6116027526,0.375823454718,1805.65605064,263.081620379,33.6089,33.3727,121.382,0.999517,33.3749080936,1805.65605064,917,0.0,917,3588.60965398,1.48563
1170.69947083,-208.724185042,2519.58566817,115.309,3294.33337399,-33.4537,33.5536247962,0.362315156453,3294.33337399,258.196347921,33.5547,33.3118,121.494,0.999233,33.3105535227,3294.33337399,918,0.0,918,3605.18439404,1.24855
1506.45221935,170.851693028,3161.98210293,115.371,2964.48193969,-33.7258,33.7975998644,0.403085682434,2964.48193969,302.274375927,33.7948,33.5743,121.539,0.999195,33.5769917639,2964.48193969,919,0.0,919,4708.86578851,1.76974
1502.06149185,320.730703088,2357.52215174,115.442,2835.49911675,-33.6301,33.6977663511,0.373512679774,2835.49911675,305.142026933,33.6976,33.4763,121.555,0.999332,33.4771780238,2835.49911675,920,0.0,920,4235.79640889,1.46262
1751.12604901,-560.643499226,1376.4712323,115.499,3248.72885619,-33.6147,33.7022257559,0.361130785998,3248.72885619,234.782560234,33.7015,33.4762,121.646,0.999361,33.4768595441,3248.72885619,921,0.0,921,4083.94807507,1.31286
1347.45676195,-522.49704036,2203.57191654,115.531,2964.63980002,-33.4679,33.5687901323,0.361319924265,2964.63980002,282.172117442,33.568,33.3407,121.736,0.99925,33.3413287629,2964.63980002,922,0.0,922,4206.05349277,1.38905
1177.23123229,1269.14315233,2884.9291958,115.543,3045.43991269,-33.6082,33.7123980882,0.384351772762,3045.43991269,286.682562513,33.7112,33.4872,121.805,0.999408,33.4883656861,3045.43991269,923,0.0,923,3921.92510706,1.78667
1397.25832156,51.1471494497,2770.97174292,115.611,2765.03989945,-33.6288,33.7068410085,0.345776866258,2765.03989945,252.648472518,33.706,33.4811,121.881,0.999052,33.4816803389,2765.03989945,924,0.0,924,3974.28896276,1.15999
1439.74234259,-516.333717712,2556.78973139,115.696,3074.87212404,-33.4887,33.5726567874,0.383093596005,3074.87212404,247.604111716,33.5732,33.341,121.967,0.999223,33.340563554,3074.87212404,925,0.0,925,3806.03981093,1.73611
1512.35165408,57.0353952639,1895.75378293,115.754,2596.78592839,-33.6813,33.764654323,0.353430263249,2596.78592839,234.542995395,33.7643,33.5495,121.942,0.999246,33.5502081823,2596.78592839,926,0.0,926,3997.05895485,1.19856
1612.72614592,-545.928095833,2243.10995785,115.777,2674.74206698,-33.6737,33.7463676449,0.349223972002,2674.74206698,270.915762236,33.7468,33.5414,121.971,0.999424,33.5416916876,2674.74206698,927,0.0,927,4091.98476667,1.08204
1500.60557407,-461.598563244,1663.38887271,115.821,3089.5673261,-33.6082,33.6868803975,0.363928292789,3089.5673261,271.519736336,33.6861,33.4782,122.016,0.999589,33.4790005376,3089.5673261,928,0.0,928,3923.32138141,1.34061
1423.45412605,-49.439616569,2151.33027483,115.871,2473.69249145,-33.4922,33.582939673,0.393328626941,2473.69249145,302.9729626,33.5826,33.3645,122.054,0.999471,33.3644102552,2473.69249145,929,0.0,929,3888.1616591,1.87192
1757.62785762,-550.390681627,1936.75075005,115.999,-400.422448766,-33.5391,33.6218891579,0.397988194126,-400.422448766,226.810639783,33.6203,33.4036,122.108,0.999276,33.4052171488,-400.422448766,930,0.0,930,3749.86019341,2.10903
1786.00573635,-183.274265529,2495.78056044,116.054,2918.36399684,-33.557,33.6381252309,0.382261064124,2918.36399684,269.727372625,33.6368,33.4285,122.18,0.999525,33.4294988899,2918.36399684,931,0.0,931,4553.59211461,1.90333
1461.38205383,-22.9238621449,3244.68991655,116.117,2931.35478153,-33.4218,33.4964088642,0.400673833818,2931.35478153,279.39129843,33.4941,33.2836,122.188,0.999159,33.2844313231,2931.35478153,932,0.0,932,4198.35801388,2.04925
1763.8748676,-523.123320726,2137.74708944,116.154,2933.79325556,-33.5594,33.6506613218,0.378646364275,2933.79325556,270.919977678,33.65,33.4335,122.242,0.999575,33.4338068783,2933.79325556,933,0.0,933,4375.9951658,1.62281
1396.74418334,112.190108536,1891.93018076,116.196,2895.52093581,-33.3926,33.4801862648,0.365191394091,2895.52093581,286.719952428,33.4789,33.2556,122.225,0.99955,33.2565877676,2895.52093581,934,0.0,934,4156.17244455,1.49569
1635.74637874,-547.032975147,1350.18652923,116.274,3314.34385308,-33.388,33.4751941286,0.368452468536,3314.34385308,198.154199243,33.4745,33.2509,122.33,0.999574,33.2514997678,3314.34385308,935,0.0,935,3981.96395193,1.43791
912.969199384,-565.042289246,230.264950543,116.325,307.371948892,-33.4747,33.531285573,0.36138442985,307.371948892,150.359797663,33.5299,33.324,122.405,0.999853,33.3249116324,307.371948892,936,0.0,936,2388.31726412,1.31421
1059.62257266,-539.666077317,1060.59056307,116.327,2931.85609822,-33.5127,33.5725631535,0.381031852846,2931.85609822,221.986951485,33.5709,33.3737,122.435,0.999709,33.3756497386,2931.85609822,937,0.0,937,2696.99078203,1.6464
1791.69639489,-157.855599848,2228.97765611,116.386,653.671994976,-33.4574,33.5103961858,0.344713710558,653.671994976,267.520591684,33.5095,33.3283,122.461,0.999281,33.3283931897,653.671994976,938,0.0,938,4419.7373472,1.05975
1291.65897491,881.811948903,2687.44630956,116.45,2095.19910705,-33.5367,33.5804712391,0.383909780963,2095.19910705,303.31971042,33.5794,33.3897,122.624,0.999421,33.3908240903,2095.19910705,939,0.0,939,4388.10591629,1.75883
1527.25124666,-267.366325662,2661.12124679,116.52,1882.47855538,-33.432,33.4633947863,0.374612750033,1882.47855538,297.49023786,33.4622,33.2794,122.575,0.999383,33.2800690113,1882.47855538,940,0.0,940,4339.26297249,1.7723
1580.07419757,-391.002478346,1319.24259895,116.569,3032.06332504,-33.5157,33.5630743111,0.349366975323,3032.06332504,234.547761113,33.5614,33.3751,122.597,0.999713,33.3766124371,3032.06332504,941,0.0,941,4425.22926026,1.26917
1135.6355287,880.657717119,3775.28536508,116.622,2973.27156745,-33.3825,33.4348434764,0.34151235976,2973.27156745,331.126624426,33.435,33.2398,122.647,0.99902,33.2393273411,2973.27156745,942,0.0,942,4621.30871084,1.16441
1588.17299535,-547.753548819,1190.68256968,116.688,3113.86961377,-33.5172,33.5877989627,0.367188073595,3113.86961377,232.851818642,33.588,33.3837,122.611,0.999471,33.383778109,3113.86961377,943,0.0,943,3721.87280421,1.56985
1888.5731275,-560.941060628,1972.22971126,116.731,566.689287818,-33.5201,33.6028640583,0.385862656391,566.689287818,247.8534486,33.6004,33.384,122.633,0.999516,33.3861657582,566.689287818,944,0.0,944,4383.34997004,1.76365
1590.75141685,-43.1554003128,2463.46155135,116.781,1957.82949884,-33.4864,33.5693738023,0.364199775395,1957.82949884,284.326816088,33.569,33.3507,122.713,0.99923,33.3517164114,1957.82949884,945,0.0,945,3940.7150818,1.4678
1123.72802737,1362.68972818,3407.20830414,116.847,3108.10471396,-33.4012,33.4834229824,0.352017817439,3108.10471396,310.890920375,33.4819,33.2606,122.815,0.999089,33.2617753899,3108.10471396,946,0.0,946,4285.72094228,1.40167
1133.14625026,1278.72963388,3543.5559163,116.92,3107.59987052,-33.4294,33.5210639946,0.358808656216,3107.59987052,332.000599547,33.5215,33.294,122.849,0.999337,33.2940882784,3107.59987052,947,0.0,947,4487.23007674,1.48414
1591.55456928,-466.820679751,3105.30177974,117.003,2491.62722285,-33.5146,33.5995169998,0.357882854087,2491.62722285,290.166888306,33.5992,33.3729,122.833,0.999361,33.3733257037,2491.62722285,948,0.0,948,4279.22213665,1.35972
2030.81625341,-459.238058274,2144.38707145,117.079,2802.91186342,-33.3869,33.4749808432,0.334783401534,2802.91186342,256.360423421,33.4732,33.2464,122.984,0.999461,33.2476800002,2802.91186342,949,0.0,949,4201.23411952,0.8963
1502.35511824,-361.00522892,2755.37426508,117.123,1143.59379782,-33.5756,33.6578947867,0.375946993984,1143.59379782,303.942205478,33.6571,33.4329,123.061,0.99914,33.4334728063,1143.59379782,950,0.0,950,4512.75273349,1.49527
1515.42042643,-504.397833342,3014.06095753,117.188,3016.64398794,-33.6587,33.744763762,0.369626608786,3016.64398794,301.06386307,33.7451,33.5093,123.021,0.999423,33.5097658733,3016.64398794,951,0.0,951,4426.92050763,1.57671
1405.52702612,332.73471485,2559.12456115,117.259,822.153932149,-33.584,33.6763448402,0.359849028288,822.153932149,317.636263057,33.6756,33.4278,123.059,0.999482,33.4291847478,822.153932149,952,0.0,952,4108.24496439,1.25339
1934.41872954,-534.181607414,1587.28930182,117.268,2828.32651903,-33.6206,33.7206269241,0.35714793963,2828.32651903,227.91931655,33.7199,33.4663,123.138,0.999656,33.4668759206,2828.32651903,953,0.0,953,4277.8948807,1.19612
1675.74125054,-521.755313659,1218.95015874,117.31,2853.99078065,-33.515,33.6101037495,0.368273251301,2853.99078065,245.678616343,33.6086,33.3565,123.255,0.999614,33.3573685204,2853.99078065,954,0.0,954,4345.37920216,1.56796
1962.89345217,-552.874671929,2078.53367654,117.349,3036.7992333,-33.3326,33.4328795334,0.361747270723,3036.7992333,265.317211946,33.4312,33.1785,123.267,0.999553,33.1800619398,3036.7992333,955,0.0,955,4386.35361871,1.34793
1721.93359129,-571.932829208,1071.47793602,117.434,3194.71454283,-33.713,33.8042460415,0.364320125048,3194.71454283,172.768235357,33.8056,33.5689,123.316,0.999529,33.5685288254,3194.71454283,956,0.0,956,4253.36838895,1.3643
1707.70009788,-594.268163214,1486.67188864,117.446,3247.85455102,-33.6349,33.716801543,0.36050151284,3247.85455102,182.818764115,33.716,33.4857,123.346,0.999586,33.4865941145,3247.85455102,957,0.0,957,4048.57110553,1.45971
1150.84091424,1085.74628925,3015.75310278,117.5,2876.32668991,-33.6464,33.7328225921,0.353829136913,2876.32668991,304.917459164,33.7322,33.5061,123.46,0.999244,33.5064564964,2876.32668991,958,0.0,958,4012.92423926,1.29708
1325.34806902,-567.070153701,1177.60656166,117.555,2541.1845865,-33.5583,33.6555255203,0.339007596613,2541.1845865,238.450890217,33.6555,33.4171,123.457,0.999559,33.4178284435,2541.1845865,959,0.0,959,3820.61890703,1.21963
1946.20803692,-565.524077742,1043.05555413,117.623,2731.58499882,-33.573,33.6598225775,0.362448932284,2731.58499882,149.252668261,33.6594,33.4234,123.511,0.999763,33.4239899515,2731.58499882,960,0.0,960,4015.02387685,1.4408
1630.29144428,-559.704070931,3365.9929231,117.673,2918.3001121,-33.6517,33.7558635756,0.375219515038,2918.3001121,282.81049236,33.7544,33.5197,123.586,0.999373,33.5207253986,2918.3001121,961,0.0,961,4375.71794401,1.60942
1952.32665404,-594.244425746,2081.45278017,117.713,2612.61382257,-33.6475,33.7611000939,0.354178616481,2612.61382257,210.061114155,33.7598,33.5201,123.603,0.999565,33.5210714881,2612.61382257,962,0.0,962,3935.75933857,1.34065
1846.89959742,-575.502964077,2111.69662896,117.723,2740.80109617,-33.5187,33.6524277895,0.355793439768,2740.80109617,209.090029288,33.6522,33.4028,123.695,0.999462,33.4029621615,2740.80109617,963,0.0,963,3937.14263298,1.234
1566.61172162,-544.005964096,1071.88320915,117.776,2951.23364347,-33.5145,33.6690622187,0.386735916953,2951.23364347,195.670857717,33.6676,33.4037,123.785,0.999629,33.4051307376,2951.23364347,964,0.0,964,3854.39650901,1.95783
1289.71664327,171.350133975,2792.52252475,117.823,2977.38455088,-33.5002,33.6570438558,0.349111112194,2977.38455088,268.415616761,33.6555,33.3817,123.916,0.999124,33.3819743161,2977.38455088,965,0.0,965,4104.87657268,1.19223
1303.62986749,-603.172537208,2422.38883609,117.835,2686.22862394,-33.4598,33.608405547,0.374647361617,2686.22862394,229.807218579,33.6073,33.3415,124.025,0.999201,33.342576335,2686.22862394,966,0.0,966,3675.87947854,1.65904
1651.11753989,-569.791296735,1688.09880495,117.86,2786.63024331,-33.4506,33.6054289972,0.376311576379,2786.63024331,210.578823721,33.6045,33.3277,124.109,0.999514,33.3275747699,2786.63024331,967,0.0,967,3909.92404121,1.51788
1361.99771807,-395.543912136,1906.93856219,117.944,2168.30664468,-33.4529,33.5920320548,0.363192598613,2168.30664468,229.218587444,33.5902,33.3148,124.223,0.999488,33.3168311926,2168.30664468,968,0.0,968,3794.28498956,1.34869
1558.80646329,-555.469089577,1639.55700125,117.982,2793.78164934,-33.4257,33.5684713171,0.351856816568,2793.78164934,208.926935861,33.5672,33.2842,124.338,0.999533,33.2844822152,2793.78164934,969,0.0,969,3751.38911539,1.201
1676.53892403,-89.568854451,2019.63224266,118.049,2880.79158239,-33.5599,33.6928598202,0.367490779346,2880.79158239,252.877559931,33.6923,33.4242,124.361,0.999477,33.4254805177,2880.79158239,970,0.0,970,4031.19981023,1.38786
1474.60922149,611.253844381,2208.25147129,118.115,2475.59501642,-33.5338,33.6844294215,0.358024137848,2475.59501642,315.251299731,33.6833,33.4066,124.452,0.999675,33.4075417973,2475.59501642,971,0.0,971,4529.29193486,1.24467
1591.12910022,-204.991791052,1563.34864604,118.189,2589.47385259,-33.357,33.503760618,0.359688723334,2589.47385259,284.453088911,33.5034,33.2224,124.538,0.999669,33.2222258297,2589.47385259,972,0.0,972,4043.93550575,1.35573
1477.06243286,237.389927875,2451.67846109,118.27,3006.22065224,-33.6271,33.7555230557,0.353814930279,3006.22065224,285.093312379,33.7543,33.4902,124.569,0.999464,33.491500267,3006.22065224,973,0.0,973,4268.65564592,1.08414
1309.2567162,-303.651001273,2141.03849805,118.36,3290.14864057,-33.538,33.666941088,0.413209818103,3290.14864057,265.418833459,33.6676,33.3981,124.637,0.999504,33.3980476721,3290.14864057,974,0.0,974,4040.49129604,2.36939
1637.71694603,-568.248033301,1892.97427621,118.439,2951.11097052,-33.4696,33.6077496344,0.365584008335,2951.11097052,241.220481043,33.6058,33.3284,124.693,0.99965,33.3298259888,2951.11097052,975,0.0,975,4181.97951125,1.38551
1618.01473617,-593.006108064,1673.68740941,118.491,2966.5743045,-33.5471,33.6816554678,0.34840295172,2966.5743045,219.437840404,33.6812,33.4189,124.674,0.99951,33.4195505715,2966.5743045,976,0.0,976,4086.88899207,1.36849
1064.543587,-582.472025749,415.303980249,118.559,2504.69363014,-33.5991,33.7366369255,0.383278003075,2504.69363014,164.791985131,33.7356,33.4656,124.68,0.999801,33.4660772762,2504.69363014,977,0.0,977,2177.08094318,1.64733
1409.70711509,-544.289601275,2018.17950919,118.592,3035.3948986,-33.502,33.6526421466,0.354423982467,3035.3948986,269.44121986,33.6521,33.3646,124.78,0.999585,33.3653063284,3035.3948986,978,0.0,978,3995.47803798,1.28236
1523.59974563,922.732637891,2852.82145162,118.66,3032.81862711,-33.7013,33.8132961605,0.352240889887,3032.81862711,307.185041505,33.8121,33.5494,124.826,0.999528,33.550532959,3032.81862711,979,0.0,979,4455.61967122,1.34109
1420.61852398,580.526626342,3074.24188669,118.681,2795.64976809,-33.513,33.6542468529,0.333361936188,2795.64976809,332.285112692,33.654,33.3673,124.923,0.999358,33.3676741214,2795.64976809,980,0.0,980,4583.63454104,0.851895
1593.18031112,-306.706215321,1875.5562127,118.697,3048.97578964,-33.5265,33.6613515789,0.370033929875,3048.97578964,233.49660264,33.6587,33.382,125.058,0.99949,33.3836534799,3048.97578964,981,0.0,981,4139.99625652,1.60846
2190.27507359,-555.006246145,1942.2650545,118.705,242.25557441,-33.5766,33.7003916714,0.364233137158,242.25557441,185.078758486,33.702,33.443,125.082,0.99949,33.4417087783,242.25557441,982,0.0,982,4145.24529837,1.34791
1997.2919399,-563.61439744,1689.61453684,118.746,2395.22601262,-33.6503,33.7808525039,0.352333105922,2395.22601262,194.430180641,33.7772,33.5195,125.07,0.999456,33.5229739391,2395.22601262,983,0.0,983,4183.49504077,1.15836
821.443635215,-563.871110292,401.372796299,118.801,2908.68003917,-33.5493,33.6843949184,0.353402066402,2908.68003917,182.972917105,33.6843,33.4155,125.089,0.999888,33.4158780953,2908.68003917,984,0.0,984,2164.88243447,1.13146
1586.18689988,-562.280927941,869.60611139,118.886,2867.20219767,-33.627,33.7570819796,0.391011202926,2867.20219767,148.317711336,33.7575,33.4867,125.205,0.99977,33.4865124122,2867.20219767,985,0.0,985,4035.77016476,1.6562
1251.87631027,-13.3582641869,2717.89117243,118.912,1715.44379063,-33.5449,33.6870546325,0.353945412408,1715.44379063,289.175869608,33.6863,33.4034,125.292,0.999459,33.4044493851,1715.44379063,986,0.0,986,3996.45854509,1.26553
2010.36212876,-570.936216432,1624.65236717,118.989,3047.42301081,-33.7433,33.8652447671,0.360777567725,3047.42301081,163.682654185,33.8639,33.5984,125.288,0.999715,33.5999430793,3047.42301081,987,0.0,987,4777.36131168,1.13424
1690.33707332,-332.202937768,1619.70682825,119.065,3006.00790213,-33.6569,33.7790497439,0.396664488245,3006.00790213,256.267275048,33.7788,33.5028,125.24,0.999624,33.5032063336,3006.00790213,988,0.0,988,4456.91180808,1.86716
1986.37898092,-559.606305875,2266.7706048,119.118,2754.36836984,-33.6102,33.7257934425,0.359351792319,2754.36836984,208.902170064,33.7247,33.4644,125.306,0.999524,33.4659985338,2754.36836984,989,0.0,989,4392.81846717,1.32036
1924.36396086,-561.267256088,1995.53003214,119.156,3058.8665076,-33.6607,33.7645537561,0.378995626073,3058.8665076,252.284398651,33.7635,33.5018,125.376,0.999667,33.5021874645,3058.8665076,990,0.0,990,4371.15663955,1.53149
1071.58115748,817.311613877,2885.47439056,119.221,3201.60594867,-33.6598,33.7665395127,0.381372921465,3201.60594867,303.790402654,33.7665,33.5067,125.473,0.999351,33.5070377755,3201.60594867,991,0.0,991,4259.76136803,1.5044
1481.16076665,477.584322704,2443.0970552,119.305,2998.56690752,-33.6463,33.7505627327,0.369833703887,2998.56690752,286.25595112,33.7497,33.4967,125.558,0.999478,33.4973117598,2998.56690752,992,0.0,992,4407.70949325,1.42593
1186.29197137,849.052413168,2801.91086465,119.293,2744.26797112,-33.6945,33.8058121366,0.341087110366,2744.26797112,303.521088779,33.8044,33.5508,125.671,0.999381,33.5520494308,2744.26797112,993,0.0,993,4641.05712256,0.880735
1785.95684809,-563.586283213,1356.8311045,119.348,2590.04956642,-33.6102,33.7220954981,0.354679318057,2590.04956642,203.392386104,33.721,33.4698,125.711,0.999686,33.4701853712,2590.04956642,994,0.0,994,3922.67574513,1.29571
1265.19543361,598.32388438,2799.07145387,119.368,3039.54315764,-33.8082,33.9040930847,0.384451115789,3039.54315764,291.623262997,33.9022,33.6576,125.74,0.999405,33.6589431152,3039.54315764,995,0.0,995,4272.03663962,1.85801
1720.04930861,-551.506539023,1304.49133729,119.426,3017.7566195,-33.6849,33.7866047339,0.373175277442,3017.7566195,223.155827986,33.7852,33.5354,125.706,0.999536,33.5360908167,3017.7566195,996,0.0,996,3887.13963166,1.42413
1612.36180087,-535.789380693,2069.90070778,119.476,2696.41560319,-33.8531,33.9449463661,0.361955176419,2696.41560319,263.524077014,33.9437,33.7013,125.742,0.999591,33.7018609218,2696.41560319,997,0.0,997,4434.19202992,1.35416
943.129532436,1436.46738106,3299.00148732,119.493,2740.31317715,-33.9348,34.0212294591,0.347048535357,2740.31317715,279.776749797,34.0206,33.7775,125.852,0.999246,33.7782579456,2740.31317715,998,0.0,998,4069.49756087,0.9972
1640.6743975,-544.976040322,2136.41804502,119.567,2815.71869424,-33.9666,34.0542464827,0.372845773833,2815.71869424,264.545772166,34.0533,33.8117,125.971,0.99944,33.8124743584,2815.71869424,999,0.0,999,4075.22317373,1.45398
1485.00620425,144.359426991,3216.32590075,119.6,2977.66749641,-33.7079,33.8062038328,0.393751193178,2977.66749641,290.181258107,33.8049,33.5613,126.079,0.999254,33.562339351,2977.66749641,1000,0.0,1000,4321.96604159,1.93589
1600.17986435,576.047830353,2888.92430249,119.639,445.924139113,-33.9322,34.0388336121,0.369585730132,445.924139113,294.527768874,34.0386,33.7838,126.084,0.999548,33.7841160354,445.924139113,1001,0.0,1001,4420.1377727,1.45389
1399.35443229,-552.195873636,721.825429794,119.714,3113.63329831,-33.8085,33.9174980674,0.377047270252,3113.63329831,163.660805826,33.9169,33.6545,126.149,0.999825,33.6548668622,3113.63329831,1002,0.0,1002,3343.1491684,1.6617
1400.62890575,-192.082839351,2053.5480646,119.756,2780.58724026,-33.9744,34.0646947757,0.364308335943,2780.58724026,291.144545186,34.064,33.8271,126.25,0.999593,33.8280956076,2780.58724026,1003,0.0,1003,3844.6138542,1.47025
881.844107986,-574.327411389,603.580609552,119.868,854.752941291,-33.7961,33.9038884077,0.383901495328,854.752941291,201.739858603,33.902,33.6572,126.29,0.999732,33.6585145321,854.752941291,1004,0.0,1004,2147.58147228,1.93732
1562.59509551,-194.252188589,1037.06654312,119.897,147.298279375,-33.9986,34.097634733,0.35318497428,147.298279375,228.676475012,34.0977,33.8631,126.329,0.999741,33.8636568564,147.298279375,1005,0.0,1005,3911.97049922,1.23056
1418.46149857,-551.159883383,1824.31185505,119.96,2537.39751789,-33.7889,33.9026798994,0.35681923297,2537.39751789,243.297680545,33.902,33.6562,126.415,0.999521,33.6567365374,2537.39751789,1006,0.0,1006,3744.62339213,1.20157
1667.68331175,-559.634652458,1002.13096302,119.99,-191.11900795,-33.7793,33.8865612111,0.359935090743,-191.11900795,186.567098469,33.8858,33.6453,126.548,0.999671,33.6462389418,-191.11900795,1007,0.0,1007,4267.36664033,1.3466
1113.14103362,-554.30826056,1779.34909239,120.033,2971.90320986,-33.9565,34.0529444895,0.382539780739,2971.90320986,263.140918723,34.053,33.8157,126.577,0.999476,33.8152562235,2971.90320986,1008,0.0,1008,3083.93955458,1.88535
1203.88690318,627.230823882,2592.27537334,120.073,1404.05101664,-33.7241,33.829492731,0.359334956614,1404.05101664,322.050729675,33.8283,33.5744,126.595,0.99936,33.5753712714,1404.05101664,1009,0.0,1009,4119.22379193,1.29847
1180.17256533,-149.81191082,2020.32176563,120.17,3010.95215827,-33.7429,33.8453970903,0.382795614073,3010.95215827,288.736438404,33.8445,33.6005,126.63,0.999621,33.6015129675,3010.95215827,1010,0.0,1010,4242.30481784,1.79887
1385.50981449,-522.183192835,2247.17138181,120.187,3018.67663237,-33.8999,33.9988979546,0.355692664975,3018.67663237,251.85004187,33.9976,33.7588,126.674,0.99951,33.7603704265,3018.67663237,1011,0.0,1011,3961.77958678,1.13867
1071.87455662,1543.58151934,3441.42581525,120.268,2018.0057424,-33.8135,33.9190419641,0.37013257657,2018.0057424,311.222678148,33.9201,33.6733,126.725,0.999213,33.6723033082,2018.0057424,1012,0.0,1012,4508.48766451,1.60071
1782.78555803,-548.01855391,2129.49604795,120.295,2998.50703708,-33.8263,33.9356659057,0.364517123803,2998.50703708,251.812094452,33.9345,33.6908,126.786,0.999479,33.6916054204,2998.50703708,1013,0.0,1013,4305.78774857,1.45909
1478.93336961,-64.4853869546,2964.46343153,120.341,2633.1346546,-33.8039,33.9182209174,0.372639693513,2633.1346546,298.950173704,33.918,33.6758,126.842,0.999394,33.6762136362,2633.1346546,1014,0.0,1014,4412.8025012,1.69084
1619.89753943,-579.305110565,1832.91497156,120.349,2795.23465212,-33.8612,33.9598027284,0.350257914756,2795.23465212,214.774756801,33.9596,33.7252,126.866,0.999527,33.7253726744,2795.23465212,1015,0.0,1015,3981.56548794,1.10392
