AverageDiscountedReturn,QFunRegParamNorm,AverageAbsQYDiff,MaxReturn,StdReturn,AverageAction,AverageQLoss,AverageReturn,AverageQ,StdEsReturn,MaxEsReturn,MinReturn,AverageEsReturn,AverageAbsQ,PolicyRegParamNorm,Epoch,AveragePolicySurr,Iteration,AverageY,AverageAbsY,MinEsReturn
99.9956828753,156.076,0.133052443077,1000.0,0.0,0.343068,0.223192,1000.0,9.21594,24.5103778161,92.0,1000.0,34.0,9.2295,85.7822,2070,-9.61372,2070,9.21557870491,9.21653213072,3.0
99.9956828753,156.089,0.13852139682,1000.0,0.0,0.861916,0.275727,1000.0,9.24517,31.4544004925,121.0,1000.0,35.0,9.2601,85.7899,2071,-9.63778,2071,9.24521594314,9.24653254563,3.0
99.9956828753,156.097,0.12043497641,1000.0,0.0,0.782674,0.177534,1000.0,9.25386,26.2166172572,90.0,1000.0,28.6571428571,9.2708,85.7754,2072,-9.63931,2072,9.2538035228,9.25508277277,3.0
99.9956828753,156.101,0.140508250312,1000.0,0.0,0.884239,0.24504,1000.0,9.24071,37.2141693247,139.0,1000.0,30.1212121212,9.25542,85.8105,2073,-9.63111,2073,9.24109239991,9.24211832749,3.0
99.9956828753,156.114,0.131026495122,1000.0,0.0,0.829829,0.20919,1000.0,9.26111,28.3680066563,117.0,1000.0,29.7272727273,9.27787,85.8059,2074,-9.63855,2074,9.26103678202,9.26147055443,3.0
99.9956828753,156.122,0.150598161233,1000.0,0.0,0.484966,0.288257,1000.0,9.26624,33.8289492183,140.0,1000.0,36.5185185185,9.28317,85.7939,2075,-9.63528,2075,9.26641589498,9.26745712088,3.0
99.9956828753,156.145,0.133771445474,1000.0,0.0,0.86436,0.232176,1000.0,9.25088,30.4671653303,138.0,1000.0,29.5428571429,9.26542,85.8077,2076,-9.6443,2076,9.25142798456,9.2523599979,3.0
99.9956828753,156.145,0.147973485494,1000.0,0.0,0.368042,0.281454,1000.0,9.26415,30.6316507514,121.0,1000.0,26.1621621622,9.28088,85.8333,2077,-9.67046,2077,9.26403483502,9.26543438094,3.0
99.9956828753,156.155,0.135676652134,1000.0,0.0,0.246964,0.248286,1000.0,9.25612,27.1878128954,107.0,1000.0,35.1724137931,9.27176,85.8461,2078,-9.65357,2078,9.25608996001,9.25711761297,3.0
99.9956828753,156.166,0.149292752194,1000.0,0.0,0.300087,0.26815,1000.0,9.27227,18.838904453,99.0,1000.0,27.6111111111,9.28698,85.8333,2079,-9.66127,2079,9.27252429314,9.27359541152,3.0
99.9956828753,156.165,0.142668372669,1000.0,0.0,0.570277,0.241966,1000.0,9.26409,23.8315446578,114.0,1000.0,26.2894736842,9.27765,85.8872,2080,-9.66714,2080,9.26406907682,9.26578189076,3.0
99.9956828753,156.177,0.149884712401,1000.0,0.0,0.942664,0.256587,1000.0,9.2708,34.2732781679,211.0,1000.0,23.7619047619,9.2885,85.9013,2081,-9.67752,2081,9.27120102557,9.2724246663,3.0
99.9956828753,156.177,0.136235440776,1000.0,0.0,0.272492,0.221007,1000.0,9.3425,34.186519452,133.0,1000.0,36.6785714286,9.35665,85.8751,2082,-9.73282,2082,9.34299790064,9.344250576,4.0
99.9956828753,156.205,0.156452081803,1000.0,0.0,0.275658,0.280948,1000.0,9.34257,47.7526796977,251.0,1000.0,31.064516129,9.35939,85.8593,2083,-9.76488,2083,9.34214361898,9.34318353353,2.0
99.9956828753,156.168,0.149880354057,1000.0,0.0,0.901858,0.256808,1000.0,9.36433,23.4681661179,99.0,1000.0,27.8181818182,9.37954,85.8515,2084,-9.76973,2084,9.3642168498,9.36510155616,3.0
37.7419130273,156.174,0.150311826693,56.0,3.23766039297,0.8114,0.271651,47.2028301887,9.37995,24.2082035862,121.0,44.0,23.4893617021,9.39676,85.8373,2085,-9.79056,2085,9.38066394651,9.38167530708,3.0
99.9956828753,156.173,0.128516946156,1000.0,0.0,0.276637,0.198466,1000.0,9.38954,23.7931829639,104.0,1000.0,22.4666666667,9.40141,85.8252,2086,-9.78405,2086,9.38967693387,9.39100058583,3.0
99.9956828753,156.175,0.148546482159,1000.0,0.0,0.35503,0.260372,1000.0,9.39653,50.8474898264,275.0,1000.0,31.1290322581,9.41307,85.8123,2087,-9.82036,2087,9.39692654842,9.39829688028,3.0
99.9956828753,156.149,0.142805255415,1000.0,0.0,0.422489,0.237668,1000.0,9.45353,20.9141558727,93.0,1000.0,21.1632653061,9.46779,85.7852,2088,-9.86684,2088,9.45334340885,9.45446524121,3.0
68.1894251076,156.163,0.151513253039,1000.0,436.631918323,0.36718,0.252924,382.555555556,9.43488,19.2976339919,108.0,67.0,17.7636363636,9.45237,85.788,2089,-9.86208,2089,9.43499809887,9.43664171668,3.0
99.9956828753,156.168,0.151495336081,1000.0,0.0,0.287509,0.234941,1000.0,9.45227,18.6292482105,84.0,1000.0,16.8666666667,9.46977,85.7561,2090,-9.87559,2090,9.45302970118,9.4551631222,3.0
99.9956828753,156.196,0.142220523479,1000.0,0.0,0.422019,0.205201,1000.0,9.50815,23.5937871047,129.0,1000.0,18.7884615385,9.52236,85.7721,2091,-9.92004,2091,9.50808306452,9.50971409768,3.0
99.9956828753,156.207,0.159879019374,1000.0,0.0,0.620588,0.278435,1000.0,9.54314,25.4749888457,188.0,1000.0,16.4285714286,9.55847,85.7582,2092,-9.95786,2092,9.54344434546,9.54454085311,3.0
99.9956828753,156.235,0.1561469448,1000.0,0.0,0.75289,0.256517,1000.0,9.57642,35.6285141482,170.0,1000.0,28.2571428571,9.59267,85.7809,2093,-9.99998,2093,9.57620192363,9.57704583101,3.0
99.9956828753,156.222,0.159269326455,1000.0,0.0,0.392069,0.267366,1000.0,9.60105,29.4947683162,198.0,1000.0,18.3888888889,9.61823,85.8166,2094,-10.0361,2094,9.60109859357,9.60229368576,3.0
99.9956828753,156.261,0.164725175623,1000.0,0.0,0.308581,0.276579,1000.0,9.63344,16.5644448544,89.0,1000.0,16.95,9.64947,85.8098,2095,-10.0927,2095,9.63304736665,9.63407953484,3.0
99.9956828753,156.262,0.153858921376,1000.0,0.0,0.383534,0.23225,1000.0,9.68151,34.007475653,163.0,1000.0,26.7567567568,9.69653,85.7991,2096,-10.119,2096,9.68207541614,9.68386050919,3.0
99.9956828753,156.282,0.156963637811,1000.0,0.0,0.532333,0.262093,1000.0,9.72531,21.5474703448,89.0,1000.0,21.5,9.74165,85.791,2097,-10.172,2097,9.72534825711,9.72686162824,3.0
99.9956828753,156.268,0.170199726328,1000.0,0.0,0.218527,0.296833,1000.0,9.77308,23.5666126995,146.0,1000.0,16.9322033898,9.78807,85.8099,2098,-10.2128,2098,9.7732818537,9.77407943699,3.0
99.9956828753,156.284,0.162398491922,1000.0,0.0,0.262978,0.262838,1000.0,9.84856,38.5776895371,225.0,1000.0,25.7567567568,9.8648,85.8214,2099,-10.291,2099,9.84920925368,9.85023431883,3.0
99.9956828753,156.294,0.170670139523,1000.0,0.0,0.548149,0.288704,1000.0,9.88079,35.856194258,172.0,1000.0,29.6666666667,9.89968,85.8124,2100,-10.3411,2100,9.88118078432,9.88324031236,3.0
99.9956828753,156.308,0.162673378181,1000.0,0.0,0.621778,0.263447,1000.0,9.92961,23.6770575781,164.0,1000.0,16.7166666667,9.94824,85.8337,2101,-10.4045,2101,9.93028509664,9.93171477487,3.0
99.9956828753,156.326,0.164504057875,1000.0,0.0,0.51793,0.288391,1000.0,9.98066,23.5670420223,127.0,1000.0,17.2068965517,9.99497,85.8542,2102,-10.4283,2102,9.98130829494,9.98271189707,2.0
99.9956828753,156.331,0.16845759343,1000.0,0.0,0.022011,0.273713,1000.0,10.0117,29.7230924513,147.0,1000.0,22.5853658537,10.0254,85.8738,2103,-10.483,2103,10.0119247493,10.0126211985,3.0
99.9956828753,156.321,0.166743442629,1000.0,0.0,0.66445,0.295855,1000.0,10.0878,26.7978852536,107.0,1000.0,22.7826086957,10.102,85.8934,2104,-10.5295,2104,10.0878583142,10.0883027044,3.0
99.9956828753,156.358,0.162606524011,1000.0,0.0,0.892808,0.272803,1000.0,10.1337,31.4907843842,135.0,1000.0,24.4047619048,10.1479,85.914,2105,-10.5785,2105,10.1341062554,10.1355789552,3.0
99.9956828753,156.372,0.166548730985,1000.0,0.0,0.878412,0.282754,1000.0,10.1617,17.1688240284,72.0,1000.0,18.5,10.1773,85.88,2106,-10.6168,2106,10.16157187,10.16288668,3.0
99.9956828753,156.373,0.162754907761,1000.0,0.0,0.891079,0.279401,1000.0,10.1787,27.3983530257,170.0,1000.0,18.5576923077,10.1951,85.9032,2107,-10.6554,2107,10.1789749823,10.1801771143,3.0
99.9956828753,156.403,0.160259467647,1000.0,0.0,0.900289,0.308329,1000.0,10.2481,28.8891461701,131.0,1000.0,23.4761904762,10.2635,85.9002,2108,-10.6997,2108,10.2483600634,10.2494113291,3.0
99.9956828753,156.439,0.156484551946,1000.0,0.0,0.914248,0.27735,1000.0,10.2723,28.0545053172,135.0,1000.0,23.8863636364,10.2872,85.8643,2109,-10.7503,2109,10.2727611852,10.2737211355,3.0
99.9956828753,156.441,0.157512268509,1000.0,0.0,0.902692,0.277116,1000.0,10.3191,29.3197885395,127.0,1000.0,24.5,10.3352,85.8759,2110,-10.7716,2110,10.3197205762,10.3211131405,4.0
99.9956828753,156.456,0.158553395452,1000.0,0.0,0.756154,0.29161,1000.0,10.3585,14.7784396467,59.0,1000.0,17.8867924528,10.3788,85.8601,2111,-10.8119,2111,10.3581636956,10.3597073966,3.0
99.9956828753,156.5,0.156684681348,1000.0,0.0,0.882772,0.2807,1000.0,10.4,33.7616616285,175.0,1000.0,30.0857142857,10.4171,85.8474,2112,-10.8618,2112,10.4004109209,10.4017514168,3.0
99.9956828753,156.513,0.158710079762,1000.0,0.0,0.643106,0.294568,1000.0,10.4463,25.8709184562,113.0,1000.0,23.9285714286,10.4605,85.8802,2113,-10.9041,2113,10.4466474464,10.4480764925,3.0
99.9956828753,156.541,0.155552190682,1000.0,0.0,0.794351,0.291587,1000.0,10.4443,33.6888963314,151.0,1000.0,34.7586206897,10.4602,85.8558,2114,-10.8919,2114,10.4449963645,10.4463484657,3.0
99.9956828753,156.557,0.158295521621,1000.0,0.0,0.565274,0.315307,1000.0,10.4882,22.8869521364,113.0,1000.0,20.0612244898,10.5047,85.8765,2115,-10.9434,2115,10.4881420413,10.4893030324,3.0
99.9956828753,156.592,0.148978060609,1000.0,0.0,0.443338,0.276665,1000.0,10.493,34.1961067305,153.0,1000.0,23.3023255814,10.5076,85.8645,2116,-10.9512,2116,10.4932967242,10.4945542504,3.0
99.9956828753,156.627,0.154661559701,1000.0,0.0,0.30871,0.299038,1000.0,10.5191,17.2577981568,69.0,1000.0,20.2083333333,10.5364,85.915,2117,-10.9675,2117,10.5182699297,10.5197833075,3.0
99.9956828753,156.659,0.15101135241,1000.0,0.0,0.404525,0.295068,1000.0,10.5595,38.1997229907,179.0,1000.0,27.2105263158,10.5758,85.8938,2118,-11.0021,2118,10.5598197672,10.5615887143,3.0
99.9956828753,156.72,0.156586451933,1000.0,0.0,0.68236,0.322393,1000.0,10.5452,26.2746330994,110.0,1000.0,25.0512820513,10.5632,85.9044,2119,-10.9958,2119,10.5452793837,10.5473483192,3.0
99.9956828753,156.731,0.143677683428,1000.0,0.0,0.631645,0.291552,1000.0,10.5902,27.5230870609,146.0,1000.0,22.152173913,10.6047,85.8496,2120,-11.0269,2120,10.5906043579,10.5915572404,3.0
99.9956828753,156.751,0.138715149161,1000.0,0.0,0.572615,0.257081,1000.0,10.6206,28.6855574676,178.0,1000.0,20.0392156863,10.638,85.8257,2121,-11.0648,2121,10.6211065647,10.62247307,3.0
99.9956828753,156.775,0.163620987335,1000.0,0.0,0.740901,0.366211,1000.0,10.6107,23.1239742543,95.0,1000.0,19.5490196078,10.6282,85.8547,2122,-11.07,2122,10.6103401916,10.6113047962,3.0
99.9956828753,156.807,0.151012613733,1000.0,0.0,0.547668,0.305877,1000.0,10.6276,40.0120954756,218.0,1000.0,23.8205128205,10.6418,85.8628,2123,-11.0889,2123,10.6278123094,10.6285767928,3.0
99.9956828753,156.846,0.149675322553,1000.0,0.0,0.521333,0.289267,1000.0,10.622,29.1380778789,121.0,1000.0,22.2558139535,10.6364,85.8551,2124,-11.084,2124,10.6218898165,10.6233108509,3.0
99.9956828753,156.871,0.146980285589,1000.0,0.0,0.441516,0.313045,1000.0,10.6371,32.9538825738,140.0,1000.0,35.9032258065,10.6535,85.8876,2125,-11.085,2125,10.6373000827,10.6388585449,3.0
99.9956828753,156.87,0.150688048961,1000.0,0.0,0.308457,0.321114,1000.0,10.6553,16.9448677901,76.0,1000.0,19.9565217391,10.6706,85.8744,2126,-11.0936,2126,10.6549742647,10.6562327661,3.0
99.9956828753,156.882,0.149735675139,1000.0,0.0,0.181836,0.322552,1000.0,10.6601,30.121280704,154.0,1000.0,28.6052631579,10.677,85.8984,2127,-11.1001,2127,10.6603187648,10.6613922709,3.0
99.9956828753,156.905,0.144019532921,1000.0,0.0,0.219007,0.292923,1000.0,10.6891,19.4703075982,80.0,1000.0,19.7346938776,10.7046,85.8514,2128,-11.1212,2128,10.6888866329,10.6899694678,2.0
99.9956828753,156.917,0.141489683718,1000.0,0.0,0.184209,0.279356,1000.0,10.6868,25.8099301497,134.0,1000.0,24.5476190476,10.7039,85.8602,2129,-11.1201,2129,10.6871867537,10.688980948,3.0
99.9956828753,156.917,0.157923027205,1000.0,0.0,0.355229,0.316098,1000.0,10.6689,19.9447481902,86.0,1000.0,24.3658536585,10.6845,85.8579,2130,-11.1186,2130,10.6690611167,10.6709689035,3.0
99.9956828753,156.965,0.137643947025,1000.0,0.0,0.557686,0.275299,1000.0,10.6985,18.6839768625,77.0,1000.0,21.1914893617,10.7129,85.8697,2131,-11.156,2131,10.6987325383,10.7001363418,3.0
99.9956828753,157.002,0.147206707511,1000.0,0.0,0.404019,0.308338,1000.0,10.6868,22.1931433142,102.0,1000.0,20.4897959184,10.7042,85.8319,2132,-11.1289,2132,10.6872327777,10.6886520056,3.0
99.9956828753,157.024,0.14417647326,1000.0,0.0,0.43998,0.312684,1000.0,10.6936,19.8472166692,113.0,1000.0,17.1379310345,10.7077,85.7931,2133,-11.1301,2133,10.6929483108,10.6946957278,3.0
99.9956828753,157.044,0.148603685889,1000.0,0.0,0.525999,0.340753,1000.0,10.7046,24.7597329347,100.0,1000.0,24.825,10.7206,85.7842,2134,-11.1347,2134,10.7046157795,10.7060582469,3.0
99.9956828753,157.063,0.154860513012,1000.0,0.0,0.499684,0.341393,1000.0,10.6904,21.7984310819,121.0,1000.0,17.4615384615,10.7085,85.7859,2135,-11.1403,2135,10.6906442923,10.6924083733,3.0
99.9956828753,157.086,0.146551398442,1000.0,0.0,0.478981,0.294595,1000.0,10.6987,25.0776205219,110.0,1000.0,24.0652173913,10.7151,85.7809,2136,-11.1225,2136,10.6987974851,10.7008042901,3.0
99.9956828753,157.137,0.138936223521,1000.0,0.0,0.38057,0.283384,1000.0,10.7065,21.7176247042,94.0,1000.0,26.5135135135,10.7213,85.7549,2137,-11.1492,2137,10.7068614553,10.70882058,3.0
99.9956828753,157.159,0.148064076323,1000.0,0.0,0.47941,0.285091,1000.0,10.7172,24.7127542295,98.0,1000.0,26.7368421053,10.7332,85.7916,2138,-11.1446,2138,10.7170463645,10.7191552675,3.0
99.9956828753,157.191,0.158561075095,1000.0,0.0,0.363499,0.363647,1000.0,10.7458,19.8735183614,125.0,1000.0,15.8360655738,10.7642,85.7921,2139,-11.1692,2139,10.7460892176,10.7481007929,3.0
99.9956828753,157.231,0.144447793996,1000.0,0.0,0.138369,0.297409,1000.0,10.725,26.684146057,128.0,1000.0,24.1666666667,10.741,85.7997,2140,-11.1523,2140,10.7247314763,10.7265092884,3.0
99.9956828753,157.258,0.153622023192,1000.0,0.0,0.00598434,0.340899,1000.0,10.7054,17.6392189008,101.0,1000.0,18.9056603774,10.7203,85.8612,2141,-11.1498,2141,10.7059945861,10.7074903089,3.0
69.9831037798,157.275,0.140657891321,1000.0,468.278809459,0.448301,0.280838,487.045454545,10.7011,26.2106848442,134.0,53.0,23.0,10.7174,85.8151,2142,-11.1465,2142,10.7013637146,10.7030638,3.0
99.9956828753,157.304,0.150226883151,1000.0,0.0,0.127538,0.33424,1000.0,10.7195,12.7747821465,47.0,1000.0,16.3050847458,10.7361,85.8133,2143,-11.1409,2143,10.7189736934,10.7213213435,3.0
99.9956828753,157.314,0.133968094478,1000.0,0.0,0.501404,0.252502,1000.0,10.7173,13.4451361697,60.0,1000.0,14.1594202899,10.7327,85.8277,2144,-11.164,2144,10.7175222004,10.7194194383,3.0
99.9956828753,157.359,0.148647038352,1000.0,0.0,0.00219438,0.307194,1000.0,10.703,17.4890934062,72.0,1000.0,21.7346938776,10.7216,85.8674,2145,-11.1297,2145,10.7031461615,10.7048631149,3.0
99.9956828753,157.431,0.124631557586,1000.0,0.0,0.0105175,0.229737,1000.0,10.7389,34.8399044001,156.0,1000.0,31.2903225806,10.7532,85.8928,2146,-11.1637,2146,10.7389488951,10.7417571914,3.0
99.9956828753,157.44,0.148572139385,1000.0,0.0,0.0109556,0.307145,1000.0,10.7027,20.4161458267,85.0,1000.0,21.1875,10.7193,85.8982,2147,-11.1358,2147,10.7028628365,10.7058056845,3.0
99.9956828753,157.522,0.168802883175,1000.0,0.0,0.393555,0.403735,1000.0,10.6845,17.9171058931,80.0,1000.0,19.2745098039,10.7021,85.8624,2148,-11.1135,2148,10.683961573,10.6864560331,3.0
99.9956828753,157.544,0.147783592867,1000.0,0.0,0.12382,0.298429,1000.0,10.6733,14.5335355922,59.0,1000.0,20.7959183673,10.6934,85.8765,2149,-11.1036,2149,10.6736260554,10.6771185793,3.0
55.9498144376,157.58,0.146577640081,1000.0,390.339751949,0.456851,0.317308,264.0,10.669,22.4562562933,98.0,52.0,23.9523809524,10.6848,85.8694,2150,-11.0854,2150,10.6688876143,10.6719312678,3.0
99.9956828753,157.636,0.150780995763,1000.0,0.0,0.290499,0.339593,1000.0,10.6787,17.6397729062,85.0,1000.0,17.4736842105,10.6943,85.8585,2151,-11.1151,2151,10.6784098777,10.6810445279,3.0
99.9956828753,157.672,0.155437422251,1000.0,0.0,0.400195,0.335377,1000.0,10.6843,17.8759233367,90.0,1000.0,19.6862745098,10.7012,85.8228,2152,-11.1316,2152,10.6844538909,10.6877819272,3.0
99.9956828753,157.706,0.152853350504,1000.0,0.0,0.194957,0.327076,1000.0,10.6967,15.9420023214,76.0,1000.0,18.1272727273,10.7155,85.8198,2153,-11.1445,2153,10.6968036862,10.699464555,3.0
34.0696583415,157.736,0.145955923796,43.0,0.616256891661,0.564242,0.310752,41.4504132231,10.6938,15.4115651337,78.0,40.0,19.6666666667,10.7107,85.82,2154,-11.1539,2154,10.6938234066,10.6963573141,3.0
99.9956828753,157.758,0.144800398269,1000.0,0.0,0.0358719,0.2895,1000.0,10.7101,20.154979888,135.0,1000.0,17.25,10.7285,85.823,2155,-11.1444,2155,10.7096751055,10.7121299817,3.0
99.9956828753,157.804,0.145325662463,1000.0,0.0,0.00474469,0.283138,1000.0,10.7035,14.6482508407,68.0,1000.0,18.2456140351,10.7198,85.8622,2156,-11.148,2156,10.703588272,10.7050915247,3.0
99.9956828753,157.816,0.154107820014,1000.0,0.0,0.00395396,0.348772,1000.0,10.7081,33.5399611521,115.0,1000.0,38.6153846154,10.7238,85.8463,2157,-11.1367,2157,10.7079707206,10.7095244908,3.0
99.9956828753,157.856,0.14346127132,1000.0,0.0,0.00544464,0.306807,1000.0,10.6962,17.5696548978,103.0,1000.0,18.2075471698,10.7136,85.853,2158,-11.1294,2158,10.6963850595,10.69843208,2.0
99.9956828753,157.898,0.145809531951,1000.0,0.0,0.00421815,0.308747,1000.0,10.7027,23.0368036192,145.0,1000.0,19.4888888889,10.7216,85.8833,2159,-11.1248,2159,10.7027554897,10.7053783106,3.0
99.9956828753,157.922,0.156321717719,1000.0,0.0,0.00385763,0.344363,1000.0,10.7022,29.0900433795,160.0,1000.0,24.8260869565,10.7185,85.8713,2160,-11.1204,2160,10.7020537895,10.7042534322,3.0
99.9956828753,157.932,0.142645404346,1000.0,0.0,0.214746,0.290335,1000.0,10.6965,26.0974210461,166.0,1000.0,20.1632653061,10.7118,85.8789,2161,-11.1441,2161,10.6964982016,10.6975471555,3.0
99.9956828753,157.967,0.149705609575,1000.0,0.0,0.0121999,0.320799,1000.0,10.7124,17.3246362708,82.0,1000.0,20.1176470588,10.7274,85.8583,2162,-11.1408,2162,10.7124735232,10.7133430267,3.0
99.9956828753,157.971,0.139228233607,1000.0,0.0,0.00518511,0.272108,1000.0,10.7278,25.9710832362,165.0,1000.0,21.7391304348,10.741,85.8139,2163,-11.1635,2163,10.7281484813,10.7299314709,3.0
99.9956828753,157.976,0.14180535097,1000.0,0.0,0.00345723,0.308053,1000.0,10.7347,14.4465322102,69.0,1000.0,19.0961538462,10.7494,85.8225,2164,-11.1423,2164,10.7349937441,10.7360225329,3.0
38.536331204,157.991,0.152449394402,50.0,0.514214844086,0.254386,0.336454,48.4299516908,10.6948,14.3681412494,54.0,48.0,23.3023255814,10.7132,85.7958,2165,-11.1394,2165,10.6947245081,10.6958780343,3.0
99.9956828753,158.045,0.139017801449,1000.0,0.0,0.00388151,0.262843,1000.0,10.7191,17.217569718,86.0,1000.0,21.8913043478,10.7337,85.7816,2166,-11.1479,2166,10.7190218584,10.7205815542,3.0
99.9956828753,158.073,0.142591804704,1000.0,0.0,0.00945789,0.294845,1000.0,10.7181,20.6504624646,99.0,1000.0,19.28,10.7337,85.7529,2167,-11.1476,2167,10.7176485594,10.7200094009,2.0
36.8373262262,158.127,0.157734136287,47.0,0.516607694018,0.229135,0.35302,45.7168949772,10.7334,15.2626157003,58.0,45.0,18.6727272727,10.7551,85.7455,2168,-11.1667,2168,10.7344236729,10.7381015194,3.0
99.9956828753,158.138,0.14895216412,1000.0,0.0,0.00324521,0.335142,1000.0,10.7498,10.8146853863,49.0,1000.0,15.7936507937,10.7677,85.7514,2169,-11.1806,2169,10.7492719344,10.7519108871,3.0
37.1798204958,158.203,0.149095175491,48.0,0.549605585839,0.227414,0.294204,46.2580645161,10.7244,13.1110178448,59.0,45.0,14.7941176471,10.7413,85.7742,2170,-11.1618,2170,10.7245136528,10.7279766234,3.0
99.9956828753,158.229,0.149620441375,1000.0,0.0,0.00322468,0.323612,1000.0,10.7531,14.2335951052,57.0,1000.0,18.679245283,10.7716,85.7404,2171,-11.1824,2171,10.7530542752,10.7551414494,3.0
99.9956828753,158.268,0.143515720283,1000.0,0.0,0.0295486,0.29254,1000.0,10.7444,16.2790213449,73.0,1000.0,19.6666666667,10.7591,85.7275,2172,-11.1777,2172,10.7446886955,10.7469469837,3.0
99.9956828753,158.312,0.151329102819,1000.0,0.0,0.0577412,0.328779,1000.0,10.7389,11.4335272906,45.0,1000.0,16.0161290323,10.7533,85.7439,2173,-11.1667,2173,10.7384874417,10.7399383627,3.0
99.9956828753,158.333,0.146573441865,1000.0,0.0,0.056946,0.323342,1000.0,10.7446,17.4081246489,88.0,1000.0,16.6440677966,10.7611,85.7506,2174,-11.1889,2174,10.7444674049,10.7460310428,3.0
99.9956828753,158.381,0.152234833577,1000.0,0.0,0.0334209,0.326532,1000.0,10.7916,19.0194835481,83.0,1000.0,19.9038461538,10.8068,85.7769,2175,-11.2124,2175,10.7912002252,10.7927759482,3.0
33.9270909506,158.432,0.146126647598,42.0,0.442726446347,0.253295,0.307284,41.2345679012,10.7662,16.1089137605,90.0,40.0,15.6507936508,10.7819,85.7534,2176,-11.1905,2176,10.7666184159,10.7682400879,3.0
99.9956828753,158.455,0.154682120009,1000.0,0.0,0.226205,0.344951,1000.0,10.7477,22.5586376457,127.0,1000.0,19.2264150943,10.7628,85.7657,2177,-11.1773,2177,10.7477145412,10.7486902002,3.0
99.9956828753,158.515,0.143295876587,1000.0,0.0,0.0118396,0.299274,1000.0,10.7505,14.7518231117,86.0,1000.0,16.1129032258,10.7698,85.7909,2178,-11.1836,2178,10.7503946887,10.7518710131,2.0
99.9956828753,158.519,0.138106501575,1000.0,0.0,0.11962,0.268996,1000.0,10.7478,11.4227001951,48.0,1000.0,14.0281690141,10.763,85.7757,2179,-11.1833,2179,10.7481674228,10.749774197,3.0
99.9956828753,158.55,0.152183611074,1000.0,0.0,0.495779,0.313209,1000.0,10.7713,14.2209251015,62.0,1000.0,17.7272727273,10.7875,85.8018,2180,-11.2022,2180,10.7710896577,10.7723460685,3.0
70.9822057229,158.59,0.134912243043,1000.0,470.061900686,0.308943,0.273491,507.0,10.7588,28.1176954701,169.0,55.0,21.7659574468,10.7732,85.8452,2181,-11.1943,2181,10.7592566813,10.7608964207,3.0
99.9956828753,158.614,0.147909001975,1000.0,0.0,0.549996,0.303716,1000.0,10.764,32.0773809303,130.0,1000.0,28.1142857143,10.7805,85.8127,2182,-11.1946,2182,10.764074527,10.7656457101,3.0
99.9956828753,158.644,0.147513333026,1000.0,0.0,0.474327,0.302794,1000.0,10.799,25.9229544221,157.0,1000.0,20.5208333333,10.8166,85.8233,2183,-11.2071,2183,10.7992573582,10.8014738411,3.0
99.9956828753,158.69,0.151718743795,1000.0,0.0,0.512944,0.319951,1000.0,10.7848,22.3105814895,104.0,1000.0,24.487804878,10.803,85.8292,2184,-11.2014,2184,10.7845561904,10.7869825554,3.0
99.9956828753,158.709,0.14831756856,1000.0,0.0,0.00323546,0.297426,1000.0,10.7732,21.5336576712,108.0,1000.0,23.6666666667,10.7889,85.8425,2185,-11.1843,2185,10.7739513122,10.7774550708,3.0
99.9956828753,158.738,0.15508905821,1000.0,0.0,0.121158,0.33111,1000.0,10.7817,14.6549565499,57.0,1000.0,19.0384615385,10.799,85.8636,2186,-11.2025,2186,10.7819209175,10.7848349855,3.0
99.9956828753,158.758,0.135818633515,1000.0,0.0,0.00409896,0.272399,1000.0,10.7662,18.8524301726,109.0,1000.0,15.5074626866,10.7809,85.8428,2187,-11.1906,2187,10.7656474625,10.7674943913,3.0
99.9956828753,158.79,0.134381877392,1000.0,0.0,0.00309174,0.264153,1000.0,10.7734,15.0159167253,91.0,1000.0,14.3285714286,10.7886,85.8297,2188,-11.2035,2188,10.773408944,10.7754076394,3.0
99.9956828753,158.82,0.163577368539,1000.0,0.0,0.187456,0.369339,1000.0,10.7503,20.4881261615,118.0,1000.0,19.0769230769,10.7683,85.8315,2189,-11.2001,2189,10.7504890006,10.7526181418,3.0
99.9956828753,158.857,0.142195139199,1000.0,0.0,0.00198679,0.290321,1000.0,10.7566,15.6139538732,80.0,1000.0,16.7333333333,10.771,85.8011,2190,-11.2021,2190,10.7562812246,10.7581897274,3.0
99.9956828753,158.875,0.135245832087,1000.0,0.0,0.045718,0.279008,1000.0,10.7576,18.3172244093,86.0,1000.0,19.3076923077,10.7732,85.8332,2191,-11.1922,2191,10.7581054944,10.7600274781,3.0
99.9956828753,158.928,0.147576486281,1000.0,0.0,0.00352417,0.323874,1000.0,10.7626,28.3480064106,158.0,1000.0,25.0769230769,10.7806,85.8254,2192,-11.2007,2192,10.7625298669,10.7642367007,3.0
99.9956828753,158.971,0.148021197238,1000.0,0.0,0.0535889,0.312929,1000.0,10.7513,13.5723882284,50.0,1000.0,16.9166666667,10.7673,85.8894,2193,-11.2119,2193,10.7515726216,10.7534026968,3.0
99.9956828753,158.984,0.151973081576,1000.0,0.0,0.00273561,0.308944,1000.0,10.7894,26.0275104774,159.0,1000.0,23.0227272727,10.8074,85.8992,2194,-11.2425,2194,10.7890102679,10.7912384217,3.0
99.9956828753,158.998,0.150114587117,1000.0,0.0,0.00780722,0.319466,1000.0,10.8223,21.3609430135,95.0,1000.0,22.5813953488,10.8395,85.9357,2195,-11.2634,2195,10.8223524214,10.8239977384,3.0
