QFunRegParamNorm,Epoch,StdReturn,Iteration,AverageQ,AverageEsReturn,AverageReturn,MaxReturn,AverageAbsQ,AverageAbsQYDiff,AverageY,AveragePolicySurr,PolicyRegParamNorm,MinReturn,AverageAbsY,AverageDiscountedReturn,AverageQLoss,MaxEsReturn,StdEsReturn,AverageAction,MinEsReturn
433.964,3147,707.636715151,3147,583.503,4107.00196935,6159.08291782,6551.75869201,585.705,4.46694819841,583.52514299,-586.142,231.863,4055.77318994,585.727576472,473.514053422,275.247,4107.00196935,0.0,0.983654,4107.00196935
434.059,3148,1694.89779788,3148,582.629,2182.48497846,5127.72221299,6480.58569152,584.882,4.84102708129,582.640146261,-585.164,231.881,1329.22016581,584.889121334,475.490663331,424.473,2182.48497846,0.0,0.986577,2182.48497846
434.079,3149,499.407929173,3149,583.492,3784.57659425,6044.63602227,6494.94477986,585.68,4.61370124998,583.488473627,-586.087,231.967,4633.85591994,585.671538161,478.868472223,328.424,3784.57659425,0.0,0.983937,3784.57659425
434.22,3150,1799.97434318,3150,582.875,4234.24828578,5288.21447013,6054.29590604,585.107,4.85147336525,582.888762099,-585.455,231.999,-96.6797706805,585.116557423,420.180679493,399.657,4234.24828578,0.0,0.987168,4234.24828578
434.282,3151,129.839739374,3151,582.571,2514.25289111,5845.30758959,6089.95525565,584.829,4.92747327219,582.581624302,-585.157,232.036,5687.39774853,584.83093472,447.551343742,429.028,2514.25289111,0.0,0.982346,2514.25289111
434.393,3152,1430.43870971,3152,582.03,1404.89844531,5615.47800032,6389.49587117,584.278,4.81838643881,582.030544088,-584.463,232.068,1348.5394038,584.275896874,468.137536723,384.642,1404.89844531,0.0,0.98707,1404.89844531
434.472,3153,117.518564774,3153,581.705,4316.55954192,5798.07162809,6004.58371706,583.986,4.74630347565,581.719273848,-583.994,232.042,5581.95820956,583.997163348,443.621368724,374.109,4316.55954192,0.0,0.98723,4316.55954192
434.51,3154,162.751796416,3154,582.203,4394.23966104,6054.14353194,6248.51883355,584.472,4.70069839723,582.212490204,-584.694,232.048,5737.12184334,584.477633193,460.931880791,336.399,4394.23966104,0.0,0.984986,4394.23966104
434.564,3155,1317.3943266,3155,582.639,3716.78875678,5663.43397512,6275.95500324,584.874,4.53756611837,582.647715365,-585.102,232.125,1735.68114963,584.876507921,471.84111079,286.425,3716.78875678,0.0,0.984333,3716.78875678
434.63,3156,1211.90223288,3156,582.51,3970.51927941,5775.9859928,6559.8709996,584.758,4.59848935973,582.49922642,-584.973,232.156,2623.90626802,584.743876229,476.346498726,328.734,3970.51927941,0.0,0.981685,3970.51927941
434.743,3157,1279.70518734,3157,582.093,3709.72019803,5633.15320572,6645.31754825,584.369,4.82722126957,582.115474825,-584.643,232.156,1851.48254726,584.393055379,460.129059961,412.797,3709.72019803,0.0,0.985444,3709.72019803
434.833,3158,144.764531031,3158,582.551,3855.80433347,6024.19282038,6180.02751799,584.792,4.77728367119,582.561845804,-585.059,232.145,5681.74505969,584.798361284,450.925486758,400.474,3855.80433347,0.0,0.981924,3855.80433347
434.95,3159,801.803014422,3159,583.197,4075.2607295,5738.60698365,6105.32064284,585.394,4.54825990449,583.202163583,-585.7,232.172,3341.43814642,585.395990745,472.313874855,343.886,4075.2607295,0.0,0.986655,4075.2607295
435.054,3160,75.8461827994,3160,582.373,4234.1488545,5882.75389983,5974.02465402,584.628,4.64840760569,582.382012518,-584.98,232.21,5751.64924269,584.635057869,459.351093357,359.089,4234.1488545,0.0,0.98467,4234.1488545
435.058,3161,725.339920415,3161,582.724,4423.09773582,5702.45670576,6217.33258378,584.966,4.47840093901,582.723069765,-585.313,232.264,3910.754939,584.960849335,464.027270534,269.36,4423.09773582,0.0,0.983032,4423.09773582
435.148,3162,1422.55552628,3162,582.768,2635.15859486,5349.68797684,6416.7763049,585.034,4.72669510049,582.778028587,-585.179,232.282,3038.36286302,585.043119861,482.661094429,357.053,2635.15859486,0.0,0.983027,2635.15859486
435.289,3163,1677.37850524,3163,582.476,3546.54497175,4800.54009201,6184.34671841,584.795,4.84805705571,582.480431649,-585.045,232.319,752.232361881,584.800271108,436.574798441,398.49,3546.54497175,0.0,0.98595,3546.54497175
435.38,3164,296.172258204,3164,583.71,4281.52033766,5849.14740014,6208.34968493,586.021,4.59606382145,583.71786543,-586.095,232.35,5030.79813819,586.029531842,456.757880116,318.069,4281.52033766,0.0,0.986835,4281.52033766
435.555,3165,1571.24152898,3165,583.177,884.248541284,5168.2231585,6269.27591099,585.554,5.03671617539,583.187472544,-585.502,232.354,1851.66780568,585.560552327,424.004770269,443.193,884.248541284,0.0,0.98446,884.248541284
435.716,3166,223.18541259,3166,583.699,4040.21844423,6148.54421103,6578.67452359,586.071,4.73103044477,583.707987759,-586.178,232.348,5710.2580931,586.074652381,458.287360152,334.057,4040.21844423,0.0,0.985777,4040.21844423
435.839,3167,668.323955233,3167,582.916,3140.85592146,5971.90138687,6543.46085263,585.305,5.03474013956,582.936895058,-585.528,232.346,4338.03916378,585.31858926,485.909226426,456.12,3140.85592146,0.0,0.98392,3140.85592146
435.895,3168,1286.17117754,3168,583.352,3645.17492281,5973.82869444,6673.80798914,585.691,4.7653961683,583.341568582,-585.952,232.356,2140.78223261,585.682012328,484.724885262,389.734,3645.17492281,0.0,0.981813,3645.17492281
435.966,3169,2302.17224187,3169,583.998,4198.87698945,4407.34185479,5971.11128701,586.318,4.67492505487,584.005487719,-586.516,232.401,-166.884050372,586.320924712,406.47609244,367.267,4198.87698945,0.0,0.988171,4198.87698945
436.0,3170,1712.02344609,3170,583.155,4185.58605153,4138.22990449,5784.09285671,585.536,4.77657552075,583.16031174,-585.73,232.463,839.971217321,585.532376225,400.254336199,401.176,4185.58605153,0.0,0.989592,4185.58605153
436.092,3171,179.273811993,3171,583.858,3513.34333072,6313.83657029,6579.17969256,586.196,4.80093003474,583.873091723,-586.419,232.482,6013.93828651,586.205525234,464.936841922,400.18,3513.34333072,0.0,0.982955,3513.34333072
436.228,3172,1216.93074137,3172,584.017,652.136548081,5205.38086456,5834.67395576,586.29,4.88901206412,584.014731359,-586.572,232.518,1579.58500938,586.279332178,436.253475562,412.517,652.136548081,0.0,0.983752,652.136548081
436.279,3173,1925.19472936,3173,582.609,4084.06498872,4808.87068891,6212.30349987,584.925,4.78310192721,582.630559574,-585.246,232.502,923.604076727,584.93976713,451.332414433,368.656,4084.06498872,0.0,0.984923,4084.06498872
436.349,3174,1540.2828275,3174,582.983,4400.39727751,5291.79425791,6223.89875352,585.298,4.77288542125,582.978901106,-585.538,232.583,2079.09993826,585.28549992,448.81706697,415.814,4400.39727751,0.0,0.98345,4400.39727751
436.383,3175,167.344274218,3175,584.565,3749.30036833,6470.67870923,6680.06794455,586.831,4.65543327111,584.568945671,-587.141,232.658,6180.67171426,586.831169378,481.183803737,346.984,3749.30036833,0.0,0.982857,3749.30036833
436.426,3176,933.385902141,3176,584.403,4021.05195168,6099.61018322,6531.2960073,586.666,4.90839107992,584.416533335,-586.974,232.723,3315.85013816,586.679087512,482.389366279,431.971,4021.05195168,0.0,0.980573,4021.05195168
436.518,3177,791.750832611,3177,584.245,4038.56919344,5758.77485195,6261.95828697,586.519,4.63212719751,584.259751005,-586.801,232.712,3439.31265638,586.533201839,456.322099517,324.811,4038.56919344,0.0,0.984229,4038.56919344
436.59,3178,826.749147136,3178,585.098,4186.87846963,5612.05930256,6260.10642458,587.31,4.74700136961,585.09634609,-587.65,232.773,3200.28426281,587.299549035,436.849757061,386.71,4186.87846963,0.0,0.983464,4186.87846963
436.641,3179,732.840263268,3179,586.173,3731.13209362,5809.17857613,6464.95548581,588.346,4.60746713279,586.193426732,-588.616,232.79,3667.79295075,588.362629009,454.361678276,320.89,3731.13209362,0.0,0.985272,3731.13209362
436.684,3180,192.131025812,3180,586.231,4347.43960422,6206.3879402,6555.71209897,588.462,4.38581865113,586.236214494,-588.705,232.874,5883.15653571,588.46198128,480.049113678,271.997,4347.43960422,0.0,0.982727,4347.43960422
436.792,3181,115.94739868,3181,585.168,4031.99033253,5845.00876648,5995.49861265,587.472,4.79254933345,585.172483933,-587.601,232.875,5599.8441319,587.475243709,458.440804605,376.994,4031.99033253,0.0,0.983358,4031.99033253
436.91,3182,640.193894835,3182,585.575,4100.83009419,5689.04995458,6182.63363562,587.827,4.71672418916,585.590856803,-587.955,232.915,4071.80590259,587.842894607,474.730738735,366.987,4100.83009419,0.0,0.98419,4100.83009419
437.011,3183,1178.23195863,3183,585.516,4025.87127319,5872.64277691,6452.25618996,587.753,4.78910343089,585.513354797,-588.134,232.929,2352.7584317,587.747596901,475.828262038,418.453,4025.87127319,0.0,0.985515,4025.87127319
437.107,3184,603.470491032,3184,585.849,3981.3192716,6122.69941236,6571.74976329,588.083,4.42164845771,585.857698004,-588.344,232.924,4374.45217461,588.084890395,479.121581845,289.635,3981.3192716,0.0,0.98553,3981.3192716
437.224,3185,136.491040582,3185,585.071,3756.72730452,6094.28692179,6274.09915514,587.353,4.88149655489,585.084277274,-587.578,232.894,5865.13045778,587.366181888,467.629411197,426.592,3756.72730452,0.0,0.98294,3756.72730452
437.38,3186,198.157627589,3186,585.028,4190.99476097,6057.05641785,6494.37806449,587.338,4.91014271972,585.021489703,-587.466,232.952,5736.62679857,587.331112479,473.223019014,419.389,4190.99476097,0.0,0.981753,4190.99476097
437.5,3187,1536.49746846,3187,585.956,3843.86211499,5587.60223831,6517.94448579,588.234,4.8609773389,585.983261,-588.505,232.968,1005.97509855,588.265381503,446.291592398,404.824,3843.86211499,0.0,0.984848,3843.86211499
437.633,3188,1162.79978732,3188,584.675,2654.09636125,5346.68473659,5868.18902879,587.067,4.98866339433,584.681473162,-587.17,232.971,1868.78096111,587.07306548,448.494570967,435.674,2654.09636125,0.0,0.985252,2654.09636125
437.704,3189,1982.84499653,3189,584.612,3950.76325838,4982.06750246,6218.69956604,586.97,4.95698157211,584.623282368,-586.964,232.975,555.31322121,586.979261814,443.468410829,431.692,3950.76325838,0.0,0.985857,3950.76325838
437.833,3190,178.377598958,3190,585.82,3902.25326914,5557.22368065,5800.42353869,588.09,4.91085235092,585.821499182,-588.253,233.042,5132.2359355,588.089685372,424.434317039,410.378,3902.25326914,0.0,0.986228,3902.25326914
437.885,3191,106.888976121,3191,584.814,4074.71228393,5730.51032878,5882.71945472,587.204,4.48009436374,584.822960915,-587.293,233.066,5520.63925918,587.21170037,450.810020062,283.898,4074.71228393,0.0,0.983143,4074.71228393
438.019,3192,115.639795847,3192,585.337,3987.99435,5979.79374428,6210.32765278,587.693,4.68263229115,585.34500662,-587.897,233.092,5849.56456282,587.698462699,461.052328471,371.971,3987.99435,0.0,0.984658,3987.99435
438.141,3193,1325.40950516,3193,586.321,3921.52364208,5527.55734907,6298.11895196,588.547,4.69016628522,586.328717159,-588.869,233.167,2550.71821715,588.559011212,468.180869846,353.598,3921.52364208,0.0,0.9841,3921.52364208
438.265,3194,1874.94001235,3194,585.227,4060.97908256,4936.64957067,6294.71793201,587.512,4.69002761148,585.219585071,-587.748,233.232,866.195191523,587.500695041,447.313581543,348.343,4060.97908256,0.0,0.983655,4060.97908256
438.374,3195,224.720771963,3195,585.223,4239.53736731,5905.92185276,6259.51596022,587.538,4.75909414213,585.251539012,-587.777,233.355,5564.64657881,587.560891027,467.322509836,370.548,4239.53736731,0.0,0.985334,4239.53736731
438.47,3196,112.330347214,3196,584.622,3710.97207756,5972.89766626,6181.74114465,586.978,4.77099546616,584.627527665,-587.126,233.347,5810.47874824,586.980099484,455.236032118,371.455,3710.97207756,0.0,0.984348,3710.97207756
438.56,3197,1955.11946994,3197,585.19,4020.33054418,4251.6341428,6298.40584194,587.506,4.97199052103,585.204844051,-587.622,233.412,955.700519106,587.515888166,454.395628929,433.191,4020.33054418,0.0,0.988411,4020.33054418
438.616,3198,1307.33473367,3198,585.183,4101.52758968,5152.20456993,6188.53230702,587.485,4.67851691246,585.187863561,-587.574,233.496,2062.93560565,587.49048472,447.025124865,329.452,4101.52758968,0.0,0.985984,4101.52758968
438.684,3199,1207.29724518,3199,584.197,1831.00125063,5058.14452998,5956.77955028,586.515,4.96070595845,584.204115846,-586.753,233.584,1958.83518464,586.516910086,426.851968513,417.598,1831.00125063,0.0,0.984271,1831.00125063
438.72,3200,1540.94206195,3200,584.082,3372.00817193,5195.1067763,6177.69325773,586.333,4.8154164602,584.097819718,-586.584,233.664,893.745144374,586.343867638,448.188518867,362.25,3372.00817193,0.0,0.985414,3372.00817193
438.897,3201,1523.68049201,3201,584.137,3946.27819538,5286.98768633,6079.41133739,586.346,4.87042074379,584.138612158,-586.608,233.741,745.916449251,586.348474189,430.513775753,406.633,3946.27819538,0.0,0.983128,3946.27819538
438.967,3202,2373.15978852,3202,582.461,3870.09361004,4829.61833313,6191.72795021,584.772,4.80868169209,582.467146216,-584.863,233.726,-30.1027063902,584.772543555,430.952815026,401.738,3870.09361004,0.0,0.987481,3870.09361004
439.072,3203,214.764561419,3203,584.916,3806.37195791,6100.80323469,6375.81411186,587.111,4.77783154719,584.923850239,-587.427,233.74,5654.03970698,587.1196022,477.498022874,375.252,3806.37195791,0.0,0.98314,3806.37195791
439.106,3204,412.360276047,3204,583.848,4200.55417837,5821.65938734,6107.16701069,586.115,4.70483490466,583.85285388,-586.429,233.841,4673.26285169,586.116206287,450.391614431,353.755,4200.55417837,0.0,0.982395,4200.55417837
439.26,3205,86.7797197772,3205,584.203,4007.37216927,6018.64313618,6177.16765814,586.453,4.82626619429,584.212131034,-586.734,233.822,5830.16438408,586.45515787,450.044946783,417.269,4007.37216927,0.0,0.983876,4007.37216927
439.296,3206,119.967720107,3206,585.374,3839.13263052,5642.67843829,5821.96646503,587.55,4.56288592334,585.37711407,-587.918,233.76,5439.17154576,587.553002106,434.180441602,311.224,3839.13263052,0.0,0.982433,3839.13263052
439.438,3207,1331.40039238,3207,584.836,3780.64798601,5221.24017932,5825.01891562,587.031,4.91228381073,584.832382614,-587.244,233.788,1234.75589213,587.024449336,438.126209569,434.811,3780.64798601,0.0,0.986111,3780.64798601
439.567,3208,175.934670667,3208,584.525,3891.11063081,5418.80294901,5790.05669015,586.743,4.88684353294,584.551512734,-587.005,233.898,5143.97742283,586.763445953,421.192170757,406.86,3891.11063081,0.0,0.981291,3891.11063081
439.658,3209,166.260952124,3209,583.625,3593.76269018,5697.35976259,5970.41897532,585.924,4.80962017027,583.631712233,-586.079,233.899,5474.0682487,585.936207146,443.130807044,390.401,3593.76269018,0.0,0.98611,3593.76269018
439.803,3210,1919.77696088,3210,584.063,4012.69576472,4259.40700489,5953.49478818,586.368,4.76723939593,584.070254555,-586.52,233.934,250.210347386,586.370472999,400.155106297,377.064,4012.69576472,0.0,0.985433,4012.69576472
439.917,3211,129.067320036,3211,583.928,4176.17969158,5770.88771653,5920.30310529,586.27,4.74312515395,583.923502036,-586.362,233.952,5557.98983077,586.266155412,439.556542316,346.747,4176.17969158,0.0,0.981943,4176.17969158
439.981,3212,130.128950097,3212,584.755,4009.97899152,5812.04222688,6050.27951534,587.031,4.66472128804,584.779029818,-587.326,233.981,5599.28549896,587.055815198,446.799752227,313.164,4009.97899152,0.0,0.978923,4009.97899152
440.09,3213,324.18303969,3213,584.924,4179.81246472,5969.3726377,6366.87785191,587.241,4.82428709145,584.923118956,-587.513,233.989,5473.82035385,587.238427649,462.37359015,385.62,4179.81246472,0.0,0.980033,4179.81246472
440.187,3214,2330.88807791,3214,584.33,4195.34189436,4062.65778935,5925.19089231,586.698,4.913074657,584.340100952,-586.93,233.974,-216.624149631,586.705376331,387.389609196,369.076,4195.34189436,0.0,0.988336,4195.34189436
440.266,3215,1749.96193506,3215,584.447,4235.79881515,5396.53934796,6295.58200647,586.808,4.92251937306,584.451874465,-587.023,234.03,292.740742323,586.814608971,462.964641686,418.733,4235.79881515,0.0,0.982032,4235.79881515
440.322,3216,226.623506588,3216,584.336,3510.60767036,6059.83097139,6351.60729115,586.731,4.97496237301,584.338326425,-586.911,234.024,5575.0774137,586.735029002,446.274150483,420.167,3510.60767036,0.0,0.980177,3510.60767036
440.407,3217,950.292728214,3217,585.005,3934.61955472,5510.95067657,5994.64652262,587.389,4.92868922972,585.014323927,-587.625,234.082,2670.48627972,587.39084305,446.374961704,413.907,3934.61955472,0.0,0.980604,3934.61955472
440.479,3218,1423.29169153,3218,584.218,4076.13712915,5244.1405265,6460.45480422,586.654,4.99199616142,584.227122615,-586.744,234.148,1724.35740235,586.666432155,458.776013831,438.783,4076.13712915,0.0,0.983989,4076.13712915
440.611,3219,1492.44317666,3219,584.385,3723.57534434,5332.15581407,6082.66620456,586.83,4.71012819283,584.38742693,-586.914,234.19,876.019913955,586.830631855,446.598511937,322.333,3723.57534434,0.0,0.987796,3723.57534434
440.71,3220,1965.27532987,3220,583.989,1028.05432429,5207.63340198,6417.24989738,586.414,5.04255782314,584.002305161,-586.494,234.218,603.913051744,586.427579429,462.930192842,427.978,1028.05432429,0.0,0.986616,1028.05432429
440.792,3221,1581.99508142,3221,584.529,3962.05218108,5299.80041641,6244.21944571,586.905,5.08436440945,584.524800651,-587.151,234.259,1467.33900861,586.899050205,470.565272449,456.028,3962.05218108,0.0,0.98531,3962.05218108
440.932,3222,1598.71922681,3222,583.774,4061.54155183,4966.62458971,6196.98967259,586.156,5.1028513596,583.804844202,-586.414,234.255,1601.195879,586.182749296,472.567724694,477.528,4061.54155183,0.0,0.988778,4061.54155183
441.013,3223,738.136007181,3223,585.528,4417.65579615,5696.07785118,6020.16993695,587.825,4.87468535674,585.544673516,-588.106,234.322,3495.14957219,587.837286153,457.383807197,388.36,4417.65579615,0.0,0.982071,4417.65579615
441.099,3224,1398.95981606,3224,584.768,3808.18902197,5147.74894956,5818.28122569,587.134,4.87057648316,584.770464012,-587.306,234.351,1002.85452147,587.133305863,445.374138777,374.399,3808.18902197,0.0,0.983393,3808.18902197
441.148,3225,1900.22984413,3225,584.566,3628.18256257,4999.9934145,6004.14627869,586.954,5.08104916131,584.570216196,-586.917,234.43,-389.627207484,586.957920175,447.497015374,453.054,3628.18256257,0.0,0.985985,3628.18256257
441.341,3226,1798.14893864,3226,584.176,4393.912288,4865.3760873,5945.66071712,586.624,4.79066469417,584.183329783,-586.52,234.494,674.288995133,586.629372183,435.992164294,370.86,4393.912288,0.0,0.986125,4393.912288
441.426,3227,217.108931028,3227,583.683,3852.73340759,5861.16680856,6306.54775365,586.16,4.99059625197,583.682134585,-586.115,234.519,5551.29384044,586.163290609,446.490887227,429.724,3852.73340759,0.0,0.983755,3852.73340759
441.5,3228,129.065361704,3228,585.199,3568.68438427,5900.43954328,6214.90409068,587.625,4.63074905885,585.214321976,-587.677,234.554,5690.24097501,587.638604066,450.484763641,318.161,3568.68438427,0.0,0.985379,3568.68438427
441.632,3229,1453.93144239,3229,584.328,4185.33144945,5027.4345067,5765.67574361,586.835,4.84784475878,584.344567408,-586.838,234.607,681.666182734,586.847166248,422.904257583,391.347,4185.33144945,0.0,0.985966,4185.33144945
441.727,3230,174.635625856,3230,585.101,3623.54647892,5853.893176,6063.20243732,587.572,4.71569038707,585.104808957,-587.479,234.638,5551.32274452,587.576407628,449.779543532,341.054,3623.54647892,0.0,0.984488,3623.54647892
441.804,3231,532.487505087,3231,584.601,3940.22445436,5942.81865764,6301.16943362,587.132,4.79277631265,584.605383111,-587.022,234.701,4401.11905182,587.139881748,486.93068246,347.604,3940.22445436,0.0,0.986512,3940.22445436
441.934,3232,557.42891726,3232,583.413,4179.74273503,5791.46514267,6184.80272693,586.023,4.74877955483,583.425512859,-585.926,234.681,4156.8362288,586.037073918,460.368353546,374.382,4179.74273503,0.0,0.984704,4179.74273503
442.026,3233,919.335174857,3233,584.027,3865.61805503,5404.82344785,6191.07242519,586.642,4.77799449113,584.031622962,-586.631,234.686,3288.71408731,586.645575204,471.642898949,391.821,3865.61805503,0.0,0.985978,3865.61805503
442.16,3234,549.271105168,3234,584.278,3911.70775633,5474.91913149,5780.70100197,586.836,4.94453232382,584.287625843,-586.839,234.665,3841.81803689,586.844960303,435.681338977,441.587,3911.70775633,0.0,0.985161,3911.70775633
442.311,3235,2000.06795348,3235,584.464,4064.76265077,4954.90560678,6280.29325214,586.98,4.74019559541,584.469335421,-586.995,234.661,150.692146994,586.985726369,433.818508302,375.988,4064.76265077,0.0,0.988034,4064.76265077
442.411,3236,126.433516846,3236,585.978,4024.75695227,6130.08554186,6322.1761246,588.4,4.52731515123,585.989084761,-588.377,234.685,5912.27585111,588.405016563,473.401228724,300.891,4024.75695227,0.0,0.983692,4024.75695227
442.555,3237,1766.20669592,3237,584.337,1548.37514356,5660.48192736,6776.97197907,586.892,4.82783630413,584.348576966,-586.804,234.771,528.104024565,586.905391892,469.5654791,365.1,1548.37514356,0.0,0.984414,1548.37514356
442.63,3238,118.896593351,3238,584.529,3862.76092298,5953.60307607,6090.80972662,587.084,4.88392349725,584.534274832,-586.987,234.78,5749.47898208,587.090789611,458.945650957,392.856,3862.76092298,0.0,0.983396,3862.76092298
442.7,3239,2147.51151879,3239,583.932,4121.9803223,3694.7702897,6217.02040471,586.499,4.84731791675,583.937018846,-586.342,234.833,616.96982217,586.506645177,455.657231438,426.266,4121.9803223,0.0,0.98928,4121.9803223
442.766,3240,1065.15293419,3240,584.244,4342.35677943,5816.84876066,6339.1212446,586.799,4.80161298144,584.261720726,-586.696,234.844,2640.80250398,586.813599654,468.375893525,351.548,4342.35677943,0.0,0.982688,4342.35677943
442.802,3241,158.023251603,3241,584.921,4252.72169608,6011.35919989,6319.83865365,587.426,4.87028578198,584.920492157,-587.433,234.781,5842.00620654,587.446938856,469.012670981,388.649,4252.72169608,0.0,0.985107,4252.72169608
442.868,3242,467.324132812,3242,583.973,330.525249345,5488.13631093,5921.63304913,586.564,4.71710355369,583.982961722,-586.485,234.855,4173.89456265,586.573224934,434.71630278,329.035,330.525249345,0.0,0.984563,330.525249345
442.911,3243,1421.02414548,3243,584.298,3943.91046715,5121.65640194,5894.7839254,586.796,4.78658859166,584.303195742,-586.788,234.912,1006.50989341,586.802631571,466.774016047,368.642,3943.91046715,0.0,0.985723,3943.91046715
442.956,3244,1591.20425075,3244,584.565,4543.13436527,5560.67370546,6322.91113908,587.036,4.68960884369,584.577297362,-587.078,234.972,814.448580477,587.046875409,469.696386767,369.648,4543.13436527,0.0,0.984376,4543.13436527
443.054,3245,232.700075227,3245,585.158,4075.72878331,6194.39262022,6454.58308816,587.568,4.66454366117,585.162393834,-587.608,235.046,5752.19599799,587.56827681,487.293304936,361.544,4075.72878331,0.0,0.98431,4075.72878331
443.184,3246,2046.54595398,3246,583.803,4174.83667527,4270.53996618,5834.11464559,586.28,4.80964368448,583.818701537,-586.238,235.002,16.9400299649,586.29294997,409.377257973,398.789,4174.83667527,0.0,0.992086,4174.83667527
443.361,3247,2015.22154459,3247,583.924,3987.68176212,4220.73744311,6090.57366775,586.429,4.86245676192,583.910607857,-586.422,235.063,1326.65855257,586.412700637,449.763201517,393.703,3987.68176212,0.0,0.9884,3987.68176212
443.456,3248,1940.81399247,3248,585.354,3871.80278505,4429.95119294,6292.94222641,587.778,4.75600283745,585.374059238,-587.826,235.064,1277.88341982,587.792712469,469.14949663,353.153,3871.80278505,0.0,0.989064,3871.80278505
443.582,3249,867.479913266,3249,584.807,3691.59737889,5885.01938044,6338.51028464,587.259,4.70366383029,584.821980198,-587.415,235.062,3317.8980471,587.274935814,478.49660815,345.837,3691.59737889,0.0,0.986409,3691.59737889
443.662,3250,645.605961333,3250,585.814,4087.99428585,5841.41175946,6360.01908302,588.133,5.02330097154,585.8251619,-588.385,235.12,3980.73933518,588.145800165,458.417270126,436.096,4087.99428585,0.0,0.983928,4087.99428585
443.77,3251,2168.65898096,3251,584.627,4251.79012043,4985.37894862,6302.78082083,587.024,4.84762311289,584.624155535,-587.208,235.143,202.880016257,587.020232656,452.963416105,400.662,4251.79012043,0.0,0.986679,4251.79012043
443.865,3252,1696.02125352,3252,585.498,2139.31864121,4997.87536932,6003.79377613,587.892,4.7570842814,585.504355898,-588.076,235.145,655.895185141,587.900107384,444.909850671,362.972,2139.31864121,0.0,0.986175,2139.31864121
443.924,3253,706.510342873,3253,585.242,3921.05688171,5385.97079614,5859.26917778,587.692,4.88233403657,585.244849125,-587.704,235.183,3372.19611468,587.68988047,425.80845796,412.644,3921.05688171,0.0,0.985927,3921.05688171
444.026,3254,179.955667262,3254,586.274,4406.14972878,5942.96505114,6259.60409789,588.662,4.73640450213,586.290136381,-588.861,235.254,5622.4737875,588.680658494,446.048047751,343.543,4406.14972878,0.0,0.985222,4406.14972878
444.097,3255,1692.83427967,3255,585.664,3942.05646788,4821.06353831,6058.32865733,588.058,4.78490587825,585.679559072,-588.264,235.328,962.206868049,588.072420189,456.411120871,373.735,3942.05646788,0.0,0.986372,3942.05646788
444.221,3256,1435.66744461,3256,585.468,3871.44269445,4577.21005805,6061.51673456,587.923,4.82575296399,585.466690829,-587.952,235.331,1398.25816163,587.919865302,433.712544099,397.915,3871.44269445,0.0,0.988414,3871.44269445
444.308,3257,1790.60783094,3257,585.917,3262.56720717,4761.85913642,5986.81519913,588.394,4.87017715596,585.926696918,-588.358,235.383,522.130747922,588.401146729,437.823037323,370.825,3262.56720717,0.0,0.987652,3262.56720717
444.406,3258,1212.35068433,3258,586.83,4306.19218348,5302.76394061,5968.84320913,589.279,4.73705001631,586.83928477,-589.223,235.429,1683.98593994,589.289979666,451.722849773,368.027,4306.19218348,0.0,0.985006,4306.19218348
444.561,3259,724.094340028,3259,585.275,3765.21841197,5608.29322164,6002.18298606,587.815,5.09770233703,585.283788006,-587.716,235.443,3469.46102455,587.821499343,453.245582545,475.456,3765.21841197,0.0,0.9847,3765.21841197
444.687,3260,2150.93470443,3260,585.388,4098.57419397,3961.89999697,6159.36667763,587.908,4.57482606274,585.403338097,-587.878,235.456,262.503926239,587.923965049,438.800612041,317.102,4098.57419397,0.0,0.989107,4098.57419397
444.784,3261,1794.77070087,3261,586.038,3978.37979933,4819.09723627,6296.46677456,588.501,4.74828575293,586.033805176,-588.509,235.487,880.492201214,588.493707461,447.241952123,363.388,3978.37979933,0.0,0.986378,3978.37979933
444.853,3262,418.174465292,3262,585.592,4029.56617961,5838.47941223,6087.03473337,588.078,4.8480795552,585.605762718,-588.002,235.54,4623.66326038,588.094976206,462.913609561,425.648,4029.56617961,0.0,0.983722,4029.56617961
445.034,3263,1007.98208952,3263,584.864,559.643759534,5592.03553991,6009.16325006,587.373,4.85598835358,584.861810614,-587.352,235.591,2573.37619449,587.363993852,459.268531384,457.743,559.643759534,0.0,0.984076,559.643759534
445.07,3264,1453.1499237,3264,584.968,4041.61128547,5080.88123458,6212.80156196,587.455,4.52322224122,584.977248398,-587.446,235.643,1566.01808121,587.465057037,445.791917908,305.897,4041.61128547,0.0,0.984477,4041.61128547
445.141,3265,1689.37563976,3265,585.099,4267.59268477,5577.82554033,6783.46977504,587.608,4.65348240276,585.111339747,-587.546,235.663,2132.0955821,587.621696091,478.715931063,360.792,4267.59268477,0.0,0.982992,4267.59268477
445.296,3266,1555.0364602,3266,584.783,3757.8444478,5598.79873297,6249.9147932,587.3,4.76410904816,584.785202687,-587.214,235.708,941.904645502,587.300115453,456.331606868,384.411,3757.8444478,0.0,0.983213,3757.8444478
445.377,3267,88.3267163272,3267,586.183,3987.63940958,5880.24852046,6027.03511057,588.58,4.67551733459,586.194452013,-588.59,235.741,5772.04612998,588.594852139,440.625930057,398.222,3987.63940958,0.0,0.986183,3987.63940958
445.446,3268,924.980771024,3268,586.095,4025.88622357,5543.44028177,6056.837855,588.51,4.39422749597,586.096742718,-588.449,235.753,2806.45506066,588.506647967,454.012009047,291.955,4025.88622357,0.0,0.986682,4025.88622357
