AverageAction,PolicyRegParamNorm,AverageAbsQ,MaxReturn,AverageEsReturn,MinReturn,AverageAbsY,MaxEsReturn,StdEsReturn,Epoch,QFunRegParamNorm,Iteration,AverageDiscountedReturn,MinEsReturn,AverageQLoss,AverageQ,StdReturn,AverageAbsQYDiff,AverageY,AverageReturn,AveragePolicySurr
0.928323,90.3103,10.9708,1247.31551084,811.893761206,1080.0440535,10.9709866922,811.893761206,0.0,809,89.6173,809,93.6887500376,811.893761206,0.129966,10.9708,46.3999899245,0.103070101019,10.970919741,1123.13170897,-11.0258
0.918712,90.3737,10.9667,1154.45021388,644.210765217,1026.60905362,10.9666106515,644.210765217,0.0,810,89.629,810,94.2696188567,644.210765217,0.128526,10.9667,41.1731192795,0.106586985553,10.9665757943,1091.32772202,-11.017
0.927245,90.4005,10.9803,1098.83809992,717.00417302,1006.02856568,10.9809612046,717.00417302,0.0,811,89.6324,811,91.3643764816,717.00417302,0.113329,10.9803,31.1966177242,0.101732222089,10.9809278028,1061.95606185,-11.033
0.936944,90.4571,10.9766,1199.33290651,781.963980672,1075.40435763,10.9771502542,781.963980672,0.0,812,89.6836,812,88.9609013682,781.963980672,0.139976,10.9766,41.9811931014,0.10752999793,10.9771151923,1122.04257871,-11.0306
0.933218,90.484,10.9771,1202.61054581,783.414015344,1063.1697381,10.9770402325,783.414015344,0.0,813,89.7016,813,99.4006112138,783.414015344,0.134861,10.9771,38.1117738394,0.104143372503,10.9769968523,1136.52581247,-11.0326
0.912429,90.5498,10.9853,1200.89555924,790.353558458,1076.85887889,10.9855084198,790.353558458,0.0,814,89.7316,814,92.3641612058,790.353558458,0.136367,10.9853,38.8017349211,0.104636524115,10.9854823554,1137.25860534,-11.0495
0.940584,90.5538,10.9916,877.904701716,798.427394257,708.123042409,10.9922106768,798.427394257,0.0,815,89.7702,815,69.2397727736,798.427394257,0.125309,10.9916,44.4751056734,0.102468286289,10.9921845883,814.543784983,-11.0506
0.922516,90.5519,10.9932,1180.91097854,853.291776922,1047.66631512,10.993204591,853.291776922,0.0,816,89.8124,816,99.5635601125,853.291776922,0.139896,10.9932,39.5169337489,0.106238122927,10.9931606048,1131.65746799,-11.0458
0.940159,90.6046,10.9949,1223.70821275,827.61931958,1118.09732338,10.995245177,827.61931958,0.0,817,89.8713,817,101.154446266,827.61931958,0.128185,10.9949,34.5392338276,0.103295143756,10.9952110348,1182.03253039,-11.0518
0.926551,90.6374,11.0037,1026.38552748,825.042673892,890.635255131,11.0038111973,825.042673892,0.0,818,89.9167,818,85.5986031655,825.042673892,0.114328,11.0037,38.0645769534,0.0990456068309,11.003784234,978.121535465,-11.0626
0.936436,90.6905,11.0159,1178.19665156,757.206876539,1058.55329401,11.0162135544,757.206876539,0.0,819,89.9489,819,95.3971386319,757.206876539,0.104145,11.0159,34.1993072447,0.0972901295636,11.0161817408,1115.29257701,-11.0714
0.931204,90.7709,11.0094,1141.71185269,695.827198147,989.837214308,11.0094606521,695.827198147,0.0,820,89.9941,820,91.5246561776,695.827198147,0.12969,11.0094,45.7037697791,0.100630266209,11.0094231736,1039.68473188,-11.0599
0.917336,90.8245,10.9975,1077.84835569,845.423974221,950.113462225,10.9977812976,845.423974221,0.0,821,90.0653,821,82.0922217149,845.423974221,0.132269,10.9975,36.0826844547,0.10102076072,10.9977289766,1020.4891685,-11.0506
0.932552,90.8664,11.0104,1232.18979898,770.234030586,1095.29050901,11.0104855521,770.234030586,0.0,822,90.0862,822,102.569638912,770.234030586,0.123617,11.0104,34.5987102353,0.101017377462,11.0104439478,1175.34579936,-11.0662
0.910753,90.9084,11.0111,1020.5468697,673.270284233,930.900870358,11.0115840841,673.270284233,0.0,823,90.1465,823,71.5276168228,673.270284233,0.139556,11.0111,27.6680687172,0.101990501043,11.0115408574,962.594677446,-11.0694
0.935327,90.9474,11.016,1248.88203996,791.663512122,1174.26579721,11.0162118023,791.663512122,0.0,824,90.1977,824,104.079888338,791.663512122,0.124932,11.016,23.1707909508,0.102727002139,11.0161852972,1201.85733726,-11.071
0.938043,91.0252,11.0147,1295.40676928,769.554632452,1112.58266238,11.0148605823,769.554632452,0.0,825,90.2484,825,103.270051433,769.554632452,0.170871,11.0147,53.3095602674,0.111490900078,11.0148222353,1222.23352727,-11.0722
0.93174,91.0798,11.0154,1127.72331399,816.53027887,971.017170131,11.015689397,816.53027887,0.0,826,90.2717,826,86.6292513525,816.53027887,0.142914,11.0154,56.5578257108,0.104629856131,11.0156674546,1059.62090596,-11.0739
0.937113,91.0892,11.0191,1157.4420758,756.516362976,908.014946126,11.0194076879,756.516362976,0.0,827,90.3194,827,99.6643590491,756.516362976,0.148922,11.0191,69.1596785607,0.103156271166,11.0193732395,1073.20614526,-11.0748
0.935805,91.1785,11.0273,1065.3829074,771.584922529,948.834864202,11.0275265585,771.584922529,0.0,828,90.3456,828,87.2980992013,771.584922529,0.104384,11.0273,42.2512280123,0.0964304973061,11.0275075385,1015.59381919,-11.0826
0.948749,91.1912,11.0301,1168.50743427,619.642870858,992.438212779,11.0303569428,619.642870858,0.0,829,90.4059,829,93.6198703094,619.642870858,0.145158,11.0301,56.6480706601,0.104963486392,11.0303027075,1086.75898459,-11.0862
0.927602,91.2535,11.034,1080.27341604,701.087707274,891.587698578,11.03355423,701.087707274,0.0,830,90.4609,830,83.6897126613,701.087707274,0.135706,11.034,64.1712697783,0.100851321142,11.0335213779,984.282607736,-11.0872
0.960417,91.3141,11.0292,993.503946345,875.700461762,855.893215514,11.0302724615,875.700461762,0.0,831,90.5268,831,74.5446178078,875.700461762,0.149976,11.0292,42.3418847914,0.107381075216,11.0302052489,916.941761313,-11.0867
0.931234,91.3323,11.0303,1131.97161495,686.716892836,1057.42341824,11.0303461836,686.716892836,0.0,832,90.547,832,96.3175129937,686.716892836,0.103244,11.0303,24.6803597459,0.0988186788178,11.0303189415,1102.25224378,-11.0846
0.945457,91.3842,11.0409,1103.10046107,753.859813871,998.355777174,11.0411438953,753.859813871,0.0,833,90.5766,833,94.5146918622,753.859813871,0.100705,11.0409,29.157759294,0.098075254077,11.0411002941,1052.95279263,-11.0975
0.913309,91.4341,11.0307,1239.73421946,792.926295462,1113.78661116,11.0306771113,792.926295462,0.0,834,90.6242,834,98.7208952856,792.926295462,0.180258,11.0307,42.2607995077,0.110380688437,11.0306222115,1176.11137142,-11.0847
0.933082,91.4914,11.0346,1157.26635658,802.49799603,1048.61831432,11.0348486384,802.49799603,0.0,835,90.6354,835,87.2393847551,802.49799603,0.100653,11.0346,34.8567128616,0.0990125652983,11.0347968855,1091.74490045,-11.0888
0.948612,91.5897,11.0181,1169.66842561,787.748284564,1064.97898481,11.0185556433,787.748284564,0.0,836,90.6843,836,91.4425340047,787.748284564,0.164217,11.0181,32.9511593801,0.1096627814,11.0184908027,1125.4796468,-11.0726
0.923068,91.6531,11.0216,1201.35613856,820.56538689,1077.9472025,11.0218127505,820.56538689,0.0,837,90.6998,837,101.650151193,820.56538689,0.157919,11.0216,35.2425295388,0.107764226746,11.0217478169,1143.17322246,-11.0797
0.924159,91.728,11.0307,1189.71071696,747.975678313,1027.51543592,11.0312183499,747.975678313,0.0,838,90.6947,838,89.9905737833,747.975678313,0.120893,11.0307,53.5275995868,0.101302574367,11.0311977398,1110.2422289,-11.0876
0.942639,91.7701,11.0179,1221.10635246,805.002381931,1133.56827802,11.0177610736,805.002381931,0.0,839,90.7632,839,105.912181723,805.002381931,0.145798,11.0179,26.4434884934,0.104493377783,11.0177149855,1167.63126639,-11.0687
0.919186,91.7933,11.0245,1114.70466337,812.673247905,1000.02087512,11.024890483,812.673247905,0.0,840,90.7933,840,92.7622810054,812.673247905,0.115539,11.0245,33.7632258186,0.100254125127,11.0248463152,1067.60446188,-11.078
0.932267,91.8736,11.0264,1179.69050672,748.446904257,998.105242477,11.0264586833,748.446904257,0.0,841,90.8372,841,94.8554799108,748.446904257,0.142291,11.0264,52.0339634646,0.105267219112,11.0264248483,1097.88971313,-11.0794
0.934422,91.9411,11.0193,1172.11879662,766.706252223,1065.06148192,11.0195617745,766.706252223,0.0,842,90.8727,842,97.0508021974,766.706252223,0.147386,11.0193,38.1196940081,0.107663892687,11.0195291389,1127.97652406,-11.0779
0.941223,92.0029,11.0228,1260.54783779,830.209142808,1042.36365931,11.0229497385,830.209142808,0.0,843,90.9198,843,97.1677203112,830.209142808,0.171284,11.0228,72.7702672516,0.109240280668,11.0229206542,1140.98025331,-11.0797
0.923081,92.0546,11.0241,1215.56234961,776.272177784,978.254217185,11.0243301134,776.272177784,0.0,844,90.9328,844,84.4312975459,776.272177784,0.121408,11.0241,68.5040747431,0.0986413859492,11.0242959179,1089.6934051,-11.0756
0.915006,92.094,11.0212,1210.39161555,801.61970561,1112.34011621,11.0214036042,801.61970561,0.0,845,91.0118,845,92.2303099916,801.61970561,0.161121,11.0212,30.505436065,0.104779568596,11.0213153537,1147.37439237,-11.0783
0.954594,92.1041,11.0279,1154.04003384,779.034066532,1002.78842113,11.0282619181,779.034066532,0.0,846,91.0586,846,94.389967844,779.034066532,0.126485,11.0279,40.9244321913,0.1011900107,11.0282260382,1061.10753512,-11.0812
0.957143,92.096,11.0384,1108.68707183,821.176902635,966.970596907,11.0385191836,821.176902635,0.0,847,91.1051,847,92.9686429886,821.176902635,0.113623,11.0384,39.7373640364,0.102667012698,11.0384946958,1040.55608615,-11.0942
0.944725,92.1627,11.0434,1225.37624406,773.805197714,1042.67712455,11.0437658557,773.805197714,0.0,848,91.1251,848,93.5262102682,773.805197714,0.112838,11.0434,50.5563845303,0.100582601244,11.0437149835,1136.93708537,-11.1014
0.938285,92.2332,11.0502,1218.4294586,740.12107169,1020.43766971,11.0502025511,740.12107169,0.0,849,91.1288,849,91.054286206,740.12107169,0.0972759,11.0502,59.0696738442,0.0998134534337,11.0501848278,1118.75010312,-11.1058
0.942482,92.2971,11.0363,1217.83281705,718.031495654,1074.9882793,11.0364909564,718.031495654,0.0,850,91.1581,850,97.0011127559,718.031495654,0.157542,11.0363,36.8931147517,0.110152001794,11.0364256561,1165.98801921,-11.0891
0.930131,92.3335,11.0411,1160.1251085,741.108743915,1006.75343123,11.0413073597,741.108743915,0.0,851,91.1988,851,87.9776906292,741.108743915,0.102138,11.0411,44.968774772,0.100681719802,11.0412477711,1066.93252901,-11.0965
0.936124,92.3718,11.0372,1182.65946642,755.793544841,1021.80669533,11.0373961994,755.793544841,0.0,852,91.2216,852,93.9976901156,755.793544841,0.137891,11.0372,42.4572578655,0.105167664287,11.0373765056,1093.77428374,-11.0969
0.927472,92.384,11.0429,1246.56726477,752.749953113,1078.92349019,11.0432326443,752.749953113,0.0,853,91.2184,853,97.4604761981,752.749953113,0.173386,11.0429,55.7462479875,0.11239645169,11.0432062109,1159.52397318,-11.0977
0.923572,92.4559,11.042,1302.03284747,768.767624115,1113.09116463,11.0422070988,768.767624115,0.0,854,91.2344,854,87.9866855192,768.767624115,0.113053,11.042,45.4426378136,0.0991508637181,11.0421505864,1204.54096619,-11.0981
0.936191,92.4604,11.0493,1178.2565546,793.850277091,1065.34037834,11.0495145498,793.850277091,0.0,855,91.2723,855,99.952970189,793.850277091,0.135879,11.0493,34.2127666023,0.105559656229,11.049501732,1131.43563872,-11.1078
0.937176,92.5266,11.0556,1171.65892902,793.448469046,977.772511202,11.0559532313,793.448469046,0.0,856,91.3502,856,96.8864374379,793.448469046,0.120749,11.0556,49.6685312495,0.100369642758,11.055917683,1081.18611092,-11.1174
0.915043,92.5258,11.0643,1172.89204127,827.579700324,1035.3374566,11.0644530958,827.579700324,0.0,857,91.3623,857,88.8231634125,827.579700324,0.138792,11.0643,41.4392356587,0.10495017666,11.0644258628,1091.84645241,-11.1191
0.943168,92.6036,11.0708,1112.10344719,852.592620404,1009.39277786,11.0710854165,852.592620404,0.0,858,91.4017,858,94.6499848756,852.592620404,0.130821,11.0708,32.3172307203,0.104973581296,11.0710614931,1053.23355652,-11.126
0.936099,92.6296,11.0742,1164.81825573,844.892648925,1021.95147936,11.0745272957,844.892648925,0.0,859,91.449,859,84.5856909435,844.892648925,0.134388,11.0742,42.6754688563,0.105142045734,11.0744988948,1101.6906717,-11.1321
0.9343,92.6792,11.0663,1230.7656682,764.942193735,1058.7558954,11.0664752814,764.942193735,0.0,860,91.5424,860,96.0047745208,764.942193735,0.157362,11.0663,47.0161742512,0.109364487609,11.0664452545,1143.84463962,-11.1198
0.958607,92.7431,11.0596,1229.00209902,712.322813616,1125.65021146,11.0598438496,712.322813616,0.0,861,91.5866,861,103.328673315,712.322813616,0.18413,11.0596,35.3784397019,0.113076392338,11.0598082209,1181.58044682,-11.1134
0.957504,92.748,11.0587,1244.14925929,838.189960893,1029.06786853,11.059107147,838.189960893,0.0,862,91.6766,862,83.6794326547,838.189960893,0.175389,11.0587,60.7579184035,0.114985612722,11.0590718877,1093.88051018,-11.1184
0.941163,92.8639,11.0623,1258.82735626,747.006848241,1124.94571921,11.0625573361,747.006848241,0.0,863,91.7479,863,94.6141967321,747.006848241,0.14576,11.0623,41.9175810468,0.109926257543,11.0625068867,1170.88918036,-11.119
0.935461,92.8991,11.0732,1197.63233124,873.855668672,1013.42097641,11.0735327838,873.855668672,0.0,864,91.7736,864,100.660255478,873.855668672,0.151258,11.0732,62.0281924296,0.109001800572,11.0735053316,1098.05450017,-11.1305
0.931718,92.9417,11.066,1179.10428124,794.26992516,1071.60542655,11.0664558586,794.26992516,0.0,865,91.7876,865,97.0573868099,794.26992516,0.132369,11.066,36.3739081739,0.107229895245,11.06643652,1135.9990524,-11.124
0.937541,92.9063,11.0645,1214.25968595,735.728810894,1135.9123425,11.0644089574,735.728810894,0.0,866,91.8249,866,102.385134642,735.728810894,0.143514,11.0645,26.4994088804,0.10453851892,11.0643556624,1177.4885301,-11.1197
0.947932,92.9164,11.0643,1039.00496237,811.735079939,882.488752073,11.0647313189,811.735079939,0.0,867,91.8666,867,84.3772351297,811.735079939,0.138052,11.0643,49.8390146189,0.1055745623,11.0647096387,953.84002882,-11.1169
0.922982,92.9911,11.0552,1157.92261433,812.465511131,995.120385113,11.0553592299,812.465511131,0.0,868,91.8949,868,93.9215247126,812.465511131,0.131741,11.0552,41.6927083264,0.103268320908,11.0553302502,1053.61411407,-11.1073
0.929867,93.0345,11.0671,1224.18213845,804.302139012,1049.74635077,11.0670093777,804.302139012,0.0,869,91.9598,869,97.191656513,804.302139012,0.154952,11.0671,50.5718346364,0.108793490235,11.0669763556,1121.90593434,-11.1278
0.938747,93.0357,11.0654,1251.68344334,878.47933224,1075.9621291,11.0659462485,878.47933224,0.0,870,92.0236,870,97.8663070385,878.47933224,0.135854,11.0654,57.5095775179,0.107177423677,11.0659180872,1154.90739221,-11.1192
0.942307,93.0872,11.0685,1170.37621605,884.121997062,1090.45273051,11.0684170215,884.121997062,0.0,871,92.0537,871,93.9942366601,884.121997062,0.136747,11.0685,21.6701289274,0.10364188133,11.0683705012,1120.41958244,-11.1251
0.949639,93.1477,11.0661,1194.72659779,806.278973097,979.3959479,11.066771903,806.278973097,0.0,872,92.0839,872,94.3547285798,806.278973097,0.161514,11.0661,68.0024315963,0.110329470219,11.0667511342,1103.18586528,-11.1206
0.934088,93.1983,11.071,1143.16111959,801.835398012,1085.14866197,11.071075807,801.835398012,0.0,873,92.1118,873,92.7845131229,801.835398012,0.116819,11.071,16.4963241748,0.0994700785402,11.0710587936,1112.75480327,-11.1288
0.925608,93.1908,11.0695,1288.5171148,858.678651618,1137.05808993,11.0698261468,858.678651618,0.0,874,92.148,874,96.3486553419,858.678651618,0.162833,11.0695,48.9256371958,0.108790486387,11.0697716095,1188.97554042,-11.1256
0.933497,93.2511,11.0725,1157.36829202,746.083875117,989.258747813,11.0729334551,746.083875117,0.0,875,92.1901,875,92.0325930208,746.083875117,0.135117,11.0725,54.2747815984,0.102801824043,11.0728858483,1064.65512294,-11.1288
0.954215,93.3309,11.0831,1084.01729904,810.966961702,951.306743334,11.0828638946,810.966961702,0.0,876,92.1714,876,93.1031232274,810.966961702,0.117785,11.0831,40.4008010453,0.103111015423,11.0828372085,1040.62078808,-11.1395
0.938269,93.3852,11.083,1311.63354143,828.64539774,1124.70720718,11.0834397215,828.64539774,0.0,877,92.1931,877,101.165699899,828.64539774,0.12012,11.083,58.9780896248,0.102488576568,11.0834108046,1191.02360116,-11.1376
0.932092,93.45,11.0834,1032.59753847,791.716621998,820.87425774,11.0836446257,791.716621998,0.0,878,92.2134,878,60.8270319586,791.716621998,0.155503,11.0834,63.4445586627,0.104852981497,11.0836060514,939.517792066,-11.1362
0.944177,93.4615,11.0872,1132.68421536,780.153149344,982.583178681,11.0866888021,780.153149344,0.0,879,92.2575,879,88.9664013028,780.153149344,0.117855,11.0872,45.6653477065,0.0988045245745,11.0866684817,1079.35946773,-11.1438
0.96137,93.4918,11.0818,1082.48116238,821.876178672,832.231171316,11.0827144417,821.876178672,0.0,880,92.2476,880,82.5937555312,821.876178672,0.139673,11.0818,78.3549500254,0.108075987605,11.0826642635,954.526590277,-11.1403
0.920408,93.5236,11.0925,1069.97987288,759.986440922,950.327112442,11.0926673801,759.986440922,0.0,881,92.2928,881,87.2934452917,759.986440922,0.131441,11.0925,33.0924584275,0.102436757798,11.0926491539,1014.81010924,-11.1495
0.962787,93.5671,11.0814,1083.57876399,816.804681109,948.854620021,11.0817346874,816.804681109,0.0,882,92.3543,882,86.7504353589,816.804681109,0.12891,11.0814,40.5556989611,0.102014289818,11.0817117806,1048.03613718,-11.1396
0.958296,93.6286,11.0944,1195.25032678,813.402759135,990.651760753,11.0939721464,813.402759135,0.0,883,92.3319,883,99.1267364949,813.402759135,0.110635,11.0944,71.2414817461,0.0984732283454,11.0939453883,1086.84351993,-11.15
0.956454,93.6164,11.0947,1261.62991645,773.672347522,1127.92396312,11.0950023545,773.672347522,0.0,884,92.382,884,104.286028783,773.672347522,0.175864,11.0947,44.6531616601,0.109689748234,11.0949696677,1205.30115587,-11.151
0.944149,93.679,11.0854,1223.34361658,821.146710536,1113.64798266,11.0860139191,821.146710536,0.0,885,92.4248,885,99.606847348,821.146710536,0.1334,11.0854,38.8796791968,0.103835913063,11.0859852859,1167.26308655,-11.1384
0.933422,93.6826,11.092,1140.99694215,790.72345974,983.22831348,11.0925755841,790.72345974,0.0,886,92.5099,886,94.4349024954,790.72345974,0.15902,11.092,48.3809670988,0.10625995619,11.0925495136,1096.60629843,-11.1461
0.947612,93.6944,11.0879,1169.41998161,741.963152051,1078.45377454,11.0882045235,741.963152051,0.0,887,92.5438,887,97.8006148999,741.963152051,0.156519,11.0879,25.8392880882,0.104341259098,11.0881778602,1106.58548811,-11.1417
0.947511,93.7216,11.0942,1118.67056932,724.21066297,949.413158674,11.0942989575,724.21066297,0.0,888,92.5658,888,88.1079381252,724.21066297,0.133445,11.0942,47.868676556,0.100431614197,11.094266718,1015.5113087,-11.1429
0.965158,93.7612,11.0866,1113.01731497,646.915902436,918.438315153,11.0868979532,646.915902436,0.0,889,92.5909,889,90.5560963812,646.915902436,0.125477,11.0866,63.825556922,0.0992352769991,11.0868652645,1018.08137785,-11.1421
0.936361,93.7659,11.0777,1136.65176807,752.395030163,1004.09840373,11.078181578,752.395030163,0.0,890,92.6258,890,90.5732649952,752.395030163,0.167166,11.0777,38.9980159486,0.107798648503,11.0781294833,1069.64785838,-11.1296
0.93043,93.8461,11.0777,1138.15144814,798.036501806,950.524618498,11.077727037,798.036501806,0.0,891,92.6718,891,92.2740999562,798.036501806,0.120203,11.0777,45.254577749,0.0984858096993,11.0776739459,1018.42098465,-11.1284
0.938948,93.8728,11.0752,1102.96222998,781.933205953,972.596484464,11.0750500949,781.933205953,0.0,892,92.7311,892,84.1801774533,781.933205953,0.148291,11.0752,45.5525651183,0.103881384691,11.0750229051,1025.6694526,-11.1265
0.945001,93.9289,11.059,1165.92984209,889.366859805,972.868390485,11.0594617302,889.366859805,0.0,893,92.7761,893,92.397603894,889.366859805,0.160385,11.059,50.7706121214,0.108071408158,11.0594149095,1081.1868834,-11.1028
0.950999,94.0135,11.0469,1157.77161176,808.648687392,927.32962261,11.0469571177,808.648687392,0.0,894,92.8189,894,93.6067971195,808.648687392,0.158693,11.0469,56.6145352187,0.103610169585,11.0469238789,1061.30706092,-11.0988
0.948947,94.088,11.0605,1297.50736586,773.990577261,1061.4519464,11.0607178373,773.990577261,0.0,895,92.8656,895,97.1273788661,773.990577261,0.123928,11.0605,60.2596389524,0.0986970115859,11.060686362,1143.05763491,-11.1144
0.968416,94.0816,11.0557,1111.92162446,752.410333356,988.298516716,11.056031816,752.410333356,0.0,896,92.8831,896,91.3300869571,752.410333356,0.166635,11.0557,33.399702248,0.105958769172,11.0559585947,1057.9259312,-11.1099
0.950908,94.1893,11.0556,1160.31475975,843.076385382,946.214561576,11.0558074578,843.076385382,0.0,897,92.905,897,93.3870029496,843.076385382,0.148413,11.0556,66.3135789902,0.102811669499,11.0557673258,1031.60483258,-11.1101
0.933689,94.2632,11.0589,1136.16262627,831.280962018,1044.39978871,11.0589861758,831.280962018,0.0,898,92.9635,898,99.6888145459,831.280962018,0.0995906,11.0589,36.5439784106,0.0930014773759,11.0589657986,1095.87173924,-11.1114
0.940193,94.2714,11.0508,1269.46050537,764.362724538,1072.13789827,11.0511502073,764.362724538,0.0,899,93.0339,899,102.940998126,764.362724538,0.142113,11.0508,54.4347133588,0.102313170161,11.0511043434,1183.09910867,-11.1013
0.948341,94.3063,11.0508,1221.20062411,658.939642557,1106.08643474,11.0508982266,658.939642557,0.0,900,93.0868,900,91.2154053997,658.939642557,0.133863,11.0508,33.3648766051,0.103123209089,11.050885144,1147.08669928,-11.1072
0.939125,94.2728,11.0612,1136.64657979,792.554381938,991.277045204,11.0617992992,792.554381938,0.0,901,93.1504,901,82.076572883,792.554381938,0.140048,11.0612,47.7389156212,0.101848740026,11.0617651824,1069.58193498,-11.1167
0.931663,94.3145,11.0637,1198.63070603,788.833103747,1071.06324064,11.0636091406,788.833103747,0.0,902,93.1838,902,99.5214540808,788.833103747,0.133468,11.0637,37.3044489315,0.101196296787,11.0635881376,1132.25928351,-11.1167
0.931356,94.3887,11.0549,1220.82324391,801.703613719,975.826370684,11.0552358471,801.703613719,0.0,903,93.2305,903,93.0539964932,801.703613719,0.156515,11.0549,67.7201215581,0.105369309863,11.0551861135,1090.08301742,-11.1074
0.948673,94.3882,11.0603,1062.47115479,780.289135114,918.499871022,11.0605899943,780.289135114,0.0,904,93.2283,904,87.9300261309,780.289135114,0.117026,11.0603,41.1030502413,0.0968964089749,11.0605543079,1013.31280722,-11.1163
0.929297,94.4013,11.0584,1208.00271589,797.384834869,1010.06942749,11.0585099719,797.384834869,0.0,905,93.2995,905,98.7848242298,797.384834869,0.154019,11.0584,63.6794915646,0.103514093039,11.0584645295,1110.40060937,-11.1055
0.950141,94.4604,11.0535,1231.90068832,703.042967303,1115.5204769,11.0539293385,703.042967303,0.0,906,93.3652,906,106.552342869,703.042967303,0.153038,11.0535,34.2608503291,0.103180753044,11.0538746858,1181.75300558,-11.1027
0.946787,94.5189,11.0408,1150.460588,774.35474214,1031.9271791,11.0408489867,774.35474214,0.0,907,93.3955,907,93.3209829412,774.35474214,0.131939,11.0408,36.071555854,0.100314966355,11.040804871,1077.65782181,-11.0884
0.947927,94.6104,11.0451,1144.41867801,791.160844607,993.702100506,11.0454804084,791.160844607,0.0,908,93.4282,908,86.7030361521,791.160844607,0.104115,11.0451,50.0678283275,0.0928870548495,11.0454584346,1072.79856421,-11.0959
0.931998,94.6473,11.0424,1235.64944792,819.970778679,1134.54140179,11.0424121751,819.970778679,0.0,909,93.4635,909,94.0464738553,819.970778679,0.148264,11.0424,32.3674154912,0.102374083219,11.0423809327,1175.11516222,-11.0943
0.923603,94.6482,11.0307,1173.0481453,801.453226064,1086.81804417,11.0311402497,801.453226064,0.0,910,93.5453,910,93.50145983,801.453226064,0.159769,11.0307,29.3423511651,0.10873816865,11.0311136833,1129.46176392,-11.0831
0.932142,94.7183,11.0352,1192.67197445,717.461025452,1090.34761754,11.0351784665,717.461025452,0.0,911,93.5792,911,99.6376583733,717.461025452,0.134319,11.0352,32.0449197631,0.101210635229,11.0351322902,1144.10665241,-11.0933
0.94885,94.6907,11.0341,1170.14384033,756.914325651,1001.30693529,11.0341504586,756.914325651,0.0,912,93.6158,912,92.0932428894,756.914325651,0.136851,11.0341,48.0715393648,0.101980247371,11.034131455,1051.15665407,-11.0881
0.937178,94.7386,11.0338,1044.31374737,758.326565411,934.989132811,11.034494261,758.326565411,0.0,913,93.6554,913,89.2828648357,758.326565411,0.152687,11.0338,34.9581955273,0.107119209509,11.0344684657,993.737702956,-11.091
0.938939,94.7518,11.0533,1166.07083524,811.581931934,1068.78489543,11.0530442183,811.581931934,0.0,914,93.6807,914,96.310304093,811.581931934,0.108565,11.0533,28.1555071676,0.0978023274405,11.0530137778,1114.97692823,-11.1127
0.944634,94.8117,11.0441,1167.86922666,794.012709251,1018.53110754,11.0446910083,794.012709251,0.0,915,93.7334,915,96.9976243672,794.012709251,0.180024,11.0441,48.5561568897,0.11197393774,11.0446413969,1107.69215304,-11.1036
0.915263,94.9081,11.0499,1201.19315491,813.262605464,1086.54379277,11.0498733935,813.262605464,0.0,916,93.7702,916,94.9912281729,813.262605464,0.166748,11.0499,30.0600146271,0.106713808373,11.0498362826,1130.88058971,-11.1079
0.941562,94.8928,11.0647,1165.3052115,778.15323598,1004.24738869,11.0653458927,778.15323598,0.0,917,93.7981,917,98.7147140765,778.15323598,0.121332,11.0647,47.7306137513,0.0989798171097,11.0653121259,1090.34262242,-11.1201
0.937659,94.9788,11.0578,1165.20711961,872.336633657,1027.1167812,11.0577255643,872.336633657,0.0,918,93.843,918,96.8342180651,872.336633657,0.13223,11.0578,42.9075349814,0.100592081366,11.0576823736,1099.52886964,-11.1111
0.939052,94.9956,11.05,1160.87235305,847.179944131,1002.41031774,11.0505838542,847.179944131,0.0,919,93.8864,919,88.3517163207,847.179944131,0.146217,11.05,47.5663710485,0.105711602193,11.0505435864,1065.52468269,-11.1025
0.955156,94.9468,11.0545,1033.39361882,698.854199904,846.91646325,11.0546570191,698.854199904,0.0,920,93.9223,920,80.3318014156,698.854199904,0.124191,11.0545,50.0699161351,0.0973969145383,11.0546481453,967.287119391,-11.113
0.947433,94.9518,11.0553,1263.70274053,665.48969705,1145.51659163,11.0555392317,665.48969705,0.0,921,93.9574,921,100.049219791,665.48969705,0.124643,11.0553,38.2315926874,0.100822697035,11.055523059,1189.28963217,-11.1089
0.937831,95.0425,11.0582,1140.49332567,748.593512897,1017.59973115,11.0583168109,748.593512897,0.0,922,93.967,922,91.6828030628,748.593512897,0.121425,11.0582,37.5745305815,0.0998039964886,11.0582597526,1063.44479108,-11.1111
0.955787,95.0491,11.054,994.565752651,816.094656357,897.600475242,11.054271694,816.094656357,0.0,923,94.0078,923,73.7572701766,816.094656357,0.171365,11.054,32.4801931243,0.108431380382,11.0542146107,943.441882049,-11.1113
0.952574,95.0754,11.0662,1196.65961922,793.11770072,1005.17316658,11.0665432662,793.11770072,0.0,924,94.0472,924,89.0186726484,793.11770072,0.109695,11.0662,53.2042019265,0.0964851561361,11.0665228467,1082.16267502,-11.1186
0.952565,95.1303,11.0636,1216.09195134,734.655393004,1116.21790171,11.0637109917,734.655393004,0.0,925,94.0863,925,91.089452383,734.655393004,0.1521,11.0636,33.1006844671,0.108283969421,11.0636447435,1158.20079629,-11.1175
0.953324,95.1938,11.0616,1193.4324365,703.521111643,1064.6125739,11.0619125872,703.521111643,0.0,926,94.1213,926,87.9598978656,703.521111643,0.0993876,11.0616,41.1554875775,0.100713366491,11.0618902191,1137.90330202,-11.1172
