MaxReturn,AverageAction,AverageEsReturn,AverageReturn,StdReturn,Iteration,AverageQ,AverageQLoss,StdEsReturn,AverageDiscountedReturn,AverageAbsY,AverageY,QFunRegParamNorm,PolicyRegParamNorm,MinReturn,AverageAbsQYDiff,AverageAbsQ,AveragePolicySurr,MinEsReturn,Epoch,MaxEsReturn
4988.17304597,0.998641,420.203774516,2618.52439944,1334.80978453,1209,296.222,283.219,304.562728644,202.389577736,296.343436162,296.239539579,162.056,116.508,939.23383173,8.01363653083,296.375,-298.555,79.4865393271,1209,862.037551004
4993.46263189,0.998883,848.107529714,3125.33322037,1315.20617092,1210,295.43,289.956,1124.57291804,223.251390227,295.536069152,295.442106357,162.105,116.533,883.75694803,8.20422031781,295.577,-297.906,40.1530800773,1210,2438.42516835
4779.46845123,0.998921,911.109668352,3311.33517463,1200.62568096,1211,295.791,277.907,211.433655584,207.097429668,295.926090474,295.828337724,162.18,116.56,1193.60689507,8.07496874706,295.94,-298.284,699.676012768,1211,1122.54332394
4506.71095159,0.998637,2026.06462391,2861.79289446,1621.24838203,1212,296.164,295.294,1435.1694032,222.609425462,296.280019879,296.180814375,162.245,116.55,295.39550124,8.19262935182,296.324,-298.599,-0.00216919328549,1212,3143.29416348
4826.54652629,0.998297,484.88769313,1629.90172381,1641.87633827,1213,295.555,322.096,329.666741414,146.371964634,295.693795319,295.564991811,162.328,116.594,83.5727938676,8.32543312757,295.733,-298.038,94.5823050035,1213,1001.35930021
4564.61249927,0.998953,355.583795222,3350.6120129,1266.13667232,1214,296.795,307.969,465.408605124,201.129443972,296.916763548,296.808565053,162.411,116.582,420.157958215,8.35109119807,296.942,-299.105,3.73095085607,1214,1142.61032533
4816.81968344,0.998979,1504.18676001,3202.81051681,1738.81545149,1215,296.827,328.221,1107.57215223,185.438918446,296.943647563,296.842444313,162.475,116.608,142.805409561,8.48703692774,296.97,-299.299,186.119708506,1215,2896.09035911
4934.55336105,0.998949,898.069819771,3053.84924194,1246.18290234,1216,297.583,276.59,736.62633887,215.379956538,297.706126103,297.591060597,162.53,116.657,947.949604852,8.06170990494,297.75,-300.165,1.01475918996,1216,1673.71854177
4950.65427848,0.998884,627.698593309,3672.07323746,1555.3879409,1217,298.123,297.794,558.750364217,228.220122064,298.267035586,298.135089408,162.531,116.751,80.6731562732,8.18396379383,298.301,-300.557,63.2826437973,1217,1508.0793549
4782.78385895,0.998823,1167.76612746,2776.9259097,1433.36115724,1218,297.885,333.783,737.082495668,235.682761392,297.984789442,297.90018636,162.633,116.791,812.241084085,8.41684160091,298.016,-300.317,194.106598851,1218,1976.97183673
4920.01592057,0.998951,535.151411672,2790.8023669,1180.61648323,1219,297.174,347.6,497.204931784,260.369116672,297.292997746,297.20319542,162.75,116.802,105.113938436,8.48196788407,297.32,-299.763,17.1801895243,1219,1166.59840227
4535.83874814,0.999271,621.982998391,3449.64843337,1302.07848959,1220,297.998,292.006,365.422089511,241.511805959,298.134896841,298.00016318,162.827,116.846,137.527234107,8.26430581873,298.182,-300.603,237.190531721,1220,1113.12832955
4919.29490473,0.998938,995.950538024,2102.56318157,1599.34662438,1221,299.212,296.561,377.031280021,197.895949925,299.321022755,299.223288704,162.895,116.854,84.9488784973,8.23512130399,299.382,-301.809,386.24172714,1221,1316.53494731
5398.65967586,0.999128,677.385205598,2102.24865707,1852.49555324,1222,298.816,317.892,907.80591839,174.545530445,298.991909938,298.856723287,162.939,116.933,73.2852519817,8.27186017457,299.0,-301.369,76.529078776,1222,2245.208515
5271.26630217,0.999166,522.10937732,2258.12246471,1581.73824761,1223,299.492,267.33,273.521111322,223.41643155,299.605063838,299.493806119,163.043,116.95,133.711868149,8.10915039832,299.669,-302.03,160.855272024,1223,880.849609695
4837.99623003,0.99896,400.885831139,1395.69551161,1000.0853372,1224,299.826,332.397,260.241773171,198.764380383,299.988398617,299.848698324,163.081,117.008,361.817281864,8.30765598955,300.015,-302.488,115.164726408,1224,882.279247432
5152.14006593,0.999173,390.200454622,2570.15518701,1663.52872309,1225,300.386,295.994,341.11622315,214.556075068,300.491341956,300.388901569,163.158,117.054,130.885530092,8.20546166799,300.574,-302.972,90.217516441,1225,1057.97277227
4723.39125609,0.998926,493.782418566,3626.03300471,1464.47724535,1226,299.889,310.756,570.330029114,200.266984095,300.053733588,299.90999451,163.203,117.086,241.892482128,8.2610376846,300.078,-302.401,83.7419273104,1226,1649.95749592
4941.54580308,0.999301,376.624907945,3226.14544331,1984.86269079,1227,300.386,279.622,535.837771052,171.899543121,300.524681829,300.402129289,163.251,117.135,87.569005405,8.17907241769,300.581,-302.899,6.86082623066,1227,1530.17448933
4722.0383111,0.999247,566.045273105,3387.18273196,1438.72964942,1228,300.425,284.193,541.349705425,206.554574882,300.557180056,300.443113683,163.352,117.161,1053.68396605,8.19229693161,300.587,-302.949,91.4324605916,1228,1430.85832827
4251.34399481,0.99921,1561.55046204,3318.78552279,1079.90451573,1229,301.616,297.18,809.473462722,192.740544149,301.74869168,301.619671408,163.41,117.189,707.381745604,8.1991522385,301.799,-304.111,733.37772537,1229,2660.08432212
3896.0269811,0.999099,265.306120834,3058.53868938,865.199253774,1230,300.949,292.219,259.64957782,198.763010414,301.110588394,300.97800072,163.47,117.234,1235.30269471,8.25867535887,301.133,-303.353,0.267009032833,1230,829.963231584
4613.34177137,0.999238,300.937163281,3136.67213723,1266.5506217,1231,301.587,340.181,428.610025603,213.737261337,301.725677077,301.590403992,163.544,117.257,135.319617039,8.49339108873,301.783,-304.044,3.83140990932,1231,1037.60664216
4763.87367139,0.999176,501.650762895,2772.46429291,1475.05596852,1232,301.54,286.649,537.514338616,178.65740224,301.716700568,301.561137469,163.62,117.285,130.688634919,8.24230734552,301.738,-304.07,34.3450615021,1232,1342.1949652
4281.9227512,0.999182,3.92283304226,2709.90437727,1661.35680486,1233,301.68,333.856,0.0,193.524090333,301.845598891,301.707238392,163.66,117.36,111.338385666,8.47055662833,301.875,-304.166,3.92283304226,1233,3.92283304226
2917.03532194,0.998957,1143.89098796,867.103056603,727.512513322,1234,302.374,337.057,1429.93653297,133.748098731,302.515372935,302.369292608,163.749,117.387,35.8064163736,8.40644745818,302.597,-304.822,-3.00287106646,1234,3600.69461206
4718.99773565,0.999083,731.554647147,2812.59068418,2036.63623474,1235,301.571,312.992,545.268156886,153.774016347,301.75801618,301.599954379,163.813,117.448,75.6704292295,8.33813372884,301.766,-304.062,7.78091648809,1235,1323.85360955
4857.14079198,0.999205,348.226237668,2403.81868124,1699.76826675,1236,302.554,305.59,302.809556889,160.469527176,302.721952109,302.569381545,163.888,117.437,108.366387953,8.3390948028,302.757,-305.105,-0.59701037114,1236,891.521110737
4131.73139355,0.999168,468.664612463,2100.08461099,1207.1364464,1237,301.653,345.083,478.426370444,205.568082209,301.829241304,301.654450683,163.938,117.502,373.42489419,8.48545940641,301.889,-304.045,61.9251218027,1237,1402.16509104
4487.4264001,0.999127,257.400196785,1089.5388183,1168.33487313,1238,302.681,300.842,131.446354208,155.9981838,302.892340327,302.697434239,163.991,117.554,98.8950431342,8.33617068892,302.925,-305.057,98.6876955537,1238,476.339050059
2566.8618054,0.99878,223.061004554,485.26990032,458.726696692,1239,303.237,301.029,131.353835291,139.299954801,303.430157538,303.2463136,164.024,117.566,86.0710592362,8.28488755186,303.467,-305.4,43.0406277069,1239,482.572362588
3061.1452467,0.999085,184.337076443,447.498452075,549.754538157,1240,302.919,314.884,214.700738325,127.212133493,303.106598907,302.920286859,164.099,117.627,91.1671200491,8.46448705315,303.15,-305.218,2.45818463207,1240,653.339925025
3726.57655081,0.998999,288.254307202,1388.94369118,1185.06625114,1241,302.92,316.175,191.932851114,169.600059997,303.127981209,302.947657554,164.207,117.676,91.4499715934,8.4576511359,303.147,-305.196,77.0610591655,1241,646.335129981
4017.95029548,0.999012,250.718784059,1375.80674553,1205.76037116,1242,303.756,295.266,313.778453136,186.726986241,304.009578016,303.763122146,164.263,117.748,181.031289128,8.23864142877,304.033,-306.03,18.9739107526,1242,948.989269159
4079.02931665,0.999014,372.920635775,2307.4277614,1529.19886197,1243,302.513,323.916,305.988506179,215.015120907,302.76538205,302.521981119,164.332,117.8,261.729649636,8.65838416605,302.795,-304.991,29.9198374804,1243,831.377544443
3999.04075984,0.9991,310.514695266,1932.50940412,1412.83233712,1244,302.974,323.498,246.419582762,176.529792072,303.268242328,302.989956958,164.411,117.828,132.224545258,8.72383143382,303.296,-305.508,12.8168646021,1244,628.335441003
3759.94053825,0.999,1122.68598119,1693.93893429,1171.15200543,1245,303.191,284.221,748.543936144,161.555133807,303.471533522,303.206283065,164.514,117.878,176.081049233,8.35812827526,303.484,-305.668,53.1299799756,1245,2150.66567288
4207.40500966,0.999064,286.111700275,2046.03125744,1313.17426603,1246,303.974,326.876,193.778385413,195.010469482,304.219716634,303.997781852,164.579,117.918,153.217608827,8.53580624311,304.262,-306.323,38.9725657138,1246,620.865051405
4721.01010059,0.999125,144.064701139,2261.83686009,1355.91476625,1247,304.351,311.161,80.7999136433,198.878862273,304.557339515,304.362525219,164.664,117.91,167.340400997,8.53195510579,304.588,-306.738,18.9751099427,1247,326.811270946
4265.63769516,0.999264,417.172243328,2252.2844778,1046.30930243,1248,304.248,310.826,400.386052748,231.356249816,304.424340575,304.260518083,164.732,117.927,228.367762381,8.50217641054,304.486,-306.789,3.13180333103,1248,1023.49893271
3974.61269059,0.999249,522.463688991,1676.03077531,1014.59751485,1249,303.812,329.607,478.28166311,193.821944889,303.969651466,303.842328905,164.779,117.952,530.421205574,8.6829196353,304.012,-306.297,47.8084050917,1249,1437.7543489
4251.97560809,0.999067,481.826662993,1928.87715387,1009.33373725,1250,304.114,305.531,217.024267454,214.37145457,304.245641704,304.12903083,164.776,117.966,131.421189285,8.41791663688,304.312,-306.662,31.2291588484,1250,674.876800352
3791.73553895,0.999322,452.365393411,2739.38791385,1054.93166259,1251,304.611,349.937,217.367323864,187.211313849,304.760726987,304.62391691,164.85,118.036,589.41039319,8.68668396721,304.793,-307.208,23.0254562065,1251,609.234847475
4130.46505374,0.999068,301.61806584,3283.72917845,972.657337872,1252,304.167,320.691,220.412889072,185.974070244,304.29377957,304.170307737,164.908,118.066,628.013232265,8.6606998583,304.374,-306.745,5.95125697122,1252,574.727919167
4156.35519808,0.999034,900.689174778,2288.623801,1430.57505043,1253,304.669,344.266,452.104385169,200.20833573,304.832744484,304.680071666,165.019,118.088,125.322702357,8.63302360967,304.887,-307.284,466.506865513,1253,1651.50302671
3815.7750849,0.999322,328.899349014,2867.52915181,1105.85275553,1254,304.703,365.278,308.07424461,196.364760966,304.838471551,304.73439768,165.092,118.176,469.027297462,8.88720020679,304.884,-307.296,95.0485572653,1254,1030.29694227
3800.76298082,0.999089,798.790577621,2979.33546032,982.664335255,1255,305.462,304.211,620.146212492,212.303153829,305.569014439,305.46754091,165.177,118.213,518.48263263,8.45446290507,305.65,-307.934,3.26867674027,1255,1516.28683455
4190.82081741,0.999241,495.191547355,3103.71774974,1211.86195736,1256,304.864,319.052,438.352142838,199.839290344,305.005179841,304.890013759,165.275,118.241,151.880671734,8.57508581894,305.056,-307.451,48.9820977735,1256,1208.26478722
4157.65252622,0.999145,996.1153801,1984.36511064,1491.45215687,1257,305.395,331.023,570.297092887,185.54023895,305.526300375,305.41465802,165.317,118.288,81.7746796302,8.65100270529,305.574,-307.899,13.0111281323,1257,1397.3056754
4213.2950829,0.999383,543.342457938,2934.79258725,1327.3392956,1258,306.144,339.845,346.875868945,203.426456361,306.248320994,306.1306055,165.413,118.318,283.414712188,8.6998220611,306.302,-308.661,194.729878398,1258,1115.30126751
3789.27370919,0.999514,1113.05949686,2114.94007148,1139.25604498,1259,306.331,322.453,1068.68745102,195.825735323,306.445483097,306.367908177,165.491,118.364,107.107026904,8.61941241663,306.455,-308.895,140.657964014,1259,2601.24117435
4307.13161137,0.998994,700.888756632,2511.63961127,1334.03669456,1260,305.929,321.49,659.252256922,207.979139713,306.05268124,305.937650279,165.567,118.408,314.081198225,8.58374306625,306.102,-308.539,84.9207317508,1260,1691.89506184
3813.84793317,0.999126,336.558546936,2196.29788405,1191.1416874,1261,306.822,322.575,406.646294761,174.505079618,306.935633071,306.838870247,165.616,118.432,368.315568964,8.49484268307,306.957,-309.443,110.275196795,1261,1242.09067126
4264.52277794,0.99932,481.85195654,3248.84533184,830.556736845,1262,306.791,331.629,202.520384609,221.842922194,306.911908109,306.799290576,165.694,118.464,1872.19454865,8.54162088672,306.98,-309.244,279.331571931,1262,684.372341149
4091.67899847,0.999205,1423.05889432,2555.81021983,1525.11452625,1263,307.189,310.346,954.388742076,179.057644055,307.307616338,307.198521679,165.761,118.51,87.4429911249,8.49039685361,307.363,-309.688,351.2794758,1263,2669.40864118
4149.87355075,0.999253,675.245287192,1812.56494617,1360.81896026,1264,307.618,336.582,370.963324336,180.202695518,307.762694175,307.633761779,165.832,118.559,98.4222517255,8.62667223049,307.809,-309.921,92.8787720394,1264,1172.44846662
4182.20389288,0.999367,1026.22943584,2814.98802184,1141.97363656,1265,306.374,294.949,582.827173231,219.671687805,306.494533541,306.396427606,165.917,118.576,499.169543333,8.48131166073,306.531,-308.822,212.791654506,1265,1548.14599448
4068.4422092,0.999284,1062.85870619,2535.15892477,1224.97747022,1266,307.287,322.405,1346.95755665,211.055030059,307.401496617,307.304610876,165.972,118.565,122.106517966,8.60582376646,307.433,-309.764,93.8877110854,1266,2967.64818427
4367.27970528,0.999283,1544.27606874,2929.19867615,1360.90790038,1267,306.644,341.607,1337.98810251,197.261819062,306.769418887,306.653657189,166.05,118.627,189.851353948,8.6428290401,306.832,-309.213,206.287966226,1267,2882.26417125
3760.37016694,0.999276,765.420750167,2854.18338156,974.678655699,1268,307.687,327.54,761.017708979,202.886214516,307.78214362,307.705422675,166.164,118.678,115.159762203,8.46150222182,307.823,-310.083,127.803944439,1268,2019.61333759
4009.86296925,0.998778,259.695234233,3150.28975604,876.552224635,1269,306.862,317.731,229.779180632,240.189490617,306.974755402,306.867438418,166.228,118.698,1034.25748489,8.47751464907,307.033,-309.238,1.17500893004,1269,596.50290389
4099.16090971,0.999138,518.194745314,1164.55563846,921.119081315,1270,307.985,330.508,241.533576456,184.674623285,308.083840567,307.986928146,166.275,118.752,199.939701,8.62392562545,308.145,-310.413,267.11593295,1270,825.213290186
3970.45010491,0.998978,473.491191861,408.031566045,1052.78332316,1271,307.697,335.859,407.414378029,41.1329493473,307.823901776,307.733221495,166.331,118.773,-0.880339266661,8.67774701969,307.857,-310.26,2.45060820609,1271,1199.51141603
4253.10481169,0.999061,289.028013255,2765.67119987,1428.99791373,1272,308.469,306.379,401.235476499,199.038850682,308.557558822,308.480865512,166.383,118.848,128.950296863,8.48255983048,308.601,-310.874,-2.46446455818,1272,1022.97274588
3479.0601598,0.998855,586.499796573,2550.93486802,984.621313947,1273,308.276,330.527,388.757554099,192.743278234,308.408163795,308.295297549,166.459,118.893,129.738882593,8.54865360282,308.46,-310.685,227.003198025,1273,1126.48454671
3837.07381221,0.998869,664.128378448,1562.45371909,1157.08348007,1274,309.295,320.8,671.221052385,185.593722185,309.382809337,309.316156764,166.536,118.912,137.328794062,8.68335440351,309.412,-311.778,-1.81580632075,1274,1719.09007472
3472.80735732,0.998831,345.856578699,2843.08682905,723.956830104,1275,308.47,333.334,686.40988551,192.337275734,308.550015697,308.479309244,166.635,118.96,1208.08724496,8.73479489324,308.601,-310.905,-3.90966887792,1275,1873.24697825
4016.56787241,0.999197,840.198673522,2985.47202047,1156.32183935,1276,309.088,342.351,490.033285696,222.728659313,309.203700569,309.116506924,166.724,119.012,450.382162867,8.70189408149,309.22,-311.548,350.165387827,1276,1330.23195922
3702.0307408,0.99919,384.658148698,2863.63012541,988.527976624,1277,309.432,353.339,721.173281004,201.38069877,309.528776163,309.454165012,166.79,119.026,364.147644564,8.62470810242,309.537,-311.887,-1.00910570421,1277,2564.13666164
3733.43635882,0.999077,565.739750814,1843.52815077,1449.87107224,1278,309.6,362.122,452.680246869,162.531595704,309.665857289,309.602986342,166.841,119.064,110.320166302,8.56056947155,309.704,-312.051,-3.03303991021,1278,977.345792466
3698.73654097,0.999235,624.578032007,2117.06649451,1242.44498632,1279,309.59,352.117,648.762517189,172.25392617,309.67632023,309.610207236,166.903,119.126,120.117800181,8.58958646363,309.724,-312.053,104.613554071,1279,1697.08385885
4387.08351369,0.999024,242.530681227,2526.24231692,1632.87394191,1280,309.839,334.747,287.402795801,182.170723513,309.898478046,309.835419866,166.938,119.136,132.498629953,8.56699665121,309.945,-312.222,-0.750506064646,1280,893.889559045
4423.31715103,0.999127,363.697121717,1848.4963728,1481.20093501,1281,309.416,314.772,399.455762245,185.916874914,309.49024073,309.434784104,166.998,119.171,103.389572865,8.36744486674,309.511,-311.914,-2.48560536583,1281,919.320385604
4169.298611,0.999177,799.197572432,2344.14761607,1419.41301705,1282,310.258,348.568,906.849713318,184.081508351,310.336370585,310.268426675,167.057,119.237,139.399825939,8.69537392158,310.344,-312.691,24.6977724873,1282,2574.27429965
3932.74230084,0.998963,379.287326367,2697.9661763,1201.37847642,1283,309.36,362.317,344.588707925,193.429536806,309.432824325,309.380043858,167.107,119.279,145.170913318,8.85581805313,309.485,-311.934,0.932267404916,1283,1031.57913723
3248.0307059,0.999037,1161.296161,1116.57185193,912.732498351,1284,309.662,330.225,966.304940318,152.562274192,309.726923326,309.665451127,167.164,119.363,110.480550139,8.69244907523,309.799,-312.197,249.780648164,1284,2498.79790459
3340.02520397,0.999205,463.652193771,1867.06739587,1224.34663914,1285,310.087,308.617,538.16306499,147.065454285,310.163819583,310.107101365,167.212,119.413,104.721482506,8.52279918349,310.18,-312.45,17.2011326465,1285,1510.7509935
3448.81789528,0.999054,355.813269038,1824.78233134,1162.74516951,1286,310.653,279.55,335.771443052,163.394322857,310.721575801,310.668334701,167.264,119.423,119.565130394,8.34326850976,310.767,-313.182,43.7350354613,1286,784.069530327
3681.37139334,0.999117,989.684900357,2007.75956009,1113.79248952,1287,309.928,357.952,1111.36888503,192.444570365,309.99309233,309.943024394,167.366,119.518,306.157876447,8.72183988071,310.023,-312.444,55.2006645958,1287,2551.3518022
3668.92567669,0.999201,633.776458588,1926.16965252,930.203084397,1288,310.081,343.823,287.241459613,212.497620628,310.187183147,310.093346733,167.421,119.542,720.139565893,8.77872445798,310.25,-312.583,432.446248352,1288,1186.6512719
3110.07579754,0.999094,394.294494448,2104.41072005,943.051426612,1289,310.946,347.471,342.543604534,179.7979502,311.039869134,310.950960467,167.513,119.613,165.962530155,8.54458612232,311.1,-313.421,30.7676891359,1289,997.256561928
3562.20306479,0.998819,622.127702308,2379.47404334,1223.06780674,1290,310.666,306.426,344.124977326,224.102818524,310.766980567,310.682390672,167.586,119.611,127.653702881,8.35846118806,310.817,-313.131,28.0399413471,1290,857.099300168
4497.79527842,0.999022,771.316214765,3352.83245941,1186.4948133,1291,310.604,305.051,1013.36289341,215.103966238,310.687345724,310.62893521,167.637,119.626,115.40736563,8.29460233051,310.738,-313.013,136.662661166,1291,2523.31143463
4355.41317154,0.998863,948.470999864,2484.47186061,1333.36811362,1292,310.081,349.451,852.373839644,211.253620217,310.159897044,310.082758687,167.68,119.647,315.512852854,8.52400568952,310.234,-312.586,329.757110429,1292,2153.7668856
4823.72911273,0.999241,478.808942275,2100.16871941,1708.2504893,1293,311.006,287.624,441.44280369,205.824949703,311.105694954,311.023278447,167.754,119.682,212.529866283,8.29177195813,311.139,-313.447,119.473413024,1293,1327.55680356
4318.20828327,0.999253,303.893248499,1675.22489457,1106.12707351,1294,311.572,313.432,329.85030647,236.212049726,311.70904256,311.583436559,167.772,119.747,446.847829145,8.39676710933,311.746,-313.991,8.18623494278,1294,967.889266613
4011.82876369,0.999216,698.255208049,1808.22233747,1279.02421664,1295,311.977,320.437,573.534419592,230.867998434,312.051185044,311.981078155,167.848,119.809,117.360950423,8.40212341644,312.087,-314.262,237.189001917,1295,1661.45237866
4356.20049015,0.999224,383.671872519,3365.16156148,1245.94382522,1296,311.276,337.637,276.016147412,228.691550526,311.378432198,311.295235164,167.9,119.849,376.233878285,8.48331326366,311.407,-313.641,51.2053183062,1296,929.894537946
4285.58079008,0.999179,158.364933696,3112.32882881,1114.65557695,1297,312.17,304.472,93.6397341823,221.671034247,312.257689239,312.162908954,167.938,119.936,150.030575712,8.35192475772,312.307,-314.583,64.7251995134,1297,252.004667878
3322.38350193,0.998995,1059.95165147,2725.27703835,783.995403359,1298,312.549,331.258,1066.49734751,184.552141303,312.66523723,312.580965054,168.037,119.988,491.355850908,8.44099184768,312.7,-314.928,268.096883268,1298,2890.58147666
3390.30124715,0.999274,1582.09613235,3093.75014727,522.528970738,1299,312.4,343.432,467.129031413,192.935928106,312.461217896,312.400254644,168.089,120.012,1473.42002303,8.5146761827,312.527,-315.025,1114.96710094,1299,2049.22516376
4260.20021084,0.999017,703.877927508,2934.68560469,1153.88539564,1300,312.569,316.976,564.918124731,243.53181547,312.652042067,312.577319174,168.113,120.07,453.501488448,8.29813511113,312.68,-315.065,132.659442532,1300,1467.77699671
4009.05164496,0.999283,701.666579499,2803.40515091,1190.81448657,1301,312.214,318.638,468.650152497,211.193835617,312.330984741,312.231557064,168.218,120.164,268.130514568,8.36511511581,312.371,-314.613,121.671199591,1301,1389.04885411
4192.72940464,0.999301,755.683098671,3504.40912579,726.58436548,1302,312.91,320.403,849.107025846,232.418855439,313.024124795,312.925023763,168.292,120.183,1347.92742709,8.32967526069,313.045,-315.568,88.3551122386,1302,1953.91584618
3956.52708126,0.999181,1310.83904013,3508.25684615,337.077760928,1303,312.365,328.2,275.256739295,204.027245738,312.487160451,312.389802817,168.36,120.201,2719.03329645,8.4181072829,312.493,-314.8,940.786067406,1303,1600.48391314
3928.89162231,0.999211,951.916036393,3073.34844355,997.782558419,1304,313.079,339.015,364.027813114,184.678486779,313.171537851,313.092512337,168.403,120.284,718.912118654,8.61364951468,313.217,-315.51,587.888223279,1304,1315.94384951
4110.0482799,0.999359,714.441828023,2864.23885343,1455.33001369,1305,312.874,315.964,700.542928466,204.57365412,312.960807946,312.896331635,168.472,120.301,150.885620546,8.36265850204,313.01,-315.379,3.18397893214,1305,1636.66228981
4272.24038532,0.998955,318.019658647,2693.02476793,1601.59032039,1306,312.714,340.963,288.037955119,203.987007307,312.796555462,312.71408303,168.536,120.351,101.927409855,8.45508384345,312.83,-315.152,36.9936681815,1306,795.609395058
4280.779632,0.999118,963.724665097,3199.78691188,1111.06115379,1307,312.679,326.784,680.372786851,224.058415399,312.829299045,312.711456784,168.602,120.387,336.523977908,8.53518390267,312.846,-315.14,132.601166347,1307,1804.54167326
4298.17404454,0.999159,1654.66721537,2642.90995663,1302.93475169,1308,314.111,356.266,1480.68107261,223.103211291,314.197793742,314.112114403,168.705,120.454,540.547549834,8.51761658464,314.248,-316.689,173.986142755,1308,3135.34828798
4193.90678332,0.999001,881.094876328,2377.65300906,1627.51834106,1309,314.197,317.069,88.6092478379,206.695614819,314.270953107,314.196843466,168.768,120.495,196.842779598,8.30749483046,314.303,-316.686,807.145144272,1309,1032.20241496
4000.15257976,0.998976,514.30060386,2409.3525007,1372.20556069,1310,314.243,307.256,370.021330775,212.246717908,314.351133411,314.263201243,168.864,120.531,93.7012166254,8.37849560644,314.377,-316.828,98.9715534848,1310,997.646127266
3650.84821582,0.999156,633.581230563,1173.91418948,1303.003687,1311,314.114,326.487,653.893280173,137.367194603,314.186151486,314.117546527,168.892,120.554,90.2491692426,8.49206803242,314.226,-316.807,-2.15949535414,1311,1785.56114303
3885.45725009,0.999125,409.692034018,2668.15219499,1416.49413609,1312,313.439,348.907,368.257110587,203.425506284,313.513199944,313.440807916,168.994,120.631,445.565587251,8.59704563799,313.568,-316.048,59.9341150738,1312,886.208234284
4264.13423838,0.999309,492.6256228,3320.52585596,1161.8965397,1313,314.595,318.791,326.907051469,223.612268957,314.704688514,314.613849721,169.079,120.649,84.127293082,8.48312401276,314.766,-317.013,194.875773373,1313,1034.54868293
4375.34613894,0.999137,1096.97161475,2303.8515551,1673.83610147,1314,314.792,348.825,982.613630607,165.246400498,314.901532191,314.808874743,169.186,120.699,76.8330489332,8.58583505133,314.934,-317.364,-1.62209295701,1314,2584.21688591
5034.81735965,0.999319,182.743951295,1776.00196334,1671.54323731,1315,314.619,307.261,147.827964622,210.148030486,314.712234677,314.627080618,169.294,120.704,92.3309497703,8.46008343959,314.776,-317.199,-0.514907552432,1315,536.605205268
4309.50393298,0.999133,675.858504006,2678.05242093,1210.90374355,1316,315.907,294.344,927.72156922,242.680041454,316.027710057,315.920650718,169.32,120.779,908.208880004,8.22411231953,316.074,-318.394,105.899541308,1316,2281.87329251
4350.31952713,0.999284,325.45345836,3289.69075953,1030.00428403,1317,315.728,290.746,257.74779972,220.860785243,315.868693271,315.746101056,169.43,120.775,913.255567969,8.25268904322,315.906,-318.208,6.8164612384,1317,670.076108149
4530.23604289,0.9993,587.790442259,1659.77195833,1766.61573042,1318,315.684,350.424,541.948600958,155.80473561,315.791410445,315.693913723,169.496,120.77,103.973865484,8.56736366318,315.83,-318.248,136.342033326,1318,1731.5547872
4129.18119617,0.999293,149.036906261,2834.64283359,1388.66230923,1319,315.992,323.031,196.818819667,209.495404851,316.081656041,316.004094256,169.593,120.795,114.582667482,8.34424793845,316.133,-318.478,0.19922715003,1319,742.877305488
4520.29145048,0.999228,481.971133511,1954.66709677,1694.93655163,1320,316.642,333.852,421.923488066,185.874185749,316.733924782,316.64278893,169.668,120.797,82.4840061203,8.46498450546,316.795,-319.128,60.0476454454,1320,903.894621576
4567.17564926,0.999343,1305.90725124,1848.00773069,1841.95103565,1321,316.203,317.731,754.013141566,162.743404636,316.297304328,316.217454935,169.725,120.88,93.4486974271,8.33081154664,316.324,-318.571,551.894109674,1321,2059.92039281
4525.71567934,0.999291,1609.78989233,3601.70207625,1369.44631304,1322,316.84,321.845,1128.90611043,221.069687466,316.931696347,316.853388172,169.784,120.943,88.8054719709,8.37793334622,316.997,-319.307,305.848762772,1322,3391.12158409
4330.21279449,0.998951,386.460432503,3786.48673008,532.348216898,1323,316.706,336.186,611.786262514,240.57228757,316.799989377,316.721350049,169.882,120.942,2437.27740485,8.4753924042,316.846,-319.117,-3.47431427809,1323,1818.51224795
4717.29639698,0.99944,352.479748664,2896.21754505,1385.54241159,1324,316.918,322.382,442.823132764,222.760360641,317.004313683,316.937499456,169.929,120.965,435.373596119,8.36391692181,317.042,-319.355,-2.22981351022,1324,1364.14686994
4370.47972035,0.999238,293.998591332,2707.19541381,1860.1077539,1325,316.718,369.596,419.540595189,170.286714753,316.814867791,316.715458957,170.029,121.001,84.8483080787,8.67984197761,316.881,-319.21,-13.7641368853,1325,1283.93311698
4743.55761176,0.99919,327.529345478,2284.06857041,1742.15194951,1326,316.57,316.124,365.814711111,191.10473972,316.696312962,316.599693741,170.03,121.045,118.948188475,8.38611122492,316.731,-319.042,0.573115643094,1326,898.662823366
4176.70951671,0.999113,580.704490892,2478.1945401,1265.00890444,1327,317.617,321.777,302.708107938,226.38413843,317.71400808,317.644686706,170.068,121.08,512.026238128,8.3381563563,317.73,-320.032,29.1348085707,1327,927.93192388
4757.69565406,0.999167,32.9229908376,4000.84193106,1082.63159592,1328,316.732,350.386,0.0,237.918154826,316.803638066,316.714067335,170.132,121.089,706.13895663,8.52790816086,316.894,-319.184,32.9229908376,1328,32.9229908376
4640.36981064,0.999171,2280.05338074,3269.20697103,1341.07458636,1329,317.821,350.454,1620.96866834,206.015885542,317.953478214,317.855371397,170.231,121.118,957.324669156,8.50960911227,317.959,-320.307,27.3180046836,1329,3774.11201195
