Epoch,AverageDiscountedReturn,AverageQLoss,MinEsReturn,AverageY,PolicyRegParamNorm,AverageAbsQ,StdEsReturn,AverageAbsY,MaxEsReturn,Iteration,AverageReturn,MinReturn,AverageAction,QFunRegParamNorm,AverageQ,AveragePolicySurr,AverageEsReturn,StdReturn,AverageAbsQYDiff,MaxReturn
2756,270.131129011,299.885,7.54182269925,353.924022185,160.73,354.049,295.694802522,354.00584656,919.392858007,2756,3283.2223489,2108.91031702,0.999079,231.281,353.909,-356.012,401.689120494,633.13115146,7.09580527712,3922.19252138
2757,257.13016869,375.124,266.13428624,353.245845616,160.726,353.407,395.811318952,353.322768547,1379.11197901,2757,3704.54637523,1860.24103949,0.999027,231.334,353.244,-355.438,633.013289006,597.40376416,7.48259288193,4117.92766457
2758,281.351216118,334.193,-2.71698428519,353.174821409,160.76,353.315,255.129212842,353.251367153,852.994420706,2758,3304.97670775,1357.57631804,0.999075,231.372,353.176,-355.353,252.744539744,765.8377927,7.31090147545,4089.24070653
2759,252.006248106,334.765,8.67584329412,353.18010408,160.783,353.335,866.788344682,353.260305613,2131.50936769,2759,3778.79624616,3682.82656844,0.999048,231.402,353.172,-355.332,1058.87493136,70.8492630887,7.26176595337,3892.58263694
2760,236.470403933,327.799,8.67064834858,353.562055235,160.811,353.702,638.395432466,353.648538781,1791.41634811,2760,3344.72059523,650.468631293,0.999127,231.436,353.554,-355.704,376.854734841,964.595171617,7.22947379854,4084.01360682
2761,215.359148529,317.18,12.7372281273,353.173259577,160.856,353.319,1026.62821253,353.249037913,2386.13909752,2761,3136.2312727,1162.09582438,0.998886,231.439,353.161,-355.272,959.515173975,1031.7527613,7.19399262903,3912.55687215
2762,161.36591018,327.692,1.02684361947,353.448869758,160.874,353.586,654.414499852,353.525664439,1730.00499691,2762,2561.2434525,37.8292696126,0.999136,231.481,353.456,-355.555,643.909628749,1458.41298704,7.19960572611,4170.07743011
2763,137.679184148,339.662,50.4302575683,352.821527511,160.89,352.98,199.719973071,352.914432407,621.473664632,2763,2141.48795919,9.76001350402,0.999228,231.519,352.818,-354.951,443.54293354,1753.61933702,7.24998395952,4076.46924053
2764,177.922592981,318.315,139.758980438,352.612128883,160.897,352.714,720.331884714,352.702553145,1897.26622963,2764,2091.80849632,111.307523752,0.999057,231.602,352.585,-354.63,660.549173146,1320.66756844,7.21403788053,4063.84678768
2765,212.246436866,296.791,9.45919602001,352.693201954,160.923,352.854,547.238117975,352.765983267,1195.39260146,2765,2855.14961905,861.901247611,0.999255,231.662,352.702,-354.739,782.79110798,1043.67773801,7.06296480136,3878.5576811
2766,182.079806427,309.718,507.8099521,352.444393646,160.948,352.573,254.406436313,352.524073281,1220.76624191,2766,2115.0124064,123.614689557,0.999101,231.677,352.432,-354.537,868.33503646,1610.6065862,7.21881041876,4018.0778123
2767,282.326089948,309.986,-1.93772939896,352.5924693,160.968,352.731,401.57868126,352.65707946,1152.97019918,2767,2900.7076305,1188.87911475,0.999039,231.701,352.59,-354.696,404.481535186,1032.5569632,7.24609593579,4033.8011626
2768,246.671157933,302.206,2.11233589736,352.35414642,161.033,352.503,682.875595349,352.447577429,1701.73034456,2768,2986.35895871,341.166503769,0.99926,231.731,352.351,-354.53,535.761231777,1441.19378836,7.08151336441,4141.08644216
2769,269.183012148,290.64,345.01325518,352.709726047,161.011,352.869,304.469295712,352.804420368,1184.54929917,2769,2730.16876954,466.015262338,0.999159,231.784,352.71,-354.854,831.919115518,1229.7956411,7.03653957325,3870.34794017
2770,261.243417855,294.24,-3.34290998681,352.873816496,161.035,353.02,502.480033663,352.95770682,1623.82887273,2770,2876.99291372,356.04793744,0.999121,231.831,352.87,-355.067,598.139524355,1138.75791883,7.07218605642,3991.05959065
2771,252.439608407,332.702,1.54959692624,352.466726913,161.053,352.601,310.629737924,352.543280824,754.263580957,2771,2760.73762762,1074.33237738,0.999082,231.886,352.461,-354.724,536.266035739,1089.31245749,7.30660440141,4003.36431546
2772,295.74042162,320.22,3.85850285056,352.795858448,160.993,352.94,360.693258726,352.879923327,1121.30314471,2772,2163.13472294,707.476722364,0.999148,231.921,352.786,-354.899,389.239025611,1140.24559268,7.25390849676,4487.83452265
2773,282.056449216,349.822,3.52436219626,352.986753072,161.003,353.139,418.424129107,353.069953167,1199.21503792,2773,3085.91454126,1056.64410224,0.999197,231.969,352.987,-355.15,632.617135957,1067.12609218,7.36877253017,4033.61557038
2774,210.125948288,334.363,20.3504157422,352.35276925,161.027,352.52,477.913360623,352.451590269,1603.05346291,2774,2665.71281397,1390.3811099,0.999036,232.044,352.347,-354.52,277.439919275,803.791757948,7.28344503897,3967.89730835
2775,251.965389477,277.119,10.2309292546,352.57751892,161.024,352.748,341.02177769,352.689322269,942.863985801,2775,2005.50507506,47.8827177446,0.999142,232.068,352.578,-354.806,384.510389109,1502.09897516,7.06117147866,4139.56487379
2776,322.409434464,312.511,304.083775526,352.747865421,161.022,352.882,535.104593011,352.835090295,1682.82230893,2776,3068.0720216,1127.60430523,0.999236,232.1,352.726,-355.009,773.745010668,1118.76383183,7.25247797439,4099.06667531
2777,226.956718124,318.889,141.093399135,352.861787912,161.053,353.009,309.641407449,352.940418377,1055.03701842,2777,2559.75170823,18.9875644297,0.999297,232.142,352.854,-354.873,561.555254656,1038.44832559,7.29138997193,3460.89305599
2778,301.759514171,314.548,543.931612068,352.974645712,161.062,353.113,238.867803332,353.05270968,1155.08524176,2778,2444.53787337,620.485489037,0.999122,232.183,352.978,-355.026,791.804457933,1057.10823488,7.33364761326,4013.62429678
2779,312.169178816,294.185,-7.59343814767,352.822851112,161.1,352.983,506.140108204,352.927729159,1409.79839281,2779,2433.01025768,1012.5204453,0.999113,232.212,352.821,-354.875,506.596364803,1161.85284877,7.17029177063,4239.77845607
2780,303.72461685,297.746,82.9279037469,353.171323758,161.131,353.318,325.786098826,353.280469871,990.715254737,2780,1940.82206141,385.205190141,0.999322,232.286,353.168,-355.262,610.630852585,1381.11305561,7.15163833388,4379.30046066
2781,324.173787254,354.105,6.64385120752,352.67323985,161.173,352.848,226.857853,352.810086038,460.359557208,2781,3656.5033819,1410.45744363,0.999361,232.344,352.665,-354.94,233.501704208,957.973718425,7.48933182367,4290.77272788
2782,269.013933206,311.527,254.155135557,352.323554026,161.18,352.536,906.759093689,352.485381924,2725.9049584,2782,2064.16626598,212.939597876,0.999211,232.369,352.327,-354.419,1032.30245507,1315.93155628,7.24796948577,4297.48164487
2783,265.203620711,328.178,345.652568295,352.346569376,161.212,352.518,141.605585212,352.440484352,658.390627318,2783,2223.5727374,244.551697609,0.999182,232.437,352.341,-354.439,479.203385117,1357.37067476,7.36393205114,4310.44710803
2784,249.187636277,295.858,-10.1812421707,352.494063658,161.201,352.636,676.453110803,352.585235737,1805.20979906,2784,2344.20761239,329.574092335,0.999191,232.448,352.483,-354.673,896.321706979,1661.89507958,7.20724145149,4274.43392533
2785,286.064626811,330.766,-7.46469679244,353.027160332,161.245,353.139,494.201543794,353.113757659,1277.0848686,2785,2186.25877566,358.47914009,0.999088,232.51,353.028,-355.232,320.729935972,1596.1423435,7.42022681828,4424.01727989
2786,277.524983925,339.138,79.9893292691,352.346762579,161.226,352.511,728.648195439,352.461789503,1701.0654026,2786,2146.69675255,214.376915238,0.999291,232.554,352.338,-354.523,1106.10440568,1179.05140212,7.42154071009,4014.31645795
2787,290.072256555,297.406,48.6656401077,352.709618559,161.286,352.843,956.779619121,352.795790419,2294.08856047,2787,2770.18018396,359.969373102,0.999083,232.595,352.706,-354.899,1073.24061036,1268.44757268,7.28958001284,3961.1012863
2788,330.338008059,315.681,5.31448338487,353.132575948,161.317,353.267,565.754305333,353.217475555,1391.30663586,2788,2635.74932443,774.039319413,0.999222,232.668,353.136,-355.246,653.984211546,1198.6522178,7.35277763259,4290.70129839
2789,286.742977799,295.33,62.3580375973,353.22591586,161.329,353.352,523.531487267,353.305217169,1438.40095551,2789,2419.70349886,160.635167182,0.999466,232.69,353.204,-355.31,595.697609039,1522.28866336,7.28269189871,4289.5571334
2790,298.400128035,344.971,32.238970752,352.257823271,161.331,352.387,552.347891195,352.331074147,1834.81490909,2790,2843.48116278,385.033468465,0.999297,232.713,352.259,-354.517,558.833443193,1042.22789073,7.53738742511,3895.7490294
2791,313.16449855,321.289,15.465554663,352.330600743,161.343,352.472,366.587780149,352.413355702,1148.44319115,2791,3442.30872708,1213.89233081,0.999396,232.757,352.319,-354.535,555.570118605,777.223299162,7.3884974866,3873.00173021
2792,250.907833832,321.9,290.645337953,352.67796466,161.419,352.79,347.07952923,352.748188576,1246.74153453,2792,3270.24568179,2004.39520868,0.999219,232.796,352.67,-354.781,833.308940307,471.784585665,7.46785121097,3893.40075709
2793,256.127395008,296.254,25.552521966,352.567735054,161.479,352.719,940.836986765,352.645276645,2279.44929866,2793,2561.41113228,538.047498462,0.999304,232.838,352.577,-354.838,652.356872606,1067.74537466,7.33126821574,3550.0536631
2794,305.987766336,314.244,-10.2750260297,353.221244144,161.511,353.345,851.994321894,353.317440074,2210.32621133,2794,2729.8687332,1094.96005744,0.999273,232.877,353.201,-355.38,642.776407344,1239.3591559,7.33688268348,4159.72185733
2795,282.75059218,317.667,195.121394565,352.444485692,161.52,352.61,1642.77867824,352.540683534,3480.67875105,2795,3158.95131095,1544.93376901,0.99935,232.906,352.456,-354.581,1837.90007281,873.945208132,7.41919598144,3891.01157774
2796,279.727015239,353.305,42.5073644765,352.79463439,161.56,352.909,308.212416539,352.875456601,996.596572095,2796,2217.30154218,336.36356856,0.998983,232.969,352.789,-355.028,433.477392325,1339.54726585,7.51855424099,4349.45111017
2797,250.219571095,311.143,24.3178974991,353.232092159,161.581,353.35,430.621327947,353.307680191,1194.71809294,2797,1869.3825409,913.901231619,0.999228,232.995,353.214,-355.406,515.478236417,682.016499586,7.34856627374,3999.38133428
2798,259.935371485,309.885,-1.24068714372,353.085657879,161.61,353.216,361.943469563,353.171043949,1118.63713987,2798,2468.43687375,954.334662022,0.999383,233.034,353.091,-355.252,449.455669176,1060.38671896,7.31623662158,4301.15462023
2799,277.674797768,313.202,4.26540612329,353.243576903,161.675,353.377,482.156888714,353.329051647,1361.87082374,2799,2052.25380849,342.875384233,0.999276,233.076,353.239,-355.326,351.688405655,1193.50375197,7.29716324703,4101.06217546
2800,242.980477469,330.788,8.56212051148,353.268628806,161.699,353.428,439.537634693,353.360738538,1166.6985515,2800,1577.97607743,329.099936286,0.999206,233.098,353.264,-355.432,528.297226897,1610.99673596,7.37235038577,4356.70340698
2801,294.420717901,320.909,-8.32426714585,352.496190905,161.736,352.628,307.115984698,352.575821464,865.616086118,2801,2009.08659541,335.423771168,0.999372,233.135,352.489,-354.715,326.959201257,1292.52286704,7.32006693424,4282.25026609
2802,278.213690771,300.402,478.252626876,353.159758468,161.787,353.297,537.550814753,353.253671162,1648.37846995,2802,2191.25353083,456.355561302,0.999189,233.176,353.159,-355.323,889.014376579,1143.92750529,7.21544968735,3758.72757087
2803,269.964622882,319.627,-8.66753627819,353.930610704,161.814,354.048,344.670543301,354.001546182,1058.81859143,2803,1775.87048194,315.03914306,0.999326,233.198,353.918,-356.11,416.179787975,1138.68348017,7.25507321201,3972.97430511
2804,281.963390321,335.281,-7.20177688612,353.578294782,161.892,353.683,348.192779193,353.635386245,1026.38225146,2804,1798.1895159,746.769014953,0.999162,233.254,353.582,-355.812,311.506288754,955.915922924,7.43701081741,3898.97728211
2805,294.711064236,312.888,8.7596688583,352.951239749,161.922,353.081,280.611560145,353.029890091,849.008181178,2805,1991.79805079,772.705918185,0.999274,233.311,352.934,-355.211,329.278361697,1018.76044792,7.24898727718,4016.1942874
2806,268.829410722,282.732,1.44477318823,353.397678729,161.98,353.542,774.853737329,353.497460268,1901.7033095,2806,2540.1986877,797.385164422,0.999202,233.353,353.396,-355.569,589.427090673,1104.31530377,7.22794381925,3742.69271227
2807,292.663076104,334.051,133.768974061,353.481806652,161.979,353.61,389.795316954,353.569576857,1309.21922828,2807,2790.85595659,1120.94543963,0.999118,233.395,353.464,-355.573,731.946047483,1003.57299877,7.35627480779,4003.17592116
2808,237.738314168,315.439,10.3995441435,353.324406012,162.016,353.475,515.900742073,353.40577127,1573.31972158,2808,3035.04481375,804.372167107,0.999157,233.419,353.327,-355.453,465.77306706,1153.60510229,7.27012192935,4107.85406503
2809,245.764967333,339.948,-0.0425143675905,353.967599293,162.074,354.098,600.212845094,354.052179107,1411.03811683,2809,2430.92600877,271.147836306,0.999171,233.442,353.95,-356.194,512.503765552,1342.73138863,7.36629307672,3855.9857018
2810,254.674461832,330.012,-1.47554214989,353.289503664,162.104,353.455,442.374138907,353.410483636,1042.51865217,2810,2405.56017491,733.086744027,0.999211,233.5,353.283,-355.53,507.982178617,1117.13113902,7.36687761781,4009.94263287
2811,242.455486738,343.175,-0.332094622456,353.80190782,162.117,353.939,321.998658748,353.886497247,945.581091278,2811,2154.64740436,500.214211197,0.999055,233.549,353.798,-356.089,249.731441822,1193.77406063,7.37329503966,4163.99291144
2812,270.278593204,348.305,19.5395807934,354.169712352,162.139,354.325,302.730074957,354.275696753,839.450883532,2812,1794.22525786,272.022406947,0.99913,233.59,354.15,-356.384,467.120533802,957.00066061,7.4539855046,3895.26518314
2813,248.782599742,310.023,170.325728919,353.983102757,162.147,354.135,623.983578855,354.080117088,1586.12633691,2813,1911.39223301,749.934421873,0.999149,233.605,353.981,-356.306,782.312869551,829.393920029,7.22972527098,3680.51194298
2814,263.170352285,338.496,807.272729998,353.77651001,162.165,353.916,327.632595208,353.877636337,1670.01065774,2814,2193.18842043,642.143466504,0.999042,233.644,353.767,-356.037,1167.03337274,1157.0287928,7.42411240621,4250.37436498
2815,304.813413911,305.366,172.689360016,354.465760671,162.171,354.659,298.872826841,354.574012473,904.812820459,2815,1797.15727404,676.97798842,0.999281,233.656,354.475,-356.715,534.973921847,974.976218198,7.21049516726,4414.96148957
2816,275.683632378,334.472,9.34736689335,354.107415272,162.207,354.253,648.835164851,354.213934064,2031.87781284,2816,1140.74032057,43.8554241746,0.999084,233.713,354.089,-356.358,527.920444117,857.338007457,7.35916442848,4746.34555387
2817,248.597977326,356.782,62.860348887,353.728526365,162.248,353.913,826.570417116,353.846349338,2102.92576639,2817,1278.33560292,320.407206789,0.999164,233.775,353.722,-355.99,699.475508732,836.110749986,7.48421374816,3951.99316813
2818,276.441679179,309.545,0.606500453697,353.907882722,162.261,354.08,398.444008111,354.014569355,1290.06829289,2818,2712.75893097,211.983482858,0.999125,233.785,353.895,-356.137,518.659978512,1444.45057278,7.30823826173,4119.23814926
2819,267.720175193,329.751,-1.567088962,353.705931219,162.286,353.873,574.429630032,353.829479593,1917.64705604,2819,2461.54232841,320.284626232,0.999227,233.833,353.705,-355.972,326.582166786,1569.49284113,7.39712206445,4184.56709293
2820,265.775909918,337.797,45.5199225771,354.289101763,162.33,354.453,68.9001927391,354.394279489,277.868716397,2820,1733.7454028,203.05799171,0.999169,233.861,354.287,-356.444,188.39353999,1213.81963222,7.39367777134,4132.90887078
2821,237.528141432,331.923,256.317498079,354.66064728,162.384,354.823,437.464926253,354.769060112,1608.14170903,2821,1888.77159066,232.313749691,0.999157,233.916,354.662,-356.843,665.392299614,1212.07591122,7.37447906168,3982.52123291
2822,277.274752976,317.067,0.989693375403,353.426351289,162.362,353.577,304.796980322,353.528073627,937.592189985,2822,2582.37848133,172.167988683,0.999201,233.954,353.433,-355.783,416.236286203,1512.59230647,7.40463253004,4181.19410265
2823,293.456608359,308.818,-8.34142407107,354.294711048,162.388,354.431,337.605451059,354.387593856,892.586556462,2823,2606.09631855,358.768105303,0.999179,233.988,354.27,-356.477,282.205807724,1380.75467448,7.24955620366,4262.52738691
2824,292.44639849,353.139,385.949883348,354.000712098,162.41,354.172,344.415678558,354.10114828,1128.54882921,2824,2153.13506483,856.643922617,0.999041,234.034,354.009,-356.197,776.380202934,884.231376293,7.56318810418,4128.45644514
2825,282.593861847,322.784,560.819127277,354.272081302,162.41,354.413,593.111823236,354.371949215,1824.4732516,2825,2841.10298308,411.848846945,0.999207,234.075,354.265,-356.408,985.710598961,1351.32012039,7.26805776638,4430.62654257
2826,297.865042685,322.923,3.50409672655,354.005141016,162.441,354.188,463.947749784,354.153460071,1291.68656118,2826,1736.12446407,282.1684422,0.999314,234.113,354.004,-356.297,598.32006127,1004.27108259,7.37007220865,4163.23580114
2827,283.45992845,316.21,-9.04289095164,354.507273451,162.464,354.688,826.392454449,354.624758043,2417.32900162,2827,1562.13731857,843.35065784,0.999195,234.156,354.497,-356.696,1014.74114022,621.251368924,7.30644300105,3373.20048079
2828,298.678266869,299.162,192.673163954,354.424761399,162.435,354.57,272.256066688,354.493815444,873.764547594,2828,1770.254709,447.322437432,0.999326,234.209,354.418,-356.537,578.516116042,941.68350239,7.23235708591,4074.10774933
2829,240.778857221,317.645,-1.97966235032,354.960504875,162.492,355.084,539.122796272,355.022180887,1587.12604296,2829,1980.68778554,398.499100893,0.999311,234.234,354.943,-357.193,600.664659296,903.355384283,7.39575639435,3803.07636221
2830,274.516701115,340.015,-0.0526595784757,354.452823856,162.528,354.581,792.121415965,354.531035529,2113.62083768,2830,2154.84776636,933.262377124,0.999339,234.271,354.457,-356.607,916.53449233,883.848352343,7.41987803035,4042.05095693
2831,257.973069309,330.218,259.549508446,354.153185776,162.526,354.27,1442.6999132,354.205289585,3144.94933485,2831,2032.93990313,756.061733053,0.999253,234.3,354.144,-356.363,1702.24942165,921.328167957,7.41166906182,4049.39797037
2832,185.41904295,299.456,204.417948105,354.715795563,162.541,354.812,740.960097661,354.777107503,1949.61647845,2832,2126.53749148,20.756015009,0.999331,234.334,354.702,-356.921,1220.89600707,1252.60287827,7.1672945212,3877.16590069
2833,186.367667401,284.775,12.8465347027,355.326886959,162.615,355.486,804.145804983,355.405025545,1969.50851221,2833,2249.06082361,36.4690374583,0.999326,234.338,355.333,-357.49,1056.60990574,1306.95624071,7.16177739648,4053.92075086
2834,206.091856886,322.407,220.391643306,354.717273771,162.62,354.862,294.244874491,354.805365782,1112.97907837,2834,1862.51906284,83.5681385669,0.999344,234.373,354.714,-356.735,568.239210255,1448.68167199,7.3209039853,4273.50852055
2835,239.834981936,297.628,71.5303907313,354.771470127,162.626,354.888,429.722388392,354.844924492,1265.37679122,2835,1814.42048552,286.272571797,0.999501,234.411,354.751,-356.96,474.359462981,1255.06979569,7.32749518202,4777.05617024
2836,266.362696891,331.09,1.7763188567,355.399158094,162.682,355.536,826.126139036,355.458872254,2021.68997814,2836,1874.57177734,296.375178668,0.999333,234.476,355.402,-357.594,976.548878075,1135.37205245,7.36387084897,4162.62035717
2837,255.199522459,304.264,7.33829867865,354.578842753,162.735,354.718,264.603218924,354.666091319,803.892561985,2837,1730.82017071,-1.1388796414,0.999391,234.545,354.57,-356.727,457.718912466,1226.54362933,7.23145490996,4272.34092426
2838,252.763044226,332.909,-2.05491093703,354.314700314,162.757,354.474,883.97349449,354.394304168,2424.87178165,2838,1660.45538614,385.420956041,0.999352,234.598,354.319,-356.301,763.330332566,760.222014095,7.51441412042,3021.12971041
2839,288.15887886,334.732,-4.95142762847,354.113346723,162.78,354.259,357.895282165,354.225246381,1153.03327503,2839,1452.05918597,304.019830786,0.999309,234.617,354.103,-356.107,386.790335232,1006.65529018,7.48179229063,3520.29331076
2840,280.3287231,347.801,11.1458393347,354.748187146,162.812,354.911,340.762527154,354.845660287,1035.63162204,2840,1473.26606478,301.387519506,0.999314,234.675,354.744,-356.774,547.047145928,1252.99731314,7.5632109898,4245.63215351
2841,291.729701973,340.734,5.86651653839,353.747773377,162.843,353.902,368.76117883,353.840147639,1002.21965679,2841,1788.23665208,306.716119729,0.999371,234.704,353.746,-355.844,415.064021992,1299.95861206,7.53330796419,4245.60136534
2842,240.874355295,318.981,173.194924914,354.433857493,162.912,354.565,306.441705212,354.522857926,786.078335338,2842,2934.21115613,462.822485824,0.99938,234.772,354.432,-356.489,479.636630126,1138.5921824,7.3759589656,3953.00740048
2843,247.643595054,358.734,67.0747138085,354.280266048,162.943,354.425,947.130660669,354.368740963,2745.69367534,2843,3382.48604753,458.188055632,0.999379,234.845,354.277,-356.353,804.844364966,978.205755162,7.57915542041,4006.92809943
2844,250.400383744,300.397,88.3244675274,354.081700547,162.972,354.227,398.840762171,354.167542906,1298.56130944,2844,2591.96981707,372.583483371,0.999295,234.88,354.075,-356.211,586.565771797,1305.80358899,7.39749698864,3935.39135214
2845,255.961223346,329.937,-1.70516620347,353.971721971,163.058,354.106,403.741551552,354.051241564,898.132998866,2845,2981.35278875,1104.66078179,0.99916,234.943,353.961,-356.063,511.850581615,1012.36845107,7.4885594827,4009.36328064
2846,236.291223726,368.077,696.359653353,354.123390012,163.112,354.265,911.77250616,354.217300382,2519.90466567,2846,2373.3297994,278.572519556,0.999331,234.994,354.119,-356.314,1608.13215951,1380.12020823,7.6884737261,3908.45504142
2847,230.388142307,330.831,60.7968038071,354.185432788,163.153,354.335,402.52683438,354.263480708,1015.09062403,2847,2291.5475747,317.502549897,0.999273,235.051,354.18,-356.381,466.360185162,1222.74575108,7.42712713394,3760.17480904
2848,251.889764951,320.931,2.142768469,353.966327453,163.149,354.114,1352.8336992,354.047362463,3478.45278122,2848,2827.02233711,859.280435437,0.999284,235.099,353.96,-356.184,1047.41533209,835.681138997,7.41474295074,3700.60912411
2849,264.659729225,323.402,266.85091669,353.687287649,163.192,353.838,423.723121052,353.804121883,1303.15414584,2849,3575.01125173,1915.9831353,0.999209,235.178,353.672,-355.915,636.837169955,550.046382163,7.40929963192,3967.50885075
2850,226.361811038,316.762,6.70954924689,354.3129418,163.207,354.461,605.871146973,354.410117767,1779.7680581,2850,2132.24979417,252.744021751,0.999332,235.204,354.309,-356.553,569.228928505,1389.89649465,7.43207703859,3647.26130083
2851,240.301934225,333.733,278.335839807,354.480131373,163.254,354.622,1639.52966409,354.556766284,3557.39516799,2851,2586.88051808,345.332528666,0.999225,235.242,354.482,-356.805,1917.8655039,1086.30228354,7.50247965776,3735.08541532
2852,220.30517704,352.518,82.2182600142,354.313615316,163.293,354.467,15.1204620748,354.419541142,112.459184164,2852,2291.69335906,195.13637362,0.999472,235.267,354.304,-356.55,97.338722089,1564.18283557,7.59825095952,3869.35125473
2853,236.094818233,364.91,-7.20353391789,354.589493426,163.301,354.751,1305.0780324,354.684730353,3331.93170586,2853,2427.57011727,346.791307894,0.999446,235.301,354.586,-356.787,1207.70132112,1211.13862109,7.56674777322,3778.10747997
2854,210.85507275,328.502,223.395911126,354.035439105,163.364,354.172,1159.38570443,354.126452692,3048.91155226,2854,2723.20144047,271.024114922,0.999316,235.339,354.022,-356.196,1553.73577677,1262.35263241,7.3963996891,3864.7747261
2855,255.975124504,330.28,-0.393168676411,354.997983098,163.403,355.129,476.226109042,355.059078915,1389.16880498,2855,2797.93842386,1063.28354888,0.999273,235.368,354.991,-357.231,314.387101528,894.606646646,7.42893752402,3832.60001306
2856,241.344430735,342.404,54.4325644388,354.481846685,163.428,354.668,385.956741243,354.57316414,878.034289707,2856,3142.83700776,265.281019615,0.999068,235.463,354.491,-356.701,600.228400487,1168.27346968,7.45353373459,3806.41326917
2857,287.236031683,315.92,1785.31122299,354.497922283,163.429,354.598,573.533595596,354.563393464,2932.37841418,2857,3192.59708393,568.892685259,0.999323,235.499,354.489,-356.733,2358.84481859,1186.8724831,7.39163921193,4098.49466539
2858,262.837905579,304.57,412.666689634,354.569110873,163.459,354.703,1223.58194068,354.657233006,2859.830571,2858,3107.3421948,1377.54076763,0.999204,235.541,354.56,-356.839,1636.24863032,941.754626353,7.24275921302,3880.23623705
2859,274.987734341,326.416,-5.82761013226,354.686922167,163.503,354.798,318.634593179,354.738903953,742.290668672,2859,3166.39405386,291.694146831,0.999194,235.59,354.671,-356.914,400.940158182,1166.4174851,7.37320793297,3913.87926289
2860,271.110676647,343.344,166.87303757,355.155202548,163.546,355.291,622.576276245,355.250287315,1796.20731291,2860,2833.99914551,510.257184803,0.99937,235.624,355.159,-357.338,867.419890201,1287.44557955,7.4118816677,4220.45417146
2861,263.398147604,320.784,1.08639708578,354.849133074,163.563,354.993,382.534620108,354.928770579,1150.83446981,2861,2558.83855809,1.89230343767,0.999313,235.611,354.84,-357.063,442.187593405,1528.57346525,7.38704118124,4150.24112433
2862,166.089680922,330.595,-9.4051826006,355.06186244,163.604,355.156,216.445164588,355.131025705,770.340593933,2862,2019.65534688,-0.834673517953,0.999345,235.653,355.057,-357.178,217.716062779,1822.34636375,7.43399552134,4138.28099589
2863,262.090087397,326.638,62.6737784715,355.024554849,163.61,355.152,331.909645298,355.110596873,886.049066156,2863,2747.01603089,190.03210731,0.999414,235.716,355.009,-357.17,397.596816374,1715.15699123,7.38358511952,4422.46899473
2864,279.883796388,322.443,-3.41716175083,355.80806213,163.65,355.973,539.169420711,355.915861251,1600.25562443,2864,2891.92389107,222.385518039,0.999375,235.756,355.812,-357.869,420.730282547,1329.18833253,7.35795637145,4019.91879497
2865,254.506188433,303.115,224.539775111,355.401866582,163.673,355.533,1260.16463405,355.49468455,2939.73406721,2865,2887.5787523,254.997924451,0.999431,235.794,355.393,-357.647,1158.28460946,1333.33589494,7.29046321005,3916.18755776
2866,260.65525385,327.51,-3.58448513738,354.942000532,163.686,355.071,141.38736143,355.031735158,497.928530744,2866,3055.42969503,364.146673068,0.999427,235.87,354.927,-357.023,188.86404789,1073.49297691,7.39913507987,3872.83234834
2867,237.436539315,299.99,18.4049246331,354.961188739,163.697,355.101,170.220717842,355.050988327,454.159072207,2867,2301.53348198,169.090812947,0.999375,235.911,354.966,-357.051,276.145776675,1351.84890789,7.25198776518,3596.144859
2868,267.596950159,320.47,-7.5673178987,354.887818766,163.729,355.013,562.877960661,354.962562053,1956.61921317,2868,2852.5417053,763.982045916,0.999353,235.933,354.871,-357.004,435.098322298,1026.71451718,7.35393470986,3802.94113183
2869,241.217472636,346.611,-8.81330734661,354.822109152,163.737,355.006,218.195690102,354.928410868,584.44770006,2869,2452.78216108,142.78046589,0.999355,236.001,354.822,-357.047,184.711636857,1461.60797518,7.53627326621,4149.46591956
2870,219.833766781,322.18,-2.61195811752,354.960888953,163.765,355.118,359.4818412,355.052871045,1094.07582678,2870,2136.86896129,238.782970332,0.999502,236.062,354.952,-357.232,405.721528006,1443.85764643,7.35490497165,3925.64248784
2871,198.765868106,310.168,156.061497741,355.193807978,163.801,355.342,335.746005795,355.300146629,1128.73672109,2871,1954.12195541,51.9198790122,0.99943,236.091,355.188,-357.354,528.376927377,1634.95604897,7.30123990221,3952.91691297
2872,232.135277389,375.027,-11.7401696156,354.787551337,163.851,354.965,518.302899611,354.8751821,1830.53684987,2872,3008.42129743,54.1168195631,0.999238,236.185,354.794,-357.06,209.015346382,1079.45418767,7.56841515599,3866.90978125
2873,264.321333909,316.157,-9.85582633646,354.708382865,163.85,354.846,388.681664427,354.793171678,1148.49555496,2873,3276.66320377,1727.64587593,0.999229,236.185,354.688,-356.864,358.75525009,701.301900877,7.43366526535,3904.53214174
2874,274.541912662,345.276,-2.2917073964,354.531827823,163.844,354.662,270.117838353,354.604062104,747.65560949,2874,3729.39205974,3585.93495595,0.999436,236.218,354.532,-356.92,255.622373564,106.20604139,7.52893108325,3874.65756245
2875,265.257719907,335.745,-7.67645653683,354.844022901,163.866,354.957,226.574042128,354.931037354,623.487761622,2875,2826.71646648,620.908221217,0.999413,236.287,354.826,-357.062,176.472143724,1338.55107235,7.50105424007,4051.72722377
2876,254.480955716,309.37,221.966432121,355.252346043,163.908,355.388,322.496388677,355.340014159,1196.04913353,2876,3110.51193998,990.619850371,0.999137,236.354,355.254,-357.46,565.49427244,854.358497044,7.34604299608,3803.47892115
