MinEsReturn,PolicyRegParamNorm,Iteration,QFunRegParamNorm,AverageQ,StdReturn,MinReturn,AveragePolicySurr,AverageAction,AverageQLoss,AverageAbsY,MaxReturn,AverageY,StdEsReturn,Epoch,AverageReturn,AverageAbsQ,AverageEsReturn,AverageAbsQYDiff,AverageDiscountedReturn,MaxEsReturn
119.223765428,143.87,3097,197.155,20.2263,54.5971619423,178.240677683,-20.5656,0.999967,1.45204,20.241331968,573.083889284,20.2272310673,167.264717019,3097,511.100102629,20.2547,292.772227261,0.525600728611,202.792324541,550.284775926
310.471435931,143.893,3098,197.187,20.351,43.0101496394,504.328862583,-20.6818,0.999937,1.553,20.365072105,675.610501378,20.3508532005,90.0676834881,3098,578.615041102,20.3745,409.165884096,0.528851210564,213.448667109,555.519503154
60.599882198,143.91,3099,197.218,20.4045,62.9935983031,351.220967425,-20.7004,0.999926,1.27418,20.4222782309,498.495560896,20.4056901958,169.050733115,3099,416.964904672,20.4335,324.085883842,0.499464660835,185.789839882,487.683476487
35.0821887025,143.951,3100,197.197,20.474,14.862794762,430.233793087,-20.7421,0.999932,1.41359,20.4895042279,512.373310014,20.4749290237,164.790353929,3100,473.224787109,20.5008,309.018108812,0.512841532449,204.26819143,535.007140417
10.4002582589,143.957,3101,197.182,20.5406,35.2142450314,485.300424864,-20.8074,0.999936,1.30121,20.5607402921,613.350305378,20.5422798092,163.093171904,3101,565.994642184,20.5722,213.134437387,0.501622921017,217.86662568,493.902711469
49.4081387611,143.965,3102,197.171,20.5736,22.8620279313,481.66181308,-20.8482,0.999987,1.33408,20.5918812749,560.669932745,20.5743268356,173.435762487,3102,512.02742907,20.6043,321.401124192,0.504561481674,206.917727468,492.967259379
238.039368723,143.984,3103,197.15,20.5704,12.8614933358,442.408922327,-20.8387,0.999973,1.33675,20.5850834933,489.988128813,20.5713302073,96.9460421602,3103,464.913916275,20.6003,405.134622214,0.501318756153,203.329237056,591.619916385
24.3690290598,143.966,3104,197.189,20.5923,13.1864310222,440.233032461,-20.8432,0.99996,1.29085,20.6074602053,490.171522024,20.59345024,121.099110304,3104,474.037072902,20.6201,330.048535987,0.491406940461,204.578863477,447.875370975
38.9990237055,143.94,3105,197.205,20.6805,10.1054177267,453.318128226,-20.9027,0.999905,1.18633,20.6944149633,526.271093856,20.6805453542,191.65144526,3105,489.839600534,20.7046,284.034544144,0.484361421633,207.544996678,484.415394325
113.491694197,143.918,3106,197.228,20.6286,62.653003966,343.676920139,-20.8584,0.999974,1.3961,20.6464482821,663.013565873,20.6302991096,109.597098295,3106,599.862952871,20.6568,313.701949417,0.497093294847,212.302096532,512.090612031
28.3132134714,143.96,3107,197.217,20.6902,230.475626268,303.095812882,-20.8872,0.999914,1.59071,20.7023726916,1095.17678622,20.690077072,179.795564596,3107,616.019537899,20.7158,290.385539948,0.493994037994,195.874579335,563.906377932
52.8133172647,143.986,3108,197.247,20.696,99.4555066208,378.932100739,-20.8719,0.999915,1.3896,20.7099967224,901.261668698,20.6971900665,174.16965017,3108,532.337931686,20.7202,401.957027597,0.483178078425,198.728860659,598.282651836
339.525208676,143.99,3109,197.272,20.591,92.6574145278,315.227134721,-20.7456,0.999923,1.35459,20.6091054801,574.607265828,20.5923191172,128.244708124,3109,409.109671344,20.6224,506.310118474,0.484471114659,180.052003053,682.286248893
62.1067928062,144.043,3110,197.247,20.4742,44.0958980103,316.487146604,-20.6178,0.999961,1.46655,20.4865098154,522.018351887,20.4721492773,152.004579544,3110,373.640310925,20.503,330.737574705,0.49744412102,176.130332772,610.056399445
55.8499802357,144.135,3111,197.265,20.4207,59.0445694403,301.74737599,-20.57,0.999903,1.43412,20.4374987242,644.78481811,20.4223966683,198.039703809,3111,354.998460227,20.4495,276.724189772,0.504695486382,172.156155548,644.950270023
74.5998894606,144.178,3112,197.307,20.3718,53.5725576698,110.701100246,-20.5599,0.999898,1.44871,20.3863751015,410.144531656,20.369920143,141.340265566,3112,132.004957082,20.4049,215.375513196,0.522586626435,89.6185226009,524.061180331
92.421981603,144.152,3113,197.309,20.406,91.8993403622,132.58674847,-20.627,0.999857,1.47674,20.4202852639,406.795373244,20.4056680226,31.1361841677,3113,234.157216758,20.4333,122.370233376,0.527245867476,131.51498751,228.490084856
16.6339408837,144.036,3114,197.313,20.3526,43.7384870767,154.968882421,-20.5931,0.999877,1.19926,20.3691788577,286.986940711,20.3531853262,122.249594634,3114,188.317721227,20.3835,125.973688449,0.507920803864,114.629394749,553.226379171
5.23834439283,143.966,3115,197.365,20.3958,0.0421306811599,5.08165191716,-20.584,1.0,1.47558,20.4133795737,5.41477893715,20.3958354285,62.1520661418,3115,5.29735311891,20.4282,25.2545763076,0.53222005575,5.13542866047,376.594050954
4.79165424145,143.948,3116,197.402,20.255,0.0422839770586,5.09725488307,-20.3068,1.0,1.55917,20.2736361894,5.42520297577,20.2543320691,8.01630951721,3116,5.29701417171,20.2896,8.05737222348,0.553575106981,5.13523755421,75.1700967758
5.00831010763,143.948,3117,197.459,20.0604,0.04128753869,5.07335719314,-20.041,1.0,1.58504,20.0831076658,5.40816631946,20.0601272515,4.73610645116,3117,5.29346093178,20.0955,7.34818703904,0.564731225995,5.13182163892,46.9615098743
2.00471763867,143.966,3118,197.536,19.7715,0.193026494312,5.07890503975,-19.5947,0.999927,1.80088,19.7958788404,5.97291449638,19.7704936037,34.6126758991,3118,5.72463729637,19.8143,12.6300154672,0.60767815988,5.52663659389,231.452477029
4.84222890933,144.004,3119,197.611,19.373,0.0407462711708,5.09162644481,-19.0749,0.999999,2.02532,19.3985247103,5.40388319738,19.3698746488,35.3399415386,3119,5.2904877568,19.4227,13.7662909127,0.6806077164,5.12907919337,220.8398699
4.36028190049,144.058,3120,197.655,18.8106,0.0398196953819,5.09113390069,-18.2839,1.0,2.14887,18.8633484214,5.40206911852,18.8093692883,29.27415086,3120,5.29278087743,18.8952,9.9073855968,0.736843277833,5.13124822722,274.193982336
3.76507987022,144.054,3121,197.7,18.0686,0.0405027455858,5.09349173497,-17.3677,1.0,2.04581,18.1603445133,5.41476811267,18.064964468,5.68684142326,3121,5.29458295595,18.1967,7.14649637365,0.767335445573,5.13295659057,55.3367300299
4.70628656293,144.116,3122,197.702,17.3055,0.0424739385704,5.09361158288,-16.5702,1.0,2.20796,17.4658240722,5.40957438098,17.301698174,4.47382940849,3122,5.29406124229,17.5053,7.59816613786,0.822896169558,5.13244695932,33.6205777457
3.47531347892,144.14,3123,197.666,16.6245,0.044109686216,5.0787690254,-16.0918,1.0,2.18843,16.8507230745,5.40594411662,16.6195233988,2.50893635919,3123,5.29471831383,16.8881,6.49383394137,0.847712962958,5.13313398785,19.2641949252
4.55756591519,144.262,3124,197.659,16.1731,0.0376260201466,5.22327842754,-15.6709,1.0,2.09647,16.4146161823,5.41698424453,16.1688195338,2.34654648595,3124,5.31657428681,16.442,6.84824616479,0.844258829699,5.14954956974,16.2790133633
3.8449238258,144.449,3125,197.614,15.722,0.0935382453578,4.84376738432,-15.4409,0.999899,2.01946,15.9519621947,5.38833402677,15.7198100209,25.7806690286,3125,4.98567746401,15.9725,9.67323058081,0.857236167443,4.83326241491,241.503325999
3.76946899986,144.51,3126,197.57,15.5383,0.137757272537,4.99772061988,-15.2993,0.999968,2.11801,15.7157848053,5.42996341137,15.5353512749,30.8702102458,3126,5.1825011137,15.7305,9.88430629822,0.874160638622,5.01469755186,283.679820341
3.70651524335,144.558,3127,197.53,15.372,0.03033633956,4.84312625847,-15.0711,1.0,1.92855,15.5209267097,5.00927088799,15.3716598481,11.4146656192,3127,4.91606040236,15.5368,7.42411518076,0.839323887647,4.76818517954,116.752909324
2.01473536333,144.613,3128,197.473,15.1636,0.0241969934654,4.43456827438,-14.758,1.0,1.77037,15.2852407856,4.53971300256,15.1573758091,1.60845666916,3128,4.48510578549,15.3059,5.73007832714,0.791009345535,4.36478762527,13.8746601857
3.56140757534,144.635,3129,197.411,14.8291,0.0301993008544,4.77603101678,-14.3552,1.0,1.6733,14.9493601538,4.9220728526,14.8263033905,2.24391931652,3129,4.84431735257,14.964,5.56416085537,0.762399332522,4.70193696464,24.66068468
3.462047847,144.676,3130,197.41,14.3785,0.0242198674546,4.23441091298,-13.7767,1.0,1.5496,14.4957906947,4.33985789063,14.3720050839,0.86526714215,3130,4.28802073718,14.5161,4.61103917094,0.748938689033,4.17918282311,9.02699141964
3.49464148562,144.701,3131,197.384,13.9131,0.0236527031199,4.30051310319,-13.2804,1.0,1.58402,14.0311034993,4.40849380275,13.9075111651,1.14396125632,3131,4.35303026842,14.05,4.94436324944,0.757697947806,4.23977036068,9.16065529759
1.19287502434,144.743,3132,197.355,13.3931,0.0239057180366,4.30277971644,-12.7794,1.0,1.60462,13.5091537399,4.52604434446,13.3863339223,2.61466564977,3132,4.3529701961,13.5291,5.89448201692,0.767417046266,4.23971052031,19.5546865592
1.97438804786,144.89,3133,197.325,12.8038,0.139778746155,4.99467351127,-12.2653,1.0,1.51111,12.9442823019,5.41811746075,12.7960783531,1.9850163939,3133,5.18568678498,12.9661,6.13037572345,0.768425999999,5.01761945389,13.4905050183
3.80307489169,144.923,3134,197.257,12.39,0.305618789562,4.99029699509,-11.9317,0.99952,1.3967,12.5344673059,6.22076663883,12.3851807912,2.0889535201,3134,5.92315855623,12.5455,6.54656360572,0.742748133294,5.6946990411,22.0868553419
4.18328655767,144.972,3135,197.192,12.1586,0.0332780367234,4.95872363123,-11.729,1.0,1.33518,12.3018573346,5.13940446016,12.152372378,2.45825609238,3135,5.04384618318,12.3135,6.57362240589,0.734340572306,4.88606205384,18.4969742828
3.67943411365,145.136,3136,197.163,11.8293,70.0450310976,15.1579917937,-11.5322,0.999895,1.37342,11.9781261741,416.515916961,11.8251259401,54.6366705778,3136,313.334500182,11.9933,14.1838954469,0.745518464831,155.339832106,486.436012438
12.9566529967,145.241,3137,197.139,11.6823,62.8100814478,309.86050618,-11.5331,0.999887,1.32632,11.8059806813,512.913097764,11.6782035932,169.335969692,3137,378.949254261,11.8163,186.705464691,0.722214455814,175.665356577,530.073042385
21.561384763,145.257,3138,197.097,11.72,31.6727424579,299.596029528,-11.7509,0.999848,1.38322,11.8064324658,514.895305547,11.7190550561,125.800437719,3138,328.56848597,11.8248,286.933627583,0.728066249428,158.79087295,475.307068182
9.77323689569,145.227,3139,197.042,11.9281,36.6806852342,325.280394737,-11.9832,0.999802,1.2095,11.9789995362,473.302169152,11.9265487289,157.576482486,3139,373.848663178,11.9945,206.659623662,0.68669587403,179.733247273,503.224732539
9.99876987709,145.25,3140,197.017,12.1569,47.4633443301,352.049295831,-12.2799,0.999825,1.21862,12.1941260316,541.206117804,12.156293655,158.716764889,3140,426.383212895,12.2073,259.187584849,0.661092906507,194.125495959,485.770997547
10.4558543399,145.246,3141,196.942,12.3391,39.7025110691,345.110479116,-12.5366,0.999912,1.14886,12.3675024464,509.257586528,12.3390738846,170.217755202,3141,421.121356077,12.3781,223.504495825,0.647378217837,196.841398585,431.178616272
5.62943897005,145.271,3142,196.881,12.6565,17.1395747372,319.240375944,-12.9177,0.999923,1.01737,12.6818444858,418.024663395,12.6575135596,143.247808027,3142,361.775405617,12.6923,130.857232756,0.626217460633,182.719959409,345.993327479
15.6765615679,145.281,3143,196.804,13.0114,15.3354133115,306.342741132,-13.2755,0.999819,1.09895,13.0363570096,351.567853178,13.0151637321,143.09388914,3143,326.731866074,13.0433,221.341781651,0.605800066873,170.553145823,459.770186631
14.9940536793,145.292,3144,196.786,13.324,9.1068766761,293.41262934,-13.5941,0.999862,1.1079,13.3463934011,339.343675479,13.3260985422,122.321130474,3144,324.18875581,13.3543,187.533634588,0.580397741351,169.360786179,352.835862905
9.95102235608,145.321,3145,196.753,13.7708,9.96276994951,303.390182816,-14.0303,0.99988,1.04698,13.791084206,347.53174901,13.7731985679,126.03810833,3145,324.774297436,13.801,185.215073353,0.556619791528,170.84473794,337.945949293
6.13454844179,145.289,3146,196.729,14.0005,9.89889927186,299.511590062,-14.2841,0.999889,0.960664,14.0269500419,345.010479615,14.0053568124,129.222261228,3146,319.014886128,14.0321,172.782636676,0.539975285907,168.459585899,333.514244541
8.73130524695,145.305,3147,196.695,14.3945,150.029405027,15.2065730918,-14.6237,0.999887,0.921432,14.4195996822,354.047743626,14.3972707613,123.174467302,3147,207.69939571,14.427,160.419972886,0.539295191507,110.252733928,330.496213456
8.3349293315,145.363,3148,196.664,14.6578,9.72073424747,298.568799561,-14.8736,0.999882,0.931691,14.6819005694,348.222748351,14.6611454335,125.460099747,3148,320.707786896,14.689,187.776695847,0.54163468306,169.176246292,344.591177232
27.8576595284,145.419,3149,196.609,14.8868,11.5757198681,291.793390068,-15.1789,0.999874,0.969657,14.9083806479,344.160946654,14.8896571015,109.199216186,3149,316.926867284,14.9168,250.153970589,0.544745283584,165.320356979,405.17713962
56.7921118772,145.529,3150,196.615,15.1894,21.8323745848,272.862636206,-15.5289,0.999919,1.07113,15.207658646,360.613698844,15.1917938105,92.49332888,3150,314.795030988,15.2155,257.217545017,0.543436808598,161.21111453,331.328919311
12.9834956965,145.547,3151,196.592,15.5368,45.1455849375,254.269919552,-15.8786,0.999971,0.994439,15.5545601717,419.024367344,15.5420062693,97.6989013971,3151,291.20836836,15.5628,239.184256137,0.518439949066,151.628375213,334.977911502
5.25645958833,145.637,3152,196.581,15.8398,18.8267638295,250.384109121,-16.1606,0.999919,0.961373,15.8525767933,392.816143138,15.8430301629,93.7300749208,3152,270.519898336,15.8647,240.416085649,0.502994169826,144.774174556,326.840934719
42.97289625,145.639,3153,196.584,16.1674,22.0121177817,249.960267122,-16.4715,0.999856,1.01877,16.1804596564,391.383284792,16.1710475305,101.581809374,3153,272.985058416,16.19,240.160980772,0.49872033355,145.390017228,325.029752184
17.112765333,145.664,3154,196.589,16.434,26.6746717903,249.994940929,-16.7371,0.99994,0.949144,16.4494343013,392.388268571,16.437022258,102.166324303,3154,277.201369694,16.4587,205.494109915,0.484337288084,146.540880725,314.404709363
34.0210357398,145.709,3155,196.59,16.5922,23.3344292267,252.20104796,-16.8712,0.99989,0.94574,16.6048397167,391.027375737,16.5931839597,102.655598662,3155,269.868064519,16.6168,217.006582401,0.48526109244,144.62127535,342.392972693
4.25913197323,145.723,3156,196.579,16.7897,12.1620251489,252.060491245,-17.0436,0.999928,1.04047,16.8077772507,337.596715796,16.7932553092,94.2516689229,3156,268.438077715,16.8189,235.27990251,0.495239639305,144.097046515,324.154335486
12.8645045668,145.737,3157,196.6,16.8334,35.7590437796,252.002154067,-17.0321,0.999905,1.07984,16.8576154811,386.750941485,16.8360057775,108.107528598,3157,281.550508885,16.87,195.120427433,0.499383300856,147.639074419,326.057053783
34.7614320422,145.78,3158,196.615,16.894,51.1511398559,238.267450293,-17.0777,0.999848,1.15271,16.9160846826,445.788965775,16.8946992563,116.555370741,3158,287.829562091,16.9312,175.809479777,0.514583930656,148.647981173,330.165949615
9.22911507545,145.8,3159,196.626,17.047,33.9273476625,268.816801331,-17.2842,0.999832,1.09702,17.0667679529,419.712622939,17.0485037401,112.564874633,3159,301.304498325,17.0798,233.503244306,0.507163781834,150.775629866,332.248941588
117.485890423,145.838,3160,196.649,17.1591,28.5262308648,239.810725112,-17.4341,0.999958,1.06837,17.1838943009,413.054721747,17.162976156,62.6997941503,3160,281.338960444,17.1941,263.978875973,0.496216979808,146.81316868,334.175969016
5.56059910545,145.892,3161,196.59,17.2208,41.6967334633,282.742582494,-17.5208,0.999872,1.10294,17.2478569278,444.622901091,17.2217776745,109.5927038,3161,322.172974423,17.2602,251.054430397,0.496797001886,153.866890031,338.230936176
10.931302802,145.89,3162,196.641,17.365,18.8694702776,287.86257982,-17.6437,0.99989,1.03687,17.3889329911,405.920821125,17.3680698703,124.437101101,3162,307.191906562,17.3973,205.035998702,0.47276582193,157.081502809,407.930016397
146.486280444,145.826,3163,196.616,17.4985,19.4825830628,277.710768371,-17.7752,0.999901,1.06483,17.5238373442,401.625759588,17.4999259487,60.4687191605,3163,305.658654652,17.5357,295.212250496,0.467408045074,158.455472221,368.953753202
101.173376881,145.804,3164,196.653,17.5259,17.0885636519,290.514268699,-17.8461,0.999917,1.16102,17.5477579724,385.888538273,17.528556757,88.4356572146,3164,325.036307056,17.5577,230.983728956,0.472642404147,162.235828611,357.467057256
111.187589187,145.713,3165,196.663,17.6882,7.65951365611,311.7169093,-17.9819,0.999882,1.10549,17.7079997813,358.919667359,17.6911101236,66.9058123922,3165,325.262663675,17.7187,278.19727688,0.459757423617,161.625854251,347.882505745
25.3676423997,145.729,3166,196.7,17.9026,20.5740969998,283.796396191,-18.197,0.999897,0.991107,17.922526044,387.371206228,17.9051708154,121.443215995,3166,331.616473646,17.9328,209.975939081,0.443133715552,163.182796196,334.601672525
165.998973855,145.673,3167,196.689,17.951,13.3016203803,304.881081082,-18.2246,0.999918,0.974836,17.969771983,384.31959221,17.9521026335,61.1139302918,3167,329.681111841,17.9807,297.1779203,0.434724258088,162.746556189,338.567694784
90.8153622229,145.719,3168,196.707,17.9875,17.9693575447,285.944541671,-18.2544,0.99978,1.14373,18.0141415756,360.809519003,17.9899220318,88.5890479631,3168,313.125859789,18.0278,229.642048291,0.446383822771,157.657814719,344.707201431
96.1597702072,145.729,3169,196.774,18.0628,7.63156543857,312.88780422,-18.3243,0.999925,0.989284,18.0810941612,346.446136989,18.0640316426,103.991768884,3169,328.348832273,18.0938,257.659435092,0.424993496062,161.650879854,372.3742537
28.715690652,145.71,3170,196.783,18.132,14.1673158994,307.393693841,-18.4206,0.999782,1.1141,18.1497375036,425.223878667,18.1334612363,106.353478448,3170,333.188236617,18.165,299.163876397,0.441164729989,160.17161777,406.95019246
11.7625344905,145.776,3171,196.82,18.193,7.96872536177,313.762081661,-18.4524,0.999962,1.00082,18.2098589279,358.631065512,18.1941103908,125.410628762,3171,329.422828297,18.2243,213.53723316,0.424142173899,161.043100439,380.775317584
191.328531935,145.707,3172,196.867,18.2269,10.8998591536,298.141526218,-18.4645,0.999848,0.88434,18.2413619146,347.601763746,18.2274420825,54.7786144396,3172,322.450142637,18.257,298.948902893,0.407966876294,159.663588808,356.936690171
44.5585268897,145.705,3173,196.942,18.2419,10.5648514359,301.694387549,-18.4658,0.999914,1.05614,18.2581355384,348.999239396,18.2435367292,112.026569901,3173,325.622824351,18.269,254.733009362,0.429488174479,160.937737715,377.58866554
4.60243201687,145.694,3174,196.985,18.3189,20.2461805507,296.162060817,-18.5531,0.999926,1.09021,18.3346362468,376.854980573,18.32104766,157.108595303,3174,332.94557326,18.3465,240.41387294,0.425076605641,164.423196,386.344070103
82.2056939951,145.756,3175,197.072,18.2992,9.15075540586,286.866298893,-18.5329,0.999798,1.09398,18.3164251138,346.699198117,18.3003097789,85.9468393861,3175,313.245315421,18.3315,294.299929957,0.436084942373,156.810961468,374.205729965
8.29402055661,145.814,3176,197.11,18.3104,21.1900410439,298.844468276,-18.5584,0.999913,0.997748,18.3329124578,427.640185871,18.31199292,120.566630989,3176,330.800266204,18.3451,212.003215178,0.427487216972,159.380322952,366.943702653
10.7193254181,145.757,3177,197.131,18.3385,17.0573339491,292.5036224,-18.6009,0.999858,1.01391,18.3617158277,376.510709166,18.3382043283,100.15808864,3177,334.090947424,18.3779,285.44627675,0.428726250505,157.20045826,359.785193943
10.2375613345,145.787,3178,197.159,18.4123,12.3046130778,297.607554465,-18.6709,0.999904,0.951984,18.4331191758,365.175468656,18.4143861238,162.120394527,3178,332.729198059,18.446,234.52562435,0.420358638394,159.326591359,429.126595973
183.991311535,145.774,3179,197.201,18.3875,10.9348720034,305.371670747,-18.6476,0.999872,1.08814,18.4057150315,378.684804493,18.3880586263,82.8381524473,3179,337.042986851,18.4199,317.815056257,0.439796105728,159.477323506,409.402722733
308.735252203,145.799,3180,197.264,18.4804,11.3072233477,298.840753508,-18.7586,0.999952,1.01059,18.4970402822,368.559265029,18.4832760048,42.3578586599,3180,333.22770659,18.5077,352.600802201,0.425080733466,159.652237833,445.446242189
147.736320139,145.859,3181,197.285,18.503,18.8997184007,296.124602952,-18.7726,0.999836,1.07971,18.5177316755,399.232702932,18.5044887683,78.8549765539,3181,339.608213344,18.5325,281.606778848,0.431546791668,162.206582729,345.512389459
17.4177015028,145.948,3182,197.317,18.4792,50.7241103884,292.711521178,-18.77,0.999971,1.06573,18.4955830244,495.628891798,18.4808047172,130.193808208,3182,343.94628314,18.5099,259.921594057,0.419298233096,164.891689725,435.081424372
50.8559349863,145.966,3183,197.371,18.4924,37.6279386862,273.395981951,-18.7819,0.999794,0.975824,18.5065322475,439.578446385,18.4939775645,117.988161829,3183,315.062289902,18.5182,236.684165587,0.407518324774,158.887519309,339.16586393
184.063326348,145.999,3184,197.427,18.6092,17.9607777781,267.337371374,-18.9082,0.999848,1.05686,18.6243232038,356.765634517,18.6098775151,93.8760224049,3184,299.831627702,18.6372,323.757643823,0.409408153649,154.17201062,482.657904726
35.1877934588,146.034,3185,197.474,18.5432,11.4855331873,291.973384632,-18.8155,0.999893,1.1358,18.5551563312,357.871225985,18.5440631338,124.356785685,3185,321.06712734,18.5719,265.77442125,0.418669606472,162.553918833,411.671453264
13.1985363936,146.119,3186,197.507,18.6532,22.4415878502,252.418157011,-18.9226,0.999635,1.05599,18.6658743397,414.89538243,18.6549989636,113.408163645,3186,329.450075699,18.678,254.417321487,0.407523155597,165.199846171,393.612893421
22.6821895939,146.144,3187,197.552,18.6527,44.8484043051,277.789975848,-18.9285,0.999875,1.10305,18.6613516476,454.279404142,18.6534782647,101.787939569,3187,339.873768131,18.6778,240.293385589,0.415335986741,163.119240224,348.690875749
92.3620609513,146.127,3188,197.567,18.6915,40.1067793303,237.473340406,-18.9705,0.999963,0.977598,18.7004222612,479.450661496,18.69237624,91.4088188633,3188,336.410296718,18.7163,257.547476474,0.397482866889,165.68328638,346.488904401
111.869232443,146.068,3189,197.606,18.7002,52.9050421697,197.19045275,-18.9811,0.999964,1.1233,18.7090050197,418.749555663,18.7003452699,95.793335322,3189,295.625405511,18.7259,265.595448124,0.409799575543,150.60766983,369.578071475
90.9721458628,146.071,3190,197.663,18.7214,105.872373409,100.702075247,-18.9979,0.999943,1.00888,18.7286306976,453.013307032,18.7216152982,109.651988554,3190,254.140861439,18.7452,248.699753315,0.400889019322,133.317613527,400.22590166
86.1655465241,146.146,3191,197.699,18.8047,58.7825896706,223.69809956,-19.0355,0.999819,1.03778,18.8136890065,471.528321019,18.805603877,138.190953922,3191,337.161257838,18.828,282.159298907,0.395953102012,160.067087182,489.049773815
47.9920065971,146.202,3192,197.72,18.6992,64.4002476662,282.792054331,-18.9335,0.999936,0.998603,18.7083604927,475.910564494,18.6990911891,150.790493509,3192,361.839577291,18.7235,177.651708554,0.401440639027,165.578199087,489.185697335
85.3500100102,146.22,3193,197.744,18.7385,56.2430964186,292.439702106,-18.9733,0.999933,0.956935,18.7510559691,538.059695748,18.7397933533,172.207199042,3193,369.247528599,18.7634,293.441576039,0.399950471029,167.534240581,664.559111115
73.1912321894,146.165,3194,197.792,18.7103,27.7580401662,271.175128172,-18.9623,0.999893,1.03289,18.7220589909,422.173800929,18.7095966746,116.805668408,3194,325.934822802,18.7393,323.134944965,0.413786588087,160.266359781,442.090753888
49.8475914452,146.181,3195,197.792,18.7283,49.7382788509,307.270249482,-18.9694,0.999953,1.07829,18.7395739241,461.811056314,18.7276134803,125.677434809,3195,353.079034863,18.7542,226.671101158,0.420747877032,165.961101029,449.898257724
136.301318338,146.092,3196,197.893,18.7378,47.2571066398,279.654254458,-18.9644,0.999884,0.988284,18.7473691543,517.028900874,18.7361802108,95.1945974024,3196,356.716976899,18.763,339.616272636,0.408363070046,167.801954272,447.155672779
39.6931199955,146.059,3197,197.904,18.7327,48.2486442051,245.007572631,-18.9971,0.999903,0.872359,18.7418002971,474.185632019,18.7325877658,122.155146364,3197,336.460223535,18.7566,316.430320946,0.391568983394,164.360609915,442.402673056
26.2132176148,146.058,3198,197.909,18.7564,81.3916354091,136.270091241,-18.9994,0.999957,0.968865,18.7678068941,517.776567083,18.7569627495,120.59993274,3198,349.937268661,18.782,288.735479754,0.398513289916,166.464883329,442.961039714
30.9327255277,146.034,3199,197.95,18.8189,34.2356365514,127.628746473,-19.0752,0.999849,1.00702,18.8265155979,376.837983054,18.8175476474,133.985827044,3199,301.478657726,18.8446,236.90357054,0.393203462966,155.528790716,459.381945353
131.363605609,145.978,3200,197.967,18.7582,30.7590091371,115.743097474,-18.9806,0.999849,0.996853,18.7700451178,379.136636176,18.7583629428,119.438549037,3200,131.644137218,18.7837,272.698114407,0.398590116916,90.3878657207,473.839565686
14.228196417,146.044,3201,197.989,18.7538,90.0590794483,115.773523795,-18.9942,0.999938,1.04089,18.7653616458,475.744299231,18.753910011,96.0464809573,3201,175.54205572,18.7833,157.466949244,0.418432855177,106.746241932,381.984413236
38.5427896955,146.092,3202,198.016,18.7846,154.94265563,123.26730297,-19.0202,0.999867,1.10933,18.7939412899,831.23516753,18.7826074619,131.402454005,3202,295.363423607,18.8127,285.521208658,0.420887795047,144.251890615,453.587784569
124.576089244,146.111,3203,198.035,18.7219,129.987568025,125.866033414,-18.9587,0.999932,1.1152,18.7335856408,717.437373032,18.7208925914,92.3786112957,3203,300.666683218,18.7526,215.945233547,0.429071257334,147.927449345,401.032123501
140.823415879,146.078,3204,198.076,18.7379,64.6702032355,120.289223121,-18.9665,0.999843,1.12338,18.7464394669,542.59691236,18.736396605,97.5784509318,3204,148.099338412,18.7599,275.100917204,0.424724172219,96.4619967121,476.625822549
65.9561578207,146.1,3205,198.112,18.7183,103.723152184,117.391680926,-18.9351,0.999937,1.09749,18.726735273,369.492380379,18.7159670876,116.963792545,3205,194.849031422,18.7439,186.093710875,0.434999577121,114.251833438,482.876213005
51.1018420327,146.095,3206,198.145,18.6427,80.6815721812,204.313721116,-18.8721,0.999941,1.11892,18.650287616,482.567925578,18.6408242653,172.834216531,3206,302.085600549,18.6706,289.056712478,0.440386130687,152.233682762,550.92569024
88.1942379654,146.097,3207,198.18,18.6984,74.1849715103,225.934625629,-18.8934,0.999859,1.27684,18.7050834341,468.592742517,18.6959015824,138.38570366,3207,340.04118658,18.7244,273.934365573,0.457860472645,162.22871726,456.69888431
78.4386104036,146.205,3208,198.195,18.6921,89.3045818681,200.660224129,-18.8974,0.99986,1.14264,18.6956840694,651.375862582,18.68982168,120.980269262,3208,461.239625523,18.7121,250.598295664,0.452304375173,182.576467223,542.477084094
55.7358735437,146.216,3209,198.216,18.6346,99.825324903,205.635401129,-18.8566,0.999906,1.01089,18.6410614659,628.213880511,18.6331054588,154.074794035,3209,373.192619532,18.6597,291.956131042,0.458363392691,165.481517492,492.65629467
193.516902467,146.255,3210,198.218,18.7134,100.512455838,301.37169367,-18.9407,0.9998,1.17659,18.7201216007,727.990070223,18.7117655163,69.2663538965,3210,455.505033375,18.7352,322.194047101,0.467669309031,179.515787309,403.738313918
11.9964855368,146.277,3211,198.254,18.6463,85.7595170636,293.99906388,-18.916,0.999889,1.04476,18.6537432304,643.067641893,18.6436690335,183.807084345,3211,455.352399036,18.6711,365.855979843,0.451714805811,177.238254435,608.725328032
88.8516796321,146.284,3212,198.264,18.7506,98.5942952409,289.422071085,-19.0376,0.999959,1.02094,18.757948147,737.648305281,18.7490516984,209.043331875,3212,457.438454023,18.7784,355.828654514,0.442578080721,176.777573868,646.500208683
48.8306181685,146.388,3213,198.302,18.7415,103.856236455,264.457427363,-19.023,0.999919,0.927534,18.7501136208,736.754227083,18.7390606269,205.596760635,3213,438.417187661,18.7673,407.649523168,0.433202283548,177.456546641,621.462256872
