AverageAction,AverageY,StdReturn,MaxReturn,MaxEsReturn,AverageAbsQ,AverageEsReturn,AverageDiscountedReturn,AverageAbsY,Iteration,QFunRegParamNorm,MinReturn,AverageQ,MinEsReturn,AverageAbsQYDiff,Epoch,PolicyRegParamNorm,AverageQLoss,StdEsReturn,AveragePolicySurr,AverageReturn
0.975287,26.3505145995,1206.58707973,3665.06970818,2566.40688573,26.3494,2566.40688573,270.231552182,26.3505286329,445,81.084,-64.6826570632,26.3494,2566.40688573,0.25294643911,445,81.2023,0.906996,0.0,-26.4811,2402.70563046
0.976069,26.3548590422,1007.47576696,3746.03259513,2632.42512035,26.3543,2632.42512035,280.919110584,26.3549022899,446,81.1708,186.5965446,26.3543,2632.42512035,0.245762138909,446,81.3749,0.742658,0.0,-26.4799,3179.50475204
0.964265,26.4510692341,854.755823911,4095.43687851,2293.65033262,26.4505,2293.65033262,323.981808094,26.4511094197,447,81.2944,1130.98939545,26.4505,2293.65033262,0.267883955737,447,81.4316,0.978568,0.0,-26.5864,3666.14547627
0.957878,26.3190985062,1066.80793276,2987.69436537,484.385061042,26.3182,484.385061042,225.59963717,26.3191284041,448,81.3947,213.314794806,26.3182,484.385061042,0.241256861135,448,81.5192,0.659726,0.0,-26.4378,2347.3748597
0.959356,26.41265681,70.805688487,3253.73991927,2263.46076644,26.4127,2263.46076644,267.218229855,26.4126878374,449,81.4658,3010.27839465,26.4127,2263.46076644,0.238333285065,449,81.5575,0.624296,0.0,-26.5442,3138.39703418
0.959711,26.3839060857,117.138830437,3575.84917375,2148.47453349,26.3848,2148.47453349,281.302220924,26.383940702,450,81.59,3218.85603725,26.3848,2148.47453349,0.255764044674,450,81.6408,0.850312,0.0,-26.4965,3425.82602826
0.961262,26.3928207137,105.285106531,3291.92491681,2075.81456413,26.3907,2075.81456413,243.393140674,26.3928437061,451,81.666,2914.05581104,26.3907,2075.81456413,0.251656670664,451,81.7342,0.823535,0.0,-26.5116,3096.44349404
0.983286,26.3873079955,1379.31805909,3510.14847934,2181.6724261,26.3864,2181.6724261,237.737015285,26.387313082,452,81.7842,-345.425083749,26.3864,2181.6724261,0.255529465754,452,81.8078,0.874191,0.0,-26.5173,2273.33211765
0.970212,26.341641498,70.0077523895,3374.52226358,2484.0778904,26.3425,2484.0778904,260.904712462,26.3416655931,453,81.831,3174.17356006,26.3425,2484.0778904,0.246957844889,453,81.8695,0.918772,0.0,-26.4777,3307.20419153
0.964076,26.3857247006,214.023013313,3708.42354633,1598.90843131,26.3837,1598.90843131,298.774557758,26.3857324406,454,81.9685,2915.16110373,26.3837,1598.90843131,0.259261475157,454,81.8538,0.970527,0.0,-26.5076,3529.80346894
0.98316,26.5137728218,816.120202251,3764.52962288,2073.3910653,26.5126,2073.3910653,285.757064335,26.5137900097,455,82.0341,1142.97383916,26.5126,2073.3910653,0.247697522598,455,82.0615,0.808889,0.0,-26.6294,3085.17773331
0.971402,26.4894201523,1266.8023104,3621.89466551,2276.62153414,26.4891,2276.62153414,266.147219518,26.4894319305,456,82.1384,40.6330684143,26.4891,2276.62153414,0.245659626725,456,82.1609,0.766794,0.0,-26.6103,2773.36377169
0.975268,26.3954333726,1362.66957737,3474.91748289,2405.4408721,26.3951,2405.4408721,250.580339389,26.395441939,457,82.228,-32.7987196457,26.3951,2405.4408721,0.242725179531,457,82.1817,0.72903,0.0,-26.5303,1943.90950347
0.977749,26.4788987811,1382.00247547,3920.75676768,2320.31291231,26.4784,2320.31291231,310.609258989,26.478933089,458,82.3073,423.171473072,26.4784,2320.31291231,0.241252038862,458,82.3163,0.595835,0.0,-26.617,2186.65510586
0.975908,26.578878529,1019.31428382,3835.39307236,2310.18756691,26.5777,2310.18756691,281.091241391,26.5788963822,459,82.3816,135.790531254,26.5777,2310.18756691,0.25395073025,459,82.348,0.822738,0.0,-26.7019,3106.25851192
0.9911,26.3341375335,56.0094567431,2568.04062156,2289.05501669,26.3335,2289.05501669,201.483617204,26.3341539957,460,82.4441,2390.58155161,26.3335,2289.05501669,0.262281983829,460,82.3878,0.937458,0.0,-26.4555,2475.90783787
0.962336,26.473056615,54.4495184698,3502.97599244,199.834415767,26.4726,199.834415767,277.320368278,26.4730748776,461,82.5009,3301.46338443,26.4726,199.834415767,0.25878851401,461,82.5195,0.912694,0.0,-26.5902,3355.92389251
0.960911,26.422830826,72.3639686959,3498.29236202,2027.27263016,26.4216,2027.27263016,276.620381961,26.4228396983,462,82.5742,3264.21593122,26.4216,2027.27263016,0.235701242764,462,82.622,0.595002,0.0,-26.5492,3397.51736951
0.972825,26.4021505744,160.317681995,4087.45601313,2200.01378759,26.4012,2200.01378759,311.24968506,26.4021680576,463,82.6974,3527.84818622,26.4012,2200.01378759,0.255506551106,463,82.7222,0.911169,0.0,-26.523,3877.44565427
0.968814,26.4582826102,365.336918162,3317.44799131,2317.48522684,26.4578,2317.48522684,265.564319862,26.4583077351,464,82.773,2022.68095137,26.4578,2317.48522684,0.254596355461,464,82.7532,0.924863,0.0,-26.5794,3004.91889695
0.940797,26.4712188279,44.4467724865,3397.45613789,1986.99960958,26.4706,1986.99960958,272.41451774,26.4712353885,465,82.8426,3270.23090451,26.4706,1986.99960958,0.248869294519,465,82.7593,0.886468,0.0,-26.5871,3351.58272777
0.934817,26.385657861,247.788011438,3509.03059631,2183.46020625,26.3849,2183.46020625,271.178414717,26.3856873534,466,82.9661,2624.95690765,26.3849,2183.46020625,0.245185961741,466,82.8304,0.789869,0.0,-26.5124,3333.77608567
0.960696,26.466730198,60.6709281908,3203.19499464,2262.75936456,26.4673,2262.75936456,258.017056755,26.4667522671,467,83.0316,2959.71208291,26.4673,2262.75936456,0.236634382472,467,82.9388,0.697305,0.0,-26.5957,3073.49239987
0.97303,26.4605441518,1271.19038873,3689.24950847,2124.34429719,26.4585,2124.34429719,279.506856734,26.460552769,468,83.1211,189.021211698,26.4585,2124.34429719,0.239158900361,468,83.0613,0.683823,0.0,-26.5978,2682.15184391
0.969784,26.460081955,1143.96391923,3315.30008016,2356.73029828,26.4602,2356.73029828,256.023665097,26.4601167422,469,83.2038,36.6281104027,26.4602,2356.73029828,0.255428762261,469,83.0789,0.945238,0.0,-26.5828,1244.90606794
0.980954,26.4147358817,45.9875585064,3140.10499498,2390.74505542,26.4142,2390.74505542,252.231670974,26.4147529958,470,83.3259,2992.73252789,26.4142,2390.74505542,0.256487891853,470,83.0354,0.885622,0.0,-26.5245,3054.84017264
0.963582,26.4638689948,1222.82391244,3880.88481134,2097.638705,26.4632,2097.638705,298.085465924,26.4638829244,471,83.3751,425.614021417,26.4632,2097.638705,0.224640897169,471,83.1278,0.530165,0.0,-26.5765,3128.31280518
0.953491,26.3203527995,63.8065865078,3339.78184281,1424.10896241,26.3196,1424.10896241,259.917508216,26.3203640383,472,83.4426,3119.18244261,26.3196,1424.10896241,0.239375280414,472,83.1162,0.703621,0.0,-26.4309,3201.18160148
0.955729,26.387798159,993.617591577,3882.99022972,2384.52848542,26.3863,2384.52848542,315.281576948,26.3878187203,473,83.5788,490.217737492,26.3863,2384.52848542,0.257723219923,473,83.2196,0.954105,0.0,-26.4827,3465.04930614
0.969848,26.4514796278,110.567442676,3353.10373263,2156.84744449,26.4512,2156.84744449,259.896703498,26.4515157112,474,83.627,2904.39780726,26.4512,2156.84744449,0.236311987136,474,83.2685,0.670299,0.0,-26.5549,3166.6747935
0.970899,26.4158576201,750.033440541,3023.80597729,2081.16485022,26.4154,2081.16485022,222.105586415,26.4158859753,475,83.7157,244.814542177,26.4154,2081.16485022,0.252643050957,475,83.4488,0.853783,0.0,-26.5328,2211.05243212
0.976346,26.3891979154,1160.82534411,4007.69183308,665.179947735,26.3887,665.179947735,295.972800323,26.389210256,476,83.7524,1039.49140876,26.3887,665.179947735,0.228934690598,476,83.5065,0.559855,0.0,-26.5112,2872.11318988
0.980714,26.353469565,830.539152136,3351.36003018,2093.93951115,26.3529,2093.93951115,252.559279928,26.3534897406,477,83.819,923.461545247,26.3529,2093.93951115,0.231787879314,477,83.6211,0.628377,0.0,-26.4688,2655.52957846
0.97806,26.3715541856,1202.21488773,3696.1090657,2374.00312685,26.3705,2374.00312685,257.234150342,26.371581179,478,83.8837,-459.367588354,26.3705,2374.00312685,0.238840960279,478,83.6555,0.709502,0.0,-26.5135,2851.5271727
0.978902,26.4677680964,1195.59763454,3040.49770728,1943.44641954,26.4677,1943.44641954,246.227874285,26.4677797799,479,83.9335,-76.7719448572,26.4676,1943.44641954,0.245578645776,479,83.7791,0.765413,0.0,-26.6035,1490.79920272
0.9838,26.3938047252,1555.2464517,3543.59151817,1869.33802433,26.3931,1869.33802433,224.795208663,26.3938240262,480,84.0464,-627.371639898,26.3931,1869.33802433,0.245681218438,480,83.8921,0.758162,0.0,-26.5282,1260.81560426
0.972526,26.4837918612,634.248547281,4326.6260793,1964.8457224,26.4826,1964.8457224,320.681521112,26.4837981793,481,84.1743,2505.89846493,26.4826,1964.8457224,0.254749511261,481,84.0377,0.896281,0.0,-26.6086,3707.25760192
0.981683,26.3993523563,1022.17966406,4064.42729787,2444.8044086,26.3991,2444.8044086,318.238212375,26.399375533,482,84.2985,530.38890924,26.3991,2444.8044086,0.247125208737,482,84.1929,0.820124,0.0,-26.5248,3589.86040483
0.966262,26.5282094304,51.61967896,3529.33348422,2506.07824945,26.5271,2506.07824945,272.612873614,26.5282328613,483,84.3544,3363.9730376,26.5271,2506.07824945,0.250412074193,483,84.3102,0.833569,0.0,-26.6696,3426.17822618
0.97901,26.4293102785,1595.21289954,3673.67058431,2080.40116671,26.4295,2080.40116671,245.190273744,26.4293300693,484,84.4013,-276.380345679,26.4295,2080.40116671,0.231469049531,484,84.3963,0.586012,0.0,-26.5587,2159.8270185
0.979824,26.534823372,163.721533879,4030.34119292,2070.96582689,26.5345,2070.96582689,314.802728014,26.5348263357,485,84.4788,3424.31163278,26.5345,2070.96582689,0.243866221949,485,84.4031,0.76056,0.0,-26.6715,3709.61474929
0.976353,26.538025378,1508.24015371,3774.54796655,2549.48313797,26.5376,2549.48313797,261.797294757,26.5380380682,486,84.629,-189.718081924,26.5376,2549.48313797,0.258841166357,486,84.5009,0.911348,0.0,-26.6611,2004.03270258
0.983156,26.4960042475,1549.50971365,3974.45463786,-106.811204572,26.4947,-106.811204572,270.239872559,26.4960100719,487,84.709,-97.5010836922,26.4947,-106.811204572,0.258808046759,487,84.6685,0.900871,0.0,-26.6257,2134.59910535
0.986429,26.4890364853,937.355753159,2448.58155502,2307.86333875,26.4883,2307.86333875,152.54161351,26.4890528639,488,84.8537,-34.200560282,26.4883,2307.86333875,0.257523410543,488,84.7386,0.924427,0.0,-26.6288,1098.2187708
0.984139,26.5768717045,976.413502871,2866.76966786,2298.98285565,26.576,2298.98285565,223.663698405,26.5769050815,489,84.8974,17.2032793547,26.576,2298.98285565,0.248306725832,489,84.7794,0.765158,0.0,-26.7054,1200.37708781
0.985779,26.5682140731,1076.33267473,3699.19514554,2219.97514931,26.5672,2219.97514931,290.313047371,26.5682664889,490,84.9921,582.819331069,26.5672,2219.97514931,0.241463050553,490,84.8235,0.741214,0.0,-26.6983,2135.47943642
0.978303,26.5788117644,1329.93359791,3709.4550274,2370.32092747,26.5785,2370.32092747,207.458656474,26.5788195001,491,85.0574,-263.812927087,26.5785,2370.32092747,0.263144913013,491,84.8705,0.990695,0.0,-26.7238,1831.56991697
0.981215,26.5739370744,761.963158667,3739.47392556,2405.33348814,26.5728,2405.33348814,267.73752714,26.5739475785,492,85.1591,1536.3752168,26.5728,2405.33348814,0.266936432231,492,84.9487,0.963653,0.0,-26.7033,2809.16341798
0.974782,26.5652809147,1165.92486567,4079.30419021,1946.76484603,26.5648,1946.76484603,293.323083325,26.5653042641,493,85.2579,236.915414227,26.5648,1946.76484603,0.277750618512,493,85.154,1.16828,0.0,-26.6918,3281.7614125
0.969862,26.5885355404,678.808231037,4112.61921317,2060.75369355,26.5877,2060.75369355,322.300080886,26.5885510788,494,85.3507,1731.17258948,26.5877,2060.75369355,0.269291744409,494,85.1425,1.05253,0.0,-26.7153,3755.42469876
0.967299,26.5684596947,200.73660062,3954.64851036,2464.31686905,26.5678,2464.31686905,270.998563405,26.5684874814,495,85.4498,3323.11070153,26.5678,2464.31686905,0.25278004789,495,85.1932,0.817151,0.0,-26.6957,3674.11837167
0.971902,26.6190296534,104.616625857,3740.9884743,2518.38419731,26.6182,2518.38419731,268.07603135,26.6190298874,496,85.5312,3350.76153357,26.6182,2518.38419731,0.2502948282,496,85.3253,0.846619,0.0,-26.7408,3542.08521965
0.979988,26.6787489099,1315.78503896,3947.40061725,2265.07480592,26.6779,2265.07480592,294.893397783,26.6787550945,497,85.6031,-99.7951879157,26.6778,2265.07480592,0.241187498384,497,85.3811,0.715191,0.0,-26.802,2659.70685916
0.960856,26.6162876253,115.131416727,3650.29444912,1275.59680422,26.6155,1275.59680422,286.481666273,26.6163002976,498,85.6843,3262.44846411,26.6155,1275.59680422,0.254138054126,498,85.4682,0.768646,0.0,-26.7492,3494.45154378
0.967399,26.6402531908,1118.36094671,3580.0960432,2146.11113313,26.64,2146.11113313,280.60165477,26.6402801833,499,85.8329,312.327736962,26.64,2146.11113313,0.269190261627,499,85.4531,0.974165,0.0,-26.7808,2710.71721458
0.961783,26.6818566181,179.726986495,3243.34325413,2349.66083691,26.6821,2349.66083691,234.142914454,26.6818770342,500,85.92,2570.33192934,26.682,2349.66083691,0.251513408957,500,85.6222,0.816775,0.0,-26.8227,2880.89766258
0.968552,26.6998621195,849.031522223,3741.30944944,2097.03677646,26.6983,2097.03677646,293.960973231,26.699913488,501,85.9797,1331.22249673,26.6983,2097.03677646,0.251247334593,501,85.6339,0.79513,0.0,-26.8322,2964.82972136
0.970731,26.6717050116,1005.62050407,3847.51873404,2445.92985303,26.6701,2445.92985303,271.101189985,26.6717166898,502,86.059,596.35247218,26.6701,2445.92985303,0.250137814374,502,85.659,0.854642,0.0,-26.7963,3123.58019834
0.970584,26.699002392,1034.56618897,4400.62314231,2122.96613427,26.699,2122.96613427,354.726507872,26.6990071747,503,86.1472,778.722784503,26.699,2122.96613427,0.251851802009,503,85.7907,0.867504,0.0,-26.8334,3846.2268914
0.975071,26.7660690287,1306.19664631,3979.34055263,2432.89742641,26.7653,2432.89742641,278.230370753,26.7660710565,504,86.2329,139.550922899,26.7653,2432.89742641,0.261940529793,504,85.829,0.85853,0.0,-26.8975,2823.22587249
0.987009,26.7995310543,635.970651012,3443.0373382,2474.9464728,26.8003,2474.9464728,255.393515551,26.799572578,505,86.2948,1115.76432904,26.8003,2474.9464728,0.250044947257,505,85.955,0.802161,0.0,-26.9288,2983.81384859
0.973571,26.8285719715,1214.81998723,3217.18680918,2084.09909964,26.8267,2084.09909964,239.655448127,26.8286045062,506,86.4282,-221.57074606,26.8267,2084.09909964,0.247823724802,506,86.0126,0.74071,0.0,-26.952,2229.46053245
0.948922,26.8586857314,145.434356268,3169.08586819,2206.54110757,26.858,2206.54110757,243.515156799,26.8587008867,507,86.4985,2668.40648285,26.858,2206.54110757,0.253763367406,507,86.0491,0.828586,0.0,-26.9706,2984.66038952
0.956598,26.7043794816,1062.01133404,3609.94760271,2252.68431351,26.7043,2252.68431351,278.250192033,26.7043836325,508,86.6028,206.576608287,26.7043,2252.68431351,0.238478501597,508,86.1616,0.644883,0.0,-26.8271,2765.97607863
0.963562,26.7943998894,810.833189227,3301.07955388,1726.41517816,26.7936,1726.41517816,238.504630997,26.7944065626,509,86.6912,311.377756381,26.7936,1726.41517816,0.249700267775,509,86.2389,0.768719,0.0,-26.917,2657.65726377
0.956925,26.7266976148,316.823297184,3392.22960048,2392.7609763,26.7264,2392.7609763,268.857627866,26.7267071005,510,86.7745,2241.64659945,26.7264,2392.7609763,0.269419922276,510,86.1894,1.05364,0.0,-26.8447,3142.63495329
0.980113,26.9296855679,1049.4600239,2790.82029583,2472.60700478,26.9293,2472.60700478,206.036292889,26.9297017334,511,86.8064,-220.699266099,26.9293,2472.60700478,0.239934193023,511,86.2532,0.616797,0.0,-27.0703,1407.68198644
0.975821,26.7862700181,1111.98617774,3505.72118505,2255.08011643,26.7867,2255.08011643,251.048982638,26.7863062759,512,86.9083,575.616566644,26.7867,2255.08011643,0.259935661292,512,86.3182,0.916986,0.0,-26.9444,2529.93460818
0.958155,26.8425046615,1142.05885014,3824.94866848,497.740549557,26.8407,497.740549557,274.143192722,26.8425184511,513,86.9662,-170.606707789,26.8407,497.740549557,0.239230512286,513,86.4192,0.600992,0.0,-26.9882,3238.34322918
0.968379,26.807599726,99.9594486397,3226.23109626,2262.18408782,26.8068,2262.18408782,242.507540399,26.8076069936,514,87.0375,2877.42294018,26.8068,2262.18408782,0.266173629356,514,86.4932,0.939326,0.0,-26.9495,3127.83452673
0.974373,26.8732708021,711.484597188,2912.43740267,2541.04927019,26.8737,2541.04927019,244.059852793,26.8732796407,515,87.0668,983.633766654,26.8737,2541.04927019,0.239086452928,515,86.6743,0.64576,0.0,-27.0085,2231.47114524
0.960196,26.8606121946,74.2566485781,3540.43900028,1941.24355234,26.8593,1941.24355234,287.803176118,26.8606145358,516,87.1294,3259.62444105,26.8593,1941.24355234,0.2513894341,516,86.6551,0.789302,0.0,-26.9872,3440.48744015
0.977831,26.8823673623,1111.78505274,4069.83853994,2243.33056384,26.8827,2243.33056384,285.25043561,26.8823892048,517,87.2109,-38.1303038035,26.8827,2243.33056384,0.257046923235,517,86.7931,0.816231,0.0,-27.0132,3252.9040899
0.965373,26.9211773467,110.230955473,3804.30336796,914.626007529,26.9202,914.626007529,303.833361838,26.9211822365,518,87.2785,3443.76842454,26.9202,914.626007529,0.259878699381,518,86.8126,0.958076,0.0,-27.054,3628.71962959
0.965897,27.0309220909,149.832685482,3634.78270281,2217.27234883,27.0297,2217.27234883,291.758406798,27.0309361289,519,87.3785,3078.85469761,27.0297,2217.27234883,0.259430194272,519,86.9769,0.877749,0.0,-27.1688,3368.55133592
0.972624,26.9489022955,690.868268543,3468.49566545,2483.10518913,26.9494,2483.10518913,263.434158565,26.9489133036,520,87.4827,1030.39799124,26.9494,2483.10518913,0.252765554652,520,87.0408,0.71085,0.0,-27.0815,3085.04309545
0.981943,26.9664744231,812.722261418,3147.24481367,2248.26273183,26.9647,2248.26273183,226.060477907,26.9665146656,521,87.593,720.984633991,26.9647,2248.26273183,0.2830051511,521,87.0813,1.14669,0.0,-27.1141,1881.28651197
0.983409,26.9092055638,988.028948655,2974.08898064,2249.8190862,26.9098,2249.8190862,189.369742026,26.9092116941,522,87.6897,-114.656605821,26.9098,2249.8190862,0.255886904143,522,87.1999,0.78869,0.0,-27.0701,1786.39562245
0.969835,27.037387727,1047.58985884,4063.41395791,2206.69929399,27.0364,2206.69929399,309.515684004,27.0374000433,523,87.7699,1006.10480864,27.0364,2206.69929399,0.26760868911,523,87.1853,0.874928,0.0,-27.1909,3291.93940214
0.979687,27.0314028035,176.419248212,3390.81772185,249.490791836,27.0307,249.490791836,247.517211078,27.0314224156,524,87.808,2772.54681906,27.0307,249.490791836,0.252941690681,524,87.2774,0.663841,0.0,-27.188,3176.43629106
0.975736,27.1207967427,947.454263909,3547.05663959,2235.44489465,27.12,2235.44489465,259.385994599,27.1207970561,525,87.8832,348.154561656,27.12,2235.44489465,0.263125331048,525,87.3427,0.853154,0.0,-27.2519,2827.48400413
0.981502,27.0941532097,1206.19912823,3460.04138317,2418.94627001,27.0931,2418.94627001,261.05765253,27.0941663482,526,87.9856,201.486698479,27.0931,2418.94627001,0.266198566493,526,87.4293,0.882387,0.0,-27.2312,2421.15301914
0.976347,27.2173148782,447.326667625,3530.89029205,2322.16065153,27.2165,2322.16065153,286.915914477,27.2173430057,527,88.0656,1872.44800249,27.2165,2322.16065153,0.261099842208,527,87.5464,0.827236,0.0,-27.3631,3067.74699967
0.969128,27.1793466357,520.311086293,3527.43879274,1791.15973245,27.1782,1791.15973245,289.594621433,27.1793591051,528,88.1566,1653.28978365,27.1782,1791.15973245,0.282280951688,528,87.6105,1.16793,0.0,-27.3362,3167.81106214
0.979933,27.2409021207,233.598800375,3291.36775672,2519.72645544,27.2413,2519.72645544,244.499902662,27.2409171965,529,88.2908,2506.76781815,27.2413,2519.72645544,0.276430083466,529,87.7124,1.0232,0.0,-27.3916,2818.25801319
0.976719,27.2394935518,761.601844412,3425.58653698,2248.59210556,27.2385,2248.59210556,272.495060544,27.2395321235,530,88.3776,746.447062521,27.2385,2248.59210556,0.254765847949,530,87.8397,0.788739,0.0,-27.3815,3007.95901777
0.981665,27.2050178146,645.30272889,3605.58257153,2247.48961368,27.2042,2247.48961368,271.002962429,27.2050328933,531,88.4379,1199.09991839,27.2042,2247.48961368,0.237384719179,531,87.9537,0.548853,0.0,-27.3252,3056.76642457
0.984611,27.2807848545,125.938845524,4252.82045732,2341.54372086,27.2805,2341.54372086,344.943353371,27.2808034524,532,88.5192,3817.11337752,27.2805,2341.54372086,0.255752132403,532,87.9808,0.745816,0.0,-27.4139,4086.85664232
0.986089,27.1625787045,1463.68038299,3962.98973336,2473.59063775,27.1619,2473.59063775,267.746274617,27.1626019233,533,88.5934,-8.44507148584,27.1619,2473.59063775,0.272365266183,533,88.0995,1.034,0.0,-27.3112,2341.05751415
0.984353,27.2185880584,684.048878125,4275.57530973,2126.79229914,27.2185,2126.79229914,323.954398433,27.2185918029,534,88.679,1970.31044299,27.2185,2126.79229914,0.287230868377,534,88.0117,1.18695,0.0,-27.366,3658.33765766
0.982192,27.1770110523,688.187639634,2771.54473872,2293.64061582,27.1758,2293.64061582,206.627768768,27.1770507876,535,88.7556,707.912862749,27.1758,2293.64061582,0.258119219845,535,88.1065,0.809046,0.0,-27.3188,2192.00507063
0.978133,27.2391619901,734.475491359,3160.75161428,2526.6107425,27.2388,2526.6107425,238.646416834,27.2391969082,536,88.8807,537.057221443,27.2388,2526.6107425,0.263067881698,536,88.1839,0.773067,0.0,-27.3657,2557.498797
0.975802,27.2964223971,729.555526939,3367.76738662,2315.13750072,27.2961,2315.13750072,267.776874752,27.296424575,537,88.9938,834.688753932,27.2961,2315.13750072,0.267951944514,537,88.2528,0.855566,0.0,-27.4294,3000.84214108
0.965428,27.2455724438,184.013442868,3435.33343862,2146.20149359,27.2446,2146.20149359,249.22543868,27.2455798421,538,89.0931,2809.43627599,27.2446,2146.20149359,0.272640009211,538,88.4059,0.908137,0.0,-27.3848,3170.77007291
0.959911,27.324012304,62.7788239013,3496.95037038,2491.607693,27.3237,2491.607693,276.924810882,27.3240274398,539,89.1878,3257.89890489,27.3237,2491.607693,0.28622989338,539,88.419,1.20141,0.0,-27.4717,3411.60527308
0.966472,27.3765961616,757.118594744,3332.70272044,2063.05216515,27.3756,2063.05216515,258.910136843,27.3766068986,540,89.241,604.097243757,27.3756,2063.05216515,0.247302659292,540,88.4547,0.608913,0.0,-27.5076,2844.94502786
0.972266,27.343551825,104.055032736,3321.95033864,2099.10406802,27.3431,2099.10406802,260.567260648,27.3435645396,541,89.2774,3014.03500892,27.3431,2099.10406802,0.253016293765,541,88.5019,0.705156,0.0,-27.4748,3166.10313725
0.981501,27.4216678806,82.363908267,2340.38087956,2040.83777959,27.4218,2040.83777959,189.391954169,27.4216980521,542,89.3634,2040.74475187,27.4218,2040.83777959,0.267610259801,542,88.6414,0.849725,0.0,-27.552,2207.20961973
0.975479,27.2880341442,107.42177725,3355.53039573,1939.09114385,27.288,1939.09114385,269.640176527,27.2880527359,543,89.5026,3024.93215871,27.288,1939.09114385,0.26120996525,543,88.6975,0.864504,0.0,-27.4181,3174.76245498
0.968465,27.4122593218,107.216087554,3771.44155607,2205.59194117,27.4105,2205.59194117,298.626033557,27.4122928124,544,89.5554,3428.3395321,27.4105,2205.59194117,0.259283248731,544,88.7122,0.773037,0.0,-27.5345,3607.65682249
0.972041,27.359440083,708.590308849,3299.35605924,2227.64999588,27.3583,2227.64999588,254.965245551,27.3594437604,545,89.6109,1020.534005,27.3583,2227.64999588,0.261658847643,545,88.7887,0.877775,0.0,-27.4779,2793.63572973
0.96552,27.4465595873,117.592318844,3504.90968551,2299.93287295,27.4467,2299.93287295,263.239804015,27.4465958511,546,89.6953,3022.42121174,27.4467,2299.93287295,0.274867570526,546,88.871,1.03528,0.0,-27.5762,3239.57424712
0.963371,27.423199449,84.3828320105,3204.64554498,2202.21160779,27.4229,2202.21160779,249.612089558,27.4232179682,547,89.7336,2945.21442709,27.4229,2202.21160779,0.257144650764,547,88.8854,0.754754,0.0,-27.5398,3052.58075913
0.968648,27.4851363823,38.0954096119,2934.04610424,2221.29290926,27.4842,2221.29290926,230.735609509,27.4851630566,548,89.7691,2794.2230013,27.4842,2221.29290926,0.254737216437,548,88.9712,0.848671,0.0,-27.6092,2863.17916299
0.972789,27.3059605068,136.067234425,3575.66697112,2098.71295445,27.3055,2098.71295445,264.965248576,27.305978703,549,89.8761,3105.17899663,27.3055,2098.71295445,0.273334216559,549,89.0178,0.997039,0.0,-27.4303,3400.7468818
0.976388,27.3629315836,133.2735328,3399.08613208,2267.87239217,27.3624,2267.87239217,260.817393025,27.3629430051,550,89.9469,3012.85685991,27.3624,2267.87239217,0.259159838209,550,89.0768,0.811433,0.0,-27.4816,3226.66959659
0.993157,27.4133489925,1241.69046478,2886.0285347,2063.82628702,27.413,2063.82628702,189.202189049,27.4133621807,551,90.0409,-348.728858343,27.413,2063.82628702,0.261749672067,551,89.1528,0.881633,0.0,-27.5536,811.583416719
0.975325,27.5259136801,159.97470654,3692.64834189,2165.26924504,27.5252,2165.26924504,285.217105566,27.5259258318,552,90.0833,3208.66662336,27.5252,2165.26924504,0.239506981406,552,89.2795,0.65459,0.0,-27.6651,3451.28630422
0.988565,27.4562629218,978.067403957,2869.21981826,1874.0648985,27.4552,1874.0648985,211.099899786,27.4562708826,553,90.1673,-415.03624466,27.4552,1874.0648985,0.264891142334,553,89.514,0.856332,0.0,-27.5886,1627.11444064
0.977084,27.522810319,82.6520781191,3684.38276654,2023.50408677,27.5226,2023.50408677,294.720253437,27.5228598906,554,90.2,3445.9624076,27.5226,2023.50408677,0.255112468316,554,89.533,0.696283,0.0,-27.6556,3559.99794176
0.969127,27.3500680477,70.1203690956,3295.61321343,477.695145915,27.3495,477.695145915,271.276796362,27.350077255,555,90.2749,3025.68288089,27.3495,477.695145915,0.255694445566,555,89.5724,0.70032,0.0,-27.4829,3192.67344998
0.979142,27.4620585181,1160.49091546,3996.31807775,2344.33238092,27.4637,2344.33238092,318.35111616,27.4620869854,556,90.3345,1111.93274998,27.4637,2344.33238092,0.252449947714,556,89.7664,0.777957,0.0,-27.5902,3124.34141012
0.98268,27.5236260116,992.09709274,3706.44033478,2343.74294257,27.5204,2343.74294257,264.881281,27.5236448212,557,90.4272,682.311167149,27.5204,2343.74294257,0.272677624543,557,89.9403,0.993244,0.0,-27.6437,2538.20255236
0.984906,27.4928432197,1215.07615275,3267.92133697,2258.64762021,27.4933,2258.64762021,242.080775888,27.4928539472,558,90.5375,-628.674248325,27.4933,2258.64762021,0.281055060734,558,90.0239,1.16049,0.0,-27.6089,2254.2258958
0.990294,27.4642157924,1000.08998911,2425.87913595,2067.08266029,27.4628,2067.08266029,215.169770295,27.4642209372,559,90.6097,-281.358724324,27.4628,2067.08266029,0.255356269989,559,90.0521,0.915209,0.0,-27.6019,524.089851865
0.978893,27.5112069245,1060.11760057,3720.59827096,1019.69497826,27.5107,1019.69497826,289.016566527,27.5112209717,560,90.6446,655.379385488,27.5107,1019.69497826,0.251480868023,560,90.1701,0.785212,0.0,-27.655,2924.1947254
