StdReturn,MaxEsReturn,PolicyRegParamNorm,AverageQLoss,MinReturn,MinEsReturn,QFunRegParamNorm,AverageY,AverageAction,AverageEsReturn,MaxReturn,AverageAbsY,AverageAbsQYDiff,AverageAbsQ,AverageReturn,StdEsReturn,AverageQ,AveragePolicySurr,Iteration,Epoch,AverageDiscountedReturn
41.9328937454,1019.44725525,123.32,22.9152,1424.28917755,1019.44725525,198.31,146.727256713,0.923697,1019.44725525,1556.2734625,146.727551288,1.15736016819,146.725,1499.05469518,0.0,146.725,-147.421,1455,1455,128.437556046
37.1588158453,1051.60514347,123.401,16.6908,1434.09420968,1051.60514347,198.336,146.818977216,0.935587,1051.60514347,1561.46350947,146.819234814,1.07229590949,146.817,1476.02908506,0.0,146.817,-147.536,1456,1456,129.076995408
48.4679300298,986.828090273,123.451,26.8776,1288.03556342,986.828090273,198.415,146.779123701,0.944523,986.828090273,1441.02226764,146.779408813,1.20446858245,146.779,1377.90527985,0.0,146.779,-147.497,1457,1457,119.155326957
25.2562146127,924.495917389,123.501,26.5449,1273.44644676,924.495917389,198.538,146.800794121,0.929966,924.495917389,1346.18406525,146.801173645,1.18078693669,146.797,1317.615076,0.0,146.797,-147.511,1458,1458,117.35570419
62.8560842161,808.63675472,123.517,23.8217,1214.24031648,808.63675472,198.663,146.838033134,0.938511,808.63675472,1427.38585983,146.8383213,1.1616064948,146.834,1334.21115226,0.0,146.834,-147.54,1459,1459,111.031031332
28.3929772837,962.740282813,123.58,24.4947,1296.7001081,962.740282813,198.723,146.829918486,0.933389,962.740282813,1405.48547951,146.830267545,1.1887160073,146.828,1349.40485715,0.0,146.828,-147.529,1460,1460,121.393942732
31.9518254658,914.377461706,123.601,29.4388,1315.9316521,914.377461706,198.848,146.822248597,0.934082,914.377461706,1425.92161608,146.822558659,1.23511118797,146.819,1386.35655115,0.0,146.819,-147.518,1461,1461,123.662663926
53.237601953,939.280908407,123.612,19.9069,1323.91244051,939.280908407,198.886,146.852185019,0.931289,939.280908407,1515.38732631,146.852406991,1.08624564394,146.851,1407.52191507,0.0,146.851,-147.567,1462,1462,123.798049892
52.2329791203,923.856938318,123.746,21.9344,1386.04659118,923.856938318,198.925,146.908709189,0.932616,923.856938318,1591.39537058,146.908978168,1.12327946747,146.905,1496.05901686,0.0,146.905,-147.612,1463,1463,134.100248987
44.4267094774,880.155236574,123.748,18.9824,1286.24097108,880.155236574,198.961,147.01117999,0.940294,880.155236574,1428.01508611,147.011393538,1.09368119303,147.008,1345.88570817,0.0,147.008,-147.717,1464,1464,117.866576395
32.3182695204,878.489104245,123.732,19.9983,1378.30804524,878.489104245,199.022,147.035002315,0.936272,878.489104245,1477.4224519,147.035235802,1.11624620895,147.035,1423.65115207,0.0,147.035,-147.737,1465,1465,125.236975664
40.1658683126,903.992111736,123.795,20.2954,1339.82542168,903.992111736,199.107,147.069157133,0.948174,903.992111736,1469.83055001,147.069469469,1.11885579735,147.067,1409.43876093,0.0,147.067,-147.784,1466,1466,121.456568269
32.9277584307,948.103422407,123.859,23.7995,1328.27763367,948.103422407,199.192,147.076965868,0.935944,948.103422407,1427.95955522,147.077149124,1.16603096814,147.075,1380.79385255,0.0,147.075,-147.79,1467,1467,123.422856225
48.6878882303,882.118811062,123.905,24.5071,1410.70501256,882.118811062,199.267,147.075777602,0.931276,882.118811062,1565.58143815,147.076089478,1.1573502831,147.069,1487.84297271,0.0,147.069,-147.791,1468,1468,129.61663218
19.8455749872,959.53556187,123.937,26.6247,1259.02632883,959.53556187,199.379,147.077352347,0.935493,959.53556187,1317.60283677,147.077770307,1.19456386438,147.076,1282.63771015,0.0,147.076,-147.776,1469,1469,118.182300525
56.4881343484,1012.66565961,123.94,29.3284,1331.7906121,1012.66565961,199.53,147.063358593,0.941666,1012.66565961,1543.50326181,147.063740302,1.2136844958,147.06,1443.8171566,0.0,147.06,-147.788,1470,1470,129.478515949
38.7007233897,913.518721169,123.98,24.144,1331.86676196,913.518721169,199.623,147.128559293,0.926769,913.518721169,1454.86223041,147.128983409,1.18589408149,147.13,1384.38632576,0.0,147.13,-147.837,1471,1471,123.293032918
47.6142521606,784.250602479,123.985,25.6051,1335.65946955,784.250602479,199.738,147.105395138,0.928417,784.250602479,1495.24381164,147.105720145,1.18854185746,147.1,1419.05518421,0.0,147.1,-147.833,1472,1472,125.786587393
51.4007246024,917.853827415,124.026,21.3799,1181.30030721,917.853827415,199.804,147.160954066,0.933123,917.853827415,1353.00503505,147.161249256,1.15049697022,147.156,1278.38941487,0.0,147.156,-147.864,1473,1473,113.326061415
43.4226900335,912.031331203,124.027,22.623,1379.54344365,912.031331203,199.875,147.220620345,0.930193,912.031331203,1504.8787729,147.220827702,1.14307532164,147.219,1447.84424955,0.0,147.219,-147.933,1474,1474,123.004260063
32.8549941034,887.712170063,124.101,23.2813,1336.55739925,887.712170063,199.989,147.267095889,0.92537,887.712170063,1452.39602922,147.267411147,1.18019674937,147.263,1417.24034337,0.0,147.263,-147.972,1475,1475,124.463411674
39.3163415562,920.064516044,124.124,25.2129,1310.2847104,920.064516044,200.058,147.266714552,0.930777,920.064516044,1436.89658068,147.267042368,1.18654521177,147.266,1370.0445506,0.0,147.266,-147.974,1476,1476,119.100554135
31.8168946713,934.603066931,124.147,24.3703,1410.93991833,934.603066931,200.146,147.293217363,0.922415,934.603066931,1510.54530846,147.293552746,1.14072934161,147.293,1448.41754757,0.0,147.293,-147.998,1477,1477,130.672797415
44.7328801238,938.984613923,124.174,17.5433,1293.78249702,938.984613923,200.188,147.398758597,0.935097,938.984613923,1437.44623542,147.399011903,1.05485378273,147.393,1392.16183954,0.0,147.393,-148.109,1478,1478,125.781549291
24.9607114576,993.129692972,124.204,23.2581,1346.49893472,993.129692972,200.252,147.39354182,0.935386,993.129692972,1419.34901849,147.393851899,1.15931121595,147.388,1383.99600747,0.0,147.388,-148.097,1479,1479,121.686679343
35.0489711983,921.860621748,124.277,25.3808,1386.68450246,921.860621748,200.291,147.330812418,0.92587,921.860621748,1507.73925318,147.331145958,1.18400477212,147.33,1456.22615455,0.0,147.33,-148.03,1480,1480,127.76650452
45.4425611886,916.901850944,124.33,20.9862,1397.16314941,916.901850944,200.38,147.388781834,0.927491,916.901850944,1563.81218044,147.389128345,1.1294350801,147.387,1493.33570166,0.0,147.387,-148.08,1481,1481,133.660902434
32.8745086416,883.724056218,124.367,28.0228,1468.26756731,883.724056218,200.447,147.310709475,0.92162,883.724056218,1575.96534366,147.311001874,1.21222785558,147.308,1522.09403902,0.0,147.308,-147.99,1482,1482,140.624137209
48.6584517326,837.67843362,124.37,22.5144,1342.21259752,837.67843362,200.523,147.348551571,0.930125,837.67843362,1519.92382725,147.348756564,1.12201291883,147.347,1403.20712235,0.0,147.347,-148.018,1483,1483,124.283380505
23.5520394477,905.663268163,124.438,20.7805,1463.62376228,905.663268163,200.592,147.330670011,0.923981,905.663268163,1552.27373984,147.330978292,1.09287311378,147.328,1508.89443315,0.0,147.328,-148.0,1484,1484,135.879593058
29.7725414969,924.115904768,124.464,24.4446,1389.93563309,924.115904768,200.697,147.251184206,0.925039,924.115904768,1491.17676124,147.251468175,1.13431394173,147.249,1440.89695779,0.0,147.249,-147.924,1485,1485,122.735660318
27.4452092779,958.373566375,124.506,18.3858,1517.41010548,958.373566375,200.782,147.24571549,0.922685,958.373566375,1599.88273982,147.246024151,1.07658486575,147.243,1564.8353089,0.0,147.243,-147.909,1486,1486,132.841481951
44.672084157,945.650426908,124.515,17.908,1408.02419336,945.650426908,200.846,147.285193552,0.919873,945.650426908,1580.4249231,147.285321855,1.04592242414,147.283,1472.92845684,0.0,147.283,-147.954,1487,1487,130.108698051
38.219962203,991.976795342,124.529,22.0987,1330.22823451,991.976795342,200.898,147.2629525,0.929061,991.976795342,1444.21234129,147.263292007,1.10674775082,147.263,1372.32742552,0.0,147.263,-147.941,1488,1488,122.160705508
39.7218587451,878.462366829,124.523,26.3743,1365.47766496,878.462366829,201.003,147.215937525,0.934058,878.462366829,1492.28861215,147.21652192,1.16916872693,147.211,1405.75469801,0.0,147.211,-147.885,1489,1489,123.648743657
548.595828852,944.561779874,124.542,26.0968,-497.448622787,944.561779874,201.076,147.242481749,0.931666,944.561779874,1423.45932088,147.242860264,1.18137900943,147.243,1131.20052968,0.0,147.243,-147.93,1490,1490,108.159905755
29.0592487719,950.677553789,124.533,23.5613,1498.77235682,950.677553789,201.146,147.229943468,0.930681,950.677553789,1579.26942371,147.23011846,1.13970665632,147.224,1544.32157173,0.0,147.224,-147.925,1491,1491,131.626217751
37.559085313,860.691151987,124.577,30.4825,1377.14001303,860.691151987,201.259,147.137758689,0.938094,860.691151987,1500.88417799,147.138031757,1.21681157185,147.135,1463.05726379,0.0,147.135,-147.817,1492,1492,122.64617298
48.1125736929,978.406257721,124.651,25.7639,1344.48811273,978.406257721,201.351,147.077228538,0.930535,978.406257721,1506.06775191,147.077678307,1.15585563039,147.074,1444.91906613,0.0,147.074,-147.723,1493,1493,130.783057942
42.6025914981,961.806050235,124.676,21.6102,1272.98041672,961.806050235,201.42,147.060854206,0.925099,961.806050235,1444.43340115,147.061164107,1.10967227155,147.059,1370.58087453,0.0,147.059,-147.72,1494,1494,119.030098371
53.1614094885,946.152927828,124.726,23.8903,1249.7100958,946.152927828,201.492,147.019128078,0.936565,946.152927828,1439.49148762,147.019526162,1.125800885,147.016,1343.42243599,0.0,147.016,-147.692,1495,1495,114.933817848
36.9935702515,973.943383841,124.782,21.4244,1428.94996482,973.943383841,201.52,147.024197086,0.927498,973.943383841,1545.73911249,147.024494212,1.10000924562,147.023,1480.63695406,0.0,147.023,-147.706,1496,1496,132.644227599
17.3850730881,961.78117508,124.796,24.8975,1270.52295817,961.78117508,201.588,147.018064884,0.938953,961.78117508,1334.54071898,147.018488013,1.16002995808,147.016,1300.03370327,0.0,147.016,-147.708,1497,1497,112.599603154
30.8841135722,961.521283832,124.812,23.9766,1380.50559905,961.521283832,201.652,147.062489814,0.918375,961.521283832,1492.83698146,147.062969516,1.12962725842,147.061,1439.59484043,0.0,147.061,-147.776,1498,1498,126.539672086
44.4759485388,884.271536479,124.854,25.2447,1358.4300489,884.271536479,201.799,147.040224976,0.92552,884.271536479,1492.48936763,147.040568685,1.16268238329,147.037,1409.30480873,0.0,147.037,-147.744,1499,1499,128.160604512
524.256982634,929.174597004,124.942,23.6773,-397.867744568,929.174597004,201.87,147.010288943,0.931079,929.174597004,1394.82150118,147.01055059,1.15004234682,147.01,1172.73987884,0.0,147.01,-147.672,1500,1500,111.725476847
38.3630138222,984.82527945,125.006,20.7033,1490.54468232,984.82527945,201.888,146.975542578,0.927352,984.82527945,1598.45888892,146.975934079,1.10901892088,146.971,1538.15980875,0.0,146.971,-147.604,1501,1501,132.5584473
30.2659484002,948.145283439,124.998,22.1231,1500.48263782,948.145283439,201.948,146.965934559,0.926384,948.145283439,1617.27773164,146.966237803,1.11752144517,146.961,1558.72725621,0.0,146.961,-147.612,1502,1502,135.279354953
41.6812318629,944.775372432,125.027,20.4137,1463.95520721,944.775372432,201.975,146.99950183,0.925775,944.775372432,1608.40417538,146.99979952,1.1141034632,146.998,1555.54421565,0.0,146.998,-147.669,1503,1503,133.12737803
31.1319861669,908.803526817,125.052,18.9049,1460.25146138,908.803526817,202.036,147.025170471,0.926606,908.803526817,1577.70529256,147.025396389,1.07159675607,147.021,1542.12422153,0.0,147.021,-147.704,1504,1504,130.390910429
38.6810443158,773.440401796,125.076,16.6449,1371.99093271,773.440401796,202.086,147.092433071,0.92728,773.440401796,1512.05594303,147.092781331,1.05089039592,147.092,1454.01133385,0.0,147.092,-147.778,1505,1505,127.540783128
52.2531312649,986.012302973,125.144,23.8951,1402.83215961,986.012302973,202.166,147.042010263,0.932095,986.012302973,1544.24551945,147.042251995,1.17544812076,147.036,1475.65322168,0.0,147.036,-147.701,1506,1506,134.563696942
41.3750905218,881.26828565,125.17,25.3019,1231.20746292,881.26828565,202.278,147.001553945,0.937602,881.26828565,1381.21158188,147.002000709,1.17753623254,147.003,1323.94762179,0.0,147.003,-147.689,1507,1507,121.791152722
29.6044627057,949.981238147,125.187,21.4841,1452.15959763,949.981238147,202.385,147.059229224,0.907641,949.981238147,1541.0056532,147.059434787,1.10937849008,147.058,1503.49788608,0.0,147.058,-147.768,1508,1508,132.314857401
29.5858634845,892.652055514,125.219,19.193,1492.37702354,892.652055514,202.454,147.131404657,0.928071,892.652055514,1598.44679049,147.131546494,1.0687026177,147.128,1537.99788161,0.0,147.128,-147.84,1509,1509,134.920110067
39.8263391248,895.043895348,125.278,23.1007,1279.6858601,895.043895348,202.573,147.164490744,0.940172,895.043895348,1411.35574422,147.16488366,1.13292406744,147.162,1355.73261509,0.0,147.162,-147.876,1510,1510,124.951077646
24.7680504601,884.020467014,125.326,16.4805,1255.20340162,884.020467014,202.618,147.224167967,0.92326,884.020467014,1333.66973954,147.22435433,1.03557972537,147.221,1296.39007425,0.0,147.221,-147.922,1511,1511,120.547763948
28.9212965289,892.511620249,125.363,19.1322,1415.39894484,892.511620249,202.681,147.274059078,0.924125,892.511620249,1514.36001757,147.274240198,1.0935137275,147.271,1470.68522437,0.0,147.271,-147.962,1512,1512,132.7005082
55.7811911164,884.753849815,125.362,20.1758,1327.58081967,884.753849815,202.762,147.285197057,0.934302,884.753849815,1483.58633567,147.285543833,1.09618903359,147.284,1396.95412434,0.0,147.284,-147.989,1513,1513,125.301303876
39.921000419,950.095099145,125.382,22.5097,1440.03269585,950.095099145,202.869,147.329807288,0.930773,950.095099145,1579.57589798,147.330135987,1.1354071256,147.326,1496.30406204,0.0,147.326,-148.051,1514,1514,126.812493995
32.2351883833,942.30690379,125.429,21.5164,1434.10699859,942.30690379,202.935,147.394043312,0.922027,942.30690379,1533.56776901,147.394406769,1.13344115265,147.392,1489.19623583,0.0,147.392,-148.124,1515,1515,131.386270569
39.5868624441,991.203001816,125.439,29.5764,1428.61492006,991.203001816,203.049,147.358289351,0.928058,991.203001816,1546.80117311,147.358813832,1.23047962347,147.356,1476.92375762,0.0,147.356,-148.066,1516,1516,134.213058986
37.5285778138,969.290103716,125.457,29.2905,1257.29472462,969.290103716,203.15,147.38803134,0.942708,969.290103716,1382.55579294,147.388440445,1.20934897852,147.383,1296.73087238,0.0,147.383,-148.126,1517,1517,116.59480444
39.3442684516,899.665492935,125.538,26.142,1351.91814516,899.665492935,203.211,147.429937147,0.934597,899.665492935,1490.65080806,147.430162528,1.1849420335,147.429,1452.09985868,0.0,147.429,-148.146,1518,1518,130.847521931
56.186902792,967.249528857,125.593,20.3911,1306.59613886,967.249528857,203.271,147.485118979,0.926821,967.249528857,1494.18656112,147.485416313,1.11753791105,147.482,1406.49659957,0.0,147.482,-148.204,1519,1519,128.360173942
37.8307148824,864.352895408,125.635,30.5772,1425.46290966,864.352895408,203.407,147.420529724,0.923061,864.352895408,1521.57728607,147.420878988,1.22354704082,147.419,1466.38972851,0.0,147.419,-148.108,1520,1520,129.844719889
41.718779717,936.401518181,125.707,25.2897,1457.56753153,936.401518181,203.515,147.454430946,0.923087,936.401518181,1573.86608669,147.454777927,1.1662549266,147.451,1510.22910253,0.0,147.451,-148.154,1521,1521,135.755056589
60.907141282,917.570634678,125.765,19.666,1408.14757669,917.570634678,203.553,147.522506808,0.91794,917.570634678,1576.94321295,147.522756306,1.09543232753,147.52,1502.79013302,0.0,147.52,-148.213,1522,1522,131.270079423
31.5054258598,1002.57775632,125.769,22.0745,1496.53705564,1002.57775632,203.614,147.510044583,0.921265,1002.57775632,1595.51616211,147.510218713,1.11527386609,147.508,1552.33026881,0.0,147.508,-148.192,1523,1523,134.507305221
48.5985578663,980.283112887,125.795,20.474,1291.02102654,980.283112887,203.649,147.523758761,0.933705,980.283112887,1455.36353914,147.524061245,1.09489051452,147.521,1384.95115192,0.0,147.521,-148.229,1524,1524,122.769867647
36.153580964,949.999162139,125.825,20.7843,1390.84344507,949.999162139,203.697,147.538512785,0.930494,949.999162139,1518.79537442,147.538692239,1.08026349323,147.537,1469.03487937,0.0,147.537,-148.238,1525,1525,129.603521144
42.2920263856,910.909250085,125.84,21.2983,1416.11355245,910.909250085,203.79,147.562137047,0.928456,910.909250085,1538.4798475,147.562400308,1.12600853853,147.562,1482.84637592,0.0,147.562,-148.257,1526,1526,130.769644806
39.6675886868,930.955936216,125.859,28.5958,1337.50128378,930.955936216,203.879,147.508985416,0.930482,930.955936216,1450.40329815,147.509230897,1.20805345293,147.504,1401.94224468,0.0,147.504,-148.204,1527,1527,124.859673099
36.6194628074,1007.51367688,125.914,24.9131,1443.12304633,1007.51367688,203.951,147.497107574,0.927184,1007.51367688,1564.39762472,147.497318269,1.17270096819,147.495,1497.40370825,0.0,147.495,-148.188,1528,1528,132.211872488
42.4623135987,939.700609672,125.948,21.223,1419.25256658,939.700609672,204.068,147.504746018,0.931594,939.700609672,1555.74323585,147.505102612,1.08783036706,147.501,1493.26307755,0.0,147.501,-148.199,1529,1529,132.580764667
60.8550585574,871.338244466,125.958,23.6289,998.919997694,871.338244466,204.154,147.483919319,0.934444,871.338244466,1220.63923584,147.484339546,1.14618708813,147.484,1141.24420777,0.0,147.484,-148.173,1530,1530,101.714626132
619.849060765,853.491699571,125.968,28.6069,-566.60866304,853.491699571,204.248,147.466189058,0.930466,853.491699571,1578.69209241,147.466635545,1.21497536233,147.459,1286.26675958,0.0,147.459,-148.146,1531,1531,113.377563713
28.6086972006,967.509112241,126.044,28.6869,1451.78680094,967.509112241,204.33,147.433304087,0.935099,967.509112241,1536.01236159,147.433649047,1.24057274056,147.432,1489.90077418,0.0,147.432,-148.13,1532,1532,133.618063628
46.5656787904,997.01961736,126.068,25.0682,1344.76680163,997.01961736,204.356,147.432469391,0.935568,997.01961736,1515.23077359,147.432823811,1.15853256535,147.43,1393.826829,0.0,147.43,-148.125,1533,1533,118.729061008
36.9471185677,1004.53273863,126.114,24.5772,1404.87322735,1004.53273863,204.408,147.454198018,0.927881,1004.53273863,1514.1519797,147.454492507,1.1573041988,147.455,1455.25448429,0.0,147.455,-148.164,1534,1534,121.794615364
34.6001591474,937.898228633,126.197,21.4754,1478.58740922,937.898228633,204.507,147.466330452,0.932628,937.898228633,1598.97827137,147.466656215,1.13551720233,147.464,1539.94218091,0.0,147.464,-148.149,1535,1535,128.47797322
52.209486057,905.360968164,126.227,25.1783,1333.68018906,905.360968164,204.626,147.445309132,0.937734,905.360968164,1507.08490606,147.445711114,1.1696362436,147.44,1436.75230245,0.0,147.44,-148.158,1536,1536,127.922035595
33.7438633695,951.571597247,126.284,19.729,1495.87573647,951.571597247,204.652,147.546139039,0.925674,951.571597247,1616.33380454,147.546351201,1.09019817667,147.545,1554.71079643,0.0,147.545,-148.231,1537,1537,142.000046936
54.7324760092,935.089556736,126.274,20.3988,1357.06872373,935.089556736,204.692,147.524620897,0.942555,935.089556736,1512.49573569,147.524872529,1.12020884802,147.522,1425.54608129,0.0,147.522,-148.235,1538,1538,125.770740954
579.241188083,1014.62611217,126.301,19.9546,-527.954136105,1014.62611217,204.77,147.570067449,0.941432,1014.62611217,1479.91627611,147.570376143,1.11504057923,147.568,1200.46568512,0.0,147.568,-148.271,1539,1539,112.132391039
45.3677617697,989.423533167,126.347,23.7811,1451.62420894,989.423533167,204.873,147.582517101,0.923784,989.423533167,1600.64097536,147.582790091,1.15149067799,147.579,1521.03783077,0.0,147.579,-148.277,1540,1540,131.442702676
51.7377299636,970.35349689,126.41,19.4277,1296.07016323,970.35349689,204.887,147.590101615,0.926992,970.35349689,1490.63403702,147.590274206,1.09117347487,147.588,1399.3868227,0.0,147.588,-148.313,1541,1541,124.047462016
45.2880329186,942.516915294,126.476,25.61,1356.94986554,942.516915294,204.976,147.614166059,0.923037,942.516915294,1497.31700262,147.614560841,1.15552503361,147.611,1438.44282814,0.0,147.611,-148.324,1542,1542,120.728469392
38.0646419984,1003.08907754,126.442,23.4431,1253.91042964,1003.08907754,205.095,147.643019906,0.924748,1003.08907754,1383.85220457,147.64348768,1.13496810282,147.641,1321.03051143,0.0,147.641,-148.339,1543,1543,122.629052088
645.188215189,837.274199151,126.473,22.9071,-684.608847561,837.274199151,205.168,147.594778367,0.915518,837.274199151,1530.35764994,147.595049998,1.136960012,147.592,1248.37271541,0.0,147.592,-148.279,1544,1544,116.075842145
44.0578996249,948.790580757,126.476,21.9504,1418.00764962,948.790580757,205.247,147.632736983,0.92398,948.790580757,1569.36972227,147.632912371,1.12476744456,147.631,1522.78822934,0.0,147.631,-148.327,1545,1545,134.362077625
34.6853657627,934.544045831,126.515,20.1311,1223.65064063,934.544045831,205.293,147.653390933,0.939287,934.544045831,1337.16335556,147.65362085,1.09977329942,147.653,1278.69450619,0.0,147.653,-148.354,1546,1546,117.213669357
42.0922925871,968.565684155,126.521,30.5022,1293.63914489,968.565684155,205.439,147.583336879,0.939446,968.565684155,1411.2156274,147.583779129,1.24904381561,147.578,1364.91828344,0.0,147.578,-148.272,1547,1547,117.645053562
31.4628966989,959.545997964,126.601,17.3425,1403.67098226,959.545997964,205.437,147.641805571,0.927841,959.545997964,1500.98381802,147.641933997,1.04742991199,147.639,1454.14899054,0.0,147.639,-148.323,1548,1548,128.077661369
24.8421811954,975.986453757,126.643,24.2767,1307.16355852,975.986453757,205.5,147.601787982,0.943692,975.986453757,1386.07470176,147.602024841,1.13361051486,147.6,1343.3322905,0.0,147.6,-148.317,1549,1549,120.562737159
77.3917414312,977.24243956,126.7,21.998,1107.47327085,977.24243956,205.557,147.622715069,0.927589,977.24243956,1347.510379,147.622932794,1.11685462635,147.62,1237.39791767,0.0,147.62,-148.291,1550,1550,105.95893645
53.244096217,1016.54074731,126.73,21.5962,1276.04298566,1016.54074731,205.637,147.60638989,0.936111,1016.54074731,1465.70794892,147.606758626,1.10415984529,147.605,1375.35935113,0.0,147.605,-148.269,1551,1551,125.152973742
40.9367678359,915.233608505,126.757,27.2478,1293.27881291,915.233608505,205.728,147.550319509,0.931963,915.233608505,1427.12948469,147.550643358,1.18321222369,147.549,1353.92469318,0.0,147.549,-148.219,1552,1552,120.590047301
72.8362331211,923.370747669,126.759,26.3926,1291.09155588,923.370747669,205.796,147.535236782,0.918999,923.370747669,1518.07561508,147.5358179,1.16507047817,147.53,1397.43495906,0.0,147.53,-148.213,1553,1553,124.162325598
36.6906910008,951.4560501,126.78,22.0676,1323.52552205,951.4560501,205.884,147.544827267,0.925659,951.4560501,1445.97594804,147.545183095,1.11440863271,147.546,1392.00735096,0.0,147.546,-148.216,1554,1554,122.710151795
40.8546055782,893.380781872,126.769,24.7857,1223.77173516,893.380781872,205.946,147.515183312,0.938969,893.380781872,1371.29483047,147.515424824,1.15500857162,147.516,1297.77399288,0.0,147.516,-148.199,1555,1555,114.898543033
70.0413353533,982.313206373,126.832,27.5671,1191.17314832,982.313206373,206.064,147.469077444,0.931777,982.313206373,1452.76705245,147.469268353,1.20227160666,147.462,1349.37772463,0.0,147.462,-148.154,1556,1556,117.109529229
35.4780669493,965.394497576,126.875,28.3183,1215.12324548,965.394497576,206.185,147.450606059,0.940308,965.394497576,1337.15801154,147.450968166,1.19569967546,147.448,1301.91935903,0.0,147.448,-148.167,1557,1557,118.971379147
97.2359024934,959.59898766,126.924,22.238,1251.40659598,959.59898766,206.249,147.538960609,0.93051,959.59898766,1605.77368138,147.539315114,1.11321902046,147.536,1484.63545309,0.0,147.536,-148.266,1558,1558,128.10682288
32.4038865245,894.988358235,126.935,21.6302,1434.36589766,894.988358235,206.286,147.563247696,0.931342,894.988358235,1546.90686621,147.56335935,1.1273972501,147.561,1473.74182884,0.0,147.561,-148.275,1559,1559,132.216397463
28.1250613775,1005.71605954,126.922,20.0552,1416.27269545,1005.71605954,206.362,147.630085126,0.941983,1005.71605954,1496.27575328,147.630408938,1.08532381998,147.629,1453.19345023,0.0,147.629,-148.381,1560,1560,129.277227956
38.4264392536,981.8799395,126.999,19.4852,1342.54587979,981.8799395,206.455,147.695744209,0.93345,981.8799395,1472.59895462,147.695915595,1.10245251076,147.692,1417.92509969,0.0,147.692,-148.403,1561,1561,127.002202756
50.6352957022,950.498168835,127.044,22.1278,1362.17098711,950.498168835,206.528,147.725407676,0.92877,950.498168835,1545.19129919,147.725800019,1.12575175465,147.725,1441.91660608,0.0,147.725,-148.438,1562,1562,126.018159766
37.5426336105,971.275679626,127.05,23.5438,1405.39838282,971.275679626,206.595,147.722930784,0.940474,971.275679626,1511.23758513,147.723245497,1.14690070656,147.718,1448.63026094,0.0,147.718,-148.45,1563,1563,127.034158769
44.8815727838,901.292294209,127.075,22.0046,1410.30180992,901.292294209,206.668,147.76723798,0.929685,901.292294209,1562.82575943,147.767519492,1.12417962799,147.765,1474.79289915,0.0,147.765,-148.453,1564,1564,124.303354542
35.400801774,1053.08981227,127.078,25.5622,1354.64025991,1053.08981227,206.804,147.76725054,0.935047,1053.08981227,1455.97435103,147.767565376,1.17347767665,147.764,1411.23044502,0.0,147.764,-148.459,1565,1565,126.093143597
27.9840885315,930.436513051,127.141,21.6488,1362.56795195,930.436513051,206.869,147.741470942,0.934795,930.436513051,1455.61916758,147.741742486,1.09870542707,147.741,1424.47317198,0.0,147.741,-148.391,1566,1566,123.369879325
51.7130439881,937.008681132,127.152,22.0784,1271.01010581,937.008681132,206.922,147.749242912,0.933084,937.008681132,1446.46958215,147.749445728,1.12650710124,147.745,1362.82117225,0.0,147.745,-148.408,1567,1567,117.934566478
54.5349270571,957.915654311,127.165,25.5509,1259.83942332,957.915654311,207.014,147.658529255,0.937487,957.915654311,1466.08470763,147.658846826,1.18133037749,147.657,1368.76175826,0.0,147.657,-148.326,1568,1568,123.451141156
50.9400788885,881.916001592,127.206,20.133,1272.25186024,881.916001592,207.073,147.716493052,0.935987,881.916001592,1466.44163708,147.716863145,1.07796494738,147.715,1376.90511175,0.0,147.715,-148.4,1569,1569,120.736825788
34.2628728308,1020.09029806,127.206,22.2234,1442.11464358,1020.09029806,207.201,147.726517181,0.944218,1020.09029806,1536.46811386,147.726724759,1.10949043936,147.723,1467.89207428,0.0,147.723,-148.375,1570,1570,125.670690216
49.3244327816,941.802640693,127.258,22.5658,1399.4648745,941.802640693,207.296,147.710536513,0.924628,941.802640693,1570.22381594,147.71066415,1.12657788634,147.71,1485.74455048,0.0,147.71,-148.384,1571,1571,129.03430204
43.3521135242,945.912193911,127.294,23.5328,1329.05138736,945.912193911,207.387,147.657783518,0.930561,945.912193911,1478.96959653,147.658096414,1.15802831553,147.655,1376.50090382,0.0,147.655,-148.367,1572,1572,126.107576416
65.9145922739,929.41352565,127.304,21.9357,1328.08910887,929.41352565,207.449,147.709356908,0.94088,929.41352565,1507.27262371,147.709588292,1.11474733853,147.711,1420.58021915,0.0,147.711,-148.411,1573,1573,122.62852217
36.6283864899,907.597221604,127.343,24.3133,1516.34104035,907.597221604,207.519,147.67938124,0.938726,907.597221604,1650.00037301,147.679594298,1.13986590242,147.679,1572.39887362,0.0,147.679,-148.352,1574,1574,130.985531256
34.2453682593,969.650379698,127.406,21.917,1525.17276887,969.650379698,207.595,147.657176668,0.927848,969.650379698,1656.02201235,147.657499362,1.12661475302,147.65,1587.31622181,0.0,147.65,-148.286,1575,1575,135.952602332
637.611365268,817.053777655,127.417,23.5367,-422.705235229,817.053777655,207.707,147.648175089,0.949739,817.053777655,1378.9344458,147.648651787,1.13337466497,147.646,1026.63672257,0.0,147.646,-148.346,1576,1576,112.249269093
59.6068611176,961.636098457,127.484,18.224,1273.36111105,961.636098457,207.732,147.682268276,0.935113,961.636098457,1482.19775626,147.682514653,1.06829873273,147.678,1385.89704982,0.0,147.678,-148.355,1577,1577,113.913600862
