QFunRegParamNorm,MinEsReturn,PolicyRegParamNorm,StdReturn,AverageAbsY,Iteration,MinReturn,AverageDiscountedReturn,Epoch,MaxReturn,AverageQLoss,AverageAbsQYDiff,AverageReturn,AverageAction,MaxEsReturn,StdEsReturn,AverageQ,AverageY,AveragePolicySurr,AverageAbsQ,AverageEsReturn
175.705,4001.20944891,503.904838578,1869,627.364351669,4001.20944891,365.061,5576.68758731,4.43339520581,627.366667614,299.711,-630.219,1869,0.0,6787.81300537,627.35,1894.49887337,0.977425,1138.63477667,627.356,4001.20944891
175.734,4147.79991801,517.407926739,1870,625.743452069,4147.79991801,409.916,6763.81031142,4.58211970397,625.743639013,299.796,-628.654,1870,0.0,7014.74712476,625.735,167.357026641,0.974695,6520.43998246,625.735,4147.79991801
175.761,3893.23798443,489.338283643,1871,626.075062704,3893.23798443,452.1,6508.95761221,4.60226837898,626.075097137,299.911,-628.891,1871,0.0,6817.18741944,626.053,156.254382842,0.969962,6293.10143499,626.054,3893.23798443
175.815,3991.2511415,492.652981377,1872,626.621104619,3991.2511415,411.005,6461.29809299,4.58041685612,626.621182478,300.019,-629.446,1872,0.0,6614.06176998,626.63,131.828480543,0.971173,6152.4311053,626.63,3991.2511415
175.906,4037.89808063,496.702277716,1873,627.503532688,4037.89808063,339.883,6387.02944393,4.360841256,627.503596414,300.109,-630.313,1873,0.0,6626.55102595,627.489,149.225214215,0.972338,6115.76969767,627.489,4037.89808063
175.917,4018.81864841,497.00664957,1874,626.938990089,4018.81864841,435.983,6253.35784824,4.64526374798,626.93952014,300.219,-629.758,1874,0.0,6563.45816651,626.935,263.749081629,0.975445,5715.72137429,626.94,4018.81864841
175.947,65.9516295323,523.515341394,1875,627.62216271,65.9516295323,430.414,6707.77981813,4.6479344361,627.622199419,300.254,-630.352,1875,0.0,6888.78042757,627.598,117.30158066,0.97443,6505.32528847,627.598,65.9516295323
176.014,4216.9489473,525.269803568,1876,626.99426864,4216.9489473,410.86,6883.39592983,4.56248764632,626.994670923,300.36,-629.796,1876,0.0,7231.90143151,626.991,185.778474356,0.974921,6598.226587,626.994,4216.9489473
176.061,4145.58638718,531.945193746,1877,626.942505209,4145.58638718,551.021,6550.26176825,4.8936233756,626.942563458,300.516,-629.762,1877,0.0,7118.47312998,626.936,1231.93447565,0.971894,2862.22962516,626.936,4145.58638718
176.132,4271.43453617,507.151501605,1878,627.053495124,4271.43453617,337.551,6718.37392549,4.24281137769,627.053495124,300.605,-629.898,1878,0.0,6799.35609513,627.038,61.3689123536,0.970297,6623.07625382,627.038,4271.43453617
176.144,4006.94413437,471.970668554,1879,626.79487485,4006.94413437,396.501,5544.66962326,4.55485467119,626.794913502,300.676,-629.645,1879,0.0,6825.80838332,626.807,1550.04478455,0.978642,1376.87518996,626.809,4006.94413437
176.242,3966.47858796,537.232649872,1880,627.25908674,3966.47858796,335.833,7030.36229026,4.26704065182,627.259386459,300.728,-630.061,1880,0.0,7267.8348911,627.234,124.31619047,0.97761,6895.05359893,627.234,3966.47858796
176.259,4032.9757598,529.283779129,1881,627.235325262,4032.9757598,388.129,7079.80287791,4.54232251339,627.235404372,300.811,-629.969,1881,0.0,7252.4927739,627.218,119.981294055,0.976744,6849.31111301,627.218,4032.9757598
176.277,4216.29828023,523.169867376,1882,628.023578153,4216.29828023,427.023,7052.82258445,4.66161920884,628.023578153,300.939,-630.763,1882,0.0,7357.94176885,628.019,128.355093492,0.975115,6925.8282884,628.019,4216.29828023
176.334,3875.12852761,545.10202961,1883,627.837601429,3875.12852761,453.031,7254.56313483,4.62886277225,627.837633234,301.031,-630.5,1883,0.0,7544.35551206,627.824,158.125194827,0.977504,7024.47596147,627.825,3875.12852761
176.353,4016.93188158,496.880207638,1884,627.914936318,4016.93188158,426.571,6138.24178883,4.51244318658,627.915728824,301.105,-630.612,1884,0.0,6939.33989662,627.902,1130.85869683,0.980318,3030.87695609,627.903,4016.93188158
176.482,4208.82582869,531.897827291,1885,627.700804121,4208.82582869,469.796,6721.35242797,4.63556662867,627.700812267,301.228,-630.551,1885,0.0,7230.66692234,627.702,616.289182684,0.974695,5026.02144965,627.702,4208.82582869
176.544,4066.07752774,489.456495519,1886,628.215379451,4066.07752774,440.478,6168.79082551,4.64284271308,628.215468401,301.343,-630.979,1886,0.0,7073.52213779,628.197,2091.58261372,0.979423,-83.8249996981,628.197,4066.07752774
176.566,2734.05552655,519.088688308,1887,627.571835329,2734.05552655,442.016,6512.72840285,4.51175175921,627.571842902,301.533,-630.427,1887,0.0,7024.04495814,627.583,920.643300974,0.980192,3781.70368487,627.583,2734.05552655
176.586,4145.92005216,506.380187954,1888,627.457824575,4145.92005216,442.318,6286.40585002,4.56075348848,627.457850275,301.648,-630.241,1888,0.0,6966.82961765,627.43,1403.51405166,0.980104,2090.3717579,627.432,4145.92005216
176.603,4220.47366266,501.575301921,1889,627.66430898,4220.47366266,363.014,6515.54946216,4.39624288724,627.664502988,301.732,-630.462,1889,0.0,6935.79249743,627.653,248.085286511,0.980082,6094.92775404,627.654,4220.47366266
176.599,4161.76331692,508.98957984,1890,628.208356947,4161.76331692,407.671,6035.70922043,4.53515472287,628.208411666,301.939,-631.054,1890,0.0,6954.44764,628.201,1875.31876875,0.978397,463.758990913,628.202,4161.76331692
176.719,4345.84471747,452.556372798,1891,628.40561521,4345.84471747,412.921,5466.87986998,4.49935904584,628.405760907,302.042,-631.18,1891,0.0,6213.97843179,628.391,1341.00726684,0.977677,1486.87250612,628.393,4345.84471747
176.798,3800.70627402,516.761803699,1892,628.30454757,3800.70627402,410.749,6815.29956634,4.43715667165,628.304568955,302.127,-631.041,1892,0.0,7072.01200009,628.297,158.122129955,0.978002,6522.93097946,628.297,3800.70627402
176.841,4072.08232973,515.386423558,1893,627.8458351,4072.08232973,402.03,6514.17624705,4.45092426494,627.845852556,302.215,-630.654,1893,0.0,6991.10864564,627.834,852.139689063,0.977689,4034.33680839,627.835,4072.08232973
176.873,4025.93998995,431.093357517,1894,627.694665961,4025.93998995,420.806,4484.58574715,4.47892189565,627.694707607,302.318,-630.523,1894,0.0,6457.85038087,627.696,2305.39427842,0.984721,344.766153549,627.696,4025.93998995
176.909,4395.49768251,498.351066143,1895,626.983236234,4395.49768251,471.855,6226.08647749,4.81469570206,626.983300236,302.367,-629.631,1895,0.0,7161.8567065,626.965,1576.13446352,0.981845,2939.7893656,626.965,4395.49768251
176.972,3922.14711884,483.599027028,1896,628.103209947,3922.14711884,407.001,5719.9831228,4.46712995272,628.103209947,302.445,-630.831,1896,0.0,6898.36685057,628.101,2121.53967867,0.983452,374.167619788,628.101,3922.14711884
177.026,4210.51622496,515.318862793,1897,627.308418696,4210.51622496,394.527,6690.64343935,4.42934602283,627.308446946,302.507,-630.051,1897,0.0,6839.16842769,627.3,108.766717405,0.977016,6464.09612305,627.3,4210.51622496
177.086,1856.48730112,524.84542239,1898,627.51749344,1856.48730112,490.478,6934.90663495,4.7790504166,627.517635107,302.664,-630.229,1898,0.0,7012.21873436,627.502,74.1196371049,0.973339,6767.40099968,627.502,1856.48730112
177.12,4194.01944564,515.998390095,1899,626.615038765,4194.01944564,445.953,5328.99001989,4.67471350695,626.615267007,302.761,-629.296,1899,0.0,7173.1611398,626.603,2017.55396732,0.983035,993.675927207,626.603,4194.01944564
177.132,4379.31791879,536.634866733,1900,627.303289896,4379.31791879,454.831,6890.91112348,4.65358656343,627.303294767,302.859,-630.026,1900,0.0,7319.28412006,627.296,746.673394768,0.97534,4680.82189095,627.296,4379.31791879
177.123,4468.00750272,529.591325809,1901,627.455300667,4468.00750272,328.599,7232.68777043,4.25761243887,627.455419,302.918,-630.176,1901,0.0,7389.02527454,627.446,117.930584879,0.974918,6951.50082461,627.446,4468.00750272
177.118,4311.41652497,497.422950728,1902,627.559038074,4311.41652497,397.071,6327.89309196,4.51067835501,627.559041482,303.005,-630.426,1902,0.0,6765.29907016,627.544,692.534703649,0.977089,4277.90927024,627.544,4311.41652497
177.12,4191.63734793,536.22244018,1903,627.810442177,4191.63734793,414.577,7170.46339358,4.5443626561,627.810473009,303.109,-630.523,1903,0.0,7317.2359882,627.797,97.1678270296,0.973337,6973.35427744,627.797,4191.63734793
177.159,4261.14597142,491.13722319,1904,627.647680177,4261.14597142,419.921,6532.84636111,4.44840028757,627.647680177,303.206,-630.393,1904,0.0,6732.34410813,627.642,118.592624311,0.977221,6323.29215336,627.642,4261.14597142
177.242,4247.82467806,465.527631239,1905,627.332589091,4247.82467806,472.011,5918.50132784,4.64015012116,627.333263879,303.351,-630.086,1905,0.0,6900.54621162,627.326,1893.32461334,0.978903,295.884292387,627.326,4247.82467806
177.31,3512.00762453,520.104440621,1906,627.959904769,3512.00762453,328.706,6984.56308951,4.16899703574,627.959938321,303.423,-630.793,1906,0.0,7162.83193616,627.968,117.917560313,0.970796,6728.34103716,627.968,3512.00762453
177.447,4246.7368013,526.781545748,1907,627.510734624,4246.7368013,420.305,6517.86992722,4.57451728212,627.510770695,303.537,-630.299,1907,0.0,7363.61930965,627.485,1323.8341102,0.97861,2608.61031117,627.485,4246.7368013
177.447,4221.39145461,508.523709745,1908,628.732072698,4221.39145461,481.125,5768.96785318,4.76004688968,628.732879278,303.712,-631.504,1908,0.0,7293.19327308,628.719,2165.74776038,0.980771,469.902352468,628.719,4221.39145461
177.491,4713.18166473,464.934336594,1909,628.36600393,4713.18166473,456.799,6189.07089109,4.67389073363,628.366049047,303.842,-631.277,1909,0.0,6305.8197587,628.369,98.0258308158,0.978034,6032.18125059,628.369,4713.18166473
177.565,4074.44874096,525.126250867,1910,627.77077113,4074.44874096,405.127,6949.88481511,4.54082776372,627.770813341,303.976,-630.716,1910,0.0,7247.68252592,627.766,128.039082715,0.977841,6778.74481276,627.766,4074.44874096
177.593,4217.05175437,547.054014113,1911,628.036079018,4217.05175437,379.175,7243.64318201,4.43301428789,628.036117939,304.113,-630.865,1911,0.0,7417.79466644,628.014,132.080528888,0.978048,6981.80233014,628.016,4217.05175437
177.643,4195.2831605,536.763926402,1912,628.133222724,4195.2831605,502.798,6332.13771876,4.82581107798,628.133282593,304.265,-630.884,1912,0.0,7299.90094655,628.129,632.415748386,0.983301,5220.56569301,628.13,4195.2831605
177.655,3935.51151381,439.974410135,1913,628.21417344,3935.51151381,381.094,5966.21222875,4.39453590551,628.214187054,304.379,-631.074,1913,0.0,6145.08803129,628.206,129.153441716,0.982296,5714.88762175,628.207,3935.51151381
177.71,3549.85362104,504.256519769,1914,628.295269178,3549.85362104,569.215,6422.69676012,5.09478027804,628.29529942,304.534,-631.129,1914,0.0,6828.61785152,628.291,247.897955344,0.979155,5939.12966965,628.292,3549.85362104
177.712,4145.96338623,524.958130738,1915,629.757818632,4145.96338623,404.512,6790.2258465,4.51346554785,629.757930149,304.623,-632.505,1915,0.0,7048.02798102,629.738,142.336274897,0.973736,6552.91212131,629.738,4145.96338623
177.738,3966.69528304,343.546947933,1916,628.417511206,3966.69528304,496.271,3514.47687521,4.75486013466,628.418578445,304.715,-631.17,1916,0.0,5003.51867765,628.41,1836.96548238,0.987461,241.801625116,628.41,3966.69528304
177.751,4282.28088061,496.241790395,1917,629.182229548,4282.28088061,496.046,6583.39679152,4.72946283593,629.183007058,304.839,-631.93,1917,0.0,6864.81870452,629.177,127.221102319,0.978538,6436.28660654,629.177,4282.28088061
177.816,4015.73914515,467.361995535,1918,627.634085853,4015.73914515,480.151,5196.74310544,4.7514913409,627.634106367,304.935,-630.304,1918,0.0,6303.04833869,627.616,1626.42527445,0.979884,1318.98523512,627.617,4015.73914515
177.902,4135.72610324,517.59588722,1919,629.871129463,4135.72610324,426.615,6918.8674884,4.58482134167,629.871827673,305.04,-632.753,1919,0.0,7225.35210161,629.877,168.637030759,0.970717,6557.40637687,629.877,4135.72610324
177.958,4032.07679297,458.586801548,1920,628.930787563,4032.07679297,409.79,5958.0278246,4.5058456237,628.930811878,305.102,-631.813,1920,0.0,6181.25864665,628.91,115.927785959,0.97968,5768.51329297,628.91,4032.07679297
177.978,4025.85056052,530.619973968,1921,628.868784563,4025.85056052,460.23,6771.41299365,4.6111228848,628.868809306,305.222,-631.597,1921,0.0,7173.44131303,628.858,889.817337973,0.976901,4109.15181011,628.858,4025.85056052
178.019,4101.10517769,498.197309958,1922,629.177503805,4101.10517769,362.693,6707.04340173,4.37689260493,629.177738638,305.3,-631.878,1922,0.0,6895.6426674,629.163,105.056744336,0.97663,6458.93332286,629.167,4101.10517769
178.028,4457.17289867,472.279356293,1923,628.419828204,4457.17289867,496.14,6271.29386306,4.78194320158,628.419863743,305.475,-631.205,1923,0.0,6477.86191259,628.411,139.810203949,0.980522,6076.91702765,628.412,4457.17289867
178.095,4042.48633022,542.097585515,1924,629.230163891,4042.48633022,428.802,7261.40373006,4.49912449544,629.230175856,305.587,-631.913,1924,0.0,7489.6617508,629.23,119.033432414,0.97578,7107.24200593,629.23,4042.48633022
178.148,4231.13492381,514.818294559,1925,628.770969567,4231.13492381,417.8,6419.34599145,4.53263049787,628.770997286,305.682,-631.412,1925,0.0,7362.59010588,628.751,1062.72675003,0.982629,3508.0301959,628.751,4231.13492381
178.25,4318.54112143,502.893706557,1926,628.717290771,4318.54112143,417.504,6737.6757063,4.48071360694,628.717298626,305.783,-631.476,1926,0.0,6917.43120353,628.716,123.386692436,0.975733,6521.2875168,628.716,4318.54112143
178.281,4299.74043528,518.612020133,1927,628.751871345,4299.74043528,456.596,6902.32090967,4.56922996726,628.75232477,305.937,-631.49,1927,0.0,7041.41945493,628.737,104.021024,0.974748,6685.02264987,628.738,4299.74043528
178.296,3409.36045675,531.891251452,1928,628.823334873,3409.36045675,451.053,6800.48232701,4.56824384439,628.823353029,306.075,-631.566,1928,0.0,7276.92613231,628.821,687.765475145,0.976363,4777.24702476,628.821,3409.36045675
178.349,4197.5345351,425.437577948,1929,628.656288466,4197.5345351,353.006,5654.80319959,4.30710388542,628.656293487,306.215,-631.451,1929,0.0,6236.45658523,628.642,352.671303188,0.980835,4816.10131204,628.642,4197.5345351
178.366,4149.18379839,479.369102373,1930,629.43084592,4149.18379839,463.354,5920.0350152,4.57857781308,629.431360555,306.367,-632.195,1930,0.0,6589.9021587,629.434,1718.08352043,0.975247,768.928581813,629.434,4149.18379839
178.366,2629.51562784,505.897543621,1931,628.35434346,2629.51562784,514.495,6102.99818202,4.79376066276,628.354395679,306.487,-631.09,1931,0.0,6890.62110448,628.342,1714.83223061,0.975769,976.863609917,628.342,2629.51562784
178.393,4493.64449677,529.97561755,1932,628.752436815,4493.64449677,369.962,6977.50536288,4.33203497975,628.753216601,306.586,-631.504,1932,0.0,7100.99371585,628.737,84.9076660965,0.972253,6808.4948943,628.739,4493.64449677
178.427,4170.91972445,481.998589386,1933,627.963717167,4170.91972445,539.861,5855.65402237,4.82872132003,627.965484019,306.77,-630.719,1933,0.0,6976.76969145,627.951,1737.5084077,0.978958,704.017246469,627.954,4170.91972445
178.494,4378.89548579,531.316727864,1934,628.67013497,4378.89548579,387.575,7235.72280969,4.28798502017,628.670246098,306.887,-631.407,1934,0.0,7612.4354196,628.679,200.090938646,0.975514,6897.12935175,628.679,4378.89548579
178.628,4187.4034564,527.755818074,1935,629.060929927,4187.4034564,368.489,7032.6068554,4.29349466302,629.061673375,306.906,-631.802,1935,0.0,7240.62232516,629.044,125.491516983,0.975532,6869.32091459,629.045,4187.4034564
178.62,3627.85258531,520.083414687,1936,628.855248687,3627.85258531,429.607,6481.43609255,4.46448124388,628.85684176,307.033,-631.648,1936,0.0,7307.89426339,628.848,1805.86530692,0.980954,1087.295434,628.849,3627.85258531
178.686,4181.37325085,472.015753893,1937,628.449193952,4181.37325085,367.229,6204.11757202,4.29710863636,628.449514548,307.059,-631.18,1937,0.0,6598.59169897,628.453,631.851810903,0.977421,4329.27467446,628.454,4181.37325085
178.692,3816.27860213,486.547150938,1938,629.809080726,3816.27860213,400.17,6501.27056113,4.47435978969,629.809267208,307.203,-632.565,1938,0.0,6729.09128784,629.79,157.070492554,0.974217,6255.7563136,629.79,3816.27860213
178.738,4059.21083806,497.376069978,1939,628.383851815,4059.21083806,550.094,6004.39804728,4.88826858631,628.385307455,307.311,-631.167,1939,0.0,6893.89414006,628.364,1665.89743813,0.98022,1041.84261065,628.369,4059.21083806
178.759,4112.07520743,497.041095406,1940,628.778357218,4112.07520743,375.731,5814.2200929,4.33780988479,628.77930212,307.364,-631.557,1940,0.0,6878.52768078,628.792,1779.65624769,0.978397,907.591998148,628.796,4112.07520743
178.819,3961.71414208,430.984969988,1941,629.137022471,3961.71414208,403.786,3887.20489034,4.49692882551,629.137041079,307.436,-631.936,1941,0.0,5820.79453518,629.116,2170.97259813,0.986339,584.047622166,629.117,3961.71414208
178.9,4255.47337016,473.387089955,1942,629.504192979,4255.47337016,482.74,5697.45022004,4.7422179965,629.504226539,307.52,-632.358,1942,0.0,6720.44011781,629.503,1575.17708127,0.979089,1155.81704221,629.503,4255.47337016
178.939,3801.01809114,506.936692067,1943,628.76557931,3801.01809114,468.086,6141.38070662,4.70878711098,628.766584781,307.654,-631.535,1943,0.0,6770.49196308,628.737,1218.81209127,0.975413,2535.17869036,628.74,3801.01809114
179.038,4139.60155318,505.215275093,1944,629.402538298,4139.60155318,441.646,6280.53073176,4.54670762539,629.402894241,307.759,-632.141,1944,0.0,7169.73912425,629.423,1707.57948721,0.97477,1188.1508923,629.424,4139.60155318
179.057,4005.89936756,497.287008033,1945,628.551834072,4005.89936756,421.338,6533.22629848,4.46056569676,628.552088599,307.914,-631.363,1945,0.0,6891.85537113,628.527,205.275216109,0.97872,6165.25915775,628.527,4005.89936756
179.083,4112.91762287,522.435047257,1946,630.18735169,4112.91762287,442.854,6975.0023692,4.56150842301,630.188287158,308.068,-633.016,1946,0.0,7105.55070595,630.196,127.882659635,0.974485,6716.85437184,630.197,4112.91762287
179.152,3411.61451314,452.6439906,1947,628.556266035,3411.61451314,419.732,5586.89348969,4.62349298934,628.556517985,308.188,-631.365,1947,0.0,6098.96308909,628.531,390.98975818,0.984472,4708.80966236,628.533,3411.61451314
179.195,3117.4471151,485.135694837,1948,628.814183906,3117.4471151,355.416,6248.2314234,4.33870567544,628.814374554,308.319,-631.647,1948,0.0,6473.60156984,628.822,138.110143649,0.979884,6006.27181227,628.823,3117.4471151
179.287,4228.04018427,514.332936002,1949,630.012328931,4228.04018427,455.494,6690.06095687,4.72335652156,630.012934609,308.414,-632.835,1949,0.0,7517.85152398,629.977,1316.79600869,0.982911,2801.36447139,629.979,4228.04018427
179.361,3939.13618846,528.586394625,1950,629.48955599,3939.13618846,477.23,6686.99227112,4.62239115845,629.490741882,308.553,-632.223,1950,0.0,7254.51842111,629.486,1059.39921567,0.980602,3546.27685052,629.487,3939.13618846
179.412,4658.44303931,540.410573881,1951,629.784544241,4658.44303931,418.535,6911.81361162,4.63070060765,629.785569482,308.632,-632.539,1951,0.0,7363.04381542,629.767,690.195494714,0.981077,4886.71576673,629.769,4658.44303931
179.429,4075.26368878,544.082200926,1952,628.941917891,4075.26368878,371.525,7129.80680031,4.41871587419,628.944416872,308.729,-631.813,1952,0.0,7421.72197689,628.941,284.840479061,0.981533,6368.40488942,628.943,4075.26368878
179.469,3710.15087525,444.238187388,1953,629.868983185,3710.15087525,425.966,5994.46008589,4.46838730843,629.87037551,308.845,-632.697,1953,0.0,6173.52990935,629.858,141.561321742,0.978922,5797.2677742,629.86,3710.15087525
179.561,3823.18888052,526.878154103,1954,630.229784039,3823.18888052,447.257,6573.69069344,4.57777298857,630.230864265,308.948,-633.078,1954,0.0,7401.84546151,630.21,703.968853479,0.977007,4669.84105249,630.213,3823.18888052
179.636,4212.0039034,448.550567852,1955,629.199842008,4212.0039034,475.64,4991.67338465,4.69453896543,629.200779418,309.068,-631.914,1955,0.0,6082.79388085,629.198,1295.87069627,0.985028,2439.81579541,629.199,4212.0039034
179.625,3831.95156145,487.917723786,1956,629.958637502,3831.95156145,474.547,5311.79855418,4.64270730053,629.959318347,309.16,-632.732,1956,0.0,6736.90971247,629.945,1908.59397077,0.9825,1109.83848551,629.946,3831.95156145
179.683,4143.65673271,519.807104982,1957,629.259007454,4143.65673271,381.808,6055.95776243,4.46433740805,629.259724735,309.23,-632.033,1957,0.0,6974.39068105,629.253,1619.72867784,0.978938,1334.53792272,629.254,4143.65673271
179.749,3828.25084187,513.663641026,1958,629.70415234,3828.25084187,438.3,6714.36936189,4.67406854128,629.704937224,309.34,-632.485,1958,0.0,6893.72714938,629.689,122.319746867,0.977339,6476.55749524,629.69,3828.25084187
179.765,4507.00675631,471.880597283,1959,630.153757356,4507.00675631,379.107,5764.85744993,4.33713744212,630.155265158,309.456,-632.954,1959,0.0,6460.01563871,630.153,1426.75464012,0.980668,1490.91579354,630.154,4507.00675631
179.787,4808.946442,526.756347273,1960,629.416873761,4808.946442,432.095,6926.58999619,4.59805746617,629.418887653,309.549,-632.192,1960,0.0,7162.82138975,629.394,109.528350883,0.975919,6757.76437824,629.399,4808.946442
179.843,4342.03172345,486.975337357,1961,630.380726068,4342.03172345,452.281,6512.87151578,4.63826119656,630.382094849,309.679,-633.119,1961,0.0,6899.11953147,630.384,160.911972729,0.980161,6311.01487595,630.385,4342.03172345
179.893,4293.461109,514.310913091,1962,630.295539763,4293.461109,382.219,6757.98779045,4.49174504561,630.297252752,309.793,-633.163,1962,0.0,7203.84200711,630.274,190.025190925,0.979352,6495.14848157,630.277,4293.461109
179.906,3906.14063596,485.239685461,1963,629.993047397,3906.14063596,429.243,6418.50314702,4.55851816593,629.994037151,309.899,-632.857,1963,0.0,6893.83059547,629.985,222.18570729,0.977494,6147.55196411,629.986,3906.14063596
179.939,4501.75495566,500.651731286,1964,630.466224245,4501.75495566,452.979,5965.62628653,4.57219074252,630.468562138,309.962,-633.314,1964,0.0,6916.43079345,630.462,1921.26583324,0.979969,223.21428236,630.465,4501.75495566
179.941,4402.15036748,503.384155947,1965,629.641965358,4402.15036748,334.354,6128.59741646,4.37875810045,629.645272515,310.077,-632.416,1965,0.0,7143.65306167,629.637,1755.34015094,0.975078,920.586143965,629.641,4402.15036748
179.951,3912.6808653,483.18470088,1966,630.714485892,3912.6808653,344.966,5192.0607551,4.33752838335,630.714920346,310.104,-633.505,1966,0.0,7159.2634191,630.701,1952.97665254,0.984894,870.668845056,630.702,3912.6808653
179.962,4283.52964613,509.324383855,1967,630.403574917,4283.52964613,522.938,6687.52296743,4.93805621757,630.405337696,310.284,-633.181,1967,0.0,6897.92806436,630.392,153.445645887,0.977478,6380.34945132,630.395,4283.52964613
180.02,4324.21636845,530.722559952,1968,630.878915595,4324.21636845,418.681,6880.21813538,4.51254398948,630.879742064,310.414,-633.696,1968,0.0,7066.35358394,630.873,114.591380585,0.970849,6681.64873615,630.875,4324.21636845
180.09,4437.24541649,518.754872455,1969,631.412034711,4437.24541649,410.424,6334.56098867,4.54238298336,631.412534754,310.55,-634.296,1969,0.0,7015.18835714,631.409,1513.94108714,0.976619,1799.30600017,631.41,4437.24541649
180.167,4328.2728065,517.064914781,1970,630.849817568,4328.2728065,456.02,6750.57944754,4.71226555448,630.850726598,310.692,-633.713,1970,0.0,7007.66201142,630.832,188.811681249,0.980993,6402.03794084,630.834,4328.2728065
180.239,3886.59525931,535.844436365,1971,631.795773065,3886.59525931,421.867,6994.90583134,4.49806461193,631.796274484,310.816,-634.549,1971,0.0,7209.96610383,631.795,189.462898066,0.977518,6572.26593412,631.795,3886.59525931
180.221,4427.3310833,530.208745845,1972,631.857286963,4427.3310833,368.408,6125.48922083,4.39181815322,631.858423484,310.857,-634.635,1972,0.0,7203.0037364,631.841,1807.58689522,0.980725,2029.6522753,631.843,4427.3310833
180.264,4049.08885843,537.384508066,1973,631.367786937,4049.08885843,454.457,7024.18728099,4.65772661837,631.368797118,310.966,-634.137,1973,0.0,7212.1033774,631.351,164.418763795,0.981699,6597.45278701,631.353,4049.08885843
180.274,4409.75161008,454.566990645,1974,631.30814376,4409.75161008,430.649,5485.24483526,4.57427735396,631.308543856,311.116,-634.115,1974,0.0,7070.85747707,631.3,2408.56163418,0.98203,164.304041474,631.302,4409.75161008
180.301,4371.07839911,483.193651787,1975,631.52857755,4371.07839911,332.07,5995.89109283,4.24541422292,631.529105311,311.166,-634.323,1975,0.0,6847.97767178,631.537,1815.84946438,0.983935,593.320588593,631.538,4371.07839911
180.331,4099.68384595,509.629181847,1976,630.851578599,4099.68384595,440.58,6594.17745086,4.70042868594,630.851673261,311.259,-633.607,1976,0.0,6880.15065886,630.83,203.987681698,0.977439,6222.26171811,630.831,4099.68384595
180.382,4564.89391201,532.723152037,1977,630.696365525,4564.89391201,402.086,6231.47793365,4.43793861462,630.696731513,311.348,-633.434,1977,0.0,7344.18098796,630.694,1835.49632729,0.980387,1216.89091552,630.696,4564.89391201
180.449,4241.88980166,501.945884587,1978,631.243336055,4241.88980166,349.258,6478.0722942,4.34263026651,631.244506735,311.438,-633.929,1978,0.0,6834.40102108,631.235,169.072103298,0.97798,6195.44964561,631.235,4241.88980166
180.519,4338.20806619,526.927072448,1979,631.311367508,4338.20806619,415.928,6901.68796585,4.47965152763,631.311599622,311.6,-634.006,1979,0.0,7046.2125886,631.299,93.8220063602,0.974808,6764.86337322,631.3,4338.20806619
180.539,4102.67735546,506.294770276,1980,631.979061153,4102.67735546,391.34,6383.02073581,4.51397658771,631.97924225,311.673,-634.712,1980,0.0,7112.64607648,631.975,1376.99991297,0.980477,2288.69670542,631.975,4102.67735546
180.586,4431.04941073,523.82048065,1981,630.478581818,4431.04941073,463.359,6416.79905506,4.66141952763,630.478887239,311.812,-633.169,1981,0.0,7291.72291688,630.471,1796.600816,0.983509,1046.4708799,630.471,4431.04941073
180.649,4159.61176529,530.858933068,1982,630.753218539,4159.61176529,465.204,7061.81347526,4.69728114852,630.753743246,311.907,-633.6,1982,0.0,7361.68816027,630.76,155.222821241,0.972077,6825.07716343,630.761,4159.61176529
180.704,4054.50759065,528.867432285,1983,631.043771638,4054.50759065,379.108,6887.10327052,4.44508728055,631.045508886,311.903,-633.801,1983,0.0,7203.49106929,631.035,259.668060258,0.980948,6185.96320111,631.036,4054.50759065
180.731,3782.08802601,542.191103408,1984,631.605191569,3782.08802601,405.576,7232.1446177,4.50555459301,631.606180764,312.016,-634.367,1984,0.0,7547.47734129,631.602,236.977003042,0.973879,6774.90612212,631.604,3782.08802601
180.773,4124.00887837,491.765131269,1985,630.959487107,4124.00887837,411.556,6318.53866026,4.52324482268,630.96010071,312.13,-633.779,1985,0.0,7170.65505527,630.936,1886.82693239,0.978886,681.934677465,630.938,4124.00887837
180.837,4186.63525674,539.887633336,1986,631.685042169,4186.63525674,473.952,6624.99404782,4.65009246074,631.685585073,312.238,-634.561,1986,0.0,7280.08442994,631.684,878.347446984,0.982734,4049.21989185,631.686,4186.63525674
180.874,4519.05830855,488.396371118,1987,630.830000963,4519.05830855,485.77,5730.25260815,4.7492591659,630.830934031,312.37,-633.656,1987,0.0,6782.57618495,630.809,1935.93625578,0.977083,464.241411349,630.812,4519.05830855
180.83,3692.11275258,408.826421399,1988,631.077535421,3692.11275258,554.686,4669.97015677,5.01934324381,631.078774726,312.492,-633.935,1988,0.0,6169.08554068,631.075,2230.99309686,0.985295,-185.160224882,631.078,3692.11275258
180.933,4097.07797661,452.749623005,1989,631.533419278,4097.07797661,498.486,4957.86084891,4.76521168223,631.534195026,312.619,-634.361,1989,0.0,5956.45505005,631.519,1728.974205,0.981242,1302.23309698,631.521,4097.07797661
180.966,3916.75891267,427.572578881,1990,630.643452961,3916.75891267,483.392,5171.36703543,4.69766284823,630.64498451,312.746,-633.437,1990,0.0,6454.45231019,630.63,1772.51845712,0.984846,-75.3747600295,630.632,3916.75891267
