StdEsReturn,Epoch,PolicyRegParamNorm,MaxReturn,AverageDiscountedReturn,AverageQLoss,StdReturn,AverageAction,AverageY,MaxEsReturn,AverageAbsQYDiff,AverageQ,AveragePolicySurr,QFunRegParamNorm,AverageAbsY,MinEsReturn,MinReturn,AverageAbsQ,Iteration,AverageEsReturn,AverageReturn
63.1560784201,1281,132.134,2554.1262697,136.874309863,1032.71,401.064021425,0.887545,437.91881138,319.662339551,10.1118013857,437.897,-455.6,340.453,438.087924238,5.49155063686,185.623807902,438.522,1281,36.9503998153,373.91732588
27.7970539383,1282,132.166,2438.95747496,188.002153468,1036.04,468.308186374,0.899146,438.133470969,148.248384002,10.1448200006,438.145,-456.01,340.617,438.305519915,5.24283132895,177.908125632,438.765,1282,25.4199919712,961.118598111
32.4156542323,1283,132.206,1869.90545386,195.799257704,986.197,419.918552887,0.901216,439.02164993,131.658113054,9.8545155744,439.003,-456.759,340.829,439.202760695,5.50180380205,353.068138437,439.605,1283,27.7701035362,984.986430448
37.7706511941,1284,132.282,2722.65384659,200.141264412,1026.43,632.820618889,0.885607,438.632712315,241.891761971,10.0772090035,438.633,-456.66,341.051,438.806326291,5.4256972478,254.550382837,439.286,1284,23.407147501,1149.08265609
109.539002463,1285,132.356,1679.26307001,214.550835112,1009.46,302.702468596,0.890544,439.377182359,418.698050357,9.96763558066,439.37,-457.264,341.264,439.549203375,5.70449335066,398.84105892,440.017,1285,66.9309335672,826.862045348
75.8524988922,1286,132.429,2302.83689999,189.209063143,1052.4,535.214957173,0.819951,440.431724627,329.445874976,10.254777991,440.437,-457.988,341.406,440.597050372,5.43469408512,530.231685228,441.067,1286,54.0993803988,1396.39430292
73.3528283479,1287,132.454,2355.36757995,219.073004809,1012.69,479.508743301,0.883416,440.474115477,330.058537371,9.91325516579,440.452,-458.059,341.608,440.641209033,3.39344182432,325.272295678,441.074,1287,52.1020478839,977.311215875
31.2960875552,1288,132.488,2549.37357043,207.165169015,1036.47,460.449478256,0.896963,441.072815472,148.983976311,9.9978382029,441.052,-458.884,341.772,441.247033413,5.55483937534,454.889903518,441.668,1288,25.4856541272,1049.18425513
70.394948652,1289,132.561,2383.75502844,190.845882132,1000.21,394.555028138,0.902464,441.110990287,413.8515514,9.94281052121,441.116,-458.767,341.891,441.282727285,5.52375063996,273.098106192,441.743,1289,40.548032661,753.424832866
58.5409301436,1290,132.552,2055.63988352,224.388885548,1024.69,382.482994336,0.903873,440.68074248,246.624697004,10.028950997,440.683,-458.972,342.042,440.85824725,5.34818553448,208.320032623,441.313,1290,37.4387503058,936.165513458
33.6689633634,1291,132.636,1979.12373764,179.953169372,986.266,508.120778667,0.802524,441.766647086,196.255240403,9.98229241722,441.734,-459.424,342.147,441.936369591,5.44637768207,287.412965397,442.345,1291,23.4179861743,657.988748472
81.6897315462,1292,132.657,1709.85796855,215.506255906,999.146,299.403798849,0.828203,441.944026307,402.086465282,9.91269617139,441.948,-459.705,342.38,442.120812937,6.60342452014,714.753558615,442.612,1292,46.2430155991,1124.23412501
89.2819538839,1293,132.716,1026.43403606,108.894752794,1070.92,226.784761077,0.45849,441.484582641,482.214527128,10.3205068397,441.488,-459.819,342.545,441.665661663,5.25903247094,226.800323006,442.137,1293,46.3691056281,943.785874905
44.7101849565,1294,132.752,2736.49220412,209.635701062,1066.36,566.770250162,0.804968,442.57818564,263.13681341,10.3044085314,442.565,-460.763,342.708,442.745675447,5.31738839449,353.608048427,443.211,1294,31.9580747783,1161.59195278
47.2375057828,1295,132.749,1606.46372392,128.434933223,1075.44,307.306975239,0.590336,442.721795978,288.181754022,10.3332866892,442.726,-460.909,342.876,442.907804145,5.73033762518,273.426216784,443.352,1295,27.0429695845,447.554050298
70.7087160631,1296,132.775,1870.74826573,192.048421716,1035.59,315.102286982,0.883608,442.995743736,364.989822857,10.1555883839,442.951,-461.33,342.993,443.187734442,5.26081600013,93.5007716465,443.584,1296,36.1100848352,660.230029146
20.060686373,1297,132.832,1000.21598053,100.971872985,1094.48,1.52225294616,0.441556,443.617551665,81.3079085956,10.2718848745,443.595,-461.968,343.114,443.76784211,5.37806819873,994.30851274,444.191,1297,19.4465233833,997.477380018
34.890077577,1298,132.84,1898.04545704,105.885756203,1081.56,397.189645586,0.46775,443.313074719,175.143554259,10.3619070014,443.32,-461.943,343.291,443.481405254,4.70355044317,619.034023822,443.957,1298,24.5518368521,930.205109253
29.2296050807,1299,132.858,1405.35580846,134.926771862,1001.75,274.363994098,0.653796,444.246775433,158.174808367,10.1208397417,444.225,-462.868,343.465,444.408630336,5.34997255845,343.427048455,444.889,1299,25.2836230787,832.276906429
49.6536515752,1300,132.918,2616.05975097,177.112049065,1049.48,494.816316291,0.816092,445.141322075,305.180272874,10.2443823423,445.132,-463.383,343.572,445.322384192,5.49234407075,266.447911031,445.769,1300,28.2034756309,1236.7246233
45.6996049074,1301,132.934,2556.86533892,186.421783868,1099.77,628.845497547,0.863087,445.403144594,254.277142939,10.4357027574,445.398,-463.889,343.729,445.585296557,5.68174668676,723.678617606,446.071,1301,29.9598553041,1635.46601246
30.645159778,1302,132.989,2592.86400449,219.978683735,1087.6,598.320784271,0.902666,445.57059525,123.939410741,10.3865810027,445.563,-464.119,343.962,445.758262635,5.34872605961,213.696572602,446.226,1302,27.8981167609,1224.96273581
60.8936434336,1303,133.014,1543.94934295,129.702686031,1053.68,350.76089063,0.742902,446.581381036,399.162157664,10.1973610853,446.571,-464.948,344.144,446.756764425,5.44445925891,264.181181729,447.222,1303,31.1028543441,979.215710208
62.9038670571,1304,133.061,1488.02214759,199.855308717,1065.37,293.677938867,0.813349,446.311717878,314.217843912,10.373500948,446.306,-464.896,344.347,446.482281436,5.33128377945,230.937227468,446.949,1304,39.6474935284,671.981620064
37.8387249396,1305,133.106,1020.76551053,145.020735685,1084.23,192.521896833,0.635908,447.06937291,235.254529602,10.4322878803,447.072,-465.898,344.522,447.242166385,5.20633590503,211.323692092,447.718,1305,25.1742685476,528.105918686
105.18820274,1306,133.178,1127.23667195,207.231012207,1134.45,221.173195086,0.893654,447.730451794,707.23201599,10.6586644265,447.705,-466.408,344.614,447.91760017,4.90569967433,208.303031639,448.385,1306,36.5107469349,644.005363116
29.6833866729,1307,133.231,1994.81209556,197.547014909,1139.91,335.86688821,0.906617,448.647024614,165.498160984,10.6323983124,448.626,-466.974,344.825,448.819298118,5.10079381662,171.305445245,449.255,1307,23.3132136005,741.494826118
52.96278686,1308,133.272,1285.56574874,180.654109453,1058.79,291.18111178,0.882487,448.876746945,276.405546388,10.2114857285,448.883,-467.5,344.942,449.068365378,5.31990348061,193.351104848,449.53,1308,29.0461895721,699.019173473
49.2953616078,1309,133.293,1226.68835561,190.754700412,1019.52,282.13656398,0.915004,449.418840984,222.755825139,9.99896957525,449.406,-467.856,345.138,449.597182399,5.75412076731,180.370856597,450.091,1309,33.4546697841,641.9653987
121.844419572,1310,133.355,960.331431821,180.010832134,1069.89,245.992711071,0.884841,449.848464921,583.572737531,10.4908279012,449.863,-468.73,345.296,450.043130758,5.27681836716,174.380987342,450.541,1310,65.7790251997,554.054151569
43.4114266134,1311,133.347,638.810386933,124.700052454,1133.15,114.5622601,0.789162,449.819736265,200.446073003,10.5219033426,449.814,-468.901,345.51,450.001082834,5.55050070078,153.281474996,450.461,1311,29.3672430825,242.123044943
94.1590002628,1312,133.446,954.186769341,154.921000949,1101.83,200.327115791,0.883748,451.141250425,377.187824105,10.5764015751,451.129,-469.602,345.661,451.323627792,5.59632862909,143.152993789,451.823,1312,67.189541778,423.733324474
62.3008036347,1313,133.49,1523.13343997,222.010665439,1060.0,224.199766845,0.837682,451.082982693,270.110037929,10.4156016011,451.077,-469.874,345.88,451.269593287,5.41784337368,412.136226784,451.802,1313,38.4343455773,797.413541966
164.617644778,1314,133.516,1287.94907981,216.670623095,1112.17,208.685092539,0.834546,451.811949261,984.039738951,10.6556384083,451.767,-471.119,346.019,451.988566539,5.34213907471,397.277316746,452.457,1314,54.5753365453,692.76072595
50.3525333906,1315,133.535,1107.79475539,175.335185,1155.13,191.505773104,0.859293,452.109873978,286.561400855,10.7642187799,452.12,-470.851,346.17,452.28636216,5.07082745487,324.856919626,452.765,1315,31.7819463132,474.02532747
28.7721007156,1316,133.576,1256.77988895,158.498603922,1090.3,279.173167682,0.705054,452.226595037,116.23859189,10.4863376993,452.216,-471.115,346.35,452.390186546,5.44088365865,255.280111576,452.888,1316,27.3280188589,639.046378548
39.4363703985,1317,133.581,1332.89466359,199.220215803,1130.29,256.506605649,0.844148,454.073291009,233.130744839,10.6388650759,454.059,-472.537,346.541,454.26977426,5.36674791765,263.603569015,454.724,1317,29.8377908822,780.807975539
40.8384241942,1318,133.645,1937.25441169,214.556292308,1143.11,367.948239731,0.852662,453.106020498,214.407372924,10.6273422251,453.116,-471.974,346.692,453.314595809,5.42814457401,265.665611724,453.767,1318,28.724989222,1095.3094099
42.5793261192,1319,133.671,1575.50220342,239.296006462,1130.4,226.204151731,0.831437,453.843714081,256.213591774,10.5272602679,453.822,-473.003,346.912,454.053626177,5.65830401777,766.080478931,454.507,1319,29.0068661823,1197.80043245
36.99879946,1320,133.669,1923.25829605,236.450067082,1156.04,197.252889537,0.760171,453.671975192,133.900262379,10.7753803595,453.679,-472.741,347.078,453.869356667,5.54269373654,841.080802905,454.334,1320,41.7916374047,1095.60921807
59.3281326387,1321,133.753,1379.74447672,215.235367546,1125.37,180.543146483,0.813495,454.541057937,327.203451761,10.6018320179,454.519,-473.193,347.186,454.715851147,5.68787751285,675.233251841,455.185,1321,36.2699995221,1000.4519265
31.9860593834,1322,133.838,2600.69627748,246.893686836,1089.31,518.59246191,0.809654,454.382985314,108.935563772,10.5142863656,454.367,-473.652,347.37,454.600751223,5.56968192247,779.790629663,455.074,1322,34.8730774818,1583.05058686
50.0159168395,1323,133.929,2888.06065213,227.899175143,1113.19,573.309332769,0.817529,455.218591364,353.511117779,10.4882568268,455.233,-474.185,347.586,455.414344392,5.3792424561,644.688095614,455.93,1323,26.6225758759,1502.00322069
37.5990084211,1324,133.912,1738.124728,212.33489541,1051.59,266.967647993,0.829322,455.429490449,171.333487795,10.3293375127,455.405,-474.287,347.777,455.615060878,5.39483328564,644.739188124,456.071,1324,32.9688099589,1090.80578932
27.7009857639,1325,133.956,2390.14229255,229.609587665,1100.61,386.348945818,0.865014,455.027352135,170.287792391,10.5300364329,455.035,-474.501,347.961,455.224938399,5.05687387774,277.034154479,455.711,1325,22.0010078331,1058.80282771
34.4318326173,1326,133.958,2041.59320637,212.302599286,1145.94,401.335597228,0.790416,456.097317322,202.983461467,10.7669208654,456.081,-474.994,348.111,456.311370465,5.54647444251,506.274999593,456.827,1326,24.4107925337,1100.88011971
45.8577333817,1327,134.004,1916.48892099,199.280755726,1188.77,376.596336518,0.771187,455.697591316,256.939659225,10.8224437763,455.691,-475.296,348.269,455.899766288,5.58548731997,215.439149859,456.385,1327,32.54497964,772.637777319
39.4201524159,1328,134.011,1278.0738618,210.857653163,1135.78,134.529879679,0.748438,455.973910794,195.662744809,10.7380932614,455.955,-475.92,348.499,456.175647535,5.25014156025,523.654327574,456.691,1328,30.9727741043,861.620285208
43.4486056223,1329,134.069,877.027258713,210.543969501,1174.55,140.229621403,0.733805,456.944495188,275.254493824,10.8867294208,456.956,-476.362,348.685,457.149885899,5.2507823868,434.431398537,457.66,1329,29.9316311481,626.161143489
109.426807772,1330,134.083,981.534966329,228.776225419,1159.82,98.369912645,0.821067,458.012504954,715.549842265,10.8367661744,458.012,-477.392,348.84,458.227298752,5.56299025252,595.797671506,458.682,1330,38.2811051883,818.621635747
19.8592302253,1331,134.083,1674.99524947,183.779365142,1104.99,322.445206055,0.795002,458.080183812,92.7355007334,10.6161345034,458.066,-477.391,349.024,458.284781129,5.43972693129,258.103362155,458.748,1331,17.7911929298,997.330881465
88.21745692,1332,134.177,1830.94357263,201.97679283,1122.86,337.567143845,0.791419,458.308259079,487.835264039,10.6025944698,458.3,-478.134,349.174,458.526748652,5.16801986156,447.968476947,459.017,1332,42.0751937501,1003.50102386
33.9565513608,1333,134.202,1562.0918657,115.175872279,1186.08,273.14793542,0.396614,458.861377368,215.604772263,11.0299440853,458.86,-478.591,349.392,459.042874743,5.53626079605,663.707103106,459.584,1333,25.614642332,1134.75298725
51.4487203457,1334,134.236,1572.74793791,171.55340462,1159.37,237.246943339,0.732436,459.33123254,227.578787217,10.7583020352,459.307,-479.281,349.567,459.582522693,5.4866567972,648.623532092,460.056,1334,33.9506259704,948.254276295
82.1699398104,1335,134.288,1695.26816372,207.785603707,1189.3,267.258057249,0.774228,460.435412115,444.010141554,10.8895826398,460.432,-480.316,349.723,460.673381072,5.22967671043,251.575821126,461.151,1335,41.8757834882,659.04771301
29.7794707255,1336,134.314,1709.18846698,200.797680956,1106.82,309.682488042,0.75977,460.83764924,164.4174569,10.7051408813,460.839,-480.791,349.891,461.062706946,5.40827988292,278.127847985,461.563,1336,24.7942598771,976.976478394
34.9385176935,1337,134.382,790.370578019,210.544697083,1169.75,65.7592751376,0.720985,461.312813415,191.442697315,10.9437561618,461.293,-481.515,350.113,461.505697779,5.34575002813,446.71324619,462.033,1337,25.4319951137,499.929369387
57.2551813192,1338,134.385,1370.17797277,216.75982982,1193.93,275.17226792,0.808291,462.930683468,304.480045215,10.8917413245,462.93,-482.624,350.352,463.103716925,5.32074871088,241.386251998,463.611,1338,33.3438359124,848.112780594
35.0207638585,1339,134.4,1261.45420269,227.419104195,1156.95,190.360714845,0.767651,462.815718026,240.572166815,10.8768949344,462.796,-483.015,350.445,462.990271589,5.76361379728,525.868833713,463.496,1339,24.4944907206,802.574858873
46.5920843257,1340,134.424,1118.80211816,230.221567196,1204.68,169.646283154,0.780612,463.850920481,294.979475508,11.1197683939,463.835,-484.123,350.691,464.063344579,5.40843955706,423.252604644,464.548,1340,28.5409849756,674.8903456
25.2859807262,1341,134.498,2215.15825904,218.77411821,1188.54,312.294687219,0.825235,464.835159765,122.896891965,10.9734066101,464.838,-485.18,350.853,465.037955658,5.20717132174,423.822846897,465.569,1341,25.0136137431,652.702954316
69.8890526304,1342,134.528,1362.41814432,235.013582212,1184.47,227.161358693,0.827631,464.638772737,433.329438548,11.0602916761,464.635,-485.226,351.062,464.833218972,5.62120665179,228.571525792,465.389,1342,30.6469582274,990.295806173
25.0624646955,1343,134.573,956.147458954,221.510457899,1146.76,140.047985692,0.788934,466.38617459,107.339833555,10.8075861262,466.371,-486.852,351.278,466.570078232,5.52977598101,436.601267525,467.086,1343,23.0090447376,646.397867344
29.9920864564,1344,134.578,1011.34494759,222.212910007,1172.34,207.101127665,0.765933,466.720367506,220.840867334,10.952833108,466.716,-487.122,351.442,466.927326812,5.33765140291,231.070724457,467.432,1344,19.8656662371,754.371468036
34.3276100022,1345,134.626,1013.83443436,167.608128554,1222.82,136.183297008,0.706451,467.771156799,221.839017458,11.2533017152,467.773,-488.675,351.618,467.936849828,5.44078412377,333.387256533,468.509,1345,22.5603165287,683.212036736
57.5024726674,1346,134.645,1058.31338741,198.89690185,1253.78,198.502360395,0.758473,469.220200989,324.262789405,11.3644801289,469.208,-489.642,351.776,469.459541391,5.35773715871,267.242925265,469.913,1346,33.2460058322,764.944047661
54.171792133,1347,134.655,2080.34569021,216.295241013,1243.47,388.511651471,0.834195,469.839411262,377.252239349,11.2393404825,469.85,-491.06,352.028,470.025138852,5.25534280238,546.971261173,470.569,1347,27.6767943375,1114.23177391
24.4801202787,1348,134.731,1816.78393313,174.21930849,1197.98,377.792917586,0.747004,470.734974545,97.7760279246,11.186722205,470.708,-491.458,352.211,470.917912516,5.25718309846,252.582849306,471.416,1348,22.9448179319,670.587514477
21.1568709168,1349,134.745,1413.66034785,196.779143776,1314.3,209.648870937,0.792862,471.97203985,84.0280245334,11.5440629093,471.962,-492.595,352.393,472.170018284,5.46226629995,301.783075909,472.696,1349,21.3474930447,831.262789187
50.2519385252,1350,134.781,1394.98109986,222.227928758,1238.26,273.990752383,0.812775,472.523500822,335.800618905,11.2722280504,472.526,-493.823,352.566,472.719540769,4.83976125589,271.193993452,473.281,1350,30.5459069169,729.944429233
98.4626524259,1351,134.827,1704.57293582,203.880382103,1270.57,368.69818057,0.793016,473.957516208,615.34141998,11.655911767,473.906,-495.008,352.728,474.161260809,5.31070050928,249.36281876,474.687,1351,38.3131113722,832.571822093
29.4313906453,1352,134.844,1313.50345851,164.86919772,1241.77,293.054094756,0.772105,475.120869828,199.359931874,11.3619051495,475.122,-496.267,352.91,475.285865439,5.64664820254,267.874189577,475.829,1352,22.8588268969,503.912318676
57.1372707655,1353,134.847,1569.43169553,185.644668498,1241.34,313.177896508,0.807807,476.625100891,316.199620789,11.3512854411,476.629,-497.553,353.096,476.817515327,5.40708492252,201.581761663,477.357,1353,28.2040784694,549.554425732
38.868946644,1354,134.853,1165.01433112,115.337776542,1271.77,166.506587433,0.607179,476.902618462,202.384732991,11.4984615933,476.892,-498.31,353.295,477.095957863,6.15828196304,176.385741223,477.645,1354,30.7837849391,252.98287723
47.8077702077,1355,134.944,2626.12440735,175.863323344,1292.25,628.093976186,0.795397,477.03351873,231.469656432,11.6695336599,477.019,-499.349,353.553,477.275054167,5.63021407411,223.795319429,477.815,1355,32.0849901838,788.289191826
21.563406578,1356,134.945,2294.24105896,201.45936174,1344.73,604.40779567,0.795909,478.424799304,107.801064374,11.6287162218,478.425,-500.092,353.711,478.625384968,5.54732313179,238.541583655,479.179,1356,21.1564791705,973.211498738
68.6114873056,1357,134.968,1149.95981067,169.65909971,1215.24,275.688720764,0.776023,479.764566824,320.649709127,11.2831561667,479.75,-501.333,353.939,479.971027195,5.90689955773,182.088207684,480.519,1357,46.1865450748,448.444136794
32.5075268368,1358,135.001,2141.28785228,199.76396063,1274.45,401.859712197,0.798205,480.513407583,196.727923602,11.5784546995,480.497,-501.746,354.106,480.698690549,5.72735067624,191.980308909,481.24,1358,25.5286709352,824.273402209
72.0429793589,1359,135.073,1540.41513194,203.223227438,1310.88,289.709784582,0.832056,481.652642649,477.184961014,11.4331233535,481.649,-502.904,354.277,481.841358654,4.72558330855,182.498381804,482.439,1359,31.7512242413,708.90911712
28.5919585951,1360,135.105,1353.26405387,172.030385012,1347.7,326.446686492,0.723802,481.536302926,225.959273122,11.8976138544,481.53,-503.499,354.489,481.761864451,5.34481486295,201.798244241,482.304,1360,19.3209754335,509.999156418
71.3940700817,1361,135.108,931.394779355,142.025177344,1311.94,171.17172114,0.742258,482.813594198,527.718869874,11.5867724021,482.794,-504.512,354.695,483.009812982,3.26660200606,179.956925758,483.523,1361,29.035165718,291.332235766
39.1659204988,1362,135.118,833.653024608,117.590271168,1331.73,113.027591811,0.685015,483.839758128,210.00730422,11.7627080543,483.837,-505.522,354.896,484.075460995,5.62797134691,16.1988226307,484.577,1362,23.8299495339,204.950908708
32.2779025565,1363,135.164,2474.53275583,204.789599707,1404.32,494.733557906,0.80368,483.737443866,193.89110394,12.0059840755,483.701,-505.656,355.095,483.943126962,5.51061989274,167.930667221,484.426,1363,26.8941618123,955.204184343
37.934192974,1364,135.164,2210.70765362,206.086602116,1364.06,487.094796097,0.809265,484.858380651,200.399295575,11.6680823941,484.865,-506.852,355.297,485.095644731,5.54186214943,213.0108245,485.633,1364,27.9458341013,979.34556627
36.9178581968,1365,135.205,2782.70606377,203.553256839,1327.41,831.251158746,0.784779,485.509417079,271.841611559,11.6729613522,485.516,-507.658,355.59,485.760335741,3.29886354914,226.528402157,486.264,1365,22.0149742649,1333.58695678
23.9880876985,1366,135.209,2550.70239331,178.976216163,1352.28,555.601478362,0.79791,486.211536711,106.987617647,11.7724974086,486.182,-508.341,355.836,486.421232397,5.40960965547,281.175515135,486.987,1366,21.5715478879,1152.49144156
26.3677008973,1367,135.238,1943.04845855,165.719088193,1373.79,422.908258102,0.758861,486.601840577,134.820724502,11.8236116433,486.593,-508.569,356.021,486.840448508,5.54744877797,213.491059154,487.375,1367,21.6461799289,552.980040128
67.6323256282,1368,135.227,1999.45896843,171.369479236,1327.42,398.96302934,0.76972,487.727514979,426.171948304,11.5888864488,487.713,-509.725,356.199,487.958039468,5.70003865709,202.660908768,488.521,1368,34.0330076487,678.024040517
38.0331426937,1369,135.278,1116.25204604,188.702144212,1317.49,198.46642821,0.768689,489.31762074,175.788980418,11.642113377,489.347,-511.628,356.34,489.558761901,5.5966601315,209.679415964,490.12,1369,30.1864293101,558.977462618
46.4342156322,1370,135.323,604.333837426,147.410682016,1428.85,79.3395199576,0.617183,489.305983229,351.096035306,12.1222007179,489.263,-511.638,356.504,489.565205197,5.4892924128,299.272895531,490.041,1370,22.7737916955,397.964383617
24.5396356303,1371,135.36,445.162528375,143.034610379,1358.65,56.4206817307,0.602221,490.377480765,104.843950143,11.7481832783,490.351,-512.429,356.724,490.630641274,5.53742300125,246.156740552,491.121,1371,23.2622994938,294.850337413
69.4123982877,1372,135.451,826.813866811,156.753156632,1390.84,93.5631999012,0.598619,490.767431801,469.794219215,11.8154597415,490.77,-512.946,356.901,491.002338495,5.38342456229,336.681231441,491.567,1372,31.5495120101,402.795391773
21.5211488384,1373,135.492,472.39259511,150.629227841,1369.91,19.2013883065,0.553793,490.892598386,95.221479005,11.8893698112,490.888,-513.549,357.111,491.151460074,5.74959278862,343.168971552,491.663,1373,23.3719634692,396.324826343
61.5756572811,1374,135.518,430.34073688,145.397339924,1433.21,9.81284936139,0.502883,491.552617666,332.88650082,12.1229515689,491.524,-514.285,357.266,491.815372038,5.61607669487,387.645333092,492.327,1374,33.3578188299,409.223842301
77.7837232816,1375,135.533,988.585997789,159.811724455,1529.06,157.61383052,0.605106,492.529461194,540.107715626,12.3881324419,492.515,-515.224,357.404,492.740768741,5.53974511966,379.347873317,493.293,1375,31.4273692054,504.945592504
31.6820248822,1376,135.588,1014.81896769,105.421004829,1393.76,2.86502638002,0.385173,493.574105925,145.09070019,11.9131867727,493.572,-516.618,357.607,493.778473532,5.5401864938,1003.81610276,494.345,1376,29.5926857443,1006.52913909
21.611453158,1377,135.63,1404.43385715,158.347097195,1466.05,168.318442218,0.750004,494.718672261,105.15379976,12.13124745,494.71,-517.439,357.755,494.916828055,5.70635788527,332.680516543,495.492,1377,20.9413741009,406.77699739
55.3641966438,1378,135.69,1244.47857834,142.084267371,1372.1,227.917896708,0.61423,495.077326313,394.196430527,11.8563025243,495.08,-518.004,357.953,495.284603191,5.36763990837,338.255645715,495.841,1378,22.7860592864,649.685810729
80.2606688065,1379,135.673,432.666757875,139.502692269,1466.05,12.1533491653,0.599553,496.415901834,404.462948748,12.1319065863,496.407,-518.61,358.147,496.589532645,5.65934764818,369.204045117,497.165,1379,43.0462987665,397.154858032
23.7964343649,1380,135.754,497.416440277,149.251943365,1423.3,71.7980367331,0.6391,496.262615188,164.414823489,12.062219802,496.232,-519.257,358.375,496.461705677,5.45532253867,234.441464585,496.948,1380,19.2442542246,334.852025829
23.086126989,1381,135.79,1179.89476418,176.565187147,1429.57,279.155582162,0.736077,497.285010589,114.165231461,12.0740307208,497.302,-520.041,358.514,497.494859729,3.14844141283,226.24237245,498.077,1381,21.8753274003,592.584052695
40.7450220884,1382,135.844,1212.04667817,170.010579494,1431.61,204.678886572,0.714036,498.552937695,255.008464057,12.0382503631,498.528,-521.439,358.753,498.770953862,5.47222388861,237.538361589,499.318,1382,27.2611733763,521.229604036
25.5991970101,1383,135.841,910.525265842,165.067337425,1481.73,118.880631755,0.657398,499.21915934,174.009671107,12.0626696275,499.203,-522.247,358.985,499.43105656,5.54888498707,333.688525557,499.966,1383,18.897559041,436.923713417
30.3856920904,1384,135.878,885.56163006,177.793699302,1420.11,159.885746618,0.763906,499.424935819,197.462483723,12.0172376029,499.433,-522.615,359.135,499.647521882,5.41508325815,273.140301364,500.194,1384,23.0813675671,477.250701998
22.0970375292,1385,135.913,1075.93916767,181.707277276,1495.07,170.993489562,0.751845,500.731820148,124.399676813,12.2484245457,500.724,-523.342,359.306,500.9631675,5.52830767922,332.244641584,501.501,1385,18.7651047516,474.440183716
47.4754466625,1386,135.97,624.299186468,161.283383076,1417.43,73.9556921619,0.600441,500.905299293,312.402211768,11.9169881922,500.864,-523.733,359.546,501.126050965,5.55338445649,331.109562501,501.669,1386,26.5549725813,380.7970113
52.853031784,1387,136.019,682.130611101,171.772447676,1423.5,124.864981026,0.688751,501.013296934,330.78582926,11.9642653642,500.995,-524.543,359.741,501.268478949,5.65673338535,344.848136869,501.785,1387,31.1894585878,506.247802275
39.5770264961,1388,136.07,737.422300863,138.387238095,1468.09,70.1104172295,0.571542,501.424833794,234.177194459,12.1482818258,501.429,-524.95,359.909,501.648526603,5.54895172141,465.095798766,502.245,1388,24.9102778332,526.777295297
27.5287224816,1389,136.095,682.946064898,154.551520189,1482.1,82.1464957842,0.651487,501.911592215,153.088394085,12.2573969155,501.889,-525.316,360.153,502.174457487,5.29018273108,432.864302139,502.714,1389,23.0686727292,529.225376653
16.3205752703,1390,136.114,737.800375602,166.741439311,1422.1,21.0574681309,0.669928,503.26377269,99.4747649774,11.9781963576,503.242,-526.805,360.389,503.525773424,5.03676632267,650.805022269,504.044,1390,17.112283523,685.450871314
70.3615247282,1391,136.097,734.055276934,152.536657114,1480.3,22.1124936953,0.650303,503.611203756,390.448443199,12.1769004105,503.604,-527.505,360.625,503.846794049,5.67449781803,634.672199532,504.399,1391,33.8078873438,679.566266959
21.2642773322,1392,136.132,593.08751548,153.121237265,1506.76,39.1270991717,0.610445,504.076513677,90.3166988695,12.267222128,504.047,-527.584,360.851,504.278241572,5.18375595049,358.734122298,504.801,1392,22.1071039573,390.861405263
27.3479410516,1393,136.242,723.72575008,139.969546325,1487.51,104.336217205,0.547274,504.581686403,109.13628544,12.3317610738,504.594,-528.251,361.096,504.806523,5.51212745986,413.508031584,505.405,1393,21.6562403469,511.12109195
29.484195379,1394,136.256,812.810038529,194.433595836,1475.01,100.144671682,0.764428,505.701145746,209.003922976,12.0626949916,505.723,-529.467,361.321,505.909018799,5.22159282317,344.04714251,506.495,1394,20.9628406445,579.281057306
45.6217043935,1395,136.276,870.753348599,179.427062153,1459.98,132.888536507,0.733495,505.567698706,294.242599635,12.0382789476,505.524,-529.398,361.556,505.764204563,5.4331466533,344.889309073,506.281,1395,26.8771125267,499.041316904
62.2407775329,1396,136.271,679.735163195,188.821599697,1534.42,83.6375082784,0.748969,507.228894537,434.112105098,12.3776644653,507.257,-530.894,361.79,507.415622563,5.39025139028,340.423981773,508.006,1396,29.6099083359,524.945445429
138.05280866,1397,136.307,1057.52315843,180.433114692,1502.54,165.346135988,0.810849,507.519597052,839.84262072,12.2455838228,507.503,-531.825,361.979,507.751100124,5.63303349167,243.369134832,508.322,1397,52.0165554127,510.567032197
75.5535975392,1398,136.36,795.243074737,143.997677815,1524.54,108.72013372,0.706773,508.508296416,562.366000466,12.3553475052,508.517,-532.951,362.232,508.743785217,5.53843310753,312.35333465,509.299,1398,31.6146509667,610.39500165
121.449583386,1399,136.411,1234.14413776,126.935658809,1499.45,211.482647088,0.65906,509.07268319,514.876989691,12.2282993562,509.039,-533.018,362.403,509.315970138,5.6368121174,433.186461036,509.835,1399,58.5848596219,834.266176847
41.0899237194,1400,136.464,1346.78164321,147.08812919,1484.99,163.975336041,0.683885,510.144181723,221.135038057,12.2712664665,510.113,-534.094,362.653,510.380083968,5.75178516817,433.578702884,510.894,1400,28.7777634547,612.201197246
32.5762837697,1401,136.511,610.039731854,154.284814844,1570.19,34.7576580539,0.685645,510.205580102,134.682132656,12.4679574136,510.186,-534.386,362.915,510.470086294,5.49999748824,384.401235455,511.021,1401,35.539037442,420.770848567
