MaxEsReturn,StdReturn,AverageQ,AverageAbsQ,Epoch,MinEsReturn,MaxReturn,AverageAbsQYDiff,StdEsReturn,AverageAction,AverageQLoss,AverageDiscountedReturn,AverageReturn,AverageEsReturn,MinReturn,AveragePolicySurr,Iteration,PolicyRegParamNorm,AverageAbsY,QFunRegParamNorm,AverageY
96.9857979768,0.0494913037468,6.70942,6.70942,720,88.8425736042,93.4927643653,0.0325315589845,2.20315307791,0.999256,0.020873,47.0264966973,93.3764518551,93.5019416152,93.3,-6.7346,720,47.0962,6.70948918063,112.407,6.70948864017
98.7904553467,0.0662869237702,6.71219,6.71219,721,89.8433988239,93.4000071047,0.032623453999,2.00613777898,0.998808,0.019605,46.8476408812,93.3476758701,94.1854679323,93.200000596,-6.73678,721,47.1038,6.71221964888,112.477,6.71221919994
95.8395406845,0.0747943676606,6.71788,6.71788,722,89.1254195458,93.5496248935,0.0280966988237,2.3579209704,0.9989,0.0135697,47.2534919193,93.4177779899,92.2091289468,93.3,-6.74136,722,47.0873,6.71784953511,112.516,6.71784928597
97.0327529987,0.0485308228356,6.70052,6.70052,723,88.5406984619,93.499999201,0.034350304643,2.02853293292,0.998789,0.0220768,47.0100492449,93.3762446347,93.332993167,93.3000000238,-6.72476,723,47.0954,6.70054618277,112.608,6.70054584528
95.6050494646,0.0671301953905,6.71785,6.71785,724,93.6952301486,93.5,0.0305134041849,0.512089295343,0.998969,0.0156146,47.173359267,93.4035154591,94.543117747,93.3,-6.74222,724,47.0621,6.71786897668,112.659,6.71786897668
99.2,0.0657300823963,6.70325,6.70325,725,92.4790919389,93.5,0.0248186303555,1.60358602589,0.998771,0.00933713,47.1404230606,93.3989089154,94.6604951429,93.3,-6.72505,725,47.1086,6.70330337307,112.753,6.70330337307
95.0390270897,0.0634596976017,6.70176,6.70176,726,87.2869803922,93.5,0.0320054509448,1.99856345067,0.998954,0.0167757,47.1205382938,93.3944146691,93.4480521943,93.3,-6.72562,726,47.1249,6.70162311062,112.803,6.70162258707
98.4077960174,0.0742173201818,6.71697,6.71697,727,89.3528880421,93.4984682433,0.0276097645519,2.13041529324,0.998231,0.0138274,46.9150468114,93.3627589161,93.7582821814,93.2000167244,-6.73939,727,47.1616,6.7171081407,112.946,6.71710796478
96.0145588805,0.0760584570504,6.71741,6.71741,728,89.9658596303,93.4,0.0259103520808,1.78014720631,1.0,0.0102949,46.7215352843,93.3186666667,93.4051021806,93.2,-6.74037,728,47.1368,6.71743076099,113.0,6.71743075288
95.0449646226,0.0640801514932,6.71745,6.71745,729,89.3435590973,93.4000001192,0.029385727206,1.65724327079,0.998977,0.0137264,46.8391053004,93.3452241745,93.6769558842,93.2,-6.7398,729,47.1606,6.71749621729,113.099,6.71749613513
98.0680889373,0.0641881455245,6.7188,6.7188,730,87.8513564689,93.4000000119,0.0311028630738,2.8977538317,0.998979,0.0176244,46.8580279076,93.3485189331,92.8434862775,93.2000146026,-6.7427,730,47.1548,6.71894553226,113.181,6.7189454306
98.9665080736,0.0922289579444,6.71846,6.71846,731,88.7222368627,93.5985477387,0.0320997292127,2.59788196229,0.999105,0.0142484,47.1926780694,93.4059076502,93.4845336353,93.2000011086,-6.73902,731,47.1871,6.7183884268,113.267,6.71838808094
95.2287500561,0.0544676402845,6.71476,6.71476,732,90.923242647,93.4099234953,0.0308526772754,1.20144430314,0.999648,0.0166264,46.9488784882,93.3606154146,93.7313505268,93.2,-6.73621,732,47.2138,6.71477690556,113.348,6.7147767933
97.7843236575,0.0468598283584,6.70631,6.70631,733,89.5460514753,93.4005064377,0.030096071246,2.19381235896,0.999241,0.0167814,46.9319059644,93.3600117116,93.4080667574,93.3,-6.72944,733,47.2846,6.70644997796,113.465,6.70644930417
98.7524718538,0.0770298040649,6.70819,6.70819,734,88.6339784191,93.4994319478,0.0312163190222,3.19626328907,0.998257,0.0173084,46.8997939056,93.3599352411,91.775527658,93.2000144119,-6.73311,734,47.2595,6.70813811298,113.54,6.70813805547
95.6917399185,0.0724175689728,6.71873,6.71873,735,90.0322867115,93.4984412737,0.0259984106529,1.60304360638,0.999267,0.0134306,46.8755308786,93.3499103947,93.628989857,93.2,-6.74168,735,47.3098,6.71876562351,113.655,6.71876516246
98.964743073,0.0467779605404,6.71351,6.71351,736,89.0173105125,93.3,0.0307445690479,2.07059379408,0.999993,0.0163893,46.4654966141,93.2738704171,94.0347734931,93.1015024782,-6.73491,736,47.3141,6.7135103183,113.782,6.71351026904
97.9864606967,0.0524211238274,6.71561,6.71561,737,91.4236195693,93.400004363,0.0327043136087,1.66937111368,0.999669,0.017337,46.9373322705,93.3584898777,93.9204835984,93.2000000477,-6.73818,737,47.3312,6.71566900673,113.818,6.71566883089
95.4892829214,0.0737242328455,6.71469,6.71469,738,90.0884248619,93.5998656926,0.0271906064393,1.58593239391,0.999285,0.0124941,47.2134490317,93.4086620334,93.5503368644,93.3,-6.73785,738,47.349,6.71470995936,113.926,6.71470972715
96.6282796559,0.0545011596627,6.71865,6.71865,739,90.2158842604,93.4000058769,0.0292739339178,1.85086364686,0.999362,0.0145862,46.9200933283,93.3572210298,93.535459171,93.2000000477,-6.7425,739,47.4195,6.71865936093,114.005,6.71865929441
97.7869291905,0.074636857714,6.71707,6.71707,740,87.465003628,93.4997478729,0.033795188814,2.75373374123,0.998242,0.0210839,46.9640334534,93.3712734875,92.8635229157,93.2,-6.73932,740,47.4226,6.71713231394,114.043,6.71713220341
99.4276734405,0.0786969175559,6.71945,6.71945,741,90.9098851451,93.4994041771,0.0257541579349,2.09649217178,0.998161,0.00999666,46.8963470625,93.3599178104,93.8210797202,93.2,-6.74214,741,47.4061,6.71945804656,114.11,6.71945804656
97.1464825844,0.0660411441933,6.71168,6.71168,742,90.2751909311,93.3000000596,0.0240408289449,2.14081262341,0.999458,0.00899798,46.3093171767,93.2492987908,92.7080795701,93.100001049,-6.73421,742,47.4726,6.71167734975,114.22,6.71167709369
95.9542413467,0.0515516188868,6.71361,6.71361,743,93.5975077075,93.4999932751,0.0322866397461,0.586025669431,0.998775,0.0173278,46.9949778426,93.3736903413,94.5190128043,93.3,-6.73442,743,47.51,6.71373064812,114.25,6.71373057678
94.9601821348,0.0648547598267,6.70878,6.70878,744,90.0910051671,93.4000000358,0.0305688934748,1.46237038994,0.998577,0.0121768,46.7899124404,93.3388227387,93.1998839646,93.2038924712,-6.73128,744,47.5531,6.70873413895,114.299,6.70873413895
97.805232954,0.0808991727499,6.72104,6.72104,745,90.1763875374,93.4999929761,0.0339965789994,1.72536922862,0.998723,0.0162629,46.8633818199,93.3508861722,94.0401356579,93.2,-6.74279,745,47.5691,6.72105583184,114.414,6.72105583184
96.3336041556,0.0485520816897,6.71798,6.71798,746,89.7233003485,93.4,0.0288375834765,1.71735053876,0.999143,0.0150747,46.9552149873,93.3646319306,93.5829603374,93.2000000596,-6.74218,746,47.5168,6.71805571461,114.494,6.7180552999
98.8364480148,0.0625513021182,6.72985,6.72985,747,90.7570870571,93.4000748613,0.028868258154,2.13388309187,0.999157,0.014468,46.8873163209,93.3526297458,94.0124477807,93.2,-6.75335,747,47.5411,6.72982492034,114.487,6.72982429491
94.6130178384,0.0604432869364,6.7005,6.7005,748,89.9660880354,93.4003056809,0.0334065411597,1.5976108798,0.998644,0.0200953,46.8823875153,93.3547204902,92.6725633085,93.2000038147,-6.7237,748,47.5659,6.70042160343,114.528,6.7004207869
98.4468031293,0.0749261603299,6.71616,6.71616,749,89.5734472539,93.4944852565,0.0302474467319,2.50492633653,0.999026,0.0141966,46.9260560455,93.3601167734,93.4389854782,93.2,-6.73923,749,47.5576,6.71638293006,114.545,6.71638293006
94.8533955887,0.0743067360461,6.71369,6.71369,750,90.9100298104,93.4999758975,0.0271631509779,1.24527249806,0.99838,0.0134119,46.8915043258,93.3577960923,93.4461403093,93.2004764591,-6.73651,750,47.5725,6.71375362551,114.55,6.71375297336
95.3889805365,0.073434579459,6.70702,6.70702,751,90.697619415,93.500001049,0.0365303442808,1.61330257338,0.998783,0.0237929,47.1975496321,93.4086915464,93.2885478344,93.3000014782,-6.73077,751,47.522,6.70719368132,114.558,6.70719226786
98.4088107106,0.0483039964159,6.71136,6.71136,752,90.3533158294,93.4973950976,0.0309040363974,1.69575788451,0.998511,0.0179151,47.0342289109,93.3820528363,94.1588039076,93.3000103471,-6.7346,752,47.5404,6.71127059407,114.576,6.71126963878
94.0502299273,0.0697817889975,6.71427,6.71427,753,89.7414387228,93.5978403734,0.0280071401555,1.57503798044,0.997131,0.0146802,47.2174477166,93.4215572256,92.3675650621,93.3012352123,-6.73698,753,47.5495,6.71434814788,114.594,6.71434787494
95.1610304202,0.0756982633949,6.72055,6.72055,754,88.8737260999,93.5,0.0315431289823,2.38065124913,0.999383,0.0168597,47.1110388173,93.3902623172,92.6656287881,93.3000000238,-6.74403,754,47.6205,6.72060332814,114.614,6.72060274643
95.9040661145,0.0772833368177,6.71124,6.71124,755,89.425319404,93.5352106164,0.0276361838055,1.98781031632,0.999424,0.0116293,47.273518186,93.4182658494,93.4105094996,93.3,-6.7338,755,47.6297,6.71126359464,114.652,6.71126359464
97.8182414923,0.0441113437935,6.71156,6.71156,756,89.3069517482,93.4998981629,0.0285681700273,2.29173726986,0.997105,0.0144261,47.0114218587,93.3860892172,92.640645809,93.3002766795,-6.73375,756,47.6499,6.7115796519,114.684,6.7115796424
94.9332976534,0.0492563657171,6.72189,6.72189,757,88.8932452853,93.4998832254,0.0289547624485,2.12511597577,0.997301,0.0124804,47.02549269,93.3874297289,92.7720603571,93.3000101327,-6.74491,757,47.6945,6.72191897913,114.739,6.72191896629
97.4354554247,0.0361991279667,6.71985,6.71985,758,89.6494719232,93.5873573609,0.0329270497432,2.18075730011,0.988425,0.0180932,47.2419582523,93.4750966993,93.3074867554,93.4129070106,-6.7437,758,47.6545,6.71985964549,114.715,6.7198588197
96.639260402,0.0492871889689,6.71431,6.71431,759,90.0676314702,93.5989804567,0.0310612305569,2.06774933852,0.991079,0.0182985,47.2916384161,93.4686595331,93.027044803,93.4000077247,-6.73795,759,47.7007,6.71445187449,114.793,6.71445184734
99.2151751496,0.0695776345301,6.71658,6.71658,760,92.0345864361,93.5000065326,0.0280253096985,1.62663299691,0.998586,0.0130586,47.1605325475,93.4034217538,94.3584709108,93.3003689457,-6.73986,760,47.712,6.71655719407,114.815,6.71655719407
95.1902905476,0.0728090765878,6.7087,6.7087,761,89.3958277972,93.5998283716,0.0335110981184,1.69934252803,0.987008,0.0189651,47.2358825262,93.4818515046,93.5097232783,93.2811663224,-6.73181,761,47.7503,6.70879242111,114.828,6.70879166862
96.8894387238,0.0487187263128,6.70709,6.70709,762,87.8707992497,93.5660835566,0.0286170785682,2.53411065788,0.98461,0.0150817,47.0858455844,93.4702750309,92.3718937024,93.4000018239,-6.72951,762,47.8073,6.70701123528,114.808,6.70701084443
98.2839116392,0.070150693475,6.7271,6.7271,763,91.6682977708,93.7139755685,0.0292419259529,1.49566840454,0.96824,0.0157461,47.2341276251,93.5885915686,94.0913856518,93.4253697518,-6.75233,763,47.7627,6.7272108883,114.849,6.72721046231
94.8077157304,0.0567063338355,6.72179,6.72179,764,87.8890918089,93.6068323564,0.0302666545991,2.729048275,0.989606,0.0152176,47.0250400807,93.4312420306,92.4808410637,93.327197748,-6.74531,764,47.8144,6.72178565271,114.895,6.72178565271
94.9087237258,0.050032347626,6.70959,6.70959,765,89.9437547849,93.5640059727,0.0269228793785,1.80691611095,0.987571,0.00928354,47.0928055778,93.4545628141,93.2567649467,93.4,-6.73285,765,47.8542,6.70962933559,114.983,6.70962933559
97.2003237729,0.0501282940539,6.7394,6.7394,766,89.2728666716,93.5530074381,0.0321327703625,2.09513438306,0.988212,0.0171005,47.0970768913,93.4516217113,93.3748966456,93.4,-6.76204,766,47.8545,6.73943410004,115.168,6.73943389736
95.2296455923,0.0880273831891,6.73543,6.73543,767,91.2203521644,93.6420364083,0.0312540898058,1.08893898769,0.977766,0.0171924,47.1007233082,93.5117787451,94.0228168791,93.4000007629,-6.75838,767,47.9016,6.73541446501,115.292,6.73541428916
95.9883003383,0.0750520986467,6.73578,6.73578,768,90.257752874,93.6366754007,0.0330094325952,1.60278530006,0.984062,0.0217017,47.0967187758,93.47521183,93.9326234396,93.4,-6.75934,768,47.9355,6.73580784772,115.332,6.73580715064
96.2753420743,0.0819894901276,6.73473,6.73473,769,87.9644002985,93.6260091673,0.0294580228511,2.3945954383,0.979473,0.0158798,47.0994260372,93.5017494253,92.7356705088,93.4000000238,-6.75711,769,47.9759,6.73481564298,115.353,6.73481548037
95.7162370828,0.0849063511796,6.72443,6.72443,770,88.9522975946,93.6232820673,0.0275728940419,1.992383922,0.980544,0.012444,47.1453535128,93.5037319267,93.4116879256,93.4,-6.74753,770,48.0412,6.72439958284,115.394,6.72439938763
94.8976715323,0.0742321288204,6.7267,6.7267,771,90.1957599451,93.6674419045,0.0337432246445,1.66477111618,0.976665,0.0157827,47.1869534024,93.5328062228,92.7748257618,93.400055079,-6.75128,771,48.0908,6.72684044614,115.453,6.72684042083
95.9556366527,0.0338420246635,6.7227,6.7227,772,90.5757637298,93.6018753546,0.0341756181868,1.39508220311,0.97627,0.0186372,47.1686637154,93.5307573178,93.7650505941,93.4830692728,-6.74633,772,48.1367,6.72257320081,115.51,6.72257314194
98.100427185,0.0372952177956,6.72129,6.72129,773,92.9365848391,93.5393038554,0.0281263955159,1.20359259763,0.986081,0.0128666,47.1895820127,93.4795410945,94.5975308774,93.4000007987,-6.74534,773,48.1983,6.72124176252,115.672,6.72124176252
94.1202748195,0.031468523303,6.72394,6.72394,774,88.9545705675,93.6691730463,0.0328661473797,1.59527542508,0.971029,0.0169184,47.361030009,93.5944039146,92.6515969139,93.5389891666,-6.74771,774,48.1679,6.72409321147,115.806,6.72409319788
97.3209884601,0.0349017546284,6.72885,6.72885,775,88.7519939378,93.7094933896,0.030889382338,2.1142602129,0.964754,0.0144967,47.3146410238,93.6224651989,93.472726461,93.5484100046,-6.7527,775,48.161,6.72886998031,115.853,6.7288698215
98.5170054133,0.0335528222694,6.74405,6.74405,776,90.254955584,93.6878334019,0.031707507201,1.82883702022,0.971152,0.0183032,47.3456271057,93.5910374916,94.0203200733,93.5340362703,-6.7676,776,48.2601,6.7441117709,115.886,6.744111046
98.2234044613,0.0713578286992,6.73797,6.73797,777,91.7605200701,93.6462291,0.0326982069241,1.52489616178,0.976251,0.0198392,47.0889504622,93.518598566,94.0517524043,93.4000067233,-6.76088,777,48.3171,6.7380398977,115.912,6.73803967762
94.8763885746,0.0602732374174,6.74739,6.74739,778,88.2834385656,93.7507901376,0.03094645979,2.13298025527,0.963196,0.0180711,47.2879103657,93.6264285716,92.6855046242,93.5153174257,-6.77191,778,48.4065,6.74735921504,115.924,6.74735899497
95.3860117625,0.0507804541835,6.74864,6.74864,779,88.53039454,93.6874401104,0.0285549543763,2.27590669476,0.972649,0.0137834,47.3643357903,93.5856362193,92.4777676652,93.4926332624,-6.77182,779,48.428,6.74865973391,116.0,6.74865955807
95.1689245554,0.0297991416868,6.73594,6.73594,780,89.6320474083,93.7403170786,0.0286243110797,1.72469899732,0.954884,0.0159756,47.2858165783,93.6737361107,93.2370845021,93.611264393,-6.75892,780,48.4679,6.73601398761,116.059,6.73601398761
99.3,0.0448623666774,6.73965,6.73965,781,91.0140243122,93.6635997133,0.0259793051857,1.89100169603,0.973188,0.0111092,47.2773971989,93.5679961025,94.4847547205,93.4627081068,-6.76268,781,48.5089,6.73968139118,116.095,6.73968119273
97.7753126874,0.050161335853,6.74728,6.74728,782,89.4883249739,93.617468562,0.0297599143733,2.17544266149,0.979587,0.0168581,47.2678733586,93.5295697824,93.2692862403,93.4218679698,-6.77084,782,48.6188,6.74730019207,116.098,6.74729972986
95.6045511001,0.0643148856074,6.73975,6.73975,783,88.7490927313,93.6025309072,0.0344208447033,2.0181518106,0.984573,0.0207379,47.1553908388,93.482387916,93.3286398732,93.4000446875,-6.7623,783,48.6437,6.73978741203,116.182,6.73978645188
95.1515666145,0.053080816306,6.7266,6.7266,784,90.2809155126,93.6296441669,0.0251787120982,1.7038726055,0.977699,0.0104795,47.2949478669,93.5452562181,92.6625334905,93.4160234284,-6.74918,784,48.6566,6.72660911246,116.209,6.72660907528
97.703581675,0.0494834125757,6.75252,6.75252,785,89.5548391139,93.7249560654,0.0305022701734,2.12563715006,0.962278,0.0155148,47.2533365005,93.6253878487,93.6664247435,93.5154612028,-6.77634,785,48.7077,6.75258803873,116.217,6.75258803062
94.869200982,0.0482222512093,6.73428,6.73428,786,89.790240537,93.6949476742,0.0287033729001,1.71095339194,0.970177,0.0140902,47.2951432956,93.5878951651,92.2130754896,93.5157321243,-6.75775,786,48.7588,6.73427583752,116.242,6.73427486953
96.4628319931,0.0310804505707,6.73029,6.73029,787,89.5245122428,93.6340143653,0.0317961791197,2.33362994277,0.97815,0.0168553,47.3495016841,93.5519302994,92.6213549521,93.5037998115,-6.75236,787,48.8332,6.73023434653,116.221,6.7302343461
99.3,0.0334931124312,6.73788,6.73788,788,90.6905493394,93.6304704327,0.0310208929876,2.4149907136,0.979878,0.0165835,47.2872384598,93.5315167581,93.0050896565,93.4307877408,-6.76265,788,48.8673,6.73794990317,116.316,6.73794926452
99.3710598552,0.0423299669602,6.74053,6.74053,789,89.4714376431,93.6232073871,0.0313133978857,2.33831789094,0.977173,0.015831,47.2253059104,93.5365145135,93.9021981875,93.4333006928,-6.76558,789,48.9295,6.74058968349,116.42,6.74058958315
97.0730395484,0.0423719040083,6.72845,6.72845,790,91.2384019948,93.6489545811,0.0315523839106,1.42478890038,0.975342,0.0174369,47.2465442061,93.5505513816,94.0845860091,93.4582777622,-6.75353,790,49.0101,6.72851872116,116.505,6.72851852756
95.4880155269,0.0428809339953,6.74142,6.74142,791,90.4229251302,93.7203219071,0.0329500751368,1.39893543166,0.964571,0.0209312,47.3357477097,93.6268538116,93.6786137156,93.5385585511,-6.76696,791,49.0129,6.74141844171,116.564,6.74141815503
98.4243106296,0.0435862610942,6.7307,6.7307,792,90.6219439477,93.6665688499,0.0269634029531,1.91948536704,0.974096,0.0123575,47.3137299326,93.5690415494,93.7046584745,93.4719551596,-6.75421,792,48.9963,6.73071836884,116.644,6.73071749929
99.4264375632,0.0357719536862,6.73005,6.73005,793,90.6117853859,93.6783347109,0.0301048930437,2.43653699586,0.967463,0.0144772,47.3277392193,93.6090166343,93.7325444126,93.5372058474,-6.75451,793,49.0116,6.73007777543,116.728,6.73007726332
94.6850407758,0.0395722641974,6.76396,6.76396,794,89.5694221222,93.7235023381,0.032930376066,1.91075288361,0.964305,0.0184744,47.2819877116,93.6190940163,92.5648389461,93.5561597631,-6.7872,794,49.0422,6.764046005,116.819,6.76404538
96.8368100744,0.0774960076561,6.73992,6.73992,795,90.7689679058,93.8758079492,0.0350386958871,1.66128039387,0.949653,0.0218302,47.3110639898,93.7071347026,93.7112760439,93.5562482321,-6.76289,795,49.0323,6.74002308554,116.777,6.74002174477
96.6082038346,0.0355395220709,6.73857,6.73857,796,89.7088507948,93.7580389445,0.0265600631763,1.63915027191,0.953363,0.0114305,47.3621669248,93.6952593961,93.9289972396,93.6255843775,-6.763,796,49.12,6.73859876595,116.828,6.73859862256
98.2598802642,0.0437850618965,6.74204,6.74204,797,89.8231249924,93.8399216953,0.0314436128607,2.54724970123,0.945752,0.0174788,47.344205832,93.7354914067,93.4106974281,93.6257273012,-6.76596,797,49.1286,6.74204440976,116.929,6.74204413619
98.6,0.0397699455557,6.75767,6.75767,798,90.5897798737,93.8641529389,0.0284125013923,1.95203343401,0.937742,0.0156424,47.3944523179,93.7897851652,94.3134421189,93.7198544563,-6.7808,798,49.1942,6.75777471836,116.973,6.75777470886
95.9033853175,0.0739270643102,6.75229,6.75229,799,90.7053844718,93.9633321842,0.0331960914847,1.21533526684,0.926047,0.0169234,47.3008131313,93.8420936315,93.9522686768,93.6143149083,-6.77458,799,49.2051,6.75237774902,116.984,6.75237711452
97.7639964324,0.0490364308492,6.74839,6.74839,800,90.6874601131,93.9989723687,0.0275158396225,2.08966257793,0.921999,0.0120966,47.3065721591,93.866567142,93.5148513748,93.7743584692,-6.77187,800,49.2514,6.74833283697,116.973,6.74833264176
98.1302550921,0.0428503657526,6.74157,6.74157,801,90.1909334114,93.881167665,0.0242225939754,2.20282484106,0.942965,0.00826852,47.430808513,93.7658845068,93.3970952007,93.6918075294,-6.76401,801,49.313,6.74163441225,117.045,6.74163431192
98.4836260118,0.0438353695187,6.76157,6.76157,802,90.2935635358,93.9342519144,0.0305458952881,1.9825156487,0.932719,0.0151213,47.3396418147,93.8094629429,93.8771536728,93.7435607981,-6.78676,802,49.3369,6.76153084835,117.071,6.76153080614
94.8998497542,0.0333815309769,6.74514,6.74514,803,89.8129677179,93.774949581,0.0308138999866,1.49540455463,0.950762,0.0186646,47.3929953349,93.714963896,93.7580650652,93.6577466921,-6.76979,803,49.3653,6.7451697966,117.141,6.74516960139
99.0345318209,0.0323288696604,6.75075,6.75075,804,88.7015217686,93.900039411,0.0336095691426,2.54955998224,0.927403,0.0217062,47.3887433342,93.8478169395,93.7950958917,93.7875976252,-6.77415,804,49.3758,6.7509940804,117.163,6.75099238133
97.4842911519,0.0509646979009,6.75062,6.75062,805,90.172591982,93.886441123,0.0255263550062,1.79219723029,0.932987,0.00827602,47.3624484224,93.8113938466,93.9490420094,93.6841977913,-6.77475,805,49.4607,6.75042825378,117.193,6.75042813526
94.9792313713,0.0394989896757,6.74708,6.74708,806,89.7248488189,93.8604368913,0.028435673439,1.48275837215,0.940077,0.0139449,47.3833912892,93.774325896,93.4286437344,93.7125996591,-6.77132,806,49.4676,6.74709885596,117.297,6.7470988342
99.4672375801,0.109394495995,6.75277,6.75277,807,91.5585350925,93.9564618713,0.032436760967,1.85463507936,0.931218,0.0157287,47.1547150632,93.7887788425,94.2573798249,93.288206191,-6.77737,807,49.5127,6.75276540556,117.259,6.75276415513
94.68782645,0.0486867239936,6.74557,6.74557,808,90.3246090201,93.8778452982,0.0312212858891,1.67625280291,0.932838,0.0194025,47.2906973331,93.8006408948,93.0591802049,93.7108791506,-6.76931,808,49.5692,6.74568052011,117.258,6.74568026695
94.9182589123,0.0509586532343,6.74722,6.74722,809,89.2995169074,93.9329717703,0.0304973762227,1.70502063931,0.926526,0.01592,47.377569725,93.8517930737,92.9256846382,93.6937360735,-6.7704,809,49.6577,6.74715805289,117.36,6.7471573791
96.8829639505,0.032793909932,6.75689,6.75689,810,90.1910114754,93.8322464453,0.0255073052348,1.58231919818,0.941113,0.0095214,47.3925678615,93.7700777284,93.8792333311,93.7107657626,-6.78034,810,49.6662,6.7569931339,117.409,6.7569931339
95.0635629239,0.0737042442951,6.7577,6.7577,811,89.1240699176,93.9316696468,0.0289046201518,2.20493782272,0.930098,0.0138249,47.2908135251,93.8170020633,92.187774662,93.6834319032,-6.78042,811,49.7388,6.75774906478,117.408,6.75774906478
95.0070405664,0.0298225983619,6.76499,6.76499,812,89.9368044099,93.763668659,0.0302918228108,1.80169793093,0.950065,0.0160607,47.3080624767,93.7050339109,93.2466655512,93.6417832883,-6.78912,812,49.7496,6.76515056103,117.394,6.7651495678
94.4808887943,0.0261222410712,6.73538,6.73538,813,90.0840570053,93.8952096373,0.0298412808937,1.49363785061,0.927224,0.0146989,47.3231403913,93.8385669121,93.4012603144,93.7805148256,-6.75762,813,49.7461,6.73516862455,117.399,6.73516840446
95.4699681655,0.0352782902357,6.73937,6.73937,814,90.5741455507,93.7965349872,0.0250441038743,1.52067571108,0.947603,0.00913832,47.4294200787,93.7395882482,93.6214328128,93.6556256355,-6.76316,814,49.8022,6.73943934103,117.467,6.73943904548
97.6704268127,0.0414973012576,6.74833,6.74833,815,90.6581505536,93.8867262624,0.0344528408595,2.02308986315,0.933568,0.0200272,47.3896594121,93.8137183032,93.6580339292,93.6320270888,-6.77151,815,49.8127,6.74823713877,117.555,6.74823673504
96.7649352907,0.0324519677689,6.75887,6.75887,816,89.6585149107,93.8590436606,0.0318538067,1.94107493769,0.936054,0.0201818,47.4263795465,93.8047997121,93.4884745891,93.7344918471,-6.78257,816,49.804,6.75897113021,117.616,6.7589708478
98.0027799882,0.0342931617073,6.75271,6.75271,817,87.4188708854,93.8051255114,0.0322805332949,2.90969873115,0.944264,0.0177561,47.3483680926,93.7447179848,92.2300591193,93.6620544734,-6.77647,817,49.8244,6.7527772911,117.607,6.7527769227
98.6337157143,0.0682966909187,6.75095,6.75095,818,90.9072392385,93.7946599975,0.0302867395194,2.00401016316,0.951348,0.0174178,47.3273395639,93.7010717014,93.7884915744,93.5483030403,-6.77257,818,49.8277,6.75096657678,117.677,6.75096657678
97.2668485035,0.0520294521689,6.74369,6.74369,819,90.157053526,93.7478176409,0.0304953895392,1.65444772461,0.955574,0.0184163,47.3090447926,93.6737212778,93.7241928161,93.5568263114,-6.76654,819,49.8744,6.74371280784,117.718,6.74371219943
94.2681973354,0.0489351641474,6.73478,6.73478,820,87.4266111277,93.6977036719,0.0273431785004,2.05697168749,0.964313,0.0122258,47.3368626656,93.6285573408,90.9800841676,93.5166514142,-6.75696,820,49.8425,6.73487236862,117.746,6.73487146787
95.2502280356,0.0341109669535,6.74239,6.74239,821,90.9358582121,93.8523336303,0.0258061441552,1.26605624479,0.9378,0.010189,47.3545381224,93.7825739003,93.4771502411,93.6907723003,-6.76672,821,49.8006,6.74239037287,117.828,6.74239037287
95.2957538363,0.0398153185002,6.74255,6.74255,822,90.4313936989,93.8165540675,0.0315121875318,1.68689886173,0.945198,0.0176385,47.3985228247,93.7480092935,93.1316833386,93.6607084481,-6.76551,822,49.8131,6.74253474502,117.862,6.74253348116
94.8779118852,0.0410588724984,6.74551,6.74551,823,90.4173377604,93.8773816371,0.0314935403029,1.94216704193,0.933726,0.0171493,47.3417049209,93.8046354893,92.2040544202,93.7107785316,-6.76916,823,49.8223,6.74555395674,117.897,6.74555380157
96.6401611173,0.0358236793302,6.73486,6.73486,824,91.2499218812,93.8393752028,0.0258436872922,1.33787931494,0.941403,0.0103363,47.3459730416,93.76118074,93.939661373,93.6888675104,-6.75856,824,49.8965,6.73488438287,117.953,6.73488436221
95.3706385203,0.0413448092932,6.75162,6.75162,825,90.3339648337,93.789852817,0.0279917314364,1.80623563456,0.953649,0.0130854,47.3615511673,93.6933694816,93.06570043,93.586593058,-6.77522,825,49.9629,6.75163946858,118.053,6.75163821858
97.9139431759,0.0412542801006,6.75923,6.75923,826,88.347486364,93.8745916707,0.0314072210657,2.29356541085,0.934011,0.0174663,47.3354881432,93.8015049501,93.851828546,93.7306882027,-6.78289,826,50.0014,6.7592947997,118.069,6.75929478605
95.3238560372,0.046033487775,6.75514,6.75514,827,90.1694094243,93.8522784755,0.0281707020382,1.88213659765,0.940678,0.0124114,47.3859319139,93.7717219412,92.8544940648,93.6325141411,-6.77908,827,50.0124,6.7551110802,118.12,6.75511102788
94.5536737076,0.0782357364283,6.75518,6.75518,828,87.7244086383,93.8582769248,0.0299700188257,2.24665988381,0.946123,0.0154082,47.3698345936,93.7381601445,92.5692461066,93.58143638,-6.77889,828,50.0468,6.75525221764,118.114,6.75525138149
98.972485823,0.0451363387283,6.74742,6.74742,829,91.7781847094,93.9156124633,0.0294651054054,2.01755799484,0.928962,0.0166372,47.3793547014,93.8380928468,93.9874758639,93.7047802674,-6.76951,829,50.0692,6.74746650395,118.124,6.74746634513
95.8444835973,0.047311780522,6.74742,6.74742,830,91.0653035145,93.8809303349,0.0306504761791,1.31988248904,0.937139,0.0178481,47.40466685,93.7957674433,93.8046315692,93.6827926748,-6.77168,830,50.1243,6.74730861994,118.166,6.74730811315
