MaxReturn,PolicyRegParamNorm,AverageY,AverageAbsQYDiff,MinEsReturn,AverageQ,MaxEsReturn,Iteration,StdReturn,AverageAbsY,AverageQLoss,StdEsReturn,AverageAbsQ,AverageAction,MinReturn,QFunRegParamNorm,AverageEsReturn,AverageReturn,AverageDiscountedReturn,AveragePolicySurr,Epoch
5604.25910966,213.868,502.310220974,3.70162760173,3787.56057726,502.306,3787.56057726,2641,1453.07847896,503.354230548,266.14,0.0,503.348,0.995497,1525.9882969,323.982,3787.56057726,3976.18624111,428.441589888,-504.255,2641
5618.33019057,213.908,501.651199479,3.85358273895,3586.17910398,501.652,3586.17910398,2642,111.352031649,502.759253293,316.739,0.0,502.76,0.99209,5199.20542942,324.081,3586.17910398,5481.06373389,429.133765289,-503.693,2642
5957.07631284,214.014,502.270333218,3.75632920662,3437.52928364,502.251,3437.52928364,2643,1049.78845172,503.36845544,278.27,0.0,503.35,0.994971,2711.19190086,324.134,3437.52928364,5002.48668189,441.618931931,-504.356,2643
5822.43174237,214.054,502.452509734,3.82779125822,3737.21183719,502.445,3737.21183719,2644,1479.19298687,503.55091936,290.853,0.0,503.543,0.993,1013.43667346,324.195,3737.21183719,4873.09150139,431.757599346,-504.586,2644
6015.29233554,214.146,501.29129296,3.67688481022,3585.12162877,501.299,3585.12162877,2645,206.218464579,502.423406466,269.462,0.0,502.432,0.992145,5236.56068115,324.226,3585.12162877,5811.87990899,477.081018933,-503.432,2645
6054.24928318,214.14,503.129790764,3.66567165005,3601.64253774,503.107,3601.64253774,2646,373.832897074,504.147332008,261.483,0.0,504.126,0.996386,4685.3777258,324.32,3601.64253774,5644.01697223,448.01440147,-505.219,2646
5806.26838137,214.332,503.730204874,3.59615484735,3634.54237,503.732,3634.54237,2647,1996.77044774,504.707270343,237.907,0.0,504.712,0.995037,-194.532155905,324.449,3634.54237,3836.25887183,421.170601386,-505.86,2647
6275.63451154,214.374,503.000659197,3.80267445154,3459.77550892,503.004,3459.77550892,2648,370.223527665,504.01827756,305.67,0.0,504.021,0.993316,4858.9426653,324.483,3459.77550892,5827.84605326,452.122075903,-505.102,2648
5759.67403148,214.448,502.870519767,3.43696234587,3580.23596203,502.858,3580.23596203,2649,118.761746606,503.899670228,196.328,0.0,503.886,0.995386,5287.74932208,324.511,3580.23596203,5492.00985283,433.057237732,-504.994,2649
3250.63874372,214.573,503.463836633,3.77750853108,3919.31964027,503.46,3919.31964027,2650,975.803628014,504.494703403,283.338,0.0,504.5,0.998291,-296.509114698,324.623,3919.31964027,1456.35435003,269.015518267,-505.526,2650
5605.54510182,214.595,503.84389521,3.69896368008,3602.59903003,503.841,3602.59903003,2651,2172.13625944,504.860834919,267.504,0.0,504.858,0.99224,228.867610741,324.687,3602.59903003,3607.28543927,411.958892081,-505.915,2651
3133.93307641,214.734,504.044555272,3.70218685012,3012.75939623,504.027,3012.75939623,2652,1144.86544796,505.048261351,255.324,0.0,505.032,0.998463,-71.3593872514,324.766,3012.75939623,1270.93888328,320.037024441,-506.192,2652
6325.54729234,214.717,503.869623486,3.64779690405,3774.97408817,503.866,3774.97408817,2653,892.681660858,504.891767566,257.333,0.0,504.887,0.99444,3077.51939385,324.794,3774.97408817,5722.18897644,448.164705119,-505.946,2653
6090.789889,214.801,504.292706134,3.45010887091,68.3174527826,504.293,68.3174527826,2654,632.480009257,505.316394457,184.454,0.0,505.315,0.996616,3924.589167,324.779,68.3174527826,5560.55608448,442.225867558,-506.477,2654
6181.57131029,214.908,504.520202691,3.75464896969,3729.92744749,504.502,3729.92744749,2655,2292.35878708,505.548876248,285.625,0.0,505.535,0.994759,194.038795223,324.885,3729.92744749,4334.04119503,436.834972559,-506.64,2655
5954.27258585,214.998,504.257857976,3.81894427427,3831.305432,504.26,3831.305432,2656,1998.90374346,505.276841362,309.906,0.0,505.277,0.997018,-182.577223092,324.973,3831.305432,2445.89465524,399.212754169,-506.44,2656
6233.3444287,215.028,504.176352559,3.67874262169,3666.83644309,504.166,3666.83644309,2657,1820.2523166,505.163789575,296.156,0.0,505.155,0.994433,-108.887136281,325.042,3666.83644309,5143.30252522,448.91132436,-506.312,2657
5734.96167672,215.027,503.901499686,3.66737651189,3763.62118155,503.901,3763.62118155,2658,1783.56086328,504.86987215,271.178,0.0,504.871,0.995337,964.397811947,325.113,3763.62118155,3964.10122422,421.387308761,-505.978,2658
5870.17238511,215.004,504.653839248,3.72456820295,3952.87867354,504.645,3952.87867354,2659,1614.58263451,505.593024239,289.476,0.0,505.587,0.996814,901.666833074,325.22,3952.87867354,3614.94238551,440.931187096,-506.792,2659
6254.82033495,214.999,504.972896127,3.6938334581,3656.23176183,504.959,3656.23176183,2660,2090.68636333,505.93079376,277.733,0.0,505.917,0.998007,883.647269479,325.205,3656.23176183,3041.91197664,440.702413554,-507.072,2660
6071.94027054,215.076,504.718647105,3.52618987622,3811.94434963,504.712,3811.94434963,2661,1214.00507576,505.72276072,249.617,0.0,505.719,0.994386,2601.14015154,325.289,3811.94434963,5138.34125086,429.352022593,-506.84,2661
5988.59588807,215.085,504.823777766,3.81342821928,3913.87366234,504.818,3913.87366234,2662,78.424170957,505.828620216,324.714,0.0,505.82,0.995758,5734.09388449,325.367,3913.87366234,5891.98105211,438.401993968,-506.897,2662
5564.42436986,215.181,505.806992658,3.60654457468,3322.83925524,505.798,3322.83925524,2663,1655.23714327,506.781559074,251.339,0.0,506.771,0.997198,924.316802945,325.473,3322.83925524,4108.87408014,414.873460754,-507.672,2663
5304.53334766,215.253,504.418004744,3.46676930636,3369.85577083,504.424,3369.85577083,2664,1648.33625967,505.477240269,213.997,0.0,505.49,0.997806,660.286753915,325.478,3369.85577083,3648.64654954,404.997402874,-506.423,2664
5627.28978691,215.228,505.475309712,3.71038336884,3565.31829509,505.456,3565.31829509,2665,99.1489119851,506.504644231,261.124,0.0,506.489,0.997599,5309.20359344,325.513,3565.31829509,5431.89136609,427.745977613,-507.512,2665
5744.00208967,215.246,505.895087072,3.61589264459,3924.02322161,505.893,3924.02322161,2666,762.000419909,506.915830656,264.796,0.0,506.911,0.996601,3461.70967624,325.593,3924.02322161,5181.94905009,438.061298172,-507.907,2666
5883.4261306,215.283,505.794839965,3.7333615704,3539.34211537,505.791,3539.34211537,2667,2674.12900947,506.797970443,272.112,0.0,506.793,0.997226,-397.000394029,325.64,3539.34211537,2751.26903895,335.497847107,-507.84,2667
5396.2879248,215.342,506.98537318,3.7232090751,3621.82156001,506.979,3621.82156001,2668,91.4364587905,507.925618177,270.095,0.0,507.923,0.991523,5071.40209821,325.676,3621.82156001,5221.06202838,404.667224233,-509.028,2668
4556.30548757,215.404,506.363741067,3.73558046179,3468.57007028,506.345,3468.57007028,2669,1443.87894727,507.325717416,277.507,0.0,507.31,0.996319,-362.488889578,325.717,3468.57007028,1517.14075248,332.209014536,-508.359,2669
6206.28140708,215.469,506.306451375,3.65720888455,3661.96340445,506.303,3661.96340445,2670,1526.00953787,507.264547916,275.811,0.0,507.261,0.990561,1611.79028535,325.772,3661.96340445,4952.59209339,463.359903443,-508.32,2670
5866.1892917,215.49,506.180149997,3.81461588792,3784.11486948,506.178,3784.11486948,2671,1141.57474742,507.145916733,320.543,0.0,507.142,0.989904,1673.44677165,325.838,3784.11486948,4944.7221166,421.258735181,-508.205,2671
5719.49312474,215.379,506.052926126,3.49560846456,3611.53808649,506.049,3611.53808649,2672,221.856418002,507.05354737,230.834,0.0,507.048,0.990577,5125.80812945,325.875,3611.53808649,5483.2372205,391.692440984,-508.068,2672
6234.73257618,215.484,505.759906806,4.01216672673,3513.95732737,505.753,3513.95732737,2673,152.270769806,506.773017495,348.046,0.0,506.771,0.993607,5736.27947643,326.024,3513.95732737,6031.5385936,462.158099307,-507.774,2673
6513.08168092,215.471,506.971848137,3.5045364681,3118.99496147,506.961,3118.99496147,2674,1409.45025684,507.932997706,240.023,0.0,507.922,0.993368,1506.59044998,326.086,3118.99496147,5625.20764177,454.937959569,-508.93,2674
5481.14964925,215.516,506.376404649,3.7112324686,3645.81552388,506.374,3645.81552388,2675,73.0338061986,507.343786408,312.498,0.0,507.342,0.992865,5272.44127051,326.176,3645.81552388,5349.83043008,414.169669291,-508.401,2675
6086.20543092,215.604,505.784108192,3.67302299558,3509.86480563,505.771,3509.86480563,2676,1334.17999486,506.765575621,309.418,0.0,506.752,0.993564,1404.37523226,326.257,3509.86480563,5321.70857632,452.264812541,-507.808,2676
5079.77588198,215.634,506.763989925,3.46014192003,3825.34917972,506.762,3825.34917972,2677,92.0550411872,507.717580013,244.836,0.0,507.713,0.986069,4813.32198799,326.277,3825.34917972,4884.7268426,395.722970526,-508.884,2677
5780.93290416,215.637,506.54866957,3.78905886198,3837.17011285,506.535,3837.17011285,2678,79.2814337275,507.507089162,334.277,0.0,507.494,0.992544,5541.62414842,326.375,3837.17011285,5628.40229338,425.244551117,-508.369,2678
5786.66696609,215.669,507.280066015,3.66980211488,3564.52099851,507.276,3564.52099851,2679,106.707180227,508.214011594,320.812,0.0,508.209,0.992511,5439.09289125,326.402,3564.52099851,5616.62958713,433.056507218,-509.286,2679
5230.19839016,215.755,506.28104022,3.68441293357,3760.68352146,506.276,3760.68352146,2680,1523.55681183,507.282466653,306.697,0.0,507.277,0.991988,237.636636629,326.516,3760.68352146,4138.53856252,377.789997758,-508.279,2680
4898.74677781,215.891,506.629672745,3.74890737771,3969.97474605,506.629,3969.97474605,2681,2013.60950909,507.599151419,323.26,0.0,507.6,0.994913,38.5331433774,326.579,3969.97474605,2841.69148598,356.781965588,-508.619,2681
5869.74797714,215.92,506.695738774,3.79751160972,3715.63044882,506.68,3715.63044882,2682,2119.20174359,507.651750326,306.852,0.0,507.637,0.994677,220.129453334,326.672,3715.63044882,4504.08087774,408.075725171,-508.672,2682
5561.40640955,215.991,506.30254671,3.49097705249,4089.59735034,506.301,4089.59735034,2683,1709.0603119,507.283934337,236.931,0.0,507.283,0.994247,1137.86135385,326.721,4089.59735034,4329.55020217,423.087805296,-508.314,2683
2933.00654575,216.104,506.684704797,3.64243282847,3892.66915345,506.676,3892.66915345,2684,1027.08137887,507.64845693,269.708,0.0,507.639,0.998985,-157.852765223,326.737,3892.66915345,884.143037049,269.966075735,-508.722,2684
4759.19563368,216.161,507.017346618,3.63499382111,3718.73130898,507.017,3718.73130898,2685,1574.88392983,507.964301612,250.223,0.0,507.966,0.99712,128.852287124,326.807,3718.73130898,2693.47254118,329.730190038,-509.055,2685
4913.23925011,216.128,506.676812785,3.79340115387,3470.16851675,506.678,3470.16851675,2686,1627.3752322,507.611275031,296.138,0.0,507.613,0.998327,200.82067541,326.854,3470.16851675,2361.80168161,328.025326,-508.778,2686
5340.44087412,216.19,506.828096579,3.70649469616,-80.4527732554,506.815,-80.4527732554,2687,1534.48547575,507.766674324,267.933,0.0,507.754,0.998546,200.775580949,326.922,-80.4527732554,1867.07071925,371.527499048,-508.926,2687
5130.40600878,216.238,507.60064322,3.72867199,3395.79544122,507.599,3395.79544122,2688,558.288721701,508.51011936,263.008,0.0,508.511,0.995032,3166.16695079,327.038,3395.79544122,4815.24669092,400.736484359,-509.78,2688
5423.07938542,216.307,507.131697356,3.78622877056,116.818201302,507.127,116.818201302,2689,104.131721182,508.073575962,302.531,0.0,508.069,0.994229,5102.76157753,327.104,116.818201302,5240.3135862,415.364345359,-509.246,2689
5366.79261154,216.371,506.896526897,3.66013169033,3718.52255207,506.898,3718.52255207,2690,1646.33461107,507.830958638,264.129,0.0,507.832,0.99493,192.618776485,327.19,3718.52255207,4362.87389039,384.434619138,-509.023,2690
5408.298705,216.418,506.777400098,3.78875876384,2044.24600448,506.757,2044.24600448,2691,1047.57942806,507.696650705,299.185,0.0,507.678,0.994751,1636.04858325,327.265,2044.24600448,4525.36183954,413.205921235,-508.886,2691
5005.07053414,216.46,507.758798413,3.66010020361,3968.74132719,507.76,3968.74132719,2692,1304.05792991,508.632304027,232.537,0.0,508.634,0.995317,1133.60352641,327.338,3968.74132719,4214.51591176,380.736626991,-509.874,2692
5844.05325058,216.477,507.673127215,3.55409562327,3801.01237366,507.665,3801.01237366,2693,1159.88135775,508.549212963,226.471,0.0,508.542,0.99506,1611.64528026,327.359,3801.01237366,4941.03179876,420.721799027,-509.816,2693
5128.72358919,216.46,507.768594832,3.72823806771,471.742024366,507.765,471.742024366,2694,1121.07514109,508.663289341,273.175,0.0,508.658,0.993544,1328.909337,327.436,471.742024366,4425.97708908,394.212944022,-509.818,2694
5057.36307875,216.524,506.674205762,3.82646611856,3577.01261993,506.67,3577.01261993,2695,1979.84508987,507.617237528,313.31,0.0,507.613,0.997903,-40.986998301,327.475,3577.01261993,2007.50386158,327.93735927,-508.674,2695
6037.77254642,216.563,507.653767951,3.71501313526,3593.22824893,507.644,3593.22824893,2696,1882.81009482,508.563916202,261.77,0.0,508.556,0.993611,457.881385578,327.61,3593.22824893,4898.86079619,434.421862227,-509.69,2696
5930.46882539,216.538,508.717836583,3.62340953003,3387.24100685,508.712,3387.24100685,2697,970.177242304,509.595978591,246.504,0.0,509.587,0.993088,2827.67794399,327.709,3387.24100685,5012.09661746,460.60083325,-510.765,2697
6243.99681813,216.487,508.015202979,3.77485293101,3532.94224863,508.009,3532.94224863,2698,1477.8836665,508.920398641,285.145,0.0,508.917,0.990601,1982.53995962,327.798,3532.94224863,5121.3616508,465.491509872,-510.197,2698
6187.15215135,216.59,507.510426091,3.66818113218,3672.76225381,507.502,3672.76225381,2699,112.89115587,508.465808613,262.344,0.0,508.458,0.987058,5815.45728853,327.867,3672.76225381,6030.83195024,475.574441219,-509.667,2699
6399.86140495,216.664,509.312871943,3.5670330667,3560.86717014,509.315,3560.86717014,2700,1934.33451379,510.199555264,240.117,0.0,510.201,0.990683,470.700201128,327.909,3560.86717014,5313.56721654,449.493366012,-511.505,2700
6132.56503666,216.649,508.588187775,3.72293761934,3937.85414998,508.563,3937.85414998,2701,97.9579001517,509.556238458,284.556,0.0,509.534,0.990754,5732.07107399,327.967,3937.85414998,5947.14604029,469.131393494,-510.725,2701
5656.01663071,216.675,509.530265805,3.66618797308,3636.57997169,509.529,3636.57997169,2702,168.924610461,510.455059354,272.249,0.0,510.45,0.992319,5162.97233565,327.96,3636.57997169,5475.03287183,421.779772563,-511.674,2702
6020.03757477,216.712,508.389894351,3.63100932366,3716.01427452,508.395,3716.01427452,2703,277.441862196,509.373187904,258.492,0.0,509.378,0.992338,4986.94894984,328.014,3716.01427452,5759.90374772,455.633089209,-510.537,2703
6374.53036839,216.753,508.631362831,3.6575657615,3777.40435556,508.616,3777.40435556,2704,1611.0279967,509.598070024,248.581,0.0,509.581,0.992986,1573.60535289,328.085,3777.40435556,4757.17438021,460.68825602,-510.763,2704
6099.62604903,216.817,509.402042388,3.62061046137,3557.87014794,509.397,3557.87014794,2705,61.5311096887,510.327516793,258.452,0.0,510.326,0.990443,5914.03096043,328.171,3557.87014794,6021.26519077,460.599958062,-511.528,2705
6344.31914252,216.905,509.726060998,3.72969495952,3331.64633427,509.716,3331.64633427,2706,2266.26207439,510.634027221,294.447,0.0,510.625,0.995235,530.696147004,328.215,3331.64633427,4367.57080378,471.5483393,-511.852,2706
6202.91633919,216.905,509.492754888,3.68490775022,3512.96579834,509.485,3512.96579834,2707,214.208625661,510.409356575,268.085,0.0,510.405,0.994131,5401.20832539,328.293,3512.96579834,5935.56123437,456.045315854,-511.622,2707
5821.64449717,216.939,509.668771926,3.69579368552,3962.16100543,509.67,3962.16100543,2708,171.045616425,510.577990736,272.027,0.0,510.577,0.996489,5210.55119737,328.323,3962.16100543,5469.75223014,427.718299929,-511.794,2708
5797.29679909,216.978,509.937578174,3.85413504915,3652.43285957,509.927,3652.43285957,2709,2058.29890037,510.837501544,289.508,0.0,510.825,0.997249,568.506716542,328.34,3652.43285957,4111.07342876,398.303607537,-512.036,2709
5775.26877453,216.973,510.437304203,3.78183742942,3474.64000508,510.429,3474.64000508,2710,2060.86560801,511.345270984,274.696,0.0,511.342,0.998217,-173.997715608,328.44,3474.64000508,1786.94104821,322.989088327,-512.555,2710
6610.99657033,217.044,509.948923595,3.80871702975,3361.6042877,509.949,3361.6042877,2711,166.025545542,510.891199853,273.083,0.0,510.892,0.990349,6052.38483522,328.508,3361.6042877,6198.22218659,474.473516454,-511.963,2711
5628.38866973,217.059,509.396635262,3.56982649452,902.120564478,509.378,902.120564478,2712,114.077045051,510.380205234,238.317,0.0,510.362,0.99377,5257.60348674,328.544,902.120564478,5349.04654938,419.603840307,-511.535,2712
5434.28878947,217.119,510.314629225,3.83440519338,3960.47345613,510.311,3960.47345613,2713,1466.54787132,511.266217004,298.103,0.0,511.262,0.997692,217.400393019,328.61,3960.47345613,1996.51313233,374.899972616,-512.39,2713
5150.36021544,217.166,510.217330635,3.79080386708,4010.91687024,510.226,4010.91687024,2714,1502.73526214,511.204807899,303.729,0.0,511.215,0.998125,81.2650272277,328.658,4010.91687024,1579.41413796,328.841261856,-512.357,2714
4277.26800414,217.285,510.273987415,4.11151366271,3273.44314175,510.261,3273.44314175,2715,1536.10269915,511.276272189,379.069,0.0,511.265,0.997541,-93.3391995635,328.777,3273.44314175,2336.90565544,306.364440104,-512.256,2715
6271.29132331,217.23,509.667648559,4.02343127561,3244.5532984,509.661,3244.5532984,2716,148.467215257,510.711541374,322.397,0.0,510.704,0.991802,5788.28894058,328.814,3244.5532984,5976.4129294,467.762733578,-511.774,2716
5944.82944483,217.337,509.749078284,3.90509148604,3424.12363646,509.742,3424.12363646,2717,77.6961460847,510.807997206,311.887,0.0,510.803,0.990492,5683.92290218,328.877,3424.12363646,5834.74906383,449.474315222,-511.926,2717
6928.34294064,217.449,509.921007716,3.70458257313,3581.78402082,509.903,3581.78402082,2718,2535.38615054,511.003260212,258.547,0.0,510.99,0.992328,222.637950102,328.962,3581.78402082,4770.857816,462.108236845,-512.043,2718
6438.77418849,217.429,510.465784124,3.85798050152,3684.91023406,510.462,3684.91023406,2719,189.982007591,511.524560076,312.901,0.0,511.519,0.990262,5836.28835104,329.016,3684.91023406,6104.96826119,458.36837704,-512.698,2719
6384.62304952,217.503,510.183373393,3.66388215114,3511.59152091,510.178,3511.59152091,2720,2161.14363065,511.287192575,256.341,0.0,511.284,0.991868,492.220570135,329.076,3511.59152091,5107.88999698,463.76708656,-512.321,2720
6172.26818835,217.509,510.377392457,3.54811310056,3753.22902596,510.371,3753.22902596,2721,1848.3445581,511.486614814,237.991,0.0,511.482,0.995908,1136.00198262,329.121,3753.22902596,4829.61121586,437.696679882,-512.516,2721
5373.72821016,217.606,510.994868409,3.51637368746,3611.93523167,510.981,3611.93523167,2722,1728.69080625,512.093406582,225.544,0.0,512.081,0.993814,794.273797784,329.155,3611.93523167,3855.08470836,399.74056584,-513.019,2722
6027.05414028,217.653,510.775163483,3.72938585162,3516.89963185,510.777,3516.89963185,2723,2105.95914448,511.887982902,279.112,0.0,511.891,0.994335,52.6663162864,329.27,3516.89963185,4355.11310076,420.306957303,-512.787,2723
4778.59172955,217.687,510.605887875,3.74615753218,409.983766606,510.596,409.983766606,2724,1803.99859122,511.722268967,308.108,0.0,511.714,0.995949,-163.280840291,329.334,409.983766606,2222.47775035,383.761096028,-512.537,2724
6155.7566548,217.675,509.845646448,3.66248424239,3500.19048197,509.842,3500.19048197,2725,1616.70091881,510.988066451,261.375,0.0,510.983,0.994232,963.294431696,329.395,3500.19048197,4070.31141965,460.40553762,-511.879,2725
6122.51888633,217.705,510.30286311,3.66374759055,3792.84047951,510.296,3792.84047951,2726,94.9794570789,511.419786769,264.154,0.0,511.413,0.993933,5796.54001092,329.467,3792.84047951,5998.90697592,454.707608845,-512.44,2726
6033.72630633,217.737,510.057126336,3.770961527,3025.20886333,510.054,3025.20886333,2727,1713.56631165,511.203320566,305.319,0.0,511.2,0.994257,341.850428972,329.592,3025.20886333,4773.35292524,427.815107418,-512.06,2727
5253.93227048,217.739,510.447432331,3.76958469364,3409.61447532,510.44,3409.61447532,2728,122.447107908,511.573191356,306.328,0.0,511.567,0.992344,4867.6316163,329.64,3409.61447532,5036.76975229,402.73022083,-512.391,2728
5554.18172195,217.751,509.626763331,3.56919666471,3759.00653142,509.626,3759.00653142,2729,1235.02894339,510.842671775,276.035,0.0,510.845,0.992039,1258.51131372,329.728,3759.00653142,4538.69032386,424.257654234,-511.567,2729
5919.04469218,217.781,509.818227166,3.600694845,3640.58691968,509.8,3640.58691968,2730,1545.29470491,511.02964032,268.953,0.0,511.012,0.993517,1597.62404572,329.783,3640.58691968,3979.07996007,434.043403531,-511.877,2730
6318.75192646,217.804,510.739421231,3.33475400942,3649.59800524,510.737,3649.59800524,2731,234.346880139,511.910280096,208.747,0.0,511.91,0.991775,5514.29477233,329.84,3649.59800524,6047.88641902,472.652788236,-512.706,2731
6109.41603213,217.854,510.15914719,3.56150350926,3548.24825994,510.152,3548.24825994,2732,916.690112626,511.353552878,262.031,0.0,511.349,0.995757,2921.40735123,329.865,3548.24825994,5622.959038,464.708947112,-512.263,2732
6177.9949019,217.885,510.693603432,3.74645722304,3917.44525611,510.688,3917.44525611,2733,1661.24577799,511.872525201,302.713,0.0,511.867,0.992386,455.984377276,329.917,3917.44525611,5423.89197626,466.133284695,-512.89,2733
5399.39629045,217.931,510.315697061,3.81699576859,3988.30946712,510.31,3988.30946712,2734,72.6280563453,511.493809983,326.823,0.0,511.489,0.994669,5165.37082283,330.01,3988.30946712,5298.86611617,400.010341438,-512.426,2734
6015.60326763,217.975,511.070398366,3.48369725668,3562.40368227,511.068,3562.40368227,2735,1358.89134984,512.201756383,228.875,0.0,512.202,0.994248,1338.1289426,330.073,3562.40368227,5386.53633614,446.13073608,-513.101,2735
6412.03528517,218.046,511.968799366,3.50180961204,3828.19310577,511.948,3828.19310577,2736,124.910750434,513.068241714,252.505,0.0,513.047,0.991558,6049.34594737,330.123,3828.19310577,6224.49679671,481.516960416,-514.036,2736
6201.35977165,217.98,511.772296209,3.64655717045,3904.40272951,511.773,3904.40272951,2737,139.86355531,512.886401371,281.728,0.0,512.889,0.991633,5665.60209557,330.149,3904.40272951,5938.02231457,460.970344395,-513.872,2737
6168.1099636,218.022,511.239889003,3.73729955283,3638.39791539,511.237,3638.39791539,2738,87.0676893215,512.397355887,269.735,0.0,512.397,0.990225,5882.80148683,330.23,3638.39791539,6044.61304116,456.555003292,-513.352,2738
5531.17157025,218.03,511.887564334,3.86221664831,3437.84626801,511.886,3437.84626801,2739,92.5323006409,513.033986003,350.381,0.0,513.033,0.990942,5235.05480933,330.319,3437.84626801,5398.19868061,422.969439766,-513.991,2739
6057.86797561,218.154,511.280227059,3.79793441186,431.780179909,511.265,431.780179909,2740,1601.05920744,512.485701968,300.724,0.0,512.469,0.99469,498.72220265,330.387,431.780179909,5282.44916077,428.748186321,-513.275,2740
5989.95636773,218.129,511.382174095,3.81115450704,1642.5918726,511.376,1642.5918726,2741,138.809917829,512.569790648,316.588,0.0,512.565,0.995148,5477.88646834,330.509,1642.5918726,5696.63899863,443.946556437,-513.419,2741
5715.54427251,218.252,510.472228922,3.79541173064,3815.314241,510.475,3815.314241,2742,115.328531466,511.702006407,320.179,0.0,511.708,0.995804,5286.69401951,330.614,3815.314241,5508.92517545,434.552980389,-512.375,2742
6198.78015674,218.285,511.029666655,3.8820364512,1522.14234072,511.011,1522.14234072,2743,83.0976772742,512.200625978,353.539,0.0,512.186,0.994173,5916.79966791,330.677,1522.14234072,6094.81589143,459.655186423,-513.008,2743
5937.50262434,218.304,511.283655523,3.61966863707,3694.06797075,511.285,3694.06797075,2744,2355.99942292,512.458126781,259.989,0.0,512.46,0.997668,396.349445939,330.748,3694.06797075,3126.96088432,400.817500857,-513.427,2744
5474.63397661,218.36,511.528954436,3.51761594796,3863.77409623,511.539,3863.77409623,2745,2028.06520161,512.718303148,226.099,0.0,512.729,0.997472,-128.360063393,330.847,3863.77409623,3348.14796565,379.111587773,-513.639,2745
6218.66583265,218.361,511.114953926,3.6065007118,3564.72199769,511.097,3564.72199769,2746,121.425216682,512.349673379,259.55,0.0,512.332,0.989629,5751.18639644,330.895,3564.72199769,5986.67387594,466.629974352,-513.136,2746
6291.29705334,218.452,511.348899946,3.78729569455,3356.32409389,511.346,3356.32409389,2747,1897.8191212,512.575171089,331.099,0.0,512.572,0.989968,578.383542133,331.029,3356.32409389,5126.48020448,463.86974202,-513.451,2747
6164.08830796,218.432,511.243731539,3.83820826065,3151.23162692,511.23,3151.23162692,2748,155.918722888,512.465188576,318.741,0.0,512.449,0.991539,5697.46667575,331.094,3151.23162692,5932.27885088,459.009129632,-513.454,2748
5000.74832247,218.459,510.707641127,3.92700137681,3392.71425907,510.706,3392.71425907,2749,1690.74273649,511.972071527,332.757,0.0,511.972,0.997122,-123.214834881,331.176,3392.71425907,2295.36125349,356.514809702,-512.788,2749
4748.11451988,218.465,511.321987242,3.72332432599,3658.0409971,511.311,3658.0409971,2750,1623.64492433,512.567114744,317.564,0.0,512.558,0.997399,-3.83059167042,331.258,3658.0409971,1744.62921174,368.943499356,-513.419,2750
5848.55627389,218.493,510.40276449,3.96905436285,3880.63055267,510.408,3880.63055267,2751,1108.78067976,511.686592189,364.852,0.0,511.692,0.995547,1990.74815728,331.374,3880.63055267,5304.09386489,430.43515527,-512.488,2751
5337.9067661,218.48,511.259715204,3.7140145491,3709.11837911,511.246,3709.11837911,2752,61.6487564821,512.513266043,269.564,0.0,512.5,0.996261,5122.05685111,331.438,3709.11837911,5266.33386051,406.216200243,-513.272,2752
6060.35351032,218.535,510.551993671,3.67029991389,3203.03575618,510.553,3203.03575618,2753,1792.95116456,511.864535752,288.958,0.0,511.87,0.994458,552.789819926,331.497,3203.03575618,4728.28604434,430.305508381,-512.605,2753
5950.04154922,218.602,510.594714272,3.96146509092,3540.77125795,510.59,3540.77125795,2754,1874.81006045,511.900658713,341.603,0.0,511.896,0.992127,-210.878005499,331.618,3540.77125795,4894.04619473,417.351711836,-512.681,2754
5718.5404846,218.711,510.728976258,3.65680366809,3775.17734808,510.725,3775.17734808,2755,1342.71196889,512.036042806,276.452,0.0,512.035,0.996281,1090.48678397,331.661,3775.17734808,2893.97743109,447.627804392,-512.815,2755
5182.92744638,218.698,511.335671835,3.56901650888,3793.98846928,511.317,3793.98846928,2756,73.7005806936,512.624887141,227.432,0.0,512.608,0.994751,4941.79887659,331.727,3793.98846928,5058.52276379,392.769596172,-513.414,2756
6226.97943581,218.767,511.033552916,3.8856564237,3506.13118845,511.028,3506.13118845,2757,1032.34375723,512.314429497,316.548,0.0,512.308,0.99497,3225.85067077,331.783,3506.13118845,5211.48710883,455.622149555,-513.096,2757
5758.27305463,218.772,510.903242709,3.65459709876,3635.63422168,510.902,3635.63422168,2758,70.1886615676,512.18937919,253.773,0.0,512.191,0.995352,5555.16608397,331.844,3635.63422168,5667.4529722,454.302637933,-512.989,2758
5676.60011669,218.848,511.242730019,3.92740444594,3631.73023434,511.235,3631.73023434,2759,98.6080166953,512.471901365,335.995,0.0,512.465,0.994559,5347.54083234,331.937,3631.73023434,5516.16266521,432.864592964,-513.359,2759
5736.42569253,218.811,511.081641644,3.73152103189,3858.05039003,511.087,3858.05039003,2760,117.749084774,512.310506594,301.365,0.0,512.319,0.994374,5333.27149338,332.027,3858.05039003,5515.41494641,438.753438248,-513.111,2760
5805.51237665,218.839,511.175839,3.93603351775,3758.07883194,511.145,3758.07883194,2761,150.702156953,512.383432664,336.141,0.0,512.356,0.994904,5382.42949908,332.118,3758.07883194,5635.26488869,444.302042256,-513.175,2761
6426.13114216,218.897,510.885258961,3.89246797926,4049.95683253,510.885,4049.95683253,2762,2646.53306313,512.110190548,335.002,0.0,512.112,0.996616,125.447952704,332.155,4049.95683253,3825.79570845,422.165353514,-512.994,2762
