AverageQ,Iteration,AverageAbsY,AverageAction,Epoch,AverageQLoss,PolicyRegParamNorm,AverageAbsQ,AverageReturn,AveragePolicySurr,AverageEsReturn,MaxReturn,MaxEsReturn,StdReturn,AverageY,AverageAbsQYDiff,MinReturn,StdEsReturn,AverageDiscountedReturn,MinEsReturn,QFunRegParamNorm
38.5686,2496,38.6242508369,0.999915,2496,2.36022,181.544,38.623,4718.64325373,-38.6813,3024.52560264,4919.55328707,3024.52560264,108.887038077,38.5692568621,0.353678007697,4500.98875861,0.0,373.126252668,3024.52560264,156.459
38.5787,2497,38.624972008,0.999902,2497,1.95859,181.485,38.6262,4432.04476616,-38.6659,3160.98692284,4596.89270347,3160.98692284,94.6011259286,38.5773960575,0.337492890722,4279.60621868,0.0,352.445378674,3160.98692284,156.444
38.5461,2498,38.598575352,0.999907,2498,1.75694,181.449,38.5971,4540.165633,-38.6559,2928.54155303,4723.76567405,2928.54155303,83.1630330536,38.5472087012,0.326911846808,4420.64407423,0.0,365.219809111,2928.54155303,156.426
38.6364,2499,38.6806662599,0.999868,2499,1.30286,181.493,38.6791,4458.72507733,-38.7664,3136.60211031,4622.31211455,3136.60211031,118.820381005,38.6378227292,0.302347744367,4195.98345469,0.0,358.633384234,3136.60211031,156.43
38.6061,2500,38.650874997,0.999905,2500,1.72356,181.49,38.6515,4516.38263882,-38.7304,3071.89062106,4610.7695107,3071.89062106,82.4602314025,38.6052107101,0.318947313571,4347.87891853,0.0,367.542930792,3071.89062106,156.516
38.6056,2501,38.6551256981,0.999949,2501,1.88823,181.544,38.6529,4620.26134546,-38.7215,3052.68970362,4700.89631709,3052.68970362,54.8963438264,38.6076049558,0.327129350343,4531.42882544,0.0,373.723637875,3052.68970362,156.553
38.5974,2502,38.6490099088,0.999956,2502,1.69607,181.619,38.6489,4269.4386849,-38.6973,3178.75544629,4404.91452177,3178.75544629,58.2340629485,38.5973378841,0.313438690698,4189.95145366,0.0,343.296731116,3178.75544629,156.617
38.6185,2503,38.6612789508,0.999936,2503,1.69438,181.621,38.6613,4516.74765013,-38.7241,3174.4908411,4641.50406926,3174.4908411,79.4510060743,38.618598763,0.322231144716,4385.51577692,0.0,375.327564741,3174.4908411,156.666
38.6039,2504,38.6491652865,0.999969,2504,1.63572,181.706,38.6479,4662.16107686,-38.7237,2929.98965836,4775.60867678,2929.98965836,85.7385881171,38.6048655138,0.322821037887,4539.02372186,0.0,370.273411703,2929.98965836,156.756
38.5443,2505,38.5944558453,0.999902,2505,1.99142,181.698,38.5949,4634.85269661,-38.649,3144.02685826,4826.04262459,3144.02685826,133.224647747,38.5435952612,0.352340645982,4417.15281415,0.0,349.696562972,3144.02685826,156.772
38.5258,2506,38.58392099,0.999964,2506,1.70551,181.539,38.5819,4183.34948668,-38.6339,3224.27072275,4340.91508452,3224.27072275,100.733709349,38.5277193768,0.337049759378,3976.0822673,0.0,343.724947419,3224.27072275,156.809
38.5692,2507,38.616565574,0.999947,2507,1.61019,181.586,38.6155,4237.18044822,-38.6583,2971.43313733,4362.75239938,2971.43313733,88.4730944857,38.5700989525,0.33335577814,4101.31904966,0.0,347.966925949,2971.43313733,156.834
38.5217,2508,38.5742914132,0.99984,2508,1.74097,181.57,38.5738,3733.46990564,-38.6027,2555.78408185,3943.38979099,2555.78408185,136.281431091,38.5220048218,0.342740172524,3574.25297951,0.0,303.093245641,2555.78408185,156.867
38.4643,2509,38.5214974391,0.999901,2509,1.68859,181.647,38.5229,3657.47401758,-38.5485,2374.61266489,4026.01318542,2374.61266489,366.387877252,38.4626955439,0.34826991459,2638.56686056,0.0,310.122838679,2374.61266489,156.888
38.4413,2510,38.506024155,0.999889,2510,1.44248,181.677,38.5054,4197.35917751,-38.5431,988.513091262,4319.47860421,988.513091262,88.229944364,38.441846044,0.334462363832,4062.63243239,0.0,348.612579782,988.513091262,156.915
38.4618,2511,38.5183598834,0.999852,2511,1.37104,181.689,38.5177,4382.34889148,-38.5679,2564.16752311,4562.32198151,2564.16752311,106.291656196,38.4621463756,0.335077424302,4169.72480849,0.0,357.518220537,2564.16752311,156.968
38.4463,2512,38.5122806042,0.999803,2512,2.07143,181.693,38.5116,4364.64887212,-38.5621,2719.7558262,4462.93327796,2719.7558262,64.0202159428,38.4465603179,0.371512364728,4248.68170398,0.0,360.230348732,2719.7558262,156.986
38.5187,2513,38.5754652872,0.999776,2513,1.25814,181.741,38.5756,4850.32617826,-38.646,2808.50512132,4955.81383777,2808.50512132,84.0204243639,38.518351717,0.309720031189,4632.10478829,0.0,381.113480382,2808.50512132,156.987
38.4936,2514,38.5527159885,0.99982,2514,1.6432,181.752,38.5518,4674.44327813,-38.6184,3181.63973581,4797.99044527,3181.63973581,87.8027570922,38.4943558399,0.329838903482,4536.51308241,0.0,361.824207634,3181.63973581,157.033
38.5005,2515,38.5644521471,0.999817,2515,1.79822,181.739,38.5632,4903.56052013,-38.6356,2802.71356804,5141.35783885,2802.71356804,169.997837177,38.5015570061,0.335066589297,4573.91173249,0.0,382.056184383,2802.71356804,157.029
38.5292,2516,38.5911616577,0.999825,2516,1.96107,181.77,38.5916,4718.6537519,-38.6431,2828.78262893,5174.14267181,2828.78262893,273.045342612,38.5288039697,0.332822719194,4312.93650315,0.0,368.850013339,2828.78262893,157.032
38.5173,2517,38.5787945424,0.99985,2517,1.7744,181.95,38.5774,4710.34122182,-38.6281,3079.05668548,4845.58224038,3079.05668548,71.6033754221,38.5184529313,0.338396703579,4583.05716095,0.0,368.771989118,3079.05668548,157.057
38.4957,2518,38.5595994689,0.999862,2518,1.8095,182.034,38.5585,4440.84581091,-38.6081,3104.0316378,5105.80081725,3104.0316378,955.246470813,38.496692588,0.331372551911,2533.47558728,0.0,372.607162554,3104.0316378,157.081
38.4812,2519,38.5424912141,0.999898,2519,1.7046,181.962,38.5407,5111.36327605,-38.586,3025.57231115,5357.27901758,3025.57231115,119.467589748,38.4826122338,0.328435825896,4927.00353478,0.0,392.926131722,3025.57231115,157.122
38.4534,2520,38.5190640484,0.999842,2520,2.04219,181.92,38.5192,4714.91501212,-38.5575,3083.271658,5055.52126606,3083.271658,137.469537364,38.4530613482,0.337685184581,4591.98676225,0.0,359.350732442,3083.271658,157.127
38.4598,2521,38.5228411574,0.999805,2521,1.44144,181.971,38.5216,4611.87820951,-38.5683,2986.2041604,5069.2085915,2986.2041604,552.391013328,38.4606289738,0.306759963486,3085.08486366,0.0,376.955569484,2986.2041604,157.149
38.4596,2522,38.5235965818,0.999812,2522,1.43416,181.96,38.5226,4752.15756301,-38.5781,3197.04694718,5036.60357007,3197.04694718,142.037904344,38.4604166783,0.303163929944,4543.68928303,0.0,367.605038381,3197.04694718,157.206
38.5176,2523,38.5731371785,0.999891,2523,1.75366,181.893,38.5723,4893.1898942,-38.6446,2959.82037114,5123.65100917,2959.82037114,123.206768629,38.5183066392,0.31427738331,4682.30559444,0.0,382.612922092,2959.82037114,157.201
38.4416,2524,38.5068259767,0.999886,2524,1.68833,181.954,38.506,4816.56364805,-38.5514,3111.2722579,5033.8404941,3111.2722579,94.112730415,38.4417044096,0.306564787942,4654.58915963,0.0,369.963457458,3111.2722579,157.227
38.5433,2525,38.5931433478,0.99985,2525,1.18708,182.078,38.5928,4797.12982478,-38.661,3076.39333414,4984.51876404,3076.39333414,96.7923817185,38.5436538031,0.272578122749,4662.15229937,0.0,379.152154915,3076.39333414,157.231
38.4875,2526,38.5487318515,0.99983,2526,1.66067,182.112,38.5469,4976.78382388,-38.6134,3074.95160843,5170.5556638,3074.95160843,96.5782175857,38.4888130384,0.304834381447,4828.47773869,0.0,392.850262172,3074.95160843,157.274
38.4987,2527,38.556500868,0.999868,2527,1.85843,182.193,38.5547,5001.90218685,-38.6372,3101.77809027,5154.68489415,3101.77809027,101.575990613,38.5000796817,0.313244721609,4818.98097633,0.0,393.408723986,3101.77809027,157.283
38.5097,2528,38.5662987249,0.99983,2528,2.23047,182.237,38.5646,4824.47356465,-38.6366,2884.79407775,5026.04705177,2884.79407775,103.11742689,38.5108701385,0.322176108894,4681.06513195,0.0,381.248594561,2884.79407775,157.317
38.5204,2529,38.579571727,0.999939,2529,1.51861,182.289,38.5798,5114.64016237,-38.6416,3116.23705094,5273.65714148,3116.23705094,174.719826342,38.5199683729,0.284928706805,4656.99424019,0.0,390.316472162,3116.23705094,157.359
38.5461,2530,38.6100389518,0.999816,2530,1.43749,182.382,38.6084,4687.33602128,-38.6737,3174.53345078,5439.81469626,3174.53345078,1196.31721621,38.5473340778,0.291000154273,1142.01064475,0.0,377.025648323,3174.53345078,157.408
38.5574,2531,38.6135993367,0.999903,2531,1.45903,182.43,38.6142,5219.2631299,-38.6833,3316.647137,5435.3647564,3316.647137,200.201656076,38.5567498161,0.286838032436,4791.72772382,0.0,414.084960729,3316.647137,157.437
38.5344,2532,38.5945893741,0.999864,2532,1.77741,182.461,38.5928,4209.50409948,-38.656,3327.75536649,4802.28753703,3327.75536649,645.370227473,38.535719759,0.30931760925,2574.71038074,0.0,370.962616904,3327.75536649,157.49
38.581,2533,38.6395433803,0.999869,2533,1.58542,182.422,38.6377,5147.54516606,-38.7149,2711.80906084,5348.05858503,2711.80906084,108.535789074,38.5823888144,0.301824548818,5012.42333604,0.0,386.744550837,2711.80906084,157.542
38.5684,2534,38.6276763577,0.999837,2534,1.54506,182.542,38.629,5146.09196816,-38.6954,3029.71379327,5331.19450831,3029.71379327,122.918619843,38.5670317714,0.302470582604,4926.7977674,0.0,389.92334486,3029.71379327,157.58
38.564,2535,38.6218213072,0.99986,2535,2.112,182.601,38.6195,4875.20197238,-38.6846,2795.21828,5128.47407596,2795.21828,166.465838828,38.5658884718,0.32319243292,4641.70372229,0.0,373.855537974,2795.21828,157.579
38.5761,2536,38.6368715248,0.9999,2536,1.84639,182.681,38.6367,4966.80074116,-38.6873,2982.4227253,5155.67282382,2982.4227253,122.843275377,38.575765459,0.305421647365,4688.76077259,0.0,381.082625202,2982.4227253,157.565
38.5717,2537,38.6359998715,0.999851,2537,1.79639,182.741,38.6344,4059.76730875,-38.6964,2993.46025407,4836.50893816,2993.46025407,1170.65960973,38.5730801667,0.311773221688,644.765412084,0.0,345.17564857,2993.46025407,157.632
38.5993,2538,38.6612268425,0.999878,2538,1.47284,182.718,38.6608,4938.38630839,-38.7172,3342.64539333,5147.21126465,3342.64539333,130.989779111,38.5995464116,0.294480469462,4701.89375611,0.0,386.687784432,3342.64539333,157.685
38.5809,2539,38.6436790109,0.999861,2539,1.90234,182.774,38.6431,5114.26785406,-38.6896,3028.4062388,5259.73184945,3028.4062388,98.3965239367,38.5811591857,0.314517526817,4886.25991036,0.0,401.566045531,3028.4062388,157.722
38.5492,2540,38.6174866342,0.999846,2540,1.40443,182.663,38.6175,4574.3825018,-38.6511,3286.18543799,4704.86889281,3286.18543799,73.0737692986,38.5489294521,0.290964216469,4432.39458592,0.0,367.734779767,3286.18543799,157.769
38.5607,2541,38.6271264924,0.999808,2541,1.70261,182.732,38.6275,5070.07911012,-38.678,2988.56296116,5334.08729106,2988.56296116,136.089613363,38.5602876371,0.303376517177,4900.70519987,0.0,396.857645309,2988.56296116,157.831
38.5648,2542,38.6309206637,0.999892,2542,1.67975,182.881,38.6306,5252.01174422,-38.6877,3197.05703702,5364.20228673,3197.05703702,71.3513581965,38.5648583193,0.305674251104,5085.57459005,0.0,407.160269342,3197.05703702,157.839
38.561,2543,38.6305595766,0.999736,2543,2.12701,182.843,38.6262,4445.92744509,-38.6792,3490.68730655,4727.02108157,3490.68730655,185.14766898,38.56438561,0.321120859556,4139.70262527,0.0,329.600254404,3490.68730655,157.849
38.5991,2544,38.6570035586,0.999884,2544,1.79789,183.007,38.6573,3583.57009376,-38.7112,3360.1993631,4861.15919938,3360.1993631,1356.31622567,38.5989615841,0.305939796315,-221.500088209,0.0,250.315387903,3360.1993631,157.907
38.5708,2545,38.6325655722,0.999814,2545,2.08953,183.006,38.634,1683.43341283,-38.6811,3308.78121435,3652.45093933,3308.78121435,1416.22113479,38.568852003,0.322487258073,-269.735048225,0.0,170.75962377,3308.78121435,157.936
38.5949,2546,38.6602428563,0.999813,2546,1.0469,183.11,38.658,2897.32815294,-38.7041,2172.62571371,3923.55382279,2172.62571371,834.935574919,38.5964000283,0.28361925807,1158.47083832,0.0,210.469470652,2172.62571371,157.959
38.5144,2547,38.5858046017,0.999885,2547,1.42897,183.013,38.5863,4830.09334744,-38.6087,2410.35989694,5065.28343252,2410.35989694,137.563225827,38.5133692682,0.314993825017,4620.34269581,0.0,379.740289497,2410.35989694,157.993
38.5549,2548,38.6251935694,0.999725,2548,1.95907,182.849,38.6237,4424.71875609,-38.6855,3062.11395566,4464.74845698,3062.11395566,25.0320949302,38.5555626306,0.332060050692,4388.82145351,0.0,356.032458311,3062.11395566,158.011
38.5686,2549,38.6367914108,0.999822,2549,1.90117,182.866,38.6367,4731.17290936,-38.7021,3126.78249872,4890.17753825,3126.78249872,85.1994019615,38.5685038058,0.312506827073,4610.99551856,0.0,370.184403913,3126.78249872,158.048
38.6257,2550,38.6917545539,0.999745,2550,1.94088,182.867,38.6908,4952.61434467,-38.7465,2967.99784817,5073.66002256,2967.99784817,94.6854501852,38.6265110263,0.308506913668,4800.56344022,0.0,373.955785084,2967.99784817,158.092
38.5854,2551,38.6583148896,0.999787,2551,1.73773,182.874,38.6579,5054.24474101,-38.7114,3139.70862732,5164.18403005,3139.70862732,87.2713950184,38.5857120732,0.296974146125,4917.60511956,0.0,388.66287202,3139.70862732,158.122
38.6248,2552,38.6994690004,0.999881,2552,1.71803,183.08,38.6992,3018.3767824,-38.7399,3127.11248641,4590.13085996,3127.11248641,1847.45389423,38.6247022716,0.297220351875,-373.885371891,0.0,258.760775919,3127.11248641,158.16
38.6602,2553,38.7175617398,0.999939,2553,1.8921,183.167,38.7171,4339.01582229,-38.7624,2753.78374262,4965.71745936,2753.78374262,1465.20309932,38.6607408838,0.315399190615,-50.42035603,0.0,367.96687414,2753.78374262,158.161
38.6324,2554,38.7000150403,0.99992,2554,1.76481,183.174,38.701,4955.62482107,-38.7583,3049.32448644,5139.07740125,3049.32448644,137.771470248,38.6312805532,0.307547130606,4620.13648863,0.0,383.636984659,3049.32448644,158.193
38.5895,2555,38.6756683125,0.999905,2555,1.54688,183.136,38.6723,4559.62098567,-38.7324,2871.90041852,4673.5220224,2871.90041852,61.3250798453,38.5921987154,0.314226988971,4488.12419778,0.0,365.257809112,2871.90041852,158.218
38.658,2556,38.730748674,0.999727,2556,1.48126,183.253,38.7309,4624.7730385,-38.7893,3073.05332992,4752.56986991,3073.05332992,123.073233629,38.6578419519,0.300639356982,4420.19757021,0.0,376.603312702,3073.05332992,158.235
38.6371,2557,38.7186913847,0.999826,2557,1.6123,183.364,38.7169,4352.0205008,-38.7465,2925.66105141,4696.33221827,2925.66105141,320.998815397,38.6380157194,0.313425231129,3677.53315587,0.0,355.550509886,2925.66105141,158.231
38.6365,2558,38.7138202088,0.999807,2558,1.78513,183.382,38.7132,4689.374173,-38.7406,2669.40389943,4850.8392692,2669.40389943,81.1204284009,38.6368244456,0.317814621332,4589.51795841,0.0,386.724493962,2669.40389943,158.267
38.6959,2559,38.7661323877,0.999837,2559,0.958301,183.389,38.7652,4818.14197689,-38.8244,3085.41105664,4962.95281714,3085.41105664,83.0380841812,38.6961306396,0.271755021848,4684.75784707,0.0,379.662304243,3085.41105664,158.29
38.7165,2560,38.7794335521,0.999848,2560,1.69187,183.396,38.7791,4601.62744049,-38.839,3241.87173832,4744.61901932,3241.87173832,89.245519926,38.7166176905,0.310083056525,4467.96040191,0.0,372.120321798,3241.87173832,158.309
38.6863,2561,38.7573631988,0.999887,2561,1.82207,183.479,38.7578,5155.98003963,-38.8127,3154.76838731,5304.78471955,3154.76838731,109.684635478,38.6856682249,0.322461017456,4967.21026691,0.0,401.42578354,3154.76838731,158.329
38.6714,2562,38.7520416722,0.999882,2562,1.7895,183.508,38.7504,4780.04499328,-38.7851,3188.55192497,4985.29399524,3188.55192497,136.985231837,38.6727964901,0.333538908192,4540.42523194,0.0,362.937858379,3188.55192497,158.37
38.6906,2563,38.7692971637,0.999903,2563,1.4292,183.558,38.7688,4737.99220735,-38.8038,3237.0904195,4880.04256871,3237.0904195,176.246332969,38.6908032321,0.313337151767,4236.85691218,0.0,374.89723298,3237.0904195,158.401
38.6944,2564,38.7734392716,0.99994,2564,1.95557,183.779,38.7723,3818.98213463,-38.8247,3171.4461775,5153.95588925,3171.4461775,2057.17419628,38.6951724676,0.338044835975,-483.444331829,0.0,325.068293473,3171.4461775,158.413
38.6187,2565,38.7082656719,0.999888,2565,2.06121,183.823,38.7074,4528.44698755,-38.7335,2832.92540992,4724.63292289,2832.92540992,239.354782575,38.6194984648,0.354892295841,3872.23942334,0.0,343.281025004,2832.92540992,158.434
38.6956,2566,38.7725108197,0.999812,2566,2.12851,183.89,38.7712,4297.8120208,-38.8078,3217.6413788,4745.63515789,3217.6413788,331.709789158,38.6960675658,0.353262936583,3786.68175561,0.0,331.682927889,3217.6413788,158.431
38.6855,2567,38.7682259892,0.999827,2567,1.30404,183.828,38.7678,4826.05749773,-38.7912,3268.52182373,4993.44406051,3268.52182373,177.126703814,38.685632017,0.326416007136,4381.66607046,0.0,377.285119596,3268.52182373,158.46
38.6658,2568,38.7412647706,0.999935,2568,2.23815,183.833,38.7404,4323.75372984,-38.7821,3226.88287118,4734.79002639,3226.88287118,237.825798411,38.6660525207,0.364750030247,3895.75629201,0.0,332.5717976,3226.88287118,158.489
38.6845,2569,38.7561539111,0.999928,2569,1.64473,183.772,38.756,4223.06043003,-38.7962,2874.19947769,4680.20081447,2874.19947769,334.950695128,38.6840290367,0.340982461992,3624.36511814,0.0,328.659703716,2874.19947769,158.532
38.6899,2570,38.7664012633,0.999828,2570,1.63728,183.778,38.7652,4534.16876597,-38.8009,2745.80930203,4848.10385867,2745.80930203,188.53638825,38.690786416,0.344373778098,4165.01691009,0.0,359.773966593,2745.80930203,158.534
38.6813,2571,38.7541938123,0.999802,2571,2.00075,183.81,38.7539,4595.87933406,-38.7933,2696.5657061,4779.51331572,2696.5657061,94.0714263795,38.6814210979,0.355419010096,4453.60095793,0.0,358.648258341,2696.5657061,158.545
38.6294,2572,38.7066670666,0.999793,2572,1.99775,183.921,38.7056,4849.96826855,-38.7584,2948.58963203,4987.51873566,2948.58963203,120.813661055,38.6299090242,0.346156297565,4606.53210696,0.0,356.957267255,2948.58963203,158.545
38.6601,2573,38.7411301451,0.999822,2573,1.69715,183.912,38.7406,4386.78739859,-38.7856,3012.3709073,4667.40304622,3012.3709073,172.209847551,38.6599500053,0.335973566881,4076.84881965,0.0,358.10472951,3012.3709073,158.588
38.7301,2574,38.8015055655,0.999804,2574,1.98289,183.836,38.8003,4447.7242166,-38.8703,3184.90675899,4706.77461945,3184.90675899,154.671435098,38.7307665993,0.344494399992,4172.53572914,0.0,356.315280797,3184.90675899,158.581
38.696,2575,38.7763103416,0.999854,2575,1.8365,183.786,38.7752,4050.47657319,-38.8373,2485.51992583,4171.2983675,2485.51992583,72.3603397032,38.6965585362,0.332530027776,3955.73243021,0.0,336.550956028,2485.51992583,158.621
38.7437,2576,38.8149382726,0.999814,2576,1.90157,184.057,38.8129,4270.49122524,-38.8663,2960.57734914,4452.27441627,2960.57734914,88.2078376852,38.7455547619,0.33328534314,4130.04388997,0.0,345.735783737,2960.57734914,158.649
38.7249,2577,38.7979505243,0.999888,2577,1.6573,183.95,38.798,4403.02234572,-38.8547,2785.91035431,4509.18850012,2785.91035431,71.712574223,38.7247978005,0.31583568151,4270.51265649,0.0,364.868964361,2785.91035431,158.715
38.6979,2578,38.7791629724,0.999879,2578,1.91543,183.919,38.778,4541.76678785,-38.846,2900.3663597,4738.16539522,2900.3663597,101.203922968,38.6989322081,0.33365964667,4379.09967682,0.0,371.286371939,2900.3663597,158.743
38.7942,2579,38.8642825532,0.999892,2579,1.49315,183.976,38.8623,4474.49851677,-38.9319,2951.64238133,4700.56430664,2951.64238133,92.1483980398,38.7958840345,0.308855289681,4385.46544053,0.0,362.080416335,2951.64238133,158.801
38.7788,2580,38.8509362175,0.999881,2580,1.89859,184.017,38.8495,4710.55991646,-38.8996,3048.01310986,4813.05896199,3048.01310986,48.506853562,38.7791793942,0.330975971134,4643.54711487,0.0,372.692951523,3048.01310986,158.773
38.7791,2581,38.8530288067,0.999871,2581,1.69787,184.061,38.8519,3690.92639108,-38.8846,3023.58161668,3847.1800668,3023.58161668,120.381015538,38.7797153925,0.323530436309,3427.10158367,0.0,293.197566233,3023.58161668,158.805
38.8104,2582,38.879647943,0.999875,2582,1.58137,184.068,38.8791,4170.92192651,-38.9246,2881.95826297,4292.07396681,2881.95826297,89.5657463171,38.8107710253,0.321827028511,3984.17134045,0.0,340.384738015,2881.95826297,158.814
38.7966,2583,38.8753270052,0.999781,2583,1.86886,184.101,38.8732,4614.06578298,-38.9288,2708.37255622,4731.75550602,2708.37255622,67.6725908868,38.798448974,0.328600129247,4489.81965725,0.0,371.976513703,2708.37255622,158.841
38.8304,2584,38.9034753561,0.999792,2584,1.82653,184.086,38.9027,4435.16085928,-38.9754,2985.9171068,4575.23675669,2985.9171068,76.1629929509,38.8311992471,0.318749731322,4252.11330729,0.0,352.673620698,2985.9171068,158.888
38.8904,2585,38.9547691587,0.999839,2585,1.14609,184.17,38.9546,4623.02942933,-39.0269,3029.12557735,4794.17681866,3029.12557735,89.5463621211,38.8899015045,0.292878701887,4493.13627758,0.0,356.778432862,3029.12557735,158.912
38.8404,2586,38.9186890948,0.999885,2586,1.93899,184.139,38.9168,4641.86753206,-38.9827,3074.94346832,4831.26504461,3074.94346832,165.633302865,38.8415399262,0.32866975934,4219.25487047,0.0,362.299283041,3074.94346832,158.963
38.8952,2587,38.9684068358,0.999864,2587,1.60629,184.248,38.9672,3693.30624143,-39.018,2933.04427741,4704.19619181,2933.04427741,851.488054789,38.8961608793,0.318207727077,1530.88453771,0.0,298.254557957,2933.04427741,158.968
38.8868,2588,38.9665046463,0.999873,2588,1.13933,184.159,38.9668,3599.28353853,-38.9939,2727.92318117,4680.6208433,2727.92318117,1247.08701245,38.8863514924,0.305363297775,138.36915781,0.0,276.142777035,2727.92318117,159.0
38.8484,2589,38.9296880943,0.999863,2589,1.91762,184.222,38.9301,4661.24196689,-38.9594,2791.35815161,4786.53219193,2791.35815161,111.434057782,38.8474433837,0.349725860257,4393.57091655,0.0,377.316173326,2791.35815161,159.04
38.871,2590,38.9453584059,0.999771,2590,2.03217,184.289,38.9436,4694.64866369,-39.012,2843.5500367,4944.15308536,2843.5500367,135.684497773,38.8726367082,0.359676251042,4515.50885369,0.0,364.146917129,2843.5500367,159.056
38.909,2591,38.9804623488,0.999859,2591,1.68196,184.379,38.9801,4602.30026412,-39.0691,3096.15019411,4727.50712536,3096.15019411,87.2314130753,38.9087026459,0.341320736939,4457.63938884,0.0,372.571376714,3096.15019411,159.095
38.9861,2592,39.0548137717,0.999927,2592,1.44946,184.398,39.0508,4560.40854244,-39.1276,2924.42114972,4703.52891036,2924.42114972,121.360261365,38.9892586376,0.32033760957,4345.21341749,0.0,359.989812346,2924.42114972,159.168
38.9591,2593,39.040005642,0.999909,2593,1.50462,184.368,39.0384,4404.70165799,-39.0919,2594.94860525,4547.53909976,2594.94860525,66.2305931496,38.9603138513,0.314253807259,4316.69705378,0.0,351.83372132,2594.94860525,159.17
38.9484,2594,39.0273357719,0.999915,2594,1.92932,184.378,39.0283,4409.39414847,-39.0863,2861.1608373,4765.17078107,2861.1608373,764.080875999,38.9471354509,0.332639484043,2130.27079328,0.0,376.38251871,2861.1608373,159.206
38.9921,2595,39.0670159936,0.999907,2595,1.79506,184.351,39.066,4463.17366581,-39.1392,3109.2762156,4664.98625301,3109.2762156,183.599518075,38.9928280072,0.31971493244,4123.82190904,0.0,346.53948098,3109.2762156,159.209
38.9962,2596,39.0720029234,0.999842,2596,1.71952,184.293,39.0713,4542.49981329,-39.1406,3146.40774937,5000.24965613,3146.40774937,696.51800064,38.9969410259,0.317565281358,2497.78853976,0.0,364.030270802,3146.40774937,159.253
39.0717,2597,39.1404595195,0.999841,2597,1.25347,184.367,39.141,4269.62117197,-39.2113,2867.30569321,5085.98832606,2867.30569321,1010.5537764,39.0711628959,0.288512058924,2254.73583215,0.0,372.086032577,2867.30569321,159.305
39.0062,2598,39.0905519826,0.999833,2598,1.76508,184.449,39.0883,4121.50030188,-39.1341,3084.9040339,4491.48257038,3084.9040339,281.533762411,39.0082150905,0.312581933708,3665.09206588,0.0,306.613441046,3084.9040339,159.315
39.0752,2599,39.1496507114,0.999857,2599,2.09715,184.41,39.1492,4753.77272738,-39.2088,2563.89533144,5069.73621049,2563.89533144,277.77126445,39.07508613,0.339352922966,4176.85595747,0.0,385.440811953,2563.89533144,159.355
39.0397,2600,39.1141869085,0.999816,2600,1.74085,184.46,39.1129,4798.6751186,-39.1647,3104.34625962,5032.75542034,3104.34625962,150.949347762,39.0407220451,0.317978713203,4550.0928681,0.0,392.292427426,3104.34625962,159.403
39.0671,2601,39.137124002,0.999848,2601,2.19938,184.405,39.1355,4761.2260392,-39.2067,3386.61433242,4921.61415332,3386.61433242,99.9852349071,39.0683790629,0.326081383671,4585.82766881,0.0,379.898858931,3386.61433242,159.448
39.0485,2602,39.1251733009,0.999805,2602,2.12253,184.474,39.1231,4522.98149072,-39.1844,3430.01955897,4637.54428143,3430.01955897,80.4018127825,39.0504469627,0.317456622873,4387.87503669,0.0,369.153958315,3430.01955897,159.49
39.0559,2603,39.1335640857,0.999867,2603,1.55981,184.445,39.1312,4448.23860375,-39.1848,2936.84333911,4661.02403305,2936.84333911,109.822874319,39.057488628,0.294777791375,4256.84683152,0.0,369.586720708,2936.84333911,159.5
39.0492,2604,39.1304044985,0.999884,2604,1.64428,184.413,39.1298,4339.34245312,-39.1421,2848.69637559,4442.00364552,2848.69637559,64.0932752996,39.0488656136,0.302351900041,4245.67514781,0.0,361.152792379,2848.69637559,159.534
39.0548,2605,39.125142611,0.999774,2605,1.82115,184.421,39.1241,4232.85720707,-39.1517,3057.94730975,4347.25551494,3057.94730975,76.6220658162,39.0558362308,0.31367460106,4059.67582966,0.0,346.01445396,3057.94730975,159.519
39.0504,2606,39.1189063083,0.999922,2606,1.17717,184.491,39.1175,4405.81669766,-39.1318,2764.69778089,4514.44348398,2764.69778089,65.0318834178,39.0514058147,0.282450359958,4301.01609424,0.0,358.725808711,2764.69778089,159.538
38.9474,2607,39.0245402044,0.999907,2607,1.70858,184.505,39.023,4363.7343725,-39.0309,2794.24111462,4487.45442884,2794.24111462,103.489143797,38.948850995,0.310018897934,4211.9720675,0.0,364.200268202,2794.24111462,159.547
38.9329,2608,39.0020548814,0.999888,2608,1.44958,184.612,39.0019,4241.3932677,-39.0195,2528.32126516,4382.91790293,2528.32126516,91.4146337461,38.9327616129,0.292381776311,4072.6228255,0.0,359.778133953,2528.32126516,159.569
38.8469,2609,38.9254596082,0.999871,2609,2.18379,184.731,38.9239,4314.21999382,-38.9576,2864.20813075,4570.78573809,2864.20813075,198.521463312,38.8483866624,0.321919314994,3966.32664167,0.0,332.210644215,2864.20813075,159.599
38.8758,2610,38.9465837825,0.999892,2610,1.8132,184.768,38.9457,4497.8248631,-38.9906,2565.54584859,4713.10001275,2565.54584859,158.649360265,38.8762471821,0.303385014657,4220.06208929,0.0,375.104548384,2565.54584859,159.634
38.8415,2611,38.9138716079,0.999884,2611,1.59163,184.832,38.9136,3731.0333942,-38.935,2889.50581845,4243.46386021,2889.50581845,1064.64265163,38.84135501,0.289122101088,553.857478329,0.0,314.844100041,2889.50581845,159.653
