AverageDiscountedReturn,AverageAction,AverageEsReturn,AverageY,Iteration,MaxReturn,StdReturn,Epoch,AverageReturn,PolicyRegParamNorm,AveragePolicySurr,AverageAbsQ,AverageAbsQYDiff,StdEsReturn,MinEsReturn,AverageAbsY,QFunRegParamNorm,AverageQLoss,MaxEsReturn,MinReturn,AverageQ
226.598681822,0.999608,450.659264476,249.859091982,2582,2989.2677149,682.136384246,2582,1164.3550611,145.075,-251.593,250.045,4.02000008023,363.496356425,107.913640659,249.948316686,273.554,148.978,1106.01478797,521.820548146,249.851
208.360447581,0.999697,462.70348674,249.69368796,2583,2777.25223205,882.848841929,2583,1534.30763187,145.124,-251.206,249.808,4.00496654114,218.745456083,71.1455049378,249.742620428,273.551,150.949,729.598754672,248.485418199,249.687
158.428934028,0.999664,304.795669033,250.015960783,2584,1241.16224302,271.362038527,2584,391.652380567,145.128,-251.606,250.154,4.00067338241,187.27516708,53.1098417811,250.072682067,273.628,149.309,579.550965052,240.012079379,250.023
185.022211699,0.99975,373.552657746,249.714706648,2585,3136.54475986,811.679158865,2585,783.651820755,145.136,-251.289,249.807,4.08502519544,272.760652389,11.8779678373,249.760886911,273.643,157.659,909.444908725,260.878981541,249.694
179.436378967,0.999657,252.637271268,251.022423156,2586,1004.94960122,278.789673723,2586,485.108515419,145.181,-252.663,251.141,3.88377355132,91.196837959,83.951463737,251.061119793,273.724,122.792,371.437462766,245.563446712,251.023
133.750260134,0.99946,366.587093167,250.857501422,2587,248.639044761,6.54853436676,2587,230.308258453,145.217,-252.378,250.973,4.01457247172,184.805535069,160.939059611,250.895548009,273.715,142.024,724.592421703,216.007177155,250.853
137.925467088,0.999828,188.232723373,250.074612745,2588,264.598398563,17.6657365178,2588,246.118705456,145.218,-251.474,250.164,3.99835524877,106.007155201,14.1693868254,250.100089547,273.729,142.374,352.1444123,166.175771738,250.06
158.715174691,0.999774,237.427480578,249.781412411,2589,2767.18910649,438.653698011,2589,426.92803358,145.22,-251.273,249.924,4.19631252871,136.274561619,44.085066037,249.826620738,273.736,160.688,585.85775423,163.117801268,249.791
204.273380577,0.999582,213.219404287,249.978097539,2590,3019.36668489,1121.49932172,2590,1630.20713014,145.215,-251.493,250.097,4.13651223356,105.766972908,58.9791745149,250.047040217,273.732,146.053,433.546571565,163.168794559,249.964
209.634347134,0.999617,314.364379195,249.982504263,2591,3360.60999299,745.942767838,2591,898.611795212,145.226,-251.483,250.118,4.20816255552,218.333607668,8.30303896655,250.043521473,273.792,157.29,644.692371236,271.605114537,249.993
218.031960223,0.999663,419.923857015,250.087461072,2592,3263.50281135,1075.83021397,2592,1400.99135477,145.248,-251.642,250.223,4.32480349232,325.129034634,41.3161754019,250.183274445,273.821,157.486,1068.36919584,288.669496548,250.079
198.536389917,0.999681,250.043564325,250.056115105,2593,3147.81176093,777.908158984,2593,882.927894521,145.212,-251.597,250.189,4.12702803555,118.54523492,5.16516836069,250.112376363,273.769,144.646,451.351400137,274.461777776,250.048
166.257104321,0.99975,438.436113499,251.063009977,2594,1426.95083265,235.609873563,2594,398.733637624,145.273,-252.686,251.191,4.09410069324,129.84297244,224.837618143,251.135777307,273.775,139.121,643.550744838,256.469820522,251.054
163.358264382,0.999727,289.927027543,249.584377958,2595,1386.36857796,215.815013666,2595,370.113420026,145.263,-251.095,249.675,4.39768236278,203.831392661,67.2933966019,249.660407836,273.79,163.64,721.501285499,259.109293359,249.566
161.441296302,0.999866,342.24116317,250.212217328,2596,703.232092984,85.2315167826,2596,318.503252872,145.339,-251.896,250.36,4.39224606313,280.954920828,35.6278651882,250.293051392,273.773,160.979,863.337096574,277.957406457,250.218
184.488406911,0.999646,413.773733826,250.301444149,2597,2145.1755987,500.805161584,2597,631.725536904,145.346,-251.886,250.427,4.26405902739,176.591644832,277.638258757,250.338045233,273.763,148.684,792.665958538,265.445712373,250.311
209.732809711,0.999626,574.83757027,250.520275082,2598,3285.28295908,918.597016199,2598,1182.92776161,145.372,-252.013,250.64,4.22402111396,181.510697564,280.281672335,250.563728636,273.8,149.84,767.340766366,282.795919765,250.506
221.568308945,0.999646,303.544107859,250.624474276,2599,2134.29640513,489.887440511,2599,914.630256339,145.425,-252.254,250.734,4.00820237838,202.327856433,49.6925001133,250.65358642,273.805,138.775,686.757233401,283.978088089,250.623
147.222565549,0.999482,240.669429158,250.413493425,2600,513.515436926,37.8058159555,2600,276.835494444,145.416,-252.06,250.525,3.98406800326,115.690915703,33.366629782,250.456764692,273.81,136.353,424.910862872,251.237317673,250.417
7.33921491639,1.0,270.949765605,250.163275293,2601,9.39963210971,0.172775757837,2601,7.63464838194,145.481,-251.788,250.279,4.23581379374,92.7648658096,5.43867102286,250.204183318,273.828,164.161,348.140477944,7.43536961701,250.169
7.32696130011,0.999973,43.5898851235,250.879770571,2602,9.40349758055,0.115820723442,2602,7.6214370328,145.477,-251.974,250.99,4.1416965018,83.2074531897,3.17425774009,250.915998004,273.863,149.056,263.10070379,7.34152366155,250.873
154.968253267,0.999563,104.047928519,249.111857449,2603,521.224678262,71.6203887603,2603,305.882497837,145.474,-250.133,249.233,4.54952049134,145.711757716,5.11775668625,249.173503682,273.895,182.207,504.118136421,262.058903478,249.115
196.597529766,0.999617,280.26653984,249.946485618,2604,2638.69166131,367.039094402,2604,573.262321056,145.476,-251.464,250.095,4.5090601892,135.504762821,58.9014443098,250.004416628,273.918,165.484,552.541194217,267.985690182,249.937
239.164698138,0.999478,327.639885654,249.440480241,2605,1447.10059826,162.521617685,2605,840.895217533,145.501,-250.82,249.548,4.40683459924,140.719144328,27.964099752,249.511259262,273.965,157.569,508.959945119,575.234024353,249.436
246.287382208,0.999563,450.060031446,249.197902491,2606,3105.29701002,577.095591772,2606,2737.8956695,145.498,-250.787,249.299,4.39500782091,271.222460927,19.3919676251,249.237919973,273.961,166.35,902.006975864,1028.44476879,249.174
242.171832603,0.999507,410.9612528,249.842215813,2607,2963.09925888,590.566001518,2607,2022.27645971,145.53,-251.373,249.947,4.19418116708,314.740713374,138.014135928,249.87707594,273.982,150.529,1072.2598895,920.194532569,249.846
239.879831218,0.999495,435.168312664,249.277770662,2608,2921.73477949,677.938212293,2608,2048.61332003,145.594,-250.788,249.391,4.10792064849,375.522429519,83.0553467864,249.318153072,273.949,145.638,1287.34221955,990.883052099,249.262
230.608170052,0.999681,482.568438447,249.857796152,2609,2992.18927156,884.614488639,2609,1983.1800329,145.582,-251.505,249.945,4.21600886239,315.512246815,97.2667200885,249.872292885,273.975,146.645,957.060663539,978.915613128,249.854
230.038438514,0.999696,732.731559046,249.41605581,2610,2964.57753166,833.762217498,2610,1878.29078991,145.588,-251.025,249.535,4.08145886872,170.867128236,493.830485348,249.435259691,274.001,158.543,921.766262731,962.152497698,249.424
234.652817588,0.999392,410.290316365,250.461191431,2611,2978.2370966,769.585356477,2611,2377.75032108,145.647,-252.072,250.534,3.97594936327,215.061104987,87.9885783721,250.488584365,274.024,147.428,682.962308215,1042.62006642,250.458
231.591364456,0.999587,771.920147794,248.687602648,2612,2911.74074783,682.730804624,2612,2199.30296463,145.636,-250.443,248.742,4.11903041101,657.163752197,225.773185894,248.705430352,274.066,156.834,1847.35263963,1040.30662028,248.671
235.216698003,0.999577,387.125556245,249.286488896,2613,2991.19386106,781.99367128,2613,2132.35946002,145.659,-251.024,249.391,4.0164674742,401.589045069,14.5703076079,249.318968429,274.068,143.443,1202.13053255,970.651233045,249.281
242.816249071,0.999627,558.317198543,250.354705972,2614,2986.75420062,627.975305291,2614,2083.96817922,145.635,-252.042,250.436,3.81478246985,252.033276467,307.610030527,250.381066897,274.073,131.066,889.919322126,1117.70353637,250.348
226.190860508,0.999697,448.049313718,249.970866392,2615,2643.9249042,528.860043445,2615,1240.32239463,145.668,-251.495,250.066,3.86079652537,429.009755714,106.240544655,249.99001562,274.113,142.237,1339.40463141,774.597469108,249.971
221.986055518,0.99952,600.135045008,250.329899437,2616,2242.14186917,389.030747845,2616,1073.49194665,145.69,-251.919,250.405,3.94395194169,382.737122504,215.088379158,250.344072801,274.154,146.313,1133.76630855,757.406020802,250.319
224.067696579,0.999503,611.31348524,249.81145327,2617,2647.83336354,546.893100679,2617,1271.14876365,145.694,-251.56,249.915,3.8605498485,259.342210827,407.885468974,249.832555405,274.159,135.531,977.31967094,742.772006827,249.823
241.460561444,0.99964,434.741839576,249.750865003,2618,3219.85482905,790.627202346,2618,1392.29891318,145.72,-251.583,249.812,4.01001845667,332.007666429,60.3753009171,249.766584099,274.219,135.899,1157.82897527,674.036051276,249.735
240.551477866,0.999506,349.862363811,249.724428327,2619,2896.01528021,645.187268802,2619,2082.21610992,145.731,-251.348,249.824,3.65425033579,108.649995841,162.253554269,249.751978551,274.223,107.562,576.976255701,1065.76020392,249.718
225.34282756,0.999779,166.302096496,250.652004973,2620,2530.90947034,490.321340971,2620,1193.00237584,145.754,-252.325,250.766,3.78512896298,118.479436816,8.36202922774,250.679147098,274.234,129.039,293.720729551,802.051229763,250.657
217.726292082,0.999489,1117.51490933,251.139822277,2621,1804.29568963,322.636066967,2621,1054.2421342,145.793,-252.713,251.21,3.95478551142,593.198895027,623.30107215,251.165910428,274.237,143.416,2088.0825295,265.885490735,251.125
220.667701841,0.99972,377.837687379,250.778700639,2622,2375.05916479,364.094550988,2622,1067.84345863,145.792,-252.359,250.891,4.10597916537,150.005612774,220.541110025,250.807858019,274.236,151.311,605.006257517,588.239843668,250.777
193.751090621,0.999513,435.839837545,250.146929661,2623,2226.52924628,489.439336445,2623,782.792231514,145.807,-251.782,250.252,3.95881038763,141.706573211,260.848845071,250.165810974,274.309,141.142,633.449272453,235.121172779,250.151
235.118654209,0.99948,683.123534082,251.073447155,2624,3034.19284298,918.56288347,2624,1771.05950587,145.831,-252.754,251.179,3.99485286361,481.133716525,40.7630706561,251.094131812,274.303,147.999,1416.76543428,561.702088475,251.075
242.976964264,0.999619,322.939614378,251.124430312,2625,3141.61371054,888.777319595,2625,2405.32721505,145.838,-252.769,251.19,3.81853110452,169.260650557,101.629285579,251.136845767,274.301,121.44,662.821629889,642.793342992,251.112
233.187274707,0.999585,296.77406659,251.417044251,2626,3277.61529096,1069.45977981,2626,1424.4297425,145.854,-253.119,251.515,3.83946000909,184.447717613,81.2792930771,251.447047946,274.321,122.954,641.933842798,197.430464479,251.417
229.170907254,0.999559,547.006893469,251.533410097,2627,722.145075475,26.2142352647,2627,671.616347051,145.848,-253.097,251.601,4.13237000876,320.988488746,211.26647276,251.557462895,274.338,168.466,1195.26834086,618.076819623,251.521
242.043409073,0.999622,339.544816346,251.456535286,2628,3216.90212055,926.570481445,2628,1381.74103861,145.879,-252.964,251.554,3.68981198691,143.407104448,24.5269687847,251.481035297,274.308,114.319,520.613069093,573.929448583,251.464
234.782129124,0.999603,334.082774954,251.992220016,2629,3168.44752986,820.171086868,2629,1063.62056134,145.857,-253.621,252.057,3.84904093984,204.052383004,26.7366280541,252.011677196,274.349,124.109,675.475191915,442.103924273,251.977
236.738870769,0.999472,301.002359412,252.08573487,2630,2917.25088346,686.668785731,2630,1906.94457718,145.9,-253.664,252.189,3.83171629311,240.611077647,61.8943666917,252.104975427,274.353,125.501,863.766401299,646.529191207,252.082
214.068608853,0.999519,204.142453942,251.581297308,2631,2575.20445379,508.138878027,2631,1133.09178408,145.917,-253.281,251.684,4.20761108773,171.419470804,58.2670907201,251.600449359,274.345,175.219,529.564779948,260.108857282,251.573
219.253345681,0.999299,500.327270706,251.884451928,2632,2618.23523058,607.036578297,2632,1406.0612238,145.922,-253.454,251.982,3.91295727704,475.923358885,64.4193408277,251.909911073,274.381,136.969,1417.46934225,770.799641898,251.892
223.797790278,0.999661,598.97135983,251.79016537,2633,2494.52707105,448.493099476,2633,1116.68982999,146.033,-253.299,251.895,3.88215793079,327.447221723,205.279719999,251.822051585,274.407,142.183,985.273513495,609.60941056,251.774
215.265403188,0.999468,451.198089497,252.366689542,2634,1873.24063574,313.548635565,2634,951.517184628,146.053,-253.91,252.493,3.94139082188,118.258900831,291.99880376,252.40665636,274.426,125.164,615.672652097,263.730291835,252.365
235.093239621,0.999658,510.56383248,251.362953657,2635,2962.89478969,793.277708121,2635,1559.11220163,146.05,-253.016,251.46,3.99595437478,274.013395094,156.306278831,251.391500017,274.492,126.135,973.287549375,518.201918993,251.361
238.414469935,0.999525,323.681946647,251.377305108,2636,3053.86371608,638.862584583,2636,1497.16418679,146.088,-253.078,251.482,4.1729501159,186.819887172,105.838112919,251.413776586,274.49,159.023,702.211601112,467.949460732,251.368
233.539244716,0.999754,409.030427901,251.738892018,2637,2790.28299254,730.766523668,2637,1466.85672298,146.084,-253.634,251.858,4.11469729808,296.939075661,143.701419125,251.784947619,274.542,150.097,1024.5972041,647.830834452,251.74
236.049031817,0.999508,367.224160573,252.115481818,2638,3092.27491036,960.473795351,2638,2026.86004167,146.128,-253.783,252.21,4.22729393907,269.876423774,110.700276117,252.145981006,274.539,171.385,869.621745013,208.454652424,252.121
241.599450145,0.999755,264.549636879,252.836040146,2639,3000.47458244,564.739324771,2639,2545.65551077,146.132,-254.284,252.914,4.20833998181,149.4746848,5.64818925916,252.875333649,274.55,155.094,495.699824625,1101.26358502,252.802
246.265342121,0.999761,381.428352029,251.486931065,2640,3117.80135167,1067.89372404,2640,2067.19752938,146.149,-253.113,251.615,4.26724998533,192.070863411,84.6177685687,251.523834417,274.559,156.256,655.000465069,727.109464696,251.493
169.462035227,0.99976,459.471785433,251.722101508,2641,781.839677529,249.11824012,2641,413.707532389,146.147,-253.27,251.878,4.29806122192,247.317707825,123.375160047,251.766852719,274.545,159.126,916.525124282,166.54166364,251.732
118.216580196,0.999755,208.774001936,252.433943888,2642,2830.46581186,272.07135709,2642,218.718922711,146.148,-253.751,252.514,4.2629879168,113.756766364,46.6055966141,252.461885003,274.583,160.967,391.805590316,147.883758707,252.428
167.926664735,0.999676,159.064647437,251.842797723,2643,2812.65308074,595.206969813,2643,562.202708246,146.104,-253.208,251.977,4.42249079142,89.21294901,19.9314945168,251.919104712,274.617,163.901,389.186864856,147.04546054,251.841
112.084417079,0.999707,305.570533429,250.615766376,2644,191.317593206,7.575198106,2644,174.007439021,146.119,-251.799,250.805,4.48149776497,143.058026376,168.423348144,250.769428794,274.635,170.653,596.162653783,156.765935282,250.624
198.828807828,0.999846,173.295541589,251.832843378,2645,1059.15643519,304.859964213,2645,611.164678064,146.098,-253.017,252.102,4.73875045612,147.923357157,4.29491234291,252.047341308,274.657,174.805,600.918096975,187.225952522,251.827
232.39663681,0.999851,331.624862217,250.489648259,2646,1377.2934056,103.900526851,2646,751.674683384,146.137,-251.806,250.72,4.91990432526,169.545370131,132.36026157,250.736420927,274.678,174.846,651.327820252,692.237450311,250.48
233.449363626,0.999713,327.802878926,250.536967324,2647,3237.92550877,499.466033297,2647,845.146053474,146.143,-252.157,250.801,5.06292946793,185.081580571,93.8785209001,250.826020805,274.715,191.188,620.415493401,689.005200294,250.532
248.61489505,0.99973,259.248785618,250.003687045,2648,3040.99990364,635.447154199,2648,2245.45318826,146.154,-251.685,250.236,5.26797884089,165.815035072,89.5890751579,250.198633916,274.704,204.771,616.593071884,1000.96500648,250.012
238.258477563,0.999819,441.651343272,251.099540562,2649,2837.11067562,698.150608708,2649,2079.64627586,146.092,-252.736,251.337,5.28826452474,240.303619195,170.690813897,251.319943071,274.758,209.41,856.628788811,738.134931639,251.089
236.202127302,0.9998,625.858327872,250.88898652,2650,3146.78807591,809.601851904,2650,1336.79888146,146.075,-252.844,251.091,5.12488902588,330.778499993,203.867360366,251.015097562,274.814,192.605,1155.92579729,549.777113011,250.899
239.096939871,0.999695,386.844928308,251.772500338,2651,2904.36620287,635.936818167,2651,1210.02184601,146.057,-253.911,251.923,4.71267103221,176.741184376,120.609890157,251.867160607,274.831,151.09,645.502608507,521.290821678,251.768
234.722683849,0.999943,403.062189513,252.882059519,2652,2012.29532635,313.70529174,2652,817.595428667,146.079,-254.421,252.98,4.64846825856,191.409104846,94.7323203912,252.931518802,274.861,181.178,671.557136128,547.256436479,252.877
241.611516238,0.999781,497.116950821,252.582968559,2653,3031.28947888,653.56037358,2653,1449.01713165,146.103,-254.201,252.705,4.4798587519,125.144762477,309.269423916,252.654521646,274.85,151.908,637.434796538,827.602856314,252.583
241.773529982,0.999729,279.631596012,252.867434396,2654,2073.05113812,293.138663336,2654,926.103748491,146.151,-254.45,253.003,4.36103881066,232.878944887,73.2363133832,252.923607913,274.895,143.687,800.780534459,625.796655555,252.864
243.795163925,0.999794,231.295832879,252.64406721,2655,3224.13978039,728.624779483,2655,1378.56487209,146.185,-254.141,252.765,4.38324801194,148.700610414,38.7011647111,252.696568016,274.899,155.058,549.856392059,676.959979433,252.651
243.960814304,0.999855,496.431918741,252.227430454,2656,3184.07880264,820.456210158,2656,1522.31936514,146.172,-253.612,252.363,4.25449350445,269.447350492,101.451793392,252.285815034,274.92,130.696,740.882086243,692.460135215,252.219
214.854375813,0.999775,441.077207777,252.254986919,2657,2970.25435415,648.720163833,2657,961.51147221,146.217,-253.623,252.35,4.22763781767,133.754097844,199.516375479,252.290427917,274.903,130.889,563.025015619,497.817827096,252.251
148.731170456,0.999898,589.984105118,251.779042615,2658,569.788533184,104.29903323,2658,302.465366484,146.269,-253.066,251.921,4.28359229103,150.628786725,460.506214226,251.823463105,274.898,142.959,883.937863414,232.468291291,251.789
167.523441778,0.999781,410.894057291,251.746482921,2659,1359.67106324,310.75719976,2659,461.355518501,146.255,-252.929,251.865,4.24018392251,368.954922337,66.1162258944,251.796192311,274.947,141.832,1096.66018217,235.915111554,251.741
237.693053716,0.999884,405.849643879,251.430598861,2660,3166.27098921,816.970195391,2660,1328.47695902,146.24,-252.696,251.556,4.26463101994,229.009438083,65.6705346876,251.481919575,274.982,153.937,743.814994686,719.85464655,251.425
239.737932336,0.999793,423.540088877,250.739961222,2661,3206.44267351,689.337476421,2661,1668.40811141,146.244,-252.126,250.911,4.29653712046,297.794240172,108.557816663,250.809092591,275.003,152.448,898.82651218,1007.7092043,250.734
225.95823657,0.999758,572.990643096,250.400293915,2662,1854.04259943,271.803302065,2662,1043.07631398,146.304,-251.901,250.469,4.22317065544,212.047340511,311.48706045,250.430218971,275.024,144.85,848.147588183,755.425162851,250.393
230.552971714,0.999835,608.169146199,250.124171837,2663,2845.49548048,474.388701235,2663,1253.72733948,146.32,-251.689,250.239,4.23053046666,296.052914635,286.110819,250.166039092,275.047,142.621,1096.33472503,825.580533391,250.122
237.309996568,0.999843,399.964453997,250.560617678,2664,1860.27675991,312.845351203,2664,1177.10544756,146.323,-252.102,250.714,4.23850734953,210.708103372,64.1396950053,250.599408134,275.053,139.571,652.048653361,849.904641074,250.577
240.55477806,0.999776,356.354184686,251.137151425,2665,2395.70459398,327.944351059,2665,1224.31892418,146.316,-252.872,251.282,4.08049954981,205.480250152,13.2522546768,251.216597778,275.145,129.357,586.718153823,905.246877183,251.121
219.775840644,0.99976,578.257193914,250.608134928,2666,1783.95229413,245.076304734,2666,993.126056846,146.349,-252.185,250.707,3.98747542295,256.5422516,110.627991301,250.652216059,275.167,137.199,817.063823288,641.737903296,250.604
234.720659147,0.999803,530.812113906,251.437234084,2667,3039.36522658,503.749562683,2667,1364.23514841,146.366,-252.962,251.559,4.18036611041,455.206786822,46.2192023698,251.494909619,275.209,158.89,1140.11961953,829.934411195,251.427
229.978150931,0.999695,650.629768312,250.73491582,2668,3007.06176825,880.25403291,2668,1877.02151019,146.352,-252.387,250.881,4.09144442912,309.25851047,322.131535181,250.793992767,275.223,148.005,1275.84847383,849.32211138,250.731
231.391795134,0.99973,559.396245166,249.952539882,2669,2901.42107146,539.007988503,2669,2526.18921137,146.359,-251.688,250.095,4.0410014798,295.131438843,81.6942081199,250.025431729,275.321,133.556,901.188682043,1486.97607915,249.945
246.374498092,0.999808,422.394259453,251.213286525,2670,3274.08356797,992.602021655,2670,2187.93399414,146.357,-252.945,251.38,4.19595777901,237.118111615,71.5903386892,251.257315843,275.327,158.587,793.206014641,803.675256039,251.223
248.260516306,0.999691,306.582484512,250.388680415,2671,3328.15874984,985.508063755,2671,2456.7808227,146.36,-252.179,250.505,4.05008154004,187.021765164,11.5806864374,250.438442919,275.373,136.325,569.925943116,735.147994589,250.384
241.702648539,0.999629,496.967365544,250.201265851,2672,3149.73651259,796.293467235,2672,2030.39214636,146.333,-251.839,250.321,4.39628139452,368.682726204,163.890926346,250.258205213,275.405,192.935,1242.13006858,939.134237462,250.198
213.076006796,0.999813,456.149893367,251.203340283,2673,3125.69055169,868.34927567,2673,1134.36301854,146.387,-252.758,251.324,4.00144859847,219.184361824,236.725888563,251.274138255,275.428,124.145,840.08697763,302.336352495,251.201
199.755370735,0.999618,605.927819951,251.350441436,2674,1534.17805931,274.677445275,2674,566.973189584,146.434,-253.048,251.487,4.11870948408,123.937780738,383.931573917,251.42817664,275.439,132.576,741.494849037,284.46942224,251.344
232.947500237,0.999676,225.34882853,250.986462879,2675,1498.85877319,297.155967978,2675,815.362755172,146.445,-252.504,251.128,4.45426989901,86.9698955719,79.5803354772,251.067114672,275.462,185.187,390.000605661,313.740500202,250.978
154.392606607,0.99975,310.394571266,252.146573541,2676,323.452253539,17.1658585868,2676,288.474129347,146.445,-253.617,252.301,4.23063309297,186.708812748,63.2407225413,252.226705174,275.476,149.115,714.590169629,246.612967456,252.147
116.266331121,0.999729,173.736399154,251.390125521,2677,333.792837564,45.7473488085,2677,186.39291551,146.467,-252.709,251.563,4.42574769498,115.436934564,7.6618661139,251.506063498,275.468,156.032,431.123700503,151.082868063,251.391
7.37097627029,0.999992,110.415562679,251.754087881,2678,9.23291561729,0.297919706585,2678,7.75118853588,146.472,-252.876,251.916,4.47354008978,106.602796359,5.85270964918,251.864992178,275.482,156.553,324.803290636,6.47574281855,251.745
118.16357411,0.999761,133.802228448,250.330847308,2679,197.597404084,4.94755986939,2679,186.977064393,146.445,-251.215,250.582,4.5210290262,111.281488348,6.83458474642,250.516938634,275.508,154.956,346.88076712,179.201005061,250.345
5.13733380843,1.0,32.1541652773,249.679589783,2680,5.41849981612,0.0431331432919,2680,5.29853945346,146.499,-250.591,250.024,4.9970052104,67.6945948715,5.02538350715,249.999074774,275.549,192.697,252.956172069,5.10101973907,249.68
5.1356749284,1.0,11.4563223392,249.818850848,2681,5.41115122267,0.0431693698509,2681,5.29665822066,146.525,-249.968,250.196,5.13684717363,38.8749837052,2.80156253679,250.167300018,275.572,182.836,355.067634603,5.08272731223,249.809
5.13833322416,0.999996,15.9106572401,248.044847838,2682,5.4180433743,0.0403036403334,2682,5.29964058929,146.502,-247.844,248.543,5.51306945002,56.8575937166,2.79203065124,248.587717231,275.608,203.056,427.533565223,5.10444675309,248.039
5.13621100733,1.0,9.42084230228,246.540203252,2683,5.41941266554,0.0436241282716,2683,5.29728996664,146.527,-246.122,247.413,6.2491539585,25.5811043281,4.51402649139,247.483830046,275.662,264.598,242.560200182,5.08223932599,246.558
148.830577952,0.999672,14.640868181,244.163561459,2684,482.826478862,79.9443244721,2684,277.602363454,146.545,-244.755,245.012,6.49658330831,49.2181126386,2.00066646478,244.998767329,275.681,264.996,391.447334975,7.66168069894,244.187
138.143721122,0.999751,171.163575058,243.259084491,2685,263.384385205,8.4455927641,2685,239.672551666,146.516,-245.284,243.889,7.20595066942,189.87464149,8.58536858374,243.84014696,275.708,295.227,512.053627674,222.645125797,243.276
150.743090469,0.999652,396.649707491,243.770888656,2686,296.652810351,9.22761542293,2686,277.62624158,146.573,-245.607,244.107,6.82871435516,270.004521176,21.7875513156,244.014993609,275.767,261.166,872.905997517,252.328587277,243.798
246.518521374,0.999683,383.403476277,244.60137174,2687,3489.34054927,986.629518592,2687,1991.77015175,146.582,-246.268,244.828,6.22767016599,193.81643246,29.2970206406,244.714467202,275.809,223.269,628.682744725,715.109977097,244.615
231.659494605,0.999516,257.610788221,245.092860936,2688,1011.6722688,73.4022485686,2688,731.826305932,146.537,-247.032,245.262,5.36648170022,218.084180984,53.7619019269,245.168999745,275.763,163.914,664.632748926,649.781798184,245.083
239.449136136,0.999801,483.212819562,245.432569592,2689,1023.88348654,104.679481175,2689,863.558503086,146.523,-246.984,245.725,5.11475876008,264.620540037,9.29419808523,245.626703462,275.778,148.507,738.124329796,696.546661551,245.42
237.450052888,0.999721,518.930437658,246.29662525,2690,1513.82357517,320.729481555,2690,956.733055113,146.555,-247.719,246.554,4.93594705131,137.242038869,307.022787868,246.477289172,275.751,141.333,702.765397342,581.496405354,246.287
233.332550885,0.999584,420.842875164,245.923110215,2691,2012.44582967,370.547458847,2691,895.861597076,146.543,-247.556,246.182,5.08667109312,184.614026836,193.601259855,246.063332514,275.742,165.593,817.007003974,572.63170561,245.931
241.225525191,0.99965,360.565778192,246.784263075,2692,3115.01131647,521.874491426,2692,1206.27077207,146.567,-248.387,247.063,4.97250718735,198.227023817,87.8834465037,247.000294071,275.718,159.184,684.767524761,653.847704652,246.761
225.983412753,0.99981,512.934364802,245.973743427,2693,3005.28808291,603.80519538,2693,1071.71597627,146.569,-247.483,246.215,4.71792134943,233.770696655,213.943977355,246.140943132,275.715,137.941,884.063305257,629.784066541,245.956
229.116261223,0.999835,363.268271249,246.817371702,2694,3246.89373932,637.236082147,2694,2509.48640719,146.573,-248.41,247.078,4.85744659701,306.838944515,50.5629844802,246.987765132,275.699,168.18,934.55960415,867.487349812,246.811
243.119460417,0.999635,515.153737009,246.226521083,2695,3205.76972911,834.768622881,2695,1760.70860094,146.576,-247.975,246.484,4.58944120515,226.660664574,232.294098691,246.426593406,275.736,144.952,846.480451041,979.804687175,246.216
245.479383977,0.99984,449.801493635,246.816243411,2696,1048.89212922,123.625477228,2696,913.095996057,146.525,-248.665,247.067,4.46109340444,192.110536654,150.487325496,246.982130906,275.741,131.979,713.698201951,660.015474253,246.821
242.257881935,0.99967,558.730146819,246.982713284,2697,1017.74240339,97.2407270618,2697,821.884834865,146.545,-248.409,247.198,4.75006790877,189.417580567,235.525721363,247.123910814,275.746,176.443,784.154908159,716.227460632,246.968
236.542852561,0.99973,444.017174521,247.294721423,2698,982.627165603,67.3804584247,2698,746.506817874,146.541,-248.949,247.532,4.66595367991,270.341095999,41.8604729657,247.444725916,275.742,158.168,781.004099437,686.669630534,247.307
239.689034024,0.999774,346.883841715,246.345947902,2699,2025.46983563,260.801523373,2699,932.892450027,146.554,-248.401,246.617,4.86050034946,195.894452166,7.35222799806,246.537754223,275.758,185.581,595.808794949,706.842926356,246.333
238.414324722,0.999852,411.803454627,246.984399948,2700,1661.08327348,192.154334974,2700,849.058420879,146.555,-248.916,247.346,4.69196332511,214.19319275,45.7758348748,247.242208741,275.772,162.145,623.94045831,652.864201856,246.987
232.37590538,0.999598,502.988141029,247.4527942,2701,881.768392779,44.3613533555,2701,655.952113391,146.573,-249.433,247.676,4.48299588404,257.099809205,67.4393339155,247.613491219,275.794,141.801,750.431787966,593.715002859,247.455
217.790645495,0.999727,396.382930652,247.22144144,2702,878.589925625,117.592303006,2702,556.435802001,146.587,-249.16,247.486,4.47855190313,158.257465106,19.6416497152,247.40939951,275.811,148.743,520.303115669,413.415501635,247.219
220.143190675,0.999734,290.178324429,246.955786466,2703,939.096919599,152.462273023,2703,622.982915936,146.587,-248.842,247.161,4.69788918034,165.978480038,125.604665781,247.087369099,275.849,175.078,682.408777058,321.856123847,246.959
205.956157107,0.999686,226.667641759,248.221818276,2704,775.223362722,151.524716322,2704,531.054284524,146.596,-249.878,248.576,4.69666116007,236.816484911,9.03333056009,248.469133459,275.897,157.343,715.076109125,192.084063324,248.219
