StdReturn,Epoch,MaxReturn,AverageAbsQ,AverageDiscountedReturn,AverageEsReturn,QFunRegParamNorm,MinReturn,MaxEsReturn,MinEsReturn,PolicyRegParamNorm,AverageAbsY,StdEsReturn,AverageQLoss,AverageReturn,AverageY,Iteration,AverageAction,AveragePolicySurr,AverageQ,AverageAbsQYDiff
1948.34514658,2376,6502.40155123,579.149,484.756877718,3909.27706845,316.82,1343.38153735,3909.27706845,3909.27706845,191.374,579.146012528,0.0,375.552,3905.35745592,578.665963396,2376,0.992796,-580.982,578.666,4.70355883834
198.048538896,2377,6315.95611122,579.031,453.035815054,4084.28972005,316.942,5746.51582661,4084.28972005,4084.28972005,191.466,579.045062774,0.0,412.164,5938.98343181,578.534849795,2377,0.981478,-580.883,578.519,4.87166940789
2311.1837774,2378,6468.55712737,578.501,437.6507528,3317.48099078,317.089,435.612660678,3317.48099078,3317.48099078,191.46,578.522733344,0.0,377.642,3784.51768158,577.990527206,2378,0.992497,-580.28,577.967,4.76933455236
2170.6521548,2379,6410.98616151,578.916,459.746896487,3972.15078469,317.181,379.463431229,3972.15078469,3972.15078469,191.487,578.930987782,0.0,318.104,4648.68309995,578.351784233,2379,0.991121,-580.671,578.335,4.67973781344
1562.60621825,2380,6527.06277714,578.618,478.832494211,2340.00658213,317.321,2064.45970183,2340.00658213,2340.00658213,191.526,578.630754768,0.0,506.528,5438.00296601,578.056658133,2380,0.988499,-580.396,578.056,5.09250068509
2013.58959763,2381,6061.69041261,578.878,447.177099225,3836.98864359,317.443,886.035562172,3836.98864359,3836.98864359,191.46,578.894985973,0.0,348.056,2908.68285796,578.363024833,2381,0.994656,-580.769,578.339,4.6845399993
2602.19106982,2382,5962.13388421,579.435,387.959676104,132.404237501,317.605,-544.100798569,132.404237501,132.404237501,191.518,579.447017775,0.0,467.502,3979.15304327,578.929639135,2382,0.986813,-581.33,578.916,5.02436879409
1979.90020934,2383,6485.57335597,577.209,471.412363602,4035.86012155,317.711,1080.40095062,4035.86012155,4035.86012155,191.548,577.178624695,0.0,462.324,4508.30004041,576.603251504,2383,0.992425,-578.912,576.628,4.91914880668
2040.09935174,2384,6118.47968733,579.018,449.767798885,3584.77541562,317.805,614.813834851,3584.77541562,3584.77541562,191.604,579.066429293,0.0,297.015,3728.62788552,578.550439054,2384,0.993481,-580.849,578.503,4.42765245427
2119.20071084,2385,6263.54789399,578.185,466.573622984,4130.60398483,317.875,374.265679462,4130.60398483,4130.60398483,191.623,578.19554071,0.0,347.437,4052.45005227,577.654048767,2385,0.992339,-579.962,577.644,4.57286879996
1646.68161802,2386,5981.38864732,577.457,424.928635779,3975.02521478,318.028,264.348637913,3975.02521478,3975.02521478,191.7,577.466365171,0.0,422.175,4819.81823675,576.893790043,2386,0.990786,-579.167,576.885,4.83647507892
1985.39326912,2387,5701.52706017,578.632,407.551479458,4082.00977257,318.171,241.279374342,4082.00977257,4082.00977257,191.712,578.622807528,0.0,368.96,4001.02529399,578.095533018,2387,0.992312,-580.361,578.103,4.76171943035
1553.71286445,2388,5734.17409626,577.505,411.454151018,3921.25719675,318.275,1609.29061106,3921.25719675,3921.25719675,191.772,577.540507138,0.0,496.4,4576.92253548,576.971846754,2388,0.989335,-579.229,576.935,5.11942505471
1192.53913309,2389,6302.69063432,577.485,432.884115669,1762.34927196,318.418,1993.62248267,1762.34927196,1762.34927196,191.835,577.497347487,0.0,430.598,5282.66862743,576.921928746,2389,0.986555,-579.291,576.907,4.97509505408
1011.02720846,2390,6282.97476055,577.688,462.822249358,3830.46345648,318.542,2979.94135904,3830.46345648,3830.46345648,191.896,577.697087478,0.0,491.552,5471.39903468,577.166565421,2390,0.988998,-579.575,577.154,5.05008973679
262.57444379,2391,5915.19303301,576.952,415.023165694,3459.96034011,318.676,5048.97633277,3459.96034011,3459.96034011,191.874,576.961738807,0.0,409.835,5640.74519445,576.503666712,2391,0.986714,-578.883,576.492,4.73937782681
135.040183754,2392,6073.79594188,576.298,452.776691352,3569.55123384,318.765,5642.06786153,3569.55123384,3569.55123384,191.872,576.30511686,0.0,441.539,5888.28403681,575.842853822,2392,0.989999,-578.188,575.834,4.88337365456
105.540086633,2393,6109.3150434,577.311,444.853072473,4057.44966143,318.893,5694.00384891,4057.44966143,4057.44966143,191.864,577.307968762,0.0,255.038,5870.49446808,576.880861576,2393,0.98989,-579.149,576.885,4.26370396757
214.687460933,2394,6345.05957824,577.334,437.798170328,4012.87084315,318.985,5626.90704789,4012.87084315,4012.87084315,191.944,577.372011379,0.0,327.0,6078.20904095,576.982279581,2394,0.989592,-579.227,576.935,4.59363881151
372.486532093,2395,6374.40196342,576.058,449.942662938,3921.45207228,319.113,5211.82796545,3921.45207228,3921.45207228,191.924,576.069065845,0.0,463.867,5844.31840831,575.675750797,2395,0.99189,-578.144,575.669,4.97034394874
232.15841127,2396,6269.7110508,576.913,447.701003035,3767.48640186,319.282,5589.21782369,3767.48640186,3767.48640186,191.953,576.916271487,0.0,505.315,5944.56346554,576.524926691,2396,0.988331,-578.916,576.522,5.07404717496
1579.24418579,2397,6484.66919295,577.541,466.808839872,3912.47023475,319.403,1145.71838001,3912.47023475,3912.47023475,191.921,577.549275682,0.0,497.184,5354.21874304,577.185338166,2397,0.990631,-579.477,577.179,5.0306930821
1571.53993868,2398,6020.8348438,577.391,444.297120262,3446.68024052,319.489,1860.31638255,3446.68024052,3446.68024052,191.984,577.391775593,0.0,414.224,4505.80508751,577.011499188,2398,0.99165,-579.279,577.004,4.71014646425
455.795998415,2399,6242.92280459,577.392,443.205050755,4101.36163344,319.57,4803.91937589,4101.36163344,4101.36163344,192.024,577.393847487,0.0,237.174,5860.55783683,576.979092751,2399,0.98815,-579.182,576.978,4.18760330376
381.660309411,2400,5573.51424461,576.673,415.321708204,3354.09074138,319.709,4340.99333141,3354.09074138,3354.09074138,192.029,576.670136295,0.0,361.982,5119.43513418,576.264639249,2400,0.99043,-578.544,576.258,4.68926070969
589.065201626,2401,6017.75916669,576.727,458.190194914,3836.3126743,319.792,3916.26156,3836.3126743,3836.3126743,192.064,576.707527519,0.0,323.875,5597.15135354,576.28768774,2401,0.991399,-578.722,576.303,4.5379990871
149.581852387,2402,5639.5090809,576.535,392.702861681,3681.97193705,319.93,5126.68121747,3681.97193705,3681.97193705,192.077,576.55843041,0.0,341.731,5322.16907335,576.092748455,2402,0.984995,-578.419,576.062,4.68135229573
1252.41300006,2403,6250.94135385,575.922,449.406721419,3754.56113483,319.997,1878.93903616,3754.56113483,3754.56113483,192.1,575.932489078,0.0,400.121,5611.5249895,575.477162881,2403,0.98877,-577.809,575.459,4.77762320234
663.838580168,2404,5976.79893032,576.091,429.273550175,3861.26627563,320.069,3593.87375302,3861.26627563,3861.26627563,192.168,576.100583076,0.0,492.924,5534.81725561,575.654198907,2404,0.988907,-577.824,575.646,5.13118933517
1750.24169122,2405,5413.76260936,577.203,407.475304922,3805.04756281,320.169,523.070077277,3805.04756281,3805.04756281,192.286,577.21903079,0.0,414.202,3683.89822288,576.815387458,2405,0.991367,-579.063,576.793,4.70126070827
1144.27346597,2406,5319.72471176,575.869,383.626486256,4193.66916498,320.21,2013.78136664,4193.66916498,4193.66916498,192.355,575.851912921,0.0,348.789,4379.47205672,575.395373533,2406,0.991594,-577.688,575.415,4.61116345747
1893.21968468,2407,5973.42619733,576.224,447.613705817,4309.2058839,320.318,463.107424978,4309.2058839,4309.2058839,192.394,576.249947911,0.0,273.881,4571.90914193,575.764095151,2407,0.988568,-578.007,575.732,4.47899729838
1833.41454312,2408,5951.55182415,576.236,441.086903826,4126.28070497,320.452,671.415966179,4126.28070497,4126.28070497,192.471,576.244815035,0.0,428.406,3815.33785099,575.747549212,2408,0.991913,-577.813,575.742,4.95431827892
1959.12107163,2409,6124.82245369,576.728,430.408886779,4444.70495211,320.532,121.156910827,4444.70495211,4444.70495211,192.474,576.727168485,0.0,345.645,3645.96344493,576.263224023,2409,0.992191,-578.475,576.262,4.59004151407
1710.96432318,2410,6114.32779823,575.695,434.667932687,4090.03243846,320.598,534.053611387,4090.03243846,4090.03243846,192.583,575.724727565,0.0,386.977,3532.41875775,575.165101661,2410,0.994189,-577.351,575.131,4.63562192297
1044.18910367,2411,6375.77857723,576.036,420.889712396,3921.77662232,320.68,3513.89975811,3921.77662232,3921.77662232,192.545,576.020549608,0.0,349.963,5133.32169726,575.521853349,2411,0.988835,-577.899,575.534,4.48641991525
393.341734339,2412,6181.71748876,575.587,430.928442827,3752.18614871,320.793,4844.25864554,3752.18614871,3752.18614871,192.548,575.604944197,0.0,285.62,5719.17553562,575.053277358,2412,0.986953,-577.412,575.035,4.29557670026
2155.96995225,2413,6214.35589953,575.767,431.883172087,3257.97077081,320.866,342.22647214,3257.97077081,3257.97077081,192.648,575.767996106,0.0,266.587,4339.92848017,575.227440223,2413,0.993491,-577.523,575.227,4.29686499245
569.169846152,2414,5821.34325289,575.535,436.505180226,474.405611018,320.971,3739.83147596,474.405611018,474.405611018,192.624,575.540306,0.0,445.071,5294.71463896,574.994503713,2414,0.989873,-577.436,574.987,5.01716688878
1744.92270113,2415,6362.05448494,575.672,432.009747966,3947.1793455,321.071,534.394462273,3947.1793455,3947.1793455,192.676,575.679977323,0.0,326.465,5167.52958866,575.155342344,2415,0.987718,-577.508,575.142,4.58379257533
159.048833761,2416,6188.47675412,575.381,450.045339186,4012.36051576,321.148,5582.32991549,4012.36051576,4012.36051576,192.709,575.395893933,0.0,395.823,5892.06914734,574.859365876,2416,0.983631,-577.326,574.847,4.85229084032
714.397956418,2417,6380.70889999,576.197,465.888402696,2543.99076183,321.327,3964.01612518,2543.99076183,2543.99076183,192.801,576.218624037,0.0,404.828,5730.57595161,575.730264993,2417,0.985562,-578.218,575.705,4.77463830203
184.211059629,2418,5601.76328588,575.716,428.293007454,4119.78678049,321.451,4945.46844637,4119.78678049,4119.78678049,192.83,575.706588942,0.0,382.271,5391.00865367,575.204104811,2418,0.990466,-577.622,575.204,4.78753375018
934.091679564,2419,6357.84601154,575.816,475.947524462,3937.4184027,321.522,3110.14625926,3937.4184027,3937.4184027,192.856,575.827255457,0.0,344.379,5835.59051515,575.326596609,2419,0.989218,-577.81,575.318,4.63983335401
702.073666617,2420,6362.2330728,576.733,475.864777913,4203.82475907,321.628,3901.18602028,4203.82475907,4203.82475907,192.904,576.753261529,0.0,370.216,5964.67957158,576.290717337,2420,0.983905,-578.68,576.27,4.72390560407
1928.88938406,2421,5989.87302424,577.137,435.553010303,4237.70999831,321.775,805.745469351,4237.70999831,4237.70999831,192.873,577.136385766,0.0,473.825,3551.08797564,576.70002783,2421,0.992865,-579.05,576.7,4.99850924017
2176.7543949,2422,5434.55704768,574.744,362.368489192,4324.61273306,321.87,-102.948496723,4324.61273306,4324.61273306,192.889,574.740466148,0.0,347.894,2641.52287848,574.267359122,2422,0.994669,-576.565,574.265,4.52912428443
1481.31060881,2423,6480.22029817,575.417,478.47716941,3693.876712,321.984,1693.48626191,3693.876712,3693.876712,192.971,575.431939467,0.0,418.461,5575.40206963,574.974158275,2423,0.989994,-577.363,574.952,4.8546702726
1360.80058997,2424,5994.75336789,575.82,456.247585328,4042.46215424,322.081,1322.21835132,4042.46215424,4042.46215424,192.99,575.830385643,0.0,361.621,5396.87209796,575.374264973,2424,0.9898,-577.817,575.361,4.56319943263
133.072413783,2425,6366.89432391,575.855,473.19459023,3901.81707768,322.165,5963.53622806,3901.81707768,3901.81707768,193.005,575.872581367,0.0,364.932,6153.74786545,575.435216354,2425,0.989138,-577.843,575.415,4.64527906504
95.9222620772,2426,6304.35804385,575.644,464.429289428,2331.73264747,322.232,5987.37519159,2331.73264747,2331.73264747,193.022,575.633515947,0.0,333.672,6168.36307349,575.176701587,2426,0.98662,-577.617,575.184,4.43956186427
1480.75302885,2427,6455.51827014,575.364,476.346872021,3708.37820075,322.348,2156.80689848,3708.37820075,3708.37820075,192.986,575.375918199,0.0,339.241,5382.12784073,574.902252339,2427,0.990965,-577.366,574.889,4.49853081896
1468.2289256,2428,6158.27200257,575.782,441.871987227,4037.11145855,322.385,966.582584428,4037.11145855,4037.11145855,193.012,575.784316087,0.0,240.621,5318.7642513,575.312350656,2428,0.992526,-577.768,575.309,4.21936192835
93.0316452271,2429,6198.0844005,576.203,477.904233448,4252.92515483,322.522,5879.10873589,4252.92515483,4252.92515483,193.036,576.2076456,0.0,411.358,6052.84104155,575.770013134,2429,0.990517,-578.151,575.763,4.81849482758
769.61644799,2430,6349.17516865,576.048,476.704959607,3334.89754704,322.722,3592.11911626,3334.89754704,3334.89754704,193.082,576.056477201,0.0,499.974,5839.07986217,575.61815814,2430,0.987671,-578.011,575.597,5.1370343511
185.880790052,2431,6584.43735395,575.745,480.496383038,3876.89375161,322.805,5964.69888556,3876.89375161,3876.89375161,193.183,575.753055179,0.0,350.535,6317.23812747,575.309262908,2431,0.989759,-577.845,575.298,4.5615915744
556.444125021,2432,6323.09481818,577.06,463.924579856,3715.43619844,322.912,4370.41892148,3715.43619844,3715.43619844,193.184,577.073716181,0.0,436.129,5962.15965614,576.638379417,2432,0.98731,-579.112,576.62,4.82264413076
133.981371278,2433,6008.63784683,575.656,433.898583546,4120.51713956,322.925,5491.15566548,4120.51713956,4120.51713956,193.216,575.677647089,0.0,360.933,5738.95289059,575.207155383,2433,0.988744,-577.462,575.187,4.6203709336
1814.26686048,2434,6354.55003812,576.596,476.366905529,3783.17688811,322.996,1189.82240319,3783.17688811,3783.17688811,193.245,576.58753376,0.0,336.296,5092.64737007,576.115212121,2434,0.987268,-578.514,576.117,4.41484362295
1453.06279127,2435,6185.82620946,575.786,470.892743048,2451.48860862,323.085,2355.28911702,2451.48860862,2451.48860862,193.261,575.802309837,0.0,370.272,5008.78236944,575.303818468,2435,0.991112,-577.717,575.289,4.54571184667
103.790866903,2436,6194.55171041,576.108,458.392291726,3768.02906079,323.234,5863.05821019,3768.02906079,3768.02906079,193.354,576.11210183,0.0,458.09,6043.06287786,575.607711513,2436,0.990569,-578.054,575.598,4.94181388999
97.1195495488,2437,6207.30559107,576.856,478.613130689,4297.86777069,323.384,5854.06370477,4297.86777069,4297.86777069,193.342,576.857030245,0.0,302.648,6052.34408429,576.365935044,2437,0.989124,-578.86,576.36,4.59508565492
80.2688594566,2438,6089.71810045,576.797,452.856006149,3411.48366655,323.481,5845.43531197,3411.48366655,3411.48366655,193.441,576.817874748,0.0,319.605,5942.94350936,576.342458458,2438,0.989393,-578.712,576.317,4.43678229751
116.03556919,2439,6641.0068387,576.475,473.925458547,4256.06524477,323.587,6267.55080962,4256.06524477,4256.06524477,193.48,576.463746605,0.0,384.657,6446.19576263,576.010645108,2439,0.983803,-578.412,576.016,4.67179465014
1881.46198791,2440,6448.90291806,577.48,465.329028952,3776.20094099,323.686,816.476984987,3776.20094099,3776.20094099,193.51,577.491017961,0.0,374.199,4813.16445334,577.064574558,2440,0.990425,-579.406,577.052,4.62032705313
1554.69856589,2441,6191.19547448,576.864,457.737005619,3749.43404333,323.781,1257.42362758,3749.43404333,3749.43404333,193.55,576.870332018,0.0,431.591,4891.27242745,576.452627855,2441,0.992522,-578.828,576.446,4.88891997899
1696.49651918,2442,6342.07698922,576.781,466.121816149,4211.66310628,323.891,960.424495136,4211.66310628,4211.66310628,193.582,576.795462599,0.0,371.553,5071.38565883,576.384012127,2442,0.989967,-578.795,576.37,4.60301810204
1574.41932011,2443,5721.49208583,576.269,406.279067719,3659.38165979,324.031,306.733340594,3659.38165979,3659.38165979,193.634,576.271233185,0.0,419.335,3886.57576364,575.869019424,2443,0.991689,-578.318,575.862,4.67675387491
1027.67842181,2444,5959.97135481,576.384,434.051834797,4441.85306342,324.137,2331.32243838,4441.85306342,4441.85306342,193.674,576.394800456,0.0,287.3,5361.88010989,575.999289163,2444,0.990913,-578.391,575.986,4.35698823107
1998.69509186,2445,5629.59007981,576.141,390.580836071,4449.62627727,324.177,177.290700039,4449.62627727,4449.62627727,193.68,576.142032536,0.0,272.958,2974.82958016,575.743922322,2445,0.993265,-578.156,575.74,4.19433291407
1999.52149816,2446,5639.10312367,577.012,381.121689513,4000.89001479,324.343,-117.780719013,4000.89001479,4000.89001479,193.785,577.013329548,0.0,462.801,2785.68809421,576.637454614,2446,0.990117,-579.064,576.631,5.07330455611
2277.18619749,2447,5577.67796874,578.036,364.800111613,3730.13984717,324.422,-47.9172786538,3730.13984717,3730.13984717,193.814,578.059053452,0.0,303.675,2971.16099718,577.709600877,2447,0.992073,-580.069,577.691,4.56500147665
134.463618556,2448,5764.93873737,577.174,434.654556588,4104.06275289,324.565,5292.03825586,4104.06275289,4104.06275289,193.857,577.170532173,0.0,410.391,5618.34223202,576.794521288,2448,0.988535,-579.236,576.79,4.88335467001
129.873010982,2449,5943.98980425,576.88,401.46849442,4094.60362917,324.699,5508.65678717,4094.60362917,4094.60362917,193.864,576.888670161,0.0,336.241,5729.84826579,576.510863677,2449,0.988219,-578.888,576.494,4.71046454003
121.279405032,2450,5663.68652564,576.571,421.521849934,4204.46230432,324.769,5259.40523639,4204.46230432,4204.46230432,193.926,576.586796096,0.0,404.746,5411.67953153,576.203935511,2450,0.990284,-578.58,576.188,4.79344344615
433.320729563,2451,6335.43384735,576.848,458.132300114,3744.63481797,324.892,4744.68746051,3744.63481797,3744.63481797,193.939,576.852145595,0.0,370.13,6011.27817558,576.456797815,2451,0.990214,-578.9,576.451,4.66849475992
1907.34586804,2452,6074.44485619,576.544,430.678548694,4048.47149845,325.054,558.912490259,4048.47149845,4048.47149845,193.979,576.551173984,0.0,431.815,4994.51435964,576.161325922,2452,0.991412,-578.621,576.147,4.85187829795
1680.22445688,2453,6254.10610543,577.262,439.22467862,4007.13412031,325.115,372.037479629,4007.13412031,4007.13412031,194.066,577.258657363,0.0,334.092,5385.73779998,576.894303204,2453,0.990312,-579.367,576.887,4.47266928237
2172.60698887,2454,6072.50189181,576.766,425.650290018,3271.15106581,325.229,-425.366737225,3271.15106581,3271.15106581,194.086,576.748900166,0.0,382.194,4638.09934536,576.368764216,2454,0.990686,-578.878,576.378,4.68932937678
2187.74724611,2455,6155.71152351,577.747,401.059009279,4226.92118118,325.349,-151.049787979,4226.92118118,4226.92118118,194.149,577.776084441,0.0,452.88,3135.35671586,577.429336833,2455,0.993784,-579.937,577.393,4.94691129509
1261.47233539,2456,6087.08731536,577.586,457.983499262,3688.63872454,325.471,2466.28167596,3688.63872454,3688.63872454,194.206,577.588800977,0.0,308.629,4992.97366172,577.232280049,2456,0.988501,-579.75,577.228,4.38938826936
2034.07323726,2457,6063.61679455,577.418,438.71770663,4078.42211769,325.588,598.365790268,4078.42211769,4078.42211769,194.305,577.421284835,0.0,433.895,4169.68236253,577.060982222,2457,0.992206,-579.6,577.054,4.96865233154
157.676869404,2458,5543.38871478,576.889,412.816871416,3632.39085373,325.764,5067.27902815,3632.39085373,3632.39085373,194.365,576.905218309,0.0,513.482,5370.78179185,576.522061228,2458,0.990981,-579.0,576.495,5.13727614933
1202.73170044,2459,5598.48692555,577.364,412.277882103,1590.38614499,325.787,1447.18745249,1590.38614499,1590.38614499,194.425,577.362116399,0.0,386.603,4876.72747443,576.991155303,2459,0.991553,-579.477,576.992,4.85947100099
1781.11875076,2460,6294.8621827,578.095,469.960808983,4280.34001323,325.844,628.662905518,4280.34001323,4280.34001323,194.519,578.107612709,0.0,293.343,5237.16390425,577.733393975,2460,0.984843,-580.293,577.71,4.46919485886
1987.6465295,2461,6141.72004202,576.622,443.406111004,4273.13925313,325.842,-73.6333161363,4273.13925313,4273.13925313,194.533,576.628112355,0.0,298.094,4807.16433091,576.247509814,2461,0.991124,-578.717,576.232,4.48139087836
1726.51583374,2462,5964.94310362,577.853,421.236938999,3557.74295149,325.934,528.248187223,3557.74295149,3557.74295149,194.555,577.869644297,0.0,444.867,4625.38515261,577.512145119,2462,0.991093,-580.012,577.494,5.05743699844
1851.05778962,2463,5410.17130268,577.603,398.02546508,4207.24213969,326.032,617.518768683,4207.24213969,4207.24213969,194.559,577.623688851,0.0,469.971,2682.92503818,577.25422479,2463,0.993946,-579.794,577.23,4.96005773406
1202.65584451,2464,5971.0239722,578.851,429.841324528,4264.247147,326.104,1790.79014309,4264.247147,4264.247147,194.603,578.851070313,0.0,346.235,5358.36640272,578.488683513,2464,0.987769,-580.922,578.483,4.71803362239
1392.05270056,2465,5498.13365652,580.034,400.333284654,2180.51223225,326.119,1009.08555195,2180.51223225,2180.51223225,194.644,580.01852291,0.0,305.466,4353.7317186,579.673663411,2465,0.991876,-582.082,579.689,4.50505875991
1991.50496109,2466,5643.99037969,577.456,412.333612996,3552.31934324,326.257,-894.599235693,3552.31934324,3552.31934324,194.727,577.481620648,0.0,380.555,3959.91906035,577.098463075,2466,0.992852,-579.467,577.067,4.93066660308
1637.43947056,2467,5893.53647151,578.187,441.609696559,3861.44117017,326.337,536.811952967,3861.44117017,3861.44117017,194.775,578.182571008,0.0,360.928,4932.38613758,577.7938001,2467,0.99096,-580.104,577.794,4.67880653569
1768.48352959,2468,5835.45841661,578.261,416.24243417,3914.019803,326.452,815.309135653,3914.019803,3914.019803,194.837,578.273177492,0.0,413.085,4609.12504208,577.886399079,2468,0.987161,-580.107,577.874,4.82528760764
2405.85347895,2469,5822.5517751,578.012,397.493249798,3849.63811133,326.548,-304.965988955,3849.63811133,3849.63811133,194.852,578.026937901,0.0,329.187,4086.37075093,577.635814149,2469,0.992503,-579.867,577.621,4.64772130819
1844.72353955,2470,6122.83148069,578.476,447.770010143,3771.53964454,326.599,474.02935038,3771.53964454,3771.53964454,194.946,578.483462374,0.0,359.525,4695.91230807,578.108304233,2470,0.987524,-580.458,578.1,4.65940957812
1909.08675768,2471,5845.51410936,578.28,428.417814276,4006.01349387,326.66,899.475316572,4006.01349387,4006.01349387,194.953,578.292389564,0.0,303.506,4062.25358669,577.918516212,2471,0.988757,-580.265,577.909,4.46019812787
307.926426656,2472,5700.22642956,579.631,402.871652058,4427.75079602,326.669,4638.74635747,4427.75079602,4427.75079602,194.967,579.659220852,0.0,292.175,5209.42273193,579.291064873,2472,0.989622,-581.583,579.266,4.35679380539
1981.85108874,2473,5984.96159341,578.199,411.148232051,3317.21088242,326.752,626.754687392,3317.21088242,3317.21088242,195.027,578.206343339,0.0,397.396,4643.97048187,577.789018107,2473,0.99002,-580.01,577.781,4.72695889819
1698.47392961,2474,6243.15935087,577.456,464.460298472,4054.42348447,326.791,1397.79876598,4054.42348447,4054.42348447,195.092,577.4357388,0.0,240.977,5026.64783929,576.98133068,2474,0.990901,-579.312,576.999,4.11078532913
1082.45056912,2475,5753.48557237,578.04,432.395723258,3933.27359282,326.85,1993.37186602,3933.27359282,3933.27359282,195.117,578.066106937,0.0,399.124,5227.34756066,577.625625893,2475,0.987599,-579.956,577.599,4.74653381525
1677.36185759,2476,6158.25353907,578.555,452.231280632,3981.00525038,326.989,1045.58558473,3981.00525038,3981.00525038,195.071,578.562359066,0.0,318.184,5067.03092722,578.134660124,2476,0.987781,-580.423,578.122,4.35894604865
1996.73987763,2477,5809.2237503,578.606,397.102234123,4079.92827793,327.065,113.785328036,4079.92827793,4079.92827793,195.115,578.588324142,0.0,407.523,3841.6913251,578.175633311,2477,0.991303,-580.578,578.192,4.65429654897
1824.29174249,2478,5876.9561082,577.498,424.522210573,4234.29887647,327.164,1118.69927858,4234.29887647,4234.29887647,195.173,577.538899311,0.0,387.97,3798.40919747,577.121801011,2478,0.987967,-579.603,577.085,4.78817463064
1318.97334193,2479,5888.09963695,577.741,423.120188073,2727.27794832,327.276,1218.36373514,2727.27794832,2727.27794832,195.18,577.728793401,0.0,306.517,5126.23737183,577.312136356,2479,0.990981,-579.748,577.322,4.35632662265
2024.77708573,2480,5673.92536833,577.803,402.12731812,3737.2461631,327.421,402.640472932,3737.2461631,3737.2461631,195.194,577.811506448,0.0,356.661,2510.21606619,577.404503479,2480,0.994465,-579.846,577.395,4.58995619376
2342.88744803,2481,6141.39165669,579.155,423.384552944,3874.15197886,327.537,377.096445992,3874.15197886,3874.15197886,195.236,579.16910243,0.0,347.056,3887.22275206,578.810202363,2481,0.993551,-581.247,578.796,4.59529957962
141.604874193,2482,5999.89895745,579.471,447.594259252,3716.25007346,327.627,5520.52891241,3716.25007346,3716.25007346,195.273,579.483839183,0.0,337.928,5768.64802025,579.130918115,2482,0.981157,-581.613,579.118,4.54248513402
1505.31019981,2483,5158.26731469,580.301,379.227251588,3907.89548632,327.661,-24.2378154203,3907.89548632,3907.89548632,195.308,580.297312943,0.0,329.619,4480.28845297,579.987922111,2483,0.992285,-582.475,579.987,4.58629611645
894.498772764,2484,5823.58982871,578.834,411.67488793,3956.4911504,327.794,2599.83356443,3956.4911504,3956.4911504,195.386,578.840434993,0.0,410.011,5213.26442188,578.494934358,2484,0.991654,-580.981,578.477,4.99833177667
249.370505837,2485,6125.52045423,579.03,456.405340612,3870.84916407,327.88,5357.21414396,3870.84916407,3870.84916407,195.431,579.01326115,0.0,344.956,5838.10776739,578.66967053,2485,0.99176,-581.097,578.678,4.64102817386
1273.88492772,2486,5972.14299504,578.084,447.684425473,4460.80061477,327.971,2369.0350033,4460.80061477,4460.80061477,195.441,578.108658193,0.0,370.371,5057.44235547,577.754250709,2486,0.990296,-580.045,577.732,4.67282214414
1864.328889,2487,5597.25387997,579.201,383.282047012,4135.60879225,328.052,-127.665177137,4135.60879225,4135.60879225,195.473,579.211017419,0.0,270.566,4420.4031456,578.883110542,2487,0.991074,-581.223,578.87,4.27440355738
847.566929763,2488,6026.0582645,577.904,440.428213129,1225.549148,328.272,2934.97093004,1225.549148,1225.549148,195.508,577.924581062,0.0,539.567,5452.88137311,577.584110922,2488,0.987943,-579.918,577.563,5.23281650003
791.831822248,2489,6047.86461241,578.582,417.540186559,3885.66905365,328.388,3550.68217536,3885.66905365,3885.66905365,195.554,578.568971156,0.0,295.9,5415.38669239,578.260551433,2489,0.986424,-580.619,578.266,4.29680561179
1660.1519632,2490,5998.92502572,578.769,422.279234969,3868.92860921,328.534,134.546254278,3868.92860921,3868.92860921,195.579,578.79102783,0.0,379.352,5030.59482091,578.494775555,2490,0.992208,-580.682,578.466,4.7006586144
1662.0714759,2491,5854.77606263,577.799,444.780190977,3696.86460073,328.644,1273.02438017,3696.86460073,3696.86460073,195.625,577.7989353,0.0,350.424,4802.65897259,577.489098495,2491,0.990155,-579.865,577.485,4.54862527895
168.584478151,2492,5803.85181604,579.135,427.019946658,3889.18566741,328.71,5322.3000175,3889.18566741,3889.18566741,195.638,579.156298255,0.0,299.898,5555.58913221,578.883115798,2492,0.991363,-581.274,578.859,4.38082070348
124.052780676,2493,4951.90777325,578.777,379.081231173,3466.36165005,328.877,4529.08803479,3466.36165005,3466.36165005,195.625,578.770307054,0.0,346.747,4774.23343193,578.49600327,2493,0.992835,-580.903,578.491,4.79910959471
136.196937399,2494,5797.52591182,577.677,426.664274107,3939.05742044,328.966,5260.29978318,3939.05742044,3939.05742044,195.58,577.683769091,0.0,342.976,5486.72832627,577.386072994,2494,0.988759,-579.902,577.375,4.6453133163
281.772556009,2495,5699.83011722,577.965,429.554263618,3609.27115752,329.068,4808.96814926,3609.27115752,3609.27115752,195.627,577.961163795,0.0,366.615,5437.65291915,577.676598823,2495,0.989179,-580.052,577.674,4.72564996597
844.428620143,2496,6481.65038833,577.78,469.896873973,3584.58031681,329.215,3481.94054514,3584.58031681,3584.58031681,195.687,577.787853424,0.0,481.398,5989.37000085,577.514444254,2496,0.986837,-579.864,577.502,5.06348580734
1841.45556572,2497,6046.78073027,577.331,432.970431453,4057.10165714,329.357,669.377013353,4057.10165714,4057.10165714,195.707,577.326775952,0.0,449.02,4609.22600325,577.050237897,2497,0.989859,-579.403,577.052,4.896029455
