AverageDiscountedReturn,StdEsReturn,PolicyRegParamNorm,AverageAbsY,AverageY,MaxEsReturn,QFunRegParamNorm,AverageAbsQYDiff,AverageAbsQ,MinReturn,MinEsReturn,AverageReturn,AverageQLoss,AverageEsReturn,AverageAction,AveragePolicySurr,Iteration,Epoch,StdReturn,MaxReturn,AverageQ
243.029260021,203.172884777,134.327,276.90901909,276.826754713,631.161289467,226.953,5.03971018501,277.051,893.102570839,15.7232829011,1708.8266291,249.04,283.85997601,0.999588,-141.564,1756,1756,718.723373338,3188.09421278,276.821
194.369036702,277.271995902,134.333,276.487762776,276.398800451,944.203822057,227.015,4.8856731389,276.637,279.39662476,293.213790592,847.373015197,237.592,536.854932179,0.999687,-141.401,1757,1757,663.230591273,2979.9884234,276.392
258.272229235,249.227075994,134.319,276.824322721,276.748650376,927.680228883,227.049,4.87184220416,276.984,914.225766013,279.91562469,2409.03655816,223.381,662.091922606,0.999572,-141.613,1758,1758,991.498663958,3478.38568092,276.748
149.557067947,610.360819521,134.39,277.059314097,276.996506831,1688.19800429,227.099,5.07042220359,277.198,249.184779227,30.8420646267,336.562578543,248.88,734.052824922,0.999744,-141.751,1759,1759,338.389739546,2885.20558932,276.976
143.916214531,353.991089422,134.414,276.72789489,276.654100871,1084.10461442,227.138,5.01470333765,276.932,215.744502013,70.0761601087,303.729714062,240.861,422.686139936,0.999756,-141.669,1760,1760,204.80771204,1400.302279,276.664
135.995615077,142.179041664,134.46,277.550606867,277.476799145,741.482149493,227.185,4.80769794629,277.687,222.914880622,345.951851838,274.029255653,212.607,542.467309685,0.999667,-142.043,1761,1761,199.370175184,1738.13808273,277.466
210.788479959,155.287125995,134.42,277.375461046,277.317356272,513.649169633,227.206,5.10754808329,277.536,293.544642559,61.2225846558,933.065615119,259.06,221.9880289,0.999866,-141.899,1762,1762,478.855863094,2102.96726727,277.308
135.701200929,337.279228666,134.428,277.268333035,277.144355319,1283.58310635,227.226,5.01546241778,277.426,230.967513626,380.351642521,257.44071803,248.986,892.4252362,0.999763,-141.894,1763,1763,96.5004349846,1088.73327819,277.138
220.731504766,246.195865506,134.425,277.199450834,277.135215374,778.648891086,227.257,4.94775093585,277.345,261.833146933,36.8489254925,871.368992568,234.959,396.858065818,0.999759,-141.868,1764,1764,323.075822397,1783.26935205,277.133
162.163929302,248.126566186,134.423,278.275466228,278.19423851,840.347823322,227.275,4.96103193641,278.411,229.393370447,125.142326908,512.014531571,247.117,596.279295943,0.999886,-142.403,1765,1765,486.893772046,2055.55000222,278.187
160.484112188,240.919775151,134.443,277.861841466,277.786071024,798.356090629,227.275,5.07055064238,278.017,248.459395676,13.1871343336,406.259232532,265.583,400.159883528,0.999751,-142.165,1766,1766,304.073414716,1594.7755905,277.774
203.985294266,281.58471479,134.466,278.21788802,278.150874004,726.853729222,227.309,4.96781306132,278.36,273.980865868,47.0473900142,1099.39054357,243.798,422.953620397,0.999795,-142.47,1767,1767,720.700586078,2341.88277613,278.148
235.130089851,602.107121864,134.484,278.495322251,278.43731169,1769.91949241,227.309,4.78582515193,278.647,754.019728251,77.3094468331,869.445223829,220.096,523.171078015,0.999712,-142.504,1768,1768,177.014679543,1443.2705172,278.427
232.261313356,222.568121666,134.52,279.21685035,279.160181464,772.970617925,227.363,4.79744645247,279.353,312.506410936,64.9948688001,1095.02287364,222.829,382.374663953,0.999672,-142.85,1769,1769,515.946724263,2914.18399974,279.162
220.008034839,260.500971663,134.549,278.474392614,278.427068095,748.450953188,227.381,5.02113294442,278.633,436.945307449,91.8966417205,600.023013298,252.144,432.812979708,0.999811,-142.567,1770,1770,140.42566905,1026.25799342,278.419
202.850323353,224.360646908,134.612,279.347018031,279.299527186,660.369591226,227.406,4.96346583402,279.483,207.12515945,24.4523724623,499.484355401,262.817,406.84553161,0.999767,-142.84,1771,1771,132.887044522,775.769687851,279.294
203.250413611,129.013348185,134.605,279.705136903,279.634579453,497.560887178,227.458,4.93979891626,279.862,198.728908475,27.6962772775,532.977987557,240.272,324.767493044,0.999802,-143.191,1772,1772,205.95634877,1654.90517295,279.631
205.884461469,384.110741478,134.594,279.727450317,279.660620504,1274.11928012,227.484,4.94603488906,279.882,351.222609165,143.437587657,465.738120886,255.376,461.585761072,0.999732,-143.019,1773,1773,33.54437678,500.50521195,279.646
234.780434757,192.088365518,134.577,279.272478553,279.188141759,698.982556136,227.543,5.08704689873,279.425,469.123622372,149.881730454,729.92549561,259.736,394.816428337,0.999831,-142.818,1774,1774,164.509156652,1104.54598323,279.188
210.233919799,149.380160598,134.621,279.362147817,279.288864682,623.062821797,227.598,4.98278322812,279.498,457.765468292,83.2710865738,487.16662192,239.0,387.422001229,0.999837,-142.768,1775,1775,15.8840531343,544.570313422,279.275
205.128361781,119.704932196,134.6,279.22270768,279.15249666,392.078267034,227.659,4.82281953115,279.373,250.317176772,57.8876262137,461.034015245,221.44,233.285435733,0.999691,-142.804,1776,1776,39.008280037,500.537131937,279.145
214.951174094,212.134602071,134.632,279.20376375,279.134829023,681.17836555,227.707,5.12969200774,279.397,221.382277079,15.1404352372,538.996873805,260.23,315.678848674,0.999815,-142.814,1777,1777,95.3478054106,846.207893243,279.12
235.612036706,170.826853119,134.627,279.16612775,279.060685705,568.962036419,227.713,4.96146131235,279.335,443.428601236,27.7948516879,917.012857175,252.363,268.080533327,0.999805,-142.657,1778,1778,486.972259741,2431.93189813,279.062
222.999007874,125.203196929,134.695,278.857330017,278.782973095,532.551634364,227.807,5.03154940717,278.992,435.028088664,193.445205651,585.469800945,255.586,389.828497255,0.999704,-142.658,1779,1779,113.448000566,738.553432642,278.767
222.684368008,137.550031014,134.654,278.810648112,278.720841825,629.001768963,227.878,4.78279160685,278.974,457.294604068,232.043703107,567.407491762,228.103,477.70668772,0.99979,-142.536,1780,1780,91.428221202,743.419791931,278.718
219.447549788,149.950151724,134.687,278.869156374,278.814012723,565.002770042,227.903,4.82443861603,279.008,414.973335785,24.7730882457,559.890971694,230.26,225.80778174,0.999683,-142.553,1781,1781,119.878704672,721.776171843,278.811
161.339350408,107.775617661,134.696,279.169794392,279.112874945,533.608860375,227.914,4.79254415258,279.316,183.921700567,205.198427698,325.422524985,229.736,378.390052364,0.999737,-142.758,1782,1782,139.165768845,707.903695676,279.102
113.744487316,62.9239045104,134.695,278.968713122,278.896452907,391.884568775,227.924,4.85838524889,279.119,171.072434511,124.488422634,177.890783159,224.902,206.965955323,0.999752,-142.629,1783,1783,4.91384702724,208.069414913,278.898
126.765364938,79.3071987022,134.691,279.860430088,279.797824174,318.788921921,227.983,4.79287387625,280.015,193.306884662,8.37233805459,208.508931036,226.074,168.083747253,0.999683,-143.089,1784,1784,10.6826933996,233.314418541,279.79
130.076067328,57.2000140465,134.697,278.928977631,278.884893261,276.7672768,227.996,5.09308518054,279.125,196.02112859,89.1979705073,223.51671435,260.267,197.961850616,0.999698,-142.545,1785,1785,71.530546008,466.408713123,278.875
119.050348558,69.2794800424,134.712,278.55548811,278.485232557,405.749190024,228.063,5.27358591223,278.699,186.934070464,162.700235442,191.183347319,271.567,240.73795273,0.999669,-142.219,1786,1786,2.91677490366,205.563240538,278.477
193.301028079,122.603247633,134.699,278.034479394,277.920481757,496.321653081,228.057,5.38184894706,278.17,210.638619464,10.8304668748,442.065458781,273.976,202.258029059,0.999557,-141.723,1787,1787,105.539277126,725.414782315,277.92
213.779869746,90.5062240455,134.694,277.614668195,277.461016786,483.665041881,228.088,5.68907069599,277.775,205.654518283,154.730336165,602.662151665,316.662,256.875134603,0.999756,-141.535,1788,1788,191.065236766,1070.60445765,277.474
200.058962924,136.765092894,134.76,277.45796333,277.270472232,586.1954105,228.104,5.79230885425,277.57,257.648611738,95.4321570829,589.806698918,316.171,376.388618161,0.999634,-141.692,1789,1789,231.352758971,1332.83551169,277.26
160.864499806,236.496072292,134.791,277.770076734,277.601116849,743.86269093,228.161,5.48639492704,277.899,88.6732282681,29.7784006428,345.927248088,263.654,377.835003043,0.999941,-142.017,1790,1790,194.022298465,1270.28912157,277.597
223.419614049,200.093190326,134.78,277.70259845,277.609945329,580.618812429,228.226,5.4468069319,277.851,289.89109782,15.6739339099,633.859155518,249.149,223.243777857,0.999738,-142.081,1791,1791,174.499469814,865.280466944,277.593
201.565643732,166.325293215,134.85,277.374524151,277.261861815,548.380769587,228.236,5.35653593943,277.503,98.7430442001,72.8724281902,455.360432147,263.929,251.205132853,0.999728,-141.875,1792,1792,76.6562013923,489.246542109,277.248
203.114553763,149.975262598,134.872,277.611914412,277.504188427,520.351074946,228.294,5.13350964576,277.804,433.610261073,73.4704455473,456.45524579,243.005,224.245010778,0.999704,-141.953,1793,1793,28.4106707542,665.290932358,277.512
209.059719933,108.443527094,134.865,277.458803488,277.351191856,429.638057325,228.309,5.23229141256,277.611,425.907556739,95.0531555089,476.624361037,264.294,218.825703557,0.999808,-141.839,1794,1794,14.1303357986,516.771748064,277.336
209.490679868,141.201979444,134.902,277.741878546,277.669968306,642.247222335,228.325,5.34699019991,277.914,447.369185379,158.606917001,479.501825897,275.565,337.424673963,0.999784,-142.005,1795,1795,16.6131910486,519.461493263,277.66
224.866102362,133.415812722,134.914,277.813186944,277.739624215,570.651717805,228.3,5.10229623731,277.999,461.938448998,112.084789947,579.957733389,247.761,371.838469886,0.999631,-142.009,1796,1796,89.1749937565,740.329632099,277.734
216.398999063,154.314180736,134.918,277.565232271,277.480101458,647.872008339,228.309,5.14065476834,277.73,431.737855669,179.983709252,531.067782149,242.08,377.891090921,0.999875,-141.841,1797,1797,99.0179816521,708.309575915,277.487
242.83816462,196.795084304,134.978,277.145062434,277.066047285,654.529342383,228.329,5.0618197614,277.308,509.738405881,84.5818498816,718.04420263,224.671,366.217658942,0.999855,-141.531,1798,1798,81.1339585921,947.525120742,277.054
237.447771106,140.868886383,135.007,277.272588601,277.188071573,455.819670355,228.322,5.10837036048,277.431,597.885100701,6.05920240296,773.148831863,242.895,327.741272815,0.99978,-141.821,1799,1799,134.746914076,1093.91842716,277.19
215.505575835,107.130579267,135.047,276.797437482,276.726254018,626.134599547,228.366,5.18573137464,276.944,224.968132726,304.987238832,810.142079602,266.417,452.072804234,0.999813,-141.686,1800,1800,505.181560177,2468.08670545,276.722
237.685692416,142.701527218,135.079,277.215019295,277.10223314,538.440390179,228.41,4.92192028091,277.365,246.396049411,98.3661944956,905.181041108,234.524,292.027600529,0.99977,-141.657,1801,1801,496.628367151,3031.61905648,277.091
232.517610998,171.030756327,135.091,277.183531111,277.105176035,521.680932159,228.491,4.99139255789,277.318,426.753373682,34.6963678167,642.111360065,247.857,303.263848935,0.99981,-141.709,1802,1802,56.9324963841,726.127555755,277.1
249.662827748,166.376416495,135.099,276.653432296,276.573453289,679.763406654,228.497,4.90141265604,276.795,508.11452094,49.6929781745,1058.52490583,234.949,301.110907492,0.999735,-141.455,1803,1803,650.300635687,3511.75917731,276.552
250.20728988,219.459448996,135.074,276.911511182,276.853292108,745.764303273,228.541,4.95221372222,277.087,656.978998363,174.43330629,884.211600762,237.493,395.356665285,0.999703,-141.505,1804,1804,179.742016025,1372.58546676,276.851
240.566617223,206.941263893,135.111,276.28943315,276.232238436,754.366726267,228.605,4.95835588623,276.443,644.050719891,89.3104978076,751.19246536,229.082,315.384209633,0.999879,-141.168,1805,1805,142.787517593,1337.61018707,276.225
254.359315149,230.374890071,135.101,276.39059036,276.333608376,654.488041729,228.668,4.9486231959,276.536,656.386945953,12.2116112767,1866.72188511,230.131,413.744549676,0.999743,-141.249,1806,1806,1014.97668685,3448.767894,276.326
195.466180829,195.437344631,135.151,276.413725377,276.342959972,789.375615067,228.712,4.75026887077,276.547,291.255199959,207.769564999,696.714592063,215.996,414.884000689,0.999779,-141.193,1807,1807,521.324811989,2322.33006059,276.332
242.816774935,220.518335461,135.144,275.877243368,275.815886587,647.127374159,228.742,4.9980348117,276.01,475.030476689,29.6768239338,844.726028061,248.904,404.313305263,0.999851,-140.995,1808,1808,276.591640719,2169.00281043,275.816
212.725309572,147.08696466,135.157,276.168648351,276.119690439,564.202570314,228.796,4.84207781333,276.33,225.616442702,36.0524671907,1231.17165875,228.503,280.075719732,0.999703,-141.196,1809,1809,854.333428874,3391.81906468,276.111
153.10844958,281.698534813,135.136,275.084013339,275.023577225,780.327548815,228.82,5.1642409138,275.251,218.891673149,9.40681090035,336.105751216,267.963,329.749740326,0.999775,-140.66,1810,1810,183.004061989,1166.38951525,275.018
199.597304008,205.076362117,135.09,275.307379059,275.236678149,595.541362504,228.861,4.88510116055,275.44,397.712586291,44.6763872112,451.75321935,243.879,377.001590562,0.999872,-140.673,1811,1811,55.8059770101,568.360529966,275.232
221.708352928,215.712893557,135.098,275.109391887,275.059013224,704.253239328,228.889,4.90501017861,275.248,223.758767827,27.7169186249,612.046641228,238.808,368.202719208,0.999781,-140.578,1812,1812,136.502657732,708.61860183,275.044
141.270278811,107.632472541,135.113,274.605173006,274.548342141,441.226253209,228.909,4.99974212219,274.757,231.625395421,14.2751240936,248.78577982,240.088,262.495397674,0.999822,-139.797,1813,1813,8.15655723489,268.277514835,274.536
124.943137956,84.2647297159,135.139,272.847140754,272.772340775,399.475390971,228.982,5.83601084525,273.03,194.638161109,68.1790925195,208.153055829,328.567,242.611059877,0.999693,-138.991,1814,1814,7.44978197683,233.677516394,272.774
121.678435501,54.3856592955,135.189,272.98252473,272.913801399,302.558252098,229.036,6.27508099028,273.161,185.711007836,60.8773206003,202.057945877,333.224,201.298128382,0.999785,-138.992,1815,1815,7.77313381047,218.931532747,272.896
135.851674692,141.155780707,135.135,272.480791952,272.376236093,612.273697272,229.068,6.03460403621,272.609,194.292077778,70.2152845994,253.843053016,293.158,225.011005442,0.999574,-138.642,1816,1816,92.6178225916,493.990251153,272.367
250.032557073,165.613874747,135.166,271.367213463,271.234589916,564.739374259,229.144,6.50025259361,271.538,2115.25345514,49.8278496843,3189.96014521,335.319,311.711418712,0.999665,-138.563,1817,1817,342.870428146,3363.79973492,271.227
246.969089808,134.560772497,135.211,271.755315318,271.635952114,455.400247554,229.147,5.93982989361,271.929,694.845865615,61.2171852171,2705.43142031,258.697,238.213386663,0.999765,-139.091,1818,1818,926.603374224,3314.74662777,271.635
231.319671127,281.548763448,135.241,272.042238792,271.961750411,1236.7229418,229.177,5.40763840996,272.196,1341.55013844,369.944386199,2364.72872361,244.931,732.740488936,0.999754,-139.36,1819,1819,586.172583426,3061.05789759,271.958
216.696550295,225.522673127,135.244,273.418714145,273.328735015,737.79606066,229.186,5.24637881174,273.565,262.736358659,113.5796436,1801.04323496,227.306,312.169990507,0.99977,-140.063,1820,1820,810.028522113,2978.38958602,273.31
222.6616114,270.136074181,135.273,273.551351401,273.422769468,841.586313047,229.199,5.38834763887,273.703,808.28753577,8.95542007255,2194.54839314,241.993,378.35940721,0.999778,-139.909,1821,1821,801.293472781,2991.8651566,273.41
239.766797243,225.05674285,135.269,273.917618784,273.747658703,718.255948377,229.254,5.30559951013,274.048,1099.26395736,12.3807678272,2450.62070062,231.642,331.998164266,0.999723,-139.913,1822,1822,792.888483832,3226.16318068,273.734
240.766303465,339.412910456,135.294,273.246827409,272.971093594,903.9558922,229.316,5.64170665855,273.407,892.307445994,5.35955701357,1938.80366972,286.861,383.997630985,0.99962,-139.459,1823,1823,817.04024735,3208.77288047,272.983
226.269375217,258.865010435,135.279,273.281858416,272.979707697,903.418521323,229.346,5.65998347053,273.404,244.728711623,171.076981224,2034.22441158,265.47,378.303176708,0.999813,-139.728,1824,1824,1188.12057316,3378.01134626,272.958
234.597535832,338.644260035,135.294,273.696642877,273.434579962,1045.44797018,229.401,5.65091032141,273.895,972.197561222,8.94327696964,1966.44578644,269.533,442.569166894,0.9997,-139.997,1825,1825,814.083238542,3300.10196065,273.434
228.378402182,269.581694459,135.314,273.279666398,273.174300224,902.217815096,229.444,5.35996141837,273.464,902.403978886,96.0567974477,2274.70287663,241.577,378.956125485,0.999803,-139.847,1826,1826,1042.39929213,3399.46242091,273.16
226.547397763,253.881410873,135.327,273.992052358,273.911522436,694.307292113,229.483,5.26734578652,274.144,783.184938779,11.8817882032,1473.2422512,230.738,326.193422535,0.999772,-140.212,1827,1827,667.668960337,3356.3737746,273.912
217.821762841,313.154991928,135.381,274.404472601,274.354387314,749.68788534,229.512,5.10631360185,274.566,736.348355063,10.4654625913,1421.28058073,237.234,399.258330653,0.999656,-140.382,1828,1828,872.339206166,3404.66926537,274.344
141.738261653,0.0,135.4,274.365269327,274.29524928,286.192727544,229.536,5.18214665969,274.539,244.437611469,286.192727544,270.204078606,245.261,286.192727544,0.999935,-140.494,1829,1829,12.5195008732,307.361486694,274.296
149.551093019,1057.43787062,135.418,274.477320762,274.421016408,2960.09577922,229.601,4.95117996666,274.601,264.215032859,247.034552902,301.933091345,229.32,1368.39199831,0.999743,-140.412,1830,1830,74.4924407201,663.051207072,274.403
145.039368393,444.480838068,135.412,274.875870744,274.820457311,1380.99451454,229.574,4.90007485382,275.019,240.480113056,8.03390980109,292.761194442,224.72,435.982000181,0.999772,-140.624,1831,1831,143.361197884,1511.68895895,274.808
230.485293418,371.986827706,135.438,274.894030122,274.859002474,1258.51698663,229.612,4.86884690869,275.038,314.576242158,197.900152041,1478.58494644,222.48,431.110035073,0.999683,-140.67,1832,1832,670.416010007,3017.18852359,274.853
187.567444812,324.462810858,135.399,274.4380788,274.393721032,866.976603907,229.656,5.11806376519,274.611,773.630717942,12.7217327544,830.244188088,251.501,324.541623056,0.999547,-140.232,1833,1833,107.936595555,1412.73086003,274.4
217.168703597,317.094988762,135.374,274.115012726,274.065069259,955.292075113,229.691,5.06113378221,274.266,899.793492265,9.22640932342,1729.48270172,233.672,198.06377942,0.999868,-139.857,1834,1834,684.749206171,3038.58418489,274.071
222.41768437,412.452032509,135.399,274.071791828,274.014541146,1280.74448591,229.745,5.38701012363,274.209,668.451920874,34.6909467075,743.429193537,256.662,442.903679784,0.999593,-140.055,1835,1835,182.451168672,1717.01356843,274.008
237.481136486,221.323129787,135.472,274.666727017,274.6031209,618.628796027,229.726,5.43763008192,274.791,379.76697617,25.5510961933,865.931149949,269.166,325.603813871,0.999901,-140.227,1836,1836,319.157161525,1741.36395837,274.592
257.658809654,282.706846704,135.495,274.443810954,274.396326629,887.183632693,229.762,5.20697110892,274.599,673.862687158,125.682121338,1129.88850023,239.444,437.094712039,0.999739,-140.279,1837,1837,495.883360864,2587.39638114,274.407
247.933863983,198.662214748,135.505,273.341610852,273.267199709,749.286072379,229.794,5.23094261677,273.484,596.220308403,242.126524826,784.550109445,226.991,533.873392618,0.999876,-139.875,1838,1838,183.57455208,1799.06915156,273.254
252.739169353,157.683538488,135.502,274.263542165,274.200286824,526.496484552,229.791,5.16810961013,274.405,824.778756196,16.6997853464,1211.23469613,235.152,278.840777982,0.999512,-140.247,1839,1839,577.536667909,3164.42356255,274.196
251.397530037,304.159003298,135.53,274.073152474,274.025355947,1001.99654145,229.815,5.10444346177,274.242,809.386327889,25.4875834243,1539.81995528,230.459,359.444204387,0.999668,-140.107,1840,1840,750.822361962,3362.63383064,274.017
251.938445809,470.588812792,135.527,274.495654451,274.444460138,1200.6314261,229.791,5.17776982129,274.658,816.921683205,16.8617726594,2032.44452831,236.067,570.969835157,0.999683,-140.428,1841,1841,859.651486068,3134.12413872,274.437
257.405133795,220.95586119,135.469,274.754055223,274.699678667,745.889054035,229.865,5.21799592183,274.901,729.227233631,126.209384287,1237.9546736,245.988,362.339276999,0.999883,-140.616,1842,1842,745.058375832,3318.34578646,274.691
242.444242373,426.462755791,135.465,274.930810573,274.870183907,1263.00791769,229.874,5.14220705419,275.055,752.479325838,56.9740424728,1133.77487287,236.31,666.422777611,0.999866,-140.634,1843,1843,536.320134436,3342.13979294,274.865
238.65926562,301.209345804,135.467,275.240034865,275.177023993,902.202568156,229.908,5.11400261559,275.368,433.234906721,24.852116735,681.161415932,230.699,441.183718103,0.99971,-140.746,1844,1844,67.7756809478,766.888289051,275.163
253.901838497,172.296517136,135.476,275.434319892,275.388478789,603.822158513,229.913,5.25681479981,275.59,794.222903054,117.736659288,1234.31852702,250.396,374.380898238,0.999761,-140.76,1845,1845,431.717428784,2151.71319832,275.384
237.857197505,246.480538288,135.515,275.357376665,275.300614763,769.308349469,229.933,5.30537078176,275.522,472.706422312,29.6703263938,629.430515546,251.428,432.386376754,0.99963,-140.775,1846,1846,61.3003730397,727.706378319,275.298
256.879449203,201.412817887,135.518,274.675348055,274.619856504,612.577237927,229.958,5.26223001429,274.842,717.168090567,12.0047066959,1149.71664651,248.551,360.499714254,0.999744,-140.498,1847,1847,495.284137164,2525.59608296,274.608
245.85156743,175.067030767,135.537,274.766673283,274.715973884,593.513892109,229.982,5.19538488804,274.941,514.297512389,10.0911229471,820.833126841,251.385,279.918408934,0.999812,-140.544,1848,1848,198.676820215,1280.10953134,274.715
215.518105038,203.621712914,135.591,274.938722197,274.86884336,629.067886378,229.968,5.15418724726,275.096,427.468280431,43.409393457,528.544282639,233.509,337.643697674,0.999808,-140.665,1849,1849,86.6422658174,691.874323665,274.852
244.760864927,113.319993247,135.626,275.289178484,275.24580137,405.133115814,229.972,5.14466005377,275.456,484.543624301,58.7418395888,736.163763384,245.817,267.237021786,0.999812,-140.765,1850,1850,92.8648139732,991.101381207,275.254
213.945536607,206.652679695,135.592,275.451168122,275.398346291,736.680091824,230.011,4.95533676436,275.598,219.18941685,103.271498164,595.040662748,222.533,353.054625323,0.999852,-140.805,1851,1851,149.77988364,732.31958016,275.4
231.826390298,163.607052495,135.571,275.092524221,275.044623898,483.865588802,230.081,4.97744163816,275.254,430.621587482,17.2972246809,813.296831688,213.011,273.441381326,0.999681,-140.705,1852,1852,336.897578129,1798.74976485,275.044
205.489493525,178.653083491,135.579,275.918410325,275.867881491,699.121273871,230.111,5.06694922887,276.054,451.629546347,203.76711669,571.916983356,229.127,395.910282204,0.999811,-140.961,1853,1853,93.8018878798,728.040424608,275.856
230.638468501,151.559905242,135.509,275.605543159,275.554207917,428.420087194,230.138,5.13997855602,275.756,687.119781701,14.7774755718,720.324317108,254.192,165.85904263,0.999886,-140.725,1854,1854,39.8105534264,967.889560183,275.551
251.447687692,393.364769619,135.579,275.039188681,274.978267043,982.612570512,230.152,5.09559055114,275.188,1218.10564825,8.71288375613,1893.84171423,231.012,488.100198215,0.999903,-140.538,1855,1855,674.837299979,3144.81046439,274.958
258.138724968,395.569895033,135.574,275.358742518,275.306650615,1162.41883033,230.185,5.14370675771,275.515,762.15984764,19.2400546403,2373.12066037,239.589,522.001647754,0.999877,-140.758,1856,1856,965.692566627,3426.48141813,275.309
255.978828923,344.929801298,135.6,275.537237879,275.483068826,996.639188692,230.252,4.93949857918,275.69,565.78872651,39.5965165019,1187.51764891,232.726,511.117266759,0.99974,-140.805,1857,1857,399.370095293,2311.69574255,275.481
251.598478554,171.478551544,135.604,275.431346068,275.388416992,620.534578529,230.321,5.01130471139,275.594,809.372092762,44.238316818,1556.53126796,234.245,374.840119993,0.999697,-140.746,1858,1858,713.231230296,3023.99594919,275.368
260.650060192,402.607613142,135.616,275.55796177,275.50288507,1043.46460074,230.352,4.93198332116,275.717,902.977027841,7.21617196116,1891.93718121,231.168,483.263142462,0.999731,-140.847,1859,1859,864.706422556,3294.18196535,275.501
256.047779117,324.472671663,135.613,275.639747987,275.578043195,964.941038229,230.376,4.77637219324,275.801,1327.35135186,11.5335582828,2492.13572017,209.203,352.972630212,0.999815,-140.874,1860,1860,770.204675119,3487.6626723,275.565
245.569755866,388.559856625,135.593,275.462584152,275.388121706,1138.99314163,230.351,5.00934987875,275.655,805.960408908,26.1031338945,1499.1687297,235.844,322.230414784,0.999802,-140.806,1861,1861,637.764420596,3299.42360335,275.388
162.04891736,224.919986446,135.579,275.458220637,275.389026687,953.623605302,230.392,4.98846567737,275.592,237.243987832,245.58546848,606.463749457,240.984,620.541409114,0.9998,-140.787,1862,1862,666.371776979,2925.17326619,275.379
252.798557564,272.749624059,135.614,275.488517144,275.430871047,863.06498287,230.421,4.80491980591,275.633,443.207621459,8.14643729091,1747.92386151,215.516,468.015204182,0.999705,-140.799,1863,1863,933.425663179,3305.07018866,275.414
251.873855165,234.344351968,135.64,275.682025232,275.616709268,691.673907304,230.457,4.95549628486,275.829,721.202843374,37.2862756769,1401.57624836,231.329,408.833462686,0.999783,-140.905,1864,1864,946.733063806,3459.80656413,275.614
246.157178698,272.868771929,135.634,275.882259938,275.817788325,806.132856464,230.476,5.12023519695,276.086,718.301436933,28.431035986,950.767187982,245.506,375.14847319,0.999708,-141.039,1865,1865,363.545892316,2386.14601212,275.812
220.757781129,117.838184171,135.694,276.372551417,276.28428848,430.002502142,230.492,4.9662044279,276.537,430.421405902,47.1826406817,731.443925071,229.045,272.337002608,0.999739,-141.253,1866,1866,368.042937404,2143.50812143,276.281
250.05983865,187.946081431,135.656,276.635705351,276.528130378,563.263407328,230.494,4.97430629341,276.797,742.891424366,31.6590787203,1084.70517504,237.652,256.500696925,0.999736,-141.352,1867,1867,483.448768464,3379.10553239,276.516
250.171571584,199.135030057,135.643,276.424859956,276.329085684,660.525575029,230.543,5.00354870247,276.571,690.783304931,9.46740421499,929.256332646,232.255,201.32291638,0.99977,-141.315,1868,1868,260.574604341,2078.64208464,276.321
248.873948631,173.205364359,135.687,276.491964623,276.399250612,606.038403946,230.598,5.11244319769,276.666,528.167764255,55.1264812838,1239.13232238,253.997,370.05479331,0.999593,-141.295,1869,1869,551.596425902,3149.88614854,276.386
232.784219144,368.081200438,135.706,276.891981584,276.801387334,1288.36489854,230.644,5.01543615675,277.047,428.916176442,267.589313291,942.690900747,242.202,603.974477014,0.999841,-141.548,1870,1870,345.138281727,1977.66628058,276.799
216.445666871,310.14114791,135.684,276.492022477,276.416258132,1029.45480723,230.652,4.92662224171,276.654,295.771286807,114.548193524,756.640305305,231.454,361.734118754,0.999743,-141.363,1871,1871,379.227665994,2652.5507829,276.411
186.762698841,230.644640387,135.677,276.885453197,276.811294209,753.730224965,230.748,4.94738831005,277.013,399.099813556,169.47267251,431.663343182,238.412,463.147269498,0.999703,-141.544,1872,1872,72.3726995659,889.363546345,276.806
110.398935446,94.8399194763,135.639,277.397142424,277.316765215,368.402086211,230.724,4.84583197112,277.557,163.987538767,43.814997894,173.825136406,219.915,194.363503587,0.999774,-141.653,1873,1873,21.1295793848,405.509153772,277.312
108.887635308,30.868739105,135.663,277.32541279,277.254614666,217.827020787,230.761,4.92245235958,277.489,165.545725312,109.138613721,172.366203942,226.309,168.801984897,0.999815,-141.654,1874,1874,3.40005953614,184.574362861,277.254
129.548987505,57.4329649339,135.66,277.145687201,277.081210953,345.11576431,230.77,5.144882647,277.29,184.710671522,110.728090551,236.96253791,275.722,185.075897287,0.999754,-141.478,1875,1875,83.8945757886,474.945064908,277.078
193.569931619,99.3954791372,135.742,276.976933544,276.890778645,438.154698201,230.822,5.18986502111,277.149,285.196780925,158.10898914,508.882332108,268.129,269.438954009,0.999798,-141.408,1876,1876,187.710935969,1296.14367172,276.876
183.384781837,140.189514112,135.741,277.173188533,277.095211379,508.04321864,230.858,4.85754492934,277.349,169.266477124,24.5310845335,420.01447061,215.093,205.247340415,0.99978,-141.524,1877,1877,57.9979117286,473.325832279,277.108
178.835254498,167.315976079,135.747,276.622612624,276.549821196,586.262913369,230.89,5.20140445751,276.767,168.315864432,33.3762012505,400.418046774,278.314,282.705484383,0.999886,-141.249,1878,1878,80.0072132452,474.35283039,276.535
144.148717293,144.616491767,135.755,275.952793118,275.865902179,635.382115504,230.899,4.98745771761,276.133,164.298448796,47.8156410054,280.640479853,229.448,201.264921537,0.999801,-140.929,1879,1879,122.428050911,431.043705935,275.865
