StdEsReturn,AveragePolicySurr,AverageDiscountedReturn,MaxReturn,MaxEsReturn,AverageAbsY,MinReturn,AverageQLoss,AverageQ,Epoch,AverageAbsQYDiff,AverageAction,Iteration,QFunRegParamNorm,AverageAbsQ,MinEsReturn,StdReturn,AverageEsReturn,AverageReturn,AverageY,PolicyRegParamNorm
12.0581484217,-3025.21,55.5846985594,535.037619345,46.1983445392,2852.17672692,44.3209827921,69670.1,2850.46,2853,102.607850776,0.6517,2853,424.476,2856.89,2.38050997765,84.4512618404,11.1899961164,136.065741084,2850.55729123,150.615
12.0604732184,-3033.13,74.1623123758,840.766045235,53.0844594924,2860.87944693,754.68122129,65709.3,2858.91,2854,100.370538033,0.625091,2854,424.769,2865.54,2.46935563428,24.7968836044,11.9933461532,783.842161677,2859.42616749,150.629
12.6797649276,-3043.04,74.2860956591,872.913829382,64.9931067073,2871.89602758,818.439478886,72143.5,2870.21,2855,103.918280276,0.630148,2855,425.117,2876.89,2.58298227024,17.7234867619,12.4182796177,839.18310565,2870.27741294,150.607
10.9866648116,-3042.04,73.3548402602,885.359499618,45.4192236335,2869.44412603,810.899921791,66958.0,2867.51,2856,101.091901148,0.619052,2856,425.46,2874.3,1.98603326373,20.3655289621,11.0127116319,847.577098123,2868.05284787,150.65
13.4949557071,-3052.67,76.1625859526,886.193126009,58.7297674114,2880.64334152,807.782042751,72925.3,2879.56,2857,103.707624393,0.588425,2857,425.773,2885.53,2.42264366178,20.5316901156,12.5039453623,843.68737351,2879.54995855,150.668
8.60433115365,-3065.86,68.8154374538,858.316455614,40.4292617843,2889.41521215,740.231041563,70856.1,2887.74,2858,104.622683556,0.636658,2858,426.121,2893.98,2.52304492704,35.054463496,11.253905168,787.953185491,2888.06160885,150.723
13.4794716908,-3075.02,78.5949728678,849.435984638,57.1008970115,2898.81936351,785.973950412,66625.4,2897.41,2859,101.65525134,0.603566,2859,426.462,2903.76,2.53343782099,17.5894079039,13.0919953692,809.96057418,2897.51796971,150.705
11.4500074108,-3084.99,74.293972226,803.995315063,55.5446578269,2901.3710849,749.72084619,74219.6,2899.87,2860,106.760451587,0.626028,2860,426.861,2905.98,1.94258824686,19.9593686759,11.2345244199,779.928556768,2900.20435737,150.762
10.8255242462,-3085.46,76.0182523818,812.275078221,64.4799474523,2911.13168687,723.659224716,73354.4,2909.09,2861,104.166708755,0.622152,2861,427.189,2915.67,2.55126721311,27.7449760678,10.376306072,779.723379568,2909.77412001,150.774
14.1417016187,-3095.15,76.2390712641,837.670034964,75.2735592535,2918.38664004,407.00363711,74318.0,2917.14,2862,104.462317921,0.649444,2862,427.537,2923.41,2.10467607615,111.340268162,10.3260127846,735.646876552,2917.27989441,150.79
18.7713238196,-3111.8,77.5888480754,941.30982968,116.862124426,2931.4028303,901.367741436,73819.1,2930.05,2863,105.371202498,0.628268,2863,427.863,2936.69,2.81014048463,12.3905977674,13.7790007485,918.518593331,2930.3068998,150.817
12.2037784223,-3124.03,78.8999222056,912.200047305,71.995877916,2941.68782124,823.45163876,69448.0,2939.95,2864,102.876393166,0.637474,2864,428.24,2946.41,2.97932317114,25.28985904,10.6488229228,872.548796352,2940.39430535,150.844
10.404186592,-3124.51,78.6915605999,910.444625309,65.6892897962,2946.86500818,793.063222636,74091.7,2945.88,2865,104.439943369,0.675584,2865,428.56,2952.32,2.68583630352,32.9538706471,10.0628247363,836.969449602,2945.61179364,150.898
14.5131753029,-3135.36,79.3102039487,942.269551624,87.0939519856,2953.60317711,819.447358851,72032.6,2951.8,2866,105.220925016,0.630342,2866,428.916,2958.39,3.31114548852,35.3840736983,12.5673651774,875.492801062,2952.57153598,150.91
12.1261533875,-3145.66,75.1421573305,827.008170713,61.2314577331,2969.18916791,769.642778767,74154.1,2968.13,2867,105.783880875,0.630773,2867,429.218,2974.56,2.80296403719,18.1038057,12.6359758302,798.289942744,2968.14959006,150.929
13.491588927,-3155.34,75.9101663485,864.32169366,61.4994820216,2976.10753723,777.377921901,74805.3,2974.63,2868,106.350300819,0.620841,2868,429.551,2981.15,2.22254521406,25.5813867115,11.1795299049,819.103071336,2974.97524554,150.95
13.8667687486,-3163.41,75.3090020807,830.554159714,57.9660043766,2983.03684767,768.53246284,76087.9,2981.53,2869,106.661940221,0.639808,2869,429.888,2987.65,2.69360395655,21.1701875623,12.3352783302,799.80804856,2982.09947088,150.974
6.84252784644,-3168.15,71.8645381597,843.145033155,42.7022999779,2987.36913587,234.502803155,73300.3,2986.15,2870,105.221584679,0.651376,2870,430.268,2992.9,1.67933712382,157.695086757,7.49233274869,716.895520613,2986.0845034,150.995
22.8161999104,-3186.22,71.301319109,835.237341026,124.204109017,3011.11316666,713.471139838,79236.2,3009.42,2871,108.013161229,0.660409,2871,430.597,3015.41,2.79117240073,33.60500938,15.9642433232,761.643833447,3009.76917842,150.979
13.2798633949,-3189.08,76.3035648832,863.169975711,50.9958563704,3007.5836814,829.220850565,78146.7,3006.57,2872,107.629807502,0.634995,2872,430.93,3012.97,2.60060135115,10.3430609883,13.2738861063,847.376070567,3006.64703093,151.022
12.0074296467,-3202.51,74.3013894517,845.450850451,64.3350702769,3018.21329649,757.787985249,72775.1,3016.74,2873,105.99023267,0.635232,2873,431.31,3023.68,2.25987212701,26.8062203009,11.8305441906,806.458535658,3016.79543278,151.039
10.1666040959,-3210.92,74.6593765328,900.191410214,52.5458149085,3032.60453843,769.789589876,75258.4,3031.23,2874,105.378216319,0.637294,2874,431.585,3037.7,2.32963587597,40.4660843715,10.4856057883,824.285549139,3031.54079246,151.105
18.6336202672,-3221.16,75.1978923659,872.585388527,76.1928561277,3035.3211364,770.537656904,77953.0,3033.66,2875,109.258164319,0.629636,2875,431.914,3040.8,2.09261341078,30.8587350102,14.74362638,818.767183132,3033.90037028,151.105
10.4241320851,-3229.39,78.5399996373,902.671857621,48.0231218147,3047.88382617,856.425684076,73639.4,3046.07,2876,106.167709121,0.63847,2876,432.262,3052.81,2.20217698517,14.8928884217,10.7000161928,882.323494065,3046.65187661,151.133
15.127917618,-3241.68,78.4703091829,913.333345087,78.3296713678,3054.68485115,888.378157102,78074.6,3053.03,2877,108.420677074,0.637271,2877,432.598,3059.59,2.52353408909,8.28634624004,10.9491078792,900.061380106,3053.38041577,151.144
11.2678823719,-3242.52,76.5167551673,899.421695128,42.7793893866,3062.27929402,811.231588582,75102.6,3060.21,2878,105.676566248,0.580252,2878,432.914,3067.25,2.13327222249,23.3760065712,12.0759769762,853.32219332,3060.69833336,151.163
12.0552879433,-3250.07,79.4464551364,928.373078168,66.5749064737,3071.27141654,873.018374624,72230.6,3069.57,2879,105.483452861,0.64617,2879,433.26,3077.45,2.40259853411,17.2092856284,11.0199808259,906.621573314,3069.75879818,151.222
15.820776124,-3250.36,83.0167123631,984.252844144,84.1224439174,3067.38127713,967.590784436,81954.9,3065.65,2880,109.679483927,0.617966,2880,433.59,3072.56,2.6596002894,5.03944397041,13.8715726095,978.385130541,3065.88846572,151.226
8.93763032364,-3259.35,72.9207123781,888.744704245,41.2833696867,3078.36288635,850.864485207,82190.9,3077.11,2881,109.926814885,0.655017,2881,433.916,3084.38,2.39213471271,11.1005497274,9.94117743213,867.870349662,3077.01144296,151.292
14.9947140882,-3261.84,74.8154343664,883.334710847,78.923833676,3081.10574092,822.756032134,78725.2,3079.07,2882,109.352709053,0.652288,2882,434.268,3085.89,2.32532031758,20.0092719529,13.5120957994,855.658063576,3079.74440123,151.34
9.67046897301,-3272.85,76.8897888533,912.088918664,43.8589125152,3093.64388774,806.91190452,78591.8,3092.32,2883,108.118218908,0.646059,2883,434.513,3099.41,2.86879601458,28.2282142852,10.4684239604,859.705560944,3092.47873168,151.381
13.0794114391,-3275.66,77.9138764727,973.660743231,54.577433265,3090.05605236,872.83291234,80638.9,3088.3,2884,110.169396195,0.619949,2884,434.858,3095.81,2.41072583791,32.1041676505,11.5511903434,915.242805594,3088.52430583,151.399
15.0160671583,-3292.18,75.3839834282,915.819569677,58.4668443593,3102.64686241,841.038669343,77945.1,3100.75,2885,108.752098532,0.651355,2885,435.208,3107.88,2.01528364858,21.2013065443,15.0353885362,875.161602171,3101.28366274,151.435
16.5253405672,-3305.72,76.4527897774,893.050364646,72.777549921,3111.80442539,858.358095372,87652.9,3110.52,2886,112.575623574,0.614073,2886,435.549,3117.35,1.9441125529,9.26085001013,12.7817995198,873.500519839,3110.3017059,151.421
9.95186784775,-3306.71,79.4914898835,964.930895686,52.1214178563,3118.71554437,859.234369994,81818.3,3117.56,2887,110.650696438,0.634341,2887,435.852,3123.85,2.63665766981,29.4708651549,9.16461066665,903.675155235,3117.57482879,151.448
14.3251448145,-3318.6,79.0371347873,942.265661596,73.1193214533,3132.24604523,863.351071911,76755.2,3130.34,2888,108.391390736,0.645815,2888,436.228,3136.77,2.19567524315,23.652347316,11.7663871981,908.457267477,3131.11390146,151.476
16.7065100906,-3318.25,76.7570245839,875.380505922,74.3441613705,3127.16848234,802.212667457,78765.0,3125.8,2889,109.310530837,0.632861,2889,436.595,3132.69,2.68724258621,19.4511075139,13.9259289292,842.034034818,3125.66473329,151.486
13.1408291611,-3335.65,82.5289080308,975.829938081,58.0455030682,3157.58838131,924.484911623,83843.0,3155.57,2890,110.954044447,0.624286,2890,436.955,3162.14,2.17502494556,17.3841744488,11.5212863051,939.964897038,3156.34375276,151.503
13.3981449228,-3327.15,75.4655203001,841.930249156,55.1673567077,3137.57046684,790.434672951,80977.3,3136.23,2891,109.614000941,0.63245,2891,437.275,3143.12,2.50362996968,15.1674962743,11.2752910735,820.290634817,3136.34885406,151.522
21.6313084664,-3347.26,77.1694403645,910.295796817,146.70845487,3157.66019821,619.85760167,86366.8,3155.63,2892,112.492960058,0.631917,2892,437.596,3162.8,2.1667470399,80.1466789036,11.4550888254,870.910211342,3155.72841414,151.522
7.20481975377,-3348.27,76.3098009704,918.646439285,36.9303792237,3164.32666918,810.296902563,76322.9,3161.86,2893,107.315822202,0.642007,2893,437.92,3169.61,2.41983019515,30.1959653917,8.75309031589,871.631742161,3161.95718799,151.555
8.48540077233,-3357.33,72.9836344197,867.229766985,40.72988733,3167.08694809,739.059406914,89284.4,3164.71,2894,115.081101772,0.671911,2894,438.29,3172.38,2.06244518526,38.6163414122,9.46977548947,783.557670399,3165.28968505,151.591
14.467795058,-3357.14,69.8395990813,866.236623683,59.0599563359,3173.36060412,14.3421081383,79915.4,3171.87,2895,108.327313796,0.583401,2895,438.627,3178.69,2.38880481161,246.204344201,12.2476428194,451.756356119,3171.89198683,151.609
18.3250399276,-3371.19,75.8436406355,832.725490199,100.730404388,3181.34468378,755.939472969,84288.7,3179.68,2896,111.684228655,0.651446,2896,438.972,3186.79,2.58602826179,22.687195573,13.7551835494,808.949338983,3180.31151049,151.648
12.6421946451,-3370.64,74.2588222892,827.535812994,44.9865790804,3175.47789539,752.873740682,84966.7,3173.78,2897,113.524345022,0.594124,2897,439.339,3181.27,2.31431459176,21.2911534827,13.9209857001,797.163377998,3173.89682132,151.679
9.56284696506,-3382.9,75.7489394694,951.755845811,56.4785381789,3190.71622053,850.539471794,85853.0,3189.24,2898,112.664441561,0.620048,2898,439.649,3195.91,2.33578227865,30.181757366,9.68694380181,896.289059576,3189.44491367,151.729
12.4669597952,-3388.09,70.6147312307,864.146098717,55.9541679145,3194.75054353,164.775369144,88380.9,3193.22,2899,114.575590713,0.625853,2899,439.976,3200.43,2.82410324605,185.707186929,12.3648285603,745.18948677,3193.49211008,151.743
11.1348096365,-3395.3,69.9888243523,803.589100062,66.8056511891,3207.49467775,557.603178552,87224.0,3205.36,2900,113.087207634,0.646332,2900,440.286,3213.12,2.99737137791,62.7773142053,10.002712435,741.837459058,3205.76626833,151.786
18.6129340989,-3396.76,73.851227641,818.216717318,66.6132601209,3206.45959845,764.373871159,83446.7,3204.99,2901,113.01434814,0.621457,2901,440.647,3212.06,1.45459860713,16.8355164579,17.4354065092,789.539138859,3204.98784748,151.785
12.6328670344,-3407.84,73.0272776476,865.375245745,53.2027926208,3219.08878711,790.212182912,85532.9,3216.99,2902,110.842309824,0.636073,2902,441.008,3224.42,2.79035135026,22.9521159678,12.0945128268,825.682241642,3217.32851225,151.836
11.3840278071,-3419.09,84.3431718315,990.515899499,51.3393669968,3220.91249733,966.682983891,81194.7,3219.43,2903,110.449512505,0.606816,2903,441.374,3226.34,1.75476639594,7.2752940471,10.1931685303,982.506256077,3219.58253374,151.802
10.7415943313,-3421.09,83.2677771831,992.556403749,60.5521054177,3222.44820614,934.03806296,88971.1,3220.43,2904,115.652460217,0.587578,2904,441.748,3228.03,2.72982578034,16.0686219133,9.72431514482,965.307726221,3220.76046013,151.826
13.0581389163,-3437.57,73.703393227,854.468002919,79.8970568598,3241.10233409,279.497932802,85554.8,3239.97,2905,113.035716858,0.63983,2905,442.083,3247.33,2.58374725437,157.47903497,10.0907619992,762.937436801,3239.92787723,151.824
13.588630076,-3446.61,72.0428337453,844.066341032,86.1408834887,3251.86542062,730.700141693,90663.9,3250.23,2906,114.514066487,0.62075,2906,442.427,3257.59,2.75430881696,30.5432002134,10.4023197798,785.008818377,3250.39510096,151.853
11.8507401455,-3453.37,68.5504965038,854.682571395,53.151613369,3256.12234149,791.014180408,87085.9,3253.78,2907,113.832477795,0.638123,2907,442.781,3261.52,4.30546617015,21.7796691462,13.711464647,821.477036579,3254.56817457,151.842
16.7766145023,-3465.31,75.7443669862,895.587666376,112.015753815,3271.0862704,811.029134659,85118.5,3269.76,2908,112.510441151,0.633726,2908,443.108,3276.62,2.22024306437,25.1510741261,11.0596021582,850.332462511,3269.42331813,151.864
13.3221126775,-3468.15,77.8598386993,899.97292903,62.8172898609,3272.85719264,824.712375545,86471.3,3271.03,2909,113.83844732,0.602711,2909,443.436,3278.11,2.56965641142,21.9290683813,11.0628280149,851.323495795,3271.54013896,151.895
11.6879865832,-3480.12,74.747073617,809.984853696,54.2477859888,3281.57953637,779.395236586,85736.7,3279.49,2910,112.48007337,0.627032,2910,443.779,3287.3,3.0477816088,10.1326786157,12.0763204313,794.54734412,3279.97871895,151.956
16.4483773011,-3484.48,78.5156160386,911.185032472,89.4451963961,3287.07743516,869.721223235,90314.8,3285.17,2911,116.803467647,0.635552,2911,444.157,3293.4,2.12295128901,10.208782907,13.5471553291,894.682097365,3285.28148165,151.989
17.1905165684,-3488.41,82.6062856965,961.04299523,81.5512004274,3289.16476482,945.023534358,94602.1,3286.92,2912,118.893366828,0.630896,2912,444.503,3295.15,2.57312710166,5.71768001228,15.4507385294,954.579134458,3287.15771869,152.014
12.6051832928,-3501.39,78.5903680322,863.997106554,64.83378789,3303.05355452,786.497362431,89820.1,3301.22,2913,116.722435597,0.667373,2913,444.847,3309.3,2.57534136675,25.0229999846,9.90050950327,837.852452324,3301.42502714,152.088
14.9985145242,-3507.64,78.3836157735,927.360991704,78.8719679887,3303.25988116,864.005905472,89173.3,3301.34,2914,115.592233175,0.640075,2914,445.206,3309.36,2.97148832251,18.7685420437,12.8559542961,886.257082721,3301.34086468,152.103
9.65539119018,-3515.37,86.2969654303,918.926112023,39.4977756469,3316.54669459,802.263861225,92276.2,3314.51,2915,117.633107735,0.633575,2915,445.537,3322.36,2.68839578452,38.3051483628,10.5041796462,861.870454046,3315.15066908,152.152
9.34136426196,-3513.87,71.2169198919,803.867011495,47.3619555259,3315.9056854,334.837033412,93104.3,3313.84,2916,117.361269386,0.644965,2916,445.835,3321.95,2.43089218474,128.134964772,9.42296876171,730.52462115,3313.94117852,152.188
8.85043399465,-3532.36,77.7785753158,927.471244831,41.3796894739,3336.73533084,865.356279206,85067.0,3335.15,2917,112.378534224,0.639857,2917,446.154,3341.76,1.1943574271,22.8656291653,9.40914119232,895.736328087,3335.3404714,152.229
8.60299611278,-3542.39,77.4162591619,884.274539243,40.0280106907,3342.30671782,831.439737392,89126.4,3340.62,2918,116.766788313,0.642301,2918,446.574,3348.21,2.19547917037,17.7222362917,9.38820500145,864.499567145,3340.67765458,152.237
10.6674712163,-3544.64,82.1602081408,924.626383869,56.2718317566,3348.3536912,856.255475939,92204.5,3346.52,2919,116.503321503,0.630477,2919,446.893,3354.11,2.43247703907,18.4640724431,11.2872027061,890.544424207,3346.68212508,152.275
11.8139183341,-3556.98,77.4323805421,894.891620272,54.3887931711,3354.81932428,854.480970995,90941.3,3352.68,2920,117.533238961,0.658135,2920,447.255,3360.68,2.65249453362,13.6319889413,11.8810912226,879.258490781,3353.34133128,152.319
11.8853342297,-3565.55,77.6916438193,884.159665238,53.488069624,3362.04686456,837.171384487,99481.4,3360.15,2921,121.437667224,0.643804,2921,447.618,3368.02,3.07322707179,14.1382816973,11.7475612445,869.4761188,3360.4740919,152.333
11.4248375891,-3562.16,79.3866917138,911.344012962,69.9212885915,3357.9977813,829.093120162,98030.5,3356.11,2922,122.256988198,0.634601,2922,447.965,3363.56,2.46822377714,23.1315909736,10.8363806408,882.579514958,3356.58908658,152.348
12.8590762324,-3583.4,77.9382935467,918.61680517,65.7060030095,3374.64102153,853.067373391,93638.5,3373.07,2923,118.840444214,0.61587,2923,448.333,3380.91,2.54952398041,19.5825038502,11.4984229952,885.974037793,3373.06086568,152.342
7.23409318017,-3588.46,80.429998637,968.04475701,37.9567498253,3386.03703052,956.443626916,89464.0,3384.63,2924,116.990403815,0.597015,2924,448.687,3391.49,1.67158714809,3.59664088179,8.94546567133,963.041534061,3384.68213765,152.316
7.66490848158,-3600.07,77.8490507482,909.191831309,40.1366169155,3397.30038073,873.468312233,95815.3,3395.63,2925,120.226035064,0.620833,2925,449.081,3403.44,2.35283880138,11.4663249949,8.59195841962,891.192553839,3395.49535087,152.338
17.9295784427,-3599.51,77.3597108088,846.802150926,84.6640149348,3397.99024022,763.398492847,97974.5,3395.27,2926,121.050388262,0.63915,2926,449.404,3403.87,2.51458074376,24.1479523003,14.2286864445,819.027901624,3395.88973421,152.335
7.17577807946,-3609.94,77.359836546,932.542897849,40.6168570979,3405.75418503,857.460149089,97169.6,3403.81,2927,120.827836002,0.61729,2927,449.738,3411.69,2.53548645506,18.8700198581,9.96841703953,892.572951996,3403.87077637,152.341
13.024409241,-3617.73,79.6282090394,941.372869812,75.0398647173,3409.27886479,923.101474638,95856.1,3406.05,2928,120.382150172,0.590459,2928,450.121,3414.37,2.67459766036,6.16248391205,11.9391150475,932.893998847,3406.96131997,152.369
15.7833259983,-3623.4,78.9290450576,913.967417913,80.6315838456,3425.02248817,854.617931226,102927.0,3422.73,2929,121.186617395,0.645464,2929,450.454,3430.8,2.16911693843,16.5652382152,14.5489759625,890.506285586,3422.98158594,152.379
10.1835769416,-3627.22,77.4191598964,899.683490699,49.6444667876,3421.09445873,776.164056976,102024.0,3419.61,2930,120.309858437,0.640642,2930,450.766,3427.28,3.28812550855,36.0643887558,11.272793321,840.022193159,3419.28715176,152.381
12.9034068653,-3635.57,77.5942188211,906.405975039,52.6693370177,3434.49231217,862.806495571,100185.0,3431.88,2931,119.845945543,0.628308,2931,451.098,3439.48,2.74857583459,11.5592842124,12.0851922618,886.11847572,3432.28428111,152.384
7.6698362793,-3636.91,80.9793530054,986.245889826,39.3539044766,3429.95387733,978.182542762,97956.8,3426.93,2932,120.313375105,0.593795,2932,451.462,3435.45,2.91897986022,2.42051384389,9.29683892498,983.210617393,3426.97487649,152.39
15.4832889829,-3648.62,83.2170091575,988.496969966,75.3643928444,3438.10690387,975.235564738,101626.0,3435.3,2933,123.139494671,0.600643,2933,451.821,3443.98,2.96759915936,3.56058931977,12.1500823176,981.023577909,3435.52054644,152.404
15.9503975196,-3655.08,80.2123212481,978.464493509,96.2523308636,3442.6043546,955.552117352,105034.0,3439.29,2934,125.015126099,0.63312,2934,452.162,3448.14,3.42176476482,7.36429761884,13.5770605736,964.696212537,3439.91741999,152.431
9.31610620605,-3663.79,76.6472106858,974.720893823,54.5598534965,3453.90073792,896.500282585,99763.6,3451.93,2935,119.956411282,0.640158,2935,452.47,3459.78,2.79627277766,26.1555513646,9.47917671419,932.315294024,3452.04082169,152.425
12.7711169176,-3677.16,77.0025068988,963.278189587,75.1564193157,3467.19287802,852.56915697,95193.9,3464.66,2936,121.29586198,0.594489,2936,452.885,3472.97,2.51953726115,31.7340369809,10.3903204967,928.65618397,3464.98151262,152.442
18.9297503571,-3683.98,77.5925073597,942.56326186,120.37965179,3469.05441641,870.101183899,99802.8,3467.21,2937,122.17375635,0.653938,2937,453.243,3476.19,2.5130184252,18.5864100491,11.4975761293,902.407575258,3467.35449436,152.505
15.5483605315,-3674.74,74.6894490207,865.288698206,69.0343919306,3467.97256964,754.958278597,108650.0,3465.54,2938,124.977448012,0.653156,2938,453.611,3474.13,2.96257066277,29.4774291565,13.5532215499,828.04049677,3465.97078377,152.551
10.3836701968,-3693.74,77.3456622914,898.782907386,54.4436145218,3487.6879361,820.183717506,100669.0,3485.33,2939,121.114303832,0.63547,2939,453.946,3493.25,3.64948585673,25.1064326428,11.1671006954,850.904137665,3485.92012386,152.547
29.7958287089,-3706.65,68.9629013256,832.019250528,196.719692315,3495.71931827,741.748636386,105022.0,3494.0,2940,124.051728949,0.652287,2940,454.28,3502.09,2.57384500909,28.965577906,16.3760490499,792.884238708,3494.07521739,152.592
10.9667314579,-3709.4,79.5663306824,877.389100562,51.7232818453,3503.96762608,814.180531353,106893.0,3501.71,2941,123.257379611,0.654035,2941,454.612,3510.08,3.53048640118,18.3232033561,12.3008485638,850.408908565,3501.77954653,152.572
11.042059298,-3724.37,74.8703953382,872.317832749,60.5317718449,3508.03804897,806.012916515,101009.0,3505.43,2942,123.12230411,0.648013,2942,455.007,3513.56,2.72506326586,16.7790761068,11.5551438702,846.387095085,3505.91006477,152.573
8.64779285921,-3731.31,74.5880380208,825.589554777,46.0848974404,3528.82351015,766.142707721,93025.2,3526.0,2943,117.98546737,0.624199,2943,455.394,3534.99,2.91304225523,22.2650803166,10.5862585463,796.841322726,3526.40859537,152.613
14.1615995561,-3732.07,74.0393587149,886.256203752,91.1080827409,3524.34204544,809.501698438,102648.0,3521.79,2944,123.915284255,0.641679,2944,455.693,3530.52,2.47780621244,21.0270990351,10.6847990888,846.171597279,3522.0834174,152.659
13.1066203761,-3741.53,74.0739266793,870.258691201,65.6904228741,3529.15358984,385.289834411,94569.7,3526.87,2945,119.619581201,0.63898,2945,456.023,3535.53,2.50485253207,176.002167697,12.3762092878,763.009738127,3526.98303825,152.657
15.9006232292,-3743.96,75.7822090605,891.291626036,71.621324747,3537.76231765,820.396025317,100686.0,3535.21,2946,122.301513037,0.641084,2946,456.35,3544.02,3.22814655474,21.9106758785,14.0354565836,855.762127907,3535.50681006,152.691
14.8725555867,-3761.52,76.7702677157,865.421362189,78.6617941939,3547.05168514,776.242342866,102344.0,3544.82,2947,122.210438549,0.642817,2947,456.767,3553.16,2.33112781712,26.0410824543,14.0565170166,835.813545846,3545.05675257,152.712
25.5522743207,-3765.1,76.1307327374,913.162646352,174.671510561,3557.509754,862.665571587,98156.1,3554.9,2948,119.851579036,0.64465,2948,457.101,3563.31,2.5030217401,14.2409979018,13.2074945928,887.321220333,3555.71165487,152.74
12.6660606383,-3771.52,71.0551364133,864.906925609,55.0318112057,3554.34768354,746.276195761,112007.0,3552.52,2949,127.816529687,0.647627,2949,457.443,3560.6,3.55843668962,30.8403349608,13.8335149707,788.408627659,3552.63570642,152.742
13.8215102116,-3779.06,71.0678818874,869.232183724,73.4874683254,3565.68750569,759.126535305,105547.0,3563.3,2950,124.742130628,0.631382,2950,457.754,3572.09,2.5891181796,32.5211254153,12.3072256616,807.913119391,3563.44548363,152.772
10.9228771288,-3784.72,76.7126845019,882.222366596,47.5509909679,3571.50539398,815.101745958,103718.0,3568.76,2951,124.261092886,0.617683,2951,458.106,3578.1,2.50787804129,21.1354170375,11.6238873802,854.387625388,3569.15105683,152.759
7.80564336147,-3796.85,74.7168818789,875.655660041,50.9429379094,3587.90727336,834.076516368,107099.0,3585.72,2952,124.632353359,0.642402,2952,458.47,3594.0,2.20333983693,12.7122207584,7.82413308155,857.000524047,3585.63765594,152.804
16.3655294238,-3804.82,79.8841939486,873.67340076,79.949510473,3594.12708172,804.456751171,109904.0,3591.25,2953,126.669962018,0.575501,2953,458.818,3599.22,3.72353908936,23.5044314712,15.5788222402,836.878309111,3592.36702538,152.836
16.0261273825,-3812.31,75.4299571092,840.144710185,89.8379369025,3594.65430397,788.816278354,106200.0,3592.25,2954,124.204392456,0.606433,2954,459.181,3601.33,3.99301184679,13.7774170327,16.1835518189,821.430405095,3592.36025729,152.902
15.1058982088,-3810.27,76.778238805,906.185848427,68.9183948032,3597.23308357,877.588827172,108848.0,3595.11,2955,126.420610631,0.630948,2955,459.514,3603.47,2.41014824366,7.90344941487,11.8586813124,887.672473518,3595.40112591,152.89
14.7848811187,-3810.88,66.2905609009,797.56168455,88.6159441278,3593.24889071,707.587758601,102087.0,3591.19,2956,124.217541332,0.641255,2956,459.84,3599.61,3.12686837964,27.2537096864,12.8461184404,747.145712437,3591.00889302,152.897
17.1369064753,-3824.14,74.9808056725,893.622630256,83.2091193724,3609.53480183,814.611034374,108599.0,3607.05,2957,126.545238451,0.63152,2957,460.18,3615.53,3.47585233965,22.6882903724,15.0857213658,859.259024481,3607.34323354,152.917
16.4870297928,-3828.78,68.0686729629,794.046003632,91.4765925054,3619.53951472,733.079464163,110008.0,3617.44,2958,125.945297314,0.652606,2958,460.519,3626.21,3.93618477042,19.9391578159,14.8243179176,772.357307019,3617.66330145,152.979
14.2190141344,-3845.53,67.5047656012,817.058987842,59.3911978942,3631.62806336,232.698888312,109606.0,3629.52,2959,124.95899742,0.65712,2959,460.863,3637.9,2.79058766341,157.228298932,15.9705780278,721.341333899,3629.63047443,152.999
10.0811744642,-3841.21,68.1048594631,800.464159872,45.6825702018,3619.32548119,720.09940433,114727.0,3616.79,2960,130.436383017,0.629013,2960,461.149,3625.76,3.78356091211,23.4370931136,11.8789760666,760.778155822,3617.20427015,153.033
10.5358397407,-3852.61,70.6533618964,852.721496747,46.6990093149,3633.8215305,702.882708437,110664.0,3631.74,2961,128.510256987,0.652743,2961,461.493,3640.45,1.84874413864,44.5190595367,13.0976263838,773.55025587,3632.04262267,153.076
7.28562357836,-3864.74,74.5255288891,879.063198257,34.4343764789,3650.72145841,801.332950842,119930.0,3649.15,2962,129.735229113,0.645175,2962,461.824,3656.7,1.46749519851,21.8348216783,10.632171621,839.181648868,3649.07585878,153.093
11.3741641763,-3860.56,73.2346123932,868.405211446,46.6203248638,3639.80615605,799.083446471,111737.0,3637.06,2963,128.812632379,0.625253,2963,462.211,3646.16,3.4086159653,19.0173751483,12.0662735463,839.834694289,3637.62363729,153.112
13.0386477675,-3876.93,77.0729739227,889.640073671,66.7740710653,3659.35602759,804.332706456,108262.0,3657.07,2964,125.976315968,0.658786,2964,462.599,3665.7,4.12694250068,27.6362878875,13.629434672,850.468061617,3657.06272822,153.133
11.2062632247,-3887.49,74.5956172862,881.574340665,64.1214586132,3672.15659949,789.137582752,115482.0,3669.41,2965,130.274854624,0.649274,2965,462.933,3678.23,3.2039382738,24.9965805803,11.8285253574,837.554917798,3669.79131676,153.18
8.99681754499,-3900.27,77.3402252029,942.181480039,46.3608174723,3673.91884555,883.180710865,114706.0,3670.77,2966,132.38061877,0.621042,2966,463.298,3680.14,2.48685564387,16.6070619523,9.75924176065,913.15600025,3671.58451023,153.183
13.5534743224,-3918.02,77.0242840449,903.295160069,66.887289606,3693.23501694,838.540950453,108722.0,3691.2,2967,127.000304142,0.657577,2967,463.666,3699.37,3.88836788583,19.4773518361,11.4816980502,876.095551361,3691.16753837,153.238
