AverageAction,AverageAbsY,AverageForwardProgress,AverageQLoss,StdEsReturn,AverageDiscountedReturn,QFunRegParamNorm,MaxForwardProgress,AverageAbsQ,AveragePolicySurr,AverageY,AverageEsReturn,MinEsReturn,PolicyRegParamNorm,MinForwardProgress,AverageAbsQYDiff,MinReturn,MaxReturn,Epoch,MaxEsReturn,AverageReturn,StdForwardProgress,AverageQ,StdReturn
0.882697,9.86137195304,1.11885109511,0.915887,39.0505347677,87.9622111093,54.8652,1.67786606087,9.87254,-10.2,9.86051065688,68.1348986268,16.6794329195,33.2113,0.07878675482,0.405422276332,50.151854984,172.898698227,194,135.386181137,129.526000873,0.270387725209,9.86042,17.7486918417
0.839626,9.89136776882,0.974648725864,0.902587,46.5299272496,87.9988912654,55.0215,1.75284571999,9.90202,-10.2287,9.89069372726,75.4375372289,15.779258965,33.2622,0.0805388423704,0.405187566566,33.7512034279,308.696392372,195,181.024718227,153.913468255,0.408679412085,9.8913,62.7081897973
0.860031,9.92829541545,0.93464866158,0.890393,49.2418031749,84.8207095093,55.1772,1.61282977972,9.93724,-10.2547,9.92799097356,85.6694944611,15.7054170461,33.2877,0.146779994423,0.404583867582,50.4871229858,313.786534549,196,190.560918656,137.070845821,0.287842856449,9.92768,45.4687343437
0.858657,9.95522555406,1.17118611572,0.929168,52.1792844564,92.0670100431,55.3916,1.86959463243,9.96574,-10.2757,9.95472056794,70.9236437029,8.21365651718,33.3153,0.136894310682,0.411429217008,34.8154604388,275.255257505,197,198.927261489,146.410482386,0.348057043004,9.95382,37.3350805241
0.890276,9.9800846602,1.03136980843,0.892796,78.6914346592,108.550517631,55.5093,2.86210999377,9.99102,-10.2986,9.97931075769,92.6890137443,6.31574809484,33.3685,0.245637989749,0.393550829,157.483702241,316.915103246,198,236.308561331,258.49414504,0.765578033817,9.97871,38.0860175428
0.869335,9.98412223798,0.742356793811,0.861128,87.014331589,104.698962203,55.6367,2.23594643127,9.997,-10.3013,9.98327156195,90.6127696176,5.83178809293,33.4166,0.462091587791,0.39499406349,144.383409305,290.674328986,199,247.78902225,248.709701638,0.341284779087,9.9839,38.8118031619
0.895887,10.009240363,0.880706125342,0.844827,40.7920036126,83.0006348445,55.6957,1.40490292229,10.0206,-10.3181,10.0083578887,74.74966242,5.89035063517,33.4711,0.0703253285726,0.387156104583,48.545557949,298.710867769,200,142.130876458,132.96395611,0.295801236761,10.0075,39.8455845134
0.834169,10.0198504177,1.90812707879,0.882023,53.7673406092,113.756328205,55.8457,3.03655627445,10.0302,-10.3332,10.0194140888,81.7070673877,9.72830481766,33.5074,0.950440746093,0.393570397802,110.947723826,372.11257841,201,180.317181669,221.404992147,0.598360352195,10.018,58.7912997845
0.873321,10.0165830092,0.904340662948,0.889361,46.1913595572,88.9138948371,55.9892,1.27826448656,10.0274,-10.34,10.0161221873,80.1086409449,9.75861123078,33.5654,0.0608142438242,0.396378741974,91.7956104366,293.390715948,202,164.941586033,164.059026062,0.209979503517,10.016,49.1734676409
0.862885,10.0251798783,1.84885081259,0.921332,57.2236443682,117.641432541,56.1924,3.04525549621,10.0363,-10.3177,10.0247105122,100.018274019,20.1674872352,33.5973,0.540672126993,0.40435280381,140.946500941,322.61538209,203,202.206533431,242.909814586,0.591030809578,10.0241,37.1408139811
0.861105,10.0470441072,1.29301069693,0.847994,52.8760340652,96.7024274702,56.3457,2.15080702099,10.0581,-10.3348,10.046391181,102.927057913,15.0651954022,33.6495,0.651134599417,0.387606017157,90.8630138296,328.977821839,204,184.618514373,157.375973324,0.368675474706,10.0459,44.743843686
0.861195,10.0008004133,1.52438022964,0.855388,45.8444609089,105.107194746,56.5106,3.05883716463,10.0123,-10.3004,10.0002700185,71.1456204489,5.0960081536,33.7006,0.589634957194,0.389460023484,110.30680331,319.048020242,205,158.714797105,192.778381559,0.535571900658,10.0003,52.9537678421
0.84081,9.98413447775,1.13858263333,0.819755,36.836648142,88.9451368608,56.6027,2.63762748583,9.9945,-10.2842,9.98367169902,85.1679015654,7.99323336326,33.7507,0.699396494054,0.384945653307,87.1564607241,314.875891267,206,162.826178421,140.393745151,0.443979548043,9.98272,45.4597483294
0.831918,9.99823177135,2.11647931788,0.865649,60.9507295778,117.867656205,56.7769,3.28454420518,10.0079,-10.2935,9.99718051304,84.722933118,5.38385292581,33.8033,0.581709568716,0.38548885413,85.6803563166,291.928937696,207,223.984610333,209.748451334,0.607348755428,9.99611,50.1399618179
0.83995,9.98932700869,1.29646538219,0.836546,63.7302600749,96.4905941491,56.9009,2.20970393074,10.0006,-10.2952,9.98879086836,99.7098383505,10.6907421066,33.8573,0.545834143602,0.384543914581,90.8389067299,292.834088631,208,239.330986434,162.990807948,0.344401854411,9.98815,35.6997005784
0.864552,9.98420390517,0.508126886903,0.89765,61.8147392685,99.3890334162,57.0896,2.05841308816,9.9941,-10.2831,9.98304087749,109.456460066,23.91741549,33.915,0.156524012509,0.398920565799,153.83000371,320.002766816,209,265.762278758,257.134930715,0.438904074461,9.98223,32.3969780953
0.83916,9.97943481429,1.65560662169,0.828721,54.918141596,106.895038847,57.2162,2.39939253256,9.99236,-10.2802,9.97853757967,90.5996363704,12.2024500998,33.9444,0.140683834888,0.377567541607,41.2255344626,329.600792765,210,246.991676397,205.132134878,0.486769312113,9.97967,56.3353077191
0.860623,9.97857571382,0.564369217511,0.905428,40.5503222554,89.2203421127,57.3544,1.48565216303,9.99096,-10.2901,9.97769633289,60.1517445437,6.07274528935,33.9636,0.0697323941532,0.403099214101,34.0347955134,293.611604361,211,127.12909698,197.342847258,0.364916654809,9.9775,73.0372232786
0.880131,9.99644820177,0.437817241571,0.888165,55.6462411917,95.1438145881,57.4586,1.09084521577,10.006,-10.3107,9.99561745463,75.2282551945,10.9316563233,34.0201,0.111366767929,0.39664928953,88.1675920224,275.487962478,212,193.880550099,219.785373866,0.208200357364,9.9946,60.0607271602
0.889196,10.0283900039,0.582475601973,0.838322,41.1198209796,85.6103133521,57.5711,1.72564222676,10.0368,-10.3747,10.0272398364,111.978117755,54.6527071989,34.0948,0.0371288614025,0.38898177681,31.6502208442,294.330194741,213,185.952936709,179.834465307,0.345541167242,10.0254,82.0881396683
0.889224,10.071031427,0.757929578539,0.84681,61.1962060169,102.599490075,57.6822,1.72056075094,10.0803,-10.4151,10.0700749415,95.6104634472,11.3602264656,34.155,0.257908595161,0.387967470043,151.114655703,288.644602101,214,248.969520682,250.790325453,0.382212130488,10.0697,38.3697905918
0.856224,10.1489606104,0.716497612614,0.864547,66.5248643129,81.1461524225,57.8324,1.12262047364,10.1592,-10.5036,10.148562424,91.0549501773,22.6915381303,34.2268,0.0375570028403,0.395540812384,18.2068602493,288.640928213,215,234.274357117,141.534156869,0.300118921159,10.1474,56.0894412571
0.878707,10.1919653742,1.08080301161,0.918352,53.0876758954,112.140106967,57.9294,2.48782108831,10.2035,-10.5441,10.1915296885,81.9715218701,8.83658155948,34.3112,0.74566819239,0.407144984928,131.407451352,324.872300303,216,191.961637184,264.729389933,0.322505668793,10.1918,51.8373892518
0.856586,10.2197601501,0.316862603591,0.894357,47.3272026792,87.2200521597,58.0158,0.82366220532,10.2321,-10.5849,10.2191170117,76.5029833085,14.8612913716,34.3864,0.0538905801926,0.402371415843,51.0008485084,283.946058009,217,180.225296616,196.847485924,0.268015583362,10.2179,71.166317828
0.838979,10.2857052186,0.76914694443,0.901681,41.0173318503,80.1263724763,58.1257,1.39086603346,10.293,-10.6259,10.2849636628,84.8335875094,8.76554312811,34.4385,0.496841492937,0.399463359289,89.3701583324,273.339784175,218,179.413070041,126.761315146,0.112768028962,10.2823,33.5505191213
0.849767,10.3016499884,0.942825220126,0.909555,58.5406092156,103.602759771,58.276,1.93876028569,10.3111,-10.6463,10.3011595436,75.2988506881,9.54969018755,34.5069,0.393542763672,0.400925581564,105.046486038,310.243044419,219,234.923679436,234.747560596,0.39614436533,10.2993,58.1659621711
0.843308,10.341326032,0.859562928127,0.903392,56.5173914117,104.96354395,58.4032,1.86618347985,10.3502,-10.6761,10.3403694366,71.9896292081,7.16945639369,34.5517,0.362923558851,0.39824451655,145.517210619,283.564820969,220,217.987604445,243.846656679,0.395058943551,10.3386,45.3552133332
0.837037,10.3725712925,0.785035542186,0.861149,81.7286900364,107.114027487,58.5693,1.58332210575,10.3834,-10.6935,10.3715593037,106.613602169,15.1932114241,34.6003,0.47100227898,0.382620128187,172.9805672,313.203684673,221,277.653964804,266.37836578,0.311869272341,10.371,31.6211896536
0.876432,10.396143037,2.14194064302,0.925076,55.1477928406,124.641732587,58.6594,3.53302088786,10.4062,-10.7295,10.3950844313,74.5710406006,13.9151113857,34.6154,0.796513842271,0.400015468229,140.419023445,399.191732877,222,230.466818139,268.998827193,0.617979833915,10.3937,48.1086801434
0.853961,10.3950689294,0.636331240976,0.946917,70.3382013742,106.305543661,58.8775,1.19263454142,10.407,-10.7304,10.3940816544,88.7455730017,7.9393676844,34.6136,0.335774268456,0.401409683627,167.797646052,291.56084443,223,255.108990025,269.184963019,0.177180716008,10.3945,25.4244138339
0.860892,10.3971947464,1.14830374517,0.889786,45.3507027813,94.1869478368,59.0075,2.10505592812,10.4079,-10.7186,10.3964647672,74.1080995055,11.6463102104,34.6217,0.47400556109,0.394213219241,88.7771987539,318.017163246,224,187.759783787,163.835448126,0.338507333047,10.3959,47.2784034506
0.838094,10.409328934,0.697627232215,0.944294,35.21584298,106.136575233,59.1398,1.39071347954,10.4216,-10.7435,10.4086282945,71.8293366854,20.660018771,34.6684,0.211629805872,0.393854942444,101.945457562,307.528641276,225,140.741232573,268.414324013,0.219762620284,10.4074,39.642970408
0.864031,10.4378139992,1.11293937488,0.902479,51.2557959768,94.401489872,59.2552,1.73752520398,10.4493,-10.7493,10.437044182,78.2460069707,6.20969254641,34.696,0.139468504923,0.388244341861,36.8441264748,303.895433389,226,206.987611096,169.169172884,0.305228377353,10.4371,53.5935076291
0.862943,10.4613014581,0.583134993883,0.911553,58.2358556272,105.269256765,59.3796,1.17408401844,10.4727,-10.7725,10.4604573924,77.7773567869,13.0666119179,34.7228,0.30723183632,0.384431243827,189.351599908,297.018549299,227,218.471643294,272.315229538,0.170199705028,10.4601,15.1041591071
0.877621,10.4075037317,0.871070213898,0.894088,60.0761213509,98.4319712746,59.5307,1.6987500704,10.4186,-10.7089,10.4064891378,100.050143398,20.9457652169,34.77,0.139983825049,0.385632882476,40.7585940085,299.255920485,228,242.764661107,214.575527814,0.304776763349,10.4061,75.5967019199
0.887778,10.4253393473,0.573384832567,0.90038,64.7328137736,101.23899709,59.6393,2.59801810024,10.4365,-10.7425,10.4241649247,98.7451865115,8.18970357303,34.7916,0.0334881146921,0.386043428772,37.7344300985,298.59346365,229,232.388674408,250.851632631,0.437971035166,10.4236,54.6357094855
0.863731,10.4447940326,0.837145785106,0.903006,64.6637446517,102.051682241,59.7945,1.71528139996,10.4554,-10.7524,10.4436223236,75.8424442357,6.37525797397,34.8349,0.197470585792,0.387560641982,78.9853964428,320.335739058,230,250.340059469,240.184030073,0.40121578492,10.443,58.297245815
0.857881,10.4519129534,0.726039233806,0.916956,59.1055493572,96.086084961,59.8549,1.73204191875,10.4643,-10.7905,10.4510983371,64.2625390795,8.30680930428,34.8851,0.137544800529,0.392605392921,109.223080581,290.12121759,231,202.116870925,212.032520853,0.398714019208,10.4508,59.7682132667
0.860435,10.441594345,1.76869238873,0.93016,56.5809071694,117.783465593,59.9017,3.2548465649,10.4533,-10.7471,10.4405122401,74.4077682222,10.4118992117,34.9249,0.685185227111,0.397460941822,146.747375737,399.0151885,232,210.564699514,278.233583473,0.662079532578,10.4402,56.7627148787
0.85314,10.4594549287,1.31605471884,0.882715,70.2486614009,107.378907874,59.9988,2.3307090929,10.4696,-10.7858,10.4583860016,95.6874100696,13.0835436907,34.9626,0.445870823744,0.387136865841,132.042742911,347.261442635,233,237.006228094,235.000626697,0.45500087718,10.4572,58.077074359
0.845809,10.5032845455,1.14435780301,0.950184,57.6730393859,100.365337547,60.1802,1.7101633898,10.516,-10.8284,10.5026122727,83.0044912988,8.18239049602,35.0307,0.466953400694,0.396088482211,105.888032719,295.793383071,234,196.646956906,205.98024262,0.307995429949,10.5037,55.7034780398
0.824256,10.5190155629,0.841991592966,0.893244,54.4889566652,100.495066328,60.3269,2.40572920125,10.5312,-10.8566,10.5183860933,118.494513756,8.80573710571,35.0956,0.167099506933,0.388092125377,111.853281221,305.793984185,235,183.659827891,234.768135782,0.469000575442,10.5191,46.8263325544
0.831612,10.5684608987,0.999682257218,0.858047,57.3929518564,94.8069396998,60.4214,2.33987005141,10.58,-10.8881,10.5676933449,75.1718018844,10.7931966685,35.1482,0.160326602402,0.380541330073,95.1386722094,319.018549226,236,244.116173231,190.458560922,0.439540740575,10.5669,59.2670373011
0.821903,10.570449313,0.867189320381,0.90524,43.837901036,107.882869299,60.4904,1.98233270055,10.5818,-10.8898,10.5696309037,66.9189867667,12.8500513898,35.1855,0.380396591368,0.395405337358,84.8191459395,321.83083076,237,169.417741473,266.580953135,0.369120724617,10.5694,42.1021753372
0.85885,10.5999831409,1.40410781495,0.886703,68.8399929744,110.240725611,60.5994,2.71325656409,10.6103,-10.9156,10.5985909269,79.3980759391,10.0231985741,35.2312,0.205775579469,0.387837907697,54.7724339136,334.97197437,238,220.312732512,245.932052785,0.674326631463,10.5978,57.3349715318
0.85306,10.6347223792,1.8862622796,0.881736,56.6030281399,114.870212234,60.7673,2.99846021671,10.648,-10.949,10.6334944887,91.6393999979,23.2148653261,35.2902,0.252008907651,0.390073467072,56.9962462863,358.708355566,239,199.995504916,232.604138282,0.599994348412,10.634,61.0061091208
0.862001,10.6178770909,0.923349969048,0.923347,89.3591101581,106.075650162,60.9751,2.37680915263,10.6308,-10.9463,10.6164997508,124.18880785,11.42703864,35.3447,0.368164141898,0.39764886822,139.88272062,307.553327002,240,296.572820987,248.390955116,0.507563699955,10.6168,49.7507402131
0.844105,10.627183384,1.0398198012,0.887016,50.1582095369,95.4807316541,61.0791,2.77616332068,10.6399,-10.9493,10.6262839271,75.138534147,7.60446396362,35.3961,0.0933966157717,0.389187425094,65.4307797539,319.021167076,241,196.094126113,190.323483224,0.407513918047,10.6276,56.6939200026
0.83385,10.6593373418,0.998932901176,0.952347,47.7957137739,85.5167402028,61.1847,1.77449149265,10.6706,-10.9729,10.6581900867,73.6294550673,10.0844298636,35.4378,0.165199796012,0.397430105829,56.7713080788,233.479084056,242,158.21064554,133.275459874,0.340534726875,10.6571,28.6036531726
0.839012,10.65806569,1.01430614118,0.912725,51.3705423601,97.7190623521,61.2946,1.76639474968,10.6692,-10.9665,10.6569505386,85.8541583062,10.8900777554,35.4747,0.43746991944,0.39693411974,89.9513957133,312.18017895,243,180.441140897,204.75120041,0.309447064638,10.6573,62.6376760169
0.844029,10.6531438724,1.13111510043,0.892149,64.3914227056,99.8081797992,61.4658,2.08379595043,10.6647,-10.9739,10.6522127092,110.23768752,7.39594077806,35.5088,0.099324311298,0.38879024407,99.7251172409,340.703850457,244,211.816898881,208.170965914,0.448363808498,10.6523,66.5115634137
0.822525,10.6707275645,1.06153424218,0.909182,49.6900060929,105.508087392,61.5439,2.03393773428,10.6804,-10.978,10.670009415,66.1718156954,8.52301975929,35.5527,0.610213690245,0.391605736802,110.623110413,306.682068603,245,195.325323736,241.107795745,0.36898259755,10.6699,64.5196746473
0.852371,10.6741709488,0.990410247213,0.939633,78.6626768188,91.5361350735,61.6773,1.69258104471,10.6871,-10.9909,10.6724760797,94.5944953804,6.38036165434,35.592,0.539451181904,0.400448349627,82.6043149888,299.668098475,246,254.468146653,160.833753269,0.162187226766,10.6729,54.0832423526
0.794618,10.6932385999,0.909804947089,0.901572,45.6608377544,99.9951037519,61.8743,2.48916119438,10.704,-11.0224,10.6920498406,85.137081008,16.6298178819,35.6358,0.428387833689,0.391136202544,78.3782422556,317.375142083,247,182.437475241,223.148341177,0.445410447258,10.6917,68.7801373482
0.809034,10.7251852346,0.752601117036,0.89032,39.768418939,91.185497165,61.9974,1.63047138167,10.7339,-11.0435,10.7242522079,75.488594831,20.4117599554,35.6986,0.00792122122049,0.390150182298,67.5779830805,279.300690192,248,137.789828954,189.599292709,0.388318452114,10.723,70.6795077134
0.822068,10.6945031861,0.925747563344,0.925584,48.6071962937,96.2901843712,62.1338,2.24862316286,10.7062,-11.0084,10.6934397643,79.8317385121,14.2357945827,35.7513,0.322077649268,0.399898601926,87.4827173558,305.920416441,249,204.336336972,198.672244388,0.407501717065,10.6918,62.9040330172
0.813039,10.6955153217,1.73210043204,0.934044,85.0949777283,108.709365699,62.1944,2.81327193592,10.7059,-11.0086,10.6935436793,101.377850214,10.1122039949,35.8037,0.635681823077,0.401827693739,94.9074727577,285.405099824,250,280.298508724,195.659102113,0.509556982699,10.6934,47.6351042471
0.819942,10.7007387079,0.877731955365,0.925879,54.8019407306,88.1101930807,62.3584,1.9537257715,10.7097,-11.0141,10.69946368,75.1991265662,20.5463777912,35.8463,0.261533444209,0.395846444547,77.8678958532,299.647180022,251,256.40055417,159.878703196,0.343315247668,10.6991,56.889601401
0.829962,10.6969687995,1.24151533369,0.936574,53.7702274713,105.053124829,62.4731,2.54165807124,10.7087,-11.0073,10.6965223802,89.2212370216,13.0127701311,35.8952,0.477014664078,0.399527503729,85.109405231,369.237892724,252,190.330836256,231.501956071,0.533020484842,10.6977,74.3621358215
0.862005,10.6698022879,0.504997287442,0.901427,33.5191106321,69.8583600018,62.5957,1.20764863883,10.6811,-10.9737,10.6691818692,57.8780534933,7.25432904552,35.9489,-0.00573460535341,0.401420217979,20.2934852756,297.560773975,253,135.223649886,116.681147484,0.28743567525,10.6695,64.3292232177
0.8203,10.6575284392,0.62772267816,0.924837,44.8285644607,80.4877043534,62.734,2.42966279593,10.6673,-11.0,10.6568393618,79.7893333627,19.2903630557,36.0159,0.0154464864941,0.401873889862,28.6680471273,275.96753804,254,165.070922386,147.618355403,0.300490194937,10.6563,63.8871264664
0.820462,10.6734977242,0.793444670361,0.943444,50.980786711,87.1933204155,62.8959,2.03325514262,10.6838,-11.0126,10.6719321055,69.0648580878,5.88749078565,36.0789,0.216390639923,0.404928840238,62.2199111077,314.575103416,255,226.152590022,168.240273415,0.349298024649,10.6711,69.1550803492
0.820117,10.7177648571,0.754325859064,0.922556,37.4719557596,82.0956988104,62.9896,1.61105684177,10.7284,-11.0241,10.7167441357,66.6963994185,11.6678592963,36.1227,0.0643710842207,0.397113612423,31.9936441259,308.229334879,256,141.442813803,147.479174142,0.31335572995,10.7172,66.0058448323
0.817335,10.7254805118,0.673790874814,0.907788,49.3729654933,72.0124848336,63.1507,1.62173400172,10.7346,-11.0379,10.7241634821,73.7144799094,13.6440265308,36.1832,-0.00641826621194,0.393994184912,19.5984396208,284.287918859,257,218.153463008,109.901318741,0.281166195263,10.723,44.3928944139
0.814801,10.7304757627,0.780745226524,0.929819,42.1335901032,90.9867529918,63.2866,1.59752634757,10.7416,-11.065,10.7291914807,59.2233994759,8.36152056071,36.2398,0.238893231482,0.395635113289,81.2288965932,310.948596428,258,137.276485317,179.419530384,0.283174092898,10.7288,73.6011427059
0.81492,10.7516907357,0.936108175694,0.956793,61.0378990184,98.2967810748,63.4425,1.56939123571,10.7609,-11.0744,10.7502491452,105.806197256,9.72173557322,36.2951,0.225251970766,0.398966589788,106.858382861,302.119191056,259,205.145059178,197.773447437,0.288515233482,10.7489,62.283232302
0.823698,10.7615299772,0.744641500846,0.93162,50.9415748998,83.5119864301,63.528,1.60391261311,10.7717,-11.0856,10.7602386789,76.4423263039,4.5435642402,36.3401,-0.190363588249,0.395658452603,59.1831806414,303.557817672,260,201.976585016,152.274638274,0.290081905969,10.7597,65.337037771
0.821139,10.7689852801,0.556370602572,0.927695,60.1250375048,72.7369850617,63.6843,1.47608653863,10.7795,-11.0793,10.7679511621,91.5363140216,14.547652224,36.3895,-0.131754764579,0.389837190688,40.2519253533,287.530477063,261,183.361217295,124.122525475,0.210579985293,10.7679,66.4309501587
0.812921,10.7890688177,0.690577248508,0.947613,48.9889733491,79.8140721343,63.7881,1.61643745472,10.7975,-11.1089,10.78755475,75.3235637901,8.27412295774,36.457,0.0344321485651,0.39959127592,33.3541421562,298.32892397,262,172.528741429,149.826984935,0.32848553828,10.7872,83.7264438713
0.839711,10.7894732785,0.597181359767,0.898851,35.4543457391,79.3095057893,63.8489,1.69610716689,10.7999,-11.1051,10.7876955143,67.5905732382,22.017942765,36.4933,-0.21079046796,0.38765901783,39.6413044883,281.10688614,263,136.426858223,145.940976331,0.3606121031,10.7878,65.4785154076
0.800435,10.7855661199,0.819807847572,0.961644,71.3368779003,90.9358287818,63.9543,1.56540362699,10.7964,-11.1157,10.7841999605,81.9881369667,15.3523952435,36.527,0.0130271987227,0.39988007277,87.9976162361,313.230937418,264,303.699381635,181.248071282,0.325477981248,10.7839,64.8008301278
0.800934,10.8031239039,0.770268101893,0.975884,39.6404082521,85.385267134,64.086,1.34147796225,10.8134,-11.1168,10.8023160207,92.4308694027,16.7943126094,36.5639,0.0225445752381,0.405766571023,79.5647363686,298.590644707,265,151.429719229,156.008062183,0.228554167538,10.8005,56.5516827794
0.81043,10.8011923651,0.928289617541,0.976035,48.0740055305,88.7309874106,64.1434,2.13958764995,10.8138,-11.1071,10.8007454181,67.5162313657,11.2736381626,36.5944,-0.22288116789,0.399401578654,75.6906048563,312.39267776,266,205.662481858,159.334603467,0.411046166869,10.8012,55.2184417659
0.782292,10.8206507305,0.844683523348,0.91631,44.9170767632,80.8998957686,64.2009,1.70153301189,10.8326,-11.1379,10.8200198084,64.8658242089,10.5707199995,36.6342,0.173108128232,0.39012773456,57.9532080365,280.223480114,267,183.576047536,128.4975062,0.316723300283,10.8201,41.0039672885
0.797717,10.8371144125,0.67557174536,0.89819,55.2238008871,85.4603441861,64.27,1.62691628778,10.8487,-11.1527,10.8362272215,77.7475361709,10.3610320009,36.6687,0.154272551623,0.386930851964,64.2781283097,293.938507493,268,191.750855697,166.82139308,0.231974589907,10.8364,73.9039020277
0.798337,10.8588562764,0.581358542315,0.94938,49.2390458868,71.716915206,64.3557,1.53160655065,10.8681,-11.1624,10.8576981953,82.1178564132,15.3677005004,36.7117,-0.265353639149,0.397819510096,30.8220938514,283.914002646,269,189.27640451,115.637721865,0.299352653031,10.8569,47.349165205
0.826646,10.8785380475,0.609084771144,0.939032,49.4778069224,80.2005974711,64.4538,1.55013378544,10.8884,-11.2044,10.8776900017,77.4435273891,4.28539427924,36.7369,-0.356703973031,0.392181953201,40.6667169234,282.683016331,270,170.932333825,145.738083246,0.286373739026,10.8771,61.7458723888
0.809996,10.8939895348,0.936753337073,0.949482,54.7703301202,92.9066446294,64.5307,2.37873700244,10.9046,-11.2056,10.8931128319,89.682451612,11.561746326,36.7834,0.00808480213828,0.394169526806,83.931078379,298.564951987,271,182.721462475,173.663112538,0.352392971062,10.8936,58.9399109262
0.800992,10.914445378,0.813417583556,0.942493,45.5264324507,97.5497657698,64.5949,1.32252500713,10.9256,-11.2335,10.9135858947,61.2140474486,6.02620888704,36.8173,0.325962751431,0.38245774244,71.8783182183,300.789322439,272,197.955094815,194.521723598,0.208492308858,10.9131,70.6248858116
0.812118,10.9198735137,0.47812436047,0.979834,44.029535884,75.0837952456,64.7464,1.03078037661,10.9313,-11.2573,10.9189838182,71.202508606,27.4530293869,36.8593,-0.272754429023,0.390642015599,33.2270404844,284.357667855,273,195.389967025,131.562459791,0.340737376311,10.9186,55.2630835465
0.806007,10.9559890392,0.512578331755,0.948885,48.2864363035,78.4424584742,64.8109,1.32437648545,10.9673,-11.2759,10.954984865,69.6724552904,5.62133744826,36.8847,0.0352123068419,0.384546706065,33.4665681268,280.645405919,274,187.39462306,146.401386941,0.25804062562,10.955,77.9047762473
0.817275,10.9607756468,0.441468143257,0.963646,61.3651531761,80.9359004627,64.8549,1.534485785,10.9718,-11.2839,10.9594251957,94.6315424283,16.3037548415,36.933,-0.326797578057,0.388211134604,31.2164251538,286.749018803,275,207.364708659,174.616278293,0.330084456502,10.9582,90.1728920605
0.818498,10.9808684958,0.564140460994,0.963194,65.7129456479,96.1572424364,64.943,1.36474893025,10.9907,-11.3068,10.9800787665,94.1446165073,7.94314987087,36.9704,0.0981931760348,0.38822058043,72.2099807839,288.616188157,276,217.06191105,215.91926673,0.322208547641,10.9794,55.9569917338
0.835426,10.9965429773,0.697340431899,0.967556,67.7713670618,98.5738122443,65.0463,1.95765068857,11.0074,-11.3121,10.9956180939,94.4872868982,14.7577691324,36.9913,0.096182995407,0.387432180477,92.1859364686,295.799420997,277,245.151107956,209.063629375,0.368501688405,10.9956,58.2487364939
0.814618,11.0167597777,0.79871942905,0.941426,97.3778013079,105.102029948,65.1051,3.02444415935,11.0292,-11.3355,11.0156500899,97.470491311,9.84401791516,37.0117,0.142698757625,0.382004291407,82.8114603302,300.956663277,278,346.716666652,245.465770998,0.489338824513,11.0148,52.3492918093
0.825348,11.0407113979,0.724770962445,0.958719,43.268539494,92.5366634941,65.2248,1.58730163056,11.051,-11.3547,11.0396367472,71.8372478076,12.487130855,37.0467,0.0920031107003,0.386463525251,35.7605290709,291.574299518,279,163.04117946,188.920445403,0.360858713521,11.0389,69.8977441001
0.815272,11.0468197269,1.05659214716,1.0116,56.354961236,104.00346943,65.324,3.02700195823,11.0562,-11.3456,11.0460549521,75.517125839,10.7724817042,37.0888,0.0260194065155,0.393612247288,16.9079006069,304.160694692,280,194.689046145,208.286203272,0.515100981373,11.045,67.1087153604
0.780247,11.0691486537,1.4921126179,0.982378,34.0906111294,106.874456244,65.4032,2.98484183785,11.0802,-11.3754,11.0684529245,52.3863028448,8.40413833293,37.1168,0.740918347622,0.392783313071,130.112836816,319.406485716,281,137.7039492,176.327046589,0.444111929857,11.0685,38.7531001151
0.840233,11.0597367244,1.06091314805,0.903359,33.8483457782,87.3253842249,65.4778,3.11303370988,11.0714,-11.3842,11.0582849507,60.2865148855,7.73100064197,37.1657,-0.0188845124695,0.387982929519,10.4765996477,404.373277298,282,143.966171644,153.12802857,0.655748876775,11.0586,85.3540162072
0.778713,11.1096511633,2.30617461837,0.941797,52.3683177722,125.66916512,65.5694,4.04397072482,11.1207,-11.4262,11.1086690628,93.7876227624,13.939689932,37.206,0.259539207777,0.393437652946,50.7644682275,380.973371939,283,216.051926642,228.714936847,0.82166710055,11.1078,69.4936636174
0.767248,11.0935576595,0.809741623241,0.972495,47.0094736453,100.156676822,65.6981,2.36366411333,11.1041,-11.4253,11.0921670299,75.1312630179,11.4574782938,37.2384,0.0607526635824,0.399404599749,106.888086567,289.86590825,284,170.62930027,202.694826393,0.302577738828,11.091,60.9667560419
0.764319,11.1380499761,1.24355507196,0.937765,70.0770799816,97.3082363812,65.785,3.02341558971,11.1503,-11.4641,11.137232075,93.9648762249,18.9055898245,37.2789,0.469761965089,0.394659605009,74.6949726437,303.771185935,285,331.711437457,159.797858438,0.41338357449,11.1377,50.8373400384
0.744642,11.1867885539,1.55583611284,0.923224,50.9392960195,104.561673557,65.8102,4.02487383399,11.1979,-11.5285,11.1859392213,74.9057293361,12.0167788743,37.3236,0.46425302412,0.387281488797,80.4608811938,324.287526043,286,214.565511645,165.189454835,0.56594288054,11.1858,45.0080128297
0.74909,11.1835732125,1.44813327334,0.987551,58.4158326135,96.3121743153,65.9424,4.6566006655,11.1946,-11.5261,11.1823739898,80.6808442379,6.30319586498,37.3676,0.34125690943,0.406266672101,62.6828836026,425.579011084,287,213.125225385,148.968257327,0.869816372192,11.1817,64.1412631053
