QFunRegParamNorm,Iteration,StdReturn,AveragePolicySurr,Epoch,AverageAbsQ,AverageReturn,AverageQLoss,MinReturn,AverageAction,PolicyRegParamNorm,AverageY,AverageAbsQYDiff,MinEsReturn,AverageEsReturn,MaxEsReturn,AverageAbsY,StdEsReturn,AverageDiscountedReturn,AverageQ,MaxReturn
299.044,1912,2198.9359131,-634.241,1912,631.53,5131.09997645,500.603,442.308057613,0.981611,182.307,631.531935959,4.85410560651,4360.55700595,4360.55700595,4360.55700595,631.531955681,0.0,453.208885638,631.528,6830.94968014
299.16,1913,176.107035981,-633.475,1913,630.806,6791.23058497,405.349,6536.03664562,0.970834,182.323,630.817515506,4.54725311649,4318.27237721,4318.27237721,4318.27237721,630.817547698,0.0,510.376074285,630.806,7149.28039322
299.281,1914,635.84163757,-633.269,1914,630.67,5947.76284115,585.452,4135.90498912,0.967615,182.358,630.674676852,4.95654194548,92.2492103597,92.2492103597,92.2492103597,630.675303955,0.0,440.33418517,630.67,6455.45300486
299.434,1915,1407.2181035,-633.448,1915,630.85,6173.4625916,412.974,1980.54664101,0.974051,182.397,630.859917992,4.44827731266,4546.82289036,4546.82289036,4546.82289036,630.860186109,0.0,487.823516586,630.85,6977.6186389
299.549,1916,2745.64957489,-633.262,1916,630.607,4581.68627703,498.447,173.596611853,0.979271,182.469,630.624870494,4.86942596984,3821.55989217,3821.55989217,3821.55989217,630.626269559,0.0,437.898799388,630.604,6673.63787696
299.686,1917,2060.77647754,-633.233,1917,630.635,2026.45967678,496.217,-362.337459538,0.987799,182.49,630.627892045,4.84326090032,4629.0046153,4629.0046153,4629.0046153,630.630930566,0.0,319.232943082,630.634,5732.0252827
299.824,1918,1913.23646492,-633.182,1918,630.575,2023.26030921,465.036,-384.437520572,0.987052,182.504,630.586943095,4.72045687723,4326.48939683,4326.48939683,4326.48939683,630.591101753,0.0,344.170379997,630.57,5190.86565235
299.907,1919,2337.05660484,-632.169,1919,629.549,4429.76709128,423.001,390.580064193,0.979248,182.484,629.54162589,4.5816772121,1018.94807655,1018.94807655,1018.94807655,629.543129015,0.0,426.347470849,629.545,6150.78570653
299.986,1920,1999.05709209,-632.321,1920,629.631,5319.36142817,427.459,395.105804104,0.978654,182.44,629.640843979,4.56454654032,1981.36933501,1981.36933501,1981.36933501,629.647315004,0.0,462.559328239,629.622,6705.85058957
300.133,1921,868.771369887,-631.525,1921,629.029,5551.61356809,462.762,3438.10209494,0.970423,182.51,629.03095832,4.69085979723,4002.76512151,4002.76512151,4002.76512151,629.033377053,0.0,467.974839696,629.027,6313.72492983
300.184,1922,192.816676613,-631.999,1922,629.305,6635.46932396,344.805,6252.53851916,0.969213,182.535,629.316698361,4.35402402426,4295.68731623,4295.68731623,4295.68731623,629.323819072,0.0,486.126571124,629.3,6920.89096772
300.352,1923,1595.38722582,-632.16,1923,629.48,5748.68875512,506.599,1962.29659744,0.96881,182.587,629.479450594,4.78485836266,4208.97474674,4208.97474674,4208.97474674,629.484324028,0.0,466.178454973,629.473,6883.79654676
300.433,1924,661.742474034,-632.079,1924,629.475,6694.3540133,427.097,4866.69309749,0.967338,182.602,629.46428998,4.63399238206,3801.23919241,3801.23919241,3801.23919241,629.471435676,0.0,475.01007931,629.465,7272.39323421
300.559,1925,530.449448495,-632.381,1925,629.735,6669.46919154,411.958,5172.39725193,0.973397,182.696,629.756352003,4.51436261818,4427.15221729,4427.15221729,4427.15221729,629.759014924,0.0,498.166216653,629.734,7153.15435212
300.685,1926,392.735713192,-631.99,1926,629.335,6792.11297846,427.55,5816.92167026,0.972035,182.706,629.332759886,4.53735604287,4703.09135217,4703.09135217,4703.09135217,629.336324186,0.0,503.683273578,629.329,7170.6245008
300.857,1927,220.744019209,-632.066,1927,629.332,6654.49208347,473.173,6071.5443746,0.970626,182.868,629.336169697,4.63977253038,4371.74948483,4371.74948483,4371.74948483,629.339881351,0.0,503.740985222,629.327,6897.09659013
300.972,1928,150.095126892,-632.438,1928,629.793,6223.36916931,432.435,5866.74317367,0.969406,182.941,629.797561204,4.53496270836,3967.77377134,3967.77377134,3967.77377134,629.798849901,0.0,460.178848361,629.791,6380.06802298
301.038,1929,995.728977069,-631.928,1929,629.286,6347.96863999,360.273,3864.34673622,0.971831,182.936,629.297078101,4.40507868417,4110.91111986,4110.91111986,4110.91111986,629.297755504,0.0,494.20930861,629.285,7057.77733066
301.178,1930,1103.20717888,-632.524,1930,629.943,6279.66223597,480.15,2994.03449764,0.96618,182.975,629.935598745,4.71730889277,4069.65834264,4069.65834264,4069.65834264,629.937053147,0.0,502.189485115,629.935,6913.90069537
301.295,1931,195.703493137,-631.933,1931,629.312,6597.03397687,529.212,6196.97276872,0.971615,183.001,629.317620048,4.80611798092,3969.77403855,3969.77403855,3969.77403855,629.320817707,0.0,482.280866502,629.309,6903.20913351
301.363,1932,1620.05307539,-631.704,1932,629.188,3717.56862569,363.93,1146.38502454,0.980611,183.09,629.192844585,4.33963474346,3939.5441779,3939.5441779,3939.5441779,629.202692857,0.0,366.702122918,629.179,5690.14457469
301.479,1933,2466.03174434,-631.662,1933,629.037,3264.35229736,516.084,169.647237064,0.984072,183.12,629.041826489,4.820789793,4143.20297574,4143.20297574,4143.20297574,629.043447925,0.0,416.007148333,629.032,6697.24070231
301.579,1934,110.717975029,-631.281,1934,628.73,6767.55711802,401.434,6560.42699093,0.970816,183.139,628.735402542,4.54316984566,4005.94156574,4005.94156574,4005.94156574,628.736704003,0.0,500.769393486,628.73,6960.71497495
301.646,1935,2475.46881685,-631.925,1935,629.271,3955.41057573,351.18,882.160714926,0.977444,183.185,629.291812962,4.35978773689,4074.21654558,4074.21654558,4074.21654558,629.291873946,0.0,463.536305981,629.271,6886.20398306
301.811,1936,2401.37092305,-631.338,1936,628.724,4133.70163941,455.304,299.719338459,0.979872,183.226,628.730295018,4.56910020324,4218.4593925,4218.4593925,4218.4593925,628.730317761,0.0,412.508784982,628.723,5948.99602794
301.896,1937,169.433091597,-630.899,1937,628.343,6335.03799558,371.981,6079.22274956,0.972171,183.229,628.32949379,4.4314483326,4128.8852305,4128.8852305,4128.8852305,628.329538323,0.0,467.23375122,628.34,6510.85344112
302.014,1938,2062.26273244,-631.209,1938,628.58,5207.3454294,413.944,758.184995393,0.97423,183.304,628.60136503,4.60391816271,4362.77639985,4362.77639985,4362.77639985,628.601425948,0.0,442.046253342,628.58,6852.04855123
302.141,1939,1742.8125174,-631.285,1939,628.631,3023.97028268,579.246,-138.728378192,0.984048,183.363,628.641013536,4.96626942312,4029.02426298,4029.02426298,4029.02426298,628.641013536,0.0,331.110719037,628.631,5064.66767559
302.244,1940,929.750220944,-631.081,1940,628.52,6009.54215065,405.784,3499.23172201,0.97175,183.411,628.517759313,4.44183202341,3944.2556678,3944.2556678,3944.2556678,628.517871811,0.0,485.61179583,628.52,6669.66571635
302.376,1941,1752.65163477,-630.679,1941,628.02,5612.28324332,393.504,412.040217436,0.973559,183.446,628.037611572,4.61937666331,3959.42605663,3959.42605663,3959.42605663,628.039683423,0.0,430.219389901,628.018,6686.408434
302.466,1942,311.424877137,-631.24,1942,628.537,5597.078575,495.648,4792.64912674,0.972559,183.477,628.531842711,4.71908155548,4284.19667342,4284.19667342,4284.19667342,628.532006129,0.0,420.795835821,628.537,5856.1032671
302.599,1943,1690.73651285,-631.396,1943,628.782,5813.25222478,466.981,794.587091164,0.969185,183.552,628.806576251,4.71626856293,4193.67138052,4193.67138052,4193.67138052,628.806708128,0.0,474.074527241,628.781,6875.58037035
302.687,1944,149.86716968,-630.633,1944,627.973,6677.02435728,430.845,6451.15655854,0.965759,183.588,627.952588502,4.51704068827,4333.33001726,4333.33001726,4333.33001726,627.952710104,0.0,500.824006716,627.973,6967.59826628
302.79,1945,1158.13841434,-630.79,1945,628.204,5006.29846749,426.966,2409.41973896,0.975794,183.651,628.234136215,4.63499691711,4382.87623371,4382.87623371,4382.87623371,628.234228464,0.0,425.078649606,628.204,6532.05992947
302.935,1946,1440.57970359,-631.358,1946,628.679,5592.67676997,437.194,1324.47771032,0.972287,183.664,628.662171076,4.64415575371,3912.81923891,3912.81923891,3912.81923891,628.662191992,0.0,437.21266634,628.677,6447.88668044
303.11,1947,152.022489385,-631.26,1947,628.548,5860.36508892,423.947,5552.5623805,0.976014,183.712,628.574642718,4.5357293988,3926.7189015,3926.7189015,3926.7189015,628.57473986,0.0,456.604253668,628.547,6165.8215033
303.178,1948,1352.52519106,-631.243,1948,628.551,5090.34632978,380.266,1725.35680824,0.975237,183.695,628.550348627,4.40987952348,4229.63730343,4229.63730343,4229.63730343,628.551117718,0.0,415.518144007,628.55,6090.65127505
303.274,1949,2097.78596163,-630.884,1949,628.346,4563.60539835,447.181,599.781411541,0.977833,183.656,628.371887116,4.63963934351,3791.17555293,3791.17555293,3791.17555293,628.372012423,0.0,454.805086475,628.344,6340.865744
303.399,1950,904.920765972,-630.746,1950,628.207,5636.29329326,489.555,2964.17521308,0.976722,183.712,628.20580321,4.80239226208,3913.88861094,3913.88861094,3913.88861094,628.205866658,0.0,443.007543558,628.207,6145.24060692
303.5,1951,2591.2751363,-631.308,1951,628.778,4781.84648117,421.353,-503.828126037,0.979101,183.743,628.789195886,4.54900927888,4383.57074051,4383.57074051,4383.57074051,628.790815722,0.0,419.774220112,628.776,6904.00262116
303.509,1952,692.676070767,-630.056,1952,627.51,6103.72967024,360.56,4095.13260428,0.972472,183.849,627.517200761,4.38645649387,4132.37285883,4132.37285883,4132.37285883,627.51834899,0.0,468.78112891,627.51,6698.05813831
303.56,1953,2283.0723667,-630.838,1953,628.23,5216.97790744,411.315,-106.806367827,0.973574,183.938,628.235125865,4.49969152223,4372.07224758,4372.07224758,4372.07224758,628.236651269,0.0,429.555110872,628.23,6740.41694922
303.685,1954,1812.65369232,-631.042,1954,628.393,6059.92956691,420.771,638.715260305,0.974311,183.999,628.401609927,4.46142814912,3918.28510962,3918.28510962,3918.28510962,628.402560806,0.0,488.700884023,628.391,6881.78757701
303.807,1955,1631.91276874,-631.012,1955,628.401,6055.43443603,477.534,1179.95857571,0.969469,184.015,628.403937635,4.67264306633,4169.95420231,4169.95420231,4169.95420231,628.406596493,0.0,468.497691416,628.397,6839.04869218
303.959,1956,1042.37328765,-629.849,1956,627.296,6421.41132933,466.632,3318.5632801,0.970876,184.033,627.317499118,4.64452440098,4368.9658245,4368.9658245,4368.9658245,627.317814738,0.0,519.263230895,627.294,7017.22122622
303.995,1957,2386.32458334,-630.641,1957,627.958,4955.17398321,386.867,872.534314469,0.976047,184.092,627.952900705,4.41939366963,4347.68381583,4347.68381583,4347.68381583,627.954676443,0.0,492.234809641,627.958,7526.22511368
304.131,1958,1105.89806366,-631.036,1958,628.426,6794.58479138,420.379,3491.95248601,0.965022,184.167,628.428046104,4.47431994192,4258.50977457,4258.50977457,4258.50977457,628.43055132,0.0,506.016156002,628.426,7354.60260565
304.221,1959,2524.18929972,-630.903,1959,628.279,5296.69913729,369.858,-18.8841898139,0.96747,184.288,628.277176141,4.38460686067,4358.18857434,4358.18857434,4358.18857434,628.277730297,0.0,447.028273765,628.272,6779.67471636
304.362,1960,156.267502438,-630.832,1960,628.134,6567.57367981,446.831,6299.61558755,0.96964,184.267,628.15805078,4.6041461292,4273.23381175,4273.23381175,4273.23381175,628.158052013,0.0,503.860089203,628.133,6897.38242848
304.464,1961,1665.60689351,-630.698,1961,628.17,6298.59111267,442.905,1327.63439651,0.972176,184.374,628.161876787,4.63050083796,4177.34087188,4177.34087188,4177.34087188,628.162501578,0.0,503.29567338,628.168,7135.10598679
304.633,1962,196.49022082,-630.863,1962,628.234,6872.43678138,370.022,6634.56975264,0.969513,184.379,628.248684051,4.34642421984,1397.60795014,1397.60795014,1397.60795014,628.248715543,0.0,496.758693266,628.232,7251.55923821
304.776,1963,2571.12469406,-630.235,1963,627.593,3604.29751878,438.043,225.880080303,0.98529,184.425,627.60544775,4.55418702237,4080.83007603,4080.83007603,4080.83007603,627.605474649,0.0,381.23734495,627.593,6364.71145107
304.899,1964,185.277087327,-629.435,1964,626.826,6727.22243431,431.266,6404.86649105,0.973364,184.532,626.829405492,4.55646051425,2644.6088568,2644.6088568,2644.6088568,626.829493885,0.0,496.276706556,626.826,7013.75547782
304.97,1965,131.297676298,-629.865,1965,627.279,6732.96454643,332.696,6535.50306166,0.973778,184.52,627.276992379,4.33445075995,4298.59173726,4298.59173726,4298.59173726,627.277025224,0.0,494.742665741,627.278,6978.40068504
305.029,1966,2025.88857882,-631.112,1966,628.493,4754.78225028,329.859,1203.37227147,0.975697,184.578,628.508436308,4.22282506829,4424.86840529,4424.86840529,4424.86840529,628.50871574,0.0,414.598250048,628.492,6422.71991966
305.217,1967,1149.10388469,-630.256,1967,627.666,5862.4492094,505.734,2722.42130471,0.968841,184.56,627.679408105,4.86785035506,4212.00618171,4212.00618171,4212.00618171,627.680054917,0.0,474.465085333,627.666,6551.20958073
305.317,1968,158.861834986,-629.806,1968,627.244,6969.49120302,410.198,6701.91536135,0.964892,184.652,627.243471794,4.44212621338,4355.09212748,4355.09212748,4355.09212748,627.243869238,0.0,502.916850104,627.244,7241.3408478
305.423,1969,132.332978175,-629.599,1969,627.08,6888.29450089,407.041,6728.55975921,0.9702,184.732,627.088348473,4.64542182616,3397.49602435,3397.49602435,3397.49602435,627.088380901,0.0,503.331511248,627.079,7196.69721134
305.489,1970,164.912435129,-629.711,1970,627.136,6584.35374235,435.988,6328.10400808,0.970154,184.704,627.142939162,4.60590129823,4620.96283875,4620.96283875,4620.96283875,627.144103012,0.0,477.562773379,627.134,6865.58450764
305.584,1971,1126.95922887,-629.897,1971,627.238,5542.101133,427.644,2763.85448367,0.970386,184.677,627.233796796,4.54599653581,4094.64953954,4094.64953954,4094.64953954,627.233899582,0.0,417.899745104,627.236,6214.40020425
305.678,1972,1627.0661789,-630.649,1972,628.116,6328.59068828,353.195,1460.69370946,0.968638,184.857,628.127251474,4.36771617079,4272.66752338,4272.66752338,4272.66752338,628.12742818,0.0,494.929416928,628.114,7049.81334728
305.792,1973,1627.62272019,-629.497,1973,626.837,5810.57413519,466.026,954.633244106,0.970544,185.009,626.860459848,4.60990138134,3859.98732401,3859.98732401,3859.98732401,626.860718655,0.0,478.679259361,626.835,6615.56430527
305.905,1974,145.66153676,-629.879,1974,627.129,6597.38037058,428.964,6396.44067136,0.968591,185.019,627.127202658,4.66776628084,4196.48543506,4196.48543506,4196.48543506,627.12837178,0.0,491.801877237,627.127,6898.46282973
305.993,1975,1912.72819877,-630.174,1975,627.541,6434.91930237,321.579,721.865190186,0.966749,185.014,627.533669856,4.25396925468,3920.76378378,3920.76378378,3920.76378378,627.534804278,0.0,511.898402099,627.539,7352.4486666
306.15,1976,2740.57904893,-630.014,1976,627.282,4925.47934783,425.435,346.923645014,0.976042,185.133,627.297377708,4.58127373333,1034.06283899,1034.06283899,1034.06283899,627.298518795,0.0,471.287783693,627.281,6891.63494935
306.253,1977,2428.28595146,-630.367,1977,627.66,5390.89360703,382.111,482.228641261,0.975351,185.191,627.661077278,4.42226427074,4170.22789455,4170.22789455,4170.22789455,627.662640677,0.0,485.725383113,627.659,7050.75668143
306.263,1978,161.472767473,-631.644,1978,629.028,7036.06724641,336.298,6790.93538991,0.969485,185.225,629.028338219,4.3073632814,4013.95413373,4013.95413373,4013.95413373,629.029085215,0.0,513.954070819,629.024,7301.01119684
306.444,1979,731.725783288,-630.075,1979,627.4,6609.17298687,446.591,4450.99447626,0.969094,185.247,627.414193649,4.67834968775,4350.58333008,4350.58333008,4350.58333008,627.414492225,0.0,516.456092258,627.399,7096.17531283
306.551,1980,385.71345032,-630.212,1980,627.536,6319.79213645,394.171,5465.01374918,0.968066,185.296,627.523388691,4.51097632304,4293.88381559,4293.88381559,4293.88381559,627.525111171,0.0,466.833681704,627.531,6679.9204775
306.694,1981,1693.99775971,-630.73,1981,627.99,5002.9777145,449.908,1046.5078069,0.969934,185.331,628.000751139,4.66377768839,4163.18768282,4163.18768282,4163.18768282,628.005093375,0.0,457.194610014,627.985,6446.57763104
306.736,1982,1261.53614181,-630.417,1982,627.709,5657.37699872,447.413,2763.03373819,0.968245,185.319,627.698966488,4.64217568759,3834.74555195,3834.74555195,3834.74555195,627.699059929,0.0,467.555152926,627.708,6505.52936494
306.789,1983,522.509580459,-630.963,1983,628.388,5625.58272654,363.726,4206.26980721,0.966624,185.377,628.391648443,4.34786781829,4166.22325046,4166.22325046,4166.22325046,628.392191283,0.0,449.093465787,628.385,6254.26522858
306.875,1984,1045.26583796,-631.161,1984,628.53,5051.62439648,403.776,2479.75033802,0.96946,185.538,628.539364614,4.5055112883,3906.05376688,3906.05376688,3906.05376688,628.541375564,0.0,432.037427823,628.528,5985.83187777
307.007,1985,2112.65331141,-630.52,1985,627.711,4467.70158068,383.926,434.876051499,0.97649,185.523,627.729115966,4.58029489398,3754.81419101,3754.81419101,3754.81419101,627.72977226,0.0,409.985181699,627.71,6580.63820751
307.099,1986,1502.75800965,-630.956,1986,628.255,3728.37789486,462.805,1097.65701888,0.976869,185.587,628.249959586,4.6613971734,4417.60107944,4417.60107944,4417.60107944,628.258298495,0.0,409.544594395,628.248,5862.71579869
307.178,1987,1743.93233743,-630.168,1987,627.52,4319.03874638,477.06,823.962848275,0.972543,185.654,627.537835394,4.71817458058,4444.79312755,4444.79312755,4444.79312755,627.537882556,0.0,423.570881118,627.519,6341.78199022
307.323,1988,1222.08565416,-629.195,1988,626.551,5835.41275109,528.945,3015.68098555,0.969738,185.755,626.548334729,4.81090307798,890.522377129,890.522377129,890.522377129,626.548416851,0.0,486.672285847,626.547,6608.53847844
307.428,1989,455.919598913,-630.085,1989,627.287,6264.91140172,477.892,5229.01679425,0.966319,185.741,627.301337723,4.68249002012,3698.21719889,3698.21719889,3698.21719889,627.302895203,0.0,471.747330336,627.286,6936.35112072
307.554,1990,1878.66911945,-630.499,1990,627.736,6030.75398058,489.181,426.603763116,0.969041,185.776,627.739249264,4.70325355143,4034.96741245,4034.96741245,4034.96741245,627.740398627,0.0,488.300274276,627.732,7090.07879159
307.661,1991,116.227700542,-630.305,1991,627.461,6832.69053092,470.611,6680.93199262,0.964929,185.901,627.466607378,4.68358412761,3619.30375985,3619.30375985,3619.30375985,627.468100735,0.0,512.010427692,627.458,7009.11743933
307.753,1992,2430.09035504,-630.124,1992,627.426,3984.0748834,421.515,143.587748219,0.977237,185.933,627.424958937,4.64476876929,4205.26507017,4205.26507017,4205.26507017,627.428438914,0.0,466.421225038,627.416,6656.4230549
307.853,1993,1759.11691636,-630.585,1993,627.865,5094.86720693,408.24,798.860477333,0.974407,186.0,627.866635558,4.49981837433,3863.62392954,3863.62392954,3863.62392954,627.872147219,0.0,452.731276627,627.858,6381.85732253
307.925,1994,201.491669693,-630.455,1994,627.682,6483.42045067,467.548,6100.10875794,0.968939,186.046,627.687821601,4.66456887555,3941.92749429,3941.92749429,3941.92749429,627.688652249,0.0,487.40350091,627.68,6757.76263156
308.012,1995,208.703785365,-630.605,1995,628.025,6408.85011088,393.388,6137.13440979,0.969743,186.068,628.02930202,4.48252888134,4308.44528954,4308.44528954,4308.44528954,628.031646063,0.0,476.209924671,628.022,6683.7577386
308.083,1996,177.179024553,-630.609,1996,627.966,6467.54056642,447.067,6132.7554987,0.970227,186.093,627.964399198,4.55646448919,4144.5430824,4144.5430824,4144.5430824,627.964694022,0.0,453.382709994,627.963,6752.57661926
308.176,1997,168.466907593,-630.42,1997,627.752,6604.22692063,435.834,6329.09203335,0.966388,186.093,627.762200175,4.4976422103,4236.66146181,4236.66146181,4236.66146181,627.762241583,0.0,500.350980863,627.752,6901.69417127
308.217,1998,219.350569378,-629.805,1998,627.269,6604.00325695,387.265,6142.00748731,0.969396,186.192,627.281344162,4.32051746911,3632.87504124,3632.87504124,3632.87504124,627.281586908,0.0,483.235941659,627.268,6900.47425453
308.351,1999,1518.66035277,-630.365,1999,627.724,5861.81046433,449.989,2821.41841918,0.971382,186.244,627.712095655,4.53393738227,4134.75690698,4134.75690698,4134.75690698,627.716588548,0.0,470.957817352,627.722,7061.44053797
308.509,2000,720.86206816,-630.446,2000,627.693,5726.1205579,494.847,3690.76451487,0.970654,186.282,627.727462481,4.69987303969,3947.21753834,3947.21753834,3947.21753834,627.727821929,0.0,455.941693375,627.693,6339.88487217
308.637,2001,2128.19325738,-630.087,2001,627.35,5653.06315822,527.099,-667.492409095,0.97143,186.311,627.362122935,4.79357319137,4244.92522877,4244.92522877,4244.92522877,627.362887938,0.0,419.575760655,627.347,6700.48287695
308.718,2002,95.7211878695,-630.619,2002,627.993,6652.07119286,406.76,6499.62355972,0.973975,186.259,627.986130098,4.43671247976,4247.5984091,4247.5984091,4247.5984091,627.989125758,0.0,496.846086981,627.99,6791.69187326
308.854,2003,319.131785139,-630.588,2003,627.927,6726.95662075,399.938,6002.75539434,0.970235,186.329,627.936449699,4.48475947276,4068.58240231,4068.58240231,4068.58240231,627.937551559,0.0,495.69730363,627.927,7104.13491808
309.037,2004,148.699625684,-630.336,2004,627.693,6950.568094,427.873,6732.11507258,0.968471,186.391,627.701999994,4.58041807086,4722.7436034,4722.7436034,4722.7436034,627.702771958,0.0,509.913427357,627.691,7211.23882317
309.144,2005,594.246313075,-630.03,2005,627.351,6580.72059988,426.32,4898.45271686,0.971078,186.473,627.349760623,4.55054645879,4360.58314348,4360.58314348,4360.58314348,627.352851621,0.0,503.639109704,627.348,7162.39357282
309.305,2006,1218.21034863,-631.349,2006,628.64,6447.24476411,326.965,3077.57538693,0.967262,186.523,628.638914875,4.2314726822,3842.11400285,3842.11400285,3842.11400285,628.641879209,0.0,498.240388291,628.633,7209.17726257
309.473,2007,233.562899821,-630.542,2007,627.843,6789.9454582,491.605,6215.18110026,0.966497,186.531,627.855816067,4.78713941708,3400.26335657,3400.26335657,3400.26335657,627.858071879,0.0,484.949052403,627.837,7043.34756796
309.49,2008,202.272317265,-630.95,2008,628.251,6510.28064503,332.71,6122.36668663,0.96666,186.617,628.253729522,4.29101068504,3997.32635261,3997.32635261,3997.32635261,628.255707396,0.0,482.859596102,628.248,6832.28111865
309.612,2009,1619.49598314,-630.754,2009,628.01,6299.03838119,494.419,1699.59263147,0.969862,186.588,628.014617806,4.81018221045,4310.82426651,4310.82426651,4310.82426651,628.014701082,0.0,536.011124363,628.007,7195.10946593
309.713,2010,255.731864853,-630.241,2010,627.627,6985.48737287,430.835,6502.78239774,0.959925,186.623,627.622149532,4.54609232276,4058.00713311,4058.00713311,4058.00713311,627.622376534,0.0,503.594323402,627.625,7315.63528646
309.835,2011,1780.25746354,-629.618,2011,626.988,5965.75586251,390.921,680.685135045,0.965762,186.694,626.990908812,4.45710960723,3887.94383821,3887.94383821,3887.94383821,626.990964022,0.0,493.329784358,626.987,6807.08041805
309.987,2012,1031.39256285,-630.684,2012,628.047,6333.04010904,433.584,3268.88598564,0.968952,186.746,628.062490382,4.58956910417,4348.81212617,4348.81212617,4348.81212617,628.062818709,0.0,498.998719645,628.046,6968.51559256
310.062,2013,1685.6420825,-630.773,2013,628.09,5848.981433,396.474,2843.06232523,0.971819,186.759,628.097363461,4.41338213273,4015.02675712,4015.02675712,4015.02675712,628.098273575,0.0,511.846266423,628.089,7217.72124943
310.158,2014,1858.77844826,-630.35,2014,627.716,5672.71019262,404.502,1794.26527092,0.972317,186.771,627.715274662,4.42547160106,4057.06762371,4057.06762371,4057.06762371,627.716379306,0.0,483.788201944,627.714,6890.91031855
310.245,2015,339.196419077,-630.731,2015,628.178,6522.87954102,475.708,5570.89039151,0.968519,186.724,628.195012875,4.67744895243,3794.95663084,3794.95663084,3794.95663084,628.196047376,0.0,498.724691646,628.176,6789.80577766
310.417,2016,1548.83194219,-630.01,2016,627.403,5604.38850871,406.472,1637.19339704,0.975772,186.855,627.406381704,4.46969805156,3798.57485163,3798.57485163,3798.57485163,627.406428403,0.0,458.836357014,627.402,6584.66875691
310.479,2017,296.486969201,-630.506,2017,627.86,6065.6212902,362.497,5312.99365235,0.974144,186.902,627.863862703,4.31868096517,3984.33424798,3984.33424798,3984.33424798,627.865182,0.0,437.4658536,627.856,6487.19057016
310.579,2018,1427.93273774,-630.458,2018,627.839,5790.67534722,468.047,1512.61854471,0.971181,186.975,627.842335701,4.69535776204,3577.86205604,3577.86205604,3577.86205604,627.845024128,0.0,463.807152384,627.837,6426.52746236
310.675,2019,156.12660885,-630.263,2019,627.494,6801.84102077,377.275,6470.40165574,0.970736,187.065,627.497194892,4.34937206656,3908.97780303,3908.97780303,3908.97780303,627.497568317,0.0,512.21782418,627.494,7045.95942483
310.798,2020,238.514593714,-630.198,2020,627.478,6547.91024703,413.037,6073.09438154,0.965128,187.124,627.482932772,4.50183927645,1286.54672002,1286.54672002,1286.54672002,627.483204781,0.0,476.610325232,627.475,6876.81192562
310.873,2021,1370.25561618,-630.406,2021,627.786,4949.11924451,403.169,934.615918611,0.977352,187.215,627.81156919,4.42151396296,3917.76891847,3917.76891847,3917.76891847,627.812030785,0.0,410.199834605,627.784,5778.7287142
310.983,2022,500.607139005,-629.814,2022,627.207,5950.02535939,399.751,4548.27765546,0.974582,187.24,627.208753708,4.52395953086,4313.99486504,4313.99486504,4313.99486504,627.208945566,0.0,460.992035263,627.205,6394.18264732
311.112,2023,545.804512892,-631.417,2023,628.718,6410.2678305,408.543,4834.64002192,0.966749,187.259,628.71311622,4.56344279654,4357.20236425,4357.20236425,4357.20236425,628.715076514,0.0,483.229544516,628.718,6872.83512852
311.222,2024,170.734086468,-630.078,2024,627.466,6444.6873846,440.915,6087.66365902,0.973992,187.291,627.476419085,4.60117576613,3954.78926195,3954.78926195,3954.78926195,627.478409817,0.0,464.386565782,627.463,6677.23890672
311.29,2025,1703.70077741,-630.124,2025,627.488,5610.74593763,328.51,558.623419913,0.974236,187.415,627.493456821,4.2699538891,3865.44088119,3865.44088119,3865.44088119,627.493525112,0.0,429.87147032,627.487,6682.19337419
311.417,2026,1188.3585114,-630.113,2026,627.356,5719.50644549,391.814,2867.85157275,0.970932,187.486,627.364800913,4.51968439117,4054.77887454,4054.77887454,4054.77887454,627.366152999,0.0,425.627293936,627.353,6610.48661388
311.556,2027,1264.59320238,-630.612,2027,627.926,5482.16334072,453.329,1742.75777525,0.970348,187.487,627.924680373,4.76927867283,3863.26500872,3863.26500872,3863.26500872,627.927681749,0.0,440.291627816,627.918,6218.48701484
311.666,2028,238.917852048,-630.562,2028,627.909,6067.11961661,519.391,5512.4829783,0.973861,187.488,627.914801964,4.90493420892,4113.28784016,4113.28784016,4113.28784016,627.91687889,0.0,429.925708498,627.907,6331.34434091
311.731,2029,1672.91721072,-629.924,2029,627.321,5709.86925074,371.978,1592.59809523,0.976776,187.524,627.33879575,4.44072574315,4147.26089817,4147.26089817,4147.26089817,627.339309782,0.0,483.855558987,627.319,6709.46593613
311.889,2030,90.0626056974,-630.808,2030,628.164,6512.48403477,455.426,6421.62514864,0.972758,187.593,628.164109848,4.73655930491,4092.14796669,4092.14796669,4092.14796669,628.165548534,0.0,501.14462647,628.162,6728.54731677
311.987,2031,92.5644321724,-630.651,2031,628.096,6715.50156125,481.697,6545.96334406,0.973547,187.648,628.094959095,4.89847789081,4111.75606333,4111.75606333,4111.75606333,628.09555347,0.0,514.169413144,628.094,6826.52196547
312.056,2032,179.671337361,-630.282,2032,627.643,7040.64299418,350.481,6805.68434792,0.968708,187.735,627.645891063,4.38717059277,3875.48646968,3875.48646968,3875.48646968,627.647462601,0.0,532.76595307,627.639,7301.12384156
312.222,2033,193.850388304,-630.929,2033,628.348,6760.73742476,470.788,6581.38015677,0.970391,187.684,628.348411426,4.76525097308,4336.59230558,4336.59230558,4336.59230558,628.352998657,0.0,511.911472525,628.341,7164.98428042
