AveragePolicySurr,QFunRegParamNorm,AverageQLoss,AverageAbsY,PolicyRegParamNorm,AverageY,Epoch,MaxEsReturn,AverageAction,StdEsReturn,AverageAbsQ,AverageDiscountedReturn,AverageAbsQYDiff,MinReturn,MinEsReturn,StdReturn,AverageQ,AverageReturn,MaxReturn,AverageEsReturn,Iteration
-576.013,321.074,438.123,573.809238341,221.351,573.301154189,3165,4203.94658611,0.940065,0.0,573.807,515.469023135,4.7905477612,409.308890804,4203.94658611,2082.72148848,573.298,5343.01465237,6896.69644166,4203.94658611,3165
-576.209,321.157,331.025,574.00838913,221.342,573.502925847,3166,656.384353557,0.934283,0.0,574.004,500.503606494,4.59412372707,2980.91568466,656.384353557,1054.47605786,573.498,5854.05625654,6760.85129377,656.384353557,3166
-577.146,321.208,363.747,574.89326819,221.219,574.404983986,3167,4480.89071543,0.931586,0.0,574.897,477.588147405,4.6424500696,3972.15400535,4480.89071543,725.205262286,574.41,6115.11237417,6576.47740788,4480.89071543,3167
-576.366,321.271,320.596,574.082156359,221.263,573.571934466,3168,4088.17013754,0.948176,0.0,574.076,500.957088575,4.52532130299,-136.816182546,4088.17013754,2392.15780373,573.565,4428.62438093,6770.11192637,4088.17013754,3168
-575.281,321.319,365.371,573.112141697,221.301,572.598777796,3169,2831.36491534,0.951887,0.0,573.107,437.286994516,4.69740370471,-433.383618666,2831.36491534,2973.86076729,572.596,4148.10832848,6843.24698395,2831.36491534,3169
-576.216,321.412,351.339,573.996369635,221.303,573.523755729,3170,4027.54900332,0.93693,0.0,573.999,483.449431401,4.60334448596,666.989040472,4027.54900332,1835.30142738,573.525,5194.26623791,6496.75052435,4027.54900332,3170
-575.884,321.542,401.98,573.634768761,221.364,573.13592653,3171,2228.26225939,0.970561,0.0,573.627,437.214851886,4.80755131072,-82.0288037383,2228.26225939,2428.86884982,573.128,2735.82264694,6471.77680477,2228.26225939,3171
-575.415,321.571,397.318,573.200093409,221.426,572.685560914,3172,3548.6263319,0.934386,0.0,573.202,495.343831193,4.75928125721,2774.3007775,3548.6263319,1047.83027045,572.688,5883.03672636,6442.10568428,3548.6263319,3172
-576.135,321.633,393.898,573.878215326,221.518,573.396715818,3173,3754.63521381,0.945664,0.0,573.873,425.532099932,4.73673518101,-542.062638733,3754.63521381,2319.21863077,573.392,4395.48455667,6016.69683891,3754.63521381,3173
-576.561,321.673,396.928,574.264225356,221.527,573.797744811,3174,3609.46692382,0.950775,0.0,574.262,434.421673401,4.72231590052,-74.5025988733,3609.46692382,2450.46870236,573.795,4296.14604583,6230.77718652,3609.46692382,3174
-576.173,321.761,366.788,573.897696187,221.474,573.407299726,3175,4138.07271468,0.936296,0.0,573.9,491.775295808,4.65630004527,3819.02712555,4138.07271468,746.762415802,573.408,6012.6582156,6562.13204828,4138.07271468,3175
-576.022,321.851,404.706,573.820880131,221.536,573.287942242,3176,3710.98014478,0.955477,0.0,573.818,409.26427252,4.81784667622,-483.700216003,3710.98014478,2632.43630432,573.286,3989.32836211,6345.02046763,3710.98014478,3176
-576.445,321.978,381.721,574.17360817,221.52,573.664790149,3177,4135.88181797,0.962517,0.0,574.167,405.118827783,4.78542306133,-497.522084169,4135.88181797,2591.61035357,573.658,3159.70472968,6449.39979415,4135.88181797,3177
-576.885,322.058,297.592,574.678398576,221.62,574.169085985,3178,3689.04033614,0.95516,0.0,574.677,465.372243604,4.47063768936,-469.477505217,3689.04033614,2790.53438984,574.166,4412.26041925,6875.05858232,3689.04033614,3178
-576.734,322.142,370.295,574.527148978,221.723,573.994219302,3179,4025.38572445,0.943544,0.0,574.532,417.924056686,4.69619612139,-517.152703599,4025.38572445,1923.22137838,574.0,5217.16863741,6158.10451231,4025.38572445,3179
-575.538,322.239,475.754,573.496617395,221.794,572.93445602,3180,3951.86846995,0.933046,0.0,573.498,469.899042693,5.00655620774,1125.95607642,3951.86846995,1447.86849509,572.937,5274.16467776,6217.46739212,3951.86846995,3180
-576.554,322.359,343.24,574.406333464,221.811,573.838096172,3181,3983.1538994,0.942654,0.0,574.406,434.379231698,4.65040008445,-549.794324479,3983.1538994,2439.71124035,573.837,5127.74158926,6638.1615208,3983.1538994,3181
-577.184,322.381,301.486,575.00770008,221.941,574.425646698,3182,3654.17103571,0.944949,0.0,574.992,496.286301121,4.5760706307,640.499283726,3654.17103571,2352.45827468,574.413,4675.97895708,6749.83862257,3654.17103571,3182
-577.798,322.456,311.213,575.614393786,221.936,575.045013633,3183,4076.77608064,0.936967,0.0,575.616,497.301469151,4.60052835694,687.183263356,4076.77608064,1784.68176624,575.045,5464.29796146,6724.14304839,4076.77608064,3183
-577.568,322.552,366.977,575.372045774,221.949,574.815578065,3184,4333.42136263,0.95457,0.0,575.368,443.823418011,4.73891424057,-512.005654448,4333.42136263,3134.07685096,574.811,4087.89948792,6802.22876171,4333.42136263,3184
-576.935,322.633,332.208,574.767543661,222.025,574.209877486,3185,1831.8643572,0.951284,0.0,574.767,390.722464035,4.65977694456,-544.655597521,1831.8643572,2778.65342034,574.211,4731.78277047,6708.10101045,1831.8643572,3185
-576.94,322.666,382.953,574.769175711,222.069,574.193383027,3186,3951.73083531,0.947586,0.0,574.765,429.206469573,4.84311943544,-476.826049131,3951.73083531,2280.98511602,574.191,4252.74925879,6478.20671479,3951.73083531,3186
-577.772,322.757,350.837,575.503244359,222.018,574.943288901,3187,3708.94619294,0.947703,0.0,575.511,442.109262946,4.74256992848,-489.26640203,3708.94619294,2361.03157817,574.948,4112.67129906,6224.13433153,3708.94619294,3187
-576.682,322.819,353.912,574.460923741,222.039,573.890498591,3188,3354.99868017,0.954325,0.0,574.445,429.601699179,4.78503423265,-298.691750934,3354.99868017,2292.04949249,573.873,3609.449908,6179.59569298,3354.99868017,3188
-577.455,322.904,357.217,575.247346614,222.075,574.658620937,3189,3774.16176501,0.931883,0.0,575.244,455.057127512,4.73381948742,1778.80416739,3774.16176501,1478.23478183,574.656,5679.84723509,6642.09478298,3774.16176501,3189
-577.631,322.929,327.511,575.487202038,222.175,574.863335424,3190,3850.97785699,0.926231,0.0,575.492,524.560020404,4.64995859133,4463.99892798,3850.97785699,639.169094726,574.868,6233.49804098,6805.08372478,3850.97785699,3190
-576.535,322.985,419.909,574.487993872,222.271,573.871375828,3191,4154.79206039,0.946504,0.0,574.486,488.806690208,4.87690319728,739.442343831,4154.79206039,2350.29971357,573.869,4386.46934776,6713.57875792,4154.79206039,3191
-576.64,323.073,345.159,574.528847614,222.287,573.943432796,3192,3686.81311113,0.945,0.0,574.523,443.206730229,4.67102815311,-462.064210367,3686.81311113,2581.30037793,573.938,4635.0395104,6476.08477589,3686.81311113,3192
-576.927,323.169,378.284,574.808446119,222.347,574.159880934,3193,4343.20665857,0.936936,0.0,574.8,477.063138108,4.77161862997,372.935271402,4343.20665857,1815.75776333,574.153,5596.22787741,6599.89902945,4343.20665857,3193
-577.055,323.239,350.932,574.893125631,222.441,574.255789936,3194,2466.28231929,0.936357,0.0,574.899,463.040065009,4.74766137215,984.43461025,2466.28231929,1966.22563112,574.263,4783.89989418,6306.30213488,2466.28231929,3194
-577.859,323.304,339.292,575.674876897,222.514,575.065445972,3195,4174.23976503,0.940889,0.0,575.671,380.295347634,4.67741833441,-542.960609054,4174.23976503,2244.32071462,575.062,4353.57067233,5786.30710811,4174.23976503,3195
-576.737,323.369,378.438,574.682705447,222.52,574.020031945,3196,3258.9461498,0.946968,0.0,574.673,388.533340015,4.72624166905,-526.132049492,3258.9461498,2597.90214481,574.015,3694.19694313,6261.92029594,3258.9461498,3196
-577.08,323.45,333.105,574.900764866,222.506,574.282789035,3197,-343.300330901,0.92773,0.0,574.897,432.129054088,4.62907238343,-118.935718443,-343.300330901,1852.52663509,574.28,5226.07218935,6394.25892246,-343.300330901,3197
-576.866,323.527,398.53,574.76796715,222.513,574.050493923,3198,3571.62544298,0.921607,0.0,574.764,498.112634624,4.78974665164,6027.31981834,3571.62544298,183.644697561,574.046,6332.86242342,6619.97817584,3571.62544298,3198
-576.234,323.592,356.996,574.179483015,222.564,573.464971473,3199,3819.22408593,0.929282,0.0,574.19,485.018021566,4.76732120904,1286.54913043,3819.22408593,1532.85628648,573.472,5849.3807257,6633.99644272,3819.22408593,3199
-577.085,323.698,371.832,574.916498141,222.62,574.254507252,3200,4183.84122462,0.92195,0.0,574.911,455.017407687,4.76633236703,1548.82739001,4183.84122462,1338.9171484,574.246,5524.70145843,6358.84524973,4183.84122462,3200
-577.108,323.777,380.799,575.020856229,222.623,574.319051505,3201,3765.98429945,0.9347,0.0,575.018,505.507793664,4.81153754525,431.052184945,3765.98429945,2026.39715528,574.321,5452.88572834,6925.51383515,3765.98429945,3201
-577.306,323.868,397.672,575.197686054,222.561,574.519558672,3202,4181.16031472,0.943406,0.0,575.194,456.556182942,4.86037742761,-520.018391446,4181.16031472,2318.44566138,574.515,4971.90654902,6659.14151345,4181.16031472,3202
-577.261,323.935,370.258,575.106212959,222.719,574.41361926,3203,4018.73930071,0.946947,0.0,575.113,414.697136058,4.7847432399,-510.319133827,4018.73930071,2693.63748339,574.42,4807.41400565,6654.65604861,4018.73930071,3203
-577.64,324.033,316.924,575.481444546,222.857,574.818169454,3204,3377.0864458,0.920849,0.0,575.469,513.948225626,4.65175739734,5975.41807192,3377.0864458,246.554051417,574.807,6407.34573655,6826.6320542,3377.0864458,3204
-577.176,324.101,364.283,574.980825464,222.787,574.336837729,3205,3929.61038247,0.922755,0.0,574.979,490.78849561,4.81288947142,3256.97710906,3929.61038247,884.06861284,574.335,5873.0084877,6352.82897281,3929.61038247,3205
-578.697,324.17,383.517,576.436810098,222.915,575.74920002,3206,3955.03137557,0.934103,0.0,576.435,441.921087955,4.87522281953,-518.470615877,3955.03137557,2076.6846082,575.746,5562.82030725,6706.72195528,3955.03137557,3206
-577.97,324.267,370.338,575.729477089,222.932,575.038337091,3207,3712.05058117,0.942699,0.0,575.731,447.319917517,4.76143904643,-510.040544232,3712.05058117,2643.13839956,575.038,5055.53371262,6701.90052858,3712.05058117,3207
-578.511,324.316,419.026,576.285636089,222.989,575.661566774,3208,4234.37012699,0.932215,0.0,576.274,514.621120633,4.9613603549,4621.50978333,4234.37012699,608.85621762,575.651,6041.66918479,6551.68711245,4234.37012699,3208
-579.039,324.412,367.465,576.851018528,223.044,576.227468232,3209,3514.21219594,0.949631,0.0,576.847,397.138425805,4.76386984144,-534.428832274,3514.21219594,2660.74204272,576.223,4783.26504629,6254.95887129,3514.21219594,3209
-578.594,324.482,319.153,576.439625932,223.027,575.792091095,3210,4034.55540291,0.964994,0.0,576.433,321.84646261,4.66645881907,-536.556769453,4034.55540291,2774.78245344,575.785,2913.05412263,6069.95058125,4034.55540291,3210
-578.763,324.539,385.593,576.534578082,223.207,575.892541108,3211,3323.39208392,0.935763,0.0,576.538,508.003461289,4.85238607662,1526.98105945,3323.39208392,1474.18698543,575.895,5919.2424804,6765.25789761,3323.39208392,3211
-579.592,324.616,345.822,577.307006465,223.236,576.698441558,3212,4106.81649249,0.94249,0.0,577.304,460.548548203,4.6927997471,-523.527810253,4106.81649249,2191.91199969,576.694,5359.01513054,6729.30667963,4106.81649249,3212
-578.727,324.725,386.833,576.514445373,223.221,575.859573872,3213,4264.19840371,0.943794,0.0,576.503,470.898175965,4.82642188421,2240.52947296,4264.19840371,1179.6784221,575.847,5668.4866857,6392.75257974,4264.19840371,3213
-577.285,324.789,373.905,575.123532706,223.266,574.416114008,3214,2555.05667609,0.941845,0.0,575.127,433.277076784,4.79851008132,-308.048124239,2555.05667609,1995.65378544,574.417,5028.05662249,6429.78371427,2555.05667609,3214
-578.363,324.848,357.672,576.224637106,223.294,575.511973929,3215,2201.52931436,0.955846,0.0,576.219,343.847742909,4.74710267508,-532.234113699,2201.52931436,2919.0099169,575.506,3827.03758444,6359.59494993,2201.52931436,3215
-578.189,324.904,397.629,576.146548213,223.265,575.393380671,3216,4378.04925306,0.929372,0.0,576.141,457.767241429,4.82877004031,-516.624960051,4378.04925306,2056.95374097,575.388,5610.03453354,6869.9385953,4378.04925306,3216
-578.692,324.928,347.192,576.62862648,223.29,575.924500671,3217,4116.39403187,0.931645,0.0,576.618,460.110646762,4.69948463749,5665.61572777,4116.39403187,213.588550378,575.916,5972.66535572,6324.55395668,4116.39403187,3217
-578.762,324.971,392.713,576.692387308,223.42,575.985575631,3218,3731.3165452,0.936247,0.0,576.689,492.023299595,4.8701247035,2253.41388617,3731.3165452,1173.62030551,575.98,5753.56327677,6374.0138861,3731.3165452,3218
-579.638,325.055,374.134,577.575644873,223.433,576.841257904,3219,4015.07001772,0.940428,0.0,577.575,486.146022884,4.72627578095,3208.54267252,4015.07001772,1010.60703296,576.841,5802.91972631,6708.10957034,4015.07001772,3219
-579.256,325.13,378.507,577.193414897,223.546,576.447591058,3220,4865.59886808,0.954557,0.0,577.185,345.863182766,4.82446176507,-562.544563424,4865.59886808,3017.18432389,576.44,3566.80267965,6193.19020897,4865.59886808,3220
-579.185,325.172,370.114,577.061989657,223.57,576.329543274,3221,939.55354612,0.9385,0.0,577.055,467.868271746,4.81503010545,-531.006746518,939.55354612,2150.46956336,576.322,5494.69323901,6702.86814826,939.55354612,3221
-579.16,325.252,403.202,577.081493535,223.618,576.317885434,3222,4409.93797722,0.950815,0.0,577.082,470.045612494,4.84959297712,797.943352057,4409.93797722,1858.29342201,576.319,4637.50535243,6351.64359741,4409.93797722,3222
-578.669,325.269,361.992,576.64088159,223.71,575.863211835,3223,4001.32123328,0.949929,0.0,576.64,410.572476999,4.72904828921,-541.252777088,4001.32123328,2782.19944545,575.861,4263.77993774,6365.68871006,4001.32123328,3223
-579.365,325.343,439.314,577.247394816,223.795,576.528561545,3224,4119.51170716,0.947055,0.0,577.231,500.599993707,4.96159771893,1601.35010921,4119.51170716,1789.95818518,576.511,4997.72844844,6688.56348914,4119.51170716,3224
-579.026,325.417,344.327,576.875923577,223.821,576.153871233,3225,3993.40627445,0.948579,0.0,576.875,436.80978173,4.71127760305,-542.901311414,3993.40627445,2478.14319417,576.152,4695.31242207,6518.96421681,3993.40627445,3225
-580.101,325.521,399.15,577.953782111,223.829,577.204749616,3226,3888.22007695,0.955068,0.0,577.943,487.395361234,4.89711362604,1125.50206602,3888.22007695,2265.99253693,577.192,4666.54007044,6747.36311359,3888.22007695,3226
-579.396,325.586,390.109,577.28598735,223.8,576.529746345,3227,4366.96919938,0.962676,0.0,577.288,410.963414137,4.84954182432,240.3344271,4366.96919938,2090.03138087,576.529,3124.983507,5760.82451985,4366.96919938,3227
-580.614,325.679,309.895,578.545187312,223.88,577.800126207,3228,4012.0029877,0.953917,0.0,578.538,495.633881341,4.63142355309,741.177326193,4012.0029877,2269.7782165,577.793,4446.2293375,6853.59231367,4012.0029877,3228
-580.216,325.726,344.762,578.159395909,223.895,577.365587723,3229,3913.23465585,0.94137,0.0,578.156,477.156896702,4.76604263251,5352.5172881,3913.23465585,381.354351715,577.361,6032.38724402,6540.24698061,3913.23465585,3229
-580.24,325.798,355.527,578.224370969,223.893,577.437542579,3230,4097.29818827,0.937071,0.0,578.211,467.282584182,4.75037283714,2541.96318891,4097.29818827,1102.31797637,577.424,5834.83778906,6329.13546148,4097.29818827,3230
-580.182,325.876,362.098,578.145753343,223.903,577.375128358,3231,1116.45943875,0.945509,0.0,578.149,457.466874235,4.77146195851,-561.041164667,1116.45943875,2118.30005933,577.379,5441.31080952,6719.09514103,1116.45943875,3231
-579.61,325.912,370.55,577.593229447,223.86,576.781084756,3232,4293.73084114,0.935659,0.0,577.585,474.761862092,4.81005425666,-332.144001723,4293.73084114,2081.75144781,576.772,5140.9648933,6526.57903843,4293.73084114,3232
-580.488,325.989,338.511,578.480987508,223.82,577.675749834,3233,4356.00680907,0.938204,0.0,578.479,479.811626486,4.74053572591,5784.24091042,4356.00680907,248.036598985,577.674,6268.48238552,6821.09883598,4356.00680907,3233
-579.182,326.061,383.349,577.05360026,223.842,576.269884155,3234,3612.27559805,0.920116,0.0,577.053,494.791877542,4.79777409355,6090.73886031,3612.27559805,212.581498962,576.266,6454.60258513,6772.87505287,3612.27559805,3234
-580.663,326.202,437.038,578.592000118,223.862,577.793155179,3235,-50.0585090082,0.928367,0.0,578.581,496.609646,4.99133865674,1146.42091351,-50.0585090082,1573.28544447,577.782,5715.51782522,6651.61464481,-50.0585090082,3235
-580.017,326.233,346.325,577.922473234,223.938,577.113879416,3236,3370.32179177,0.942178,0.0,577.927,457.176589493,4.70525078016,1289.59359861,3370.32179177,1731.16754088,577.118,4869.85940419,6398.74571364,3370.32179177,3236
-581.062,326.327,388.075,578.956444831,224.053,578.170249232,3237,3910.68284362,0.940953,0.0,578.942,452.859585258,4.8468949542,865.624430449,3910.68284362,1888.57732297,578.156,5181.43042543,6456.83591934,3910.68284362,3237
-580.945,326.343,387.888,578.952034772,224.079,578.143851769,3238,4613.76166326,0.924142,0.0,578.95,484.888706969,4.78453321022,6287.02682566,4613.76166326,110.688816648,578.141,6532.33452028,6681.76051491,4613.76166326,3238
-580.904,326.43,354.398,578.888174206,224.155,578.087324354,3239,3064.91874581,0.938904,0.0,578.881,447.719923494,4.71802769081,-433.602478475,3064.91874581,2591.54702746,578.083,4746.93161289,6788.50572038,3064.91874581,3239
-581.408,326.516,329.084,579.300640792,224.206,578.538375675,3240,3847.49999707,0.933035,0.0,579.296,502.555341587,4.73081780498,1106.73442629,3847.49999707,1929.89643433,578.535,5343.41604249,6795.7509781,3847.49999707,3240
-581.568,326.59,332.956,579.563177346,224.243,578.750183267,3241,4135.9836265,0.944318,0.0,579.55,405.216350965,4.66399613368,-537.798933294,4135.9836265,2768.54598638,578.737,4965.71376448,6736.57968356,4135.9836265,3241
-581.636,326.608,326.406,579.630606135,224.29,578.822527947,3242,4506.46039071,0.942852,0.0,579.628,494.783933438,4.69120476708,896.582864799,4506.46039071,1797.53182778,578.823,5451.80414258,6784.52012422,4506.46039071,3242
-582.125,326.722,411.259,580.062415489,224.355,579.250108771,3243,4438.41695675,0.935231,0.0,580.061,480.197035097,4.90296796218,3186.76195388,4438.41695675,1072.64318698,579.247,5492.53091186,6423.93822774,4438.41695675,3243
-581.63,326.838,368.79,579.614373664,224.408,578.773058443,3244,4343.03387005,0.957145,0.0,579.61,306.634050948,4.76543382441,-552.789787276,4343.03387005,3355.9481376,578.765,3584.61283454,6525.46017929,4343.03387005,3244
-582.875,326.896,378.221,580.757340005,224.409,579.981174511,3245,4423.27239933,0.965336,0.0,580.749,437.608106461,4.87972364176,240.485840084,4423.27239933,2477.31330434,579.973,2993.61500391,6535.61400848,4423.27239933,3245
-582.839,326.96,391.903,580.798265073,224.49,580.039244538,3246,3856.00269684,0.951236,0.0,580.793,412.967971373,4.83764166828,-546.777452346,3856.00269684,2719.96680048,580.033,4806.80523591,6625.71800906,3856.00269684,3246
-583.174,327.02,382.887,581.148657084,224.504,580.383109063,3247,4284.28595414,0.96164,0.0,581.137,416.721101924,4.84118979693,-434.099820183,4284.28595414,2549.27421216,580.37,3168.55937457,6483.03148567,4284.28595414,3247
-582.375,327.076,283.418,580.262961026,224.637,579.46809571,3248,4266.56577237,0.952019,0.0,580.266,385.168908455,4.60723635621,-524.983094659,4266.56577237,2763.72935113,579.469,4429.50776291,6470.60528398,4266.56577237,3248
-581.864,327.14,393.707,579.762621431,224.716,578.961244817,3249,297.530623414,0.94665,0.0,579.76,426.810604397,4.8546240522,-520.318308325,297.530623414,2455.42732086,578.958,4496.02273263,6520.8600335,297.530623414,3249
-582.628,327.247,360.956,580.591081364,224.807,579.793975452,3250,3994.22973582,0.948582,0.0,580.581,485.335309188,4.77468830491,931.685396192,3994.22973582,1927.40909552,579.783,4515.29133095,6491.38544062,3994.22973582,3250
-582.549,327.283,318.706,580.52371929,224.859,579.709588396,3251,3614.48751847,0.960667,0.0,580.516,334.575366421,4.65354921828,-511.940787988,3614.48751847,2997.4532768,579.705,3159.64571869,6238.96042884,3614.48751847,3251
-582.523,327.303,448.948,580.442525804,224.913,579.64519413,3252,3897.01796749,0.943051,0.0,580.433,468.758383946,5.02921743172,1297.70303274,3897.01796749,1727.95496644,579.633,5021.77019158,6286.92142058,3897.01796749,3252
-582.778,327.384,341.896,580.805401077,224.987,579.948567438,3253,4161.08280732,0.95491,0.0,580.804,396.879606078,4.6549929533,-533.690005299,4161.08280732,2859.09431369,579.951,4122.26724753,6407.28914168,4161.08280732,3253
-582.816,327.513,400.936,580.734368355,224.924,579.92876396,3254,3908.78744284,0.934958,0.0,580.722,441.62025475,4.85241230199,-546.720446948,3908.78744284,2115.47874389,579.919,5759.68599905,6848.00772403,3908.78744284,3254
-582.937,327.57,363.707,580.941843462,224.954,580.139965393,3255,4102.21869976,0.957856,0.0,580.94,407.690211099,4.78504113183,-521.04754994,4102.21869976,2763.43354572,580.137,3446.79068135,6543.77164452,4102.21869976,3255
-582.612,327.632,395.263,580.666338479,225.095,579.831240005,3256,4067.44521215,0.942243,0.0,580.656,405.032172912,4.83239300116,-551.942197363,4067.44521215,2526.38525321,579.825,4273.28336821,6453.54410628,4067.44521215,3256
-583.085,327.647,366.187,581.07555413,225.077,580.244674227,3257,4260.6696173,0.942721,0.0,581.071,495.085982069,4.7724908357,2271.38448608,4260.6696173,1470.80416388,580.238,5526.29953472,6693.99073219,4260.6696173,3257
-583.107,327.699,381.347,581.173535812,225.191,580.318389533,3258,3784.80032051,0.941846,0.0,581.179,419.550897427,4.83541020105,-540.868162855,3784.80032051,2059.85892996,580.322,5032.33946042,6211.28900271,3784.80032051,3258
-582.443,327.755,396.943,580.454083344,225.204,579.648761651,3259,3913.82193233,0.939699,0.0,580.44,488.08393912,4.84851260326,1018.69935737,3913.82193233,1579.59734832,579.633,5748.25163914,6449.5279538,3913.82193233,3259
-583.159,327.805,375.798,581.143987288,225.236,580.319837474,3260,294.501117975,0.926814,0.0,581.142,515.645955977,4.75832848465,5975.18488091,294.501117975,196.364262239,580.317,6418.56361072,6719.04190363,294.501117975,3260
-582.157,327.894,337.176,580.150040589,225.28,579.295185722,3261,3848.76816662,0.930382,0.0,580.151,518.50927832,4.71715704316,2850.50205875,3848.76816662,1107.34040107,579.298,6143.67476578,6693.58003045,3848.76816662,3261
-583.167,327.915,425.746,581.148155448,225.25,580.293792722,3262,4271.31275037,0.94681,0.0,581.136,433.701411845,4.93876733632,-515.971597286,4271.31275037,2320.00506972,580.281,5097.73548328,6580.74233235,4271.31275037,3262
-583.706,328.0,344.357,581.69283729,225.325,580.842417321,3263,3498.68629287,0.959818,0.0,581.682,448.961208872,4.67144158332,-410.04105718,3498.68629287,2490.43848305,580.831,3591.93395544,6512.31282144,3498.68629287,3263
-584.44,328.074,417.067,582.456760327,225.365,581.607041896,3264,4441.35147923,0.932281,0.0,582.451,485.258535265,4.87851417301,752.988813278,4441.35147923,1708.25466846,581.602,5270.52475554,6252.17168958,4441.35147923,3264
-583.927,328.111,400.268,581.976719954,225.393,581.085325319,3265,4032.31651824,0.935903,0.0,581.968,479.155429226,4.80175067243,5693.67501684,4032.31651824,237.130436286,581.078,6102.1022676,6459.19284823,4032.31651824,3265
-583.708,328.204,451.411,581.672705531,225.467,580.850811702,3266,3956.40196486,0.95794,0.0,581.668,417.71207384,4.95748982193,-524.402809978,3956.40196486,2501.63036037,580.848,3786.50811934,6292.02138669,3956.40196486,3266
-584.386,328.279,394.292,582.287745496,225.587,581.48703753,3267,4364.57919042,0.954667,0.0,582.286,392.916870135,4.75288394591,-566.864813343,4364.57919042,2927.87624925,581.486,3775.85093443,6441.52186272,4364.57919042,3267
-584.922,328.34,373.529,582.904380853,225.678,582.10267626,3268,3945.10167545,0.939775,0.0,582.903,424.231953659,4.70683093002,-25.4770073188,3945.10167545,2252.61382579,582.102,4649.9705734,6102.45443602,3945.10167545,3268
-585.471,328.368,362.891,583.424271637,225.673,582.63407546,3269,3666.98002257,0.93171,0.0,583.403,469.722017378,4.78233446663,459.595235226,3666.98002257,1878.40433966,582.614,5298.03202339,6333.686338,3666.98002257,3269
-584.198,328.42,394.952,582.164240504,225.739,581.376909054,3270,3859.68817969,0.944295,0.0,582.172,425.085847436,4.78040786924,-558.83693167,3859.68817969,2020.5435285,581.382,4484.50551063,5996.79689045,3859.68817969,3270
-584.337,328.481,358.209,582.439588897,225.721,581.611393896,3271,3888.7397068,0.938072,0.0,582.431,458.72536733,4.68844832653,630.698193113,3888.7397068,2133.49357583,581.604,5058.44020781,6520.84784516,3888.7397068,3271
-583.557,328.556,376.473,581.611332904,225.691,580.760478497,3272,826.467200261,0.961005,0.0,581.599,347.028289171,4.82235781986,-521.910472234,826.467200261,3180.88987419,580.75,3405.92334141,6585.60649264,826.467200261,3272
-585.298,328.625,368.928,583.26443682,225.782,582.444453405,3273,3769.77839064,0.956497,0.0,583.256,324.28249469,4.80094530798,-633.478888833,3769.77839064,2792.52797694,582.435,3483.38521907,6283.23310121,3769.77839064,3273
-583.563,328.686,346.604,581.595312464,225.895,580.715660071,3274,3859.11512559,0.952157,0.0,581.603,450.732265463,4.75186964019,301.269392482,3859.11512559,2071.3797746,580.724,4254.01271478,6471.02031971,3859.11512559,3274
-584.498,328.752,384.823,582.430908679,225.987,581.624699357,3275,3864.36669956,0.941292,0.0,582.415,464.474003932,4.86549305635,2085.39463486,3864.36669956,1444.80329171,581.612,5277.85077548,6234.88323233,3864.36669956,3275
-584.939,328.847,387.858,582.936116952,225.901,582.124538433,3276,4100.19812968,0.935748,0.0,582.927,512.95005262,4.82674647781,3514.09042491,4100.19812968,1188.2292727,582.115,5919.47847252,6905.37144982,4100.19812968,3276
-585.188,328.942,380.446,583.21797863,225.926,582.395356684,3277,4080.60734608,0.95759,0.0,583.21,381.257849763,4.78599544526,-554.004652798,4080.60734608,2627.26652661,582.391,3484.61495059,6238.80712861,4080.60734608,3277
-584.528,328.986,306.893,582.498375081,225.908,581.654828994,3278,4036.07225437,0.945204,0.0,582.49,418.183502452,4.59086438405,-448.368281563,4036.07225437,1871.01146823,581.648,4978.96636079,6156.49584823,4036.07225437,3278
-583.902,329.049,342.741,581.792539558,225.943,581.010247353,3279,-226.784082147,0.943408,0.0,581.795,422.07470676,4.70328679135,-541.362700761,-226.784082147,2190.15857448,581.013,4766.37290378,6566.38202368,-226.784082147,3279
-584.536,329.14,366.673,582.610035192,225.994,581.739498812,3280,3896.2957987,0.964969,0.0,582.591,386.217875045,4.82201875252,-513.146261654,3896.2957987,2716.34656274,581.728,3156.77355575,6389.22752927,3896.2957987,3280
-583.69,329.217,396.578,581.810055114,225.988,580.887619393,3281,-371.807092907,0.946248,0.0,581.808,453.879002146,4.84425955914,2589.12489513,-371.807092907,1296.15513107,580.883,5128.93767943,6275.89052828,-371.807092907,3281
-583.566,329.262,344.427,581.591947524,225.976,580.682782257,3282,572.619711263,0.964324,0.0,581.588,428.381014789,4.75086500501,154.719063652,572.619711263,2280.35989627,580.678,3208.28236512,6122.30590322,572.619711263,3282
-584.06,329.283,370.372,582.200137221,225.921,581.280246189,3283,3396.41834706,0.947676,0.0,582.2,488.649436793,4.72748630302,2165.39124468,3396.41834706,1421.9852421,581.283,5218.73891332,6479.66978142,3396.41834706,3283
-584.019,329.357,360.144,582.107341594,225.991,581.236588462,3284,4141.40368005,0.946917,0.0,582.1,468.678298363,4.72612835725,600.569564714,4141.40368005,2215.06026954,581.227,4983.52378818,6650.4653278,4141.40368005,3284
-584.163,329.449,383.994,582.260607102,226.019,581.375814441,3285,2140.0095349,0.959188,0.0,582.261,423.297167435,4.80526007385,-513.938026839,2140.0095349,2582.00013818,581.376,4198.83909483,6733.1293542,2140.0095349,3285
