QFunRegParamNorm,AverageQLoss,StdReturn,MaxEsReturn,AverageY,AverageForwardProgress,StdForwardProgress,MinEsReturn,AverageQ,MaxReturn,AverageAbsY,AverageAction,MinForwardProgress,AverageAbsQ,AverageEsReturn,StdEsReturn,Epoch,PolicyRegParamNorm,AveragePolicySurr,AverageAbsQYDiff,AverageReturn,AverageDiscountedReturn,MinReturn,MaxForwardProgress
125.478,1965.24,12.6151065703,60.4878494998,152.418642627,0.20278964593,0.0865389650803,3.08297168346,152.246,109.337396077,152.670759775,0.970429,0.000810491085927,152.638,24.9315720734,16.6701335079,189,28.4548,-170.749,11.9898402121,39.5882252181,24.758022801,9.44497288946,0.691906764133
126.165,2147.71,11.8933183751,87.25368097,155.636391978,0.263016141523,0.0844240172099,17.6578456795,155.445,102.758856503,156.090886501,0.972851,0.0735384738237,156.039,48.2827845918,15.541209684,190,28.4754,-174.26,12.3295708218,48.311362576,29.3201981458,18.0803313318,0.660074843293
126.942,2018.35,8.87729689148,61.9795323178,164.167768091,0.246423026514,0.0626926042443,29.8962434397,163.948,76.9698362864,164.577813588,0.974002,0.0129961649273,164.425,45.3216587218,7.86824948042,191,28.4968,-182.217,12.2367376594,45.9099551764,28.2595938845,13.233347944,0.471690338707
127.618,2202.97,10.1022632972,53.0161550361,166.853046595,0.18614502366,0.0695463597035,1.40893234467,166.654,58.6794439143,167.127465097,0.955428,0.00699531779923,167.024,31.8132228159,12.1218451175,192,28.5273,-187.301,12.8176405582,37.3002909142,23.5912481944,11.8005493305,0.32684651832
128.235,1734.14,12.1920930031,53.0772277543,173.5179257,0.0994260352253,0.082358793924,8.10615573629,173.3,79.5119081803,173.907409893,0.965865,-0.0601317877077,173.81,28.4173076397,13.8655413904,193,28.5631,-196.752,12.4032205037,24.6829766049,16.6373663028,2.59744134568,0.473228377886
128.894,2008.99,11.4365965969,40.6628371678,175.973582491,0.108552234349,0.0812336821164,5.61192336205,175.716,71.4927488318,176.298724553,0.970462,-0.0498897175454,176.153,21.5979093801,9.78911756716,194,28.6021,-200.391,12.8892664343,26.0835318171,17.7679687403,2.67140813284,0.413541969486
129.571,2386.56,14.416506193,59.8749542746,182.75305147,0.0877814013375,0.0979943520566,0.476680136872,182.519,74.1624527937,183.216698548,0.966435,-0.0624545248862,183.121,29.3487196144,12.8968334333,195,28.6413,-205.376,13.2752816252,22.0392595243,15.4148650355,0.904418719925,0.433002923083
130.364,2764.03,13.5436085453,55.5765789758,189.623693174,0.0947436670365,0.0932258881173,7.76808165509,189.422,78.7255902691,189.802308291,0.960254,-0.0533135318235,189.667,23.4561007933,11.9843619484,196,28.6589,-210.203,13.803092302,23.4440188436,16.2003263441,3.71149060772,0.490616601561
131.171,2506.6,10.7928376456,32.0087408659,191.852805934,0.0750133418123,0.0741287771782,-6.05700848866,191.613,57.5165257248,192.104410734,0.958794,-0.0748493258989,191.952,15.2185568331,9.11407307402,197,28.6946,-211.741,13.4763021165,20.5525528928,14.638287293,-0.886590288257,0.315611756247
131.905,2826.5,14.9089369002,71.0417647499,191.482233314,0.135371772006,0.0997885319794,3.33066754452,191.296,74.0592954023,191.834352612,0.959766,-0.0719038708643,191.758,28.1423866221,16.4654521003,198,28.7256,-211.294,13.5610312244,30.6907310026,19.8469849009,-0.533896153613,0.424144799176
132.916,3345.27,10.2126463756,47.183338556,198.875970386,0.112150146238,0.0791906084582,1.1696800741,198.643,64.1233931216,199.128242893,0.959308,-0.08691747272,198.965,23.8249429582,13.1633004009,199,28.7399,-218.664,14.1035420169,29.243698894,18.0959767299,4.66948923844,0.369943532167
133.749,3482.81,11.1794841246,40.8141033719,197.615796474,0.139479907466,0.0804318838639,1.75257242963,197.35,93.1574773519,198.009645415,0.957771,-0.0395653159761,197.875,28.9472932826,10.7650224372,200,28.7759,-219.508,14.1294485891,30.9341530234,19.8884499703,4.2497594196,0.566582343745
134.556,2994.5,13.1844690322,40.0717866372,202.166428045,0.0938145373489,0.0923043900807,13.3043334944,202.034,59.4751070737,202.612056226,0.95891,-0.0776102303063,202.545,26.1760070587,8.0622110021,201,28.8144,-225.245,13.7335090483,23.0230939377,15.9785391892,-1.7680954935,0.339750983453
135.365,3578.21,9.57049055063,35.4622053564,204.402990777,0.0700582775977,0.0660673807948,10.8148738025,204.14,56.8068585702,204.608936943,0.963065,-0.0461140649006,204.461,21.621941323,8.28570467766,202,28.8429,-227.385,13.8878654468,19.8384359117,14.1092798148,3.92633714786,0.340195506695
136.404,4127.1,7.68139834273,49.7907226067,206.502639178,0.0565075275453,0.0529900896028,2.24202193105,206.205,46.7985274373,206.681896628,0.966122,-0.0548056323578,206.446,22.4263778522,11.0523608765,203,28.8794,-229.811,14.4398022569,17.9495765255,12.8867638765,2.52395284175,0.251515156328
137.164,3431.78,7.61442838168,39.7636518565,210.604861766,0.0372567001824,0.0548506257101,2.00566866454,210.4,45.5340992351,210.796675068,0.958032,-0.0901499027046,210.711,16.6145276639,9.4850538635,204,28.9349,-235.246,14.1119030466,15.271544224,11.1979672495,-0.330906572981,0.249468479536
138.115,3917.43,14.0393988813,64.3572097087,217.331272839,0.0501969263429,0.0953772905101,1.37950616707,217.091,71.7710332535,217.626279982,0.950516,-0.150459409593,217.507,27.3820069129,16.3812013297,205,28.9823,-243.46,14.7861981346,17.1095244979,11.8683944662,-9.4156730504,0.404084160209
139.071,4244.48,13.5796572869,57.0240927318,223.37499921,0.134326600833,0.0935740326463,5.39132382392,223.095,70.4761104822,223.642648107,0.952765,-0.043808285493,223.462,28.0889007705,15.3645319122,206,29.0276,-249.002,14.9471359751,29.5190825036,19.2996536781,3.89442060295,0.431150299567
139.957,4309.94,11.8848157651,50.8944974144,220.36610352,0.0827873112262,0.0797124532562,13.4135892496,220.141,57.2689241075,220.639443789,0.956255,-0.0588327961499,220.557,33.171572468,11.6621465241,207,29.0793,-247.105,15.2613692535,22.1033323475,14.7392098287,1.64463166223,0.322913522653
140.963,5264.6,9.72076625956,47.4465381315,231.704803674,0.0370087327737,0.0663732122053,1.14308493169,231.43,44.8104159676,231.944371257,0.957047,-0.0800586438414,231.764,15.8137726117,10.6481081768,208,29.1339,-258.064,15.9426854812,15.1598390284,10.7726911585,-0.978570714461,0.244744690809
141.841,5390.0,14.1869775814,43.7977938173,235.209993579,0.141115182968,0.0981728743618,2.17120660496,235.092,75.3045876833,235.356032131,0.949596,-0.0166988061029,235.411,15.4754472213,10.9966598118,209,29.1601,-261.151,16.440944303,30.7422081066,20.044049985,9.14589295042,0.456001854645
142.466,4572.5,9.42339913656,44.8610499413,232.903724053,0.026869141808,0.0664821329554,9.12364078947,232.744,55.1467346415,233.202622379,0.953052,-0.101974048615,233.282,24.3560304764,12.3220809859,210,29.1864,-258.384,15.8591145711,13.4283114875,10.0012938086,-4.16972282026,0.327474938723
142.908,3846.7,13.843039552,69.6470547401,236.203208708,0.262502023295,0.0975104934398,8.97549227552,235.969,78.5329215254,236.400064762,0.952912,0.0136249099324,236.448,35.9870149173,14.3471282617,211,29.2105,-263.16,15.7883368119,47.4523425185,30.3857004317,11.4232978948,0.48765711156
143.701,5438.61,18.9712014033,60.2907020182,236.766122273,0.133919042781,0.132381439303,20.0696522808,236.538,71.7221310983,236.93189141,0.956874,-0.0538226401868,236.867,40.5309943124,12.0949613199,212,29.2407,-264.509,16.0059039599,28.8183545739,19.4172900718,2.39687058111,0.438440510725
144.427,5406.45,13.6858186392,63.0592169938,248.24824852,0.092866586062,0.0938203311639,-2.45267125892,248.064,71.9048935993,248.350491689,0.959231,-0.0450293532514,248.35,28.795829789,18.6852534558,213,29.2712,-276.267,16.4022022704,23.2821066909,16.131432865,3.16647312655,0.429615921396
145.155,5965.66,11.7995573739,84.6293729635,241.607923172,0.332156971546,0.0826036141287,11.4188607086,241.435,82.3761862336,241.715710133,0.952836,0.104367470193,241.78,54.1374243798,18.7228053238,214,29.3022,-269.449,16.4805300159,57.5833211837,35.2501083321,25.7988749661,0.493120858405
145.913,5735.17,12.1927660377,69.3920615106,249.718130175,0.259390514793,0.0852512720009,30.5988981029,249.457,93.0411199755,249.801758314,0.957721,0.0916239244352,249.766,47.62365131,11.0115982772,215,29.337,-276.408,16.3969541957,47.4662273698,29.6253213726,23.6232456162,0.562301426922
146.724,6649.37,8.7411301034,76.2281496457,249.309546371,0.280847074639,0.0647934870957,4.11433019356,249.102,72.4564259281,249.384633096,0.958967,0.0931440409298,249.344,44.1734616466,15.2898311659,216,29.3676,-275.319,17.1031656457,49.6023341827,31.7890666988,28.4050252144,0.453694193388
147.348,6993.52,14.1849613342,76.2013142911,253.760710735,0.326841212752,0.101289718675,16.438623575,253.447,94.1784957315,253.8320605,0.953378,0.0336225351398,253.795,52.1282823901,13.2675969642,217,29.3994,-281.208,17.3581879065,56.0312613591,35.272295787,15.1686386091,0.598120957363
148.068,5453.65,14.070898252,68.9622365062,253.082924848,0.336944712759,0.102356187923,40.5053515203,253.009,108.359516696,253.148892617,0.952805,0.124988251393,253.383,50.0059795425,6.8479059089,218,29.4303,-278.944,16.2860736594,57.8099330937,35.8115336963,29.2992503494,0.687326347614
148.723,6451.65,19.7527523223,81.3680365265,261.150378453,0.311787043164,0.138583342081,17.6017719948,261.031,92.3187831467,261.209607798,0.955988,-0.0485491223515,261.464,45.2623965637,18.6282441391,219,29.4774,-289.261,17.6600857668,54.0263430318,33.9551046315,3.96183312091,0.581415431224
149.336,6690.92,16.1136430666,76.1585602719,261.500038501,0.0999397811815,0.111165007752,10.0787093769,261.429,78.1887862328,261.57754285,0.957016,-0.0634205144123,261.782,27.3296049956,18.5654803137,220,29.5148,-291.347,17.393505268,23.2368732877,16.0791686697,1.08426043081,0.482234828844
150.101,7360.62,21.6136841133,58.3224130175,269.662513157,0.196134614611,0.147641705584,1.88241441912,269.484,89.2584034341,269.740907452,0.955277,-0.0102299061393,269.822,22.5664562565,15.5742571848,221,29.5466,-300.106,18.1465832394,37.3894321455,24.1346640467,7.354766639,0.543713213532
150.983,7389.42,20.7996571783,60.9938765073,268.574914263,0.156756262969,0.14324135684,1.5855928955,268.254,90.0459453008,268.667970608,0.956776,-0.0439781658707,268.571,28.2410277728,16.4053890914,222,29.5809,-299.401,18.4705047944,32.0356733521,21.0785079096,3.76586003856,0.570506103513
152.185,10391.8,19.2870672492,72.6079976999,274.246969781,0.326168602538,0.137262799935,8.56891887104,273.964,111.028619355,274.344000063,0.949543,0.0593531802799,274.284,31.8134171091,19.7451652489,223,29.6238,-304.718,20.2147623102,56.7381361477,35.2779845563,19.0739669468,0.719597375532
153.176,9127.97,22.3567873356,67.8747713554,276.791154632,0.292650229296,0.155210476424,5.99196137285,276.58,111.501907222,276.897935732,0.95139,-0.0333584285099,276.856,32.212931813,17.7888883306,224,29.6521,-308.855,19.5568424024,52.1364257101,32.1312283273,4.72535546982,0.705225353169
