StdEsReturn,AverageReturn,QFunRegParamNorm,MinEsReturn,AverageQ,AverageY,AveragePolicySurr,AverageQLoss,MinReturn,PolicyRegParamNorm,MaxEsReturn,MaxReturn,Epoch,AverageEsReturn,AverageAbsY,AverageAction,AverageAbsQYDiff,StdReturn,Iteration,AverageAbsQ,AverageDiscountedReturn
0.0,4385.18295121,269.641,3323.23287385,449.703,449.701776662,-451.399,244.352,3111.31994906,176.275,3323.23287385,4756.21461354,1962,3323.23287385,451.30255043,0.999721,3.78862376544,452.984409383,1962,451.307,370.79128392
0.0,4297.67978538,269.809,3161.56731303,449.824,449.855935389,-451.55,277.71,181.218248151,176.316,3161.56731303,5316.2089533,1963,3161.56731303,451.454062456,0.999771,3.9084348106,1599.37607882,1963,451.428,392.634782356
0.0,5062.85790112,269.898,3407.20878323,450.488,450.477998498,-452.264,252.294,4863.34139886,176.301,3407.20878323,5166.87024735,1964,3407.20878323,452.01058234,0.999596,3.78250738977,78.9949703979,1964,452.024,394.076130791
0.0,4112.67086267,269.993,3360.95641684,449.353,449.351409739,-451.154,282.946,-11.7274884344,176.317,3360.95641684,5107.39404891,1965,3360.95641684,450.963869567,0.999727,3.86438533905,1625.20287884,1965,450.958,370.596782074
0.0,4642.78274407,270.174,3530.92630142,449.642,449.673663379,-451.251,217.111,4408.72582894,176.361,3530.92630142,4787.19688664,1966,3530.92630142,451.239110474,0.99969,3.6551732706,121.319605235,1966,451.208,368.278473522
0.0,4288.29444909,270.292,3374.99524391,450.97,450.983082476,-452.627,240.913,1066.39467654,176.421,3374.99524391,5310.99212126,1967,3374.99524391,452.430459797,0.999716,3.78746428317,1347.1082421,1967,452.42,363.654303271
0.0,4703.46588328,270.401,3278.54013405,451.368,451.37586925,-453.084,220.055,3140.54490429,176.47,3278.54013405,5146.3542239,1968,3278.54013405,452.800720397,0.999683,3.69809570273,531.771922137,1968,452.795,386.587774979
0.0,4138.46374471,270.425,2969.76077209,450.357,450.360549945,-452.077,217.155,4032.6960732,176.478,2969.76077209,4313.29528552,1969,2969.76077209,451.858512866,0.999658,3.73006646657,83.913983165,1969,451.853,332.616346737
0.0,4073.03301668,270.535,3161.09124487,449.792,449.802292721,-451.414,292.421,2478.10850441,176.504,3161.09124487,4408.10973056,1970,3161.09124487,451.308959551,0.999736,3.99822456267,542.542247789,1970,451.303,337.796280465
0.0,4368.77005655,270.691,3314.17822455,450.735,450.749629246,-452.427,217.355,2190.04663903,176.521,3314.17822455,4753.66663252,1971,3314.17822455,452.214415943,0.999704,3.70731732317,731.857998238,1971,452.2,363.597194548
0.0,4030.56087467,270.845,1187.15713062,450.295,450.305458945,-452.013,207.548,490.002316953,176.524,1187.15713062,4744.29501813,1972,1187.15713062,451.81702271,0.99958,3.70394094321,1237.82984577,1972,451.812,343.779713308
0.0,3207.51930839,270.995,3200.96625793,449.445,449.452081781,-451.13,213.014,124.318360066,176.525,3200.96625793,4032.32105194,1973,3200.96625793,451.059279227,0.999625,3.71274340918,1266.32860447,1973,451.052,307.646231517
0.0,3395.85730229,271.042,3240.59464039,450.028,450.029195531,-451.599,263.801,892.926682621,176.516,3240.59464039,4178.72826052,1974,3240.59464039,451.630483027,0.999613,3.87516900993,1189.79718248,1974,451.63,313.763027432
0.0,3773.29430419,271.122,2953.29096941,449.28,449.288060659,-450.892,223.437,1621.00782194,176.535,2953.29096941,4510.04455759,1975,2953.29096941,450.942450352,0.999724,3.81407663947,892.479222956,1975,450.928,348.801248122
0.0,3836.60444509,271.192,3225.67831904,449.244,449.249900477,-450.975,230.104,1831.6404094,176.562,3225.67831904,4643.42709391,1976,3225.67831904,450.883794306,0.999698,3.75146322721,887.022149292,1976,450.879,351.803806979
0.0,3886.73748055,271.265,3303.29742624,448.878,448.870595324,-450.555,246.58,2854.97794006,176.613,3303.29742624,4378.14963632,1977,3303.29742624,450.54743107,0.999734,3.85438571512,482.74070898,1977,450.56,347.072071178
0.0,4336.52972844,271.323,3405.64757992,448.939,448.958500367,-450.536,246.686,3704.39833748,176.708,3405.64757992,4790.44888223,1978,3405.64757992,450.660876018,0.999685,4.0087348403,308.786088821,1978,450.635,359.220375969
0.0,4305.81381834,271.444,3129.31616152,449.78,449.800119601,-451.387,225.075,4110.95966237,176.719,3129.31616152,4536.34931151,1979,3129.31616152,451.438185374,0.999695,3.85601140294,142.78760269,1979,451.418,341.669976181
0.0,4253.41469156,271.6,132.438594163,448.162,448.16691478,-449.86,229.923,3560.87254902,176.781,132.438594163,4617.53458885,1980,132.438594163,449.939058351,0.999679,3.89690376986,303.768278682,1980,449.935,340.97743348
0.0,3996.73065806,271.708,3120.2385008,448.493,448.504774171,-449.982,236.161,3720.37943968,176.842,3120.2385008,4169.69926607,1981,3120.2385008,450.275132416,0.999688,3.86845529565,125.619654568,1981,450.266,323.556890179
0.0,4080.06194971,271.804,3163.41119051,448.634,448.651890657,-450.119,231.287,3941.25557233,176.885,3163.41119051,4261.58845087,1982,3163.41119051,450.399634538,0.999748,3.88500001282,97.9222837037,1982,450.382,323.410982229
0.0,3983.24535957,271.917,3181.05155697,449.019,449.019578267,-450.591,221.227,3851.78406404,176.894,3181.05155697,4149.52705409,1983,3181.05155697,450.710858768,0.99957,3.80009820238,72.8382363825,1983,450.711,328.15524444
0.0,4308.4028128,271.999,2809.80455978,447.828,447.835807831,-449.52,135.308,4228.43814332,176.951,2809.80455978,4396.00861179,1984,2809.80455978,449.631273252,0.999689,3.3921131261,58.8404279937,1984,449.623,341.933821263
0.0,4175.83386718,272.065,3183.49227814,447.686,447.692983344,-449.289,223.059,4076.90165067,176.921,3183.49227814,4280.72817211,1985,3183.49227814,449.473610562,0.999608,3.83469210964,65.4634530237,1985,449.469,340.482195014
0.0,4421.40059826,272.136,-373.902583238,446.878,446.887731171,-448.43,195.922,4219.23152598,176.997,-373.902583238,4577.3328186,1986,-373.902583238,448.766867827,0.999646,3.65394195283,90.8253259576,1986,448.758,358.686652674
0.0,4347.4145915,272.371,3229.95837936,447.546,447.561162546,-449.259,291.738,4173.92073503,177.05,3229.95837936,4502.88864843,1987,3229.95837936,449.357021869,0.999696,4.15470584972,85.6118523072,1987,449.344,354.707403952
0.0,4365.96600601,272.451,2906.07167588,447.105,447.103288328,-448.745,245.76,4274.02054813,177.101,2906.07167588,4488.44272504,1988,2906.07167588,448.965110905,0.999525,3.82281996045,69.2819946826,1988,448.971,358.131550094
0.0,4925.84854117,272.515,3023.33698705,447.427,447.448977582,-449.088,234.374,4735.5225218,177.191,3023.33698705,5064.52842759,1989,3023.33698705,449.291161852,0.999688,3.82228376933,97.7566381791,1989,449.27,384.608176191
0.0,5159.74405651,272.605,3303.13625673,446.67,446.682475729,-448.333,241.884,4964.82886759,177.204,3303.13625673,5363.56290876,1990,3303.13625673,448.635102294,0.999547,3.85394075673,127.954656584,1990,448.62,407.006693907
0.0,4978.49596187,272.733,3137.58801382,446.312,446.315836329,-448.088,234.911,4730.61525562,177.207,3137.58801382,5238.76569113,1991,3137.58801382,448.322110464,0.999553,3.90857788286,139.831414295,1991,448.318,413.470688129
0.0,4124.04694078,272.759,3142.47386793,447.012,447.022657227,-448.69,171.584,33.4493184949,177.186,3142.47386793,5326.24087087,1992,3142.47386793,449.017212846,0.999794,3.58085075062,1980.44997044,1992,449.002,392.29945443
0.0,3670.99477216,272.913,2908.45933468,447.124,447.137111921,-448.693,250.242,733.85252984,177.206,2908.45933468,4431.70691025,1993,2908.45933468,449.087826108,0.999561,4.01547030567,1022.35896642,1993,449.077,302.205831358
0.0,2711.43646764,272.969,3129.77478695,446.25,446.255036303,-447.625,210.584,-348.032410496,177.289,3129.77478695,4467.66119518,1994,3129.77478695,448.313904461,0.999738,3.84770169661,1771.21880156,1994,448.305,283.059493689
0.0,4813.61227689,273.039,2360.20179551,445.55,445.546432395,-446.94,265.407,4639.09178467,177.347,2360.20179551,5105.39826875,1995,2360.20179551,447.617884093,0.999725,4.25266413072,138.033301369,1995,447.618,395.736167407
0.0,4850.0816421,273.156,216.133326629,446.387,446.405377232,-448.037,206.697,4666.87893654,177.334,216.133326629,5114.71291234,1996,216.133326629,448.403824362,0.999731,3.89062072,116.128732642,1996,448.392,383.523428934
0.0,4945.20571485,273.291,3496.64710538,445.139,445.151813987,-446.823,241.059,4743.70328788,177.42,3496.64710538,5172.48530889,1997,3496.64710538,447.241376328,0.999693,3.90091509022,123.860460194,1997,447.225,387.554266786
0.0,4205.26138976,273.358,3361.98015713,445.54,445.535280539,-447.159,200.79,1987.0949823,177.431,3361.98015713,4990.96659646,1998,3361.98015713,447.575819961,0.999768,3.70200728671,1091.5398973,1998,447.582,379.604469301
0.0,4547.62049501,273.5,2183.90137353,445.513,445.537021619,-447.194,285.328,1117.54185824,177.554,2183.90137353,5136.36340168,1999,2183.90137353,447.52444078,0.999587,4.13319011547,1149.29050206,1999,447.499,389.757054724
0.0,4805.553326,273.597,3049.88745785,445.211,445.219157135,-446.918,244.397,1871.63761934,177.627,3049.88745785,5409.41815459,2000,3049.88745785,447.221181393,0.999705,3.98220405886,992.078919067,2000,447.211,417.587745453
0.0,4853.43235592,273.704,3124.37813469,445.308,445.314444014,-447.003,245.473,4424.88454747,177.74,3124.37813469,5215.65064589,2001,3124.37813469,447.259144177,0.999791,3.95124005532,211.919669156,2001,447.257,373.692151041
0.0,4839.88619241,273.745,3154.51470109,445.266,445.278497914,-446.839,187.864,2188.62050552,177.775,3154.51470109,5327.57023508,2002,3154.51470109,447.215269774,0.999624,3.72003576667,893.5274431,2002,447.204,405.903062661
0.0,5077.087304,273.832,3429.05747327,445.505,445.502840967,-447.052,223.124,4875.8475159,177.786,3429.05747327,5207.29810341,2003,3429.05747327,447.424081531,0.999699,3.89357303185,94.8007872209,2003,447.424,404.870528188
0.0,5110.84714941,273.918,3501.37666793,444.733,444.750556332,-446.394,271.4,4907.88582418,177.789,3501.37666793,5283.31103932,2004,3501.37666793,446.692143481,0.999694,3.97191144842,110.490718595,2004,446.675,405.720035967
0.0,4754.95215653,273.994,3506.23763254,445.405,445.409380115,-447.201,258.967,3635.04647283,177.812,3506.23763254,5094.14350588,2005,3506.23763254,447.324179093,0.999658,3.93087913029,393.960193517,2005,447.32,384.477925145
0.0,4717.01392335,274.069,3586.96980217,445.5,445.513184886,-447.338,242.253,1913.76306496,177.838,3586.96980217,5231.43410522,2006,3586.96980217,447.433901399,0.999675,3.84039016718,944.783696661,2006,447.428,404.21768411
0.0,5034.72288472,274.163,3605.14856713,444.997,445.000417126,-446.681,266.012,4580.97805216,177.863,3605.14856713,5267.18594833,2007,3605.14856713,446.978416978,0.999744,3.95135584207,211.981623403,2007,446.972,392.812622616
0.0,4998.75165726,274.223,3177.59009395,445.638,445.647361093,-447.31,185.319,4823.86312561,177.84,3177.59009395,5203.20244121,2008,3177.59009395,447.597671372,0.99965,3.60853676959,95.7031500265,2008,447.587,405.985359898
0.0,5286.83655507,274.24,3536.83176182,445.357,445.366886343,-447.125,168.705,4897.60630439,177.838,3536.83176182,5567.91921632,2009,3536.83176182,447.410509376,0.999654,3.55873208523,214.058496646,2009,447.395,412.267418334
0.0,5051.98457434,274.341,3914.64815173,445.272,445.288983722,-447.077,300.181,4652.11642489,177.828,3914.64815173,5350.93298881,2010,3914.64815173,447.349226795,0.999622,4.07385600028,214.8238615,2010,447.328,384.688029941
0.0,4695.86897209,274.453,3166.87722389,444.907,444.908315153,-446.599,235.98,3962.46813475,177.872,3166.87722389,5002.13481043,2011,3166.87722389,446.975329602,0.999744,3.88534440306,287.101859834,2011,446.975,366.996219426
0.0,5123.27892617,274.504,2779.76448718,445.726,445.731453433,-447.415,187.293,4910.86121989,178.009,2779.76448718,5322.21329847,2012,2779.76448718,447.723312872,0.999595,3.63801528053,125.371001412,2012,447.717,393.54594986
0.0,5009.28277418,274.575,3514.5521893,445.419,445.423756694,-447.163,141.593,4688.37803892,178.052,3514.5521893,5253.04264661,2013,3514.5521893,447.448824901,0.999705,3.46386205965,169.392575423,2013,447.443,389.900398916
0.0,4986.90547468,274.661,3466.06907919,445.743,445.755186716,-447.527,237.803,4844.36488479,178.08,3466.06907919,5186.14611557,2014,3466.06907919,447.731438902,0.999675,3.92760219374,102.229923258,2014,447.719,383.64163326
0.0,3920.59367482,274.75,3160.28741287,444.873,444.878704126,-446.55,196.414,-76.189736134,178.098,3160.28741287,5062.40131215,2015,3160.28741287,446.92836426,0.999714,3.76341180008,1852.03100255,2015,446.928,366.10930536
0.0,4924.17949211,274.805,1772.13433236,445.872,445.88805525,-447.645,211.807,4609.09711098,178.121,1772.13433236,5107.71331957,2016,1772.13433236,447.810406736,0.999643,3.81016916518,147.286620915,2016,447.794,386.345079819
0.0,4155.42107024,274.849,3568.61329474,446.245,446.247616837,-448.12,211.877,499.996673321,178.196,3568.61329474,5195.64786175,2017,3568.61329474,448.140163542,0.999787,3.79203133422,1778.71878601,2017,448.135,386.7926862
0.0,3564.87187567,274.911,3262.12163753,446.007,446.016879118,-447.757,215.081,561.418217321,178.325,3262.12163753,5050.8659088,2018,3262.12163753,447.946976585,0.999731,3.77348332394,1782.37683113,2018,447.944,389.336984026
0.0,4186.91756661,274.992,3062.77694311,445.608,445.613768066,-447.477,205.77,2788.45245498,178.31,3062.77694311,4677.97005218,2019,3062.77694311,447.593472327,0.999666,3.78598130255,522.841822084,2019,447.586,335.781505329
0.0,3556.9475851,275.108,-92.262372878,446.064,446.081488866,-447.851,252.01,1373.4699604,178.34,-92.262372878,4779.99087885,2020,-92.262372878,448.021420737,0.999813,4.01338251288,1319.27150568,2020,448.009,366.584919787
0.0,4305.68190073,275.246,1971.28059414,446.227,446.227928529,-447.931,207.879,462.193739188,178.374,1971.28059414,5127.52916437,2021,1971.28059414,448.189151873,0.999742,3.84997075626,1322.58941112,2021,448.186,386.094397591
0.0,5050.85641966,275.362,3378.12089189,445.325,445.34612637,-447.147,254.907,4800.76209279,178.449,3378.12089189,5271.4428044,2022,3378.12089189,447.36066253,0.99955,4.03638478975,168.039116542,2022,447.34,401.302438722
0.0,3790.97936147,275.482,3269.86389301,445.569,445.575810572,-447.444,199.415,-145.507362194,178.475,3269.86389301,5066.6571178,2023,3269.86389301,447.604049072,0.99967,3.73654011532,1905.98855922,2023,447.599,357.954413892
0.0,4987.52923981,275.659,3299.53867742,445.246,445.24357558,-447.018,272.774,4756.15580699,178.53,3299.53867742,5319.95387456,2024,3299.53867742,447.307361681,0.999709,3.98985240107,157.591273753,2024,447.307,394.401406863
0.0,4498.60303811,275.717,3540.38802868,445.904,445.911861989,-447.603,181.237,4118.63554503,178.588,3540.38802868,4761.43553157,2025,3540.38802868,447.897309366,0.999608,3.68038550445,202.643576879,2025,447.889,354.773959428
0.0,4945.85060361,275.867,3475.33447227,444.768,444.788185829,-446.486,229.254,3016.02376027,178.69,3475.33447227,5384.667373,2026,3475.33447227,446.849550862,0.999637,3.96272953893,657.495803277,2026,446.833,394.511036758
0.0,4545.26812307,275.918,3032.36891041,446.388,446.398704814,-448.261,153.195,524.262301754,178.766,3032.36891041,5230.61013562,2027,3032.36891041,448.352354495,0.999596,3.55491247954,1358.66253105,2027,448.341,382.425446944
0.0,4731.65799772,276.045,3350.36314916,446.148,446.158181415,-448.096,214.469,4527.73625278,178.745,3350.36314916,4923.94851343,2028,3350.36314916,448.127614367,0.999718,3.85550039735,103.805665789,2028,448.118,371.651371848
0.0,4382.56729115,276.055,3337.16694977,446.919,446.925616777,-448.774,201.625,1430.96479889,178.757,3337.16694977,4860.61931257,2029,3337.16694977,448.873986764,0.999704,3.80583506897,994.380731502,2029,448.864,360.932600784
0.0,4545.87706105,276.191,3271.80786092,446.249,446.265017139,-448.114,311.188,3698.5957717,178.782,3271.80786092,4816.83971437,2030,3271.80786092,448.219800522,0.999668,4.22098262238,298.265959396,2030,448.202,377.985338372
0.0,4647.189178,276.279,3245.64285326,447.057,447.047111267,-448.931,244.001,4340.58916654,178.835,3245.64285326,4753.41671641,2031,3245.64285326,448.956702383,0.999662,3.76299387257,110.898438234,2031,448.967,369.285892929
0.0,4500.78364553,276.385,3161.25790974,446.619,446.63826328,-448.449,185.122,4398.3226814,178.825,3161.25790974,4613.59237682,2032,3161.25790974,448.575546972,0.999599,3.64985322547,70.3750721501,2032,448.56,359.915944955
0.0,3872.73602444,276.47,3066.00979649,446.769,446.76936729,-448.419,177.817,3782.53881782,178.788,3066.00979649,3934.37779952,2033,3066.00979649,448.709257494,0.999714,3.59159252466,52.1248430814,2033,448.707,309.266184835
0.0,3853.40630031,276.573,3041.34357763,447.346,447.349316029,-448.821,226.899,3713.17733142,178.813,3041.34357763,3961.06539737,2034,3041.34357763,449.24265792,0.999643,3.78907341416,86.6262028757,2034,449.238,304.641491028
0.0,3915.13610966,276.718,2541.46116252,446.911,446.917645853,-448.282,232.638,3529.8928169,178.946,2541.46116252,4202.33876499,2035,2541.46116252,448.831247703,0.999726,3.82531310082,163.248104286,2035,448.827,321.076300842
0.0,4306.66354835,276.776,3029.24759272,446.452,446.466616919,-447.888,273.795,4122.68577725,179.014,3029.24759272,4517.26641863,2036,3029.24759272,448.392808826,0.999642,4.04401712731,139.26531728,2036,448.375,332.537867208
0.0,5235.26251473,276.859,2954.87431858,445.817,445.820530551,-447.436,262.83,5024.41651817,179.132,2954.87431858,5382.35104318,2037,2954.87431858,447.752868459,0.999679,3.92272479301,108.572116127,2037,447.748,408.184987906
0.0,4352.45025189,276.895,3473.84795156,445.722,445.726309572,-447.456,219.671,288.995513513,179.152,3473.84795156,5360.21493343,2038,3473.84795156,447.637040084,0.999841,3.6968836245,1623.72069342,2038,447.634,410.531849783
0.0,2665.9090901,276.984,3591.08409618,446.363,446.375940792,-448.133,209.559,826.839333978,179.197,3591.08409618,5277.51282487,2039,3591.08409618,448.274345043,0.999869,3.70838257602,1919.64709624,2039,448.263,390.519570475
0.0,2049.45665169,277.093,871.887007398,444.55,444.56522993,-446.172,238.482,-197.347144021,179.241,871.887007398,4305.38173528,2040,871.887007398,446.591180599,0.999789,3.91051062507,1456.13152154,2040,446.575,336.787899731
0.0,3152.31459276,277.189,3103.51433425,445.998,446.012694125,-447.609,261.511,480.533044939,179.248,3103.51433425,4781.3646106,2041,3103.51433425,447.900390836,0.999801,3.88606791492,1534.97078453,2041,447.886,379.465268097
0.0,2963.64182787,277.267,1767.85421531,445.372,445.39381314,-446.997,209.429,-515.200907703,179.273,1767.85421531,4745.61300257,2042,1767.85421531,447.294705287,0.99972,3.7821356807,1661.54726838,2042,447.285,328.675148729
0.0,4198.84196227,277.285,2969.43998837,446.02,446.01850118,-447.66,222.146,87.0838469301,179.271,2969.43998837,5199.93393267,2043,2969.43998837,447.886359785,0.999735,3.88905030365,1641.20104808,2043,447.887,378.057001446
0.0,4309.12590313,277.344,3056.08675389,445.615,445.616678421,-447.383,159.968,4211.6045694,179.293,3056.08675389,4450.73135919,2044,3056.08675389,447.569842114,0.999582,3.56227905136,72.3700804295,2044,447.569,347.73588929
0.0,4434.08603087,277.499,3261.02310192,445.599,445.615333934,-447.34,215.337,1257.08243819,179.363,3261.02310192,5020.04202594,2045,3261.02310192,447.587565656,0.999727,3.83307611894,1069.85224797,2045,447.577,399.721151758
0.0,3925.52770016,277.588,3275.57709631,445.467,445.483185359,-447.114,182.207,869.298145519,179.347,3275.57709631,4703.97729442,2046,3275.57709631,447.528956662,0.999711,3.6232189995,1146.34398516,2046,447.514,349.05685259
0.0,4916.32488419,277.66,1091.97660998,445.77,445.764759341,-447.528,234.983,4706.2057703,179.51,1091.97660998,5273.35447224,2047,1091.97660998,447.792793582,0.999747,3.9757813093,175.763181787,2047,447.798,391.758029368
0.0,4099.03863399,277.875,-50.5138703338,444.733,444.742867074,-446.499,242.93,-321.010978006,179.593,-50.5138703338,4768.64031107,2048,-50.5138703338,446.928691396,0.999761,3.93321766415,1477.03365869,2048,446.922,344.825962292
0.0,4711.30153923,277.993,3462.48219931,445.539,445.558139001,-447.427,174.923,4524.46480353,179.63,3462.48219931,5037.49260207,2049,3462.48219931,447.720521304,0.99975,3.59723510508,145.535630161,2049,447.701,381.055466681
0.0,5232.2707199,278.013,3381.18685525,445.771,445.782941421,-447.646,220.518,4909.05048961,179.666,3381.18685525,5465.3759539,2050,3381.18685525,447.925336608,0.999732,3.81483053005,166.646458596,2050,447.913,415.282070586
0.0,5374.87554563,278.094,3245.17416957,445.622,445.62476469,-447.345,125.685,5170.46986734,179.745,3245.17416957,5671.500451,2051,3245.17416957,447.866169444,0.999725,3.31630069247,148.196154719,2051,447.867,411.700191858
0.0,4774.94495038,278.27,3665.07243434,445.635,445.640050448,-447.428,247.37,4655.47545123,179.784,3665.07243434,4866.65519951,2052,3665.07243434,447.839639806,0.999828,3.95055420097,81.4584573225,2052,447.837,382.495811495
0.0,5086.22601094,278.389,3470.95377361,446.167,446.177042165,-447.938,274.716,4846.90701918,179.853,3470.95377361,5400.77756125,2053,3470.95377361,448.335867697,0.999712,3.9837831214,168.775083575,2053,448.328,401.021431492
0.0,4578.22472832,278.428,3176.8626328,444.797,444.80236555,-446.535,198.551,3405.16324566,179.942,3176.8626328,4814.27642005,2054,3176.8626328,447.075510167,0.999676,3.65498169948,395.489604945,2054,447.068,374.415052582
0.0,4898.47979334,278.455,3416.57981563,445.216,445.205046448,-446.893,206.223,4672.44314697,179.983,3416.57981563,5052.73608469,2055,3416.57981563,447.462806535,0.999662,3.67322053968,117.662881132,2055,447.475,378.589965934
0.0,4264.78134241,278.55,2903.2050536,445.522,445.548861566,-447.096,260.119,3701.9455308,179.992,2903.2050536,4750.76867354,2056,2903.2050536,447.792992562,0.999675,4.03192972742,325.273364467,2056,447.76,351.86803887
0.0,3858.1303126,278.623,2994.14989078,446.138,446.134944754,-447.72,229.112,3699.13912623,179.973,2994.14989078,4018.77281963,2057,2994.14989078,448.344539207,0.999733,3.80265323655,116.240859184,2057,448.349,310.782344075
0.0,4736.48539886,278.653,3099.8971625,445.774,445.783525114,-447.401,195.673,4472.91618484,179.925,3099.8971625,5152.95415869,2058,3099.8971625,448.053993229,0.999717,3.78163418487,169.968609185,2058,448.045,369.588544947
0.0,4597.26848127,278.773,3054.53441521,444.464,444.470840584,-446.066,245.27,4361.5867526,179.882,3054.53441521,4740.86978439,2059,3054.53441521,446.852015784,0.999729,3.79653967545,132.596709666,2059,446.848,358.70812933
0.0,4748.42686282,278.811,3058.67669734,445.806,445.811576369,-447.481,169.938,4622.45288337,179.945,3058.67669734,4954.11888519,2060,3058.67669734,448.07724847,0.999652,3.43829155898,100.24107644,2060,448.072,371.686303711
0.0,5101.66351709,278.883,3303.62563886,443.973,443.989821234,-445.795,252.626,4929.28070089,180.007,3303.62563886,5311.75722279,2061,3303.62563886,446.414020994,0.999696,3.88880459663,116.857182266,2061,446.4,408.528453676
0.0,4055.66552038,279.039,3304.30172362,444.884,444.887191525,-446.705,235.181,1084.98547681,179.977,3304.30172362,4972.49561746,2062,3304.30172362,447.23971089,0.999758,3.75452666392,1142.88114954,2062,447.232,374.922684806
0.0,4448.43300949,279.159,3274.91296294,444.371,444.384426375,-446.181,260.75,4171.83887608,180.01,3274.91296294,4727.97921487,2063,3274.91296294,446.746954128,0.999673,3.97748790028,148.766004776,2063,446.735,358.858855917
0.0,4670.59465659,279.287,3311.06957442,445.886,445.902630997,-447.569,283.53,4546.9888998,180.002,3311.06957442,4841.63554037,2064,3311.06957442,448.125582907,0.999757,3.95372374907,96.9254823248,2064,448.113,357.944443206
0.0,2816.99118629,279.368,2902.93708859,445.028,445.02449318,-446.426,286.569,342.521377099,179.963,2902.93708859,4299.15069095,2065,2902.93708859,447.269627799,0.999743,3.9902599104,1565.86016465,2065,447.276,295.505281584
0.0,3762.06773504,279.395,2859.58390526,445.782,445.802476517,-447.284,176.678,590.354022993,179.951,2859.58390526,4449.18737948,2066,2859.58390526,447.986187165,0.999587,3.5982927208,1099.04666829,2066,447.973,308.167474071
0.0,4363.90246584,279.471,2973.31084477,444.699,444.692576451,-446.216,176.398,4216.94130323,180.02,2973.31084477,4523.12362132,2067,2973.31084477,446.970449072,0.999776,3.61541536271,106.225354676,2067,446.974,342.841018447
0.0,4747.09875737,279.541,3099.75506392,445.926,445.930003539,-447.689,198.182,4471.88759387,180.144,3099.75506392,4955.50192913,2068,3099.75506392,448.10057725,0.999669,3.72482513564,152.382456465,2068,448.089,377.063938141
0.0,4617.78868364,279.687,3205.96437001,446.92,446.937190695,-448.595,231.55,3863.48391398,180.102,3205.96437001,5036.31828365,2069,3205.96437001,449.050134286,0.999729,3.79777957143,326.028448245,2069,449.038,404.178641802
0.0,4818.75062293,279.721,2805.31145522,444.013,444.024894253,-445.722,252.432,4719.0709721,180.078,2805.31145522,5078.55302288,2070,2805.31145522,446.35633368,0.999703,3.94811852013,104.591788527,2070,446.343,374.819383688
0.0,4476.57041923,279.909,3382.12858755,444.969,444.987872025,-446.65,275.196,4240.06619464,180.042,3382.12858755,4667.5585923,2071,3382.12858755,447.21703932,0.99967,4.00014934178,145.132856347,2071,447.201,355.653923462
0.0,4101.49627838,279.996,3218.52424193,445.839,445.836368009,-447.367,263.057,3705.48931138,180.077,3218.52424193,4409.5114944,2072,3218.52424193,447.983332453,0.999814,3.88311307549,234.375202197,2072,447.985,329.34591902
0.0,4507.85452448,280.031,2842.78144212,445.191,445.195873626,-446.773,208.135,4241.61434876,180.139,2842.78144212,4774.55200484,2073,2842.78144212,447.411061015,0.999706,3.80467070779,163.335728926,2073,447.412,363.859685212
0.0,3858.91122507,280.181,2825.39566385,444.236,444.257064823,-445.957,259.22,1558.56479724,180.158,2825.39566385,4260.38926847,2074,2825.39566385,446.575380839,0.999747,4.004687656,774.256084163,2074,446.558,334.208364244
0.0,4177.54582903,280.276,2988.22627361,444.441,444.436517211,-446.165,192.798,3045.32058732,180.114,2988.22627361,4441.83195777,2075,2988.22627361,446.807163225,0.999624,3.6196240181,383.445638185,2075,446.819,351.681834589
0.0,4484.50316648,280.361,3064.30740592,443.921,443.941358337,-445.57,210.566,4338.02519554,180.252,3064.30740592,4645.28994179,2076,3064.30740592,446.384015234,0.999719,3.75198337051,108.082208939,2076,446.365,352.59489968
0.0,4284.98264884,280.453,3180.85062807,444.364,444.374502823,-446.15,196.441,2529.86130489,180.255,3180.85062807,4899.41223571,2077,3180.85062807,446.855344281,0.999627,3.71863052369,844.462673263,2077,446.848,379.655412304
0.0,4765.4520787,280.503,3418.84915214,445.075,445.074668795,-446.803,202.099,4486.66124823,180.248,3418.84915214,5021.36620569,2078,3418.84915214,447.500036176,0.999803,3.6761987189,164.65372464,2078,447.494,365.5274677
0.0,4383.42653727,280.658,3268.29354175,443.873,443.896407732,-445.513,215.68,4173.02565141,180.238,3268.29354175,4529.51155695,2079,3268.29354175,446.511165388,0.999668,3.74736858491,103.811985018,2079,446.485,345.195828756
0.0,4021.71093952,280.753,3061.02082818,443.329,443.32231148,-444.925,198.979,3516.71331968,180.294,3061.02082818,4268.59181801,2080,3061.02082818,446.01543777,0.99972,3.64188629132,212.029789855,2080,446.03,331.50963932
0.0,3949.96339341,280.873,2722.16552889,443.921,443.932405604,-445.452,231.658,955.088020486,180.319,2722.16552889,4777.0056346,2081,2722.16552889,446.538547453,0.999792,3.82554072306,1277.64626446,2081,446.531,349.512178324
0.0,4024.6712284,280.89,3052.76968814,444.057,444.072385475,-445.671,203.23,1475.75593437,180.346,3052.76968814,4794.73925802,2082,3052.76968814,446.666648708,0.999763,3.70466221133,1180.34822539,2082,446.651,357.504511197
0.0,3766.92702165,281.033,3391.72299647,444.965,444.961766938,-446.626,273.368,324.818576837,180.337,3391.72299647,4372.80465303,2083,3391.72299647,447.438428862,0.999768,3.9746983663,1154.43715748,2083,447.439,324.091675797
