AverageReturn,QFunRegParamNorm,MaxEsReturn,AverageQLoss,MaxReturn,AverageAbsQ,StdReturn,AverageAbsQYDiff,PolicyRegParamNorm,AverageAction,Iteration,MinReturn,AverageEsReturn,AverageAbsY,AveragePolicySurr,Epoch,AverageDiscountedReturn,StdEsReturn,MinEsReturn,AverageY,AverageQ
9.62347218515,245.141,710.649395572,1.46525,10.9603909811,25.4488,0.360771830391,0.452060190365,250.031,1.0,2164,8.3009536084,162.855196225,25.4387791768,-25.6436,2164,9.07043476095,241.20919418,7.60872935475,25.4300842392,25.4297
9.17877861397,245.172,38.4035338469,1.47392,9.68166424775,25.4778,0.38491926372,0.454244842709,250.022,0.999755,2165,7.96466749627,10.8566742321,25.4686116747,-25.6108,2165,8.67209399644,4.09233345526,3.82385088844,25.452862068,25.4521
9.3521402642,245.228,206.973749258,1.82292,10.9352030916,25.3463,0.363306971535,0.506390582928,250.052,0.999747,2166,7.96513550147,19.2177401754,25.3360000269,-25.4844,2166,8.82745719483,35.7722877772,7.12113673777,25.3170750839,25.317
11.0245494027,245.26,296.867559708,1.8947,11.5405512388,25.3592,0.381892268916,0.516039913863,250.145,0.999753,2167,9.39615557241,20.6354907579,25.3502258071,-25.4741,2167,10.3259458726,49.9679801748,6.95340872933,25.3324464177,25.3322
1166.0677445,245.305,685.036471809,1.95228,3487.32998831,25.2949,1330.85458855,0.539212256937,250.241,0.999499,2168,205.681686319,43.0798765811,25.2858375534,-25.4361,2168,179.642210404,126.833506025,3.71596712299,25.2658960319,25.2661
219.416667199,245.366,763.411576043,1.93781,248.086825368,25.2567,12.0080269305,0.530809079886,250.221,0.999795,2169,191.48917882,350.689669853,25.2453240054,-25.4321,2169,127.359476581,213.368306114,196.589874536,25.2262787229,25.2255
184.183622754,245.358,446.780561072,1.70846,197.380451768,25.3201,5.26383511761,0.511712273994,250.283,0.999663,2170,171.783900461,248.425239264,25.3095534156,-25.4767,2170,114.24066396,162.268148757,9.3056420208,25.2884247254,25.2898
187.818572485,245.35,496.445903206,1.76758,214.68635542,25.1901,9.16849726924,0.53628619695,250.329,0.999574,2171,173.832122606,181.508530115,25.1833768978,-25.3608,2171,116.12888318,124.395881276,21.4094570998,25.1641493848,25.1633
162.445930077,245.374,419.859582411,1.79327,176.830705158,25.2212,9.47185456747,0.539201952597,250.415,0.999581,2172,140.215662828,185.49864293,25.2108874915,-25.3648,2172,104.262408107,106.490336352,9.05680756776,25.1901142106,25.191
148.923569287,245.39,713.088924435,1.91826,163.116382247,25.1657,5.85487347319,0.555699596226,250.467,0.999771,2173,135.574108933,217.843024781,25.1529618098,-25.2696,2173,97.5832664442,178.364426387,6.7373676117,25.1247857497,25.1261
157.442167189,245.397,195.125875216,1.83235,178.024763236,25.1224,11.6580676595,0.561096666788,250.51,0.999659,2174,137.795112396,109.19689294,25.1114450993,-25.2036,2174,101.072845486,71.528994003,10.4047967534,25.084562173,25.0869
162.894687934,245.429,402.404724593,1.93764,200.228711505,25.0179,16.4446912243,0.579627152735,250.633,0.999733,2175,139.97305809,137.042419888,25.0052418025,-25.1172,2175,103.817791527,99.4458749192,20.4677680275,24.978521554,24.9786
144.350800291,245.408,561.696674375,1.88677,179.161354466,25.0467,5.80877762957,0.577313871355,250.572,0.999572,2176,136.315671721,198.211727397,25.033904763,-25.1347,2176,95.8668493844,130.546235684,5.1990555148,24.999592427,25.0022
135.78685438,245.443,239.782110416,1.86781,150.716718908,25.0735,5.45748077504,0.550051842218,250.561,0.999361,2177,125.354970993,150.069145982,25.0653764628,-25.1947,2177,92.4161350429,67.6357076618,13.8418697198,25.0384424643,25.0396
145.526777933,245.468,518.150280999,2.06338,221.111728947,25.0269,20.5109531899,0.57976089913,250.551,0.99934,2178,124.834333684,189.511664007,25.0181064258,-25.1826,2178,97.2570038933,118.78337582,28.7535441805,24.9942396492,24.9956
163.90619818,245.485,578.518162006,1.71805,292.324982436,25.1019,26.419541265,0.553953668231,250.634,0.999698,2179,148.361534812,209.470194392,25.0962442912,-25.2665,2179,105.984871094,165.621636829,50.8291421692,25.0702235566,25.0698
284.809923432,245.536,619.768422131,1.64562,716.706186786,25.1776,165.687982073,0.543574076177,250.563,0.999575,2180,126.262741578,143.829186088,25.1689663082,-25.345,2180,135.775191132,142.839092093,27.9875520123,25.1417310423,25.1397
41.086406399,245.536,381.307851028,2.11609,362.29828317,25.2363,20.2968700686,0.591507410409,250.604,0.99984,2181,36.1280724467,174.372883096,25.2263071228,-25.4106,2181,35.4008031168,111.686928892,36.8060571805,25.2004396661,25.1998
406.096739273,245.557,282.589298091,2.24022,1299.04627549,25.4402,264.096786215,0.613637525784,250.606,0.999667,2182,139.720186634,100.209028893,25.4284844852,-25.5466,2182,164.048553643,63.9108295199,34.7489573824,25.408689362,25.407
677.781861157,245.538,1083.46043959,2.39529,724.932286273,25.4314,28.1464012817,0.64593225828,250.676,0.999576,2183,614.198683694,500.762193633,25.4232135124,-25.6333,2183,232.256746806,346.90301848,15.7820329614,25.4031146232,25.3996
1401.79363233,245.538,531.845619987,2.12463,3119.5751122,25.4648,640.380065685,0.607881883939,250.663,0.999767,2184,697.120820745,306.212355792,25.4615517018,-25.7105,2184,237.912590807,191.486743714,8.84238595082,25.4474927673,25.4448
1461.14068474,245.565,691.411577385,2.06938,3212.98454357,25.6332,662.656702031,0.587280908774,250.637,0.999493,2185,684.102636299,519.153147694,25.6254425788,-25.8747,2185,241.787382241,135.847448544,280.946953084,25.6093391677,25.6083
1888.76096728,245.606,1195.60313182,1.64919,3123.15930729,25.693,752.02414764,0.540471615081,250.757,0.999726,2186,908.356533731,536.961277417,25.686390783,-25.9462,2186,239.890499788,429.41889622,131.438002889,25.6753154655,25.6722
1294.90714892,245.624,730.482245027,1.61316,3252.24440859,25.8806,690.860913783,0.527089923102,250.856,0.999729,2187,691.389292879,433.235344096,25.8745424163,-26.1438,2187,248.510022735,253.181695213,70.0243440939,25.8642611026,25.8622
900.29375924,245.643,1404.39395852,2.22045,1802.40905868,25.9053,226.927241994,0.552846331367,250.856,0.999702,2188,688.14124882,746.32614195,25.89800549,-26.1739,2188,244.853018321,469.07702832,11.2792842481,25.8865662858,25.8843
1241.25441675,245.65,884.596187761,1.56873,2637.16978045,26.0134,509.062070726,0.502680381165,250.878,0.999754,2189,761.661265775,309.263955509,26.0055968641,-26.2665,2189,246.759071217,286.39619017,25.8585034779,25.9950181067,25.9941
1178.4242088,245.668,811.669146064,1.82497,3172.40763904,25.9671,654.357613865,0.524745417459,250.893,0.999758,2190,686.735052367,609.45104239,25.9602133078,-26.2259,2190,246.075653535,210.781810735,256.684779003,25.9499530107,25.947
1588.30300972,245.689,780.15890538,1.64964,2797.98120187,26.1057,814.840053799,0.492755101118,250.926,0.999576,2191,700.715137233,474.599918465,26.0954636542,-26.3506,2191,233.634094909,201.594295485,180.764495278,26.0867683092,26.0858
705.39213673,245.723,934.977340515,1.80799,2371.53360167,26.2121,356.028918099,0.514025511898,250.966,0.999622,2192,492.293275286,293.221119685,26.2029266176,-26.4762,2192,213.953205972,282.940907911,29.7909735819,26.1969140668,26.1961
687.257264398,245.733,390.937273907,2.0477,1997.23512919,26.2429,262.99531591,0.516058069783,250.988,0.999494,2193,303.77474263,239.246163019,26.2388285359,-26.492,2193,215.758273233,104.085146779,38.3648479519,26.2329371262,26.2301
301.804341629,245.747,541.868979778,2.01781,842.37131727,26.3342,202.247669481,0.516131540882,250.997,0.999593,2194,76.3306177589,317.141258947,26.3292230501,-26.5907,2194,139.933382266,181.460657957,26.7745027911,26.324634849,26.3221
65.7959502283,245.778,358.218588568,1.74233,86.2478476422,26.3492,2.87631623618,0.501730831778,250.902,0.999289,2195,58.4740812729,146.590648484,26.3429966016,-26.5757,2195,53.803398578,102.592346612,58.0090341125,26.3367682378,26.3344
68.3569780316,245.804,350.174160227,2.03414,82.7818605676,26.3773,4.40316493889,0.531512747316,250.906,0.999148,2196,61.5138624908,92.2921642086,26.3679265652,-26.58,2196,55.8210711906,70.2670346577,38.4334904599,26.3557958228,26.3548
69.4947050636,245.789,264.789806941,2.02757,82.1346405598,26.3329,4.95928037613,0.537688003571,250.914,0.998989,2197,60.1670183335,102.156701895,26.3254316545,-26.5029,2197,56.2385959045,62.284858697,52.3166287123,26.310007615,26.3069
69.2599808747,245.793,376.04747879,1.85673,87.1596349398,26.2703,5.71586495997,0.528794761767,250.932,0.999742,2198,57.3156568508,99.9886459077,26.2620594375,-26.3843,2198,56.1231962511,81.3495152003,10.5809109246,26.2388148752,26.2402
75.3164977756,245.787,181.49020764,2.23538,85.7262180947,26.3011,3.78264779782,0.56970442818,250.961,0.999504,2199,68.4387342741,87.7033037968,26.2947404751,-26.3577,2199,59.6048768621,38.8195899628,53.1971012792,26.2725954067,26.2696
82.755806469,245.817,421.151262459,2.21283,89.5214489599,26.1173,1.75258180283,0.577003829857,250.974,0.999627,2200,75.7194381796,115.892454535,26.1033422333,-26.1418,2200,64.1642815402,94.2159517256,35.559135605,26.0724732425,26.074
99.1596044964,245.813,398.034185426,2.14342,120.651614216,25.9268,10.6859396881,0.605807383373,251.122,0.999507,2201,83.6688468746,140.562202988,25.9201221932,-25.8237,2201,73.6597237655,96.8468593666,10.1957272392,25.8639638837,25.865
292.945603913,245.848,840.872549868,2.55179,910.958095165,25.7592,257.690744512,0.656315550402,251.173,0.999715,2202,114.816080277,193.774063989,25.7522112299,-25.601,2202,128.286245525,203.478643935,18.6630380761,25.6930924406,25.6934
131.40160104,245.855,760.40743304,2.54704,139.514023974,25.5266,2.97467292551,0.691879705126,251.278,0.999738,2203,123.369442555,214.92792276,25.5139682974,-25.3128,2203,90.5238579591,214.31168051,43.8139187819,25.4383130173,25.4409
993.123807955,245.879,703.455990626,2.67912,2426.99563164,25.1239,847.671577059,0.740220508479,251.413,0.999481,2204,120.965776255,235.469750944,25.1209094104,-24.8251,2204,169.901028992,196.480136718,28.3709838161,25.0199361808,25.0234
1870.00417739,245.919,525.672082012,2.69325,2795.83493004,24.7913,1044.43118286,0.759340801393,251.458,0.999628,2205,285.65229897,212.062911755,24.7849835871,-24.4923,2205,208.777817987,122.357454346,113.441595498,24.6906521156,24.6934
902.101330589,245.927,651.596571486,2.6468,3085.7493697,24.4423,872.358099202,0.784510877348,251.627,0.999683,2206,219.445427077,252.236418364,24.4349865377,-24.1733,2206,180.70231872,204.746982688,28.2304836051,24.3315672997,24.3324
1395.23408459,245.952,641.776254695,2.63912,2865.58307477,24.1287,993.26068128,0.780577343298,251.721,0.999565,2207,250.251405403,313.466577437,24.1209069424,-23.9145,2207,198.463703169,178.340777801,11.3218870427,24.0060618414,24.0072
1035.12519206,245.957,642.839141851,2.47436,2891.11910222,23.8272,885.490448186,0.750033980986,251.853,0.99964,2208,221.058465448,327.459936174,23.8203782472,-23.681,2208,196.605007532,190.870358607,78.6572267306,23.7044044319,23.7079
347.236745597,245.987,541.333724558,2.51856,1172.14350851,23.6071,187.554635937,0.746674008612,251.937,0.999447,2209,215.941017729,244.218877525,23.6058881269,-23.5737,2209,142.892840681,126.620781682,61.5868686682,23.5095264001,23.5096
251.617891328,246.002,282.258955115,2.60833,318.167377282,23.4529,30.2689657679,0.753968601478,251.922,0.999396,2210,205.206305964,155.561747654,23.4450666066,-23.4926,2210,117.206123698,84.9334431246,40.5941449903,23.3518936901,23.3521
301.655620326,246.066,306.074690241,2.53632,485.133837018,23.4665,62.6623799163,0.740117862066,252.021,0.999254,2211,185.715302185,189.523154186,23.459242327,-23.5687,2211,125.085231921,73.7679898823,61.5757086079,23.3907914179,23.3922
259.436731893,246.097,287.316205863,2.20299,511.470807355,23.4108,104.512042992,0.724678410597,252.005,0.999265,2212,52.5992372989,150.442901815,23.4016793473,-23.5612,2212,110.277218022,93.3985652603,24.3240858133,23.3497982626,23.3493
12.3596521809,246.124,264.217861117,2.40178,14.6696445492,23.4845,0.789820099185,0.739799868636,252.153,0.999266,2213,11.1014682638,52.7855892021,23.4751649037,-23.6258,2213,11.5225555751,78.5547281962,3.30487517448,23.427585898,23.4272
12.2174521122,246.17,99.2529345573,2.63358,14.5196551398,23.5986,0.787698163371,0.765835871522,252.36,0.999542,2214,11.1033580269,18.5178978657,23.5901990597,-23.8938,2214,11.3963999834,13.7679710118,9.37380228987,23.5509235079,23.5503
17.1677788977,246.174,122.757971751,2.41948,22.895852244,23.754,1.71436337399,0.767565172783,252.501,0.999763,2215,14.3524945078,17.4595350983,23.7483703848,-24.0765,2215,15.7163804728,14.8513513099,6.4368365214,23.713557364,23.7136
215.423594662,246.212,204.202849854,2.46124,821.235996892,23.8769,80.3126801412,0.782968700763,252.648,0.999591,2216,155.149667302,77.7140184745,23.8695371457,-24.2984,2216,117.618859945,70.2771989439,8.76554078856,23.8395423006,23.8383
1258.76073612,246.197,372.052699214,2.29173,2381.44381827,24.1675,549.639744443,0.762710706246,252.724,0.999597,2217,394.172581214,182.073260627,24.1628977955,-24.5702,2217,182.213454782,104.042547329,18.533544775,24.1371210989,24.137
1093.83657058,246.233,361.377541207,2.35463,2051.50086857,24.3802,461.667510092,0.753777500528,252.655,0.99961,2218,554.30209404,196.481933832,24.3731431531,-24.7997,2218,176.607299604,91.1658838798,14.5950326358,24.359165731,24.3593
615.097514674,246.27,1010.80922131,2.71223,2143.10089219,24.5852,536.763649402,0.770898916588,252.6,0.999597,2219,187.926399716,455.397051372,24.5752936819,-25.0084,2219,150.921509265,354.915181538,23.3822490858,24.5624630757,24.563
801.649565712,246.289,809.993450019,2.55955,2039.11582303,24.8386,437.334466648,0.746893905878,252.703,0.999687,2220,263.049994828,270.282772991,24.8326296225,-25.2018,2220,167.876129883,242.729015379,58.9907442713,24.8223596101,24.8201
856.084897124,246.309,703.276113387,2.10662,1681.30587035,24.9895,328.389692714,0.70516854992,252.763,0.999447,2221,358.131553246,347.898435259,24.981930975,-25.3368,2221,178.136230835,215.536580534,136.951777032,24.9748943253,24.9724
476.421098075,246.347,743.618963634,2.29673,740.411973459,25.0791,124.228007423,0.703332661772,252.915,0.999445,2222,287.508505817,382.332389272,25.0695512897,-25.4116,2222,168.485974238,251.291157982,61.2539229502,25.0630523052,25.0602
465.825851467,246.33,489.593920932,2.10299,860.405438834,25.1568,137.726034493,0.666414707163,252.862,0.999613,2223,294.949046045,339.780568122,25.1512741051,-25.4811,2223,178.879570118,164.393800042,43.7851827091,25.1445269571,25.1422
582.472492613,246.377,801.170438858,2.07014,931.036204938,25.2683,159.85053793,0.650101717662,252.843,0.999681,2224,266.843366172,583.607809665,25.2620940213,-25.5621,2224,191.667678033,151.818021464,352.597889116,25.2562013927,25.2531
964.529905955,246.407,711.124422669,2.02407,1334.02065417,25.333,118.495082497,0.631761717487,252.819,0.999734,2225,732.88164139,454.481531262,25.323691052,-25.6152,2225,238.581430431,179.719209477,113.826421883,25.3175170251,25.3149
960.563073618,246.439,700.618624941,2.10033,1273.03700046,25.4745,150.139859308,0.628068475354,252.757,0.999517,2226,688.250177325,370.4653553,25.4658983985,-25.7622,2226,238.54169287,184.927725428,68.2722349188,25.4591979675,25.4566
1007.73423444,246.449,891.216292062,2.07019,1384.77492167,25.4939,156.541061712,0.608272240931,252.749,0.999583,2227,679.312403233,354.179333755,25.4876186552,-25.7614,2227,248.223397336,250.627375964,86.644794347,25.4812989204,25.4769
832.049034781,246.439,859.232434156,1.95576,1254.47747143,25.6142,188.19597188,0.596376567164,252.814,0.999767,2228,212.513481724,423.731104342,25.6055860973,-25.8479,2228,238.782471378,262.580662824,109.581977608,25.5981059708,25.597
752.828062944,246.453,683.914182288,2.05069,854.051160323,25.6214,34.8625817945,0.598659511508,252.74,0.999795,2229,706.40415468,406.118841133,25.6147684805,-25.8767,2229,241.932872933,213.972932188,53.3052553503,25.6076110018,25.6051
915.840690395,246.458,710.232687279,1.87444,1265.03884132,25.7059,129.865975335,0.599615518739,252.812,0.999792,2230,743.028825527,495.280328764,25.6960249201,-25.9899,2230,252.557022489,228.419866193,46.9517387069,25.6893784089,25.6853
824.00703125,246.518,673.209820878,2.04309,1097.44184568,25.7816,94.3844406954,0.591789246045,252.787,0.999889,2231,742.804744703,427.374019226,25.7756569928,-26.07,2231,248.104632691,234.809759754,16.6504283667,25.7672201857,25.7648
537.649629058,246.575,517.568021676,2.08958,782.846496636,25.7601,87.1541800322,0.591008129839,252.654,0.999617,2232,473.821621914,317.877233194,25.7542059209,-26.0509,2232,213.800180441,172.580953068,40.8164433393,25.7500077645,25.7464
893.526712241,246.569,460.901942785,1.81004,1185.63219513,25.849,151.96950469,0.568582639836,252.674,0.999724,2233,615.811627731,270.236467311,25.8425829099,-26.1664,2233,235.261738542,100.677100056,157.184335194,25.837810171,25.8345
484.14683116,246.61,769.345322152,1.92943,635.629447968,26.0508,97.4450436423,0.562435299867,252.704,0.999645,2234,306.421096602,467.490314595,26.0413585916,-26.3502,2234,194.190803073,195.253752288,203.978524523,26.0352971645,26.0333
428.534459863,246.623,389.075344094,1.78328,683.631151555,26.0089,117.320723641,0.555871835746,252.685,0.999562,2235,214.912880968,195.176749629,26.0039791857,-26.3005,2235,184.703577508,117.742791292,42.4927385996,25.9951016889,25.9899
338.867028956,246.644,344.719243642,1.89289,588.578310256,26.1819,88.1257834343,0.561161938017,252.656,0.999515,2236,188.065968731,205.09695828,26.1690553279,-26.4709,2236,163.116418157,89.5007766854,33.4181883262,26.1636194531,26.1622
636.417545458,246.659,450.001253551,1.93639,737.260457782,26.1408,55.7595387413,0.564502612354,252.935,0.999747,2237,419.290232512,307.338057097,26.1359073806,-26.4133,2237,212.231964836,103.858565919,189.702777378,26.1272560627,26.1212
409.568084648,246.645,519.74364985,1.89993,754.880268021,26.1964,159.316750042,0.562426909929,252.861,0.999655,2238,196.259360167,261.572008453,26.1860161061,-26.4635,2238,176.230674899,118.897571606,46.5828850447,26.1753486643,26.1746
461.655522092,246.675,394.36735542,1.90319,901.460590404,26.2613,159.990333884,0.547621536096,252.927,0.999524,2239,185.410249687,236.134357912,26.253448615,-26.5236,2239,184.935090051,136.193921674,7.09781318483,26.2454755292,26.2432
567.944127642,246.712,458.382788496,1.93413,792.033231619,26.2901,93.6254520001,0.562374474431,252.937,0.999596,2240,194.251489464,185.743293008,26.2769190602,-26.5324,2240,207.998953042,125.613858182,41.0103269338,26.2661987196,26.2641
532.039791477,246.761,643.477819304,1.71035,944.727357925,26.3488,205.577874313,0.533950564432,252.974,0.999687,2241,178.928222333,294.546315869,26.3350833579,-26.5605,2241,189.86796852,191.39889469,61.4174410235,26.3247618233,26.3237
497.129136571,246.789,497.858810686,2.08853,672.069508653,26.323,91.0369498767,0.557849325135,253.02,0.999628,2242,175.287505503,297.899278084,26.3163545959,-26.5536,2242,196.409924541,98.2184789765,178.390858655,26.3028253257,26.3016
577.772757226,246.846,564.000986354,1.87644,709.669006282,26.2805,66.0416154665,0.548706942834,253.198,0.999654,2243,352.09227599,237.496842448,26.2681786043,-26.4701,2243,210.545546677,166.160995965,82.4876339224,26.2547280408,26.2525
624.617863077,246.88,454.750573139,2.20508,779.387262562,26.326,43.6930264676,0.56910228947,253.102,0.99965,2244,513.755008617,335.057705224,26.3124056284,-26.5373,2244,216.68865047,95.6692620022,118.313471329,26.2946039315,26.2935
654.864451604,246.9,680.326000221,1.76564,870.450948597,26.3386,116.823328665,0.539821702791,253.248,0.999718,2245,461.373724247,383.5310868,26.3284396853,-26.545,2245,212.22427905,236.72006454,5.62940642738,26.3166874153,26.3159
703.89538875,246.925,780.488968726,2.08595,1026.46773519,26.2248,156.795073221,0.565891053742,253.3,0.999828,2246,495.827075301,405.383457527,26.216370334,-26.427,2246,204.299620653,279.164816438,54.7099002767,26.2037531956,26.2004
746.810248431,246.989,970.711165924,2.16134,912.43040352,26.2734,108.521098517,0.558269383808,253.305,0.999764,2247,552.518137649,441.209687286,26.2625205398,-26.4774,2247,216.50424938,322.506186201,74.307228473,26.2459671129,26.2464
673.106261101,247.039,787.501767881,2.07489,893.528529285,26.2846,100.344519245,0.554237124266,253.442,0.999728,2248,492.813448476,542.264881638,26.2750246028,-26.4996,2248,204.653806804,189.480075101,237.493406009,26.2597903588,26.2558
713.027601298,247.109,1031.36349889,1.81581,1033.08121761,26.3124,86.6770579499,0.534136352373,253.456,0.999745,2249,582.257105446,475.56973593,26.299941053,-26.5277,2249,204.914450067,347.470449065,58.7338838688,26.2842303683,26.2845
679.312949284,247.155,746.258035032,1.85695,942.316482143,26.322,67.3138595518,0.536616345712,253.472,0.999592,2250,533.123919875,431.653137174,26.3123621123,-26.5488,2250,208.459095571,253.201504775,63.803946459,26.2971636676,26.2952
992.153773906,247.172,733.297566358,1.79285,1470.84963926,26.348,209.619825702,0.533054210035,253.54,0.999747,2251,717.169112566,562.59881054,26.3380017644,-26.5684,2251,209.612097753,127.727844726,426.082504354,26.3224880572,26.3204
1775.67975802,247.18,1434.89196613,1.76003,2441.48639904,26.3623,619.946009576,0.528792759218,253.662,0.999665,2252,811.50668736,634.868072207,26.3540175807,-26.5807,2252,210.43666745,472.321801509,114.555286641,26.3378095299,26.336
1850.95167549,247.254,1816.49756064,1.819,2482.91368854,26.3859,503.490891125,0.53870400032,253.652,0.999698,2253,840.140616047,1105.09261356,26.3755291867,-26.6285,2253,215.193616599,527.389353659,555.388731563,26.3579186326,26.3558
998.35929772,247.316,575.511230967,2.14768,1890.02634989,26.4524,358.617812855,0.558706883478,253.759,0.999552,2254,546.444103499,346.620055387,26.4400229535,-26.6715,2254,193.036414655,203.582546542,20.8558400801,26.4249570842,26.4247
719.061604047,247.399,1041.89945623,1.93308,1332.23142008,26.4956,178.640538411,0.539930687228,253.765,0.999374,2255,486.17403577,388.490347103,26.4844867344,-26.7518,2255,199.448695963,367.584071805,3.65553199786,26.4701915992,26.4689
599.474050974,247.433,631.156483419,1.8534,1148.91385307,26.4903,168.936801677,0.543169155715,253.761,0.999762,2256,310.529078158,311.127326241,26.4787629921,-26.7194,2256,193.430174589,230.840736211,21.9829444177,26.466122235,26.4657
705.985778118,247.472,766.613159522,1.74282,1154.52848654,26.499,231.614095392,0.544443570917,253.68,0.99962,2257,355.532359547,339.103703325,26.486112542,-26.734,2257,198.969643019,241.182998266,48.6566810873,26.4688930932,26.4674
574.786081662,247.539,678.413583411,2.14623,980.854657394,26.5247,149.034501681,0.566156776865,253.746,0.99943,2258,289.116370862,308.294247818,26.514222415,-26.7567,2258,187.79883141,233.891367137,33.7595156072,26.4995913561,26.4979
426.669565803,247.593,926.679931514,2.31738,627.372955091,26.6144,81.7522657703,0.57455919901,253.757,0.999571,2259,289.454007845,525.346541913,26.6056982282,-26.8623,2259,175.049311408,241.253438392,199.228418668,26.593454763,26.5916
518.56925328,247.647,518.750840263,2.2246,617.289481947,26.6901,35.5157920884,0.570262389844,253.669,0.999725,2260,455.869143675,310.047034884,26.6802655046,-26.9362,2260,192.041909562,167.62567021,53.935670319,26.6651000485,26.6632
517.916004905,247.709,691.846059288,2.1225,654.005463508,26.8059,69.3623058932,0.561384115375,253.682,0.999688,2261,412.238785849,367.125880433,26.7922727467,-27.0995,2261,194.726532881,219.352301856,4.04381931931,26.7779623453,26.7781
552.831401653,247.741,478.856137599,1.83003,788.82667725,26.8131,76.3986515081,0.537187951114,253.706,0.999597,2262,401.585270373,302.086839189,26.8006744227,-27.0954,2262,196.371075346,140.615256258,92.466975061,26.7868783685,26.7858
473.096433097,247.798,779.905729189,2.32469,612.647664302,26.7649,60.3584343902,0.565540482839,253.664,0.999664,2263,360.835457205,476.340559768,26.7535548273,-27.0393,2263,186.083273862,263.048115836,52.3135989832,26.742176096,26.7417
546.389810594,247.883,717.547941375,1.90881,651.588082992,26.8534,95.7012798345,0.54396666258,253.66,0.999595,2264,60.1500949486,446.809130178,26.8429904376,-27.1253,2264,194.881336982,209.62280523,182.437119126,26.8342155672,26.8326
457.147979577,247.899,542.128605583,2.21406,596.783401442,26.8276,145.430238863,0.568461356816,253.656,0.99964,2265,57.1765805096,240.92377404,26.8157764659,-27.1149,2265,174.724518355,177.827850647,24.5388462067,26.8084302029,26.8077
564.603616914,247.932,617.00803109,1.85694,709.405765758,27.0203,56.6909633464,0.538469970553,253.715,0.999745,2266,455.150534462,182.8888357,27.0104219322,-27.2962,2266,198.410693971,188.0545091,43.9185662104,27.0025475084,27.0012
458.01736802,247.925,440.313441969,1.8456,612.398811609,27.0656,56.9120022637,0.541660615916,253.687,0.999736,2267,371.128166515,217.146912972,27.0543692612,-27.3201,2267,182.222970769,153.866209724,47.6338393472,27.0479271863,27.0467
517.566826583,247.974,572.273521736,2.12956,842.294969582,27.0598,129.744573689,0.559262814075,253.741,0.999732,2268,176.697407843,251.13770344,27.0480186488,-27.3133,2268,188.222011923,186.109913698,53.5334576672,27.0407931983,27.0389
64.4046196398,248.049,655.722542643,2.39676,729.862360027,26.9729,67.2423882417,0.591568590347,253.607,0.999913,2269,46.8357393046,169.455017417,26.9602056893,-27.2014,2269,49.8732450275,164.433019096,45.061531907,26.950167654,26.947
453.764349848,248.125,705.237698834,2.41798,605.621471345,27.0427,66.2755964346,0.596206705777,253.628,0.999828,2270,233.544177916,355.688158193,27.0345077904,-27.2708,2270,185.366625656,262.70667543,47.9348998139,27.0268135148,27.0242
52.6648237205,248.221,516.550163445,2.21372,56.9066919031,27.0739,1.53757659387,0.587548627778,253.623,0.999854,2271,46.7075532292,142.342145577,27.0657698154,-27.3234,2271,44.8750113137,142.602656857,46.4275879985,27.0597568901,27.0573
54.8181962045,248.294,458.793231847,2.31801,58.5355418847,26.9385,1.50046427848,0.588366833496,253.76,0.999894,2272,46.8250064576,178.259341069,26.9244364154,-27.1688,2272,46.3907740802,171.243813571,8.31340935486,26.9180696612,26.9196
108.663140834,248.358,338.18084714,2.07961,573.691523895,27.0877,130.329069655,0.567448380338,253.762,0.99932,2273,55.4354281689,143.70143627,27.0785115346,-27.3179,2273,67.1532982149,118.332957351,38.3960941503,27.0724820592,27.0689
50.5414761351,248.418,589.651326524,2.12035,54.9155333121,26.9742,1.52915915772,0.582945518414,253.762,0.999837,2274,45.4223795048,161.892308815,26.9644438394,-27.2011,2274,43.3143183044,163.397938431,45.8795758229,26.9552861415,26.9555
483.330293522,248.474,487.509659781,2.32551,550.28192216,26.9626,46.4723519335,0.580394962827,253.845,0.999536,2275,361.591661657,264.918813612,26.9523845316,-27.1738,2275,193.57699883,148.643204177,46.6391054606,26.947386326,26.9451
476.796723255,248.529,517.081982731,1.9813,550.942408245,26.894,50.4383662578,0.555640730523,253.934,0.999392,2276,359.499677022,295.542756127,26.8833525328,-27.1151,2276,190.259655268,168.743771865,47.7267657262,26.8782380341,26.8792
423.76683402,248.583,556.758572352,1.94796,463.496755727,26.9338,23.7505855938,0.541297730841,254.042,0.999773,2277,314.999436717,308.866076741,26.9223369253,-27.1566,2277,180.248599331,203.636862156,47.7989068522,26.9153497701,26.9136
53.7823629471,248.637,565.86932203,1.81017,58.414492273,26.906,1.6000301764,0.536730814713,254.027,0.999984,2278,47.3183529524,316.279540886,26.8947047424,-27.1253,2278,45.6979318606,197.095428293,7.48088582507,26.8878055029,26.8867
59.3245626273,248.682,389.895040279,1.85926,63.3074524488,26.8068,1.83108279786,0.547331837358,254.062,0.999918,2279,51.3130840157,128.386362181,26.7948000147,-26.9903,2279,49.5185764559,117.380822137,33.7897528519,26.7873682804,26.785
456.414942984,248.729,539.112128467,1.97845,519.615495614,26.7491,36.9285028179,0.554935710793,254.271,0.999661,2280,384.053912201,319.563449794,26.735512954,-26.9322,2280,183.768629059,175.396720483,51.006074965,26.7262546603,26.7264
