AverageDiscountedReturn,AverageQLoss,MaxReturn,AverageY,StdReturn,MinReturn,PolicyRegParamNorm,MinEsReturn,AverageEsReturn,AverageAction,AveragePolicySurr,AverageAbsY,Epoch,AverageReturn,MaxEsReturn,AverageQ,QFunRegParamNorm,AverageAbsQYDiff,Iteration,StdEsReturn,AverageAbsQ
195.953993442,0.997224,1163.5756435,18.2375114191,182.453276555,464.301196589,142.989,215.488273937,460.082458112,0.999685,-18.3635,18.242913663,2539,711.375284134,566.495810966,18.2353,173.25,0.362288904692,2539,116.577500603,18.2459
131.044117271,0.94444,2181.72756664,18.2385219631,513.792430687,73.216805068,143.017,2.09840463956,246.382179402,0.999748,-18.358,18.2432137835,2540,493.290342595,488.668769895,18.2389,173.271,0.350355239876,2540,205.050735844,18.2478
90.9623430984,1.0308,1333.470869,18.3120717933,369.834354296,21.2693002633,143.047,0.635054640328,172.571559888,0.999788,-18.4186,18.3173877295,2541,415.769068663,426.959976217,18.3115,173.324,0.356913517419,2541,163.763611219,18.3205
97.3040010713,0.980746,1228.87159473,18.2697832854,314.719639303,53.9158616591,143.086,21.2308683033,373.634929923,0.999416,-18.379,18.2742680129,2542,508.399292072,646.850561757,18.2675,173.341,0.361311647822,2542,212.827488652,18.2759
76.4984155312,0.978863,2146.65708566,18.2215199066,533.381597693,52.8759330511,143.074,35.3050524169,385.607778529,0.999428,-18.3406,18.2262174249,2543,405.854331502,987.087119447,18.2191,173.364,0.362699441591,2543,339.527519754,18.2299
41.7031898261,1.18398,2174.32573627,18.2933046013,299.711328152,6.19780679916,143.126,50.7461368417,294.936062934,0.999898,-18.3971,18.2980987688,2544,112.271584996,874.984815684,18.2931,173.408,0.385279536225,2544,296.0577358,18.3025
174.353071135,1.28088,2222.15244791,18.2048949388,660.747411757,62.5469811177,143.142,6.59210196325,215.170039012,0.999752,-18.3248,18.2114450427,2545,992.325967855,678.100511343,18.2034,173.405,0.400057712403,2545,244.166720402,18.2158
208.956060665,1.18683,1503.67301922,18.249998201,289.007542664,451.727305815,143.149,0.0186574188535,84.2645364411,0.999676,-18.3799,18.2562456787,2546,870.697717271,570.642583522,18.2477,173.404,0.398087940198,2546,156.170399041,18.2584
189.830309595,1.0967,909.800599755,18.2889057893,94.8137512172,404.676004396,143.181,-1.06582444776,147.56108378,0.999753,-18.4305,18.2936555399,2547,613.969515873,577.416927196,18.2875,173.448,0.376778094218,2547,170.774896461,18.2967
200.370654464,0.992421,1655.18007942,18.3155974325,291.698563391,443.145103864,143.222,210.691538676,430.976040573,0.999722,-18.4369,18.3196662658,2548,855.701097989,549.67205338,18.3136,173.476,0.360854052609,2548,130.759499306,18.3215
184.963940392,1.12784,2627.62312659,18.3215036644,690.659226833,554.242807605,143.194,77.3391914578,622.327385212,0.999779,-18.4382,18.3275213563,2549,1310.1965618,1011.35904053,18.3204,173.488,0.366109071648,2549,340.131321779,18.3307
183.548640449,0.881056,2570.27446878,18.2842647776,693.402175164,558.103862496,143.156,19.763718906,370.445701877,0.999677,-18.4025,18.2904012396,2550,1313.06215537,624.435390312,18.2834,173.469,0.342662935677,2550,240.311213589,18.2947
171.635305749,0.936406,2628.90350707,18.3013800406,549.174359261,891.30185072,143.156,8.41218851545,641.165809756,0.999809,-18.4253,18.3071646055,2551,2105.47932848,1156.18559481,18.3,173.522,0.345938654427,2551,475.914481245,18.3104
200.757303036,0.975208,2735.19815006,18.2830647383,638.371264547,602.889295089,143.189,570.491982358,588.203627606,0.999629,-18.4124,18.2890054352,2552,1816.87354085,608.771952743,18.2803,173.545,0.359241426075,2552,14.6003340843,18.2914
190.183487417,1.00525,1401.69072704,18.3255850164,205.142100692,585.798623456,143.241,167.128311196,414.129467019,0.999793,-18.4634,18.3317943331,2553,834.521082244,721.742604954,18.325,173.585,0.359321271231,2553,168.486617035,18.3359
191.012634949,0.769071,1323.09206067,18.3178901407,202.817413913,462.295207499,143.215,5.50325144945,404.627804125,0.999841,-18.4491,18.3231524228,2554,711.198451439,640.505639996,18.3153,173.569,0.336282305559,2554,228.743734591,18.3251
200.106283092,1.03409,1852.91584136,18.3630675697,408.316975955,268.567461553,143.282,-1.4844581827,422.854688835,0.999809,-18.4956,18.3687814731,2555,1219.25640154,909.292091602,18.3636,173.575,0.359971442741,2555,359.500623645,18.3747
193.65830298,0.968426,1053.16452373,18.2903689056,113.02139524,573.166821057,143.264,60.8954581173,351.308949587,0.999792,-18.4202,18.3001752903,2556,728.286722338,598.529603125,18.2883,173.579,0.356800770975,2556,185.596802187,18.3018
194.539114564,0.939957,2610.07289132,18.3192509962,550.494063775,246.190800723,143.256,6.89803778639,282.826010376,0.99978,-18.4555,18.3275890983,2557,1363.05623999,679.224404828,18.3189,173.606,0.349579631158,2557,229.490192312,18.3314
176.658335283,1.0217,2680.23488345,18.3258163034,804.108271219,205.230374048,143.268,4.47660430422,265.351240377,0.999729,-18.4546,18.3311468541,2558,1133.35509868,708.912478148,18.3243,173.617,0.361954305627,2558,281.982469946,18.3355
193.561856789,0.861913,2772.27212988,18.3902591315,804.634981493,198.14452788,143.29,129.17835174,405.180361392,0.999724,-18.5197,18.3964500382,2559,1364.98226548,551.927786171,18.3884,173.619,0.343242433328,2559,152.184076518,18.3973
179.45823838,0.926006,2601.70141284,18.3778813983,700.695744153,378.393673605,143.335,91.3088797318,368.597985245,0.999784,-18.5091,18.3838443855,2560,1231.9578919,519.539030279,18.3755,173.649,0.349485732127,2560,150.793404339,18.386
130.213802567,0.974129,1197.22552107,18.3579157766,304.172926718,90.6897244214,143.28,1.58642801067,313.375283333,0.999778,-18.4957,18.3638964634,2561,407.905512748,908.640420406,18.3562,173.687,0.360597121234,2561,319.762319695,18.3687
74.8449937892,1.00765,1148.29858177,18.4037666525,129.918606185,69.7764048053,143.304,4.67347548446,128.990702486,0.999721,-18.5221,18.4113051277,2562,138.810978133,528.12189218,18.4014,173.712,0.365891884642,2562,131.374140507,18.4128
40.4911060146,0.923726,685.993722452,18.389097141,60.3848850824,13.2745493799,143.321,1.0530252104,118.494081762,0.999726,-18.4849,18.4007621068,2563,60.3032846789,520.247899414,18.3879,173.738,0.353706953705,2563,149.738331016,18.4041
44.5726238678,1.07595,157.313037145,18.4249229439,20.1373570597,12.8542991268,143.332,3.29731424105,52.1316584102,0.999944,-18.5026,18.4331648448,2564,63.2157502264,309.393756705,18.4249,173.767,0.378069507493,2564,62.3588139641,18.4355
167.932587907,0.980546,1107.11407738,18.3654247554,227.978423621,89.7948553108,143.354,8.83158049997,112.416541156,0.999756,-18.4874,18.3736230698,2565,681.810616904,747.825758393,18.3639,173.778,0.378990003387,2565,212.802733009,18.3776
193.811208915,1.24977,1490.53708448,18.3582891203,218.056902004,604.256412268,143.411,114.03575238,291.814580924,0.999695,-18.5057,18.3676048271,2566,809.769333853,593.897022971,18.3571,173.789,0.391003127893,2566,191.151148273,18.3701
168.357609121,1.05078,1266.31824434,18.3846995013,266.835258297,200.798019636,143.403,64.0982237274,333.635290913,0.999786,-18.5141,18.3932188986,2567,516.167832422,591.310303133,18.3817,173.814,0.372544354566,2567,208.561711459,18.3933
102.086955127,1.00872,1205.11582514,18.3121787848,283.623003109,55.7663822535,143.41,5.18442340819,273.24614099,0.999749,-18.4219,18.324792894,2568,271.666834157,689.535702637,18.3126,173.849,0.36365461563,2568,204.475525888,18.328
45.7334517413,1.06232,79.8375506859,18.427357433,7.98186684834,49.3358752593,143.438,11.0197897865,350.126464607,0.999774,-18.5069,18.4368583701,2569,64.3048916388,908.403449017,18.4254,173.867,0.375338762758,2569,367.793265802,18.4406
55.9567075375,0.956136,133.362994223,18.346259965,9.96434069607,60.1548785242,143.445,75.5620619236,261.277122744,0.999709,-18.444,18.3598738819,2570,81.7858158278,803.710703954,18.3442,173.928,0.374483599399,2570,252.770798194,18.3607
167.845965325,1.12875,1757.02472923,18.3337917996,403.949767295,128.209942529,143.479,62.0720282094,166.813415696,0.999796,-18.4437,18.3451742062,2571,614.236571218,607.688483666,18.3327,173.981,0.394104906821,2571,169.486992285,18.3466
76.1749838746,1.16394,942.157440331,18.3248173866,144.247411358,62.0441627,143.462,80.8966454826,253.916765086,0.999786,-18.4584,18.3361274947,2572,142.656278409,671.709303907,18.3245,174.004,0.394892663002,2572,211.585045593,18.3405
132.249274766,1.00944,1954.58876072,18.2943127009,260.506978484,74.77123815,143.514,11.4458788043,339.288599846,0.999796,-18.3921,18.3059063923,2573,344.418730692,1246.27528061,18.2929,174.021,0.379420204186,2573,435.778865989,18.3074
149.232566337,0.9717,580.27441163,18.3445756113,93.5416018316,81.7013395941,143.489,28.6100834704,386.792631444,0.999848,-18.4744,18.3549600905,2574,341.430099046,1132.80986247,18.3452,174.032,0.375332415817,2574,434.851576079,18.3587
170.069450267,1.07388,728.384226503,18.3361362186,94.0612777827,100.477377881,143.533,46.801170752,423.738240614,0.999708,-18.4615,18.3495157733,2575,439.27553925,712.895696047,18.3342,174.042,0.385929472521,2575,248.602330407,18.3523
154.388322043,0.948333,724.698387839,18.356230455,87.8777534196,156.169870229,143.596,49.0035479783,347.330039645,0.999764,-18.4914,18.3722451059,2576,450.511837938,554.237724427,18.355,174.089,0.374240717285,2576,167.285803164,18.3756
150.435469912,0.901804,1198.62796868,18.3040725154,113.124443741,374.982077742,143.626,73.3520733148,238.078385078,0.99958,-18.4243,18.3175821347,2577,430.760343374,392.154869348,18.3018,174.112,0.368680814051,2577,128.821213839,18.3199
164.733105812,1.12794,788.033866303,18.2948800998,68.8690270111,382.636937507,143.611,19.9086769544,208.603276838,0.999537,-18.4209,18.3119117769,2578,493.077380812,398.217962084,18.2944,174.136,0.386587113724,2578,134.656223317,18.3164
186.074885156,0.887679,1444.99623377,18.3511128741,187.245315153,481.272176942,143.602,18.1927355444,602.503640213,0.999725,-18.4695,18.3640155498,2579,608.074449551,1082.94806033,18.349,174.129,0.37589485376,2579,440.845521223,18.3686
187.320845876,1.13983,2145.20753475,18.2975635999,337.885033228,487.492753806,143.609,68.2507715359,385.958327894,0.999794,-18.4309,18.3134504518,2580,771.75877692,713.966108635,18.2976,174.15,0.395438956645,2580,267.224609136,18.3184
76.7651967147,1.06648,1293.88443648,18.3225674339,282.262705689,47.5059800721,143.616,84.1365712932,329.23107879,0.999718,-18.4343,18.3376506596,2581,209.111622972,656.947039322,18.3192,174.174,0.390615151165,2581,215.59136735,18.3386
194.442742435,1.00795,2036.30308181,18.3583478481,399.278941145,491.427308455,143.658,14.6430978928,306.205446574,0.999749,-18.4804,18.3744057777,2582,753.85089006,775.081156461,18.3565,174.258,0.384876666602,2582,251.453622461,18.3775
189.982396766,1.05894,2158.1592281,18.2965685679,397.085675927,80.2109137866,143.691,16.7625123316,417.377204618,0.999897,-18.4166,18.3083982794,2583,835.209579586,903.462293461,18.2958,174.277,0.38455341485,2583,350.769508941,18.3118
160.647693289,0.975397,1297.07216196,18.3159018995,264.401876216,53.1777969954,143.723,10.2855150932,177.481800637,0.999852,-18.4349,18.3328971772,2584,570.156002376,805.816223296,18.3169,174.321,0.378171018329,2584,282.317635415,18.3397
164.69383396,1.01552,1641.62933257,18.3237499114,338.639585872,73.6606098709,143.716,9.46197276325,157.162466909,0.999852,-18.4142,18.3374115631,2585,613.544653198,861.930730735,18.3213,174.352,0.38726671433,2585,246.759891795,18.3369
148.000154025,1.21693,1155.25258805,18.3281634238,285.961513641,9.59683978524,143.819,0.235133519168,121.569770328,0.999593,-18.411,18.3467939507,2586,501.64169814,457.202286998,18.3273,174.417,0.408898692442,2586,160.955012356,18.3489
130.465491007,1.3877,1487.54937867,18.2557765463,333.191295238,58.2882435332,143.791,7.17731901549,158.580404939,0.999797,-18.3483,18.2703273942,2587,417.902589344,902.654428416,18.2539,174.482,0.431733288417,2587,275.516193581,18.2721
198.984491253,1.37875,2408.10677658,18.2889054159,557.481163431,564.310741923,143.808,2.61243786101,106.832362669,0.999831,-18.3938,18.3050626994,2588,1266.19484587,574.72528391,18.2854,174.51,0.42960467737,2588,147.418696863,18.3058
169.696296138,1.24934,1919.25243484,18.2643966558,507.852153724,42.96985137,143.825,7.53328021543,414.485792971,0.999843,-18.395,18.2815384034,2589,838.190789707,1120.36997659,18.2624,174.548,0.412892150292,2589,439.675800767,18.2825
193.119381586,1.02178,2812.43915863,18.3036871089,451.248752399,462.770326097,143.857,38.1863551423,900.892538967,0.999856,-18.4413,18.3194147735,2590,892.514743882,1763.59872279,18.3036,174.558,0.39311943353,2590,862.706183824,18.3218
185.570586514,0.995278,2504.3028362,18.2981905146,602.163792179,364.833778894,143.884,106.725992909,319.408429281,0.999753,-18.4462,18.3116849171,2591,1133.70177276,497.002612414,18.2974,174.568,0.381821766656,2591,147.772796372,18.3171
178.119991781,1.05128,2344.45534542,18.3595444655,477.992322405,62.8864057583,143.878,524.556617863,617.192440377,0.999727,-18.5056,18.3745075726,2592,1047.27906655,666.158143457,18.3582,174.591,0.390770866211,2592,65.5390850874,18.3761
147.864816763,1.02223,2465.23011117,18.3750587965,834.992325944,162.980839177,143.881,79.4267899704,678.271963705,0.999736,-18.52,18.3907834957,2593,1104.3064468,1364.8451048,18.3738,174.552,0.375568127416,2593,527.672816018,18.394
135.499153877,1.00346,2343.27082291,18.3602118198,581.332327265,214.448256138,143.899,27.7680023097,386.286825161,0.999608,-18.5091,18.3735963412,2594,595.572192914,584.639685312,18.3569,174.569,0.373780919742,2594,197.582985786,18.3757
199.622241889,0.889555,2701.51590858,18.4655019184,523.728618294,605.252357785,143.955,249.648103673,424.919548634,0.9996,-18.6068,18.4807119297,2595,1093.04488343,603.025781432,18.4645,174.572,0.358359297942,2595,151.898667565,18.4833
193.088616911,1.03724,2711.61563526,18.4561393512,493.15162221,642.928431434,143.943,29.3779349875,474.532364484,0.999706,-18.5912,18.4710051043,2596,1059.93619468,1053.73531447,18.4533,174.622,0.371524114692,2596,377.942454392,18.4709
170.134220644,1.00867,2660.57135208,18.4271218,554.096605994,1004.2541205,143.972,39.4848833994,535.911788737,0.999722,-18.5668,18.4405164456,2597,1877.43741381,1033.79630211,18.4254,174.635,0.368621203408,2597,321.698608796,18.4429
182.107575321,0.902421,2883.55308215,18.4457765138,718.959210592,627.154132588,143.946,45.2594669087,554.64152381,0.999706,-18.5813,18.458019739,2598,1869.49082308,1370.12110731,18.4449,174.62,0.355654685267,2598,548.203753141,18.4609
159.322608197,0.993808,2182.27186103,18.5218917768,692.221705523,530.667915679,143.97,16.2430563973,440.126946096,0.999219,-18.6659,18.5379507477,2599,1358.92453727,1554.1926166,18.5216,174.606,0.361695709604,2599,600.111743419,18.5418
154.40154262,1.08069,2810.36934909,18.5443135486,889.953774765,58.6882892725,143.98,2.72790367872,283.662220167,0.999684,-18.6867,18.5572363012,2600,1393.97535532,570.38157947,18.5411,174.646,0.366944876074,2600,245.663382636,18.5569
190.115459742,0.93257,2381.88357343,18.512572359,473.381535968,542.481886934,144.017,881.847477748,1146.20289262,0.999782,-18.6443,18.5285106514,2601,1177.2643818,1410.5583075,18.5107,174.665,0.359884468975,2601,264.355414876,18.533
193.378667384,0.965369,2258.67667974,18.5696848168,442.109334455,685.82613992,143.987,60.7121796455,404.226882936,0.999609,-18.6946,18.5836322065,2602,1278.15712505,729.788556389,18.5685,174.683,0.352936544934,2602,269.519979867,18.5857
190.374290041,0.938877,1725.95742275,18.5468340509,353.636860611,692.005771203,143.99,5.88923753448,388.574882516,0.99923,-18.6873,18.5606184426,2603,1153.36970128,897.457643154,18.5448,174.715,0.354057194301,2603,365.392972262,18.5631
176.162995472,1.05546,1521.36047135,18.577559222,115.968497349,1161.11402788,144.036,5.9815711314,256.890806685,0.998912,-18.7055,18.5898955892,2604,1333.20132721,672.094526041,18.5772,174.739,0.368296869325,2604,227.553082078,18.5947
187.102005237,1.15231,1300.03888085,18.5806892101,183.160076933,524.444493065,144.097,368.304719383,515.043891056,0.999845,-18.7004,18.5944079368,2605,725.911509276,627.876795974,18.5787,174.788,0.375577980987,2605,92.2449558627,18.5956
191.869310806,1.06841,1548.82152867,18.5631049103,222.292194866,496.299051014,144.113,15.5639413178,391.685046825,0.999855,-18.6961,18.5747474691,2606,791.199845873,850.679950487,18.5636,174.783,0.36618990354,2606,321.220701272,18.5797
176.786421279,1.1906,2375.72396309,18.5579943729,534.295711491,580.453090516,144.144,10.7004496492,484.322473586,0.999673,-18.6877,18.5720207774,2607,1504.18553928,714.219223725,18.5569,174.83,0.375068717697,2607,256.273672484,18.5746
167.91739391,1.09093,2203.98780336,18.5703330208,513.690026542,60.526218467,144.125,52.4552752696,314.54487337,0.999705,-18.7007,18.5816627274,2608,1524.0594534,951.325819867,18.569,174.872,0.37474402879,2608,332.562730968,18.5835
81.5130043805,1.10097,1813.91120095,18.5753269168,539.517098149,53.3111772475,144.052,-1.74973881624,299.748974056,0.999761,-18.6814,18.5872549569,2609,361.512972484,790.835314474,18.5748,174.9,0.364469331639,2609,351.318048072,18.5894
42.9584184977,1.17306,1622.2326123,18.5561176619,238.185690117,4.17100634449,144.075,-1.74002501049,170.596003103,0.999899,-18.6569,18.5699749011,2610,105.923324166,1137.36834888,18.5556,174.934,0.376455183401,2610,329.915226454,18.5748
108.366758387,1.07175,1779.64250649,18.5799805432,664.717497837,44.5048021466,144.122,-2.73456062872,30.828253223,0.999747,-18.6693,18.5898817669,2611,766.029494371,291.515275406,18.5784,174.952,0.375608986896,2611,65.679167862,18.5927
171.646073955,1.07977,1819.86316108,18.565181186,216.49390135,1193.02580621,144.168,6.10744193224,191.461843425,0.999594,-18.6745,18.5753654987,2612,1564.2185612,536.760815319,18.5641,174.981,0.376426624194,2612,235.071038852,18.5784
134.971087171,1.14957,1858.53404936,18.493752633,483.108231711,144.300908572,144.227,11.7878583023,230.355034965,0.999795,-18.6246,18.5057531645,2613,833.613547423,681.489687025,18.4926,175.026,0.383205345528,2613,256.739178216,18.5095
87.3371652213,1.17902,1953.17183419,18.5307772933,659.457190884,15.292548141,144.31,336.47158076,528.207450189,0.999701,-18.6834,18.5416525615,2614,662.652398673,631.903049909,18.5297,175.042,0.387454613964,2614,114.086099381,18.5452
92.154344935,1.10786,2289.80744137,18.5885781518,755.172792206,18.9319413773,144.35,11.866475252,408.758235949,0.999841,-18.7443,18.601395635,2615,827.648886028,967.185112333,18.5885,175.023,0.375160523803,2615,406.389484599,18.6057
83.9533825565,0.952408,1710.21789744,18.6027886349,437.004991009,20.5088013226,144.44,13.0466953955,185.241904893,0.999613,-18.7365,18.6164125393,2616,498.847982645,572.579607828,18.6011,175.04,0.360208293403,2616,217.991452297,18.6188
134.22781828,1.05978,910.130931716,18.6019194865,187.024926247,167.364901079,144.43,11.1807424596,397.819718218,0.999755,-18.7255,18.612923031,2617,449.096264362,861.91111095,18.5996,175.084,0.367903793758,2617,324.210616114,18.6159
164.734577031,1.00892,1512.64997916,18.6560946776,306.200765646,254.333752827,144.453,26.2650733222,313.713846395,0.999855,-18.7779,18.6694034417,2618,652.723056174,488.675370328,18.6557,175.08,0.366546213012,2618,162.099772105,18.674
196.946772022,1.01915,2487.14565437,18.627176527,614.06792956,623.448042928,144.471,297.64704751,341.182603651,0.99979,-18.7366,18.6384687354,2619,1713.16218294,393.799036399,18.6279,175.084,0.364475299478,2619,36.602206967,18.6437
196.734766166,0.879593,1798.96700777,18.5833897195,356.649337523,513.796651596,144.481,98.9684712791,393.981824352,0.999823,-18.6968,18.5956507845,2620,981.994444319,647.435220567,18.5791,175.113,0.359220394041,2620,243.543619656,18.5966
169.709075204,1.0455,1539.23279728,18.5577102428,350.978888066,428.29880054,144.561,14.8103648755,340.762239333,0.999783,-18.6823,18.5693303672,2621,898.04125133,599.732224439,18.5547,175.121,0.371873064755,2621,224.047929651,18.571
185.138453904,0.975697,2187.69121457,18.5361662008,406.173365739,261.141662636,144.504,59.253072942,404.00807956,0.99978,-18.6504,18.5510705549,2622,866.307549063,523.810021914,18.5364,175.103,0.370319401815,2622,173.2988567,18.5555
176.768748855,1.03196,2075.12761228,18.534503582,487.717777639,427.939210302,144.483,484.849077267,644.902851315,0.999881,-18.6583,18.5467240047,2623,900.921985993,804.956625363,18.5329,175.15,0.368479447843,2623,160.053774048,18.5494
92.2132091521,0.939138,1146.93451382,18.5970534969,232.906525476,152.764477352,144.472,21.4111395676,366.944002209,0.999864,-18.7196,18.6081854684,2624,283.381397103,1100.22662461,18.5962,175.169,0.362950204298,2624,387.923777839,18.6126
71.021086977,0.964721,1046.9109075,18.6347360703,215.83965997,36.963741238,144.501,33.8028407986,103.171772415,0.999869,-18.7653,18.6450967872,2625,187.40540149,257.117147738,18.6347,175.159,0.363959912463,2625,70.6961204366,18.649
152.232385491,1.0995,1713.20340154,18.6284816942,511.621895453,356.522430934,144.566,35.2048345797,247.176073974,0.999681,-18.746,18.6378659283,2626,1106.55587468,564.550407338,18.6259,175.191,0.373674386681,2626,223.529752429,18.6396
149.720246417,1.02697,2443.3507421,18.5501895615,533.219392693,135.179935115,144.596,49.4471825578,364.284458846,0.999861,-18.6773,18.561137429,2627,722.110545644,825.181635906,18.5493,175.212,0.375574715896,2627,323.805451395,18.566
179.216987608,1.17376,1738.57774271,18.5291240334,397.918315793,398.82585396,144.618,11.1770127554,285.120214684,0.999832,-18.6772,18.5378723306,2628,799.620062753,672.391877776,18.5285,175.293,0.39653270224,2628,253.588730323,18.5442
159.700274947,0.997024,881.055232543,18.5713069864,119.805090321,246.257755079,144.651,12.5382678484,516.666089148,0.999875,-18.7058,18.5792961546,2629,426.696141743,965.528294412,18.5686,175.297,0.371349380825,2629,391.014248606,18.5802
158.411253623,1.27657,877.524611736,18.5216418944,158.009445827,270.451922552,144.646,161.184384587,346.530856643,0.999924,-18.6591,18.5321113675,2630,492.882044784,685.850418791,18.5212,175.337,0.397427516805,2630,206.359094608,18.5357
133.170842682,0.986952,1854.84480456,18.5935621813,379.477138527,198.605632111,144.648,54.4674143459,290.41018377,0.999895,-18.7156,18.6019804729,2631,603.544386763,533.05601996,18.5924,175.325,0.365418303162,2631,195.440462689,18.6058
131.338971983,1.14535,1383.81530976,18.5337638184,392.849144466,28.0740498777,144.655,42.1930334184,557.170338478,0.999694,-18.6706,18.5408736166,2632,681.566541047,1162.24948889,18.5316,175.324,0.391833711847,2632,474.677088237,18.5439
100.556030936,1.1078,1784.20427843,18.6378039132,441.916291197,38.5174075933,144.631,-5.22948864378,457.210140104,0.999762,-18.7828,18.6505119316,2633,583.285904405,1210.67922519,18.6375,175.338,0.389684131815,2633,537.359041014,18.6551
89.8148185822,1.13643,1262.39525086,18.6774328443,425.656038862,-57.092136939,144.649,90.0162058831,453.308083864,0.999725,-18.8172,18.6877417563,2634,580.003356478,687.933127842,18.6741,175.384,0.389794706199,2634,198.945646648,18.6897
59.1783284981,1.05304,632.906112534,18.6862906712,165.816512757,-70.000785358,144.647,9.88538204626,163.720786969,0.999868,-18.8158,18.6942012518,2635,199.201427694,533.140386315,18.6831,175.393,0.383245961305,2635,172.073888825,18.6964
91.2067519634,1.01658,784.119217757,18.620310331,195.493578395,76.5277134551,144.655,-11.9370899762,118.866708325,0.999869,-18.7449,18.6283229667,2636,357.852391303,288.339934272,18.6195,175.406,0.376763781537,2636,92.4896967497,18.6327
97.1475693115,1.04822,1852.06180075,18.6780300566,453.179767437,-51.611741027,144.64,121.96791091,256.151302434,0.999826,-18.8123,18.6869379575,2637,535.26733466,457.881750982,18.6757,175.41,0.383583307076,2637,128.027635289,18.6892
75.8391070257,1.05212,828.057746954,18.609189526,230.641187272,-52.3281191865,144.707,12.8978961877,209.663537985,0.99984,-18.7485,18.6184022332,2638,307.883371476,446.858694275,18.6089,175.432,0.381906934163,2638,144.482816376,18.6223
76.9917575707,1.207,1041.28695104,18.6249490011,239.994075237,-28.0242765068,144.719,5.59430294385,172.524165123,0.999907,-18.7794,18.6353608661,2639,319.459965789,610.836216987,18.6251,175.454,0.397373471408,2639,191.498957879,18.6412
36.059049868,1.23754,947.917711049,18.6555588556,238.238951925,-97.753899342,144.712,-7.71179443798,129.680978009,0.999875,-18.7985,18.6620234968,2640,179.706449677,352.792874033,18.653,175.516,0.399806334179,2640,143.888262097,18.6658
77.2616805815,1.04587,543.737953462,18.7029959558,149.84627719,-11.2657681462,144.727,3.63792129668,207.902636347,0.99979,-18.8248,18.7092098664,2641,191.722138027,396.246433418,18.6997,175.533,0.381981749803,2641,150.190778655,18.7105
50.4638559471,1.08737,920.010593839,18.6584129833,187.53911225,-6.96407049868,144.772,-7.12640432147,136.114786873,0.999789,-18.7851,18.6648131357,2642,154.703134849,643.65742794,18.6575,175.574,0.391396400911,2642,186.59037844,18.6715
57.2181313757,1.17134,594.953995089,18.6878520047,65.1766531539,37.737194063,144.787,-0.395116516581,141.276155323,0.999897,-18.8062,18.696271592,2643,89.2252579507,420.939226324,18.6844,175.606,0.397898626223,2643,151.106958965,18.6964
110.790113807,1.26216,944.484255289,18.6314991578,170.798129489,4.27974081266,144.816,-36.8010147583,101.839762272,0.999832,-18.7468,18.638718069,2644,343.327377757,318.415253791,18.6305,175.603,0.410315940525,2644,104.741151809,18.6443
104.130135677,1.15932,1740.23869966,18.6316240059,288.325562381,-13.4252893127,144.837,83.2308087504,225.870506267,0.999793,-18.7927,18.640051488,2645,411.031286729,502.875156551,18.6293,175.652,0.40258958242,2645,195.900995504,18.6413
142.928457766,1.12015,1633.27673789,18.6633616225,390.687101684,26.2132902934,144.853,52.1605192023,231.177713742,0.999813,-18.8023,18.6704544354,2646,748.326515088,756.440772876,18.6606,175.71,0.385771317448,2646,303.285394686,18.6712
71.2566982388,1.02668,1147.89034316,18.7390149051,326.651695912,-11.7470768348,144.838,37.5738357586,365.453504715,0.999779,-18.8924,18.7452543194,2647,298.46803102,974.985537451,18.7397,175.684,0.382195509854,2647,325.979607056,18.7512
97.9051649073,1.04702,1556.18007898,18.6974428676,374.698715614,-68.4837489045,144.842,0.962534234231,362.004691553,0.999824,-18.8401,18.7057217719,2648,396.683376605,683.985078651,18.6969,175.712,0.386762075012,2648,244.718784461,18.7104
162.586722047,1.00027,2078.84416913,18.6697080737,404.94937028,31.178585654,144.873,1.5279794808,242.322761565,0.999832,-18.8036,18.6788784488,2649,732.15313372,637.169631999,18.6676,175.763,0.380457801089,2649,250.535506599,18.6822
109.129283442,0.897703,1098.38324708,18.7473737702,313.448859875,-56.8112821837,144.851,-19.4092127203,273.493879362,0.999884,-18.8706,18.7590308801,2650,483.272178485,1033.74397237,18.7452,175.786,0.361251435866,2650,388.500019199,18.7607
121.583687706,0.926784,1255.08045866,18.7355643495,241.106125059,93.1017720799,144.87,50.5715066678,473.543130069,0.999886,-18.8596,18.7474127695,2651,440.837702009,996.204813918,18.7332,175.787,0.364354737046,2651,341.393053248,18.7499
104.96217589,1.09456,1341.56747193,18.7218932925,302.582936677,43.4014468048,144.898,14.3794692955,270.649170949,0.999872,-18.8514,18.7299815578,2652,404.261201081,641.230627198,18.7214,175.836,0.381646608101,2652,225.241909458,18.7309
118.439139177,1.05989,1773.76829638,18.7220904213,429.253798345,107.97147931,144.928,22.6316383316,314.121800796,0.999789,-18.8596,18.7306171887,2653,615.920127799,885.738862901,18.7218,175.848,0.371967204312,2653,339.902479038,18.7366
169.135381409,1.05611,1578.58504092,18.7493946364,313.992443272,110.752848798,144.92,10.767549655,283.886933055,0.999892,-18.8847,18.7572754412,2654,623.381128078,527.298589124,18.749,175.883,0.368619681486,2654,167.759945415,18.7624
192.618571268,0.92531,1725.29844086,18.7707800189,379.92583207,376.141795262,144.951,8.86597079392,281.56244546,0.999797,-18.9116,18.7817415859,2655,807.211334321,373.938148284,18.7687,175.946,0.358245887096,2655,127.143399694,18.7844
