PolicyRegParamNorm,AveragePolicySurr,MaxReturn,AverageAction,AverageQLoss,Epoch,AverageReturn,AverageY,AverageAbsY,AverageAbsQYDiff,Iteration,MinEsReturn,MinReturn,AverageAbsQ,StdEsReturn,AverageEsReturn,StdReturn,AverageQ,AverageDiscountedReturn,QFunRegParamNorm,MaxEsReturn
202.956,-13.367,58.0,0.92517,0.755514,3103,47.4786729858,12.6047954074,12.6061991542,0.251562487626,3103,3.0,41.0,12.6683,24.1340590478,36.6071428571,3.56699857131,12.6055,37.9073422915,331.859,103.0
202.967,-13.3661,51.0,0.93275,0.535782,3104,41.8041666667,12.5470769174,12.5491831835,0.207670226055,3104,3.0,29.0,12.5903,17.5968982053,22.4090909091,4.33483747933,12.5451,34.2419481285,331.858,88.0
202.973,-13.3132,59.0,0.917112,0.648818,3105,44.4159292035,12.4974291034,12.5000006981,0.224206971532,3105,3.0,34.0,12.5439,18.842399292,26.2631578947,3.64758536622,12.4971,35.9643084828,331.852,72.0
202.974,-13.2983,57.0,0.925635,0.687058,3106,45.7762557078,12.4527746108,12.4568340647,0.227853146773,3106,3.0,38.0,12.5024,14.4952326154,25.7948717949,4.73982280543,12.4539,36.8048261207,331.88,70.0
202.941,-13.2636,1000.0,0.636592,0.573159,3107,634.411764706,12.4648239282,12.4673728386,0.216731593559,3107,3.0,52.0,12.5211,19.9341961458,34.724137931,444.793681031,12.4653,80.4333802874,331.87,73.0
202.996,-13.2289,44.0,0.882831,0.578251,3108,40.4858299595,12.4102000643,12.4130426748,0.229247008218,3108,3.0,37.0,12.4583,22.5276739534,30.9375,1.56854248452,12.4091,33.4204061586,331.885,97.0
202.969,-13.2101,44.0,0.850701,0.699138,3109,42.2025316456,12.3934285761,12.3970920307,0.235930643805,3109,3.0,40.0,12.4536,14.8908369215,29.2941176471,0.837613852738,12.3947,34.5650823575,331.89,53.0
202.957,-13.1803,40.0,0.637489,0.661587,3110,38.8565891473,12.3546417643,12.3613029788,0.227157989447,3110,3.0,38.0,12.4061,14.4182170409,21.2291666667,0.51974128347,12.3556,32.328706701,331.888,56.0
202.983,-13.1535,67.0,0.600082,0.594151,3111,59.5238095238,12.3841667585,12.3908613655,0.214751304902,3111,2.0,57.0,12.4365,20.6694084494,22.7209302326,1.37992572675,12.3839,45.0166006303,331.882,86.0
202.984,-13.1103,1000.0,0.31852,0.633087,3112,1000.0,12.3050372599,12.3112888272,0.230253378303,3112,3.0,1000.0,12.3553,15.4545187277,20.8775510204,0.0,12.3048,99.9956828753,331.879,76.0
202.975,-13.0382,1000.0,0.293338,0.640268,3113,1000.0,12.2368970293,12.2421567314,0.231293559638,3113,2.0,1000.0,12.2979,17.3238793268,20.4255319149,0.0,12.2366,99.9956828753,331.864,80.0
202.966,-13.0106,1000.0,0.0391217,0.570493,3114,1000.0,12.2207978854,12.2256878532,0.218614529258,3114,3.0,1000.0,12.2712,21.146191896,27.027027027,0.0,12.2216,99.9956828753,331.862,106.0
202.953,-12.9834,1000.0,0.0594893,0.578813,3115,1000.0,12.2213108078,12.2270774208,0.215338270864,3115,7.0,1000.0,12.2719,22.1852991866,28.75,0.0,12.2212,99.9956828753,331.862,102.0
202.945,-12.9528,1000.0,0.0647862,0.551908,3116,1000.0,12.1703792385,12.1765405879,0.216963923166,3116,4.0,1000.0,12.2259,28.2363230756,36.6923076923,0.0,12.1702,99.9956828753,331.888,116.0
202.957,-12.9532,1000.0,0.0508269,0.505589,3117,1000.0,12.1616820843,12.1686338997,0.20327875523,3117,6.0,1000.0,12.2106,15.6362468173,30.0882352941,0.0,12.1594,99.9956828753,331.907,62.0
202.946,-12.9233,1000.0,0.437033,0.557086,3118,1000.0,12.1367644228,12.1398841657,0.214494585492,3118,3.0,1000.0,12.1874,21.9868568695,32.125,0.0,12.1393,99.9956828753,331.891,84.0
202.986,-12.9045,1000.0,0.577566,0.616563,3119,1000.0,12.1260560825,12.1299933615,0.231978772189,3119,2.0,1000.0,12.1784,28.594871335,33.0,0.0,12.1262,99.9956828753,331.902,95.0
202.998,-12.8842,277.0,0.695091,0.483534,3120,75.3759398496,12.1211704819,12.1253056112,0.199321068127,3120,3.0,41.0,12.1668,19.4720714005,23.9285714286,38.9220546529,12.121,50.1711862185,331.909,90.0
202.961,-12.8277,1000.0,0.0591693,0.581425,3121,1000.0,12.0541790353,12.0583527286,0.224845589539,3121,3.0,1000.0,12.1076,16.0960786623,20.7446808511,0.0,12.0546,99.9956828753,331.952,62.0
202.958,-12.8118,1000.0,0.42637,0.68581,3122,1000.0,12.0319882217,12.0368210985,0.240394665249,3122,4.0,1000.0,12.0932,21.4618070351,24.9756097561,0.0,12.0327,99.9956828753,331.977,102.0
202.977,-12.8028,1000.0,0.629632,0.670132,3123,1000.0,12.0429338519,12.0486574982,0.235726688124,3123,3.0,1000.0,12.1007,16.2487126,22.5454545455,0.0,12.0431,99.9956828753,332.01,64.0
202.933,-12.7784,1000.0,0.173652,0.578957,3124,1000.0,11.9902912653,11.9972035511,0.222760067423,3124,4.0,1000.0,12.0435,20.4158495679,22.3555555556,0.0,11.9896,99.9956828753,332.002,111.0
202.898,-12.7797,1000.0,0.508584,0.625879,3125,1000.0,11.9847618513,11.9893777581,0.222738250069,3125,3.0,1000.0,12.0291,15.37445578,19.1730769231,0.0,11.9856,99.9956828753,332.013,98.0
202.91,-12.7484,1000.0,0.524622,0.614538,3126,1000.0,11.9874953602,11.9939719475,0.22350512822,3126,4.0,1000.0,12.0451,12.7989334517,16.813559322,0.0,11.9862,99.9956828753,332.044,70.0
202.896,-12.7419,1000.0,0.464298,0.552983,3127,1000.0,11.975769546,11.9818807013,0.219161657697,3127,3.0,1000.0,12.0315,15.0250841867,17.701754386,0.0,11.976,99.9956828753,332.026,63.0
202.92,-12.7385,1000.0,0.122142,0.60077,3128,1000.0,11.9639411127,11.9706238495,0.224869130308,3128,3.0,1000.0,12.0183,15.0150511248,16.393442623,0.0,11.9645,99.9956828753,331.997,79.0
202.912,-12.7019,1000.0,0.567873,0.601117,3129,1000.0,11.893400694,11.9006063772,0.221916661476,3129,3.0,1000.0,11.9493,16.5170011371,17.4912280702,0.0,11.8938,99.9956828753,331.985,71.0
202.902,-12.7068,1000.0,0.0630534,0.639008,3130,1000.0,11.934014783,11.9400833232,0.233898617225,3130,3.0,1000.0,11.9861,18.5875835947,20.7916666667,0.0,11.9344,99.9956828753,331.945,90.0
202.847,-12.6334,1000.0,0.106904,0.575721,3131,1000.0,11.8491133663,11.85371409,0.216299953549,3131,4.0,1000.0,11.8967,25.4556337986,24.243902439,0.0,11.8478,99.9956828753,331.944,108.0
202.876,-12.6326,1000.0,0.0754589,0.628724,3132,912.909090909,11.8568710749,11.8607464041,0.241960924505,3132,3.0,42.0,11.9199,17.5059971616,21.5531914894,275.405636222,11.857,94.0355369723,331.924,78.0
202.855,-12.6021,1000.0,0.0928526,0.55165,3133,1000.0,11.8265311917,11.8310265194,0.218769195279,3133,3.0,1000.0,11.8785,22.3854863695,24.8,0.0,11.8263,99.9956828753,331.952,107.0
202.854,-12.6074,1000.0,0.823981,0.561776,3134,1000.0,11.8325632869,11.8381293029,0.221601669535,3134,3.0,1000.0,11.8861,11.4905353184,17.3965517241,0.0,11.8314,99.9956828753,331.97,48.0
202.863,-12.5728,1000.0,0.719019,0.4966,3135,1000.0,11.7977475841,11.8058649116,0.198942765391,3135,3.0,1000.0,11.8442,18.1900535673,23.0,0.0,11.7981,99.9956828753,331.97,64.0
202.851,-12.5722,1000.0,0.761273,0.625739,3136,1000.0,11.8417588095,11.8505734175,0.230034559575,3136,4.0,1000.0,11.9005,17.5885266525,22.5106382979,0.0,11.8422,99.9956828753,331.946,77.0
202.826,-12.5596,1000.0,0.611831,0.588205,3137,1000.0,11.8021194569,11.8091849845,0.221745107971,3137,3.0,1000.0,11.8547,20.2535576436,20.7916666667,0.0,11.8034,99.9956828753,331.965,119.0
202.82,-12.5215,1000.0,0.0567999,0.567182,3138,1000.0,11.7745271066,11.7795120468,0.217590185924,3138,3.0,1000.0,11.8226,15.8167460409,18.9811320755,0.0,11.7739,99.9956828753,331.929,85.0
202.803,-12.5168,1000.0,0.513485,0.555524,3139,914.083333333,11.7550193311,11.7594715406,0.216014904896,3139,3.0,66.0,11.8007,12.4084648527,19.5,257.096758158,11.7571,95.7026394112,331.921,46.0
202.809,-12.5068,1000.0,0.264702,0.526785,3140,1000.0,11.7261221315,11.7314886396,0.207707744378,3140,4.0,1000.0,11.7802,15.4086922022,21.6170212766,0.0,11.7255,99.9956828753,331.907,61.0
202.811,-12.4794,244.0,0.511508,0.549666,3141,181.571428571,11.715116655,11.7215131464,0.217090894943,3141,4.0,131.0,11.7697,21.9277923769,24.5853658537,25.5789095202,11.7162,83.3381150616,331.864,106.0
202.805,-12.4607,1000.0,0.368736,0.533713,3142,1000.0,11.6976314047,11.7034254892,0.207612710528,3142,3.0,1000.0,11.7411,16.6389009425,20.8043478261,0.0,11.6965,99.9956828753,331.86,83.0
202.761,-12.4804,1000.0,0.344771,0.572826,3143,1000.0,11.7106131853,11.7164667511,0.215655110254,3143,4.0,1000.0,11.7636,18.3491172201,24.2325581395,0.0,11.7113,99.9956828753,331.823,84.0
202.808,-12.4702,1000.0,0.325648,0.60289,3144,1000.0,11.6915304641,11.6956307059,0.220857482495,3144,3.0,1000.0,11.7367,26.2068887968,23.6428571429,0.0,11.6916,99.9956828753,331.841,175.0
202.831,-12.4258,1000.0,0.034052,0.512632,3145,1000.0,11.6900838893,11.6966024916,0.208833879728,3145,3.0,1000.0,11.7355,21.9204180138,21.8695652174,0.0,11.6899,99.9956828753,331.858,125.0
202.83,-12.4075,1000.0,0.0398269,0.605411,3146,1000.0,11.6401208426,11.6472754159,0.229391429646,3146,3.0,1000.0,11.701,23.037228553,22.5348837209,0.0,11.6406,99.9956828753,331.878,100.0
202.845,-12.4227,1000.0,0.321129,0.580202,3147,1000.0,11.715491837,11.720574999,0.22165777095,3147,3.0,1000.0,11.7598,20.3644256927,26.9736842105,0.0,11.7148,99.9956828753,331.863,71.0
202.845,-12.3903,1000.0,0.124017,0.541158,3148,1000.0,11.6259794197,11.6317682691,0.199660448874,3148,4.0,1000.0,11.6723,42.7212032962,29.3235294118,0.0,11.6268,99.9956828753,331.864,245.0
202.814,-12.3454,1000.0,0.215865,0.512115,3149,1000.0,11.6137750868,11.6182886941,0.195860198141,3149,4.0,1000.0,11.6594,17.6809146782,20.4489795918,0.0,11.6134,99.9956828753,331.865,73.0
202.777,-12.3202,1000.0,0.246887,0.529489,3150,1000.0,11.6165825323,11.6220120399,0.204514841163,3150,3.0,1000.0,11.6651,19.9805211266,28.0857142857,0.0,11.6174,99.9956828753,331.861,111.0
202.73,-12.2864,1000.0,0.259643,0.685471,3151,425.6,11.5378886087,11.5421354972,0.247706412541,3151,3.0,162.0,11.5953,22.7556554588,25.9743589744,232.524579346,11.5381,94.7135032013,331.872,124.0
202.693,-12.2549,1000.0,0.215008,0.528964,3152,1000.0,11.5070374332,11.5138160524,0.19723286681,3152,3.0,1000.0,11.5508,27.4710329763,23.6046511628,0.0,11.5071,99.9956828753,331.848,136.0
202.72,-12.2476,1000.0,0.286054,0.53246,3153,1000.0,11.4860821472,11.4936281769,0.207248810034,3153,3.0,1000.0,11.535,19.2461086564,22.3333333333,0.0,11.4857,99.9956828753,331.841,81.0
202.677,-12.2193,1000.0,0.337007,0.507907,3154,1000.0,11.4729238287,11.4792886529,0.213585441237,3154,3.0,1000.0,11.5196,17.1760779879,21.7021276596,0.0,11.4739,99.9956828753,331.849,65.0
202.703,-12.236,1000.0,0.223586,0.567819,3155,1000.0,11.473539362,11.4805495512,0.228656761819,3155,3.0,1000.0,11.5283,31.6656729559,32.1875,0.0,11.4734,99.9956828753,331.856,174.0
202.711,-12.2114,1000.0,0.285015,0.503361,3156,1000.0,11.4776681867,11.4839738804,0.195725056988,3156,4.0,1000.0,11.5198,19.2151047313,25.1025641026,0.0,11.4771,99.9956828753,331.893,80.0
202.719,-12.1873,1000.0,0.313246,0.526104,3157,1000.0,11.4245805451,11.4300131666,0.209231989306,3157,4.0,1000.0,11.4779,11.2817729103,20.04,0.0,11.4252,99.9956828753,331.898,58.0
202.732,-12.2003,1000.0,0.294701,0.563912,3158,1000.0,11.4264251898,11.4317650841,0.216788694667,3158,3.0,1000.0,11.4779,19.6426757532,23.2727272727,0.0,11.4262,99.9956828753,331.884,88.0
202.727,-12.1937,1000.0,0.289539,0.498528,3159,1000.0,11.4390981514,11.4429334937,0.209364801821,3159,3.0,1000.0,11.488,18.2707652187,23.1904761905,0.0,11.4386,99.9956828753,331.875,69.0
202.715,-12.1556,1000.0,0.255113,0.60072,3160,1000.0,11.4460754694,11.4513217127,0.230494755268,3160,4.0,1000.0,11.5072,12.5051502384,19.1320754717,0.0,11.446,99.9956828753,331.876,50.0
202.702,-12.1561,1000.0,0.222271,0.517877,3161,1000.0,11.3993235373,11.4057643699,0.200555781852,3161,4.0,1000.0,11.4444,19.0072536248,21.1489361702,0.0,11.4002,99.9956828753,331.887,91.0
202.704,-12.1471,1000.0,0.171135,0.499124,3162,1000.0,11.4021623347,11.4112059418,0.216069082022,3162,4.0,1000.0,11.4597,9.48589596307,22.4666666667,0.0,11.4016,99.9956828753,331.863,48.0
202.716,-12.121,1000.0,0.218762,0.499823,3163,1000.0,11.3695600467,11.3753762844,0.205787340842,3163,4.0,1000.0,11.4161,26.9781405809,28.9411764706,0.0,11.3686,99.9956828753,331.889,117.0
202.74,-12.1141,1000.0,0.306255,0.545274,3164,1000.0,11.3808732448,11.3885195266,0.219988092581,3164,4.0,1000.0,11.438,17.1247652472,24.756097561,0.0,11.3822,99.9956828753,331.914,79.0
202.727,-12.1115,1000.0,0.446556,0.42814,3165,1000.0,11.377695657,11.3848385808,0.195571021846,3165,3.0,1000.0,11.425,23.1547098788,24.0476190476,0.0,11.3761,99.9956828753,331.969,128.0
202.736,-12.0856,1000.0,0.201939,0.568381,3166,1000.0,11.370359557,11.3754217598,0.206392908143,3166,4.0,1000.0,11.4286,31.5829189473,36.5,0.0,11.3723,99.9956828753,331.959,136.0
202.762,-12.0706,1000.0,0.341213,0.542316,3167,1000.0,11.3153309896,11.3208460151,0.213536760692,3167,3.0,1000.0,11.3596,23.4697199622,30.1714285714,0.0,11.3141,99.9956828753,331.955,100.0
202.786,-12.0581,1000.0,0.264662,0.530859,3168,1000.0,11.3558721923,11.3615804317,0.205048404904,3168,3.0,1000.0,11.4107,19.6072548931,27.6666666667,0.0,11.3567,99.9956828753,331.97,66.0
202.796,-12.05,1000.0,0.804505,0.504375,3169,696.6,11.3100359202,11.3155419494,0.201059972515,3169,3.0,155.0,11.3523,28.8767935084,34.3103448276,325.175193806,11.3092,96.2871129425,331.956,148.0
202.806,-12.0304,803.0,0.859524,0.431863,3170,188.773584906,11.3273915889,11.3309974706,0.189058527987,3170,7.0,148.0,11.3673,43.3755627787,58.1764705882,100.387107627,11.3281,82.1285670674,331.964,160.0
202.803,-11.9594,1000.0,0.488711,0.477706,3171,1000.0,11.2675162488,11.2731617042,0.204188404451,3171,3.0,1000.0,11.3089,30.9841137702,35.3571428571,0.0,11.2665,99.9956828753,331.969,145.0
202.78,-11.9759,1000.0,0.320504,0.564381,3172,1000.0,11.2899630696,11.2965353267,0.228360090508,3172,3.0,1000.0,11.3452,25.9179708106,30.40625,0.0,11.2906,99.9956828753,331.984,113.0
202.802,-11.9524,1000.0,0.0426683,0.50379,3173,1000.0,11.2468423465,11.2511517414,0.211334013311,3173,3.0,1000.0,11.3001,22.7236458702,30.0857142857,0.0,11.2468,99.9956828753,331.989,111.0
202.761,-11.916,1000.0,0.119402,0.55534,3174,1000.0,11.1564707898,11.1599137548,0.218117492774,3174,4.0,1000.0,11.209,19.3318133724,30.0909090909,0.0,11.1562,99.9956828753,332.017,72.0
202.756,-11.9291,1000.0,0.102914,0.463817,3175,1000.0,11.2225611158,11.2258853207,0.190079026106,3175,3.0,1000.0,11.2675,37.3539228938,32.5333333333,0.0,11.2221,99.9956828753,332.031,176.0
202.779,-11.8841,1000.0,0.0411545,0.503797,3176,1000.0,11.1571469938,11.1622664141,0.203678864026,3176,3.0,1000.0,11.2008,23.2286909765,31.0606060606,0.0,11.1574,99.9956828753,332.037,128.0
202.784,-11.8839,1000.0,0.0395057,0.596253,3177,1000.0,11.160042268,11.1644713949,0.228883245347,3177,3.0,1000.0,11.2202,32.5921542815,38.4615384615,0.0,11.16,99.9956828753,332.017,147.0
202.785,-11.8878,1000.0,0.0389981,0.484373,3178,1000.0,11.1854153838,11.1899329715,0.197277441347,3178,3.0,1000.0,11.2303,23.5792109356,32.3870967742,0.0,11.1849,99.9956828753,332.009,118.0
202.787,-11.8448,1000.0,0.0585577,0.556596,3179,1000.0,11.1486968608,11.1524305704,0.216163885113,3179,4.0,1000.0,11.2018,48.0351168311,34.3571428571,0.0,11.1489,99.9956828753,332.043,219.0
202.757,-11.8141,1000.0,0.0931444,0.560354,3180,910.181818182,11.1120630874,11.1171834563,0.209870646076,3180,3.0,12.0,11.1576,22.4530708952,24.6097560976,284.030029841,11.1122,91.9380310528,332.033,113.0
202.769,-11.7974,1000.0,0.545568,0.532803,3181,1000.0,11.0815374137,11.08624223,0.216610073164,3181,3.0,1000.0,11.1416,27.4808652468,27.1351351351,0.0,11.0818,99.9956828753,331.992,113.0
202.748,-11.7561,1000.0,0.520244,0.568309,3182,1000.0,11.0480727045,11.0556689594,0.212300552509,3182,4.0,1000.0,11.0994,39.4383237163,35.6071428571,0.0,11.0492,99.9956828753,331.996,184.0
202.764,-11.7692,1000.0,0.501626,0.532272,3183,1000.0,11.0779255465,11.084399027,0.206889977093,3183,3.0,1000.0,11.1255,21.9762889088,23.8604651163,0.0,11.0777,99.9956828753,331.989,106.0
202.737,-11.7575,1000.0,0.601537,0.525685,3184,1000.0,11.019349451,11.0225694665,0.203518971399,3184,3.0,1000.0,11.0715,23.7980887987,25.4210526316,0.0,11.0198,99.9956828753,332.027,123.0
202.707,-11.751,1000.0,0.869169,0.466482,3185,1000.0,11.0271930057,11.0297671657,0.194702631469,3185,4.0,1000.0,11.0715,31.6486713781,40.04,0.0,11.0275,99.9956828753,332.066,117.0
202.683,-11.7465,1000.0,0.858827,0.583331,3186,1000.0,11.0526370954,11.0558929343,0.234332542111,3186,3.0,1000.0,11.1091,25.1820954457,34.0,0.0,11.051,99.9956828753,332.029,94.0
202.689,-11.7283,1000.0,0.533296,0.530162,3187,579.666666667,10.9819026082,10.9874419875,0.220771116174,3187,4.0,50.0,11.0404,48.3707284143,32.4193548387,469.953780233,10.9819,74.2141532852,332.033,247.0
202.69,-11.7208,1000.0,0.624306,0.463438,3188,1000.0,11.0090177049,11.0139447226,0.204919543494,3188,3.0,1000.0,11.0619,30.1683612733,28.2432432432,0.0,11.0093,99.9956828753,332.0,169.0
202.673,-11.7,1000.0,0.413367,0.598548,3189,1000.0,10.9872856746,10.992612642,0.219604666559,3189,3.0,1000.0,11.0447,26.8656041019,25.3333333333,0.0,10.9876,99.9956828753,332.014,168.0
202.666,-11.6989,1000.0,0.138386,0.368049,3190,1000.0,10.9717779518,10.9760260411,0.181037290702,3190,4.0,1000.0,11.0127,31.7595397849,34.7857142857,0.0,10.9711,99.9956828753,332.003,123.0
202.685,-11.6885,1000.0,0.0449657,0.535602,3191,1000.0,10.9865756253,10.9895485251,0.214365738541,3191,4.0,1000.0,11.0382,56.3848110184,57.4444444444,0.0,10.9871,99.9956828753,332.025,239.0
202.66,-11.6773,1000.0,0.0411897,0.518381,3192,1000.0,11.0001635236,11.0038846336,0.200758123574,3192,4.0,1000.0,11.0407,26.9720680597,33.6296296296,0.0,11.0002,99.9956828753,332.048,133.0
202.645,-11.7117,1000.0,0.190262,0.457157,3193,1000.0,11.0071525581,11.0103862948,0.197904555821,3193,3.0,1000.0,11.0565,36.0375088042,31.4285714286,0.0,11.0063,99.9956828753,332.046,168.0
202.652,-11.635,1000.0,0.0379829,0.581898,3194,1000.0,10.9490936091,10.9512393768,0.224707231247,3194,4.0,1000.0,10.9966,36.5416095014,40.5652173913,0.0,10.9492,99.9956828753,332.05,150.0
202.68,-11.6474,1000.0,0.0463407,0.497595,3195,1000.0,10.9436554831,10.9482507033,0.201265100388,3195,4.0,1000.0,10.9951,20.8415174118,24.8372093023,0.0,10.9443,99.9956828753,332.05,84.0
202.679,-11.6049,1000.0,0.0321654,0.51334,3196,1000.0,10.8880695591,10.8923987505,0.204327756908,3196,3.0,1000.0,10.9359,26.9652373147,29.53125,0.0,10.8878,99.9956828753,332.065,113.0
202.7,-11.6546,1000.0,0.231405,0.476656,3197,1000.0,10.9292498799,10.9333564658,0.199703485298,3197,3.0,1000.0,10.9823,26.4438411486,29.7428571429,0.0,10.9299,99.9956828753,332.078,119.0
202.743,-11.6459,1000.0,0.190234,0.453573,3198,1000.0,10.9493504769,10.9546723414,0.187582830938,3198,3.0,1000.0,10.9931,20.2844985395,25.9743589744,0.0,10.9499,99.9956828753,332.077,81.0
202.721,-11.6258,1000.0,0.603201,0.520398,3199,1000.0,10.9158947521,10.9200317431,0.207261459765,3199,4.0,1000.0,10.9601,29.5157105629,34.1724137931,0.0,10.9151,99.9956828753,332.109,106.0
202.717,-11.631,1000.0,0.734597,0.521953,3200,1000.0,10.9107055317,10.9145678283,0.201878723763,3200,3.0,1000.0,10.9622,20.8429155041,24.3658536585,0.0,10.9105,99.9956828753,332.131,110.0
202.753,-11.5737,1000.0,0.809701,0.533531,3201,1000.0,10.9032917746,10.9093655625,0.204725604571,3201,3.0,1000.0,10.9518,36.3509502164,35.4642857143,0.0,10.9023,99.9956828753,332.137,126.0
202.776,-11.5673,1000.0,0.659241,0.462561,3202,1000.0,10.8894551379,10.8952453439,0.194128725814,3202,3.0,1000.0,10.9359,34.3047456773,23.6976744186,0.0,10.8898,99.9956828753,332.129,206.0
202.777,-11.5707,1000.0,0.767401,0.506608,3203,1000.0,10.8804587838,10.8849724069,0.194426286905,3203,2.0,1000.0,10.9264,15.3285946683,16.2931034483,0.0,10.8802,99.9956828753,332.139,100.0
202.824,-11.5156,1000.0,0.812765,0.537813,3204,1000.0,10.8235976775,10.828616358,0.210013426171,3204,3.0,1000.0,10.8723,25.7499312022,24.8095238095,0.0,10.8229,99.9956828753,332.127,96.0
202.841,-11.5158,1000.0,0.672046,0.48841,3205,1000.0,10.8192268957,10.824113643,0.206204171746,3205,3.0,1000.0,10.8732,19.6065748609,22.4,0.0,10.8203,99.9956828753,332.148,83.0
202.832,-11.516,313.0,0.900343,0.54414,3206,93.785046729,10.8243778601,10.8321560321,0.20703644675,3206,3.0,22.0,10.8826,15.364686785,19.92,47.881869442,10.8254,57.3487099574,332.172,77.0
202.837,-11.4748,1000.0,0.697975,0.47445,3207,1000.0,10.8012091744,10.8068258923,0.191428660458,3207,3.0,1000.0,10.8428,16.7564318744,20.4489795918,0.0,10.8027,99.9956828753,332.211,81.0
202.836,-11.4918,1000.0,0.476697,0.542975,3208,1000.0,10.8221142652,10.8270331271,0.20322166763,3208,3.0,1000.0,10.8667,21.8811419949,23.375,0.0,10.8234,99.9956828753,332.25,102.0
202.813,-11.4644,1000.0,0.506326,0.40745,3209,1000.0,10.7774247456,10.7810189664,0.183831167593,3209,4.0,1000.0,10.8173,19.7284962264,25.3902439024,0.0,10.7764,99.9956828753,332.231,85.0
202.814,-11.4813,1000.0,0.281734,0.441428,3210,1000.0,10.8136088963,10.8194409724,0.187993121079,3210,4.0,1000.0,10.8573,29.2788319439,36.5,0.0,10.8126,99.9956828753,332.248,102.0
202.782,-11.4903,1000.0,0.772014,0.467479,3211,1000.0,10.7948310641,10.8018825937,0.204079547252,3211,3.0,1000.0,10.8452,30.3161569959,24.925,0.0,10.7965,99.9956828753,332.254,139.0
202.742,-11.4615,1000.0,0.714951,0.550124,3212,1000.0,10.7732788014,10.7801345043,0.214230928563,3212,4.0,1000.0,10.8332,18.2038156572,20.0638297872,0.0,10.7734,99.9956828753,332.247,71.0
202.732,-11.4664,1000.0,0.309685,0.459904,3213,1000.0,10.7934442173,10.8030236021,0.18804402036,3213,3.0,1000.0,10.8429,15.409055107,20.4423076923,0.0,10.7943,99.9956828753,332.243,71.0
202.749,-11.4497,1000.0,0.187518,0.50806,3214,1000.0,10.7668830763,10.7719204406,0.20371002426,3214,4.0,1000.0,10.8188,28.821472827,34.9642857143,0.0,10.7676,99.9956828753,332.26,114.0
202.719,-11.4137,1000.0,0.159535,0.487063,3215,1000.0,10.7055656211,10.7106955382,0.193098279738,3215,3.0,1000.0,10.7503,23.9514744889,26.8947368421,0.0,10.7058,99.9956828753,332.296,119.0
202.74,-11.4254,1000.0,0.252769,0.571927,3216,842.25,10.7356371611,10.7396410922,0.218898709697,3216,5.0,52.0,10.7857,28.6841806964,33.1333333333,352.740255004,10.7355,90.2603924262,332.296,121.0
202.764,-11.432,1000.0,0.177735,0.433635,3217,1000.0,10.7328002971,10.736393304,0.190421758076,3217,4.0,1000.0,10.774,25.1624061583,35.6785714286,0.0,10.734,99.9956828753,332.319,104.0
202.767,-11.4182,1000.0,0.40022,0.505226,3218,580.166666667,10.7369256524,10.7409182997,0.199832246021,3218,4.0,50.0,10.7743,34.1003166733,40.5416666667,469.39112452,10.7371,74.5137597232,332.338,149.0
202.771,-11.4074,1000.0,0.171605,0.488123,3219,782.692307692,10.7310024542,10.7340323583,0.204741627483,3219,4.0,56.0,10.7748,31.9946340454,33.3870967742,396.748590151,10.7307,87.1548228115,332.347,136.0
202.814,-11.4062,1000.0,0.320059,0.483201,3220,161.338709677,10.710881244,10.7159299131,0.201172698872,3220,5.0,43.0,10.7573,21.9518365147,26.1891891892,284.664031943,10.7107,49.922581065,332.358,96.0
202.823,-11.421,1000.0,0.215276,0.536651,3221,451.125,10.7465388712,10.7513276979,0.209647949266,3221,3.0,48.0,10.7966,14.9531246142,20.5434782609,463.904921338,10.7469,67.7286469576,332.384,61.0
202.836,-11.382,1000.0,0.380785,0.564275,3222,913.727272727,10.6777183173,10.6815986233,0.207026914506,3222,3.0,51.0,10.725,33.1638615963,37.3461538462,272.818318136,10.6772,94.5510207369,332.388,128.0
202.882,-11.3861,1000.0,0.265539,0.386567,3223,781.538461538,10.7105714921,10.7143279324,0.182267993165,3223,3.0,47.0,10.7499,23.4781938389,33.65625,398.860610969,10.7098,86.4801692624,332.386,121.0
202.914,-11.3543,1000.0,0.548584,0.573092,3224,582.777777778,10.6734115036,10.6780215819,0.223047211839,3224,3.0,45.0,10.7265,23.8827089512,24.7380952381,466.579939031,10.6727,75.7216602027,332.448,97.0
202.922,-11.3693,1000.0,0.500583,0.475711,3225,71.6285714286,10.7026162569,10.7057959468,0.201229110296,3225,3.0,40.0,10.7493,18.5994258337,26.7027027027,159.245827165,10.7027,37.7453580017,332.451,73.0
202.953,-11.3662,1000.0,0.185984,0.460725,3226,643.125,10.6904075504,10.6952290193,0.196902073845,3226,3.0,43.0,10.7335,17.8776334614,21.085106383,460.7265831,10.6912,76.917843025,332.457,81.0
202.989,-11.4004,1000.0,0.135893,0.451253,3227,1000.0,10.7246379283,10.7298007602,0.194696637777,3227,4.0,1000.0,10.768,34.2866956705,25.35,0.0,10.7241,99.9956828753,332.441,204.0
203.005,-11.3687,1000.0,0.122362,0.435481,3228,1000.0,10.6849598246,10.6898540486,0.197217974538,3228,3.0,1000.0,10.7378,31.4371893623,29.125,0.0,10.685,99.9956828753,332.476,142.0
203.053,-11.3992,1000.0,0.0919606,0.482321,3229,1000.0,10.7448777152,10.7484548015,0.198674041755,3229,3.0,1000.0,10.7867,24.2804294896,24.2272727273,0.0,10.7438,99.9956828753,332.483,137.0
