AverageAbsQYDiff,MaxEsReturn,AverageQ,AverageY,AverageReturn,Iteration,AverageDiscountedReturn,AverageAbsQ,MinEsReturn,AveragePolicySurr,MinReturn,StdEsReturn,QFunRegParamNorm,AverageQLoss,Epoch,AverageAction,MaxReturn,PolicyRegParamNorm,AverageAbsY,StdReturn,AverageEsReturn
0.215813398085,1655.52782497,23.5612,23.5600541678,1503.65564782,1577,155.559171361,23.5612,1655.52782497,-23.6502,-199.118510487,0.0,127.408,0.518096,1577,0.999857,2635.98325122,123.099,23.5600732983,1096.4650867,1655.52782497
0.21773539779,1599.60833571,23.5851,23.5850489603,1236.57590312,1578,182.833095529,23.5851,1599.60833571,-23.6833,56.4629564023,0.0,127.439,0.57773,1578,0.999905,2343.37280683,123.167,23.585050129,758.127723914,1599.60833571
0.227012388813,1869.64396157,23.5786,23.5791715369,2316.93787258,1579,200.652902354,23.5786,1869.64396157,-23.6626,1521.52340098,0.0,127.494,0.719268,1579,0.999818,2499.39735401,123.091,23.5791715369,275.118818307,1869.64396157
0.219777329881,1702.87895583,23.5607,23.5609583148,686.749401431,1580,135.898229685,23.5607,1702.87895583,-23.6567,-184.50363517,0.0,127.537,0.638331,1580,0.999881,1848.24612435,123.085,23.5609654639,697.561695464,1702.87895583
0.21662525238,1635.93953919,23.5726,23.5724813803,827.283976365,1581,165.54600463,23.5726,1635.93953919,-23.6675,-77.700280546,0.0,127.604,0.594471,1581,0.999827,2284.31630639,123.163,23.572486722,813.446742993,1635.93953919
0.219364288185,1380.80910715,23.5632,23.5638942801,1357.95631884,1582,185.738855917,23.5632,1380.80910715,-23.6643,132.027816935,0.0,127.641,0.598703,1582,0.9999,2612.12839948,123.185,23.5639125698,967.798019985,1380.80910715
0.235216704951,1591.25983495,23.5707,23.5705992211,2448.60323231,1583,197.963027092,23.5707,1591.25983495,-23.6667,2039.45352858,0.0,127.704,0.812189,1583,0.999888,2600.63986211,123.209,23.5706024874,152.356805026,1591.25983495
0.223298122889,1582.12689795,23.5639,23.5643122513,2187.87765374,1584,181.124570487,23.5639,1582.12689795,-23.6452,2107.12626619,0.0,127.758,0.546959,1584,0.999838,2267.46243175,123.211,23.5643196221,46.6033511018,1582.12689795
0.232607857465,1627.85574363,23.5523,23.5535171857,2084.22490438,1585,199.463168532,23.5523,1627.85574363,-23.634,602.956923665,0.0,127.777,0.688632,1585,0.999782,2538.17882917,123.284,23.5535327906,526.862121858,1627.85574363
0.221264005202,1564.04761039,23.5756,23.5748778699,2126.83187348,1586,195.11377311,23.5756,1564.04761039,-23.6688,277.720053815,0.0,127.806,0.544163,1586,0.999791,2588.30614727,123.292,23.5748893675,674.737615952,1564.04761039
0.224132524623,1797.55962942,23.5415,23.5419218662,2354.88395976,1587,203.950349012,23.5415,1797.55962942,-23.6396,573.332189079,0.0,127.826,0.579367,1587,0.999776,2780.3345694,123.329,23.5419218662,603.905959771,1797.55962942
0.223917522228,1750.35297436,23.58,23.5806182363,1798.46100836,1588,206.780818499,23.58,1750.35297436,-23.6815,329.471687411,0.0,127.883,0.677196,1588,0.99989,2686.53441801,123.317,23.580623929,777.490324635,1750.35297436
0.223495740375,1730.9844819,23.5687,23.5678140086,1510.89550804,1589,206.976894668,23.5687,1730.9844819,-23.6595,115.157058846,0.0,127.94,0.649625,1589,0.999916,2695.34021014,123.34,23.5678252746,983.754342849,1730.9844819
0.238770171992,1855.93840531,23.5655,23.5674427169,2001.31424999,1590,201.695193706,23.5655,1855.93840531,-23.6627,632.389749952,0.0,127.97,0.863746,1590,0.999881,2527.34365234,123.345,23.5674451529,630.169609312,1855.93840531
0.210784187384,1680.70290994,23.5836,23.5838169285,2423.30600984,1591,213.773043032,23.5836,1680.70290994,-23.6747,2081.58489175,0.0,128.001,0.518115,1591,0.999893,2780.70997261,123.397,23.5838169285,195.770926481,1680.70290994
0.232613259167,1711.5653064,23.5345,23.5340032132,2211.46459109,1592,180.48380006,23.5345,1711.5653064,-23.6141,2061.2104589,0.0,128.058,0.780831,1592,0.999844,2290.95069991,123.427,23.5340032132,65.6115981656,1711.5653064
0.204822240411,1353.67996291,23.5753,23.575497488,1706.45303499,1593,154.057794722,23.5753,1353.67996291,-23.6485,1547.79537089,0.0,128.05,0.413065,1593,0.999807,1852.34691317,123.462,23.5755020956,87.9500566139,1353.67996291
0.225216872005,1323.40724913,23.5412,23.5414024479,1594.58621124,1594,131.130121879,23.5412,1323.40724913,-23.5932,1357.90486297,0.0,128.107,0.590886,1594,0.999751,1792.0789332,123.461,23.5414105175,125.407179408,1323.40724913
0.242454138056,1181.93361295,23.4819,23.483284354,2007.38283736,1595,164.06302877,23.4819,1181.93361295,-23.5441,1890.82736542,0.0,128.112,0.791567,1595,0.999834,2101.23966133,123.535,23.4832902836,74.7759961656,1181.93361295
0.236664577168,1363.73534655,23.422,23.4218055308,1950.05493579,1596,202.855775931,23.422,1363.73534655,-23.4934,592.606871191,0.0,128.129,0.692954,1596,0.99999,2515.10754486,123.604,23.4218099151,586.447176821,1363.73534655
0.236229944748,1545.21390905,23.4482,23.4490099608,1757.73571287,1597,174.311982321,23.4482,1545.21390905,-23.5144,-489.94107869,0.0,128.152,0.68025,1597,0.999895,2467.57662878,123.598,23.4490349518,902.841889261,1545.21390905
0.2269494617,1628.59313394,23.3953,23.3969655503,1979.49450952,1598,188.909606484,23.3953,1628.59313394,-23.4718,320.455855608,0.0,128.192,0.577339,1598,0.99995,2442.87856931,123.62,23.3969687497,674.305580321,1628.59313394
0.22862255784,1540.34233396,23.3838,23.3836506754,2007.45601958,1599,205.589038963,23.3838,1540.34233396,-23.4605,-282.139631583,0.0,128.23,0.690893,1599,0.999859,2655.55011938,123.689,23.3836696861,848.176721516,1540.34233396
0.226871427733,1535.69906883,23.4189,23.4197159031,833.583456427,1600,144.764672059,23.4189,1535.69906883,-23.5117,-437.429368487,0.0,128.273,0.646434,1600,0.99994,2706.69211651,123.729,23.4197454373,1287.52174587,1535.69906883
0.218469391456,1591.55533195,23.3772,23.3768867898,2561.85665217,1601,199.163687224,23.3772,1591.55533195,-23.4595,2453.36761596,0.0,128.275,0.58739,1601,0.999921,2745.97310939,123.791,23.3768867898,86.0940925614,1591.55533195
0.214921957096,1657.08131867,23.4147,23.4147755164,1994.39767356,1602,192.595330271,23.4147,1657.08131867,-23.5034,-370.490424984,0.0,128.296,0.51557,1602,0.999903,2802.7801491,123.859,23.414781913,1005.00681101,1657.08131867
0.221706490048,1827.63830339,23.3882,23.3891113865,1497.74938443,1603,181.312945592,23.3882,1827.63830339,-23.477,256.325756133,0.0,128.333,0.644558,1603,0.999899,2265.49549078,123.82,23.3891113865,660.119440846,1827.63830339
0.220908189959,1765.27874693,23.4049,23.4056880633,1612.93005885,1604,143.264660813,23.4049,1765.27874693,-23.4887,-426.338579134,0.0,128.359,0.64988,1604,0.999863,2337.13389239,123.852,23.4056958187,807.62873586,1765.27874693
0.204534574247,1670.95125345,23.3969,23.3964827757,2144.70426423,1605,189.96272831,23.3969,1670.95125345,-23.4797,1389.95368895,0.0,128.387,0.447936,1605,0.999872,2579.49727831,123.968,23.3964827757,348.458968286,1670.95125345
0.229198051482,1693.27634831,23.3698,23.3697859028,2072.07135576,1606,184.745091315,23.3698,1693.27634831,-23.4641,-187.513763266,0.0,128.416,0.712705,1606,0.999918,2533.41973263,123.997,23.3697959675,766.676808312,1693.27634831
0.215896732035,1755.25168938,23.397,23.3978459273,1916.13250088,1607,170.370982118,23.397,1755.25168938,-23.4946,-459.138092946,0.0,128.428,0.545965,1607,0.999943,2581.93253179,124.033,23.3978459273,837.398750642,1755.25168938
0.222679558273,1732.26920613,23.4281,23.4283811824,1699.27560822,1608,187.069280014,23.4281,1732.26920613,-23.5298,-198.287828248,0.0,128.472,0.567527,1608,0.999945,2581.9937216,124.039,23.4283811824,1010.02350824,1732.26920613
0.240295847656,1900.59588116,23.3805,23.3806400745,1966.48513626,1609,186.561836647,23.3805,1900.59588116,-23.4677,268.407179639,0.0,128.487,0.792098,1609,0.999937,2403.53588431,124.041,23.3806562926,635.513083254,1900.59588116
0.240534003334,1847.91178538,23.3864,23.3877373795,1983.57638287,1610,193.911444218,23.3864,1847.91178538,-23.4703,30.4248952672,0.0,128.548,0.817447,1610,0.999927,2516.58338186,124.07,23.3877412094,694.271797086,1847.91178538
0.225493175008,1828.51839025,23.3673,23.3673228979,2551.27222769,1611,212.314607101,23.3673,1828.51839025,-23.444,1861.04587982,0.0,128.551,0.676168,1611,0.99988,2879.28682314,124.178,23.3673270259,284.044329884,1828.51839025
0.219859276798,1867.98473786,23.3596,23.36046747,1948.40371153,1612,175.558405766,23.3596,1867.98473786,-23.456,200.295159725,0.0,128.622,0.594856,1612,0.999943,2577.28675796,124.23,23.3604798578,642.087669699,1867.98473786
0.231512545893,1556.50378152,23.3682,23.36792809,573.897383738,1613,117.302333952,23.3682,1556.50378152,-23.4584,-420.095570058,0.0,128.676,0.678114,1613,0.999761,1624.48146873,124.297,23.36792809,697.875878298,1556.50378152
0.220934604802,1795.53608931,23.379,23.379408271,739.564962024,1614,136.577866313,23.379,1795.53608931,-23.4818,-509.151549322,0.0,128.721,0.514686,1614,0.999951,2169.16927572,124.269,23.3794198226,922.500619944,1795.53608931
0.218986366601,1659.28876486,23.4098,23.410048404,1444.9449612,1615,159.579558315,23.4098,1659.28876486,-23.5033,-169.700573795,0.0,128.758,0.533169,1615,0.999913,2264.74746159,124.322,23.410051116,776.812350854,1659.28876486
0.226831278709,1588.69435577,23.4352,23.4358380753,1969.95947868,1616,177.064136847,23.4352,1588.69435577,-23.5259,1536.29552806,0.0,128.794,0.558866,1616,0.999867,2455.12139175,124.422,23.4358407873,259.041520797,1588.69435577
0.230478027184,1781.98348647,23.3979,23.3979531005,1406.61218812,1617,142.499948342,23.3979,1781.98348647,-23.4921,-194.884088507,0.0,128.856,0.634636,1617,0.999868,2551.26851743,124.486,23.3979531005,933.335521347,1781.98348647
0.239311804149,1480.56968744,23.3937,23.3941608337,1327.18327614,1618,152.585414655,23.3937,1480.56968744,-23.4772,116.104686774,0.0,128.902,0.691247,1618,0.999878,2048.0711112,124.576,23.3941611574,563.442688453,1480.56968744
0.225554502171,1562.69837777,23.4214,23.4218017387,1298.68805585,1619,124.082245581,23.4214,1562.69837777,-23.505,-469.017134356,0.0,128.926,0.52032,1619,0.999791,1906.06898246,124.564,23.4218104048,705.61735009,1562.69837777
0.226360838088,893.725169626,23.4191,23.4182779502,2170.61379953,1620,187.247309806,23.4191,893.725169626,-23.5131,1655.72751094,0.0,129.002,0.528195,1620,0.999881,2513.19501917,124.557,23.4182779502,237.214883665,893.725169626
0.246334938194,1512.35079095,23.4401,23.4403948191,1725.08651255,1621,157.029486412,23.4401,1512.35079095,-23.5281,-37.5061316636,0.0,129.043,0.762945,1621,0.999935,2510.23609326,124.617,23.4403989236,1075.98593683,1512.35079095
0.218708549375,1556.58536752,23.4516,23.452291335,1601.50486107,1622,197.238973862,23.4516,1556.58536752,-23.5378,-35.2921382722,0.0,129.083,0.423565,1622,0.999883,2567.67193154,124.616,23.4523063992,887.890207636,1556.58536752
0.235243074116,1583.52170518,23.3987,23.3997407333,91.8053088801,1623,93.6279062618,23.3987,1583.52170518,-23.4777,-540.772271514,0.0,129.081,0.623313,1623,0.999969,976.680082884,124.629,23.3997407333,511.590489238,1583.52170518
0.24377285317,1208.27378465,23.423,23.4236982038,1538.39541235,1624,187.797758683,23.423,1208.27378465,-23.4894,-220.173508165,0.0,129.105,0.6547,1624,0.999857,2550.20808911,124.68,23.4237179132,920.342654957,1208.27378465
0.225363028558,1312.0306319,23.3835,23.383927264,1785.46518087,1625,171.597720086,23.3835,1312.0306319,-23.4733,-415.657071403,0.0,129.124,0.504356,1625,0.999937,2540.83655073,124.659,23.383927264,910.398617157,1312.0306319
0.234925632682,1225.20053293,23.3828,23.3828171258,1310.86350572,1626,169.740041105,23.3828,1225.20053293,-23.4703,-462.148664099,0.0,129.153,0.623623,1626,0.999864,2361.39515021,124.728,23.3828305025,995.036902546,1225.20053293
0.233980931341,1485.54132589,23.4069,23.4067363197,1708.38496968,1627,179.13233035,23.4069,1485.54132589,-23.4861,-193.956538714,0.0,129.176,0.602315,1627,0.999856,2434.52550707,124.673,23.4067469964,815.714563528,1485.54132589
0.233159935497,1575.80211303,23.4114,23.4119266123,1647.28145313,1628,199.929828257,23.4114,1575.80211303,-23.5021,289.661839742,0.0,129.206,0.581475,1628,0.999955,2857.53029934,124.716,23.4119477078,850.377452817,1575.80211303
0.226872346602,1477.24738772,23.427,23.4270551972,522.327899072,1629,151.019219448,23.427,1477.24738772,-23.5124,-401.448174359,0.0,129.264,0.551604,1629,0.999954,2425.82549707,124.724,23.4270740684,834.235408961,1477.24738772
0.241648970542,1789.59963105,23.4297,23.4298026898,105.635613372,1630,123.524026103,23.4297,1789.59963105,-23.5236,-473.15583282,0.0,129.289,0.651681,1630,0.999965,1271.75189392,124.746,23.42980613,563.113062199,1789.59963105
0.232301022108,1558.50928234,23.4395,23.43986677,-62.2293223636,1631,121.18979063,23.4395,1558.50928234,-23.5376,-469.627905487,0.0,129.313,0.58783,1631,0.99999,1118.44095995,124.772,23.43986677,419.497897794,1558.50928234
0.225745744732,1537.46193748,23.4536,23.4539660647,203.688548148,1632,121.984948611,23.4536,1537.46193748,-23.5503,-495.218760469,0.0,129.344,0.502606,1632,0.999977,2302.7174584,124.781,23.4539660647,814.003237908,1537.46193748
0.231169479572,1743.01803036,23.4542,23.4540908275,-98.8363779261,1633,106.081536882,23.4542,1743.01803036,-23.5413,-530.730756833,0.0,129.397,0.5004,1633,0.999995,431.544448356,124.839,23.4540920561,332.235178071,1743.01803036
0.23258237577,1734.01331715,23.4417,23.4415766608,363.187102844,1634,119.00950996,23.4417,1734.01331715,-23.5209,-537.239044064,0.0,129.425,0.496471,1634,0.999991,1870.19245365,124.854,23.4415878826,758.877674584,1734.01331715
0.244584041476,1604.00172257,23.4616,23.4613866474,1954.10795605,1635,181.888844457,23.4616,1604.00172257,-23.5348,-495.418869487,0.0,129.473,0.630496,1635,0.999922,2681.91398698,125.002,23.4613866474,1092.10712494,1604.00172257
0.249935259843,1696.0158036,23.3728,23.3732387096,2498.90183873,1636,205.659192121,23.3728,1696.0158036,-23.4626,2329.16825395,0.0,129.545,0.675684,1636,0.999806,2648.49186627,125.043,23.3732419091,117.343449349,1696.0158036
0.249528629265,1324.71972513,23.4018,23.4021281569,2530.99061162,1637,210.226821611,23.4018,1324.71972513,-23.4859,2263.78863751,0.0,129.563,0.671993,1637,0.999882,2787.36205903,125.071,23.4021338693,135.246676053,1324.71972513
0.260567343712,1386.05488973,23.3985,23.398812048,2451.06670917,1638,204.545677788,23.3985,1386.05488973,-23.4854,1621.7731633,0.0,129.644,0.802297,1638,0.999957,2746.28074771,125.126,23.3988151291,300.89764853,1386.05488973
0.260622367572,1362.79976716,23.371,23.3704339576,2426.33223597,1639,195.6918644,23.371,1362.79976716,-23.4489,2323.92100305,0.0,129.673,0.736689,1639,0.999929,2543.65297445,125.06,23.3704407311,75.9499080989,1362.79976716
0.237778374188,1590.87308235,23.4206,23.4217186466,2390.31632211,1640,201.604844958,23.4206,1590.87308235,-23.5028,1987.44725955,0.0,129.703,0.511891,1640,0.999953,2689.13126926,125.158,23.4217196315,175.741840642,1590.87308235
0.248856826748,1654.44180669,23.3398,23.3403008321,2429.9546077,1641,185.666159549,23.3398,1654.44180669,-23.4272,2061.47934124,0.0,129.758,0.746253,1641,0.999881,2642.18161155,125.309,23.3403037515,186.656205082,1654.44180669
0.248795911206,1552.20636874,23.3488,23.3491841655,2561.38549083,1642,208.814424139,23.3488,1552.20636874,-23.4391,2376.10701105,0.0,129.789,0.707141,1642,0.999892,2749.88259747,125.38,23.3491965075,122.574908124,1552.20636874
0.246909924594,1652.89836202,23.3446,23.3451496581,2448.26479699,1643,203.291831238,23.3446,1652.89836202,-23.4252,2291.80381638,0.0,129.838,0.718862,1643,0.99988,2557.51485028,125.379,23.3451604214,79.0726517839,1652.89836202
0.232527283281,1602.64739433,23.3252,23.3248019942,2607.54562292,1644,199.800960843,23.3252,1602.64739433,-23.3903,2516.02583301,0.0,129.887,0.539939,1644,0.999945,2688.72087558,125.436,23.324805403,60.7008143204,1602.64739433
0.228508652947,1309.34106098,23.3296,23.3305645693,2285.62567332,1645,177.217286397,23.3296,1309.34106098,-23.4126,2030.51824607,0.0,129.903,0.472852,1645,0.999833,2626.22098944,125.478,23.3305653935,196.627437541,1309.34106098
0.247309985715,1732.85845928,23.3224,23.3227941741,1853.26023422,1646,188.701033727,23.3224,1732.85845928,-23.4139,-292.515996646,0.0,129.948,0.698934,1646,0.999905,2712.19710648,125.453,23.3228007381,966.132654028,1732.85845928
0.235824150126,1701.6387891,23.3083,23.3085856612,1362.84360679,1647,176.249635067,23.3083,1701.6387891,-23.3976,-332.181333037,0.0,129.977,0.618547,1647,0.999982,2689.2759152,125.436,23.3086061174,1049.05251686,1701.6387891
0.233225364956,1622.85263055,23.3116,23.3112585773,2185.11098435,1648,195.894557223,23.3116,1622.85263055,-23.3979,1360.99855612,0.0,130.045,0.620046,1648,0.999912,2728.70707956,125.482,23.3112595621,389.052781281,1622.85263055
0.247240982237,1648.34897291,23.268,23.2691632102,1442.77204013,1649,175.415224905,23.268,1648.34897291,-23.3432,-152.098256276,0.0,130.096,0.784908,1649,0.999986,2571.21265446,125.558,23.2691632102,1041.66926983,1648.34897291
0.23827910928,1478.26628343,23.2851,23.2853434702,1193.62903677,1650,174.193228133,23.2851,1478.26628343,-23.3605,-443.005846873,0.0,130.091,0.674485,1650,0.999975,2601.86360897,125.598,23.2853538361,1179.27159042,1478.26628343
0.225524566919,1733.65157429,23.2597,23.2599487467,1710.57472906,1651,198.390119706,23.2597,1733.65157429,-23.3384,-182.618999902,0.0,130.146,0.542673,1651,0.999943,2661.47460367,125.604,23.2599487467,1050.58984804,1733.65157429
0.236451453785,1705.78452903,23.2505,23.2510749474,1557.3548466,1652,171.735141538,23.2505,1705.78452903,-23.3368,-383.231107597,0.0,130.166,0.63281,1652,0.999915,2579.94563505,125.633,23.2510816477,1042.56693331,1705.78452903
0.236533145003,1733.2723601,23.2283,23.2291311602,1534.1548655,1653,182.276277794,23.2283,1733.2723601,-23.3076,-202.659541113,0.0,130.207,0.638684,1653,0.99994,2478.41492643,125.659,23.229146309,1009.13140712,1733.2723601
0.237834278931,1673.03671433,23.26,23.2603619542,1684.7033945,1654,171.20074413,23.26,1673.03671433,-23.3469,158.061095928,0.0,130.219,0.712154,1654,0.99997,2602.44475596,125.658,23.2603745807,855.964991983,1673.03671433
0.222412385454,1575.13793246,23.2509,23.2512193961,1768.96269272,1655,186.578218949,23.2509,1575.13793246,-23.3173,-278.773767463,0.0,130.256,0.49878,1655,0.99996,2745.73591163,125.541,23.2512376866,1075.21008046,1575.13793246
0.23438660551,1625.71167742,23.2159,23.2159858259,1537.54971793,1656,185.570642341,23.2159,1625.71167742,-23.2798,-51.8983553523,0.0,130.294,0.669035,1656,0.999924,2809.81820207,125.539,23.2159858259,1011.74792169,1625.71167742
0.249406068434,1697.9304746,23.1947,23.1950932828,2180.04466246,1657,209.944472236,23.1947,1697.9304746,-23.2567,275.833761808,0.0,130.306,0.919885,1657,0.99993,2809.57819744,125.581,23.1950980567,908.256676653,1697.9304746
0.232789926001,1667.5602485,23.1711,23.1714018499,1272.66888945,1658,179.033720199,23.1711,1667.5602485,-23.2435,-82.5545603537,0.0,130.29,0.630954,1658,0.999961,2579.65335123,125.597,23.1714018499,946.459918261,1667.5602485
0.239746374281,1591.77916617,23.1301,23.1294396442,2073.8540648,1659,188.396860526,23.1301,1591.77916617,-23.2142,-245.546262912,0.0,130.31,0.712827,1659,0.999956,2664.39595801,125.578,23.1294443327,851.729235058,1591.77916617
0.21751935885,1644.34947508,23.1581,23.1595803128,1207.27358476,1660,164.294014309,23.1581,1644.34947508,-23.2539,-344.142760109,0.0,130.376,0.434024,1660,0.999946,2692.36541301,125.681,23.1595858684,1136.46933677,1644.34947508
0.232863105051,1736.22849687,23.1217,23.1218612298,1908.48040179,1661,179.139205894,23.1217,1736.22849687,-23.2153,-323.877876793,0.0,130.432,0.659361,1661,0.999934,2638.33412609,125.775,23.1218771613,940.696604398,1736.22849687
0.235507190927,1689.55678865,23.1318,23.1322976165,1771.47661281,1662,191.065342646,23.1318,1689.55678865,-23.2402,-80.275500148,0.0,130.445,0.678454,1662,0.999969,2518.08556581,125.72,23.1322976165,823.444702016,1689.55678865
0.217241784438,1822.19352197,23.1948,23.195423883,1521.51633028,1663,175.646469306,23.1948,1822.19352197,-23.2986,-190.796410247,0.0,130.493,0.47132,1663,0.999977,2473.29575501,125.78,23.195425194,959.481589684,1822.19352197
0.226773609351,1764.55553086,23.2021,23.2026122698,1734.86573842,1664,191.861508546,23.2021,1764.55553086,-23.2945,136.248488622,0.0,130.538,0.584616,1664,0.999897,2445.10142655,125.799,23.2026163564,721.207345938,1764.55553086
0.232505017768,1618.09776545,23.2097,23.2105173048,1697.31062767,1665,161.888238441,23.2097,1618.09776545,-23.3178,-343.693399145,0.0,130.562,0.704348,1665,0.999949,2652.76493652,125.967,23.2105242174,1043.20425432,1618.09776545
0.218797468487,1588.25449708,23.2014,23.2009850785,1247.79433423,1666,135.161472856,23.2014,1588.25449708,-23.3065,-263.694647695,0.0,130.58,0.520196,1666,0.999956,2371.08125384,126.078,23.2009943528,749.660227739,1588.25449708
0.233523875711,1834.87781858,23.2232,23.2227036066,1493.75079209,1667,175.448145682,23.2232,1834.87781858,-23.3168,262.134786887,0.0,130.594,0.666157,1667,0.999921,2459.07177989,126.085,23.2227160558,748.642522592,1834.87781858
0.236944809074,-5.07741177455,23.2128,23.2147081546,1058.26388086,1668,164.580647094,23.2128,-5.07741177455,-23.2934,-385.559389842,0.0,130.638,0.684896,1668,0.999991,2429.03618615,126.042,23.2147127715,864.068865032,-5.07741177455
0.222017082637,1614.41505664,23.2104,23.210182798,804.027397009,1669,158.425450358,23.2104,1614.41505664,-23.2976,-337.125795375,0.0,130.659,0.514883,1669,0.999992,2409.06672405,126.074,23.210182798,1030.3291202,1614.41505664
0.239645389742,1792.16080855,23.2124,23.2126996577,1100.52323193,1670,155.848699944,23.2124,1792.16080855,-23.3085,-369.148347511,0.0,130.702,0.716032,1670,0.999952,2296.64927138,126.105,23.2127065955,1075.84269711,1792.16080855
0.229199957672,1873.68424303,23.2205,23.2201516214,1647.89632488,1671,169.05959323,23.2205,1873.68424303,-23.3194,-417.774739179,0.0,130.737,0.539325,1671,0.999891,2683.00897988,126.118,23.220160155,1017.30941167,1873.68424303
0.241883944058,1804.79540904,23.2462,23.2472075687,1319.27666962,1672,173.194031725,23.2462,1804.79540904,-23.3442,-51.7198806279,0.0,130.744,0.740281,1672,0.999954,2470.26344689,126.113,23.2472186678,913.807497306,1804.79540904
0.236074364878,1940.61444703,23.2054,23.2059077393,1378.38556197,1673,156.538944364,23.2054,1940.61444703,-23.3004,-424.421885434,0.0,130.797,0.656699,1673,0.999932,2193.76329125,126.13,23.2059111795,943.45433671,1940.61444703
0.235039025278,1647.28480923,23.2106,23.2108755807,1964.58872727,1674,189.786618047,23.2106,1647.28480923,-23.312,-367.326438989,0.0,130.851,0.611286,1674,0.999948,2656.6456839,126.112,23.2108781839,858.848199361,1647.28480923
0.251760367395,-133.055538201,23.2148,23.2163348488,2093.68299563,1675,189.121086286,23.2148,-133.055538201,-23.3244,1239.01044742,0.0,130.893,0.743458,1675,0.999922,2576.7411362,126.192,23.2163348488,366.005999986,-133.055538201
0.231875811361,1841.8595883,23.2409,23.2405748651,2194.66747526,1676,200.279348997,23.2409,1841.8595883,-23.3595,1810.48952756,0.0,130.911,0.573655,1676,0.999829,2525.30024512,126.276,23.2405793222,207.490055095,1841.8595883
0.250105526885,1728.74153977,23.3011,23.3021472573,1851.58691574,1677,175.014774036,23.3011,1728.74153977,-23.4162,287.66455649,0.0,130.949,0.781235,1677,0.999893,2295.68282737,126.433,23.3021500569,557.553727062,1728.74153977
0.235632322222,1654.31686977,23.3127,23.3134079563,2373.7234911,1678,216.464382732,23.3127,1654.31686977,-23.4232,266.960090532,0.0,130.983,0.670986,1678,0.999914,2743.58906196,126.418,23.31341856,711.189057289,1654.31686977
0.234021645314,1618.69747194,23.3291,23.3293689909,2165.16662419,1679,182.642873916,23.3291,1618.69747194,-23.4408,760.262698465,0.0,131.046,0.545448,1679,0.99984,2560.87459647,126.485,23.3293709838,536.1562184,1618.69747194
0.239762780402,1832.77197545,23.3369,23.336929998,2329.89438746,1680,183.791378869,23.3369,1832.77197545,-23.447,1484.01237255,0.0,131.094,0.647217,1680,0.999878,2744.25046757,126.543,23.3369438091,359.565214892,1832.77197545
0.229437293857,1527.50356006,23.382,23.3833276034,1861.2762106,1681,158.213543021,23.382,1527.50356006,-23.4849,199.896620104,0.0,131.104,0.544105,1681,0.999892,2366.69528199,126.504,23.3833287721,602.684151512,1527.50356006
0.222218653422,1988.58023775,23.3904,23.3907308264,2201.32502219,1682,163.57423615,23.3904,1988.58023775,-23.4913,1362.02779762,0.0,131.131,0.477895,1682,0.999873,2513.11257254,126.563,23.39074874,302.242689444,1988.58023775
0.252976726535,1632.54858764,23.3501,23.350480191,2382.98297868,1683,215.04612675,23.3501,1632.54858764,-23.4549,1649.02564591,0.0,131.19,0.846667,1683,0.999883,2673.47544323,126.451,23.3504815655,268.732306282,1632.54858764
0.239521504193,1608.77078823,23.362,23.3625908863,2491.49659284,1684,210.830836106,23.362,1608.77078823,-23.4678,2105.5826809,0.0,131.223,0.634319,1684,0.999826,2662.79072426,126.475,23.3625908863,156.939112247,1608.77078823
0.239446227685,1617.69580729,23.3958,23.3960177441,2487.7152465,1685,208.49514125,23.3958,1617.69580729,-23.4965,2170.13405721,0.0,131.282,0.658634,1685,0.999902,2639.32394332,126.572,23.3960248568,132.386788574,1617.69580729
0.237433138671,1904.59134152,23.4257,23.4258122822,2541.94830374,1686,218.113775215,23.4257,1904.59134152,-23.5251,2074.23683261,0.0,131.297,0.620527,1686,0.999877,2718.9772402,126.623,23.4258160865,214.867007374,1904.59134152
0.246589034854,1716.94873163,23.4213,23.4221596555,2391.88195185,1687,222.192047541,23.4213,1716.94873163,-23.5206,-218.159871677,0.0,131.336,0.764123,1687,0.999877,2982.71182076,126.624,23.4221753924,896.019488623,1716.94873163
0.229380960333,1647.17850138,23.4068,23.4068327075,2748.80198257,1688,228.764250624,23.4068,1647.17850138,-23.511,2558.36499468,0.0,131.35,0.498903,1688,0.999904,2948.54635863,126.634,23.4068327075,129.417303633,1647.17850138
0.242289525722,1877.98827561,23.4391,23.4393447382,2451.71569923,1689,216.433185866,23.4391,1877.98827561,-23.546,1314.9972912,0.0,131.383,0.702931,1689,0.99986,2776.40519332,126.669,23.4393472572,405.583536994,1877.98827561
0.236169450997,1830.31466364,23.4521,23.4521842131,2132.94177314,1690,215.862895753,23.4521,1830.31466364,-23.5568,567.365755893,0.0,131.441,0.66597,1690,0.999941,2835.75556799,126.641,23.4521843459,818.971474667,1830.31466364
0.225143375415,1868.81597291,23.4309,23.4311068711,2631.98073399,1691,228.696156822,23.4309,1868.81597291,-23.5279,2104.83606308,0.0,131.464,0.447771,1691,0.999879,2849.95705463,126.586,23.4311418521,204.382335099,1868.81597291
0.245007924187,1775.4011356,23.4235,23.4240931328,2680.70324556,1692,211.061725655,23.4235,1775.4011356,-23.517,2253.46060396,0.0,131.466,0.628624,1692,0.999853,2903.92443493,126.585,23.424097223,180.771831905,1775.4011356
