Iteration,StdReturn,AverageQ,AverageDiscountedReturn,MaxReturn,MaxEsReturn,AverageAbsQ,AverageEsReturn,MinReturn,Epoch,AverageY,MinEsReturn,AverageAction,QFunRegParamNorm,AverageReturn,AveragePolicySurr,AverageQLoss,AverageAbsY,StdEsReturn,AverageAbsQYDiff,PolicyRegParamNorm
268,107.069614475,148.224,81.3159956087,500.0,45.0,148.583,11.0760869565,53.0,268,148.227065106,3.0,0.129761,176.974,208.8125,-162.343,110.877,148.306687784,8.79752150825,3.5387128489,71.0753
269,50.7577595989,150.109,45.2637794303,301.0,84.0,150.473,15.5384615385,40.0,269,150.11534087,3.0,0.629509,177.205,68.7534246575,-164.542,98.6409,150.207612272,16.652167263,3.58850626993,71.1446
270,0.0,150.999,99.9956828753,1000.0,74.0,151.366,12.8461538462,1000.0,270,151.006240677,3.0,0.317863,177.529,1000.0,-167.335,101.135,151.088136713,13.5420304154,3.72721244526,71.1517
271,95.0766060627,153.337,67.6677293036,499.0,86.0,153.696,12.961038961,42.0,271,153.342094611,2.0,0.228401,177.739,145.442857143,-170.22,105.855,153.446132654,15.4082467028,3.66361285489,71.2016
272,373.617243968,156.109,88.6518681069,1000.0,51.0,156.47,11.6219512195,119.0,272,156.111049596,3.0,0.101844,178.114,439.260869565,-172.934,111.275,156.187451084,11.3111646161,3.83702195708,71.1912
273,408.438452078,157.743,57.1249022016,1000.0,108.0,158.118,17.3833333333,44.0,273,157.753320089,3.0,0.116982,178.399,293.444444444,-175.31,115.781,157.859449162,18.4464013353,3.87608699592,71.1839
274,35.0378983904,159.974,49.4521914466,155.0,58.0,160.397,16.9322033898,50.0,274,159.981219358,4.0,0.303289,178.534,73.0510948905,-177.975,110.35,160.094012287,12.8338329437,3.92777235287,71.2225
275,308.816887204,162.591,98.3898292336,1000.0,49.0,162.977,12.55,223.0,275,162.604566927,3.0,0.0659494,178.749,800.769230769,-180.747,116.219,162.701739676,10.6769611782,3.95438606085,71.2202
276,239.902518374,164.858,43.7539832804,1000.0,88.0,165.246,17.2931034483,30.0,276,164.861741757,3.0,0.115261,178.917,122.585365854,-183.544,117.849,164.965704153,17.6527897773,3.98811809577,71.2158
277,0.0,167.716,99.9956828753,1000.0,71.0,168.118,15.9016393443,1000.0,277,167.734916672,2.0,0.0281749,179.171,1000.0,-186.969,129.893,167.841794525,15.3705113859,4.29452894864,71.2723
278,0.0,170.248,99.9956828753,1000.0,88.0,170.674,13.5394736842,1000.0,278,170.265534558,3.0,0.00931976,179.441,1000.0,-189.726,137.649,170.379853125,13.8073595836,4.34589115119,71.3017
279,0.0,173.554,99.9956828753,1000.0,87.0,173.992,14.8153846154,1000.0,279,173.557362306,3.0,0.0118964,179.737,1000.0,-193.473,129.55,173.669700202,16.0565273645,4.30900550271,71.3247
280,0.0,176.352,99.9956828753,1000.0,58.0,176.783,12.6666666667,1000.0,280,176.369456735,3.0,0.0193887,180.05,1000.0,-197.158,146.54,176.463956866,12.4007168252,4.466133988,71.4229
281,0.0,179.085,99.9956828753,1000.0,72.0,179.52,13.1710526316,1000.0,281,179.098711971,3.0,0.030728,180.335,1000.0,-200.396,151.517,179.205475816,12.9821620107,4.59051156129,71.4892
282,0.0,182.339,99.9956828753,1000.0,60.0,182.808,11.5517241379,1000.0,282,182.352864012,3.0,0.0594191,180.658,1000.0,-204.642,157.375,182.466743602,12.0618698353,4.73784612396,71.5581
283,0.0,186.186,99.9956828753,1000.0,74.0,186.616,13.9583333333,1000.0,283,186.203708154,3.0,0.0486792,181.03,1000.0,-208.725,162.463,186.303834029,13.3816183002,4.8048259172,71.6556
284,0.0,190.175,99.9956828753,1000.0,81.0,190.613,14.696969697,1000.0,284,190.182644942,3.0,0.0660216,181.44,1000.0,-213.288,169.101,190.300011181,15.9259362476,4.82320311884,71.7289
285,0.0,193.191,99.9956828753,1000.0,61.0,193.677,15.1323529412,1000.0,285,193.219878749,3.0,0.0305036,181.826,1000.0,-217.089,173.087,193.334830174,14.8412228089,4.97795634401,71.79
286,0.0,197.241,99.9956828753,1000.0,77.0,197.738,20.0204081633,1000.0,286,197.263730307,3.0,0.0329086,182.163,1000.0,-221.61,209.503,197.367393574,18.3908692917,5.30077964692,71.9067
287,0.0,201.335,99.9956828753,1000.0,50.0,201.893,15.4754098361,1000.0,287,201.34313639,3.0,0.0279512,182.587,1000.0,-225.829,202.965,201.456830178,12.6291447439,5.31029451301,72.0433
288,0.0,204.818,99.9956828753,1000.0,111.0,205.262,17.9152542373,1000.0,288,204.835541049,3.0,0.0178894,182.826,1000.0,-230.417,193.426,204.947042948,24.4459196523,5.22935955292,72.1512
289,0.0,209.254,99.9956828753,1000.0,63.0,209.776,16.2580645161,1000.0,289,209.278701449,3.0,0.0644634,183.311,1000.0,-234.921,213.2,209.42910835,15.5956316091,5.39103830438,72.2139
290,0.0,212.699,99.9956828753,1000.0,103.0,213.219,21.7826086957,1000.0,290,212.718916492,3.0,0.0210126,183.756,1000.0,-238.852,223.148,212.869284405,20.2955478556,5.45695798067,72.2496
291,0.0,215.72,99.9956828753,1000.0,59.0,216.256,16.5245901639,1000.0,291,215.731093295,3.0,0.0101896,184.096,1000.0,-242.582,237.714,215.889199458,14.2179827918,5.65684746208,72.3071
292,0.0,219.955,99.9956828753,1000.0,69.0,220.448,18.9807692308,1000.0,292,219.97404821,3.0,0.00219048,184.525,1000.0,-246.884,243.004,220.11685171,17.0795541112,5.69194697356,72.3987
293,0.0,224.467,99.9956828753,1000.0,55.0,224.979,16.4426229508,1000.0,293,224.481702264,3.0,0.00232283,185.01,1000.0,-251.598,239.948,224.618491104,14.2719771169,5.68404409634,72.5072
294,0.0,227.854,99.9956828753,1000.0,93.0,228.404,20.6530612245,1000.0,294,227.875750282,3.0,0.00307657,185.531,1000.0,-256.101,262.664,228.004426661,21.1211771282,5.94339997969,72.5966
295,0.0,232.096,99.9956828753,1000.0,97.0,232.642,19.5294117647,1000.0,295,232.124411233,2.0,0.10504,186.126,1000.0,-261.299,253.529,232.267139689,21.1774509577,5.88450464202,72.7413
296,0.0,236.165,99.9956828753,1000.0,88.0,236.683,15.4307692308,1000.0,296,236.186281541,3.0,0.0989885,186.706,1000.0,-265.385,269.065,236.304425193,18.3336338509,5.98460027615,72.8294
297,0.0,240.169,99.9956828753,1000.0,112.0,240.697,22.6590909091,1000.0,297,240.182993519,3.0,0.0793498,187.312,1000.0,-269.393,284.1,240.323905527,26.061939492,6.17918574244,72.946
298,0.0,243.722,99.9956828753,1000.0,94.0,244.258,20.306122449,1000.0,298,243.745195308,3.0,0.0659911,187.796,1000.0,-273.51,278.34,243.875890347,20.3080401105,6.08523328612,73.1068
299,0.0,247.503,99.9956828753,1000.0,59.0,248.041,19.2307692308,1000.0,299,247.524484459,3.0,0.0961477,188.342,1000.0,-277.687,310.132,247.664854629,17.3744013562,6.35563653856,73.265
300,0.0,251.593,99.9956828753,1000.0,99.0,252.085,33.6896551724,1000.0,300,251.604092068,3.0,0.178122,188.679,1000.0,-281.86,298.578,251.725559288,29.7229778156,6.27429514233,73.423
301,0.0,255.755,99.9956828753,1000.0,135.0,256.285,22.4,1000.0,301,255.783924317,3.0,0.210698,189.125,1000.0,-285.374,333.088,255.886642662,24.4043711932,6.46810977783,73.5508
302,0.0,258.401,99.9956828753,1000.0,132.0,258.935,26.4324324324,1000.0,302,258.425048072,3.0,0.299457,189.507,1000.0,-288.617,329.487,258.551017605,27.3016587364,6.52204762624,73.6744
303,0.0,261.997,99.9956828753,1000.0,122.0,262.539,26.2222222222,1000.0,303,262.011960966,3.0,0.318732,189.977,1000.0,-292.018,333.999,262.131913972,28.3197135021,6.56408020477,73.8014
304,0.0,264.453,99.9956828753,1000.0,105.0,265.026,28.9736842105,1000.0,304,264.453258217,3.0,0.294093,190.64,1000.0,-294.045,319.012,264.595753637,27.285514609,6.43791520075,73.9226
305,0.0,267.022,99.9956828753,1000.0,111.0,267.607,22.6363636364,1000.0,305,267.046794142,2.0,0.318282,191.241,1000.0,-297.037,346.873,267.197678261,25.5201265574,6.64260236648,74.0155
306,0.0,269.966,99.9956828753,1000.0,137.0,270.534,20.9166666667,1000.0,306,270.004180221,3.0,0.249407,191.796,1000.0,-299.409,345.026,270.166526298,25.2849043678,6.63255828255,74.0507
307,0.0,272.222,99.9956828753,1000.0,71.0,272.835,19.4444444444,1000.0,307,272.229404895,3.0,0.260576,192.271,1000.0,-301.63,380.745,272.401988233,17.9512371045,6.81803249797,74.1428
308,0.0,274.819,99.9956828753,1000.0,128.0,275.403,17.9516129032,1000.0,308,274.847371174,3.0,0.238158,192.723,1000.0,-303.913,345.263,275.007461676,22.2177111996,6.57932143893,74.2103
309,0.0,276.67,99.9956828753,1000.0,125.0,277.302,18.7547169811,1000.0,309,276.679936065,3.0,0.229659,193.314,1000.0,-306.141,419.961,276.871781585,23.4608511004,6.90687057551,74.2967
310,0.0,278.04,99.9956828753,1000.0,83.0,278.665,16.2950819672,1000.0,310,278.060610356,3.0,0.208009,193.922,1000.0,-307.475,366.842,278.260576678,16.672687258,6.57421878727,74.3702
311,1.10342907115,279.626,34.4328198561,45.0,71.0,280.303,16.9122807018,41.0,311,279.632017105,3.0,0.499599,194.468,42.0041841004,-308.919,393.942,279.861305201,18.1013527669,6.81775875775,74.4407
312,0.0,281.588,99.9956828753,1000.0,73.0,282.313,18.8571428571,1000.0,312,281.631705336,3.0,0.204056,194.986,1000.0,-311.026,408.117,281.869624496,17.4565057167,6.96426724847,74.4986
313,0.0,282.541,99.9956828753,1000.0,89.0,283.145,17.3103448276,1000.0,313,282.552774781,3.0,0.207199,195.354,1000.0,-312.619,401.76,282.781778451,17.0295958368,6.65329231652,74.506
314,0.0,285.246,99.9956828753,1000.0,66.0,285.796,15.203125,1000.0,314,285.253066569,2.0,0.180671,195.837,1000.0,-314.234,347.03,285.441888624,15.0137225642,6.34871388244,74.5595
315,0.0,285.581,99.9956828753,1000.0,68.0,286.21,16.1587301587,1000.0,315,285.617647102,3.0,0.158569,196.556,1000.0,-315.074,360.261,285.817134621,14.5800541611,6.4912256381,74.6329
316,0.0,287.307,99.9956828753,1000.0,60.0,287.919,14.6376811594,1000.0,316,287.314376025,3.0,0.152661,197.174,1000.0,-317.381,356.316,287.514038264,13.3882611512,6.36753146859,74.7434
317,0.0,288.959,99.9956828753,1000.0,61.0,289.554,14.8656716418,1000.0,317,288.97322371,2.0,0.186152,197.687,1000.0,-318.408,395.259,289.174747257,14.4685923589,6.59152300063,74.8181
318,0.0,289.985,99.9956828753,1000.0,61.0,290.614,12.243902439,1000.0,318,290.001522718,2.0,0.126322,198.286,1000.0,-319.483,402.095,290.188793976,11.492904466,6.68600215581,74.8736
319,0.0,290.192,99.9956828753,1000.0,54.0,290.869,17.1724137931,1000.0,319,290.211149196,2.0,0.121252,198.774,1000.0,-320.183,430.212,290.431716918,13.0346195942,6.93742087107,74.9277
320,105.79446942,291.526,40.8478225914,1000.0,104.0,292.181,17.625,47.0,320,291.526897296,3.0,0.243009,199.328,62.9559748428,-322.025,382.671,291.770771853,17.983685563,6.48800639336,74.9527
321,0.0,292.529,99.9956828753,1000.0,63.0,293.189,17.5789473684,1000.0,321,292.561079668,3.0,0.16147,199.822,1000.0,-323.094,408.169,292.786722818,15.5133755174,6.76307324302,74.992
322,0.0,294.375,99.9956828753,1000.0,69.0,295.032,14.5,1000.0,322,294.373369899,2.0,0.120716,200.46,1000.0,-324.399,405.611,294.618781028,12.5148483239,6.63466816371,75.0681
323,0.0,295.104,99.9956828753,1000.0,69.0,295.834,14.4347826087,1000.0,323,295.113496999,2.0,0.106521,200.828,1000.0,-324.875,395.84,295.381548494,14.5557182955,6.77044889266,75.099
324,0.0,297.329,99.9956828753,1000.0,84.0,297.982,17.5263157895,1000.0,324,297.347499314,3.0,0.206622,201.307,1000.0,-327.141,399.339,297.583329432,18.0010772223,6.73170187711,75.1811
325,0.0,297.704,99.9956828753,1000.0,126.0,298.391,15.2272727273,1000.0,325,297.699788263,3.0,0.197123,201.848,1000.0,-327.945,388.049,297.973862998,18.7113605538,6.59386031115,75.2742
326,0.0,299.14,99.9956828753,1000.0,86.0,299.826,17.9074074074,1000.0,326,299.1907983,2.0,0.261959,202.27,1000.0,-329.151,414.479,299.42391386,17.7349503424,6.79219083579,75.357
327,0.0,299.456,99.9956828753,1000.0,64.0,300.112,15.6515151515,1000.0,327,299.439598428,3.0,0.200216,202.814,1000.0,-329.499,430.368,299.696287739,14.011350836,6.79827190205,75.44
328,0.0,300.457,99.9956828753,1000.0,92.0,301.109,20.625,1000.0,328,300.472045705,2.0,0.246332,203.467,1000.0,-330.493,396.585,300.680183185,18.274099385,6.66450984322,75.5528
329,0.0,300.518,99.9956828753,1000.0,69.0,301.16,19.3653846154,1000.0,329,300.540081724,3.0,0.282562,203.949,1000.0,-330.912,416.1,300.754534691,17.5970155317,6.72701974087,75.599
330,0.0,301.377,99.9956828753,1000.0,88.0,302.038,25.6153846154,1000.0,330,301.371921879,3.0,0.250743,204.4,1000.0,-330.923,419.261,301.579167058,24.1136363003,6.60783505608,75.681
331,0.0,302.432,99.9956828753,1000.0,69.0,303.034,17.9285714286,1000.0,331,302.46134973,3.0,0.104566,204.779,1000.0,-331.9,413.857,302.633019542,15.7308354411,6.61991975979,75.7665
332,0.0,302.22,99.9956828753,1000.0,73.0,302.846,19.2352941176,1000.0,332,302.225745139,2.0,0.0249517,205.23,1000.0,-331.971,444.663,302.42025909,15.7910228099,6.92360413035,75.8902
333,0.0,302.861,99.9956828753,1000.0,97.0,303.525,20.7346938776,1000.0,333,302.876418016,3.0,0.0184456,205.73,1000.0,-332.715,407.129,303.100625499,20.7116013139,6.69101323043,75.9705
334,0.0,303.383,99.9956828753,1000.0,88.0,304.051,18.8867924528,1000.0,334,303.39787506,3.0,0.020201,206.196,1000.0,-332.94,399.592,303.622827984,17.8670777429,6.6453575354,76.121
335,0.0,304.214,99.9956828753,1000.0,117.0,304.817,23.023255814,1000.0,335,304.234451801,4.0,0.0268209,206.639,1000.0,-332.934,373.01,304.437314316,22.3539064502,6.35283135837,76.2056
336,0.0,304.108,99.9956828753,1000.0,50.0,304.778,17.8035714286,1000.0,336,304.101294495,3.0,0.0387117,207.184,1000.0,-333.557,429.138,304.307609797,12.0644395448,6.897634309,76.3362
337,0.0,303.737,99.9956828753,1000.0,161.0,304.446,24.756097561,1000.0,337,303.750668043,3.0,0.266522,207.448,1000.0,-333.302,409.866,304.005587689,29.3638075618,6.63069825982,76.4322
338,0.0,305.026,99.9956828753,1000.0,108.0,305.661,18.3148148148,1000.0,338,305.025063932,2.0,0.179425,207.847,1000.0,-334.317,381.893,305.228794808,16.9987189867,6.44259978564,76.5411
339,0.0,305.729,99.9956828753,1000.0,101.0,306.385,20.22,1000.0,339,305.740265502,3.0,0.106297,208.347,1000.0,-334.365,424.007,305.939051498,18.900042328,6.7616304059,76.6059
340,0.0,305.475,99.9956828753,1000.0,97.0,306.12,24.45,1000.0,340,305.488077342,2.0,0.14878,208.803,1000.0,-334.293,371.351,305.698460006,19.9009421888,6.43903208444,76.7265
341,0.0,304.546,99.9956828753,1000.0,89.0,305.198,18.8703703704,1000.0,341,304.538772752,3.0,0.1883,209.137,1000.0,-332.961,410.893,304.732795358,17.9464700917,6.61123451293,76.841
342,0.0,304.557,99.9956828753,1000.0,98.0,305.208,19.82,1000.0,342,304.558826146,3.0,0.212854,209.612,1000.0,-333.21,435.579,304.763840077,20.3476681711,6.64272414672,76.9656
343,0.0,304.677,99.9956828753,1000.0,131.0,305.342,21.847826087,1000.0,343,304.685110552,3.0,0.177919,209.998,1000.0,-333.35,375.184,304.910129251,22.3878532587,6.36134636487,77.1034
344,0.0,304.254,99.9956828753,1000.0,52.0,304.928,16.7068965517,1000.0,344,304.280216407,3.0,0.0274076,210.301,1000.0,-332.452,418.07,304.494588613,12.8760786233,6.47210643612,77.2332
345,0.0,304.361,99.9956828753,1000.0,99.0,305.047,25.825,1000.0,345,304.358683759,3.0,0.0644181,210.651,1000.0,-332.724,381.531,304.562658175,20.8289312016,6.40361396726,77.3666
346,0.0,304.08,99.9956828753,1000.0,72.0,304.804,18.2363636364,1000.0,346,304.086105927,3.0,0.260501,211.088,1000.0,-332.672,405.55,304.331406642,14.9252240871,6.62217467459,77.4703
347,0.0,303.986,99.9956828753,1000.0,59.0,304.699,20.8085106383,1000.0,347,303.998088085,3.0,0.224955,211.335,1000.0,-332.73,383.398,304.249007287,14.9718008665,6.42092545023,77.6121
348,0.0,304.333,99.9956828753,1000.0,92.0,305.069,19.72,1000.0,348,304.332554215,3.0,0.310665,211.604,1000.0,-332.101,415.624,304.566019491,16.8511601974,6.67250924296,77.7139
349,0.0,303.78,99.9956828753,1000.0,60.0,304.471,18.2,1000.0,349,303.779720411,3.0,0.178494,212.088,1000.0,-331.581,393.264,304.019905567,14.6242637732,6.32419277691,77.7975
350,0.0,303.383,99.9956828753,1000.0,111.0,304.1,20.9795918367,1000.0,350,303.398684128,3.0,0.219729,212.507,1000.0,-331.809,380.917,303.627399887,19.2486307978,6.3265498851,77.904
351,0.0,303.616,99.9956828753,1000.0,78.0,304.305,19.2115384615,1000.0,351,303.618360294,3.0,0.207005,212.761,1000.0,-331.955,406.179,303.84838914,14.9888888828,6.5800713371,78.0163
352,0.0,303.779,99.9956828753,1000.0,90.0,304.455,17.5263157895,1000.0,352,303.772565085,3.0,0.360514,213.098,1000.0,-331.446,373.3,303.987031405,15.3772505278,6.2704751183,78.1833
353,0.0,303.183,99.9956828753,1000.0,109.0,303.868,18.6851851852,1000.0,353,303.21247395,4.0,0.266252,213.409,1000.0,-331.238,394.704,303.432933536,18.022438765,6.42574756392,78.27
354,0.0,304.262,99.9956828753,1000.0,48.0,304.986,13.8194444444,1000.0,354,304.25342679,3.0,0.20352,213.827,1000.0,-331.762,396.629,304.475294379,10.5149713225,6.48400704405,78.3806
355,0.0,303.62,99.9956828753,1000.0,51.0,304.366,16.775862069,1000.0,355,303.623939462,3.0,0.231146,214.171,1000.0,-331.107,389.501,303.860944212,12.5533936934,6.36779096398,78.4865
356,0.0,303.002,99.9956828753,1000.0,68.0,303.645,20.9583333333,1000.0,356,303.009902704,3.0,0.168402,214.603,1000.0,-330.581,380.116,303.25108581,15.2547237675,6.14615428349,78.6457
357,0.0,302.874,99.9956828753,1000.0,68.0,303.574,16.5409836066,1000.0,357,302.874155367,3.0,0.12047,215.04,1000.0,-330.361,379.824,303.113728872,15.1501488068,6.23674727555,78.7142
358,0.0,302.424,99.9956828753,1000.0,70.0,303.104,17.4310344828,1000.0,358,302.427774108,3.0,0.147342,215.315,1000.0,-329.687,362.846,302.649117768,13.9544975681,6.0052739966,78.8641
359,0.0,301.665,99.9956828753,1000.0,72.0,302.318,17.2931034483,1000.0,359,301.65994177,4.0,0.136576,215.623,1000.0,-328.764,381.241,301.837649591,13.3416752046,6.17149565531,78.9596
360,0.0,301.295,99.9956828753,1000.0,50.0,301.993,17.4385964912,1000.0,360,301.319845227,3.0,0.0868333,215.799,1000.0,-328.894,373.904,301.519019913,12.7554839171,6.29392030086,79.0632
361,0.0,301.362,99.9956828753,1000.0,59.0,302.0,19.88,1000.0,361,301.357445419,3.0,0.177038,216.063,1000.0,-328.757,353.067,301.540242764,16.0781093416,6.02379780568,79.1377
362,0.0,300.847,99.9956828753,1000.0,68.0,301.557,19.9215686275,1000.0,362,300.846266,3.0,0.0902977,216.412,1000.0,-328.043,371.268,301.036565519,16.2924776787,6.22097668293,79.2202
363,0.0,300.091,99.9956828753,1000.0,51.0,300.728,15.3846153846,1000.0,363,300.102811322,3.0,0.231221,216.731,1000.0,-327.625,374.727,300.267850774,12.4674250104,6.20799914157,79.3879
364,0.0,300.465,99.9956828753,1000.0,64.0,301.127,17.8214285714,1000.0,364,300.45698313,3.0,0.181229,217.039,1000.0,-327.445,399.319,300.619038831,16.1898415492,6.34412152704,79.4913
365,0.0,299.752,99.9956828753,1000.0,60.0,300.415,16.0163934426,1000.0,365,299.757131505,3.0,0.259717,217.37,1000.0,-326.589,345.051,299.937125057,14.2707907616,5.92028367592,79.5906
366,0.0,299.629,99.9956828753,1000.0,57.0,300.298,18.7358490566,1000.0,366,299.63357679,3.0,0.218617,217.528,1000.0,-326.07,387.061,299.780809973,13.857973583,6.18448984577,79.6647
367,0.0,299.408,99.9956828753,1000.0,70.0,300.078,18.375,1000.0,367,299.409751833,3.0,0.178855,217.859,1000.0,-325.745,343.326,299.596812165,15.8131528663,5.84499448736,79.7578
368,0.0,299.127,99.9956828753,1000.0,66.0,299.777,16.1186440678,1000.0,368,299.13385277,3.0,0.115588,218.178,1000.0,-325.51,373.393,299.300613479,14.1960662321,6.03936292167,79.8884
369,0.0,298.153,99.9956828753,1000.0,62.0,298.802,19.8301886792,1000.0,369,298.148739674,3.0,0.15796,218.356,1000.0,-324.656,359.345,298.325242829,14.1923921276,5.96253672767,79.9784
370,244.357819195,297.307,97.9828772753,1000.0,61.0,298.0,17.3333333333,150.0,370,297.305072301,3.0,0.0971278,218.822,922.727272727,-323.752,361.583,297.496922135,14.2032036581,6.04195400493,80.0365
371,0.0,297.238,99.9956828753,1000.0,57.0,297.919,18.6296296296,1000.0,371,297.253988438,4.0,0.0579545,219.047,1000.0,-323.342,354.77,297.454394395,12.7516103504,6.16961193269,80.1501
372,0.0,296.595,99.9956828753,1000.0,63.0,297.242,19.98,1000.0,372,296.584047142,3.0,0.153988,219.311,1000.0,-322.533,353.697,296.786139874,14.0006999825,5.84740825937,80.1962
373,0.0,294.984,99.9956828753,1000.0,67.0,295.766,21.5,1000.0,373,294.975683172,4.0,0.0525042,219.486,1000.0,-321.292,357.663,295.198900244,15.8316551361,6.01926389507,80.225
374,0.0,294.778,99.9956828753,1000.0,57.0,295.515,20.9166666667,1000.0,374,294.790540493,3.0,0.049929,219.68,1000.0,-321.059,352.203,295.013333656,13.3476485653,6.00935210035,80.2992
375,0.0,294.241,99.9956828753,1000.0,53.0,294.912,17.9642857143,1000.0,375,294.248481366,3.0,0.0828378,219.949,1000.0,-320.296,339.427,294.458601312,12.232807594,5.7735574844,80.3772
376,0.0,294.348,99.9956828753,1000.0,52.0,295.012,17.5438596491,1000.0,376,294.345190171,3.0,0.0628883,220.22,1000.0,-319.836,360.938,294.545353579,12.7225041332,5.80703308105,80.4292
377,0.0,293.855,99.9956828753,1000.0,62.0,294.533,16.7666666667,1000.0,377,293.856727154,3.0,0.0786465,220.587,1000.0,-319.254,349.383,294.113973004,13.0427076262,5.73681848744,80.4749
378,0.0,292.885,99.9956828753,1000.0,54.0,293.575,18.2641509434,1000.0,378,292.884072524,3.0,0.0790317,220.924,1000.0,-318.483,338.383,293.145461185,14.2896597308,5.83625973424,80.5648
379,0.0,293.135,99.9956828753,1000.0,60.0,293.856,22.6666666667,1000.0,379,293.13408254,3.0,0.0941567,221.124,1000.0,-318.44,343.937,293.379775448,14.0475383371,5.62908132296,80.6618
380,0.0,292.206,99.9956828753,1000.0,57.0,292.868,17.9285714286,1000.0,380,292.203165439,4.0,0.0659014,221.35,1000.0,-317.812,364.609,292.414367475,13.5011337392,5.8156293685,80.7325
381,0.0,291.237,99.9956828753,1000.0,70.0,291.996,15.609375,1000.0,381,291.221348342,3.0,0.0447277,221.662,1000.0,-317.066,336.167,291.526464032,13.3868139267,5.80667417829,80.8419
382,0.0,290.723,99.9956828753,1000.0,78.0,291.494,20.8125,1000.0,382,290.737193529,3.0,0.0672332,221.915,1000.0,-316.088,353.617,291.001556334,16.437579214,5.9079707973,80.8828
383,0.0,290.147,99.9956828753,1000.0,68.0,290.93,16.8,1000.0,383,290.14427088,3.0,0.0828125,222.064,1000.0,-315.386,347.501,290.458273068,15.0873015038,5.8059522153,80.9169
384,0.0,289.915,99.9956828753,1000.0,74.0,290.643,19.3461538462,1000.0,384,289.910449807,3.0,0.0660763,222.393,1000.0,-315.055,328.812,290.160865947,17.2346750381,5.76236355332,80.948
385,0.0,290.194,99.9956828753,1000.0,55.0,290.863,20.2083333333,1000.0,385,290.185680694,2.0,0.0967667,222.626,1000.0,-315.339,314.448,290.397538882,13.9103653399,5.65134005366,81.0071
386,0.0,288.937,99.9956828753,1000.0,92.0,289.691,17.1,1000.0,386,288.952079214,3.0,0.0573021,222.799,1000.0,-314.247,333.371,289.180768777,15.7804731657,5.77843956358,81.0608
387,0.0,288.819,99.9956828753,1000.0,58.0,289.533,19.6666666667,1000.0,387,288.822268417,3.0,0.121553,223.089,1000.0,-313.821,321.173,289.065955258,13.3837282925,5.49530257431,81.1176
388,0.0,287.999,99.9956828753,1000.0,49.0,288.731,17.8035714286,1000.0,388,287.998699403,3.0,0.140613,223.294,1000.0,-312.75,364.581,288.226062356,14.3357939175,5.91431117513,81.1235
389,0.0,287.413,99.9956828753,1000.0,69.0,288.187,13.1866666667,1000.0,389,287.411954326,3.0,0.155184,223.459,1000.0,-312.551,338.993,287.681041015,12.0683534733,5.69000940538,81.1605
390,0.0,286.449,99.9956828753,1000.0,77.0,287.184,14.3064516129,1000.0,390,286.440840197,3.0,0.14612,223.787,1000.0,-311.6,304.583,286.725162609,12.3844188133,5.48675345812,81.1804
391,0.0,286.426,99.9956828753,1000.0,130.0,287.158,18.8474576271,1000.0,391,286.436749669,3.0,0.171134,223.991,1000.0,-310.598,350.363,286.696149195,19.8415875179,5.69713530985,81.2565
392,0.0,285.923,99.9956828753,1000.0,55.0,286.654,19.1509433962,1000.0,392,285.918150438,3.0,0.159242,224.197,1000.0,-310.392,343.254,286.183726126,12.6735443158,5.72726409512,81.2379
393,0.0,284.85,99.9956828753,1000.0,81.0,285.602,15.7777777778,1000.0,393,284.83282924,3.0,0.172356,224.444,1000.0,-308.982,331.859,285.089301037,13.928894764,5.750812342,81.2808
394,0.0,283.585,99.9956828753,1000.0,55.0,284.35,15.9508196721,1000.0,394,283.586917115,3.0,0.151877,224.657,1000.0,-308.121,304.429,283.897687202,11.9923831421,5.43957700699,81.2713
395,0.0,283.56,99.9956828753,1000.0,61.0,284.346,14.1506849315,1000.0,395,283.565147698,3.0,0.142113,224.907,1000.0,-307.341,319.196,283.838068167,11.4744161315,5.59646772673,81.3375
396,0.0,282.491,99.9956828753,1000.0,60.0,283.258,16.8305084746,1000.0,396,282.485900047,3.0,0.121104,225.147,1000.0,-306.695,317.024,282.774966788,14.0473202009,5.46571347619,81.3775
397,0.0,282.276,99.9956828753,1000.0,63.0,283.049,17.5535714286,1000.0,397,282.276976739,3.0,0.146748,225.373,1000.0,-305.761,312.964,282.565314278,14.689548815,5.37680720366,81.4067
398,0.0,281.328,99.9956828753,1000.0,65.0,282.126,19.84,1000.0,398,281.325495229,3.0,0.13791,225.509,1000.0,-305.223,314.565,281.629121729,16.5425028336,5.56840827692,81.5036
399,0.0,280.23,99.9956828753,1000.0,64.0,281.037,17.0833333333,1000.0,399,280.227828827,3.0,0.156036,225.65,1000.0,-304.09,320.166,280.473397602,14.8921586376,5.64348117689,81.6053
400,0.0,279.781,99.9956828753,1000.0,66.0,280.531,19.3921568627,1000.0,400,279.780024752,3.0,0.16385,225.939,1000.0,-303.347,294.17,280.081718989,14.686366135,5.27600218066,81.6482
401,0.0,279.025,99.9956828753,1000.0,85.0,279.842,18.462962963,1000.0,401,279.025266,3.0,0.138985,226.068,1000.0,-302.487,315.146,279.274536651,17.9955889276,5.61808669278,81.6721
402,0.0,278.112,99.9956828753,1000.0,60.0,278.859,17.5964912281,1000.0,402,278.106684027,3.0,0.145229,226.206,1000.0,-301.476,304.343,278.381406317,14.1556010229,5.31573479053,81.6966
