AverageAbsY,AverageQ,MaxReturn,MaxEsReturn,Epoch,StdEsReturn,AverageEsReturn,AverageDiscountedReturn,StdReturn,AverageReturn,Iteration,PolicyRegParamNorm,AveragePolicySurr,MinEsReturn,AverageAction,QFunRegParamNorm,AverageAbsQYDiff,AverageAbsQ,AverageQLoss,AverageY,MinReturn
141.067354792,141.066,1332.90288172,889.296170982,354,0.0,889.296170982,108.42039095,28.7734596111,1292.11189152,354,67.4483,-141.964,889.296170982,0.84201,111.534,1.21670071785,141.067,16.002,141.067068299,1238.53457768
141.158994964,141.156,1415.74991135,989.449319861,355,0.0,989.449319861,121.445325135,42.4081046185,1354.4742634,355,67.5193,-142.049,989.449319861,0.849373,111.696,1.2781044963,141.157,19.8393,141.158632923,1273.41485956
141.297579174,141.293,1395.96631624,833.538042465,356,0.0,833.538042465,117.114927273,27.6142626644,1331.97743705,356,67.556,-142.187,833.538042465,0.83217,111.872,1.26392636288,141.293,18.9146,141.297154598,1292.33357945
141.366104891,141.362,1326.46754868,887.382702102,357,0.0,887.382702102,104.243710753,58.809703855,1241.00670566,357,67.6618,-142.278,887.382702102,0.85669,112.04,1.30483807885,141.364,21.2955,141.365793675,1103.03171934
141.486898984,141.482,1333.88023457,889.255889054,358,0.0,889.255889054,113.253960275,32.0131757478,1270.41241894,358,67.7024,-142.431,889.255889054,0.853756,112.24,1.29038205866,141.483,20.611,141.486606479,1209.69475344
141.496939836,141.493,1134.17102393,935.980453576,359,0.0,935.980453576,92.0649016547,40.6386840278,1070.89235133,359,67.7768,-142.439,935.980453576,0.85329,112.469,1.31724625966,141.495,23.0421,141.496442843,999.18077574
141.64731374,141.644,1309.52148955,840.147054149,360,0.0,840.147054149,106.012329644,49.0258632247,1266.23257089,360,67.8274,-142.586,840.147054149,0.866715,112.627,1.27435436434,141.646,19.9659,141.647074347,1161.06195228
141.752480933,141.749,1330.938033,855.918341822,361,0.0,855.918341822,117.528896477,27.8519650963,1290.23989412,361,67.8982,-142.691,855.918341822,0.861196,112.853,1.32914519748,141.75,22.5209,141.752059694,1233.03865958
141.889879297,141.886,1299.72059426,853.411308898,362,0.0,853.411308898,105.621330105,27.2505117979,1249.3810537,362,67.9877,-142.824,853.411308898,0.845705,113.098,1.32176439849,141.887,22.896,141.889485317,1191.57979049
142.007431918,142.003,1320.32023879,806.986120565,363,0.0,806.986120565,111.110078075,24.1272987315,1281.19440217,363,68.0398,-142.93,806.986120565,0.835601,113.221,1.24871383935,142.006,18.6936,142.007083252,1244.70423163
142.119995124,142.116,1370.77730508,834.738686955,364,0.0,834.738686955,98.2916892643,510.682197481,1122.38263645,364,68.1218,-143.047,834.738686955,0.85799,113.432,1.30689383716,142.116,19.6068,142.119726228,-406.247447302
142.252111938,142.248,1321.7346725,858.979961773,365,0.0,858.979961773,108.692546988,32.5511382994,1275.88883029,365,68.2141,-143.174,858.979961773,0.839133,113.53,1.26042915114,142.249,19.4596,142.251691725,1229.71891102
142.350491844,142.347,1302.3556204,768.852078907,366,0.0,768.852078907,107.097709007,48.026918344,1236.73007273,366,68.2622,-143.28,768.852078907,0.840557,113.654,1.26338187328,142.349,19.3309,142.350093783,1132.53925728
142.46420528,142.46,1384.25339754,861.280672034,367,0.0,861.280672034,118.670889735,46.2639027898,1306.34631133,367,68.3562,-143.377,861.280672034,0.850796,113.78,1.26196526606,142.463,20.449,142.463721215,1202.0231433
142.508138813,142.503,1282.64809264,790.454810083,368,0.0,790.454810083,109.960444892,22.4521679233,1254.69314735,368,68.4607,-143.414,790.454810083,0.848979,113.98,1.28857397345,142.506,21.287,142.507720435,1203.37210024
142.627561564,142.624,1253.35764093,887.473337289,369,0.0,887.473337289,97.1418137435,28.8754653666,1195.13598609,369,68.5792,-143.53,887.473337289,0.849297,114.145,1.22173287994,142.625,16.5916,142.627277154,1155.11665557
142.718421484,142.716,1256.58103725,847.349878449,370,0.0,847.349878449,114.242926833,34.1570071792,1210.94288636,370,68.698,-143.636,847.349878449,0.847436,114.339,1.28079673995,142.717,19.4938,142.718106639,1161.20796384
142.874024679,142.87,1326.72777122,909.039557848,371,0.0,909.039557848,109.516097696,32.8991190095,1273.17037038,371,68.7668,-143.8,909.039557848,0.861223,114.539,1.23813709064,142.871,18.1762,142.873712641,1214.24384124
142.909716882,142.904,1300.90251989,863.842762233,372,0.0,863.842762233,113.252378921,37.1057245937,1236.64513425,372,68.8491,-143.838,863.842762233,0.853718,114.797,1.32191907426,142.904,22.8736,142.909353604,1157.0327449
143.04536859,143.041,1407.16516621,865.787254687,373,0.0,865.787254687,116.877342823,44.2803234868,1320.60825029,373,68.8998,-143.966,865.787254687,0.857449,114.995,1.30342197999,143.042,20.5069,143.045100462,1232.64931498
143.133974321,143.132,1335.29873447,843.82119911,374,0.0,843.82119911,112.085762056,39.562873102,1260.55638642,374,68.9453,-144.091,843.82119911,0.86285,115.164,1.29788838698,143.133,22.763,143.133555316,1176.880841
143.178375442,143.174,1299.3172196,945.359023128,375,0.0,945.359023128,111.596987347,33.1525037059,1234.28429276,375,68.9689,-144.108,945.359023128,0.864336,115.34,1.33931560347,143.176,23.6791,143.177943192,1185.54482087
143.289794517,143.285,1196.83762971,842.575092321,376,0.0,842.575092321,99.0384023018,34.9540843332,1150.43449727,376,69.0254,-144.218,842.575092321,0.864274,115.517,1.29160783411,143.287,21.6265,143.289296079,1098.44929066
143.422533003,143.418,1170.73970722,856.119862584,377,0.0,856.119862584,99.8576955481,39.3466617391,1120.38003681,377,69.1197,-144.357,856.119862584,0.852385,115.691,1.28827365386,143.419,21.487,143.42220241,1018.12080514
143.480042206,143.477,1377.33415257,797.043023691,378,0.0,797.043023691,111.944465881,48.7154371923,1290.51910688,378,69.1634,-144.389,797.043023691,0.871804,115.865,1.24247494099,143.478,18.8865,143.479846465,1195.22979213
143.5739336,143.57,1239.5845255,882.339158912,379,0.0,882.339158912,96.24696625,37.914262201,1161.8623049,379,69.2263,-144.512,882.339158912,0.853872,116.097,1.33899680675,143.57,23.8524,143.573441949,1108.09941717
143.681710898,143.677,1373.46271084,883.631866809,380,0.0,883.631866809,112.154945261,41.9303951139,1310.02347857,380,69.3012,-144.605,883.631866809,0.879372,116.271,1.26305802687,143.677,20.9277,143.681373915,1238.415388
143.81899503,143.814,1274.91488564,808.843520518,381,0.0,808.843520518,99.4455187316,101.214998065,1155.2737464,381,69.3422,-144.734,808.843520518,0.874275,116.476,1.27103210782,143.815,19.3019,143.818637814,923.983401603
143.879260251,143.877,1294.43032377,843.187339757,382,0.0,843.187339757,105.622863684,35.528301738,1230.47444708,382,69.4542,-144.805,843.187339757,0.863273,116.618,1.26989513211,143.878,20.2661,143.878927607,1172.32730682
144.029953918,144.025,1303.60428121,839.313528277,383,0.0,839.313528277,104.164328216,46.1921780809,1239.682283,383,69.5422,-144.967,839.313528277,0.867887,116.732,1.25774827612,144.025,17.8484,144.02979585,1119.23814006
144.125782945,144.124,1321.88590057,856.776240642,384,0.0,856.776240642,104.673368828,49.3376440615,1235.84683489,384,69.605,-145.048,856.776240642,0.857826,116.922,1.28069644745,144.124,21.8752,144.125361523,1161.3995084
144.152049398,144.147,1335.16217472,813.080984248,385,0.0,813.080984248,112.296400093,38.9332380193,1246.81653052,385,69.7559,-145.064,813.080984248,0.866637,117.077,1.32080420852,144.149,23.5815,144.151768021,1203.89386326
144.294547414,144.289,1304.25521997,808.222402142,386,0.0,808.222402142,110.176941267,64.6061505489,1224.99530748,386,69.7879,-145.198,808.222402142,0.861236,117.246,1.26112874021,144.29,20.0857,144.294128875,1071.26784743
144.32146188,144.316,1342.63476552,815.147239478,387,0.0,815.147239478,117.526113258,43.1701724953,1254.98634926,387,69.8495,-145.206,815.147239478,0.853885,117.405,1.2998770735,144.317,21.7734,144.321127253,1198.58122489
144.367040813,144.366,1288.33460612,859.573260694,388,0.0,859.573260694,106.616178823,36.6313850924,1215.6946489,388,69.8828,-145.303,859.573260694,0.87474,117.562,1.2645481958,144.367,20.8804,144.36667206,1164.04314507
144.435092472,144.431,1379.26271359,853.335411848,389,0.0,853.335411848,109.55494323,31.1759720725,1309.96219142,389,69.9791,-145.35,853.335411848,0.864525,117.722,1.28236030064,144.432,23.5455,144.434663489,1268.1464786
144.496786888,144.492,1396.20175631,889.364537298,390,0.0,889.364537298,112.832739897,52.2406042703,1288.79913518,390,70.0327,-145.373,889.364537298,0.853768,117.909,1.27673174869,144.493,21.4893,144.496462398,1230.22322282
144.569337226,144.565,1338.31184798,807.273062102,391,0.0,807.273062102,102.171531141,41.1430163982,1272.4862879,391,70.0632,-145.486,807.273062102,0.857246,118.103,1.29241384903,144.567,22.4289,144.568993573,1194.34742967
144.593131988,144.588,1282.47342959,894.37600136,392,0.0,894.37600136,109.561011392,34.9325765109,1210.27497671,392,70.1362,-145.484,894.37600136,0.8633,118.297,1.26659407309,144.59,21.2583,144.592914834,1171.5845119
144.684441445,144.682,1247.82124635,760.449394154,393,0.0,760.449394154,111.788125368,49.3280252621,1191.67423148,393,70.1981,-145.564,760.449394154,0.861528,118.482,1.24723604956,144.683,19.5597,144.684134321,1073.64164766
144.74257699,144.738,1463.20260476,799.796341427,394,0.0,799.796341427,117.756037218,50.1798946168,1365.57135329,394,70.2761,-145.639,799.796341427,0.895942,118.672,1.24082286054,144.739,20.5109,144.742309007,1301.77759917
144.807773335,144.805,1461.95121987,919.621606781,395,0.0,919.621606781,118.967703362,56.5262344866,1355.00294851,395,70.3325,-145.7,919.621606781,0.867719,118.831,1.24414639531,144.806,20.3574,144.807511477,1283.5490618
144.767199738,144.762,1377.80623768,944.291491948,396,0.0,944.291491948,120.768300707,34.350774538,1317.14335283,396,70.3405,-145.651,944.291491948,0.873195,118.968,1.30438458034,144.764,24.2833,144.766810594,1272.52973569
144.896933364,144.893,1372.24940538,896.345285746,397,0.0,896.345285746,113.077152306,47.4989081144,1309.50091179,397,70.4271,-145.823,896.345285746,0.890348,119.097,1.27244635576,144.894,21.6872,144.89660328,1207.91425689
144.934651946,144.931,1302.63739444,853.053964361,398,0.0,853.053964361,107.958162027,78.3390874219,1196.34500484,398,70.5621,-145.839,853.053964361,0.872349,119.31,1.30322680045,144.931,24.2359,144.934294866,1078.7660099
145.033365386,145.029,1358.88585065,798.118725366,399,0.0,798.118725366,109.628233105,361.157614953,1157.21240827,399,70.5958,-145.947,798.118725366,0.895715,119.427,1.26972821029,145.032,21.0811,145.033011814,81.3178293857
145.101779522,145.099,1253.15583793,907.655106378,400,0.0,907.655106378,112.996151547,36.3014463633,1200.70193221,400,70.6112,-146.002,907.655106378,0.890515,119.59,1.29256322142,145.102,20.7996,145.1010358,1127.27042953
145.1412524,145.14,1289.15743048,861.184179421,401,0.0,861.184179421,105.886991079,66.1065061243,1218.6899946,401,70.6465,-146.057,861.184179421,0.884634,119.751,1.28358781766,145.14,21.7825,145.141009167,1059.19918547
145.218618856,145.214,1394.61877526,900.138992805,402,0.0,900.138992805,115.053633421,40.7036013866,1324.27081672,402,70.7183,-146.11,900.138992805,0.865076,119.924,1.25669837951,145.215,19.7825,145.218376407,1261.69957234
145.274059211,145.268,1333.51695347,889.772613288,403,0.0,889.772613288,107.771007255,36.9218625325,1265.92693989,403,70.8225,-146.167,889.772613288,0.877212,120.078,1.25331686839,145.27,19.7801,145.27383155,1212.02832152
145.362204766,145.359,1445.69208805,856.087287839,404,0.0,856.087287839,120.870704134,49.6467955759,1367.454987,404,70.874,-146.272,856.087287839,0.86203,120.232,1.23335178306,145.359,19.6121,145.361833065,1293.86579487
145.322991416,145.317,1374.7238978,780.904719842,405,0.0,780.904719842,104.973485192,42.689697856,1333.17138053,405,70.9632,-146.224,780.904719842,0.870675,120.409,1.3345577763,145.318,23.9962,145.322579354,1221.26436639
145.421677089,145.42,1345.65837828,855.82932993,406,0.0,855.82932993,110.947698475,50.8207389072,1248.83122947,406,70.998,-146.324,855.82932993,0.889473,120.542,1.24730215141,145.423,18.7857,145.421411364,1192.66219988
145.545361519,145.542,1375.81073571,808.762364986,407,0.0,808.762364986,110.987879755,40.6775347697,1292.01578471,407,71.0139,-146.43,808.762364986,0.877575,120.718,1.24746964648,145.542,19.2804,145.545140582,1223.83994336
145.568926227,145.566,1428.12877517,830.27618714,408,0.0,830.27618714,115.492169105,38.3234075485,1355.6463175,408,71.0816,-146.477,830.27618714,0.867413,120.856,1.29000311828,145.567,21.7547,145.568583782,1307.01903801
145.640286013,145.638,1470.38217351,897.181060269,409,0.0,897.181060269,119.542416397,43.5497325776,1398.79951079,409,71.1548,-146.568,897.181060269,0.864605,121.055,1.27138167215,145.639,21.8733,145.640031893,1340.4748785
145.733085815,145.729,1451.80125949,875.628409491,410,0.0,875.628409491,121.505434872,46.8323848422,1386.6941022,410,71.1961,-146.635,875.628409491,0.871641,121.27,1.24015224619,145.73,20.2888,145.732842055,1293.9955735
145.768899513,145.764,1286.39342949,975.746565837,411,0.0,975.746565837,103.195447952,34.6365962566,1238.4441447,411,71.2468,-146.667,975.746565837,0.867863,121.383,1.25937859454,145.765,22.461,145.768545183,1183.23676648
145.817563496,145.814,1400.23368636,925.993847362,412,0.0,925.993847362,116.468492613,48.8542620809,1292.00317424,412,71.2718,-146.726,925.993847362,0.876379,121.543,1.25880708594,145.816,20.5066,145.817310892,1216.89774111
145.935363496,145.931,1437.48092838,891.899784818,413,0.0,891.899784818,117.097822419,49.379023116,1362.06196901,413,71.3435,-146.847,891.899784818,0.866467,121.669,1.22764598916,145.933,18.8068,145.935059755,1283.2532222
145.986759933,145.983,1424.69062621,889.63205096,414,0.0,889.63205096,118.998559735,34.746457059,1364.50589344,414,71.3922,-146.908,889.63205096,0.865404,121.872,1.26142805444,145.984,21.0531,145.986479694,1307.88199162
146.04773134,146.042,1551.57673988,896.383517334,415,0.0,896.383517334,123.342539744,37.9299222413,1473.5350593,415,71.4408,-146.966,896.383517334,0.850216,121.982,1.26170190515,146.044,22.2146,146.04739871,1428.43389459
146.119636669,146.117,1391.11475703,938.33064991,416,0.0,938.33064991,113.540191961,49.7214624418,1280.16647405,416,71.5396,-146.994,938.33064991,0.86524,122.11,1.24734658745,146.118,20.5811,146.119426915,1215.86662666
146.159361042,146.157,1336.16369732,863.844819148,417,0.0,863.844819148,113.271404722,29.584235854,1284.23473226,417,71.6147,-147.061,863.844819148,0.879691,122.261,1.24213478682,146.158,19.9338,146.159061734,1234.17519745
146.257023343,146.254,1386.33671557,818.075180439,418,0.0,818.075180439,112.103140652,29.4229424104,1342.4797867,418,71.669,-147.163,818.075180439,0.903429,122.391,1.21373493897,146.255,19.2795,146.256634528,1294.28829135
146.323071769,146.321,1373.54929708,802.228409952,419,0.0,802.228409952,118.065820038,35.4351660618,1335.32724855,419,71.6975,-147.231,802.228409952,0.87925,122.522,1.2461080999,146.322,20.623,146.32271422,1254.66727138
146.350962348,146.345,1377.174664,893.528154498,420,0.0,893.528154498,116.392334073,49.2375597693,1288.98121987,420,71.7665,-147.279,893.528154498,0.867702,122.707,1.31337160457,146.347,23.8306,146.350790792,1214.00347773
146.451014811,146.445,1403.27267476,947.421366938,421,0.0,947.421366938,113.691668768,41.0111753468,1322.73446871,421,71.8376,-147.382,947.421366938,0.868132,122.867,1.23642655823,146.445,19.6717,146.450683033,1241.17513
146.599921406,146.596,1446.18905285,931.979537523,422,0.0,931.979537523,122.269643394,24.6133243575,1411.67542869,422,71.8954,-147.544,931.979537523,0.875609,123.051,1.25133277427,146.597,19.3727,146.599651156,1369.9043249
146.711330391,146.709,1467.64621591,843.059298863,423,0.0,843.059298863,118.082099846,62.5593663656,1364.85256774,423,71.9463,-147.653,843.059298863,0.875498,123.202,1.22465654377,146.711,18.3836,146.71109573,1279.93874148
146.788890967,146.786,1367.76760389,827.296787144,424,0.0,827.296787144,118.023393967,36.2826967851,1317.59074596,424,72.0159,-147.723,827.296787144,0.875034,123.298,1.24644413174,146.789,21.3189,146.78852217,1228.01457766
146.858856971,146.854,1413.63522986,877.26702315,425,0.0,877.26702315,117.548745664,46.2196395646,1346.40511957,425,72.0358,-147.755,877.26702315,0.882125,123.495,1.30874020726,146.855,24.2531,146.858559879,1277.62569603
146.886183851,146.883,1294.38958075,822.168401028,426,0.0,822.168401028,109.210744961,40.8376170766,1225.64854498,426,72.0821,-147.788,822.168401028,0.877519,123.65,1.25823429997,146.885,21.6239,146.885937094,1161.89430325
146.918269543,146.913,1372.34878917,889.598630341,427,0.0,889.598630341,106.480335197,56.8868685538,1251.87012871,427,72.1483,-147.828,889.598630341,0.892295,123.813,1.27758881468,146.915,23.4431,146.917871788,1169.05485868
147.009504375,147.007,1490.99069192,929.688855984,428,0.0,929.688855984,115.527520281,47.6732533727,1372.70933621,428,72.2078,-147.905,929.688855984,0.878555,123.966,1.22528102596,147.008,19.3295,147.009235898,1290.63951701
147.06133347,147.056,1410.59215127,852.009302568,429,0.0,852.009302568,109.85056771,41.1893954555,1350.43017952,429,72.2464,-147.95,852.009302568,0.903304,124.104,1.25014643214,147.056,19.9229,147.061066898,1274.72707686
147.128290749,147.124,1461.78351104,826.376600018,430,0.0,826.376600018,123.424478343,56.7344316124,1372.91668474,430,72.292,-148.042,826.376600018,0.878764,124.31,1.22601174388,147.126,18.9285,147.127972889,1279.17963423
147.188319346,147.185,1378.39404898,860.401121801,431,0.0,860.401121801,111.029725659,31.9415290843,1334.49319102,431,72.3402,-148.101,860.401121801,0.873664,124.479,1.24576125326,147.187,20.6518,147.188039007,1272.59649465
147.216288724,147.213,1346.06244052,875.977369154,432,0.0,875.977369154,114.475101717,28.885568374,1298.42847996,432,72.443,-148.122,875.977369154,0.87373,124.637,1.2929984886,147.215,24.3821,147.215891088,1239.11674814
147.286412476,147.282,1259.46799264,878.505421137,433,0.0,878.505421137,103.280640691,42.4961342068,1197.99977917,433,72.4542,-148.204,878.505421137,0.876927,124.783,1.25810379208,147.284,22.5029,147.285997999,1113.47797343
147.396340742,147.392,1364.60208202,868.919385187,434,0.0,868.919385187,111.686530593,32.7979051585,1316.04778268,434,72.5321,-148.317,868.919385187,0.865242,124.926,1.22759173467,147.395,20.2486,147.395977721,1251.487157
147.476102217,147.474,1347.65573791,826.480608011,435,0.0,826.480608011,108.486586957,34.7797870448,1281.53999174,435,72.6311,-148.39,826.480608011,0.878009,125.121,1.25481411553,147.474,22.669,147.47575027,1223.24481044
147.52439594,147.52,1366.7116498,931.124460075,436,0.0,931.124460075,118.712701885,35.0903040584,1328.11774767,436,72.7267,-148.436,931.124460075,0.897304,125.247,1.23447650332,147.522,20.8181,147.524110691,1268.38117499
147.581447715,147.578,1528.94872256,915.638173254,437,0.0,915.638173254,130.33887727,37.9883928429,1470.78145814,437,72.806,-148.501,915.638173254,0.8855,125.392,1.22008209678,147.58,20.6541,147.58115456,1389.99827011
147.675459908,147.672,1362.84558303,934.306070895,438,0.0,934.306070895,119.101615694,35.2926546022,1307.92118738,438,72.8914,-148.578,934.306070895,0.881304,125.532,1.22319282176,147.673,20.0775,147.675157734,1245.52652043
147.727094855,147.723,1301.36616343,850.89851796,439,0.0,850.89851796,109.254690062,35.1014144767,1251.84261936,439,72.9222,-148.625,850.89851796,0.886492,125.761,1.23969644671,147.724,21.0621,147.726736708,1182.27965431
147.763820322,147.761,1314.29576516,780.06287067,440,0.0,780.06287067,111.964667566,50.665125793,1223.59629281,440,72.9859,-148.677,780.06287067,0.9019,125.928,1.25421303718,147.762,22.0776,147.763584801,1112.18695365
147.865320046,147.86,1375.74145299,843.470489627,441,0.0,843.470489627,111.137641996,35.0911190217,1303.85477294,441,73.0655,-148.766,843.470489627,0.883739,126.082,1.25238365471,147.862,21.161,147.864913755,1260.64778501
147.869484153,147.864,1521.7725158,882.755528821,442,0.0,882.755528821,120.305453584,40.4936995113,1448.18083318,442,73.1381,-148.776,882.755528821,0.889183,126.248,1.27710430094,147.865,23.238,147.869152892,1383.99866998
147.93581433,147.933,1400.52026372,896.216112679,443,0.0,896.216112679,122.205405514,36.7452849058,1353.00989618,443,73.2335,-148.836,896.216112679,0.88804,126.441,1.23440259512,147.934,19.8454,147.93549891,1284.50011821
147.994040869,147.993,1438.55233073,875.815718803,444,0.0,875.815718803,121.577382499,45.2979687001,1362.25026072,444,73.2918,-148.89,875.815718803,0.881507,126.585,1.26092815145,147.994,23.3411,147.993720835,1297.87602962
148.017686268,148.013,1509.802447,821.821585561,445,0.0,821.821585561,110.683360746,79.2597219838,1394.36374651,445,73.4028,-148.915,821.821585561,0.870812,126.769,1.27059755784,148.014,23.3315,148.017369316,1269.86671201
148.139302943,148.137,1371.80268627,976.157190856,446,0.0,976.157190856,110.980508581,41.7464929018,1293.68757376,446,73.4358,-149.057,976.157190856,0.882466,126.911,1.18180558186,148.138,17.1748,148.138992929,1232.99394722
148.177569532,148.172,1456.81351661,850.687332075,447,0.0,850.687332075,116.677765448,32.0055079167,1399.99776198,447,73.4745,-149.051,850.687332075,0.886664,127.133,1.2482427773,148.173,22.2068,148.177312272,1354.17442661
148.208404798,148.205,1343.50006554,861.683031359,448,0.0,861.683031359,107.750359181,36.1013411692,1265.67621103,448,73.5405,-149.095,861.683031359,0.895678,127.309,1.20605208674,148.21,18.1251,148.208171611,1206.16453006
148.29425668,148.292,1326.48146948,869.887404406,449,0.0,869.887404406,107.450964705,39.48152598,1273.75105224,449,73.5802,-149.171,869.887404406,0.887376,127.417,1.15610695041,148.295,16.4371,148.294057009,1204.51191839
148.258470642,148.253,1473.31647455,873.250951989,450,0.0,873.250951989,114.644694881,66.051201495,1360.37358747,450,73.6295,-149.164,873.250951989,0.89386,127.607,1.31602955149,148.254,25.317,148.258169277,1253.73481881
148.346986316,148.342,1403.15239865,798.449039055,451,0.0,798.449039055,114.074881039,34.5993242035,1347.1441219,451,73.653,-149.218,798.449039055,0.889937,127.771,1.2374534871,148.344,21.1653,148.346565726,1295.12284427
148.313944166,148.311,1315.48775149,944.660354019,452,0.0,944.660354019,110.090696438,48.4821533762,1203.20001741,452,73.6982,-149.218,944.660354019,0.896876,127.911,1.25049021508,148.313,22.7035,148.313496772,1141.49133721
148.431319581,148.429,1348.0571121,858.217422168,453,0.0,858.217422168,113.577332626,47.1993135802,1278.30143945,453,73.7569,-149.345,858.217422168,0.888618,128.03,1.17301251192,148.432,18.1481,148.431080898,1211.93037865
148.382658267,148.379,1370.25457003,917.219536754,454,0.0,917.219536754,115.138379005,28.8577846344,1307.3716297,454,73.7964,-149.289,917.219536754,0.86708,128.197,1.2820616109,148.38,26.0003,148.38234118,1268.08273986
148.444427329,148.44,1422.90582118,873.194959516,455,0.0,873.194959516,117.418228377,36.86585688,1372.23627999,455,73.816,-149.325,873.194959516,0.887913,128.381,1.25736235981,148.442,22.6641,148.444214511,1298.72561275
148.477460909,148.474,1480.72185584,890.830663083,456,0.0,890.830663083,125.399921578,42.0600626228,1408.20898557,456,73.8859,-149.368,890.830663083,0.881178,128.535,1.24506751373,148.475,21.4091,148.477109587,1336.29358679
148.483161895,148.478,1365.26424055,845.213626068,457,0.0,845.213626068,105.635913329,45.2703595406,1279.46724012,457,73.9191,-149.382,845.213626068,0.886218,128.704,1.27322402382,148.48,24.6192,148.482687919,1209.06899061
148.538274214,148.536,1256.33210837,815.543611096,458,0.0,815.543611096,107.389822172,32.1126057919,1215.14281808,458,73.9807,-149.437,815.543611096,0.88746,128.845,1.21388156115,148.536,20.6564,148.537930909,1155.51976415
148.578760298,148.576,1434.02139327,886.147301341,459,0.0,886.147301341,107.082111906,439.972964316,1249.49191086,459,74.0456,-149.462,886.147301341,0.880218,129.015,1.25176607719,148.577,22.9174,148.578477676,-68.9872339125
148.573156297,148.57,1429.31633479,881.193856185,460,0.0,881.193856185,115.407955202,38.1524445466,1355.32700799,460,74.1501,-149.464,881.193856185,0.881717,129.115,1.25083632565,148.572,22.7307,148.572851995,1303.69859222
148.619594329,148.614,1365.01501693,810.545254164,461,0.0,810.545254164,109.836261795,36.5118216261,1325.32583418,461,74.1602,-149.538,810.545254164,0.883479,129.309,1.26897032917,148.615,23.4615,148.619258169,1230.11782611
148.66711692,148.662,1375.07300438,959.094362468,462,0.0,959.094362468,113.878008096,35.772839453,1329.14407474,462,74.2018,-149.559,959.094362468,0.860178,129.455,1.28062398328,148.665,24.2241,148.666792978,1268.76271415
148.711560998,148.71,1374.83556125,851.583978837,463,0.0,851.583978837,107.368268099,44.8342866705,1327.59314468,463,74.2933,-149.614,851.583978837,0.871452,129.663,1.29017698442,148.711,25.58,148.711281942,1253.55103151
148.782457088,148.779,1509.68876518,883.179013545,464,0.0,883.179013545,116.096057562,34.6455029448,1428.9479306,464,74.3667,-149.658,883.179013545,0.876378,129.811,1.24373593276,148.781,21.2806,148.782167596,1385.88414078
148.812169629,148.809,1476.66665406,777.650950649,465,0.0,777.650950649,119.715416486,32.5533283831,1428.04865833,465,74.4307,-149.712,777.650950649,0.875036,129.964,1.23545650037,148.81,22.0691,148.81189918,1374.36330773
148.863254818,148.859,1386.49304003,924.897040023,466,0.0,924.897040023,102.190593792,68.815551597,1303.03412263,466,74.5317,-149.775,924.897040023,0.905145,130.079,1.22751895291,148.86,21.5196,148.86301361,1170.06735741
148.917731298,148.914,1394.31969624,813.924032071,467,0.0,813.924032071,111.843793813,31.7869821135,1347.33554882,467,74.5634,-149.804,813.924032071,0.87914,130.254,1.22640804377,148.916,20.2519,148.917492889,1290.002882
148.934212748,148.929,1408.29971025,971.942253663,468,0.0,971.942253663,107.584939707,62.0807823922,1331.49082102,468,74.6432,-149.81,971.942253663,0.878997,130.428,1.26184496742,148.93,23.3995,148.93383724,1227.87356427
148.966865346,148.963,1381.32611169,872.653713144,469,0.0,872.653713144,108.639385511,21.7365621811,1345.10214038,469,74.664,-149.842,872.653713144,0.886677,130.57,1.20107137817,148.965,19.8619,148.966573859,1307.47705279
149.028117565,149.026,1286.72220801,946.614505045,470,0.0,946.614505045,94.9363801769,525.701587227,1068.62092356,470,74.6857,-149.926,946.614505045,0.891463,130.729,1.22470572023,149.026,20.5781,149.027869227,-505.602329306
149.035430231,149.031,1394.10448738,852.008383163,471,0.0,852.008383163,106.208752196,38.988395877,1334.88936588,471,74.6975,-149.905,852.008383163,0.901271,130.86,1.26509073816,149.033,23.8545,149.035052147,1275.8251325
149.038812436,149.036,1246.67148498,842.49371343,472,0.0,842.49371343,103.346373795,42.0623643048,1174.96406101,472,74.7083,-149.917,842.49371343,0.909084,131.043,1.23473996591,149.039,22.7726,149.038423222,1092.43247058
149.066102388,149.061,1342.98481393,879.235999899,473,0.0,879.235999899,108.882166844,71.7085844589,1258.70053984,473,74.7318,-149.948,879.235999899,0.891803,131.16,1.19821226146,149.064,20.9369,149.065823561,1076.74238162
149.104385917,149.1,1304.0944704,881.143972718,474,0.0,881.143972718,97.049548149,49.8190125877,1217.14247493,474,74.8001,-149.967,881.143972718,0.894055,131.319,1.22091556664,149.101,21.6798,149.104032959,1151.15599142
149.072314021,149.07,1296.01078003,908.331862255,475,0.0,908.331862255,111.971642284,32.5530369189,1256.1969433,475,74.8814,-149.942,908.331862255,0.896088,131.415,1.25250986705,149.072,23.3275,149.072028966,1192.30337244
149.135491912,149.132,1325.04056306,920.250033146,476,0.0,920.250033146,105.026340028,35.4138847121,1259.35331108,476,74.9837,-150.026,920.250033146,0.882386,131.582,1.22638887994,149.133,22.8106,149.135187264,1203.93221697
149.157886099,149.154,1390.88653171,883.307104802,477,0.0,883.307104802,116.380621391,31.6934845449,1349.90681082,477,75.052,-150.06,883.307104802,0.882206,131.799,1.2655242281,149.157,23.563,149.157599877,1288.52793477
149.276176348,149.272,1416.72658989,806.826175474,478,0.0,806.826175474,89.8676921278,576.670635146,1160.04057319,478,75.1051,-150.165,806.826175474,0.898844,131.945,1.21739193348,149.274,19.6131,149.275967206,-564.592644541
