AverageAction,AveragePolicySurr,AverageQLoss,AverageAbsQYDiff,AverageReturn,MinEsReturn,MaxReturn,AverageDiscountedReturn,StdReturn,AverageQ,AverageAbsQ,MaxEsReturn,AverageAbsY,Epoch,MinReturn,Iteration,AverageEsReturn,StdEsReturn,AverageY,PolicyRegParamNorm,QFunRegParamNorm
0.540693,-2755.56,43352.8,79.4755689906,963.647060806,2.99197168808,965.270846668,77.4471802244,0.969365236534,2620.78,2626.51,62.2839803941,2622.2450259,1851,962.264930326,1851,14.4600408966,14.4203852542,2620.91949442,147.617,519.552
0.521758,-2755.37,45375.6,79.8286186988,957.400624203,3.37435617688,960.10758739,78.5613410824,1.33077977532,2620.29,2626.34,48.8349477052,2621.7627406,1852,955.079013278,1852,12.5833991295,11.4271075971,2620.37325539,147.65,519.953
0.487462,-2764.27,48490.8,83.6174356233,961.762672672,2.49637911239,964.139669276,78.2188603891,1.55803795,2623.83,2629.96,53.0396021514,2625.62732263,1853,958.633975711,1853,13.0968223789,13.4432178664,2624.11257956,147.63,520.426
0.516729,-2775.94,45951.9,81.9714658679,955.775458457,2.18767953842,956.584759527,78.2165835104,0.653270704343,2635.5,2641.56,98.4597728231,2637.20675568,1854,954.520317744,1854,13.6629650634,17.5954776951,2635.66527743,147.624,520.802
0.540324,-2785.71,48515.9,83.5571808568,956.314485595,3.0747636857,958.948310539,77.12971278,1.38348011473,2644.98,2651.13,56.5374674431,2646.72169066,1855,954.00005744,1855,10.4164370961,9.90964899558,2645.03544953,147.638,521.221
0.525394,-2798.23,46225.1,82.2524004653,956.989686505,3.10730649272,959.141565263,77.3893078459,1.0932220175,2658.39,2664.52,69.5253886832,2660.41222376,1856,955.375389544,1856,12.5086526603,13.9304219533,2658.73193281,147.646,521.674
0.498719,-2810.62,49130.3,83.603243375,959.859597385,2.58162451791,961.459379516,77.4474503645,0.822352589795,2668.49,2674.6,84.5784329389,2669.96344614,1857,958.835312034,1857,11.743063691,15.8377896401,2668.54234434,147.667,522.137
0.507673,-2824.5,46285.0,81.3958007719,962.673199876,3.23833486505,964.311459606,78.2770190681,0.98791058911,2683.11,2689.19,57.1078600183,2685.04344483,1858,960.924502747,1858,11.5529814654,10.4419719866,2683.28315923,147.692,522.601
0.520948,-2828.93,49888.3,84.7674573907,963.406062471,3.17520788794,966.600466723,78.0109263681,1.52613346554,2684.04,2690.29,73.4853129523,2685.93589038,1859,961.884476133,1859,14.3049123103,16.0625310183,2684.37177127,147.756,522.997
0.523107,-2843.49,47069.1,83.5727611322,962.800960901,3.33691966316,963.760932941,78.3449959475,0.66431969563,2700.88,2707.29,52.3038365888,2702.67511926,1860,962.095678485,1860,9.25561847761,8.08597430759,2701.00381545,147.755,523.464
0.564748,-2848.8,50165.9,85.2311670599,961.375638468,3.18099848074,963.376526679,79.0025105527,1.13704824782,2704.38,2711.0,105.02539713,2706.23017818,1861,959.768684081,1861,16.5086215103,17.9894072324,2704.55341472,147.795,523.88
0.630032,-2864.79,47918.7,83.9461226096,962.275918033,3.08196760305,964.414419586,77.7509875414,0.777406548093,2719.57,2726.16,66.3783509576,2721.37965175,1862,961.634086825,1862,17.9511857293,17.1267773068,2719.67558003,147.865,524.32
0.564848,-2873.04,49764.8,84.0573648494,964.302614587,2.37241689643,965.873585974,77.5009835542,0.82102429801,2730.21,2736.31,52.9410576815,2732.07110162,1863,962.538812364,1863,11.1372981317,10.3219113451,2730.42041431,147.881,524.773
0.510497,-2887.24,48014.7,83.0095931044,963.325688361,2.57561998354,965.981847145,76.9762667003,1.19282852244,2744.18,2750.41,122.177916029,2746.05409964,1864,961.520318297,1864,10.698192931,17.742974731,2744.23743315,147.935,525.211
0.469462,-2892.14,50960.5,85.5682573088,965.417111125,3.00015935235,966.568699715,79.7665811221,1.18226064683,2745.73,2752.36,42.3857634505,2747.97666093,1865,962.335499099,1865,15.5617613985,11.218617967,2746.08893515,147.964,525.711
0.509229,-2903.76,50129.9,85.7551285042,960.776802801,2.57500947544,962.983765561,80.5393533012,1.10051328332,2757.13,2763.94,51.3317552509,2759.22747913,1866,959.60031968,1866,14.1339722899,11.9808476869,2757.4411647,148.006,526.156
0.534589,-2918.6,52435.7,86.2554027831,966.458206154,3.35976736817,970.988266427,78.0866770885,1.82256280858,2771.6,2777.6,74.9224236858,2773.30203843,1867,964.308567163,1867,15.1333566882,17.693994095,2771.61768093,148.03,526.661
0.543059,-2928.5,51365.0,86.6269094798,966.589834948,2.83512728791,967.940839065,83.879771391,0.656617878189,2780.79,2787.3,67.0733060442,2782.71982353,1868,965.768816358,1868,11.7836571886,11.7774659997,2780.99430119,148.091,527.067
0.458956,-2943.5,50838.8,86.8864064205,963.447973385,2.8428108216,965.887276497,78.3914824445,1.13576067343,2795.74,2802.14,121.704013597,2797.59567213,1869,961.103434411,1869,17.8516129231,24.0967918565,2795.83003587,148.152,527.553
0.455488,-2950.84,51361.9,87.0339824333,964.062848569,3.04880380365,967.887939333,80.1353681617,2.52520914664,2800.63,2807.14,103.134518641,2802.70575978,1870,961.001492902,1870,15.3000093145,20.4242112852,2801.03361657,148.207,528.009
0.46528,-2968.56,52159.1,87.3724665108,962.883632536,2.81506734803,965.077442968,77.3021184078,1.12890857802,2813.62,2820.17,93.4909877835,2815.43685112,1871,960.889255572,1871,16.1774394313,17.9260558343,2813.79078943,148.223,528.408
0.509894,-2979.66,51663.4,86.774741586,966.856179134,2.75297885338,967.358667922,76.4351936412,0.456994027506,2829.39,2836.03,75.8831318208,2831.32424743,1872,965.818281568,1872,15.3225193808,17.4487562206,2829.6227776,148.216,528.8
0.497676,-2980.46,55264.6,87.9070291082,960.148645323,2.47499936493,961.193111507,76.7910124531,0.61883222923,2831.53,2838.29,41.7408471961,2833.27695798,1873,958.873072638,1873,10.3890539895,8.79825066171,2831.6274165,148.285,529.227
0.486079,-2987.24,56488.4,90.2877877815,955.538043716,2.91912932335,958.675361955,76.888588585,1.51523137309,2836.02,2842.68,49.1898270006,2837.77875263,1874,953.435572575,1874,13.6831579877,11.124361057,2836.17001527,148.288,529.759
0.496748,-3007.61,54108.0,87.6588913028,964.215973168,2.0408679402,965.386510215,77.4062565326,0.891534502254,2857.11,2863.86,81.8278889886,2858.91852132,1875,962.240491665,1875,14.8471273773,19.1060564483,2857.25766226,148.303,530.186
0.507202,-3013.7,56785.4,89.1397097962,961.011668647,1.57440399499,962.54852084,77.6245848284,0.99527527005,2863.08,2869.57,100.404353552,2864.91968409,1876,959.321713706,1876,13.2215555948,19.2008768719,2863.38737325,148.413,530.659
0.5188,-3020.39,56025.0,90.2612216006,963.63870166,2.13867824174,968.281639241,79.2568278087,1.96433730998,2868.07,2874.75,107.842964471,2869.72547771,1877,961.102866595,1877,18.4342706409,21.2144810865,2868.29663107,148.426,531.146
0.485581,-3031.55,55298.1,90.3066486986,963.644504716,2.89372271441,967.796831603,80.8031117461,2.20563645824,2875.78,2882.89,45.8339181171,2877.63414835,1878,961.105293181,1878,12.0622309562,11.7776704627,2875.79195621,148.434,531.589
0.467476,-3043.55,55769.1,89.7246477377,963.156574439,3.83410650078,966.36355519,78.683089239,1.72203522333,2894.19,2900.59,65.2842412277,2896.02135683,1879,960.360520984,1879,14.5712359627,13.4942963212,2894.36610807,148.409,532.044
0.551469,-3052.09,56452.0,90.2592565284,968.17620958,1.73006978017,970.045627245,86.8418449079,1.10516693097,2900.53,2906.9,99.4110545466,2901.94289355,1880,965.853575944,1880,15.8904955898,17.8695820554,2900.52082038,148.422,532.472
0.480764,-3069.71,56322.1,91.1967687497,963.576824141,2.7562283822,964.863622051,76.7035675947,0.547703364029,2912.62,2919.26,115.66872356,2914.47385493,1881,962.661065391,1881,13.6696815555,18.0031209197,2913.02946072,148.46,532.932
0.471271,-3079.61,56671.9,90.2607113981,961.235556569,2.55697547222,963.260168407,76.4042851085,1.22858160291,2928.21,2934.65,44.5050280033,2929.8178821,1882,959.507816793,1882,10.9423657291,10.3949534553,2928.37825855,148.423,533.389
0.510585,-3085.36,59264.2,92.8522342981,961.473531067,3.86458175443,964.526009197,76.9348264759,2.07175457244,2930.08,2936.26,76.1072458172,2931.29290538,1883,958.571459631,1883,14.5056929149,15.3160499896,2929.90557131,148.464,533.836
0.475646,-3102.54,55927.2,90.8421665052,958.100684079,2.7629935428,962.036278139,78.4216875153,2.1320904999,2944.67,2951.32,80.7263165822,2946.35759335,1884,954.610378987,1884,15.0527395882,16.2707444558,2945.02016658,148.489,534.298
0.483149,-3113.46,59843.0,91.5695108486,959.200017066,2.98005981012,960.672997791,77.0227835905,0.842344211268,2954.63,2961.27,82.4001040447,2956.48220619,1885,958.189393985,1885,13.1092387478,17.9130074127,2955.10681917,148.518,534.76
0.502652,-3122.91,60671.2,92.4533799755,961.03638109,2.61941242676,966.555681666,81.4191771026,2.29537183695,2965.07,2971.82,82.8413871467,2966.56396847,1886,958.525460085,1886,13.6933403493,15.0998853078,2965.17216601,148.577,535.18
0.530844,-3131.24,61615.4,92.7292303452,970.797137269,3.16100493481,975.578438964,88.0039339784,3.54137471555,2975.55,2981.91,55.97118741,2976.90078025,1887,965.350170245,1887,12.066260015,10.6237430099,2975.58197582,148.567,535.585
0.502093,-3140.73,57578.7,92.393285538,970.294886733,3.16296525325,974.587968484,87.2940108119,2.41055526202,2982.13,2988.91,82.628629518,2984.06716769,1888,965.628954769,1888,16.3711802103,17.9382226545,2982.57488228,148.571,536.009
0.594212,-3153.56,60975.5,93.7803981458,971.976424573,3.19414507866,976.967990535,90.0348078857,3.99816958085,2992.57,2999.13,81.9631903713,2994.05687153,1889,966.169302897,1889,16.5241797611,18.2505001051,2992.66068549,148.599,536.43
0.518907,-3162.0,61028.0,94.3749061834,963.141175171,2.7495888807,966.64779207,80.6942387523,1.97912051433,3001.6,3008.28,60.3696599229,3003.27186117,1890,960.484404529,1890,14.8443893938,14.0036106257,3001.88186001,148.623,536.904
0.475992,-3179.5,60132.0,93.19939432,955.052583144,2.81387962362,956.814510016,76.3171129715,0.679367356275,3020.68,3027.26,64.0863600123,3022.41891831,1891,954.384060766,1891,11.3845756094,13.6342150126,3020.77453964,148.654,537.314
0.463171,-3196.31,66099.6,96.9334763422,961.160292852,3.00169194576,962.078436185,77.3052888099,0.561079048953,3031.12,3037.7,48.1829592495,3033.15131978,1892,960.143240294,1892,13.3910376067,13.3492378203,3031.55410492,148.696,537.846
0.507183,-3205.24,65312.4,95.3482838139,960.076825381,2.59435542822,960.839288095,77.1143899689,0.553555469291,3040.37,3046.94,35.8925546467,3042.18478317,1893,959.009114759,1893,9.03787077029,7.14298427729,3040.49730721,148.69,538.327
0.690713,-3217.5,62947.8,94.6512149418,864.295260946,2.79837207088,910.384852813,91.4998868681,23.2594074458,3057.56,3064.44,60.5124770425,3059.3513308,1894,825.491258035,1894,12.2987111015,11.3605798619,3057.71957054,148.782,538.766
0.504808,-3227.9,60354.7,94.4835513715,962.252220272,3.22238878414,963.180126641,77.4714585202,0.58386553515,3063.7,3070.61,220.097991826,3065.35793704,1895,961.362766577,1895,18.3238906806,34.2654725752,3063.78893399,148.801,539.243
0.528547,-3240.65,66843.6,97.290837403,962.765250635,2.23327439892,963.845539615,79.0286439809,0.757912496752,3074.89,3081.83,51.0385730689,3076.54441956,1896,961.557233991,1896,10.4282757466,11.1031549865,3075.1033259,148.833,539.641
0.617814,-3252.04,62948.8,96.7940519291,963.378620294,2.90948110109,968.956274045,86.7448355385,5.3384402652,3083.57,3090.67,91.7133130355,3085.73763568,1897,954.906516812,1897,15.5909366726,19.0377564687,3083.85013636,148.822,540.142
0.644838,-3259.3,63933.6,95.9877686554,946.339422619,4.1910646864,968.696667131,83.8250226386,26.5676863362,3092.35,3099.69,86.8106677811,3094.27997955,1898,884.537038906,1898,16.8011813441,16.6548514537,3092.62074378,148.855,540.629
0.606089,-3270.75,63766.2,96.0513497009,970.330381998,3.53639540686,974.784909379,85.7819360606,3.56497118024,3106.19,3113.03,51.4444918125,3108.17343405,1899,961.915784784,1899,14.6866971574,12.5337802589,3106.58584913,148.856,541.075
0.618881,-3285.58,66322.2,97.2901100217,966.111895755,4.50005173537,968.619731485,84.4022250287,1.78656640372,3120.1,3126.75,96.5198441268,3121.70171261,1900,963.017938741,1900,26.1010802662,23.9903264645,3119.99874767,148.924,541.52
0.647816,-3295.97,66102.7,96.5594361258,963.419645725,3.81963323275,982.591959729,84.4047349692,16.8590450764,3129.77,3137.22,70.6783665987,3131.64211665,1901,933.884607,1901,13.656235186,14.8749745781,3129.86604286,148.962,541.954
0.486604,-3307.0,67414.9,97.9565207256,962.803494556,2.49397203725,963.970841806,78.2500543731,0.839557140328,3138.11,3145.32,72.5060398729,3140.21016689,1902,961.638885671,1902,11.8014795819,12.891946619,3138.52723086,148.993,542.432
0.60507,-3321.79,67766.5,99.5192454696,968.482949166,2.9077267728,980.985131109,89.9524254778,18.8646052207,3151.72,3158.84,64.7435694752,3153.5661774,1903,913.246809827,1903,13.6342307519,12.123957358,3151.98174295,149.028,542.896
0.516066,-3331.53,65572.3,97.7097314204,963.424658311,3.21426221199,967.648646455,77.879926867,1.93107219841,3163.39,3170.54,50.9662016877,3165.25707595,1904,960.782968129,1904,10.0224994884,9.4229625374,3163.56469487,149.079,543.432
0.600009,-3342.95,69191.8,99.7457862842,979.505638052,1.51764375951,981.200904484,85.3152381001,1.34464923156,3175.41,3182.73,72.995867795,3177.34631081,1905,977.026153847,1905,11.3947370991,12.6033612313,3175.69687977,149.107,543.967
0.67588,-3347.85,70343.5,99.6485988612,848.794711639,3.91922045098,988.417889853,88.4114926499,238.664778959,3176.95,3183.85,80.3670154523,3178.64029396,1906,100.652272241,1906,13.8444153126,15.4717935931,3177.22919938,149.164,544.448
0.678979,-3359.02,71334.2,100.985550417,399.982965283,3.92928509095,853.126928293,83.1522176919,207.539136408,3189.28,3196.69,82.6822068242,3191.19853386,1907,118.949782161,1907,19.1307024243,19.4176171596,3189.54253701,149.18,544.917
0.686758,-3380.34,70354.1,99.4767967153,982.745780638,3.92382121229,986.993474008,87.8486208063,2.59336318812,3208.89,3215.6,74.3802497977,3210.52777538,1908,979.314363852,1908,15.8986912594,17.7017582181,3208.86754915,149.19,545.391
0.70761,-3391.95,67367.8,99.2527603841,245.76697223,4.2620186148,550.595083643,85.9819588171,117.314300205,3218.01,3225.39,123.77813968,3220.04635711,1909,79.4192603409,1909,21.1308811827,26.4442390186,3218.22357507,149.186,545.918
0.617049,-3398.18,70527.6,101.939514672,975.824439024,2.29773831264,977.439751456,84.4955232229,0.829772135459,3222.96,3230.56,76.2809144049,3225.18119044,1910,974.549094306,1910,15.1640191915,14.0861480452,3223.19723238,149.212,546.462
0.659415,-3404.15,69813.9,99.9024870901,984.687071872,3.81049229835,987.73409479,88.4460677045,1.86454939312,3230.94,3238.49,116.519303499,3233.01356224,1911,980.884320228,1911,22.8387464507,24.5811373343,3231.23605293,149.265,546.939
0.681263,-3415.64,70807.1,101.053304236,983.563448804,3.46845019427,988.084859571,91.9584022405,3.57878400649,3243.52,3251.04,102.014942708,3245.43975697,1912,976.671169233,1912,21.3499467641,23.2200513266,3243.54009686,149.3,547.385
0.71207,-3428.67,69793.6,100.1712196,456.790323544,4.29284952792,907.004077602,106.308904815,168.179527568,3255.53,3263.17,95.7849813375,3257.50946262,1913,230.876032102,1913,24.4747660809,24.7228317957,3255.79411819,149.282,547.87
0.689752,-3433.81,70266.7,101.077231437,859.214445533,3.62679557209,931.763068462,84.1481217999,45.29331393,3262.24,3269.49,144.700820741,3264.02807226,1914,761.456513769,1914,32.0884281656,35.4829280916,3262.49591601,149.292,548.33
0.686356,-3447.68,74678.4,103.351424984,978.153659794,4.0360506492,982.467693003,88.4362057228,3.50599275896,3276.12,3283.39,103.526968411,3277.78874011,1915,972.026524092,1915,21.8992742688,26.4440109241,3276.31998195,149.378,548.844
0.623363,-3453.43,77009.3,104.432068517,993.897570089,3.95168452855,999.132674889,88.7353977162,3.88719986506,3280.33,3287.21,107.425303935,3282.01714564,1916,989.299823492,1916,16.6838232153,19.1181798195,3280.51172418,149.367,549.313
0.585832,-3470.67,68756.5,101.681984556,980.511233341,3.24032541537,990.802942231,84.530592754,4.45551106144,3295.24,3302.91,70.8031184622,3297.36609378,1917,971.471326057,1917,17.3936133552,17.051027075,3295.4413838,149.419,549.764
0.621859,-3470.09,72608.3,104.115423327,975.026351813,4.09697701643,978.457423472,83.1438045328,2.5491969027,3291.14,3299.7,82.6270947192,3293.46430907,1918,970.78005111,1918,17.4782499119,16.778848393,3291.56170213,149.477,550.332
0.603366,-3478.9,75580.0,103.952025444,981.593491724,3.80884064047,984.881750396,84.320346475,2.911425676,3301.55,3309.14,85.2986560682,3303.17806188,1919,976.815181899,1919,19.4733955273,19.5424342407,3301.43555411,149.5,550.841
0.580647,-3502.58,78131.1,104.511666805,975.709809857,3.64658354868,981.599823206,85.3997737719,3.92533056529,3329.68,3337.0,106.027374943,3331.66305905,1920,967.870773179,1920,17.412091602,19.9849318488,3329.95087507,149.562,551.327
0.630269,-3504.74,75406.8,104.285191095,946.558148809,3.59333762332,969.09320317,86.1894714949,17.3069404966,3327.29,3334.75,51.1067291903,3329.1044446,1921,916.515960696,1921,12.1483385076,10.0126823171,3327.27581456,149.591,551.805
0.715408,-3518.07,74463.9,103.558591067,938.965353674,4.16985599578,956.005643104,98.174449291,10.3073251547,3341.11,3348.74,97.6712845733,3343.12694567,1922,918.169530434,1922,18.1587519343,20.7766126177,3341.25618229,149.614,552.29
0.61466,-3521.5,77620.0,105.17110247,983.831136368,3.90551852362,987.973667655,89.5991456611,3.47309381855,3343.32,3350.77,99.1460242044,3345.41601753,1923,976.735725904,1923,20.2798837678,22.9206257557,3343.80418812,149.635,552.799
0.63391,-3539.31,76324.0,102.520281992,981.881654142,3.89476768713,988.171374285,87.0321561183,4.24958459578,3364.29,3371.83,142.661659609,3365.89603558,1924,974.571264514,1924,19.8343113168,26.5997649304,3364.28247932,149.654,553.276
0.675998,-3549.26,76600.3,104.435005749,959.244350525,3.77336506803,987.871408623,90.4159239106,27.0598798867,3370.94,3378.01,54.1355195672,3372.56675528,1925,913.009422567,1925,13.5738141603,11.7702586611,3371.12608175,149.725,553.786
0.668414,-3560.89,74496.3,104.41100127,978.02464128,3.87906984102,1001.42795739,87.9888244968,10.9184511201,3379.55,3387.42,67.5078231262,3381.59639109,1926,962.370268637,1926,16.1103639392,15.164090113,3379.77527511,149.744,554.307
0.730953,-3563.89,78154.3,106.493454611,332.192409524,4.02513070759,600.271365186,102.184205632,93.6982769288,3383.34,3391.2,79.2073377142,3385.39492515,1927,173.334439204,1927,29.2587723385,23.9567114113,3383.84351579,149.767,554.8
0.730632,-3585.24,80709.8,105.740953095,922.057273369,4.89235760825,1008.56147061,92.850935237,177.42863819,3405.48,3413.09,120.943215652,3407.27020758,1928,365.98548421,1928,17.9599592225,19.7874896219,3405.40428483,149.754,555.285
0.726564,-3594.58,76570.0,105.191344749,823.597327377,4.2062902938,889.822699248,86.6740979547,70.0384716979,3414.11,3421.98,91.9918229585,3416.14809939,1929,684.793424089,1929,17.4006325859,19.5342240946,3414.48171395,149.795,555.728
0.65818,-3595.44,77788.2,105.808858714,982.906205531,3.8190455987,990.417560651,87.8047576601,8.65633693742,3410.36,3418.49,113.883181813,3412.61294087,1930,958.817439156,1930,21.3323626379,27.5916505226,3410.56190869,149.841,556.252
0.692271,-3607.91,78009.5,106.746278675,834.119876404,4.26540388246,991.233339093,80.7768398757,343.481796349,3427.79,3435.49,46.3755880841,3429.58062166,1931,55.9173618149,1931,13.5722934318,10.481462821,3427.8442515,149.865,556.788
0.677778,-3617.57,76422.9,106.878348954,981.858275141,2.56395204381,993.196984416,87.703710083,4.17187763613,3435.11,3442.92,90.1894164713,3436.94260823,1932,977.893371757,1932,19.3080915615,22.480274165,3435.33006073,149.925,557.289
0.678045,-3629.2,80168.4,109.378535462,982.149440871,3.08733731072,994.176382155,89.6365025245,6.44038276825,3446.36,3454.12,71.2076433433,3448.47282318,1933,968.46497645,1933,12.7452152282,12.7331355108,3446.58343152,149.902,557.76
0.740499,-3638.71,77346.0,105.845515935,397.776657289,2.45492410372,778.318400613,83.8313678089,191.510423492,3457.17,3464.88,59.7419947972,3459.2561419,1934,111.844801065,1934,12.3959540387,12.2125545748,3457.52276259,149.905,558.198
0.63209,-3643.36,79777.9,108.830329256,969.322669114,3.74705627475,971.631928263,82.2465953433,1.53126698026,3457.95,3466.17,82.0173609624,3459.73441329,1935,966.786031096,1935,17.5783545802,22.3780897922,3458.01149635,149.884,558.638
0.620526,-3656.28,82907.9,108.220025816,978.326315876,2.63893636715,981.933037051,84.0529604468,2.78610884516,3471.78,3479.2,109.316871543,3474.02586063,1936,973.318586021,1936,18.5835920542,23.0858415487,3472.00802196,149.951,559.176
0.628502,-3667.34,79297.6,106.52088598,978.145150343,2.16387995999,983.934346732,88.5752507816,4.70893189793,3485.11,3492.99,89.6742914389,3487.25935806,1937,965.840832159,1937,12.4696761084,17.5032669532,3485.33518192,149.964,559.653
0.620112,-3671.98,81210.2,108.87729341,973.563875487,2.38673580735,976.247562993,83.1318913814,1.41700647907,3488.07,3496.66,57.4152938556,3490.4837992,1938,970.899857248,1938,13.0265698062,11.9779445887,3488.2956371,150.016,560.13
0.644911,-3676.74,84744.7,110.481418705,980.639918555,3.48052582001,983.914016683,85.8773105437,1.77190345948,3492.9,3501.87,71.3785719345,3495.22684444,1939,977.968663465,1939,14.5255647455,14.7952707353,3493.14990608,150.019,560.615
0.647755,-3706.99,84589.2,109.992193305,979.345987681,1.66633628866,981.839715533,86.5557226196,1.76651642404,3518.14,3526.53,69.6104673693,3520.03066687,1940,974.615020212,1940,9.40397287816,11.1199341704,3518.22285682,150.074,561.158
0.65448,-3711.23,82458.7,109.170885927,983.617056521,2.6082607096,987.049870408,84.641257434,1.73646849408,3520.49,3528.5,82.2460516665,3522.76056841,1941,981.806204006,1941,13.6040624837,16.1785898899,3520.70642955,150.099,561.638
0.670659,-3717.65,79463.1,107.718028598,986.818841222,2.87477933683,990.82965692,86.6712425557,3.54605172574,3529.28,3537.4,80.3097899226,3531.57675671,1942,978.293702526,1942,15.4721666668,15.7522083556,3529.49689544,150.121,562.134
0.625778,-3730.55,82985.1,110.419462419,977.031477789,2.28186340853,979.101420699,82.7884938905,1.41181353372,3534.29,3542.83,49.1779019996,3536.66431455,1943,973.475260741,1943,9.88885035733,9.8640969697,3534.6960571,150.169,562.649
0.620089,-3745.86,90520.0,114.016460604,974.112586679,1.79392370386,976.805496169,80.4881027264,2.41537973366,3552.47,3561.18,70.5403034589,3554.68516311,1944,969.849853688,1944,13.8285384004,16.5564230755,3552.7093956,150.227,563.136
0.634359,-3760.94,85504.7,111.646399012,976.609156983,2.6796176594,980.046512323,83.0931469995,2.23051830282,3568.24,3576.49,47.9950062799,3570.32367187,1945,973.677735624,1945,11.0991357986,10.1188921574,3568.50668986,150.293,563.695
0.620616,-3768.52,86902.5,112.790041953,973.931539796,3.05611945584,977.648144283,80.4024378034,1.80851296394,3572.87,3581.13,94.5510700068,3575.08045167,1946,971.403128256,1946,12.871137556,16.7617413731,3573.10302431,150.316,564.19
0.644114,-3784.25,91075.8,114.763154033,975.973008933,2.91644660003,980.715220121,84.8680491516,3.97728276433,3590.59,3598.87,97.2039581444,3592.36471994,1947,969.772696557,1947,15.0524171289,18.9294366433,3590.67916636,150.326,564.711
0.697938,-3798.5,87142.9,112.76421806,956.962973728,3.27913414947,975.867653723,95.7977938756,10.1731775965,3605.94,3613.81,134.050825531,3607.79143553,1948,942.088624484,1948,20.7271650564,26.1857899417,3606.03545268,150.406,565.145
0.645875,-3809.39,84170.1,111.777931237,973.643972762,4.07356798113,977.629268749,84.1843301857,2.81196895413,3614.83,3622.97,57.1926897592,3617.00955394,1949,968.189698368,1949,15.1120560436,11.7270007468,3615.25670696,150.46,565.638
0.676033,-3833.87,88900.8,112.806361641,980.512295704,1.94348404338,983.813132383,87.7742259374,1.77238110622,3638.0,3645.76,61.3339652545,3639.63095486,1950,977.607823291,1950,9.59483456955,9.59436573253,3638.04611861,150.482,566.129
0.654145,-3836.99,87670.6,114.127682509,979.938594426,1.5291703627,982.680476727,83.4029758124,1.6156797937,3640.83,3649.3,84.7152780928,3643.36649792,1951,977.466016603,1951,13.6962221039,16.2690198639,3641.52083453,150.527,566.691
0.599628,-3848.14,91091.0,114.126395841,972.96911661,2.29890243846,975.703470889,80.5178945829,1.33900784513,3652.74,3661.1,55.9258337944,3655.09796903,1952,971.366779926,1952,11.9732323538,11.9394338675,3653.07964756,150.543,567.116
0.679244,-3867.91,90135.5,112.9357555,957.567879911,2.16902085019,974.326191525,90.28437437,9.7061524309,3676.7,3684.79,78.3960548381,3678.42769686,1953,939.558870569,1953,12.4758842619,13.6186852223,3676.62060146,150.558,567.626
0.675072,-3871.07,89671.4,114.245911094,979.53577589,1.84182663055,982.126414064,86.7414218184,1.26253906556,3675.92,3684.26,40.198515712,3678.15902691,1954,977.188112774,1954,12.859043844,11.1319764509,3676.0615725,150.605,568.176
0.616118,-3881.4,91177.6,115.111788991,979.009254076,4.66435076066,981.867810577,85.3482354457,2.01188456535,3683.64,3692.65,110.6156903,3686.29156884,1955,974.900027766,1955,16.3275036949,18.6983738255,3683.95097865,150.616,568.709
0.677221,-3890.58,94663.0,116.901673087,935.941070214,2.53800648453,962.050676503,91.34433686,24.2183051354,3687.57,3696.07,56.4989262733,3689.93809235,1956,880.080149958,1956,15.1363058394,14.1186274376,3687.90401036,150.669,569.206
0.653013,-3902.99,86889.3,113.06812833,977.859507514,4.24552388172,983.743593092,84.1204497592,3.64960942626,3707.56,3716.51,85.5528421781,3709.8483185,1957,970.460384157,1957,18.8176264988,21.2931811694,3707.6125721,150.686,569.673
0.667488,-3920.34,90032.3,113.874098528,967.32844008,2.11889858116,975.538588803,85.2964968023,6.59684460709,3721.64,3730.4,61.225038252,3723.97417498,1958,954.025769761,1958,16.2336628373,14.4935611873,3721.88047361,150.745,570.183
0.652267,-3920.34,99166.2,119.176490753,979.174057068,3.12388530381,981.410185465,85.1376112273,1.73954097116,3720.61,3729.53,110.028145605,3722.61228877,1959,976.004866121,1959,15.7593717951,20.9167629232,3720.63127796,150.766,570.742
0.658014,-3927.32,97480.1,118.277145256,978.471695734,2.20984228526,987.881417797,85.6102342439,4.01285359193,3725.32,3733.84,118.800895547,3727.75950848,1960,973.749754297,1960,13.8674742354,19.2428029667,3725.88728066,150.779,571.29
0.731291,-3941.5,94733.7,117.837648277,439.439147738,2.76698053514,889.235790222,79.7032635372,234.064734721,3741.29,3750.52,61.7572814224,3743.54785086,1961,128.242301966,1961,17.8169870801,15.768925619,3741.49610844,150.858,571.77
0.690098,-3956.22,102050.0,121.317146185,914.46876117,1.07861981255,947.311640528,80.3159805371,18.8683493641,3751.31,3760.15,126.486073302,3753.61321748,1962,888.359293555,1962,27.9710664741,32.8714164906,3751.5814737,150.845,572.33
0.679266,-3962.68,98953.4,120.778144746,930.526053796,3.58148121731,954.899407013,85.6450076546,24.4190836926,3758.27,3767.28,138.315494211,3760.47930477,1963,879.658161002,1963,15.493359274,22.2373227017,3758.31752612,150.893,572.801
0.651338,-3981.09,104868.0,122.746137982,947.879224625,4.14965912543,964.583751005,86.1250279141,15.8569514236,3773.64,3782.25,88.2079207019,3775.93151099,1964,913.971888889,1964,14.2808445769,15.1965429041,3773.97879133,150.937,573.338
0.67459,-3999.99,99499.2,120.361498043,952.181239048,2.04316525317,962.656182523,86.5249089255,10.399637203,3797.89,3806.66,97.7749604702,3800.53339906,1965,928.636419025,1965,16.4663589371,18.854716623,3798.29955733,150.955,573.866
