AveragePolicySurr,Iteration,MinEsReturn,MaxReturn,AverageAbsQYDiff,AverageAbsY,AverageY,AverageReturn,Epoch,StdEsReturn,QFunRegParamNorm,AverageAbsQ,AverageAction,PolicyRegParamNorm,AverageQ,AverageEsReturn,AverageDiscountedReturn,StdReturn,MinReturn,MaxEsReturn,AverageQLoss
-113.062,248,808.553825308,1183.86066211,1.26047252263,112.174494596,112.174021725,1055.08116591,248,0.0,66.8513,112.169,0.907225,57.3182,112.169,808.553825308,95.2789758078,79.2763152745,915.933477582,808.553825308,14.9071
-113.179,249,801.774929878,1205.70998471,1.29092416068,112.277689251,112.277338018,1033.77507375,249,0.0,67.0004,112.268,0.92063,57.4188,112.268,801.774929878,104.971767227,367.983868216,-67.1364175392,801.774929878,16.3761
-113.272,250,693.191335464,940.044438294,1.27038239139,112.448039521,112.447662059,877.641286024,250,0.0,67.118,112.443,0.918252,57.5667,112.443,693.191335464,89.6194442624,41.2406013745,794.152998323,693.191335464,16.484
-113.349,251,771.389176155,1177.54324628,1.18136215716,112.575953443,112.575741396,1052.62488412,251,0.0,67.2019,112.57,0.912855,57.6761,112.57,771.389176155,91.210627573,66.6159336237,957.592550733,771.389176155,12.5336
-113.47,252,776.529044809,1206.61393579,1.22755655412,112.680170883,112.679710916,1112.88232776,252,0.0,67.3941,112.679,0.899248,57.7847,112.679,776.529044809,98.7847875994,42.1645102842,1059.81164273,776.529044809,14.4176
-113.62,253,798.944480497,1158.76842739,1.2346935678,112.836502523,112.836181147,1097.39474892,253,0.0,67.5274,112.826,0.878091,57.8524,112.826,798.944480497,94.6323468676,38.9138670071,1007.61412613,798.944480497,12.6919
-113.683,254,831.157325219,1285.29528498,1.23389388709,112.9060885,112.905683614,1192.48399362,254,0.0,67.6608,112.899,0.908578,57.9356,112.899,831.157325219,100.652193787,33.5007174011,1148.91704449,831.157325219,14.311
-113.874,255,751.438007727,1294.38093435,1.16195610847,113.065003681,113.064613233,1235.4238528,255,0.0,67.8407,113.061,0.899571,58.0306,113.061,751.438007727,107.663308884,41.3285407444,1156.67899611,751.438007727,11.158
-114.124,256,829.312292736,1033.30975763,1.25519267221,113.289608373,113.289457048,974.355552755,256,0.0,67.9272,113.282,0.92954,58.1043,113.282,829.312292736,81.2805568296,36.335087884,898.418642032,829.312292736,13.9892
-114.278,257,785.411116757,1096.04089329,1.25414311444,113.450980631,113.45046799,1029.00917536,257,0.0,68.058,113.446,0.927231,58.1877,113.446,785.411116757,89.0520230512,42.1187852,957.424328166,785.411116757,14.4909
-114.482,258,754.21996119,1139.82964464,1.23752960748,113.674775719,113.674497147,1071.79266026,258,0.0,68.2015,113.669,0.912483,58.3276,113.669,754.21996119,84.3285776718,82.2895726937,837.22703439,754.21996119,15.2209
-114.592,259,719.609231373,1035.08819681,1.20532665293,113.831230177,113.830963799,966.100188157,259,0.0,68.3453,113.825,0.917386,58.3953,113.825,719.609231373,71.3217801803,44.9490367565,898.884238988,719.609231373,12.7553
-114.815,260,798.738737606,1161.13478803,1.27992780566,113.960828382,113.960622499,1009.63206231,260,0.0,68.472,113.954,0.940305,58.5316,113.954,798.738737606,94.6126514846,118.434172925,697.65956314,798.738737606,15.618
-114.922,261,663.127504941,1240.62470877,1.28912352566,114.049886527,114.04962422,1136.8794064,261,0.0,68.6356,114.043,0.928847,58.643,114.043,663.127504941,107.838712549,54.6550331912,1051.27449736,663.127504941,16.1598
-115.043,262,769.091971587,1203.57580899,1.27610327362,114.201460365,114.201088052,1073.02102923,262,0.0,68.7792,114.197,0.911814,58.733,114.197,769.091971587,99.3245344969,160.980884382,606.945416064,769.091971587,17.2058
-115.232,263,830.945329877,1277.66902455,1.22745001876,114.43777867,114.4374547,1182.54342555,263,0.0,68.8863,114.43,0.909716,58.8601,114.43,830.945329877,94.3173909048,49.0642741528,1105.81366551,830.945329877,12.6054
-115.411,264,834.829263286,1324.88544143,1.14469705321,114.596741141,114.596488115,1234.42116287,264,0.0,68.9839,114.592,0.906699,58.9085,114.592,834.829263286,115.588993943,65.0208584862,1118.72252866,834.829263286,11.409
-115.414,265,847.706907874,1155.81216527,1.28364604326,114.611545147,114.611083035,1109.20584711,265,0.0,69.1391,114.605,0.919838,59.0319,114.605,847.706907874,97.491520958,46.5998347277,997.061072434,847.706907874,16.0212
-115.683,266,739.257793139,1250.08447986,1.2424670759,114.846419446,114.846082619,1162.58858816,266,0.0,69.3042,114.843,0.926456,59.1205,114.843,739.257793139,100.516908334,48.4905311731,1064.06141848,739.257793139,14.9558
-115.794,267,810.172280822,1268.38772455,1.24131600832,114.951707948,114.951208243,1169.80294357,267,0.0,69.516,114.943,0.927835,59.1971,114.943,810.172280822,101.144515471,46.7034696091,1092.16286127,810.172280822,14.2474
-115.971,268,878.656403744,1234.5152241,1.21628820336,115.130793307,115.130449859,1168.00781894,268,0.0,69.6291,115.125,0.920332,59.2857,115.125,878.656403744,105.822440929,39.651588445,1093.54037381,878.656403744,13.1775
-116.245,269,789.897950473,1143.00624668,1.24137628961,115.396730476,115.396506026,1023.91867628,269,0.0,69.7754,115.389,0.898256,59.3452,115.389,789.897950473,85.6850949039,47.5281685724,963.031602332,789.897950473,12.62
-116.316,270,723.544729908,1321.65195403,1.29719231015,115.491639367,115.491421072,1126.38349004,270,0.0,69.9383,115.488,0.933256,59.467,115.488,723.544729908,110.464903671,212.720936044,515.37347032,723.544729908,16.635
-116.355,271,703.844088442,724.688672063,1.26763743907,115.543650264,115.543403729,315.394864488,271,0.0,70.089,115.535,0.943069,59.6158,115.535,703.844088442,73.5264220497,269.940819752,-228.163221069,703.844088442,15.6237
-116.463,272,786.852207614,1107.72544249,1.26439941416,115.66047787,115.65979854,717.201771522,272,0.0,70.2301,115.659,0.929565,59.6771,115.659,786.852207614,86.511714245,486.518000933,-173.95695262,786.852207614,16.6605
-116.611,273,723.818925637,1153.04778808,1.16293849583,115.806046876,115.805954892,1101.91051288,273,0.0,70.3354,115.796,0.933926,59.8236,115.796,723.818925637,89.0425215475,32.5259849141,1043.3512652,723.818925637,11.7558
-116.832,274,775.607645693,1093.69658971,1.24992272074,115.996465581,115.996072925,982.845868133,274,0.0,70.4937,115.994,0.944013,59.9557,115.994,775.607645693,87.0157166184,60.5800103445,882.647596014,775.607645693,16.9441
-116.823,275,772.601662681,1232.05196003,1.27648466588,116.017415173,116.016996706,1186.44349842,275,0.0,70.6648,116.012,0.922153,60.0574,116.012,772.601662681,101.662785905,32.4741162692,1138.04077341,772.601662681,16.4434
-116.922,276,763.6286327,1263.1071781,1.34732406308,116.089283217,116.088644238,1208.21427997,276,0.0,70.8126,116.081,0.945646,60.2241,116.081,763.6286327,109.032802699,26.1683942832,1165.87273318,763.6286327,18.3511
-117.042,277,40.4044619033,1142.1998281,1.26905752596,116.204467445,116.204181597,1093.07997263,277,0.0,70.942,116.197,0.935189,60.2478,116.197,40.4044619033,99.4640113594,34.109050842,1028.67115437,40.4044619033,14.5039
-117.007,278,810.569985628,1177.63083376,1.36024175284,116.205740162,116.205260229,1104.51491457,278,0.0,71.0904,116.199,0.941117,60.3289,116.199,810.569985628,103.123040415,50.9787086246,995.003569156,810.569985628,19.5544
-117.057,279,843.446442346,1268.64086249,1.33616277284,116.25227187,116.25168732,1166.52431534,279,0.0,71.2826,116.244,0.92954,60.3906,116.244,843.446442346,107.250495046,44.5476876943,1108.42755631,843.446442346,18.7654
-117.193,280,765.09793944,1190.3028362,1.29013666741,116.409562344,116.408831689,1142.34977078,280,0.0,71.5002,116.402,0.920763,60.4597,116.402,765.09793944,100.754655535,43.216950247,1044.41525647,765.09793944,15.5989
-117.2,281,773.02777011,1059.04858402,1.34937829639,116.416407889,116.416055164,1008.75373743,281,0.0,71.6253,116.413,0.922884,60.5975,116.413,773.02777011,85.7955133303,37.3033956506,936.243738449,773.02777011,17.0103
-117.454,282,818.999623864,1240.01322531,1.24344022277,116.645296041,116.64486011,1184.76565284,282,0.0,71.7453,116.638,0.920592,60.656,116.638,818.999623864,104.555054235,34.2422493277,1140.7857752,818.999623864,13.2514
-117.519,283,817.429236349,1207.23536123,1.27375186686,116.646358701,116.646067855,959.622753878,283,0.0,71.9129,116.641,0.92878,60.7153,116.641,817.429236349,83.1265799975,497.731761912,-524.298839648,817.429236349,16.2733
-117.696,284,803.290542547,1241.9438577,1.32494320056,116.801511016,116.800917066,1189.19512717,284,0.0,72.0412,116.796,0.926355,60.7119,116.796,803.290542547,105.766654675,32.4879129414,1141.82734588,803.290542547,17.0127
-117.984,285,798.367655992,1130.382522,1.36326020244,117.128732027,117.128281722,1058.7218341,285,0.0,72.1611,117.119,0.938962,60.8167,117.119,798.367655992,91.9855078415,49.6064179469,982.997160606,798.367655992,17.6664
-117.936,286,787.305509069,1263.75188373,1.25765525038,117.139494031,117.138994889,1224.63733941,286,0.0,72.3316,117.134,0.903899,60.8695,117.134,787.305509069,109.362964878,33.7039677838,1155.47431105,787.305509069,14.5917
-118.07,287,777.561755328,1164.59253769,1.24826814924,117.252724274,117.252255612,1094.072027,287,0.0,72.4999,117.246,0.929428,60.9433,117.246,777.561755328,99.9664078118,36.8375258193,1037.04025417,777.561755328,15.6277
-118.145,288,713.485689119,1157.27358522,1.26754166598,117.347107646,117.346902422,1085.43620815,288,0.0,72.6022,117.341,0.922936,61.0298,117.341,713.485689119,101.056558757,49.0538407582,1008.2962234,713.485689119,15.3744
-118.354,289,823.825850232,1170.600998,1.26197423914,117.536629819,117.536378822,1044.2358986,289,0.0,72.6794,117.533,0.931986,61.1279,117.533,823.825850232,93.5318127496,55.5552671598,975.792266635,823.825850232,14.2023
-118.494,290,752.391573805,1194.04172156,1.31388716333,117.663015778,117.662283838,1146.02094214,290,0.0,72.86,117.657,0.935947,61.2055,117.657,752.391573805,96.7282661801,31.6155945197,1092.81265144,752.391573805,17.3076
-118.513,291,726.16602617,1101.46569278,1.28495033247,117.731804087,117.731469623,1013.09491592,291,0.0,72.9793,117.726,0.936466,61.3119,117.726,726.16602617,84.9607411853,47.0436203146,944.834930807,726.16602617,17.6835
-118.585,292,777.46972364,1203.60701859,1.24394141138,117.787026065,117.786241929,1158.61235813,292,0.0,73.1152,117.782,0.924789,61.3699,117.782,777.46972364,99.4532607769,44.284421157,1036.24543615,777.46972364,15.0661
-118.672,293,817.67700069,1268.9468781,1.28310776307,117.855761266,117.855359622,1197.98224993,293,0.0,73.2686,117.847,0.896242,61.4328,117.847,817.67700069,104.158933883,54.9056522954,1065.51595077,817.67700069,17.6418
-118.751,294,861.948053524,1295.52494744,1.27857216503,117.963558904,117.962932195,1213.67350431,294,0.0,73.4135,117.955,0.927755,61.5523,117.955,861.948053524,104.381719471,50.2394049139,1130.45468781,861.948053524,15.9791
-118.951,295,841.450965222,1028.22579053,1.22076929969,118.082156586,118.08207093,982.664536689,295,0.0,73.5114,118.08,0.955583,61.6523,118.08,841.450965222,78.3607959478,40.4398969513,908.374689969,841.450965222,13.5961
-119.119,296,848.267598754,1187.16215422,1.27013243328,118.285177231,118.284941178,1092.42155749,296,0.0,73.6127,118.277,0.941595,61.7634,118.277,848.267598754,101.755426524,42.4025603721,1041.54853531,848.267598754,15.7813
-119.417,297,803.457888768,1219.71828611,1.13173558939,118.53944342,118.539208804,1178.34098963,297,0.0,73.6914,118.531,0.93997,61.8441,118.531,803.457888768,98.1682544938,21.4552413042,1153.97796034,803.457888768,9.48679
-119.502,298,829.438680343,1057.68076219,1.30232460321,118.650389111,118.650050467,958.381670992,298,0.0,73.8706,118.647,0.94718,61.9179,118.647,829.438680343,90.2548633429,64.26915171,854.679505468,829.438680343,16.5408
-119.626,299,777.114028345,1219.53906251,1.2150189243,118.784585727,118.784329816,1166.17813917,299,0.0,73.9432,118.781,0.936482,62.0315,118.781,777.114028345,92.0073769394,33.9666173817,1109.548352,777.114028345,12.0179
-119.621,300,777.161099718,1210.61931102,1.32109623378,118.803831792,118.803519078,1166.69336882,300,0.0,74.0826,118.795,0.926061,62.1119,118.795,777.161099718,104.126892166,40.5826132527,1075.39568912,777.161099718,18.0086
-119.674,301,805.077119261,1142.93462766,1.27029740964,118.908212717,118.907899677,1063.8862088,301,0.0,74.1969,118.898,0.92728,62.1519,118.898,805.077119261,88.6569594451,58.3658435674,956.890999024,805.077119261,16.6898
-119.694,302,793.505897004,1319.69623783,1.31797114211,118.877955223,118.877472037,1193.69053967,302,0.0,74.4246,118.874,0.893827,62.2419,118.874,793.505897004,108.498163545,61.7474469957,1105.72105761,793.505897004,20.2503
-119.793,303,857.588326533,1283.98713221,1.23028548589,119.007191286,119.006966123,1211.08501589,303,0.0,74.5112,119.003,0.912616,62.3074,119.003,857.588326533,109.654107835,44.1828725565,1130.30324345,857.588326533,14.9078
-119.927,304,881.832747838,1251.34827883,1.23438120806,119.111706875,119.111430502,1200.95387492,304,0.0,74.6088,119.109,0.931696,62.4002,119.109,881.832747838,92.0527034478,39.8388706715,1133.88528976,881.832747838,13.2601
-120.073,305,825.459125194,1030.20053572,1.32022566349,119.256296066,119.255960992,940.790825441,305,0.0,74.7788,119.246,0.945805,62.4961,119.246,825.459125194,68.5579445539,55.9413273591,855.89694983,825.459125194,17.2583
-120.095,306,693.218811627,1125.17079573,1.36049839185,119.298474027,119.298194801,1015.05958619,306,0.0,74.9081,119.291,0.929797,62.5436,119.291,693.218811627,84.5885504521,56.773692559,917.98333465,693.218811627,18.2344
-120.114,307,743.526994408,1152.13478498,1.33984518304,119.300198484,119.299698302,1107.19860904,307,0.0,75.0082,119.293,0.91618,62.6362,119.293,743.526994408,87.8082727054,33.9011476298,1033.21190847,743.526994408,19.4033
-120.238,308,794.860960571,1184.27309234,1.30884447994,119.437794911,119.437450494,1115.56666733,308,0.0,75.166,119.432,0.933834,62.6891,119.432,794.860960571,81.575401636,53.5107079896,984.82882798,794.860960571,18.2978
-120.387,309,893.961172318,1224.33486538,1.23430924368,119.561240314,119.560991284,1176.39525924,309,0.0,75.2819,119.554,0.91829,62.7542,119.554,893.961172318,103.005234773,25.4816139136,1141.81620683,893.961172318,14.8908
-120.396,310,886.363004788,1235.6168703,1.3057826454,119.604305281,119.603980379,1161.09410864,310,0.0,75.451,119.597,0.921255,62.8689,119.597,886.363004788,102.263080683,39.3627128322,1101.8933699,886.363004788,18.6283
-120.507,311,836.101938976,1186.03410366,1.27584648388,119.695502232,119.695058006,1131.48580668,311,0.0,75.603,119.689,0.918789,62.9451,119.689,836.101938976,100.509079021,37.2986104005,1079.24889935,836.101938976,17.2968
-120.681,312,739.168733297,1274.03864144,1.26855560057,119.833476674,119.833031594,1184.66164057,312,0.0,75.7761,119.831,0.93158,63.0417,119.831,739.168733297,103.726203265,52.1346138024,1092.06729662,739.168733297,14.9019
-120.816,313,799.545382337,1131.27692594,1.32939514066,119.97843899,119.97799912,1042.94051574,313,0.0,75.8795,119.969,0.929268,63.1229,119.969,799.545382337,91.8450082638,72.047480548,903.683458055,799.545382337,18.1879
-120.947,314,854.051021638,1166.28017947,1.34413314726,120.110309185,120.109844187,1092.95540269,314,0.0,76.0055,120.102,0.947235,63.1891,120.102,854.051021638,87.5373502101,35.8550666574,1034.3969434,854.051021638,19.6349
-121.143,315,900.985131356,1379.79403244,1.23364307679,120.310854783,120.310745006,1240.22987747,315,0.0,76.148,120.309,0.922142,63.2768,120.309,900.985131356,100.825608603,73.1364314617,1124.27663183,900.985131356,13.9702
-121.324,316,784.628443144,913.555131396,1.20680195682,120.494807609,120.494541127,858.11037429,316,0.0,76.244,120.485,0.940169,63.3062,120.485,784.628443144,81.660090723,39.7687180278,789.68611339,784.628443144,13.2947
-121.335,317,854.927763706,1218.51875361,1.36794835656,120.529557406,120.529240573,1127.99132751,317,0.0,76.3752,120.521,0.923512,63.3452,120.521,854.927763706,89.2710318985,49.6696012027,1063.53222377,854.927763706,20.9172
-121.487,318,769.189663765,1234.51745048,1.20932835041,120.662776969,120.662502698,1178.91651328,318,0.0,76.4719,120.659,0.944103,63.4264,120.659,769.189663765,100.478634017,44.4198077854,1122.01992763,769.189663765,14.4418
-121.601,319,805.622362901,1092.73505458,1.23888412736,120.798509846,120.798074623,956.835187198,319,0.0,76.6039,120.797,0.944255,63.4601,120.797,805.622362901,82.4218502219,62.9052009719,867.23546176,805.622362901,15.1142
-121.702,320,799.061691124,1332.2741023,1.31499547033,120.865505378,120.865011473,1232.04078928,320,0.0,76.7355,120.857,0.944299,63.5946,120.857,799.061691124,106.622441296,55.1204657829,1146.89366215,799.061691124,18.2253
-121.852,321,854.516901576,1329.07943263,1.34922044188,120.994726868,120.994279905,1247.84335216,321,0.0,76.923,120.987,0.928433,63.6759,120.987,854.516901576,109.001482987,58.8371875285,1156.85371506,854.516901576,20.0294
-121.957,322,768.937813945,1273.29175319,1.2704448871,121.122308065,121.12203134,1188.48171255,322,0.0,77.0453,121.115,0.941781,63.7384,121.115,768.937813945,97.7070319008,54.8777736327,1073.18094131,768.937813945,16.531
-122.0,323,773.403918378,1232.700297,1.41211658807,121.185021278,121.184690045,1170.23866017,323,0.0,77.2201,121.18,0.944089,63.8072,121.18,773.403918378,102.613088584,69.4361720885,1030.56432695,773.403918378,23.9374
-122.225,324,792.887288052,1198.72709629,1.21804076007,121.407561733,121.40713162,1113.48881501,324,0.0,77.3165,121.398,0.896717,63.913,121.398,792.887288052,96.1796177542,40.7307872468,1067.14812775,792.887288052,13.6432
-122.247,325,783.921113837,1094.70578988,1.29799847877,121.459464743,121.459150617,1031.98646077,325,0.0,77.4439,121.455,0.929766,63.9815,121.455,783.921113837,92.8326952572,45.2879250234,943.317206902,783.921113837,17.3907
-122.384,326,763.794486867,1179.38231552,1.33401524998,121.580414106,121.579824516,1110.13636471,326,0.0,77.595,121.576,0.939629,64.0285,121.576,763.794486867,96.1560218162,52.048469432,993.10971657,763.794486867,20.351
-122.436,327,840.686382497,1062.59994582,1.29816728008,121.604574008,121.604110106,1011.39786255,327,0.0,77.7455,121.597,0.940927,64.1422,121.597,840.686382497,92.2012030885,57.7408141908,851.813550366,840.686382497,19.0708
-122.586,328,716.60509714,1190.21597694,1.17428583621,121.73653123,121.736395431,1138.17315013,328,0.0,77.8441,121.732,0.936716,64.2198,121.732,716.60509714,92.555717391,25.8721156957,1096.25632318,716.60509714,12.6793
-122.704,329,852.921274726,1348.44376028,1.26757067741,121.879381654,121.879147642,1269.0817315,329,0.0,77.9458,121.875,0.931549,64.3332,121.875,852.921274726,114.414931593,41.9316582424,1198.12618954,852.921274726,15.9079
-122.821,330,887.219306462,1258.15505055,1.21564970089,121.991670761,121.99144833,1161.86864575,330,0.0,78.0195,121.985,0.926722,64.4332,121.985,887.219306462,105.130268144,62.0698387663,1053.63964621,887.219306462,13.4768
-122.92,331,800.253472806,1086.63125205,1.17938870347,122.077127424,122.076932748,977.318239185,331,0.0,78.1612,122.073,0.936143,64.5457,122.073,800.253472806,94.8337293361,73.984358412,845.011264535,800.253472806,13.0091
-123.095,332,688.909565169,1058.15584278,1.30712028636,122.273026272,122.272684504,963.662245244,332,0.0,78.3328,122.265,0.947662,64.6422,122.265,688.909565169,90.9915348556,38.4350128079,925.499262085,688.909565169,17.4607
-123.053,333,814.015691826,1289.33058742,1.36024912835,122.220708961,122.220512867,1246.54278805,333,0.0,78.5015,122.216,0.946962,64.6941,122.216,814.015691826,111.830250659,41.7872374007,1151.48768649,814.015691826,21.2064
-123.292,334,942.008502019,1181.04881974,1.2511617783,122.403664333,122.403168929,1122.70068578,334,0.0,78.6072,122.398,0.934115,64.8126,122.398,942.008502019,100.29859389,44.4524564347,1044.52507641,942.008502019,14.6183
-123.426,335,925.084622782,1232.66524952,1.26894119328,122.575541614,122.575324496,1162.38454263,335,0.0,78.7087,122.568,0.926368,64.863,122.568,925.084622782,100.745643025,56.6895657527,1080.90890418,925.084622782,16.2735
-123.471,336,885.978697709,1300.11206608,1.35267464636,122.612137847,122.611757231,1213.84245351,336,0.0,78.8227,122.609,0.938489,64.9091,122.609,885.978697709,104.580449227,53.9358161954,1132.60232398,885.978697709,20.5274
-123.547,337,761.452466525,1214.66913268,1.32082500324,122.69979094,122.699307744,1171.08684914,337,0.0,78.9792,122.693,0.936276,65.028,122.693,761.452466525,111.771709843,28.5862486226,1126.86914013,761.452466525,18.6541
-123.68,338,763.507663811,1204.08705399,1.29833131067,122.844831115,122.844386267,1111.43199285,338,0.0,79.1068,122.838,0.949553,65.1642,122.838,763.507663811,98.5120753193,44.7536413081,1044.09046354,763.507663811,17.8688
-123.723,339,751.932605229,1213.80220978,1.32505593672,122.898783603,122.898164207,1140.28377203,339,0.0,79.2073,122.89,0.942088,65.2403,122.89,751.932605229,100.875706393,37.8614949347,1085.41252237,751.932605229,19.6816
-123.786,340,801.367788597,1245.79355673,1.2306842364,123.02118889,123.020788209,1203.31784853,340,0.0,79.3338,123.02,0.938014,65.2941,123.02,801.367788597,100.20931659,32.3987341013,1146.97436684,801.367788597,14.906
-124.03,341,805.56292892,1227.8776233,1.28091930397,123.191044613,123.190717324,1133.80497909,341,0.0,79.4288,123.183,0.958774,65.3433,123.183,805.56292892,94.7295173416,46.6957072715,1063.46892352,805.56292892,16.4456
-124.054,342,893.602359419,1304.28398256,1.32933723601,123.21575182,123.215333557,1235.35466288,342,0.0,79.573,123.209,0.942708,65.4502,123.209,893.602359419,112.946647659,35.4620504663,1187.52978657,893.602359419,19.5064
-124.198,343,817.020021265,1225.56740403,1.27714782279,123.375285227,123.374884148,1195.45701825,343,0.0,79.7163,123.37,0.949615,65.5448,123.37,817.020021265,105.276568355,24.7578630424,1152.35759688,817.020021265,16.0766
-124.445,344,895.503819518,1233.61409964,1.24806029172,123.600468131,123.600136551,1194.50281398,344,0.0,79.8651,123.596,0.940459,65.6513,123.596,895.503819518,108.461996049,25.7256161201,1146.46594114,895.503819518,14.9937
-124.557,345,856.447781276,1339.02966676,1.15825253276,123.7417448,123.741484429,1230.17798061,345,0.0,79.9654,123.74,0.928828,65.6956,123.74,856.447781276,108.517902529,64.271245438,1131.47180861,856.447781276,10.5249
-124.499,346,842.568342686,1206.43735998,1.36361123035,123.682743719,123.682335072,1161.07154461,346,0.0,80.1756,123.671,0.946751,65.7784,123.671,842.568342686,100.721158123,33.6365559746,1102.28025653,842.568342686,20.5208
-124.576,347,859.859835263,1234.35062492,1.27919457299,123.775543713,123.775291482,1164.17353923,347,0.0,80.3661,123.77,0.925007,65.8181,123.77,859.859835263,100.850361032,58.6368143222,1075.63066674,859.859835263,16.9095
-124.738,348,919.024415565,1243.38525731,1.30010913949,123.931104769,123.930926403,1190.02168776,348,0.0,80.5156,123.922,0.947809,65.8688,123.922,919.024415565,99.6003562627,39.6090043348,1103.86634707,919.024415565,18.6494
-124.913,349,821.526778919,1129.46837816,1.26550762364,124.047746141,124.047315875,1097.82485651,349,0.0,80.6733,124.046,0.940104,65.8977,124.046,821.526778919,100.012766358,21.8314507987,1059.80019378,821.526778919,14.8343
-124.884,350,845.565641911,1261.90563232,1.35105716876,124.075749887,124.075265988,1184.51895485,350,0.0,80.8058,124.068,0.941256,65.9693,124.068,845.565641911,106.0076679,48.8816041931,1110.95201815,845.565641911,21.1238
-124.981,351,924.206476248,1262.57886892,1.28573634628,124.154711189,124.154443846,1134.15625487,351,0.0,80.9236,124.149,0.939456,66.0487,124.149,924.206476248,99.3853654476,68.2316586733,1037.59210897,924.206476248,16.9449
-125.058,352,845.634192996,1261.87670255,1.25478263916,124.277477221,124.277170862,1167.16535945,352,0.0,80.9929,124.271,0.928742,66.0829,124.271,845.634192996,104.739596188,51.2053860962,1075.37148721,845.634192996,15.8081
-125.098,353,906.257075185,1240.68486117,1.21010664083,124.296626559,124.296443224,1157.71786726,353,0.0,81.0732,124.292,0.928022,66.1622,124.292,906.257075185,109.503258042,52.8793868522,1047.04337528,906.257075185,15.1097
-125.248,354,897.143462233,1162.74209551,1.28957272321,124.439269062,124.438760078,1081.53859621,354,0.0,81.2238,124.433,0.921963,66.2172,124.433,897.143462233,98.7586298226,64.8212954737,945.865314006,897.143462233,17.435
-125.331,355,823.054906121,1130.14237747,1.31416490483,124.521304793,124.520983281,1102.12390454,355,0.0,81.3365,124.516,0.921751,66.3083,124.516,823.054906121,101.35395266,30.4274014191,1036.34586597,823.054906121,17.8417
-125.338,356,772.769183172,1157.04655339,1.36876122801,124.519952539,124.519398925,1070.64360406,356,0.0,81.4918,124.515,0.933827,66.3726,124.515,772.769183172,99.3328925576,55.0508969696,985.047704939,772.769183172,22.8701
-125.388,357,859.187180137,1320.41669607,1.12688284344,124.621261838,124.620807826,1167.47294965,357,0.0,81.5729,124.615,0.92775,66.4616,124.615,859.187180137,108.322602775,63.8925691538,1085.93152384,859.187180137,10.3687
-125.479,358,873.550675505,1197.06772533,1.32451955968,124.66684252,124.666606272,1142.88690878,358,0.0,81.744,124.666,0.944919,66.5613,124.666,873.550675505,101.626041032,43.5398675962,1050.78008675,873.550675505,19.6941
-125.615,359,795.208278688,1172.98704075,1.30842387267,124.765925737,124.765583863,1094.96376253,359,0.0,81.8619,124.756,0.94487,66.6637,124.756,795.208278688,85.0098163209,59.574585118,950.831274608,795.208278688,18.4313
-125.596,360,874.491495772,1222.56435946,1.29381755083,124.821428237,124.821029341,1134.22581454,360,0.0,81.9773,124.814,0.924983,66.7163,124.814,874.491495772,95.1264351548,51.4701175293,1043.50066218,874.491495772,17.248
-125.593,361,893.511455133,1284.92810976,1.25883217033,124.823484612,124.823106866,1207.59821351,361,0.0,82.0879,124.819,0.887233,66.8128,124.819,893.511455133,105.080378406,53.2384004624,1125.95261992,893.511455133,16.7736
-125.779,362,878.132268738,1144.73818729,1.23867722641,124.952797962,124.952518602,1107.48517413,362,0.0,82.179,124.948,0.939392,66.8882,124.948,878.132268738,98.2713110496,28.0106930722,1058.78279556,878.132268738,15.9544
-125.762,363,810.749574999,1269.18402032,1.22683060413,124.95825622,124.957994672,1167.50909616,363,0.0,82.2796,124.953,0.935143,66.963,124.953,810.749574999,101.975997455,53.1757358591,1060.87565439,810.749574999,14.9822
-125.767,364,843.414848772,1236.89083406,1.29158920291,124.942764715,124.942510804,1159.87293781,364,0.0,82.4132,124.933,0.95511,67.0528,124.933,843.414848772,99.6529892123,51.5477321863,1075.47380091,843.414848772,18.6937
-125.834,365,836.406424448,1128.29145712,1.40363081646,125.018183717,125.017680579,1068.91702399,365,0.0,82.6105,125.013,0.935098,67.1323,125.013,836.406424448,93.5926525203,46.3576925009,965.08185652,836.406424448,21.2966
-125.929,366,860.288683473,1162.05832737,1.21269087968,125.117965248,125.117721429,1089.79959534,366,0.0,82.7061,125.113,0.921577,67.1493,125.113,860.288683473,95.7958832049,56.0221076874,998.054471802,860.288683473,15.2915
-125.987,367,871.49255815,1174.28086612,1.26369051843,125.167701587,125.1673466,1096.3171365,367,0.0,82.8187,125.163,0.94596,67.2594,125.163,871.49255815,101.311341829,39.8935512365,1034.96523685,871.49255815,16.0229
-126.088,368,796.166240016,1344.5102318,1.28417650396,125.308303514,125.307833251,1226.89101703,368,0.0,82.97,125.302,0.933098,67.3462,125.302,796.166240016,112.079755814,64.6437618175,1154.64282884,796.166240016,18.2038
-126.252,369,882.215079108,1233.27679448,1.30572216557,125.438832866,125.438555051,1131.94304897,369,0.0,83.1012,125.432,0.94606,67.3543,125.432,882.215079108,96.3842028128,58.5156073831,1045.39728359,882.215079108,18.414
-126.218,370,808.697516677,1243.04834727,1.22239216868,125.412458676,125.412332163,1179.48703884,370,0.0,83.1931,125.409,0.93415,67.4725,125.409,808.697516677,105.868494337,43.839184763,1096.78160925,808.697516677,14.4781
-126.384,371,802.707098499,1205.59438767,1.25248816268,125.570305303,125.56995057,1171.85892236,371,0.0,83.331,125.564,0.931626,67.4837,125.564,802.707098499,92.5622786285,21.1578985938,1144.78302639,802.707098499,14.7157
