AverageAbsY,AverageQ,AverageAbsQ,AverageQLoss,MinReturn,Iteration,AverageDiscountedReturn,AverageReturn,AverageEsReturn,MaxEsReturn,AverageY,PolicyRegParamNorm,StdReturn,StdEsReturn,AveragePolicySurr,MaxReturn,AverageAbsQYDiff,QFunRegParamNorm,MinEsReturn,AverageAction,Epoch
9.09457484624,9.08794,9.11003,0.490766,1000.0,111,99.9956828753,1000.0,19.8125,60.0,9.08830449617,37.4251,0.0,17.8974582111,-9.95436,1000.0,0.256788613559,60.8023,3.0,0.00760171,111
9.1868564831,9.18043,9.2043,0.476676,1000.0,112,99.9956828753,1000.0,17.6833333333,87.0,9.18050244719,37.5518,0.0,19.2591897257,-10.0646,1000.0,0.250406922464,61.0595,3.0,0.0221577,112
9.21330154177,9.20597,9.23254,0.500363,1000.0,113,99.9956828753,1000.0,16.7627118644,117.0,9.20723469968,37.7106,0.0,18.2416351697,-10.1225,1000.0,0.255416496031,61.3411,3.0,0.0225988,113
9.31896433102,9.31233,9.33666,0.533907,1000.0,114,99.9956828753,1000.0,12.9230769231,99.0,9.31315927837,37.855,0.0,14.7437681149,-10.1926,1000.0,0.263075854975,61.6416,3.0,0.004436,114
9.33658616275,9.32993,9.35424,0.518851,1000.0,115,99.9956828753,1000.0,15.95,61.0,9.33036992312,38.0637,0.0,15.1618215704,-10.2301,1000.0,0.257190545881,61.9978,3.0,0.0991275,115
9.39600993679,9.39041,9.41359,0.497664,1000.0,116,99.9956828753,1000.0,20.2156862745,134.0,9.3907821913,38.2411,0.0,23.7200285401,-10.2951,1000.0,0.26022478596,62.1691,3.0,0.184766,116
9.45573422895,9.44927,9.47394,0.517799,1000.0,117,99.9956828753,1000.0,18.6470588235,83.0,9.45028494533,38.4228,0.0,17.1073009634,-10.3578,1000.0,0.262114517281,62.3603,3.0,0.18897,117
9.56210459881,9.55808,9.58206,0.52906,1000.0,118,99.9956828753,1000.0,13.15,67.0,9.55813853777,38.6189,0.0,13.7859529957,-10.4384,1000.0,0.265676270362,62.5292,3.0,0.080255,118
9.57239070871,9.56688,9.58963,0.544941,1000.0,119,99.9956828753,1000.0,16.8333333333,103.0,9.56836286742,38.7886,0.0,19.432075431,-10.4748,1000.0,0.259670015345,62.7401,3.0,0.178771,119
9.68670389895,9.68322,9.70593,0.509117,1000.0,120,99.9956828753,1000.0,20.652173913,106.0,9.68344206696,38.9861,0.0,20.4590974676,-10.5708,1000.0,0.248610437568,63.0196,2.0,0.0921889,120
