Iteration,AverageReturn,MaxEsReturn,AverageAbsY,AverageAbsQYDiff,QFunRegParamNorm,AverageQLoss,AveragePolicySurr,AverageEsReturn,MaxReturn,StdReturn,MinEsReturn,PolicyRegParamNorm,Epoch,StdEsReturn,AverageDiscountedReturn,MinReturn,AverageAction,AverageY,AverageQ,AverageAbsQ
2805,-598.856093982,-480.307785791,0.0535287293866,0.000543935441661,45.958,3.86386e-06,0.0536482,-480.307785791,-597.378044002,0.661258050774,-480.307785791,27.0672,2805,0.0,-58.8587745046,-599.763829199,1.0,-0.0535286995176,-0.0535287,0.0535287
2806,-599.179448666,-518.222036635,0.053529326135,0.000513236408436,45.9633,2.86035e-06,0.0536438,-518.222036635,-598.792850443,0.43471071363,-518.222036635,27.0672,2806,0.0,-59.1606674295,-600.354068059,1.0,-0.0535293086715,-0.0535295,0.0535295
2807,-598.962775377,-463.465167294,0.0534983887191,0.000529050522342,45.9671,3.39031e-06,0.0536296,-463.465167294,-597.8575622,0.635577691093,-463.465167294,27.0672,2807,0.0,-58.9620856021,-599.813257468,1.0,-0.0534983887191,-0.0534984,0.0534984
2808,-599.096553826,-478.802137874,0.0535332086171,0.000520376293601,45.9747,3.00782e-06,0.0536899,-478.802137874,-598.183384444,0.473222908706,-478.802137874,27.0672,2808,0.0,-59.0803357546,-599.909056821,1.0,-0.053533187857,-0.0535326,0.0535326
2809,-598.807573837,-459.966311251,0.0535874282079,0.000534535523964,45.9891,3.42848e-06,0.0537205,-459.966311251,-597.254205366,0.767135211256,-459.966311251,27.0672,2809,0.0,-58.8099359785,-599.715996759,1.0,-0.0535874145898,-0.0535892,0.0535892
2810,-598.864811822,-460.643323243,0.0535741883671,0.000537556403544,45.9953,3.55352e-06,0.0537064,-460.643323243,-597.980801207,0.595595745024,-460.643323243,27.0672,2810,0.0,-58.8627090526,-599.97172488,1.0,-0.0535741844776,-0.0535718,0.0535718
2811,-599.011861869,-490.677666332,0.0536005433373,0.000517908077934,45.9894,2.98943e-06,0.0537271,-490.677666332,-597.955072587,0.596607598138,-490.677666332,27.0672,2811,0.0,-58.994266836,-600.289726782,1.0,-0.053600538165,-0.0536006,0.0536006
2812,-599.293578052,-456.430025118,0.0535776297353,0.000559898981523,46.0043,3.75848e-06,0.0536986,-456.430025118,-598.59176518,0.347436185243,-456.430025118,27.0672,2812,0.0,-59.2905688839,-599.828183904,1.0,-0.0535775940405,-0.053578,0.053578
2813,-599.08336558,-460.361711446,0.0535774457471,0.000535146324065,46.0045,3.57525e-06,0.0536774,-460.361711446,-598.263603745,0.466167058614,-460.361711446,27.0672,2813,0.0,-59.072865938,-599.959321416,1.0,-0.0535774024073,-0.0535769,0.0535769
2814,-598.817660009,-501.698150451,0.053538371479,0.000531479280842,46.0171,3.73368e-06,0.0536556,-501.698150451,-597.981461182,0.621960130481,-501.698150451,27.0672,2814,0.0,-58.8246162751,-600.133281643,1.0,-0.0535383557963,-0.0535393,0.0535393
2815,-599.253605231,-480.197517364,0.0535153122244,0.000556825295831,46.017,3.98438e-06,0.0536437,-480.197517364,-598.61068863,0.568761580441,-480.197517364,27.0672,2815,0.0,-59.2446791439,-600.397296146,1.0,-0.0535152653094,-0.0535158,0.0535158
2816,-599.420845681,-457.257041284,0.0535269073679,0.000540970365789,46.0198,3.48442e-06,0.0536375,-457.257041284,-598.225782052,0.643645175771,-457.257041284,27.0672,2816,0.0,-59.3972470136,-600.468556699,1.0,-0.0535269073679,-0.0535274,0.0535274
2817,-598.780323618,-464.265049662,0.0535345050929,0.000496135069861,46.0181,2.89506e-06,0.0536337,-464.265049662,-597.825778961,0.53910853193,-464.265049662,27.0672,2817,0.0,-58.7863663276,-599.453277926,1.0,-0.0535344925339,-0.0535336,0.0535336
2818,-598.827637674,-469.5546415,0.0534880708212,0.000558883699328,46.0297,3.8286e-06,0.0536053,-469.5546415,-597.704307474,0.490830508393,-469.5546415,27.0672,2818,0.0,-58.8309008799,-599.574671938,1.0,-0.0534880489213,-0.0534888,0.0534888
2819,-599.435727032,-461.327507149,0.0534781985452,0.000536414544547,46.0389,3.77343e-06,0.053588,-461.327507149,-598.449204393,0.884081254382,-461.327507149,27.0672,2819,0.0,-59.4243101215,-600.86680204,1.0,-0.0534781397939,-0.0534765,0.0534765
2820,-599.065039781,-475.056499289,0.0534846086751,0.000479190341813,46.0328,2.55101e-06,0.0536062,-475.056499289,-598.13027551,0.604457875174,-475.056499289,27.0672,2820,0.0,-59.0512057741,-599.996315961,1.0,-0.0534845929028,-0.0534853,0.0534853
2821,-599.242473587,-452.292782405,0.0534682221604,0.00053527137712,46.0384,3.46442e-06,0.053553,-452.292782405,-598.306095047,0.573217778013,-452.292782405,27.0672,2821,0.0,-59.229200469,-600.153939594,1.0,-0.0534682181837,-0.05347,0.05347
2822,-598.981295932,-488.880255444,0.0534233512856,0.000581189729863,46.0443,4.15381e-06,0.0535216,-488.880255444,-597.579106231,0.608858496984,-488.880255444,27.0672,2822,0.0,-58.9817188795,-599.877028631,1.0,-0.0534233285253,-0.0534225,0.0534225
2823,-599.610680037,-478.998630007,0.0533661682203,0.000543136747685,46.0543,3.47148e-06,0.0534512,-478.998630007,-598.833173289,0.53609503435,-478.998630007,27.0672,2823,0.0,-59.5890564436,-600.68079052,1.0,-0.0533661682203,-0.0533649,0.0533649
2824,-599.032442497,-417.575086411,0.0533375076608,0.00056593476601,46.0722,3.69269e-06,0.053438,-417.575086411,-596.890475158,0.946130410809,-417.575086411,27.0672,2824,0.0,-59.0189521622,-600.034428213,1.0,-0.0533375054792,-0.053338,0.053338
2825,-598.965841991,-480.945343705,0.0533134682231,0.000578526980089,46.0738,4.08736e-06,0.0534331,-480.945343705,-598.022643309,0.431992542124,-480.945343705,27.0672,2825,0.0,-58.9693638782,-599.659357427,1.0,-0.0533134491713,-0.0533122,0.0533122
2826,-599.202769716,-480.582445579,0.0533281461524,0.000527937686788,46.0821,3.30549e-06,0.0534803,-480.582445579,-598.159713697,0.671685798174,-480.582445579,27.0672,2826,0.0,-59.196098841,-600.276480738,1.0,-0.0533281248098,-0.0533291,0.0533291
2827,-598.688425095,-524.018305178,0.0533421551053,0.000509722209615,46.0865,3.21311e-06,0.0534671,-524.018305178,-597.756390125,0.818081302735,-524.018305178,27.0672,2827,0.0,-58.6965175063,-600.089500528,1.0,-0.0533421340903,-0.0533415,0.0533415
2828,-598.701278581,-509.384301069,0.0533354307687,0.000565382356495,46.0872,3.77255e-06,0.0534556,-509.384301069,-597.244592805,0.831168686934,-509.384301069,27.0672,2828,0.0,-58.7096401308,-600.304050915,1.0,-0.0533354255965,-0.0533345,0.0533345
2829,-598.943064065,-474.557805978,0.0533349003484,0.000548121021159,46.0977,3.48283e-06,0.0534494,-474.557805978,-597.908639099,0.684625180692,-474.557805978,27.0672,2829,0.0,-58.9262485499,-599.894281826,1.0,-0.0533348725963,-0.0533363,0.0533363
2830,-599.370394209,-476.863604785,0.0533195095479,0.00054439234743,46.0935,3.44989e-06,0.0534278,-476.863604785,-598.647610986,0.355647852057,-476.863604785,27.0672,2830,0.0,-59.3460893728,-599.838425351,1.0,-0.0533195095479,-0.0533193,0.0533193
2831,-599.025458311,-449.107689482,0.0532688895922,0.000533894090059,46.1065,3.51321e-06,0.0533593,-449.107689482,-597.528397582,0.860899860587,-449.107689482,27.0672,2831,0.0,-59.0141404378,-600.758454396,1.0,-0.0532688832392,-0.0532688,0.0532688
2832,-599.164275307,-476.889939352,0.0532717049976,0.00056487852137,46.1021,3.728e-06,0.0534107,-476.889939352,-598.226784337,0.591774169786,-476.889939352,27.0672,2832,0.0,-59.1483941539,-600.307766593,1.0,-0.0532717033785,-0.0532725,0.0532725
2833,-599.088260055,-473.88182226,0.0532950913992,0.000554903320209,46.0959,3.64105e-06,0.0534562,-473.88182226,-598.186068379,0.551640516526,-473.88182226,27.0672,2833,0.0,-59.0854961126,-599.834939291,1.0,-0.0532950757785,-0.0532962,0.0532962
2834,-598.837815685,-465.034209352,0.0533464680942,0.000463390578334,46.0797,1.98331e-06,0.053484,-465.034209352,-597.625707729,0.742159440277,-465.034209352,27.0672,2834,0.0,-58.8450946375,-600.63686577,1.0,-0.0533464665475,-0.0533428,0.0533428
2835,-599.173480858,-443.822169281,0.0533529676851,0.000588096689798,46.0947,3.89353e-06,0.0535134,-443.822169281,-597.941918587,0.623298978707,-443.822169281,27.0672,2835,0.0,-59.1538798541,-600.494112409,1.0,-0.0533529635445,-0.0533557,0.0533557
2836,-598.695668283,-483.776881459,0.0533729137408,0.000543734227578,46.1121,3.57463e-06,0.0535068,-483.776881459,-597.163458614,0.738839959429,-483.776881459,27.0672,2836,0.0,-58.6948707036,-599.573922712,1.0,-0.0533729137408,-0.0533729,0.0533729
2837,-599.20545094,-453.257190696,0.053389483327,0.000537477394339,46.1097,3.38432e-06,0.0535385,-453.257190696,-598.555683886,0.465006382183,-453.257190696,27.0672,2837,0.0,-59.19588229,-599.855955258,1.0,-0.0533894739925,-0.0533885,0.0533885
2838,-598.749278223,-433.67780132,0.0534222930217,0.000526420582819,46.1208,3.29856e-06,0.0535535,-433.67780132,-597.963163403,0.456746308096,-433.67780132,27.0672,2838,0.0,-58.7562749408,-599.707442056,1.0,-0.0534222823803,-0.053422,0.053422
2839,-598.72250746,-481.966242935,0.0533998877028,0.000574619702653,46.133,3.99188e-06,0.0535293,-481.966242935,-598.017777127,0.486611704415,-481.966242935,27.0672,2839,0.0,-58.7240024452,-599.565422279,1.0,-0.0533998795457,-0.0534007,0.0534007
2840,-599.029451075,-450.199036188,0.0533920834777,0.000518634049719,46.1307,3.33414e-06,0.0535049,-450.199036188,-597.950721867,0.75017368877,-450.199036188,27.0672,2840,0.0,-59.0285708761,-600.145189276,1.0,-0.0533920834777,-0.053391,0.053391
2841,-599.316024583,-494.500885021,0.0533787907461,0.000533337853382,46.1369,3.49553e-06,0.0535004,-494.500885021,-598.657597021,0.519870837499,-494.500885021,27.0672,2841,0.0,-59.309264057,-600.330638308,1.0,-0.0533787907461,-0.0533794,0.0533794
2842,-598.72450815,-466.880793222,0.0533833091475,0.000521696407026,46.1321,3.24876e-06,0.0535256,-466.880793222,-597.780103434,0.750531666155,-466.880793222,27.0672,2842,0.0,-58.7405476979,-599.998774298,1.0,-0.0533833075284,-0.0533829,0.0533829
2843,-598.71010622,-472.045373279,0.0534177537114,0.000524559473112,46.1282,2.99085e-06,0.053568,-472.045373279,-597.358619549,0.941687456919,-472.045373279,27.0672,2843,0.0,-58.7194529629,-600.218018304,1.0,-0.0534177296646,-0.0534192,0.0534192
2844,-599.037532213,-505.022527814,0.0534345873642,0.000564111248375,46.1342,3.53062e-06,0.0535813,-505.022527814,-598.382072661,0.596326752503,-505.022527814,27.0672,2844,0.0,-59.0247471634,-600.165162428,1.0,-0.0534345596645,-0.0534332,0.0534332
2845,-598.875115411,-467.350604426,0.0534507137248,0.000499019038811,46.1413,3.09511e-06,0.05356,-467.350604426,-597.941327865,0.549743885861,-467.350604426,27.0672,2845,0.0,-58.8722472088,-599.536389269,1.0,-0.0534507137248,-0.0534517,0.0534517
2846,-598.917546349,-450.197580074,0.0534313385898,0.000537804569282,46.1459,3.5129e-06,0.0535357,-450.197580074,-597.688751857,0.752795343048,-450.197580074,27.0672,2846,0.0,-58.9179822002,-600.008020125,1.0,-0.0534313385898,-0.0534301,0.0534301
2847,-598.970346351,-420.526102385,0.0534048044637,0.000529118517625,46.1372,3.57267e-06,0.0535188,-420.526102385,-597.695916999,0.543429896746,-420.526102385,27.0672,2847,0.0,-58.9610236564,-599.70916748,1.0,-0.0534048005076,-0.0534054,0.0534054
2848,-598.900003436,-501.156878823,0.0534000990439,0.00055670478158,46.1507,3.84236e-06,0.0535301,-501.156878823,-598.285547673,0.487848125568,-501.156878823,27.0672,2848,0.0,-58.9000888152,-599.699445851,1.0,-0.0534000815169,-0.0533999,0.0533999
2849,-598.786469763,-474.015984232,0.0534159427015,0.000497403579157,46.1485,2.7398e-06,0.0535475,-474.015984232,-597.715705278,0.737523850846,-474.015984232,27.0672,2849,0.0,-58.7982204937,-599.991900453,1.0,-0.0534159247873,-0.0534159,0.0534159
2850,-599.17859719,-436.126977037,0.0534569984136,0.000502702889397,46.1452,2.42027e-06,0.0535992,-436.126977037,-597.738295934,0.685320350084,-436.126977037,27.0672,2850,0.0,-59.1769405802,-599.986175701,1.0,-0.0534569984136,-0.053458,0.053458
2851,-598.748748428,-475.531111474,0.0534744414121,0.00052912300989,46.1574,3.20993e-06,0.053603,-475.531111474,-597.910374175,0.673640698115,-475.531111474,27.0672,2851,0.0,-58.7524675808,-599.859259307,1.0,-0.0534744223603,-0.0534731,0.0534731
2852,-598.828878656,-469.659958378,0.0534602589269,0.00049167488862,46.1493,2.54268e-06,0.0535613,-469.659958378,-597.238260368,0.707950040326,-469.659958378,27.0672,2852,0.0,-58.8331379563,-599.853867922,1.0,-0.0534602015096,-0.0534606,0.0534606
2853,-598.667239856,-448.942023946,0.0534574121642,0.000537661610944,46.1532,3.4615e-06,0.0535963,-448.942023946,-597.7369765,0.56965507764,-448.942023946,27.0672,2853,0.0,-58.6769678996,-599.618308027,1.0,-0.0534574113626,-0.0534558,0.0534558
2854,-598.835357092,-487.811823153,0.0534678894557,0.000519374250062,46.1611,3.12711e-06,0.0535941,-487.811823153,-598.029854292,0.562445616981,-487.811823153,27.0672,2854,0.0,-58.8447080441,-599.849672114,1.0,-0.0534678866033,-0.0534695,0.0534695
2855,-599.074835543,-469.386292966,0.053483867838,0.000539858938149,46.1657,3.37627e-06,0.0536113,-469.386292966,-598.171894672,0.554055874388,-469.386292966,27.0672,2855,0.0,-59.0614411669,-600.391646899,1.0,-0.053483867838,-0.0534841,0.0534841
2856,-599.141383056,-480.133580876,0.053495725262,0.000497583344523,46.1608,2.70611e-06,0.0536164,-480.133580876,-598.038980095,0.740175768354,-480.133580876,27.0672,2856,0.0,-59.1343933718,-600.468753143,1.0,-0.053495725262,-0.053495,0.053495
2857,-599.198170968,-452.91153678,0.0534976761126,0.00053460592385,46.1698,3.05618e-06,0.0536205,-452.91153678,-598.300854492,0.597167779701,-452.91153678,27.0672,2857,0.0,-59.1954578325,-600.167165846,1.0,-0.0534976338508,-0.0534983,0.0534983
2858,-599.237368725,-449.746345192,0.0535054998488,0.000529606379514,46.171,3.17427e-06,0.0536305,-449.746345192,-598.302248517,0.47579384444,-449.746345192,27.0672,2858,0.0,-59.2259206846,-600.116341187,1.0,-0.0535054527376,-0.0535049,0.0535049
2859,-599.215738013,-437.42195562,0.0534991951532,0.00052074917956,46.1737,2.98547e-06,0.0536195,-437.42195562,-598.238668736,0.582761669532,-437.42195562,27.0672,2859,0.0,-59.2118270773,-600.11565657,1.0,-0.053499187274,-0.0534991,0.0534991
2860,-599.253659958,-455.073227015,0.0535170480411,0.000547902904203,46.1814,3.47364e-06,0.0536846,-455.073227015,-598.0159812,0.620652294515,-455.073227015,27.0672,2860,0.0,-59.238691425,-600.679316812,1.0,-0.0535170226679,-0.0535168,0.0535168
2861,-599.465781124,-494.101025184,0.0535612644588,0.000481108437622,46.1858,2.27425e-06,0.053676,-494.101025184,-598.600500644,0.494742792172,-494.101025184,27.0672,2861,0.0,-59.4506496347,-600.558073112,1.0,-0.0535612527538,-0.0535614,0.0535614
2862,-599.237545495,-463.124005371,0.0535697926963,0.000507896148222,46.205,2.59408e-06,0.0537012,-463.124005371,-598.496891845,0.491542296795,-463.124005371,27.0672,2862,0.0,-59.2296344281,-599.991210851,1.0,-0.0535697819791,-0.0535699,0.0535699
2863,-599.012430675,-452.204148212,0.0535685753957,0.000548823028907,46.2172,2.99769e-06,0.0537126,-452.204148212,-598.392251513,0.345039899,-452.204148212,27.0672,2863,0.0,-58.9994436834,-599.552658844,1.0,-0.0535685753957,-0.0535687,0.0535687
2864,-599.137065314,-467.43668703,0.0536311070611,0.000507577857396,46.2214,2.59451e-06,0.0537519,-467.43668703,-597.312442616,1.1364627659,-467.43668703,27.0672,2864,0.0,-59.1290125396,-600.839665406,1.0,-0.0536310684036,-0.0536309,0.0536309
2865,-598.589158971,-476.305973855,0.053601115067,0.000522361713988,46.2201,2.58352e-06,0.0537217,-476.305973855,-597.117762069,0.660566609737,-476.305973855,27.0672,2865,0.0,-58.5921763372,-599.50078113,1.0,-0.0536011098947,-0.0536011,0.0536011
2866,-599.197547402,-458.742974909,0.0536184447827,0.000533303735554,46.2392,3.35392e-06,0.053749,-458.742974909,-598.053703378,0.723347059071,-458.742974909,27.0672,2866,0.0,-59.191204104,-600.239070811,1.0,-0.0536184324671,-0.0536185,0.0536185
2867,-599.045820526,-475.919743247,0.0536085096963,0.000565208729879,46.2504,3.33821e-06,0.0537608,-475.919743247,-597.767783366,0.644304230388,-475.919743247,27.0672,2867,0.0,-59.0495582462,-600.20182694,1.0,-0.0536084896382,-0.0536085,0.0536085
2868,-599.307813721,-455.693965017,0.0536509832557,0.000522967860848,46.248,2.99324e-06,0.0537829,-455.693965017,-598.501326071,0.596711998059,-455.693965017,27.0672,2868,0.0,-59.2908022851,-600.566225297,1.0,-0.0536509696167,-0.0536525,0.0536525
2869,-598.835001129,-479.059536192,0.0536638566962,0.000511822296476,46.2494,2.69296e-06,0.0537804,-479.059536192,-598.071898825,0.674618789238,-479.059536192,27.0672,2869,0.0,-58.8411144908,-600.261853357,1.0,-0.0536638473617,-0.0536622,0.0536622
2870,-599.004074909,-492.640336318,0.0536354662619,0.000527573864397,46.2468,3.53649e-06,0.0537804,-492.640336318,-598.131301562,0.434096110203,-492.640336318,27.0672,2870,0.0,-58.9928942796,-599.582644379,1.0,-0.0536354610897,-0.0536354,0.0536354
2871,-599.087888004,-477.915655622,0.053663851491,0.000545776251063,46.2415,3.83354e-06,0.0538137,-477.915655622,-598.423907946,0.456192356792,-477.915655622,27.0672,2871,0.0,-59.0890023617,-599.986361363,1.0,-0.0536638374034,-0.0536653,0.0536653
2872,-598.975941742,-490.020963298,0.0536742686437,0.000532926400486,46.2407,3.16481e-06,0.0537918,-490.020963298,-597.984971189,0.831073416379,-490.020963298,27.0672,2872,0.0,-58.9774519344,-600.739546178,1.0,-0.0536742537325,-0.0536734,0.0536734
2873,-598.887119695,-454.761051633,0.0536768616533,0.000539011762881,46.2469,3.6837e-06,0.053775,-454.761051633,-597.80450678,0.64984642063,-454.761051633,27.0672,2873,0.0,-58.8869568701,-599.969166635,1.0,-0.0536768219756,-0.0536762,0.0536762
2874,-599.660534858,-471.655140976,0.053637027315,0.00050930007521,46.2548,3.0603e-06,0.0537388,-471.655140976,-599.027268485,0.346622822885,-471.655140976,27.0672,2874,0.0,-59.6368659286,-600.075119639,1.0,-0.053637027315,-0.0536357,0.0536357
2875,-599.037411446,-433.166037383,0.0536243675607,0.000503265517028,46.2689,2.64164e-06,0.0537271,-433.166037383,-597.955831205,0.518336230974,-433.166037383,27.0672,2875,0.0,-59.0226956402,-599.957856676,1.0,-0.0536243500972,-0.0536261,0.0536261
2876,-599.240333536,-447.351001285,0.0536014912039,0.000550783906089,46.2696,3.87275e-06,0.0536923,-447.351001285,-598.563505757,0.762670143117,-447.351001285,27.0672,2876,0.0,-59.2227741462,-601.21485926,1.0,-0.0536014692209,-0.0536006,0.0536006
2877,-598.929490511,-468.556782409,0.0535982360765,0.000517031704377,46.2762,3.12218e-06,0.053708,-468.556782409,-597.618175406,0.594055683265,-468.556782409,27.0672,2877,0.0,-58.9207311044,-599.57737607,1.0,-0.0535982248537,-0.053598,0.053598
2878,-599.235088728,-480.403074974,0.0536095503805,0.000504680692729,46.2819,2.94261e-06,0.053758,-480.403074974,-598.471566969,0.362172135104,-480.403074974,27.0672,2878,0.0,-59.225364436,-599.739332842,1.0,-0.0536095430939,-0.0536092,0.0536092
2879,-599.247582709,-460.679331191,0.053608771633,0.00052549846581,46.2932,3.12724e-06,0.0537244,-460.679331191,-598.494621806,0.611323145591,-460.679331191,27.0672,2879,0.0,-59.2300852064,-600.163976301,1.0,-0.0536087623737,-0.0536099,0.0536099
2880,-599.162230473,-443.766771275,0.0535795414275,0.000563257377997,46.2943,3.75666e-06,0.0537191,-443.766771275,-598.358908677,0.655110168231,-443.766771275,27.0672,2880,0.0,-59.1473242538,-600.288946925,1.0,-0.0535795133545,-0.0535821,0.0535821
2881,-599.04005514,-476.476104282,0.0536133519619,0.000503662423637,46.2976,3.03553e-06,0.0537494,-476.476104282,-598.09655033,0.566432259596,-476.476104282,27.0672,2881,0.0,-59.0279220839,-600.216377627,1.0,-0.0536133519619,-0.0536103,0.0536103
2882,-599.222890077,-475.279068359,0.0536038292724,0.000514794916734,46.2942,3.03567e-06,0.0537308,-475.279068359,-598.477505629,0.487944717023,-475.279068359,27.0672,2882,0.0,-59.2201957132,-600.040661514,1.0,-0.0536038221948,-0.0536038,0.0536038
2883,-599.398868807,-484.66335444,0.0536120919399,0.000530421911796,46.2959,3.5835e-06,0.0537203,-484.66335444,-598.361225307,0.605354158606,-484.66335444,27.0672,2883,0.0,-59.3772370884,-600.50287863,1.0,-0.0536120884429,-0.0536128,0.0536128
2884,-598.970607941,-492.208518526,0.0536085147807,0.000480112974136,46.3002,2.55299e-06,0.0537315,-492.208518526,-597.882644926,0.636431605819,-492.208518526,27.0672,2884,0.0,-58.9589500472,-600.33626832,1.0,-0.0536085077031,-0.0536088,0.0536088
2885,-599.303933519,-501.088933772,0.0536004760191,0.000508423825683,46.302,3.12254e-06,0.0537405,-501.088933772,-598.959642326,0.26018560027,-501.088933772,27.0672,2885,0.0,-59.2824984248,-599.824961655,1.0,-0.0536004760191,-0.0535994,0.0535994
2886,-599.387071251,-468.258403356,0.0536606779852,0.000502559448787,46.3107,3.26293e-06,0.0538183,-468.258403356,-598.508816555,0.485576308118,-468.258403356,27.0672,2886,0.0,-59.3628573829,-599.986731535,1.0,-0.0536606678571,-0.0536603,0.0536603
2887,-599.129541082,-465.031320541,0.0536662160816,0.000511972245846,46.3003,3.06405e-06,0.053781,-465.031320541,-598.200183924,0.551265909911,-465.031320541,27.0672,2887,0.0,-59.1271910221,-599.821618144,1.0,-0.0536661612483,-0.0536667,0.0536667
2888,-599.158894378,-442.515769966,0.0536424993331,0.000547509589116,46.3186,3.86695e-06,0.0537608,-442.515769966,-598.629778568,0.523468150401,-442.515769966,27.0672,2888,0.0,-59.1554411909,-600.315593209,1.0,-0.0536424941673,-0.0536418,0.0536418
2889,-598.804413519,-435.822396975,0.0536017278135,0.000542792194498,46.3192,3.75403e-06,0.0537162,-435.822396975,-597.913614732,0.588199547218,-435.822396975,27.0672,2889,0.0,-58.8039393909,-599.658324032,1.0,-0.0536017256319,-0.0536024,0.0536024
2890,-599.06718047,-433.202153615,0.053585503363,0.000539565139768,46.3349,3.76541e-06,0.0536941,-433.202153615,-597.28580776,0.932052620105,-433.202153615,27.0672,2890,0.0,-59.0563610316,-600.624708903,1.0,-0.0535854963445,-0.0535849,0.0535849
2891,-599.232943605,-465.531303451,0.0535949309782,0.000501060493304,46.3387,2.84568e-06,0.0536786,-465.531303451,-598.577396563,0.4945621359,-465.531303451,27.0672,2891,0.0,-59.2237966872,-600.066710929,1.0,-0.0535949263181,-0.053595,0.053595
2892,-599.277981997,-496.307702511,0.053571333289,0.00052139593162,46.3431,3.00512e-06,0.0536925,-496.307702511,-597.840916583,0.62593093833,-496.307702511,27.0672,2892,0.0,-59.2683921629,-600.193679376,1.0,-0.0535713244882,-0.0535714,0.0535714
2893,-599.118119196,-470.758151739,0.0535914554079,0.000507977202421,46.347,2.60948e-06,0.0537252,-470.758151739,-598.388736952,0.433836987637,-470.758151739,27.0672,2893,0.0,-59.1087096787,-599.787597121,1.0,-0.0535914283641,-0.053592,0.053592
2894,-599.096412255,-472.986754099,0.0536049520719,0.000509145577216,46.334,2.66396e-06,0.0537307,-472.986754099,-598.047002365,0.672113821953,-472.986754099,27.0672,2894,0.0,-59.0912874535,-600.53536798,1.0,-0.0536049520719,-0.0536039,0.0536039
2895,-599.115709695,-472.857902775,0.0536287402772,0.000502656721573,46.3457,2.51192e-06,0.0537633,-472.857902775,-598.383661704,0.59532622894,-472.857902775,27.0672,2895,0.0,-59.1188007862,-600.28579095,1.0,-0.053628714995,-0.0536299,0.0536299
2896,-599.212307895,-466.91398505,0.0536284530996,0.000544143970444,46.3458,3.4131e-06,0.053764,-466.91398505,-598.521755484,0.569020055779,-466.91398505,27.0672,2896,0.0,-59.2056675846,-600.294201557,1.0,-0.0536284215424,-0.0536272,0.0536272
2897,-599.424056724,-498.233511037,0.0536365999311,0.000522945675517,46.3447,3.59214e-06,0.053778,-498.233511037,-598.005800137,0.714690541295,-498.233511037,27.0672,2897,0.0,-59.4117616421,-600.651328788,1.0,-0.0536365663437,-0.0536375,0.0536375
2898,-599.218279346,-471.349991421,0.0536759891048,0.000504051637095,46.3562,2.82488e-06,0.053806,-471.349991421,-598.182243919,0.668682711513,-471.349991421,27.0672,2898,0.0,-59.1983284335,-600.373062412,1.0,-0.0536759891048,-0.053676,0.053676
2899,-599.126416218,-500.278004074,0.0536940031919,0.000480504953677,46.3532,2.71875e-06,0.0538355,-500.278004074,-598.532723541,0.436153425372,-500.278004074,27.0672,2899,0.0,-59.1156291057,-599.932752563,1.0,-0.0536939921472,-0.0536939,0.0536939
2900,-598.979190046,-461.970890598,0.0537058137407,0.000506542398337,46.3586,2.55288e-06,0.0538151,-461.970890598,-598.14646893,0.788257533055,-461.970890598,27.0672,2900,0.0,-58.9837643827,-600.384244332,1.0,-0.0537058067222,-0.0537057,0.0537057
2901,-598.962779146,-488.222769881,0.0537396168967,0.000463255091524,46.3545,2.04299e-06,0.0538441,-488.222769881,-598.033370839,0.741445690896,-488.222769881,27.0672,2901,0.0,-58.9554322181,-600.397085465,1.0,-0.0537396152261,-0.0537394,0.0537394
2902,-598.775641656,-470.999944786,0.0536938914874,0.000545515435995,46.3582,3.57678e-06,0.053812,-470.999944786,-597.609321065,0.686979537124,-470.999944786,27.0672,2902,0.0,-58.7807612006,-599.662662673,1.0,-0.0536938914874,-0.0536937,0.0536937
2903,-599.172326509,-475.4799149,0.0537122332526,0.000569122657139,46.3673,4.00719e-06,0.0538538,-475.4799149,-598.192478324,0.539712282056,-475.4799149,27.0672,2903,0.0,-59.1601312205,-599.924432868,1.0,-0.0537122332526,-0.053713,0.053713
2904,-599.264450641,-463.042548161,0.0537249912116,0.000513324128031,46.3771,2.86886e-06,0.0538195,-463.042548161,-597.725279727,0.893248032238,-463.042548161,27.0672,2904,0.0,-59.2516332628,-600.864485215,1.0,-0.0537249797933,-0.0537242,0.0537242
2905,-598.64348619,-447.443163065,0.0536980898136,0.000487841400525,46.3821,2.44546e-06,0.0538094,-447.443163065,-597.618597644,0.632111651224,-447.443163065,27.0672,2905,0.0,-58.6411652984,-599.4502148,1.0,-0.0536980787689,-0.0536983,0.0536983
2906,-599.05449076,-485.536311385,0.0537030112969,0.000501766353855,46.3844,2.50158e-06,0.0538075,-485.536311385,-598.233410668,0.638007686873,-485.536311385,27.0672,2906,0.0,-59.0298169143,-600.014084825,1.0,-0.0537030112969,-0.0537034,0.0537034
2907,-599.113624856,-462.142160129,0.0537000838333,0.00052581073927,46.3948,2.78482e-06,0.0538447,-462.142160129,-598.107532052,0.540334389658,-462.142160129,27.0672,2907,0.0,-59.1120465929,-599.896480929,1.0,-0.0537000838333,-0.0536991,0.0536991
2908,-598.94491708,-470.621053217,0.053659184407,0.000615696316334,46.3936,4.82226e-06,0.0537925,-470.621053217,-598.225224576,0.464922861698,-470.621053217,27.0672,2908,0.0,-58.9314528466,-599.671892234,1.0,-0.05365918091,-0.0536609,0.0536609
