Epoch,QFunRegParamNorm,AverageAbsQYDiff,AverageQ,StdEsReturn,AverageEsReturn,MaxEsReturn,AverageAction,MinReturn,StdReturn,PolicyRegParamNorm,AverageReturn,MaxReturn,MinEsReturn,AverageDiscountedReturn,AverageAbsQ,AverageY,AverageQLoss,AverageAbsY,AveragePolicySurr,Iteration
2832,225.05,8.00698788877,302.824,202.722964762,241.413659715,523.167382357,0.999862,5.01030614151,716.752647667,176.032,238.228811493,4543.62959218,-1.01735294516,40.581429762,303.066,302.813433293,293.774,302.964839462,-304.986,2832
2833,225.09,8.04983271228,302.631,301.373296414,274.253238223,726.809111135,0.999784,7.05518129159,969.214679717,176.052,991.441755527,3126.10762961,9.9010737953,118.607705394,302.872,302.645175629,305.842,302.803144756,-304.977,2833
2834,225.11,8.05766536969,302.676,269.566146953,187.936442848,687.732721005,0.999816,6.52123955306,807.206482413,176.077,562.542685822,2821.80036996,4.59857529231,73.7167846721,302.923,302.686798444,311.588,302.849294012,-305.085,2834
2835,225.147,7.92717360963,302.702,397.818737932,350.413859262,1054.30219999,0.999931,3.23042486161,1.98265225388,176.116,6.94980678858,12.926470973,15.8920539311,6.48920955146,302.939,302.699102088,297.043,302.83775377,-305.006,2835
2836,225.183,7.99833229226,302.469,305.462405059,456.374352923,880.365467533,0.999907,8.67981281413,1022.19446402,176.119,732.225102754,3898.46036966,1.64124940341,94.454260025,302.709,302.478846265,311.163,302.644257052,-304.714,2836
2837,225.234,8.00762030778,301.895,375.434534556,220.836296498,966.741908596,0.999803,134.008751556,1455.03342261,176.119,2494.06503583,4249.02235638,-3.57217798392,171.673159855,302.154,301.889404298,306.565,302.066865029,-304.185,2837
2838,225.242,7.94517848667,302.322,679.532112572,1097.34426217,2230.1677069,0.999916,10.2103142083,1066.61304267,176.116,642.833919655,4508.9243946,466.982702072,84.4200284952,302.582,302.328598376,296.649,302.51027708,-304.563,2838
2839,225.283,7.85671140952,302.039,523.801319832,454.67478669,1513.88702495,0.99977,53.3942519074,866.927140681,176.126,1947.78399802,3480.05363167,19.9428833524,211.499906806,302.316,302.048697783,285.757,302.22579844,-304.313,2839
2840,225.322,7.97651428435,302.134,689.459099183,691.177606427,1785.5947404,0.999874,126.268712916,981.103614945,176.138,1439.07385299,4528.11002565,13.4093251548,216.08532919,302.412,302.136589271,300.605,302.337863157,-304.42,2840
2841,225.352,7.97946538769,301.812,342.595439325,412.531734525,918.617707105,0.999815,190.42653511,796.565654278,176.178,1110.8879642,3247.2365046,16.9809056819,189.58051923,302.107,301.815318158,303.183,302.033249141,-304.168,2841
2842,225.4,8.01540999934,302.376,225.966976225,160.525996809,591.280188484,0.999874,116.610134341,584.004796856,176.221,914.521545168,2517.10395231,6.21906323562,173.411200222,302.641,302.376168371,316.177,302.556885985,-304.645,2842
2843,225.439,7.85338494924,301.886,351.638227251,406.783790056,937.624815022,0.999329,5.7391038061,810.086226801,176.326,822.095196346,3306.35827415,11.013329481,142.136836586,302.161,301.89770048,287.229,302.098047196,-304.137,2843
2844,225.48,7.9786193711,301.878,557.592117983,762.514210355,1662.17774156,0.999881,23.8411138335,775.079089306,176.359,922.114567858,2977.85168951,172.079084626,156.889292094,302.15,301.886346053,312.357,302.072450929,-304.096,2844
2845,225.467,7.96819933147,301.43,620.208176506,334.893147733,1574.98207903,0.999945,44.3171757229,888.950198173,176.432,861.674854768,3769.85657373,11.7853102369,137.534258731,301.685,301.430845619,310.085,301.609599748,-303.739,2845
2846,225.49,7.88931833439,301.22,249.496133523,305.107067555,739.310443359,0.999767,9.74873194037,906.808136621,176.433,908.345303436,3589.9214168,34.8819032665,135.673386405,301.492,301.215702315,280.994,301.405480014,-303.46,2846
2847,225.525,7.87706591063,301.56,531.617928219,791.440667222,1342.33022675,0.999848,-0.228778178234,1007.82911446,176.453,1158.86390685,3333.06728777,72.9191984884,134.381625955,301.81,301.571828882,277.662,301.740692985,-303.843,2847
2848,225.536,7.94136531975,300.984,242.201290825,312.112761676,635.786677762,0.999891,26.6220875371,1173.62293305,176.451,1836.14598574,4400.00312614,73.8035144232,184.206706601,301.205,300.984165079,293.404,301.138752642,-303.323,2848
2849,225.583,7.86745717503,301.189,433.975340402,716.906670984,1448.94269672,0.999896,-12.8451914862,764.847294995,176.469,978.754824752,2444.52591752,350.891949125,145.703016333,301.437,301.196402843,289.76,301.360892459,-303.56,2849
2850,225.63,7.81562753712,301.15,415.249082932,730.04195905,1289.8890848,0.999935,320.445715756,1012.85129395,176.516,2134.95242953,3995.83250372,148.725643808,214.760374866,301.374,301.148068363,282.525,301.299994387,-303.423,2850
2851,225.636,7.91288588298,301.344,750.083074988,1100.05892576,1792.69144432,0.999871,-2.0827466091,1490.4250984,176.531,2005.86949946,4493.29558386,57.9466656661,160.107634922,301.574,301.345452602,303.918,301.49263592,-303.611,2851
2852,225.658,7.99279149428,300.85,489.720181218,611.161739199,1376.96373402,0.999905,14.3087395743,1222.81706708,176.527,2028.61681616,3615.12177934,47.5292408509,169.015817022,301.095,300.858194035,303.656,301.022981796,-303.11,2852
2853,225.696,7.8951518998,300.741,220.160062154,204.105677648,619.400884331,0.999875,97.7159026248,1244.418796,176.559,1175.83133823,3736.3008229,9.83803141154,145.680166795,300.987,300.742879072,294.723,300.91464675,-302.98,2853
2854,225.703,7.90694184871,301.123,177.801102941,246.745306664,536.512052221,0.999872,3.72981046631,1397.14023782,176.627,1185.46936592,4262.53965644,93.5336359103,129.906794899,301.38,301.132382991,302.527,301.287635056,-303.42,2854
2855,225.694,7.83834075374,300.998,510.58743804,473.101563867,1156.09357134,0.999928,11.8459947917,773.973886039,176.648,634.020925636,3453.69401558,3.66663027126,105.781651533,301.252,300.998887062,276.26,301.165615482,-303.318,2855
2856,225.731,7.91631965381,301.237,237.028376754,293.512733704,655.300768385,0.999516,0.519069137222,1200.26447516,176.702,975.465043776,4217.58369653,-33.3625295034,114.275265138,301.461,301.237596594,302.991,301.390513444,-303.542,2856
2857,225.748,7.92252153792,300.706,262.069240083,382.278925141,673.252771394,0.999179,-4.50087893935,729.501841941,176.729,532.563967297,2287.5930826,55.7845852679,74.1629096445,300.968,300.707572103,292.466,300.882448617,-302.989,2857
2858,225.772,7.92375871667,300.916,806.195705917,832.062793976,1951.05189097,0.999822,23.9371492413,808.396706438,176.737,843.13789846,3434.39382943,83.293775535,152.808992123,301.184,300.929408936,286.659,301.119558048,-303.262,2858
2859,225.788,7.86598081587,300.917,492.00757823,539.859263541,1090.11173668,0.999871,13.2383428446,824.154613359,176.776,598.351109632,2615.9913346,26.382023272,92.7826961061,301.177,300.907886511,294.773,301.062104052,-303.166,2859
2860,225.804,7.78204056094,301.442,493.352658109,545.229374347,1325.35372615,0.999882,218.080575477,852.68467404,176.809,2220.78369098,3348.00689784,17.390431269,208.745983489,301.698,301.451927977,267.585,301.617483401,-303.659,2860
2861,225.833,7.94270473375,301.237,159.346424263,558.319911656,675.308775874,0.99995,156.547730329,786.148901823,176.848,1545.46435632,3127.59833412,333.025813406,219.358407101,301.466,301.249065117,293.997,301.410354019,-303.528,2861
2862,225.878,7.94520816136,301.069,360.506281811,420.833080673,1203.56680677,0.999882,110.029608184,1342.71849555,176.844,2014.50685552,3805.4262384,101.31397132,179.298055808,301.316,301.059129804,298.148,301.229737932,-303.355,2862
2863,225.901,7.95259653782,301.114,575.324295308,608.867327602,1441.94843022,0.999839,154.769871285,1027.9067083,176.874,1912.66811631,3680.70742206,20.4783202604,181.279667437,301.379,301.124158264,295.32,301.294159976,-303.437,2863
2864,225.934,7.91535737894,301.207,464.881238438,530.709818906,1328.79270828,0.999874,18.7695886239,1146.28373839,176.878,1063.9045231,3693.19463456,100.790876962,151.260788893,301.478,301.211890819,293.394,301.399155716,-303.401,2864
2865,225.979,7.83420892993,300.712,455.46568162,472.17429054,1209.64386971,0.999858,60.0308406378,1056.01171901,176.867,924.49142686,4005.98443997,17.5325292426,127.360431213,300.973,300.717812768,284.153,300.890909173,-302.908,2865
2866,226.017,7.8751021277,300.975,335.830062537,473.270103515,951.384411421,0.999835,23.4798319848,1525.99759864,176.891,1860.08284271,4301.07617134,70.3928870023,132.296752738,301.207,300.977996249,286.974,301.133421655,-303.087,2866
2867,226.038,7.85490060522,300.885,54.2689980048,197.193165245,300.255773102,0.999674,12.2885564704,1122.63520317,176.941,1166.24116701,3934.73128229,139.928545368,112.886725381,301.138,300.893053779,278.626,301.044492112,-302.999,2867
2868,226.076,7.92862766216,300.559,538.660711037,744.969691106,1479.57248834,0.999552,119.640039925,960.121533789,176.944,1348.51565885,3955.4168428,79.106207319,180.626694123,300.799,300.555893441,298.062,300.719496759,-302.687,2868
2869,226.086,8.01068562629,300.713,626.218572045,599.565164153,1501.24117863,0.999355,23.6695145784,873.811401011,176.994,742.831349578,4229.30818067,-1.04307860711,108.763205961,300.971,300.711104871,301.154,300.888593592,-302.889,2869
2870,226.124,8.01119514972,300.622,379.546325476,394.996576824,925.9003835,0.999187,29.5856934825,780.837480427,177.016,522.6803797,3595.03251372,-2.47883216052,111.799564983,300.864,300.633985913,302.303,300.794207608,-302.835,2870
2871,226.193,8.00604217951,300.446,195.199803933,256.330377989,477.349461822,0.999654,5.27815962013,743.340935959,177.078,381.591109731,3890.52052223,2.58198443131,70.8403221398,300.705,300.440446079,291.404,300.60034012,-302.619,2871
2872,226.239,8.14910460867,300.345,207.871195874,96.881682925,761.580891225,0.999828,-5.88389684099,626.861111882,177.073,254.668033856,3582.76627993,-12.1439870329,43.8899963376,300.595,300.340881535,305.036,300.498032923,-302.462,2872
2873,226.293,8.14023470314,300.128,219.254121339,186.573045226,679.58927312,0.99965,19.5570336756,928.727985493,177.085,967.293228891,4292.96194773,-0.906652024449,159.29732509,300.385,300.13296073,313.59,300.294175973,-302.341,2873
2874,226.335,7.99325496226,300.13,327.834626654,291.87309144,1107.55032181,0.999873,18.9784226792,793.443207943,177.071,1158.2702734,3952.16683625,11.4980988655,192.132299665,300.379,300.133604815,295.0,300.320378845,-302.231,2874
2875,226.363,8.02142664377,300.028,234.587985301,150.3381512,833.383462814,0.999897,23.574598566,707.109554461,177.117,498.405732288,3161.17108176,16.5783174777,103.219996256,300.288,300.030878689,302.056,300.20925929,-302.211,2875
2876,226.416,7.97547109813,299.695,270.522683979,219.60223508,771.430413132,0.99992,9.46234241903,320.844446253,177.149,129.134160384,2612.63574441,9.11133414694,40.4724743048,299.992,299.699828122,290.983,299.904242451,-301.867,2876
2877,226.448,8.03688217577,299.587,186.727468405,99.6062275834,725.87555881,0.999928,5.2949908426,390.266754175,177.206,160.312749208,2411.81455477,-6.66652740129,46.0666623934,299.866,299.599132991,298.448,299.785630748,-301.789,2877
2878,226.533,8.2278888051,299.401,109.9610619,85.5819293665,376.411414114,0.99967,16.8356986083,266.974934601,177.254,72.6609623169,3018.45894883,-4.04986416812,27.9404365477,299.699,299.402897011,326.434,299.602008439,-301.693,2878
2879,226.579,8.01711132986,299.031,160.56443204,126.086841402,513.19782373,0.999892,2.56139121389,516.279888622,177.327,364.49769943,2146.5163797,-18.2275398679,88.7379184622,299.323,299.029568573,307.837,299.236149066,-301.292,2879
2880,226.602,8.17393799028,299.037,394.458850064,300.490818992,1295.95052757,0.999871,-36.2184477547,194.76977059,177.325,47.223027497,1863.5547956,8.80205004486,18.5369312737,299.317,299.035199017,300.724,299.225358996,-301.288,2880
2881,226.64,8.15322862937,299.214,20.4582364655,19.7805475627,92.0048253953,0.999884,3.59310665959,93.7172667737,177.317,29.7286888646,738.925938743,-7.64324155586,15.5738151901,299.478,299.22698826,305.765,299.418380099,-301.433,2881
2882,226.67,8.28312685467,299.16,176.839985442,172.845841508,540.213904231,0.999875,14.8633916393,101.116478143,177.335,37.025016288,1367.47066599,1.76990362913,23.7103888039,299.465,299.16119707,312.955,299.383436923,-301.29,2882
2883,226.684,8.32693027771,298.818,114.379079534,48.1676679867,547.510767309,0.999892,11.9432057288,96.0185878602,177.392,55.0601312799,1020.49041033,-5.23132472203,34.8720624288,299.121,298.824602431,308.412,299.036061346,-300.909,2883
2884,226.715,8.14679262109,298.651,64.8183534745,47.3401291723,252.675582765,0.99985,11.856563269,324.507633799,177.404,260.938122683,1337.77308866,-0.314006746342,88.362276272,298.979,298.64852425,292.852,298.881038122,-300.691,2884
2885,226.769,8.2082073545,298.32,358.974212244,138.333291818,1271.67558101,0.99988,9.43752614288,793.681978426,177.399,695.187184577,4427.94132777,-6.13102228463,134.825711941,298.642,298.330029539,299.95,298.566503326,-300.495,2885
2886,226.798,8.30678183363,298.214,548.855298549,468.608369802,1474.31981541,0.999941,6.3714284379,1552.92969042,177.458,1505.05722608,4248.3678532,-2.86107968921,105.227020487,298.535,298.20619227,317.696,298.453574954,-300.479,2886
2887,226.815,8.2362631097,297.899,797.01853986,969.605667272,2038.73250622,0.999133,11.7942764301,1681.48263143,177.515,2156.41404423,4280.87733078,125.876141949,153.284707161,298.209,297.900534244,302.464,298.11803301,-300.245,2887
2888,226.853,8.24551446459,298.005,905.304966415,1131.28988844,2036.59485486,0.999744,516.10421823,1332.09109865,177.554,2733.03742177,4308.68368503,225.984922028,209.784391175,298.303,298.005429404,316.373,298.210682149,-300.251,2888
2889,226.857,8.18636532366,298.151,1388.87290133,1390.32849015,3335.45772107,0.999892,1458.54825108,969.356759203,177.595,2986.85175823,4775.6824326,181.530705243,221.633882016,298.452,298.158713723,309.114,298.380474824,-300.452,2889
2890,226.888,8.08804139127,298.508,409.541169342,381.142384804,953.717419615,0.999892,431.715285862,1339.22005837,177.649,2316.58724443,4514.21578747,19.327877435,199.998395972,298.789,298.50524187,298.865,298.70172587,-300.762,2890
2891,226.913,8.07197171235,298.162,549.127804565,559.652528717,1675.77902969,0.999933,18.5072338494,1578.73582231,177.669,2181.78714163,4150.10273834,6.13484626518,146.86107837,298.441,298.170214124,299.869,298.38157854,-300.494,2891
2892,226.953,8.11655850646,297.731,782.626438038,1073.14441966,2012.54295683,0.999799,115.65681237,1270.76951472,177.677,1796.23357067,4371.51327108,96.5881657732,172.738508399,297.991,297.73815756,312.548,297.899099671,-300.031,2892
2893,226.967,8.08456508122,297.98,477.77870295,455.983009977,1085.54945543,0.999683,-4.42979122071,1246.20984796,177.712,1287.36220673,4677.99091533,17.0281660041,130.98773023,298.251,297.974139708,298.464,298.142388085,-300.336,2893
2894,227.004,8.17059725912,298.137,304.771422438,256.600714961,826.93854366,0.999757,519.385213749,1152.47289164,177.724,2328.80960991,4288.1440008,-6.64290960655,207.758394587,298.405,298.144012074,311.18,298.323809646,-300.447,2894
2895,227.053,8.03998215122,298.158,332.709003505,273.823756699,1053.37648502,0.99995,229.69454053,1331.88617841,177.723,2062.46984248,4400.2877757,19.6471869336,243.172395344,298.415,298.16451034,290.519,298.351081694,-300.452,2895
2896,227.074,8.06338360464,298.191,421.290617698,275.888900351,1208.68329579,0.999855,-6.78727446887,1028.4696576,177.768,2543.9340888,3915.14348079,20.7038908856,177.830737329,298.483,298.192107353,296.007,298.378674992,-300.635,2896
2897,227.126,8.03465437255,298.677,515.687251564,401.976089717,1521.13311954,0.99988,176.73846659,1126.53127039,177.783,1179.46174125,3795.39319734,-11.2201258183,151.458910708,298.944,298.680205275,305.596,298.86155127,-300.99,2897
2898,227.172,8.08049098915,298.318,288.987962647,543.865660039,1051.07136792,0.999841,236.19399093,1372.50466389,177.832,2348.80799549,4315.68781578,196.630301089,191.300848356,298.566,298.319134044,307.409,298.493789525,-300.684,2898
2899,227.218,8.16151976908,297.896,1093.60213693,694.603330836,2588.64095873,0.999873,78.1213030596,1327.27263955,177.844,1736.68258689,4385.29196961,46.6763306461,201.173263711,298.161,297.902838299,314.709,298.080913415,-300.21,2899
2900,227.249,8.01110771767,298.049,298.269700341,218.853246026,903.704099603,0.999615,293.086890419,1248.32610891,177.871,1822.27250527,4579.40223028,-0.301534891955,210.313888373,298.293,298.04825331,287.41,298.204119198,-300.386,2900
2901,227.28,7.96781947835,298.234,263.641661842,474.184715544,687.531094626,0.999372,80.0666401081,827.682476408,177.914,638.136227848,4521.62859572,102.704274049,139.664313951,298.508,298.239078304,290.995,298.425555469,-300.551,2901
2902,227.32,8.00273401045,298.361,546.126710502,424.636883842,1790.08851306,0.999542,32.1711274522,407.808764939,177.924,693.400364933,1736.90665177,51.2298149869,170.284854062,298.615,298.366082598,305.755,298.541074938,-300.611,2902
2903,227.38,8.15474092019,297.983,143.376954018,242.306621068,484.984293882,0.999922,-5.31649018181,294.726439092,177.924,315.462821209,1489.05103038,68.1284453953,110.936985742,298.243,297.978796633,309.137,298.156955067,-300.075,2903
2904,227.415,8.16984779894,298.266,252.264664532,365.691361075,676.552310903,0.99989,393.632559313,733.618200709,177.992,1894.74486834,3492.07275936,-4.52447507091,237.381626308,298.54,298.275917865,312.14,298.473446081,-300.49,2904
2905,227.431,8.05228427887,298.258,550.136742413,1023.06664577,1573.20338819,0.999912,139.419712209,1352.3523477,178.0,2080.96255224,4326.16707462,472.92990336,220.340959112,298.544,298.253661456,299.661,298.429735984,-300.641,2905
2906,227.468,8.10438802409,297.854,359.430173541,1302.14167104,1731.35158632,0.999942,142.951010726,1242.55344996,178.009,1817.0727741,4192.42534538,851.69945819,224.57355824,298.093,297.86445495,302.781,298.027566078,-300.168,2906
2907,227.493,8.0030510631,298.018,471.044874533,470.987189076,1274.31336031,0.999895,183.733946058,849.346049749,178.02,1561.77802174,3447.29738154,13.9771312147,209.499394586,298.281,298.010383986,290.781,298.198436135,-300.388,2907
2908,227.525,8.033061079,298.214,746.77891635,635.928796865,1928.71100552,0.999897,224.838373616,915.734075807,178.071,2108.72312128,3814.43938103,179.713247996,251.103724246,298.48,298.217763445,293.177,298.389556452,-300.615,2908
2909,227.543,8.00152017916,298.191,230.081518469,402.46024824,823.075294671,0.999949,222.903147759,949.254450694,178.105,1494.73287796,4073.19531125,33.7034735488,221.41150385,298.464,298.204121331,294.074,298.389659921,-300.638,2909
2910,227.578,8.02733143621,298.324,229.873243395,260.77504321,613.76729954,0.999779,159.776489077,624.592269699,178.154,1203.33773697,2766.37519843,-9.80949297301,212.45581976,298.57,298.325111562,305.738,298.502048321,-300.797,2910
2911,227.603,8.08962190607,298.01,414.16572505,488.749401979,1190.68551287,0.999727,158.953397412,762.969115733,178.194,1224.89897903,3036.74483718,171.235452703,189.901091138,298.283,298.009499604,309.194,298.195246905,-300.433,2911
2912,227.651,7.98300448725,298.516,555.776864223,625.115785747,1252.00883621,0.999926,458.578765818,1085.62073253,178.229,1645.52548613,3823.58148298,-5.23556365892,201.465352475,298.771,298.520760182,296.455,298.677500605,-300.875,2912
2913,227.683,8.03372806185,297.638,309.767674305,296.679509941,906.593667409,0.99988,375.454505616,1212.80323245,178.248,1647.00290571,4218.39513017,106.250362417,204.852180317,297.891,297.637027093,298.938,297.79921468,-300.064,2913
2914,227.717,7.97904951573,298.273,423.075601428,307.020892008,1268.22852684,0.999905,158.687711412,706.949564695,178.276,1131.71052716,2269.436337,-5.93563181449,178.941768364,298.499,298.275909502,291.951,298.415987068,-300.61,2914
2915,227.776,7.90249994056,298.158,289.732774308,430.456781226,924.06828158,0.999884,148.908294791,797.135549335,178.316,848.168319179,2725.05329688,30.0273223908,157.421670662,298.406,298.159752034,291.032,298.322492037,-300.556,2915
2916,227.805,7.96754929002,298.543,316.214989737,278.066442127,970.797991957,0.999861,4.21650229382,396.351814952,178.328,618.794512373,1972.631935,-5.79216448627,202.442575434,298.787,298.543252073,289.175,298.701410902,-300.742,2916
2917,227.832,7.93276466499,298.314,170.432807324,157.390861522,454.267614949,0.999942,262.993298909,609.596989495,178.317,985.179015655,2970.32513468,-10.9844373567,252.933956999,298.557,298.321918875,281.289,298.468003699,-300.467,2917
2918,227.846,8.04969528671,298.184,465.84484378,593.629094625,1250.92829507,0.99995,267.763950925,1240.64026312,178.339,1679.49914437,4305.10408636,226.437977383,232.453990927,298.439,298.189722014,309.719,298.358416497,-300.577,2918
2919,227.867,8.02786075458,297.808,769.375352689,974.636765971,2089.84642315,0.999566,89.2741615737,988.175049443,178.376,1315.10887066,3994.98015889,105.045299524,199.578126216,298.076,297.8059641,315.615,297.968729911,-300.241,2919
2920,227.919,7.98230611945,298.184,670.865308015,557.905553686,1957.14481079,0.999923,453.825215189,881.716939532,178.367,1435.59101891,4152.2902344,4.84661714464,249.169479866,298.428,298.188167252,297.121,298.337601951,-300.574,2920
2921,227.923,7.84710967297,298.216,743.626724517,1202.93696501,2191.54950418,0.99988,860.474943524,892.245196334,178.404,2186.80152744,4310.24315969,398.058652775,224.270926497,298.437,298.219842179,275.567,298.35615251,-300.58,2921
2922,227.936,7.89235405449,298.413,643.912371046,804.051226552,1803.61418591,0.998714,64.7477557874,976.805978136,178.463,1302.20521854,3430.30669652,154.077293173,138.866784281,298.643,298.413949347,295.063,298.553971807,-300.697,2922
2923,227.938,7.89619449059,298.303,339.879324418,440.809385084,891.936607915,0.999645,569.097065026,1010.8207217,178.485,2000.15693063,4021.61909576,45.5457510105,211.350289403,298.523,298.306289207,295.754,298.45166147,-300.58,2923
2924,227.982,7.87430298954,298.34,244.36178949,216.547658692,656.387903992,0.999315,1149.13374535,1024.33279734,178.486,2573.46615425,4091.36965268,1.54923429746,187.031821564,298.574,298.342166571,284.802,298.491086615,-300.605,2924
2925,228.019,7.8928903676,297.651,399.82481638,772.28380331,1275.03364237,0.999591,197.820583003,1237.58361535,178.532,1798.035494,3565.92657371,158.343049694,113.053469244,297.898,297.649718519,296.81,297.81357424,-299.952,2925
2926,228.046,7.9530269625,297.942,313.792479026,456.078692158,998.951301584,0.998317,938.530907549,725.035005557,178.569,1534.14550342,3286.82058732,260.483403655,125.37797077,298.167,297.947680267,305.114,298.084856545,-300.1,2926
2927,228.056,7.97775028045,297.42,183.454614535,698.75667422,996.66799228,0.999738,79.4070425301,535.224621055,178.556,494.779937315,2080.37162378,521.413409405,110.032995632,297.664,297.421395685,302.697,297.564014741,-299.602,2927
2928,228.091,7.88021731708,297.599,317.390073185,348.509042081,939.417268934,0.999482,14.5295691023,750.779667659,178.579,650.177428484,3335.99831956,62.5585602364,91.0219846881,297.825,297.602832482,279.219,297.741225734,-299.778,2928
2929,228.118,7.91944923721,297.041,233.653400524,373.412395211,623.402366757,0.999728,26.4290629861,664.470146878,178.607,623.01274256,2249.796094,134.86935904,104.297877822,297.296,297.043453574,287.678,297.205743083,-299.246,2929
2930,228.173,7.859867441,297.324,289.467476632,450.64852426,770.046449217,0.999732,89.6371502539,777.329614207,178.662,1174.78646631,3097.80931009,-3.45794251127,159.498851335,297.583,297.32842802,283.23,297.492313008,-299.603,2930
2931,228.186,7.92675384863,297.097,543.614950516,413.881210171,1558.64946607,0.999949,66.988044011,952.446455339,178.701,1226.10061149,3602.42142997,-6.77386289494,145.342191012,297.367,297.095904183,305.944,297.256775177,-299.379,2931
2932,228.257,7.81828794424,297.284,469.151789261,317.086869946,1484.61394027,0.999896,339.277909663,989.622542516,178.756,1689.59207231,3780.47765587,-7.59703712588,203.102529087,297.52,297.286719746,277.027,297.437741759,-299.561,2932
2933,228.284,7.86461334671,296.921,467.002690995,313.915188306,1331.93857082,0.999925,127.537751395,734.631105012,178.777,813.123777788,4201.08521235,-7.80000081449,199.724091183,297.176,296.921543592,294.283,297.076294899,-299.137,2933
2934,228.3,7.94570743302,296.75,939.892685989,528.060654959,2786.30946843,0.999937,142.474167955,527.755722172,178.804,649.035333494,2694.77940391,-7.44771669496,186.530322669,296.98,296.743089933,302.342,296.892320921,-299.047,2934
2935,228.326,7.91364241182,296.92,457.92609698,350.022577454,1161.706813,0.999893,85.4663983419,532.81056448,178.84,695.62844959,2437.05934527,-11.3305891186,167.483927178,297.173,296.937140039,287.489,297.099415835,-299.197,2935
2936,228.37,7.92628734268,297.025,438.106212942,252.861148145,1305.39907649,1.0,-7.52936344937,0.0645784092127,178.896,-7.38608429859,-7.17936227346,-8.35206494967,-7.11179671676,297.27,297.0192322,288.317,297.181663749,-299.387,2936
2937,228.39,7.90117441267,297.054,356.076434736,318.56592454,932.802854035,0.999824,155.59906052,944.585139829,178.918,847.356130001,4058.93601771,-4.51807046219,169.392301826,297.301,297.061257402,283.582,297.218196308,-299.517,2937
2938,228.419,7.81228718986,296.846,372.334689472,376.3476737,1122.14522244,0.999915,249.078217431,753.838680559,178.954,621.349384947,3868.56051688,0.121432268853,158.71524303,297.098,296.854556815,273.619,296.998668794,-299.229,2938
2939,228.464,7.86970031495,297.153,448.475703572,837.054227829,1190.8786412,0.999882,340.069854397,1368.16436385,178.983,2599.58709135,4389.95249418,204.289086066,237.391943403,297.412,297.158021499,284.839,297.326735976,-299.532,2939
2940,228.527,7.89280861244,297.056,419.080017539,773.158197404,1334.08295227,0.999848,25.8807025783,1191.00951414,179.008,1210.1507766,3604.7293016,193.177649696,138.595271534,297.31,297.060391083,292.558,297.217566543,-299.486,2940
2941,228.559,7.8877339741,296.957,662.633735357,530.804277637,1618.13776256,0.999876,466.561643564,1140.39861001,179.033,2376.90911163,3621.05716083,-7.88424869348,183.478550471,297.198,296.959201404,300.003,297.105410014,-299.315,2941
2942,228.603,7.85611907454,297.173,292.329179531,934.246685617,1226.57586515,0.999885,1036.29103584,914.550879903,179.086,1995.14112039,3707.31887613,641.917506086,154.604900749,297.405,297.175362178,295.892,297.31069936,-299.453,2942
2943,228.644,7.87234442234,296.984,735.000126094,831.213704847,1920.61704234,0.999891,196.58113558,1446.01721991,179.093,2513.84527762,4295.31541453,100.744305184,178.279979708,297.204,296.992722218,300.739,297.132079184,-299.316,2943
2944,228.66,7.82285697722,296.582,445.627967091,454.913319927,1304.4327715,0.999847,449.77628923,1217.93491992,179.109,2859.70505884,4202.51871026,-10.3766531893,206.016188968,296.805,296.585929523,288.5,296.715440498,-298.937,2944
2945,228.702,7.77326253265,296.891,342.99914651,464.937482696,830.986556873,0.9999,224.139779133,1482.48210489,179.136,2076.10376696,4327.13590543,2.45637894046,191.723593495,297.116,296.895164057,279.53,297.021121737,-299.142,2945
2946,228.716,7.75005552101,296.708,676.865114795,602.891985113,1574.90137368,0.999917,985.137301748,1088.79835988,179.149,3060.4049122,4434.87455037,-8.60091899291,243.335959715,296.947,296.705949915,276.172,296.858610907,-298.963,2946
2947,228.766,7.87562347051,297.052,488.553805693,307.020041375,1378.12184351,0.99991,94.6443374419,979.006042611,179.174,2115.24072962,4180.09555178,-6.953382903,219.723747819,297.28,297.062401904,286.217,297.209689523,-299.348,2947
2948,228.788,7.69537690793,297.095,219.17193952,659.480034736,884.108207458,0.999914,289.160934366,1115.99852795,179.2,1913.91122601,4775.10950104,260.232427715,238.508409763,297.32,297.093369954,264.98,297.223273758,-299.297,2948
2949,228.822,7.81862540759,296.933,613.910456061,760.079107576,1396.3085255,0.999761,58.1675114957,1230.8002604,179.225,1707.36557549,4097.60310596,66.6999196228,193.670018269,297.139,296.944061769,287.21,297.059511251,-299.113,2949
2950,228.847,7.75697777714,296.511,442.083561134,317.858471701,1104.11292975,0.999887,257.225367236,1045.51345544,179.233,1780.94843591,3687.21678821,-7.37987915677,179.306381591,296.726,296.508099479,277.029,296.624484387,-298.697,2950
2951,228.907,7.86869877961,296.494,271.794106142,471.103687353,835.204237648,0.999613,427.609611585,818.932070721,179.253,1980.85955404,3692.19632196,11.0455194001,202.021645874,296.723,296.506208379,289.021,296.622125991,-298.781,2951
2952,228.937,7.8790391857,296.566,476.878303943,1139.39889657,1803.07439452,0.999944,235.637634205,1260.47767785,179.268,1892.33181683,4500.91967493,703.780127063,205.557301099,296.777,296.554200731,305.649,296.679000011,-298.725,2952
