AverageAbsY,AverageQLoss,Iteration,MinReturn,AverageQ,AverageY,AverageAbsQ,QFunRegParamNorm,PolicyRegParamNorm,MaxReturn,AverageReturn,StdReturn,AverageEsReturn,AverageDiscountedReturn,MinEsReturn,MaxEsReturn,AverageAction,Epoch,AveragePolicySurr,AverageAbsQYDiff,StdEsReturn
276.47212794,194.039,218,1384.40225453,276.404,276.420496301,276.63,103.314,60.5409,3216.11992283,2506.33865712,619.015549752,300.684540689,209.99709969,21.027804284,857.513319053,0.791896,218,-282.077,5.54404438346,299.089351998
277.874701417,205.555,219,376.661282063,277.823,277.832870393,278.015,103.562,60.6083,2121.27547297,1050.46297693,344.316025843,194.741263774,214.165976577,4.35198945325,769.818193509,0.811938,219,-283.532,5.63256136498,203.620807617
278.089142446,185.061,220,657.522636868,278.011,278.039193989,278.23,103.712,60.7424,2519.64466874,1702.28142618,499.899116995,371.319745938,220.382019264,65.6342654195,1059.34300827,0.801127,220,-283.55,5.39286529806,363.416777867
278.823066615,206.412,221,355.5566985,278.782,278.772678852,278.963,103.936,60.8027,1588.39216654,786.011650386,327.386140248,246.107252355,202.875906541,5.23103973624,673.868530345,0.780672,221,-284.339,5.55006694674,233.159239188
279.620330612,188.176,222,99.8636484299,279.533,279.566425617,279.779,104.186,60.9066,2602.92702509,2164.27623536,667.716732905,281.081122765,178.567628998,2.76994307078,580.448943495,0.826806,222,-285.018,5.50285943641,246.580070111
279.955587225,204.845,223,895.433765264,279.866,279.893017713,280.067,104.459,60.9984,2466.50595181,1392.50133079,454.200449645,138.105847429,219.674132772,7.52292034398,661.193789606,0.807917,223,-285.469,5.57638386192,171.408116386
280.509581018,178.608,224,960.990310868,280.446,280.46060704,280.659,104.643,61.094,3048.71785182,1569.99305029,423.163563841,144.652779959,212.059415377,7.49211344434,478.298821067,0.831987,224,-286.1,5.30171511766,141.694233427
281.273520632,198.824,225,51.1120038891,281.213,281.228978045,281.425,104.89,61.1665,1077.3117989,476.417494291,269.273682659,251.96122363,165.439840337,12.285600146,727.855375161,0.789074,225,-286.861,5.56014080059,232.345140547
282.009737673,182.874,226,950.359227758,281.953,281.967801687,282.151,105.101,61.2275,1659.12656791,1297.20166304,203.965583078,235.429369841,237.689232306,12.0701049678,542.488945412,0.768761,226,-287.582,5.42268122417,192.748902417
282.245156427,211.178,227,1893.06101865,282.171,282.184151685,282.402,105.364,61.3741,3065.35034241,2591.91922566,380.539524678,254.626355456,191.944319452,6.28592842623,594.422729051,0.787258,227,-287.561,5.61925840598,208.851505293
283.177194866,206.629,228,2044.17801588,283.115,283.126484588,283.35,105.549,61.476,2725.5941319,2539.13555008,174.703733121,170.452240201,217.919350343,9.11157501615,561.788882064,0.799003,228,-288.563,5.57603374864,174.3280848
283.241064771,199.424,229,158.635817553,283.182,283.196353606,283.408,105.749,61.5837,1847.13554023,437.572807634,247.841174988,219.683200718,175.050825431,10.8348435712,819.829795362,0.78647,229,-288.719,5.54363222675,230.194390706
283.061099034,191.983,230,136.85786235,282.994,283.007749481,283.214,106.024,61.7056,2936.7235136,809.356678071,993.165019749,291.9372409,157.014390243,32.99060437,571.489906095,0.763138,230,-288.619,5.59389250978,181.350209135
283.928650284,211.681,231,162.562206899,283.855,283.861510595,284.113,106.258,61.7855,2621.33160446,638.075149776,688.353192686,311.462302274,170.335612685,6.23972746617,696.656526362,0.798258,231,-289.374,5.60054270061,212.297444869
285.264684203,192.136,232,1011.83194323,285.174,285.203142781,285.426,106.434,61.8908,2455.90031691,1416.21825613,343.000837001,133.776091589,205.008920591,5.7339011698,499.529653705,0.779904,232,-290.759,5.53673327605,156.655484433
285.191564703,220.924,233,2042.97020497,285.141,285.15481365,285.325,106.648,61.9911,2673.20125647,2391.99928413,180.282828277,334.130524118,189.941431444,7.98788265732,929.209975821,0.760465,233,-290.716,5.72553470556,251.289400169
285.875715572,203.984,234,389.080949713,285.812,285.832340474,286.051,106.918,62.1167,1299.49628674,744.582344199,176.48117957,191.091066524,168.816927772,2.68725232882,875.445864992,0.797237,234,-291.364,5.5866971869,281.553744383
286.685885001,192.105,235,654.709250734,286.613,286.633932717,286.861,107.138,62.2358,1245.50885968,971.181758228,147.666369598,259.569092953,216.859586904,7.95248956283,854.691678648,0.766774,235,-292.056,5.54929829423,268.601317436
286.338584187,234.039,236,632.22582511,286.272,286.279537531,286.498,107.368,62.3177,3300.33204631,2425.99679772,823.401191723,165.388688692,216.626602996,9.49960809608,709.239418701,0.758497,236,-291.941,5.8311590966,199.776275283
287.568192033,224.853,237,1431.75399002,287.487,287.500824823,287.745,107.537,62.4413,2707.71850041,2129.85279656,476.770505606,448.560179455,195.914430778,116.027336487,1151.38512712,0.763268,237,-293.161,5.81188041364,339.093245738
288.26599456,229.452,238,2170.78600257,288.203,288.222189947,288.426,107.75,62.5272,2461.16923548,2303.57760508,88.4247195868,212.955119925,209.99703692,6.14511800587,883.684046901,0.715977,238,-293.768,5.82654776214,258.724446607
288.505112371,206.123,239,974.851639011,288.444,288.455938456,288.676,107.944,62.6181,2968.70241856,2480.34661752,582.540068028,131.060559069,210.669080235,10.1946191837,479.959140528,0.768221,239,-294.033,5.62748786633,140.216582893
288.643204245,233.012,240,254.4905646,288.57,288.593892076,288.793,108.159,62.7362,2166.69308831,666.420334341,710.584769782,200.232399206,151.480129598,8.8249792291,603.332240223,0.764871,240,-294.212,5.6728546093,192.609389728
289.477105255,207.79,241,237.055849306,289.416,289.433622833,289.662,108.339,62.8391,2048.28889009,737.50492517,701.715127467,193.159840786,156.464044805,5.92094909673,557.202126724,0.770169,241,-295.014,5.65407048326,166.775175179
289.726551894,218.789,242,212.044115321,289.654,289.67463044,289.883,108.56,62.8914,1472.51281724,338.869069603,269.832348731,107.584105277,140.364380467,6.66384809695,515.993421326,0.777282,242,-295.365,5.76316672342,126.239826358
290.778498304,214.362,243,273.17644401,290.731,290.724702947,290.958,108.791,63.0072,2628.12945365,1402.37133722,1056.22542299,155.118709021,172.86180356,6.24954763658,546.672071597,0.790794,243,-296.413,5.62387338692,165.666679723
291.230990243,234.011,244,1968.17227754,291.156,291.184885124,291.38,109.026,63.0982,2218.65611694,2129.35591457,66.03342845,176.907743178,177.736019946,6.55398764786,789.872093433,0.817167,244,-296.782,5.79059353213,229.782337976
291.731908138,214.9,245,287.119127988,291.681,291.694629305,291.902,109.251,63.1944,2343.72757218,1126.31410664,784.519221007,202.230020394,176.867476198,11.3257841176,677.893120995,0.816216,245,-297.242,5.72833830773,194.668114682
292.369252405,208.123,246,226.892935912,292.308,292.314775642,292.538,109.456,63.3121,2630.42100869,1960.77187097,942.634385052,194.171039906,198.352551907,4.92397879372,419.36696773,0.784208,246,-297.713,5.63702392814,154.519349275
292.878060167,210.018,247,1866.67645565,292.819,292.834461045,293.033,109.673,63.4151,2301.85007747,2139.34748733,107.153652511,221.296206091,190.13837725,12.1434130492,617.792214058,0.778012,247,-298.309,5.65580798543,230.314745109
293.524796386,194.932,248,264.668400719,293.454,293.469071628,293.678,109.895,63.5003,2297.02604914,588.169982864,538.931436969,118.717302051,166.892856383,4.15474369693,426.968901838,0.78502,248,-299.002,5.58279072681,124.91187547
294.193721332,230.692,249,280.619343205,294.128,294.155179191,294.357,110.11,63.5909,2465.27682598,1003.19239846,970.557591983,206.397241868,168.354995551,4.33994687249,619.851225175,0.809278,249,-299.649,5.77189279561,210.532878213
295.007715062,201.68,250,197.733367902,294.951,294.961258062,295.143,110.331,63.6771,927.867119463,307.370739575,132.366453107,187.975988129,110.017197763,5.593112462,421.926433122,0.774076,250,-300.377,5.51626127047,144.915572941
295.368136363,215.847,251,257.460132999,295.292,295.304995983,295.532,110.503,63.7583,2466.95930086,691.380637492,791.818215326,160.632238636,161.975565737,6.90136675021,692.032530935,0.81528,251,-300.916,5.7127545503,201.192706277
295.322475723,242.578,252,244.912107539,295.261,295.280545829,295.523,110.638,63.8807,2411.94046524,643.665860392,613.393620791,267.059814891,151.446956396,4.32093586938,594.79314055,0.837256,252,-300.769,5.87269758319,188.398662039
296.10352956,217.471,253,241.055531319,296.038,296.052001644,296.276,110.891,63.9946,2448.39476946,1141.43376766,940.549013789,214.818850607,156.775942811,7.39980229286,655.34736848,0.825236,253,-301.547,5.70727745723,196.114281591
296.846803731,228.555,254,184.195700113,296.785,296.801501002,297.026,111.105,64.0975,2701.84773306,1925.38013936,731.279096712,215.659696998,187.534831938,5.76237190298,515.460653972,0.820183,254,-302.362,5.84322659269,162.122697638
297.566878713,227.872,255,272.272450496,297.489,297.512597302,297.714,111.342,64.2113,2895.5681772,1419.14955066,757.056742174,398.155868611,205.134185444,78.5718564191,859.52661506,0.802713,255,-303.102,5.77350260675,288.498471022
297.794643424,204.278,256,322.155455187,297.744,297.756435219,297.984,111.553,64.2822,3074.15479994,1833.53619548,842.627760128,163.530861803,208.861630466,5.72857825322,576.654138364,0.799209,256,-303.345,5.61980546087,160.848445988
298.346487482,235.505,257,260.664662103,298.276,298.289851233,298.543,111.765,64.3729,2646.45192761,824.22256052,572.530808466,303.552328883,175.32141282,32.9720876086,572.949581766,0.833607,257,-303.997,5.90679093535,182.502222004
299.355708278,218.458,258,281.718902232,299.272,299.295203751,299.488,111.984,64.4662,2787.29369068,1833.65421839,872.140591454,237.841907426,186.715344604,7.96299393802,740.259040852,0.832309,258,-304.862,5.82164893372,281.440429411
299.76575831,232.015,259,268.054258865,299.706,299.723994763,299.948,112.18,64.5182,2688.36538392,1849.54255766,820.76829345,282.647885371,212.473200537,10.5100243446,653.241445962,0.817675,259,-305.329,5.82080340563,233.710701037
300.231294335,228.752,260,287.76994617,300.177,300.187903956,300.405,112.443,64.6066,2588.63889452,1813.50573171,984.501448509,252.359539103,192.422797493,8.21842937773,678.539583399,0.826485,260,-305.893,5.81074545249,269.813740465
300.978331736,279.197,261,258.094383443,300.921,300.94336826,301.174,112.7,64.7586,2451.43104004,1058.19929719,726.114711459,204.508782016,182.902904653,7.1105664229,605.722799422,0.841009,261,-306.769,6.13369500643,214.153517454
301.108266017,241.767,262,280.778605495,301.031,301.048711987,301.293,112.883,64.8307,2772.17857987,1223.10060105,920.670322157,388.660475223,190.542370222,131.477025636,678.83773951,0.799104,262,-306.8,5.8349769712,214.478487233
302.171572398,217.145,263,2142.13956694,302.112,302.119204072,302.349,113.106,64.9175,2326.87143048,2248.17554535,52.5159206782,487.203611064,197.472343874,91.9715323537,1685.25011095,0.828624,263,-307.774,5.72906141872,607.748045852
302.930736301,215.177,264,2277.11834852,302.871,302.885080033,303.1,113.315,65.0037,2516.00744566,2417.93047772,65.1351988584,259.748821218,213.68742729,9.30363861384,680.855278217,0.840728,264,-308.546,5.79184696831,226.668285692
304.280460042,210.851,265,416.27780995,304.19,304.224806995,304.466,113.489,65.108,2378.64752096,1352.73637609,732.626785258,220.142618645,195.535431864,7.32067368562,649.619056601,0.840858,265,-309.697,5.85097688734,186.579440883
303.833756347,232.725,266,761.077280603,303.771,303.772084521,304.041,113.755,65.2003,2667.05722586,1529.68579438,603.515939413,324.561296646,220.419601254,7.44051959545,1187.62575509,0.804213,266,-309.377,5.85809262367,401.185402379
304.011972324,226.379,267,718.543712796,303.963,303.979667932,304.187,114.008,65.2727,2001.58652629,1165.58016901,381.510028555,429.005757285,221.406842074,4.86721779623,841.488686066,0.789703,267,-309.71,5.86583827051,281.945995395
305.248324542,240.166,268,1162.49746372,305.198,305.203343425,305.445,114.233,65.3742,2769.74262033,2406.48975015,543.708450038,322.425155162,213.807927282,8.93453253142,714.185800701,0.790493,268,-310.85,5.94663141778,222.406249666
305.292077279,239.383,269,891.214433133,305.217,305.240993916,305.523,114.393,65.462,2773.23458361,1449.40420552,543.048804746,230.461926663,229.118548566,10.1403171833,828.010029535,0.762732,269,-310.95,5.99640562649,245.596306539
306.881993598,225.066,270,2373.76715049,306.812,306.830227796,307.062,114.569,65.5391,2969.03263794,2814.76711446,156.303146769,178.831553922,221.907835086,7.19018589151,524.800168108,0.790905,270,-312.291,5.84830450004,189.712134426
306.89322476,228.547,271,413.172324653,306.83,306.841368792,307.076,114.8,65.6787,2213.91889973,729.384228379,291.204773306,249.291743913,212.743695521,6.1697259927,707.24082736,0.802046,271,-312.49,5.86530267116,254.072106805
307.591044838,220.686,272,721.255995738,307.531,307.546351909,307.815,114.993,65.7746,2902.97223719,1966.17536892,758.760566011,358.856163247,245.435531182,7.81681061643,1054.4988378,0.790745,272,-313.112,5.82145627448,355.695156696
308.073787619,233.154,273,497.719697319,308.007,308.026238183,308.255,115.229,65.9065,1892.0249578,813.995756216,288.503651502,177.754017663,214.299041088,5.28413087456,579.567443812,0.780859,273,-313.358,5.88249145543,180.851315543
307.505689944,259.3,274,771.469701039,307.434,307.443165963,307.703,115.478,65.967,2726.97076573,1565.48956988,547.005308946,175.670871049,236.408578531,5.97246568425,607.633972728,0.781028,274,-313.006,5.98050211195,203.971988764
308.522951949,263.458,275,754.785281588,308.463,308.483907096,308.717,115.602,66.0396,2753.88602321,1669.63948109,514.104476872,288.621235429,234.507062905,5.44235608129,1120.07398563,0.773245,275,-314.041,5.98672629389,368.243439637
308.581258975,218.272,276,2051.82100566,308.497,308.520815622,308.789,115.835,66.1112,3239.07823324,2833.55443127,399.513141407,247.63721944,256.633440178,11.7376602406,807.23803982,0.788047,276,-314.232,5.89877641256,237.140224837
309.060618741,226.737,277,1050.70599278,308.999,309.001214409,309.268,115.993,66.1996,3004.68965166,2672.53030113,529.445457959,321.803043986,240.653274638,5.79462157683,1290.89952782,0.786842,277,-314.509,5.93351029927,408.772052644
309.276998141,247.942,278,265.492947105,309.174,309.203705445,309.437,116.201,66.3112,3095.40644096,1101.09329069,1090.76041853,334.026592788,181.36101993,6.96164878448,1369.80211841,0.81288,278,-314.79,5.92691127779,426.182566856
309.745950115,238.925,279,449.601720502,309.659,309.663108037,309.961,116.379,66.3478,1023.6042248,683.920014495,122.722718369,224.370064227,219.418262596,12.550223869,602.443860309,0.782928,279,-315.26,6.02687925227,167.0613461
310.121445075,267.78,280,773.239414314,310.059,310.073363174,310.321,116.63,66.4252,2375.46441392,1423.54777683,377.618546981,336.012229249,247.09018822,14.8644299854,721.579360228,0.786155,280,-315.796,6.10378984326,291.461630315
311.463947126,228.484,281,271.231175407,311.386,311.403129261,311.653,116.778,66.521,2625.31805776,953.787025935,597.907880431,219.925614016,213.600642181,5.24595754448,530.923278117,0.774115,281,-316.942,5.91899408688,172.693635389
310.772465312,264.973,282,674.531084017,310.699,310.726389461,310.963,116.959,66.584,2192.52847144,1287.41587236,347.799882679,352.739941242,230.314521337,6.61001490271,1202.61575071,0.783437,282,-316.261,6.11517159879,418.972077084
311.329539282,224.962,283,246.880646387,311.258,311.270413276,311.53,117.117,66.708,1331.72219925,775.837699726,339.429959957,222.10255875,205.642146587,5.14603332687,691.27433304,0.799898,283,-316.881,5.93542514299,251.103573923
312.093186664,232.744,284,93.7664525961,312.022,312.02323767,312.306,117.344,66.7668,3193.03529893,1982.8768557,791.858881045,210.084865204,220.938930815,7.10250883092,504.972927088,0.784155,284,-317.672,5.90495310037,165.569852144
312.466252488,255.409,285,800.20161183,312.37,312.4015416,312.635,117.543,66.8538,1677.60745559,1114.23948549,252.361378554,462.455999626,224.230045932,4.01696905762,792.376162256,0.801963,285,-317.979,6.1493833292,282.128419079
312.259389932,212.222,286,700.853874658,312.185,312.196770904,312.445,117.772,66.9376,2660.34517875,1256.69490262,688.001151511,434.853554727,221.059913716,18.1990310572,788.172319279,0.784775,286,-317.559,5.72841279223,260.812670134
312.559803898,257.853,287,403.841858748,312.49,312.509663425,312.772,117.949,67.0196,1161.73841712,657.094394662,156.486436209,180.70999807,205.639110058,6.14856832365,820.422151867,0.823256,287,-317.885,6.01420687501,234.867612963
313.022549834,232.77,288,747.881116004,312.944,312.961746655,313.21,118.167,67.1586,2702.87835668,1478.02732519,511.077325216,263.90518384,221.018459274,8.51600471482,816.202417929,0.788218,288,-318.29,6.02604419164,235.936040286
312.536644239,259.331,289,355.337477961,312.451,312.465818617,312.758,118.352,67.2009,1528.95426725,750.937936765,299.43084914,450.212627338,198.225635767,10.7622247311,1091.61870058,0.787374,289,-317.958,5.96315665123,303.478459171
312.55155524,256.726,290,508.78451337,312.473,312.483694926,312.769,118.524,67.338,1498.78479631,911.703007417,288.863267766,225.545301999,205.420676001,59.1730032471,654.711565051,0.81205,290,-317.963,6.10946808366,190.816964091
313.176190947,234.63,291,656.721374862,313.102,313.129669626,313.364,118.682,67.3856,1973.19654429,1219.8799133,436.978125146,327.692444089,214.420090124,9.36153638809,740.650227538,0.79415,291,-318.499,5.78275741618,250.903163789
313.657343361,226.473,292,669.421252296,313.538,313.555979296,313.831,118.897,67.501,1679.32111609,923.407687045,228.418757751,224.832298112,195.732094197,4.63986563141,789.916135821,0.827301,292,-319.118,5.75985516972,257.173873921
313.740137271,235.394,293,577.215590216,313.646,313.657588288,313.917,119.138,67.5347,2536.90524775,1517.27504707,694.842283149,318.920735416,208.293088857,7.20352913881,856.463621182,0.806262,293,-319.173,5.83969333302,292.898643787
314.525259957,239.775,294,293.586987725,314.445,314.45346531,314.708,119.339,67.599,2399.70678759,1187.83486851,560.813502862,273.894204453,194.754511948,11.6615823083,737.099964998,0.791695,294,-320.013,5.84435847725,257.407274452
314.681213298,236.208,295,488.51304707,314.592,314.597125361,314.874,119.521,67.7383,2396.13987858,943.092837322,401.969042997,295.704789792,203.215973061,9.41002313877,896.04248038,0.800808,295,-320.025,5.81713668679,299.657568994
314.530502861,254.099,296,743.698340331,314.428,314.453745491,314.732,119.717,67.8455,2888.67598084,1614.89295147,655.739700353,340.825232721,206.077127632,6.2765364895,595.997356355,0.777586,296,-319.961,6.00903848344,236.446563548
315.056537993,255.066,297,716.797646296,314.974,314.986565193,315.244,119.9,67.9631,2683.1361413,1383.50123232,565.205769988,331.430833597,211.942808863,6.76022787339,1483.26490724,0.799156,297,-320.63,5.97242426734,520.733370032
314.731258911,245.261,298,250.048710729,314.667,314.677635065,314.924,120.074,68.0445,1128.5542993,608.028042679,272.10520399,279.224936919,189.38633421,8.35304562047,848.982095823,0.81908,298,-320.168,6.04527897267,250.591935316
314.998595968,224.098,299,278.167571233,314.902,314.926008998,315.197,120.295,68.166,3185.37037354,1478.01099721,731.534031339,488.794004226,222.37586838,119.768715226,882.853636864,0.799186,299,-320.402,5.79707610966,248.014301187
315.458673261,226.255,300,229.234670588,315.409,315.399301382,315.681,120.457,68.275,2087.51401295,923.834640919,511.051909818,188.58213302,179.098203102,7.55023598586,512.24246348,0.808357,300,-320.848,5.8997267158,167.538493145
316.457698068,229.017,301,282.486602564,316.357,316.388432422,316.63,120.552,68.3402,2285.96748989,1125.49015375,516.86798217,222.972895652,203.476295209,4.78626067046,813.089235861,0.784846,301,-321.877,5.88873463067,248.873719496
316.820681745,208.107,302,359.648468172,316.745,316.751817684,317.018,120.728,68.433,2168.78338444,1304.98866073,481.420328693,312.763070119,166.496037138,50.7366042118,520.908702992,0.786613,302,-322.101,5.68091844681,163.766912581
316.247302669,264.258,303,291.460499317,316.179,316.174844632,316.481,120.908,68.5374,2757.5231998,1471.69176934,704.184507924,128.583023679,193.492114356,5.4198843848,681.038486117,0.768117,303,-321.877,6.0173751119,166.930696585
316.655021713,248.263,304,311.326077569,316.545,316.569287232,316.829,121.116,68.6225,1679.67020808,876.150430898,322.846052672,192.26232636,203.284366263,5.18280387548,505.510663013,0.792482,304,-321.957,5.88723118132,158.155698576
317.579713593,234.349,305,273.80237188,317.499,317.503924899,317.81,121.241,68.7445,2772.48305637,1591.98350941,597.089920889,393.336172655,211.718163667,12.0197874078,1397.92168366,0.762709,305,-322.966,5.75971231904,492.021555069
316.60099561,253.491,306,217.214159898,316.517,316.540577133,316.828,121.405,68.8276,2944.73787934,1088.26654969,858.963521593,227.672937208,173.867073675,92.5669838419,477.711202231,0.787686,306,-321.839,5.89982712635,116.5446709
317.797355593,243.41,307,246.664715389,317.732,317.741023649,318.001,121.609,68.9352,3501.31126621,1260.23066066,824.206560185,241.658204899,216.636600717,6.94427253627,709.557717769,0.798511,307,-323.134,5.96656499805,229.115889809
317.23976961,245.618,308,139.912055405,317.193,317.201120069,317.447,121.788,69.0264,2249.88950904,528.12068331,511.313159502,318.569875812,146.657546401,11.1726975713,909.276538675,0.824109,308,-322.614,5.88391634516,295.044746579
317.755386862,211.547,309,233.08736355,317.682,317.690629292,317.951,122.034,69.1163,1801.51322218,563.954279961,428.081844508,185.265673374,172.653286905,7.90080168381,655.064122805,0.821667,309,-323.223,5.84082888752,179.719906281
318.297171178,235.37,310,250.225076744,318.195,318.223554238,318.469,122.222,69.2002,1916.05529968,871.3549398,500.225047789,268.39689506,170.410957918,94.9072561757,584.500355574,0.837725,310,-323.609,5.78119204068,157.153356858
318.498417936,251.271,311,198.668862976,318.426,318.434430493,318.681,122.376,69.3086,567.40234186,232.438082797,51.727462966,338.016695837,128.238575477,12.5850822613,689.005696324,0.826243,311,-323.935,5.97958906678,253.799574341
318.921383945,287.827,312,238.02228954,318.827,318.836047333,319.117,122.535,69.4031,791.208092232,265.909024342,60.8199904279,135.585997228,140.705773561,3.91779864076,365.303422804,0.842044,312,-324.306,6.09867445932,134.448965862
318.804776642,247.636,313,206.288068638,318.699,318.714292563,318.988,122.713,69.4534,2279.14013951,418.580311305,410.712407701,246.595571398,147.795372315,9.28672513112,504.952257599,0.813532,313,-324.203,5.88507154544,193.168372909
318.800298871,287.725,314,204.626977052,318.715,318.732802644,318.978,122.978,69.5652,2409.87798023,663.466942489,527.791917535,164.062105903,162.416758161,6.18114172477,462.674409076,0.812006,314,-324.218,6.12654313879,137.951742347
319.061263721,259.202,315,249.80641798,318.97,318.988644774,319.261,123.148,69.6911,2938.37913083,589.040056065,650.608042201,184.942931499,162.068052663,6.39490760705,579.707069358,0.792289,315,-324.625,5.99759024161,174.453981462
320.078679432,283.561,316,743.487213263,319.991,320.000282608,320.273,123.339,69.7573,2312.41613226,1501.24692472,514.372741272,331.864115988,199.347886158,9.68607686732,639.419365929,0.806254,316,-325.439,6.09220791133,237.530055483
319.928305991,248.005,317,179.874498603,319.845,319.857315013,320.15,123.469,69.8395,2273.72630722,961.161355431,722.072025979,186.249097217,175.690484838,10.8691905899,707.935816566,0.801757,317,-325.42,5.90725504966,213.427160947
320.558724152,257.72,318,197.707890415,320.481,320.488692896,320.787,123.619,69.9336,303.497241981,263.568635694,16.2407676277,127.938318088,142.004548611,6.01651542061,906.769824255,0.814084,318,-326.036,6.0339696015,216.75840325
320.218075138,260.897,319,246.475656422,320.097,320.12117441,320.391,123.782,70.0522,1920.49338148,709.036419271,500.762774602,193.938466415,174.220489858,6.03789734902,641.312722152,0.813356,319,-325.625,5.96293647915,181.797877418
321.171600518,250.91,320,146.926876609,321.086,321.095355895,321.399,123.943,70.1071,2550.56913727,796.456464643,668.646713691,177.148154565,178.877485347,7.07897776909,402.555672021,0.803887,320,-326.518,5.91557735554,134.777266287
321.811814409,244.287,321,252.015709832,321.734,321.738541813,322.054,124.049,70.1936,3121.76876723,1009.43611935,959.107156669,129.87960623,175.258352166,8.34581364593,675.540144816,0.78075,321,-327.171,5.95119773995,165.835109001
320.790907692,248.927,322,271.429248987,320.731,320.738232685,320.964,124.289,70.2518,2879.80555815,895.562412354,864.021897675,233.038716314,180.111428812,5.82626133165,673.404163572,0.783472,322,-326.271,5.90170175933,227.184578031
321.694238073,294.035,323,513.543168681,321.584,321.602818322,321.919,124.47,70.3995,2906.32364525,1203.33909,550.77478185,238.929464232,216.976401847,53.6624332588,606.511113342,0.792539,323,-327.09,6.2617070567,181.196239874
321.761755601,237.276,324,882.290049153,321.689,321.689666185,322.009,124.588,70.5303,2859.89130431,1718.27679691,526.323573108,187.839515648,242.406958516,9.26340195478,535.120461108,0.77957,324,-327.047,5.88835532157,164.15947294
321.478352687,236.234,325,582.638240869,321.389,321.40588221,321.667,124.817,70.5515,2286.54847655,1207.47106984,496.68014324,305.346336625,216.264471122,9.96649911166,799.527933847,0.806472,325,-326.711,5.94923668304,271.972910449
322.302351186,276.174,326,870.941578981,322.205,322.234683053,322.445,125.001,70.6217,2902.54794901,1706.02935398,744.534579988,138.354694507,241.084896152,8.75059188577,536.938079185,0.770193,326,-327.578,6.08219246219,157.334691591
321.543196622,255.073,327,270.794499985,321.435,321.446248309,321.791,125.207,70.723,2446.36259393,1346.42841219,674.557687848,195.263541813,201.26717931,5.97203901459,420.185874945,0.792971,327,-326.825,6.10217263165,149.272704962
322.004258578,255.395,328,870.142997491,321.894,321.910248674,322.228,125.372,70.8527,3025.5429343,1398.55632159,476.936743198,420.710212605,233.244324835,222.392539105,679.931475975,0.796928,328,-327.486,6.04767244338,174.261003659
323.163529251,261.992,329,749.128180814,323.085,323.086142508,323.358,125.584,70.9324,2571.66733404,1330.14807181,535.317153237,399.035317902,206.067704974,102.968513295,689.950481485,0.794281,329,-328.547,6.15025320282,224.41946791
322.924066759,246.975,330,317.036574913,322.83,322.849049176,323.142,125.744,71.041,1495.72945407,740.669939569,325.562548342,271.153630853,200.167947677,49.2204089934,829.697955258,0.826414,330,-328.381,5.92954295333,235.20405736
323.104595576,268.478,331,478.712311874,323.036,323.045433802,323.357,125.898,71.1494,2804.70923039,1748.03959735,782.253765193,165.346577627,206.549679635,6.53757906916,750.035470592,0.820422,331,-328.513,6.1136519139,213.725000214
323.027319829,260.628,332,485.73009351,322.935,322.950838658,323.258,126.083,71.2608,2047.87641848,1121.5120577,413.573105544,315.483975021,215.067914606,79.4267687922,685.194270658,0.782269,332,-328.315,6.03818489575,203.848567695
322.751545142,256.916,333,440.503472938,322.647,322.67037749,322.983,126.241,71.375,1087.97667912,689.722275058,148.91242626,267.229512249,206.425369813,20.8497815996,658.541931942,0.803351,333,-328.153,6.07289727971,226.345372135
323.545767863,262.395,334,243.741114212,323.477,323.481625233,323.763,126.439,71.4541,1723.04259624,820.81332637,280.733955245,264.914549813,188.894368846,14.540589589,845.031949492,0.802344,334,-329.034,6.06263839343,257.1772485
323.909678804,236.083,335,692.288239939,323.81,323.817658234,324.135,126.602,71.5521,2454.66299759,1655.91993706,660.658307768,320.428173481,214.076316753,35.9510068638,887.437829866,0.790839,335,-329.284,6.00636997809,259.780163963
324.774166347,257.029,336,336.88276553,324.665,324.679809993,324.958,126.799,71.6749,2058.64302852,759.752723121,389.928373613,202.816976159,204.86494175,8.76610394396,1186.32390005,0.797279,336,-329.887,5.94143785568,361.238289091
324.032802643,229.129,337,336.637687615,323.898,323.917295994,324.216,127.049,71.7265,1687.50418845,642.304888707,301.304026313,284.552005984,206.12596718,68.8392024511,518.91551974,0.81631,337,-329.356,5.85667665959,132.908288472
324.160132301,255.531,338,507.222220161,324.09,324.091324281,324.395,127.271,71.7786,1926.37578701,1002.10155553,370.365038526,147.370190934,208.434321126,6.47211407657,659.080762495,0.797672,338,-329.543,6.08450931854,185.069146628
324.517446839,260.165,339,677.306384213,324.412,324.424055405,324.718,127.438,71.8621,2131.47925573,984.25902658,315.381041103,447.698114249,214.983713767,11.2710255954,949.975341882,0.779606,339,-329.772,6.04482026113,370.14878507
324.392571608,268.355,340,349.040863796,324.244,324.263763928,324.618,127.622,71.9625,2439.62453054,1057.80410315,536.537634753,262.822290223,207.52610797,8.47093053395,623.868082404,0.805508,340,-329.516,6.14433929426,214.552494257
324.333093617,244.356,341,205.290298496,324.244,324.25595753,324.521,127.782,72.0067,1405.12355681,672.206473936,302.864005796,210.84068396,199.261765104,7.89749354877,574.224590662,0.785778,341,-329.701,5.89102657182,193.460732902
324.785559033,250.582,342,401.200858173,324.69,324.700582897,324.988,127.927,72.1358,1664.91691093,707.866861419,258.491199847,173.329477403,206.701266727,12.1945838018,687.981131914,0.807572,342,-330.067,5.92214156693,195.95455712
