MinEsReturn,Epoch,MinReturn,MaxEsReturn,AverageY,MaxReturn,AverageEsReturn,AverageReturn,StdReturn,Iteration,AverageDiscountedReturn,QFunRegParamNorm,AverageQ,AverageQLoss,AverageAbsQYDiff,StdEsReturn,AveragePolicySurr,AverageAbsQ,AverageAction,AverageAbsY,PolicyRegParamNorm
13.1468610198,2291,756.368217533,607.895464653,26.4418693802,3119.3518003,238.981424774,1564.23618224,747.716489943,2291,249.752482331,240.064,26.439,1.56079,0.452915633913,164.135265319,-26.6129,26.4514,0.999494,26.4484767441,215.296
6.16905838234,2292,709.291728688,638.847241265,26.5008388043,2202.0722665,271.732729556,1008.13237726,382.636828162,2292,231.571044738,240.097,26.4984,1.65904,0.457336766264,232.891197292,-26.6533,26.5141,0.999635,26.5065453409,215.279
14.4775506674,2293,709.732008468,960.466957731,26.4402225406,2454.7732701,234.955973224,1122.45302526,401.338477339,2293,250.135929791,240.12,26.4377,1.5664,0.460608117049,271.948705775,-26.628,26.4507,0.999385,26.4450672432,215.266
108.289559791,2294,714.12927448,732.908832614,26.5299910809,2310.98445358,401.074768463,1095.93160882,397.78265285,2294,248.582088678,240.147,26.5281,1.74506,0.465769276425,222.151734803,-26.7191,26.5439,0.999514,26.5355206445,215.24
21.0912534823,2295,728.647291506,852.739474138,26.5431780841,2524.29530669,320.353865888,1208.52103007,493.196003915,2295,243.923884817,240.221,26.5429,1.64479,0.450106017916,306.978332204,-26.7263,26.5572,0.99951,26.5485404254,215.244
238.330806046,2296,718.22724942,1023.82577756,26.4839823221,1658.10935266,599.168718661,1016.6962623,267.542068482,2296,249.541581206,240.278,26.4818,1.82114,0.476422890498,248.978508197,-26.6583,26.4975,0.999675,26.4912816183,215.2
274.176825586,2297,753.838172111,830.729846458,26.5156271362,3248.77399493,534.741122221,1428.03801918,642.70927317,2297,251.813439588,240.297,26.5153,1.54343,0.439521030418,171.227036711,-26.7037,26.5343,0.999558,26.5242159183,215.24
61.0257587632,2298,754.426322817,749.90737672,26.4835941285,3205.79136862,499.912099562,1416.05702682,927.698755291,2298,242.355195194,240.317,26.4807,1.8045,0.466001433555,239.962881486,-26.6817,26.4957,0.999535,26.4903944604,215.259
16.6994937622,2299,705.129300562,826.801892255,26.5530401402,2481.08459351,374.700898665,867.03617746,308.987749698,2299,241.592894377,240.343,26.5508,1.68416,0.440974626198,284.228409228,-26.7424,26.57,0.999515,26.5626828891,215.202
20.7252019641,2300,429.818769814,1129.15594098,26.4229929973,3266.23632467,477.337885697,1039.14358431,658.952115184,2300,227.969182251,240.385,26.4207,2.05238,0.472083498088,382.659481105,-26.6271,26.4392,0.999501,26.4321139148,215.21
15.8718692224,2301,560.814250357,762.297628282,26.5117219978,2470.23073103,293.158112259,1188.61083163,614.157399179,2301,244.928211234,240.449,26.5113,1.22034,0.41167015636,293.391589295,-26.709,26.5258,0.999658,26.5175642507,215.289
258.294257587,2302,597.693018948,824.544243241,26.4687181829,2204.15049426,490.003053918,1036.02677338,350.329234796,2302,248.778245628,240.501,26.4655,1.53255,0.437527248191,210.355881197,-26.6516,26.4796,0.999557,26.4760698827,215.256
28.9509337146,2303,122.959838746,812.486876059,26.4741003735,1667.25838952,343.370453624,865.452764224,294.787656369,2303,238.831271172,240.584,26.4725,1.79841,0.456552023379,254.239472047,-26.6712,26.4892,0.999391,26.4800986111,215.125
50.2608187454,2304,557.405453256,671.696702434,26.5385957878,2228.95251179,283.41589911,1019.41214545,332.982364522,2304,246.96507417,240.647,26.5366,1.6925,0.453065261953,225.055299506,-26.7171,26.5545,0.999573,26.5477222677,215.074
54.3462236383,2305,723.226924708,540.944760052,26.4438942231,2091.68014445,318.972808247,1295.41251949,373.51075548,2305,250.456484689,240.686,26.4439,1.75633,0.468400095765,144.103857427,-26.6309,26.464,0.999573,26.4526555818,215.148
36.3654126998,2306,762.119398028,978.913672749,26.343979995,2783.76503769,468.215602189,1325.32115629,500.089933908,2306,257.616102553,240.745,26.3424,1.56036,0.440606053364,374.998760688,-26.5126,26.3638,0.999504,26.3536004394,215.248
17.9103578007,2307,773.011434632,701.392667261,26.5177529036,3367.57612887,312.834197242,1317.9011622,655.446141295,2307,252.81140339,240.752,26.5152,1.643,0.445238787588,254.983826853,-26.7097,26.534,0.999556,26.5262145131,215.229
10.791039425,2308,718.300941021,731.068968111,26.5011481323,1529.93892202,261.713457469,816.278353073,176.339724597,2308,243.057992334,240.822,26.5,1.48459,0.448196052988,227.881995093,-26.6877,26.5174,0.999544,26.509735052,215.35
14.9166764385,2309,713.394336044,1258.01841965,26.4743656345,1918.87701769,375.150810574,916.727434781,296.026745029,2309,248.533318148,240.851,26.4751,1.61433,0.461639212428,391.726844901,-26.6796,26.4954,0.999448,26.4856830536,215.46
183.854528254,2310,753.85134117,829.891130438,26.5055603982,3479.13620347,574.06067216,2040.17922452,997.104066639,2310,261.490654195,240.859,26.5047,1.7965,0.463418825991,201.665792668,-26.7071,26.5226,0.999615,26.5133491336,215.464
11.0851794769,2311,11.7702792638,726.497953543,26.5061044145,3305.98694992,250.700259293,441.296874175,908.087312791,2311,66.9035466768,240.901,26.503,1.64549,0.440056112475,272.158311763,-26.6956,26.5209,0.999647,26.5134296171,215.521
10.4720696356,2312,13.3468380128,1338.25507817,26.5113907121,3376.22902278,322.922367302,1052.16704019,988.873105997,2312,162.390319074,240.932,26.5097,1.72692,0.451169017303,397.459778668,-26.7106,26.5246,0.999453,26.5173911616,215.426
20.8101732891,2313,755.221615504,904.864684417,26.4977526083,3523.33231697,414.924286015,2468.61638408,1181.52794778,2313,261.598552919,240.968,26.4955,1.57521,0.443843746254,295.239063827,-26.7067,26.5116,0.99934,26.5045679863,215.53
479.104514882,2314,1171.01938835,879.377830699,26.5550576164,3480.27305747,680.097777925,2288.2676695,903.590902207,2314,261.662588279,241.05,26.5533,1.56416,0.447404995984,165.907302429,-26.7617,26.5726,0.999649,26.5628997901,215.555
202.210742367,2315,821.396916621,1196.97404805,26.5868423498,3512.56852757,738.492105486,2634.93877433,1014.78058476,2315,264.133784381,241.103,26.5859,1.40116,0.426041805141,322.341758339,-26.8008,26.6016,0.999467,26.5953573436,215.52
34.5174114243,2316,832.232694539,1185.94633739,26.6611947437,3091.29100147,601.801139064,1281.27494744,630.70057697,2316,247.675553044,241.17,26.6594,1.56973,0.455007372817,477.855401672,-26.8688,26.6773,0.99963,26.6695250963,215.516
326.189022361,2317,812.342976022,1284.70082934,26.6717728729,2974.93932277,751.397216581,1247.84693659,559.894430118,2317,248.969065893,241.189,26.6704,1.50708,0.433064647143,348.116662354,-26.8679,26.6859,0.999524,26.6802225778,215.454
119.207050759,2318,736.444777463,779.334094926,26.6938556057,3344.24996406,371.928704737,1185.64932561,660.472215436,2318,253.626387621,241.176,26.691,1.57252,0.444030931139,244.779515921,-26.8967,26.7106,0.999526,26.704162123,215.375
12.3788400783,2319,1083.03792843,894.395360267,26.7598914683,3316.53776194,435.107273558,1994.95081278,703.454459615,2319,263.805770541,241.224,26.7602,1.45767,0.431695891006,312.208663651,-26.9771,26.7764,0.999557,26.7668519173,215.346
14.5102412173,2320,762.972570171,717.570530932,26.6103097776,3387.09313161,418.945680122,1530.08049963,868.089269487,2320,255.537780343,241.243,26.6071,1.89861,0.472402762006,256.307641008,-26.8341,26.627,0.999478,26.6202269243,215.324
17.9063901935,2321,589.039539817,481.718957216,26.7095821046,3485.92190358,275.622251952,1685.68361154,674.886795073,2321,262.026276506,241.332,26.7095,1.66506,0.459681525677,154.631827005,-26.9169,26.7282,0.999714,26.7175664499,215.353
14.2811836351,2322,577.142391309,1142.05336449,26.6924179376,3499.60749268,378.163894613,1412.99833634,785.754353136,2322,252.924799834,241.358,26.6921,1.80747,0.467739560239,396.863594699,-26.9042,26.7114,0.999675,26.7006299835,215.275
65.433510888,2323,939.130828048,767.566811492,26.7198604502,2420.53187814,375.751505892,1550.37042563,448.775199502,2323,259.677833102,241.422,26.7189,1.5567,0.453621027821,274.395031505,-26.9283,26.739,0.999441,26.7275120907,215.364
17.6807908185,2324,809.059905256,1773.85785629,26.8159320538,3368.27982901,428.088907855,1591.10128451,818.335174788,2324,258.138224457,241.49,26.8147,1.82621,0.46776947359,614.139187572,-27.028,26.829,0.999494,26.822873535,215.532
71.2296066496,2325,904.072686543,811.15999727,26.7371948582,3226.93768002,356.756643422,2063.03170923,847.892162537,2325,256.714623454,241.536,26.7343,1.47895,0.444186872237,232.369938467,-26.934,26.7506,0.999489,26.7445736478,215.568
185.125177605,2326,840.005304738,802.030681132,26.8424634303,2378.36968059,492.891627713,1164.93388908,314.827170614,2326,250.919114807,241.587,26.8409,1.64041,0.454635827324,245.969048518,-27.0543,26.8557,0.999154,26.8493472693,215.614
284.955613238,2327,774.671756322,773.623503289,26.8199343821,2935.18423636,599.217564945,1202.00270756,568.038334882,2327,231.294916607,241.659,26.8192,1.56753,0.450452775692,172.00967412,-27.0189,26.8375,0.999482,26.8271001966,215.605
72.9992958901,2328,706.24089412,782.352609807,26.7839283576,2446.22160717,420.541144149,961.378347897,290.352276306,2328,241.04446849,241.739,26.7825,1.59909,0.442852493726,224.51389956,-26.984,26.797,0.999442,26.7921314534,215.595
155.722328947,2329,641.288173368,988.276452942,26.7755548732,1556.97859523,617.163648873,996.501169185,205.151779186,2329,246.534156259,241.771,26.7754,1.52508,0.445370145073,336.406066628,-26.9883,26.7929,0.999402,26.7834790158,215.604
11.4925782778,2330,657.387302804,794.323115212,26.8144217043,3088.92224233,381.001169606,957.142796257,470.904560456,2330,248.179625897,241.839,26.8135,1.73836,0.457675774401,255.540492382,-27.0356,26.8295,0.999653,26.8216794062,215.55
6.37133602344,2331,676.407140096,653.706843371,26.8044681196,1079.5859486,312.463754632,837.922185851,89.3748071681,2331,244.642536712,241.867,26.8047,1.94101,0.468867941777,221.748841541,-27.0297,26.8259,0.999563,26.8149555784,215.579
7.24567675104,2332,678.48586774,946.430184073,26.8980107085,1237.48275369,462.399954007,828.782110451,132.230688942,2332,235.156121894,241.883,26.8972,1.45695,0.426878018562,292.69638858,-27.1004,26.9111,0.999314,26.9047801346,215.731
132.403518969,2333,628.37071619,783.276482897,26.8428577496,1067.64934639,581.330182974,851.203175496,92.2804083831,2333,218.57566258,241.932,26.844,1.3475,0.4338877561,261.218810439,-27.0474,26.8599,0.999304,26.8473453252,215.835
276.019513724,2334,755.94810819,917.353610639,26.9584878303,2552.563085,598.900283196,1277.09240536,342.439932881,2334,253.557196254,242.041,26.9571,1.86488,0.470661526152,252.582550671,-27.1503,26.9714,0.999496,26.9645586201,215.842
54.1043014068,2335,727.430677221,753.354741805,26.9177256078,3086.48406684,365.606400591,1331.7573701,617.704997172,2335,259.750475893,242.067,26.917,1.7399,0.463969581782,252.976731247,-27.1228,26.9305,0.999528,26.9235014985,215.874
50.8440563345,2336,710.039390482,985.726435232,26.8848318927,3485.57521055,340.168148538,1056.11103235,544.564046194,2336,245.148335905,242.123,26.8845,1.66238,0.452002543725,308.824268023,-27.1105,26.9008,0.999617,26.8921853044,215.936
59.1454786112,2337,737.012225594,830.699648335,26.9255287932,3088.11879617,330.744683191,1192.6971363,561.636541199,2337,250.953558326,242.129,26.9239,1.70705,0.451786994525,239.703839129,-27.1374,26.9377,0.99971,26.9309687933,215.963
55.2361090636,2338,729.923242457,656.39187553,26.9585505772,3073.06870133,318.516902083,1323.70569659,627.455035569,2338,253.092236603,242.171,26.9585,1.61278,0.447941649166,176.426695213,-27.1805,26.9727,0.999503,26.9632423763,216.089
50.5720226489,2339,743.285385316,772.21043307,27.030968519,3194.34240485,415.993001481,1380.49043528,550.414848125,2339,253.314966082,242.183,27.031,1.58863,0.438295831448,275.477843601,-27.236,27.0437,0.99954,27.0363980466,216.095
48.1534980153,2340,1194.24563215,807.505941494,26.9646182262,3526.23719401,447.360666137,2705.71522093,903.510801712,2340,266.071653335,242.183,26.9628,1.60132,0.438271201979,280.099996225,-27.1689,26.9781,0.999573,26.9699962577,216.105
46.3445818241,2341,1178.03002408,789.915452726,26.9946482961,3492.42941086,306.844827773,2240.92647331,833.816854399,2341,262.071153233,242.208,26.9946,1.42322,0.435944044432,270.238696766,-27.2114,27.0095,0.999453,27.0028348419,216.057
4.58568932192,2342,1418.49102479,725.73607608,27.0759671226,3615.13648554,407.302019991,2857.21594816,789.618282661,2342,269.620467396,242.241,27.0729,1.35339,0.430748093067,257.000471146,-27.2583,27.0902,0.999256,27.0851791073,216.048
62.2188010348,2343,722.081009455,543.503826856,26.9782875156,926.708562173,275.62141613,768.518532326,51.5049298287,2343,244.769040244,242.268,26.9789,1.82845,0.464793015082,184.491184307,-27.1956,26.9974,0.99947,26.9885208334,216.131
80.3379243651,2344,751.603638985,564.528335948,26.9775444837,3480.78489538,289.090806251,1442.66213995,944.335792237,2344,256.781215365,242.293,26.9754,1.48242,0.430558964283,138.332223072,-27.188,26.9923,0.999491,26.9859043096,216.071
43.5836902526,2345,713.257206952,731.380868822,27.0572845329,1353.23131828,326.544245328,791.298683167,131.841729314,2345,245.868694534,242.366,27.0567,1.86733,0.470007293726,188.433775376,-27.2671,27.0704,0.999576,27.064253217,216.086
48.8682884441,2346,50.7118424316,914.253153738,27.0565667539,1283.09421381,433.791098963,561.539258196,394.065804632,2346,175.032373999,242.405,27.0553,1.66384,0.446172621161,346.139648434,-27.2723,27.0694,0.999534,27.0621293483,216.082
44.1137045848,2347,42.7310765431,830.963783501,27.0825503875,50.8126676651,166.943319144,47.7744111974,1.15016533389,2347,41.302200016,242.44,27.0803,1.42948,0.441483260342,231.302617001,-27.2906,27.0944,0.999858,27.0886456641,215.99
40.7654681553,2348,39.2329046398,239.190512599,27.1004880139,44.3982388159,54.857806598,41.7210012093,1.02736708763,2348,36.7105215684,242.46,27.1009,1.60632,0.458362140842,38.2662161685,-27.2433,27.116,0.999526,27.1060113265,215.888
2.95952392519,2349,46.3134133695,602.558602651,27.1519326725,51.1699035595,77.938761487,48.5603161034,0.946399746722,2349,41.9632941438,242.477,27.1521,1.7213,0.481100948553,113.344560225,-27.3444,27.1696,0.999616,27.1633677792,216.081
4.9724037921,2350,794.533479344,910.125029315,27.1212716086,1365.23120136,202.593686387,1052.88645522,118.500378658,2350,251.352491052,242.47,27.1194,1.56345,0.463232135156,303.726282998,-27.3505,27.1345,0.999453,27.1285951084,216.239
86.4814911343,2351,45.5341792961,729.434239667,27.0905799907,1273.99046991,363.630863262,779.213115192,378.393021719,2351,199.031229622,242.525,27.0889,1.69684,0.463564034618,254.978458896,-27.344,27.1058,0.999429,27.1006801094,216.262
19.0913463928,2352,48.8929703943,1169.72040112,27.2250440285,1376.65863216,413.984731948,859.31782176,405.454101588,2352,197.668296238,242.558,27.2213,1.79026,0.467948235391,372.340968375,-27.4524,27.2404,0.999459,27.2328739121,216.267
34.6789439162,2353,58.4715848297,1095.77507521,27.2610235779,1275.69056125,472.045517724,956.969003347,205.580130621,2353,245.32881636,242.586,27.2607,1.51131,0.435269078468,427.146823558,-27.4771,27.2745,0.999382,27.2689926029,216.336
48.6015859917,2354,56.6291011232,956.591364985,27.2074376919,1308.70008954,419.195818249,671.14356992,433.963346088,2354,186.448749354,242.554,27.2054,1.6558,0.455817493647,268.670243831,-27.4387,27.2253,0.999235,27.2164790182,216.361
14.3481969172,2355,54.7444449769,1003.08283272,27.3066260104,1122.46563619,342.569702094,501.128574727,445.235050234,2355,143.742097813,242.6,27.3028,1.91315,0.466549572589,333.050378091,-27.5483,27.3186,0.999517,27.3135434027,216.398
50.2740608883,2356,619.019975503,720.13588054,27.3346203266,1095.04824161,293.251698726,833.420559038,116.444260362,2356,235.538400603,242.694,27.3336,1.56538,0.440221478404,257.904830706,-27.561,27.3472,0.999428,27.3416037661,216.554
199.218196377,2357,412.714902975,566.39809521,27.3566280837,1798.41092332,357.462264864,874.594990613,321.027537962,2357,239.649322021,242.742,27.3544,1.93909,0.466778193764,124.966194501,-27.5885,27.373,0.999418,27.3668000783,216.56
49.3198785692,2358,419.537968986,759.044550545,27.2828422397,2641.17405357,388.369970436,696.798881947,435.569317851,2358,221.263464633,242.791,27.2813,1.95803,0.468272302824,241.657906539,-27.4968,27.3003,0.999442,27.2918444368,216.55
67.1472143897,2359,408.110623848,673.558667199,27.4133763992,2031.00237887,433.170140363,652.406171767,423.761418578,2359,212.222022654,242.826,27.4128,1.6251,0.446231598821,222.653146452,-27.6231,27.4313,0.999455,27.4252267463,216.64
9.72333615093,2360,736.184764143,734.128160777,27.3789726257,3229.24413582,363.695955686,1658.65230765,883.830676366,2360,252.095979703,242.87,27.3778,1.65881,0.454608775368,211.911529139,-27.6046,27.3968,0.999394,27.3882205529,216.687
232.579959482,2361,784.361717285,746.14681241,27.4107058089,3013.89264219,486.631691243,1340.00633291,631.817178206,2361,242.946350817,242.924,27.4093,1.68043,0.439900118703,173.879887508,-27.6374,27.4279,0.99932,27.422111402,216.693
67.0752215603,2362,734.727511572,1501.40186144,27.3631945326,1416.25411828,524.424379584,990.745823638,152.892849236,2362,241.287702817,242.968,27.3619,1.46709,0.440845412047,526.608284224,-27.5835,27.3788,0.999391,27.3728508182,216.671
48.5522667424,2363,597.848984259,628.2248164,27.4316837759,1609.07553204,418.455035844,943.840734321,181.544249819,2363,243.963740049,243.036,27.4286,1.9801,0.478774934849,178.023544997,-27.6512,27.4471,0.999379,27.4417914458,216.729
21.2529829742,2364,498.007879308,972.12697011,27.4076711849,2076.53216626,436.391606982,693.710357167,237.781585465,2364,231.950660115,243.087,27.4056,1.60331,0.458440029332,327.755769194,-27.6199,27.4212,0.999446,27.4160578323,216.658
48.9550801785,2365,46.8364458293,559.076176633,27.4139937777,818.012000925,248.826948149,97.6426983856,157.687322266,2365,59.4158724737,243.125,27.4135,1.9585,0.480071621988,216.875439603,-27.6071,27.4366,0.999678,27.42736532,216.536
27.4096499892,2366,46.2479906399,523.905136283,27.4341209316,52.1956291752,111.890659375,49.4085032206,1.15568782897,2366,42.4611233864,243.163,27.4321,1.70841,0.46546005176,146.716843298,-27.6196,27.4505,0.999675,27.4457364052,216.512
2.81934326731,2367,47.0454278984,254.771001727,27.4324098716,54.0218884387,53.3333068973,51.5344751421,1.18815507665,2367,44.0415935529,243.208,27.4314,1.74862,0.468596110437,36.7033541963,-27.5885,27.4532,0.999864,27.4428036233,216.575
7.21645214486,2368,48.7270120522,1208.8425167,27.3188777547,58.9099344771,119.093340917,55.2953758391,1.39480481127,2368,46.7850291648,243.218,27.3198,1.70658,0.478798617925,257.341946359,-27.5241,27.3405,0.999037,27.3282598042,216.584
9.83872683013,2369,1179.44704439,1864.51094146,27.3074120686,3044.56685428,353.571896618,2467.1551751,588.857126281,2369,252.872823037,243.22,27.3048,2.00028,0.509891106371,600.705329658,-27.501,27.3248,0.999209,27.3179032774,216.753
13.9990849111,2370,135.897587435,2324.85193022,27.3645604591,3238.86227465,804.62111061,2082.87677647,1071.79778782,2370,243.667148327,243.226,27.3637,1.55773,0.458617907904,1075.25406681,-27.5683,27.383,0.999237,27.3747315605,216.803
82.7493193557,2371,89.5331640558,860.41930531,27.4391110308,765.565520944,495.625439926,529.499091583,70.2170623857,2371,218.911020288,243.201,27.4389,1.56889,0.462872689778,262.726400491,-27.6425,27.4563,0.999483,27.4492806355,216.815
10.7175143464,2372,89.0470304068,1108.76777871,27.3936994918,3300.49245763,472.453670635,1239.80227959,833.987133509,2372,239.100432743,243.227,27.392,1.46074,0.44610582694,333.830090722,-27.5996,27.4127,0.999233,27.405819373,216.888
95.3332762577,2373,284.643534805,694.164832604,27.3582541318,3247.7592603,398.515022251,871.585860301,688.605254127,2373,214.038105758,243.289,27.3575,1.72624,0.471191338107,231.764515355,-27.5816,27.378,0.999129,27.3696520871,217.013
264.100800661,2374,273.794120079,586.504746251,27.3424646344,1892.28656724,401.590802612,586.257349269,366.500310622,2374,201.652074555,243.338,27.3408,1.91482,0.47403883057,145.408321739,-27.5639,27.3561,0.998994,27.3500678734,217.053
33.475418596,2375,251.128046671,530.032480021,27.3523844624,281.301629575,292.180116066,271.270290061,5.48484854718,2375,150.859673427,243.41,27.3506,1.6319,0.446902129681,124.329035665,-27.5598,27.3689,0.998937,27.3620331404,217.034
51.6560983989,2376,249.231772516,570.884245669,27.3835240443,277.962966847,305.08724982,263.204530742,5.76832205951,2376,147.847175248,243.455,27.3837,1.82063,0.482471945132,137.391851957,-27.5946,27.3993,0.99931,27.3911177644,217.05
80.0287140255,2377,258.024892893,303.866700387,27.378011135,444.911969035,223.487342771,275.135897774,18.5592003048,2377,152.031347856,243.509,27.3763,2.10383,0.483785734477,78.5952594124,-27.5647,27.3928,0.999449,27.3854803095,217.088
6.61762157621,2378,288.260143966,803.524107208,27.3609480527,3311.93731306,257.227744236,1070.85836355,765.247637446,2378,241.400575759,243.526,27.3585,1.77076,0.477518354157,238.626363409,-27.5975,27.3785,0.999568,27.375357046,217.136
220.751701437,2379,802.054176932,846.913473204,27.3439214477,3336.54023008,467.656716363,1729.21041492,715.81809879,2379,256.13908536,243.578,27.3433,1.77867,0.468414439395,210.689087211,-27.569,27.3609,0.999209,27.35060905,217.169
104.139633431,2380,304.601108111,742.771943137,27.4481393551,2257.87384081,332.893817806,833.775857906,501.868404821,2380,222.924062568,243.629,27.4474,1.57844,0.450013623749,209.153488183,-27.6568,27.4658,0.999366,27.4586427602,217.166
154.565163566,2381,768.935838626,713.191672046,27.3416427141,3373.26804676,489.110030423,1376.28833597,689.883150895,2381,255.892291552,243.7,27.3411,1.91824,0.469547149589,226.990402782,-27.5345,27.3608,0.999373,27.3518798423,217.258
267.129152204,2382,773.756119409,1115.04266764,27.4302686492,2985.40986311,657.174205701,1190.98343965,555.932204239,2382,254.553634011,243.748,27.4284,1.72158,0.445351695388,307.319437491,-27.6471,27.446,0.999405,27.4387433923,217.247
181.066256655,2383,777.7654548,1036.68859575,27.3478236018,2749.95520586,684.374884301,1271.64042347,597.798032799,2383,257.288725876,243.753,27.3484,1.46413,0.437191151073,279.428710679,-27.5392,27.3658,0.999391,27.3568064455,217.355
66.3508632717,2384,1013.77657817,1040.81970404,27.3390857584,3537.79201761,588.56674441,1832.5676226,895.963155314,2384,262.26675738,243.806,27.3363,1.7285,0.456701608811,336.989043357,-27.5316,27.3603,0.999389,27.350080214,217.355
269.838833075,2385,775.76417619,1656.9327952,27.349623602,3439.00012701,642.43162629,1516.45463667,840.850414647,2385,257.014014164,243.857,27.3492,1.8398,0.463974463494,524.437685618,-27.5678,27.3695,0.999348,27.3600979252,217.369
14.5406261877,2386,753.854798927,733.643770711,27.3350587054,2289.66290239,389.048528744,1009.38865562,342.409877823,2386,246.583935532,243.835,27.3333,1.26748,0.412776242148,250.856840191,-27.5257,27.3488,0.999301,27.3423493096,217.409
261.185205355,2387,804.968637441,539.182999141,27.3743559992,3308.18044532,409.741821056,1422.99742782,820.992360596,2387,250.201585263,243.889,27.3741,1.5077,0.437318546667,107.237735698,-27.5849,27.3893,0.999375,27.3813004406,217.516
8.46460100559,2388,630.172261247,891.58314467,27.3601492831,2832.04029179,532.882592225,1427.01295664,627.530546333,2388,237.517364651,243.946,27.3605,1.78141,0.445600490745,317.468927643,-27.5637,27.3752,0.999047,27.365934367,217.477
168.135532707,2389,790.694936831,712.915487296,27.3136720652,2633.33982666,517.051289334,1012.27517053,457.039330661,2389,245.288183997,243.966,27.3119,1.77467,0.450687542618,205.566697836,-27.5346,27.33,0.999368,27.3208820078,217.472
65.937773765,2390,784.766810916,712.147435632,27.3041325,3302.26941385,282.629033889,1065.95877167,598.828995036,2390,247.052747119,243.978,27.3007,1.99029,0.465809809829,196.846400842,-27.5186,27.315,0.999453,27.3095002929,217.408
241.359260363,2391,758.275495292,798.240373543,27.297285073,850.124106361,528.462698013,797.514670105,21.7421617356,2391,244.025354789,243.975,27.2982,1.63028,0.462017016846,220.883369616,-27.5236,27.3143,0.999418,27.3042762304,217.325
73.3430595938,2392,783.292589267,610.637378966,27.3352275164,3338.73738366,364.837230224,1617.76279236,782.89870256,2392,255.529493861,243.972,27.3331,1.54951,0.43499618857,180.155228266,-27.5388,27.3448,0.999217,27.341024517,217.413
58.4655022651,2393,658.512389174,914.599680727,27.3234353195,1227.16281585,466.937363314,867.339758492,156.891628333,2393,228.935912331,244.06,27.3251,1.77141,0.454204195971,309.184459826,-27.5329,27.343,0.9992,27.3318410526,217.387
83.3024772846,2394,767.164261384,608.317342391,27.3947681392,3286.7943869,342.478415057,1138.87028564,597.74871299,2394,251.371367922,244.104,27.3964,1.67116,0.443017819014,164.758223533,-27.6039,27.4127,0.999418,27.4005175096,217.42
81.7621435096,2395,200.560097178,830.836026898,27.4111671234,3384.27767891,536.713381184,633.47648663,623.641783998,2395,185.803718282,244.151,27.4077,1.8256,0.463462878005,286.410917458,-27.6226,27.4226,0.999372,27.4165187621,217.344
39.183558585,2396,179.233328141,536.358974897,27.2645710737,197.042983992,278.703909057,186.33429509,3.76322614226,2396,117.499036767,244.2,27.2639,1.88915,0.465733766271,147.011947269,-27.4663,27.2779,0.999377,27.2720970973,217.351
19.4188090845,2397,487.506523499,604.932655788,27.3573326587,956.518416003,321.639423101,764.10009167,58.0285727223,2397,242.558319976,244.207,27.3557,1.67326,0.455919934335,205.63897101,-27.5636,27.3724,0.999442,27.364775978,217.411
28.9309605829,2398,195.056209634,546.51605778,27.3012096219,2088.57681288,229.21516836,748.540690001,537.197409676,2398,197.904296734,244.224,27.3009,1.73848,0.466225457844,158.782316849,-27.5025,27.3166,0.99936,27.3085229532,217.376
93.9820562345,2399,192.116070291,428.971889374,27.2895735798,1187.18670848,234.661535969,400.430909511,249.783562611,2399,170.217376828,244.211,27.2883,1.92032,0.479985011712,97.1928096864,-27.4521,27.3032,0.998957,27.2953757154,217.328
162.354573701,2400,197.712908461,595.515827456,27.2178014311,1962.95601031,330.457756493,747.530532568,434.923345607,2400,215.001755418,244.193,27.2178,2.09704,0.496059298319,142.967791414,-27.3659,27.2336,0.999217,27.2244294457,217.349
50.5240178991,2401,598.844451016,734.721105404,27.1933592435,2621.7832472,454.586128227,1073.90591691,508.292826321,2401,250.860986597,244.233,27.1915,1.78975,0.478244692207,238.160416981,-27.3384,27.2109,0.999374,27.2032279877,217.493
61.9660772739,2402,721.079486811,940.877248636,27.1891148729,2644.01549137,478.159214026,977.910923029,379.743145354,2402,247.310258699,244.248,27.1881,1.84963,0.468658997024,309.515110717,-27.3726,27.207,0.999455,27.200796555,217.642
54.4813673053,2403,683.901918007,573.476550064,27.1565452626,3293.27907629,264.932234535,867.730274363,434.723616968,2403,244.255433065,244.276,27.156,1.59854,0.461233525713,184.275653725,-27.3552,27.1747,0.999632,27.1649161821,217.615
281.112071207,2404,691.175256279,616.46771106,27.2385658109,2525.34429848,437.494827552,1087.66216989,493.363287038,2404,249.208575062,244.306,27.2383,1.9535,0.475936981584,100.698605187,-27.4136,27.259,0.999318,27.2497994428,217.606
30.8645629735,2405,959.149998558,824.963325895,27.1323519268,2244.9360674,370.575981659,1337.50055038,406.160973289,2405,249.848696651,244.313,27.1301,1.9254,0.484906278002,255.704127727,-27.3108,27.1489,0.999335,27.1409720962,217.599
90.9833565415,2406,657.368335192,886.003966119,27.1041493894,2544.37976545,326.921468845,920.830147155,359.359338035,2406,230.587339717,244.369,27.1066,1.7743,0.472940286355,247.288858084,-27.2846,27.1238,0.999346,27.1148284409,217.601
321.171923159,2407,688.200472712,641.430413408,27.0977379309,1179.92243707,482.131801585,919.150925765,124.810169394,2407,243.688165677,244.427,27.0955,1.84636,0.476275592078,101.808159362,-27.2446,27.1098,0.999315,27.1044387442,217.539
