QFunRegParamNorm,Epoch,MinEsReturn,PolicyRegParamNorm,AverageQLoss,AverageY,AverageAction,MaxReturn,MinReturn,AverageEsReturn,AverageAbsY,AverageReturn,AverageDiscountedReturn,AverageAbsQYDiff,MaxEsReturn,StdEsReturn,Iteration,AverageAbsQ,StdReturn,AverageQ,AveragePolicySurr
432.831,1689,3.03312986692,152.037,2496.02,684.032425005,0.820575,1342.96229016,133.566767014,13.1797933267,684.833072562,475.949559549,119.910529578,18.8419239918,107.914796183,17.3774240838,1689,685.703,276.786970083,684.036,-714.996
432.972,1690,3.77886487692,152.058,2337.23,684.060410918,0.793188,682.03373384,67.2542388666,14.4836550434,684.878463241,219.58531361,93.5152888373,18.5146462905,63.3254625448,15.0230545525,1690,685.799,167.406461281,684.091,-714.806
433.193,1691,2.59319348184,152.063,2487.89,684.3560318,0.810808,997.003875659,111.822509892,13.3799581354,685.098614802,493.603565948,118.767429456,18.965640889,125.248447065,19.0652141183,1691,686.015,204.38916538,684.359,-715.414
433.37,1692,4.21374780403,152.123,2572.43,684.995027641,0.801923,1081.21902463,139.51757451,18.0329396197,685.844922368,522.425525947,90.7006400724,19.2569533963,108.654848378,22.9610303287,1692,686.706,271.278216175,684.996,-716.334
433.584,1693,0.859830737316,152.136,2516.08,685.588437811,0.814919,839.393538677,145.892867277,12.1551361112,686.399142869,552.003918118,97.2982245751,18.944676169,53.7742642636,11.9713950807,1693,687.221,174.606180691,685.58,-716.371
433.783,1694,3.62299936703,152.173,2481.9,685.511161022,0.602184,912.269324414,96.8962919582,15.0185949133,686.33407865,391.406014578,86.1115837332,19.086181285,72.3883828644,16.5616609517,1694,687.236,233.148304859,685.501,-716.799
433.965,1695,3.94156211266,152.206,2464.55,686.026825321,0.804973,1212.04705562,62.6010691793,13.6272538281,686.801171995,555.439159913,99.5380255389,19.0329693584,98.2215233595,15.7922207753,1695,687.602,308.848759296,686.025,-717.172
434.199,1696,3.63900385846,152.233,2423.79,685.287639234,0.740487,1220.95833992,184.209255701,16.1147329727,686.128269718,733.86861361,113.227784378,18.8484386252,75.5478487779,16.1012586037,1696,687.068,271.300306784,685.308,-716.649
434.435,1697,3.50078586966,152.271,2554.55,686.535738549,0.503076,1260.44043294,98.4463388712,12.9240694231,687.336142227,742.128886851,94.4581943936,19.0971162091,56.6311005356,11.5676068207,1697,688.205,285.548326422,686.532,-716.716
434.604,1698,3.78928234483,152.299,2514.1,685.417721507,0.634516,1057.70434956,144.416605356,13.9955961646,686.298337715,491.943676084,87.6544301185,18.9901298865,74.7036299594,15.9347707791,1698,687.23,248.785709234,685.453,-716.51
434.817,1699,3.71339616806,152.328,2527.07,685.392050922,0.787918,999.567344233,68.619630219,17.2811173665,686.261134334,411.629723122,105.190058049,19.0714925633,126.588511708,21.0150034745,1699,687.08,263.275821841,685.387,-717.304
434.967,1700,2.64951511529,152.367,2436.12,686.506584497,0.817537,792.147611752,63.8903934454,12.2123557093,687.302485942,262.042056012,86.7873424742,18.6445605372,58.8413282589,10.8788740541,1700,688.165,160.58068999,686.518,-716.667
435.17,1701,3.46831033458,152.401,2609.7,686.191783812,0.831789,1687.68538992,215.364247781,13.6163205195,687.033088301,714.18812199,115.920967408,19.1223644033,114.239551524,18.9072523015,1701,687.903,374.787518541,686.173,-717.044
435.367,1702,3.2714831589,152.426,2512.43,686.5023683,0.826205,1733.52362166,93.1536169325,14.2182044179,687.309062421,790.432820837,124.463724167,19.0182010322,128.488356572,18.955433926,1702,688.253,463.273304997,686.507,-717.537
435.546,1703,2.47819302766,152.465,2674.75,685.416362977,0.561277,1222.69702447,631.59267067,18.5312369,686.281790235,881.119460703,117.337961369,19.425176699,136.16465399,24.0635274944,1703,687.154,149.68865103,685.427,-717.145
435.802,1704,3.95422807131,152.466,2458.41,687.440431045,0.825053,1300.36356297,236.220927733,16.8191298397,688.207192657,696.601672214,159.057116896,19.0113989875,90.8540541413,18.5423635662,1704,689.138,277.139753288,687.434,-719.49
435.987,1705,3.34316585068,152.485,2591.56,687.881980937,0.800869,1112.39341223,115.05474047,13.750451513,688.809473333,610.519033913,110.98187192,19.2463921226,66.7831419511,14.067437587,1705,689.668,276.176435506,687.889,-719.327
436.183,1706,3.55132122549,152.515,2567.84,688.019759051,0.753055,1273.32774169,389.844254065,19.8348799963,688.81369783,735.446342725,124.095546684,19.40263108,70.1180249172,17.8519167086,1706,689.663,248.742902588,687.974,-719.976
436.422,1707,3.41859477055,152.549,2468.12,689.863153618,0.799059,1322.18751166,67.7600625959,15.5964919773,690.809260097,490.209972526,97.2711288403,19.0993608056,72.8453998505,15.0836291185,1707,691.712,365.479049482,689.901,-720.888
436.633,1708,3.33388837237,152.535,2637.5,689.208741225,0.810618,1225.01550053,99.5891244422,14.7555054614,690.057770762,585.521484628,102.128303744,19.5623023769,77.6926085159,18.0475255464,1708,691.016,246.981859302,689.192,-720.832
436.789,1709,4.4132274031,152.581,2539.51,690.037216126,0.746222,1614.89405781,141.254493125,14.9100832718,690.900485092,867.148704888,129.648156836,19.2109767782,115.11296286,19.4514680911,1709,691.785,398.124162959,690.036,-721.732
436.938,1710,4.46479553806,152.611,2588.74,689.604955681,0.85017,1389.01449218,179.137788422,14.6013589317,690.457268453,561.251411656,120.910031631,19.4804565052,71.8965202965,15.9452698663,1710,691.451,280.148517447,689.635,-721.346
437.13,1711,2.49881377062,152.655,2610.99,691.348261142,0.837985,1376.80857152,118.005792202,17.8943396858,692.254458949,490.924734529,105.460731385,19.4707598409,164.943267936,26.5113841078,1711,693.173,345.02137689,691.322,-723.092
437.35,1712,3.54104420018,152.682,2547.42,691.614984168,0.814544,1372.36930805,65.7963677819,13.6440056602,692.456042839,548.614241092,141.486435285,19.3809654241,96.1894912004,16.37370868,1712,693.494,253.026325839,691.683,-723.155
437.525,1713,2.38722198866,152.708,2578.93,692.643187621,0.798755,1391.09929477,129.338767455,15.3966677913,693.49746409,526.926781618,104.114813707,19.414952872,84.2021425787,18.4365803167,1713,694.358,385.111792401,692.616,-724.446
437.739,1714,2.11378887543,152.718,2521.44,693.418379776,0.7826,1466.88135522,60.2925307891,16.8048971063,694.283085944,793.572301387,109.822416984,19.4288322144,72.7207639846,17.5114664609,1714,695.219,438.109147095,693.437,-726.033
437.948,1715,2.18040964418,152.772,2599.17,693.744606581,0.784857,1184.0428501,75.7428679829,11.3287278241,694.583701299,430.638511512,94.6387751901,19.6446181994,68.3198632984,12.1081891912,1715,695.503,312.168572045,693.71,-726.099
438.145,1716,2.48010960621,152.794,2619.42,693.374054466,0.779237,1420.94382391,72.3815660606,15.4813603942,694.271120231,658.787203824,99.6369037862,19.7615604313,67.8016262604,15.8414821231,1716,695.236,425.20361911,693.399,-726.091
438.385,1717,3.27383590691,152.825,2569.31,694.833640241,0.750311,1259.87105657,89.4175630676,20.6063006635,695.668607687,333.12868125,85.149429328,19.674758718,211.530456736,37.2457627766,1717,696.59,270.787535322,694.827,-727.405
438.606,1718,2.56699062433,152.836,2600.86,696.18741926,0.783009,1196.36244456,101.747891852,15.8897175414,697.082990294,600.584666423,97.177020023,19.4596750083,57.0440415345,15.2576101206,1718,698.036,375.624106876,696.178,-728.535
438.78,1719,2.84085695006,152.871,2726.47,698.123945752,0.638032,1083.50771849,314.935635117,11.9979578756,699.053888734,869.360415036,92.3355989379,20.1904732103,65.9416769963,13.1909408323,1719,699.963,265.29620761,698.107,-731.492
439.012,1720,2.57212906767,152.902,2684.0,698.170606658,0.624557,1295.27294974,127.955844833,9.60588415496,699.124382442,760.488031055,107.229579482,19.7738135197,50.4957522044,8.79175227785,1720,700.097,280.603398913,698.187,-730.756
439.223,1721,2.64258551024,152.933,2693.32,698.08581498,0.552059,1341.46684432,627.668011962,13.3776051397,699.105609298,742.777317571,120.913931919,19.9155367899,66.8468793292,11.4843076572,1721,699.933,186.517490951,698.085,-731.365
439.433,1722,1.7181969598,152.933,2645.78,700.263709151,0.516888,969.291664274,889.962513937,13.4382254213,701.211173309,933.716966603,90.1352459105,19.7743795019,57.1147527074,14.9444075049,1722,702.165,21.1610588099,700.235,-732.829
439.683,1723,3.18110386328,152.944,2657.13,700.48698157,0.739023,1098.41382838,70.8174157309,11.3621469973,701.478985656,899.162889826,90.3243103563,19.7107579331,55.7558775134,10.5875043103,1723,702.396,286.946007472,700.514,-733.92
439.87,1724,3.46977919387,152.972,2625.38,701.032271937,0.314939,1010.15931684,989.607151338,18.2588555556,701.966474434,995.942077897,98.6633175631,19.6755047043,73.0905942682,16.8960605466,1724,702.9,5.17207518845,701.04,-734.536
440.029,1725,3.87696338075,152.962,2726.05,701.918747383,0.475652,902.689949182,253.48303664,13.5437522529,702.922896,744.862509482,83.6227334345,19.9286917127,62.9312241853,13.560863847,1725,703.841,209.22029066,701.887,-736.042
440.221,1726,1.62715405586,152.987,2626.52,703.521506429,0.425714,1053.1620612,65.2700544151,12.7564774462,704.447921446,857.666630042,97.2300222723,19.6273011727,83.1656138627,12.6371811918,1726,705.368,289.960228949,703.513,-736.695
440.413,1727,3.70160999388,153.065,2684.94,704.283354627,0.502462,1096.13343882,65.4461846005,12.1171934185,705.214970627,788.793160994,92.4492266311,19.9127927746,60.1451590714,11.697216446,1727,706.061,417.482328533,704.28,-737.732
440.645,1728,2.97813119379,153.1,2616.52,706.217056294,0.442701,1100.28142182,49.3314056073,13.7249618656,707.221031697,463.073274827,81.230286537,19.7986338756,77.3955026352,14.7273018349,1728,708.172,419.779794856,706.224,-739.026
440.869,1729,2.61810971871,153.159,2543.7,706.77842988,0.77411,1040.47141831,89.8976077859,18.0070008282,707.776304815,632.031867608,87.7041187938,19.357083769,67.621369612,16.6375589845,1729,708.709,335.997456995,706.775,-739.45
441.072,1730,4.03472574442,153.18,2683.71,707.319038303,0.514,844.793778306,80.0313724129,15.2369625191,708.379642186,262.790781554,72.3534361459,19.8777239376,81.4006743103,16.2271427739,1730,709.333,178.616334404,707.338,-741.315
441.241,1731,3.79623168953,153.194,2522.37,707.937688581,0.507326,1034.16979058,70.6665426769,12.1283889667,708.955790644,404.890053089,89.9485657712,19.4283479878,56.15007891,10.0710485207,1731,709.902,245.5080998,707.929,-741.111
441.473,1732,4.07233324466,153.219,2646.93,708.658372522,0.476931,1035.2204886,336.403941852,19.5794806502,709.787405618,712.021130849,95.9457650754,19.7825773871,65.1402638833,17.50084964,1732,710.822,245.397685596,708.683,-742.553
441.704,1733,4.43023508899,153.259,2639.08,708.447888803,0.403634,899.827923442,110.157023677,16.6686353805,709.628465723,772.360544143,78.4268633152,19.9331643379,86.2713595939,16.8681819503,1733,710.615,212.134710713,708.438,-742.682
441.968,1734,3.75116545441,153.275,2691.43,711.006364049,0.436826,933.081611611,226.392227163,13.9019185692,712.046763779,843.34266947,85.9201550182,19.8316208046,59.7694589235,13.4967579314,1734,712.981,195.664829698,711.01,-744.946
442.173,1735,4.23808817369,153.317,2899.85,710.986745771,0.474036,971.322807277,628.34952465,13.2117131076,711.936630453,902.043739816,87.9276300662,20.7348134577,48.3469393525,10.8617200893,1735,712.924,89.1137730391,710.999,-744.857
442.382,1736,4.00090506308,153.336,2875.54,712.915063961,0.41782,1081.39314566,1019.5343395,16.101245121,713.971916371,1038.29518003,106.273869992,20.4543221039,64.265626289,13.0953425538,1736,714.906,19.7607529863,712.916,-747.796
442.58,1737,3.80050713819,153.365,2843.33,713.137995891,0.365575,975.864204654,951.799351218,18.7823429892,714.182499184,960.164091171,95.2558734081,20.5986059039,119.690934596,24.387514358,1737,715.183,7.85298408214,713.123,-746.81
442.781,1738,4.34542747944,153.401,2762.23,714.110240173,0.443435,1213.77325598,582.895104664,15.9811972359,715.151171064,993.284837439,100.003082609,20.1956771907,109.57930803,17.564612271,1738,716.147,180.734842788,714.125,-748.007
443.03,1739,3.14667968156,153.391,2865.63,716.615785296,0.396692,860.993275842,88.4199269439,13.9738905021,717.580867694,478.559164013,73.571461573,20.4380608496,71.4543332298,12.2044460141,1739,718.525,280.058968696,716.613,-750.617
443.268,1740,2.01190884985,153.439,2887.43,715.647281795,0.51832,980.461785953,877.946787852,14.3983257881,716.739815464,915.112020258,84.5122467857,20.7966817203,73.9045110407,14.6837495944,1740,717.76,29.759850778,715.672,-749.769
443.506,1741,3.62319070528,153.456,2766.19,717.760150928,0.43398,1143.4847778,947.991000548,12.9610030912,718.855251518,1001.37748075,93.8323976929,20.3791677439,45.2196881841,11.5398756432,1741,719.777,67.2823316948,717.767,-751.816
443.75,1742,4.40770048886,153.474,2847.68,717.767204217,0.442245,999.040968498,323.609098955,17.3944964448,718.820452562,903.375425356,92.5562655258,20.4142753604,77.1038788939,19.798893288,1742,719.756,186.943142892,717.748,-751.922
443.979,1743,4.45007175874,153.518,2775.8,717.955159181,0.596789,852.341803105,100.659244222,17.2246501742,718.969139807,456.712270868,133.137050778,20.2850607449,158.05549244,25.0607916603,1743,719.956,167.559737949,717.971,-752.519
444.202,1744,2.49665107172,153.573,2845.65,717.963236198,0.61431,589.613770887,290.592322622,21.5327044427,718.928201296,469.235484277,140.840339943,20.7025099437,88.032565575,22.5993104242,1744,719.876,68.1885760869,717.938,-752.507
444.444,1745,3.16036113319,153.571,2684.56,718.481795423,0.606766,1039.70297545,300.138944318,15.7907301649,719.447772755,843.459915805,93.8374502472,20.2983748775,63.7387204642,13.8855872636,1745,720.492,256.708630773,718.477,-754.167
444.599,1746,3.46990246162,153.615,2868.75,721.024666302,0.487966,1081.11584225,36.8638693513,16.7564532727,721.949467327,326.741247647,71.4434198673,20.806478493,81.6900208331,18.7539609777,1746,723.041,364.420769031,721.051,-755.547
444.823,1747,3.59584929635,153.63,2923.81,719.652775973,0.403095,985.814764009,949.127418684,18.4327516726,720.623122668,963.965210999,91.503917459,20.7168938763,152.508405984,30.8492129315,1747,721.584,9.96639862127,719.617,-754.143
445.011,1748,3.38196579738,153.676,2847.18,722.052154098,0.617671,785.297405591,312.855823945,17.9327699451,722.990417815,401.409417273,143.606529366,20.6321467397,243.477787527,36.35057206,1748,723.989,100.396097576,722.095,-757.061
445.225,1749,3.20931831224,153.734,2927.63,723.314202877,0.742367,1222.37939682,267.068487708,17.0656241685,724.154146245,512.150777579,164.049583426,20.7038166827,66.1340155222,15.7732531761,1749,725.181,234.498829622,723.301,-757.782
445.489,1750,3.26329436043,153.773,2906.27,724.077324317,0.668698,1162.09403489,479.45927509,20.0206475107,724.975445919,829.44089047,100.35214833,20.5656114043,131.757975051,24.1996115758,1750,725.941,194.214643256,724.056,-758.559
445.741,1751,4.8743931185,153.784,2835.26,724.624376033,0.619849,890.440252469,342.689731497,18.8769026177,725.570660645,571.473057364,146.893898409,20.48520048,131.709222545,24.5067274654,1751,726.607,163.929108723,724.655,-758.611
445.981,1752,3.70317261533,153.822,2926.11,724.276429908,0.480193,721.481724036,20.028892436,23.8219174597,725.277338702,128.336962701,58.4596238806,20.9354049163,114.037551432,27.9683352157,1752,726.284,124.83681039,724.249,-759.102
446.202,1753,3.85875222293,153.826,2967.94,725.505879945,0.430239,1179.34387332,250.568611925,17.2595794225,726.489303451,864.550558584,101.159835411,20.9114557292,77.8015718522,18.5073065316,1753,727.471,277.343752013,725.522,-760.845
446.439,1754,4.18115726091,153.848,2846.18,725.453995488,0.559985,1783.311152,111.362215651,17.2236092382,726.472618147,913.744272296,111.360334213,20.5286866783,83.2331811217,17.9470283706,1754,727.505,409.191057331,725.488,-760.478
446.638,1755,3.99485960758,153.854,3079.81,726.759401163,0.649262,1082.12321529,376.821492035,17.3788732033,727.649851126,701.91794456,122.402153518,21.1302769759,120.931418258,20.4120153469,1755,728.688,173.63802439,726.747,-762.489
446.867,1756,3.52480238536,153.849,2996.87,728.473733143,0.384834,1156.79216016,712.722192036,16.932569387,729.321959466,994.342183288,100.865613633,20.8565437164,90.765127381,17.2014331964,1756,730.284,101.555467762,728.437,-763.62
447.04,1757,3.65395204168,153.872,2992.94,728.842689534,0.401807,986.664259299,697.610957283,12.6266590844,729.79822721,923.935396163,93.1501187577,20.8474611342,54.5836912714,11.9756955976,1757,730.805,105.830856419,728.878,-763.723
447.271,1758,4.16453910293,153.929,2845.68,729.842463788,0.562511,1418.72740735,133.382943093,12.1469040577,730.723686233,650.619802832,119.108626387,20.4923900484,72.5632702495,12.0829999152,1758,731.782,276.642112792,729.837,-765.957
447.517,1759,3.09632495305,153.945,3048.78,731.092730461,0.600234,1394.47002843,519.242597318,20.6360235605,731.943969261,919.604858278,128.460729941,21.3572109109,122.694389663,26.6198115528,1759,732.94,223.863065723,731.088,-766.72
447.755,1760,4.07128518892,153.96,3029.4,731.206033529,0.516557,1061.65511015,258.004404017,16.356499927,732.050462146,860.855904224,92.243290532,21.0183276256,107.356889844,19.4463648571,1760,733.103,272.895919796,731.205,-767.141
447.961,1761,3.29274955981,153.996,2999.23,732.926849447,0.820284,1048.44684448,103.092676598,20.3249186852,733.785382282,685.483180952,88.3173934233,21.0462494221,122.354432051,27.2051711816,1761,734.832,308.018314374,732.952,-767.823
448.203,1762,4.11433637149,154.027,2826.92,732.494617051,0.619855,963.656917853,341.325727494,13.6616160009,733.363113468,598.338596909,123.771670253,20.6649339522,81.1629492372,13.9880255116,1762,734.331,162.659787187,732.444,-768.487
448.397,1763,3.96137810293,154.046,2978.18,734.899144692,0.679934,1299.99152896,213.85603882,19.6638866965,735.676592521,674.709401275,89.517133585,21.3209958099,170.910635282,27.1393757913,1763,736.623,271.246010177,734.886,-770.895
448.593,1764,3.10707323906,154.054,3031.64,735.685143908,0.632492,966.828920529,455.936044983,14.1676596083,736.483945472,634.857021226,125.905831401,21.1596743842,80.2768943179,13.6755318996,1764,737.529,126.110853868,735.721,-772.102
448.789,1765,2.18294193788,154.109,3058.0,736.482817899,0.648227,672.940763818,273.233908372,11.907395812,737.28836704,412.056293809,140.44410467,21.0605674815,95.1663769464,14.0089263171,1765,738.326,88.4170477762,736.453,-772.305
449.007,1766,3.48428563929,154.125,2949.29,737.131758231,0.555773,784.816396302,273.997168915,13.2476821272,737.925790321,446.332417492,137.75287375,20.987632876,92.9999879764,14.8887145739,1766,738.88,89.6066187295,737.123,-774.116
449.234,1767,3.09152887234,154.193,3127.68,738.794487475,0.475415,1165.83103206,328.111695437,14.8125220526,739.543860459,628.674816493,113.964828406,21.4996536148,73.8924701338,15.6720253537,1767,740.601,166.560414069,738.799,-775.214
449.453,1768,3.87053172092,154.24,2892.77,741.167226816,0.642184,878.706810446,414.429473583,15.1820271792,741.945628502,540.919593027,126.724275207,20.9416075538,131.832671835,21.6597010282,1768,742.981,114.979463364,741.183,-777.775
449.667,1769,3.68705076008,154.264,3035.6,741.869116944,0.561726,1039.98686325,90.4091701014,12.6833272269,742.63080402,640.120546659,86.7787544222,21.3301083025,98.5197752172,15.0726020497,1769,743.66,361.940318048,741.866,-778.468
449.951,1770,3.62860008188,154.314,3044.12,742.814549229,0.713456,603.98119242,263.81504477,13.6905995943,743.496052894,498.111729161,169.487487503,21.2052077975,57.7096850173,11.5345439792,1770,744.605,95.1224987989,742.824,-779.651
450.179,1771,2.53014421895,154.343,3097.67,743.075197492,0.727438,727.392564459,68.6202645368,15.2914687558,743.821832714,379.970426369,147.474834294,21.240894351,106.144417802,17.9275296332,1771,744.848,141.321217878,743.061,-779.994
450.438,1772,3.42392132812,154.404,2967.92,744.358898943,0.521309,1178.04111994,732.477391648,16.0247872728,745.057041848,987.446031356,103.288200434,21.0237924851,118.008558809,18.9519117276,1772,746.134,130.785325295,744.385,-780.8
450.655,1773,4.00501567677,154.424,3158.45,744.858622027,0.681419,959.950695216,369.559768016,13.9654668594,745.506119891,503.633540106,139.563095551,21.315970641,54.7786209772,12.3952264679,1773,746.566,124.457686527,744.854,-781.374
450.904,1774,3.48179227758,154.469,3138.11,745.477907223,0.717003,933.194013062,64.6977134245,17.8808303946,746.151754434,495.425964556,134.139784462,21.4915914884,74.6551784252,16.8542109771,1774,747.153,228.948637608,745.439,-782.082
451.104,1775,3.71158569952,154.501,3010.98,746.229322184,0.667202,976.684168846,134.456904886,14.5054224804,746.804878749,767.305020459,104.921587422,21.441735903,69.5512625521,17.0060946152,1775,747.912,183.002576345,746.236,-783.035
451.364,1776,3.65792959472,154.539,3076.43,747.73997727,0.566628,794.284702089,313.159257813,15.3640358145,748.348673723,547.383877901,122.601301319,21.457272006,71.264792412,14.5267389393,1776,749.366,136.977595567,747.759,-784.472
451.592,1777,3.99099714433,154.59,3174.24,747.739204988,0.6653,1114.1446557,348.356194324,20.0995947176,748.362647816,507.730624613,135.127370206,21.9083069379,114.468506542,26.8806350087,1777,749.477,158.047410145,747.747,-784.548
451.811,1778,3.80853672848,154.633,3212.21,748.987885409,0.643042,1164.97018496,340.331304842,14.4458022781,749.625574946,527.565196061,137.975440308,21.6617851508,79.7596068527,14.8368958082,1778,750.615,191.839026637,748.956,-786.014
452.05,1779,3.58534273799,154.669,3116.15,748.87511612,0.678788,801.416893384,441.760567332,15.1487700412,749.479200653,578.806885261,130.209547257,21.4478261149,104.276872695,18.8322117518,1779,750.581,108.878559835,748.885,-786.221
452.288,1780,3.85555580342,154.714,3152.32,750.957616222,0.67971,925.604807747,566.152651391,17.3788752156,751.51451166,656.345306633,117.416990932,21.6148439765,95.0095897716,19.2305290632,1780,752.565,88.3964509934,750.937,-788.562
452.549,1781,2.85389769697,154.723,3117.53,752.024302309,0.478173,1171.16810341,839.000293912,14.3164279326,752.587978159,999.141123658,102.28724056,21.3766458401,72.6370313284,14.4401171991,1781,753.735,100.896804012,752.057,-789.761
452.809,1782,3.5722562412,154.755,3095.08,754.33326913,0.546754,1061.702994,239.032165414,11.7857061037,754.924308262,714.413379886,91.214672897,21.7095763449,40.8121158063,9.398420651,1782,755.935,322.847221231,754.278,-791.614
453.082,1783,3.32234211385,154.789,3124.11,755.107409886,0.63004,1079.23346723,1056.84565569,18.8465114496,755.674529037,1065.95935876,113.653655636,21.9021905275,82.4593590163,19.5583238617,1783,756.73,5.92368399838,755.122,-792.93
453.321,1784,3.82244738559,154.774,3191.74,755.245701567,0.574985,1088.92738573,1006.37372695,13.7868751743,755.874584853,1061.57563775,103.830792063,21.75429427,102.580681196,15.5239357707,1784,756.943,32.0096549426,755.27,-793.223
453.618,1785,3.38907714546,154.793,3256.2,757.313477577,0.570242,1207.67230155,97.4729638219,13.8973792704,757.910236838,715.442120759,93.5882770358,22.1060293586,76.7108411539,13.7750204882,1785,758.979,353.933955685,757.264,-795.635
453.881,1786,3.56682568613,154.828,3226.47,759.618588037,0.623957,1127.19536897,376.152274156,10.3420512769,760.264468948,872.45471776,105.187787156,21.8958484615,48.9361319995,8.6210292298,1786,761.314,200.39917934,759.645,-797.385
454.127,1787,2.75122539795,154.883,3102.62,762.107340617,0.465001,956.839908087,510.273826466,14.1389204682,762.686962594,882.739520666,89.3555508467,21.4776758662,61.2048565837,13.9567776491,1787,763.768,129.57008592,762.107,-799.828
454.357,1788,2.27281623011,154.898,3098.44,762.736161509,0.456415,970.936077771,186.933905697,11.2321663263,763.364351854,779.428398635,88.8854601784,21.7562565692,42.1504747438,9.36026870298,1788,764.435,230.089596055,762.712,-800.935
454.593,1789,3.83547567528,154.974,3411.14,764.215187599,0.434136,1018.8875653,457.381594976,14.9890742709,764.84491598,938.719870792,97.0692732753,22.191148221,51.7351132994,11.0187249095,1789,765.909,154.566772884,764.228,-802.071
454.823,1790,4.19483179251,154.987,3204.34,764.800382295,0.467275,1007.62413253,230.074456002,17.8354424131,765.468159808,842.817736186,92.9018148882,21.9254510433,74.2924565821,14.203680274,1790,766.565,245.11141564,764.812,-802.707
455.078,1791,4.20126055106,154.991,3141.04,765.941421284,0.551311,1042.32600987,226.485917992,15.8910439157,766.571132193,780.440474757,91.6182587243,21.7601656933,71.4022493849,16.8085212629,1791,767.592,325.672858756,765.914,-804.67
455.298,1792,4.8855542616,155.005,3284.88,766.306736689,0.548234,1163.17463684,679.152157706,22.2927632716,766.949991239,834.339834474,108.447253134,22.025026439,82.6416073421,18.6662187164,1792,768.027,110.156616104,766.334,-804.267
455.538,1793,3.64846323103,155.085,3332.52,768.549405021,0.618774,530.723369876,57.4654508115,14.6177175584,769.231691894,336.265817423,121.485684815,22.2352408223,94.4961855268,16.9003392221,1793,770.28,154.098749413,768.535,-806.843
455.8,1794,4.98685020384,155.144,3215.19,768.202611963,0.72081,1167.61575971,676.785336907,20.341666639,768.880940064,1052.03765315,117.25789804,21.8807791494,91.1758856112,21.5791167365,1794,769.968,124.343965955,768.208,-806.156
456.011,1795,4.65362195802,155.137,3524.48,769.184504171,0.694111,866.268792047,349.822038426,21.3413585628,769.83220117,569.708129696,124.397314511,22.9436249914,245.826890679,37.5848942683,1795,770.861,114.005786834,769.181,-806.85
456.248,1796,5.7446188719,155.178,3366.23,769.444534492,0.368368,1007.50013418,998.739844445,22.8134979451,770.070561213,1003.65601798,102.067946705,22.3285750105,109.67841329,21.3248076277,1796,771.104,2.40691566305,769.431,-807.217
456.504,1797,5.28216040167,155.187,3299.01,771.679001308,0.462151,1223.82203665,716.371340602,20.55695427,772.318858172,903.527600617,110.545288086,22.20059592,141.487233041,24.2137370709,1797,773.419,157.888676211,771.671,-808.995
456.768,1798,4.04050435293,155.156,3249.05,771.660991971,0.473716,1002.69879904,76.4214898446,20.5551465146,772.373655318,667.135918018,87.4340634762,22.1909245347,88.4953438091,21.7668261665,1798,773.429,321.38557551,771.669,-809.862
457.014,1799,5.22068458276,155.18,3399.51,771.0337573,0.602044,1131.38962631,119.415757337,18.1256530155,771.807080539,662.364801635,99.6827849502,22.8869252632,78.4969745448,17.8071938847,1799,772.872,365.340964798,771.02,-809.279
457.261,1800,5.4431007346,155.221,3255.71,773.634452498,0.444791,1033.33426746,956.70802662,20.2526926464,774.363315763,989.733225552,93.0680436808,22.1602241682,68.7910035557,18.2984255508,1800,775.426,27.6836325207,773.643,-812.225
457.502,1801,3.95985086571,155.213,3472.56,773.047236962,0.461651,1071.97401948,423.877897423,25.6631820172,773.684631922,699.865069682,118.972482648,22.8215046844,148.445080231,26.9848400107,1801,774.76,171.614896106,773.046,-812.225
457.759,1802,4.53015543065,155.242,3342.34,774.744318735,0.380574,977.756211371,414.33523374,27.9213020369,775.350087613,668.966289807,96.0664412948,22.4451086259,121.693437108,27.724504889,1802,776.435,197.564884745,774.736,-814.186
458.025,1803,5.03324675027,155.269,3363.58,775.54395937,0.524391,1018.44128603,486.396466733,24.3480036557,776.228753657,661.200813875,116.406704313,22.5454281949,241.794786868,35.9892981347,1803,777.34,127.639869276,775.548,-814.899
458.317,1804,4.58309959365,155.293,3332.97,776.608539339,0.553765,844.076444373,482.695030152,16.1012457319,777.353261444,617.934060528,116.234199444,22.4741967752,79.2880790581,14.4249859282,1804,778.44,91.9372021133,776.583,-815.962
458.596,1805,4.87051411616,155.325,3417.07,779.218005954,0.507894,856.62653114,590.006153783,16.0007616823,779.939670059,658.390626719,119.82281837,22.6184996539,90.7546634908,17.4606816338,1805,781.022,58.8019002193,779.225,-817.375
458.848,1806,4.82464147135,155.316,3398.68,779.963724428,0.668902,776.888206611,63.5406377513,21.6585661867,780.671393525,264.385469141,123.382170224,22.5518281116,77.103130819,20.4099984901,1806,781.771,120.507996952,779.943,-818.937
459.111,1807,3.30983939372,155.302,3388.68,779.767754502,0.458663,1158.92874739,641.072365177,12.577775993,780.4979809,901.729119149,109.448090756,22.972584574,79.0258444676,13.2746640646,1807,781.678,148.752405804,779.773,-819.491
459.338,1808,4.17462281569,155.349,3507.59,780.596025286,0.65994,758.277549837,397.511703565,21.3730587943,781.301718492,543.544020227,126.02535488,22.9929157874,84.1237211079,21.6023062671,1808,782.489,67.2231003413,780.641,-820.509
