MaxReturn,AverageAbsQ,AverageDiscountedReturn,AveragePolicySurr,QFunRegParamNorm,AverageAbsQYDiff,Epoch,AverageAbsY,AverageEsReturn,MinReturn,StdEsReturn,StdReturn,MaxEsReturn,AverageQLoss,AverageY,PolicyRegParamNorm,Iteration,AverageAction,AverageReturn,MinEsReturn,AverageQ
1000.0,19.1703,99.9956828753,-20.8532,182.478,0.349345228546,2448,19.1108635582,10.2244897959,1000.0,9.94118480625,0.0,49.0,1.55723,19.1024223467,111.406,2448,0.612448,1000.0,3.0,19.1038
1000.0,19.2657,95.5659298665,-20.9039,182.49,0.373859444866,2449,19.2007034577,10.2040816327,123.0,10.7399304369,347.859108237,55.0,1.83687,19.1945779041,111.4,2449,0.499091,756.571428571,3.0,19.1939
1000.0,19.2657,99.9956828753,-20.9622,182.517,0.335669818185,2450,19.2061450361,8.99099099099,1000.0,14.9759539969,0.0,111.0,1.49258,19.2006643516,111.41,2450,0.523769,1000.0,3.0,19.2025
1000.0,19.3012,99.9956828753,-20.937,182.505,0.352655919743,2451,19.2468981967,7.90322580645,1000.0,7.91529690397,0.0,44.0,1.70714,19.2427873504,111.468,2451,0.0268698,1000.0,3.0,19.2415
340.0,19.2149,59.7227742477,-20.8412,182.535,0.358995899186,2452,19.1532874722,11.9186046512,54.0,14.8262927326,64.7367000426,98.0,1.6279,19.1482328224,111.501,2452,0.552986,105.957894737,3.0,19.1485
1000.0,19.2485,99.9956828753,-20.8529,182.526,0.365397784378,2453,19.1889494582,8.69298245614,1000.0,8.92574356132,0.0,52.0,1.81816,19.1837810663,111.509,2453,0.627062,1000.0,3.0,19.1838
1000.0,19.2773,99.9956828753,-20.9201,182.599,0.39162237393,2454,19.2088467909,9.69902912621,1000.0,9.75111141433,0.0,49.0,1.87611,19.2042985636,111.506,2454,0.460783,1000.0,2.0,19.2034
1000.0,19.2629,99.9956828753,-20.9175,182.585,0.355613642437,2455,19.1967834419,8.77192982456,1000.0,11.5591803629,0.0,90.0,1.62709,19.1916495642,111.539,2455,0.118471,1000.0,3.0,19.1916
1000.0,19.2256,99.9956828753,-20.8524,182.58,0.370795473477,2456,19.1566440344,8.97115384615,1000.0,9.7383626119,0.0,58.0,1.63552,19.1518379645,111.569,2456,0.373039,1000.0,3.0,19.1505
1000.0,19.1667,99.9956828753,-20.8147,182.595,0.367094638178,2457,19.1032742664,9.39285714286,1000.0,12.0010097364,0.0,79.0,1.81678,19.0999200215,111.602,2457,0.438915,1000.0,3.0,19.1001
1000.0,19.2373,99.9956828753,-20.8986,182.628,0.365837868895,2458,19.1770278032,10.3469387755,1000.0,11.5264576225,0.0,68.0,1.8079,19.1735269138,111.626,2458,0.536332,1000.0,3.0,19.1715
1000.0,19.1663,99.9956828753,-20.8514,182.674,0.358514305596,2459,19.1078203914,7.890625,1000.0,9.41012949482,0.0,63.0,1.7033,19.1033410243,111.686,2459,0.530717,1000.0,3.0,19.104
1000.0,19.2099,99.9956828753,-20.8115,182.695,0.357801552284,2460,19.1516969985,11.0666666667,1000.0,13.0143510531,0.0,67.0,1.57529,19.147856636,111.723,2460,0.481283,1000.0,3.0,19.1471
710.0,19.1753,76.495698931,-20.797,182.731,0.362365950123,2461,19.1135578864,11.3977272727,60.0,11.7100770248,153.415625562,59.0,1.53901,19.1088449118,111.762,2461,0.619015,210.75,3.0,19.1085
1000.0,19.2153,99.9956828753,-20.8214,182.769,0.365358613768,2462,19.1487831544,18.1666666667,1000.0,19.3091323625,0.0,98.0,1.67951,19.1451238219,111.797,2462,0.393903,1000.0,3.0,19.1445
1000.0,19.1053,99.9956828753,-20.7688,182.806,0.371255965996,2463,19.0436257485,11.8255813953,1000.0,12.6805031267,0.0,80.0,1.66768,19.0403958773,111.841,2463,0.50015,1000.0,3.0,19.0399
1000.0,19.1084,99.9956828753,-20.8086,182.86,0.36414965982,2464,19.0434846998,8.11764705882,1000.0,7.58833300699,0.0,38.0,1.58381,19.0382517913,111.887,2464,0.489877,1000.0,3.0,19.0387
1000.0,19.0896,99.9956828753,-20.7788,182.913,0.371861404278,2465,19.0318599808,8.14173228346,1000.0,7.23369674874,0.0,40.0,1.62102,19.0263424478,111.901,2465,0.41539,1000.0,3.0,19.0258
1000.0,19.2312,99.9956828753,-20.8301,182.94,0.348951121408,2466,19.1740155952,8.88495575221,1000.0,8.07569522188,0.0,39.0,1.48617,19.1681264418,111.96,2466,0.416679,1000.0,2.0,19.1677
582.0,19.1778,62.5631580673,-20.8255,182.967,0.353580653096,2467,19.114680752,9.39423076923,49.0,11.2987561171,81.9110632561,55.0,1.5341,19.1086429906,112.018,2467,0.704511,118.035294118,2.0,19.1095
1000.0,19.1045,99.9956828753,-20.7881,182.959,0.375217962109,2468,19.0480410887,11.9294117647,1000.0,9.37429305293,0.0,39.0,1.74945,19.0440446898,112.044,2468,0.860077,1000.0,3.0,19.0429
1000.0,19.1745,99.9956828753,-20.7557,182.952,0.348340306328,2469,19.1130524945,16.9642857143,1000.0,15.2748208848,0.0,86.0,1.44776,19.1069404214,112.062,2469,0.62095,1000.0,3.0,19.1065
1000.0,19.2046,99.9956828753,-20.8162,182.94,0.369241613172,2470,19.140718053,18.7321428571,1000.0,16.5696485343,0.0,74.0,1.65841,19.1345945149,112.073,2470,0.741548,1000.0,3.0,19.1347
1000.0,19.1618,99.9956828753,-20.7935,182.972,0.345934001075,2471,19.0966002578,17.8392857143,1000.0,17.9511010264,0.0,92.0,1.40135,19.0905162879,112.092,2471,0.0492501,1000.0,3.0,19.091
1000.0,19.0522,99.9956828753,-20.7421,183.023,0.356435166718,2472,18.9960060006,17.5438596491,1000.0,16.5339312733,0.0,92.0,1.632,18.9875390068,112.083,2472,0.0266364,1000.0,3.0,18.9869
1000.0,19.1103,99.9956828753,-20.7403,183.07,0.347269075941,2473,19.0448082127,15.0476190476,1000.0,16.2621662114,0.0,84.0,1.46712,19.0380253942,112.073,2473,0.0254181,1000.0,3.0,19.0399
1000.0,19.0644,99.9956828753,-20.7194,183.12,0.361987753259,2474,19.0078898544,9.89622641509,1000.0,11.2114574527,0.0,80.0,1.67352,19.0013765157,112.077,2474,0.036078,1000.0,3.0,19.0001
1000.0,19.101,99.9956828753,-20.718,183.115,0.333454222177,2475,19.0445041356,18.8867924528,1000.0,36.0830595162,0.0,191.0,1.44767,19.0366673053,112.086,2475,0.0240716,1000.0,3.0,19.0373
1000.0,19.0226,99.9956828753,-20.6279,183.128,0.351418919197,2476,18.9572225996,12.0119047619,1000.0,12.3957500855,0.0,79.0,1.54011,18.9511388152,112.096,2476,0.0242028,1000.0,3.0,18.9504
1000.0,18.956,99.9956828753,-20.6639,183.151,0.336844655821,2477,18.8999983145,13.5753424658,1000.0,17.5303398901,0.0,124.0,1.41975,18.8935291358,112.117,2477,0.0185988,1000.0,3.0,18.8933
1000.0,18.9638,99.9956828753,-20.6217,183.147,0.358681695085,2478,18.9027903932,9.82352941176,1000.0,13.4626657069,0.0,87.0,1.65205,18.8938851286,112.118,2478,0.0318769,1000.0,3.0,18.894
1000.0,19.0244,99.9956828753,-20.6112,183.205,0.330446975196,2479,18.9641791306,12.2682926829,1000.0,18.226922449,0.0,107.0,1.39847,18.9559593025,112.139,2479,0.447583,1000.0,3.0,18.9578
1000.0,18.9529,99.9956828753,-20.6017,183.255,0.362739124013,2480,18.89253506,9.17431192661,1000.0,10.4529035839,0.0,69.0,1.55363,18.8852661299,112.153,2480,0.39038,1000.0,3.0,18.8835
1000.0,18.9478,99.9956828753,-20.5964,183.261,0.354412644446,2481,18.8797663337,14.9552238806,1000.0,44.0187995238,0.0,358.0,1.57866,18.8749039906,112.167,2481,0.275716,1000.0,3.0,18.8756
1000.0,18.9709,99.9956828753,-20.6045,183.28,0.360697839269,2482,18.9066089776,8.90990990991,1000.0,9.67726931698,0.0,79.0,1.68973,18.9018878973,112.161,2482,0.0190724,1000.0,3.0,18.9027
1000.0,18.9568,99.9956828753,-20.6422,183.288,0.318778424172,2483,18.9073069188,7.68992248062,1000.0,10.3375573634,0.0,103.0,1.46817,18.9034446371,112.181,2483,0.103502,1000.0,3.0,18.9024
1000.0,18.9333,99.9956828753,-20.6207,183.31,0.344370469585,2484,18.8750629618,10.8817204301,1000.0,21.0625537681,0.0,161.0,1.60364,18.8690115418,112.192,2484,0.0167763,1000.0,3.0,18.8695
1000.0,18.9716,99.9956828753,-20.6318,183.347,0.358977802697,2485,18.9094079451,9.88235294118,1000.0,14.8391996228,0.0,125.0,1.6236,18.9045808502,112.229,2485,0.780427,1000.0,3.0,18.9039
1000.0,18.9187,99.9956828753,-20.6434,183.388,0.354497077029,2486,18.8624622949,9.09090909091,1000.0,13.5415491624,0.0,127.0,1.62021,18.8577101762,112.24,2486,0.228634,1000.0,3.0,18.8584
1000.0,18.9477,99.9956828753,-20.6334,183.42,0.337246516,2487,18.8885055319,8.59292035398,1000.0,9.23693736178,0.0,52.0,1.42894,18.8844757996,112.262,2487,0.477831,1000.0,3.0,18.8824
1000.0,19.0119,99.9956828753,-20.6754,183.465,0.352924859133,2488,18.9495846115,8.73504273504,1000.0,10.2668607727,0.0,77.0,1.63375,18.9459050883,112.298,2488,0.771099,1000.0,2.0,18.9479
1000.0,19.021,99.9956828753,-20.6209,183.496,0.374122441589,2489,18.9622141614,10.0707070707,1000.0,12.5547307074,0.0,102.0,1.72968,18.9580275457,112.309,2489,0.0248968,1000.0,3.0,18.9572
1000.0,18.9278,99.9956828753,-20.6168,183.535,0.353183340655,2490,18.866017333,8.49152542373,1000.0,8.12690213741,0.0,46.0,1.59662,18.8611454277,112.315,2490,0.0618027,1000.0,3.0,18.8609
1000.0,18.9079,99.9956828753,-20.5916,183.598,0.375940891115,2491,18.8443562496,9.09009009009,1000.0,9.89908499689,0.0,69.0,1.73647,18.8381413946,112.372,2491,0.0490658,1000.0,2.0,18.8373
1000.0,19.0817,99.9956828753,-20.6809,183.641,0.356801430015,2492,19.0200844317,10.4772727273,1000.0,12.9588310296,0.0,86.0,1.71861,19.0146861118,112.382,2492,0.0931987,1000.0,3.0,19.0153
1000.0,19.1181,99.9956828753,-20.7204,183.684,0.353858683258,2493,19.0571354278,6.7898089172,1000.0,8.07609655912,0.0,81.0,1.57942,19.0519620524,112.35,2493,0.700835,1000.0,2.0,19.0537
1000.0,18.9898,99.9956828753,-20.6582,183.708,0.366253705856,2494,18.9230680189,8.80701754386,1000.0,10.2767641103,0.0,69.0,1.74858,18.9175084541,112.329,2494,0.0264184,1000.0,3.0,18.9173
1000.0,19.104,94.4960201853,-20.7353,183.752,0.335651059944,2495,19.0431189164,9.79,50.0,12.3889426506,273.105797924,90.0,1.43235,19.0352426211,112.38,2495,0.406377,913.636363636,3.0,19.0331
1000.0,19.0035,99.9956828753,-20.7039,183.751,0.331371663266,2496,18.9472119456,9.44036697248,1000.0,10.852160139,0.0,58.0,1.43381,18.9415145371,112.41,2496,0.496182,1000.0,3.0,18.9408
1000.0,19.0665,99.9956828753,-20.718,183.834,0.36397477538,2497,19.0050316251,7.66923076923,1000.0,7.99171538488,0.0,49.0,1.77024,19.0006683512,112.415,2497,0.504384,1000.0,3.0,19.0004
1000.0,19.1314,99.9956828753,-20.8058,183.883,0.356399952658,2498,19.0565430061,10.2142857143,1000.0,15.256480724,0.0,102.0,1.52657,19.0521946129,112.436,2498,0.595788,1000.0,3.0,19.0525
1000.0,19.0208,99.9956828753,-20.6809,183.902,0.338798284283,2499,18.9560751441,11.3636363636,1000.0,19.6527709232,0.0,145.0,1.4369,18.9522680492,112.414,2499,0.781599,1000.0,3.0,18.9513
502.0,19.0576,83.3236322146,-20.7551,183.937,0.34088249989,2500,18.9972381173,10.03,100.0,13.9667140015,109.830071531,94.0,1.49169,18.9937535781,112.417,2500,0.592463,220.086956522,3.0,18.9931
1000.0,19.0122,99.9956828753,-20.6572,183.958,0.360875735312,2501,18.9418412883,7.51127819549,1000.0,6.99152714002,0.0,43.0,1.69464,18.9360652053,112.411,2501,0.410733,1000.0,2.0,18.9365
1000.0,19.0904,99.9956828753,-20.714,184.008,0.334003199963,2502,19.028816594,8.36974789916,1000.0,9.12275347847,0.0,59.0,1.49722,19.0225998049,112.41,2502,0.845375,1000.0,3.0,19.0235
1000.0,19.1091,99.9956828753,-20.7158,184.016,0.339724799487,2503,19.0537699106,9.80392156863,1000.0,16.2070180972,0.0,139.0,1.55173,19.0492617632,112.429,2503,0.0627261,1000.0,2.0,19.0466
1000.0,19.0338,99.9956828753,-20.6646,184.059,0.380626168556,2504,18.95924985,9.59615384615,1000.0,11.7248251018,0.0,72.0,1.82121,18.9540682558,112.418,2504,0.433485,1000.0,3.0,18.9542
1000.0,19.07,99.9956828753,-20.6973,184.092,0.348984681857,2505,19.0093130894,11.5595238095,1000.0,18.2576475761,0.0,139.0,1.61967,19.0028204965,112.428,2505,0.352183,1000.0,3.0,19.0053
1000.0,18.9619,99.9956828753,-20.6401,184.142,0.349351772943,2506,18.8991859188,9.83157894737,1000.0,14.7902191234,0.0,120.0,1.59681,18.8950194542,112.443,2506,0.463273,1000.0,3.0,18.8941
1000.0,19.0599,99.9956828753,-20.6262,184.162,0.330508414904,2507,18.9986487931,13.0886075949,1000.0,17.5767322271,0.0,104.0,1.34806,18.9944527166,112.448,2507,0.61146,1000.0,3.0,18.9936
1000.0,18.9951,99.9956828753,-20.6526,184.184,0.341451533095,2508,18.9394159114,11.125,1000.0,17.5263194938,0.0,116.0,1.64548,18.9334272886,112.413,2508,0.423398,1000.0,2.0,18.933
1000.0,19.0885,99.9956828753,-20.6701,184.204,0.330918370505,2509,19.0274660647,8.61739130435,1000.0,8.32135295092,0.0,47.0,1.43529,19.0211589175,112.419,2509,0.17757,1000.0,2.0,19.0216
1000.0,18.9231,99.9956828753,-20.6302,184.205,0.338772992517,2510,18.8610140233,8.17073170732,1000.0,11.5171892158,0.0,90.0,1.45809,18.8555828346,112.433,2510,0.25119,1000.0,2.0,18.8551
1000.0,18.8675,99.9956828753,-20.5484,184.21,0.358018536698,2511,18.8010569641,16.2950819672,1000.0,24.2840730793,0.0,127.0,1.71113,18.795180224,112.411,2511,0.341513,1000.0,2.0,18.7974
1000.0,18.9621,99.9956828753,-20.5819,184.237,0.348763698683,2512,18.8996304598,10.3711340206,1000.0,12.4663006257,0.0,68.0,1.55965,18.8939315359,112.416,2512,0.0388191,1000.0,3.0,18.8932
1000.0,18.8918,99.9956828753,-20.5374,184.271,0.351829531189,2513,18.8264275291,11.275,1000.0,17.879440008,0.0,95.0,1.52169,18.8198279264,112.458,2513,0.879137,1000.0,3.0,18.8193
1000.0,18.867,99.9956828753,-20.5051,184.285,0.310017981962,2514,18.8140886011,12.7558139535,1000.0,19.2534720798,0.0,120.0,1.3099,18.808884023,112.465,2514,0.395335,1000.0,3.0,18.809
1000.0,18.9393,99.9956828753,-20.4929,184.308,0.336755725592,2515,18.8788721147,11.7857142857,1000.0,19.8050447088,0.0,136.0,1.43479,18.8739002933,112.497,2515,0.762959,1000.0,3.0,18.8745
1000.0,18.9109,99.9956828753,-20.5659,184.328,0.356500641116,2516,18.8552526832,9.58095238095,1000.0,11.245977865,0.0,57.0,1.66203,18.8499672115,112.533,2516,0.876388,1000.0,3.0,18.8494
1000.0,18.8765,99.9956828753,-20.5044,184.375,0.335059899475,2517,18.8145338672,12.3048780488,1000.0,19.8602980748,0.0,129.0,1.52301,18.8089490122,112.511,2517,0.4597,1000.0,3.0,18.8092
1000.0,18.8221,99.9956828753,-20.4346,184.417,0.32137062399,2518,18.7619707474,12.2777777778,1000.0,20.6762224025,0.0,118.0,1.33903,18.7563295072,112.506,2518,0.344938,1000.0,2.0,18.7556
1000.0,18.7653,99.9956828753,-20.3341,184.432,0.351297427593,2519,18.6967820493,16.552238806,1000.0,25.3632026216,0.0,118.0,1.57768,18.6907560799,112.505,2519,0.0490139,1000.0,3.0,18.6902
1000.0,18.7848,99.9956828753,-20.3217,184.431,0.355196424825,2520,18.7176532941,15.46875,1000.0,26.4019227224,0.0,140.0,1.61977,18.7114442411,112.54,2520,0.788506,1000.0,3.0,18.7112
1000.0,18.746,99.9956828753,-20.3666,184.449,0.335550028362,2521,18.6815706008,10.1717171717,1000.0,18.7842833532,0.0,160.0,1.43903,18.6738286222,112.578,2521,0.0420249,1000.0,3.0,18.6747
1000.0,18.7449,99.9956828753,-20.4023,184.465,0.342566640691,2522,18.6826099136,12.2195121951,1000.0,19.6288888583,0.0,128.0,1.488,18.6775704403,112.607,2522,0.0537047,1000.0,3.0,18.6761
1000.0,18.7147,99.9956828753,-20.3523,184.494,0.334721824492,2523,18.6533184137,11.7093023256,1000.0,16.4711631585,0.0,111.0,1.55524,18.6486632876,112.679,2523,0.0277991,1000.0,3.0,18.6483
1000.0,18.759,91.3112772912,-20.3605,184.517,0.360297330504,2524,18.6962283173,14.0845070423,81.0,21.2806507888,269.793325344,118.0,1.74925,18.6926288213,112.71,2524,0.470083,433.04,3.0,18.6917
1000.0,18.6121,99.9956828753,-20.3132,184.524,0.328645810567,2525,18.548091051,14.5873015873,1000.0,19.7754336301,0.0,79.0,1.45181,18.543428323,112.697,2525,0.0268338,1000.0,3.0,18.5442
1000.0,18.7591,99.9956828753,-20.3696,184.552,0.339601807275,2526,18.6983614757,10.5882352941,1000.0,13.7743388448,0.0,84.0,1.64488,18.6930514027,112.721,2526,0.186919,1000.0,3.0,18.6924
1000.0,18.7149,99.9956828753,-20.3006,184.548,0.360532191181,2527,18.6468493651,11.9166666667,1000.0,16.1128522595,0.0,99.0,1.83407,18.6424069725,112.767,2527,0.637841,1000.0,3.0,18.6426
1000.0,18.6805,99.9956828753,-20.2639,184.589,0.336223092057,2528,18.6192291178,10.2164948454,1000.0,15.3180890333,0.0,105.0,1.46813,18.6142795718,112.769,2528,0.0296602,1000.0,3.0,18.6147
1000.0,18.6124,99.9956828753,-20.2079,184.632,0.326498018339,2529,18.555001842,9.16363636364,1000.0,9.59405807848,0.0,46.0,1.41963,18.5494874101,112.792,2529,0.851449,1000.0,3.0,18.5497
1000.0,18.6873,99.9956828753,-20.2262,184.644,0.326493879344,2530,18.6333225185,11.5581395349,1000.0,16.7613929676,0.0,117.0,1.37384,18.6281445635,112.807,2530,0.897549,1000.0,3.0,18.6272
1000.0,18.6367,99.9956828753,-20.1975,184.641,0.338052098712,2531,18.5792439133,11.4367816092,1000.0,18.0291597457,0.0,115.0,1.48989,18.5766947424,112.843,2531,0.913082,1000.0,3.0,18.5771
1000.0,18.5307,99.9956828753,-20.136,184.686,0.341518637805,2532,18.4718779161,11.3370786517,1000.0,15.4570400093,0.0,84.0,1.45724,18.4685014904,112.899,2532,0.644336,1000.0,3.0,18.468
1000.0,18.6713,99.9956828753,-20.2489,184.69,0.363034178737,2533,18.6026382626,10.02,1000.0,13.7629793286,0.0,77.0,1.65793,18.597336126,112.943,2533,0.039039,1000.0,2.0,18.5977
1000.0,18.5438,99.9956828753,-20.1344,184.713,0.357021643447,2534,18.4840152952,7.86614173228,1000.0,8.07968406329,0.0,61.0,1.69376,18.4787053048,112.967,2534,0.689642,1000.0,3.0,18.479
1000.0,18.5805,99.9956828753,-20.2014,184.722,0.345428383812,2535,18.5248862418,10.3789473684,1000.0,20.3263784785,0.0,187.0,1.59183,18.5214476339,112.991,2535,0.429447,1000.0,3.0,18.5209
1000.0,18.5893,86.0684091316,-20.1371,184.749,0.351056869377,2536,18.5295071519,11.0434782609,62.0,16.4943422734,317.2908924,128.0,1.71387,18.5260484703,113.03,2536,0.478445,427.64,3.0,18.5263
1000.0,18.5054,99.9956828753,-20.1619,184.771,0.33570890412,2537,18.4434290727,8.14166666667,1000.0,10.1417419882,0.0,88.0,1.37313,18.4398584671,113.027,2537,0.469516,1000.0,2.0,18.4406
1000.0,18.5576,99.9956828753,-20.1275,184.848,0.323082541217,2538,18.5060211687,9.53271028037,1000.0,15.457096339,0.0,122.0,1.42656,18.5021201733,113.063,2538,0.500035,1000.0,2.0,18.5017
1000.0,18.5215,99.9956828753,-20.132,184.856,0.351163640362,2539,18.459928569,8.46956521739,1000.0,12.4406918157,0.0,92.0,1.61861,18.4567048711,113.052,2539,0.476058,1000.0,3.0,18.4576
1000.0,18.5502,99.9956828753,-20.1396,184.878,0.345092982893,2540,18.4941442548,9.76699029126,1000.0,12.8721901513,0.0,83.0,1.53396,18.4906893351,113.056,2540,0.438602,1000.0,3.0,18.4912
1000.0,18.5049,99.9956828753,-20.0988,184.909,0.30777884151,2541,18.4510097694,11.9294117647,1000.0,14.739932345,0.0,79.0,1.21849,18.4461945133,113.04,2541,0.445914,1000.0,3.0,18.4448
1000.0,18.4816,99.9956828753,-20.0686,184.966,0.337026929807,2542,18.4240611321,14.9672131148,1000.0,21.807629296,0.0,109.0,1.48285,18.4189129469,113.068,2542,0.385951,1000.0,3.0,18.4193
1000.0,18.4712,99.9956828753,-20.0479,185.005,0.347772962905,2543,18.4024739776,15.9402985075,1000.0,25.797651517,0.0,132.0,1.49132,18.3968343904,113.092,2543,0.563693,1000.0,3.0,18.3959
1000.0,18.4181,99.9956828753,-20.0384,185.019,0.337145943204,2544,18.3611777173,12.3376623377,1000.0,20.6263042183,0.0,121.0,1.51039,18.3570621626,113.129,2544,0.68225,1000.0,3.0,18.3573
1000.0,18.3938,99.9956828753,-19.9845,185.01,0.328830998005,2545,18.3348626358,16.9365079365,1000.0,30.4213130259,0.0,158.0,1.38759,18.3311950287,113.126,2545,0.730038,1000.0,3.0,18.3306
1000.0,18.3604,99.9956828753,-19.988,185.063,0.332879179805,2546,18.3037763578,9.0,1000.0,11.6425748677,0.0,78.0,1.40712,18.2999820649,113.141,2546,0.615766,1000.0,3.0,18.2999
1000.0,18.4654,99.9956828753,-20.046,185.043,0.330130222292,2547,18.4107457113,11.4712643678,1000.0,16.1848794771,0.0,85.0,1.39449,18.4070123569,113.142,2547,0.55704,1000.0,2.0,18.406
1000.0,18.3946,99.9956828753,-19.9765,185.062,0.35514878863,2548,18.3313014543,13.0133333333,1000.0,17.5965855274,0.0,99.0,1.69117,18.3280350127,113.159,2548,0.0562217,1000.0,3.0,18.328
1000.0,18.3498,99.9956828753,-19.9894,185.068,0.306785803008,2549,18.295067118,16.380952381,1000.0,25.5171455409,0.0,137.0,1.20891,18.292012182,113.163,2549,0.698928,1000.0,3.0,18.2918
1000.0,18.4032,99.9956828753,-19.9992,185.084,0.341609844937,2550,18.34314072,9.59047619048,1000.0,14.3498433627,0.0,92.0,1.55496,18.3393704774,113.168,2550,0.545378,1000.0,3.0,18.3392
1000.0,18.4049,99.9956828753,-19.9892,185.081,0.314468295126,2551,18.3505833984,8.38532110092,1000.0,10.082147231,0.0,70.0,1.31281,18.3461575105,113.173,2551,0.302944,1000.0,2.0,18.3468
1000.0,18.3522,99.9956828753,-19.9485,185.116,0.316589734864,2552,18.2898328015,10.66,1000.0,13.6647136816,0.0,88.0,1.34132,18.2848945374,113.24,2552,0.746399,1000.0,3.0,18.285
1000.0,18.4157,99.9956828753,-19.9148,185.147,0.346719868355,2553,18.3553416248,11.8488372093,1000.0,16.455378312,0.0,122.0,1.53324,18.3510053524,113.254,2553,0.361185,1000.0,3.0,18.35
1000.0,18.364,99.9956828753,-19.9304,185.174,0.342558390352,2554,18.2982396453,9.9797979798,1000.0,15.1490772449,0.0,101.0,1.4738,18.2932369231,113.287,2554,0.323802,1000.0,3.0,18.2927
1000.0,18.408,99.9956828753,-19.9477,185.212,0.328380552345,2555,18.3525440075,10.1818181818,1000.0,14.6758673871,0.0,107.0,1.47522,18.3462652059,113.307,2555,0.0629623,1000.0,3.0,18.3474
1000.0,18.3559,99.9956828753,-19.9006,185.213,0.345112573358,2556,18.2831652291,12.256097561,1000.0,15.4673621567,0.0,78.0,1.51974,18.2782329112,113.291,2556,0.0141566,1000.0,3.0,18.278
1000.0,18.2994,99.9956828753,-19.8622,185.243,0.323266939801,2557,18.241272166,9.41509433962,1000.0,13.397315927,0.0,93.0,1.46359,18.2365378389,113.289,2557,0.0136406,1000.0,2.0,18.2359
1000.0,18.3115,99.9956828753,-19.8328,185.276,0.341861446809,2558,18.2480995633,10.6774193548,1000.0,13.7529361794,0.0,77.0,1.52575,18.2443112912,113.295,2558,0.0331075,1000.0,3.0,18.2439
1000.0,18.2317,99.9956828753,-19.8367,185.315,0.326575922688,2559,18.1757584497,11.925,1000.0,16.7330324508,0.0,101.0,1.38623,18.1723066048,113.298,2559,0.399129,1000.0,3.0,18.1716
1000.0,18.2934,99.9956828753,-19.8411,185.32,0.307743672754,2560,18.2349725042,12.6144578313,1000.0,19.380048942,0.0,104.0,1.27097,18.2307561203,113.343,2560,0.201858,1000.0,3.0,18.231
1000.0,18.2949,99.9956828753,-19.8652,185.373,0.34272865134,2561,18.2265397436,14.231884058,1000.0,19.64625194,0.0,109.0,1.55145,18.2229297016,113.344,2561,0.400871,1000.0,3.0,18.2238
1000.0,18.2875,99.9956828753,-19.8263,185.382,0.34430966215,2562,18.2279048186,11.0777777778,1000.0,14.7144885348,0.0,112.0,1.53868,18.2240258215,113.362,2562,0.469716,1000.0,3.0,18.2234
1000.0,18.2746,99.9956828753,-19.8453,185.403,0.322025178736,2563,18.2161206544,8.99115044248,1000.0,8.69288751605,0.0,59.0,1.27766,18.2134496672,113.363,2563,0.13015,1000.0,3.0,18.2139
1000.0,18.23,99.9956828753,-19.8635,185.423,0.300840165738,2564,18.1821030332,11.5113636364,1000.0,14.3621933611,0.0,78.0,1.15974,18.1797755729,113.357,2564,0.0226456,1000.0,3.0,18.1794
1000.0,18.2527,99.9956828753,-19.8753,185.425,0.327914986153,2565,18.195866459,11.7142857143,1000.0,16.6580249705,0.0,109.0,1.39527,18.1932406355,113.368,2565,0.558935,1000.0,2.0,18.1929
1000.0,18.2032,99.9956828753,-19.787,185.447,0.31231731536,2566,18.150406486,17.5789473684,1000.0,26.002663405,0.0,144.0,1.31416,18.14586305,113.378,2566,0.105252,1000.0,3.0,18.1453
1000.0,18.2594,99.9956828753,-19.8063,185.464,0.35805064372,2567,18.2037472424,14.0833333333,1000.0,15.9711110725,0.0,107.0,1.63692,18.1986345621,113.401,2567,0.57296,1000.0,3.0,18.1983
1000.0,18.2391,99.9956828753,-19.8141,185.488,0.313197350393,2568,18.1709138338,12.974025974,1000.0,13.6505306742,0.0,67.0,1.21331,18.1664433155,113.417,2568,0.427791,1000.0,2.0,18.1679
1000.0,18.3561,99.9956828753,-19.8251,185.487,0.329782725749,2569,18.2970596351,10.5376344086,1000.0,13.2100964481,0.0,80.0,1.45158,18.2931349789,113.43,2569,0.501179,1000.0,3.0,18.2928
1000.0,18.2826,94.8357744691,-19.8227,185.506,0.335306340324,2570,18.2216457132,12.0119047619,76.0,16.3863285405,290.259058408,105.0,1.42285,18.2153678868,113.441,2570,0.556034,578.111111111,3.0,18.2145
1000.0,18.3013,99.9956828753,-19.8482,185.542,0.328668557667,2571,18.244786579,12.1975308642,1000.0,10.9808135176,0.0,55.0,1.31529,18.2381617854,113.453,2571,0.528611,1000.0,3.0,18.2368
1000.0,18.2066,87.4281958468,-19.751,185.558,0.344518368904,2572,18.147574294,10.5,72.0,13.1005725066,301.367719572,88.0,1.56212,18.1421154321,113.47,2572,0.595701,407.24,2.0,18.1427
1000.0,18.2434,99.9956828753,-19.8311,185.609,0.374929039734,2573,18.1806087836,15.859375,1000.0,18.5024214526,0.0,97.0,1.72451,18.1746448576,113.468,2573,0.631373,1000.0,3.0,18.1734
1000.0,18.3085,99.9956828753,-19.8716,185.647,0.328837233498,2574,18.2519789624,8.8407079646,1000.0,11.5372167099,0.0,65.0,1.35176,18.2462128306,113.477,2574,0.649542,1000.0,3.0,18.2472
