AverageY,MaxEsReturn,AverageAbsQ,AverageAction,AverageEsReturn,AverageReturn,Iteration,StdEsReturn,AverageAbsQYDiff,AverageDiscountedReturn,AverageQLoss,QFunRegParamNorm,AverageAbsY,AveragePolicySurr,MaxReturn,Epoch,StdReturn,MinReturn,PolicyRegParamNorm,AverageQ,MinEsReturn
17.502448258,649.257194089,17.5079,0.997249,221.74613547,66.9053857269,1425,216.079096179,0.44651211943,45.4658535746,0.989544,137.624,17.507389638,-17.6281,81.4653946059,1425,5.83303956743,46.8197871409,119.376,17.5011,49.6369934095
17.4581932887,1245.66086957,17.4636,0.996791,148.593021066,53.4630603455,1426,331.778266898,0.45793644535,37.7899742849,1.17693,137.662,17.4613611877,-17.5875,67.3579564437,1426,5.02089890452,43.5710286636,119.422,17.4583,-3.97448456047
17.4894465838,204.541420394,17.4956,0.998122,60.9729885735,1318.77603882,1427,51.4788028387,0.450091589995,193.37455817,1.04427,137.7,17.493992434,-17.6119,2253.37583484,1427,593.034517982,275.132898169,119.447,17.4886,-8.01007924268
17.5398831047,684.462029218,17.5453,0.998271,473.137077434,1154.68816683,1428,150.207924116,0.445107732257,200.728210586,1.01268,137.736,17.5457786175,-17.6677,2397.66244781,1428,776.629990193,175.200339471,119.51,17.5377,348.767536932
17.5066306378,1726.98849868,17.5141,0.998609,901.12863579,573.071529878,1429,603.659452171,0.446821862144,148.285108133,1.04007,137.74,17.5112460349,-17.6346,2198.86027032,1429,503.329921096,189.940384368,119.545,17.5062,173.878672756
17.506023032,536.120351753,17.5106,0.998319,337.007570521,616.165232426,1430,183.711050665,0.445354560772,135.809949908,1.00212,137.773,17.5112573249,-17.6351,2016.59576588,1430,486.778406395,120.36243282,119.61,17.5038,35.3889263817
17.4610635465,1058.20625166,17.4697,0.999077,578.509845574,32.9063861617,1431,367.009294856,0.445614332705,25.243551592,0.988517,137.794,17.4682535848,-17.5868,43.6243680542,1431,4.94084578005,23.1819886471,119.649,17.4608,37.6011153851
17.415835227,323.571678418,17.4238,0.998592,69.315310184,232.309475705,1432,90.9871155186,0.445724696542,72.9027407707,1.00988,137.807,17.4216076844,-17.542,1981.22938651,1432,424.752728978,51.8273934084,119.705,17.4149,-5.69085232789
17.4869277362,767.075873375,17.4925,0.998122,170.214171885,99.7833529899,1433,241.261280764,0.44776243316,60.1046231951,1.07255,137.846,17.4913294419,-17.6136,1268.92950794,1433,129.9129993,29.3288214108,119.71,17.4853,10.1342294122
17.5034913382,536.31900432,17.5103,0.998457,131.957652799,669.856537985,1434,174.461606006,0.461632921912,212.837595396,1.18198,137.918,17.5078648857,-17.6279,1082.65555428,1434,154.185793509,450.623546291,119.744,17.5031,5.52603408706
17.5250272262,1535.83564607,17.5328,0.998365,387.756442155,907.413973902,1435,585.328219533,0.450222351133,197.479708332,0.971982,137.961,17.5296875892,-17.6531,1978.56643077,1435,510.034984468,219.005114627,119.8,17.525,-5.40684774716
17.5293337786,1392.78266173,17.5341,0.997068,298.985125556,672.076137764,1436,435.031942581,0.446537462998,152.464622668,1.0192,137.997,17.5334945561,-17.6553,1920.77256697,1436,632.598806393,49.5756239484,119.836,17.5275,63.0766343264
17.5205519563,444.453008313,17.5272,0.997734,95.2926671159,34.0207286546,1437,128.041091999,0.464898235881,25.5295042208,1.1451,138.05,17.5252124036,-17.6451,48.0323750444,1437,5.71476616593,20.5938666875,119.883,17.5197,-7.42774540868
17.5074328403,576.891566952,17.5136,0.99801,60.5162325578,362.483648724,1438,109.932514339,0.45499586515,114.248495211,1.09439,138.121,17.512003527,-17.6263,1438.14816832,1438,364.435826084,53.5644884349,119.937,17.5061,-7.16911903793
17.553216617,659.113506122,17.5595,0.998434,232.758199705,723.405673623,1439,242.548843195,0.454756306465,225.4681819,1.11745,138.196,17.5590221912,-17.6754,1799.14688851,1439,315.335359079,386.168997023,119.958,17.5526,7.36560583989
17.5195225319,706.809056508,17.5254,0.998157,305.730942573,297.076800861,1440,213.990568645,0.443971173394,98.2279564137,0.979929,138.223,17.5238000408,-17.642,2182.85333294,1440,415.366436059,62.4255281498,120.036,17.5186,50.9629324919
17.5305310961,462.57889158,17.5389,0.998315,175.575769134,47.4344824031,1441,174.742505075,0.449724579038,36.4351020608,1.02332,138.226,17.535808573,-17.6543,93.1685425497,1441,7.48715528052,34.5717454171,120.058,17.5298,10.874550601
17.5584990366,799.723986197,17.5646,0.998513,248.036018262,83.5656908917,1442,243.421652098,0.453727840267,53.2991054193,1.10157,138.288,17.564543465,-17.6791,1401.7973787,1442,114.472876345,51.322761404,120.069,17.5559,51.7609475318
17.5294061306,629.263712263,17.5357,0.998115,316.839185369,615.045381315,1443,220.77051759,0.435796003839,195.941233567,0.9553,138.351,17.5344393418,-17.6599,1116.31406537,1443,201.599350285,186.425714481,120.078,17.5292,31.3805506602
17.6024629043,448.237760075,17.6081,0.997632,220.353293917,906.801425414,1444,172.622599055,0.448935316715,130.581038102,1.04099,138.431,17.6075091373,-17.7243,1238.60092417,1444,387.392637053,47.5070040145,120.066,17.6005,16.1963936616
17.522385241,654.473806427,17.5328,0.99775,278.437190436,559.36443489,1445,241.088625574,0.456109861641,186.64164247,1.20261,138.486,17.5271236829,-17.6567,1005.51606999,1445,168.434004874,321.317902461,120.061,17.5231,-7.51725812055
17.5442055256,470.66455159,17.5518,0.997826,277.924694155,803.556685663,1446,154.69294979,0.437299208527,173.877588828,0.988074,138.51,17.5505656981,-17.6752,1635.32525207,1446,348.540883303,258.872827012,120.125,17.5421,44.2362436149
17.5150229538,552.281617234,17.5203,0.99763,253.726960557,760.058108544,1447,196.612333889,0.432103919869,171.822063829,0.90999,138.549,17.5179984443,-17.6401,1659.03814103,1447,333.636184191,282.330767942,120.101,17.5152,3.40520516819
17.4711340836,1245.81106892,17.4776,0.997424,372.72467034,983.414224385,1448,421.697671524,0.458102769468,172.263016043,1.16918,138.575,17.4774890189,-17.6021,1872.9466894,1448,596.773888896,191.333315213,120.087,17.4692,-8.70752997873
17.5017756214,1369.54951157,17.5098,0.997129,589.524015929,1493.76703957,1449,552.366778258,0.449333291396,206.295296161,1.13492,138.609,17.507761979,-17.6231,2148.81001257,1449,598.753472874,646.669040124,120.14,17.5006,162.990641104
17.488219665,721.629186623,17.4944,0.994481,319.01010678,1105.69841351,1450,270.636987116,0.448295658297,176.374366035,1.14747,138.66,17.4923091654,-17.6058,1700.56917558,1450,420.149968418,128.086661089,120.137,17.4872,-8.07394406492
17.5096155645,862.016851918,17.5169,0.997289,680.224353304,1021.86778177,1451,181.792498614,0.428449721329,170.718839602,0.901948,138.709,17.5160978217,-17.6325,1918.56594166,1451,500.661839714,221.189551166,120.165,17.5098,498.43185469
17.5676127988,753.601361669,17.5739,0.997473,406.846422718,859.134102218,1452,210.686083006,0.444488271637,199.492552386,1.08624,138.776,17.5743982273,-17.694,2379.64328515,1452,416.687418247,312.699515109,120.23,17.5655,93.7987369298
17.4463688616,546.00133769,17.4571,0.998266,195.744374335,743.089888045,1453,205.590420378,0.444886024289,196.44245,1.05896,138.826,17.4523570469,-17.5649,1810.04305753,1453,464.16306911,169.068984416,120.288,17.447,-6.0284812177
17.5132212002,364.749849449,17.5152,0.998213,215.07247186,445.32217674,1454,143.390827585,0.443218217419,134.307844036,1.02873,138.9,17.5173157235,-17.6425,1473.82774277,1454,347.023471702,74.316484847,120.309,17.5108,-3.93570749378
17.4591078782,610.395059359,17.4652,0.998475,312.059308212,571.820677733,1455,227.794876252,0.448924840642,157.399913242,1.15455,138.941,17.4635429876,-17.593,1173.54382296,1455,288.973019573,137.220342982,120.314,17.4578,2.74204406197
17.5110089074,721.143586818,17.5151,0.998022,318.043643245,666.93023917,1456,217.53180065,0.447658185489,169.206182789,1.06573,139.031,17.5143757194,-17.6416,1525.23740982,1456,297.757548848,227.727722249,120.408,17.51,32.6757378291
17.5290332767,424.694189109,17.5358,0.99858,155.819078031,471.201853173,1457,137.97415955,0.423912891607,157.737668527,0.915017,139.08,17.5344579048,-17.6448,1158.09184923,1457,286.874895626,200.697804127,120.471,17.5283,-2.63796472479
17.5296543035,495.839585516,17.5372,0.997956,276.614089329,467.480571391,1458,160.885328946,0.447303664343,162.135006947,1.09498,139.149,17.5347811001,-17.6535,1360.11951094,1458,275.842534183,245.892477376,120.524,17.5292,-1.91319750851
17.4937314063,784.276691407,17.4995,0.998219,516.762866549,356.628321142,1459,176.13165206,0.442729917202,135.238549385,1.05463,139.198,17.4992088958,-17.6131,1410.3437285,1459,254.101374705,131.859642005,120.513,17.4911,278.343039047
17.509909962,577.069836645,17.5185,0.998772,256.153285333,586.597010036,1460,149.847318767,0.441089405373,171.728822006,1.03669,139.191,17.5156537302,-17.6239,2343.02992606,1460,423.483382781,179.120462773,120.583,17.5077,33.5978009138
17.5098501206,525.868658549,17.5162,0.99848,211.565827406,457.660306049,1461,153.689264883,0.439420174687,153.251065366,1.00122,139.185,17.5152512641,-17.6362,1535.23688365,1461,297.471126961,150.825530953,120.647,17.5106,3.80727237458
17.551403053,632.911183516,17.5554,0.998608,383.541990142,469.926690629,1462,159.805356375,0.448334871234,127.258039282,1.11626,139.262,17.5559848402,-17.68,1825.65895724,1462,445.831071911,87.6036558173,120.696,17.5488,177.231875539
17.5202225719,319.693375836,17.5286,0.998737,223.740708748,497.406276898,1463,55.1958612994,0.435847662871,105.784671261,1.0883,139.301,17.5243640811,-17.6454,2622.52754409,1463,592.788315369,10.4063167894,120.768,17.52,121.486291897
17.4961044624,788.01429885,17.5011,0.998845,333.956560792,524.520026256,1464,232.817387723,0.433023167317,145.097396499,0.98484,139.363,17.5009993535,-17.6203,2985.03479637,1464,583.198733075,138.469208187,120.824,17.4944,138.892924376
17.5386315542,604.772234927,17.5438,0.99868,219.296700508,467.064868737,1465,209.096585462,0.440576983468,134.9625395,1.00381,139.413,17.5425376799,-17.6536,2097.57031317,1465,465.457027421,54.9323419619,120.859,17.537,-6.66371045502
17.4626154064,724.224549644,17.4678,0.998507,239.507012105,643.954506611,1466,227.42824837,0.449975842452,203.236587744,1.01984,139.497,17.4691294117,-17.5869,1387.17239375,1466,316.221566312,172.056547606,120.9,17.461,-4.81673218271
17.538863548,701.402692772,17.5472,0.998064,370.792909325,905.53736915,1467,178.749762447,0.441471161091,210.5350202,1.05591,139.531,17.5459037632,-17.665,1766.2758611,1467,400.546910393,349.530715417,120.899,17.5382,197.071719722
17.5224117972,1287.84441895,17.5291,0.998221,576.797752557,314.920223575,1468,392.999258759,0.427281475483,104.372942182,0.941404,139.571,17.528045363,-17.6474,1674.15078199,1468,348.63916512,59.9723267489,120.952,17.521,200.11621394
17.5103576105,695.528704094,17.5146,0.998496,170.99761953,1453.28000855,1469,227.220778317,0.448958452437,183.464629712,1.13195,139.632,17.5143773161,-17.6446,2802.1103844,1469,771.636017131,405.269417258,120.987,17.5078,-5.12796995334
17.5189870621,908.195375435,17.5269,0.998332,365.342854129,1206.40329386,1470,317.241594603,0.427366930816,165.084475248,0.871771,139.665,17.5254724684,-17.646,2827.06123898,1470,718.019720739,252.328754528,121.053,17.5179,-2.99778361401
17.5507697473,1061.28501024,17.5566,0.9981,353.913315767,848.675219191,1471,397.661957723,0.432333349187,145.935202505,0.993448,139.758,17.5567093166,-17.67,2056.60470055,1471,693.259412035,57.7657363612,121.095,17.548,-1.6773837199
17.5667291299,494.122373908,17.5747,0.99802,198.235761926,316.132375319,1472,174.406941521,0.451230882836,102.164843696,1.14132,139.77,17.5734193878,-17.6963,1828.45588847,1472,348.544076844,95.2831245587,121.118,17.5662,-3.3057366091
17.5866753437,785.232137595,17.5925,0.998206,439.203081472,494.730598711,1473,239.47727803,0.45750023354,119.032304648,1.18663,139.806,17.5914474857,-17.7107,1506.47189382,1473,439.381668436,114.283391323,121.15,17.5837,115.14315589
17.6126889461,863.156701109,17.6196,0.997905,594.448350701,425.478842983,1474,233.090756737,0.435014303156,137.201178087,1.0595,139.843,17.6180532135,-17.7436,1496.45704383,1474,271.011020493,131.518942107,121.215,17.6122,262.283483934
17.5812232047,657.550012768,17.5872,0.998246,506.976382973,712.386593186,1475,116.261522048,0.431636329926,152.306017508,0.950874,139.892,17.5859114041,-17.7139,1842.29566669,1475,414.178278827,165.054601645,121.201,17.5794,312.452873184
17.5862382437,500.772861442,17.5928,0.997884,216.679944524,412.568501571,1476,137.080506518,0.429853653182,124.292243567,1.00485,139.945,17.5898055366,-17.7076,1538.26226166,1476,342.604780402,130.013645431,121.236,17.5849,44.6474813472
17.6152988085,668.219517652,17.6248,0.99743,287.897713056,653.435780827,1477,212.144448654,0.445771146433,167.246300363,1.0786,140.005,17.6224918865,-17.7515,2220.2472892,1477,384.545746615,285.505935016,121.267,17.6147,36.4114038082
17.6023996375,660.38476814,17.6069,0.997808,432.777416289,801.972845219,1478,172.66853878,0.440512663354,148.709376878,1.0124,140.061,17.6062000977,-17.7327,2024.39036149,1478,535.932307686,216.719272198,121.285,17.6,242.372131607
17.5909137597,1420.03687526,17.598,0.997529,613.518975289,577.367429303,1479,612.29263396,0.445233003524,119.297432432,1.13477,140.128,17.5967584698,-17.7231,1620.84152116,1479,376.178664907,116.805499305,121.279,17.5898,13.0589071122
17.6533248789,1053.45645967,17.661,0.997934,423.65806983,592.319159062,1480,453.099016884,0.430043032365,138.268151371,0.9328,140.14,17.6597493656,-17.7708,1957.71844658,1480,394.997749647,258.993126586,121.329,17.652,6.46728303006
17.6251033783,1087.04556593,17.6335,0.997836,371.365027978,558.594492304,1481,341.443487829,0.441412669804,132.985983753,1.01544,140.177,17.6318230016,-17.7519,2011.53618262,1481,415.118088276,195.423283567,121.344,17.6245,55.2774771976
17.6607287749,466.500863587,17.6656,0.997207,218.945263224,359.61456403,1482,184.4023868,0.435189784989,123.348259722,0.961619,140.194,17.6669418983,-17.7774,522.861599752,1482,76.537404407,146.241536419,121.343,17.6572,-4.95605552265
17.6383116137,910.514298181,17.6488,0.998034,274.780032611,355.893069123,1483,326.961913823,0.434583817006,123.687568202,0.950942,140.238,17.6452729006,-17.7659,1438.10838285,1483,227.208767819,203.01173389,121.347,17.6379,24.1694961867
17.670743023,942.478215664,17.6783,0.998381,251.002119602,369.699537793,1484,320.186826958,0.454953659654,132.20042929,1.17361,140.3,17.6771031577,-17.7951,1023.59603564,1484,165.619787069,200.123183079,121.384,17.6694,1.58736528731
17.6259351073,1001.20358869,17.6322,0.998105,415.343488193,910.169879562,1485,409.329784612,0.446215838843,147.786023328,1.02709,140.316,17.6314891958,-17.7459,2806.98950763,1485,619.167657521,144.46213658,121.376,17.6236,-6.13515054324
17.6659494291,1253.00489718,17.671,0.997605,491.114476667,533.208839605,1486,552.191801955,0.43638181785,148.789291938,0.901757,140.344,17.6715471502,-17.7791,1397.04485073,1486,242.373206499,252.379540317,121.401,17.6636,-2.34542780031
17.7272856008,823.780140136,17.7384,0.998764,523.75172044,1254.59618807,1487,336.910472406,0.440563660609,189.547834382,1.05567,140.403,17.737134628,-17.8561,2900.93867997,1487,833.34795603,251.859306966,121.481,17.7261,-0.692480260061
17.673221926,674.489121567,17.6801,0.998029,345.776280684,1057.94939019,1488,233.868369574,0.445742605136,174.150770543,1.12407,140.449,17.6799888075,-17.7989,2847.11026966,1488,788.817344855,280.518256683,121.489,17.6717,42.1600366801
17.6835600975,652.917308332,17.6898,0.997781,340.551934861,533.773865703,1489,246.444367673,0.442619972209,132.788498888,0.970362,140.493,17.6885561557,-17.7971,2590.96265135,1489,577.244232963,64.7720849078,121.493,17.6818,49.3619043543
17.6795887653,975.817604427,17.689,0.997652,431.592582186,553.12900242,1490,318.387529916,0.434943837668,137.855998263,0.951441,140.513,17.6877769043,-17.7936,2514.59468627,1490,504.779436424,73.1781536646,121.546,17.6796,48.1524918998
17.6634919325,440.555807421,17.6747,0.997968,242.79296039,598.791157371,1491,159.057062522,0.444486070143,124.37693183,1.08063,140.569,17.6727186367,-17.7728,2268.08506791,1491,547.291095949,95.5031540437,121.608,17.6634,17.4114573455
17.7181624181,549.162643837,17.7245,0.998031,268.166298048,637.835444349,1492,175.658820286,0.444577507434,132.311360416,1.05203,140.591,17.7231654532,-17.8338,2335.02592134,1492,553.038830594,62.2798991077,121.658,17.7162,38.1349499475
17.6578588898,1372.55668793,17.6648,0.998212,598.247063328,398.044700994,1493,472.594579831,0.44534954358,125.45632018,1.04211,140.691,17.663500258,-17.7806,1323.13347091,1493,241.564591547,118.01845709,121.675,17.6563,132.358208573
17.6824432637,813.816717676,17.691,0.998099,195.785860465,611.802056497,1494,260.576732605,0.458606161768,136.256260941,1.22125,140.758,17.6887158182,-17.8007,1681.86802693,1494,444.477490754,109.858034784,121.722,17.6812,32.742213564
17.7220077587,1402.80131353,17.7295,0.997781,554.841794615,146.041952092,1495,543.609220468,0.449568510714,61.7881192053,1.08535,140.79,17.7286846637,-17.8456,781.587313972,1495,171.768155819,27.4914305123,121.743,17.7201,-3.23063314393
17.7148567056,312.636321505,17.7222,0.998245,64.3396430837,181.361634309,1496,86.848049525,0.443251324987,73.4137445249,1.0617,140.831,17.7207761813,-17.8291,861.060496904,1496,210.788463206,37.6531354344,121.758,17.7145,-1.67300376504
17.7144164175,804.286598814,17.7207,0.998769,209.605812992,811.598405105,1497,250.962690332,0.436789255197,161.535182296,0.999681,140.878,17.720245182,-17.8337,1567.68110442,1497,344.158051741,60.249076402,121.831,17.7111,22.5291672288
17.7253738536,943.532883071,17.7346,0.99849,312.031897754,349.683429648,1498,295.98352389,0.449294028955,89.8350122932,1.09982,140.928,17.7317175349,-17.8561,2282.41034875,1498,526.212864826,61.4443142952,121.887,17.7254,39.5024264442
17.7265200119,914.389026769,17.7334,0.998891,390.56129375,1417.71937401,1499,373.619292838,0.449550574162,187.128380461,1.0846,140.954,17.7310926175,-17.8448,2123.24107518,1499,607.748632195,466.029429454,121.931,17.7259,15.8313119504
17.7461562627,422.529044871,17.7554,0.998312,116.117791073,1104.13778571,1500,130.749109178,0.450861179197,195.905623687,1.06756,140.975,17.7536124616,-17.8595,2330.34893365,1500,664.303043229,133.722242603,121.971,17.7443,16.78720809
17.7106222714,568.461021591,17.7183,0.997763,248.023065271,1562.87373147,1501,166.096699895,0.44852199085,224.924437795,1.05998,141.015,17.7168481994,-17.8308,1958.5397889,1501,398.631116015,611.834728386,122.012,17.7089,26.4360405081
17.668457944,880.111711223,17.6782,0.998271,502.748993781,1216.53548021,1502,377.362717442,0.450498671514,156.438166011,1.08032,141.074,17.6762480618,-17.7918,1755.31719875,1502,597.199552146,130.328180299,122.047,17.6668,125.386276339
17.7111854303,1073.55669807,17.7202,0.998979,543.009969843,1148.03358931,1503,379.414687344,0.454809123205,197.909927894,1.13016,141.122,17.7176746807,-17.8366,2834.96592795,1503,620.801102147,399.929051816,122.115,17.7093,55.5075994286
17.721905321,1015.56920007,17.7315,0.998909,517.205985508,975.176565718,1504,336.146122605,0.445460901376,175.399068828,1.04463,141.141,17.7283957811,-17.8489,2503.08092932,1504,542.355571588,386.833365434,122.14,17.7223,186.692627492
17.7465725806,640.46772855,17.7529,0.998877,274.840841316,1058.00979718,1505,199.679035062,0.43542157974,180.11439828,0.992098,141.153,17.7522527048,-17.8634,2245.98409548,1505,574.714767277,191.74217812,122.212,17.7442,11.0587233732
17.7426622676,672.731424187,17.7506,0.998689,394.805892549,1369.00029488,1506,168.843029091,0.444200501997,171.648862458,1.05209,141.191,17.7488977954,-17.8656,2609.16901469,1506,694.460842631,360.717562833,122.258,17.7408,225.366896525
17.7333431811,1247.34442665,17.7431,0.998475,483.124714923,727.249889166,1507,434.171101129,0.437487968206,177.916413419,0.987413,141.221,17.7419265053,-17.8583,1723.50770678,1507,332.555104038,231.091991256,122.293,17.7326,2.61291055192
17.712931082,909.90791907,17.7215,0.998798,503.723027802,1343.88794344,1508,338.968534437,0.442148384098,200.014651089,0.998347,141.26,17.7184578394,-17.8407,2873.27410589,1508,712.299579687,226.334235247,122.324,17.7115,5.1365924379
17.7751773258,703.344371071,17.7848,0.998868,499.511479745,1432.39607824,1509,235.857117759,0.436974153846,201.567638313,0.988108,141.292,17.7831126503,-17.8948,3062.22499282,1509,813.025189139,302.806193363,122.362,17.7738,111.142265271
17.7331052616,399.58508554,17.7445,0.998725,260.564524915,994.861584008,1510,139.992405638,0.455911056914,206.751658878,1.19258,141.374,17.7433561111,-17.8633,2898.64283367,1510,697.130390588,222.995701623,122.37,17.7321,87.0581619424
17.7463526345,1640.81033274,17.7568,0.998534,637.765124226,690.736511381,1511,586.465537837,0.445755472282,204.275141542,1.05712,141.414,17.7553900797,-17.8756,1903.65123095,1511,382.310286796,220.152266651,122.415,17.7448,2.39009433829
17.7421662121,832.934297078,17.7529,0.998934,551.881857311,698.036917876,1512,258.363681379,0.451379601615,213.120264841,1.05945,141.453,17.7503867137,-17.8725,1687.62972265,1512,343.061315247,247.101023688,122.443,17.7424,23.6724617352
17.7703392754,1138.13748359,17.7769,0.998706,533.184506843,1142.12210865,1513,402.290982655,0.443946422496,227.392365592,1.01339,141.49,17.7757995431,-17.9021,2850.73658117,1513,722.730964866,147.902374733,122.501,17.7681,73.4705440606
17.7831127822,472.770405674,17.7915,0.998622,222.749907092,853.374550236,1514,174.823265217,0.456636930417,194.62961866,1.2183,141.527,17.7895317134,-17.9053,2385.07547994,1514,574.13435999,192.39391216,122.561,17.7828,-2.2684946225
17.8229758754,679.249382188,17.8315,0.998686,441.182129565,652.040608579,1515,233.845722093,0.437003693174,186.331553418,0.928223,141.553,17.829856131,-17.9471,2079.16595052,1515,371.225077106,229.852373568,122.576,17.8222,33.2381437382
17.8245412395,1435.76298547,17.8328,0.998683,774.212318328,911.445723253,1516,390.267345145,0.432571897553,223.667864778,0.971494,141.57,17.8305465613,-17.9456,2221.45265757,1516,541.377126162,197.962208135,122.621,17.8231,434.749531526
17.8928768495,650.115662391,17.9011,0.999006,281.208935665,749.021341136,1517,240.523165957,0.450964570853,217.28361848,1.12355,141.623,17.8989762407,-18.0211,1819.26115301,1517,350.352592655,345.518544013,122.603,17.8931,15.8424295807
17.8362218961,713.374425389,17.8442,0.998669,444.150941608,785.600538916,1518,232.50460318,0.452173684973,181.717096423,1.06436,141.646,17.842725739,-17.9711,2571.43037864,1518,625.951262855,285.03157669,122.646,17.8335,72.2762841335
17.8976479299,625.974924788,17.9067,0.996696,285.126994273,1127.42243752,1519,197.612806473,0.459088055157,192.209781328,1.26016,141.701,17.9058754782,-18.0204,1560.03297273,1519,381.947027956,311.838629109,122.636,17.8967,2.82585603968
17.8685551765,1418.14573305,17.8772,0.998453,474.708773229,891.448472987,1520,550.108192637,0.458250419459,195.673093019,1.09805,141.737,17.8741847447,-17.9817,2037.973085,1520,438.074799905,166.044728433,122.688,17.8683,58.1885098604
17.8394025644,791.761696429,17.8445,0.998726,540.139115188,1423.24466817,1521,190.8779742,0.441754131711,209.699581188,0.929056,141.791,17.8432971078,-17.9579,2709.86434492,1521,760.655504493,427.512330128,122.737,17.8387,317.25587507
17.8374876514,1142.43395452,17.8458,0.998626,556.438009912,970.697888883,1522,398.203954937,0.452126089638,226.463824691,1.11285,141.816,17.8429433043,-17.9621,1998.63810647,1522,578.749653187,374.725285866,122.757,17.8361,31.1245915026
17.87285795,1354.77424079,17.8804,0.998434,795.749830169,664.737539909,1523,444.088425654,0.443148965075,207.73463957,1.03126,141.858,17.8790166896,-17.9901,1914.48980818,1523,415.769614177,314.859283133,122.764,17.8713,268.365528913
17.890537969,492.995082641,17.8998,0.996436,237.940227978,992.290571341,1524,156.055210033,0.44237605827,185.855723658,0.988108,141.881,17.8957382035,-18.011,1911.2605397,1524,492.389922465,274.409913086,122.813,17.8907,72.5416608456
17.8778262316,486.705731333,17.8835,0.998546,221.797648166,634.819387071,1525,143.179135246,0.449716762695,141.242559439,1.06761,141.942,17.8831523074,-17.9985,1957.69173698,1525,486.894075319,15.4044154309,122.873,17.8757,11.0974983149
17.9712438959,767.473636022,17.976,0.99697,394.674555817,1007.76013494,1526,227.385001852,0.430031999362,164.632964463,0.872308,141.979,17.9763332048,-18.0856,1744.82150977,1526,521.105762171,56.2839280825,122.865,17.9697,200.643574229
17.9180853839,735.500953942,17.9252,0.997511,365.946748785,715.188904017,1527,272.823206163,0.450145939406,69.7023681577,1.06099,142.012,17.9235344952,-18.0423,1382.88221616,1527,455.079472065,-23.8564625904,122.9,17.9173,7.27611283016
17.9565335,719.923929664,17.9661,0.998501,315.386711887,419.799054159,1528,234.531975234,0.45258563062,181.800155321,1.0725,142.03,17.9617877523,-18.0737,946.351266562,1528,158.126967066,244.4885373,122.939,17.9556,16.354712507
17.9025526845,391.026289958,17.9094,0.995652,236.772818953,817.1201391,1529,104.602478593,0.453765933595,165.689164331,1.14788,142.092,17.9085796532,-18.0233,1338.11801104,1529,410.377225409,100.160815739,122.992,17.9011,127.564497519
17.8498114964,596.477359761,17.8595,0.998354,286.548869753,732.871354788,1530,202.074183638,0.449747691529,212.298368554,1.06384,142.109,17.8556712582,-17.9653,1830.53672066,1530,351.175506734,335.308648343,123.047,17.8501,20.6438550191
17.9383748992,862.032447533,17.946,0.998836,483.412352403,1022.84476864,1531,272.396742643,0.446695781055,216.418431077,1.02979,142.127,17.943872379,-18.0552,2847.44586146,1531,671.703834905,247.412374553,123.101,17.9371,229.608870933
17.9713844487,609.806695281,17.9775,0.998647,404.309930517,701.71367242,1532,197.911990825,0.445390772605,194.537839887,1.0428,142.164,17.9762225634,-18.0867,1473.56535146,1532,284.3907974,194.58786655,123.131,17.9697,100.621335069
17.960614915,678.153792547,17.9663,0.998774,524.259281755,1173.17540627,1533,152.948280384,0.45734997196,200.737018318,1.14963,142.18,17.9654825498,-18.076,2391.68565353,1533,578.598360304,197.675434264,123.169,17.9583,263.311186812
17.9721902504,830.088915154,17.9802,0.9985,517.815761076,1212.71169799,1534,283.121592063,0.468768025067,206.368950234,1.18833,142.241,17.9795865528,-18.0892,2848.05435613,1534,558.896743559,397.846186207,123.241,17.9718,-7.90678216802
17.9477675214,806.142146553,17.9554,0.998367,435.039671658,1179.812323,1535,314.747885149,0.464219468096,192.129757712,1.30268,142.311,17.9530844158,-18.0658,2513.80947728,1535,590.961257901,441.794486016,123.241,17.9471,8.86773090891
17.9477944764,1318.31730846,17.9538,0.998605,506.503703215,1083.27369426,1536,432.619609638,0.463070256558,200.643402358,1.18921,142.372,17.953538282,-18.0675,2446.27249049,1536,478.497194134,472.388574776,123.242,17.9456,87.596568689
17.9637782335,761.172870607,17.9698,0.998244,262.442608434,1441.97506176,1537,259.181421702,0.449616265211,191.418428975,1.01613,142.451,17.9674838495,-18.0749,2949.00632406,1537,633.641216112,559.075373153,123.271,17.9632,69.7362652012
17.8516455189,712.360298908,17.8601,0.99656,364.845981662,1196.42327744,1538,252.104618212,0.460268798206,144.183721073,1.14647,142.485,17.8579728611,-17.9754,1546.01576796,1538,395.195932821,167.829857758,123.319,17.8508,-4.89622762693
17.8959289247,792.49188033,17.9017,0.998706,462.943397333,1342.75941518,1539,323.500253823,0.461651044239,200.460707554,1.12966,142.529,17.9007279977,-18.0239,2634.30472754,1539,619.125700506,577.598236485,123.373,17.8935,23.3474511764
17.920613925,1022.64110576,17.9318,0.998558,727.293437924,1319.0479972,1540,254.140346189,0.448273460149,207.481427343,0.986526,142.561,17.9255774101,-18.052,2822.28118501,1540,768.590143104,379.667352515,123.325,17.9207,345.103766211
17.9486368531,907.110637184,17.955,0.998784,402.874018799,1600.56948503,1541,284.881277565,0.466548348675,193.143806916,1.21607,142.623,17.9534556839,-18.0771,2401.78478363,1541,586.363799678,751.085511449,123.387,17.9478,148.440954535
