Iteration,MaxEsReturn,Epoch,AveragePolicySurr,AverageReturn,AverageQ,MinReturn,AverageAbsQ,AverageAbsY,MinEsReturn,StdReturn,AverageQLoss,AverageY,QFunRegParamNorm,StdEsReturn,AverageAbsQYDiff,AverageEsReturn,MaxReturn,PolicyRegParamNorm,AverageAction,AverageDiscountedReturn
434,95928.7542501,434,-7139.58,94250.9739579,7131.63,69882.1009545,7131.69,7132.45202082,95928.7542501,17699.3871401,74787.1,7132.45202082,468.135,0.0,102.300290855,95928.7542501,117677.751758,16.9466,1.0,7623.94250484
435,54252.2902049,435,-7136.47,103456.035076,7128.41,69600.190568,7128.41,7128.72292559,54252.2902049,18870.643709,74672.2,7128.72292559,468.743,0.0,103.418420847,54252.2902049,117853.13728,16.9466,1.0,7968.09861205
436,52124.221631,436,-7138.38,93847.0310837,7130.19,69536.1041134,7130.19,7130.64187947,52124.221631,18284.3397776,85197.4,7130.64187947,469.232,0.0,106.254192769,52124.221631,117861.559159,16.9466,1.0,7519.64414771
437,69785.7488735,437,-7145.17,96134.9261976,7137.24,69224.2304735,7137.3,7137.28375684,69785.7488735,22350.1825752,95898.2,7137.28375684,469.669,0.0,107.481766648,69785.7488735,117811.854879,16.9466,1.0,7562.49735293
438,97198.3635405,438,-7108.8,100585.991349,7100.69,69397.2930307,7100.82,7101.68168418,97198.3635405,21455.6368741,93053.4,7101.52718995,470.21,0.0,106.940848925,97198.3635405,117511.138443,16.9466,1.0,7675.75997394
439,54119.800971,439,-7158.47,96907.8439703,7150.34,55675.8387984,7150.75,7150.71067394,54119.800971,20270.8201589,76613.6,7150.35362372,470.704,0.0,101.167412225,54119.800971,117848.591638,16.9466,1.0,7567.21998772
440,81550.1192534,440,-7145.46,93870.9908026,7137.06,69635.8941656,7137.22,7137.83852529,81550.1192534,23775.9472857,74975.1,7137.83852529,471.238,0.0,102.357009926,81550.1192534,117899.645946,16.9466,1.0,7504.55810105
441,88639.2179693,441,-7158.19,86614.547745,7150.06,69335.8837497,7150.06,7150.68749155,88639.2179693,21255.0774027,86044.6,7150.28116143,471.951,0.0,103.859295265,88639.2179693,117751.767481,16.9466,1.0,7150.00304078
442,51314.8165145,442,-7138.96,98523.5227048,7130.72,69654.4661742,7130.86,7131.45686774,51314.8165145,20505.4904731,99653.9,7131.31500575,472.462,0.0,111.3673492,51314.8165145,117608.617333,16.9466,1.0,7695.93001342
443,108646.609075,443,-7162.86,89165.9095609,7154.52,69268.6167745,7154.52,7154.94182351,108646.609075,23223.8390329,89893.4,7154.89790458,472.965,0.0,104.941625921,108646.609075,118044.156878,16.9466,1.0,7294.06878835
444,63722.6030432,444,-7161.85,92682.1834148,7153.44,59573.3688791,7153.73,7154.50951154,63722.6030432,22583.3187837,115665.0,7154.06892276,473.524,0.0,111.661142412,63722.6030432,117706.945542,16.9466,1.0,7381.34131396
445,69564.9646709,445,-7139.63,100800.121028,7131.15,69555.935248,7131.15,7131.5177744,69564.9646709,18609.401706,86249.4,7131.51281823,474.16,0.0,105.749182502,69564.9646709,117954.038388,16.9466,1.0,7774.55401212
446,85105.7036532,446,-7173.06,84986.4113939,7164.47,55377.9236061,7164.6,7164.90870855,85105.7036532,17494.0029323,99677.2,7164.90870855,474.746,0.0,109.902912623,85105.7036532,117630.218046,16.9466,1.0,7013.0882709
447,85809.1063793,447,-7156.07,93582.4379886,7147.63,69275.6821788,7147.63,7148.32362269,85809.1063793,23797.6832835,86784.3,7148.32362269,475.342,0.0,105.589654895,85809.1063793,117669.823301,16.9466,1.0,7393.90497304
448,53450.93388,448,-7157.57,103166.429164,7148.99,70220.664433,7148.99,7149.36329324,53450.93388,15612.206341,101199.0,7149.33855585,475.962,0.0,109.417247821,53450.93388,117794.759482,16.9466,1.0,7895.9850418
449,74414.4045539,449,-7163.72,96063.5403678,7155.23,68821.7512595,7155.64,7155.97061262,74414.4045539,19941.433523,85235.0,7155.64522727,476.702,0.0,105.037370243,74414.4045539,117830.9326,16.9466,1.0,7572.61762677
450,87872.7943657,450,-7182.62,98716.0920214,7174.19,69487.5142418,7174.39,7174.9718089,87872.7943657,20404.3720308,97166.3,7174.68488207,477.368,0.0,108.479808124,87872.7943657,117639.197858,16.9466,1.0,7719.33247261
451,70226.0431781,451,-7162.85,100924.418917,7154.57,69306.0810009,7154.74,7154.63399303,70226.0431781,18712.7167059,80531.2,7154.63399303,477.837,0.0,102.955698108,70226.0431781,117898.681102,16.9466,1.0,7821.71886565
452,54289.4794827,452,-7162.71,74075.5711927,7154.44,59822.0513849,7154.48,7155.1358345,54289.4794827,14855.9842162,100579.0,7155.09504772,478.315,0.0,104.927365447,54289.4794827,117554.938733,16.9466,1.0,6621.67304113
453,52260.1611822,453,-7161.84,91396.293119,7153.59,69486.7394395,7153.59,7153.90606923,52260.1611822,19498.0430176,81985.7,7153.90606923,478.916,0.0,101.466754479,52260.1611822,117780.135084,16.9466,1.0,7364.09161468
454,100633.364279,454,-7153.44,98435.6274671,7145.39,69609.6503137,7145.58,7145.89268876,100633.364279,20807.3884969,99441.9,7145.78301397,479.471,0.0,106.499971631,100633.364279,117774.811369,16.9466,1.0,7671.29085675
455,51192.965412,455,-7158.07,93944.6307062,7150.13,69293.7295817,7150.16,7150.91916313,51192.965412,18072.2273482,92419.3,7150.87579608,480.006,0.0,106.438208469,51192.965412,117685.214751,16.9466,1.0,7548.2257561
456,53125.7452997,456,-7149.18,96318.1747411,7141.46,69587.1967423,7141.73,7141.84900607,53125.7452997,21999.847714,99103.2,7141.73981261,480.621,0.0,108.958817096,53125.7452997,117694.920103,16.9466,1.0,7613.08338817
457,97649.6100928,457,-7144.3,93374.1387325,7136.01,69271.5891188,7136.08,7136.7020843,97649.6100928,21362.4415632,67390.1,7136.59281477,481.237,0.0,100.60990039,97649.6100928,117459.244214,16.9466,1.0,7333.16133782
458,73931.7897935,458,-7161.28,96347.5583468,7153.54,69746.488126,7153.68,7154.03593031,73931.7897935,22044.0278023,95401.6,7153.8901149,481.73,0.0,108.122992129,73931.7897935,117698.103417,16.9466,1.0,7627.33413681
459,97567.7188997,459,-7177.17,95972.5815885,7169.24,65927.7917575,7169.24,7169.6366703,97567.7188997,22598.1593479,72430.0,7169.60098064,482.18,0.0,100.827107136,97567.7188997,117827.328784,16.9466,1.0,7554.79506449
460,53951.9210897,460,-7174.82,105413.159229,7166.99,69291.7958768,7167.0,7167.61561438,53951.9210897,19352.4345774,102567.0,7167.57053093,482.799,0.0,111.723631898,53951.9210897,117886.521282,16.9466,1.0,7916.00651459
461,54119.8322727,461,-7168.04,96181.9435028,7160.17,69760.1379873,7160.29,7160.67096444,54119.8322727,22309.7030327,79802.3,7160.60517573,483.352,0.0,101.919802528,54119.8322727,117632.069935,16.9466,1.0,7592.79808108
462,103020.464053,462,-7158.01,93927.7870785,7150.12,69713.4919289,7150.31,7150.75142107,103020.464053,20842.2610859,88447.3,7150.54413119,483.882,0.0,103.650929996,103020.464053,117356.072285,16.9466,1.0,7514.04040483
463,84647.0521904,463,-7168.42,96022.8736872,7160.52,69677.4722017,7160.83,7161.10016915,84647.0521904,22359.2867808,68900.0,7160.88185896,484.399,0.0,101.306327092,84647.0521904,117540.702313,16.9466,1.0,7539.81293799
464,93819.1820793,464,-7155.11,88903.9913183,7147.34,69386.4739954,7147.34,7147.95132028,93819.1820793,17768.8315072,102008.0,7147.7753447,485.074,0.0,112.779415993,93819.1820793,117372.01571,16.9466,1.0,7252.87699834
465,54978.2439254,465,-7185.17,98601.8355915,7177.23,70140.8270373,7177.23,7177.86208947,54978.2439254,20497.7051137,94013.2,7177.6821268,485.397,0.0,106.224240503,54978.2439254,117683.793557,16.9466,1.0,7733.15901669
466,69674.747672,466,-7159.04,91690.8888856,7151.29,69314.7137426,7151.52,7152.00385787,69674.747672,19454.9124193,115904.0,7151.89977222,486.03,0.0,113.724215648,69674.747672,117601.295655,16.9466,1.0,7436.94321371
467,89408.2653958,467,-7183.29,100738.852052,7175.42,68649.2504578,7175.48,7175.94287038,89408.2653958,18775.7542572,81652.8,7175.94287038,486.525,0.0,104.135571857,89408.2653958,117702.493584,16.9466,1.0,7744.88067109
468,69687.9451772,468,-7159.72,89099.4095926,7152.01,69912.4036536,7152.03,7152.58514811,69687.9451772,17561.4477767,71171.3,7152.58514811,487.086,0.0,101.578311638,69687.9451772,117571.681791,16.9466,1.0,7324.42433238
469,55055.5975875,469,-7187.14,90917.9222389,7179.48,64118.3665589,7179.52,7179.79633057,55055.5975875,23045.8677349,62951.7,7179.73184255,487.609,0.0,97.5968875812,55055.5975875,117818.19098,16.9466,1.0,7310.93794058
470,94587.7739385,470,-7175.44,103201.509014,7167.83,69665.095936,7167.83,7168.17468629,94587.7739385,21102.8338175,82292.5,7168.15271386,488.257,0.0,106.523842624,94587.7739385,117576.478094,16.9466,1.0,7850.78735109
471,57155.7064574,471,-7185.76,91203.994537,7178.24,68931.425785,7178.24,7178.65809121,57155.7064574,19801.033715,78088.5,7178.65809121,488.785,0.0,102.073408728,57155.7064574,117764.13188,16.9466,1.0,7288.57261933
472,94542.388372,472,-7165.33,93838.1823634,7157.6,69394.788679,7157.67,7158.18006355,94542.388372,18371.3591021,96052.1,7158.18006355,489.363,0.0,105.879493613,94542.388372,117529.053849,16.9466,1.0,7522.92753985
473,83408.5273732,473,-7189.64,98663.8076653,7182.14,69441.6606808,7182.29,7182.61907464,83408.5273732,20466.4986907,103306.0,7182.52785577,490.041,0.0,107.665152068,83408.5273732,117821.636711,16.9466,1.0,7727.52690317
474,68840.1486971,474,-7196.18,86606.4594443,7188.57,69546.3532759,7188.57,7188.91034706,68840.1486971,21374.431289,77628.3,7188.91034706,490.596,0.0,101.09815555,68840.1486971,117785.654358,16.9466,1.0,7126.94173744
475,55029.7094033,475,-7190.96,93932.6369115,7183.48,69438.8347329,7183.48,7183.86561803,55029.7094033,21063.0465335,88279.1,7183.86561803,491.052,0.0,106.19457454,55029.7094033,117552.097554,16.9466,1.0,7510.15729971
476,108209.897212,476,-7185.71,93614.1056325,7178.05,69654.8203311,7178.05,7178.77654481,108209.897212,18013.6057096,111310.0,7178.63110586,491.658,0.0,112.868753191,108209.897212,117586.397641,16.9466,1.0,7470.79966689
477,41097.9708599,477,-7180.23,96078.2250398,7172.68,69294.3563082,7172.71,7173.29086512,41097.9708599,22626.9294122,95690.5,7173.29086512,492.04,0.0,105.142647756,41097.9708599,117811.059807,16.9466,1.0,7556.44946933
478,104467.71306,478,-7161.44,91309.8394264,7154.02,69587.4294333,7154.25,7154.38208138,104467.71306,19652.0683873,95303.3,7154.25191196,492.528,0.0,108.966953973,104467.71306,117425.897312,16.9466,1.0,7353.8167322
479,53833.7901709,479,-7162.99,86596.1938923,7155.72,69346.9859964,7155.72,7156.14714775,53833.7901709,21420.1107836,95094.9,7156.14714775,493.064,0.0,106.725221287,53833.7901709,117647.526179,16.9466,1.0,7116.04972641
480,96934.5250325,480,-7190.06,87192.0592821,7182.5,69324.9005718,7182.5,7182.97081526,96934.5250325,21103.2845097,65361.2,7182.97081526,493.602,0.0,97.8754762817,96934.5250325,118046.502522,16.9466,1.0,7306.2328285
481,56249.4509498,481,-7200.71,82811.10291,7193.23,55521.7445458,7193.33,7193.85902403,56249.4509498,20487.4696789,83229.9,7193.81328417,494.232,0.0,105.056392599,56249.4509498,117686.884252,16.9466,1.0,6945.19775751
482,51997.232882,482,-7181.1,87018.9846362,7173.61,69458.2437337,7173.61,7174.09071351,51997.232882,21065.3617416,122884.0,7174.07922503,494.727,0.0,115.132025797,51997.232882,117795.532012,16.9466,1.0,7280.52948442
483,54355.1322816,483,-7173.2,86511.5490403,7165.56,69279.5773828,7165.56,7166.47454178,54355.1322816,21432.0226251,78245.7,7166.39190465,495.356,0.0,100.959591093,54355.1322816,117645.979042,16.9466,1.0,7077.42098763
484,98025.5992358,484,-7193.59,91558.6991529,7185.93,69360.7864902,7185.93,7185.99819577,98025.5992358,22388.1096389,90743.1,7185.99819577,495.796,0.0,104.133109078,98025.5992358,117876.443397,16.9466,1.0,7417.95285009
485,80061.6882048,485,-7189.35,91435.0204481,7181.57,69378.4558623,7181.57,7181.87677498,80061.6882048,19665.7849274,90023.3,7181.87677498,496.389,0.0,106.425449346,80061.6882048,117612.352855,16.9466,1.0,7367.94786419
486,101058.656194,486,-7173.83,93669.2250275,7166.2,69829.3217134,7166.2,7166.67033463,101058.656194,23532.6654636,88144.1,7166.67033463,497.025,0.0,105.545233248,101058.656194,117643.147395,16.9466,1.0,7427.61037623
487,86276.44924,487,-7172.45,82832.7367602,7164.83,55884.0105212,7164.85,7165.39744813,86276.44924,20285.3520784,84391.1,7165.39744813,497.464,0.0,100.862382968,86276.44924,117230.11556,16.9466,1.0,6959.14710479
488,52064.3767526,488,-7184.6,96101.2894351,7176.99,70337.8072538,7176.99,7177.59782517,52064.3767526,16067.7124074,110612.0,7177.59782517,498.21,0.0,112.732942077,52064.3767526,117097.748445,16.9466,1.0,7603.4095036
489,77277.2137023,489,-7204.53,99363.8966706,7196.55,55458.0584314,7196.73,7196.92403883,77277.2137023,23665.5454226,81221.2,7196.79358591,498.707,0.0,103.681538551,77277.2137023,117583.221631,16.9466,1.0,7683.09131765
490,56622.2581771,490,-7189.32,82167.1976844,7181.28,69537.2983536,7181.28,7181.96275736,56622.2581771,15891.2620563,73933.0,7181.96275736,499.276,0.0,100.92254439,56622.2581771,117876.326373,16.9466,1.0,7054.92126844
491,53716.1111078,491,-7192.22,96036.2946868,7184.28,69282.6750393,7184.29,7184.97550402,53716.1111078,22255.8314873,89278.3,7184.95167331,499.949,0.0,106.737307357,53716.1111078,117720.714441,16.9466,1.0,7535.08327375
492,93311.6172587,492,-7171.5,93614.6338294,7163.48,69326.0995796,7163.62,7163.74639648,93311.6172587,21321.5175786,76442.1,7163.6380822,500.419,0.0,101.933206186,93311.6172587,117803.698641,16.9466,1.0,7431.29097079
493,67303.0694488,493,-7173.23,86637.5856028,7165.08,68370.171946,7165.18,7165.57760789,67303.0694488,14939.0923243,99264.9,7165.57760789,501.084,0.0,110.597756713,67303.0694488,116826.47826,16.9466,1.0,7168.48651762
494,69087.5409644,494,-7186.87,103030.563549,7178.71,69376.1877614,7178.81,7179.20793972,69087.5409644,19161.8364367,98771.2,7179.06228652,501.664,0.0,107.665778199,69087.5409644,117650.716721,16.9466,1.0,7822.29925559
495,87441.7351897,495,-7205.02,96016.8424735,7196.71,69572.8304639,7196.75,7197.42504574,87441.7351897,19616.7642489,91429.4,7197.33672942,502.304,0.0,105.842879357,87441.7351897,117629.584714,16.9466,1.0,7548.07410247
496,51024.9899897,496,-7185.69,100648.025466,7177.39,69446.734953,7177.46,7177.55788375,51024.9899897,18517.3730432,86297.6,7177.502846,502.865,0.0,103.532449731,51024.9899897,117693.155927,16.9466,1.0,7723.86602009
497,53156.6129,497,-7200.91,79272.1425554,7192.51,69339.832311,7192.52,7193.21308127,53156.6129,15740.4804311,92097.9,7193.19351719,503.558,0.0,105.670720617,53156.6129,116686.397787,16.9466,1.0,6729.54731423
498,83397.1521933,498,-7187.57,90946.5340639,7179.42,69305.5651462,7179.42,7179.69683037,83397.1521933,19711.7544938,84506.6,7179.65323169,504.139,0.0,104.223720377,83397.1521933,117000.297923,16.9466,1.0,7213.80792356
499,75358.9547829,499,-7178.19,97026.5978251,7169.84,56091.8394522,7169.84,7170.50108998,75358.9547829,20227.1723332,97430.1,7170.39980019,504.65,0.0,106.038839038,75358.9547829,117699.417562,16.9466,1.0,7600.88868935
500,90325.676745,500,-7190.8,93787.0076098,7182.34,69479.4439075,7182.36,7182.95344294,90325.676745,21260.6954545,98921.6,7182.8752459,505.285,0.0,106.698387955,90325.676745,117781.178022,16.9466,1.0,7472.69143048
501,85057.5652254,501,-7186.64,96025.7527851,7178.33,69279.8578397,7178.33,7178.27426892,85057.5652254,19962.9533554,55417.5,7178.27426892,505.789,0.0,97.8577506861,85057.5652254,117876.015441,16.9466,1.0,7554.45044639
502,51167.7963708,502,-7207.58,83921.0584834,7199.1,69277.0492024,7199.12,7199.51741934,51167.7963708,19101.8594169,70334.9,7199.38462746,506.363,0.0,100.520304728,51167.7963708,117337.66647,16.9466,1.0,6928.01588395
503,70931.3742062,503,-7169.72,90117.9942779,7161.57,58124.105906,7161.72,7162.26280517,70931.3742062,18509.1942906,87890.5,7162.09797064,506.865,0.0,104.016932621,70931.3742062,117514.948389,16.9466,1.0,7279.31456102
504,80517.8067643,504,-7196.84,89016.9206412,7188.42,69359.2113855,7188.53,7189.14430567,80517.8067643,20709.9588009,106410.0,7189.10901541,507.412,0.0,107.607713391,80517.8067643,117489.739524,16.9466,1.0,7265.16019731
505,92477.7400772,505,-7191.89,100875.196963,7183.49,70088.9737898,7183.54,7183.58431119,92477.7400772,18458.0384645,75160.9,7183.58086407,508.013,0.0,102.67256501,92477.7400772,117749.865042,16.9466,1.0,7812.73870237
506,63766.6959513,506,-7182.14,91027.7308361,7174.13,68350.1933931,7174.13,7174.56690793,63766.6959513,19676.1660308,94641.1,7174.56690793,508.575,0.0,104.591984321,63766.6959513,117132.226078,16.9466,1.0,7262.45838958
507,101480.227601,507,-7175.98,93497.6563731,7167.8,69563.6251206,7168.05,7168.41653753,101480.227601,14916.249168,82231.7,7168.41357813,509.066,0.0,101.047404663,101480.227601,117241.014065,16.9466,1.0,7424.32899893
508,51989.7247661,508,-7215.66,92394.6861624,7207.17,56153.9414964,7207.17,7207.39590564,51989.7247661,23037.5461155,77218.0,7207.39590564,509.664,0.0,100.718171538,51989.7247661,117745.511738,16.9466,1.0,7381.99424486
509,53278.8420514,509,-7175.71,96166.4823936,7167.62,69227.1946773,7167.62,7168.0389025,53278.8420514,22251.1538235,75342.4,7168.00508939,510.223,0.0,100.862094112,53278.8420514,117656.46532,16.9466,1.0,7573.87916584
510,64901.1355953,510,-7214.27,84439.724477,7206.12,69339.4715164,7206.15,7206.57380076,64901.1355953,21664.839359,72134.5,7206.54123068,510.711,0.0,99.6891148283,64901.1355953,117928.144557,16.9466,1.0,7082.73762113
511,49304.8249202,511,-7210.41,91416.6943198,7202.06,69352.1821964,7202.3,7202.43849805,49304.8249202,19667.6630722,90044.9,7202.39437885,511.292,0.0,105.234984025,49304.8249202,117640.628273,16.9466,1.0,7371.16002245
512,70336.8245617,512,-7195.72,112653.209541,7187.44,93399.1380903,7187.44,7187.62882334,70336.8245617,9587.74082873,76274.7,7187.62882334,511.906,0.0,98.7961357584,70336.8245617,117671.730978,16.9466,1.0,8303.16098192
513,54295.4119705,513,-7210.85,86641.3444022,7202.54,69547.5617309,7202.54,7202.97756489,54295.4119705,18366.9474651,76725.7,7202.97756489,512.451,0.0,101.772025357,54295.4119705,117241.612382,16.9466,1.0,7180.87658137
514,97503.8702607,514,-7209.69,103067.575914,7201.23,69374.4632693,7201.23,7201.46240643,97503.8702607,18969.8193573,86385.0,7201.46240643,513.25,0.0,101.967651627,97503.8702607,117547.339342,16.9466,1.0,7822.69992328
515,69775.0707299,515,-7191.09,93713.3324041,7183.14,69464.4951966,7183.14,7183.61280659,69775.0707299,21178.2109344,56501.7,7183.61280659,513.762,0.0,96.0279371098,69775.0707299,117602.800277,16.9466,1.0,7471.21132162
516,52729.47845,516,-7226.3,91187.9853836,7217.94,69334.6416901,7217.94,7218.72693586,52729.47845,22422.9688866,92549.3,7218.72693586,514.3,0.0,105.274553917,52729.47845,117374.771608,16.9466,1.0,7286.37993686
517,52773.7298452,517,-7200.02,100809.698451,7191.93,69610.2781614,7191.93,7192.39620298,52773.7298452,18545.5462521,114409.0,7192.39620298,514.844,0.0,112.999672743,52773.7298452,117656.822089,16.9466,1.0,7774.2337175
518,53609.5198707,518,-7186.09,94112.2282166,7177.5,70316.447191,7177.73,7178.01672636,53609.5198707,17843.876454,92935.7,7177.9285324,515.496,0.0,106.755766286,53609.5198707,117644.884709,16.9466,1.0,7595.51792932
519,78083.629686,519,-7189.74,96057.2094667,7181.44,69611.5737365,7181.67,7181.98550812,78083.629686,19830.6283454,63869.5,7181.92037317,515.954,0.0,97.7748341119,78083.629686,117873.494877,16.9466,1.0,7580.69560124
520,96262.7541124,520,-7216.66,103076.712874,7208.35,69593.7640914,7208.37,7208.8155411,96262.7541124,15875.4280905,71605.9,7208.77393678,516.616,0.0,100.154525853,96262.7541124,117716.994354,16.9466,1.0,7867.3955088
521,70949.9080974,521,-7194.99,96014.8183329,7186.97,69220.0069001,7186.97,7187.08880136,70949.9080974,19680.9826038,103516.0,7187.08880136,517.111,0.0,107.521483249,70949.9080974,117692.800279,16.9466,1.0,7538.40561478
