AverageY,MaxReturn,MaxEsReturn,Epoch,AverageDiscountedReturn,AverageAbsQYDiff,MinEsReturn,Iteration,QFunRegParamNorm,AverageReturn,AverageAbsQ,AveragePolicySurr,StdEsReturn,AverageAction,PolicyRegParamNorm,AverageQ,AverageAbsY,MinReturn,AverageQLoss,StdReturn,AverageEsReturn
66.7954580348,1212.56704288,866.336271151,101,90.2008831505,1.04777041176,866.336271151,101,43.8401,1164.1321752,66.7894,-67.8434,0.0,0.892269,41.3337,66.7894,66.7957791703,1105.0597351,6.04353,32.4587370462,866.336271151
67.6019790211,1137.09807475,859.977969914,102,89.5648556092,1.04380338169,859.977969914,102,44.0392,962.964202185,67.5943,-68.636,0.0,0.868559,41.4816,67.5943,67.6024213031,450.280671806,6.04411,237.567204887,859.977969914
68.3866163198,1222.20094746,898.366108537,103,90.6121686656,1.00956895667,898.366108537,103,44.2022,826.763605308,68.3807,-69.4206,0.0,0.877196,41.649,68.3807,68.3869589795,54.8554993862,5.32573,452.453923971,898.366108537
69.2867423236,1265.61354341,853.247382054,104,98.1877078026,1.01910372305,853.247382054,104,44.3943,1186.00951609,69.2801,-70.3069,0.0,0.900419,41.8598,69.2801,69.287028391,1101.09593954,5.42329,53.3627612575,853.247382054
70.0233457601,1318.60457097,910.661143956,105,102.984736094,1.04156478949,910.661143956,105,44.6668,1216.53267095,70.0171,-71.0446,0.0,0.857206,41.984,70.0171,70.0235647551,1157.55159833,5.90169,47.0482087934,910.661143956
70.7773852016,1426.47601542,819.179456103,106,109.863108122,1.0417339577,819.179456103,106,44.9173,1382.3082925,70.7715,-71.803,0.0,0.84395,42.2134,70.7715,70.7777907369,1333.05216494,6.3635,26.8218914938,819.179456103
71.6056676748,1277.92057453,861.492204637,107,85.2772837597,1.07668089798,861.492204637,107,45.2285,1016.90545193,71.6,-72.6207,0.0,0.884003,42.3834,71.6,71.6060921597,-144.332039178,6.91919,394.406066659,861.492204637
72.3297801523,1447.30023117,832.797941346,108,112.600047394,1.08892943792,832.797941346,108,45.4862,1339.86294177,72.3221,-73.3562,0.0,0.87351,42.5199,72.3221,72.3302128083,1253.62239709,7.21555,53.0460660757,832.797941346
73.0808344116,1346.09564596,851.185620353,109,103.197715799,1.06090596368,851.185620353,109,45.6779,1147.72002804,73.0749,-74.1226,0.0,0.87361,42.7178,73.0749,73.0811406536,-237.343192521,6.46588,463.214426983,851.185620353
73.8966267079,1339.72965441,863.536158003,110,112.198048907,1.06353542252,863.536158003,110,45.9281,1282.9217338,73.891,-74.9315,0.0,0.890129,42.8681,73.891,73.8970305742,1211.4384986,6.54584,37.6153343016,863.536158003
74.6926413982,1389.26933179,891.248967985,111,101.855584262,1.06052008211,891.248967985,111,46.1972,1297.11805882,74.6856,-75.7195,0.0,0.876541,43.0147,74.6856,74.6930322992,1210.4608733,6.37169,59.5863772982,891.248967985
75.4100372644,1412.50507774,901.820900576,112,98.1792275399,1.06936850498,901.820900576,112,46.4694,1346.21241536,75.4047,-76.4126,0.0,0.913245,43.1798,75.4047,75.4104226448,1264.94579945,6.61636,50.5467703678,901.820900576
76.0985737387,1449.85781931,856.356538781,113,112.97375307,1.09758661302,856.356538781,113,46.6995,1407.86063806,76.0898,-77.071,0.0,0.842966,43.3526,76.0898,76.0988376047,1362.43343033,7.59593,26.8906352073,856.356538781
76.7943423236,1433.19376528,850.148692762,114,111.069909801,1.08836795601,850.148692762,114,46.9493,1375.07127652,76.7902,-77.8343,0.0,0.869683,43.5066,76.7902,76.7946400244,1284.69204171,7.58215,52.6485236977,850.148692762
77.5703322098,1354.02424393,825.040132016,115,106.171643208,1.10087539901,825.040132016,115,47.1294,1308.17742479,77.5633,-78.5871,0.0,0.856375,43.7035,77.5633,77.5709238719,1270.77346687,7.91533,28.5739421393,825.040132016
78.2606206799,1452.45485143,912.718496887,116,126.749946439,1.06359369263,912.718496887,116,47.2706,1400.64603223,78.2558,-79.2542,0.0,0.856315,43.8853,78.2558,78.2610487688,1337.36682657,7.04911,30.7244540549,912.718496887
78.9835412868,1264.75734523,917.410059454,117,103.636697424,1.12154933687,917.410059454,117,47.507,1208.14737809,78.9776,-79.9916,0.0,0.864173,44.0413,78.9776,78.9839489074,1134.03216067,7.94652,37.2400296521,917.410059454
79.6291636273,1221.91136428,842.90099661,118,102.023708404,1.09149754905,842.90099661,118,47.7182,1061.00612332,79.6224,-80.6406,0.0,0.89847,44.1799,79.6224,79.6295079919,897.065915166,7.4984,94.128854131,842.90099661
80.3703953177,1306.89452804,855.253855378,119,96.1310114789,1.14009975441,855.253855378,119,48.0447,1261.27982244,80.3613,-81.4168,0.0,0.871732,44.3561,80.3613,80.3708681511,1210.7782895,8.64489,26.9841266149,855.253855378
81.0924254625,1368.88886242,840.890019962,120,102.479119246,1.13826302982,840.890019962,120,48.3308,1330.14096457,81.0863,-82.1077,0.0,0.86597,44.5166,81.0863,81.0928124483,1259.91010846,8.5619,39.8135437281,840.890019962
81.8244415477,1285.49705712,881.158388324,121,97.1334526604,1.11742636977,881.158388324,121,48.6338,1147.08096398,81.8176,-82.8332,0.0,0.858136,44.7077,81.8176,81.8247667341,963.70899242,8.13678,105.443018706,881.158388324
82.3751507815,1388.98982614,824.513815929,122,108.667095721,1.11377539659,824.513815929,122,48.9178,1309.85674251,82.3706,-83.3938,0.0,0.842645,44.8447,82.3706,82.3757840356,1205.44547926,8.1268,45.7152624223,824.513815929
