PolicyRegParamNorm,AverageY,QFunRegParamNorm,MaxForwardProgress,AverageQ,AverageAbsQ,MaxEsReturn,Epoch,StdReturn,MinForwardProgress,AverageAbsY,MinReturn,MaxReturn,MinEsReturn,AverageEsReturn,AverageQLoss,AverageAction,StdEsReturn,StdForwardProgress,AverageReturn,AverageAbsQYDiff,AverageDiscountedReturn,AveragePolicySurr,AverageForwardProgress
38.0843,14.2544722312,88.7707,5.39597570529,14.2537,14.272,327.457039942,335,75.4641676284,1.01465095109,14.2573356983,106.710966171,517.723380471,39.1698246166,171.829782324,1.28489,0.964586,106.49490991,0.872813950423,366.188504748,0.495405365051,154.900079417,-14.6088,3.79371928329
38.1085,14.2403599609,88.9258,4.74572360286,14.2394,14.2569,293.716613026,336,99.7449930349,0.227767621469,14.2428964109,67.6719145218,484.514145375,21.4169822722,112.82225282,1.38423,0.970457,80.6840355388,1.32730650157,290.620473687,0.509997369624,120.375184286,-14.5726,2.00041185585
38.1419,14.269564228,89.0977,4.66240144147,14.268,14.286,205.016775684,337,74.2895913566,0.442172827773,14.2723146059,76.1132820111,473.364213897,6.29429072503,109.187135888,1.42379,0.968815,66.0092787728,0.885726169441,308.991254553,0.518026528374,136.701374237,-14.5776,2.79059867884
38.1796,14.2393239154,89.3295,2.72590218481,14.2384,14.2585,215.842336098,338,80.2121348361,0.089105078447,14.2419679915,52.1391311338,362.573775963,37.0369230047,99.6868678696,1.41566,0.972676,49.9265825509,0.576519122664,204.696425018,0.508790837507,101.842636405,-14.5767,1.11330390053
38.2336,14.2982833646,89.4622,3.94522726104,14.2968,14.3135,396.479848636,339,55.5923306934,0.763030300142,14.3002276488,136.976921268,418.961538376,9.75767917042,114.487339684,1.33588,0.968387,110.258238042,0.825328176679,313.225983703,0.507756268379,129.837991158,-14.6258,2.14327313879
38.2704,14.2632422847,89.6419,4.05637486954,14.2618,14.28,264.391980703,340,57.2552511496,1.05378795524,14.2649908233,117.454391258,398.38731295,11.6555123558,104.01404641,1.39871,0.959325,82.8140899168,0.677141669681,250.849582421,0.505199729245,136.151595326,-14.615,2.61787029633
38.2773,14.3221625539,89.7692,3.70638007615,14.3214,14.3382,271.477952889,341,75.6698996391,0.377727789791,14.3237474933,60.1265852051,410.575346274,35.5520065212,96.3151673719,1.32338,0.965293,62.7042771975,0.69793443413,276.844539436,0.502952586271,132.541623232,-14.67,2.42355552834
38.3035,14.2793117834,89.8721,3.90642355497,14.2771,14.2947,217.786571371,342,60.8263656731,1.44506947185,14.2815920258,152.322560556,410.445173465,25.6824729385,115.827198632,1.43016,0.962381,71.7497975398,0.515744757786,307.673112472,0.521224058324,141.965294526,-14.6138,2.6540059428
38.3507,14.3098529844,90.1395,3.54440985376,14.3087,14.3254,305.66943765,343,73.3628867958,0.155787835169,14.3129714418,78.6907563483,423.680629233,42.1973596997,159.696306228,1.37049,0.971878,94.8485939907,0.770173939417,268.847889525,0.507641746401,111.934007922,-14.637,1.2714177564
38.3882,14.318270818,90.3734,3.16624305671,14.3167,14.3341,430.079245767,344,58.8263807596,0.320994544715,14.321777916,69.0868629456,345.715186522,6.51529604999,150.772535421,1.42067,0.970346,115.495445448,0.659744592076,271.537766794,0.511929145099,121.714602362,-14.65,1.68117690309
38.4252,14.3108095667,90.5943,4.12300967359,14.3094,14.3285,311.816202147,345,76.7619955166,0.983464359361,14.3156344338,116.673070547,434.637851448,16.7631348489,89.4475423007,1.36374,0.963391,71.1698715749,0.715159008295,289.117768064,0.506427941303,138.107028562,-14.6522,2.73584705519
38.4614,14.2962270522,90.8265,2.93234687262,14.2951,14.3114,256.562053085,346,43.389524088,0.707756800434,14.2994739769,161.972927025,390.162302181,8.83578493348,75.3310256093,1.46847,0.967892,58.8465899865,0.564653918585,300.579415323,0.525421736336,123.500173872,-14.6177,1.64589301046
38.4695,14.2655661999,90.9869,2.3166969922,14.2642,14.2825,249.656251805,347,62.9632631702,0.166217087446,14.2692619701,67.226944626,358.718193332,4.39121554656,107.869768096,1.32866,0.970482,77.9852260113,0.406032369005,266.133765501,0.501626912082,116.566519779,-14.5846,1.38020239334
38.5079,14.258454638,91.1627,0.960352054431,14.2585,14.2757,278.099536286,348,71.7465847156,0.0476193790084,14.2619554052,61.8754242528,291.229790939,11.0591043524,93.7615130728,1.29398,0.971792,75.2733040743,0.224596364607,212.738739545,0.492280156425,92.3727118529,-14.584,0.445821950702
38.5527,14.2326296276,91.3891,3.68195172232,14.2316,14.2497,228.354785578,349,68.3879836695,0.672933153393,14.237016437,108.064197286,417.193438384,27.1378085163,101.131921792,1.33516,0.957852,59.929853144,0.604196805293,295.422947539,0.505388598163,127.372294901,-14.5453,2.26408068976
38.5668,14.2724104393,91.5471,3.27037633663,14.2721,14.2932,210.213116683,350,63.5019603834,0.717217101993,14.2769478004,95.4987603991,387.440405904,15.7318010567,94.202572957,1.35948,0.965656,63.5756169392,0.565157305623,297.415813575,0.49803763726,129.836140195,-14.5972,2.1740665943
38.5782,14.2608574457,91.6195,2.23899443374,14.2604,14.2776,293.336847734,351,66.3087534278,0.193260200008,14.2647863469,72.23853452,350.109839242,9.65573111248,80.7412451828,1.37096,0.97169,75.2414988581,0.462282515988,262.002294258,0.505244236975,107.543089164,-14.5548,0.980972330064
38.6238,14.2321162971,91.7772,3.25751017026,14.2305,14.2479,402.083223077,352,40.881341255,0.580794637814,14.2351715742,144.334283668,386.389433885,7.98918354754,174.974430978,1.29552,0.969553,136.249172105,0.674717960758,308.194632997,0.494592463459,118.836328923,-14.5405,1.52373191679
38.6478,14.2386445662,91.9658,3.87052806002,14.2385,14.2546,236.402633341,353,28.5342094311,0.753359392743,14.2414746185,168.303362591,342.747090579,4.86891801678,95.1607352643,1.3465,0.969487,66.7477630529,0.566225349071,304.001119568,0.498631776891,117.055437777,-14.54,1.38333895899
38.687,14.192556549,92.1695,1.26823343674,14.1899,14.2097,266.517823936,354,8.18908950132,0.435001195586,14.195576761,268.362628569,309.971987707,11.6810529256,90.5941284564,1.36318,0.969774,88.563486405,0.162295179509,276.867251063,0.507818956229,104.11948117,-14.4965,0.608015661645
38.7425,14.1521908055,92.3995,3.27222819856,14.151,14.1685,328.483271355,355,66.9497356517,0.78471743828,14.1549577911,111.284682348,363.571277874,40.3635622843,142.659436531,1.31523,0.960101,91.4610196829,0.556594027644,279.650381783,0.498146095258,122.421624269,-14.4407,1.94536008481
38.7548,14.1402893515,92.5081,2.40748556588,14.1389,14.1587,253.221507233,356,23.9260416125,0.472693852595,14.1431619881,186.590428644,340.286874149,12.1004787919,100.18744663,1.33439,0.972802,73.8782621604,0.500980069854,281.177350144,0.506126016829,110.275021359,-14.4617,0.962486852591
38.7801,14.1069343065,92.6904,2.17749511248,14.1083,14.127,291.767104145,357,29.6895772353,0.492023667029,14.1090866077,170.065816408,343.187493103,28.0786956099,111.462915303,1.31508,0.966222,75.1381070539,0.46744454022,284.2913708,0.496608894275,111.711121357,-14.3813,1.12987640816
38.8016,14.0942434269,92.916,1.83111716326,14.0933,14.1113,411.165435972,358,22.9967725001,0.412933641981,14.0966337333,180.771882518,337.56015915,22.4281069442,123.043072347,1.36024,0.971051,120.467277638,0.332553074066,287.462839457,0.511353204004,110.011699377,-14.4182,0.892041059301
38.823,14.0893300532,93.1358,2.98670407247,14.0871,14.1054,237.220796275,359,25.5585816374,0.370605587305,14.0918674855,138.810716597,321.441953269,13.7732797261,114.005678347,1.2757,0.971443,71.490323729,0.421554597559,285.509664357,0.503320789263,111.10449734,-14.3909,0.940318657555
38.8774,14.063539645,93.2867,2.22655239861,14.0633,14.0806,331.455022257,360,38.9541983837,0.494488864167,14.0666127653,136.493120053,355.40744173,10.9249069007,101.619433729,1.29947,0.968556,108.048948222,0.397267596027,281.053413014,0.508404867031,109.571012112,-14.4096,1.02309273706
38.919,14.0743385405,93.4929,2.41552974935,14.0725,14.0922,247.516138823,361,33.0196517422,0.132004030547,14.0770136057,107.766550837,332.993373033,20.3554839533,90.0355227486,1.24001,0.972156,55.0241530627,0.40806817879,281.046522301,0.50149888722,108.395861356,-14.4652,0.945130485908
38.966,14.0634234444,93.6591,2.27525503707,14.06,14.0801,255.201604457,362,57.9537344179,0.292242611859,14.066538889,117.769257253,361.681604743,8.67955926113,82.1578440421,1.32842,0.971735,69.0518137238,0.328870918461,275.90824095,0.516618752864,110.132984494,-14.4588,1.1649873701
39.009,14.085690848,93.7734,1.90179494148,14.0835,14.1018,321.04891741,363,24.448201591,0.561082682941,14.0891747569,199.101440618,341.226595092,11.8863365131,151.413398151,1.36422,0.97363,101.06771233,0.247344569242,284.833204535,0.522301848452,109.471120538,-14.4812,0.894039508649
39.0594,14.1273091907,93.9123,1.02451478296,14.1254,14.1423,235.039095354,364,42.9902599152,-0.0323972658027,14.1317963711,60.3119086767,297.271134176,13.7544423574,92.7670806605,1.28043,0.974988,63.6775834993,0.174744757542,266.19160997,0.503854552585,102.308813725,-14.5006,0.624063382191
39.1107,14.1381237564,94.0662,2.31420636437,14.1344,14.1558,247.495906432,365,38.5557420274,0.139253149218,14.1429395756,147.056035878,306.61719764,25.2074898884,143.450346908,1.28827,0.973436,74.544658216,0.338839621404,259.692278678,0.504995430879,102.425945704,-14.5077,0.618760923561
39.1699,14.1534919435,94.2075,2.7952987855,14.151,14.1704,269.409395873,366,50.2691637435,0.208796659787,14.1572146843,91.0779596536,386.043579362,13.3148356511,108.964968498,1.29561,0.977833,85.2863622142,0.408518122769,266.933111643,0.504300011352,107.754994349,-14.5255,0.881317651557
39.2373,14.1612089913,94.3706,2.75547018062,14.1564,14.1726,302.161159265,367,47.5445945434,0.356036237137,14.1639297523,86.4426996398,350.846065728,12.3452425572,91.286025296,1.33472,0.973666,83.9841886397,0.462177277123,282.76098634,0.516750221203,112.372979035,-14.5237,1.14935912104
39.2593,14.2157539137,94.5754,0.605584277694,14.2126,14.2308,283.66229456,368,64.348849244,-0.0721597393127,14.2199098357,57.3258260107,276.296434955,29.0501404468,125.132446409,1.28809,0.977419,82.9697454629,0.153612994883,232.621251763,0.512008878568,92.7383528132,-14.6203,0.301882810691
39.3333,14.2328977001,94.8278,2.61228742118,14.2306,14.2487,264.325015748,369,59.050203388,0.0410744087803,14.2364825279,49.9694616359,335.08365261,18.5342520525,105.789130775,1.36418,0.973818,76.0644376581,0.409517848221,253.544991108,0.523966671101,99.9436603121,-14.6282,0.629339929911
39.3552,14.2748706396,94.955,0.820819111183,14.2717,14.2892,228.480114752,370,85.3320904652,-0.0444031440479,14.2784316107,43.8016741151,287.536515994,17.4380622811,106.148790001,1.28394,0.975944,57.9072833227,0.199409473002,178.615649396,0.511435322967,80.6238821858,-14.6445,0.26279557834
39.3958,14.2790213723,95.2117,1.3117386606,14.2762,14.2958,261.235179615,371,73.0114926655,0.0221490435795,14.2830278567,41.4315117064,296.621316594,43.9646374426,126.59563407,1.36711,0.97802,75.9856378451,0.270955656284,229.037542876,0.53082206196,94.9502148272,-14.6558,0.543168469891
39.437,14.359869278,95.4619,3.04540829618,14.3575,14.375,376.167377092,372,64.8248997789,0.266045589619,14.3643725214,55.6903129798,398.648803322,31.285545038,156.701737712,1.32842,0.978431,90.5094118902,0.499580668568,266.335587593,0.525004830896,110.010504135,-14.7355,1.19579453126
39.4575,14.3619491073,95.6126,2.17931209298,14.3607,14.379,253.049980831,373,50.1310525036,0.00156640136248,14.3657915222,61.5965249675,317.215417752,12.2849412267,74.6825707152,1.36633,0.974623,58.9110623106,0.418376691797,257.333541175,0.524502339765,100.970399917,-14.73,0.661001700829
39.4699,14.3824196369,95.8512,2.13073996621,14.3782,14.3978,205.501056022,374,38.6448685738,0.724896200007,14.3865814812,134.603219088,323.497671174,9.2064122654,67.9684868943,1.42719,0.975239,51.9824955057,0.336610042403,280.572150936,0.539321718813,113.128289996,-14.7491,1.14855557025
39.5235,14.360363016,96.039,0.995540790069,14.3567,14.3751,272.457088381,375,78.7935702468,0.00213291120233,14.3649342808,50.1577875605,296.297902505,18.5897671976,117.025407666,1.40221,0.976891,73.4926604405,0.208398316898,210.878107765,0.53555365829,90.4183456548,-14.7362,0.403252464442
39.5737,14.3954537395,96.294,2.84516386673,14.3951,14.4109,273.171216164,376,61.7929925004,0.257744168754,14.3984352172,60.3349890153,343.913772188,11.3757718186,78.6867551051,1.39274,0.976669,58.4376553893,0.482517044624,272.952495838,0.533140129125,115.966864507,-14.7495,1.39507588746
39.5952,14.3994280391,96.4664,2.63877919482,14.3969,14.4163,334.195087836,377,63.5533752515,0.157907966367,14.4023592232,64.6403934614,325.892831786,27.8139171693,121.026191225,1.37139,0.975983,83.7817186164,0.441100831766,246.232795747,0.52762622241,104.13029972,-14.7669,0.836783223689
39.6472,14.4288158618,96.5896,1.92722055305,14.4269,14.4443,213.532202409,378,88.3009536499,0.0484374486513,14.4309793685,45.6376380354,315.184093365,16.4547249514,93.5717238469,1.3502,0.978618,53.9994558373,0.348392962864,176.977346584,0.519135806804,82.9652435117,-14.7869,0.411463424507
39.7126,14.4241068353,96.8542,1.9598546662,14.4219,14.4405,248.720543565,379,58.1915021979,0.104013347515,14.4267142941,60.7285146309,308.30041204,28.6987228199,106.691744284,1.38508,0.974903,63.8823339643,0.34449283902,245.872631036,0.528963658603,104.794776765,-14.7878,0.870889856788
39.8011,14.4130169836,97.0616,1.76897420421,14.4087,14.428,322.406997033,380,75.1965733393,-0.00386518791443,14.4159712733,49.1365846555,320.861089515,44.4957893857,140.81880079,1.42615,0.975533,90.1428297455,0.320434858979,223.480231639,0.53228835958,93.5920002203,-14.7912,0.549771123951
39.8409,14.4641586589,97.2814,2.15628641628,14.4609,14.4781,299.530372748,381,62.7061653662,0.819727103167,14.4672885214,114.536194509,336.765073341,45.5202119556,116.378362738,1.36306,0.978405,67.9378910797,0.325381004362,271.010142214,0.521613298117,117.214689794,-14.8308,1.46606846124
39.8577,14.4252658403,97.4921,1.26103341519,14.4243,14.4443,281.234475534,382,67.7865225472,0.0696975154665,14.4281746182,65.9428677634,292.627039972,9.856516874,146.168563233,1.41888,0.977627,85.6219361285,0.283486912823,230.105995571,0.531332666035,97.1106600379,-14.7983,0.596795693426
39.9122,14.4615055021,97.7089,1.79842812854,14.4583,14.474,338.189927619,383,54.7201758772,0.163599658215,14.465017025,114.420727227,337.047073575,9.33455192784,81.7017452762,1.40613,0.977392,78.7678553735,0.338416435736,263.895405959,0.527648491355,108.163051007,-14.8,0.988361386089
39.947,14.4478462892,97.8492,1.74030486381,14.4463,14.4623,177.025700832,384,70.7721589465,0.288992283225,14.4507367009,72.1411027952,329.015028611,17.9078472887,82.1025393489,1.37008,0.973624,46.0074225152,0.321210681229,256.832800704,0.532870818777,108.146568548,-14.8203,1.05208758307
39.9674,14.4704406974,97.9969,1.93928194319,14.4703,14.4881,244.12252973,385,54.7887364499,0.260252373744,14.4737814841,108.782316322,333.942369404,27.0263998005,107.200724793,1.45725,0.979835,68.3903546882,0.376247687342,250.740504058,0.548219189623,105.624006716,-14.8393,0.925188941635
39.9839,14.4633486456,98.2221,2.49233999341,14.4639,14.4814,257.166037868,386,54.3651085777,0.0760985966617,14.4657981907,124.030847764,370.724184136,11.0795506457,73.3772821733,1.4706,0.980471,64.9279641472,0.519620051444,264.234322918,0.539892555249,111.99426863,-14.8161,1.15839106265
40.0223,14.4852476372,98.3915,1.17754372186,14.4845,14.4993,235.913002718,387,75.3412419431,-0.0765870250174,14.4868019616,52.2171236989,305.466528742,33.2909244432,110.657462659,1.42158,0.980364,60.6825180781,0.266200088976,180.684185544,0.532637031872,84.5021524217,-14.83,0.388893437145
40.0644,14.4510128336,98.6242,3.27627274799,14.4503,14.4672,175.669010286,388,66.5703328999,0.373554806777,14.4532642978,99.8508590509,368.579276903,23.8603452034,98.9236556118,1.45132,0.975687,46.2139316252,0.516782323904,265.005199596,0.541822561814,111.620792571,-14.788,1.40059425027
40.0979,14.421352152,98.6964,2.19434053671,14.4204,14.4384,257.34514085,389,56.6383547952,0.666789744859,14.4246702604,102.099017296,333.806168856,35.1759888422,118.948771096,1.35203,0.977801,58.8210116874,0.335974259364,269.752983754,0.520115563676,112.754792039,-14.7579,1.18601502851
40.1459,14.4249856462,98.8696,2.25524634059,14.4246,14.4433,237.90129666,390,39.2706075409,0.628246404659,14.4297218674,145.341900465,326.328536324,13.0822146708,86.1769541132,1.41055,0.9767,56.0282267596,0.34883880237,278.708086873,0.529841496165,114.043458532,-14.7655,1.22134908592
40.2041,14.4499493699,99.0196,2.14948915591,14.4476,14.4652,207.879589211,391,41.384143753,0.309944293046,14.4541984255,108.199688199,335.670319377,12.7511435032,100.41704441,1.34948,0.975179,61.0838511792,0.29835093555,276.882045839,0.516908270647,108.230782858,-14.7629,0.934380624578
40.286,14.4004713608,99.1945,2.20605265112,14.3996,14.4162,200.404079002,392,74.4612446455,-0.0533716657505,14.4051376058,60.6159840725,313.613279758,11.6465915474,83.6643583759,1.48935,0.978417,54.1117274453,0.403895017594,186.783685885,0.53199479444,89.252054007,-14.7211,0.530710415052
40.2962,14.3759420493,99.3403,2.06951725436,14.3749,14.3951,273.203533311,393,78.5369019941,0.0390021810514,14.3787215065,58.2266497008,349.236361555,14.4307322305,100.061291238,1.41063,0.976735,66.1778645433,0.548872986499,221.772460927,0.524753645815,98.0202242536,-14.7123,0.846082986455
40.3238,14.3777762317,99.5337,1.77583664928,14.3769,14.3937,288.323274262,394,52.5985001181,0.0512338930771,14.3803642071,83.8619692376,326.460394619,13.7102908525,122.912317226,1.37525,0.97791,86.7323029062,0.319342231018,249.878166894,0.522375114849,106.580147988,-14.712,0.92451979508
40.3787,14.3548099103,99.6952,1.53126525903,14.3548,14.3716,170.770053579,395,68.9674113282,0.121809579299,14.357547113,50.2719007883,308.172571974,30.7807454565,91.1917629471,1.36906,0.97319,39.9236712144,0.301565370986,213.499400733,0.511604900192,96.204404361,-14.6775,0.758918279987
40.404,14.3451063759,99.8373,1.75890930493,14.3425,14.3595,274.858742478,396,70.9122558826,0.0846440803219,14.3482709442,61.6900537243,315.316841074,9.52566569594,161.646873744,1.38198,0.97899,83.3161254335,0.359596766917,191.568176269,0.511801265796,92.7076800552,-14.67,0.652013225674
40.4672,14.3142154805,100.019,2.35313980809,14.3139,14.3322,304.275301557,397,85.0869618509,0.372071003827,14.3174137832,69.7357748205,353.766500882,42.0166761257,189.878444651,1.37172,0.972731,90.7989049936,0.419850047546,232.742414964,0.513986449422,104.872092782,-14.634,1.18253902653
40.4674,14.3083976636,100.195,2.4830832819,14.3061,14.3229,196.378713133,398,69.0260205377,0.0792793373325,14.3115310404,56.8599176882,355.610481674,26.8798223971,82.6416135561,1.35868,0.978401,58.253589589,0.464718362671,215.331909531,0.513085127432,98.439965465,-14.6428,0.720089893611
40.5337,14.3151824106,100.388,2.30422169846,14.3136,14.3336,251.094331751,399,74.6794660964,0.0338189484374,14.3181952125,55.1613269042,325.6657468,31.2472529757,120.367516626,1.38035,0.979155,64.9635715028,0.393373883989,237.345786012,0.518457284192,102.018149935,-14.6456,0.861811023172
40.5932,14.2902985328,100.586,2.15573646283,14.2912,14.3077,206.475523656,400,69.8277136336,0.120572699213,14.2928851178,83.4387740377,347.159158097,7.17976096444,101.817913542,1.41015,0.980446,76.2136706544,0.391412042698,230.680904379,0.518531601423,102.335490325,-14.6221,0.952645195202
40.6133,14.2940581599,100.774,1.5844880863,14.2925,14.3093,239.215106062,401,59.8180210071,0.270899764127,14.2963757084,79.0118868753,310.384741103,28.5608637106,119.510062386,1.32923,0.977054,62.1929217181,0.240230197375,257.617615397,0.500742445372,104.729778275,-14.6091,0.872080137453
40.6407,14.2934617843,100.941,1.54996737999,14.2943,14.3095,282.125139012,402,63.1740687019,0.0745372308112,14.2953371983,80.4156843253,299.787355521,57.5911129,120.615753003,1.39173,0.976873,65.5624972258,0.282799541768,252.777453663,0.517583284368,104.220171852,-14.6107,0.855312593854
40.597,14.2809648386,101.122,2.24484166031,14.2793,14.2958,283.495910611,403,86.6261132398,0.361860082731,14.2834809287,63.4276455174,358.666103054,8.76803634838,99.9116573546,1.2831,0.969976,66.8442864756,0.413356840417,208.621490279,0.493999627461,98.3453239478,-14.6012,1.06545949762
40.6095,14.2554285632,101.235,1.21949090992,14.2565,14.2718,208.002643328,404,26.8362104617,0.638192255398,14.2586510862,181.202881184,307.134880759,15.31554881,78.6258160611,1.41406,0.976741,64.3578097226,0.138926527986,281.571073657,0.516845946498,110.952916537,-14.5691,0.886670650287
40.6522,14.2276399705,101.417,1.49989840539,14.2268,14.2444,195.943341047,405,83.4994441297,0.346951278868,14.230299903,68.5502051825,320.795542947,10.996862617,83.3617263863,1.34411,0.969028,50.4670720317,0.284257670863,231.702540167,0.516442392923,101.471527054,-14.5512,0.942292405744
40.6455,14.1938035023,101.536,1.72366498083,14.1931,14.2076,168.276684327,406,55.4105508515,0.32343198384,14.1959032801,68.3402925854,314.255391392,12.1684783166,80.2354288649,1.3485,0.97521,49.8944060677,0.261953405021,262.848793302,0.512346789819,106.785087318,-14.4947,0.901727286854
40.67,14.1838431369,101.727,1.63196733759,14.184,14.1978,277.670005941,407,70.9628941523,0.337739702408,14.1866375275,67.1725479079,327.643975816,32.493178476,117.93170677,1.37691,0.973667,76.8301038463,0.250879488108,269.07788704,0.524527444594,110.59753091,-14.4944,1.14480183881
40.6796,14.1813864876,101.904,2.01535213609,14.1794,14.1957,263.840446134,408,49.2425724715,0.661768545922,14.1844389938,118.731884766,332.646408936,12.677509511,104.340751562,1.34558,0.975435,69.2342693203,0.278232658113,274.068238319,0.520515580011,110.51468319,-14.4994,1.10105968104
40.7209,14.1915559628,102.087,1.88921249433,14.1904,14.2072,179.644969811,409,56.3688914384,0.127851243909,14.1928293475,105.197587018,302.119841855,12.5332022079,75.9775365458,1.31101,0.974838,48.1423263236,0.255478573028,257.283030331,0.513753808213,103.630511756,-14.5059,0.778811306933
40.7634,14.1937102273,102.29,1.47506183111,14.192,14.2094,172.127928036,410,70.6184116505,0.227924343195,14.1963612071,80.4895552274,300.65360959,32.7744782502,93.4148630282,1.30324,0.978806,44.7679294506,0.241947009023,225.793727261,0.500296415804,99.4547657906,-14.5049,0.768294401555
40.7684,14.1393276318,102.436,1.53191363653,14.137,14.1535,299.115728919,411,77.8823621076,0.203143121305,14.14250292,74.5492941212,312.091585653,57.5983035217,166.391159185,1.31024,0.979369,83.9812373588,0.254740512728,241.09756007,0.5023403235,103.171953281,-14.448,0.945248511446
40.7876,14.1200383905,102.582,1.37154986189,14.1185,14.1356,254.922667866,412,59.9953442319,0.599190743152,14.1225281516,96.6626184409,313.216474945,17.8354770496,79.2700596302,1.41005,0.969959,57.729440925,0.162180177314,269.681424119,0.516671977292,108.555005489,-14.4169,1.0034511017
40.8158,14.1334506483,102.713,1.62613410657,14.1324,14.1475,199.45601011,413,57.5770727846,0.264726536801,14.1361344035,95.2391103701,306.558785481,10.5561588904,113.404861394,1.28727,0.979276,68.9951009201,0.259584945711,233.120712711,0.491131346943,103.815729479,-14.4291,0.858566978464
40.8366,14.0581305981,102.808,0.832344115952,14.0564,14.0763,205.916830058,414,83.5438114125,0.0354051760955,14.0607796212,46.0483458729,287.89491301,49.511444665,93.776658382,1.35237,0.977382,39.9386090667,0.234776038635,181.753858062,0.518762690348,84.9036304069,-14.3811,0.402297666479
40.8782,14.0442831761,102.942,1.18710128346,14.0418,14.0605,311.205112617,415,59.651735411,0.456423968832,14.048263097,78.2761315403,305.112839151,27.3561356228,128.836380567,1.28995,0.973075,95.3106038271,0.169621210724,256.652972382,0.49829688103,106.531541899,-14.3272,0.87256585374
40.8689,14.0546609879,103.116,1.77401279748,14.0533,14.0715,266.367972051,416,62.4861554438,0.678156822026,14.0586574048,102.588864727,335.010367141,8.6215237347,76.9053080253,1.28015,0.972567,58.3456077656,0.219108745955,270.293435235,0.504313679458,111.18494576,-14.3545,1.11228384055
40.9005,14.0170244239,103.255,1.41068865718,14.0175,14.0322,289.8450452,417,63.5090033497,0.276123205186,14.0195565265,93.2925253491,310.75911729,13.4882053567,118.139163567,1.25279,0.978096,87.1409772811,0.226030821574,236.674939453,0.497624668211,102.269695955,-14.3149,0.767305806752
40.9073,14.0000877586,103.375,1.83961956504,13.9991,14.015,246.923348887,418,45.1844829013,0.235440353844,14.0026708259,101.106433372,310.837558455,27.3481958013,140.179510536,1.24558,0.973035,81.9410154595,0.255845283733,276.621162891,0.50222248269,110.473692891,-14.3079,0.999834720287
40.938,14.01986828,103.502,2.05171685132,14.0193,14.0373,244.17053839,419,44.1614086709,0.78658669822,14.0222990198,118.054989069,326.780783842,29.2299000129,82.0417370511,1.25331,0.966614,58.2869618062,0.220119800162,289.706452926,0.499633821479,113.733513193,-14.3286,1.11820050131
40.9585,14.0295680126,103.645,2.28861782914,14.0272,14.0444,294.064874815,420,24.6192597051,0.770052847809,14.0324972608,176.090991968,335.399179313,11.2433479725,80.8833173844,1.22559,0.9735,84.2151059419,0.319157162467,296.507840477,0.489357162598,115.823909978,-14.3422,1.18489279478
40.9743,13.9969112197,103.781,1.75112302739,13.9952,14.0126,214.493785124,421,75.3412251574,0.328945272002,14.0010456139,87.1558299342,315.608362992,9.73380818013,110.848888843,1.31632,0.977658,67.5767207378,0.268223837557,239.689600666,0.503818052637,105.081482571,-14.3126,0.986513469342
41.0044,13.9854730229,103.923,1.73444102183,13.984,14.0022,210.316929124,422,66.7355342756,0.24035681676,13.9895837273,91.0443777597,327.649891337,13.4061388617,90.4968774377,1.23882,0.97317,57.0153251347,0.368718751884,253.312461102,0.496588557741,105.298773927,-14.3003,0.913600693194
40.9919,13.9948840154,104.048,2.56686792266,13.9931,14.0104,310.908894992,423,67.4847535316,0.52228981811,13.9975786438,81.8120205501,322.494531952,12.532134482,98.3884908901,1.23961,0.967788,68.3339328361,0.341184289927,272.178664976,0.50250766676,112.387806974,-14.3189,1.21870229137
41.0138,14.0046705112,104.112,1.34006307732,14.004,14.0204,176.943175954,424,45.7340079458,0.470046151681,14.0072022278,64.7979326321,312.734569992,6.23650139159,94.8571151726,1.31976,0.970419,44.2478682316,0.214178944156,264.596740365,0.508362922217,106.515287453,-14.2944,0.801597638085
41.0286,14.0011614225,104.25,1.94894303556,14.0001,14.0174,198.574749707,425,27.1331556183,0.641076579741,14.0041099304,141.904316137,324.45373862,10.2769191535,88.9704883637,1.21994,0.97078,51.9780071402,0.254705294669,292.985335642,0.493723115847,111.76881414,-14.3232,1.0599736011
41.0513,14.0209807841,104.436,1.0781061134,14.0208,14.0366,171.453529411,426,36.0748133022,0.367887797537,14.0231897266,101.800663002,300.657717799,41.4534841635,87.1114950479,1.24879,0.964938,40.8437075443,0.160657452731,268.111156025,0.49916743672,104.318657201,-14.3461,0.62136180057
41.0718,13.9964385742,104.648,1.68941850842,13.9953,14.0118,236.278313432,427,27.9824063435,0.866519428332,13.999248078,147.628164999,317.134354314,11.2177957695,86.6229459486,1.23168,0.967729,65.9853909141,0.158204573684,295.295567465,0.489308307646,115.279234275,-14.2969,1.13767891407
41.0587,13.9863921809,104.828,1.6514509564,13.9849,14.0002,270.912259683,428,54.7920839973,0.397141579589,13.9897593752,73.6126491009,290.907123576,34.4126242473,134.734658512,1.31855,0.96806,67.968461944,0.212831692496,259.966607393,0.504126211547,104.229931718,-14.29,0.726403118671
41.0829,14.0107257744,104.966,1.08599952901,14.0108,14.0265,253.584172438,429,41.7138736451,0.526695884725,14.0142811917,79.1112304241,297.47059804,12.2407798357,138.9373997,1.25834,0.969523,79.6082565252,0.114410321426,274.842389559,0.502333755437,107.886474956,-14.3239,0.803024632838
