Iteration,AveragePolicySurr,StdReturn,AverageAbsY,StdEsReturn,Epoch,MinReturn,PolicyRegParamNorm,AverageQ,AverageQLoss,AverageDiscountedReturn,AverageAbsQ,MaxReturn,MinEsReturn,AverageY,AverageAbsQYDiff,AverageEsReturn,AverageReturn,MaxEsReturn,AverageAction,QFunRegParamNorm
367,-152.832,43.947354675,150.912277749,134.847041099,367,99.7712414325,70.6515,150.789,77.738,87.8821683483,150.923,381.926936583,-5.22039647291,150.801702217,4.17307678471,217.02973283,130.650654558,448.447329439,0.974538,91.9378
368,-152.551,117.925494173,150.486373434,135.796936975,368,106.531969957,70.7489,150.37,76.4349,100.132549038,150.531,984.925922872,-2.52621655276,150.374067069,4.24904938546,123.961040056,207.061825572,497.131479803,0.967761,91.987
369,-151.965,109.134521086,149.920804356,100.765650211,369,98.9810875429,70.8065,149.821,74.5549,105.021474819,149.978,734.778743251,-4.87017161443,149.828115623,4.23391615466,119.089981567,205.680436506,267.503927834,0.975397,92.0955
370,-152.162,65.4987000464,150.072027085,200.362899972,370,96.5994737274,70.8737,149.968,68.3225,85.6679057404,150.117,615.427130093,-3.51990367689,149.979343023,4.15217139164,289.822970877,132.971440298,648.260573347,0.969967,92.188
371,-151.936,206.711703437,149.886005502,296.731600349,371,79.6979154499,70.9422,149.791,73.1706,99.814568485,149.918,896.443134583,66.6355871457,149.800532476,4.14997044229,349.668903353,332.004687337,938.758623326,0.968326,92.2872
372,-152.391,189.290326914,150.351443943,168.331228099,372,179.214086586,71.0275,150.252,78.6765,139.490095251,150.383,1111.32317972,-5.25268958285,150.271181081,4.30159776027,201.057023491,396.937087673,478.292329388,0.965875,92.417
373,-152.076,125.707693282,149.954430839,177.436123993,373,135.385695505,71.1109,149.857,72.3298,126.603493536,149.98,636.001684572,-4.41270060002,149.8764544,4.15892927661,186.579233008,276.798883967,606.48238165,0.973499,92.5549
374,-151.457,130.078559405,149.348534081,155.869044512,374,115.205413636,71.1931,149.24,75.0022,122.617861146,149.405,719.512381377,4.49239493644,149.255331579,4.17018067503,208.648859661,255.256045541,422.785394512,0.975182,92.6306
375,-151.552,157.859129674,149.44397568,211.82160104,375,162.139484139,71.2708,149.355,71.1615,165.828241174,149.489,1089.70006885,189.469845836,149.354318384,4.13259142789,370.111173063,449.120776411,679.984338722,0.976966,92.7477
376,-151.954,140.923767995,149.912887304,105.905082078,376,121.792217496,71.3315,149.814,69.152,106.08913174,149.95,794.960161742,54.5963355699,149.83372382,4.17363261,278.41120328,360.5104665,369.124183859,0.968885,92.8537
377,-151.662,91.7579086174,149.562749473,204.742739922,377,117.354713172,71.3973,149.472,71.0029,116.991817041,149.617,461.979114116,114.569913529,149.466405709,4.12653751085,342.81984822,219.883857351,688.104291442,0.969855,92.9445
378,-151.538,111.633241025,149.434894132,140.409108839,378,111.300419604,71.5211,149.327,74.4669,138.953735413,149.462,591.550245549,-5.03801250066,149.351552649,4.18151486422,232.30118129,402.346262323,396.429972728,0.968958,93.0841
379,-151.953,195.841003474,149.888825657,120.222407575,379,63.7711161514,71.6441,149.772,79.1649,130.492780409,149.937,1203.59205888,-3.14917526524,149.786320081,4.25342571449,181.926809841,408.597602315,403.492530257,0.966127,93.1472
380,-151.873,145.522671681,149.916341928,152.499420456,380,149.853968164,71.6956,149.816,73.7759,137.932475248,149.96,885.033557486,137.987069987,149.822587934,4.12837130841,364.459599119,327.493131649,505.098312596,0.977387,93.2376
381,-151.403,194.62314386,149.350380305,103.451603744,381,46.7364613494,71.7973,149.233,75.7567,99.45875528,149.388,849.255521001,232.092194508,149.242974729,4.19232083958,343.783199703,282.632519986,520.604886862,0.973651,93.3532
382,-151.8,142.9611115,149.809985499,185.534544376,382,16.0465230457,71.8323,149.697,67.0491,112.068242949,149.832,739.635833117,-3.47803727949,149.705028186,4.08020159796,207.088760175,402.69774869,503.125504783,0.969916,93.4162
383,-151.064,167.836005876,149.148711707,226.07593614,383,143.013709158,71.9066,149.028,76.9863,165.012324156,149.213,924.499642468,-22.6728627799,149.038082848,4.21242584567,228.542703919,435.995830716,552.070001522,0.983239,93.5234
384,-151.157,199.937304364,149.235160678,209.231558233,384,-79.6990499163,71.9694,149.122,78.2942,59.4580368172,149.266,872.465472011,-4.22844484393,149.126660382,4.19890052284,160.10616854,163.993153388,668.539919633,0.973213,93.6271
385,-151.12,220.413171913,149.13710573,119.622890805,385,178.811722889,72.0768,149.009,73.7125,148.982471273,149.187,1159.04719437,186.908740365,149.013512758,4.18964053455,318.765926426,506.728616524,502.437267852,0.979249,93.7416
386,-151.142,123.431324379,149.203991165,126.632846164,386,153.126885775,72.1962,149.072,77.2571,148.132969589,149.244,656.288746429,-4.51611724087,149.08450199,4.20967564591,188.117951914,436.697558135,382.692221529,0.97099,93.8296
387,-151.296,128.277234413,149.364129382,105.455875338,387,74.3572057421,72.2853,149.236,75.6403,91.8817890166,149.392,657.599248903,-2.65112782206,149.246898019,4.14651850904,106.408147673,186.763558794,284.744352035,0.974492,93.9467
388,-151.065,222.582658375,149.070941179,193.903126994,388,-8.94155188411,72.3711,148.941,71.1635,124.481022823,149.085,895.059523017,-0.722611374186,148.957549115,4.10824990834,234.244944313,446.367589591,442.503279808,0.972695,94.0408
389,-150.929,162.619825268,148.962371249,213.700241687,389,135.92291557,72.4426,148.836,80.643,148.465565958,148.998,883.642441953,19.0915135611,148.857015851,4.26374155112,247.106701065,433.57312034,573.208874887,0.975028,94.1562
390,-150.919,225.24506541,148.955686397,196.618466091,390,190.092126396,72.5226,148.846,78.3867,138.713770886,148.98,1392.01469377,11.1874465786,148.85783232,4.19607067314,353.954690841,431.900479026,585.241444129,0.978471,94.2608
391,-150.661,134.038212084,148.635427927,174.127280997,391,172.757395719,72.6145,148.533,72.7732,160.169444103,148.687,910.100112852,117.635110883,148.540016982,4.11112046377,369.68420359,499.256655964,560.071585302,0.980963,94.3606
392,-150.746,193.33180239,148.692448192,191.489714975,392,141.640306669,72.7016,148.597,66.4314,151.681654108,148.737,880.006667796,142.179070038,148.607902917,4.06833668372,439.948338531,454.751687614,674.397339718,0.978232,94.4417
393,-151.26,122.81338456,149.316589434,69.6416486099,393,54.478859257,72.7953,149.23,71.6197,111.761584065,149.347,707.219996606,199.281701026,149.237331874,4.09800669034,291.431226635,310.666102972,392.681184494,0.967203,94.5552
394,-150.499,165.162621283,148.642720713,127.905403032,394,34.8779771663,72.8877,148.562,65.9014,88.1920068553,148.696,621.389863537,69.0335658605,148.56519728,4.05848920699,271.176254461,202.300059263,416.138619534,0.977983,94.602
395,-150.445,143.585109526,148.501280576,179.593593128,395,80.2022778135,73.0318,148.411,64.0064,96.5375805683,148.526,781.57226087,-1.62706862678,148.425942028,4.06125825741,281.376401722,192.895113152,476.844282423,0.980522,94.7081
396,-150.381,171.906908004,148.447988972,218.248789698,396,85.2142420494,73.123,148.372,71.5693,97.2244800527,148.493,718.772359709,-3.56451970831,148.375905575,4.10419411106,268.319428617,228.200044808,606.555317325,0.977903,94.7999
397,-150.572,329.205032619,148.609281457,155.613241047,397,13.8164333094,73.1642,148.504,65.3366,74.7515105831,148.648,1168.86808137,130.628142123,148.520137789,4.04066652088,311.776038488,651.56248272,578.853770837,0.961186,94.9087
398,-150.416,217.959270098,148.390177588,136.287867312,398,-5.83488608578,73.2077,148.307,70.9652,78.9646594472,148.425,763.707897062,44.9933458302,148.31210201,4.14786394756,244.205434281,288.142677419,435.669453647,0.973952,95.0069
399,-150.486,131.340532564,148.598369524,173.141094261,399,187.124581114,73.3299,148.504,73.2313,158.73527725,148.618,823.50412564,12.0873912174,148.521937104,4.13692345237,327.724877722,483.465971594,508.120029083,0.981148,95.0689
400,-150.231,142.285773752,148.324557544,185.665876687,400,251.214156033,73.3682,148.241,71.0446,157.512051655,148.373,903.138450524,-3.51705103342,148.244517747,4.06688876348,286.28953648,505.227768804,532.286669595,0.978276,95.2187
401,-149.911,87.8635130456,147.97648082,200.582832731,401,152.879290284,73.4499,147.878,81.9067,135.744705877,148.015,567.729177438,97.2599277958,147.893926244,4.18753556117,335.194224016,267.032901814,666.252376453,0.985614,95.3325
402,-149.978,191.415833927,147.999712948,137.350997328,402,134.293144574,73.5655,147.9,67.7073,138.415192011,148.044,1002.21281942,129.630715961,147.906016004,4.05431692032,273.904757573,440.581929483,468.753431218,0.969513,95.4078
403,-150.062,266.372371592,148.179973687,138.658593114,403,238.197831657,73.6083,148.058,63.4734,117.765358353,148.204,1417.667234,190.653653503,148.064547821,3.94489862132,334.188490039,624.980963942,596.968990828,0.980398,95.4663
404,-150.244,235.205715769,148.37079276,211.287339594,404,111.64347534,73.7256,148.266,68.7068,123.457097155,148.412,1109.5304785,-4.37995639308,148.270825427,4.07220752042,299.940431896,519.939246052,547.706596192,0.977338,95.5648
405,-150.141,250.797047477,148.297452149,244.886058098,405,36.9242415897,73.8183,148.154,68.8462,100.89505513,148.351,1234.54725933,37.9543921182,148.172031349,4.03928932142,389.224057483,511.926101876,727.955007731,0.979136,95.6643
406,-150.232,188.85611912,148.320158309,107.049300594,406,119.470098201,73.9339,148.194,69.5246,122.455028058,148.357,897.516191944,165.542153078,148.209361572,4.02840089656,283.308469011,401.691472158,468.592788332,0.978623,95.7727
407,-150.062,145.352173758,148.193503825,86.2702407574,407,93.6425467248,74.0112,148.059,69.5816,136.083218418,148.231,741.93240593,-1.96985160807,148.069987121,4.11105634375,118.468549167,305.559105683,310.435251279,0.983433,95.8372
408,-150.589,218.222945018,148.724958244,168.026572509,408,198.428170143,74.0594,148.624,72.1223,130.163315728,148.781,1156.44431362,176.516147545,148.622260318,4.06960323456,418.093842262,505.423597688,600.646326671,0.971809,95.9057
409,-150.314,119.118497119,148.506389169,118.259021727,409,54.2406121677,74.1714,148.363,65.7986,77.2286725999,148.524,498.539699331,1.34332103088,148.380885586,3.97847972625,147.135903412,161.875757713,339.383510827,0.984687,96.0295
410,-149.911,52.754810324,148.014687176,183.26907819,410,102.615868253,74.216,147.888,67.0407,90.5051208443,148.041,517.737814483,-3.14065840302,147.898652937,4.03721697277,225.339229255,137.644978961,454.623281141,0.991721,96.177
411,-149.81,162.962837561,147.927108097,154.672974221,411,141.511005325,74.2942,147.803,70.4509,119.524750486,147.982,949.279152792,79.6552889454,147.804193745,4.15327750215,332.399811409,400.990342768,519.127756173,0.981746,96.276
412,-150.589,185.742474333,148.844418169,107.276929201,412,169.504306054,74.3481,148.713,65.4078,143.695393947,148.879,968.974549781,113.317757103,148.729202284,3.96191297399,310.336711045,489.4278442,437.97556728,0.985763,96.352
413,-150.327,257.80032052,148.460551661,131.727673775,413,200.00513153,74.3677,148.342,62.5751,147.973341465,148.488,1315.05373222,-2.98817245956,148.351444381,3.96416102661,215.797318254,530.137601651,371.119298966,0.975066,96.4145
414,-149.63,267.161682491,147.766177002,294.063653232,414,107.380674966,74.46,147.629,71.7192,133.009481633,147.801,1028.23624258,54.7332946424,147.635285523,4.15321389224,357.937732473,652.670489168,716.499878275,0.967328,96.5843
415,-149.989,213.810110787,148.143622489,87.9605055351,415,16.3696758388,74.5216,148.013,70.1732,102.749957332,148.181,727.539667467,204.337698225,148.028706973,4.13997779129,329.763025642,326.029591825,425.189869856,0.96738,96.6116
416,-149.801,304.768868054,147.962639755,226.457173977,416,97.5098473391,74.6142,147.834,72.6644,110.72319435,148.002,1036.17352191,29.0641101738,147.849120967,4.09518506797,236.444504268,538.959159607,706.860942934,0.919512,96.722
417,-150.2,112.60571104,148.328241971,184.641459236,417,101.552335003,74.7066,148.22,79.0752,105.386886281,148.355,711.478892643,-1.14806763371,148.234077151,4.20775735429,288.616684472,366.324541643,493.765299205,0.982314,96.8314
418,-149.72,75.1824633812,147.907690109,370.91461507,418,195.590845318,74.8249,147.808,69.4551,138.283373612,147.942,582.269590895,99.8252656313,147.813162053,4.01820192209,445.848294179,421.928475786,1057.6462354,0.986495,96.8839
419,-149.712,251.186988495,147.876724423,162.684469525,419,232.067587582,74.8911,147.768,73.1854,144.821297418,147.91,1120.58697078,14.3493196695,147.776127538,4.08768841921,236.300594481,579.498333305,490.282666765,0.980964,96.9622
420,-149.848,145.240914645,147.991779962,180.072321333,420,-16.4426059757,75.0016,147.897,69.9665,99.7382730578,148.02,778.534150414,97.8478908799,147.907166112,4.05917007084,356.592533221,374.571650655,589.168491192,0.979402,97.0297
421,-149.613,185.113531436,147.75237599,132.94543411,421,158.716211831,75.1074,147.652,78.7067,149.624317303,147.794,1059.13569527,73.0787816179,147.658273606,4.16599964581,238.396674707,454.36996082,415.797186779,0.985653,97.1312
422,-149.141,69.3152729552,147.346910907,139.288590416,422,97.2777833444,75.1519,147.266,71.7449,121.384900349,147.402,485.230316953,137.15279598,147.274320073,4.10598878256,317.413794095,264.759875749,561.284094022,0.983988,97.2209
423,-149.907,147.572539827,148.047995926,192.496764373,423,155.516972266,75.1781,147.946,70.6708,118.286028968,148.077,970.544433983,18.8208570553,147.958976579,4.03893533252,247.126407033,389.444092272,576.520541428,0.983569,97.3064
424,-149.717,264.626504124,147.927161214,256.140203115,424,271.280454793,75.2427,147.844,60.7786,160.833844979,147.989,1512.88072642,-1.68329272378,147.845637763,3.93576534001,254.717028016,634.236826892,732.968894633,0.984314,97.3806
425,-149.391,162.077320183,147.687294953,131.221384612,425,196.771706259,75.3226,147.585,64.8315,152.593318928,147.709,963.8718373,259.686462651,147.602954535,3.99469709517,383.254722156,411.103578002,593.600707683,0.983172,97.4641
426,-149.695,91.9652746596,147.818285145,151.737536251,426,102.833612177,75.3934,147.731,67.7436,103.752944085,147.853,560.551703808,5.34731390462,147.737881973,4.05844009185,288.395925962,284.15897242,461.99454887,0.977488,97.5217
427,-149.391,162.493452736,147.488096797,168.734626307,427,133.223934984,75.4621,147.398,73.3891,106.648476084,147.519,824.524615819,161.387776882,147.41772977,4.11266519138,353.422672258,420.307819091,556.656412206,0.982305,97.6235
428,-149.31,224.448227113,147.545423664,92.1696767838,428,145.363818602,75.5766,147.448,71.9341,135.404242832,147.57,1215.84810802,286.114370867,147.454136007,4.08902777812,387.253544063,437.929219962,554.726573583,0.986826,97.6861
429,-149.541,190.150345594,147.633295154,217.27088232,429,60.1661435624,75.6604,147.544,70.6154,134.051082967,147.658,945.694227675,7.19633420151,147.558658478,4.09668516442,242.905745973,450.939882299,504.065103342,0.979619,97.8098
430,-149.634,126.058226401,147.86894882,248.707276885,430,109.054159571,75.7097,147.782,73.2355,125.618653532,147.895,758.568361316,21.7459223745,147.788769494,4.0941966082,262.275591779,303.514042893,695.198516392,0.98301,97.8994
431,-149.462,156.599031753,147.576731394,183.469061481,431,139.344569327,75.7703,147.503,72.7079,121.169912415,147.592,863.827915319,29.5519491963,147.509157687,4.0912290821,244.79541508,509.029677671,549.337216173,0.982746,98.0223
432,-149.21,256.941301517,147.409688878,284.525764385,432,136.914530221,75.8456,147.319,71.7662,148.557671442,147.446,1176.92633432,201.122252578,147.33338268,4.10312381786,404.649472331,551.169987798,895.131774055,0.983645,98.1154
433,-149.631,239.938034684,147.847244773,257.61540199,433,146.589708869,75.9087,147.753,65.4867,148.383629495,147.889,1096.01490104,-0.400246791955,147.764760817,4.05223185517,342.671098796,566.873922996,783.545197589,0.98373,98.2086
434,-149.094,96.9581366742,147.275690297,237.070996112,434,120.590238158,75.9804,147.188,75.2995,119.651024187,147.324,566.571202087,18.234432366,147.192297113,4.16385760332,403.081057815,253.89329197,706.415568866,0.981137,98.2913
435,-149.446,168.402082188,147.554455213,135.043104878,435,236.835245871,76.0349,147.475,63.5938,137.457053655,147.594,1025.62644247,66.7020822393,147.485452291,4.07100596841,255.74379802,540.343895815,484.908082838,0.988051,98.3887
436,-149.959,223.718028705,148.075259007,175.837777465,436,124.579404244,76.1254,147.997,74.271,130.899563461,148.115,945.684025218,183.129219468,148.005295689,4.14637627033,449.336632056,378.727475382,652.183538498,0.989525,98.4583
437,-149.747,274.526356748,147.925530695,179.058323929,437,29.8994709898,76.1958,147.828,68.4955,86.968922204,147.959,1268.15486468,-5.97668081504,147.845377439,4.07598944735,239.748325327,471.550729405,505.691085727,0.985322,98.5301
438,-149.612,208.102048386,147.88577876,165.363053163,438,81.7656557166,76.2838,147.795,70.1018,117.594042708,147.918,1416.54101752,5.82639011562,147.795921586,4.07539825631,273.117717686,282.939548318,521.223025577,0.984963,98.6046
439,-149.758,130.28589306,148.023488789,124.196143031,439,88.3078930753,76.3358,147.898,71.6782,112.338715298,148.038,693.783522702,117.031761126,147.913809914,4.16931993505,275.603906844,262.835581756,569.445238194,0.983512,98.7032
440,-149.495,244.625106592,147.702526535,79.7449011908,440,78.7474853968,76.3962,147.588,76.5519,141.904018445,147.731,1209.70714983,-3.77993268166,147.598955008,4.17740495382,107.909527084,492.018797908,207.971465046,0.991699,98.7762
441,-149.931,171.88199522,148.065937213,105.838669215,441,103.874189002,76.5338,147.967,77.4537,112.484060772,148.092,820.968825072,107.529761503,147.983484739,4.13352103711,238.763463954,299.150514502,392.619389601,0.988545,98.8825
442,-150.08,160.590898169,148.271156021,116.693547759,442,141.808600717,76.6009,148.176,69.3279,129.224053762,148.313,764.056452074,55.1912884838,148.181840463,4.13037372158,287.912979493,409.555564855,358.922195459,0.988359,98.9727
443,-149.655,130.515274145,147.810526637,105.333246998,443,98.4271844616,76.6362,147.718,68.7917,112.267983561,147.838,649.163813209,-3.25999200095,147.724829965,4.07504063636,210.779402798,228.651344554,312.293515532,0.986863,99.0611
444,-149.648,167.724932448,147.754561874,139.201844317,444,-10.9997120031,76.706,147.661,79.6351,116.514005303,147.81,890.138707789,-1.52210048664,147.66247114,4.15128042024,163.676425823,306.593311004,396.67439254,0.982868,99.1524
445,-150.076,91.254388448,148.304949491,151.357245103,445,173.836361822,76.7754,148.199,73.0075,123.967978119,148.361,569.77516009,-6.40325926918,148.204322792,4.16224426671,238.262710916,330.597540507,463.263383063,0.981826,99.2074
446,-149.878,189.358932353,148.129065885,164.864246555,446,136.464954191,76.8499,148.011,64.8517,149.628627157,148.16,987.901776851,2.19148019416,148.027248094,4.03703706195,232.777086246,533.35155811,427.717901634,0.98712,99.2881
447,-149.41,180.599267422,147.698094562,142.478628798,447,125.748301045,76.9274,147.584,78.4265,138.888452992,147.716,952.161091781,110.922782197,147.594267632,4.22443757512,354.982823914,480.56944178,487.726704415,0.98865,99.4058
448,-149.685,162.511801513,148.007807617,234.779372771,448,165.803736228,76.9857,147.884,75.1721,135.378157602,148.042,761.565747816,0.404816953574,147.89077463,4.14766832727,281.872941617,435.653885055,633.921229292,0.988634,99.567
449,-150.254,197.999332836,148.477020592,134.046001727,449,135.284482078,77.0648,148.385,63.6463,134.43847308,148.517,844.763532172,21.8000441377,148.382592708,4.05272787889,202.338825254,434.7889984,403.603671651,0.992584,99.6252
450,-149.698,411.406726683,147.984206749,134.241813634,450,260.145726018,77.134,147.861,64.5515,141.996315422,148.003,1934.2687054,267.210969354,147.883127569,4.07165670714,459.292186373,767.363488417,642.964034982,0.988248,99.7271
451,-149.842,165.518037642,148.107903244,146.606916781,451,44.7703197912,77.2298,148.018,70.3247,125.403288993,148.152,880.085278685,-0.544060668243,148.022228879,4.11812520754,301.642140626,580.204737769,443.567008054,0.987669,99.8011
452,-149.201,143.738798965,147.589825425,138.972289841,452,86.1592197835,77.3321,147.484,70.7472,120.592157171,147.62,668.559316469,102.67815972,147.497567353,4.17045019115,339.396622407,279.465328088,467.290293051,0.991179,99.9032
453,-149.622,191.139021297,147.872355227,133.47910252,453,106.470907234,77.3731,147.785,70.2464,122.285236059,147.914,953.467621644,31.7083471163,147.788327682,4.12764837216,250.353830185,310.179217935,441.121349872,0.986134,99.986
454,-150.113,78.2394968716,148.290208865,169.777692418,454,81.8785754534,77.3874,148.204,69.2419,101.298876556,148.307,515.037387547,127.139858342,148.216761468,4.22394885493,339.429414349,214.498780228,652.372651444,0.982726,100.088
455,-149.75,282.991110008,147.959670497,116.511720621,455,202.164662875,77.5061,147.855,69.4497,140.068954931,147.999,1514.69953911,75.0988165801,147.861930448,4.19606814453,223.008620453,481.047972546,401.976934526,0.987296,100.211
456,-149.879,176.496227118,147.942675549,133.137179902,456,181.343575918,77.5879,147.846,75.0197,121.272752358,147.982,1069.65539149,160.077416658,147.857694476,4.2337684975,324.778737268,313.270202371,550.77632261,0.992146,100.277
457,-149.715,135.165224079,147.968237032,20.0984783578,457,156.013904221,77.7028,147.867,60.3818,160.027887366,148.003,899.870309766,408.102531632,147.871349349,4.06233838462,431.662337627,539.064132392,462.285595174,0.990091,100.414
458,-150.034,216.898339099,148.242451865,249.069697565,458,146.518973479,77.8078,148.137,67.6627,144.244087648,148.272,1098.95218377,30.3990412427,148.145629651,4.13183236929,265.38905379,585.874344799,647.56132762,0.989771,100.485
459,-150.629,196.396767103,148.729843299,152.023089614,459,141.334305224,77.8994,148.644,77.6983,128.490892723,148.767,720.162123118,156.981520243,148.649335513,4.18793628967,340.913590692,301.843833729,574.776550634,0.994378,100.561
460,-149.667,137.045493559,147.833915633,115.918319306,460,81.093777413,77.9835,147.728,78.1862,151.646652233,147.845,781.441262219,183.974954289,147.747339253,4.23898633334,380.070997463,540.633790971,518.21915088,0.988571,100.657
461,-150.346,155.259998377,148.549036994,150.049709884,461,238.137986849,78.0683,148.45,64.1107,126.577797282,148.579,876.75580579,41.9416048584,148.459382395,4.12665387675,236.31497525,410.410879149,399.984462036,0.987892,100.734
462,-150.437,146.044304357,148.639496753,228.339577414,462,156.66030405,78.1092,148.537,76.0762,136.715880156,148.679,788.332069156,12.0245003896,148.546075261,4.22782061401,245.329950569,439.697330834,722.65490814,0.990741,100.826
463,-150.416,162.088058811,148.64171578,196.632107458,463,137.65749976,78.1498,148.514,71.7125,169.356952171,148.671,861.255515719,5.7598955067,148.520538184,4.18350734128,268.527861004,421.177258381,562.940443901,0.99161,100.912
464,-150.474,139.216002641,148.653339259,158.442539784,464,104.591502582,78.2341,148.557,76.5709,156.436716638,148.695,664.809648396,50.1021075107,148.564467735,4.21624694982,298.643740938,435.007389292,452.49349004,0.992784,100.967
465,-150.651,104.287986203,148.879597905,217.97329388,465,163.382618666,78.3399,148.77,70.5354,170.221740043,148.904,713.523879504,107.473624817,148.771308273,4.19064109995,334.684187721,429.159027125,715.954747216,0.992228,101.046
466,-150.411,107.947043362,148.586569156,257.378403147,466,100.129602596,78.3937,148.477,68.306,157.057784872,148.61,615.318092389,8.12380630661,148.489504664,4.16117463454,266.085902323,468.830148361,695.299958486,0.993025,101.147
467,-150.421,189.960260798,148.70076399,145.079689554,467,144.685138221,78.4638,148.574,65.1217,169.091648792,148.724,1115.53546154,208.703085596,148.586325844,4.08386561663,446.609962962,514.601241616,642.361600539,0.990044,101.242
468,-150.596,185.093808071,148.822808289,226.724203696,468,164.480879823,78.5224,148.679,69.1224,175.369094279,148.849,1179.15396221,-0.0855129253,148.689805967,4.19999836574,337.493807915,542.074793286,563.685399554,0.990565,101.336
469,-151.206,175.142991921,149.460723717,251.883119482,469,124.517938055,78.6091,149.34,69.6762,138.734188474,149.479,869.571828079,-1.47815868648,149.349314566,4.18763165572,398.20751054,467.159164765,820.302153714,0.99123,101.439
470,-151.603,132.681172209,149.825561903,196.643883128,470,154.509216038,78.7015,149.701,57.4786,132.968697702,149.842,751.28857666,11.2358961679,149.707764991,3.95679039093,298.221281795,444.4680507,456.568274707,0.989574,101.551
471,-151.478,170.100766866,149.712156738,238.706631558,471,133.288609182,78.7673,149.555,70.0558,159.462657172,149.75,889.980148663,156.51314551,149.563799723,4.14964556098,463.389676324,464.331779451,812.528716623,0.990512,101.665
472,-151.32,114.084630369,149.600773264,197.796728428,472,201.963196869,78.8029,149.454,68.7289,173.155131851,149.634,950.082796763,14.8920150568,149.461844278,4.21527578065,297.285779101,473.517252218,687.870849924,0.992862,101.777
473,-150.887,195.533356505,149.220008856,180.697350404,473,106.593302416,78.9174,149.076,82.8567,115.807198528,149.248,833.535651782,34.4202913002,149.093297622,4.34390371282,305.805467178,362.404834389,540.712234318,0.987285,101.873
474,-151.559,114.783004307,149.840369065,142.869894464,474,285.228724941,79.0001,149.692,61.1913,169.921689728,149.861,830.07784262,41.2508100939,149.695395649,4.11582070712,302.361404438,540.068297136,462.077802551,0.991054,101.977
475,-152.315,164.588639638,150.572016724,138.339597129,475,170.408188016,79.1207,150.445,64.8739,170.261515291,150.605,1006.56101922,1.39433574427,150.452006802,4.10430826095,207.861497986,427.578057403,455.250824601,0.994491,102.039
476,-151.588,83.8142700016,149.797413154,160.270351113,476,203.480403444,79.1592,149.632,76.4485,161.606507172,149.814,547.92348064,134.065074556,149.641457157,4.25999442394,335.592337962,423.535138464,568.290388124,0.99252,102.182
477,-151.953,198.463494542,150.230123958,114.745076621,477,112.963192062,79.2332,150.108,68.2757,139.588864923,150.257,904.382960989,149.35387901,150.115630884,4.14844493184,299.975954232,370.315695039,422.284824381,0.991792,102.281
478,-151.58,156.781364414,149.863521426,70.3428448782,478,197.012199697,79.3197,149.702,66.4328,133.60042788,149.889,903.019932979,143.502793619,149.718301457,4.10099864011,270.833800102,419.410799875,371.618704245,0.989943,102.381
479,-152.183,116.795438704,150.465425319,100.623687291,479,149.840819626,79.3849,150.311,77.8422,168.950299065,150.485,585.50617046,44.6832509907,150.314647072,4.28690986602,211.779129418,428.657326426,389.216098372,0.995183,102.457
480,-151.863,130.450530086,149.9676054,94.161625499,480,157.390803203,79.4547,149.807,72.4982,139.333502722,149.993,794.866351996,110.181497896,149.815643559,4.18910328735,236.894250882,361.983362562,378.906620637,0.992611,102.579
481,-152.409,111.997904034,150.669120675,138.399703783,481,190.129036817,79.5176,150.507,83.6886,159.285840712,150.679,672.608950702,211.863166685,150.517121978,4.34060678756,358.087931465,386.705887876,562.173142092,0.994031,102.7
482,-151.798,130.351310876,149.996416495,126.913069031,482,230.041917769,79.6067,149.795,72.9856,156.007784099,150.02,681.245206048,1.84105463809,149.801906765,4.25523598824,192.025469124,422.54375743,387.474385464,0.99644,102.822
483,-152.5,79.5369882761,150.769520888,86.6665221254,483,323.59035513,79.668,150.597,73.5769,141.233962783,150.775,751.960797845,164.869719711,150.606785459,4.26154811488,335.258564884,584.92475005,473.614758552,0.990823,102.91
484,-152.173,99.6058772458,150.426944106,121.831062877,484,184.964075079,79.7091,150.272,79.4423,125.756447275,150.461,700.932274348,22.9964926861,150.284922577,4.30579140444,245.331700121,282.132714838,437.130121634,0.991998,103.01
485,-152.779,210.678330776,150.954083103,124.520090149,485,181.484040923,79.7978,150.812,71.9615,136.507958562,150.962,957.478907453,109.464546043,150.824490395,4.26863231133,329.452101321,401.567949059,456.155433283,0.989853,103.117
486,-152.816,155.348281404,150.979858638,99.4138413289,486,114.360024155,79.9207,150.862,72.9566,134.953218166,151.015,877.022474241,356.187566895,150.865897326,4.21676616204,488.678566621,357.662437575,647.721919473,0.989803,103.257
487,-152.675,133.278044978,150.882925321,81.8634001428,487,145.431562628,79.993,150.743,80.7015,120.154053135,150.906,641.456336482,213.663304198,150.747072691,4.36903578645,332.181505883,321.527539335,445.570178452,0.989349,103.336
488,-152.777,118.935561384,150.943991695,161.434300444,488,8.73001405202,80.0419,150.829,71.397,87.9139322569,150.966,510.543123875,61.4860025287,150.843464449,4.28869781128,288.846211233,272.779119293,600.131380812,0.988435,103.419
489,-152.941,165.611505309,151.162635192,163.361538642,489,136.647344503,80.1291,151.047,73.8726,153.721929169,151.186,812.428247055,-0.122232283492,151.06037859,4.2227806122,193.97133501,419.744476165,498.34708644,0.993146,103.483
490,-153.35,147.495919267,151.485110848,255.887041055,490,209.473606397,80.2028,151.375,79.0412,139.189227622,151.512,803.11849917,2.54477146608,151.381668298,4.31047463367,427.409680313,439.874767482,799.818218202,0.993559,103.59
