AverageReturn,AverageQ,MinEsReturn,AverageAbsQYDiff,AverageEsReturn,AverageQLoss,Epoch,StdEsReturn,AveragePolicySurr,MaxEsReturn,AverageAction,AverageY,Iteration,PolicyRegParamNorm,MaxReturn,QFunRegParamNorm,AverageAbsQ,StdReturn,AverageAbsY,AverageDiscountedReturn,MinReturn
1381.57601825,29.4526,37.2673147392,0.798617915334,500.979359021,2.81332,2421,401.274488043,-29.6157,1071.5016973,0.999521,29.4521042992,2421,194.249,3106.81812521,187.587,29.4813,710.701749033,29.4771495093,188.377734438,502.740573118
1326.25713055,29.3822,36.8045800056,0.789750412473,446.420800619,2.70358,2422,484.139572806,-29.5826,1323.70576188,0.999636,29.3849566697,2422,194.23,3224.82473758,187.617,29.4209,970.737285435,29.4160071083,135.920026928,153.503537956
1098.29659046,29.4288,25.8158994796,0.832634194769,324.211206819,3.3286,2423,361.360040596,-29.6209,1033.72125829,0.999417,29.4307273369,2423,194.243,2720.85803881,187.658,29.4671,818.135068103,29.4598133641,153.68954216,161.22864611
1381.61504951,29.3807,-22.4997860995,0.810569979835,284.802375728,2.90743,2424,223.664578188,-29.5696,584.587954555,0.999453,29.3837359662,2424,194.28,3108.80280924,187.702,29.4145,869.050983554,29.4127306547,161.868378483,551.370004133
2111.55252802,29.349,226.320582847,0.813463144504,549.469451166,3.04166,2425,508.310595298,-29.5366,1427.56230639,0.999644,29.3478787372,2425,194.344,3690.13798722,187.73,29.3833,867.491673694,29.3779869444,183.684832173,747.677924308
1289.61517012,29.3817,103.238738173,0.800873476462,237.153537821,2.94807,2426,97.3594649458,-29.5848,377.741315674,0.999541,29.3821868291,2426,194.41,2671.97878165,187.736,29.4188,715.342082036,29.4098034945,170.14838756,269.309093073
1717.25794741,29.3517,20.9968157143,0.805966358722,373.35122182,3.15438,2427,331.073027523,-29.5467,1092.55238789,0.999598,29.3562185621,2427,194.431,4153.71151812,187.759,29.388,983.621357081,29.3870061463,216.458331911,513.88058544
2424.7940085,29.2966,54.0753332653,0.837033306003,466.683507558,3.56003,2428,388.005766119,-29.5142,1074.98513859,0.999573,29.2968847756,2428,194.43,4594.49975545,187.788,29.3322,1261.82664053,29.3300642301,250.738252176,551.981837648
1952.32603868,29.3389,116.753226895,0.815175694385,513.627011128,3.25466,2429,400.742152162,-29.5439,1244.2365987,0.999448,29.3403320208,2429,194.5,3586.42120004,187.833,29.3783,733.043858144,29.3727777719,224.908554523,243.791588039
2004.49988297,29.3583,24.6016877663,0.793590842406,308.012157429,2.94802,2430,203.488213881,-29.5608,576.037641214,0.999593,29.359822661,2430,194.548,3926.22496026,187.883,29.3958,1008.81068631,29.3940074374,232.896778967,381.527221896
2357.63196659,29.3234,37.3729419117,0.801769332549,339.606758855,3.03924,2431,346.940931697,-29.5267,1037.77362412,0.999522,29.324750004,2431,194.537,4648.05856012,187.922,29.3587,1004.94872303,29.3553434262,277.694718247,762.091190411
2434.02671457,29.3305,801.09146179,0.783174018298,1112.57308885,2.85291,2432,337.324627433,-29.5262,1581.22963131,0.999488,29.3340574739,2432,194.622,4176.60812817,187.944,29.3658,852.95390156,29.3643605438,236.485489087,1266.2767185
2033.51816366,29.2971,55.8473708647,0.791197597913,1280.62814704,3.01701,2433,1224.78077617,-29.4859,2505.40892321,0.999516,29.2979480452,2433,194.636,4039.14194964,187.989,29.3404,936.761971452,29.3380190972,181.312542116,414.719338925
2260.14382979,29.317,204.27900154,0.807456798243,666.582252414,3.1817,2434,387.757985589,-29.5373,1105.66545532,0.999398,29.3193059742,2434,194.711,3493.4109096,188.032,29.3608,958.303263652,29.3578672646,193.777638503,485.366408004
2836.51218798,29.3415,85.9414787873,0.794935802765,531.561073309,3.00363,2435,510.84121975,-29.5464,1474.00432267,0.999682,29.3419379142,2435,194.764,4229.66504064,188.049,29.3753,1070.80341852,29.3695866511,207.41347302,1007.81846459
2497.10160548,29.3675,9.8256465287,0.793582695793,509.191144151,3.04039,2436,716.014337377,-29.5694,1910.14378724,0.999595,29.3686761794,2436,194.839,4459.28770602,188.082,29.4022,1118.67714886,29.3978271438,249.169324808,528.236946893
2608.12784767,29.3096,63.7698316306,0.804703549759,387.340018959,3.06948,2437,367.392932825,-29.5088,1102.23081603,0.999663,29.3101363311,2437,194.864,4178.43795723,188.13,29.3428,1615.66520372,29.3388733179,201.214963307,25.9111771443
1533.6163636,29.2237,214.005173162,0.803521177851,705.47389,3.10352,2438,466.923052833,-29.4383,1436.09601576,0.999577,29.2228928314,2438,194.914,4586.35641058,188.151,29.2616,948.156305126,29.252280327,234.562090801,228.451756112
1042.84281934,29.369,15.9562918831,0.781848916965,217.131870221,2.77188,2439,177.083188737,-29.5672,430.186938573,0.999421,29.3706660824,2439,194.914,2616.39584047,188.179,29.3984,730.346741016,29.3947815562,176.073095602,104.467971058
1723.99475066,29.391,33.2251169794,0.782543741588,258.232109051,3.03818,2440,371.891846943,-29.5819,1332.25337387,0.999422,29.3913647181,2440,194.996,3114.37138107,188.178,29.4282,702.152610992,29.4177073815,164.280261773,471.998267164
1369.82719464,29.3698,-1.09049370022,0.779940615088,155.189668407,2.91034,2441,154.263683187,-29.5609,441.457520079,0.999497,29.3712194176,2441,194.995,2895.65262149,188.208,29.3999,754.744473745,29.3972958479,163.46214309,399.710344808
1784.43339913,29.3254,211.857358549,0.774516841246,581.474028754,2.82676,2442,214.745272237,-29.5251,728.118574057,0.999477,29.3275670409,2442,195.077,4224.9830862,188.275,29.3564,1170.91142947,29.3542834218,205.86665641,449.183111735
1265.16632599,29.3881,40.4477262164,0.781118926709,227.897523638,2.87207,2443,180.924403124,-29.5821,508.908878425,0.999499,29.3890109638,2443,195.082,4194.73113831,188.294,29.4192,1039.9058887,29.4159227428,175.591991326,167.468125812
680.619563564,29.328,54.7889924881,0.769460802853,374.438427769,2.74379,2444,450.574745039,-29.5191,1492.14237742,0.999566,29.3278041459,2444,195.16,4110.30261045,188.324,29.3613,1122.2119417,29.3526854304,79.3695124878,-23.8466945783
1477.08431048,29.2737,22.5359933074,0.790006281155,179.56337512,2.95518,2445,301.122485404,-29.4657,851.708119925,0.999467,29.2752536999,2445,195.199,3201.37257239,188.387,29.3028,895.758430194,29.298320477,162.807714668,129.167911622
1267.91966021,29.2511,465.45418292,0.76626212226,728.967130147,2.64261,2446,214.609904212,-29.4463,993.412620401,0.999458,29.2532293952,2446,195.196,3637.79507386,188.425,29.2837,1111.73166195,29.2780438233,143.85708274,64.6383922358
1650.68910002,29.2413,57.7968725296,0.79647217097,335.172378069,3.09312,2447,347.826634554,-29.4248,965.164075547,0.999552,29.2432230964,2447,195.214,4228.92670748,188.471,29.2752,1197.30301875,29.2698896062,196.858660072,208.863935864
1795.96651099,29.2021,38.1359526607,0.783686793199,252.370460459,2.97711,2448,146.718307441,-29.3874,406.352474449,0.999598,29.204473745,2448,195.246,3341.09987253,188.493,29.2395,950.800621008,29.2376346269,198.619785651,239.66596037
1095.55396614,29.2676,44.7392952653,0.762520577385,563.331251996,2.73186,2449,432.56249213,-29.4534,1084.3580357,0.999597,29.2679642508,2449,195.31,3838.28422635,188.538,29.2987,1206.72288539,29.2937198205,136.979355549,65.6912917467
1122.79464734,29.2246,44.0908532354,0.785031311882,292.662021603,2.82985,2450,378.449890002,-29.4212,1115.37928839,0.999601,29.2233337623,2450,195.364,4027.20030429,188.559,29.2564,1296.5294471,29.2501039009,150.923755542,66.8069675353
1509.39496006,29.1907,247.59233532,0.79906710143,487.221793965,3.13807,2451,267.850584097,-29.3805,940.522691288,0.999464,29.1900223654,2451,195.351,4089.80370926,188.594,29.2241,1224.207381,29.2157084369,165.349374323,71.3723682292
1371.27770826,29.3351,23.8259431343,0.756793475438,300.960226651,2.62618,2452,286.906880627,-29.5153,927.859067371,0.999516,29.3396086123,2452,195.403,4007.98902243,188.621,29.3691,1092.72945957,29.3643404446,139.288463744,41.5635941545
1463.16281393,29.2591,9.37320482573,0.781720515417,181.272180208,2.75581,2453,192.494476119,-29.4434,625.770152279,0.999391,29.2594028445,2453,195.399,4249.42416172,188.644,29.289,1045.74663544,29.28125444,174.676656659,294.189947191
761.44825234,29.2019,47.3477031346,0.793374019419,396.771178637,3.18121,2454,592.993967699,-29.3846,1576.29699591,0.999432,29.2026171025,2454,195.433,3629.70934914,188.69,29.2311,1014.93629321,29.2283020135,111.488644528,54.031911005
2836.86202624,29.266,36.6600415699,0.749703917537,348.983269268,2.48094,2455,415.674057899,-29.4514,1134.8102909,0.999564,29.2648714299,2455,195.539,4198.7556788,188.706,29.297,1147.37775521,29.290058591,217.770119367,505.793141051
3024.76751045,29.1953,73.5243100667,0.78634560471,477.960974071,2.91189,2456,306.727295124,-29.4035,907.11845642,0.99948,29.198558325,2456,195.584,3879.06511013,188.76,29.2233,961.37203394,29.2220928192,221.08694521,619.077248144
2542.43364528,29.2701,19.4895460374,0.779359673152,253.049547899,2.99304,2457,323.259612517,-29.4753,894.213783858,0.999625,29.2703321851,2457,195.601,4336.38312875,188.786,29.2968,1377.90125279,29.2914619872,207.478456119,506.953222023
1832.66349778,29.2161,66.9209788563,0.789741826163,315.412676362,3.05487,2458,277.43030244,-29.4162,782.614241547,0.999566,29.2168342929,2458,195.648,5080.4862245,188.802,29.2458,1275.30895962,29.2402700629,242.263548804,196.187404098
2340.08968453,29.1937,13.0318102978,0.788145318162,328.692783226,3.01613,2459,256.94217986,-29.3971,720.505059981,0.99957,29.1955164892,2459,195.678,4626.02279623,188.832,29.2293,1297.97995424,29.2240135538,211.267920251,383.189569839
2164.79527319,29.2238,160.601154921,0.763895687956,652.476679703,2.67063,2460,456.674091872,-29.4304,1524.47318208,0.999675,29.2213377835,2460,195.73,4577.77272327,188.848,29.2505,1396.2613241,29.2433448211,232.419475288,423.011928084
2327.42559655,29.2535,42.2028893859,0.79678016204,260.48919129,3.1373,2461,360.674040328,-29.4521,976.00885945,0.999564,29.2562057354,2461,195.817,4604.86799144,188.904,29.2804,1161.21892402,29.2787473469,222.718268481,842.456033827
1441.03685674,29.2775,255.1398553,0.778039574343,590.909573297,2.86689,2462,283.760028752,-29.484,1080.24203433,0.999559,29.278731923,2462,195.812,4367.89227882,188.954,29.3014,1034.74301026,29.2983355486,202.197489342,349.31316985
1688.09562891,29.2747,176.536370772,0.783595434112,531.177830217,3.1101,2463,295.690826288,-29.4779,914.807093999,0.99946,29.2779879677,2463,195.853,4133.17537657,188.996,29.3005,1051.11498984,29.2994738552,228.554606817,242.417938042
1921.27917081,29.2777,93.7123822139,0.777761708385,332.319209108,3.10476,2464,361.085543835,-29.4815,1109.03754584,0.999622,29.2774522619,2464,195.938,4649.34796974,189.037,29.3021,1137.7184731,29.2981002235,194.340598616,360.909982666
2420.10783476,29.3137,125.395357093,0.773519556752,326.702993482,2.89077,2465,125.527084686,-29.4996,478.324928748,0.999555,29.3164471667,2465,195.954,5464.03432979,189.055,29.3347,1482.93446738,29.3317448956,234.174187374,508.766504801
2672.71750913,29.2319,195.385022324,0.770620281553,732.83044936,2.76621,2466,728.225974353,-29.4123,1986.38129263,0.999385,29.2307018953,2466,195.948,4406.38614973,189.091,29.2595,1142.29493731,29.2529450339,227.091519689,452.702737013
2541.12696589,29.2261,144.478050533,0.780035414737,494.665178115,2.95681,2467,372.031841207,-29.4112,1193.86999323,0.999516,29.22752767,2467,195.99,4576.03063216,189.096,29.2533,1349.84181771,29.2478196943,219.255657399,330.692099872
3358.86419417,29.2324,39.85634787,0.782720238596,407.847095058,2.92994,2468,713.192042701,-29.4248,1834.03665557,0.999464,29.2340309586,2468,196.011,4753.99600346,189.112,29.259,705.944258664,29.2536380085,221.127907524,1732.71585426
1294.37144714,29.1687,70.9703559435,0.769819291927,862.6576739,2.87472,2469,592.556260049,-29.347,1557.95386214,0.999491,29.1693920826,2469,196.061,4634.11427011,189.139,29.1933,1326.97076276,29.1868196898,136.032688884,54.009579952
474.306840375,29.1207,71.1587847286,0.776567496397,361.494178359,2.93535,2470,382.953867929,-29.2921,961.358539181,0.999604,29.1225869526,2470,196.108,4045.67060101,189.16,29.1486,966.740358872,29.1431752973,65.3413109529,46.1258491823
2166.45944633,29.1678,1.72678876924,0.778457755296,409.455224849,3.02449,2471,623.878130442,-29.3634,1488.60644257,0.999573,29.166918382,2471,196.196,4714.88746271,189.211,29.1972,1407.73100048,29.1875459458,190.940896866,276.191334136
1558.40921693,29.153,57.4166419045,0.786109151756,753.059913678,3.09779,2472,473.126064977,-29.3635,1202.19870718,0.999503,29.1526991,2472,196.192,3648.06004452,189.246,29.1751,854.270941731,29.1691455994,222.304185352,131.848293732
1812.73662146,29.155,320.095900485,0.769227625807,620.685254685,2.8094,2473,247.004459807,-29.3602,1071.38198847,0.99948,29.1557593226,2473,196.233,4329.60688419,189.273,29.1863,895.027695148,29.1820039668,248.423834247,828.738307837
2061.02362641,29.1336,44.425164668,0.781166639863,407.749828805,2.96658,2474,370.668014406,-29.3338,995.613032388,0.999484,29.1352105443,2474,196.284,3891.21283665,189.33,29.1595,1073.38096629,29.154555395,246.83776168,459.637743
1643.34946546,29.1207,122.06782206,0.779740664205,359.832690653,3.07383,2475,247.842666238,-29.3231,700.246888664,0.999472,29.1212914337,2475,196.358,4354.55202981,189.388,29.1459,962.908014708,29.1415541284,221.134053496,504.143450225
1667.58784978,29.1364,59.6769803591,0.761422262373,944.583256454,2.84664,2476,625.907437137,-29.3306,1405.63321389,0.999479,29.1366863428,2476,196.377,3795.03214148,189.444,29.1613,732.732831471,29.1565611788,241.204275821,916.811387506
1394.27666024,29.1369,40.071545179,0.763418038775,445.455351388,2.90377,2477,492.083326898,-29.3253,1250.56005409,0.999515,29.1362471444,2477,196.359,4135.26294105,189.457,29.1644,1141.50097405,29.1551393507,139.747238687,84.7929994222
2438.77922915,29.0953,1161.35955566,0.745222504091,1456.49850031,2.74475,2478,322.030290952,-29.2858,1904.44276344,0.999516,29.1013070231,2478,196.438,4404.69959185,189.481,29.1218,1092.82810457,29.1241370941,216.224012288,832.482316347
1977.46368507,29.1451,49.6236366698,0.771000500407,620.808011022,3.00252,2479,555.837574576,-29.3358,1374.1014082,0.999469,29.1437698798,2479,196.52,4680.9239833,189.521,29.1684,1310.8337182,29.1611423587,208.219288017,145.780339059
1722.60342224,29.1183,220.69174434,0.758472383911,583.617857919,2.84812,2480,585.597526895,-29.3132,1749.83431335,0.99948,29.1169748924,2480,196.537,4071.77284669,189.531,29.1402,1271.64941717,29.1307791123,171.854748032,52.42844117
1474.78051637,29.1565,3.35502396577,0.739622317568,389.667875759,2.65387,2481,252.174203025,-29.3437,676.082240675,0.999627,29.1589366889,2481,196.509,4333.89816181,189.52,29.1777,1343.73310497,29.173502111,158.543223027,50.489690561
1637.56720071,29.1132,70.6164442267,0.751108420588,401.339118554,2.7842,2482,289.770982995,-29.3116,862.056169912,0.999401,29.1144864885,2482,196.516,2902.16246619,189.581,29.1371,684.559216634,29.1341452863,246.288006513,552.199128919
1376.11962704,29.075,25.7002826471,0.760667961809,718.673301715,3.02596,2483,579.623508026,-29.2732,1444.35160008,0.999412,29.0734619067,2483,196.61,3912.70342144,189.626,29.1,929.867796548,29.0932942917,201.555596233,94.0795943787
1649.35842774,29.1171,39.9274653992,0.761825291648,380.559655776,3.05989,2484,384.158848602,-29.3266,914.590570806,0.999544,29.1188070472,2484,196.653,3717.50337402,189.663,29.1417,913.325697213,29.1381995002,183.165716851,109.951214617
2087.56455552,29.0989,177.52363183,0.753448528402,523.375557169,2.96041,2485,393.126731313,-29.288,1142.2156851,0.999673,29.1008539822,2485,196.696,3518.93307933,189.658,29.1315,684.073473734,29.1250230294,201.991533339,1318.6682773
2052.24611157,29.1433,48.2028509572,0.753576874863,292.316133714,2.83819,2486,211.3956877,-29.3352,564.151107946,0.999534,29.1455231105,2486,196.706,3803.96074224,189.724,29.1671,1299.12025659,29.1645492286,161.32114051,91.1864266108
1744.1076261,29.1341,78.3999086156,0.742169775357,685.964035564,2.57163,2487,515.541105288,-29.3339,1347.8981647,0.999572,29.1349238838,2487,196.713,4353.62383944,189.746,29.1647,1521.16616318,29.156556518,167.36305673,140.27160113
1607.5785841,29.1489,73.5663429553,0.748215999034,382.462041703,2.62994,2488,298.88572189,-29.337,953.829117539,0.999703,29.1493015778,2488,196.736,4789.46602636,189.769,29.1756,1212.02207965,29.1693946663,184.788056679,75.4814063306
684.357810641,29.1883,42.3229627849,0.735173896862,590.783883311,2.53492,2489,482.314088086,-29.363,1364.13003851,0.999267,29.1891332785,2489,196.734,1725.09543899,189.778,29.2157,467.905746663,29.2119976482,124.694835555,193.24104823
1287.87627427,29.1189,40.0747753097,0.750108623198,209.724052023,2.69312,2490,126.337209578,-29.2924,454.898214709,0.999451,29.1185266805,2490,196.784,3429.70075899,189.829,29.1465,760.288089481,29.1407562821,198.326328552,608.192255118
328.228288021,29.1452,33.4299958491,0.743108489309,138.779917185,2.63205,2491,94.9772340627,-29.3164,293.865049268,0.999622,29.1485513333,2491,196.781,3538.6152414,189.866,29.1734,607.946912018,29.1702012377,92.8526611015,72.6016962212
1467.67271449,29.1141,61.8172135826,0.751231918024,458.543111095,2.62618,2492,442.716845578,-29.282,1171.70027945,0.999618,29.1140437038,2492,196.811,3239.78861101,189.89,29.1371,955.669594351,29.1321462692,210.917598419,154.012000762
1281.44359587,29.0824,69.7601277587,0.76460563903,925.72581387,2.83843,2493,970.973754665,-29.2843,2283.588814,0.999607,29.0823414788,2493,196.935,4326.45775996,189.946,29.1138,1616.68661155,29.1044239338,121.777539531,84.942416594
2118.06528449,29.09,94.2263506127,0.762937490226,153.179970545,2.9361,2494,43.4366944736,-29.2843,227.259603992,0.999808,29.0904530654,2494,196.96,4774.56131489,190.003,29.1188,1533.73881784,29.1135824063,164.578823716,64.1342133743
2702.79955916,29.1241,73.6105676327,0.776908620747,428.229948253,3.24145,2495,393.165720993,-29.323,1148.29823727,0.999515,29.1250235423,2495,197.042,4420.71934901,190.053,29.1483,1411.94086694,29.1464239545,192.323642197,579.039928335
1811.6485969,29.1283,84.5943126383,0.741579161334,442.225181342,2.61302,2496,315.749113067,-29.3184,912.432494279,0.999724,29.1283518126,2496,197.088,4293.8825068,190.032,29.1552,1286.6524374,29.1500654251,187.858915309,106.566445577
1113.50419252,29.0936,62.8418576903,0.740570145345,371.89703327,2.60955,2497,275.287272245,-29.2861,905.226796289,0.999514,29.096290303,2497,197.127,4059.60950414,190.082,29.1213,1068.88784423,29.1199640337,148.97179832,77.4161082142
2557.33781311,29.0897,52.8666481449,0.774823269203,390.120166131,3.26613,2498,231.163755125,-29.285,702.173807898,0.999584,29.0905330176,2498,197.197,3686.37617543,190.126,29.1195,1252.92140714,29.1182516677,212.261273712,380.508448168
1663.43074746,28.9983,24.9801000469,0.745981449483,216.036849235,2.69549,2499,156.311300519,-29.2026,490.708311761,0.99954,29.0015716879,2499,197.228,3687.76892831,190.141,29.0307,1367.82360475,29.0302377399,168.712155291,87.4914866452
2114.75661174,29.0525,-1.01954301663,0.758321043662,348.047020361,2.99118,2500,257.215344069,-29.2383,617.691915386,0.999569,29.0506003,2500,197.268,4084.45147643,190.199,29.0858,1295.89529075,29.0797711923,197.964416908,233.523608377
2138.13448258,29.0404,68.1885005833,0.766191249486,307.125828481,2.80823,2501,309.417486078,-29.233,1059.82711638,0.999646,29.0405322601,2501,197.289,4303.14829219,190.236,29.0743,1295.55177046,29.0699980397,186.9977754,225.435630076
1347.91405739,29.0364,114.111955007,0.750287267577,464.584781783,2.61063,2502,331.185824194,-29.2093,1055.54416521,0.999614,29.0358861276,2502,197.324,3383.14580512,190.248,29.0675,979.515767833,29.0590576113,179.897672279,165.333440019
1187.97957732,29.049,62.335365931,0.750587991216,286.08839758,2.6348,2503,370.125322988,-29.2339,1105.35149274,0.999468,29.0510487991,2503,197.316,3553.11674285,190.264,29.0838,964.736946698,29.0769570824,156.991097949,57.1627990235
1066.65566131,29.0767,47.2554166839,0.728986374942,253.311257858,2.59946,2504,136.528661497,-29.2585,420.432961448,0.99978,29.0788473769,2504,197.399,4155.48928741,190.294,29.1072,1215.48647258,29.1059967109,148.130847598,74.1501888792
1693.69455252,29.0159,207.778063037,0.776050481529,606.266967947,2.94463,2505,335.306021085,-29.2065,1184.78720873,0.999591,29.0189488839,2505,197.431,4405.83773919,190.354,29.0587,1144.83831856,29.0539568669,149.504348197,59.1942402322
131.474409827,28.9244,60.970459469,0.777508364887,279.91415939,3.01409,2506,280.835940113,-29.0987,886.91438054,0.999544,28.9235756815,2506,197.465,1985.73495892,190.394,28.9681,291.182946135,28.9622050643,57.4275249385,46.83517506
170.938279833,28.9711,61.1403069328,0.780204354864,364.611251241,2.90341,2507,228.331814319,-29.1506,605.146985694,0.999638,28.9735445939,2507,197.478,2525.8099289,190.419,29.0132,424.380938731,29.0107631975,61.5345999771,43.905084019
2339.34112069,28.9801,47.8578993794,0.776364726048,544.624833858,2.84698,2508,496.683478516,-29.1487,1341.91150072,0.999629,28.9803318329,2508,197.48,3903.87422221,190.472,29.0233,1083.01463395,29.022358505,187.534536875,116.498799094
2598.03653811,28.9334,207.522207593,0.797394918807,357.032604764,3.26146,2509,175.022264155,-29.1145,688.496585768,0.999555,28.9356590599,2509,197.506,3786.31702371,190.552,28.971,1134.95595807,28.9686346571,183.586767777,157.198440618
1688.50410115,28.7897,108.931309984,0.794603150039,757.857058188,3.12013,2510,624.391664634,-28.9796,1477.71568229,0.999599,28.7908692683,2510,197.576,4375.98867691,190.601,28.8306,1411.6002725,28.8270530883,155.968539939,87.1678459779
844.610396178,28.877,-1.66082375354,0.764756270385,341.091714249,2.83187,2511,365.516274731,-29.0489,908.247801015,0.999602,28.8763516406,2511,197.574,2906.11361754,190.609,28.917,903.287079995,28.9128621604,120.531437183,64.3154905435
1461.68550422,28.8795,63.5545538997,0.776744757622,250.406365178,2.85262,2512,156.503939463,-29.0585,583.551647273,0.999765,28.8809031203,2512,197.545,4117.29569101,190.663,28.9204,1127.27060245,28.9178085807,172.095363455,145.58206312
1208.19150636,28.8381,2.72755943074,0.783187050491,382.237186474,2.75405,2513,519.173391048,-29.0312,1403.40040671,0.999688,28.8374912616,2513,197.564,3328.8544625,190.717,28.8875,1242.32558878,28.8824141568,121.780912681,84.4248222587
1184.79125941,28.7421,592.241892506,0.805884393264,1092.75217662,3.32648,2514,357.201830358,-28.9329,1402.22566918,0.999653,28.7446497804,2514,197.583,3024.98721261,190.734,28.796,841.39334599,28.7955548458,124.991772476,32.2105302645
715.530098421,28.8145,57.6177083246,0.806102137871,205.763473925,3.09148,2515,117.842085533,-28.9892,391.054690682,0.999437,28.8165256583,2515,197.593,2709.8789955,190.768,28.8676,742.090809029,28.8663012307,111.204308519,46.5925074727
2222.54167133,28.8635,74.5187445905,0.780021986156,686.683966843,2.58053,2516,533.29418112,-29.0506,1374.26930525,0.999462,28.8651068402,2516,197.564,3928.3301485,190.761,28.9201,1269.03786936,28.9175226677,208.527465345,208.777207186
1979.50310226,28.8113,139.567445064,0.803254888476,441.936965778,3.10961,2517,209.297464338,-28.9951,702.543332081,0.99954,28.8090107754,2517,197.6,4112.67661892,190.821,28.8652,1246.19416363,28.8561491524,198.067225772,277.673009374
1609.20026033,28.8081,82.3541680849,0.791197783646,476.61250183,3.04824,2518,433.12554304,-28.9823,1194.59515482,0.999566,28.8095018064,2518,197.659,3438.03773815,190.869,28.8693,932.728847006,28.8657573603,190.859769373,536.543088418
1818.8090749,28.7428,72.0382855513,0.783718656745,537.800957164,2.86819,2519,259.268406923,-28.9274,761.369894226,0.999685,28.7451321835,2519,197.707,3754.13267925,190.892,28.8058,1185.07762941,28.8036468509,173.004762093,88.211919671
2742.58421604,28.7827,188.686573501,0.773853933371,656.259469307,2.69128,2520,325.096791656,-28.9639,1016.41673485,0.999637,28.7815603287,2520,197.688,4375.6633515,190.933,28.8354,1377.79925253,28.8345486917,184.758824975,208.842889647
2137.42362785,28.7321,137.878196174,0.793438607394,803.255148735,2.93631,2521,665.37695256,-28.9329,1468.63210129,0.999671,28.7321075818,2521,197.705,3886.21625473,190.936,28.7958,1183.159947,28.7899159744,196.223392827,274.406478961
817.616682463,28.7432,8.08432189834,0.779275458319,601.374828481,2.79335,2522,388.930680822,-28.9337,1000.12706111,0.999615,28.7447470674,2522,197.736,3524.5884303,190.946,28.8098,1252.1463595,28.8054215991,73.5544738706,40.9251092143
1893.67527072,28.8581,28.5098697879,0.785354451807,637.131004755,2.88321,2523,620.752385408,-29.0369,1520.72844466,0.999467,28.8572381989,2523,197.76,3673.31900202,191.005,28.9117,1549.76508404,28.9081006769,128.286516005,62.8737001116
2904.83013981,28.778,4.65291087727,0.80675361787,550.735156343,3.11992,2524,408.386819129,-28.9635,986.611554579,0.999622,28.7779087073,2524,197.843,4527.24521474,191.048,28.8438,1271.99778623,28.8399230915,175.933965199,34.9819599525
2774.44519228,28.7912,392.858121388,0.787697028902,828.716825683,2.71093,2525,266.813898377,-28.9896,1086.61278124,0.999411,28.7923626669,2525,197.836,3903.59717435,191.119,28.8375,1003.83153999,28.8357188224,178.117765768,811.16067114
3110.53073689,28.7747,6.54585269288,0.791485832407,234.453730666,2.85488,2526,273.424636269,-28.9684,702.138346376,0.999556,28.7763659296,2526,197.915,4452.74447746,191.151,28.827,1102.68387325,28.8237519786,222.932979011,960.233345823
2369.95315372,28.8262,43.8593808383,0.786410994135,282.497309263,2.8617,2527,174.514470376,-29.0116,541.159632121,0.999621,28.8260801789,2527,197.984,3623.51460537,191.181,28.8833,1055.95450329,28.879306699,163.494391376,545.209509454
2473.0313344,28.8258,51.111363358,0.809415321923,320.217389073,3.09181,2528,163.767063585,-29.0211,484.845653438,0.999508,28.8263386949,2528,198.024,3695.42466242,191.236,28.8791,1137.48180104,28.8765849986,156.329634656,131.568459897
1515.20611191,28.833,68.125673392,0.789270124576,740.833906765,2.72028,2529,642.113429444,-29.0139,1609.82630323,0.999498,28.8331946372,2529,198.062,3853.22097885,191.265,28.8904,1215.57800957,28.8847914133,139.925451337,85.7710678966
1043.68335327,28.7635,138.29310773,0.797189069448,636.125518746,2.85841,2530,440.078283707,-28.945,1277.21308679,0.999623,28.7618421025,2530,198.122,3703.32050858,191.285,28.8188,1001.30670318,28.8122793315,126.566745631,74.0500041596
452.242854503,28.7891,36.1186419368,0.811961556819,259.426274491,2.95553,2531,277.464773315,-28.9545,841.682151312,0.999535,28.7895189124,2531,198.158,1959.54805494,191.317,28.8428,477.496565855,28.8383216854,103.927057681,38.9356912027
2162.26771457,28.8076,9.39209467965,0.79561449717,208.845717975,2.88427,2532,265.323928364,-29.0001,841.590200502,0.999741,28.8086570259,2532,198.201,4429.06692177,191.335,28.8639,1265.96525541,28.8600854611,156.695229724,271.156254242
2597.00450896,28.8419,60.4381764912,0.794566855695,221.143466533,2.82325,2533,168.830195581,-29.0287,531.507222201,0.999618,28.8408398987,2533,198.284,3701.42432939,191.366,28.9021,856.964040984,28.8980593082,166.955343264,682.126852602
2639.642184,28.7785,384.213745556,0.809960614396,636.057052162,2.94795,2534,182.026603078,-28.9783,808.149454112,0.99957,28.7818280668,2534,198.29,3430.45563444,191.382,28.8384,1009.5868079,28.834359648,184.07349514,194.03423709
3085.83657284,28.7971,163.214582985,0.816000460045,825.113083979,3.05466,2535,665.618347792,-28.9995,1735.70831105,0.999627,28.7948046081,2535,198.323,3766.33239348,191.455,28.8587,533.496275089,28.8506306485,184.465116163,1937.67433123
2835.01212539,28.8573,105.108105246,0.807643404611,589.661411089,2.71052,2536,638.068903613,-29.0584,2059.26289157,0.999561,28.8586240406,2536,198.38,4339.65736775,191.481,28.8974,902.053534668,28.892404382,232.280670442,1046.51214816
