AverageDiscountedReturn,StdEsReturn,MaxEsReturn,MaxReturn,AveragePolicySurr,MinReturn,AverageReturn,Epoch,AverageAction,AverageQ,AverageAbsQYDiff,AverageAbsY,AverageQLoss,PolicyRegParamNorm,AverageEsReturn,AverageY,MinEsReturn,QFunRegParamNorm,AverageAbsQ,Iteration,StdReturn
99.9956828753,13.411221208,88.0,1000.0,-455.561,1000.0,1000.0,4217,0.331039,404.191,8.87893123787,404.355491256,882.39,142.309,9.56730769231,404.180842272,3.0,496.822,405.357,4217,0.0
99.9956828753,7.97651441198,51.0,1000.0,-455.495,1000.0,1000.0,4218,0.318739,404.272,8.78609778353,404.490496071,775.8,142.305,7.68992248062,404.289247958,2.0,496.947,405.597,4218,0.0
99.9956828753,18.9007305736,130.0,1000.0,-456.825,1000.0,1000.0,4219,0.359052,407.196,9.37531179123,407.396064397,929.886,142.312,12.5061728395,407.201825734,3.0,496.956,408.504,4219,0.0
99.9956828753,8.18778065572,45.0,1000.0,-455.881,1000.0,1000.0,4220,0.31754,404.084,9.7440659564,404.338056907,1008.87,142.35,8.75454545455,404.105551451,2.0,497.004,405.547,4220,0.0
99.9956828753,11.6907189755,54.0,1000.0,-457.713,1000.0,1000.0,4221,0.258299,405.341,8.86824099733,405.586081752,866.248,142.38,11.1612903226,405.334183142,3.0,497.078,406.585,4221,0.0
99.9956828753,14.6264890806,101.0,1000.0,-457.171,1000.0,1000.0,4222,0.181958,406.44,9.12201095739,406.683548637,916.097,142.453,10.4947368421,406.409451633,3.0,497.103,407.613,4222,0.0
99.9956828753,12.2685528319,76.0,1000.0,-459.073,1000.0,1000.0,4223,0.169687,405.817,9.14390766451,406.040973988,916.61,142.462,10.1530612245,405.84353911,3.0,497.249,407.009,4223,0.0
99.9956828753,15.4737322223,75.0,1000.0,-457.49,1000.0,1000.0,4224,0.263761,406.36,9.41312531604,406.579857517,980.406,142.492,12.2166666667,406.356732138,3.0,497.336,407.57,4224,0.0
99.9956828753,24.1089858149,278.0,1000.0,-458.607,1000.0,1000.0,4225,0.252746,406.82,8.60822842769,407.030595829,822.344,142.49,8.92907801418,406.832813591,2.0,497.367,407.966,4225,0.0
99.9956828753,7.82083561258,52.0,1000.0,-457.618,1000.0,1000.0,4226,0.289568,404.627,8.89645236724,404.864504527,853.149,142.497,7.00689655172,404.632791298,2.0,497.521,405.849,4226,0.0
99.9956828753,8.64947724621,52.0,1000.0,-459.397,1000.0,1000.0,4227,0.223801,408.881,8.84752314596,409.109614525,859.692,142.484,8.83928571429,408.883084898,3.0,497.587,410.112,4227,0.0
99.9956828753,7.95635311811,49.0,1000.0,-459.649,1000.0,1000.0,4228,0.264556,409.118,9.29438362942,409.306844871,964.678,142.476,8.76315789474,409.104425294,3.0,497.639,410.348,4228,0.0
99.9956828753,10.4636276386,88.0,1000.0,-460.092,1000.0,1000.0,4229,0.310633,409.673,9.22609052208,409.916489407,888.573,142.51,8.06557377049,409.682129413,3.0,497.787,411.048,4229,0.0
99.9956828753,8.23892775521,43.0,1000.0,-459.344,1000.0,1000.0,4230,0.288557,408.484,8.93344671361,408.678895887,908.923,142.532,8.55833333333,408.488374278,3.0,497.888,409.734,4230,0.0
99.9956828753,10.6234840188,69.0,1000.0,-460.838,1000.0,1000.0,4231,0.2534,409.07,9.17333228636,409.303187799,906.907,142.543,9.53333333333,409.067270553,3.0,498.025,410.387,4231,0.0
99.9956828753,8.69584425087,68.0,1000.0,-461.211,1000.0,1000.0,4232,0.194683,408.354,9.05217974856,408.622964551,911.951,142.583,7.85826771654,408.347590463,2.0,498.113,409.627,4232,0.0
99.9956828753,9.0626552554,68.0,1000.0,-461.392,1000.0,1000.0,4233,0.158545,408.091,9.14410399679,408.38872668,874.608,142.598,6.93984962406,408.116921489,3.0,498.284,409.385,4233,0.0
99.9956828753,11.0540346636,81.0,1000.0,-461.959,1000.0,1000.0,4234,0.275952,410.458,9.02526941577,410.66507856,956.798,142.604,8.82786885246,410.469548721,3.0,498.376,411.655,4234,0.0
99.9956828753,6.65142292091,45.0,1000.0,-460.697,1000.0,1000.0,4235,0.240968,408.572,9.19122261868,408.760465372,952.308,142.609,6.88275862069,408.566062095,2.0,498.44,409.898,4235,0.0
99.9956828753,11.6032866726,86.0,1000.0,-461.419,1000.0,1000.0,4236,0.33189,409.394,8.97056974729,409.619585096,888.798,142.63,10.101010101,409.397966407,3.0,498.529,410.712,4236,0.0
99.9956828753,11.1957386747,75.0,1000.0,-461.585,1000.0,1000.0,4237,0.459896,409.736,9.2897456723,409.885798924,955.224,142.647,9.26851851852,409.744398576,3.0,498.603,410.924,4237,0.0
99.9956828753,26.5049158287,270.0,1000.0,-462.864,1000.0,1000.0,4238,0.435274,408.563,9.17837236364,408.691073814,894.818,142.689,9.14678899083,408.552311873,3.0,498.689,409.832,4238,0.0
99.9956828753,17.1360847134,104.0,1000.0,-462.74,1000.0,1000.0,4239,0.541026,409.963,9.24961785696,410.119006631,933.391,142.706,10.4791666667,409.957862583,2.0,498.808,411.136,4239,0.0
99.9956828753,11.4333279343,57.0,1000.0,-462.226,1000.0,1000.0,4240,0.603754,410.919,8.67729802946,411.14359871,835.093,142.752,11.1111111111,410.921007955,2.0,498.955,412.026,4240,0.0
99.9956828753,16.1257557962,115.0,1000.0,-460.178,1000.0,1000.0,4241,0.511213,409.147,9.0457254798,409.349553692,871.592,142.797,10.0,409.142243311,2.0,499.008,410.466,4241,0.0
99.9956828753,10.8430041845,94.0,1000.0,-461.996,1000.0,1000.0,4242,0.435156,409.95,9.30866664019,410.117041555,916.24,142.818,7.5859375,409.936540491,2.0,499.095,411.221,4242,0.0
99.9956828753,17.4674175848,136.0,1000.0,-462.024,1000.0,1000.0,4243,0.525224,409.224,9.15908449741,409.430343252,966.365,142.854,10.6875,409.227251378,3.0,499.161,410.423,4243,0.0
99.9956828753,14.5647629002,85.0,1000.0,-464.107,1000.0,1000.0,4244,0.432211,412.579,9.72190086688,412.719923083,1004.5,142.854,11.5058823529,412.594356587,3.0,499.263,413.805,4244,0.0
99.9956828753,13.4886779994,116.0,1000.0,-462.361,1000.0,1000.0,4245,0.556303,410.269,9.06090326688,410.484040596,866.914,142.832,9.83653846154,410.293894188,2.0,499.383,411.445,4245,0.0
99.9956828753,21.2783781102,133.0,1000.0,-461.331,1000.0,1000.0,4246,0.469222,410.412,9.76736219481,410.629090753,1013.77,142.837,12.175,410.421369406,3.0,499.503,411.772,4246,0.0
99.9956828753,10.0210637109,69.0,1000.0,-461.096,1000.0,1000.0,4247,0.25619,410.378,9.27554284004,410.499312624,930.589,142.831,8.67796610169,410.33454974,3.0,499.567,411.601,4247,0.0
99.9956828753,16.9665967768,109.0,1000.0,-461.651,1000.0,1000.0,4248,0.301508,410.371,9.0965281587,410.522778797,905.369,142.828,12.5696202532,410.362359823,3.0,499.703,411.598,4248,0.0
99.9956828753,17.1399421379,121.0,1000.0,-462.473,1000.0,1000.0,4249,0.424358,409.5,9.40338699909,409.71803946,942.55,142.832,11.8674698795,409.5087789,3.0,499.796,410.877,4249,0.0
99.9956828753,13.3703935553,85.0,1000.0,-461.845,1000.0,1000.0,4250,0.492743,410.788,9.25198739488,411.020481741,929.391,142.857,10.7684210526,410.789918786,3.0,499.925,412.075,4250,0.0
99.9956828753,13.1127665788,107.0,1000.0,-461.677,1000.0,1000.0,4251,0.298271,408.432,9.31934914884,408.640623277,930.599,142.903,9.03603603604,408.390929513,2.0,500.064,409.849,4251,0.0
99.9956828753,15.0866164169,113.0,1000.0,-461.797,1000.0,1000.0,4252,0.345548,409.271,8.87016954821,409.521683384,893.656,142.896,9.65048543689,409.237672413,2.0,500.222,410.544,4252,0.0
99.9956828753,15.6471448013,71.0,1000.0,-460.213,1000.0,1000.0,4253,0.291668,407.55,9.10062615317,407.913805426,889.161,142.925,12.2638888889,407.581251995,3.0,500.376,408.951,4253,0.0
99.9956828753,24.9331617345,141.0,1000.0,-460.134,1000.0,1000.0,4254,0.344991,406.698,9.18574608777,406.987683462,950.17,142.902,14.2151898734,406.684815992,3.0,500.523,407.922,4254,0.0
99.9956828753,9.37902090081,59.0,1000.0,-462.261,1000.0,1000.0,4255,0.333477,410.568,9.16455025607,410.91012412,924.399,142.909,9.08181818182,410.532763823,2.0,500.659,412.026,4255,0.0
99.9956828753,16.2356420805,88.0,1000.0,-460.937,1000.0,1000.0,4256,0.673638,408.989,9.1090181925,409.262332663,906.152,142.964,12.1951219512,408.972552473,2.0,500.771,410.265,4256,0.0
99.9956828753,14.2393252266,95.0,1000.0,-461.596,1000.0,1000.0,4257,0.556272,410.005,8.79341989964,410.326951894,831.233,142.981,11.3372093023,410.019671276,3.0,500.846,411.252,4257,0.0
99.9956828753,11.2651423349,91.0,1000.0,-459.262,1000.0,1000.0,4258,0.41977,407.36,9.24930872427,407.615135789,917.549,142.995,8.99122807018,407.368982657,3.0,500.914,408.7,4258,0.0
99.9956828753,13.5163274862,67.0,1000.0,-462.059,1000.0,1000.0,4259,0.412391,409.336,9.22109924739,409.579023888,937.359,142.966,9.89108910891,409.319433173,3.0,500.97,410.656,4259,0.0
99.9956828753,6.75679813134,46.0,1000.0,-462.58,1000.0,1000.0,4260,0.340909,410.367,9.1802855169,410.625893381,886.521,142.968,7.22222222222,410.379476878,3.0,501.088,411.751,4260,0.0
99.9956828753,11.8623714144,60.0,1000.0,-462.898,1000.0,1000.0,4261,0.445371,411.685,8.98855429461,411.958697816,866.757,143.01,11.1428571429,411.675901843,3.0,501.197,412.945,4261,0.0
99.9956828753,11.752998363,70.0,1000.0,-462.589,1000.0,1000.0,4262,0.350424,409.257,9.50388427014,409.42252859,955.152,143.04,9.55238095238,409.234357537,3.0,501.314,410.685,4262,0.0
99.9956828753,14.584580899,98.0,1000.0,-462.157,1000.0,1000.0,4263,0.335604,410.707,8.71782722744,410.95996561,851.646,143.05,12.2,410.707390992,3.0,501.435,411.889,4263,0.0
99.9956828753,10.2719591731,65.0,1000.0,-463.891,1000.0,1000.0,4264,0.420112,412.564,9.33265815304,412.899552768,983.49,143.064,9.58878504673,412.597903525,2.0,501.45,413.868,4264,0.0
99.9956828753,14.63597283,122.0,1000.0,-464.006,1000.0,1000.0,4265,0.340817,411.431,8.94698164557,411.702149399,943.677,143.122,9.48571428571,411.444931286,3.0,501.486,412.674,4265,0.0
99.9956828753,12.4910871271,76.0,1000.0,-463.822,1000.0,1000.0,4266,0.422419,411.724,9.62574200256,411.991157808,965.135,143.164,10.6105263158,411.728619753,3.0,501.517,413.107,4266,0.0
99.9956828753,14.009803911,127.0,1000.0,-463.025,1000.0,1000.0,4267,0.215414,410.878,8.74823730607,411.173421508,862.349,143.162,9.17592592593,410.874780924,3.0,501.572,412.135,4267,0.0
99.9956828753,9.53651682016,74.0,1000.0,-464.811,1000.0,1000.0,4268,0.419245,411.782,9.31364993449,412.125618617,943.388,143.217,9.03571428571,411.773904505,3.0,501.667,413.167,4268,0.0
99.9956828753,9.3702442419,50.0,1000.0,-463.641,1000.0,1000.0,4269,0.264833,411.25,9.02151682853,411.55389835,926.686,143.243,9.01801801802,411.245940761,2.0,501.759,412.526,4269,0.0
99.9956828753,10.7143362442,85.0,1000.0,-465.507,1000.0,1000.0,4270,0.303514,413.817,8.9185516957,414.109322644,875.883,143.28,9.64705882353,413.81374293,2.0,501.874,415.006,4270,0.0
99.9956828753,9.33511505142,54.0,1000.0,-463.239,1000.0,1000.0,4271,0.504649,408.984,9.08840159367,409.29417115,898.528,143.298,9.86868686869,408.975531337,3.0,501.942,410.433,4271,0.0
99.9956828753,11.5673150207,72.0,1000.0,-464.973,1000.0,1000.0,4272,0.408246,412.376,8.7749352321,412.635218272,869.806,143.321,9.67924528302,412.377760931,2.0,502.069,413.6,4272,0.0
99.9956828753,17.2396519686,150.0,1000.0,-465.286,1000.0,1000.0,4273,0.418443,412.453,9.06631979494,412.666109138,952.714,143.34,10.12,412.437787332,3.0,502.117,413.641,4273,0.0
99.9956828753,7.45608147828,58.0,1000.0,-464.974,1000.0,1000.0,4274,0.253167,411.55,9.60044019415,411.757830833,1004.56,143.372,6.88275862069,411.510781081,3.0,502.203,412.946,4274,0.0
99.9956828753,10.0210784901,50.0,1000.0,-464.727,1000.0,1000.0,4275,0.280308,412.375,9.29726979028,412.730621266,943.408,143.415,8.82795698925,412.400023243,3.0,502.327,413.787,4275,0.0
99.9956828753,20.9524590482,184.0,1000.0,-467.093,1000.0,1000.0,4276,0.263299,413.577,9.29183976895,413.849643623,898.144,143.416,10.3157894737,413.559793172,3.0,502.439,414.864,4276,0.0
99.9956828753,7.82015445472,39.0,1000.0,-465.828,1000.0,1000.0,4277,0.377441,411.776,9.56736305582,412.041007883,1028.34,143.42,6.89655172414,411.750246896,2.0,502.582,413.211,4277,0.0
99.9956828753,10.9879920544,85.0,1000.0,-465.562,1000.0,1000.0,4278,0.180874,414.056,8.75353919198,414.298305287,837.064,143.437,8.67857142857,414.059254197,3.0,502.665,415.368,4278,0.0
99.9956828753,12.2626181576,92.0,1000.0,-465.321,1000.0,1000.0,4279,0.183415,412.956,9.33969860372,413.185071608,974.394,143.482,8.75423728814,412.9423449,2.0,502.734,414.21,4279,0.0
98.012192889,9.54274258272,60.0,1000.0,-466.213,144.0,798.538461538,4280,0.250966,414.162,8.63980332582,414.386353188,869.939,143.492,7.992,414.183779265,2.0,502.857,415.306,4280,270.893000558
99.9956828753,34.8871025493,313.0,1000.0,-465.715,1000.0,1000.0,4281,0.341411,413.053,9.23633619807,413.302493538,976.646,143.507,11.476744186,413.090667438,2.0,502.94,414.341,4281,0.0
99.9956828753,11.8115088733,92.0,1000.0,-467.309,1000.0,1000.0,4282,0.262733,414.904,9.25406341644,415.102558151,926.195,143.557,9.41346153846,414.893316194,3.0,503.007,416.215,4282,0.0
99.9956828753,7.91123545879,41.0,1000.0,-466.347,1000.0,1000.0,4283,0.327283,413.306,8.98864244345,413.500356887,896.944,143.608,8.078125,413.27524151,3.0,503.127,414.502,4283,0.0
99.9956828753,7.96302217894,52.0,1000.0,-465.513,1000.0,1000.0,4284,0.361792,413.72,9.17087471554,413.93985208,902.91,143.61,7.58333333333,413.724224471,2.0,503.222,414.975,4284,0.0
99.9956828753,16.6176893141,131.0,1000.0,-467.117,1000.0,1000.0,4285,0.448087,413.285,8.86694956243,413.546561964,866.037,143.639,11.2613636364,413.280060355,3.0,503.299,414.581,4285,0.0
99.9956828753,7.40160415045,36.0,1000.0,-468.665,1000.0,1000.0,4286,0.528768,414.67,9.26954849262,414.874017556,912.871,143.656,8.016,414.678243801,2.0,503.389,415.954,4286,0.0
99.9956828753,12.2958817085,104.0,1000.0,-468.277,1000.0,1000.0,4287,0.230657,415.374,9.16197199688,415.611562439,917.752,143.685,9.86138613861,415.386359324,3.0,503.484,416.666,4287,0.0
99.9956828753,14.2859604137,121.0,1000.0,-469.483,1000.0,1000.0,4288,0.21166,416.189,9.219872772,416.377509425,944.208,143.703,9.41346153846,416.207849913,3.0,503.604,417.466,4288,0.0
99.9956828753,13.3530570369,90.0,1000.0,-468.409,1000.0,1000.0,4289,0.312961,414.182,9.21067390179,414.300113986,904.524,143.727,9.36363636364,414.148629544,3.0,503.711,415.359,4289,0.0
99.9956828753,9.38198719214,59.0,1000.0,-468.858,1000.0,1000.0,4290,0.254963,417.269,9.22987284937,417.518897767,925.305,143.741,8.82142857143,417.263550798,3.0,503.866,418.535,4290,0.0
99.9956828753,7.94859172182,49.0,1000.0,-469.429,1000.0,1000.0,4291,0.337459,416.462,8.59028815983,416.729144395,863.134,143.774,7.96850393701,416.499118776,3.0,504.008,417.695,4291,0.0
99.9956828753,7.87634090958,43.0,1000.0,-469.357,1000.0,1000.0,4292,0.264203,415.68,9.17627419951,415.893926243,954.98,143.8,8.28099173554,415.649933144,3.0,504.082,416.958,4292,0.0
99.9956828753,9.81830247423,63.0,1000.0,-469.764,1000.0,1000.0,4293,0.329999,415.693,9.55985014152,415.892237724,985.295,143.827,8.06451612903,415.690957211,2.0,504.198,417.054,4293,0.0
99.9956828753,10.7469108934,95.0,1000.0,-470.295,1000.0,1000.0,4294,0.255828,416.503,8.79060870537,416.711422341,832.799,143.861,7.5625,416.487930775,2.0,504.294,417.707,4294,0.0
99.9956828753,11.4390518384,61.0,1000.0,-470.453,1000.0,1000.0,4295,0.0869148,415.7,9.29483345956,415.968605446,926.593,143.845,9.12389380531,415.692373796,2.0,504.472,417.096,4295,0.0
99.9956828753,7.69314640313,42.0,1000.0,-470.047,1000.0,1000.0,4296,0.160257,415.21,9.55991317938,415.455736994,975.648,143.848,8.27966101695,415.201004741,2.0,504.6,416.666,4296,0.0
99.9956828753,12.3034265485,90.0,1000.0,-470.816,1000.0,1000.0,4297,0.18555,418.264,9.20504094419,418.475621379,928.476,143.842,9.45631067961,418.253319755,3.0,504.71,419.559,4297,0.0
99.9956828753,14.2916579008,106.0,1000.0,-470.358,1000.0,1000.0,4298,0.582657,416.379,9.14629607304,416.676853111,895.449,143.834,8.67768595041,416.403152642,3.0,504.759,417.738,4298,0.0
99.9956828753,17.6040637702,149.0,1000.0,-471.927,1000.0,1000.0,4299,0.606005,418.776,9.15569318388,418.965780443,913.014,143.841,10.2142857143,418.762083269,2.0,504.799,420.015,4299,0.0
99.9956828753,6.29947179336,50.0,1000.0,-471.871,1000.0,1000.0,4300,0.239172,417.51,9.20033207081,417.671432289,896.801,143.857,6.38157894737,417.501062079,2.0,504.887,418.824,4300,0.0
99.9956828753,12.3097514636,115.0,1000.0,-472.687,1000.0,1000.0,4301,0.337702,421.328,9.09107479653,421.527852251,881.316,143.906,8.90434782609,421.324278836,3.0,504.92,422.68,4301,0.0
99.9956828753,6.72936016234,49.0,1000.0,-472.303,1000.0,1000.0,4302,0.368472,419.744,9.36559348504,419.991249497,947.099,143.917,6.97916666667,419.760582982,2.0,505.052,421.061,4302,0.0
95.3714776058,10.02944146,66.0,1000.0,-470.367,64.0,765.142857143,4303,0.394355,416.106,9.51620404086,416.324239369,1015.72,143.944,7.952,416.100279009,2.0,505.17,417.446,4303,330.099953941
99.9956828753,7.56653523208,56.0,1000.0,-472.453,1000.0,1000.0,4304,0.43284,419.929,8.99251262956,420.121507143,932.135,143.968,7.42962962963,419.908545363,3.0,505.256,421.154,4304,0.0
99.9956828753,12.5673005632,77.0,1000.0,-473.584,1000.0,1000.0,4305,0.398948,418.656,9.4512621039,418.8593749,953.832,143.973,9.69607843137,418.650982521,3.0,505.329,420.015,4305,0.0
99.9956828753,12.4381015911,87.0,1000.0,-473.854,1000.0,1000.0,4306,0.54323,418.791,8.70867973957,419.010712665,803.608,143.99,8.63157894737,418.820688362,3.0,505.452,420.005,4306,0.0
99.9956828753,11.6835397034,52.0,1000.0,-473.121,1000.0,1000.0,4307,0.483388,418.759,9.56457401552,418.977740488,965.737,143.989,9.93,418.7497027,3.0,505.546,420.142,4307,0.0
99.9956828753,14.1831932113,80.0,1000.0,-474.307,1000.0,1000.0,4308,0.274818,421.013,9.50299650149,421.235554292,991.836,144.011,10.914893617,421.024626311,3.0,505.639,422.282,4308,0.0
99.9956828753,18.2490119181,129.0,1000.0,-474.819,1000.0,1000.0,4309,0.526562,419.872,8.88496416333,420.06471956,912.26,144.016,11.9058823529,419.871715008,2.0,505.777,421.013,4309,0.0
99.9956828753,13.2462832864,134.0,1000.0,-473.467,1000.0,1000.0,4310,0.544569,419.814,9.30422260908,419.996541102,965.737,144.03,8.38655462185,419.793363303,2.0,505.84,421.222,4310,0.0
99.9956828753,8.30138505425,43.0,1000.0,-473.485,1000.0,1000.0,4311,0.482471,419.945,9.21708572676,420.086537642,933.035,144.027,8.17213114754,419.934672118,3.0,505.923,421.315,4311,0.0
99.9956828753,11.4593243999,78.0,1000.0,-473.424,1000.0,1000.0,4312,0.425821,420.123,9.24295345662,420.317545945,978.214,144.047,9.04545454545,420.142009864,2.0,506.038,421.293,4312,0.0
99.9956828753,7.3821459344,54.0,1000.0,-473.588,1000.0,1000.0,4313,0.578484,419.121,9.45082957316,419.346032623,981.47,144.034,6.52597402597,419.135638708,3.0,506.08,420.469,4313,0.0
99.9956828753,11.6027141652,117.0,1000.0,-474.337,1000.0,1000.0,4314,0.56747,420.208,9.62189008511,420.385617383,1012.6,144.072,8.032,420.205736502,3.0,506.188,421.498,4314,0.0
99.9956828753,9.45903081129,61.0,1000.0,-474.023,1000.0,1000.0,4315,0.416756,421.026,9.27692894161,421.207334024,988.619,144.048,8.29166666667,420.998867601,3.0,506.366,422.247,4315,0.0
99.9956828753,11.7842761773,92.0,1000.0,-474.556,1000.0,1000.0,4316,0.31669,420.673,9.04558701743,420.864368443,921.012,144.073,8.28205128205,420.655402663,3.0,506.547,421.885,4316,0.0
94.6010988904,11.0826243013,87.0,1000.0,-474.919,76.0,645.125,4317,0.314803,419.298,9.570633195,419.457053235,953.407,144.091,9.0,419.315865954,3.0,506.608,420.512,4317,342.239476646
99.9956828753,9.15220279496,56.0,1000.0,-476.744,1000.0,1000.0,4318,0.344529,422.341,9.19782518469,422.446090555,863.18,144.057,8.072,422.312542619,3.0,506.69,423.475,4318,0.0
46.771588868,17.1028075333,84.0,158.0,-475.577,54.0,63.4936708861,4319,0.574846,420.885,9.39595277699,421.042356753,959.966,144.056,10.8369565217,420.85967061,3.0,506.756,422.293,4319,13.1244032223
99.9956828753,16.5975041375,101.0,1000.0,-477.63,1000.0,1000.0,4320,0.276345,423.124,9.3695566634,423.297689813,944.883,144.063,10.7613636364,423.150356506,3.0,506.82,424.274,4320,0.0
99.9956828753,19.4809574712,162.0,1000.0,-475.304,1000.0,1000.0,4321,0.343244,420.917,9.63153842072,421.050804527,1013.47,144.075,10.9479166667,420.88933409,3.0,506.92,422.161,4321,0.0
99.9956828753,11.1435830575,72.0,1000.0,-475.948,1000.0,1000.0,4322,0.259034,420.187,9.13406820488,420.412418764,921.722,144.078,7.734375,420.201714519,3.0,507.075,421.407,4322,0.0
99.9956828753,14.7613022468,73.0,1000.0,-475.718,1000.0,1000.0,4323,0.407526,421.24,9.70454169043,421.480171936,958.897,144.103,12.2073170732,421.253947742,3.0,507.176,422.584,4323,0.0
99.9956828753,11.9077731641,55.0,1000.0,-474.285,1000.0,1000.0,4324,0.377387,419.077,9.04643502678,419.265355128,901.329,144.109,11.2222222222,419.043263629,3.0,507.208,420.371,4324,0.0
99.9956828753,13.8707576437,87.0,1000.0,-476.802,1000.0,1000.0,4325,0.464071,422.641,8.81023109651,422.847370991,851.368,144.103,10.5319148936,422.659644206,3.0,507.317,423.931,4325,0.0
99.9956828753,8.68233569849,54.0,1000.0,-477.429,1000.0,1000.0,4326,0.424786,422.066,9.26794749457,422.278722016,910.595,144.145,8.14285714286,422.044057439,3.0,507.376,423.324,4326,0.0
99.9956828753,18.1258638077,103.0,1000.0,-477.0,1000.0,1000.0,4327,0.327779,423.905,9.15048322232,424.151688417,969.863,144.129,14.7142857143,423.934621899,3.0,507.504,425.167,4327,0.0
99.9956828753,14.0500859404,109.0,1000.0,-476.765,1000.0,1000.0,4328,0.322531,421.759,8.83373044497,421.951057863,845.097,144.133,8.78260869565,421.760177272,3.0,507.555,422.965,4328,0.0
99.9956828753,14.9320706527,96.0,1000.0,-476.208,1000.0,1000.0,4329,0.397643,421.25,9.75950896372,421.471282312,1007.47,144.162,10.3402061856,421.21516111,3.0,507.662,422.584,4329,0.0
99.9956828753,9.67757324953,51.0,1000.0,-476.705,1000.0,1000.0,4330,0.353778,420.996,9.43847373626,421.318566433,977.721,144.195,8.024,421.011004223,3.0,507.743,422.421,4330,0.0
99.9956828753,8.71164968514,61.0,1000.0,-476.897,1000.0,1000.0,4331,0.316268,422.904,9.4338007278,423.198212086,917.753,144.191,7.68461538462,422.895912479,3.0,507.859,424.268,4331,0.0
99.9956828753,10.6931272564,75.0,1000.0,-478.953,1000.0,1000.0,4332,0.528662,422.415,9.7302060548,422.714248102,1041.92,144.206,7.78571428571,422.413390604,3.0,507.932,423.781,4332,0.0
95.3598412843,9.94989097886,56.0,1000.0,-479.618,67.0,915.181818182,4333,0.278899,423.881,9.4561485444,424.159138866,992.381,144.227,8.28455284553,423.883747285,3.0,508.018,425.304,4333,268.21864154
99.9956828753,11.3443071972,69.0,1000.0,-479.738,1000.0,1000.0,4334,0.383655,425.281,9.12111022282,425.535010489,904.343,144.277,9.08181818182,425.292984718,3.0,508.139,426.538,4334,0.0
99.9956828753,13.2674597304,86.0,1000.0,-479.921,1000.0,1000.0,4335,0.282706,425.138,9.27547679396,425.366772877,998.316,144.256,9.88118811881,425.146389907,3.0,508.232,426.332,4335,0.0
99.9956828753,8.15188096626,52.0,1000.0,-480.868,1000.0,1000.0,4336,0.336768,426.106,8.8865442695,426.363565877,916.043,144.273,7.21641791045,426.062480411,3.0,508.32,427.393,4336,0.0
99.9956828753,9.37366286761,50.0,1000.0,-482.142,1000.0,1000.0,4337,0.305774,426.991,9.62367021171,427.215045105,1006.38,144.299,8.63333333333,426.964592507,3.0,508.372,428.466,4337,0.0
99.9956828753,14.8437997707,128.0,1000.0,-480.32,1000.0,1000.0,4338,0.268964,425.418,9.34345864459,425.654865191,926.177,144.31,9.06481481481,425.391806655,3.0,508.523,426.74,4338,0.0
99.9956828753,12.876881648,99.0,1000.0,-480.651,1000.0,1000.0,4339,0.225014,425.584,9.15200784061,425.815163122,953.722,144.327,8.99115044248,425.568595584,3.0,508.569,426.722,4339,0.0
99.9956828753,9.64831336318,48.0,1000.0,-481.863,1000.0,1000.0,4340,0.313082,427.604,9.67510606374,427.921154002,1074.98,144.334,8.69298245614,427.624951194,2.0,508.598,428.929,4340,0.0
99.9956828753,19.0629876987,135.0,1000.0,-482.199,1000.0,1000.0,4341,0.360078,427.313,9.60216418951,427.554795532,1024.23,144.351,12.55,427.290437328,3.0,508.711,428.765,4341,0.0
99.9956828753,13.7319644315,90.0,1000.0,-480.449,1000.0,1000.0,4342,0.303344,426.061,9.17701658231,426.333133287,983.503,144.364,10.3265306122,426.111253681,3.0,508.792,427.309,4342,0.0
99.9956828753,7.96798020179,50.0,1000.0,-483.564,1000.0,1000.0,4343,0.34664,427.707,9.6654200252,427.978208717,993.663,144.399,7.6640625,427.703918349,2.0,508.849,429.062,4343,0.0
99.9956828753,6.80776443901,39.0,1000.0,-482.023,1000.0,1000.0,4344,0.293957,427.148,9.05117016619,427.427724906,907.676,144.431,6.77304964539,427.130644387,3.0,508.953,428.507,4344,0.0
99.9956828753,10.5647178802,66.0,1000.0,-481.887,1000.0,1000.0,4345,0.380239,427.384,10.0723386851,427.704496486,1154.25,144.446,8.69166666667,427.402706873,3.0,508.981,428.834,4345,0.0
99.9956828753,9.55953073488,54.0,1000.0,-482.709,1000.0,1000.0,4346,0.250435,427.536,9.75638879897,427.880470365,1080.46,144.456,9.14414414414,427.535541464,3.0,509.089,428.957,4346,0.0
99.9956828753,9.04866841032,52.0,1000.0,-484.61,1000.0,1000.0,4347,0.328954,429.728,9.62105715019,429.986839892,1004.11,144.521,8.04,429.70471456,2.0,509.16,431.078,4347,0.0
99.9956828753,12.695791793,80.0,1000.0,-484.536,1000.0,1000.0,4348,0.236123,428.568,9.35497189488,428.948814503,967.695,144.536,9.51428571429,428.612628233,3.0,509.216,430.029,4348,0.0
99.9956828753,7.28214352544,42.0,1000.0,-485.694,1000.0,1000.0,4349,0.202513,429.709,9.75946568995,429.944218461,1041.14,144.559,7.59090909091,429.675264202,3.0,509.328,431.133,4349,0.0
99.9928363404,8.5866352356,52.0,1000.0,-486.105,790.0,980.909090909,4350,0.256295,429.628,9.42650316588,429.898256944,1015.12,144.597,7.6976744186,429.665763896,2.0,509.482,430.962,4350,60.3707553305
