AverageAction,StdEsReturn,AverageDiscountedReturn,MaxForwardProgress,AverageAbsQ,MaxReturn,AverageY,PolicyRegParamNorm,StdReturn,AverageQ,Epoch,AverageAbsQYDiff,AverageQLoss,MinReturn,MaxEsReturn,AverageReturn,AverageAbsY,MinEsReturn,AveragePolicySurr,AverageEsReturn,StdForwardProgress,AverageForwardProgress,QFunRegParamNorm,MinForwardProgress
0.83068,0.460105034215,96.6496333689,0.330892616846,0.881893,509.812620266,0.881300731208,33.2482,89.5705301342,0.881301,347,0.0172827913398,0.00266565,72.2109804867,479.73716909,466.297849388,0.881360337313,478.816959021,-0.890066,479.277064055,0.104665321555,0.00251301603494,81.9788,-0.140198024285
0.825871,121.378619158,70.6467178594,1.76214503657,0.880979,392.201668864,0.880497539791,33.2691,49.344483555,0.88043,348,0.0174564248792,0.00274806,39.9136177169,494.82771968,104.025414795,0.880564070571,39.5923029406,-0.889325,133.508484706,0.402378548999,0.727373586069,82.106,0.169848704957
0.861895,60.7075584959,65.2834763727,2.10927851476,0.882014,303.112764966,0.88139623339,33.2878,49.2326572051,0.881405,349,0.0174510211937,0.00265841,36.2194454883,236.125073861,92.6219722952,0.881494349813,19.8991518632,-0.889784,115.865410512,0.419458628859,0.675518641609,82.1563,0.172189023075
0.850779,44.8306789676,71.9877451884,2.17277705241,0.881343,457.529642272,0.880667517722,33.3158,62.697522335,0.880697,350,0.0179062701217,0.0028235,40.5975228542,182.629844851,107.1384196,0.88075363065,41.7846352365,-0.889475,100.267269337,0.426519357643,0.790081185853,82.2177,0.216149161635
0.855934,57.4190846315,70.1955685304,2.11657101283,0.881226,330.885522537,0.880502910838,33.3421,50.772925857,0.880524,351,0.0177623589093,0.00272506,36.8808828751,231.623173419,102.133348944,0.880578558997,3.31313020245,-0.889228,88.8945206147,0.416605767275,0.734687961828,82.2994,0.181415651091
0.843165,120.644858952,71.5290622669,2.25832583608,0.883166,381.706946005,0.882484483217,33.369,66.5741270767,0.882495,352,0.0177905837119,0.002661,11.7786364394,454.032210203,120.243058908,0.882609437123,62.4996009409,-0.891351,159.045418498,0.349454010596,0.587773093279,82.4034,0.0158959178069
0.850684,130.031449661,92.0754899963,2.05592637103,0.880806,529.62250751,0.880139250252,33.4007,187.114085008,0.880137,353,0.0181211794869,0.00271506,36.8611294986,410.048695239,297.978301835,0.880226576923,45.1279424842,-0.889083,164.646104064,0.423628385258,0.573578786499,82.486,0.1316381361
0.830677,70.9499529843,73.5313859619,2.08747688378,0.883462,502.391437981,0.882947417644,33.4161,87.9709513724,0.882925,354,0.0180770043367,0.0028308,31.9134459993,320.974704796,131.144137403,0.883044563357,106.237371081,-0.891224,213.321913642,0.415221913588,0.593429199411,82.5876,0.109360786361
0.841503,151.998551859,85.9887052288,2.60693325008,0.88314,527.827524755,0.882531339117,33.4546,82.9776539057,0.882564,355,0.0185542049861,0.0028854,35.3153642128,527.244450756,145.905440868,0.882660857248,49.2861088385,-0.891251,178.271885847,0.605379008919,1.04941584962,82.7021,0.139897458903
0.855438,66.4279515276,80.9960106843,2.28571757093,0.882364,317.078345627,0.881731715955,33.4671,54.1852018895,0.881721,356,0.0185151282544,0.00271874,15.99493182,287.605471649,121.187116008,0.881802172082,36.8811356632,-0.890402,107.11375595,0.529304999004,1.02481190273,82.763,0.0306543671273
0.844768,43.9271523091,58.6406676102,2.13471961012,0.882978,443.777858801,0.882406109028,33.4889,71.7011905307,0.882404,357,0.0187611215026,0.00275367,16.361355581,186.073363254,90.2725255519,0.882495513789,47.3143194551,-0.891088,126.389276171,0.48612608996,0.602599496682,82.8391,0.0250106042083
0.830701,53.1235587351,65.4319771165,2.23349102466,0.883283,548.714250267,0.882631636789,33.5185,71.2880352214,0.882652,358,0.0189586514058,0.00281365,8.21076476297,180.72536683,98.8243615751,0.882709083632,16.8289139576,-0.892235,87.3141582383,0.524232714665,0.754390205047,82.919,0.000725728803511
0.842228,60.1265691272,66.1169615269,2.13086195797,0.884763,234.149270761,0.884009005018,33.5673,49.5061739732,0.884052,359,0.0197375864664,0.00282832,25.4742188142,268.25292583,90.927447283,0.884108920618,19.0471046077,-0.89458,87.0598175783,0.598959209749,0.825229947271,83.0065,0.136500551781
0.83666,53.658013866,71.7583233944,2.63764710232,0.88628,248.580661032,0.885696710696,33.5998,53.548655891,0.885707,360,0.0204138616901,0.00298298,41.5101488261,220.101015345,99.8129217605,0.88579428576,4.7490216937,-0.897065,88.1870609522,0.671205305712,0.938497306035,83.0626,0.235351011963
0.849581,29.5078061207,52.4708322678,3.070984153,0.890575,300.695214001,0.889995559007,33.6404,37.4105258324,0.889977,361,0.0210435217675,0.00303682,42.0050950239,137.728210236,67.0387791744,0.89007009608,17.3411093244,-0.90171,73.3329101349,0.425130421273,0.53140160048,83.1122,0.250596313848
0.871351,47.8791043349,68.7839638467,3.06769437885,0.891657,274.30647812,0.890938510279,33.6775,49.5397155839,0.890994,362,0.0216653566797,0.00319285,20.318089774,238.915519116,94.4127469953,0.891069149045,25.4571360585,-0.902944,82.7608706353,0.61908755127,0.867542976267,83.2022,0.0419442412423
0.881624,32.6930114808,64.7158052308,3.01127998585,0.895323,257.032522037,0.894641655036,33.7091,39.2730164191,0.894606,363,0.0220262377265,0.00310874,17.7272298851,145.330273191,86.5639321152,0.894802294771,24.9642748971,-0.907744,97.5509934546,0.475192871794,0.760157650346,83.2998,0.052727137423
0.874076,54.6987761105,66.7371155332,2.75488719466,0.897887,231.768094048,0.897221919154,33.7398,41.7009808374,0.897203,364,0.0229190503142,0.00329024,7.66130027411,222.62722754,90.3779896251,0.897406843023,5.63938927403,-0.910248,116.532959148,0.521518234293,0.799916750585,83.4012,0.00798913325487
0.865275,47.8539189945,77.4578296295,2.89497639327,0.903197,248.05349487,0.902522235031,33.778,41.690749718,0.902541,365,0.0229592117566,0.00336337,49.8588955215,226.343164034,107.673908805,0.902698717277,22.3787942916,-0.916023,101.212270637,0.553778999258,1.00400769774,83.4774,0.29104211902
0.866368,31.9717445892,78.0259123257,2.49568921938,0.905349,373.280847954,0.904653561983,33.8112,32.5329505274,0.904698,366,0.0235266866698,0.00347463,52.5222242209,155.792970811,107.506135137,0.904827140149,21.8075975266,-0.918016,91.7563296522,0.355728761146,0.988416972035,83.5772,0.35803529031
0.86113,21.2787536869,85.5033724772,2.73955556284,0.911127,236.633513538,0.910589735897,33.8382,23.9472363588,0.910523,367,0.0233359470262,0.00330989,46.0490448117,138.553551518,120.027412359,0.910676031038,61.8221265827,-0.923169,107.195616031,0.324098824318,1.15695895774,83.6469,0.262961637502
0.837127,31.6884205649,81.3093622308,1.61854119252,0.911016,155.839516339,0.910329182078,33.8703,19.0457516396,0.910348,368,0.0232825517766,0.00331629,13.9104337462,147.159259223,113.194241061,0.910481443306,10.5862590674,-0.9227,104.419051593,0.227631480696,1.04806926782,83.7395,0.0275781668415
0.842445,28.0467247172,85.7471105331,1.36500316157,0.912529,165.577911872,0.911946963079,33.9052,16.0604862346,0.911894,369,0.0237415029361,0.00364854,9.84905487188,140.70593428,126.056178032,0.912091831362,23.8315199712,-0.923472,112.999823979,0.164833674599,1.07476701107,83.8004,0.0286134591606
0.8436,33.8844753254,84.7848621825,1.99672575558,0.912836,198.878168499,0.912283021922,33.9465,15.5674980946,0.912246,370,0.0234355254356,0.00340152,78.0036065907,159.311157592,120.111411274,0.912382125714,9.20661196736,-0.923839,110.959733717,0.206160423289,1.11349765623,83.9112,0.511069613434
0.885511,57.1275923767,95.6834095203,0.0394802851319,0.915662,494.594709364,0.915128518419,33.9739,4.78582515634,0.915157,371,0.0225221176958,0.00316502,478.793422761,241.443520545,484.506763022,0.915210840553,19.047606754,-0.925602,134.10432479,0.0965947049147,-0.16949018507,84.0012,-0.282295288053
0.813292,168.239906946,80.1131500143,-0.116380958798,0.913723,484.024798679,0.913079067508,33.9864,177.956721933,0.913078,372,0.0221553752755,0.00311673,26.0835573577,511.556236447,390.914199473,0.913236553345,140.915424745,-0.923805,378.24014647,0.0622675945398,-0.246475572647,84.0742,-0.399593808653
0.838151,231.948906481,67.5972564123,-0.145777600753,0.917247,486.121375799,0.916736282999,33.9954,208.121193112,0.916669,373,0.0214679100707,0.00303621,14.4479218257,480.7535232,292.879619496,0.916836620897,16.8557102374,-0.927313,248.804616719,0.0502306968237,-0.23222612919,84.1682,-0.340528239705
0.797947,174.577997703,37.1937494715,-0.0169692808442,0.921526,485.71572002,0.921001123835,34.0173,167.774459813,0.920971,374,0.021417803256,0.00318518,10.6198446449,479.719250783,110.742284758,0.921099701568,20.7678218184,-0.931697,173.866509242,0.0459653619214,-0.213153193466,84.2595,-0.325165619928
0.895398,186.949895569,88.2311696135,-0.188010038631,0.920198,472.469488759,0.919659516374,34.0466,91.9390136783,0.919672,375,0.0208646492087,0.00313572,38.7848600912,483.413024129,449.892048091,0.919770046464,35.5069352284,-0.930192,231.949805431,0.0624287531246,-0.427989891524,84.3485,-0.543419189975
0.910557,25.7530519174,73.1498388981,-0.110484916246,0.923193,486.9223505,0.922582029946,34.0619,207.68995439,0.922602,376,0.0204657988144,0.00312616,18.1562696016,485.832014747,345.425034395,0.922679526409,434.325910912,-0.933388,460.078962829,0.0361512722482,-0.174997784657,84.3975,-0.250250237815
0.925016,0.767769443521,69.1846110684,-0.113391751417,0.922439,486.636153704,0.921916123585,34.0765,216.779088989,0.921841,377,0.0212902422956,0.00331688,21.7990396062,486.371879866,319.846998214,0.922023487009,484.836340979,-0.933299,485.604110422,0.0421056749328,-0.182010908201,84.4744,-0.255149966904
0.915593,222.778637292,88.6433157026,-0.149142793544,0.926419,485.214027276,0.92590158212,34.0822,118.671819894,0.925856,378,0.0201055567471,0.00285722,63.2545250809,485.733274709,446.406430024,0.925968038202,12.6245511518,-0.936526,212.36219809,0.0215101282439,-0.177370232368,84.5875,-0.229666669144
0.798265,204.815230642,36.1073824713,-0.128560096233,0.92632,487.323645726,0.925776794251,34.0953,170.228311613,0.925749,379,0.0203904654272,0.00310113,12.3441635905,482.924102266,106.98751918,0.925869650891,13.0490870919,-0.937129,221.31896549,0.0353738097847,-0.209925907083,84.6851,-0.281658869138
0.718899,208.751422265,86.5424774188,-0.0850288485551,0.930671,489.784357373,0.930103501684,34.102,146.575425318,0.930161,380,0.0207461225574,0.0032258,37.0541056022,485.949268209,430.969692047,0.930187842376,31.0925113683,-0.94135,245.659738753,0.0501637593424,-0.147565234705,84.7726,-0.277425742822
0.779427,191.607528349,77.4081240861,-0.107650085356,0.931899,488.046897741,0.931297886473,34.1251,191.937443307,0.931237,381,0.0208140440079,0.00314657,18.6787331504,485.976739684,381.863372772,0.93139404685,38.21028354,-0.942825,302.699207304,0.0449877138449,-0.156540157082,84.8478,-0.263977648699
0.77977,194.458389927,59.419818416,-0.156484537108,0.934661,485.644025305,0.934062168803,34.1423,223.266604947,0.934067,382,0.0200955477743,0.00303227,20.7426230703,477.703824271,252.772346467,0.934189761797,29.7529070833,-0.944851,182.876507347,0.0338845386211,-0.233181057228,84.924,-0.329890554393
0.738597,149.161359025,89.9771499816,-0.18722362063,0.936097,484.623690839,0.935503629375,34.1609,94.6021001305,0.935458,383,0.0196405829406,0.00284584,37.2189356001,483.511788732,460.235296441,0.935614490449,62.3914054545,-0.945774,264.006755801,0.0300281336169,-0.251808805549,85.0057,-0.310431216633
0.753318,166.57308359,90.1593450659,-0.111358250687,0.937438,488.405530589,0.936810662366,34.1922,97.0040491947,0.936837,384,0.0207514297009,0.00344082,31.0583518348,482.216186088,464.816799319,0.936912878429,149.070018907,-0.947517,315.643102498,0.0349997589919,-0.152284927008,85.0992,-0.247233267955
0.870513,4.41484302452,88.0339142246,-0.220186608073,0.939572,473.61571187,0.938895386435,34.1935,93.9690848543,0.938837,385,0.0195065582092,0.00288419,27.1570359592,483.050961439,447.301319757,0.939058353577,474.22127539,-0.949392,478.636118414,0.068032467724,-0.471129584129,85.1976,-0.538884023448
0.832248,3.48860206697,72.8639913,-0.175154502049,0.937937,473.605864735,0.937362051433,34.2076,192.010677084,0.937388,386,0.019634053516,0.00324295,33.8657353227,484.078909419,314.916242156,0.937504375856,477.101705285,-0.947749,480.590307352,0.127966981008,-0.388506263748,85.2842,-0.590768664744
0.755252,2.77543692018,67.0626271015,-0.11735196343,0.93995,488.023753074,0.939380705558,34.2157,221.390781165,0.939351,387,0.0197148008193,0.00318133,18.5206188923,480.513496399,310.637328872,0.939497696059,474.962622559,-0.949186,477.738059479,0.0487039665512,-0.183398445904,85.3467,-0.257775417256
0.756841,1.13456626168,56.7716455471,-0.180754784472,0.940276,485.089326071,0.939566159044,34.2298,225.558546371,0.939608,388,0.0198102798327,0.00324409,19.6216982825,486.255789386,245.826518934,0.939686611323,483.986656862,-0.949992,485.121223124,0.0242583803828,-0.22815088802,85.4652,-0.270531241413
0.734047,0.873220012571,89.1750973694,-0.110161811595,0.940505,488.731155186,0.939933072652,34.2581,122.182323177,0.93996,389,0.0189576938145,0.00291509,52.0308459129,483.561599156,448.002810143,0.940014568913,481.815159131,-0.950191,482.688379144,0.041996938959,-0.161728800259,85.5301,-0.284598079159
0.773571,1.05085788356,74.9946889821,-0.190691630065,0.940491,484.121097862,0.93988376406,34.264,197.896917052,0.939865,390,0.0196636546541,0.00317008,30.1465997323,483.177804269,354.73508667,0.939984507662,481.076088502,-0.950155,482.126946386,0.0433465809003,-0.268033382776,85.664,-0.352245291333
0.810659,83.5623593037,71.7690462194,-0.190903441151,0.944055,480.009433498,0.943381028745,34.2886,174.402043344,0.943405,391,0.0192814652918,0.00306897,18.2052785745,478.745325232,269.080635099,0.943590166699,300.813036512,-0.952991,418.98549866,0.102926032064,-0.346783000339,85.7266,-0.605779735047
0.740224,183.505241266,93.3445851868,-0.154923144968,0.942287,486.302057958,0.941632755263,34.309,2.0029410935,0.941626,392,0.0193996505519,0.00313883,477.654730916,488.143887725,483.602921321,0.941788250371,51.2254741132,-0.950921,239.206080121,0.0395249849753,-0.208917258171,85.8123,-0.327016482264
0.873134,100.520038577,93.1036448082,-0.113493190917,0.94093,487.186687046,0.94033983538,34.3191,1.22468327959,0.940323,393,0.0191655740011,0.00318167,482.965208037,482.191156189,485.104988229,0.940486541094,246.155409774,-0.949552,384.406908764,0.0252241061459,-0.157440438226,85.8672,-0.201285590431
0.78184,130.062396793,83.0918806472,-0.0515676501444,0.940056,491.074158395,0.939196799713,34.3124,166.893682374,0.939264,394,0.0192975347706,0.00314816,15.260019087,485.170356623,412.649385369,0.939311505916,225.045563038,-0.947968,355.10795983,0.042218198934,-0.144786034362,85.9214,-0.243766066179
0.770054,1.22774460245,78.8683032433,-0.174781464275,0.938888,485.011843955,0.938309982058,34.3236,180.93478043,0.938321,395,0.0192303061613,0.00295521,27.3479975621,487.447574094,362.179957491,0.93845499805,484.992084889,-0.947209,486.219829491,0.106482556176,-0.335974404653,85.9707,-0.647401460662
0.743103,0.727800417273,91.2342804539,-0.0771254276175,0.941344,490.158473634,0.940738631555,34.3314,81.4560153117,0.940768,396,0.0186339741542,0.00282903,104.153490217,482.372335135,468.367925727,0.940886538843,480.9167343,-0.949992,481.644534718,0.0380529036082,-0.155062267083,86.0618,-0.247359620338
0.718411,204.710433569,86.6475473313,-0.173694058039,0.940705,485.580111414,0.940126215211,34.3525,127.886874904,0.940121,397,0.0184201654545,0.00279547,32.4157907052,487.808521804,442.742226345,0.940291727668,52.133222546,-0.949457,341.632811916,0.0698037744406,-0.227109009792,86.1056,-0.452599568146
0.740077,36.5672895647,83.4392789839,-0.0947643524456,0.940122,489.139685625,0.939490908143,34.3739,162.066095547,0.939503,398,0.0195797252764,0.00311244,28.3436385886,485.503417326,414.100239562,0.93964635753,412.368838197,-0.949736,448.936127761,0.033037261906,-0.163473404243,86.1862,-0.240193130837
0.796785,216.381600466,73.0007878228,-0.115351225875,0.939787,487.537567186,0.939040402913,34.3824,206.481948502,0.939031,399,0.0186259872832,0.00274141,22.2629943378,484.747693221,346.191875283,0.939211737476,25.1447476838,-0.948416,331.153784914,0.0362295544259,-0.196534526786,86.3131,-0.280460737057
0.897596,175.604547508,79.6543265443,-0.142069893487,0.939736,485.032497397,0.938950201837,34.4009,179.992500117,0.939025,400,0.0193333516867,0.00304588,20.9373376753,483.587869779,385.926835929,0.939119388443,76.4679742217,-0.949117,254.540833918,0.0249126762689,-0.189715370904,86.4046,-0.245706978737
0.79473,145.965286409,92.8717317599,-0.113264676796,0.938983,488.000030615,0.938387487038,34.4176,0.713859869716,0.938325,401,0.0195541996143,0.00319103,485.372354538,486.246622695,486.452254582,0.938524631034,63.0373391225,-0.948661,166.173102279,0.0145583193362,-0.143397896831,86.4646,-0.16412853716
0.758528,131.846191724,84.7063516796,-0.0946311032848,0.943251,489.289583623,0.942621633323,34.4408,151.402952623,0.942604,402,0.0188176037484,0.00279426,34.5062576555,395.176279622,429.167833257,0.94277045868,74.1185360566,-0.952961,224.554361846,0.035386763424,-0.136169239586,86.5535,-0.234756171887
0.738981,166.183191695,77.0375785311,-0.0826206480299,0.942248,489.978064599,0.941609639332,34.4651,197.715268526,0.941632,403,0.0191094839939,0.00302927,33.1998090765,487.407730865,359.889530556,0.941753356852,34.1595907807,-0.952057,297.902610919,0.049166317412,-0.151714304341,86.6095,-0.249615203283
0.731076,176.222940653,80.1411092521,-0.0932486849506,0.944001,486.986026343,0.943508795456,34.4769,180.933184412,0.943496,404,0.0187282576376,0.00285934,34.5851186963,488.398779611,361.200541124,0.943669369032,135.952898306,-0.953308,312.175838959,0.0721062387001,-0.199859612719,86.6629,-0.361747272475
0.738625,139.090001733,51.5204472524,-0.0839227236252,0.945806,434.937980693,0.945031190344,34.5014,54.4151167877,0.945076,405,0.0192979775944,0.0030963,23.1091251527,486.203756887,89.248882928,0.94517314139,21.7507304502,-0.954635,134.324144615,0.0458635185625,-0.14672761723,86.7613,-0.259486688447
0.737755,195.624623448,83.3892656183,-0.108258265779,0.944333,488.473743557,0.943779677001,34.529,163.480322848,0.943729,406,0.0192949846726,0.00291478,26.751410051,485.948942843,413.806860147,0.943956068613,28.4275258164,-0.953147,216.07040288,0.0417841465421,-0.159922918557,86.8389,-0.272158482501
0.759204,169.913488325,66.8371269485,-0.0684685588254,0.944961,488.101106084,0.944407859951,34.5373,187.38231275,0.944392,407,0.0189692636949,0.00281243,20.4867131571,484.843930764,239.140472722,0.944521305832,29.1365769009,-0.954099,247.38676179,0.0555631723102,-0.148789627253,86.8789,-0.298996747631
0.6849,46.1655500087,74.8551906812,-0.0782652540521,0.943799,490.551381845,0.943106793521,34.5498,202.944440148,0.943138,408,0.0189804480696,0.00304476,24.1486911414,177.146034566,360.663368107,0.943268804967,35.9875286515,-0.952813,74.9188538513,0.0491270795624,-0.146536169938,86.9589,-0.248055897357
0.842311,166.022286952,92.6518020069,-0.128207655183,0.945855,486.443429101,0.945205848219,34.5704,1.02286302377,0.945235,409,0.0191830421317,0.00303362,482.05714568,487.044549818,483.680988905,0.945312354207,77.3904532437,-0.954244,327.082499463,0.02340596148,-0.189460694291,86.9999,-0.22617873658
0.667246,153.778648863,90.7316029997,-0.0891892266074,0.944765,490.152867402,0.944242724734,34.5802,95.0308078985,0.94418,410,0.019478118735,0.00317559,41.9345467192,459.633965108,466.900015647,0.94437516726,34.280762649,-0.953986,158.190704358,0.0392867213044,-0.136396627671,87.0666,-0.285149892166
0.779628,156.948897212,82.4851218456,-0.0768928045839,0.945919,488.761530847,0.945315160132,34.6013,159.778423205,0.945314,411,0.018938505475,0.00292839,31.9074543645,431.352248297,329.222570616,0.945465304246,51.4778757286,-0.954911,206.693450702,0.0265798519844,-0.120626170318,87.1663,-0.226422886949
0.752731,186.644019991,75.8756673463,-0.031560771172,0.947605,488.740781814,0.946919220935,34.6207,188.53621775,0.946907,412,0.0188830129267,0.00280114,17.8300770351,486.838286374,301.066421583,0.947069494058,46.281347374,-0.956375,222.986198798,0.0398311173851,-0.122132304437,87.223,-0.233624300076
0.753656,125.630727559,90.3628764158,-0.118996104578,0.947478,488.331435857,0.946901626763,34.6344,95.1884656357,0.94694,413,0.0191617161867,0.00293127,39.7988599321,487.620076694,465.479615832,0.947069895161,236.358621576,-0.955663,361.989349135,0.0266139158679,-0.149731155578,87.3094,-0.245662195691
0.713134,177.677803056,38.9418469093,-0.0748883555344,0.945845,87.3666814375,0.945267419954,34.6502,10.8925571228,0.94525,414,0.0191486113609,0.00312876,20.3724452654,486.704636435,53.0825297132,0.945431495518,51.1877696268,-0.954785,346.330677817,0.0418538452734,-0.14165957092,87.3784,-0.25185406
0.778978,129.674629086,49.2530540469,-0.0548326192103,0.947191,175.533239019,0.946397823077,34.6789,22.6520401252,0.94639,415,0.0191532658086,0.00286512,46.774818786,467.133060905,74.8097347905,0.946565457262,33.2425523361,-0.956812,102.519849647,0.0183856605854,-0.118869734707,87.4446,-0.164706748561
0.707162,32.6727200177,44.894164704,-0.0725406312078,0.947137,211.489283637,0.946498348954,34.6853,29.9025189813,0.946484,416,0.0192174784331,0.00297308,19.295809995,164.791103536,67.6467837265,0.946669624999,42.3312471227,-0.956082,71.0181765512,0.0441470479973,-0.135144782391,87.523,-0.267993587668
0.701424,166.590446363,93.3525738331,-0.0914173007907,0.948385,489.782208762,0.947753528734,34.7022,12.3180199916,0.9478,417,0.0189040496947,0.00276108,429.705381016,488.823039902,483.776044434,0.947872847688,41.2323532426,-0.957323,163.402216549,0.050096682051,-0.160764138673,87.5997,-0.263521947087
0.728667,153.414336842,75.8597511484,-0.0868776938388,0.94912,489.515421253,0.948488878082,34.7072,200.367126541,0.948452,418,0.019274774442,0.00294817,26.807884765,490.048572426,350.945048099,0.948670396248,24.964394746,-0.957653,208.908670868,0.0536602013553,-0.152072121265,87.6859,-0.257539284425
0.688232,162.460927225,62.1133249589,-0.0797477045554,0.948241,488.588520937,0.947478418817,34.7178,158.878595051,0.947511,419,0.0190330074303,0.00290411,18.3014493532,489.532234596,179.610174416,0.94766802462,15.7292480899,-0.957563,196.122675974,0.0442085047447,-0.14008806402,87.7631,-0.233294749162
0.745722,57.1729608494,61.081497307,-0.0798075845765,0.949399,487.659437612,0.948740215867,34.7382,159.603971553,0.94872,420,0.0190930026747,0.0029089,20.3576658343,209.562010738,178.610065569,0.948888608582,22.0876813059,-0.958991,71.5955049627,0.0535500390824,-0.150854427655,87.829,-0.310712883414
0.75314,55.9458339268,34.6452970963,-0.0633160536111,0.948875,162.428295612,0.948179721256,34.7545,12.5517499869,0.948167,421,0.0190960815225,0.0030457,16.9855880234,233.776536154,45.7640546024,0.948371268139,17.0153741295,-0.95793,67.1587126068,0.0393239159102,-0.139789353082,87.9071,-0.272721286399
0.691866,207.107584941,84.5603077873,-0.116860501407,0.949989,488.339722243,0.949254691953,34.7807,152.142780889,0.949308,422,0.0197194780994,0.00331699,17.6940768127,484.35040539,427.233540878,0.949436980041,34.2790104378,-0.958801,191.739410475,0.0246087745861,-0.170711340506,87.9693,-0.224273111391
0.737691,150.479425716,93.1036694138,-0.0822709424764,0.950666,489.812556078,0.949916108393,34.7868,0.908141386481,0.949942,423,0.0187181935765,0.00303284,485.594742334,422.665324707,487.713251745,0.950109049229,53.0831292876,-0.959523,197.823721418,0.0192654151785,-0.128100366778,88.078,-0.170652448163
0.637943,169.140248026,76.6011784247,-0.102002545786,0.95156,489.747513549,0.951001943822,34.8135,198.04712785,0.950952,424,0.0193797569504,0.003271,21.9943590962,484.531912701,371.682621338,0.951142574302,43.9280812528,-0.960716,254.336116924,0.0512007228495,-0.150111577387,88.1507,-0.283697089632
0.772212,139.441433999,92.9844443891,-0.110029672232,0.950827,487.944357294,0.950196792598,34.8237,1.04210827144,0.950176,425,0.0187235753698,0.00296689,483.83868991,466.880373027,486.089452783,0.950325035467,45.7010705245,-0.959733,126.887566743,0.0221497399645,-0.151752090626,88.2172,-0.197156418939
0.758622,169.343964777,91.3711241808,-0.08382106787,0.951117,489.35709784,0.950403488404,34.8442,83.9376640342,0.950393,426,0.0193034309934,0.0030647,93.2957242729,486.5510659,468.658528514,0.950571657012,32.9327955487,-0.960049,211.615936187,0.0274433224001,-0.132843240362,88.3548,-0.224385017467
0.800889,138.150085638,82.0891273549,-0.117226455392,0.950518,485.829840415,0.949845386228,34.8633,172.471887599,0.949847,427,0.0186945620816,0.00305995,23.6581706658,487.644972034,381.584239195,0.95001521268,94.416280889,-0.958504,239.179742243,0.0319936693194,-0.179003000595,88.384,-0.253419726154
0.747998,44.9447596341,58.3084673391,-0.0806488870535,0.95127,485.741890559,0.950525572178,34.8785,110.455401999,0.950549,428,0.0187597679581,0.00298159,20.3148507699,150.444235881,126.269730109,0.950690132423,6.35676029846,-0.960031,73.0312117464,0.0249383601367,-0.127450465872,88.5044,-0.235148848073
0.74666,48.7851276483,84.3630619685,-0.095088524344,0.949758,489.281843795,0.949087361477,34.8875,152.807727667,0.949082,429,0.0194094937949,0.00310455,29.3212858584,160.731381682,428.622921238,0.94924760582,32.32139075,-0.959055,75.9619437309,0.0383032182581,-0.13842299904,88.5897,-0.239756626687
0.865717,103.47365635,92.5696950143,-0.087792920401,0.950814,488.831941071,0.950233660437,34.9043,1.35149133576,0.95022,430,0.0187906697993,0.002949,483.296645639,485.488238342,485.303663694,0.950370545596,255.71264458,-0.959621,339.718999,0.025454965452,-0.152659905709,88.666,-0.192667692772
0.683585,107.452963765,93.7658053276,-0.0653044241229,0.952484,491.089892916,0.951882729088,34.9231,0.976878021561,0.951858,431,0.0190095995212,0.00308069,487.267581561,487.019063181,489.016448744,0.952030355265,224.313011439,-0.961658,350.990151384,0.0207736604405,-0.110597892048,88.7658,-0.146949993422
0.729157,173.669757774,93.5620018998,-0.0852258814844,0.953014,489.787391815,0.952371191525,34.9439,1.08469960537,0.952348,432,0.0192298385302,0.00300861,484.96845482,485.086553438,487.266475882,0.952548524173,137.747037891,-0.961833,311.416795665,0.0218219426722,-0.135025916699,88.8783,-0.185695930521
0.699874,87.8200278184,89.9596552732,-0.086884852985,0.95261,490.053846467,0.951992176846,34.962,97.8751491844,0.951971,433,0.0192729522582,0.00305012,28.618906921,487.953441944,466.307790218,0.952143732736,301.18818835,-0.961329,425.383263614,0.0307424906502,-0.131609425504,88.9584,-0.232548497619
0.699165,115.565026792,47.1117924246,-0.0682932876181,0.952298,484.611785264,0.951587353979,34.9833,46.610830594,0.951635,434,0.0184219348206,0.00265133,23.5615914186,405.726198467,74.428086272,0.951761699021,46.2327070702,-0.960963,171.370507647,0.0425481939823,-0.136481303478,89.051,-0.313207529244
0.704869,59.1921196123,41.6970088126,-0.0486795040792,0.954337,116.577847271,0.953723866961,35.0036,12.7573827943,0.953659,435,0.0190618993835,0.00312116,28.6852109632,215.264634469,58.2649529779,0.953869251013,63.775082292,-0.963288,123.390260817,0.0314143344133,-0.132749147439,89.1368,-0.250166301926
0.676972,149.234105758,39.1255103883,-0.0571064891466,0.954198,91.0924869934,0.953494201017,35.0379,7.27813015647,0.953527,436,0.0196564350451,0.00312034,27.6002973183,446.932833209,52.5714464081,0.95360280922,67.1709052385,-0.96272,211.426376426,0.0236197975915,-0.121463760866,89.2358,-0.253850834556
0.692834,145.92649554,93.4024301804,-0.10008062511,0.952825,489.704376579,0.952132953651,35.0565,2.37665594712,0.95211,437,0.018713206542,0.00294899,478.247839314,487.576597761,486.629406651,0.952292720198,38.7264440292,-0.961118,145.193192386,0.0436654947643,-0.156114612259,89.3409,-0.312363154355
0.759693,58.29019835,37.581955044,-0.0606688810503,0.951626,88.7572744888,0.950998862338,35.0769,9.96690504691,0.951001,438,0.0193335489299,0.00322337,18.6557909921,242.706073012,50.2946028146,0.95110370385,55.9209991919,-0.960362,116.926527451,0.0358705497889,-0.121725292195,89.3905,-0.253726455507
