AverageDiscountedReturn,AverageAbsQYDiff,AveragePolicySurr,QFunRegParamNorm,MinReturn,AverageEsReturn,AverageAction,Epoch,AverageReturn,Iteration,MaxEsReturn,AverageQ,MinEsReturn,AverageY,AverageAbsY,StdReturn,PolicyRegParamNorm,AverageAbsQ,StdEsReturn,MaxReturn,AverageQLoss
98.3605592454,0.118178633371,-13.3396,161.293,1148.79352388,795.879752992,0.913821,1184,1229.44208425,1184,795.879752992,13.2771,795.879752992,13.2773918125,13.277427302,56.310212619,214.271,13.2771,0.0,1317.64830708,0.251255
107.555556982,0.106818309601,-13.3428,161.329,1238.88028683,864.131154418,0.930205,1185,1318.39312314,1185,864.131154418,13.2794,864.131154418,13.2795858083,13.2796020413,41.0437866293,214.339,13.2794,0.0,1374.02490975,0.157748
102.497194621,0.112773182489,-13.3409,161.347,1196.56528744,804.717290121,0.899498,1186,1281.2274941,1186,804.717290121,13.2787,804.717290121,13.2789736213,13.2790172696,40.4411272933,214.417,13.2787,0.0,1329.73929633,0.217807
104.306888092,0.104226666813,-13.3323,161.354,1162.02444756,814.665315459,0.924295,1187,1272.59369443,1187,814.665315459,13.2722,814.665315459,13.2722193982,13.2722239776,58.3282923119,214.488,13.2722,0.0,1363.84126926,0.158673
90.3688511787,0.105502909305,-13.3383,161.364,1091.4289674,776.543124135,0.932943,1188,1188.23703318,1188,776.543124135,13.2768,776.543124135,13.2772844387,13.2773111693,65.7231558527,214.547,13.2768,0.0,1298.11614885,0.158851
96.7303733676,0.10905268891,-13.3469,161.439,1059.73982403,843.183904583,0.91889,1189,1119.47728077,1189,843.183904583,13.2842,843.183904583,13.2848314084,13.2848779386,34.7085486017,214.584,13.2842,0.0,1174.85324157,0.190136
107.552705023,0.100812786364,-13.342,161.467,1196.42457314,702.745598045,0.908232,1190,1295.49294684,1190,702.745598045,13.2789,702.745598045,13.2786945437,13.2787293025,47.7216152162,214.646,13.2789,0.0,1366.00726516,0.140681
107.212757155,0.109043790322,-13.3498,161.491,12.0706290895,791.226059353,0.899497,1191,1149.96065005,1191,791.226059353,13.2858,791.226059353,13.2856133922,13.2856622451,382.671535019,214.653,13.2858,0.0,1353.111176,0.21734
82.1076674968,0.110952361975,-13.3383,161.535,780.334580911,779.565439314,0.926676,1192,904.41121256,1192,779.565439314,13.2778,779.565439314,13.2782318001,13.2782643339,64.5864227622,214.669,13.2778,0.0,966.933862891,0.218161
89.1850281546,0.0997986903665,-13.3453,161.532,1052.9645848,800.5039992,0.908803,1193,1104.96866001,1193,800.5039992,13.287,800.5039992,13.2872348885,13.2872576129,30.2401189539,214.729,13.287,0.0,1165.46468878,0.134773
86.9749481852,0.109538159543,-13.3313,161.58,854.16051672,775.580371842,0.908053,1194,981.328228428,1194,775.580371842,13.2759,775.580371842,13.2762245139,13.2762464777,97.8902165958,214.785,13.2759,0.0,1146.5579752,0.211552
98.9491020934,0.101511002298,-13.3414,161.605,1149.93998745,709.211546004,0.933272,1195,1222.24958163,1195,709.211546004,13.2791,709.211546004,13.2790179515,13.2790510373,51.3647664493,214.854,13.2791,0.0,1282.12120248,0.152142
102.341793424,0.0995365127899,-13.3438,161.6,1147.71118137,828.901982769,0.912543,1196,1239.74353562,1196,828.901982769,13.2803,828.901982769,13.2808934669,13.2809254978,53.9189629966,214.956,13.2803,0.0,1328.00536455,0.131455
98.218040738,0.1060211771,-13.3358,161.662,1117.15920038,640.026662286,0.914362,1197,1167.25801917,1197,640.026662286,13.2784,640.026662286,13.2786333054,13.2786720134,34.1779336147,215.027,13.2784,0.0,1226.29270764,0.180827
100.962076394,0.110272773538,-13.3348,161.711,1084.89924749,805.044929702,0.941944,1198,1176.11831463,1198,805.044929702,13.2776,805.044929702,13.2775860271,13.2776198643,46.7542472905,215.087,13.2776,0.0,1253.64190619,0.217363
97.7441345088,0.115244541938,-13.3161,161.756,1097.52713763,873.298146868,0.938604,1199,1170.17785313,1199,873.298146868,13.261,873.298146868,13.261231902,13.261276332,32.1617619244,215.085,13.261,0.0,1221.52236441,0.237928
100.195214143,0.106923267895,-13.3136,161.816,1171.04517328,857.452799833,0.926962,1200,1246.01313806,1200,857.452799833,13.2577,857.452799833,13.2581080487,13.258128113,36.7124742061,215.17,13.2577,0.0,1305.11797201,0.176355
88.1530480535,0.111389180579,-13.2944,161.819,970.797658781,770.284264249,0.920853,1201,1140.82474199,1201,770.284264249,13.2415,770.284264249,13.2417647479,13.2417950146,68.0480187506,215.237,13.2415,0.0,1214.23979189,0.220263
88.0356003934,0.100331899199,-13.3075,161.828,1071.07590509,905.343042444,0.916796,1202,1138.62450229,1202,905.343042444,13.2476,905.343042444,13.2480249924,13.2480454204,32.2763945941,215.302,13.2476,0.0,1181.19765676,0.15015
68.4790966916,0.104136605808,-13.3076,161.854,-532.838917782,851.401071866,0.943379,1203,720.212981372,1203,851.401071866,13.2483,851.401071866,13.2482484837,13.2482760754,628.004653324,215.368,13.2483,0.0,1114.83289032,0.169447
106.69721474,0.108445043621,-13.3027,161.897,1200.48175995,685.04833136,0.920484,1204,1245.92499737,1204,685.04833136,13.2422,685.04833136,13.2423138796,13.2423428088,30.989284179,215.432,13.2422,0.0,1298.66121074,0.215073
101.396312282,0.109276041283,-13.3047,161.907,1229.20133326,679.571785503,0.913312,1205,1306.99396308,1205,679.571785503,13.2437,679.571785503,13.2445376239,13.2445806464,43.6569521661,215.502,13.2437,0.0,1366.29391355,0.207858
100.404126352,0.106776452521,-13.3085,161.955,1215.22786513,776.631478452,0.941778,1206,1257.37483639,1206,776.631478452,13.2468,776.631478452,13.247053099,13.2471130598,36.6710793951,215.526,13.2468,0.0,1323.46347145,0.198358
97.0120656246,0.109875873454,-13.2952,161.999,1022.38548511,900.354009724,0.930459,1207,1170.71025961,1207,900.354009724,13.2345,900.354009724,13.2343055443,13.2343379944,61.3328990849,215.614,13.2345,0.0,1268.7518999,0.210625
84.8940648606,0.113075123763,-13.2884,162.026,895.014067838,850.822140353,0.932632,1208,983.227298168,1208,850.822140353,13.2303,850.822140353,13.2310194185,13.2310483216,46.1828851547,215.616,13.2303,0.0,1052.81849295,0.218012
97.5820454463,0.105084251449,-13.2892,162.033,1022.46379148,657.547868423,0.903212,1209,1088.13497225,1209,657.547868423,13.2313,657.547868423,13.2312414923,13.2312730994,27.2414333339,215.663,13.2313,0.0,1120.86790145,0.182713
69.1990157276,0.100475309386,-13.2775,162.017,727.563176598,691.531014288,0.906663,1210,754.584343999,1210,691.531014288,13.2217,691.531014288,13.2215775232,13.2215929323,22.2715995323,215.701,13.2217,0.0,799.140985753,0.144688
92.7288355275,0.111227902027,-13.2751,162.06,1092.56862715,691.824128853,0.880583,1211,1139.26999563,1211,691.824128853,13.2159,691.824128853,13.2162423467,13.2162749277,32.6450086068,215.77,13.2159,0.0,1204.60308443,0.220106
81.4132611487,0.101666691583,-13.2665,162.086,1030.9843069,665.886064636,0.905584,1212,1099.69571697,1212,665.886064636,13.2113,665.886064636,13.2114810265,13.2114902029,35.4132932623,215.833,13.2113,0.0,1143.43608854,0.140176
83.1187152349,0.104032915493,-13.2571,162.123,868.020891525,741.238664224,0.912787,1213,952.416940648,1213,741.238664224,13.202,741.238664224,13.2019840861,13.202004537,49.4544512509,215.922,13.202,0.0,1029.43591915,0.160639
84.2379279256,0.106141805917,-13.2559,162.167,912.490982343,699.183828046,0.920296,1214,970.303887482,1214,699.183828046,13.1978,699.183828046,13.1975945726,13.197620979,28.1051918271,215.976,13.1978,0.0,1021.8102821,0.178036
94.5383233008,0.110142250676,-13.2472,162.207,1053.41260363,732.689161911,0.918424,1215,1148.15170996,1215,732.689161911,13.1904,732.689161911,13.1911042535,13.1911274486,45.9262189416,216.018,13.1904,0.0,1216.01008087,0.205173
102.124722704,0.104758997788,-13.2337,162.225,1186.24068278,838.824578333,0.920653,1216,1263.35236543,1216,838.824578333,13.1832,838.824578333,13.1836206293,13.1836342194,46.1331451549,216.127,13.1832,0.0,1341.11322896,0.182138
82.0789091,0.106591581382,-13.2331,162.26,916.091576577,859.713581871,0.935853,1217,1021.38653703,1217,859.713581871,13.1765,859.713581871,13.1764327714,13.1764531429,52.5774736386,216.193,13.1765,0.0,1130.42535657,0.194595
99.5481551746,0.10455350841,-13.2224,162.273,1067.94709322,746.438340579,0.909529,1218,1155.63198113,1218,746.438340579,13.1678,746.438340579,13.1678261448,13.1678437808,63.7657070138,216.205,13.1678,0.0,1267.12937701,0.19944
100.917820405,0.0946493232112,-13.2291,162.279,1143.83877911,727.80242327,0.94872,1219,1228.6181713,1219,727.80242327,13.1725,727.80242327,13.1724952801,13.1725099069,51.5744716501,216.271,13.1725,0.0,1330.77005603,0.12079
98.0559147308,0.108760539858,-13.2173,162.333,1074.31290697,867.406389656,0.926417,1220,1133.80302062,1220,867.406389656,13.1616,867.406389656,13.1619711863,13.1619860873,40.0571563299,216.326,13.1616,0.0,1209.52236067,0.203592
101.670521572,0.107972364783,-13.2238,162.378,1034.07463423,872.585429953,0.938898,1221,1136.07002659,1221,872.585429953,13.1646,872.585429953,13.164838091,13.1648744912,63.9101449082,216.39,13.1646,0.0,1248.28329837,0.2014
105.90225304,0.106755868533,-13.2204,162.396,1122.81456302,821.730775556,0.934509,1222,1191.9217012,1222,821.730775556,13.1596,821.730775556,13.1596742057,13.1596832202,40.87246694,216.433,13.1596,0.0,1274.32027201,0.172
95.5800854367,0.107500441912,-13.2192,162.412,1093.39005979,680.44280865,0.94668,1223,1194.34549247,1223,680.44280865,13.161,680.44280865,13.1608534098,13.1608707221,53.9379766064,216.504,13.161,0.0,1293.56086194,0.197795
98.5925752662,0.119278492196,-13.212,162.466,1260.38686838,915.021486653,0.945565,1224,1315.94194528,1224,915.021486653,13.1504,915.021486653,13.1509043952,13.1509321186,44.9117206003,216.571,13.1504,0.0,1385.65628437,0.262609
88.2552747911,0.104725166564,-13.2251,162.497,1130.08083755,875.975301104,0.93993,1225,1220.84278472,1225,875.975301104,13.1628,875.975301104,13.1632054745,13.1632296216,43.0849107855,216.579,13.1628,0.0,1279.71398418,0.141847
81.3824611062,0.109994203134,-13.2217,162.542,1164.42138916,893.569375937,0.951976,1226,1242.20473574,1226,893.569375937,13.1606,893.569375937,13.1607842456,13.1608353587,50.0328902345,216.603,13.1606,0.0,1314.12707584,0.198051
95.6895457751,0.111921166252,-13.2231,162.564,1142.62350707,835.441554237,0.948463,1227,1237.31403804,1227,835.441554237,13.1596,835.441554237,13.1597555629,13.159783963,60.8661014204,216.745,13.1596,0.0,1335.40375759,0.199382
91.9349669311,0.103409438942,-13.2327,162.589,1181.13784013,810.920856226,0.932259,1228,1244.59526766,1228,810.920856226,13.1677,810.920856226,13.1679008104,13.1679312198,41.3754963377,216.793,13.1677,0.0,1304.71916202,0.155096
91.7943040885,0.114484547177,-13.2263,162.628,1176.24348138,765.667196307,0.946353,1229,1304.24049293,1229,765.667196307,13.1617,765.667196307,13.1617957371,13.1618211384,54.9001738369,216.836,13.1617,0.0,1372.9821386,0.23572
54.7872258402,0.113931959549,-13.2301,162.643,840.538293354,874.715912427,0.953909,1230,959.770586517,1230,874.715912427,13.1702,874.715912427,13.1705170492,13.1705562908,57.0961146354,216.893,13.1702,0.0,1034.15140485,0.227885
79.6612573409,0.114249839516,-13.2211,162.652,831.761843716,807.12090983,0.944403,1231,936.195325428,1231,807.12090983,13.1624,807.12090983,13.1629982228,13.1630220438,67.3584370036,216.938,13.1624,0.0,1039.06369554,0.23162
92.5719857504,0.103413166384,-13.2265,162.647,-441.337983623,912.009331305,0.95629,1232,1026.98157318,1232,912.009331305,13.1655,912.009331305,13.1656243526,13.1656386492,492.088702814,217.018,13.1655,0.0,1255.17123464,0.158777
87.6150205737,0.107114692028,-13.219,162.695,-545.444581981,768.534632111,0.951195,1233,1087.81508691,1233,768.534632111,13.1601,768.534632111,13.1603754326,13.1604070862,545.625529657,217.11,13.1601,0.0,1345.69422882,0.192983
93.6980801992,0.111815831087,-13.2202,162.705,1170.88028656,868.119070071,0.956812,1234,1223.74236547,1234,868.119070071,13.1603,868.119070071,13.160451952,13.1604830775,38.198083263,217.145,13.1603,0.0,1301.66091237,0.216498
99.5915427744,0.110253632295,-13.2109,162.727,1138.64189183,748.553823932,0.936089,1235,1229.49062383,1235,748.553823932,13.1546,748.553823932,13.1549022215,13.1549450833,50.3933561056,217.199,13.1546,0.0,1302.76807561,0.218575
85.386500669,0.11028312087,-13.2026,162.787,992.680365124,865.203296855,0.938383,1236,1069.25538553,1236,865.203296855,13.1497,865.203296855,13.1498188112,13.1498483064,54.8911094141,217.27,13.1497,0.0,1171.90156201,0.213654
89.7503244256,0.106252023294,-13.202,162.774,1020.39331191,844.701117107,0.945792,1237,1135.98341754,1237,844.701117107,13.1429,844.701117107,13.1431191709,13.1431539834,62.5696265598,217.343,13.1429,0.0,1219.35548499,0.197268
105.448732735,0.0998645686168,-13.2061,162.795,1146.58125993,880.643661959,0.934967,1238,1238.16478444,1238,880.643661959,13.1485,880.643661959,13.1485361094,13.1485552399,59.2824034154,217.398,13.1485,0.0,1330.26309661,0.148737
99.9158265704,0.107142053297,-13.2037,162.804,1116.77534443,838.304763766,0.931337,1239,1193.39972198,1239,838.304763766,13.1494,838.304763766,13.1499236011,13.1499537341,55.7032084844,217.498,13.1494,0.0,1285.71793626,0.184815
88.6140564838,0.107878943413,-13.2017,162.847,917.271283794,835.017407555,0.919592,1240,1015.59585611,1240,835.017407555,13.1442,835.017407555,13.1442613142,13.1443231971,40.9868075164,217.556,13.1442,0.0,1058.84797939,0.211544
96.3209455791,0.101981385623,-13.2026,162.871,1044.37068472,817.922795091,0.918312,1241,1124.55776142,1241,817.922795091,13.1418,817.922795091,13.1420758212,13.1421042908,58.6264599595,217.674,13.1418,0.0,1210.82069183,0.159469
91.2665076931,0.113236023083,-13.2001,162.916,1062.0887203,602.396631487,0.931564,1242,1193.73921946,1242,602.396631487,13.1432,602.396631487,13.1436162682,13.143645996,58.4328547151,217.743,13.1432,0.0,1285.09169513,0.227163
107.85331094,0.105129729214,-13.2034,162.955,1148.41689927,784.124212185,0.927563,1243,1293.04684629,1243,784.124212185,13.1426,784.124212185,13.1417518283,13.1417735077,64.4107524446,217.786,13.1426,0.0,1410.63057733,0.175047
100.549543083,0.105583260476,-13.2052,162.991,1174.3310204,819.422751182,0.936933,1244,1242.71149846,1244,819.422751182,13.1435,819.422751182,13.1447289958,13.1447635335,42.8270065774,217.847,13.1435,0.0,1309.68502444,0.167023
93.3796874825,0.111913788426,-13.207,163.054,995.605973155,877.424271233,0.929491,1245,1081.19735646,1245,877.424271233,13.1463,877.424271233,13.1462795941,13.1463394559,53.1795643484,217.895,13.1463,0.0,1166.08474368,0.222311
94.6317758913,0.104469164289,-13.2038,163.075,1200.85121649,854.295928257,0.946104,1246,1232.91843581,1246,854.295928257,13.1446,854.295928257,13.1449346151,13.1449627365,35.3882306108,217.963,13.1446,0.0,1317.73915412,0.171205
104.879862807,0.110038123891,-13.2011,163.096,1289.82255222,875.273791343,0.930306,1247,1317.05570203,1247,875.273791343,13.1375,875.273791343,13.1370831291,13.137125501,22.4270678546,217.97,13.1375,0.0,1374.49602241,0.208256
95.3959892062,0.110333464528,-13.1953,163.133,1084.63211878,916.333148307,0.934946,1248,1142.72666151,1248,916.333148307,13.1396,916.333148307,13.1405877782,13.1406285761,58.1193290186,217.999,13.1396,0.0,1276.1234484,0.20971
99.5042710173,0.102796182066,-13.1872,163.127,1097.9660214,783.890518996,0.924459,1249,1140.60986753,1249,783.890518996,13.1349,783.890518996,13.1347941637,13.1348466149,21.4916701634,218.002,13.1349,0.0,1176.86396405,0.155872
108.093983303,0.111434774377,-13.1843,163.18,1223.6968616,808.672464321,0.923504,1250,1264.64116726,1250,808.672464321,13.1274,808.672464321,13.1278703037,13.1278830776,29.2084247469,218.017,13.1274,0.0,1339.23111693,0.193726
102.937373299,0.117400426235,-13.1734,163.218,1196.85426544,798.467310982,0.921139,1251,1247.09136803,1251,798.467310982,13.1167,798.467310982,13.1173956001,13.1174326427,23.1270573452,218.059,13.1167,0.0,1278.12112051,0.241686
97.0072488672,0.0972112983655,-13.1844,163.219,1130.65184257,863.930514711,0.922202,1252,1179.27856414,1252,863.930514711,13.1258,863.930514711,13.1257298094,13.1257501633,36.1751451259,218.087,13.1258,0.0,1246.90423841,0.115666
96.5560430309,0.118586155632,-13.1656,163.246,1035.18251695,812.024908645,0.93563,1253,1092.73018881,1253,812.024908645,13.1112,812.024908645,13.111238503,13.1113029615,35.7422963122,218.107,13.1112,0.0,1141.47512778,0.253071
96.0576756385,0.103233265015,-13.1652,163.256,1104.14489532,765.230826837,0.93357,1254,1162.6609023,1254,765.230826837,13.1101,765.230826837,13.1102486495,13.1102603374,41.8516072616,218.183,13.1101,0.0,1257.1099894,0.152557
105.434729395,0.107890383985,-13.1543,163.268,1121.19562986,869.501061748,0.935335,1255,1219.9016966,1255,869.501061748,13.1002,869.501061748,13.1004172715,13.1004581893,56.8403169904,218.21,13.1002,0.0,1309.41805138,0.199002
89.1550502025,0.108328255231,-13.1592,163.283,1080.97281669,855.424317717,0.944861,1256,1184.3130398,1256,855.424317717,13.1035,855.424317717,13.1039531216,13.1039819817,49.8059785672,218.267,13.1035,0.0,1254.76061412,0.185522
81.2138177046,0.106866554619,-13.1502,163.321,1038.54261996,854.659483285,0.952516,1257,1117.00051805,1257,854.659483285,13.0963,854.659483285,13.0961369712,13.0961620346,53.2807276618,218.348,13.0963,0.0,1218.08028039,0.176098
87.2199833239,0.11043286832,-13.1488,163.339,944.02450003,825.930004512,0.938007,1258,1041.69940744,1258,825.930004512,13.0924,825.930004512,13.0925370048,13.0925460753,45.8540877949,218.402,13.0924,0.0,1116.66290322,0.205248
97.7999390538,0.104685309529,-13.1467,163.382,1057.2765709,792.304915957,0.92482,1259,1106.46208157,1259,792.304915957,13.0907,792.304915957,13.0905200062,13.0905471845,38.4687733319,218.414,13.0907,0.0,1180.06301608,0.188374
110.522773051,0.10748822517,-13.1383,163.424,967.755645877,819.04845815,0.922104,1260,1302.86515244,1260,819.04845815,13.0803,819.04845815,13.0809731302,13.0809897977,128.317882771,218.472,13.0803,0.0,1441.32649329,0.196191
110.916568481,0.112165792638,-13.1441,163.458,1146.03490512,916.770909644,0.933261,1261,1244.33064569,1261,916.770909644,13.0857,916.770909644,13.0859641138,13.0860199211,45.0916707503,218.504,13.0857,0.0,1312.51826203,0.23365
97.9345633969,0.0995231725455,-13.1502,163.463,1059.17073275,810.715512329,0.93116,1262,1168.88429246,1262,810.715512329,13.092,810.715512329,13.0920567756,13.0920841964,63.2008811086,218.604,13.092,0.0,1240.8805651,0.146827
98.8583478397,0.102155607749,-13.1559,163.489,1032.68855452,787.308915088,0.917265,1263,1172.61892567,1263,787.308915088,13.095,787.308915088,13.0946725299,13.094680311,73.8269465808,218.659,13.095,0.0,1305.24809399,0.156739
104.293448222,0.111457342924,-13.1372,163.52,1165.29876206,816.398840713,0.926914,1264,1269.38975948,1264,816.398840713,13.0806,816.398840713,13.0814073195,13.0814493018,40.5588125981,218.702,13.0806,0.0,1313.56405591,0.191475
101.883082604,0.10183419248,-13.1413,163.518,1159.68931833,821.219332514,0.939451,1265,1202.13305374,1265,821.219332514,13.084,821.219332514,13.0842298765,13.0842580277,31.629106092,218.772,13.084,0.0,1255.52582856,0.148259
105.653640553,0.110755598797,-13.1352,163.559,1210.39749663,792.972316186,0.936046,1266,1271.37869062,1266,792.972316186,13.0825,792.972316186,13.0832750223,13.0833090879,32.0904369009,218.82,13.0825,0.0,1327.55954187,0.197362
104.210636941,0.102603611719,-13.1352,163.588,1129.49481131,820.789170393,0.933441,1267,1244.28299035,1267,820.789170393,13.0773,820.789170393,13.0774614474,13.0774723431,64.012933421,218.864,13.0773,0.0,1328.17352081,0.153177
100.970936752,0.107504731394,-13.1239,163.623,1094.3675238,827.660050775,0.948144,1268,1204.71296441,1268,827.660050775,13.0682,827.660050775,13.0685071771,13.0685258102,71.8000838627,218.924,13.0682,0.0,1333.33395153,0.18035
96.8500696081,0.104784969272,-13.1362,163.655,1138.51880088,836.141025827,0.955834,1269,1223.41004777,1269,836.141025827,13.0775,836.141025827,13.0775687851,13.0775913769,56.0260493974,218.986,13.0775,0.0,1315.0294787,0.164289
97.9268892807,0.107467232771,-13.136,163.723,1137.56303141,934.676768067,0.946384,1270,1220.085368,1270,934.676768067,13.0741,934.676768067,13.074220927,13.0742467386,62.4432804838,219.009,13.0741,0.0,1339.51879969,0.190987
98.2006709989,0.105540176758,-13.1372,163.758,1097.34701536,796.359213694,0.94697,1271,1235.44903245,1271,796.359213694,13.0777,796.359213694,13.0775714184,13.077604897,66.7669433955,219.021,13.0777,0.0,1359.84411357,0.184632
92.7979624583,0.0999521658125,-13.1485,163.738,1110.08962569,897.589627475,0.950068,1272,1159.90444781,1272,897.589627475,13.086,897.589627475,13.0865543422,13.0865687341,39.1234744083,219.017,13.086,0.0,1223.60277444,0.136529
93.2843659438,0.110052535578,-13.1431,163.754,1174.54048046,768.656461782,0.948167,1273,1233.73676273,1273,768.656461782,13.0858,768.656461782,13.085631949,13.0856720032,44.2854967435,219.049,13.0858,0.0,1292.47355661,0.228955
90.5012708183,0.105171061038,-13.1424,163.775,1124.85286407,892.260581436,0.941803,1274,1178.95158811,1274,892.260581436,13.0829,892.260581436,13.0831068137,13.0831183285,36.2432199061,219.094,13.0829,0.0,1230.98411549,0.195909
97.8891353995,0.102450917923,-13.1466,163.801,1150.28527526,777.125405124,0.933412,1275,1225.63405407,1275,777.125405124,13.089,777.125405124,13.0896164186,13.089637889,39.6145273898,219.164,13.089,0.0,1280.31422149,0.164991
93.9894218637,0.10873227669,-13.1394,163.835,916.850551817,827.520823296,0.949094,1276,1111.44265085,1276,827.520823296,13.0811,827.520823296,13.0806100077,13.0806194124,73.5302922129,219.23,13.0811,0.0,1188.90122128,0.214469
95.975008783,0.110090449705,-13.1347,163.864,1114.33647887,850.398739534,0.949456,1277,1184.98479152,1277,850.398739534,13.0744,850.398739534,13.07490995,13.0749627097,50.1941299525,219.266,13.0744,0.0,1253.46384247,0.216033
100.017832631,0.0970410526414,-13.1469,163.898,1134.55888472,706.343143652,0.949662,1278,1216.37582509,1278,706.343143652,13.0869,706.343143652,13.0871058794,13.0871138121,60.9788642374,219.309,13.0869,0.0,1337.82167396,0.126036
95.3079655611,0.104702255443,-13.1439,163.907,1058.34046178,827.005391767,0.951233,1279,1129.52403446,1279,827.005391767,13.0835,827.005391767,13.083636117,13.0836730128,40.283446197,219.418,13.0835,0.0,1182.58581697,0.178019
95.0142304804,0.112546405545,-13.1413,163.919,1071.20522388,800.310161011,0.950959,1280,1139.61419643,1280,800.310161011,13.0856,800.310161011,13.0859876503,13.0860348802,47.7617139244,219.47,13.0856,0.0,1236.64633322,0.214812
98.1494623354,0.105067929407,-13.1423,163.945,1029.34997916,745.501185587,0.928864,1281,1125.97153102,1281,745.501185587,13.0837,745.501185587,13.0837098044,13.0837213397,48.2116105981,219.473,13.0837,0.0,1182.30246187,0.165511
99.9507104491,0.101713140728,-13.1599,163.943,1204.71640715,774.299226399,0.934465,1282,1260.02465009,1282,774.299226399,13.0953,774.299226399,13.0956635857,13.0956788031,46.9457844023,219.522,13.0953,0.0,1345.45229056,0.159049
96.7817482853,0.107266889292,-13.1684,164.013,1139.85615809,747.986951934,0.941961,1283,1187.24338589,1283,747.986951934,13.1019,747.986951934,13.1022237344,13.1022427134,40.5464653254,219.583,13.1019,0.0,1287.13172613,0.190677
79.1270658159,0.109228694828,-13.1608,164.051,876.109133824,781.567061407,0.960001,1284,933.967006283,1284,781.567061407,13.1027,781.567061407,13.102891951,13.1029172593,40.3652438335,219.591,13.1027,0.0,994.329075058,0.201835
95.8625465316,0.115245376375,-13.1501,164.079,1037.63080857,778.067970909,0.926504,1285,1133.60981944,1285,778.067970909,13.0925,778.067970909,13.092840153,13.0929175623,50.3553086715,219.652,13.0925,0.0,1220.3566478,0.24479
104.614042981,0.106176460059,-13.1517,164.126,190.663633053,735.179171182,0.927032,1286,1119.47408682,1286,735.179171182,13.0946,735.179171182,13.0948346831,13.094868248,313.738133975,219.668,13.0946,0.0,1289.63775031,0.191687
96.3590844023,0.107327482604,-13.1573,164.156,1167.52493512,806.167954758,0.943248,1287,1241.30407,1287,806.167954758,13.0991,806.167954758,13.0996533718,13.0996807042,52.9631380351,219.714,13.0991,0.0,1330.61872643,0.198371
111.423294327,0.105121454912,-13.152,164.214,1256.2287972,890.434196367,0.925546,1288,1342.3616593,1288,890.434196367,13.0923,890.434196367,13.0916967869,13.0917131061,55.3733481275,219.753,13.0923,0.0,1439.41229657,0.190722
106.585043287,0.105518401004,-13.1553,164.22,1280.96887712,829.329551135,0.934912,1289,1372.82292803,1289,829.329551135,13.0992,829.329551135,13.1002775186,13.1003256227,55.2211298683,219.846,13.0992,0.0,1454.46775968,0.187002
96.6602523404,0.111947774784,-13.1413,164.27,1103.76349314,787.599251825,0.944601,1290,1227.87798345,1290,787.599251825,13.088,787.599251825,13.0880141547,13.0880809811,58.806261712,219.906,13.088,0.0,1312.37031559,0.240104
101.50583489,0.109688050702,-13.1384,164.29,1120.18359189,807.412444852,0.936583,1291,1237.46806996,1291,807.412444852,13.0847,807.412444852,13.0853866811,13.0854060168,82.5556599948,219.943,13.0847,0.0,1356.39094615,0.224129
97.8575544652,0.104273087868,-13.1465,164.307,1080.1372074,799.676022458,0.941293,1292,1195.49154648,1292,799.676022458,13.089,799.676022458,13.0891210003,13.0891343911,63.4772389279,219.963,13.089,0.0,1258.93796468,0.169099
85.60778182,0.0971342254532,-13.1487,164.331,1009.45484018,830.565050619,0.935889,1293,1086.5289813,1293,830.565050619,13.0886,830.565050619,13.0886311364,13.088646535,48.3179903391,219.959,13.0886,0.0,1179.40039609,0.134488
93.3278716354,0.108979668028,-13.1491,164.348,1093.97685842,796.679702017,0.909437,1294,1190.35388267,1294,796.679702017,13.0876,796.679702017,13.0882192678,13.088245905,43.1646746104,219.99,13.0876,0.0,1255.06754185,0.207669
87.8023936243,0.108365387194,-13.1621,164.393,1021.97220639,758.81994159,0.948855,1295,1133.20545264,1295,758.81994159,13.0989,758.81994159,13.0989395749,13.0989494221,65.0938741703,220.04,13.0989,0.0,1244.67811287,0.21246
92.1531513993,0.101616637607,-13.1618,164.39,1049.75529386,747.429582515,0.949638,1296,1107.32941918,1296,747.429582515,13.1009,747.429582515,13.1010599353,13.1010858942,41.7613204284,220.077,13.1009,0.0,1205.11749423,0.178917
98.7950084783,0.0979941973017,-13.1523,164.423,-204.01533745,723.967089812,0.955979,1297,976.577577828,1297,723.967089812,13.1025,723.967089812,13.1028187163,13.1028470808,460.558678805,220.105,13.1025,0.0,1280.16197615,0.146721
109.973419053,0.101561191596,-13.1535,164.452,1126.66755037,922.994266768,0.949207,1298,1233.14775777,1298,922.994266768,13.0985,922.994266768,13.0985591843,13.0985770548,70.4424106845,220.165,13.0985,0.0,1372.20952665,0.169249
98.7240975377,0.109215015883,-13.1415,164.493,1090.00084797,743.637414926,0.934976,1299,1146.36545561,1299,743.637414926,13.0839,743.637414926,13.084106575,13.0841379564,33.1234931008,220.131,13.0839,0.0,1193.25388637,0.248077
99.8155562995,0.0987558939393,-13.1515,164.533,1059.45514659,804.961898738,0.939945,1300,1107.46514057,1300,804.961898738,13.0921,804.961898738,13.0924004787,13.0924320517,33.6170807863,220.226,13.0921,0.0,1175.93251538,0.163139
96.9247294984,0.0994445782011,-13.1508,164.566,1060.45149474,875.276815966,0.940575,1301,1127.39730075,1301,875.276815966,13.0905,875.276815966,13.0906864552,13.0907273071,61.7681928998,220.279,13.0905,0.0,1233.08775416,0.151929
