AverageY,AverageDiscountedReturn,PolicyRegParamNorm,AverageEsReturn,AverageForwardProgress,AverageReturn,MaxReturn,AverageQ,StdEsReturn,AverageAbsQYDiff,AverageAbsY,Epoch,AverageAction,MinReturn,MinForwardProgress,AverageQLoss,StdReturn,MaxForwardProgress,StdForwardProgress,MinEsReturn,MaxEsReturn,AverageAbsQ,QFunRegParamNorm,AveragePolicySurr
0.243133093967,47.4066422343,17.4732,54.1794784491,0.368704881313,58.759713553,70.0931889196,0.243102,16.0357261778,0.0148097507788,0.243148926346,28,0.674707,13.2276750305,-0.00271325362447,0.000891855,5.53060311813,0.514931839452,0.0730635909974,10.9992239638,70.0182909856,0.243402,23.8274,-0.256478
0.248559726753,49.3839158531,17.6179,56.8635928113,0.417178937094,61.0878489162,73.9338599655,0.248522,11.2080772765,0.0146744749956,0.248572325958,29,0.739726,40.5544945034,0.162885328306,0.00089588,4.09313340062,0.516558932879,0.0525588434917,25.6424162665,71.0807309001,0.248866,24.2825,-0.262502
0.255506537341,50.5914012264,17.7802,56.085813809,0.438121263727,62.6579995871,71.407622615,0.255458,14.2420643117,0.0149371187217,0.255524974254,30,0.743073,33.9732444348,0.138912016416,0.000953816,4.15836447639,0.523454807976,0.0416187588385,3.77107458846,68.4455762527,0.255825,24.7722,-0.269827
0.26180080899,50.6926954497,17.9088,60.3199176844,0.436160213865,62.8713226292,77.5566299832,0.261797,11.4251606687,0.0149389636214,0.261824281258,31,0.729651,53.8644695104,0.265390243582,0.000961242,4.01120406422,0.538384829912,0.0341824953276,5.46288586594,71.0174884237,0.262227,25.2099,-0.276817
0.269152135625,50.6766747788,18.0185,57.522383869,0.439554531043,62.8817145738,71.2665501078,0.269103,11.971544072,0.0150226952599,0.269187767929,32,0.73462,20.2603493684,0.0351762720795,0.0009946,3.87291959103,0.527884232389,0.0371816721893,20.7787962618,70.6624128755,0.269559,25.6469,-0.284734
0.276271208259,49.8811585865,18.1389,60.8137113266,0.434460100883,61.585259603,67.8379438472,0.276219,10.2198113786,0.0154709598535,0.276320175603,33,0.767821,54.792322575,0.333864692307,0.00106786,2.2572230729,0.534277071244,0.0260944716534,11.9735042194,69.1152420588,0.276763,26.1118,-0.292103
0.284477945216,48.3557649674,18.2241,58.473872103,0.411268798617,59.4336276675,67.2370469925,0.284435,11.2475698104,0.014906661425,0.28454038899,34,0.752335,49.1643351617,0.260442976129,0.00100764,3.384483618,0.496309461644,0.047391826332,2.89276018736,65.8673670326,0.284988,26.48,-0.300379
0.291588445668,49.586282365,18.3105,59.659412569,0.436064969932,61.1236728863,69.0369583401,0.291559,7.04095231677,0.0155776755189,0.291652655581,35,0.77951,52.6550828593,0.352330058812,0.00106995,2.7994857939,0.494870498642,0.0287303637843,24.9177906556,65.0827367603,0.292114,26.8927,-0.307876
0.298872804322,49.6042638413,18.4066,58.7402678077,0.434572201894,61.1878680157,68.0446464346,0.298826,8.36753518806,0.0155415512754,0.298937912521,36,0.804066,52.5454587979,0.340154171879,0.00107622,2.49135634732,0.492911068423,0.0246204737808,18.3559592371,66.5985137683,0.299408,27.3435,-0.316192
0.307240705745,49.295930738,18.5027,60.2704363698,0.430789930243,60.7165561323,67.50761985,0.307148,4.53427416128,0.015728033817,0.307341176185,37,0.818829,49.9952361182,0.276910519433,0.00108591,2.74750946826,0.526062303205,0.0298625969593,41.6048085909,69.9066713207,0.307726,27.7242,-0.324834
0.315446420737,49.5346468291,18.6089,59.8505250312,0.431023509046,61.1078457004,69.2380684186,0.315427,8.51514699623,0.0161537986938,0.315556802031,38,0.801849,50.9070257091,0.253928713627,0.00116265,2.92638502025,0.517028607861,0.0303390452738,19.5662819559,66.5236678113,0.315977,28.0724,-0.333578
0.323020948978,50.103373965,18.6898,61.7889121657,0.435458949101,61.9826242675,69.7597493841,0.322935,2.23907621893,0.0160517213584,0.323116114317,39,0.793163,48.1415862981,0.259619235822,0.00115364,3.39438785047,0.525526482386,0.0394213350678,57.9256276962,66.5484681013,0.323521,28.3786,-0.341348
0.330822325374,50.3856447091,18.8086,61.9395436217,0.442454918116,62.3354530728,70.3481946426,0.330762,6.93787702806,0.0163340227427,0.330879743708,40,0.805208,51.3831403608,0.338353291407,0.00114199,2.82358102504,0.520723449216,0.0288236704042,31.5979362839,73.388522427,0.331325,28.7354,-0.349868
0.340476609079,50.9674314663,18.9122,60.4038809068,0.45021276528,63.1725845166,75.2566728442,0.340446,11.4191415267,0.0165589517014,0.340533217836,41,0.802086,48.6837967568,0.237472706598,0.00122275,3.4076257053,0.589789048632,0.0420736658986,6.68690473608,68.0712640012,0.341012,29.0868,-0.35924
0.348681198766,50.8816132451,18.9666,61.6326304987,0.44368050256,63.3397166966,77.8143547284,0.348617,9.73468036904,0.0169389884945,0.348724223225,42,0.800927,6.63370245137,-0.0284348079075,0.0012714,7.30629939678,0.610276996031,0.0724269593055,18.1629264681,75.3716194287,0.349149,29.4492,-0.367246
0.35522415797,52.3688232298,19.0196,60.6384167118,0.470310205064,65.4807099146,84.0950057469,0.355206,11.7774476625,0.016608689599,0.355270637921,43,0.791398,36.8998887746,0.177273856373,0.00119919,6.04317477719,0.711133489942,0.0662480311281,4.98437260315,70.5150130021,0.355804,29.7976,-0.37415
0.363054796258,52.6155804717,19.0625,63.223334446,0.472986407061,65.843142135,87.2720533198,0.362997,11.4514441688,0.0172279908602,0.363078447135,44,0.781515,50.9171665731,0.203369910468,0.00131496,5.60788714968,0.68016311035,0.0609157257162,14.3918444218,76.6080898867,0.363498,30.1128,-0.381271
0.369141672931,52.6251811452,19.0915,67.0821380068,0.468607970145,65.8390421675,79.8026585943,0.369108,6.79371063246,0.0174897764014,0.369178038277,45,0.776755,55.4714547831,0.364297217148,0.00131818,4.37393681035,0.629706793636,0.0489569297858,52.4398751529,81.9402226142,0.36967,30.4378,-0.38779
0.375903508449,27.066558632,19.1224,44.4733009733,0.133143118715,30.8647098634,71.777483368,0.375874,17.0089035858,0.0185415226838,0.375963204839,46,0.657996,7.45755438468,-0.0174476275351,0.00142894,9.08001443523,0.517288506563,0.0790788497755,21.1114521971,69.7944958855,0.376438,30.7895,-0.399431
0.383211961242,44.9421964467,19.159,32.3931551863,0.353390486039,55.5781620432,84.3481755662,0.383185,13.2889641067,0.0190521975314,0.383296733171,47,0.643838,14.9738979908,0.0186717810712,0.00148166,17.5309422444,0.660266215894,0.157052985809,20.5282923024,70.1478761201,0.383785,31.1544,-0.408162
0.39033495712,53.3688810319,19.2055,52.7329676373,0.470315355621,67.3863658947,102.392329121,0.390276,18.246313752,0.0198003889625,0.390394148905,48,0.692501,32.2581085914,0.157831956532,0.00162341,10.0685516951,0.940396289624,0.110617447555,8.80557856922,83.363796202,0.390804,31.4888,-0.414518
