AverageReturn,AverageDiscountedReturn,MaxEsReturn,AverageAbsQ,StdEsReturn,MinReturn,PolicyRegParamNorm,AverageAbsQYDiff,AverageQLoss,QFunRegParamNorm,AverageAbsY,Iteration,MinEsReturn,StdReturn,AveragePolicySurr,AverageAction,Epoch,AverageY,MaxReturn,AverageEsReturn,AverageQ
93.374177302,46.9172345098,96.2286086459,6.79133,2.36357806726,93.2250468146,33.4754,0.0815938855144,0.0461083,48.6198,6.79221618544,102,89.5315020431,0.0580153670979,-6.83067,0.996315,102,6.79221234272,93.5001354408,92.5042564986,6.79133
93.4208274185,47.1290781842,98.7946826698,6.79671,2.38873507855,93.3004882603,33.4821,0.0664558425423,0.0239712,48.6582,6.7972758591,103,90.0163672071,0.0881484486795,-6.83483,0.994564,103,6.79727443413,93.5697245139,93.7335332833,6.79671
93.3559316477,46.8867989015,94.6887773251,6.79143,1.72256970376,93.2017964855,33.5217,0.0850626516958,0.0462849,48.6806,6.79210680003,104,90.2292572127,0.0774661214433,-6.82648,0.998561,104,6.79210129211,93.4987875439,92.9685386191,6.79143
93.0780448222,45.1568356066,94.8398829109,6.78913,1.75030147881,92.7045111841,33.603,0.0684267818136,0.0356344,48.692,6.78948332585,105,90.0802572474,0.125301311415,-6.81938,0.993681,105,6.78948005185,93.2991255677,92.6237210757,6.78913
92.625744133,43.455652597,94.4034640375,6.7748,1.57297030397,87.4368778632,33.5983,0.0754170214414,0.042444,48.7306,6.77505120955,106,88.5992692333,1.70724821198,-6.80315,0.995525,106,6.77504772896,93.3617951293,91.119004708,6.7748
92.1109017562,41.3373121533,95.9324512614,6.74904,2.23338620498,87.5600964213,33.652,0.0687276674854,0.0335335,48.7605,6.74921705576,107,89.4046288818,2.29061653105,-6.7726,0.996832,107,6.7492136497,93.3999714174,92.8171006982,6.74904
93.3409413587,46.7577140065,94.7916549049,6.73756,1.95690825043,93.2210489944,33.7665,0.0594159231627,0.0197754,48.819,6.73782442069,108,89.4533406364,0.0565766890106,-6.75922,0.997263,108,6.73782324263,93.4995352078,92.0206692748,6.73756
93.1560260943,45.7723898924,97.5656308888,6.73673,2.15178621637,93.01479275,33.9447,0.0733139251839,0.0360106,48.8562,6.73693153926,109,88.7590645199,0.0593661540947,-6.75767,0.99912,109,6.73692718019,93.2000095723,93.5789646385,6.73673
93.185150168,45.8976996622,95.7968324686,6.72751,2.09066253631,93.102658735,34.1259,0.0697755283416,0.0335503,48.8843,6.72753222095,110,89.590445306,0.0570099653827,-6.75503,0.997991,110,6.72752828017,93.3004057318,93.2812805906,6.72751
93.0733289582,45.2315000515,96.9608688008,6.71107,2.89440184382,92.9003712365,34.194,0.06255803286,0.0298193,48.9203,6.71134781225,111,86.3905852651,0.0800195063651,-6.74324,0.996743,111,6.71134465521,93.1995141604,93.2029152715,6.71107
