QFunRegParamNorm,AverageAction,MaxEsReturn,AverageEsReturn,PolicyRegParamNorm,Epoch,AverageAbsQYDiff,AverageReturn,MinReturn,AverageAbsY,MinEsReturn,AverageQ,AveragePolicySurr,Iteration,AverageDiscountedReturn,StdEsReturn,AverageY,MaxReturn,AverageAbsQ,StdReturn,AverageQLoss
249.35,0.999621,900.723591601,463.00998417,266.816,1238,0.547451169949,949.002617345,197.522256101,20.9827997111,208.00426581,20.9664,-21.16,1238,189.647577675,233.362749575,20.9671886844,2542.29564816,20.9864,621.430964691,1.65819
249.432,0.999506,980.678851596,217.841676177,266.893,1239,0.547131020124,1005.88474093,110.726499815,20.9533643907,5.55409479481,20.9366,-21.1232,1239,198.027470078,282.234353466,20.9371172143,2885.11359449,20.9576,739.511728268,1.64743
249.501,0.999586,1292.50574861,314.933874797,266.895,1240,0.551013237043,1190.19063409,700.567308041,20.9545951959,0.80268974172,20.9368,-21.1146,1240,188.526243775,431.969651119,20.9376638497,2118.83786686,20.9604,460.784527523,1.63945
249.536,0.999654,713.137818164,386.71489425,266.966,1241,0.555512239426,1181.02451808,547.02719611,21.0340567803,54.1068904767,21.0149,-21.2012,1241,174.554955689,225.316407288,21.0180368908,1922.74499369,21.0372,407.194701318,1.68134
249.582,0.999642,304.960720303,98.8328292879,267.048,1242,0.536790101472,1090.38790604,305.669025042,21.0431787682,10.8688475794,21.0264,-21.2079,1242,211.145092988,89.8301442969,21.0262751814,2043.83485442,21.048,423.512814395,1.52755
249.65,0.999669,803.670285601,236.104953062,267.298,1243,0.554296269055,659.041207753,27.2671222044,20.9957823852,-3.96786396117,20.9798,-21.1773,1243,74.6194542516,261.281698642,20.9802918799,2573.59064492,21.0003,960.410514986,1.67822
249.729,0.99956,1251.95066079,286.135839333,267.319,1244,0.541353841612,1242.00416745,148.887519561,21.0136558603,14.4578070383,20.9934,-21.1879,1244,211.773529572,403.454101342,20.9957723692,2606.20447592,21.0161,634.846644357,1.53612
249.775,0.999406,672.656443643,281.618579516,267.412,1245,0.538789393474,2212.21629266,1394.4244158,21.0355414849,13.0250549791,21.0177,-21.2162,1245,215.926777516,238.776826736,21.0189943503,2478.96579701,21.0386,277.879100591,1.36898
249.851,0.999432,757.951333566,284.996915785,267.461,1246,0.550799444441,1949.78307616,1328.0090237,20.9708305053,22.0710614732,20.9523,-21.1504,1246,198.427866432,239.113129853,20.9533966719,2226.23031737,20.9768,225.115617318,1.63187
249.904,0.999423,884.918771032,560.353297775,267.527,1247,0.557459395955,1968.55429431,806.054516087,21.028072718,70.4500780833,21.0093,-21.21,1247,207.242094844,352.460154481,21.0103389583,2460.26534691,21.0323,514.199030642,1.7067
249.937,0.999558,1234.7354464,611.542317615,267.566,1248,0.550563065893,1843.31386428,275.739370369,21.0489814958,58.3857769979,21.0292,-21.2186,1248,188.24381582,433.366539143,21.0311043001,2368.75071049,21.0515,735.484017226,1.53306
249.984,0.999613,541.041921993,428.636678812,267.614,1249,0.549588203671,1471.28671823,841.8512469,21.0506387191,301.064100445,21.0354,-21.2346,1249,190.101765039,76.3912939174,21.0356189107,2383.16096247,21.0556,501.513571713,1.55796
250.044,0.999528,855.74076009,294.13785312,267.728,1250,0.541739576481,1088.06360646,243.86564061,21.0473661827,41.9320132416,21.0307,-21.2402,1250,194.821276884,286.573924932,21.0335008894,2802.61006941,21.05,582.079873227,1.44078
250.16,0.999395,787.077804983,468.888056212,267.778,1251,0.547222238599,870.17569952,369.008110417,21.0557704615,170.523725288,21.0388,-21.2324,1251,222.146928307,205.726186926,21.040752926,2154.45689672,21.0584,346.694984139,1.62967
250.249,0.999752,859.709861059,339.529996384,267.874,1252,0.545477844198,548.927755919,207.131881019,21.0784922968,20.2268491193,21.0626,-21.256,1252,186.18388832,251.62292428,21.0648269604,1598.27171272,21.0798,368.058083762,1.55896
250.339,0.999509,719.612878566,449.863192846,267.922,1253,0.547082372704,736.617068904,420.180042785,21.0897684403,123.959263413,21.0749,-21.2753,1253,214.625179078,228.326550414,21.0739798252,1438.90451393,21.0954,244.906809139,1.58049
250.413,0.999399,935.752493551,376.148079912,267.958,1254,0.556574097822,1393.32476894,341.149284526,21.0791804197,14.3204581909,21.0635,-21.2797,1254,171.54672031,283.288076704,21.066045989,2840.66087257,21.0802,804.302510974,1.6408
250.494,0.99943,653.422874526,387.59886234,268.049,1255,0.535109453062,1796.88386512,997.187462068,21.1104534523,13.888558991,21.0941,-21.2896,1255,187.972139557,252.004329663,21.0972382934,2708.42281298,21.1113,491.716018535,1.39796
250.54,0.99943,1478.20199747,527.616008879,268.17,1256,0.538276326801,1676.02201003,279.371009757,21.0953553113,29.4151094156,21.078,-21.2759,1256,195.952633833,582.73763574,21.0806454446,2444.22370217,21.0963,697.381826543,1.55433
250.591,0.999619,865.398709716,473.532321584,268.22,1257,0.546002996458,788.571825517,179.286726986,21.149467962,34.2650675756,21.135,-21.3362,1257,176.868595479,271.698954224,21.1349656106,2705.56535944,21.1545,659.045073674,1.53926
250.648,0.999461,783.674331944,267.264572289,268.298,1258,0.550743928358,1294.4325445,255.812229897,21.1455950034,16.427586668,21.1304,-21.3302,1258,206.808235266,221.687969772,21.1322375215,2902.13601177,21.1509,864.297760633,1.61566
250.68,0.999618,934.585548601,458.511064083,268.395,1259,0.533116204707,1063.97721841,91.3586484455,21.1064090924,2.87477445422,21.0904,-21.2826,1259,177.734664784,320.163953612,21.0914061516,2915.76311487,21.1106,851.817134258,1.4631
250.72,0.999478,607.10886648,172.095903501,268.447,1260,0.553471100746,1472.33557953,155.732533803,21.2114804759,9.94799354675,21.1979,-21.3892,1260,221.231962451,166.63158207,21.199302768,2834.4574776,21.2151,769.622300847,1.59253
250.804,0.999361,609.449407077,214.597576338,268.578,1261,0.560268305781,1863.27435135,742.607225404,21.213319528,53.0973326942,21.199,-21.4069,1261,221.476344765,175.28522158,21.2013058283,2566.17167612,21.2152,642.201663923,1.69139
250.842,0.999326,789.614096337,446.139054918,268.698,1262,0.553602054246,2109.65787573,1204.36783443,21.177219637,37.9014149691,21.165,-21.3669,1262,209.270642732,296.251376703,21.1674748686,2325.13069648,21.1795,298.349104773,1.66522
250.888,0.999393,787.662808014,454.677347032,268.767,1263,0.529130144839,1345.95213997,429.786787966,21.1939175318,215.870675237,21.1843,-21.379,1263,206.183822296,217.433686349,21.1856455858,2303.40582578,21.1979,546.385443589,1.45276
250.947,0.999466,743.397069037,389.803364567,268.808,1264,0.538938575609,1233.64527297,431.773909339,21.1772381605,5.54244609651,21.1669,-21.376,1264,210.525048909,248.827429991,21.1673582424,2830.2789596,21.1811,769.881890228,1.63236
251.033,0.999528,885.287456017,631.307120364,268.921,1265,0.544483688349,1484.31613663,462.645564376,21.2018419288,438.827873382,21.1891,-21.374,1265,225.152889283,167.386873668,21.1901228229,2735.07944729,21.2061,687.987881639,1.48091
251.095,0.999319,1162.28800447,564.890249222,268.99,1266,0.535647262302,984.742240985,62.718110358,21.190093347,293.308864036,21.1787,-21.3577,1266,178.398466793,350.210524807,21.1798612053,2160.75260274,21.1923,676.106270165,1.59497
251.162,0.999157,678.06891673,495.355164736,269.175,1267,0.54420995947,351.179169457,43.9591027482,21.1948319906,345.130839048,21.1832,-21.3598,1267,88.0119613631,124.250557303,21.1843782227,2077.15130908,21.1979,567.905114664,1.58308
251.201,0.999405,943.755353567,486.646422255,269.213,1268,0.528323763317,58.1732403556,46.0373153395,21.1601936687,51.595760027,21.1445,-21.3085,1268,44.1456997958,360.683097862,21.1470637576,564.267886219,21.1613,33.760465234,1.46158
251.27,0.999307,635.877752139,168.885225002,269.269,1269,0.550021772781,1444.64098787,712.749532725,21.1399280565,9.33737091997,21.1304,-21.3128,1269,197.039262904,219.478212688,21.1310486486,2538.29391037,21.1439,520.241365157,1.59918
251.34,0.999324,923.971662128,588.062230907,269.301,1270,0.52726641513,1681.81805667,169.501246378,21.1688313271,334.753056656,21.1595,-21.3544,1270,208.917296338,232.839268449,21.1600416439,2450.31636043,21.1725,608.511056714,1.42221
251.397,0.999678,929.098110282,611.603293604,269.397,1271,0.541956276492,1359.2892521,488.31083813,21.1423806565,299.037172937,21.1338,-21.341,1271,224.077215147,304.796728448,21.1356132752,3086.09355554,21.1465,604.637425306,1.6356
251.467,0.999531,552.711939142,365.062118825,269.41,1272,0.531741316598,1565.14909467,455.008380708,21.183881633,87.5463736793,21.1734,-21.3573,1272,199.787326431,173.59576503,21.1750906852,2737.94280899,21.1869,744.533307295,1.58423
251.538,0.999431,549.391117875,449.356949076,269.455,1273,0.532258522078,1626.68440545,688.474460287,21.1070886169,331.759807298,21.0987,-21.2812,1273,184.155138629,78.0869118608,21.0989487804,2528.140728,21.112,524.6531446,1.51886
251.631,0.99942,577.929397178,250.747734871,269.57,1274,0.523895003492,2295.20586148,2018.07953069,21.2356931813,58.4857208441,21.2302,-21.4175,1274,198.627630768,181.602892556,21.2313866313,2439.15583248,21.2422,105.153077441,1.50107
251.678,0.999543,975.716037676,846.46040103,269.695,1275,0.51666456333,2349.2650136,1269.21328244,21.2107682521,775.534684075,21.2055,-21.388,1275,202.057754365,91.5420785966,21.2053025262,2590.07927957,21.2148,349.69326401,1.48211
251.778,0.999604,933.562780539,635.151351808,269.825,1276,0.539522734844,2093.29471926,2017.26292325,21.0528154398,272.207709436,21.0457,-21.2274,1276,199.136581866,251.904350906,21.0472572158,2155.05984026,21.0561,44.4502340752,1.65349
251.864,0.999453,408.853435716,359.963229247,269.909,1277,0.504732734629,1315.56818647,165.044218703,21.1579881554,311.073022777,21.1489,-21.3238,1277,168.191740181,48.8902064692,21.1510123854,2268.32983304,21.1576,888.320375609,1.38795
251.944,0.999484,1718.50501323,515.152042648,270.001,1278,0.535700765053,1805.46958636,749.468931926,21.109856857,19.320589564,21.1021,-21.3049,1278,219.2905751,655.882663433,21.1043840033,2408.61051457,21.1138,492.96768527,1.76242
251.998,0.999541,1169.63089935,434.082927649,270.126,1279,0.526213158162,1328.8435548,705.716711158,21.1591218305,1.62523699436,21.1522,-21.3271,1279,191.761791153,367.549875404,21.1531626663,2247.16189852,21.1646,515.334451216,1.58303
252.074,0.999502,688.380064255,176.607660631,270.189,1280,0.53289637261,657.756730046,17.600029018,21.1070168915,1.14281462681,21.0969,-21.2557,1280,118.638408869,234.005804874,21.0983158303,2415.09435046,21.1103,679.355649448,1.60953
252.136,0.999326,664.630105833,144.640703291,270.235,1281,0.538041552245,1440.61929297,657.611438008,21.0803054595,7.12956013262,21.0711,-21.2378,1281,207.398566336,188.845756468,21.0717239666,2375.57883711,21.0837,549.917347902,1.59984
252.222,0.999476,1457.24291509,1022.43444679,270.292,1282,0.532436398407,1342.04620945,505.06094476,21.1055182983,718.055006862,21.0967,-21.2771,1282,205.140715371,315.550830032,21.0974638143,2592.61547346,21.1089,549.964795997,1.54431
252.302,0.999267,1328.83571069,369.891928174,270.387,1283,0.534963400426,1917.75846269,677.203770019,21.060973215,3.90252302913,21.052,-21.2322,1283,209.807286331,463.010564654,21.0529458172,2496.77109083,21.0653,686.034696465,1.59439
252.366,0.999298,735.395506633,481.996032218,270.439,1284,0.516256788135,1272.26141789,297.270081168,21.130861046,228.596557804,21.1221,-21.2927,1284,191.473065882,253.399474415,21.1227066841,2235.81842208,21.1359,700.521930572,1.41594
252.425,0.999132,1873.48155896,1873.48155896,270.515,1285,0.519818803828,1558.8638559,550.849191782,21.0726333266,1873.48155896,21.065,-21.2248,1285,199.945661678,0.0,21.0655515516,1825.33328883,21.0778,325.439324095,1.39835
252.488,0.999222,2304.81723224,885.547630842,270.571,1286,0.507504796566,813.493784074,152.715804161,21.0891972401,32.2158477836,21.0791,-21.2383,1286,147.52091834,766.614703317,21.0804689904,2246.14736287,21.0927,781.075613413,1.30375
252.558,0.999417,753.889847164,300.494819754,270.654,1287,0.523661133636,1038.79044004,148.638932475,20.9824409321,38.9743865639,20.9727,-21.1435,1287,170.707308556,243.057222053,20.973688628,2477.44743182,20.9866,729.931254635,1.46986
252.61,0.999571,618.218766603,349.936409465,270.722,1288,0.530059845935,1341.65850432,224.347710516,21.0473850258,113.4675794,21.0378,-21.1953,1288,207.136347059,195.523303824,21.0380852387,2585.89466563,21.0512,709.727285762,1.6737
252.693,0.999359,527.835629222,361.797953338,270.758,1289,0.530354390285,1554.95183627,738.3943867,20.9646175773,174.523347856,20.9523,-21.1176,1289,197.285955958,135.025849377,20.9524876605,2472.92222066,20.9706,600.202590734,1.63387
252.754,0.999283,681.961934124,281.921717428,270.822,1290,0.515726870605,432.74659363,42.1453822797,21.0433724568,24.7910916913,21.0311,-21.1917,1290,124.158250435,228.906096222,21.0332297602,2390.17902926,21.0447,511.927452849,1.49179
252.819,0.998804,735.190471594,99.4242858379,270.891,1291,0.52469057031,95.354536321,53.694246197,20.9955900833,5.13257036024,20.9823,-21.143,1291,62.6819002256,189.408494392,20.9831282023,224.199779133,20.9967,44.3753912147,1.50146
252.913,0.999114,985.983108156,299.364946437,270.977,1292,0.523736781425,413.200578267,150.064158192,20.9687483913,23.27601175,20.9577,-21.1334,1292,125.738745485,354.496404908,20.958028221,2746.8104406,20.9716,532.338210813,1.54125
252.962,0.999513,695.908320488,414.345008063,271.082,1293,0.526811597898,1967.09597416,464.696322047,20.8901914327,150.518502834,20.8764,-21.0538,1293,202.383121076,201.095869063,20.8780183067,2427.18404595,20.8928,609.726492059,1.48305
253.026,0.999355,1236.99328853,304.850881714,271.089,1294,0.529765146049,1986.14943689,946.580235521,20.9563290221,23.9117918668,20.9424,-21.106,1294,202.519582805,359.052221649,20.9435397083,2300.70939125,20.9599,457.743850176,1.56579
253.117,0.999363,1040.18615987,199.038903603,271.186,1295,0.525797091348,33.6600952719,18.7483430002,20.9304002257,9.24911185667,20.9166,-21.0795,1295,26.893521635,325.403608606,20.9174454191,83.1422171228,20.9339,7.34751023782,1.53811
253.223,0.999052,1210.78926659,312.74799755,271.316,1296,0.531015440002,1101.84245095,90.3785584458,20.9691667107,0.666930443451,20.9541,-21.1193,1296,143.628737298,421.209513156,20.953865674,2147.27771585,20.9734,930.704607685,1.63894
253.274,0.999324,890.887844323,288.070249319,271.37,1297,0.529049519129,1451.41080583,454.427940997,20.9202305981,21.0780786533,20.9056,-21.0781,1297,222.498315099,294.640780261,20.9060210128,2435.3300059,20.9259,722.921480589,1.46658
253.349,0.999294,448.845174651,259.133188947,271.445,1298,0.532867636072,879.483692224,117.403041643,20.8802395799,34.1023125723,20.8648,-21.0309,1298,178.609944382,168.309057095,20.8664470806,2017.07345853,20.8828,476.033279766,1.4753
253.384,0.999286,623.094919765,287.754637142,271.498,1299,0.528883991807,1338.73151196,596.031607486,20.9563549344,45.5889180149,20.9399,-21.1167,1299,199.044670629,204.004379827,20.9407291703,2296.51524755,20.96,555.780005088,1.57769
253.468,0.999292,560.219700201,336.440943892,271.565,1300,0.512383314754,708.465694869,46.6255471424,20.9911689633,54.6262619993,20.9779,-21.1467,1300,119.539090631,220.525417748,20.9784436044,2321.16172984,20.9962,816.016995333,1.36256
253.537,0.999355,537.869374051,143.346292215,271.642,1301,0.54217668506,366.266328071,37.3999320377,20.9841954645,28.5356388104,20.9686,-21.1335,1301,98.1332279514,162.448916409,20.9715267532,2395.45766107,20.9865,571.903063809,1.6861
253.617,0.999315,217.480298309,68.2910246791,271.615,1302,0.545182555621,444.505187857,58.9279272096,20.8381515132,18.6508028044,20.8175,-20.972,1302,114.609134507,50.9685015545,20.8174598758,2325.45661513,20.8449,542.106790572,1.63951
253.692,0.999324,907.337455865,268.71462575,271.665,1303,0.513774160904,897.936408368,53.3680166764,20.9717158308,20.5919648284,20.9543,-21.1078,1303,188.285643836,318.199168949,20.9549047946,1532.16995694,20.9768,335.043825609,1.3227
253.774,0.999244,1247.58034786,340.297186435,271.746,1304,0.530412434212,659.85514335,52.7114031892,20.8941815657,53.1381218515,20.876,-21.0263,1304,161.862155717,423.556090393,20.8763806094,1860.6847254,20.8984,380.675374278,1.48751
253.819,0.999206,648.05045567,214.039456801,271.777,1305,0.528863625185,602.867008956,100.080004785,20.9320112429,52.0521935432,20.9126,-21.0766,1305,185.783795083,177.048450413,20.9144694541,1364.00960158,20.9332,271.44803233,1.49631
253.848,0.999306,467.485809828,380.367747477,271.823,1306,0.539997230941,904.353207559,354.016007348,20.8438883966,208.176322053,20.8316,-20.9943,1306,186.441889019,103.051205275,20.8317916398,2571.33476207,20.8487,581.519717374,1.5881
253.917,0.999199,897.60512802,614.439719127,271.948,1307,0.53097962973,874.993437772,293.977591225,20.9202222497,189.388241548,20.9063,-21.0674,1307,204.511196316,267.978180223,20.9078054264,2529.61505929,20.9228,545.811967647,1.48853
253.956,0.999475,643.457090656,219.776901335,272.024,1308,0.534628131911,585.257657575,66.1871173667,20.8803098722,33.95422715,20.8653,-21.0322,1308,139.601002797,215.633639137,20.8662285638,1622.45544409,20.8834,441.235838252,1.59829
254.035,0.999478,502.493707284,99.1334646899,272.062,1309,0.542405335259,17.733201092,14.3204787491,20.8252341292,1.93664716366,20.8116,-20.9806,1309,14.9822467716,132.772565153,20.8142654217,41.1370926482,20.8295,2.69595081296,1.68522
254.094,0.999426,632.680085543,251.580425922,272.143,1310,0.521410716191,1388.64714977,476.62366434,20.8772074144,33.6764815404,20.8667,-21.0403,1310,182.840930023,219.420192458,20.8667469939,2477.85349131,20.8819,737.156188003,1.27482
254.127,0.999158,820.844877373,531.750047599,272.281,1311,0.521944153429,1047.6060243,370.234596895,20.8973771097,247.656702312,20.8856,-21.0554,1311,182.71527361,220.508674557,20.8872243577,2153.78412054,20.8999,488.687413363,1.54296
254.22,0.999292,632.931804698,514.995679797,272.342,1312,0.527736136018,119.330505163,52.5934101205,20.8317288262,421.326378895,20.8179,-20.9908,1312,64.2361576935,82.6538109525,20.8190362778,1794.06595479,20.8391,197.056950849,1.58877
254.299,0.999225,752.100074087,465.95046248,272.417,1313,0.514988417272,688.556787979,96.1481547867,20.9029010717,83.0979446716,20.8945,-21.0675,1313,136.135337464,229.867490069,20.894565252,2121.00572079,20.908,618.976992081,1.37289
254.318,0.999525,1039.81181588,395.28236343,272.43,1314,0.534525028627,765.607059181,277.820150287,20.8869662101,31.9091430186,20.8762,-21.0586,1314,172.585550553,376.554646648,20.8782128167,1700.56803038,20.8889,377.026282412,1.59057
254.38,0.999507,528.492566921,316.832368677,272.534,1315,0.531709697646,879.889710568,222.779823847,20.8663898541,162.825009378,20.8561,-21.0433,1315,165.11654283,134.54859451,20.8575145176,2648.46092228,20.8694,691.89957616,1.46967
254.457,0.999296,1033.12254803,704.205411973,272.612,1316,0.532654602673,964.854127244,241.590299383,20.9595363113,336.926038906,20.951,-21.1433,1316,168.402294118,272.955559206,20.9508968196,2447.1505725,20.9652,597.293442201,1.49904
254.527,0.999497,1096.49063501,443.265204978,272.687,1317,0.519524322945,938.056232715,328.486754808,20.9882664246,136.381254194,20.9768,-21.165,1317,193.115471731,339.018506978,20.9774593189,2212.02896209,20.993,501.416432147,1.41495
254.589,0.999496,672.35887019,305.09093314,272.885,1318,0.532715918118,1249.55742893,366.921700833,20.9676426183,47.7909628674,20.9548,-21.1322,1318,176.443580739,186.659523644,20.9562408779,2088.90398173,20.9708,551.062822657,1.56671
254.655,0.999164,807.606976085,265.720304412,272.947,1319,0.526769426009,1869.04343672,678.782216943,20.9989832901,15.5233087532,20.9926,-21.1711,1319,196.45462462,251.124875019,20.993756273,2445.71844222,21.0025,492.115179797,1.45499
254.704,0.999246,820.313389301,540.904123464,272.985,1320,0.520807258695,1544.01543036,641.388418946,20.9865314427,120.902823384,20.9738,-21.1582,1320,194.605236084,258.686250575,20.9755740667,2552.30313603,20.9889,614.901525619,1.47881
254.776,0.999199,713.405188387,369.876287362,273.035,1321,0.536720276722,826.622736155,117.864891288,20.9970660369,91.5882135186,20.9839,-21.1663,1321,148.512319006,230.338513553,20.9862772302,2387.75662765,20.9995,743.604309011,1.48513
254.833,0.999464,593.693793768,268.241731403,273.116,1322,0.531735590764,505.348511419,189.717020075,21.0899325948,6.53636865786,21.0821,-21.2763,1322,148.606735234,207.551062542,21.0822230198,2438.64496916,21.0944,448.303476053,1.5596
254.921,0.999306,702.502402471,177.959130852,273.168,1323,0.543440147313,1675.2282598,451.726443298,20.999080498,-6.3976824629,20.9908,-21.1841,1323,157.038582103,240.521404134,20.9915190805,2188.15823869,21.0026,601.615853514,1.57564
254.998,0.999301,775.770375096,118.694306294,273.222,1324,0.550805439576,1838.57976386,1751.67147743,21.0986502542,1.69411415917,21.0859,-21.2761,1324,176.147522648,234.406636817,21.0898069962,1944.73143009,21.0994,57.1178195121,1.66373
255.043,0.999386,730.966155355,579.349678186,273.332,1325,0.546354571585,1699.36730333,606.949364314,21.0273385,326.191050474,21.0213,-21.2119,1325,179.868455201,180.173671098,21.0204666737,2342.60499203,21.0317,537.625409441,1.67448
255.073,0.999453,1321.93311746,564.975277777,273.374,1326,0.521195362644,1895.75187908,445.231725275,21.1574874329,-1.52411864566,21.1445,-21.3367,1326,174.949027141,464.405776291,21.147521041,2092.92451134,21.1585,459.572675589,1.35422
255.145,0.999579,953.588352519,528.584893826,273.458,1327,0.54023873258,1351.1084366,489.304201482,21.0918381264,40.6666722925,21.0811,-21.2688,1327,219.671726192,336.384922739,21.0823708872,2603.4456171,21.0957,611.668585295,1.64068
255.232,0.999464,609.039795375,288.007468517,273.537,1328,0.54803535127,1081.78489171,497.410818534,21.0884534956,0.123595107142,21.0768,-21.2618,1328,213.192418011,193.202351647,21.0763092561,2293.08905877,21.0912,511.714757652,1.68803
255.297,0.999576,646.054289833,336.961838037,273.601,1329,0.548255747145,929.072523209,394.965431021,21.1302493097,6.17017036878,21.1171,-21.3043,1329,203.861098435,258.325921733,21.1187112734,2136.81405843,21.131,454.402585392,1.70937
255.393,0.999489,566.692908335,471.38517979,273.726,1330,0.547148252911,1465.77147932,217.927733637,21.1056688987,277.314793038,21.095,-21.2946,1330,206.800510344,103.863890104,21.0934298048,2634.05611024,21.1102,809.304644638,1.59357
255.47,0.999237,785.066436257,312.859114088,273.745,1331,0.545700343257,906.112563787,167.120450876,21.1429416377,13.3895264641,21.13,-21.3316,1331,182.465084488,276.581534647,21.1316041029,2728.3997074,21.1445,687.146202664,1.59167
255.519,0.99948,711.333041276,412.099668243,273.789,1332,0.541789547295,1364.83833023,439.675428888,21.1774616513,9.08608334135,21.1659,-21.3592,1332,210.650774382,222.499620877,21.1680702009,2497.05153645,21.1786,669.935045929,1.63577
255.597,0.999515,924.475880651,520.943534476,273.92,1333,0.542201264572,1196.83559965,407.884835081,21.1803110966,0.704502451813,21.1661,-21.3588,1333,177.107759369,311.000209147,21.1676131394,2475.35138899,21.1822,727.038910558,1.57174
255.666,0.999487,978.574560004,410.601821719,273.917,1334,0.548592518389,1395.94826643,397.870892887,21.2328157362,38.0257897372,21.2204,-21.4141,1334,171.046636287,363.691597804,21.2225097438,2462.47531991,21.2375,731.643839169,1.58562
255.717,0.999394,808.325256326,320.975641184,274.035,1335,0.545561061824,900.162858057,327.212786618,21.2771898498,34.282333161,21.2676,-21.4481,1335,179.252702878,270.458138194,21.2691088788,1951.36472119,21.2811,523.962305984,1.68148
255.768,0.999462,642.149123287,308.889083947,274.071,1336,0.555162206145,39.7285274117,10.2064080926,21.2621223234,12.3078469916,21.2507,-21.4164,1336,29.9438735432,265.085986744,21.2510274727,63.6353144502,21.2679,15.7036459566,1.80337
255.822,0.999359,1067.50738278,323.678211545,274.231,1337,0.552088599096,498.405995986,49.6247488634,21.2581569551,-6.75123331062,21.2489,-21.4216,1337,87.1583269052,386.836050273,21.2492362684,1860.37280778,21.2613,757.917577833,1.73178
255.892,0.999323,1154.40984324,341.420026,274.318,1338,0.54282089239,1223.67763194,560.184387573,21.161200592,26.01958739,21.1514,-21.3181,1338,195.737771389,429.747031862,21.152396639,2036.80396702,21.1644,470.320509463,1.42889
255.972,0.9994,784.170651529,421.415542457,274.371,1339,0.56014717697,313.564415432,61.5698885026,21.2229105887,18.9465836704,21.2116,-21.3979,1339,97.2262479644,286.292929706,21.2131801858,2053.75076498,21.2245,448.546642911,1.61176
256.055,0.999472,988.903681281,295.805451391,274.423,1340,0.553099857716,2075.05661359,828.410955283,21.276640525,5.40670564058,21.268,-21.4633,1340,224.505556047,326.451869584,21.2681751468,2561.32796803,21.2817,448.698755094,1.53233
256.151,0.999466,816.807751473,565.107289878,274.568,1341,0.557080474428,2071.70539926,1191.41654722,21.3236053591,121.928283885,21.3126,-21.5161,1341,172.837203558,252.355232403,21.3148016402,2348.90346471,21.325,352.892207347,1.67587
256.217,0.999464,510.792916923,172.016254694,274.662,1342,0.554218486374,1982.13578246,847.689254869,21.2944514452,22.7827522954,21.2801,-21.476,1342,172.988511249,180.57381577,21.2823065757,2496.73822583,21.2962,574.643269381,1.66816
256.283,0.999488,736.82981238,451.979825492,274.712,1343,0.552052376707,1764.46108251,944.766094126,21.3013059273,72.2830590657,21.2862,-21.4855,1343,201.943147228,241.651967361,21.2868918772,2189.44219864,21.3066,365.893768871,1.63401
256.343,0.99955,775.928956127,775.928956127,274.761,1344,0.537324788863,1564.62592923,572.306346408,21.3507033496,775.928956127,21.3372,-21.5313,1344,207.186929015,0.0,21.3385713507,2384.58251745,21.3526,652.474428048,1.53015
256.437,0.99964,2416.71075425,1166.68851395,274.853,1345,0.542333376043,1764.68197168,523.017925311,21.3731957755,505.874237483,21.3625,-21.5392,1345,209.521914048,756.593454945,21.3619298175,2411.70756905,21.3788,633.838371064,1.6795
256.518,0.999526,609.328022822,374.59851035,274.86,1346,0.561452250859,2054.42662099,924.33623208,21.3215584461,49.5207923823,21.3092,-21.4915,1346,212.201275093,195.842972884,21.3099071465,2757.64947958,21.3247,665.149862124,1.70826
256.585,0.999554,766.565275726,451.946468612,274.88,1347,0.541211314978,1120.69858335,206.197107067,21.3405748324,34.2793483237,21.3281,-21.5113,1347,184.761914833,262.391730893,21.3288448054,2236.14800191,21.3443,595.817788866,1.60731
256.641,0.999477,840.445373853,260.679317754,275.021,1348,0.517790517522,1599.76617042,744.917708861,21.3806486722,7.81521515508,21.3686,-21.5454,1348,219.196220709,304.674622272,21.3695218476,2192.32318589,21.3826,393.987189284,1.3588
256.696,0.999375,1264.58942267,576.788569391,275.011,1349,0.533971343919,1766.91201299,760.2717725,21.3810091672,114.647583602,21.372,-21.5498,1349,231.036975918,495.838239854,21.3727545776,2423.21650225,21.3871,588.188850025,1.50063
256.734,0.999395,752.790554004,421.556376373,275.116,1350,0.526647021464,529.011605381,137.843333552,21.4140016792,-2.34884395907,21.4036,-21.5824,1350,130.016988731,259.818504382,21.4057765611,2518.19051252,21.4148,700.832898371,1.5306
256.783,0.999468,1022.4107821,558.100688218,275.182,1351,0.544738639335,865.293702805,96.2427807516,21.3661502879,158.809314983,21.3573,-21.5416,1351,141.578634622,298.361902375,21.3582074315,2365.12975401,21.3722,913.870183037,1.53671
256.829,0.999422,658.988669733,230.311369159,275.266,1352,0.533898027057,608.45705557,70.789997002,21.4041750848,72.7126537872,21.3951,-21.5817,1352,116.111942206,214.660962769,21.3966800524,2186.63704266,21.407,753.433755776,1.54056
256.883,0.999505,476.596305983,139.441619155,275.365,1353,0.540155249395,1405.75171243,94.8066882712,21.3704486762,47.6736582822,21.3623,-21.5323,1353,176.012429316,114.611589804,21.3631846534,2380.0900406,21.3745,913.780271962,1.54929
256.95,0.999347,597.863251614,240.683067191,275.407,1354,0.53735830336,1290.05749449,124.675390071,21.4501173783,-5.50310135935,21.4415,-21.6279,1354,182.955515993,204.814236992,21.4420371175,2233.25276271,21.4546,745.384323142,1.48009
