MaxEsReturn,Iteration,AverageAction,MinEsReturn,QFunRegParamNorm,AverageEsReturn,StdReturn,Epoch,AverageAbsQ,AveragePolicySurr,AverageAbsQYDiff,AverageAbsY,AverageQ,AverageDiscountedReturn,AverageY,PolicyRegParamNorm,MaxReturn,AverageReturn,StdEsReturn,MinReturn,AverageQLoss
4052.59028622,2623,0.983948,4052.59028622,365.978,4052.59028622,89.2138748107,2623,572.148,-573.419,4.07041405322,572.150999819,571.131,445.478265932,571.132445172,205.822,5917.61008716,5813.47475353,0.0,5671.07831506,360.221
3879.22021742,2624,0.979388,3879.22021742,366.028,3879.22021742,139.274542124,2624,571.861,-573.145,4.08842901791,571.873910235,570.835,466.268392932,570.845393361,205.87,6334.35010971,6120.82846628,0.0,5861.52287713,379.77
3618.53893128,2625,0.984303,3618.53893128,366.126,3618.53893128,1466.04999697,2625,572.218,-573.555,4.20804268586,572.221947665,571.23,433.880525455,571.237961543,205.946,6072.4000062,5365.87941576,0.0,989.296441094,400.373
3949.44907051,2626,0.977096,3949.44907051,366.252,3949.44907051,112.103678492,2626,572.074,-573.421,3.86944824048,572.081710261,571.073,441.396193027,571.075291998,205.949,5869.85691301,5704.21384682,0.0,5537.47325424,312.35
3688.13890317,2627,0.978806,3688.13890317,366.341,3688.13890317,158.505781137,2627,571.914,-573.27,3.88370489545,571.920338636,570.9,419.393069418,570.905866073,206.015,5728.77323013,5380.15532849,0.0,5192.40863258,296.539
4000.7255214,2628,0.982085,4000.7255214,366.36,4000.7255214,146.276264742,2628,571.439,-572.745,3.82818848577,571.428237315,570.377,450.167627683,570.366578643,206.022,6093.74310925,5862.59956665,0.0,5581.68091339,277.342
3860.04295943,2629,0.981593,3860.04295943,366.418,3860.04295943,2019.06801241,2629,572.213,-573.622,4.0686075381,572.24032926,571.232,462.009049766,571.259422076,206.019,6142.09656113,4716.82793422,0.0,1341.66035511,323.587
3556.22309279,2630,0.984551,3556.22309279,366.478,3556.22309279,582.10144643,2630,571.913,-573.24,4.09028276895,571.916848276,570.915,461.461289173,570.916667694,206.054,6421.8013505,5875.57384312,0.0,4722.52146016,367.133
3651.5585695,2631,0.981821,3651.5585695,366.61,3651.5585695,124.685796071,2631,571.537,-572.891,4.23176875265,571.537045368,570.492,472.589295679,570.49521144,206.077,6469.72823819,6220.26551345,0.0,5950.27831163,404.177
3926.90528727,2632,0.981856,3926.90528727,366.702,3926.90528727,1718.44622513,2632,572.434,-573.809,4.04072214772,572.447144555,571.469,461.859110739,571.478997318,206.142,6579.77978691,5683.09515266,0.0,544.781747738,346.078
2971.03283401,2633,0.982974,2971.03283401,366.829,2971.03283401,1491.83225576,2633,571.829,-573.282,4.13141085824,571.832081727,570.841,433.950649714,570.844980549,206.175,6153.30141583,5437.75665611,0.0,982.225922547,374.075
3544.89120948,2634,0.978314,3544.89120948,366.84,3544.89120948,1529.85366838,2634,571.721,-573.068,3.86778936081,571.729825945,570.699,473.540109839,570.706243703,206.203,6582.85577289,5891.5442224,0.0,1315.43936552,302.951
3909.15081452,2635,0.980254,3909.15081452,366.928,3909.15081452,1409.32590496,2635,571.664,-573.08,4.08519537574,571.673501135,570.619,417.322391869,570.628204543,206.267,5603.04613389,4525.27607691,0.0,1848.35979941,366.485
3340.00588315,2636,0.980952,3340.00588315,366.966,3340.00588315,85.3384368896,2636,572.297,-573.654,3.86090474198,572.304757051,571.26,455.784823656,571.265634524,206.364,6028.35932478,5913.89415145,0.0,5749.86967967,297.868
3906.03621218,2637,0.981768,3906.03621218,367.009,3906.03621218,506.148025911,2637,571.275,-572.571,4.15269598248,571.2952178,570.164,462.146705833,570.182487369,206.41,6546.33141296,6012.21438079,0.0,4608.20091914,363.124
3659.94465106,2638,0.979632,3659.94465106,367.112,3659.94465106,1150.00846347,2638,572.91,-574.306,4.06578940659,572.888026501,571.931,473.910863954,571.908044949,206.41,6396.88413487,5908.15234217,0.0,2468.48125793,346.164
3788.67673145,2639,0.982518,3788.67673145,367.146,3788.67673145,2177.27834466,2639,572.512,-573.914,4.1947556986,572.521764321,571.481,460.657793366,571.492387249,206.443,6506.74759333,5325.87899513,0.0,197.766679985,380.084
3597.89546217,2640,0.980761,3597.89546217,367.214,3597.89546217,168.807834544,2640,571.93,-573.232,4.17295923312,571.943623752,570.86,490.443165734,570.876045056,206.384,6675.40675628,6517.83266782,0.0,6058.48491298,365.388
4174.78240884,2641,0.972719,4174.78240884,367.269,4174.78240884,184.030943449,2641,572.253,-573.597,3.9915742514,572.25279919,571.225,479.763030568,571.222473611,206.493,6680.63169839,6389.16835498,0.0,5937.80248591,312.317
3700.36053453,2642,0.980102,3700.36053453,367.369,3700.36053453,1407.78714923,2642,571.469,-572.813,4.26677238394,571.494361572,570.388,448.764820811,570.398417799,206.563,5946.24138898,4960.10730525,0.0,1559.73865186,409.21
-382.603265119,2643,0.982713,-382.603265119,367.463,-382.603265119,1370.79557724,2643,571.49,-572.938,4.1853384681,571.500722942,570.442,431.082927668,570.453602136,206.532,6021.20491742,5404.15762228,0.0,1298.37272369,364.907
3832.28007277,2644,0.977977,3832.28007277,367.563,3832.28007277,572.79085737,2644,571.3,-572.724,4.19960302123,571.311044264,570.233,484.737883131,570.238674555,206.534,6391.65290785,6059.62047408,0.0,4372.90052181,388.983
3979.14511548,2645,0.979971,3979.14511548,367.651,3979.14511548,1523.72396679,2645,572.102,-573.506,4.04823290533,572.095993835,571.052,463.940837339,571.04354967,206.576,6499.76010667,5787.71967894,0.0,1231.48818763,353.321
3765.89222227,2646,0.976391,3765.89222227,367.751,3765.89222227,173.528295388,2646,572.351,-573.657,4.00377473065,572.386376251,571.327,466.209658711,571.356193577,206.715,6491.61144107,6170.20689137,0.0,5871.66315439,342.806
1162.53597374,2647,0.985697,1162.53597374,367.843,1162.53597374,105.891622825,2647,571.526,-572.859,4.0376227938,571.527939955,570.436,453.082920251,570.432018888,206.745,6613.12667074,6365.32748189,0.0,6228.14489825,329.261
3959.44108023,2648,0.986417,3959.44108023,367.948,3959.44108023,87.0578902447,2648,571.798,-573.164,4.16111880265,571.791669506,570.74,430.025070573,570.73339051,206.778,5858.04813632,5657.112762,0.0,5546.657078,369.625
3882.74942781,2649,0.978448,3882.74942781,367.979,3882.74942781,1068.03698286,2649,572.013,-573.466,3.89178783389,572.042659726,570.997,470.635215022,571.024853228,206.797,6414.98624144,5860.39821448,0.0,2676.23352272,290.884
3760.30626668,2650,0.980766,3760.30626668,368.039,3760.30626668,154.910149777,2650,572.559,-573.97,4.0381657255,572.562877952,571.584,469.33301776,571.587945386,206.804,6659.12905315,6352.3888231,0.0,6159.48501718,371.525
3711.95665316,2651,0.987055,3711.95665316,368.126,3711.95665316,109.528642403,2651,572.519,-573.833,3.95676717065,572.516453965,571.539,455.952186275,571.535527185,206.858,6218.74827315,6068.57133382,0.0,5903.70697852,349.7
3665.42137038,2652,0.987438,3665.42137038,368.174,3665.42137038,1697.8890598,2652,572.581,-573.929,3.96087172305,572.601617518,571.619,468.535574468,571.643076424,206.835,6567.34525478,5732.24617835,0.0,824.304845732,322.65
3907.06742294,2653,0.982963,3907.06742294,368.239,3907.06742294,98.0135215761,2653,572.138,-573.636,4.01889920656,572.13678649,571.177,470.971455188,571.17151589,206.852,6465.85078395,6286.31889719,0.0,6138.04818208,354.112
4004.33138497,2654,0.988394,4004.33138497,368.289,4004.33138497,1719.69445988,2654,572.38,-573.701,3.70243889074,572.371821962,571.419,451.74525068,571.409795767,206.95,6239.11541343,5539.60047138,0.0,398.43478318,248.063
3468.07723234,2655,0.979644,3468.07723234,368.338,3468.07723234,98.65404397,2655,572.738,-574.153,4.08251110454,572.759886977,571.821,463.370017462,571.844505339,206.973,6273.3840558,6142.20314013,0.0,5972.82291628,350.607
3894.25711634,2656,0.974367,3894.25711634,368.379,3894.25711634,150.438282651,2656,571.515,-572.815,4.08974866773,571.519696964,570.523,464.486743006,570.524068743,207.024,6547.11243263,6257.6534413,0.0,6053.22252112,377.604
3793.63906223,2657,0.988241,3793.63906223,368.448,3793.63906223,2094.21070413,2657,572.713,-574.149,3.97948644571,572.723509519,571.818,465.059687509,571.827374029,207.15,6637.62279604,5301.67700354,0.0,786.430078143,353.804
3542.50905697,2658,0.980024,3542.50905697,368.527,3542.50905697,1595.15608882,2658,571.551,-572.873,4.00308993209,571.559958336,570.608,459.260164535,570.615900641,207.204,6447.6455202,5597.01080456,0.0,837.823072301,364.509
3992.12882564,2659,0.977278,3992.12882564,368.61,3992.12882564,1011.72784076,2659,571.602,-573.005,4.00645203494,571.602115886,570.704,452.551452576,570.702205192,207.28,6279.8358993,5687.58596195,0.0,2681.55095027,372.7
4147.1920282,2660,0.97651,4147.1920282,368.679,4147.1920282,112.537814097,2660,571.657,-573.03,3.97585074304,571.674130412,570.777,468.907552301,570.795655191,207.329,6274.23071434,6119.51563015,0.0,5936.18656166,356.589
4071.31093583,2661,0.981212,4071.31093583,368.795,4071.31093583,177.791982793,2661,571.949,-573.325,3.80096816137,571.949409205,571.097,463.03312165,571.097290215,207.369,6466.67773011,6121.20521424,0.0,5853.67555674,300.756
4184.63180379,2662,0.982009,4184.63180379,368.878,4184.63180379,1292.29486188,2662,571.219,-572.558,4.00721604185,571.22065516,570.348,491.795018569,570.352477525,207.412,6953.27600934,6225.91194195,0.0,2584.68164291,377.46
4097.68945312,2663,0.979909,4097.68945312,368.875,4097.68945312,136.012004832,2663,571.062,-572.408,3.85242252463,571.063876606,570.191,477.165656043,570.195236396,207.483,6606.80208553,6356.86200169,0.0,6167.91884662,322.48
3864.52049642,2664,0.983666,3864.52049642,368.905,3864.52049642,1692.20353587,2664,571.247,-572.578,3.76273829867,571.245598244,570.38,388.603314216,570.380124732,207.567,5841.06206056,5042.00478443,0.0,-12.6844960873,278.518
3551.49330827,2665,0.980254,3551.49330827,369.001,3551.49330827,986.747016299,2665,571.312,-572.629,3.99923700335,571.327748925,570.44,479.802106363,570.458050409,207.554,6718.45933178,6102.96664665,0.0,3167.04514927,335.717
3894.12433512,2666,0.983933,3894.12433512,369.092,3894.12433512,681.019395809,2666,571.183,-572.639,4.00055343506,571.200448023,570.322,458.552240755,570.336752265,207.585,6370.39961567,5896.18778951,0.0,3887.97779494,354.792
4010.55668162,2667,0.979762,4010.55668162,369.125,4010.55668162,100.079810361,2667,570.676,-572.189,4.0126238875,570.665239524,569.768,488.265436773,569.760964732,207.694,6730.16329321,6497.02636029,0.0,6333.6567508,346.524
4060.87327013,2668,0.97706,4060.87327013,369.185,4060.87327013,118.740762127,2668,571.352,-572.864,3.9296714768,571.358931284,570.488,475.83827586,570.493267292,207.691,6412.80873417,6199.1219065,0.0,6048.81972341,332.461
4071.41066094,2669,0.983031,4071.41066094,369.224,4071.41066094,391.529613081,2669,571.807,-573.267,3.99675392234,571.824882813,570.953,432.443780608,570.968339767,207.762,5901.62680528,5513.05685744,0.0,4501.38780402,346.788
3899.01757457,2670,0.981788,3899.01757457,369.299,3899.01757457,1455.21726203,2670,571.186,-572.646,3.83554441761,571.183193195,570.299,441.97850386,570.29686844,207.845,5984.75430843,5332.17984483,0.0,975.85461803,319.332
4052.64035021,2671,0.980657,4052.64035021,369.406,4052.64035021,233.972789898,2671,570.951,-572.434,4.06501373945,570.958361016,570.07,483.911594324,570.078948326,207.733,6595.61741018,6220.93926578,0.0,5871.28548746,394.465
3717.79997988,2672,0.983052,3717.79997988,369.479,3717.79997988,894.990750852,2672,571.025,-572.532,3.7520482478,571.024855999,570.128,456.342288421,570.127510674,207.749,6404.27078027,5597.66431546,0.0,3321.41558511,285.349
3856.3207745,2673,0.97804,3856.3207745,369.602,3856.3207745,158.141623235,2673,571.363,-572.831,4.20768400837,571.37334019,570.506,453.914589653,570.514307682,207.759,6067.28056524,5840.78157282,0.0,5532.95051232,411.513
3860.25236008,2674,0.985242,3860.25236008,369.634,3860.25236008,855.610136153,2674,571.125,-572.58,3.82910875525,571.135548218,570.247,457.791811957,570.258801919,207.815,6345.44821057,5882.87301365,0.0,3331.25878184,301.527
3974.89232641,2675,0.985974,3974.89232641,369.76,3974.89232641,1400.82465176,2675,570.465,-571.951,4.06105297573,570.466727311,569.544,464.040212703,569.546887536,207.859,6331.22725984,5713.4020095,0.0,1538.30389338,376.193
3707.02974729,2676,0.974262,3707.02974729,369.871,3707.02974729,186.939506823,2676,571.08,-572.672,4.18070343316,571.091734156,570.208,484.230508604,570.218712834,207.91,6610.4561636,6390.25437432,0.0,6053.78291134,390.254
3972.71677612,2677,0.978753,3972.71677612,369.9,3972.71677612,1661.58419327,2677,571.269,-572.699,3.96212742862,571.273060226,570.399,449.483047372,570.40267711,207.982,6293.95687112,5616.01178328,0.0,639.648133667,324.569
4153.20532766,2678,0.982839,4153.20532766,370.023,4153.20532766,138.264200495,2678,570.843,-572.319,4.37183919857,570.859174032,569.977,472.994859048,569.991509372,208.031,6350.7929399,6182.2130973,0.0,5894.75866373,436.924
3932.63648755,2679,0.98448,3932.63648755,370.152,3932.63648755,177.2816151,2679,570.487,-571.912,4.21864625328,570.490654855,569.589,464.182005237,569.592527964,208.064,6303.60599043,6019.29878881,0.0,5693.77749311,399.002
3817.03151321,2680,0.982484,3817.03151321,370.235,3817.03151321,509.727773194,2680,570.355,-571.822,4.2188607189,570.352336734,569.443,444.139881216,569.444130138,208.028,6102.92272481,5672.79537565,0.0,4194.28974397,412.428
4081.23294356,2681,0.98486,4081.23294356,370.317,4081.23294356,495.851000904,2681,570.354,-571.776,4.14234541219,570.362976725,569.422,365.360512708,569.430193525,208.044,5389.58615638,4634.91901865,0.0,3426.35547999,399.454
4003.51407195,2682,0.984963,4003.51407195,370.389,4003.51407195,1849.40546013,2682,570.415,-571.861,4.29993940078,570.428744613,569.482,445.81644828,569.497139037,208.091,6252.17251735,5134.19563664,0.0,977.165145989,395.408
4585.62039327,2683,0.981658,4585.62039327,370.444,4585.62039327,110.493593026,2683,570.803,-572.188,3.82506524207,570.80506174,569.884,458.450741282,569.885699646,208.145,6241.88419172,6126.64983816,0.0,5857.34919665,293.908
3762.29899901,2684,0.976,3762.29899901,370.523,3762.29899901,199.711242132,2684,570.347,-571.706,4.00116438102,570.353416507,569.409,468.661082483,569.41465974,208.214,6511.86665808,6288.42349226,0.0,5768.14800991,352.915
4016.12960181,2685,0.97727,4016.12960181,370.599,4016.12960181,139.428590503,2685,570.769,-572.197,3.97291045743,570.77420852,569.872,441.444249035,569.878004889,208.297,6030.24363283,5760.72124747,0.0,5588.86937599,331.41
3913.76966023,2686,0.981653,3913.76966023,370.687,3913.76966023,1348.03199845,2686,569.672,-571.103,4.02687795157,569.666081338,568.694,464.138354556,568.690642213,208.29,6582.38800232,5538.47439292,0.0,2817.2280034,370.302
3180.45748703,2687,0.974805,3180.45748703,370.713,3180.45748703,371.366305227,2687,570.501,-572.026,4.02052627175,570.521759979,569.59,444.661387777,569.603967384,208.313,6058.49974328,5771.56815648,0.0,4756.68261347,345.656
3796.38555219,2688,0.98093,3796.38555219,370.769,3796.38555219,836.319284851,2688,570.619,-572.081,3.96474961329,570.623517859,569.695,456.914581909,569.705744644,208.256,6240.09705625,5546.83949905,0.0,4016.50201064,332.607
4326.59342074,2689,0.981874,4326.59342074,370.867,4326.59342074,1794.50817268,2689,570.708,-572.288,4.12664774118,570.702666203,569.804,472.21673981,569.796641224,208.21,6775.96581963,5821.45815851,0.0,479.909218362,380.723
4011.08257891,2690,0.983228,4011.08257891,370.998,4011.08257891,1365.13325274,2690,571.1,-572.735,3.91641436564,571.110308071,570.19,489.563684306,570.198421648,208.229,6699.53196092,6057.0123247,0.0,1977.441259,322.759
3976.47682201,2691,0.983455,3976.47682201,371.018,3976.47682201,1788.2003112,2691,571.195,-572.624,4.09566038628,571.21906075,570.283,421.151370996,570.308093873,208.253,6241.74655283,4765.13203881,0.0,702.417191293,391.573
3810.52359485,2692,0.981661,3810.52359485,371.091,3810.52359485,839.75506654,2692,571.232,-572.822,3.88645372901,571.226099651,570.327,444.438818735,570.324093451,208.24,5960.51111402,5374.37733163,0.0,3165.12596681,300.611
4102.29654708,2693,0.980024,4102.29654708,371.09,4102.29654708,1770.08950235,2693,572.046,-573.572,3.761151586,572.055221906,571.178,467.003258738,571.18477448,208.333,6479.22420984,4936.66596064,0.0,1176.21050148,273.143
585.406566202,2694,0.977402,585.406566202,371.148,585.406566202,66.2338205137,2694,571.29,-572.819,4.001892685,571.293554123,570.369,440.520763459,570.372418516,208.36,6076.95918817,5933.16404271,0.0,5828.9138261,346.202
4294.49363824,2695,0.981887,4294.49363824,371.238,4294.49363824,208.350098653,2695,571.377,-572.963,4.16788659181,571.390715007,570.487,457.308678871,570.496520326,208.413,5991.32944972,5676.9927961,0.0,5266.62888696,396.872
3247.90838754,2696,0.977145,3247.90838754,371.288,3247.90838754,1362.84445025,2696,571.148,-572.697,3.83898221412,571.158573256,570.212,475.539977706,570.220348982,208.416,6619.90408794,5727.60418689,0.0,2982.70441558,295.513
3961.38275765,2697,0.987503,3961.38275765,371.307,3961.38275765,2190.29263521,2697,571.702,-573.242,3.79830490733,571.705701932,570.788,395.410394905,570.789127219,208.446,5761.26816164,3678.13262277,0.0,324.115152397,294.495
4271.13603822,2698,0.978691,4271.13603822,371.381,4271.13603822,1952.25287202,2698,571.503,-572.998,3.98304242103,571.511684737,570.582,429.438175184,570.588509037,208.439,6521.73208146,5657.89462205,0.0,-160.841634379,351.254
4037.88556599,2699,0.976571,4037.88556599,371.426,4037.88556599,180.651363063,2699,571.362,-572.894,4.05937812376,571.373235373,570.415,480.177997243,570.427489025,208.475,6440.7975198,6215.38409593,0.0,5899.55759002,361.725
4325.28902673,2700,0.973112,4325.28902673,371.526,4325.28902673,1072.34989377,2700,571.994,-573.499,3.96475310416,571.986578265,571.08,441.399028098,571.07140456,208.502,5979.40265152,5358.98197444,0.0,2167.88094388,309.555
3782.09706355,2701,0.97906,3782.09706355,371.616,3782.09706355,1848.25092124,2701,572.668,-574.195,4.13342345741,572.696827006,571.789,458.610058047,571.813390411,208.488,6358.80107998,4617.49670184,0.0,1346.32969517,350.784
3966.91299542,2702,0.974228,3966.91299542,371.721,3966.91299542,75.3071841193,2702,572.312,-573.912,4.06702778177,572.322217737,571.413,437.388150493,571.418101133,208.518,6042.80835916,5842.37418176,0.0,5748.94891453,333.846
4112.35747211,2703,0.981227,4112.35747211,371.789,4112.35747211,88.3457882201,2703,572.609,-574.218,4.00995364193,572.614861694,571.7,463.140916498,571.702067783,208.549,6252.07437918,6092.3688071,0.0,5939.55062916,322.477
3921.85800542,2704,0.983014,3921.85800542,371.873,3921.85800542,685.431891533,2704,573.247,-574.952,4.06643649691,573.259897622,572.38,396.981910503,572.390893671,208.638,5427.29343744,4718.47359245,0.0,2879.76965673,343.78
3587.14249778,2705,0.978926,3587.14249778,371.92,3587.14249778,134.428434093,2705,573.577,-575.364,4.00019947122,573.588600083,572.708,443.004917528,572.717416637,208.738,6135.56514431,5904.11434596,0.0,5661.8572606,320.298
3677.33343058,2706,0.981372,3677.33343058,372.072,3677.33343058,1448.34604079,2706,574.049,-575.823,4.04520118467,574.056353691,573.194,461.196805655,573.196271608,208.74,6474.11147683,5538.98052872,0.0,2117.44312034,363.444
3894.32457466,2707,0.988804,3894.32457466,372.127,3894.32457466,1406.43785763,2707,573.828,-575.594,4.07729567855,573.836177665,572.967,432.446351486,572.976113581,208.78,6037.18025205,4907.76756624,0.0,2123.25281474,335.536
3521.96059367,2708,0.986246,3521.96059367,372.242,3521.96059367,1799.41921356,2708,573.938,-575.61,4.10475996854,573.944468462,573.052,417.750819101,573.060679451,208.747,6391.40487282,4912.84042642,0.0,217.605745771,353.05
3894.78877844,2709,0.979247,3894.78877844,372.294,3894.78877844,130.289512152,2709,573.698,-575.189,4.04691436397,573.703881307,572.784,426.337057049,572.79483259,208.753,5605.19103314,5434.49840937,0.0,5223.91640001,366.183
671.625157026,2710,0.988293,671.625157026,372.383,671.625157026,1956.91635061,2710,573.831,-575.359,4.05137416848,573.833932795,572.923,414.203102145,572.925492528,208.755,6192.75741837,4821.83249807,0.0,756.690539918,343.53
3978.40449021,2711,0.986861,3978.40449021,372.452,3978.40449021,955.642021265,2711,573.647,-575.125,3.97054289524,573.649977014,572.722,407.014253685,572.723582639,208.795,5742.6593325,5074.6481166,0.0,2742.38130984,333.377
3594.85294663,2712,0.976427,3594.85294663,372.485,3594.85294663,164.402940489,2712,574.963,-576.589,3.91355130402,574.984984142,574.106,442.746050403,574.127702323,208.823,6017.49491292,5794.06940839,0.0,5476.19791472,291.259
3920.026742,2713,0.980443,3920.026742,372.492,3920.026742,1131.98450646,2713,574.525,-576.189,4.12866967347,574.534664744,573.647,453.01059586,573.654859185,208.896,6371.97366235,5644.36649459,0.0,2397.86289215,388.604
3901.9314885,2714,0.977691,3901.9314885,372.544,3901.9314885,730.203784488,2714,574.122,-575.736,4.18678203539,574.124034189,573.224,439.984283934,573.224326156,208.947,6188.05822033,5493.01987169,0.0,3368.82745946,384.996
3073.63517245,2715,0.977294,3073.63517245,372.693,3073.63517245,128.512464604,2715,573.977,-575.497,4.41230450312,573.981672216,573.078,454.270557092,573.080029886,209.002,6349.94283939,6101.19265741,0.0,5928.88343158,467.321
3993.22565346,2716,0.97841,3993.22565346,372.814,3993.22565346,1174.02224805,2716,574.451,-576.02,4.20506836807,574.456328157,573.593,423.513473102,573.594994484,209.044,5996.08829761,5322.77870237,0.0,1823.1769286,408.986
3839.2579863,2717,0.983545,3839.2579863,372.91,3839.2579863,102.032714141,2717,573.688,-575.235,4.23351944939,573.700479003,572.777,436.351093388,572.790739745,209.083,5893.74553643,5732.18759511,0.0,5555.69138458,417.289
3268.83097351,2718,0.980824,3268.83097351,372.956,3268.83097351,198.879090379,2718,574.254,-575.781,3.86046479088,574.268766371,573.374,430.122920413,573.388187513,209.142,6094.69945994,5798.58016887,0.0,5544.08896275,313.812
3907.7891485,2719,0.982013,3907.7891485,373.111,3907.7891485,147.611555149,2719,573.331,-574.784,4.21233345467,573.331757109,572.391,448.411002151,572.391815296,209.103,6110.69302058,5922.63343276,0.0,5611.91532034,401.61
3770.36938596,2720,0.982445,3770.36938596,373.18,3770.36938596,684.019506842,2720,574.301,-575.833,3.92887896445,574.305918856,573.4,462.874382579,573.406222246,209.1,6480.13404415,5895.43422944,0.0,3916.82124435,323.361
3583.17441718,2721,0.976584,3583.17441718,373.222,3583.17441718,154.776646227,2721,574.563,-576.147,3.85733355842,574.576155202,573.685,462.040773784,573.69713491,209.192,6151.3327663,5986.07514284,0.0,5717.55457409,299.781
3761.23219201,2722,0.977083,3761.23219201,373.303,3761.23219201,1245.28168869,2722,573.74,-575.143,3.71069157707,573.752142489,572.791,490.842705706,572.800004063,209.259,6565.84665803,5926.12643072,0.0,2211.7796201,266.531
3927.42583542,2723,0.982483,3927.42583542,373.401,3927.42583542,1840.31007821,2723,574.577,-576.034,3.99639051838,574.569836031,573.701,386.100206751,573.696742248,209.287,6035.01975013,4886.04718524,0.0,-495.477283372,340.832
3727.43575261,2724,0.971179,3727.43575261,373.476,3727.43575261,185.838216234,2724,573.816,-575.224,4.32439524105,573.818452931,572.934,451.340734634,572.936462128,209.273,5925.75697419,5730.8197991,0.0,5281.03543459,433.063
3625.38120394,2725,0.976423,3625.38120394,373.53,3625.38120394,48.0540507412,2725,574.229,-575.856,3.9724057695,574.236610135,573.371,425.914777262,573.377876744,209.257,5830.09085621,5759.81278865,0.0,5664.8158648,305.111
3920.55679395,2726,0.98073,3920.55679395,373.573,3920.55679395,1249.37886452,2726,573.482,-574.971,4.02304827958,573.495157261,572.581,419.709270373,572.593085808,209.264,5725.29750148,5141.04530482,0.0,1418.58623221,325.256
3832.9243347,2727,0.982147,3832.9243347,373.617,3832.9243347,155.068822982,2727,573.933,-575.42,4.13571199908,573.936877652,573.04,364.820303639,573.04425637,209.339,5135.36651703,4841.93393817,0.0,4578.5383136,380.712
3234.0803274,2728,0.977416,3234.0803274,373.735,3234.0803274,1238.10499804,2728,574.579,-576.136,4.22782812317,574.593395798,573.737,418.603051166,573.752708548,209.379,6014.65434491,5102.00945181,0.0,1478.14121713,385.709
3796.13181592,2729,0.98028,3796.13181592,373.801,3796.13181592,1526.08790556,2729,574.225,-575.807,4.02107979784,574.206123095,573.347,430.637777197,573.330456635,209.403,6221.65256653,5287.18909836,0.0,816.342516032,352.714
3510.26995184,2730,0.98106,3510.26995184,373.89,3510.26995184,1234.26413853,2730,574.123,-575.8,4.07993040819,574.15215557,573.217,447.647376213,573.249004856,209.378,5868.22753179,5307.56959317,0.0,1618.42307272,353.773
4131.99594029,2731,0.986359,4131.99594029,373.999,4131.99594029,1794.42951656,2731,574.446,-576.038,3.85427786499,574.451439698,573.523,440.099569108,573.527742705,209.397,6005.39666965,4707.19610834,0.0,873.636194204,300.354
1225.28281607,2732,0.984357,1225.28281607,374.086,1225.28281607,826.295484284,2732,574.558,-576.113,3.93527399722,574.563076452,573.634,463.170055137,573.634990326,209.429,6313.32252619,5795.18240251,0.0,4063.98357125,307.491
3283.45173254,2733,0.985858,3283.45173254,374.199,3283.45173254,927.28540307,2733,574.249,-575.785,4.27757717143,574.258435437,573.321,419.398013995,573.331734924,209.518,5947.76286317,5211.90486611,0.0,2533.05451774,402.079
3764.01131086,2734,0.984376,3764.01131086,374.305,3764.01131086,1087.28392541,2734,574.339,-575.842,4.20971967541,574.346465917,573.414,420.291952852,573.419827678,209.515,5890.01843896,5020.91334884,0.0,2106.96185671,398.244
3609.81591243,2735,0.978044,3609.81591243,374.317,3609.81591243,530.438995218,2735,574.687,-576.256,3.83076120537,574.689971188,573.779,413.565723708,573.778611612,209.529,5532.63245739,5215.89179089,0.0,3694.07250564,292.72
3748.78843136,2736,0.985581,3748.78843136,374.387,3748.78843136,893.874102567,2736,574.777,-576.329,3.87928129952,574.789252039,573.873,441.147977296,573.887777225,209.599,5934.67541645,5435.46130475,0.0,2782.00505893,317.734
3691.36903842,2737,0.979953,3691.36903842,374.459,3691.36903842,1099.26662439,2737,574.724,-576.274,4.01190263624,574.72173777,573.806,412.772022848,573.803313051,209.639,5908.91454064,5206.27786901,0.0,2110.86260225,336.699
3382.78576444,2738,0.979515,3382.78576444,374.506,3382.78576444,107.536539337,2738,575.408,-577.006,4.06292909302,575.417862039,574.523,421.999565008,574.530332023,209.679,5687.01619756,5548.09117257,0.0,5328.9818055,331.303
3733.65055363,2739,0.974045,3733.65055363,374.608,3733.65055363,1490.86842544,2739,575.158,-576.727,4.340640854,575.170101343,574.253,428.23817411,574.265362117,209.672,5976.64437598,5191.43775909,0.0,738.739863547,452.108
3221.65341018,2740,0.978683,3221.65341018,374.708,3221.65341018,132.050274139,2740,574.541,-576.055,4.10303542772,574.544606395,573.573,384.98619629,573.57599458,209.777,5390.12995364,5171.00652738,0.0,5000.35694584,355.988
3648.01435898,2741,0.977454,3648.01435898,374.785,3648.01435898,1120.3576048,2741,574.378,-575.857,4.3595059302,574.404230611,573.385,429.578809496,573.409537092,209.795,6008.78116067,5287.17941156,0.0,1992.42994301,408.124
3715.44076196,2742,0.976586,3715.44076196,374.841,3715.44076196,179.812232929,2742,575.541,-577.032,4.13271567043,575.531091406,574.598,428.879137234,574.586714764,209.836,6223.56229697,5927.72150629,0.0,5665.16701275,367.948
3810.42964265,2743,0.978142,3810.42964265,374.965,3810.42964265,583.661955364,2743,575.01,-576.599,4.32739857895,575.023599265,574.023,423.319940522,574.036546127,209.851,5630.49028366,5293.38604371,0.0,3557.01267943,429.344
3572.89158741,2744,0.980914,3572.89158741,375.013,3572.89158741,162.858536341,2744,575.039,-576.482,4.12313280013,575.046950935,574.04,443.980806108,574.049044929,209.901,6098.41760923,5828.36501217,0.0,5598.45939376,336.5
