StdEsReturn,QFunRegParamNorm,Epoch,PolicyRegParamNorm,Iteration,AverageAbsQYDiff,AverageAction,AverageDiscountedReturn,AverageY,AverageEsReturn,MinReturn,MinEsReturn,MaxReturn,StdReturn,MaxEsReturn,AveragePolicySurr,AverageQ,AverageQLoss,AverageAbsY,AverageAbsQ,AverageReturn
169.67797133,210.439,2523,159.708,2523,0.74762574362,0.886268,196.451358147,28.3088419126,124.414530578,385.586996613,6.82361382096,1995.7026391,298.921215333,577.952522313,-29.2025,28.3029,4.98878,28.3196764315,28.3456,735.973875082
70.1234604561,210.492,2524,159.708,2524,0.755860657321,0.904179,197.977318482,28.2604013564,49.2648687722,369.423222741,5.95842531882,1577.12284526,222.734779405,333.171331232,-29.1527,28.2633,5.06272,28.2719469754,28.312,704.600139886
67.8500624359,210.51,2525,159.732,2525,0.737277527516,0.911945,182.064592498,28.258531827,74.2169067434,326.666002527,6.7267126185,743.783274601,111.915112669,254.080200728,-29.1628,28.2543,4.68854,28.2738825867,28.2992,489.240878516
122.091621622,210.526,2526,159.8,2526,0.764030677725,0.919642,193.90854453,28.1858371526,97.4991207369,192.520843905,6.74424908066,2253.08951432,422.135474922,506.340560291,-29.1078,28.1883,5.1446,28.1987846518,28.2357,859.337965623
66.7198622069,210.585,2527,159.817,2527,0.733216389206,0.924811,179.356951784,28.3119338783,52.6785751386,237.373280056,4.63767756438,780.260369764,132.972279295,253.654766261,-29.2296,28.3074,4.55423,28.324456801,28.36,448.66372923
76.6979609261,210.612,2528,159.883,2528,0.763093588364,0.929527,163.528314415,28.2867864377,58.2912650001,205.018716066,2.16016241243,1009.49446452,222.687688611,289.427403137,-29.1908,28.287,5.15354,28.301089168,28.3304,392.115460628
135.336320419,210.629,2529,159.888,2529,0.750916320582,0.915357,172.081486874,28.267983359,86.7756338406,98.4040342474,5.27283773529,1061.22316077,189.91698905,527.646192411,-29.1558,28.2669,5.06029,28.2823091593,28.3133,413.086808911
131.148766812,210.668,2530,159.896,2530,0.723784983779,0.931364,164.540657713,28.3070575774,124.764250308,215.552199754,4.30204004824,1363.97597399,241.617182814,498.557229942,-29.1682,28.3072,4.61899,28.3170223089,28.3493,417.344927632
59.2181480389,210.689,2531,159.909,2531,0.734211935344,0.935309,188.58432862,28.3176247596,49.123858725,208.538901622,4.47129838242,1106.06345425,119.769262468,246.937956453,-29.2512,28.3158,4.79021,28.3257339871,28.3559,470.78480537
138.648873149,210.727,2532,159.939,2532,0.737128804527,0.941223,168.5176222,28.2961327769,75.9375935845,159.670080909,4.13463171239,626.787725454,151.464605395,516.514645755,-29.2059,28.2933,4.70613,28.3047257572,28.3346,379.362847445
158.857783581,210.771,2533,159.985,2533,0.765133731477,0.919037,192.932111177,28.3174358452,125.975468177,188.138929455,5.73516038034,789.187425393,83.8464216568,502.990876311,-29.1905,28.3175,5.2662,28.3269706377,28.3636,513.94612522
208.796756664,210.83,2534,159.985,2534,0.735162319825,0.898032,209.264813989,28.3149497871,125.859993738,186.165297727,4.66624886869,1418.13763721,257.19471126,882.933875355,-29.2125,28.3155,4.69224,28.3226879296,28.3572,795.944704594
164.971637065,210.886,2535,160.024,2535,0.749064664804,0.891958,189.37307805,28.3945557672,97.2643972186,214.626801029,6.03761013503,1495.12042125,342.725945305,805.75275015,-29.2087,28.3941,5.18199,28.4036013494,28.4314,722.173805012
157.357420495,210.899,2536,160.053,2536,0.716912027167,0.89649,203.31548694,28.2905287055,122.716510532,363.782343052,4.83677231865,2101.88134502,468.001011627,561.481868313,-29.1936,28.2906,4.42206,28.3030504361,28.3319,930.555885766
188.834787146,210.928,2537,160.079,2537,0.744368271785,0.890043,205.579494219,28.2509988694,132.730148009,409.383479113,5.48740177237,1469.43026944,260.092816656,678.61616779,-29.1401,28.2508,5.14507,28.2664814773,28.2991,753.892739753
161.631257285,210.941,2538,160.12,2538,0.738216666055,0.928355,206.458552144,28.2762850228,97.0709681308,273.408004272,4.91357193157,1516.65460322,225.62496747,670.733455224,-29.1721,28.275,4.54169,28.287360472,28.3212,704.796136912
108.378720764,210.978,2539,160.141,2539,0.730521391381,0.853992,200.78750248,28.2640448203,69.8561350717,321.99524456,6.66529693455,1597.32761209,322.367169817,559.923672573,-29.1318,28.2646,4.86328,28.2783786198,28.3139,868.58372178
80.6174494298,211.004,2540,160.116,2540,0.721588725348,0.867934,182.987277889,28.3699635701,65.5630116201,219.355556484,6.82062728735,876.591407924,121.836329821,331.80259904,-29.2061,28.3672,4.6443,28.3801076466,28.4135,427.719002566
120.114669197,211.027,2541,160.129,2541,0.741871368413,0.878557,165.665190398,28.3031245489,119.114220108,190.858811018,8.68673009804,996.147796501,239.024519547,359.880572977,-29.1882,28.3014,4.79573,28.3140021446,28.3465,444.345064286
77.8555312434,211.086,2542,160.131,2542,0.739205464001,0.877194,178.034315491,28.3620866788,74.0863638385,131.65433825,6.324028174,1131.24740857,264.361869675,272.587353715,-29.2704,28.3623,4.96574,28.3712818441,28.4074,540.092853806
122.56855831,211.088,2543,160.149,2543,0.754333938941,0.894061,206.905238837,28.30629254,117.319151978,601.304277064,7.41587616176,2255.61937039,339.408421012,418.461031642,-29.2493,28.3035,4.96352,28.3237809144,28.3501,915.563484881
190.900707067,211.093,2544,160.221,2544,0.731810992316,0.873237,200.95674574,28.3664690077,106.93671739,249.508941503,5.47176672964,1702.73593937,225.119675418,668.549431208,-29.2782,28.3683,4.61622,28.3802976602,28.4138,733.625540285
214.512926235,211.127,2545,160.206,2545,0.718610157813,0.91105,219.407437414,28.4362292434,156.222225665,620.764663844,6.59880384399,1488.52720085,209.204474464,701.957128076,-29.3256,28.4346,4.45246,28.4537330335,28.4823,875.64190216
193.409098394,211.148,2546,160.221,2546,0.719714901619,0.89169,210.077424394,28.4580938417,124.192557823,417.622741531,5.0390503705,1503.26533868,265.350859559,761.296490192,-29.3463,28.4584,4.45545,28.4708204661,28.5139,832.294656435
74.6217437434,211.169,2547,160.242,2547,0.76222760258,0.88773,210.135412908,28.4614231813,43.8488529088,548.726853629,4.71736877962,2175.05527471,339.113143932,400.395963983,-29.3779,28.4588,5.1175,28.479654774,28.5029,880.94596296
93.8328870353,211.183,2548,160.254,2548,0.748602778218,0.865547,214.37421943,28.4214045674,56.8279438147,597.610594833,5.18337113106,1696.50987468,291.707919137,448.314283901,-29.3556,28.4187,4.70388,28.4333128617,28.4669,965.371003124
101.644607499,211.244,2549,160.284,2549,0.767956978083,0.89627,213.602160902,28.4222414022,70.9722007997,668.541148575,6.30904791509,1538.47072287,228.023048504,509.617177818,-29.368,28.4216,5.18327,28.4362134209,28.4663,1000.00752405
119.010795922,211.254,2550,160.306,2550,0.733894529761,0.91739,213.36198144,28.6062339988,75.5204895197,399.73221483,5.19266197096,1499.56696191,248.875426329,530.426349201,-29.5192,28.6049,4.43245,28.6174766275,28.6506,928.610606403
152.062283085,211.358,2551,160.329,2551,0.779448446313,0.902026,199.715235428,28.6669801038,117.645241648,429.790321187,7.1602698198,1679.6747817,325.234563312,586.206521937,-29.5818,28.666,5.38115,28.6811788659,28.7115,709.026427749
129.240213034,211.383,2552,160.334,2552,0.741284350521,0.938553,205.793172331,28.6328529822,120.593641743,419.986714893,7.06848952866,1819.90226757,320.417217859,435.83660363,-29.5309,28.6313,5.05356,28.6517894125,28.6794,771.531205428
151.89143897,211.414,2553,160.376,2553,0.750778193626,0.923492,213.622020232,28.6552113997,115.040866851,633.455625529,5.60790896006,2080.27150921,320.203661562,630.336976801,-29.5443,28.6544,5.2291,28.6743010303,28.7051,1028.69698244
157.85640829,211.444,2554,160.389,2554,0.785849453651,0.907155,200.83649621,28.5551375409,119.987079903,429.462017794,8.36683840486,1266.09919243,249.618337193,713.519870838,-29.4544,28.5534,5.45398,28.5715448112,28.6111,649.01362133
142.969602005,211.441,2555,160.375,2555,0.745716842055,0.89513,212.537415863,28.6446694109,151.575107554,413.808738121,7.17139105156,2128.9550604,437.041710046,505.901680852,-29.493,28.641,4.90879,28.6587027551,28.6908,1058.47859678
134.037323812,211.507,2556,160.385,2556,0.740366683415,0.926335,175.184874056,28.556411177,148.576719912,216.2961546,4.92458912155,2039.29991837,365.577996074,539.486459464,-29.4945,28.5554,4.74421,28.5740639966,28.6047,499.062799721
192.381027167,211.589,2557,160.437,2557,0.769689171392,0.885165,212.157585201,28.6024618888,118.461796544,413.717680534,8.51918762341,2518.59164732,586.678714949,657.228072822,-29.5383,28.6029,5.43194,28.6192496286,28.6491,1030.88527026
199.779537239,211.623,2558,160.432,2558,0.722744724424,0.913075,214.975983563,28.6964188583,226.229376356,503.997267504,5.89389112532,2062.40238827,289.525642958,635.768386637,-29.5781,28.6955,4.44367,28.7128971365,28.7468,826.856448722
212.40501886,211.665,2559,160.421,2559,0.737799205161,0.911128,185.551856369,28.6685929229,195.36953824,312.357770459,7.23424936697,717.446101414,83.9826561793,632.631492703,-29.5522,28.6669,4.72847,28.6827011986,28.7171,455.822590459
191.043329912,211.702,2560,160.407,2560,0.763260029333,0.905517,202.875973132,28.5819025094,96.4931360357,434.751661226,4.53636433067,1804.0109269,305.575656888,781.000554796,-29.4849,28.5833,5.01784,28.5973250531,28.6237,764.557302053
134.305323373,211.743,2561,160.453,2561,0.770624803071,0.867045,217.187438481,28.5727237424,157.935678082,896.434303005,6.3403279654,2492.23284502,447.439383778,352.64970985,-29.4559,28.5713,5.3047,28.5910692462,28.6187,1529.82646217
243.855419365,211.796,2562,160.472,2562,0.734962761866,0.897557,193.017529625,28.590926211,154.42075596,298.792936653,5.24198284749,2275.29448304,340.573971269,748.972134006,-29.4489,28.5887,4.92273,28.6047384931,28.6332,648.042578379
189.104448337,211.834,2563,160.467,2563,0.720364336159,0.930883,160.859524776,28.6300477838,137.877503822,169.633088546,6.99130219951,1766.06254237,244.639908678,760.513680399,-29.5033,28.629,4.54595,28.640498275,28.6696,395.805349276
238.493874268,211.862,2564,160.534,2564,0.741934170133,0.85767,209.594528742,28.5464338852,180.0636127,538.67708317,4.54986364342,2517.18335538,644.457104764,840.693070724,-29.4566,28.5452,4.63936,28.5556720718,28.5919,1309.05669938
127.35563683,211.908,2565,160.521,2565,0.767593560981,0.879959,209.517092246,28.4877505531,86.3741636271,576.451947364,3.99998440328,2052.18138374,296.007802192,550.944163248,-29.411,28.487,5.17822,28.4996148982,28.535,942.788773715
90.2636701786,211.934,2566,160.533,2566,0.732360267471,0.871498,211.915152047,28.5996651254,83.0638867859,256.834074811,5.15927981869,2996.9680993,904.002249964,282.820137466,-29.49,28.5977,4.7792,28.6125651327,28.6407,1273.22053407
159.018448941,211.917,2567,160.559,2567,0.752073490745,0.861922,220.624150301,28.5316776831,137.766601387,659.434326121,5.71838984172,2769.74775687,476.840901637,616.675942764,-29.4071,28.5317,4.96144,28.5432693832,28.575,992.072918491
94.1051195025,211.916,2568,160.559,2568,0.760312419609,0.880663,232.636484392,28.5543018074,62.1836492022,844.386585833,4.31691770594,2888.14079358,637.6322249,418.367853104,-29.4537,28.5523,5.25974,28.5676952864,28.6023,1797.37477717
188.17430005,211.962,2569,160.568,2569,0.731423381836,0.880096,230.03125806,28.6058400022,104.306078585,734.399086316,4.38896373635,2949.23461938,464.683274177,748.382138717,-29.5221,28.6046,4.73615,28.6180259214,28.6474,1335.28692417
136.744987807,211.974,2570,160.591,2570,0.699458262798,0.874629,220.72054722,28.6288550546,85.7263877316,437.240347681,4.69123095928,1359.70432158,197.349353413,623.989529282,-29.5108,28.6256,4.31814,28.6392950855,28.667,716.922881133
103.526779306,211.981,2571,160.6,2571,0.757055164048,0.851427,109.756022554,28.6726474068,79.3946692631,153.197924402,4.67340295229,954.301345518,90.9369386542,394.744595879,-29.609,28.671,5.10063,28.6820234645,28.7192,182.434410441
47.9990204375,212.0,2572,160.6,2572,0.767835529176,0.850697,226.602401945,28.7057787094,36.1438988094,740.247095213,4.15105752043,2873.50752687,735.819086806,219.588423515,-29.5631,28.707,5.42966,28.7202250285,28.7515,1812.83148083
83.9473547741,212.024,2573,160.609,2573,0.715079328516,0.805854,103.617253037,28.7385028189,72.9518706855,145.874252513,4.51162732965,170.052778192,4.22722413479,350.988054147,-29.6257,28.7364,4.73406,28.7617778247,28.7853,156.843691968
106.808296823,212.053,2574,160.631,2574,0.73239651128,0.853801,220.018245904,28.7687907708,80.0292296764,486.551381942,4.73569495083,2324.81081634,558.302084147,387.122023076,-29.6436,28.7674,4.65383,28.7908977834,28.8227,1495.24669619
160.916868672,212.072,2575,160.657,2575,0.721830930958,0.876492,211.700234225,28.7488607293,111.784417838,673.656037287,4.57738552502,1232.96361042,134.727676208,717.204071213,-29.6063,28.7468,4.4678,28.7702833163,28.7984,834.447946466
179.946063215,212.082,2576,160.664,2576,0.745521951021,0.828907,158.225549896,28.6866940344,102.440295853,139.056663791,4.57388896045,1520.93696036,372.815854284,740.237866446,-29.5845,28.6855,4.9079,28.6997682977,28.7341,533.616344844
118.632953735,212.127,2577,160.712,2577,0.697997266287,0.707255,113.294159519,28.7853787567,71.2391008836,150.834121912,5.09172179047,1026.26830976,123.873757558,585.406451304,-29.6159,28.785,4.33428,28.7963559867,28.8311,216.763316424
57.210247099,212.175,2578,160.722,2578,0.745367615981,0.868589,194.728865538,28.7288582626,42.0539489182,678.198187174,4.40009330048,2523.75818049,381.598649351,258.936819841,-29.6233,28.7252,5.03351,28.7418504957,28.7672,1028.91231972
94.5631254494,212.196,2579,160.786,2579,0.765527295435,0.90023,226.638220048,28.7984624392,68.8809810745,723.566271411,3.87874920432,2746.09386727,559.222406775,328.015060747,-29.668,28.7982,5.77586,28.8140099491,28.8416,1169.15393485
78.6827967417,212.211,2580,160.863,2580,0.707575281815,0.90139,224.969262647,28.8230428476,56.8512363471,730.132401869,3.65664597898,2360.7926558,452.422914502,337.628618273,-29.6737,28.8186,4.39238,28.8386804472,28.8703,1208.19854842
164.250242182,212.216,2581,160.853,2581,0.734892651697,0.889871,224.30088285,28.7709599425,141.91188407,682.196140437,6.86298767498,2698.85843419,507.964250617,570.367741124,-29.644,28.7712,5.04686,28.7924877521,28.8241,1276.99626781
232.671227854,212.236,2582,160.888,2582,0.728958660059,0.892362,232.093168564,28.7445021441,158.02449702,1056.69454285,5.7318752335,2907.59458119,682.38995054,890.414039737,-29.5802,28.7426,5.14947,28.7663457869,28.7868,1913.81401867
167.886743074,212.259,2583,160.933,2583,0.742747677774,0.897259,228.258725497,28.6925612471,80.8138733421,808.956771728,3.81631185784,2676.86062262,602.761312935,854.495394616,-29.5941,28.6893,5.05239,28.7138801897,28.7422,1592.78970744
240.012602186,212.298,2584,160.958,2584,0.716935736874,0.880551,233.946640714,28.7759182535,119.951682804,697.069676726,4.63373693426,2825.72073003,595.392710556,1015.73901017,-29.6454,28.7762,4.64588,28.7927416354,28.8211,1592.2748459
87.5223659765,212.3,2585,160.964,2585,0.748791982583,0.884928,220.147367124,28.7401041935,78.5473850391,670.684078736,5.24740422158,2366.26900737,394.611245751,276.716754173,-29.5794,28.74,5.1892,28.7539066938,28.7862,1014.99264545
84.8255095353,212.334,2586,161.012,2586,0.712213862654,0.903992,225.21565797,28.7753176596,80.1227892052,680.368080847,5.24662273769,1921.94244768,331.978822018,343.608643197,-29.6718,28.7736,4.42979,28.7892692223,28.8217,1166.00262432
154.695019897,212.356,2587,161.038,2587,0.741273901318,0.847457,204.349628002,28.7749549444,123.234675092,241.912185491,5.43673316546,2618.81642243,742.98133098,601.051571468,-29.6504,28.775,5.10544,28.7876477403,28.8142,1665.35246306
119.805145396,212.391,2588,161.057,2588,0.711742038983,0.868885,216.801094924,28.8670754864,79.5563860504,325.813131251,3.74879139256,1233.20848057,231.58753053,472.396182593,-29.7075,28.8668,4.64843,28.877096027,28.9062,869.653300409
123.551178628,212.41,2589,161.069,2589,0.733846748948,0.848742,177.566959235,28.7818548161,86.0633977899,308.361877586,3.18182266836,2471.09110352,594.91743221,454.923347771,-29.6517,28.7819,5.0992,28.7948998041,28.8257,1450.98520489
294.736609892,212.412,2590,161.063,2590,0.697396472234,0.87642,205.525427524,28.7647227818,317.342217878,160.498729482,4.34644639029,1907.93386733,401.04328757,709.786313591,-29.626,28.7633,4.6215,28.7812923784,28.8088,897.62226208
98.0569487166,212.443,2591,161.076,2591,0.712893601641,0.909925,214.436868512,28.7224332847,64.817330302,359.869024002,5.09735936817,2520.07885176,444.895573348,517.482368143,-29.6077,28.7227,4.84834,28.738395,28.7705,975.128826165
104.628177867,212.468,2592,161.107,2592,0.739841083052,0.915381,181.878931757,28.8053021708,65.2451054858,242.582371746,4.85610607815,1461.54243533,281.449028764,516.658800629,-29.6599,28.8056,5.25152,28.8208459619,28.8494,522.965486908
94.8702611345,212.51,2593,161.139,2593,0.697126435876,0.907428,182.388806388,28.8009995801,54.3315387638,194.98661838,3.95761248152,1209.49469973,230.545672087,455.887392724,-29.6353,28.7962,4.25251,28.815044084,28.8402,504.640895483
62.120437102,212.533,2594,161.209,2594,0.698793829391,0.865256,192.583425949,28.6790836818,49.7406930159,269.291106627,4.34498856836,1856.56815549,310.126405352,266.064641041,-29.5318,28.6792,4.55854,28.6943363025,28.7264,750.377716115
128.039089929,212.593,2595,161.249,2595,0.696207173847,0.885184,167.475274815,28.7952597386,90.8384733588,220.474789375,4.88731860197,938.091429125,184.144449582,610.870802876,-29.6507,28.7913,4.47685,28.8073226553,28.8354,417.791394105
115.857554494,212.629,2596,161.284,2596,0.724413167515,0.898393,146.641963939,28.7712912835,81.8503259398,205.775258006,4.53805294614,697.396840875,144.873943297,516.502981117,-29.6558,28.7726,4.82674,28.7893604259,28.8189,304.286472834
174.544777128,212.679,2597,161.312,2597,0.742847884254,0.887355,205.895725958,28.7832194341,104.916286713,246.278739282,5.21305501955,2626.97132385,781.925232154,657.035770084,-29.6606,28.7812,5.00724,28.8002799257,28.8301,1639.17338424
134.916801875,212.723,2598,161.298,2598,0.739560611041,0.875533,196.55636409,28.7834018888,142.128193179,285.493442264,4.44810196707,2849.46437008,499.031216744,527.405896554,-29.6808,28.7831,5.04264,28.7992433219,28.8264,798.849439782
123.88973157,212.757,2599,161.317,2599,0.674579621917,0.816593,160.401583463,28.7792695178,64.2082125742,292.561432076,4.48277405921,2523.28130416,497.882463314,625.301832948,-29.6401,28.7805,4.11004,28.7927897972,28.8258,754.203835028
104.663249587,212.804,2600,161.336,2600,0.72758506136,0.890381,212.094602092,28.8476658124,70.3001274168,168.736931417,4.74474201029,2469.98073137,530.359799622,446.407502769,-29.6772,28.8446,4.73021,28.8633253045,28.8901,1160.64292189
83.8332241503,212.821,2601,161.37,2601,0.728249669513,0.876868,225.630422097,28.8579348188,66.6692268642,763.446374217,2.70036554997,2915.81408733,832.657084542,337.030419003,-29.7217,28.8572,5.02621,28.874947141,28.9058,1548.90259423
81.8530849664,212.821,2602,161.392,2602,0.718609077027,0.888915,222.574692624,28.8911565425,75.8699886989,743.29964771,5.3124839116,2871.97014304,677.166262222,282.510955183,-29.7134,28.894,5.01934,28.9093748387,28.9436,1513.81369444
191.011225728,212.835,2603,161.427,2603,0.730692576474,0.891471,204.591066958,28.7152528058,160.271484228,239.401205448,4.99119001159,2375.01554425,570.831553178,521.822772348,-29.6022,28.712,4.95072,28.7349662473,28.7614,965.301786257
103.384087766,212.813,2604,161.44,2604,0.726848244389,0.874805,134.594266022,28.7767908933,77.2883495244,143.472940021,4.64848144733,757.059725001,168.318821364,378.313783839,-29.5757,28.7776,4.94428,28.7948267574,28.8286,280.483331492
66.9832107364,212.829,2605,161.458,2605,0.695914194535,0.901393,158.436964654,28.7098433332,59.9567321347,153.622148118,4.49935351071,1229.23657116,257.171981269,322.22641658,-29.5891,28.7089,4.38195,28.724003026,28.7561,407.427246319
105.226691722,212.848,2606,161.482,2606,0.696796089199,0.878564,194.548840305,28.7233504925,93.2244949227,166.904496573,4.46657398218,2481.57291165,634.881246265,384.551782737,-29.5791,28.7239,4.61174,28.7388212857,28.7696,875.749477677
99.5672852072,212.842,2607,161.503,2607,0.732321832209,0.856818,147.238149587,28.7206215756,93.8153827864,151.739831933,4.45914615499,1838.20108853,414.633652012,368.715906528,-29.5667,28.719,4.98764,28.7349589122,28.7646,542.297197684
78.552178496,212.892,2608,161.523,2608,0.70658125497,0.896474,125.681826591,28.6797799451,57.9003595044,144.023031402,4.68165300161,500.378481835,84.1567501094,294.256931225,-29.5394,28.6797,4.65546,28.6965447972,28.7264,223.7909685
48.5701226037,212.912,2609,161.552,2609,0.702578063521,0.834833,149.242412028,28.7370451056,41.7704220181,216.594109927,3.75176759378,1041.85100154,237.484341052,212.756692934,-29.5877,28.7344,4.6249,28.7540299579,28.7878,479.911813492
128.229988387,212.926,2610,161.573,2610,0.742832387186,0.937386,216.446790124,28.6914351587,67.4327251499,197.309860925,4.16562108966,2140.40506996,365.951377097,616.771761763,-29.5698,28.6928,5.10028,28.7130292442,28.7421,936.807392154
112.866725618,212.939,2611,161.617,2611,0.712464482153,0.927845,223.92790122,28.6865631596,119.837417564,538.653835382,6.11248897918,1548.2353293,199.127504189,353.069141616,-29.5454,28.6859,4.74791,28.7033439669,28.729,1040.35558775
221.994273932,212.936,2612,161.653,2612,0.743620643364,0.929716,206.984614869,28.595762897,136.170380787,210.168223008,4.44221770543,2773.84418988,679.898130705,755.635441974,-29.455,28.5955,4.93509,28.6128710005,28.6525,1134.90240311
204.645277752,212.977,2613,161.688,2613,0.711942994795,0.876263,189.073791945,28.700316613,117.918112394,169.379196002,5.03378625483,1753.88860147,310.285081145,730.576771015,-29.5275,28.699,4.97254,28.7147765603,28.7444,626.341122909
163.549469222,212.989,2614,161.695,2614,0.727085788985,0.869499,194.31391314,28.6269482101,96.3084167257,357.339177016,4.53191363012,1337.76493515,204.44407718,610.688520941,-29.483,28.6274,4.68639,28.6374827006,28.6734,710.68333329
117.516877786,212.993,2615,161.754,2615,0.726449333954,0.904797,181.231210914,28.6752448347,101.613679755,274.436230158,4.73895356061,2456.06078659,584.344264563,430.967699991,-29.5156,28.6749,4.83395,28.6880584802,28.72,1031.34911489
75.6056310633,213.017,2616,161.762,2616,0.72005305006,0.875886,174.030575088,28.6156573024,47.3036024947,189.011455987,4.79405528551,1412.25026434,303.136270365,309.365455399,-29.4454,28.6171,4.92694,28.6313739103,28.6593,627.070616491
70.0269954829,213.044,2617,161.767,2617,0.760341612942,0.853327,156.057893489,28.6568968064,45.3624830874,175.033589509,4.25737299191,1616.26678684,340.443351665,293.057820161,-29.5025,28.6556,5.20725,28.6701782129,28.7025,712.928675968
88.9550732368,213.096,2618,161.798,2618,0.739512076435,0.904052,176.382027832,28.6469449729,56.4078061521,223.21268247,3.5963523185,1423.37962307,242.472349347,486.170036553,-29.4825,28.6482,4.9347,28.6602391659,28.6919,525.856314838
206.368807972,213.108,2619,161.821,2619,0.752815313028,0.802469,152.008931254,28.6074744301,145.367410826,360.883233162,3.88894116521,1525.31189853,267.4367714,641.924403636,-29.4365,28.6057,4.93667,28.6239839465,28.6561,715.227572591
169.130817561,213.148,2620,161.829,2620,0.70384836045,0.884163,190.025097004,28.6454467991,69.9201787344,20.5008187238,4.50199094862,1799.67040892,490.986550185,910.422687904,-29.4726,28.6459,4.554,28.6663692351,28.6951,1004.32885291
123.774249958,213.165,2621,161.868,2621,0.745210500889,0.921565,148.25847725,28.6050907492,83.2377092457,223.314436975,4.63310430192,1757.27612945,279.330571076,463.315149082,-29.4505,28.604,5.09193,28.6221460249,28.6545,347.910869489
94.1198289477,213.157,2622,161.9,2622,0.753470142097,0.759481,166.952228967,28.538401663,58.415957616,351.296165376,4.29428185163,2410.12633415,579.004067291,418.029214301,-29.3717,28.5355,5.05355,28.5595149313,28.5823,1034.58580621
169.238764607,213.179,2623,161.95,2623,0.721364076333,0.852267,195.393102511,28.5699939953,78.8569044647,273.106715221,4.45931795733,2468.07059362,669.320499445,748.384056146,-29.3767,28.5699,4.77146,28.5916681312,28.6204,1130.06499777
251.64862686,213.223,2624,161.921,2624,0.71889515209,0.9208,224.548914872,28.4968286151,141.493742158,659.447491267,4.85810126138,1840.53769161,348.53025875,877.295436479,-29.3633,28.4968,4.81569,28.5188131118,28.5475,1060.07812712
122.618362962,213.254,2625,161.933,2625,0.685468935704,0.946951,159.768791786,28.6210858455,65.3982730857,100.500783734,4.44558055511,655.165737757,104.760321886,565.031157211,-29.4511,28.6193,4.33468,28.6436114125,28.6701,340.168053485
141.215245699,213.333,2626,161.956,2626,0.692814543949,0.944623,191.491582165,28.5662281442,101.00358073,285.433188813,2.41927209375,2260.24982484,470.183330549,445.16500679,-29.3835,28.5673,4.61173,28.5827937838,28.6104,703.805280164
74.132594647,213.373,2627,161.942,2627,0.746303020738,0.924947,182.315539076,28.5590308512,52.2093841834,177.503246182,4.71292567551,2043.08574539,561.047842982,264.335099121,-29.3568,28.5583,5.28826,28.5759350781,28.6077,762.118436176
164.220042951,213.371,2628,161.987,2628,0.684472243858,0.935457,174.183925727,28.6088803003,76.5775785362,201.168620588,4.52865610099,1525.00044672,246.509712679,647.935017417,-29.4108,28.6081,4.21351,28.628090444,28.6568,453.761761826
112.004578341,213.368,2629,162.056,2629,0.67135909501,0.929018,190.325530556,28.572637776,63.7164002163,21.212876813,4.6780233657,2721.89725211,624.281920808,477.373689523,-29.3921,28.571,4.16391,28.5941786009,28.6226,936.364948293
73.9020674362,213.417,2630,162.126,2630,0.708851617402,0.883709,216.268026802,28.6085228633,61.1901971868,480.140787914,4.93041141957,2668.78695489,655.315480224,301.740982091,-29.4309,28.6133,4.94674,28.6287518614,28.6577,1367.51224322
49.3143310666,213.464,2631,162.131,2631,0.692965631434,0.908769,86.4011285719,28.5743088578,41.1935395424,19.0534055862,4.68131541442,2295.85973669,601.21848202,209.333274742,-29.4337,28.5723,4.66644,28.5901244556,28.6189,397.106562937
136.604793978,213.462,2632,162.191,2632,0.755932806355,0.777451,177.143902865,28.5334404198,82.6594958843,468.909651157,4.27560687308,2205.06685554,425.510756524,574.887264362,-29.359,28.5282,5.39811,28.5511221454,28.5816,1077.210919
125.356655257,213.494,2633,162.19,2633,0.719758256676,0.898891,192.77527229,28.429130059,90.3676557544,360.810266959,4.82812253239,1363.87640221,224.979753303,516.156915837,-29.2977,28.4299,4.8245,28.4435941684,28.4718,561.871516931
151.232383371,213.522,2634,162.223,2634,0.734914458697,0.837641,183.472989092,28.5070940622,100.085940567,127.152714104,3.69487799876,2744.51193503,486.109718044,548.594705424,-29.3802,28.5052,5.00609,28.521093931,28.5472,760.767800774
53.2620662921,213.552,2635,162.218,2635,0.693926192227,0.868159,206.806659425,28.4806303931,39.6962739784,267.15436302,4.34839608025,1680.59824244,367.278492588,244.115091526,-29.3125,28.4794,4.37298,28.4942150532,28.5222,930.289395781
169.881088403,213.556,2636,162.237,2636,0.708128092389,0.872257,168.135875496,28.4546567099,114.014045102,185.571808906,4.74557995807,1539.6877489,367.679284997,515.719963046,-29.3165,28.4544,4.66828,28.4701005023,28.4996,784.130525203
72.5222143782,213.565,2637,162.263,2637,0.694447679996,0.864457,130.920629869,28.5043014073,68.4251095543,26.1059540428,5.10070425944,2696.28799826,501.482723955,270.982184285,-29.3219,28.5012,4.6541,28.5205791837,28.5478,443.005336283
105.87252222,213.541,2638,162.287,2638,0.700081990756,0.882397,173.839402854,28.5321252581,101.000640393,228.741957412,6.25959432422,1452.89397772,277.062617114,290.161599778,-29.3319,28.5304,4.63922,28.5526533324,28.5805,488.139578715
86.0049558009,213.533,2639,162.326,2639,0.700789004344,0.878506,177.293972902,28.5519591065,59.4430393056,93.2013315021,4.30373865963,1040.36783271,232.781155694,318.846408952,-29.3997,28.5529,4.76145,28.5639157528,28.593,507.281117784
