AverageDiscountedReturn,AveragePolicySurr,QFunRegParamNorm,MinEsReturn,AverageEsReturn,AverageQ,PolicyRegParamNorm,StdEsReturn,AverageAbsQ,MaxReturn,AverageAbsY,AverageReturn,Iteration,AverageY,Epoch,StdReturn,AverageQLoss,MaxEsReturn,AverageAbsQYDiff,MinReturn,AverageAction
125.955358306,-152.977,215.466,915.654563128,915.654563128,152.259,126.509,0.0,152.259,1470.94538223,152.262026406,1426.20124593,1559,152.261921209,1559,31.7081145908,22.8701,915.654563128,1.1300096237,1363.52259047,0.921434
127.622529,-152.977,215.503,965.471438335,965.471438335,152.266,126.568,0.0,152.266,1486.67029448,152.266740651,1427.29732967,1560,152.266546875,1560,36.4858268006,21.5632,965.471438335,1.11586924225,1375.81200806,0.915897
124.437049536,-153.001,215.593,933.803160348,933.803160348,152.293,126.625,0.0,152.293,1419.90729629,152.296463865,1377.54453425,1561,152.296285572,1561,34.8713358209,20.2321,933.803160348,1.10101786501,1308.94835588,0.922748
137.316969745,-153.0,215.652,967.718719521,967.718719521,152.312,126.672,0.0,152.312,1572.40686722,152.312759518,1487.1999962,1562,152.312575538,1562,51.6076525029,23.4738,967.718719521,1.13661512884,1412.73401174,0.912194
129.725227801,-152.953,215.738,919.57522477,919.57522477,152.253,126.721,0.0,152.253,1481.42120675,152.257001876,1453.47489423,1563,152.256826485,1563,23.4073306057,24.6399,919.57522477,1.14628876909,1413.4126145,0.910963
125.158319128,-152.992,215.824,814.865681489,814.865681489,152.25,126.788,0.0,152.25,1453.34708846,152.25369189,1390.81022178,1564,152.253477775,1564,33.6482705588,23.2349,814.865681489,1.13599788983,1349.74577412,0.918252
135.464149004,-152.923,215.964,903.238583165,903.238583165,152.217,126.838,0.0,152.217,1596.56478833,152.219383171,1542.0070699,1565,152.219038342,1565,35.3912276879,27.2488,903.238583165,1.17866319772,1490.87602534,0.9045
127.863034829,-152.915,216.042,851.974325545,851.974325545,152.205,126.867,0.0,152.205,1509.09658678,152.207176874,1417.33082188,1566,152.207076065,1566,49.8637857547,23.0559,851.974325545,1.11359622322,1324.08639593,0.910931
124.341917022,-152.877,216.164,922.315851528,922.315851528,152.166,126.884,0.0,152.166,1429.47757756,152.168827083,1392.7767855,1567,152.168707941,1567,29.5793754514,23.3854,922.315851528,1.13993878579,1328.24179181,0.921976
120.649552718,-152.795,216.246,949.365063174,949.365063174,152.099,126.961,0.0,152.099,1374.47348832,152.101895637,1315.07813536,1568,152.101650773,1568,43.652690815,26.8723,949.365063174,1.1775162443,1222.96951585,0.911145
130.845518832,-152.816,216.291,843.884951587,843.884951587,152.098,127.009,0.0,152.098,1569.65370913,152.100193675,1513.92038217,1569,152.100005729,1569,32.4779935034,21.4355,843.884951587,1.12141253071,1470.73919991,0.911684
112.727259951,-152.865,216.337,940.345440563,940.345440563,152.153,127.031,0.0,152.153,1371.0186514,152.156528382,1276.19854871,1570,152.156237276,1570,58.0610148106,23.4911,940.345440563,1.13205283343,1171.46349318,0.925863
129.902951904,-152.813,216.361,918.248978491,918.248978491,152.105,127.104,0.0,152.105,1493.90420038,152.104552851,1420.06167367,1571,152.104362015,1571,38.151312146,23.9377,918.248978491,1.14668149634,1358.74948617,0.90303
129.433878921,-152.755,216.406,923.481924098,923.481924098,152.053,127.167,0.0,152.053,1463.34386301,152.056997999,1394.88124833,1572,152.056793698,1572,49.7151488444,24.8243,923.481924098,1.15283167825,1309.14899063,0.911128
128.326243761,-152.801,216.448,912.386109819,912.386109819,152.079,127.201,0.0,152.079,1465.26476923,152.076319784,1392.13998382,1573,152.076197608,1573,43.0819137047,23.0087,912.386109819,1.13600246497,1333.84919831,0.939695
116.641501831,-152.784,216.507,927.827574938,927.827574938,152.066,127.255,0.0,152.066,1401.20338007,152.067847695,1348.2103683,1574,152.067696578,1574,43.0276473496,25.5623,927.827574938,1.15334534483,1236.66054655,0.933522
117.105971982,-152.798,216.589,929.811616066,929.811616066,152.081,127.28,0.0,152.081,1445.96118253,152.087189097,1372.71526678,1575,152.08701948,1575,51.0217411574,23.1051,929.811616066,1.14036336697,1272.91558951,0.913623
113.253376631,-152.856,216.671,948.861909019,948.861909019,152.095,127.373,0.0,152.095,1341.55461572,152.098253962,1289.15210171,1576,152.097993428,1576,41.425909133,24.8243,948.861909019,1.16992022829,1222.78202667,0.928792
117.011552433,-152.84,216.713,923.291630003,923.291630003,152.127,127.408,0.0,152.127,1433.53487479,152.130170432,1352.19899337,1577,152.130138241,1577,61.1123653272,19.4787,923.291630003,1.0879750448,1197.82332113,0.934383
127.902568926,-152.839,216.751,931.243761489,931.243761489,152.101,127.389,0.0,152.101,1499.38775407,152.106814823,1463.20438793,1578,152.1065387,1578,32.9860213097,21.8767,931.243761489,1.11335396838,1411.20169633,0.927018
113.482866445,-152.869,216.818,947.784518523,947.784518523,152.141,127.45,0.0,152.141,1409.38868729,152.140028142,1344.65102711,1579,152.139778312,1579,49.2053424312,25.8435,947.784518523,1.18331956083,1214.07214416,0.926069
118.678241177,-152.834,216.927,888.241741629,888.241741629,152.069,127.474,0.0,152.069,1423.77778218,152.069759482,1367.50901735,1580,152.069245817,1580,22.8897630851,28.3001,888.241741629,1.19923987369,1336.78837028,0.922476
124.207245546,-152.843,217.003,993.697271045,993.697271045,152.104,127.536,0.0,152.104,1438.06392549,152.109420173,1341.36203057,1581,152.109337146,1581,54.1446531852,22.9987,993.697271045,1.13959896204,1273.70803685,0.912547
116.783201543,-152.855,217.071,830.185208422,830.185208422,152.095,127.569,0.0,152.095,1403.76785186,152.100590997,1345.60135976,1582,152.10039056,1582,38.1581121197,25.6306,830.185208422,1.15775830019,1288.71610008,0.925858
120.703870264,-152.861,217.137,924.14815379,924.14815379,152.138,127.608,0.0,152.138,1422.49142512,152.137436859,1376.52962524,1583,152.137197908,1583,32.4586194483,22.6763,924.14815379,1.13417833339,1312.1853607,0.92022
120.01199579,-152.907,217.197,925.235342683,925.235342683,152.172,127.67,0.0,152.172,1417.84896202,152.174927618,1346.889906,1584,152.174796982,1584,46.221053637,20.5826,925.235342683,1.08649614188,1275.75730441,0.935025
115.803291952,-152.906,217.274,846.496082276,846.496082276,152.188,127.726,0.0,152.188,1286.42022524,152.189085935,1195.56013666,1585,152.188821864,1585,126.601632474,22.0892,846.496082276,1.11760737437,829.383304117,0.937378
107.782017956,-152.918,217.297,934.082654649,934.082654649,152.158,127.701,0.0,152.158,1269.2218674,152.157811098,1209.37661872,1586,152.157645939,1586,33.8115572967,26.3991,934.082654649,1.15825992411,1161.86462722,0.92699
135.953145742,-152.87,217.409,932.721287201,932.721287201,152.144,127.727,0.0,152.144,1550.79569541,152.151754038,1490.79148095,1587,152.151530803,1587,33.4359360312,25.9615,932.721287201,1.17932928174,1443.67650245,0.917232
119.930436941,-153.012,217.525,919.214294469,919.214294469,152.241,127.774,0.0,152.241,1378.39723908,152.24361192,1318.78012162,1588,152.243398254,1588,29.5284612774,24.4214,919.214294469,1.13381427309,1272.68107347,0.933144
112.465212467,-152.957,217.649,915.328144051,915.328144051,152.251,127.8,0.0,152.251,1287.35883379,152.255376376,1119.13959104,1589,152.255118723,1589,336.575987246,26.0182,915.328144051,1.16967888163,115.166489298,0.928831
116.865460188,-152.873,217.801,926.075277877,926.075277877,152.15,127.841,0.0,152.15,1336.84122591,152.149839364,1277.0663274,1590,152.149564226,1590,35.3333304459,30.5621,926.075277877,1.23071440124,1209.70663017,0.913547
133.843731934,-152.854,217.838,951.97392651,951.97392651,152.13,127.878,0.0,152.13,1525.09177746,152.13257392,1462.86782797,1591,152.132400975,1591,30.4660590414,25.4019,951.97392651,1.15814908269,1435.7155867,0.917796
127.65325389,-152.928,217.912,969.952364807,969.952364807,152.192,127.921,0.0,152.192,1503.12455043,152.192410688,1431.98124788,1592,152.192271861,1592,36.3248988004,21.2992,969.952364807,1.10457680301,1383.24138887,0.930089
127.866062051,-152.901,217.937,1000.03694366,1000.03694366,152.154,127.974,0.0,152.154,1511.17864059,152.153611371,1465.48733699,1593,152.153440627,1593,38.2472691228,26.998,1000.03694366,1.16280708693,1374.70468422,0.933213
127.068419059,-152.934,217.989,927.073078439,927.073078439,152.173,128.056,0.0,152.173,1465.1498418,152.179874273,1373.23709446,1594,152.179634196,1594,46.3316157877,23.089,927.073078439,1.13321792986,1305.04996813,0.923473
125.20929249,-152.927,218.056,910.241895085,910.241895085,152.193,128.107,0.0,152.193,1476.60824833,152.193444178,1392.6607184,1595,152.193234744,1595,56.076810087,28.0836,910.241895085,1.20349387933,1298.86598687,0.921099
114.906518829,-152.908,218.095,939.707734795,939.707734795,152.163,128.155,0.0,152.163,1383.78032467,152.165777639,1129.09141155,1596,152.165608997,1596,529.118813897,28.313,939.707734795,1.19503791027,-445.724627984,0.924933
118.75852306,-152.88,218.194,888.978069548,888.978069548,152.141,128.169,0.0,152.141,1420.11625124,152.146847796,1289.28631166,1597,152.146644567,1597,56.2597922825,25.9781,888.978069548,1.16190700929,1244.45392023,0.922653
116.368696086,-152.813,218.242,967.341898114,967.341898114,152.126,128.188,0.0,152.126,1423.55752486,152.127444204,1366.31146631,1598,152.127145213,1598,31.6197837586,27.0837,967.341898114,1.16539893464,1315.06251473,0.925168
119.365744178,-152.859,218.326,889.955455019,889.955455019,152.132,128.255,0.0,152.132,1367.60991653,152.133363767,1298.7221662,1599,152.133301048,1599,42.6801316135,22.6063,889.955455019,1.10630466561,1237.80582387,0.920452
111.759608343,-152.833,218.398,880.433989332,880.433989332,152.107,128.286,0.0,152.107,1305.41657136,152.109736135,1263.95337286,1600,152.109549535,1600,39.4066133826,24.482,880.433989332,1.15048507051,1198.98239472,0.914996
123.881510083,-152.765,218.465,904.403258693,904.403258693,152.036,128.362,0.0,152.036,1452.96785651,152.039119708,1366.17728845,1601,152.038885794,1601,42.7220182061,27.2274,904.403258693,1.16249515007,1306.3923857,0.928245
123.241983655,-152.776,218.506,968.539229498,968.539229498,152.05,128.406,0.0,152.05,1475.34699224,152.051489779,1408.66133458,1602,152.051371656,1602,52.4206845146,21.3136,968.539229498,1.09346609834,1303.1133557,0.922332
137.588483583,-152.826,218.542,969.926786015,969.926786015,152.106,128.473,0.0,152.106,1622.39762209,152.106819922,1566.48756134,1603,152.106619627,1603,49.0558634896,20.1824,969.926786015,1.07897812196,1460.51489445,0.909211
122.963644269,-152.764,218.621,915.642009671,915.642009671,152.066,128.485,0.0,152.066,1521.65012372,152.06905039,1438.46386866,1604,152.068675273,1604,47.4460825921,23.568,915.642009671,1.13309927888,1377.92849821,0.916461
129.270445241,-152.711,218.737,920.195979365,920.195979365,151.982,128.483,0.0,151.982,1481.98543251,151.981977631,1411.24995128,1605,151.981696476,1605,37.490086855,32.2848,920.195979365,1.2347922819,1349.25966067,0.907282
129.156713293,-152.796,218.783,946.748168503,946.748168503,152.048,128.501,0.0,152.048,1489.46663666,152.055796787,1418.47589335,1606,152.055557836,1606,41.9519963669,20.7739,946.748168503,1.08921686876,1357.60024099,0.916604
110.330343279,-152.752,218.91,956.747384096,956.747384096,152.003,128.533,0.0,152.003,1366.88911989,152.006274261,1142.29679177,1607,152.005811305,1607,521.823500825,27.9378,956.747384096,1.16908813811,-419.99433041,0.908119
122.855279505,-152.725,218.972,862.61089288,862.61089288,152.0,128.569,0.0,152.0,1470.08998505,152.000444578,1413.36839803,1608,152.000225246,1608,33.9548062566,24.529,862.61089288,1.13209946032,1336.02458708,0.90582
122.94171058,-152.758,219.041,925.864462561,925.864462561,152.047,128.651,0.0,152.047,1467.88274677,152.050637264,1411.14484974,1609,152.050269055,1609,33.067739473,23.427,925.864462561,1.10942371914,1344.5394181,0.912333
133.831673185,-152.672,219.15,897.866810257,897.866810257,151.993,128.686,0.0,151.993,1549.65943671,151.992761291,1467.5164268,1610,151.992566006,1610,44.5319425267,23.1785,897.866810257,1.10311246626,1409.71035454,0.909567
125.691270638,-152.661,219.279,943.066662504,943.066662504,151.969,128.714,0.0,151.969,1488.44495573,151.970698591,1409.84119663,1611,151.970519895,1611,41.2509987087,23.7215,943.066662504,1.11443420406,1331.47652109,0.910457
132.930972652,-152.738,219.293,874.391122416,874.391122416,152.028,128.76,0.0,152.028,1640.8146787,152.032176572,1535.19848556,1612,152.031862839,1612,40.8658634222,17.2364,874.391122416,1.04969374158,1487.09362893,0.920774
126.877692206,-152.714,219.399,977.183842072,977.183842072,151.965,128.787,0.0,151.965,1431.33328956,151.969136764,1381.4678792,1613,151.968931797,1613,31.9948496468,28.1183,977.183842072,1.20618351993,1327.46549251,0.915095
122.562502914,-152.688,219.427,978.656495169,978.656495169,151.978,128.818,0.0,151.978,1457.76414134,151.979041044,1397.54204333,1614,151.978917902,1614,35.6105411807,24.5932,978.656495169,1.13459845388,1341.50294684,0.911952
125.379226836,-152.709,219.505,924.455982508,924.455982508,151.978,128.846,0.0,151.978,1463.09354477,151.980231664,1414.47442008,1615,151.979964063,1615,26.5744108044,24.509,924.455982508,1.15295689405,1362.57661658,0.911894
129.805740555,-152.654,219.596,883.123100878,883.123100878,151.93,128.856,0.0,151.93,1515.09810312,151.93180697,1426.83679161,1616,151.93159836,1616,44.0310254375,26.3411,883.123100878,1.15628850668,1375.92380065,0.896927
129.296209203,-152.677,219.634,911.024545061,911.024545061,151.942,128.956,0.0,151.942,1444.08809842,151.944868407,1398.96018898,1617,151.944683465,1617,28.9986021894,24.7086,911.024545061,1.13561618122,1340.68162037,0.903841
111.568473829,-152.718,219.734,853.433972564,853.433972564,151.965,129.003,0.0,151.965,1399.20136503,151.968620195,1063.48935772,1618,151.968377407,1618,555.716120826,26.0094,853.433972564,1.15220041814,-446.111521595,0.921007
111.148284738,-152.781,219.796,976.032049424,976.032049424,152.016,129.032,0.0,152.016,1476.09004994,152.018330989,1189.69128793,1619,152.018144975,1619,585.077595929,24.1401,976.032049424,1.13832916575,-514.256340662,0.928243
124.002029648,-152.793,219.81,920.044107256,920.044107256,152.045,129.038,0.0,152.045,1396.1399224,152.045164568,1353.45498788,1620,152.044777036,1620,38.4144954452,25.0455,920.044107256,1.12494666095,1260.28761671,0.935011
129.216244424,-152.794,219.918,842.121862679,842.121862679,152.075,129.101,0.0,152.075,1506.79389296,152.08157354,1423.29790003,1621,152.081224409,1621,38.7931800773,24.9066,842.121862679,1.13192491286,1357.45374196,0.929107
121.265896894,-152.754,219.974,953.41492755,953.41492755,152.028,129.163,0.0,152.028,1486.83068893,152.029346811,1381.05272018,1622,152.029190831,1622,58.5383398329,22.5632,953.41492755,1.09956208817,1286.95126543,0.921212
121.172926773,-152.768,220.001,978.538517848,978.538517848,152.067,129.207,0.0,152.067,1468.61225203,152.06572873,1336.72547311,1623,152.065541754,1623,68.1738238181,23.5038,978.538517848,1.11291903158,1217.74636877,0.920787
119.594541721,-152.697,220.056,967.391119329,967.391119329,151.974,129.201,0.0,151.974,1442.25747487,151.977945428,1391.45385559,1624,151.977658847,1624,29.7213032954,24.6801,967.391119329,1.12554666535,1353.17911161,0.923108
116.463324949,-152.735,220.153,930.805555798,930.805555798,152.002,129.209,0.0,152.002,1388.56576477,152.00611334,1288.71414924,1625,152.006069121,1625,56.7252398999,24.1716,930.805555798,1.13983196321,1211.49960091,0.910288
114.048551178,-152.815,220.156,941.482060931,941.482060931,152.096,129.255,0.0,152.096,1475.43065969,152.096209265,1192.3038752,1626,152.095970579,1626,530.280661876,20.0577,941.482060931,1.09085898606,-390.072362453,0.917483
129.894240301,-152.809,220.226,911.603746971,911.603746971,152.079,129.283,0.0,152.079,1441.85189437,152.083143181,1375.55295202,1627,152.082899816,1627,39.8124263713,22.7529,911.603746971,1.11229870713,1324.68826506,0.914455
122.35670775,-152.823,220.297,916.090500716,916.090500716,152.075,129.334,0.0,152.075,1417.87773861,152.07381355,1367.16850437,1628,152.073712366,1628,24.2120966193,24.4772,916.090500716,1.15414776307,1343.8727407,0.926107
111.600492448,-152.82,220.373,876.542866631,876.542866631,152.059,129.366,0.0,152.059,1382.95899361,152.063180364,1224.59256835,1629,152.063051463,1629,291.742648743,22.5844,876.542866631,1.12496769125,358.830928835,0.927952
134.484830605,-152.802,220.407,855.260357529,855.260357529,152.087,129.368,0.0,152.087,1546.20322281,152.089353459,1461.23541594,1630,152.089092889,1630,60.6757921292,21.2911,855.260357529,1.09155307374,1347.30240753,0.916304
122.733209652,-152.882,220.48,909.709204122,909.709204122,152.16,129.471,0.0,152.16,1477.07138474,152.164162768,1390.82185236,1631,152.164066395,1631,60.0405649383,19.8516,909.709204122,1.09206505686,1300.07194394,0.918145
138.203705871,-152.908,220.602,1036.69051566,1036.69051566,152.106,129.492,0.0,152.106,1624.46251152,152.109986161,1551.74573178,1632,152.109642982,1632,36.6470511835,29.1559,1036.69051566,1.20717592446,1508.29104944,0.899875
119.832778562,-152.892,220.689,1007.28638803,1007.28638803,152.148,129.504,0.0,152.148,1445.64002657,152.148060807,1182.29369478,1633,152.147900012,1633,531.697800803,30.4796,1007.28638803,1.21951057021,-402.903210002,0.932816
128.842859771,-152.851,220.707,915.624287429,915.624287429,152.127,129.557,0.0,152.127,1515.7007296,152.129376191,1418.1254819,1634,152.12917131,1634,50.3190567337,23.0019,915.624287429,1.11410591928,1356.85033994,0.928791
128.438028757,-152.8,220.772,955.269498765,955.269498765,152.102,129.583,0.0,152.102,1490.69083303,152.104466588,1419.80631794,1635,152.104190039,1635,40.9329484893,24.9529,955.269498765,1.1496673739,1351.99134089,0.921775
139.099936543,-152.792,220.791,944.329776684,944.329776684,152.109,129.66,0.0,152.109,1590.56634465,152.110985182,1517.58325623,1636,152.110880416,1636,41.9077635528,22.2717,944.329776684,1.09985508054,1447.86582154,0.921006
127.521990572,-152.805,220.913,931.082509359,931.082509359,152.092,129.651,0.0,152.092,1459.82858638,152.090270533,1403.88030327,1637,152.089867023,1637,39.780724583,25.041,931.082509359,1.16618226435,1336.68001276,0.921702
113.666683386,-152.811,220.96,914.141042941,914.141042941,152.059,129.693,0.0,152.059,1290.13743579,152.062363917,1231.54432096,1638,152.062073152,1638,44.1273876992,27.502,914.141042941,1.19166721713,1156.87548609,0.939784
120.249466286,-152.728,221.069,835.39239592,835.39239592,151.986,129.7,0.0,151.986,1399.93709672,151.990956782,1315.0415108,1639,151.990755597,1639,39.3592807655,34.4847,835.39239592,1.26769567657,1260.29190855,0.934201
120.925170334,-152.751,221.222,926.577916886,926.577916886,151.992,129.753,0.0,151.992,1429.78978517,151.992859345,1348.79845037,1640,151.992495128,1640,55.7425660586,29.8484,926.577916886,1.22171398739,1255.07247248,0.913178
109.534799276,-152.795,221.273,933.729406268,933.729406268,152.043,129.79,0.0,152.043,1492.82270563,152.048700274,1381.45500902,1641,152.048553738,1641,48.6219362641,22.3459,933.729406268,1.13662013924,1314.35631605,0.925609
123.963876745,-152.85,221.35,881.290797973,881.290797973,152.1,129.839,0.0,152.1,1466.28379292,152.10180393,1363.67113203,1642,152.10163565,1642,43.0266367662,25.9796,881.290797973,1.15647518995,1302.02316117,0.925569
115.22155124,-152.886,221.444,960.03881309,960.03881309,152.12,129.879,0.0,152.12,1443.15682975,152.122893481,1367.37225603,1643,152.122775319,1643,45.4721268504,21.117,960.03881309,1.12254402609,1276.1119611,0.92036
127.220798127,-152.916,221.534,1009.51516532,1009.51516532,152.168,129.894,0.0,152.168,1502.80856109,152.170567828,1426.09525728,1644,152.170351157,1644,51.9273061769,23.9574,1009.51516532,1.17725647451,1342.21028009,0.931387
118.832638202,-152.868,221.63,965.7759164,965.7759164,152.118,129.921,0.0,152.118,1477.29582147,152.120808892,1427.41690549,1645,152.120603895,1645,48.2703429065,26.7962,965.7759164,1.17377911117,1336.05426357,0.928048
134.047953746,-152.93,221.69,940.659262962,940.659262962,152.16,129.99,0.0,152.16,1635.13645913,152.161105602,1587.08022328,1646,152.160904914,1646,25.5641869033,24.6464,940.659262962,1.14417233465,1546.36060566,0.918311
133.155148191,-152.965,221.766,897.211329212,897.211329212,152.191,130.071,0.0,152.191,1566.85524557,152.194402617,1519.35493659,1647,152.194193754,1647,38.0263102603,26.8847,897.211329212,1.16869212266,1468.49222142,0.909044
127.946373214,-152.908,221.815,880.977919569,880.977919569,152.193,130.155,0.0,152.193,1543.47914527,152.19291074,1477.35414036,1648,152.192762115,1648,37.0868396316,22.0708,880.977919569,1.11632183986,1423.54569648,0.900663
125.730367457,-152.974,221.91,861.846836154,861.846836154,152.241,130.209,0.0,152.241,1534.78827142,152.246910001,1464.83002643,1649,152.246762262,1649,44.0749525339,22.9064,861.846836154,1.1287147479,1400.99362945,0.914885
123.136856915,-152.919,221.973,963.934713492,963.934713492,152.178,130.263,0.0,152.178,1448.44655035,152.181857698,1406.09108763,1650,152.181717074,1650,36.966476028,28.3692,963.934713492,1.19418158973,1326.92997315,0.922722
126.989872291,-152.987,222.036,909.321942779,909.321942779,152.261,130.311,0.0,152.261,1575.65572558,152.262763403,1468.10934919,1651,152.262606423,1651,41.0647587719,20.9426,909.321942779,1.07337846487,1431.64757889,0.916979
117.022106776,-152.896,222.112,868.962398161,868.962398161,152.165,130.311,0.0,152.165,1416.14196002,152.168059236,1345.57788286,1652,152.167857126,1652,39.480755642,25.9483,868.962398161,1.13702898623,1295.46345568,0.928637
122.370203116,-153.006,222.143,931.719665329,931.719665329,152.272,130.369,0.0,152.272,1476.83401397,152.272336909,1428.85113082,1653,152.272232731,1653,36.181407351,19.7971,931.719665329,1.08665081605,1363.80839614,0.908104
120.278722996,-152.996,222.195,936.072176217,936.072176217,152.252,130.395,0.0,152.252,1423.80274576,152.253983084,1348.53085552,1654,152.253823072,1654,34.7905765663,24.9327,936.072176217,1.14814408853,1307.58748752,0.945848
119.888427153,-152.957,222.237,936.878886588,936.878886588,152.238,130.419,0.0,152.238,1325.14428461,152.241473414,1274.26372988,1655,152.241252373,1655,25.1967674588,23.9528,936.878886588,1.13049209579,1239.93670929,0.926993
112.593799773,-152.957,222.296,991.195579524,991.195579524,152.243,130.481,0.0,152.243,1408.74625392,152.245056394,1366.54245855,1656,152.244798028,1656,33.0785616942,23.2047,991.195579524,1.11409834923,1288.33231107,0.922864
125.667859578,-152.922,222.355,932.974247105,932.974247105,152.206,130.535,0.0,152.206,1516.64138288,152.209547583,1455.84560917,1657,152.209316023,1657,44.4359810009,25.5456,932.974247105,1.14434534304,1376.39294179,0.931247
127.864962512,-152.953,222.406,868.786074418,868.786074418,152.197,130.542,0.0,152.197,1499.10464558,152.200732989,1447.28206272,1658,152.200539527,1658,25.7812287061,24.5642,868.786074418,1.13132444544,1399.55829492,0.927977
133.917257304,-152.971,222.487,874.796953548,874.796953548,152.229,130.56,0.0,152.229,1630.36259782,152.231247243,1551.71827829,1659,152.231073997,1659,49.5626723753,25.601,874.796953548,1.14836042355,1431.36237804,0.906714
126.548485763,-152.892,222.532,905.620331078,905.620331078,152.212,130.647,0.0,152.212,1487.36977925,152.213295234,1426.74830863,1660,152.213166954,1660,33.5971045241,24.8212,905.620331078,1.13406975099,1373.29693758,0.920044
124.834552189,-152.878,222.613,905.509540871,905.509540871,152.155,130.676,0.0,152.155,1420.1119495,152.155040574,1405.07284778,1661,152.15488805,1661,18.717186318,24.203,905.509540871,1.12090188398,1352.86085065,0.919964
131.422333844,-152.936,222.685,940.838361931,940.838361931,152.184,130.719,0.0,152.184,1465.47797041,152.187001007,1422.1212413,1662,152.186804051,1662,22.44216454,23.9114,940.838361931,1.11900421411,1384.38792504,0.928377
123.647958618,-152.885,222.799,919.922670572,919.922670572,152.158,130.744,0.0,152.158,1423.7417323,152.160598052,1340.2039338,1663,152.160237071,1663,46.2521298029,24.5529,919.922670572,1.10919144723,1279.0727654,0.923792
124.010392864,-152.861,222.851,901.921817162,901.921817162,152.123,130.812,0.0,152.123,1493.76124604,152.12350886,1420.19802763,1664,152.123388741,1664,37.4978048044,26.0381,901.921817162,1.14698606689,1357.67375116,0.926448
116.62102406,-152.921,222.941,953.239320885,953.239320885,152.126,130.854,0.0,152.126,1416.56227086,152.130559252,1328.53827402,1665,152.130311147,1665,50.3740942902,27.6476,953.239320885,1.15713509299,1271.72330392,0.926507
136.213118123,-152.886,222.993,901.168942625,901.168942625,152.155,130.881,0.0,152.155,1573.88065902,152.156780264,1463.1102791,1666,152.156488944,1666,55.2484380013,27.8225,901.168942625,1.15940390131,1404.64425676,0.916174
130.712477965,-152.873,223.09,969.272018316,969.272018316,152.119,130.897,0.0,152.119,1479.31510001,152.121459324,1404.85225019,1667,152.121276573,1667,41.103295005,28.1248,969.272018316,1.17243092487,1322.87501678,0.923813
119.415491519,-152.846,223.166,923.968622747,923.968622747,152.119,130.924,0.0,152.119,1405.42356919,152.12121902,1300.76702983,1668,152.121018968,1668,74.9151816975,27.1764,923.968622747,1.15207004515,1142.61631552,0.931477
126.247776999,-152.869,223.23,996.171104673,996.171104673,152.11,130.946,0.0,152.11,1497.38866823,152.113379234,1441.42507832,1669,152.11313279,1669,31.79688208,24.193,996.171104673,1.13794423937,1399.70572256,0.940094
129.224556692,-152.936,223.294,873.625500585,873.625500585,152.164,131.005,0.0,152.164,1542.85184312,152.166107848,1458.37012372,1670,152.165895018,1670,52.6173084882,23.464,873.625500585,1.1195858432,1356.56930357,0.922814
131.25235654,-152.998,223.366,915.546235138,915.546235138,152.241,131.044,0.0,152.241,1526.03444215,152.24156008,1468.43208553,1671,152.241289916,1671,42.8664960753,24.2646,915.546235138,1.11355155525,1399.27227578,0.907301
117.253161094,-153.009,223.418,941.878562077,941.878562077,152.24,131.107,0.0,152.24,1410.49681978,152.243778826,1114.80186124,1672,152.243680507,1672,437.596588804,23.5586,941.878562077,1.143282279,-39.8224007414,0.945548
111.9554878,-153.114,223.427,955.805033544,955.805033544,152.335,131.106,0.0,152.335,1303.28732231,152.337082245,1230.19653802,1673,152.336872395,1673,43.7555445998,21.3391,955.805033544,1.10370654476,1169.17468455,0.932107
127.439331204,-153.07,223.495,1013.41885259,1013.41885259,152.307,131.144,0.0,152.307,1551.33184933,152.310807028,1458.20306121,1674,152.310635431,1674,53.5983628101,23.5263,1013.41885259,1.14608358476,1368.09648126,0.918908
123.326914943,-153.09,223.549,974.045125228,974.045125228,152.335,131.152,0.0,152.335,1515.33651706,152.337108682,1462.21118341,1675,152.336862465,1675,35.8992961067,24.3587,974.045125228,1.13418238148,1400.06365148,0.908105
129.598965131,-153.126,223.572,905.2007205,905.2007205,152.376,131.192,0.0,152.376,1551.76648491,152.377907313,1461.11736307,1676,152.377621688,1676,46.284828739,27.6666,905.2007205,1.17711176523,1352.32170559,0.914459
120.866908091,-153.119,223.621,976.80031274,976.80031274,152.373,131.247,0.0,152.373,1436.6142866,152.377953351,1358.99729731,1677,152.377831749,1677,41.0057197066,27.3602,976.80031274,1.16160453604,1313.63599132,0.908281
121.019447797,-153.154,223.719,962.006478325,962.006478325,152.424,131.279,0.0,152.424,1411.46300132,152.425068682,1343.72970443,1678,152.424842158,1678,43.9146828475,25.4277,962.006478325,1.15998589642,1280.71264387,0.932412
118.70928655,-153.171,223.761,930.260695489,930.260695489,152.392,131.305,0.0,152.392,1345.15578192,152.394322253,1267.70640833,1679,152.394062785,1679,47.0245371539,26.0496,930.260695489,1.16459899973,1181.59110294,0.947584
120.763405176,-153.235,223.847,926.770590665,926.770590665,152.456,131.356,0.0,152.456,1435.24489291,152.458720274,1377.26101066,1680,152.458545292,1680,41.9949653837,27.2142,926.770590665,1.17283021846,1301.24940231,0.926945
132.508403921,-153.305,223.878,881.106141335,881.106141335,152.541,131.374,0.0,152.541,1525.00141184,152.542996385,1434.84972807,1681,152.54284147,1681,49.9886333685,19.1355,881.106141335,1.07323868142,1338.5096565,0.92969
