AverageQLoss,MinForwardProgress,MaxEsReturn,MinEsReturn,StdReturn,AverageY,MaxForwardProgress,AverageForwardProgress,QFunRegParamNorm,AverageAbsQYDiff,MaxReturn,StdEsReturn,Epoch,AveragePolicySurr,StdForwardProgress,AverageAbsQ,AverageReturn,AverageQ,AverageAction,AverageEsReturn,PolicyRegParamNorm,AverageDiscountedReturn,MinReturn,AverageAbsY
0.219488,0.190418330596,202.105352707,19.0524989746,35.6507169622,5.24504609123,1.0737009955,0.468959982146,41.3167,0.274747227854,207.807152631,69.9450440421,195,-5.56091,0.184979535893,5.26825,88.5758645246,5.24692,0.887352,95.0988198051,29.7793,44.7437367588,35.4323479151,5.26617458418
0.221703,0.207133639279,286.812334975,117.321763516,77.1032937943,5.37108914907,1.37629886428,1.01616627378,41.5352,0.274781751375,269.549466146,64.9752162029,196,-5.66652,0.392273337824,5.39247,198.053040114,5.37091,0.89,233.550970317,29.8177,63.0244353974,38.4426482028,5.39230603268
0.231815,0.165748826154,220.010415261,66.7713953366,47.3648922891,5.4686117844,1.09013910262,0.454002108029,41.6747,0.275706229869,214.152718979,54.3194260755,197,-5.76973,0.235452417823,5.48942,86.4691080638,5.46855,0.864701,133.99767999,29.8518,38.8432706375,27.5624961929,5.48934450943
0.257879,0.192242770262,175.698406305,45.8024967179,12.4611350233,5.57926038657,0.529947451873,0.443691811917,41.8376,0.287927279387,102.308788453,55.0372107041,198,-5.90302,0.062774471628,5.59905,85.2968588827,5.58012,0.862825,108.761056995,29.8839,42.0408387634,35.5647312038,5.59763284777
0.254129,-0.00109427555987,141.18100924,-36.548786283,16.3197604846,5.66003453181,0.530198313966,0.378487226109,41.9144,0.289298292112,102.66623642,65.6693317853,199,-6.00299,0.0800722391349,5.67861,72.4877214169,5.65999,0.861277,61.6320997883,29.9111,36.3403796367,-7.04392425852,5.67916161838
0.270996,0.170594172546,143.106313138,95.8821473986,29.0144708906,5.71697750944,0.916522786079,0.518769660873,42.0583,0.29062434991,182.384853471,17.8640552127,200,-6.03888,0.143635913396,5.73508,100.563811862,5.71745,0.859827,114.055661174,29.981,41.5321265678,29.8922662856,5.73412611311
0.273029,0.579917103939,129.205477096,30.6959418604,24.2037918451,5.81708848235,1.07499113175,0.828962394857,42.2212,0.291164329652,210.252916885,34.4234311508,201,-6.14778,0.120883207725,5.83621,161.196434624,5.81726,0.864404,91.6885868199,30.0406,41.5224435103,111.285373179,5.83608982545
0.264776,0.245430115178,204.334707878,37.900680876,13.1165033067,5.88773236649,0.511293549081,0.398319492557,42.3981,0.287408897151,99.2617566751,61.7387706014,202,-6.2151,0.0679805367177,5.9067,76.0815169449,5.88774,0.852188,145.259749179,30.0819,27.9866098775,46.2377681301,5.90502219556
0.285703,0.0709256041305,178.59306057,44.5782399714,38.6632072728,5.98044022383,0.687845076204,0.397562190989,42.526,0.293466845441,129.565386088,48.5611898955,203,-6.3246,0.191250448263,5.99864,71.8177018104,5.98146,0.848074,86.1693837452,30.1177,45.351766995,6.96482713518,5.99704387053
0.293395,0.142167218256,186.085146633,-3.33586938251,25.3471341977,6.05079712586,0.831596729863,0.569819038393,42.6706,0.295682523021,166.440614697,75.1364042407,204,-6.38806,0.122521192596,6.06818,112.488807752,6.05237,0.867968,79.8067391138,30.1602,48.8995275316,23.1567693014,6.06564190042
0.275474,0.326133913637,161.789979792,6.21886845033,35.8452943733,6.13566558086,1.14350400561,0.630453326597,42.8567,0.293047205614,228.244459961,50.1639939976,205,-6.50117,0.172262515414,6.15294,123.76877373,6.1372,0.870054,92.8304545191,30.2125,54.6684560646,59.595867883,6.15128842063
0.294965,0.226886855565,198.302797679,68.6604023491,21.9272543218,6.17790188593,0.90465871373,0.419379079215,42.9483,0.29268636653,179.557133469,46.1123511314,206,-6.52639,0.106773869203,6.19208,81.2162058959,6.17979,0.816995,127.971680497,30.2347,37.2948320112,41.7163560353,6.19051203399
0.282808,0.115844536516,89.8516050475,-35.1074874247,36.1575564314,6.29452314318,0.688929430353,0.380690834662,43.0108,0.293692533728,132.440246896,43.054279734,207,-6.64628,0.182342772037,6.30844,71.0133457428,6.29662,0.793223,45.2146131619,30.2535,24.6298649031,18.1901050954,6.30566012944
0.29348,0.236197172171,246.656624132,-8.46710214706,43.2486658146,6.38663070639,1.09445850205,0.702737937053,43.1962,0.293009302809,215.222588792,96.0345887031,208,-6.74378,0.21249828907,6.39736,135.827439159,6.38641,0.871805,89.9711659438,30.2951,50.640386606,40.5735521845,6.39718448333
0.280971,0.383697388577,292.475882907,-58.5869061651,38.0121468222,6.4677359916,1.07193987282,0.698712866708,43.3575,0.292097764821,209.105517431,109.050536451,209,-6.82916,0.184677195373,6.48048,132.981004713,6.47025,0.861611,103.246845951,30.3565,46.4568438718,68.8612945116,6.47726372111
0.317384,0.093973750759,252.389651533,25.7672976132,15.6634745936,6.54497023854,0.361902812545,0.244808586248,43.4444,0.29858108726,67.074418703,79.89583151,210,-6.92363,0.0788324241036,6.55673,43.6484055782,6.54706,0.884656,139.036658806,30.3914,18.8860442898,13.9326159242,6.5541371322
0.316187,0.0473470230862,270.041593659,17.0825865719,17.77225065,6.63818922362,0.609334570824,0.29850830053,43.5751,0.299161364629,114.584039462,88.4438309926,211,-6.98975,0.089863083925,6.64967,54.9974312105,6.63983,0.915066,92.8378805987,30.4422,25.7840632883,5.0095179558,6.6463856865
0.310253,0.326542510138,233.032836208,26.7677798624,27.8410969841,6.69386161464,0.821233589727,0.614291291047,43.7614,0.298437705909,160.118722787,72.7347842803,212,-7.03788,0.138386068194,6.70404,117.994484728,6.69693,0.94089,145.711704796,30.4968,47.1373416711,60.850013612,6.69989519393
0.30622,0.140461089388,237.2396877,33.5819421504,19.2893215781,6.79317279752,0.545391200088,0.448156754873,43.9184,0.297319944202,105.513885278,70.3826880548,213,-7.17626,0.0930684963561,6.80154,84.6658811987,6.79555,0.932561,113.229040037,30.5477,33.1177658708,21.6484174109,6.79751167707
0.319558,0.263115771928,210.89493096,-4.13001634301,12.9845173535,6.8401432034,0.600550466472,0.450498879022,44.0872,0.299649498894,116.614517819,68.8120005662,214,-7.22955,0.0622216961772,6.84645,85.0984668702,6.84106,0.939197,83.286504602,30.607,34.6428218505,47.383969264,6.84465878025
0.321678,0.249850103512,101.603429,50.2680198216,8.8242073038,6.99520313198,0.462775870044,0.361263446525,44.2833,0.300663397818,87.7681809981,18.8925534553,215,-7.37902,0.0427768282238,7.00222,67.0931484839,6.9975,0.916213,77.5572904962,30.6462,26.092038402,43.9080417137,6.99872124715
0.313235,0.134581870953,156.170519964,52.7460129336,10.4486419608,7.05680912577,0.327187317404,0.248931820748,44.4218,0.296400130821,61.2154618922,37.611553067,216,-7.46008,0.0497266419396,7.0606,45.082092787,7.05739,0.930393,88.2570261328,30.6624,23.2472854445,21.0240491093,7.05918711947
0.310456,0.133492585939,211.238390743,28.5828153649,13.5573799534,7.1194315789,0.425738698736,0.293624521947,44.579,0.294235380706,80.9790025177,68.8013719567,217,-7.50189,0.0656317953133,7.12249,53.8171055356,7.11932,0.900874,103.907922437,30.6988,26.3633721679,21.6732645823,7.1213777289
0.315639,0.169810981479,209.776271073,-20.9314408848,29.4483979492,7.20365358801,0.823041020459,0.415064931134,44.6969,0.295992195515,158.889022561,72.5282090251,218,-7.57809,0.151511380815,7.20645,77.4307047185,7.20269,0.90304,59.3517643123,30.7327,30.767489918,28.1107368716,7.2061141273
0.317648,0.103194218594,192.327935786,112.381014096,24.4051232749,7.28438443838,0.682763011365,0.293278091434,44.7511,0.296787755945,130.718280434,32.4967053631,219,-7.67113,0.123443067294,7.28862,53.1653862946,7.28514,0.851017,139.058143651,30.777,21.9870787398,13.5894645438,7.28623114192
0.334702,-0.251154892135,176.082727423,45.7707944645,45.8495707411,7.38410100372,0.532052606907,0.065566458894,44.9114,0.302937773291,101.741408497,59.6790454281,220,-7.76651,0.226047221665,7.39105,7.23917516228,7.38766,0.803266,108.835554329,30.8317,-1.7355730495,-58.6707364767,7.38555161761
0.312349,-0.228588368239,226.320781629,-56.6971048928,37.3732898209,7.4379269209,0.700833736087,0.281125577408,44.9968,0.295223003186,134.08697632,106.104198135,221,-7.82736,0.186319760562,7.44201,49.8043892095,7.43838,0.874697,74.346514565,30.9363,19.5062641922,-51.9650449641,7.43931905176
0.320879,-0.372034159201,115.507639391,-39.3383121033,45.9124669407,7.54712993566,0.976344801508,0.526572395686,45.1275,0.301307568197,189.763685663,56.9323288898,222,-7.94358,0.227048352356,7.55281,97.7491790841,7.54947,0.884683,57.8157111175,30.9999,36.7200109071,-82.2433576464,7.54826503094
0.328018,0.173737238037,116.057947352,-22.9122849583,29.5303858187,7.59513480401,0.901657867716,0.567813850875,45.24,0.302127918173,174.794878245,51.5255245415,223,-7.97402,0.146082454579,7.59957,106.767996316,7.59664,0.861903,53.9184549447,31.0835,30.5685916272,28.675877234,7.59623950334
0.333202,-0.134011174778,212.986962752,-35.6325457762,63.4205335154,7.64631131733,1.578444864,0.637871635162,45.3404,0.29763305876,310.150826438,93.8430253453,224,-8.03032,0.31715460657,7.65074,119.921587498,7.64741,0.915653,117.320296869,31.1487,51.6467744734,-30.3597250322,7.64751264449
0.312447,0.292122289321,175.228439876,-58.7017305393,58.9566159582,7.74600072985,1.38616970075,0.701459300566,45.4295,0.299486633929,272.250401141,77.9776675526,225,-8.1443,0.288676644738,7.75176,132.490427945,7.74868,0.895806,69.6967168463,31.2201,51.3323809331,50.7910941364,7.74711538217
0.326959,-0.166564255758,148.67929713,-101.111781351,39.0017532444,7.81503588536,0.458446741743,0.111713077667,45.5322,0.297952821017,86.333680875,90.8884633201,226,-8.2069,0.193183427914,7.81989,16.2654771668,7.817,0.82211,24.6231502608,31.2731,1.18599867479,-41.9683895328,7.81593570911
0.330834,-0.37988452679,119.901414088,-90.3402325664,55.3397972714,7.86404719602,0.691655828785,0.297069131206,45.6972,0.299687913659,130.389653117,79.7383606086,227,-8.26672,0.274571318775,7.86872,51.4958329142,7.86514,0.870603,24.804734412,31.2961,26.2763228279,-85.1113194939,7.8650964346
0.326884,0.136683654581,88.5339773982,-81.6909255463,48.1539624942,7.94198309815,0.978488422057,0.385108272815,45.8742,0.296991065955,191.773505563,73.3093573835,228,-8.32824,0.241505308097,7.94606,70.7681663745,7.94242,0.823449,9.59957198038,31.3681,29.5170436728,21.0764791606,7.94310286739
0.363453,-0.46556106255,91.8590665822,33.0642520309,42.849584914,8.03114028878,0.560026120055,0.318070914673,45.968,0.313254009682,107.671397638,21.6372111565,229,-8.39648,0.211012439567,8.03539,56.8406068409,8.03175,0.891378,70.1360339376,31.4213,16.4270075484,-102.721450132,8.03224369941
0.342863,-0.316278034799,99.9566900661,-48.870005669,83.3479984868,8.05557302761,1.27616723984,0.553031737408,46.0687,0.303966211196,255.216029925,62.296733943,230,-8.4096,0.408786171677,8.05792,104.447495595,8.05401,0.869583,58.6612408497,31.4492,40.6917911748,-71.9433191178,8.05688866744
0.338102,-0.313400201562,125.418858107,-62.15119995,42.0152848672,8.12908988201,0.853623872739,0.456056105514,46.2338,0.305849841401,166.58728155,66.6610599871,231,-8.5076,0.209015878847,8.1337,83.6698100945,8.13035,0.871501,37.347488754,31.5041,34.6403043626,-70.7938048784,8.13018291209
0.354985,-0.265750389713,24.4833661144,-114.429122041,32.5778358851,8.12025722813,0.527087833896,0.238595709136,46.3934,0.307153625514,99.9245101134,50.5354348027,232,-8.51034,0.160290632046,8.12388,40.8670450672,8.12063,0.900871,-33.1969152075,31.5857,7.10420382668,-62.3175275252,8.12132846301
0.336097,-0.465895456739,71.8939378075,-149.279161137,45.1252537083,8.19342829914,0.537954318148,0.0659673745702,46.4861,0.307249031566,100.836292865,71.6415477244,233,-8.57955,0.222539915086,8.19607,5.49769349958,8.1928,0.898662,-28.9666323691,31.6581,5.82786965794,-102.498899739,8.19447699388
0.319004,-0.44179231489,-23.9957907711,-69.5426400936,70.1698736838,8.28339403245,0.646232207122,0.106688137315,46.65,0.306071652027,123.435318529,18.2940842314,234,-8.66299,0.345475988734,8.28771,14.1162863047,8.28378,0.882204,-38.1140210623,31.7239,2.53338879576,-96.4493889385,8.2844524655
0.367014,-0.510001385232,53.475520386,-8.99125491373,44.3169311173,8.31615520057,0.255070611688,0.109910094615,46.8054,0.31882341359,44.4768502568,27.1018470929,235,-8.68278,0.216946516923,8.31748,15.2002785919,8.31409,0.784742,30.389565991,31.7705,9.42222447525,-111.847436753,8.31712697647
0.363049,-0.460468923989,108.57663047,-92.0669502515,31.1065299241,8.36965671253,0.0477906002322,-0.219908738989,46.9835,0.316688949869,2.30115592052,59.2334343686,236,-8.72988,0.153404831294,8.37261,-52.2892273577,8.36906,0.940294,39.3539699646,31.8884,-12.3936750282,-101.265956361,8.37082341222
0.384643,-0.139208014319,281.773671733,-27.0589566747,38.0446938522,8.42592250709,0.601322158198,0.259893846983,47.1551,0.332420851982,115.438309045,117.947684709,237,-8.80863,0.186476816825,8.4295,45.5850536821,8.4259,0.912245,133.714673208,31.9672,5.78467974809,-35.6722274415,8.4271020319
0.359921,-0.48562943974,23.8409605582,-114.139263253,32.8535145652,8.46275927772,0.182102927938,-0.274916645396,47.2773,0.318055968345,30.2711309362,52.786270315,238,-8.83788,0.160615541675,8.46588,-63.0451395299,8.46226,0.89217,-28.4300422276,32.0975,-15.687415599,-105.388942631,8.46386974561
0.358075,-0.297002360635,193.416717494,-8.87289407058,29.9227285803,8.489373858,0.425724279484,0.0779480356042,47.3268,0.31773675328,79.5974612781,82.8996284352,239,-8.87012,0.146802973614,8.49342,8.63682830104,8.49032,0.875528,52.8790998706,32.2042,-0.82053635337,-68.0627162289,8.49029380144
0.365387,-0.446415184307,47.3388777736,-81.2700995054,22.6165975812,8.58001352455,0.437634914453,-0.0409399896673,47.3994,0.311810210228,81.5096758789,42.3609468866,240,-8.94617,0.111482090965,8.58265,-15.1025470764,8.57923,0.860854,-9.90213695697,32.3127,-5.95514221484,-98.3834463284,8.58107643859
0.355447,-0.242363572068,19.7525180424,-64.4708968715,25.5115962489,8.59839361083,0.368158962039,-0.00776028328129,47.4773,0.313403789368,66.7602146302,30.8450932144,241,-8.96211,0.127574758575,8.60197,-7.97443453022,8.59866,0.79499,-22.221226737,32.372,-5.65405852007,-56.652846782,8.59940354947
0.309549,-0.307989031025,91.7399735429,-61.1925458465,30.3981545882,8.65448805028,0.383664800293,0.061703474471,47.4794,0.300707682892,68.8650305477,55.1577689409,242,-9.01221,0.151907950792,8.65671,4.99704685086,8.65307,0.911601,21.6703862977,32.492,-0.734951492197,-70.0525958833,8.65547758095
0.335449,-0.0733786829971,148.468522214,-25.252283664,24.0042680136,8.70148400303,0.666497974208,-0.0158202656748,47.5396,0.305542979255,127.291382,77.7197573226,243,-9.03716,0.120004797805,8.70477,-9.31801527662,8.70193,0.775299,61.1810071748,32.525,-5.74335028152,-21.0004824945,8.70225834051
0.340999,-0.29133699879,61.1800186856,-189.666300565,18.3347217417,8.70792922207,0.379334031114,-0.0148417145292,47.6752,0.304518898133,70.4246956655,103.360995048,244,-9.03256,0.0897942067406,8.70964,-9.70126828549,8.70679,0.849227,-11.9428470164,32.599,-4.20161260878,-65.7717319226,8.70869936616
0.348592,-0.21648153119,193.622867249,-10.3479740679,48.4998959313,8.77098118267,0.851021497205,0.123626078375,47.7247,0.301663113884,165.996426885,80.7370668722,245,-9.10544,0.240668548589,8.77321,18.7730932817,8.77067,0.786491,75.5798549896,32.6675,1.74586707993,-50.7498969732,8.77179810564
0.327233,-0.0726918618518,67.752473334,-8.9454816771,15.0075925683,8.79069529311,0.358557567526,0.0354515953296,47.884,0.297365523106,66.8427004615,27.1298456538,246,-9.12204,0.0728365852409,8.79294,0.511154984096,8.78974,0.844053,28.6093413375,32.7128,-1.94217592862,-21.6124806,8.79156819791
0.336975,-0.297542370052,30.525190199,-77.2106611588,22.2934371579,8.83485241972,0.268538600554,0.0714798499565,47.9627,0.298430671666,47.4438218088,37.4541951527,247,-9.18765,0.109878028648,8.83699,7.78093384973,8.83352,0.812655,-27.5103184602,32.7843,0.685962574118,-68.0033283035,8.83565292116
0.336957,-0.255052946562,101.872933477,-20.8072934008,19.420986301,8.90418791468,0.450600822536,-0.0222190686949,48.135,0.299165810349,84.0199248119,48.7117510162,248,-9.26401,0.0969870948155,8.90591,-10.7115454503,8.90235,0.796078,17.4936045548,32.867,-5.73486677209,-57.4460813625,8.90495803132
0.342017,-0.246928766358,131.617635392,-3.16079600302,17.1072878538,8.94436444235,0.236793153981,0.0722593957387,48.2537,0.298323752582,41.2682901028,53.4344862239,249,-9.30386,0.084608035435,8.94777,7.68337657147,8.94416,0.851828,48.1865943313,32.9517,1.18244918933,-57.1546277904,8.94522620234
0.353691,-0.0953415290964,98.4094432226,-49.2731846726,22.4372616646,9.03784960139,0.683028181016,0.0910591665408,48.3997,0.300350789697,131.12476687,54.6630344096,250,-9.41168,0.110881659043,9.0402,11.492626936,9.03692,0.857833,9.04707620955,33.0017,1.11932020745,-26.5339413498,9.03875358253
0.371671,-0.0946004755371,7.9793518368,-60.4822536275,28.7622024309,9.05038969156,0.60125433967,0.135149574295,48.4553,0.300136986439,114.235211195,25.0755930128,251,-9.40285,0.142428974339,9.05253,20.176684274,9.04883,0.882906,-28.6536517936,33.0741,2.76614046504,-26.131550554,9.05117757084
0.343673,-0.20068767143,73.133313021,-35.3604414233,21.5433528374,9.10473378653,0.223167648146,-0.00946241576114,48.6684,0.295946246248,38.6577749514,33.5524546364,252,-9.44461,0.105802225336,9.10763,-8.81760356725,9.10367,0.824618,17.9978362213,33.1513,0.456897702488,-47.7826970233,9.10561576974
0.351656,-0.0787335616815,117.547567088,-60.9780075985,27.1155439448,9.15883888896,0.498594073511,0.12553426476,48.7484,0.298287982634,94.022220108,65.2781330379,253,-9.5096,0.132803986047,9.16357,18.3288369581,9.15906,0.872648,12.3589407974,33.2305,3.13107920709,-23.2254452448,9.15994228947
0.3516,-0.224666626202,11.3843169907,-36.2616548088,18.5359424874,9.16467272293,0.103900375252,-0.0730402316933,48.8337,0.298979527986,14.3384048606,17.3307097766,254,-9.51279,0.0906580547679,9.16885,-21.7043181686,9.16378,0.816612,-3.29374294774,33.2628,-2.40431953499,-53.1690105198,9.16569016519
0.36716,-0.261739922955,187.445264169,-8.18564772236,18.3363065843,9.24148200544,0.0912500223014,0.025188412468,48.9547,0.302155147194,11.4350834273,81.9958066734,255,-9.59415,0.0902234886461,9.24617,-1.97069515254,9.24183,0.871891,46.252943507,33.2942,-0.437986095766,-60.4235023563,9.24228997421
0.362105,-0.271927316211,44.7817961863,-19.3390782298,18.1823513312,9.29174455427,0.0879950879049,0.00791761847099,49.0406,0.29915878295,10.4683268368,26.0669028617,256,-9.6375,0.089751499149,9.29661,-5.61188014094,9.29222,0.890103,24.9788646948,33.3833,-2.27061155163,-61.5505063517,9.29270304185
0.382428,-0.287262958645,9.93728717288,-32.4561310394,17.5193956202,9.33200941297,0.121565617453,-0.0992368999523,49.1317,0.302797851001,17.0194610903,15.7392602194,257,-9.67634,0.0864699453964,9.33658,-27.2306757216,9.33305,0.912664,-9.62220708186,33.4336,-7.47365152938,-66.2232981504,9.33276440818
0.379694,-0.0436021060492,50.0995972201,-71.5368663847,6.81202363179,9.37167115304,0.133957502889,0.0666794287904,49.2483,0.309306469243,19.7209439367,46.5818221314,258,-9.71804,0.0339376911317,9.37596,6.21313765106,9.37286,0.894748,-19.9360252611,33.4977,1.72038969774,-15.9809017512,9.37231320397
0.368386,-0.17310072991,64.7869042113,-36.0631788799,20.7124044851,9.38907860186,0.0899135436383,-0.0504827633827,49.3161,0.305288316182,11.0364756776,37.8809496301,259,-9.72529,0.100839084569,9.39154,-17.6701564271,9.38804,0.87405,1.61525566065,33.609,-6.11747088609,-42.3302341341,9.38977195255
0.334379,-0.209523432917,127.809774104,-52.0140010902,16.0527182335,9.46036311138,0.0780752748472,0.017071695072,49.345,0.299109494556,8.60434022945,65.5491636851,260,-9.78145,0.0777633268555,9.46557,-3.57046808775,9.46214,0.869033,10.1979098821,33.6715,-1.93700463124,-51.4498989613,9.46117832868
0.331868,0.00873372853658,160.270466458,-80.9568051332,2.83349682846,9.44759926525,0.0718101370432,0.0463257077272,49.4335,0.298472035904,7.31420438042,88.7865192923,261,-9.77416,0.0143545089602,9.4523,2.3183426126,9.44819,0.881586,5.85667005249,33.7138,-0.418069132726,-5.23770009235,9.44833080299
0.341647,-0.463032189115,63.8505402445,-58.8761344479,42.0840637304,9.47912310391,0.490888257134,-0.0606332371939,49.4468,0.297119652138,92.8458833484,44.5704556564,262,-9.80469,0.208700806788,9.48582,-18.8789062548,9.48032,0.833054,-3.23129715167,33.723,-2.95344697602,-99.7815410684,9.47997678349
0.366231,-0.390698651601,64.5382709805,-18.8951903419,45.6258614863,9.50120234664,0.554072701723,-0.0224900579028,49.5563,0.300689708142,103.71735327,33.7431610631,263,-9.82939,0.227341902321,9.50673,-11.7750206871,9.50234,0.855678,15.3250831053,33.7683,3.09184777487,-85.62130237,9.5019985173
0.35979,-0.599430860171,1.16795988398,-16.6083198796,24.1855464005,9.48109723228,0.178759623724,-0.0485919452306,49.6729,0.306283032228,29.0899987693,7.82035741722,264,-9.78201,0.120610018566,9.4871,-16.0935580896,9.48281,0.808429,-7.95480525704,33.7844,-6.22287235769,-126.111187988,9.48186217341
0.345851,-0.362818452116,67.4478436338,-27.1124003557,20.2917979872,9.54059194722,0.0807686598138,0.00507372719237,49.7849,0.303302397271,9.81233117096,38.4859234808,265,-9.8448,0.0998365241019,9.54688,-5.30269445463,9.54221,0.787806,7.94335920023,33.8465,-2.13198701369,-78.439027323,9.54135061153
0.335929,-0.213817857798,201.493127906,-34.6342544746,16.8105180693,9.52392015295,0.159223127181,-0.0176386255776,49.8916,0.298479016462,26.0181734113,87.6124253203,266,-9.8276,0.0821281237932,9.53031,-9.92479016721,9.52504,0.808641,72.208364708,33.9109,-4.08856258863,-50.2247342574,9.52492516258
0.375584,-0.177495516184,39.6527163132,-20.0081397708,27.5313992377,9.54539040435,0.386772690277,0.00174356276617,49.9878,0.321026113263,73.6240838087,21.6207410437,267,-9.86592,0.134435020782,9.55256,-6.21582496515,9.54631,0.818278,6.17750875159,33.9801,-2.93361922569,-44.3580342841,9.54669520765
0.370919,-0.224763671976,167.690562281,-29.151270353,10.4191006348,9.58040137309,0.0382059321694,-0.0206644481896,50.0663,0.31389332851,1.69413645094,82.4856595253,268,-9.91429,0.0497627524621,9.58666,-10.4595999583,9.58085,0.779426,25.0053989521,34.0665,-3.02170386943,-53.9203374971,9.58150650807
0.374806,-0.214998390599,79.8614677345,-24.6840276188,16.088599262,9.60998918157,0.0479080483787,-0.0829171972439,50.1587,0.310951354149,1.97050201567,40.7504989437,269,-9.93603,0.0775650542606,9.61809,-24.7933168304,9.61198,0.937394,10.7767239482,34.0925,-5.05782271983,-51.8316253153,9.61111860944
0.383754,-0.206020923815,-5.58586970146,-60.3501030384,12.4641863825,9.6776354662,0.0683449720217,-0.00485717778354,50.1878,0.319505584779,6.35730008745,23.2097127307,270,-10.0178,0.0615768987588,9.68408,-8.3245881253,9.6783,0.893311,-32.7224954481,34.167,-1.3349699111,-49.4166717435,9.67884646056
0.373034,-0.00940218116271,36.8292828166,-67.5172198929,13.7503165329,9.64404168071,0.313900143552,0.160654331647,50.2359,0.315195649646,55.8620680788,33.5271756285,271,-9.97557,0.0687844791756,9.65307,25.0156322234,9.64636,0.8728,-17.3085536757,34.2671,13.2748669397,-9.19129523473,9.64528280633
0.366499,-0.246131785194,51.4739237474,-45.9197127202,29.9410617041,9.72684150151,0.302864338022,0.0379594544977,50.2614,0.313427207969,54.18358063,38.551815011,272,-10.0552,0.147418232546,9.73305,0.222388896071,9.72663,0.853442,20.0532573771,34.3166,0.912828240447,-57.6760869135,9.72836199914
0.369745,-0.239888194529,1.9543926463,-55.8815195437,16.815693757,9.7766891036,0.12084751897,-0.100334654396,50.3307,0.31655490871,16.285405915,21.1278023638,273,-10.1263,0.0799998234103,9.78444,-28.8155158099,9.77898,0.95527,-23.3511972018,34.3872,-4.36388554226,-58.6205140159,9.77789341141
0.377407,-0.834905696362,-1.71902926657,-74.8920426901,45.2551514417,9.81420819954,0.610709096895,0.199570282104,50.3527,0.318457020027,114.963286975,25.9925336294,274,-10.1471,0.225636594723,9.82128,32.6030556717,9.81584,0.830183,-36.7462641484,34.4449,22.6344848729,-176.306319738,9.81545142362
0.386304,-0.406340018946,15.502077106,-147.654304151,26.2538906771,9.89328320414,0.373796112639,0.0679817874249,50.4504,0.324836394874,68.4285747949,57.9186615562,275,-10.2669,0.128712568669,9.89856,6.17945969281,9.89429,0.893144,-69.879067378,34.5236,2.46249451903,-90.7605411949,9.89430640519
0.403993,-0.293177059551,-11.5856676999,-92.7432100233,29.1250438717,9.94975782551,0.500880225145,0.0416771401859,50.5584,0.32687641798,95.2531628475,30.5132972126,276,-10.3008,0.142975205554,9.95448,0.930135696309,9.94978,0.832773,-57.9732594621,34.6102,4.48302687508,-66.5286201762,9.9507176972
0.424542,-0.592477840324,214.63032076,-71.6434283284,46.6343737203,9.97489969645,0.505613811779,-0.068135579235,50.6977,0.342165803335,92.9317832228,105.024760159,277,-10.3464,0.229000845304,9.98218,-23.3366260599,9.9761,0.895054,26.3235645792,34.6171,1.65941071848,-130.44239004,9.97597178092
0.376463,-1.06223024956,62.1947696912,-165.381445984,79.6235308612,10.0619585899,0.466573874457,-0.0197862363862,50.7676,0.327128098624,85.7225133387,75.2310850135,278,-10.4347,0.391571497794,10.0675,-11.9193908117,10.0629,0.854334,-28.4202653602,34.6532,-1.79279091441,-223.386569412,10.0631328945
0.429544,-0.781684329763,53.2705080775,-70.5051141535,70.3682075408,10.1289068413,0.746713762669,0.110059015514,50.8416,0.344482910903,140.159442,44.5069202311,279,-10.4929,0.351351415448,10.1336,14.2279583992,10.1293,0.859157,-0.981646066361,34.6469,5.77153141909,-164.287167498,10.1297170012
0.401803,-0.374193528678,110.325491117,-62.5028846107,79.727091227,10.1909816563,1.13430620113,0.542680203258,50.9005,0.33584593658,221.548908598,72.6217630226,280,-10.5857,0.400360771237,10.1979,100.854522213,10.1923,0.8955,41.7960759175,34.6758,36.6544624714,-84.3805647271,10.1918820639
0.42681,-0.218257024506,125.273733325,-60.2930302777,59.9708462952,10.3109227173,0.913025782421,0.278583296004,51.0033,0.343875118739,176.987965969,64.7091714654,281,-10.7036,0.298174210349,10.316,48.1556505156,10.3117,0.881606,60.4377314109,34.7288,20.5856239405,-51.3520333408,10.3117575433
0.432614,0.116942146673,180.887567017,9.60282287631,61.4156047684,10.3928074868,1.39295054909,0.617705663317,51.0526,0.343534559119,271.694249538,56.3735410139,282,-10.7727,0.315300674649,10.3987,116.285371827,10.3944,0.892871,72.2596827406,34.7637,48.2924390324,15.3546590134,10.3935719004
0.410356,0.2051792757,277.939776743,81.2556074298,64.946402858,10.4121912932,1.46692223056,0.960667775505,51.0754,0.339225849826,286.658436103,85.190913523,283,-10.7863,0.329282943486,10.4179,185.28404088,10.4138,0.929912,192.13439117,34.7855,66.3506816403,39.9056262741,10.4130607011
0.428227,0.0739513845455,209.235246861,91.3326159614,59.8733944009,10.5443985591,1.08314924824,0.448661362673,51.1326,0.341237660596,209.110022461,42.9932453578,284,-10.9353,0.305274581132,10.5495,83.3888356534,10.5458,0.907947,144.861812652,34.8107,34.4529390193,6.70546819699,10.5452392123
0.446244,-0.24507945977,170.510905284,-19.8533537023,29.8845962795,10.5839073099,0.471784826824,0.0378258066305,51.1693,0.346972718763,86.6071214233,67.5809479528,285,-10.9582,0.14867046194,10.59,-0.621660889309,10.5857,0.913627,78.9467157732,34.8676,11.258558754,-57.0129086034,10.584780958
