PolicyRegParamNorm,Epoch,AverageQ,StdReturn,AverageReturn,QFunRegParamNorm,AverageAbsY,AverageAction,Iteration,AverageQLoss,MinReturn,StdEsReturn,MaxEsReturn,AverageY,AverageAbsQYDiff,AverageAbsQ,AveragePolicySurr,AverageEsReturn,AverageDiscountedReturn,MaxReturn,MinEsReturn
333.086,2091,27.217,598.153397079,893.597973054,320.591,27.2334570964,0.999785,2091,2.89909,211.569870058,285.225058456,759.124490536,27.220219562,0.819636801113,27.238,-27.479,256.642091141,167.935484516,2155.55988681,3.2544810245
333.065,2092,27.2897,416.61143049,582.281256315,320.635,27.3041639997,0.99988,2092,2.76286,2.04195098326,282.134307838,802.956749342,27.2928509696,0.807766304881,27.3071,-27.5478,278.351918415,144.399387074,1771.86911981,7.19951635539
333.146,2093,27.2033,60.7135694037,165.557096641,320.683,27.2210561257,0.999851,2093,2.90648,65.0632503977,126.825272035,455.968715319,27.2059371145,0.824233986592,27.2271,-27.4282,108.032147639,97.4942904342,416.014790598,-5.26865888848
333.232,2094,27.1964,226.828180055,390.436692928,320.756,27.2206688904,0.999793,2094,2.8984,166.817322379,139.68713115,433.346273535,27.1982053659,0.833231151297,27.228,-27.3926,168.126498381,155.00046123,1113.56753184,-7.35100587799
333.198,2095,27.1959,819.751438234,1363.84931545,320.81,27.2196379558,0.999903,2095,3.28949,189.899208674,130.516646582,462.765910154,27.1959748853,0.865015009881,27.2257,-27.4541,231.489196679,179.231535553,2813.91412886,94.0094664373
333.267,2096,27.1741,664.981297162,2160.14768253,320.851,27.2027637243,0.99979,2096,3.0857,1002.44548866,457.4048102,1620.45637975,27.1781565153,0.827061624593,27.2042,-27.4415,764.719068419,199.134895313,3234.41463885,270.686871639
333.206,2097,27.2255,576.309545538,851.589409017,320.919,27.2508984389,0.999763,2097,3.12569,199.999141757,280.764192965,802.824792037,27.226207566,0.842075332745,27.2546,-27.4827,339.910092163,165.283389401,2277.91436951,49.8854659251
333.364,2098,27.2355,639.540434035,1099.18319581,320.984,27.2675935792,0.999875,2098,2.92545,196.608467345,158.16847611,604.832277605,27.2373586402,0.818935088528,27.2715,-27.4888,335.241696109,181.028009434,2398.70639597,83.2094888397
333.376,2099,27.207,598.001205217,835.9736474,321.055,27.2392771909,0.999836,2099,2.99361,173.447087942,208.348133504,607.728323417,27.2103582699,0.840692104115,27.2449,-27.4746,277.688075925,155.189541769,2302.47958168,1.35008213565
333.498,2100,27.2665,973.828723531,1334.97332507,321.093,27.2837949503,0.999905,2100,2.98799,166.116966517,397.179473735,1287.12777808,27.2678394769,0.826081065133,27.2907,-27.5156,887.70422407,215.158281922,3559.81535507,345.979406509
333.586,2101,27.2204,693.29367067,1078.21759994,321.136,27.2415815104,0.999809,2101,3.05967,480.668063425,228.618363234,756.282034004,27.2216947711,0.834084368862,27.2492,-27.4544,324.276651101,238.000429368,3542.01339981,83.1637615253
333.657,2102,27.2051,836.271539385,1570.89028368,321.218,27.2266133379,0.999715,2102,2.84372,270.385247308,354.507743378,988.486122599,27.2065713144,0.813679096826,27.231,-27.4509,520.034462823,238.278012611,2837.68936533,162.025665134
333.853,2103,27.2052,105.769267202,230.590308902,321.256,27.2270624312,0.999875,2103,2.742,166.379727581,96.3402272511,516.080404978,27.207574571,0.816991494689,27.2277,-27.4435,405.462532399,127.05413817,886.567811631,268.428660307
333.92,2104,27.1688,148.679139002,293.26307784,321.313,27.1941282357,0.999893,2104,2.87526,126.096731571,134.752324395,557.475936211,27.170035412,0.809769066478,27.1989,-27.3611,164.199467109,142.665059321,886.507763592,4.34974671879
333.978,2105,27.1383,819.289147036,882.530264863,321.367,27.1552436054,0.999837,2105,3.15765,202.460166701,93.4223335522,360.147179453,27.1391114257,0.839172103501,27.1614,-27.3644,169.550331865,164.455885876,2573.41728796,1.11426466209
334.028,2106,27.1491,862.386602047,1460.84663897,321.415,27.176126723,0.999874,2106,2.88848,135.412857281,83.127381639,393.73176164,27.1515831179,0.827578978948,27.1825,-27.3812,206.506146121,184.05541015,2861.95057368,117.704149325
334.051,2107,27.0953,541.58353527,1077.63605583,321.501,27.122106305,0.999895,2107,2.75688,379.681367301,187.698447791,621.467160556,27.0970197463,0.818092258529,27.1289,-27.351,250.86286319,218.291691096,2456.45146033,2.52183816438
334.109,2108,27.128,783.303321217,1019.76766675,321.548,27.1506676134,0.999932,2108,3.08332,179.692721573,198.294430334,681.495942288,27.1306797992,0.835008196866,27.1545,-27.3644,230.393732599,204.040324173,2736.96676887,3.56348154807
334.169,2109,27.0913,937.767324647,1337.43000234,321.589,27.1131667154,0.999847,2109,3.03698,209.808419633,161.733791612,539.068503586,27.0897785825,0.826190438851,27.125,-27.3115,315.143602533,191.773769531,2899.14846928,27.6466198344
334.233,2110,27.1028,817.651985117,1191.68361759,321.597,27.1257732904,0.999883,2110,2.76613,114.441888437,261.684887977,741.75744071,27.1031849766,0.799137898367,27.1301,-27.34,169.003814157,191.935417676,2513.5219482,3.07639852727
334.191,2111,27.0498,578.595289587,609.362520683,321.655,27.071320661,0.999842,2111,2.98814,198.076947641,130.675005702,500.71965243,27.0510652125,0.818092009984,27.0816,-27.2835,276.110457866,169.765710092,2308.6122677,107.936257705
334.24,2112,26.9915,690.948396592,2151.45067453,321.7,27.0191116778,0.999863,2112,2.73459,445.97084632,310.905270117,1085.5653793,26.9921193963,0.807534037032,27.0275,-27.261,270.811362106,202.984349517,2836.28991217,100.865500124
334.256,2113,27.0124,1107.25830572,2383.62012276,321.76,27.0349917449,0.999897,2113,2.69812,378.382706164,229.909386403,841.828934346,27.0130176679,0.798096078261,27.0415,-27.2848,467.64175828,231.495599981,3686.23575736,234.697363045
334.282,2114,27.1256,679.578608423,2064.22641171,321.812,27.1452114079,0.999779,2114,3.0518,496.137428093,325.625917461,1059.80571167,27.1265604226,0.807116209963,27.1515,-27.3894,588.948117373,235.320820883,3063.5489691,205.00088124
334.332,2115,27.0714,699.15655908,2423.11354912,321.874,27.0964212152,0.999838,2115,2.83473,1136.49877223,367.549387471,1007.95344989,27.0763529345,0.791861942169,27.1013,-27.3236,479.831585443,249.080204884,3525.34372068,-4.03647823131
334.313,2116,27.1838,658.542403337,1725.80253176,321.918,27.1997706885,0.999813,2116,2.65964,410.723185833,309.134344314,808.775641762,27.1854067549,0.775273650826,27.2041,-27.446,371.629435452,192.955551267,2773.91988645,-3.21498160285
334.446,2117,27.1049,878.737216274,1853.39870704,321.985,27.12008394,0.999893,2117,3.03507,415.930003489,242.072851817,953.729216438,27.1071846293,0.8025632454,27.1277,-27.3518,656.321694249,277.640530012,3453.04990939,407.453852747
334.546,2118,27.0846,424.083124453,1637.49980027,322.064,27.1019094166,0.999772,2118,2.76504,897.709015188,155.984883308,931.201639523,27.0817935541,0.781961601587,27.1118,-27.343,699.963973925,223.17091628,2694.9065981,501.168709267
334.513,2119,27.0984,961.91874231,2213.43437571,322.113,27.1188769149,0.999749,2119,2.57327,285.701203461,478.720781857,1558.06128353,27.100671242,0.776092499182,27.128,-27.3733,499.594686294,238.026235744,3709.37526662,158.37412154
334.519,2120,27.1115,1050.6485331,1896.4785346,322.163,27.1271742037,0.999793,2120,2.73774,314.905278275,501.343287641,1335.34321871,27.1117855007,0.778472045402,27.138,-27.3933,718.635907944,212.045620308,4276.55738716,107.343797215
334.585,2121,27.134,578.462658423,1537.27607292,322.206,27.1510860871,0.999883,2121,2.7213,905.283928356,366.678791381,859.647688603,27.1366678829,0.772333243138,27.1562,-27.4051,431.41754938,203.077971091,3849.2397514,2.01298397698
334.647,2122,27.1678,919.186789519,1672.65253102,322.209,27.1885883455,0.99985,2122,2.4435,249.158425398,317.758435331,770.699142791,27.1712712582,0.755355858955,27.1917,-27.4441,459.21410804,181.995735927,3769.50237049,13.3213631116
334.761,2123,27.1587,474.050046408,1377.8975924,322.293,27.1704532715,0.999766,2123,2.84769,534.178395245,357.613419242,859.409934201,27.1582205613,0.788101776616,27.1822,-27.4399,495.189572184,215.376981464,2404.19101048,9.20658496923
334.801,2124,27.1421,499.929246213,1856.635536,322.356,27.1601914919,0.999874,2124,2.84054,987.682152845,319.541370055,910.029387829,27.1449363016,0.791263090816,27.1646,-27.4342,461.207379909,193.408230005,3094.76794453,191.198846739
334.804,2125,27.2462,874.587151599,2732.19180347,322.393,27.2607868352,0.999813,2125,2.79077,189.809450112,158.093090906,1308.48745581,27.2473482159,0.785164384755,27.2662,-27.5114,1148.16041393,173.947476301,3633.05411168,933.046650975
334.805,2126,27.2713,1059.73352533,2795.66339893,322.443,27.2863981338,0.999825,2126,2.75276,327.786392917,447.441171161,1231.74550052,27.2744679738,0.768189367197,27.2952,-27.5409,643.349835609,200.213810221,3847.11638617,147.537746196
334.861,2127,27.2616,788.556042291,1301.54526696,322.521,27.2783510281,0.999772,2127,2.79016,182.599131989,791.814116105,1864.63515272,27.2660872733,0.768975774096,27.2855,-27.5161,1072.82103662,155.034351742,2893.17575684,281.006920514
334.881,2128,27.2645,845.991177398,1288.21115883,322.569,27.2798997263,0.999792,2128,2.86929,168.027542984,101.904983866,496.868873669,27.2669833958,0.771327208804,27.2845,-27.5393,362.017322294,153.75677823,3089.52876672,217.025725413
334.922,2129,27.2948,637.889506397,1562.17693753,322.639,27.3068493695,0.999848,2129,2.50819,423.796492195,64.7572335748,662.992870096,27.2937286757,0.749197616099,27.3176,-27.5335,554.448025472,185.923039364,2806.44646711,504.689831438
334.981,2130,27.2685,397.163862029,838.331934339,322.708,27.2785723462,0.999808,2130,2.82569,336.018849731,141.882446264,654.218453163,27.2696279945,0.763784877675,27.2862,-27.5205,480.908735461,180.894554973,1762.76578414,309.430313796
335.012,2131,27.346,209.158357388,721.246834106,322.751,27.3598303705,0.99984,2131,2.68826,414.543001681,366.146312421,1026.31872605,27.3495491748,0.741356155872,27.3675,-27.5929,537.166780789,195.037131149,1226.98924939,15.3071838125
335.053,2132,27.2687,774.322614673,1205.86252209,322.79,27.2793899219,0.999725,2132,2.94586,198.411187218,308.322364907,963.579215702,27.2683479136,0.765138230644,27.2895,-27.5343,390.725800396,171.52351303,2967.47544322,68.7672124384
335.119,2133,27.279,867.165679673,1749.87654171,322.86,27.2910913873,0.999818,2133,2.88164,689.096050918,196.321455978,544.695090283,27.2803464137,0.752130425214,27.2989,-27.5485,289.008460684,193.820412981,3595.82783827,94.763654943
335.187,2134,27.3152,1060.25152963,1455.73116787,322.92,27.3305535422,0.99972,2134,2.74691,215.850724962,243.265826867,1046.3582306,27.3168444743,0.752215406387,27.337,-27.5791,731.65121961,171.905703586,2935.50148074,471.651308281
335.245,2135,27.3344,934.79456578,1599.1156962,322.959,27.3487014756,0.999723,2135,2.79772,188.729933466,312.895062545,930.941234488,27.336733161,0.754614639313,27.3565,-27.5941,619.727663885,167.946051013,2737.65601152,191.697374913
335.294,2136,27.2932,441.996166667,2474.14433843,322.979,27.3091339053,0.999823,2136,3.02633,1665.94919653,36.2889667117,738.738635671,27.2954008227,0.764559204449,27.3179,-27.5536,687.608672999,196.726842954,3306.45586714,658.218924301
335.294,2137,27.3342,623.599826464,1503.21986029,323.072,27.3445807929,0.999809,2137,2.83556,155.959858173,232.196499669,1080.47922499,27.3337284879,0.749220720165,27.3541,-27.5663,734.1880649,190.165360076,2695.13241957,477.406586464
335.344,2138,27.3677,653.385567953,2087.22353784,323.148,27.3821499656,0.999771,2138,2.82103,975.456192379,91.2324008781,497.595238061,27.3708023138,0.743428333172,27.387,-27.5971,289.372037778,236.135836057,3125.02182064,161.09459424
335.4,2139,27.2886,641.609607034,1299.51874134,323.197,27.3024269729,0.999807,2139,3.11316,284.542440795,522.505887049,1228.35823551,27.2896941478,0.763144952874,27.3109,-27.5221,502.690211273,183.115376057,2745.38120344,19.1373441592
335.485,2140,27.285,797.000844972,1326.3855663,323.243,27.302356948,0.999867,2140,2.76826,224.432043333,389.681864415,1140.59920649,27.2876924656,0.740079101593,27.3093,-27.527,651.83364781,196.303640739,2768.25349428,304.843220439
335.603,2141,27.2482,696.308144968,1996.42815619,323.307,27.2630965255,0.999761,2141,2.75486,899.885645657,164.516242967,588.904855498,27.2495422049,0.746746079101,27.27,-27.4589,275.298018991,242.050710861,3107.15736931,120.908481667
335.683,2142,27.1659,804.409666797,1534.67685572,323.375,27.1826429437,0.999823,2142,3.29036,510.332066843,393.327577301,1365.05001829,27.1669742789,0.785085346184,27.1906,-27.3658,723.975505681,249.80856269,3325.35525226,386.540377195
335.786,2143,27.0974,608.470076546,1712.06175712,323.428,27.1157027693,0.999765,2143,3.18209,643.399510729,295.803501154,923.978676535,27.0977317913,0.773306096282,27.1248,-27.33,366.44663659,219.38903612,2419.46454143,8.49019027875
335.854,2144,27.1449,509.062424923,1926.21159546,323.522,27.160643043,0.999792,2144,2.92995,1056.03210231,100.028969909,391.962537746,27.1445450374,0.763758899461,27.1687,-27.3743,234.32729696,211.120270956,2655.90001292,29.72673292
335.988,2145,27.1246,676.138023885,1873.64743726,323.578,27.1461793898,0.999817,2145,2.84283,381.632004714,186.434888605,860.926583141,27.1260422331,0.761137997959,27.1517,-27.3541,580.998081988,203.641604094,2815.81969614,329.149411116
335.957,2146,27.0383,594.443605032,1210.75603763,323.596,27.0606914141,0.999757,2146,2.93836,330.718614525,404.02985698,1084.9304537,27.0401062178,0.774343194382,27.0708,-27.2731,505.594791274,199.173913794,2221.3560223,5.80279811642
335.971,2147,27.0462,444.30509148,841.744405191,323.652,27.0603032065,0.999865,2147,2.79846,312.839157757,138.077886622,572.23129893,27.0471835154,0.7525195157,27.0685,-27.271,419.720903596,205.931438897,2073.03096499,237.854680713
335.967,2148,27.0235,690.699047158,1296.59505404,323.716,27.0449433847,0.999909,2148,2.89665,299.526831793,412.548375013,1429.29186672,27.0271454527,0.766075156454,27.0529,-27.2299,906.399312071,212.142729692,2304.05360158,449.03691248
336.031,2149,26.9744,770.745678504,1634.07648982,323.783,26.9895869127,0.999925,2149,2.85412,251.194360649,455.597511393,1150.60163166,26.972270098,0.761810424534,26.9991,-27.1895,516.055292465,200.482215198,2493.40095201,101.9996547
336.083,2150,26.9684,589.814359367,1035.16624456,323.811,26.9886468009,0.999833,2150,2.70297,357.274805966,252.641963457,997.001992084,26.9681175857,0.7424686449,26.9964,-27.1851,467.848468824,209.355036544,2582.30546936,214.33622272
336.088,2151,26.9071,743.436785239,1130.5574175,323.907,26.9301576673,0.999861,2151,2.7002,198.425805678,280.47966522,849.442208986,26.9078857326,0.752675227302,26.9356,-27.1396,558.483178356,193.636125531,2702.0635416,103.198957393
336.149,2152,26.889,363.027152124,490.708384904,323.982,26.9048375165,0.999836,2152,2.84916,164.684181437,151.294524453,541.87849001,26.8881575929,0.761348146449,26.913,-27.1269,277.475879617,158.034417007,1533.14959148,162.129794007
336.21,2153,26.9031,697.763284421,853.793997496,324.032,26.9221843664,0.999892,2153,2.57996,146.153627357,306.631533279,1004.66136237,26.9062029232,0.74125043558,26.9273,-27.131,614.983145169,169.362670148,2729.04097444,236.78923955
336.308,2154,26.8789,549.790177503,938.841897174,324.13,26.8947574482,0.999803,2154,2.63769,197.593852886,110.611443479,415.869830166,26.8793183715,0.752522330928,26.9056,-27.1004,265.412620667,208.18031027,2410.69023595,113.059207442
336.385,2155,26.8887,892.545214299,1606.0683129,324.155,26.9035870834,0.999899,2155,2.5222,179.823978079,353.112351335,1250.40751696,26.886730007,0.738940770382,26.9145,-27.0831,691.912560157,241.932644549,3312.56080879,355.566389983
336.457,2156,26.859,761.071097626,2042.36459091,324.18,26.875846947,0.999892,2156,2.51382,806.259623531,203.392523621,676.949419908,26.8604601094,0.744421695856,26.8813,-27.0777,333.864176979,239.283776245,3412.92356498,81.7847394798
336.542,2157,26.8225,605.688789844,1204.10423804,324.243,26.8427289013,0.999939,2157,2.74331,514.799073339,271.966802539,802.792280715,26.8231407921,0.766954745054,26.8515,-27.0555,285.634895312,227.501268051,2455.32181782,21.3839411258
336.563,2158,26.8817,693.524690099,1914.04402881,324.336,26.901087177,0.999904,2158,2.71931,592.866180868,389.62357823,1034.56462796,26.8839925246,0.758814756281,26.9103,-27.1096,595.945532935,220.254973581,2901.24633404,32.2617844309
336.606,2159,26.849,774.977893038,1560.97480811,324.367,26.8679103333,0.999817,2159,2.82391,321.20593446,313.019252213,996.372022679,26.8472477952,0.755200759571,26.8797,-27.0832,564.009663154,226.666260881,2921.22645413,180.540685339
336.668,2160,26.8646,655.062755102,775.391667323,324.412,26.8870871546,0.999834,2160,2.755,249.75446482,457.323024904,1204.02602718,26.8672262646,0.759787672435,26.8929,-27.0945,482.412525465,186.227687957,2178.7580659,78.7437226146
336.649,2161,26.8638,569.663955661,989.853998086,324.466,26.8851211619,0.999887,2161,2.75333,200.652812841,354.960745462,1302.00359577,26.8664540104,0.756912233445,26.8888,-27.0927,644.340841698,224.995449929,2456.44138188,238.087484787
336.642,2162,26.8042,927.955697428,1210.34714313,324.505,26.8266677779,0.999862,2162,2.96348,177.935577869,243.389688906,688.519150078,26.804690554,0.789563659433,26.8386,-27.0246,367.228397298,228.363698656,3534.36685,138.94571878
336.773,2163,26.79,577.819791052,755.701508191,324.529,26.8104078597,0.999825,2163,2.69069,179.002252021,191.768961453,915.306263532,26.7908156135,0.76832916182,26.8178,-27.0021,693.093014028,193.82248266,2450.14945557,377.738115154
336.783,2164,26.7899,624.022331182,555.423434872,324.544,26.8128397902,0.999904,2164,2.44,135.930491839,309.176579423,963.420146605,26.7906742753,0.7516842687,26.8226,-27.0002,403.194078532,150.906476883,2351.08174216,49.0893506055
336.843,2165,26.7833,820.732017925,718.619506337,324.559,26.8018988488,0.999941,2165,2.45842,154.896223596,555.913660515,1304.40839127,26.7836432979,0.747068713744,26.8107,-27.0194,748.494730757,169.524841498,2670.91608409,192.581070242
336.918,2166,26.7759,830.903550855,565.586505815,324.618,26.795048007,0.999855,2166,2.74044,163.655323446,578.908345904,1787.93239169,26.7769742173,0.757599382273,26.8028,-27.0118,971.298366907,149.779993104,3525.78997299,205.712285882
336.923,2167,26.7941,947.406931945,1845.08522589,324.687,26.8106769261,0.99986,2167,2.5783,498.81631628,101.224963279,285.51943818,26.7941322798,0.750329184329,26.8193,-27.0161,184.294474901,250.839430854,3531.88371312,83.0695116223
336.982,2168,26.7841,711.760092191,786.740177504,324.755,26.8007151064,0.999879,2168,2.70772,271.46635437,707.284850914,1997.3917718,26.7820085078,0.755432018354,26.813,-27.0172,853.86010894,170.616304254,2586.44187852,261.761140304
337.083,2169,26.8189,545.557190652,830.9033403,324.809,26.8348943236,0.999839,2169,2.86411,214.362336643,64.6151378436,177.228526507,26.8182443181,0.761963243435,26.8439,-27.0304,78.3362853058,145.602448461,2419.4512285,18.380029763
337.13,2170,26.7715,402.266511527,574.800021976,324.823,26.7922726521,0.999871,2170,2.92263,192.674152169,742.837433597,1928.00676034,26.7754124149,0.7700191543,26.8027,-27.0024,684.83514253,140.849607213,1462.29817056,-10.174741008
337.127,2171,26.7459,560.510384593,952.15183508,324.868,26.7642026039,0.999791,2171,2.56484,292.571724986,86.1763973857,214.587335864,26.7461400421,0.739529034535,26.7725,-26.9813,64.5270737725,163.942687242,2410.95210444,-10.3300376434
337.154,2172,26.7712,427.544118811,435.301593019,324.894,26.7922092458,0.99988,2172,2.97357,8.68268962391,235.58784024,746.087206949,26.7710994753,0.770371125545,26.8004,-27.0052,183.679863514,101.943165223,2061.06788813,-8.71482366503
337.264,2173,26.7196,878.123367634,1080.81401357,324.937,26.7390093471,0.999884,2173,2.56052,154.61129231,264.818560701,676.823619735,26.7188587943,0.753380043755,26.7459,-26.9271,300.418660409,139.457146808,2976.43179674,-12.6857208938
337.313,2174,26.6915,378.304118032,1084.87460808,324.972,26.717470956,0.999854,2174,2.73895,538.566405621,109.351667555,317.702363513,26.6912321832,0.766224444407,26.7272,-26.9303,83.2108862161,200.16618171,1936.39709013,-11.8131586598
337.386,2175,26.7835,1026.98534398,2096.95778927,325.035,26.7983926112,0.999902,2175,2.85129,202.310089652,274.261728235,845.331075581,26.7851955446,0.77230609089,26.8094,-27.0087,243.204190884,199.837458642,3448.94279467,-7.73044174596
337.468,2176,26.7607,1019.84774856,1342.20174291,325.112,26.780679418,0.99994,2176,2.78428,163.474391225,168.928804971,471.824261678,26.7603015015,0.767331662651,26.7896,-26.9959,187.947121286,159.428287711,3011.78909214,0.54748468919
337.553,2177,26.6671,632.151786285,1088.09345174,325.158,26.6888035478,0.999936,2177,2.80341,316.585936639,253.629601372,892.703611061,26.6655712997,0.766231490036,26.699,-26.9051,152.990391212,168.708221836,2672.65275498,-11.1106978479
337.52,2178,26.7459,673.021664483,866.668602394,325.199,26.7652394889,0.999774,2178,2.85408,219.355590705,493.754690538,1270.90296107,26.7469302296,0.779186541428,26.7764,-26.9975,429.128976938,148.810785169,2608.89255165,6.35306337048
337.599,2179,26.748,470.6716499,603.269769002,325.293,26.7625697279,0.999885,2179,2.65538,211.818157298,210.639737661,1030.44670395,26.747254612,0.761666433351,26.7718,-26.9739,748.526601248,143.362264286,2090.27191145,490.626254641
337.565,2180,26.7076,770.274572482,1063.57189067,325.346,26.7229854051,0.999798,2180,2.89666,206.456786397,283.576647466,742.7113808,26.7062727522,0.775616486309,26.7336,-26.9439,398.582927613,167.594329433,2593.02665417,7.61008164132
337.609,2181,26.6685,655.28172568,626.981017621,325.404,26.6861689755,0.999901,2181,2.7849,42.2638638656,543.212379095,1252.9276092,26.6656271771,0.774692383984,26.6955,-26.9056,673.12403592,130.823196208,2240.93147638,4.18649277883
337.62,2182,26.7388,604.499816799,782.833510699,325.455,26.7577827634,0.999831,2182,2.84314,237.749303445,159.229801679,425.455707486,26.7396097018,0.785040733558,26.7647,-26.9786,131.268049383,156.283186634,2059.79164234,-12.5434903156
337.673,2183,26.7424,419.951805054,991.971636078,325.51,26.7641848779,0.999793,2183,2.62758,480.668790595,309.803693268,1045.70604546,26.7445955843,0.776502634701,26.7735,-26.9886,130.377988362,164.661044227,1897.70501579,-12.3070293377
337.737,2184,26.7279,629.72819557,1176.46795369,325.597,26.7464967043,0.999809,2184,2.917,489.763507328,328.251223112,1016.90009983,26.7273206545,0.799909172874,26.7545,-26.9913,204.488941361,180.905591551,2474.06242944,-11.4031830246
337.786,2185,26.7231,535.753255957,966.446875566,325.67,26.7404951182,0.999764,2185,2.70923,479.165928353,442.495208427,1209.28904812,26.7237491748,0.77379997627,26.7486,-26.9833,559.280923277,163.144752322,2567.38552191,-0.953726667489
337.869,2186,26.7228,734.201260378,1056.29176708,325.713,26.7408268459,0.999915,2186,3.01769,255.088557481,318.120044307,849.628012852,26.7232261644,0.793694959141,26.7485,-26.9562,343.610875833,180.001564767,2582.09347454,-3.39093826428
337.937,2187,26.7024,1.84492265197,18.0107835665,325.764,26.727166989,0.99983,2187,2.66798,4.51168065398,391.326662943,1067.25715974,26.7059980827,0.784914271015,26.7328,-26.94,202.270967372,12.3854300938,22.9488458303,-9.76955562459
337.907,2188,26.7283,2.85382891573,27.9413990749,325.833,26.7544727172,0.999856,2188,2.86913,18.8108900063,135.944989235,595.014957437,26.7280279499,0.798804035472,26.7624,-26.9519,54.1125153114,19.3964013048,34.6214832391,-10.7087898349
337.893,2189,26.7063,2.433972498,18.117168219,325.856,26.7241610562,0.999888,2189,2.7872,11.7934725418,251.779181564,1031.91228642,26.7062418943,0.793223438763,26.7347,-26.9184,118.28639644,12.6839029151,21.7278803421,-7.02062096578
337.964,2190,26.6279,1.52827298289,2.78920857034,325.955,26.6539189254,1.0,2190,2.96995,0.791947060297,29.6902892456,140.387412718,26.6281361965,0.814133023567,26.6597,-26.8069,12.7670778386,1.18256294936,5.19067500932,-12.0393321848
338.017,2191,26.6075,2.25640579803,8.98349146346,325.987,26.6387104463,0.999901,2191,2.9382,3.44748829373,69.5015967723,344.409817729,26.610413646,0.826987972135,26.6461,-26.7883,32.0119875018,5.96641134176,13.3167716653,-12.3391530472
338.1,2192,26.5908,2.76393294905,11.4135304094,326.063,26.6180515863,0.999775,2192,2.979,3.86019782245,92.1035452695,317.207659726,26.5896884759,0.833558079668,26.6247,-26.82,52.4241062384,7.74321871771,17.2049359946,-8.42904569219
338.101,2193,26.5377,2.31429415996,7.74349383649,326.116,26.5641843997,0.999898,2193,2.93487,3.84220102842,392.17745192,1089.69605769,26.53700382,0.843598044766,26.5733,-26.7573,199.014952003,4.96999054697,11.5027048565,-9.84048670816
338.153,2194,26.5399,0.824485383787,-3.58304215402,326.175,26.5711140658,0.999991,2194,2.89426,-4.73390711073,352.415561245,1400.56703006,26.5419165531,0.829032765751,26.5804,-26.7462,130.369967017,-4.12715767933,6.16632425911,-11.6673059771
338.218,2195,26.5492,4.058819016,25.0116104908,326.242,26.5845583992,0.999818,2195,3.1386,18.3937931326,29.2203713374,161.063763939,26.5501498195,0.853755326665,26.5895,-26.7811,7.85787354691,18.0491540877,41.2447440624,-11.3115328035
338.277,2196,26.5597,696.143304779,337.731374434,326.32,26.591446359,0.999843,2196,3.04724,21.6331740363,95.6603261962,260.843013185,26.5613798501,0.869333366211,26.6004,-26.8073,95.6029948458,53.728167118,2945.04745634,-7.93629727752
338.331,2197,26.5478,893.412319429,718.116863135,326.352,26.5769006624,0.999855,2197,2.76129,26.3424190052,219.923513742,795.124089389,26.5459184555,0.830536982163,26.5846,-26.7867,126.251960639,106.641023501,2938.73658918,-6.62371241227
338.36,2198,26.5309,1071.87989372,1512.19759816,326.418,26.562936286,0.99996,2198,3.02684,29.3865798017,398.042472536,1029.74259953,26.5299665471,0.845099779832,26.5706,-26.7535,333.464393967,181.282272108,3332.78861474,-4.75711738883
338.424,2199,26.5576,596.132276476,722.550825351,326.466,26.5916192211,0.999881,2199,2.89013,33.3353688571,576.575669406,1461.86692644,26.5554365858,0.839619836011,26.5991,-26.7923,566.533668294,153.980202422,2360.46460468,4.40112552161
338.476,2200,26.5302,969.661438112,1674.4710919,326.519,26.5639475117,0.999927,2200,2.75651,239.085703748,165.012346344,565.22074873,26.5303528212,0.831482121815,26.5744,-26.7555,139.890762631,201.494312873,3191.32658571,16.7641220518
338.522,2201,26.5004,666.346608423,1168.41754371,326.558,26.5319656933,0.99989,2201,2.76669,202.284269632,408.693031687,1088.56688192,26.4965834503,0.835076083663,26.5449,-26.7363,376.643703226,206.05165254,3388.0588767,-2.37963550307
338.511,2202,26.5046,593.496642836,1291.33665039,326.598,26.5473197898,0.999836,2202,3.02972,250.002075936,377.300469663,1173.28119158,26.5065700852,0.848548099082,26.5507,-26.7519,552.332426306,207.366275053,2437.9854043,122.85033931
338.547,2203,26.5392,1311.23041364,2244.77249833,326.647,26.5802825926,0.999808,2203,2.81962,318.370412731,659.338828747,1517.54573362,26.5376173333,0.833268298834,26.5895,-26.7929,589.109962984,222.674020195,3608.13186427,50.0803039112
338.621,2204,26.5124,998.693958527,2182.04115815,326.675,26.5450020204,0.999937,2204,2.75718,993.323645005,229.441183667,1448.79963319,26.5130719095,0.823771072082,26.5513,-26.7828,1219.35844952,240.412926198,3907.18944454,989.917265857
338.673,2205,26.581,957.600129562,2884.63211454,326.693,26.6163888814,0.999864,2205,2.83444,1219.89674561,1340.30932203,3641.69860627,26.5817544148,0.833012661786,26.6207,-26.847,1089.51178901,250.613171014,4005.61928716,-6.75984596068
338.774,2206,26.5652,782.566610419,3090.29377501,326.704,26.6039409507,0.999835,2206,2.59136,1253.40265291,327.237305999,830.215134779,26.5662060994,0.800130864461,26.6118,-26.818,364.073179219,234.406451312,3739.39128257,11.6890269731
338.872,2207,26.6206,934.19175748,2781.24848855,326.751,26.6582542356,0.999883,2207,2.55025,1242.67999565,710.104626456,1882.00042283,26.6190980219,0.798215503913,26.6699,-26.864,884.249151549,241.510527047,4009.90729158,286.671077935
