AveragePolicySurr,StdReturn,Iteration,MaxReturn,AverageY,MaxEsReturn,AverageAction,AverageAbsY,Epoch,PolicyRegParamNorm,MinEsReturn,AverageReturn,AverageEsReturn,AverageDiscountedReturn,MinReturn,StdEsReturn,AverageAbsQ,AverageQ,QFunRegParamNorm,AverageAbsQYDiff,AverageQLoss
-20.6664,0.0,2752,1000.0,18.5609292753,78.0,0.2658,18.5694934941,2752,132.106,3.0,1000.0,9.59433962264,99.9956828753,1000.0,12.9044224552,18.6282,18.5594,248.891,0.321180677898,1.39166
-20.6884,0.0,2753,1000.0,18.5907702778,71.0,0.33919,18.5987554086,2753,132.079,2.0,1000.0,9.76470588235,99.9956828753,1000.0,11.3734955657,18.6662,18.5914,248.919,0.349014565941,1.69953
-20.6293,0.0,2754,1000.0,18.5218458589,39.0,0.385177,18.5324745756,2754,132.075,3.0,1000.0,10.6739130435,99.9956828753,1000.0,10.9476111109,18.5978,18.5214,248.961,0.311703854582,1.31816
-20.5719,0.0,2755,1000.0,18.4703280722,70.0,0.488296,18.4795940015,2755,132.096,3.0,1000.0,14.4225352113,99.9956828753,1000.0,16.8085005086,18.5687,18.4726,248.987,0.375652816885,1.75762
-20.5303,0.0,2756,1000.0,18.4608745658,83.0,0.275668,18.4719257935,2756,132.129,3.0,1000.0,12.0361445783,99.9956828753,1000.0,14.7431387212,18.5389,18.4618,249.015,0.34996862135,1.72224
-20.547,0.0,2757,1000.0,18.4642582237,75.0,0.221213,18.4732349146,2757,132.15,3.0,1000.0,14.014084507,99.9956828753,1000.0,15.0917316769,18.54,18.463,249.096,0.329075955389,1.44969
-20.5098,0.0,2758,1000.0,18.3540415033,83.0,0.0138101,18.3613971957,2758,132.189,3.0,1000.0,10.3917525773,99.9956828753,1000.0,14.173124488,18.4418,18.3558,249.12,0.376504733888,1.87197
-20.5268,0.0,2759,1000.0,18.4020233813,94.0,0.244444,18.4047114875,2759,132.217,2.0,1000.0,12.4133333333,99.9956828753,1000.0,16.3095827319,18.4715,18.4039,249.166,0.341358311648,1.58095
-20.4745,0.0,2760,1000.0,18.4312408107,124.0,0.362227,18.4332452971,2760,132.25,3.0,1000.0,14.7361111111,99.9956828753,1000.0,21.0297362584,18.5068,18.4302,249.243,0.392943543837,1.86614
-20.4805,0.0,2761,1000.0,18.3811551298,109.0,0.26097,18.3828234495,2761,132.221,2.0,1000.0,15.0757575758,99.9956828753,1000.0,17.8574410312,18.4553,18.3822,249.261,0.322149525266,1.33429
-20.4867,0.0,2762,1000.0,18.3764885,94.0,0.334048,18.3781830318,2762,132.203,3.0,1000.0,15.5846153846,99.9956828753,1000.0,16.8823005247,18.4433,18.3759,249.282,0.330677092621,1.36421
-20.4972,0.0,2763,1000.0,18.3941897833,154.0,0.373168,18.3964941198,2763,132.252,2.0,1000.0,12.0240963855,99.9956828753,1000.0,20.4066938602,18.4557,18.3933,249.361,0.326347428889,1.40398
-20.4235,0.0,2764,1000.0,18.3434835991,97.0,0.295383,18.3460230612,2764,132.292,3.0,1000.0,11.2134831461,99.9956828753,1000.0,15.0186939019,18.4239,18.3457,249.411,0.356202072146,1.59274
-20.3878,0.0,2765,1000.0,18.3106786198,72.0,0.29175,18.3138130769,2765,132.341,3.0,1000.0,14.6865671642,99.9956828753,1000.0,17.033951133,18.3849,18.31,249.424,0.350619758618,1.60651
-20.3834,0.0,2766,1000.0,18.3398820395,94.0,0.282978,18.3430155441,2766,132.354,3.0,1000.0,10.1354166667,99.9956828753,1000.0,13.8854088522,18.4174,18.3394,249.48,0.356224699459,1.65283
-20.3362,0.0,2767,1000.0,18.2758789058,94.0,0.271735,18.2810849482,2767,132.421,3.0,1000.0,11.6179775281,99.9956828753,1000.0,17.7279729558,18.3442,18.2759,249.528,0.308052915816,1.28105
-20.3376,0.0,2768,1000.0,18.2628492292,73.0,0.261586,18.2666588373,2768,132.484,3.0,1000.0,16.4754098361,99.9956828753,1000.0,17.5952737296,18.3459,18.2619,249.56,0.349210739054,1.57362
-20.3566,0.0,2769,1000.0,18.2820982294,89.0,0.270278,18.2858328968,2769,132.515,3.0,1000.0,14.6086956522,99.9956828753,1000.0,17.3424313286,18.3581,18.2832,249.571,0.343091250662,1.53528
-20.3534,0.0,2770,1000.0,18.2619822774,151.0,0.21928,18.2650017543,2770,132.541,2.0,1000.0,12.987012987,99.9956828753,1000.0,22.9892654264,18.3362,18.2622,249.598,0.348969024834,1.65648
-20.2365,96.5932085288,2771,1000.0,18.1677897411,112.0,0.35972,18.1717520168,2771,132.585,2.0,969.454545455,12.961038961,99.9845838463,664.0,17.2404248286,18.2344,18.1665,249.606,0.340588537082,1.50357
-20.2121,0.0,2772,1000.0,18.1676781569,89.0,0.321572,18.1709995876,2772,132.622,3.0,1000.0,13.7857142857,99.9956828753,1000.0,15.3817079278,18.2361,18.1694,249.64,0.347783866693,1.58649
-20.2082,0.0,2773,1000.0,18.198036185,63.0,0.341257,18.2019590877,2773,132.64,3.0,1000.0,10.8947368421,99.9956828753,1000.0,14.2063541634,18.2687,18.1995,249.675,0.317148914775,1.31456
-20.2256,0.0,2774,1000.0,18.226705104,72.0,0.240092,18.2328800936,2774,132.648,3.0,1000.0,15.1212121212,99.9956828753,1000.0,17.0253956048,18.3062,18.2273,249.715,0.344844199854,1.47353
-20.1533,0.0,2775,1000.0,18.1244648905,76.0,0.290386,18.1292425483,2775,132.674,3.0,1000.0,11.1111111111,99.9956828753,1000.0,13.4482088394,18.2141,18.1247,249.78,0.353608141197,1.441
-20.1682,0.0,2776,1000.0,18.0497038541,75.0,0.252886,18.0534323982,2776,132.659,3.0,1000.0,12.2317073171,99.9956828753,1000.0,14.7609395402,18.1287,18.0506,249.806,0.353322108228,1.64403
-20.1231,0.0,2777,1000.0,18.0748413147,64.0,0.0363655,18.0800311609,2777,132.722,3.0,1000.0,9.09090909091,99.9956828753,1000.0,11.5463850735,18.1383,18.0751,249.862,0.3202938297,1.3889
-20.1112,0.0,2778,1000.0,18.1206802759,95.0,0.364044,18.1266664202,2778,132.779,3.0,1000.0,10.7634408602,99.9956828753,1000.0,14.0378887068,18.2013,18.1216,249.909,0.366860284005,1.70618
-20.105,4.74942309364,2779,82.0,18.0404626978,49.0,0.285349,18.0444279406,2779,132.774,2.0,54.3027027027,9.50980392157,41.9958759124,50.0,10.381681735,18.1145,18.0399,249.956,0.337246152856,1.48083
-20.147,0.0,2780,1000.0,18.0982779498,67.0,0.212296,18.1017504495,2780,132.787,3.0,1000.0,13.4868421053,99.9956828753,1000.0,16.4576757177,18.1792,18.0988,249.998,0.352868061636,1.47099
-20.0611,0.0,2781,1000.0,18.0367720227,70.0,0.324775,18.0402701662,2781,132.797,3.0,1000.0,12.0963855422,99.9956828753,1000.0,12.7512007068,18.1077,18.0373,250.06,0.326612792567,1.41763
-20.0353,0.0,2782,1000.0,18.0197472028,132.0,0.329433,18.0240321986,2782,132.822,3.0,1000.0,15.625,99.9956828753,1000.0,20.7232508309,18.0912,18.0192,250.072,0.336667870404,1.51003
-19.9734,0.0,2783,1000.0,17.9707107088,69.0,0.303291,17.97280194,2783,132.82,3.0,1000.0,11.2840909091,99.9956828753,1000.0,13.5913984026,18.0335,17.9705,250.123,0.313492218196,1.36528
-20.0063,0.0,2784,1000.0,18.0186237645,58.0,0.450847,18.0211069148,2784,132.848,3.0,1000.0,11.6511627907,99.9956828753,1000.0,13.2881897571,18.0972,18.0186,250.157,0.349658617413,1.54143
-19.9221,0.0,2785,1000.0,17.8661789429,101.0,0.179735,17.8695611985,2785,132.845,3.0,1000.0,13.4,99.9956828753,1000.0,17.1332036312,17.94,17.8654,250.153,0.336281326073,1.49801
-19.9428,0.0,2786,1000.0,17.9039116823,76.0,0.20013,17.9083586365,2786,132.9,3.0,1000.0,14.0563380282,99.9956828753,1000.0,15.17771469,17.9777,17.9042,250.245,0.336860172463,1.44459
-19.8276,0.0,2787,1000.0,17.8688917655,64.0,0.338606,17.8717921725,2787,132.916,3.0,1000.0,21.6222222222,99.9956828753,1000.0,16.1262916987,17.9271,17.8684,250.248,0.316942827775,1.41897
-19.7987,0.0,2788,1000.0,17.8170375259,82.0,0.337253,17.8210387246,2788,132.925,3.0,1000.0,16.3015873016,99.9956828753,1000.0,16.6663189684,17.8908,17.8172,250.249,0.347849477808,1.68399
-19.7871,0.0,2789,1000.0,17.7516662726,44.0,0.05072,17.7557705919,2789,132.963,3.0,1000.0,10.6136363636,99.9956828753,1000.0,10.2983138715,17.823,17.7517,250.263,0.321687899527,1.30505
-19.7992,0.0,2790,1000.0,17.7895767936,82.0,0.333744,17.7907354978,2790,132.975,3.0,1000.0,17.0,99.9956828753,1000.0,15.9812390008,17.8718,17.7899,250.312,0.345607261011,1.54812
-19.7716,0.0,2791,1000.0,17.7834681164,55.0,0.380783,17.7849195035,2791,132.979,3.0,1000.0,18.4545454545,99.9956828753,1000.0,12.8145062428,17.8399,17.7833,250.329,0.306563925826,1.33597
-19.7435,360.772395111,2792,1000.0,17.7691852165,73.0,0.421388,17.7709215101,2792,132.968,3.0,234.772727273,17.0833333333,57.2305247636,56.0,15.7239643715,17.8358,17.7707,250.307,0.339617928332,1.46594
-19.7353,0.0,2793,1000.0,17.7688815905,62.0,0.400138,17.7697987641,2793,132.981,3.0,1000.0,13.0547945205,99.9956828753,1000.0,12.5718650995,17.8409,17.7679,250.327,0.32807867307,1.42195
-19.6395,0.0,2794,1000.0,17.6795911837,132.0,0.0533779,17.6810791641,2794,133.007,3.0,1000.0,17.6896551724,99.9956828753,1000.0,23.4654602345,17.7452,17.6792,250.407,0.342178780411,1.5692
-19.6578,0.0,2795,1000.0,17.6153741281,75.0,0.0792993,17.6174889022,2795,133.018,3.0,1000.0,16.6101694915,99.9956828753,1000.0,14.5939585238,17.6801,17.6154,250.448,0.328784764436,1.38051
-19.6178,0.0,2796,1000.0,17.6128362656,52.0,0.31751,17.6152688862,2796,133.024,4.0,1000.0,12.8641975309,99.9956828753,1000.0,11.3374209256,17.6836,17.6129,250.512,0.326803137077,1.40879
-19.6173,0.0,2797,1000.0,17.6115060445,103.0,0.297577,17.614195214,2797,133.004,3.0,1000.0,11.043956044,99.9956828753,1000.0,13.5158938494,17.6787,17.6114,250.542,0.323787493118,1.41623
-19.5781,0.0,2798,1000.0,17.6128481701,87.0,0.0264237,17.6142301569,2798,133.013,3.0,1000.0,14.9104477612,99.9956828753,1000.0,15.2684743427,17.6746,17.614,250.594,0.302645439572,1.23441
-19.583,0.0,2799,1000.0,17.5895291149,152.0,0.440894,17.594613037,2799,133.02,3.0,1000.0,15.9047619048,99.9956828753,1000.0,23.463388763,17.6521,17.5882,250.624,0.311228926921,1.35922
-19.5181,0.0,2800,1000.0,17.5685249889,92.0,0.054134,17.5708499487,2800,133.013,3.0,1000.0,11.6941176471,99.9956828753,1000.0,12.3907209394,17.6503,17.5702,250.639,0.357646430472,1.64319
-19.4359,0.0,2801,1000.0,17.4414781293,65.0,0.28016,17.4453309285,2801,133.024,3.0,1000.0,14.0845070423,99.9956828753,1000.0,13.9997449462,17.5131,17.4411,250.657,0.340158723887,1.5097
-19.4825,0.0,2802,1000.0,17.5516927375,125.0,0.326204,17.5581331505,2802,133.103,3.0,1000.0,15.2461538462,99.9956828753,1000.0,19.0844526084,17.6187,17.5515,250.703,0.324835955138,1.50475
-19.512,0.0,2803,1000.0,17.5436525783,79.0,0.343587,17.5476041515,2803,133.154,3.0,1000.0,12.3414634146,99.9956828753,1000.0,13.9714163887,17.6331,17.5434,250.722,0.346052210595,1.47534
-19.4536,0.0,2804,1000.0,17.5011739057,54.0,0.32161,17.5054034544,2804,133.149,3.0,1000.0,11.1882352941,99.9956828753,1000.0,10.3508955198,17.5669,17.5023,250.787,0.325816008182,1.42842
-19.4133,0.0,2805,1000.0,17.4640735542,82.0,0.464582,17.468184029,2805,133.194,3.0,1000.0,15.7121212121,99.9956828753,1000.0,16.6740273003,17.5355,17.4646,250.822,0.339781746224,1.46736
-19.3764,0.0,2806,1000.0,17.4327310316,147.0,0.374285,17.4349056988,2806,133.242,2.0,1000.0,13.0256410256,99.9956828753,1000.0,20.0537574706,17.5076,17.4334,250.838,0.35901600208,1.62277
-19.3626,0.0,2807,1000.0,17.4459529986,49.0,0.487068,17.4496395114,2807,133.252,3.0,1000.0,9.53333333333,99.9956828753,1000.0,8.96561332103,17.5036,17.4462,250.835,0.308784781107,1.39065
-19.3928,0.0,2808,1000.0,17.4363168439,72.0,0.393894,17.4387713485,2808,133.236,2.0,1000.0,10.6170212766,99.9956828753,1000.0,12.2075198162,17.5016,17.4366,250.875,0.318807367677,1.31628
-19.3825,0.0,2809,1000.0,17.4259362072,74.0,0.382067,17.4302839689,2809,133.254,3.0,1000.0,10.2040816327,99.9956828753,1000.0,11.3631692759,17.5001,17.4257,250.875,0.330000888281,1.41979
-19.3658,0.0,2810,1000.0,17.4620140103,56.0,0.259032,17.4642716441,2810,133.278,3.0,1000.0,18.1090909091,99.9956828753,1000.0,13.7572099805,17.5299,17.4622,250.899,0.329455345139,1.42285
-19.2565,0.0,2811,1000.0,17.3059355026,54.0,0.214104,17.3075722005,2811,133.296,3.0,1000.0,19.431372549,99.9956828753,1000.0,12.6339953812,17.3763,17.3065,250.935,0.325906233738,1.51584
-19.2373,0.0,2812,1000.0,17.3260119969,79.0,0.324262,17.3271692983,2812,133.294,3.0,1000.0,19.3529411765,99.9956828753,1000.0,16.9611129969,17.3944,17.3265,250.982,0.323522251783,1.39121
-19.1966,0.0,2813,1000.0,17.256815602,107.0,0.334787,17.2589875977,2813,133.3,3.0,1000.0,16.2380952381,99.9956828753,1000.0,19.7771025898,17.3215,17.2569,251.046,0.29849213578,1.24914
-19.2307,205.919186014,2814,1000.0,17.3170014312,83.0,0.281323,17.3210291615,2814,133.312,3.0,194.019230769,17.5263157895,75.4418278424,87.0,16.1463756871,17.3737,17.3172,251.042,0.312960350616,1.33453
-19.1724,0.0,2815,1000.0,17.2811878455,48.0,0.378856,17.285140306,2815,133.326,3.0,1000.0,10.2653061224,99.9956828753,1000.0,10.1383803203,17.3461,17.2831,251.109,0.325271568704,1.51595
-19.1173,166.515876691,2816,1000.0,17.245321035,58.0,0.517939,17.2515823833,2816,133.347,2.0,919.090909091,10.8152173913,99.8968280815,456.0,10.1488158956,17.3221,17.2441,251.16,0.344229182565,1.54714
-19.0967,0.0,2817,1000.0,17.1872678943,72.0,0.18781,17.1939547484,2817,133.338,3.0,1000.0,12.012195122,99.9956828753,1000.0,12.7389300604,17.2588,17.1882,251.155,0.337431297331,1.48827
-19.0803,0.0,2818,1000.0,17.1425569275,66.0,0.374098,17.1459829288,2818,133.359,3.0,1000.0,14.7826086957,99.9956828753,1000.0,13.0160097241,17.2051,17.1433,251.195,0.321817911017,1.32567
-19.1764,0.0,2819,1000.0,17.3205317878,50.0,0.352664,17.3247136206,2819,133.353,2.0,1000.0,13.1315789474,99.9956828753,1000.0,11.1901532199,17.3858,17.3212,251.233,0.291364795977,1.14258
-19.0932,0.0,2820,1000.0,17.2020048492,43.0,0.135329,17.2050650482,2820,133.349,3.0,1000.0,11.8313253012,99.9956828753,1000.0,10.1373926415,17.2733,17.2023,251.274,0.328813224087,1.34844
-19.0894,464.522100897,2821,1000.0,17.170948364,47.0,0.293907,17.1722309972,2821,133.362,3.0,671.533333333,11.0989010989,71.2126773204,14.0,10.051575728,17.2471,17.1725,251.343,0.326614573716,1.28894
-19.0396,429.084058069,2822,1000.0,17.1521523646,107.0,0.347901,17.1546383236,2822,133.373,3.0,697.066666667,20.5714285714,85.6962880828,66.0,20.6852012565,17.2136,17.1522,251.401,0.310093115911,1.29077
-19.0208,0.0,2823,1000.0,17.134832301,56.0,0.465713,17.1369026224,2823,133.369,3.0,1000.0,10.2708333333,99.9956828753,1000.0,11.0872291086,17.2036,17.1351,251.404,0.324397607311,1.37261
-19.0151,0.0,2824,1000.0,17.0935238902,50.0,0.0145763,17.0980651407,2824,133.356,3.0,1000.0,10.2179487179,99.9956828753,1000.0,10.2976813869,17.1587,17.094,251.452,0.345731235463,1.52976
-19.0554,0.0,2825,1000.0,17.1240859241,220.0,0.0308479,17.1283636945,2825,133.364,3.0,1000.0,17.3768115942,99.9956828753,1000.0,31.4795086095,17.1905,17.1246,251.499,0.315830084034,1.32742
-19.041,0.0,2826,1000.0,17.200090368,67.0,0.0231979,17.2028296878,2826,133.367,3.0,1000.0,10.9139784946,99.9956828753,1000.0,11.7204498372,17.2749,17.1975,251.544,0.340934982526,1.39286
-18.9457,0.0,2827,1000.0,17.0575407227,103.0,0.251252,17.0610294622,2827,133.409,3.0,1000.0,17.5438596491,99.9956828753,1000.0,21.8624649703,17.1466,17.0585,251.579,0.353376463011,1.49576
-18.9291,0.0,2828,1000.0,17.010873653,107.0,0.228836,17.0164048293,2828,133.41,3.0,1000.0,14.8955223881,99.9956828753,1000.0,17.1778530867,17.0809,17.0105,251.639,0.316463058523,1.35049
-18.9697,0.0,2829,1000.0,17.0619833463,71.0,0.133901,17.0669091255,2829,133.378,3.0,1000.0,12.5625,99.9956828753,1000.0,14.3760597435,17.126,17.0616,251.671,0.317835702651,1.34122
-18.89,0.0,2830,1000.0,17.0057697367,71.0,0.0327677,17.0083098107,2830,133.387,3.0,1000.0,10.7078651685,99.9956828753,1000.0,12.0020618521,17.0836,17.0066,251.718,0.331278344668,1.41817
-18.9532,0.0,2831,1000.0,17.0174313831,58.0,0.502907,17.0215146603,2831,133.389,3.0,1000.0,9.70754716981,99.9956828753,1000.0,10.8566708309,17.0949,17.016,251.778,0.327976239214,1.33795
-18.9481,0.0,2832,1000.0,17.06664877,101.0,0.201343,17.0706308233,2832,133.455,3.0,1000.0,11.8604651163,99.9956828753,1000.0,13.7021155986,17.1398,17.0661,251.796,0.34973692704,1.56784
-18.9789,0.0,2833,1000.0,17.0646926142,97.0,0.0460851,17.0666592114,2833,133.489,2.0,1000.0,8.85454545455,99.9956828753,1000.0,11.0542763125,17.1195,17.0629,251.833,0.300968475661,1.26009
-18.9316,0.0,2834,1000.0,16.9822038521,49.0,0.153236,16.9838829614,2834,133.523,3.0,1000.0,11.6477272727,99.9956828753,1000.0,11.4941089385,17.0452,16.9833,251.888,0.306676632499,1.23513
-18.9596,397.450022909,2835,1000.0,17.1200678898,49.0,0.350932,17.1215301897,2835,133.59,3.0,782.307692308,8.85840707965,86.939666955,56.0,9.47270625715,17.1798,17.1185,251.887,0.312362882079,1.29639
-18.8712,0.0,2836,1000.0,16.9779973943,45.0,0.366848,16.9799167691,2836,133.687,2.0,1000.0,11.7294117647,99.9956828753,1000.0,10.3439533179,17.0385,16.9772,251.94,0.31479526488,1.30263
-18.9083,0.0,2837,1000.0,16.9659245202,116.0,0.137563,16.9677322337,2837,133.701,3.0,1000.0,17.0,99.9956828753,1000.0,20.1931352658,17.0325,16.9667,252.004,0.310301680675,1.23309
-18.9194,0.0,2838,1000.0,17.0399311294,64.0,0.425836,17.0423092983,2838,133.733,2.0,1000.0,11.8928571429,99.9956828753,1000.0,11.1248519061,17.1053,17.0403,252.031,0.30872682283,1.21782
-18.8764,0.0,2839,1000.0,17.0003032572,75.0,0.346694,17.0032600601,2839,133.724,3.0,1000.0,11.3409090909,99.9956828753,1000.0,14.4307802061,17.0662,17.0002,252.085,0.317629643321,1.28304
-18.866,0.0,2840,1000.0,16.9966209308,59.0,0.244069,16.9991921387,2840,133.719,2.0,1000.0,8.67826086957,99.9956828753,1000.0,9.52392668935,17.061,16.9963,252.12,0.29812128118,1.19939
-18.8699,0.0,2841,1000.0,17.0141080785,60.0,0.377118,17.015653039,2841,133.721,2.0,1000.0,13.4520547945,99.9956828753,1000.0,12.8766977557,17.0703,17.0151,252.124,0.282020151004,1.0858
-18.8357,0.0,2842,1000.0,16.9750921732,60.0,0.247398,16.9768172345,2842,133.733,3.0,1000.0,9.78846153846,99.9956828753,1000.0,11.0442058224,17.0367,16.9747,252.218,0.301294528417,1.21019
-18.8899,0.0,2843,1000.0,16.991607883,116.0,0.205583,16.9948064442,2843,133.757,3.0,1000.0,10.0707070707,99.9956828753,1000.0,14.1872417613,17.0736,16.9909,252.226,0.32874789954,1.35674
-18.7996,0.0,2844,1000.0,16.8928746255,86.0,0.350979,16.8973813833,2844,133.779,3.0,1000.0,9.84693877551,99.9956828753,1000.0,10.8762538952,16.9668,16.8927,252.262,0.31973067192,1.26568
-18.7502,0.0,2845,1000.0,16.8861010646,116.0,0.292333,16.8903561304,2845,133.823,3.0,1000.0,23.5581395349,99.9956828753,1000.0,22.5050922667,16.9635,16.8864,252.311,0.350581879491,1.53094
-18.7836,0.0,2846,1000.0,16.9481472436,76.0,0.425058,16.9517589324,2846,133.882,3.0,1000.0,13.72,99.9956828753,1000.0,16.124978553,17.009,16.9487,252.35,0.291151436387,1.12849
-18.7913,0.0,2847,1000.0,16.9757066896,59.0,0.432825,16.9791519998,2847,133.88,3.0,1000.0,12.4875,99.9956828753,1000.0,12.9044505404,17.0388,16.9754,252.389,0.316392251921,1.38544
-18.7617,0.0,2848,1000.0,16.7990821012,85.0,0.25243,16.8024122185,2848,133.932,3.0,1000.0,14.0985915493,99.9956828753,1000.0,15.2205892148,16.871,16.7973,252.418,0.337184339259,1.41141
-18.7659,0.0,2849,1000.0,16.9091897244,86.0,0.100757,16.9118185202,2849,133.988,3.0,1000.0,12.9333333333,99.9956828753,1000.0,12.7972219207,16.9745,16.909,252.435,0.315379721401,1.29808
-18.7241,0.0,2850,1000.0,16.8667122068,210.0,0.394021,16.8683272073,2850,134.016,3.0,1000.0,22.6666666667,99.9956828753,1000.0,37.0262092435,16.9343,16.8678,252.431,0.338262108841,1.45925
-18.7205,0.0,2851,1000.0,16.8413422123,149.0,0.404475,16.8427052624,2851,134.052,3.0,1000.0,12.0,99.9956828753,1000.0,17.9590176733,16.9023,16.8399,252.409,0.310257706522,1.28645
-18.721,0.0,2852,1000.0,16.8857785496,140.0,0.308089,16.888005736,2852,134.101,3.0,1000.0,16.6551724138,99.9956828753,1000.0,22.3341023643,16.9639,16.8852,252.451,0.336123801031,1.37235
-18.7333,0.0,2853,1000.0,16.8862703571,54.0,0.0235306,16.8871076408,2853,134.115,3.0,1000.0,12.2235294118,99.9956828753,1000.0,13.2330926274,16.9596,16.8865,252.493,0.310022335453,1.18387
-18.6945,0.0,2854,1000.0,16.8926107871,94.0,0.159227,16.8936553164,2854,134.1,2.0,1000.0,12.5125,99.9956828753,1000.0,14.9574343973,16.9586,16.8913,252.529,0.324199919801,1.38343
-18.6879,0.0,2855,1000.0,16.8113966704,50.0,0.202866,16.8132547934,2855,134.086,3.0,1000.0,11.0454545455,99.9956828753,1000.0,11.8857335136,16.8807,16.8117,252.488,0.305202952818,1.18471
-18.6766,0.0,2856,1000.0,16.8105602393,83.0,0.313222,16.8116563045,2856,134.038,2.0,1000.0,10.2929292929,99.9956828753,1000.0,15.0683644292,16.8746,16.8104,252.479,0.307176183169,1.30944
-18.6431,242.79357945,2857,1000.0,16.8167026006,52.0,0.350339,16.8184057733,2857,134.075,3.0,881.666666667,14.1549295775,99.381057351,285.0,13.6057650243,16.8921,16.8171,252.512,0.32556610314,1.40549
-18.5908,0.0,2858,1000.0,16.6987228182,184.0,0.385761,16.7005351895,2858,134.096,3.0,1000.0,11.7764705882,99.9956828753,1000.0,21.3681326612,16.765,16.6996,252.518,0.317204797397,1.44202
-18.611,63.8241535658,2859,286.0,16.7141368852,62.0,0.309951,16.7189200498,2859,134.062,3.0,94.0280373832,10.5806451613,54.5516030851,34.0,12.1233113939,16.7949,16.7127,252.562,0.337374224116,1.45339
-18.5401,0.0,2860,1000.0,16.7718536345,88.0,0.373645,16.7754396435,2860,134.053,3.0,1000.0,19.74,99.9956828753,1000.0,21.6368297123,16.8436,16.7739,252.579,0.323704831404,1.36456
-18.4903,0.0,2861,1000.0,16.6961943327,86.0,0.285707,16.6998867387,2861,134.06,3.0,1000.0,15.253968254,99.9956828753,1000.0,18.2704273622,16.77,16.6942,252.632,0.341368913004,1.42367
-18.4672,0.0,2862,1000.0,16.7043903683,74.0,0.477706,16.7089207419,2862,134.045,3.0,1000.0,19.7962962963,99.9956828753,1000.0,16.9709770007,16.7687,16.7051,252.645,0.282403024515,1.09284
-18.4555,0.0,2863,1000.0,16.651239056,57.0,0.459056,16.6542454367,2863,134.087,3.0,1000.0,21.9772727273,99.9956828753,1000.0,16.2822946735,16.7248,16.65,252.632,0.316410231747,1.2468
-18.4367,0.0,2864,1000.0,16.6199387193,59.0,0.365583,16.6240037023,2864,134.111,3.0,1000.0,21.1224489796,99.9956828753,1000.0,15.1706384689,16.6834,16.6214,252.662,0.292000510352,1.08274
-18.3967,0.0,2865,1000.0,16.5491442067,84.0,0.411577,16.5509279281,2865,134.086,3.0,1000.0,22.6136363636,99.9956828753,1000.0,20.9709928549,16.617,16.5506,252.682,0.325911518614,1.39153
-18.4141,0.0,2866,1000.0,16.6236723513,39.0,0.416165,16.6283878364,2866,134.087,3.0,1000.0,13.4931506849,99.9956828753,1000.0,10.9320733193,16.6899,16.6243,252.732,0.297710002185,1.2387
-18.3306,289.570279458,2867,1000.0,16.5698208478,74.0,0.354775,16.5721872987,2867,134.097,3.0,777.230769231,17.8771929825,97.1236761581,133.0,16.92094122,16.639,16.5687,252.797,0.308550317474,1.17433
-18.3445,0.0,2868,1000.0,16.5830552287,105.0,0.45773,16.5866484116,2868,134.133,3.0,1000.0,16.5423728814,99.9956828753,1000.0,19.2312616559,16.6592,16.5841,252.817,0.320714454888,1.25253
-18.3199,0.0,2869,1000.0,16.4770778365,44.0,0.0347114,16.4804128441,2869,134.192,3.0,1000.0,12.961038961,99.9956828753,1000.0,11.0223404289,16.539,16.4749,252.811,0.304931158974,1.19533
-18.3072,0.0,2870,1000.0,16.4794736083,167.0,0.0536322,16.4831242385,2870,134.257,3.0,1000.0,26.8684210526,99.9956828753,1000.0,31.5496025937,16.5481,16.4799,252.823,0.318842950089,1.3146
-18.3004,0.0,2871,1000.0,16.4203935792,90.0,0.566812,16.422313836,2871,134.331,4.0,1000.0,26.5,99.9956828753,1000.0,20.0338529284,16.4778,16.4204,252.885,0.298779181045,1.19925
-18.2624,0.0,2872,1000.0,16.4850531421,96.0,0.431113,16.4877769273,2872,134.357,2.0,1000.0,26.8648648649,99.9956828753,1000.0,21.2197793531,16.5548,16.4852,252.93,0.31563199159,1.29254
-18.2616,0.0,2873,1000.0,16.4527904682,133.0,0.389604,16.4542140031,2873,134.406,3.0,1000.0,24.4102564103,99.9956828753,1000.0,23.2453115744,16.5255,16.4544,252.968,0.317006664315,1.32213
-18.2515,0.0,2874,1000.0,16.3947538812,56.0,0.45921,16.3964511994,2874,134.405,3.0,1000.0,20.4,99.9956828753,1000.0,15.0026664297,16.4606,16.3941,252.961,0.315368724868,1.26956
-18.2517,0.0,2875,1000.0,16.4769525328,88.0,0.601009,16.47896262,2875,134.421,3.0,1000.0,18.1090909091,99.9956828753,1000.0,19.8948807735,16.5311,16.4771,252.986,0.295550441012,1.21966
-18.1807,0.0,2876,1000.0,16.3772482392,107.0,0.435448,16.3790078662,2876,134.444,3.0,1000.0,24.0697674419,99.9956828753,1000.0,22.3173676751,16.4518,16.3785,253.03,0.334982762289,1.4265
-18.1636,0.0,2877,1000.0,16.4074980923,61.0,0.461041,16.4097405326,2877,134.432,3.0,1000.0,14.5820895522,99.9956828753,1000.0,12.9605017105,16.4663,16.4072,253.073,0.296886413833,1.18428
-18.1676,344.290369841,2878,1000.0,16.3799746324,89.0,0.475538,16.381675801,2878,134.465,3.0,222.688888889,18.0,49.5020201941,36.0,19.5061843545,16.4424,16.3786,253.106,0.30433694305,1.29192
