AverageY,PolicyRegParamNorm,AverageAbsY,MaxReturn,AverageQ,AveragePolicySurr,AverageQLoss,Iteration,AverageEsReturn,MaxEsReturn,AverageAbsQ,StdReturn,Epoch,AverageAction,AverageAbsQYDiff,StdEsReturn,AverageReturn,QFunRegParamNorm,AverageDiscountedReturn,MinReturn,MinEsReturn
11.245208802,89.4664,11.2452648905,1163.54616004,11.245,-11.3011,0.127953,489,761.416085238,761.416085238,11.245,50.2992848729,489,0.913996,0.0994359079485,0.0,1073.2395887,76.9186,97.1145747663,992.611907173,761.416085238
11.237984221,89.5338,11.238034786,1075.82731966,11.2379,-11.2896,0.13873,490,795.571153943,795.571153943,11.2379,459.707410745,490,0.956502,0.105577927259,0.0,859.413517362,76.9736,85.8022843311,-516.168365308,795.571153943
11.2352948113,89.5996,11.2353476368,1237.51449231,11.2353,-11.2926,0.156367,491,789.905972535,789.905972535,11.2353,60.5004337431,491,0.937849,0.109234688261,0.0,1138.00466445,77.0442,96.9770268979,1033.3745939,789.905972535
11.2202450043,89.6727,11.2203023188,979.135573874,11.2199,-11.2775,0.155468,492,829.356065993,829.356065993,11.2199,63.1591202931,492,0.946066,0.108733442496,0.0,917.302836435,77.1167,77.4357529918,824.414687732,829.356065993
11.2223321657,89.7151,11.2223826103,1167.04066168,11.2222,-11.2738,0.201764,493,721.152861292,721.152861292,11.2222,60.8600888158,493,0.93788,0.115329978514,0.0,1095.98395789,77.2122,97.2434884308,945.631549771,721.152861292
11.2049385702,89.8149,11.2049747329,1192.33775303,11.2049,-11.257,0.167468,494,736.179140962,736.179140962,11.2049,58.6973990605,494,0.942281,0.109629655716,0.0,1110.90170202,77.2769,95.7678927936,981.533393478,736.179140962
11.1986698804,89.8203,11.1986985914,1069.10807072,11.1985,-11.2593,0.144729,495,791.202893745,791.202893745,11.1985,23.529526697,495,0.92027,0.10442992434,0.0,1026.69889954,77.3338,92.5764456142,980.652629843,791.202893745
11.2149683315,89.8912,11.2149946267,1289.32095919,11.2148,-11.2776,0.133077,496,798.362017101,798.362017101,11.2148,79.8887039723,496,0.941492,0.100989261611,0.0,1162.11635241,77.3482,95.7365859353,1052.05546632,798.362017101
11.2234355036,89.9451,11.2234821781,1227.64278535,11.2233,-11.2854,0.117682,497,791.934998158,791.934998158,11.2233,85.5982631173,497,0.937272,0.0998510702317,0.0,1033.13055428,77.4059,97.0223945545,941.619442663,791.934998158
11.2173718747,90.0352,11.2174005402,1185.53756467,11.217,-11.2766,0.142272,498,759.741967217,759.741967217,11.217,38.0715127537,498,0.940039,0.104855876791,0.0,1126.27052112,77.4392,99.8587484998,1081.19115438,759.741967217
11.2165427567,90.1585,11.216600125,1275.9646361,11.2164,-11.2782,0.152849,499,734.624934071,734.624934071,11.2164,43.0398137895,499,0.943398,0.107971785974,0.0,1180.11558143,77.4816,105.97043016,1116.52871721,734.624934071
11.213435667,90.2234,11.2134751819,1229.68769613,11.2133,-11.2732,0.139136,500,820.688222131,820.688222131,11.2133,52.9068967591,500,0.937391,0.102600039068,0.0,1146.59786159,77.5079,99.3529922731,1081.17542977,820.688222131
11.217171569,90.3124,11.2172126677,1270.20167545,11.2169,-11.2786,0.157314,501,775.607878132,775.607878132,11.2169,522.454083267,501,0.932896,0.10773402885,0.0,1024.51825219,77.5805,97.4200037909,-538.787767403,775.607878132
11.2198784343,90.3402,11.2199279518,1213.22199914,11.2196,-11.2818,0.143313,502,882.587456746,882.587456746,11.2196,59.422030288,502,0.932535,0.106985947794,0.0,1116.24321222,77.6268,105.036239858,1018.67164085,882.587456746
11.2360654656,90.4336,11.236097874,1167.57925359,11.2359,-11.2977,0.131702,503,865.89486891,865.89486891,11.2359,49.7216373954,503,0.937669,0.102904155947,0.0,1088.64361136,77.6705,94.1218745015,1004.2816554,865.89486891
11.232443704,90.4725,11.2324765994,1180.31512418,11.2319,-11.2933,0.141566,504,817.043821923,817.043821923,11.2319,36.0224239589,504,0.934235,0.104564084579,0.0,1124.07055129,77.7328,95.076077078,1067.35926123,817.043821923
11.2420320132,90.5107,11.2420844409,1071.52768165,11.2425,-11.3046,0.139041,505,765.222754514,765.222754514,11.2425,35.4233808057,505,0.940208,0.10438464757,0.0,1016.40350974,77.7826,85.782495776,972.303564581,765.222754514
11.2492901846,90.5293,11.2493172757,1186.63884448,11.2486,-11.3165,0.129647,506,626.876178646,626.876178646,11.2486,57.2087986302,506,0.936769,0.103762143665,0.0,1098.81196275,77.8314,83.5151682295,999.024118202,626.876178646
11.2512704384,90.606,11.2513119229,1250.80333192,11.251,-11.3187,0.138252,507,796.957391623,796.957391623,11.251,62.398286433,507,0.920961,0.10581103869,0.0,1179.65805948,77.8581,102.379984353,1057.9573358,796.957391623
11.26105166,90.6715,11.2610746801,1235.63554003,11.261,-11.3224,0.110789,508,773.649323899,773.649323899,11.261,39.592258711,508,0.915832,0.100195185708,0.0,1142.50054681,77.8893,96.4210742779,1091.92324872,773.649323899
11.2618856365,90.7566,11.2619138492,1285.36851998,11.2615,-11.3234,0.120479,509,764.843540552,764.843540552,11.2615,49.1969736367,509,0.923063,0.102493425105,0.0,1184.84235168,77.9603,92.6960775623,1125.08334225,764.843540552
11.2773242389,90.7985,11.2773519614,1252.39256195,11.2773,-11.339,0.15685,510,845.113793282,845.113793282,11.2773,46.52049888,510,0.922789,0.107460082534,0.0,1188.41899805,78.0207,100.483827479,1112.55742695,845.113793282
11.2788753137,90.884,11.2788998667,1209.99875917,11.2789,-11.343,0.106051,511,688.943390931,688.943390931,11.2789,38.1621004697,511,0.91511,0.0987606222029,0.0,1145.53837502,78.0367,104.217238147,1086.29412652,688.943390931
11.2760016312,90.912,11.2760664036,1163.19413599,11.2759,-11.3445,0.176095,512,750.812997744,750.812997744,11.2759,59.7059582859,512,0.941461,0.113410757574,0.0,1055.7636138,78.0492,90.6710713653,926.338233339,750.812997744
11.2856274724,91.0096,11.2856633671,1204.9293581,11.2853,-11.3487,0.103759,513,709.525421128,709.525421128,11.2853,47.6227425502,513,0.926415,0.101735648243,0.0,1109.52971741,78.0681,92.2564377159,1051.09788753,709.525421128
11.2849540573,91.0891,11.2850172801,1132.61962862,11.2846,-11.3485,0.14503,514,677.248912153,677.248912153,11.2846,68.1885330758,514,0.922687,0.110894555551,0.0,1017.81189747,78.1422,85.5791124935,921.656206347,677.248912153
11.3013357877,91.1185,11.3013412072,1174.83595663,11.3013,-11.3624,0.109183,515,808.941870957,808.941870957,11.3013,75.9898573971,515,0.934063,0.100802838904,0.0,1067.33344401,78.1926,97.0383701479,961.918526708,808.941870957
11.3089155997,91.2124,11.3089459637,1104.58437158,11.3086,-11.3681,0.112562,516,734.948845803,734.948845803,11.3086,40.954414232,516,0.942389,0.100738982306,0.0,1027.72686815,78.2452,97.368329168,946.688446997,734.948845803
11.3076123819,91.2299,11.3076408366,948.741530064,11.3073,-11.3704,0.147092,517,862.771066692,862.771066692,11.3073,52.2710751461,517,0.941287,0.106179461963,0.0,882.461491533,78.3055,80.9080289572,810.402452313,862.771066692
11.309801559,91.2782,11.3098757258,1148.34818716,11.3095,-11.3636,0.170322,518,721.740927927,721.740927927,11.3095,51.417395327,518,0.933619,0.111184556935,0.0,1054.47909719,78.3959,90.149234217,988.763221445,721.740927927
11.3087498364,91.3595,11.3088220697,1049.78176557,11.3084,-11.3658,0.143152,519,757.684307521,757.684307521,11.3084,86.7506599112,519,0.929071,0.105429455026,0.0,932.779356816,78.4408,77.2672715593,790.353208147,757.684307521
11.2979944568,91.3938,11.2980188136,1257.26175379,11.298,-11.3528,0.113522,520,696.730455318,696.730455318,11.298,61.1167935605,520,0.915128,0.103053113047,0.0,1151.08122426,78.4406,95.038256833,1026.95429568,696.730455318
11.2928712319,91.4662,11.2929352459,1193.08237807,11.2929,-11.3582,0.20822,521,737.333707804,737.333707804,11.2929,33.1905450215,521,0.936553,0.116395695973,0.0,1130.02824778,78.4607,86.8108239009,1068.81608199,737.333707804
11.2990169705,91.5937,11.2990512042,1184.75888877,11.2989,-11.3629,0.139251,522,800.12873331,800.12873331,11.2989,72.8160552594,522,0.937929,0.106512175097,0.0,1101.25488616,78.535,95.242005019,927.673669255,800.12873331
11.3102949399,91.6535,11.3103526452,1143.4296255,11.3102,-11.3752,0.13964,523,722.905285464,722.905285464,11.3102,78.6487289661,523,0.924497,0.105581655551,0.0,1002.76494589,78.6009,86.7138936727,898.530033506,722.905285464
11.3207328015,91.7302,11.3207512591,1286.92847756,11.3203,-11.3842,0.103008,524,739.1245768,739.1245768,11.3203,52.6436216232,524,0.916728,0.0998103595674,0.0,1203.56608038,78.6366,97.4538742464,1087.6253484,739.1245768
11.3215792024,91.8408,11.3216247573,1089.4348598,11.3215,-11.3786,0.13718,525,825.554538081,825.554538081,11.3215,80.6157641915,525,0.92779,0.105669218553,0.0,971.079068059,78.7047,85.3233501011,842.204449272,825.554538081
11.3159848627,91.9246,11.3160397445,866.06541646,11.3159,-11.3754,0.145589,526,852.258151562,852.258151562,11.3159,71.2172818449,526,0.91487,0.107725018007,0.0,796.396999566,78.7591,76.0895421588,622.362092619,852.258151562
11.3244270425,91.9175,11.3244517104,1278.23043165,11.3238,-11.3881,0.129514,527,779.203577823,779.203577823,11.3238,52.9502891662,527,0.917753,0.104553561707,0.0,1202.65518278,78.8164,92.8102542648,1107.33304724,779.203577823
11.318947893,91.9749,11.3189985126,1159.06441359,11.3186,-11.377,0.172217,528,734.390306478,734.390306478,11.3186,28.3230937664,528,0.909259,0.111151393158,0.0,1119.76746661,78.904,91.6486783739,1063.3930263,734.390306478
11.3240469283,92.0202,11.3240995036,1219.55801971,11.3243,-11.3828,0.160069,529,842.322765031,842.322765031,11.3243,31.3525395538,529,0.899967,0.107210591173,0.0,1138.5072746,78.9515,89.5273145654,1109.27827757,842.322765031
11.3249192221,92.0712,11.3249743091,1175.02592684,11.3247,-11.3855,0.148928,530,846.956208942,846.956208942,11.3247,61.4757838262,530,0.895213,0.110725648808,0.0,1069.53278856,78.9957,86.0654821344,949.648820466,846.956208942
11.3350629984,92.1469,11.3351564703,1101.70450283,11.3347,-11.3938,0.0998837,531,738.556653645,738.556653645,11.3347,92.3608608974,531,0.935102,0.0996454911339,0.0,950.185818871,79.0631,78.8633813381,762.579415661,738.556653645
11.3296176348,92.1754,11.3296601274,1190.79396028,11.3293,-11.3907,0.142161,532,666.974226978,666.974226978,11.3293,66.7258183541,532,0.913342,0.109318380998,0.0,1079.48901532,79.1262,95.8374435377,954.824862836,666.974226978
11.3283649712,92.2332,11.328429231,1146.87155209,11.3281,-11.3934,0.162861,533,732.775878367,732.775878367,11.3285,59.7960717697,533,0.921755,0.110975997901,0.0,1056.34002819,79.1361,71.5903920793,912.643962375,732.775878367
11.3256982648,92.2928,11.3257502962,1153.56071721,11.3257,-11.3874,0.190197,534,731.448136102,731.448136102,11.3257,33.1397745618,534,0.934139,0.115153340395,0.0,1107.80350214,79.1842,97.3970923124,1056.62988654,731.448136102
11.3301192254,92.388,11.3301629104,1032.05682367,11.3297,-11.3904,0.148744,535,802.333440776,802.333440776,11.3297,71.208178908,535,0.923898,0.105925970458,0.0,936.46618673,79.2426,83.7018497626,836.219821542,802.333440776
11.330633405,92.4047,11.3306878425,912.275383543,11.3306,-11.395,0.141382,536,809.682526618,809.682526618,11.3306,53.7235376754,536,0.957712,0.106296463878,0.0,794.190491481,79.2616,66.0241864106,704.563041868,809.682526618
11.3344815637,92.4636,11.3345241401,982.737682582,11.3342,-11.3932,0.136526,537,774.635193314,774.635193314,11.3342,45.1098673519,537,0.94741,0.105486584462,0.0,906.464225991,79.3321,75.5403951685,860.60780506,774.635193314
11.3260045886,92.5156,11.3260447019,1179.6168327,11.3259,-11.387,0.152562,538,713.858608146,713.858608146,11.3259,44.6297079863,538,0.939542,0.107187946304,0.0,1082.38786381,79.4095,92.8927287727,1025.39376247,713.858608146
11.3205829169,92.59,11.3206358368,1182.42087763,11.3205,-11.38,0.166077,539,832.323024229,832.323024229,11.3205,57.1115130542,539,0.930962,0.110390698276,0.0,1061.13465898,79.436,94.7436520259,972.458873716,832.323024229
11.3316149289,92.6589,11.3316511809,1051.49538644,11.3313,-11.3941,0.104506,540,710.542398079,710.542398079,11.3313,44.8078279012,540,0.921464,0.100645266178,0.0,982.475547796,79.4651,78.4173904976,899.095023585,710.542398079
11.3398356693,92.7356,11.3398753694,1179.89435507,11.3401,-11.3976,0.118321,541,790.444835975,790.444835975,11.3401,48.4923961967,541,0.923154,0.104931269702,0.0,1104.8948834,79.5386,83.8912549725,1022.72270221,790.444835975
11.3446275595,92.7813,11.3446860908,1147.80325174,11.3446,-11.4037,0.155181,542,777.266684202,777.266684202,11.3446,45.2164979778,542,0.942028,0.110457192256,0.0,1095.40587756,79.5829,85.0462144431,993.211891528,777.266684202
11.3328778774,92.8864,11.3329330782,1199.60242733,11.3328,-11.4011,0.146664,543,811.330996404,811.330996404,11.3328,44.788308993,543,0.929838,0.10845200322,0.0,1144.8574876,79.6153,92.8007658644,1061.78059763,811.330996404
11.3553219182,92.9778,11.355364759,1137.2746292,11.3548,-11.4205,0.130892,544,747.713496752,747.713496752,11.3548,75.7576436394,544,0.956206,0.109131558991,0.0,1033.53484314,79.7026,89.0097812823,896.222739232,747.713496752
11.3651035441,93.0722,11.3651488035,1057.71200509,11.3647,-11.4298,0.138148,545,838.890458403,838.890458403,11.3647,46.1684053961,545,0.944743,0.106490683215,0.0,982.451760431,79.7289,82.4224175138,895.51251128,838.890458403
11.3565149611,93.1532,11.3565714926,1101.23009616,11.3565,-11.4257,0.18948,546,832.559090042,832.559090042,11.3565,42.4334136808,546,0.952993,0.115978335073,0.0,1034.91035291,79.7727,94.396852438,963.023359567,832.559090042
11.376874529,93.1939,11.3768928905,1142.37213043,11.3764,-11.4409,0.1295,547,781.072115112,781.072115112,11.3764,49.1748044957,547,0.931141,0.105835736867,0.0,1013.90148338,79.7589,78.0734215894,955.483230348,781.072115112
11.3805373904,93.2709,11.3805687731,1267.10407439,11.3803,-11.441,0.139927,548,808.526057495,808.526057495,11.3804,70.5406956071,548,0.917729,0.108235251947,0.0,1134.42198332,79.7674,95.9827212227,1016.50753883,808.526057495
11.373496054,93.2802,11.373555693,1090.45684054,11.3731,-11.44,0.188648,549,783.781431111,783.781431111,11.3731,54.8488457794,549,0.946819,0.113103906811,0.0,1014.54544594,79.8002,92.3636370141,913.404042853,783.781431111
11.3946628677,93.3271,11.3946889842,1219.53595935,11.3945,-11.4601,0.129984,550,794.018602257,794.018602257,11.3945,39.8098066898,550,0.927235,0.102249230016,0.0,1167.95853316,79.8205,101.615623789,1095.59076493,794.018602257
11.3971910757,93.3994,11.3972212435,1095.2591546,11.397,-11.4581,0.1442,551,729.986693989,729.986693989,11.397,26.2068298978,551,0.941759,0.104883022354,0.0,1055.41083566,79.8612,87.4689263413,1014.65554763,729.986693989
11.3983887875,93.4342,11.398414419,1289.63572444,11.3983,-11.4609,0.108839,552,751.817877494,751.817877494,11.3983,102.916855047,552,0.930622,0.0999271176909,0.0,1072.81295137,79.8886,86.2412014742,918.94907103,751.817877494
11.4037474371,93.4841,11.403772771,1166.20775224,11.4035,-11.4701,0.12573,553,804.709716433,804.709716433,11.4035,55.7584029091,553,0.942592,0.102561721392,0.0,1079.14790486,79.9173,82.8021970062,990.809397131,804.709716433
11.4143406603,93.5885,11.4144028074,1178.44903507,11.4139,-11.4787,0.14396,554,803.90738227,803.90738227,11.4139,55.3102361175,554,0.945421,0.108669505617,0.0,1116.8944831,79.9233,86.9965903198,1016.59976992,803.90738227
11.4170907645,93.6339,11.4171174994,1003.70513276,11.4172,-11.4774,0.122673,555,801.093982156,801.093982156,11.4172,59.713691072,555,0.937439,0.104184354269,0.0,881.9904639,79.9831,61.7498788953,812.581148,801.093982156
11.4266093815,93.7248,11.4266407484,897.256791699,11.4273,-11.4927,0.149552,556,749.432527006,749.432527006,11.4273,88.2786778483,556,0.95386,0.110837222192,0.0,753.976799441,79.9659,59.5248976393,566.900274497,749.432527006
11.4347476394,93.7874,11.4347826379,1022.98436054,11.4334,-11.4899,0.151653,557,739.514205964,739.514205964,11.4334,72.9998288344,557,0.951513,0.113006969512,0.0,908.918628626,80.015,71.5808435146,818.233209197,739.514205964
11.4292764025,93.9185,11.4293177062,1138.58204297,11.4295,-11.4926,0.180111,558,712.69904163,712.69904163,11.4295,69.8682293004,558,0.955391,0.112506669633,0.0,1008.05081498,80.0835,83.0054778672,924.465069698,712.69904163
11.4259361743,93.9605,11.4259866725,1202.53872151,11.4256,-11.4799,0.136593,559,716.55540178,716.55540178,11.4256,33.8297883284,559,0.941999,0.102627637589,0.0,1126.20342871,80.1477,95.7895871805,1070.65173721,716.55540178
11.4342684895,94.0221,11.4343083876,1026.76505762,11.434,-11.4934,0.126284,560,873.08160696,873.08160696,11.434,232.498817121,560,0.943851,0.100918710426,0.0,673.289568516,80.1898,59.629587539,133.413822584,873.08160696
11.430362262,94.0627,11.4304151841,940.248980954,11.4302,-11.493,0.137405,561,750.206100135,750.206100135,11.4302,78.4996951762,561,0.963209,0.104623579332,0.0,764.430008765,80.2552,68.429395575,674.070405392,750.206100135
11.4279789552,94.1117,11.4280274193,957.841495138,11.4276,-11.4876,0.185541,562,722.704611875,722.704611875,11.4276,297.334060131,562,0.961068,0.111347907499,0.0,667.24331264,80.3521,73.57728711,29.0288976357,722.704611875
11.4360390207,94.189,11.4361192104,1115.41758648,11.436,-11.4919,0.156367,563,669.339428415,669.339428415,11.436,88.4716855565,563,0.935868,0.10351285205,0.0,973.700976192,80.3973,76.418280914,813.525457112,669.339428415
11.4192320189,94.3068,11.4192882279,1207.33654937,11.4186,-11.4731,0.159705,564,776.993134612,776.993134612,11.4186,46.2341743926,564,0.957465,0.106562793717,0.0,1143.52505835,80.4511,98.3472460624,1059.40655917,776.993134612
11.4248086235,94.3339,11.4248267776,1226.17998429,11.4245,-11.481,0.174151,565,789.455986926,789.455986926,11.4245,351.450391649,565,0.937782,0.108449617912,0.0,1035.51383671,80.5087,96.421191397,-12.4811943451,789.455986926
11.4166588102,94.3594,11.4166998663,1144.25744577,11.4171,-11.4739,0.156493,566,716.994254635,716.994254635,11.4171,139.930712442,566,0.935314,0.105162103187,0.0,994.247109303,80.5322,86.4778611406,607.146403697,716.994254635
11.4145632094,94.4233,11.4146235759,1258.39778988,11.4145,-11.4688,0.155872,567,823.048311249,823.048311249,11.4145,51.4602431956,567,0.916928,0.104364990679,0.0,1201.60209413,80.5766,100.870906295,1072.78743902,823.048311249
11.4124622814,94.4866,11.4125136505,1124.4547045,11.4119,-11.4707,0.164029,568,777.328851053,777.328851053,11.4119,96.1139528369,568,0.940652,0.108130592165,0.0,919.609882598,80.6157,73.3257855736,782.143187142,777.328851053
11.4142882964,94.5153,11.4143385511,1212.94966739,11.414,-11.4704,0.163399,569,835.826546341,835.826546341,11.414,58.8317486943,569,0.933357,0.106186145156,0.0,1137.65260407,80.6528,94.3794623901,1049.45590769,835.826546341
11.4065935345,94.6023,11.4066152544,1178.97629375,11.4065,-11.4587,0.119791,570,784.294123167,784.294123167,11.4065,448.504852889,570,0.948956,0.101193143551,0.0,766.394168163,80.6593,91.2705484472,-387.980981251,784.294123167
11.4003429702,94.6301,11.4003869553,1056.07823114,11.4002,-11.463,0.15866,571,817.398337125,817.398337125,11.4002,103.950995675,571,0.947092,0.107055496728,0.0,856.276088465,80.71,73.1835975802,688.153331063,817.398337125
11.4136031265,94.7132,11.4136464903,1228.41572668,11.4136,-11.4727,0.135831,572,866.402604027,866.402604027,11.4136,63.1707955806,572,0.956224,0.104268968055,0.0,1159.32215082,80.7748,101.849793818,987.8917835,866.402604027
11.4059522283,94.8274,11.4060174708,1266.20458743,11.4055,-11.4624,0.172251,573,685.534616849,685.534616849,11.4055,70.1932536773,573,0.95202,0.110769570464,0.0,1163.87536982,80.8205,98.7635257617,1061.39478266,685.534616849
11.4069524278,94.8582,11.4069707452,1067.08041712,11.4067,-11.4621,0.143153,574,690.646972214,690.646972214,11.4067,34.6606283138,574,0.950962,0.105415189592,0.0,991.589719717,80.8778,79.6020213018,929.239283938,690.646972214
11.4053166304,94.9148,11.4053723838,1046.30214074,11.405,-11.4641,0.165113,575,749.097435617,749.097435617,11.405,35.6587128671,575,0.948699,0.108849076891,0.0,983.22771036,80.887,87.2498897441,922.175517661,749.097435617
11.3967750101,95.0138,11.3968235471,1274.73749773,11.3966,-11.453,0.166686,576,760.311563693,760.311563693,11.3966,71.0735951015,576,0.9517,0.110323641431,0.0,1135.76356111,80.9521,97.2366127594,1026.56440999,760.311563693
11.406022779,95.0373,11.4060532171,1158.79299107,11.4061,-11.4612,0.12978,577,713.801539727,713.801539727,11.4061,60.9113129965,577,0.936648,0.102598806904,0.0,1062.81466944,81.0122,99.5544187869,981.57222616,713.801539727
11.396117467,95.0403,11.396161247,1171.30086149,11.3958,-11.4552,0.153773,578,737.593750127,737.593750127,11.3958,41.4582416064,578,0.941357,0.108248581968,0.0,1099.91460911,81.059,92.4375683289,1037.26542348,737.593750127
11.3966819722,95.1014,11.3967198938,1165.17616686,11.3961,-11.4514,0.144071,579,787.474123834,787.474123834,11.3961,47.4502589953,579,0.920588,0.106830738378,0.0,1103.49699294,81.0956,95.8023933264,1017.7338922,787.474123834
11.3897017612,95.1539,11.3897502159,1082.64888111,11.3897,-11.4446,0.157554,580,759.705364361,759.705364361,11.3897,287.257194649,580,0.916098,0.109614575503,0.0,858.1040987,81.1265,75.9302473918,12.9379387341,759.705364361
11.3875283074,95.1689,11.3875772713,1137.29858131,11.3875,-11.4435,0.138177,581,760.071045288,760.071045288,11.3875,69.8936155817,581,0.931477,0.105775597423,0.0,980.694445878,81.1575,79.4971284367,922.20996247,760.071045288
11.3912174625,95.2834,11.3912706516,1025.43231773,11.3912,-11.4508,0.132349,582,763.266135002,763.266135002,11.3912,46.5080847625,582,0.948947,0.106253420035,0.0,948.746981848,81.1955,92.9561628247,868.264869182,763.266135002
11.3994515423,95.3229,11.3994939944,1167.65796197,11.3995,-11.4592,0.12424,583,758.62189637,758.62189637,11.3995,58.0732830331,583,0.958325,0.102607273148,0.0,1044.23626368,81.2558,86.2315557629,983.86531156,758.62189637
11.3959038418,95.4578,11.3959226426,1247.69021993,11.3956,-11.4542,0.152715,584,721.62453274,721.62453274,11.3956,428.426114006,584,0.945144,0.108316168331,0.0,972.526586282,81.3207,96.4032680748,-299.244448813,721.62453274
11.3973352527,95.527,11.3973823451,1126.40740354,11.397,-11.453,0.159683,585,763.715078865,763.715078865,11.397,59.9758547549,585,0.954218,0.111927334336,0.0,1018.83661219,81.363,81.9089704234,885.555333917,763.715078865
11.392435367,95.6448,11.3924656163,1095.91543322,11.3924,-11.4512,0.142988,586,776.868900885,776.868900885,11.3924,464.148151588,586,0.955639,0.106584766952,0.0,832.663949579,81.4224,65.7187962523,-551.619900438,776.868900885
11.3974829515,95.6946,11.3975245059,1142.32537215,11.3973,-11.4645,0.147974,587,745.406475865,745.406475865,11.3973,39.0977935532,587,0.94325,0.108524258892,0.0,1089.43740719,81.449,95.6318681615,1021.97040462,745.406475865
11.39633636,95.7444,11.3963761917,1083.46888928,11.3958,-11.4534,0.145385,588,825.438021774,825.438021774,11.3958,346.396000676,588,0.930759,0.106888778576,0.0,850.19247817,81.4718,85.0145071369,-171.035666425,825.438021774
11.4038948508,95.7616,11.4039368497,1225.76191649,11.4036,-11.4615,0.138169,589,683.56560858,683.56560858,11.4036,55.7526109673,589,0.932361,0.107516578722,0.0,1109.45861812,81.5049,88.8352196118,1026.60547929,683.56560858
11.4034319343,95.8377,11.4034622471,1209.03467222,11.4032,-11.4598,0.117989,590,746.434813759,746.434813759,11.4032,59.1287662947,590,0.943383,0.102808392815,0.0,1119.93846219,81.5575,97.1923686593,1038.26382406,746.434813759
11.3994360155,95.9161,11.3994977113,1035.19038602,11.399,-11.4552,0.166686,591,800.691068204,800.691068204,11.399,85.5094664388,591,0.928528,0.112049076938,0.0,863.661028676,81.5991,82.0311177816,733.69181174,800.691068204
11.3928338352,95.9768,11.3928654361,957.596202205,11.3928,-11.4507,0.149571,592,781.154469307,781.154469307,11.3928,69.7010779294,592,0.941695,0.107083693375,0.0,856.483558347,81.6346,78.1562290419,739.976896146,781.154469307
11.393768494,96.0331,11.3938102374,1069.6919439,11.3935,-11.4504,0.160693,593,779.945895472,779.945895472,11.3935,50.4609918682,593,0.933531,0.111212032693,0.0,988.12334306,81.719,88.2498385008,896.696137864,779.945895472
11.3888843426,96.0818,11.3889218517,1082.17415867,11.3888,-11.4524,0.193489,594,721.177797678,721.177797678,11.3888,54.631157449,594,0.947589,0.113231318577,0.0,975.31574227,81.7427,87.1848830948,882.233647386,721.177797678
11.3867817192,96.1497,11.3868471295,1213.07407672,11.3869,-11.4451,0.187256,595,772.006525988,772.006525988,11.3869,77.9797664617,595,0.953972,0.111072801326,0.0,1095.00394609,81.7869,99.5228481241,985.904253503,772.006525988
11.389868667,96.2241,11.389900932,1232.76943587,11.3894,-11.4485,0.164684,596,886.673086663,886.673086663,11.3894,61.8046622726,596,0.943499,0.110498447029,0.0,1112.68580202,81.8572,94.9385103181,1045.07676801,886.673086663
11.3931120183,96.2786,11.3931621445,1147.19481347,11.3932,-11.4509,0.148134,597,794.028204869,794.028204869,11.3932,31.8075215739,597,0.943262,0.105875029255,0.0,1087.3114688,81.923,96.4969578325,1039.40043387,794.028204869
11.3960231519,96.3193,11.3960406151,1080.24620269,11.3955,-11.4585,0.138797,598,692.161262331,692.161262331,11.3955,78.9836307941,598,0.927629,0.103971247862,0.0,974.62362176,81.9596,66.3817135138,847.614002272,692.161262331
11.3982710603,96.3584,11.3983040989,1194.43639609,11.3983,-11.4563,0.125897,599,735.245158741,735.245158741,11.3983,50.1552596522,599,0.932495,0.103529857759,0.0,1117.47005685,81.9533,95.1414684589,1022.63246274,735.245158741
11.40495718,96.4136,11.404988027,1235.24615222,11.4044,-11.4667,0.118381,600,740.876002432,740.876002432,11.4044,65.8984949231,600,0.943235,0.103357956897,0.0,1096.93083328,81.995,94.0809691745,989.2113325,740.876002432
11.4084259354,96.4811,11.4084752257,1210.62044105,11.4083,-11.4715,0.149411,601,806.133629778,806.133629778,11.4083,508.361405487,601,0.948336,0.106677962837,0.0,930.76581324,82.0656,70.8625102141,-567.142942225,806.133629778
11.406392688,96.55,11.406436961,1110.65066988,11.4062,-11.4652,0.13521,602,760.504065709,760.504065709,11.4062,353.622097388,602,0.949757,0.106058948256,0.0,828.352181612,82.0852,88.7973498455,42.4501052678,760.504065709
11.4132390842,96.5905,11.4132525108,1098.86768381,11.4129,-11.4769,0.151148,603,865.022024192,865.022024192,11.4129,133.938586912,603,0.947873,0.108705288433,0.0,886.057876764,82.1157,73.7608517416,646.224356699,865.022024192
11.4286055176,96.6374,11.4286490355,962.046768833,11.4287,-11.484,0.0804787,604,821.188375361,821.188375361,11.4287,546.027860802,604,0.943219,0.0970724195826,0.0,555.861940351,82.149,69.2257204775,-484.9948508,821.188375361
11.4237243175,96.7295,11.4237679123,1100.11980958,11.4236,-11.485,0.156304,605,740.004493444,740.004493444,11.4236,63.7594796351,605,0.954764,0.11048905366,0.0,990.029705087,82.1914,83.7216235206,882.586502049,740.004493444
11.4367381589,96.827,11.4367758482,1079.36079866,11.4364,-11.4992,0.148966,606,728.431792581,728.431792581,11.4364,150.436649009,606,0.920159,0.109470577777,0.0,967.198527805,82.2528,57.4620466006,617.22893142,728.431792581
11.4324393348,96.8867,11.4324877018,1078.62544366,11.4323,-11.4923,0.131648,607,775.555419828,775.555419828,11.4323,64.8627362473,607,0.938665,0.105181030702,0.0,951.95406082,82.253,82.5215082215,817.381935252,775.555419828
