AverageDiscountedReturn,MinEsReturn,AverageAbsY,MaxReturn,StdReturn,StdEsReturn,QFunRegParamNorm,MinReturn,MaxEsReturn,AverageQ,AverageAbsQYDiff,AveragePolicySurr,Iteration,AverageAction,AverageQLoss,PolicyRegParamNorm,AverageEsReturn,AverageReturn,Epoch,AverageY,AverageAbsQ
82.6998522396,636.542360259,112.49754721,1013.86173474,36.3875080078,0.0,84.3621,894.355185554,636.542360259,112.493,1.1016785111,-113.284,403,0.915406,14.2465,70.0364,636.542360259,960.408669347,403,112.497287897,112.493
70.287754483,629.110018897,112.537917757,845.330990568,62.9433346985,0.0,84.4081,666.271340401,629.110018897,112.533,1.08117720515,-113.289,404,0.934162,13.3656,70.1119,629.110018897,767.839253556,404,112.537764761,112.533
77.04234666,666.830425112,112.61348805,916.35702554,32.0683624242,0.0,84.4873,816.030830953,666.830425112,112.607,1.12449064864,-113.381,405,0.911225,13.643,70.1492,666.830425112,869.042956638,405,112.613286677,112.607
74.3886909168,596.43058014,112.594060637,931.016320089,46.3743400557,0.0,84.578,762.715787541,596.43058014,112.592,1.13291079764,-113.388,406,0.929836,14.0341,70.3467,596.43058014,832.298174605,406,112.593851874,112.592
56.8557779934,670.280157287,112.75191782,856.994954223,42.9278265123,0.0,84.6803,720.235871267,670.280157287,112.74,1.06490235389,-113.536,407,0.92378,11.8881,70.4237,670.280157287,803.094389344,407,112.751649702,112.74
69.6550684522,664.673344474,112.704294372,1066.94892155,37.3752037457,0.0,84.858,941.163190683,664.673344474,112.701,1.14971164336,-113.488,408,0.916314,16.7125,70.4355,664.673344474,1017.25178829,408,112.703911256,112.701
66.5722842108,649.67015288,112.798074363,1069.14743017,47.2008408246,0.0,84.9864,897.351719371,649.67015288,112.793,1.06281476566,-113.566,409,0.920787,12.3044,70.5517,649.67015288,975.776603745,409,112.797914063,112.793
91.2074690376,641.17093165,112.914721831,1091.44515139,21.8877784143,0.0,85.049,1016.35688193,641.17093165,112.91,1.02818769902,-113.694,410,0.903642,10.5341,70.5994,641.17093165,1041.09987988,410,112.914501275,112.91
89.1100576503,599.326253659,112.891084583,1018.28362665,29.9683892868,0.0,85.1466,928.95868935,599.326253659,112.887,1.03607476458,-113.667,411,0.90107,11.0343,70.6746,599.326253659,963.342364722,411,112.890823306,112.887
92.3834683288,629.394614394,112.963249446,1064.8153677,46.5104379925,0.0,85.3386,899.071391119,629.394614394,112.957,1.13528863793,-113.72,412,0.906022,15.9146,70.8033,629.394614394,976.201202032,412,112.963015953,112.957
89.0225100771,656.476082588,112.884482039,1114.85272362,60.1295783749,0.0,85.4247,943.738701514,656.476082588,112.875,1.11344704188,-113.658,413,0.892037,14.9356,70.8762,656.476082588,1032.70378576,413,112.884183855,112.875
90.8752069075,664.4507131,112.812736474,1018.83780199,38.9981069859,0.0,85.5572,896.027543306,664.4507131,112.81,1.18719460914,-113.582,414,0.924932,16.8507,70.992,664.4507131,960.414579509,414,112.812242996,112.81
77.4945635169,681.052558312,112.858190026,1022.87820139,47.9382139158,0.0,85.6752,866.761716734,681.052558312,112.853,1.14664781173,-113.619,415,0.911888,15.3415,71.0073,681.052558312,961.91826571,415,112.857718078,112.853
85.2275233808,623.006836841,112.867051525,986.669459147,37.8637190307,0.0,85.7514,866.153132796,623.006836841,112.865,1.12154758909,-113.605,416,0.921671,15.816,71.0619,623.006836841,942.064087884,416,112.866799157,112.865
83.9308110538,610.091560767,112.861444279,1073.54299447,50.70983103,0.0,85.9134,906.924391445,610.091560767,112.852,1.07166199675,-113.623,417,0.927384,13.4766,71.1371,610.091560767,1025.51325716,417,112.861075733,112.852
91.0360722269,637.00760844,112.923218006,1109.74482417,30.4680854539,0.0,86.007,1011.2119978,637.00760844,112.918,1.12538621392,-113.671,418,0.918459,14.0745,71.2084,637.00760844,1060.81343698,418,112.922851221,112.918
88.7416270353,621.422107242,112.96319351,1059.10433041,36.384961368,0.0,86.0957,928.181514919,621.422107242,112.96,1.02162675394,-113.701,419,0.916159,10.5471,71.3066,621.422107242,980.286854591,419,112.963038453,112.96
91.018051222,732.698993654,113.00142981,1055.93466553,17.3066704239,0.0,86.2093,993.449526446,732.698993654,112.997,1.05862697347,-113.779,420,0.916975,11.4466,71.4404,732.698993654,1018.06402535,420,113.001095516,112.997
95.2535087816,735.935255782,112.99948282,1212.67844905,52.6271909358,0.0,86.3465,1034.4988846,735.935255782,112.993,1.11682214444,-113.729,421,0.906413,13.5668,71.4171,735.935255782,1097.67963584,421,112.999092719,112.993
91.7033302961,732.107485987,113.101437471,1098.69314284,31.5361803522,0.0,86.4647,1004.14614381,732.107485987,113.096,1.14704193724,-113.862,422,0.92577,13.4794,71.4662,732.107485987,1044.58950105,422,113.101144814,113.096
89.6836192256,749.62894752,113.108972173,1046.68057579,36.8270733604,0.0,86.5709,929.032896337,749.62894752,113.105,1.13260254108,-113.869,423,0.930085,13.4358,71.5692,749.62894752,989.768616826,423,113.108762424,113.105
86.2171470949,665.447610411,113.120668833,1107.68768768,38.7342388212,0.0,86.7174,970.431884778,665.447610411,113.114,1.22651480387,-113.871,424,0.91244,18.0596,71.6334,665.447610411,1049.33685229,424,113.120443572,113.114
70.6537672364,642.010729295,113.085694817,1045.75499552,56.4031161442,0.0,86.9191,866.811529133,642.010729295,113.081,1.18082174298,-113.857,425,0.927041,16.2686,71.6816,642.010729295,943.90409623,425,113.085434002,113.081
82.4932816791,589.291723043,113.264383922,1142.54218226,56.2978575311,0.0,86.9626,960.662944298,589.291723043,113.259,1.08703951252,-114.01,426,0.923328,11.6452,71.7918,589.291723043,1039.9520445,426,113.264194349,113.259
93.3155396254,605.875203492,113.184914176,1062.55207541,41.3256840254,0.0,87.1012,919.912613409,605.875203492,113.181,1.05866077423,-113.927,427,0.92383,10.8377,71.8535,605.875203492,1011.77673486,427,113.184755422,113.181
97.8921407694,635.877282246,113.174622623,1155.99005648,37.032691827,0.0,87.1734,1051.79341847,635.877282246,113.167,1.20237920969,-113.906,428,0.921314,16.7514,71.9164,635.877282246,1125.75545742,428,113.174231728,113.167
85.3630610109,642.158568968,113.191351022,1105.226492,44.126335284,0.0,87.2809,977.769322159,642.158568968,113.188,1.12862634097,-113.931,429,0.918439,15.5597,72.035,642.158568968,1041.32660422,429,113.191077675,113.188
86.9622982188,636.64463451,113.184683167,1013.36067825,41.5337696496,0.0,87.327,887.392368357,636.64463451,113.18,1.15999917519,-113.914,430,0.923695,16.2854,72.0932,636.64463451,954.321307543,430,113.184381199,113.18
89.8320958873,619.272444102,113.202499474,1108.56398202,38.7671392281,0.0,87.4741,957.810034874,619.272444102,113.196,1.1457352367,-113.945,431,0.908815,15.4967,72.1777,619.272444102,1029.39234842,431,113.202250198,113.196
100.122272553,634.113573533,113.2050298,1125.29319224,33.0529838299,0.0,87.6037,1011.98001421,634.113573533,113.203,1.15060105393,-113.948,432,0.91339,15.1986,72.2832,634.113573533,1072.50480372,432,113.20471438,113.203
83.8182377759,656.41561025,113.216534825,1013.14931054,31.2050294239,0.0,87.7539,910.119596553,656.41561025,113.208,1.09365828594,-113.953,433,0.917717,12.8753,72.3308,656.41561025,942.541208364,433,113.216243867,113.208
90.3260127446,663.706071957,113.273782883,1054.79263223,37.1828869656,0.0,87.8423,931.499913486,663.706071957,113.273,1.10310661407,-114.027,434,0.931684,13.3515,72.3404,663.706071957,992.831001695,434,113.273539495,113.273
91.7350444957,649.555426982,113.293414029,1040.65160036,25.2470399619,0.0,88.031,950.346274788,649.555426982,113.285,1.14247222641,-114.044,435,0.924,15.7594,72.4659,649.555426982,1001.11514301,435,113.293023478,113.285
77.4456690095,631.896330103,113.260088938,887.312518926,28.7758178435,0.0,88.1156,792.142264818,631.896330103,113.257,1.1290242069,-113.989,436,0.91711,13.4687,72.5422,631.896330103,843.485227463,436,113.259893464,113.257
86.7715253874,654.933475393,113.306558602,1104.49493466,33.5712882303,0.0,88.1929,1004.8161101,654.933475393,113.303,1.13274769778,-114.068,437,0.906118,14.4944,72.5451,654.933475393,1066.06815609,437,113.306142912,113.303
90.44715184,641.827110589,113.335629656,1125.32221177,26.3395860002,0.0,88.2825,1034.13305702,641.827110589,113.33,1.17740073937,-114.093,438,0.901219,15.4832,72.6637,641.827110589,1086.96097404,438,113.335285529,113.33
89.0447963918,623.000983357,113.386727905,1101.14761375,41.8964557811,0.0,88.4004,981.226994177,623.000983357,113.377,1.1535138755,-114.157,439,0.924908,13.8271,72.7292,623.000983357,1035.08020448,439,113.386642132,113.377
93.4638770314,553.597319239,113.480941396,1082.73594551,30.6732675112,0.0,88.5216,987.064373592,553.597319239,113.479,1.07285063819,-114.252,440,0.920612,12.4573,72.8349,553.597319239,1029.99165141,440,113.48057938,113.479
90.8499637265,702.048672217,113.48695009,1112.69182138,37.4217100502,0.0,88.6165,962.52724516,702.048672217,113.481,1.08444512231,-114.259,441,0.897039,12.1022,72.9176,702.048672217,1057.18072846,441,113.486859732,113.481
94.0496360482,655.538400938,113.467068364,1092.05897372,39.7643763474,0.0,88.7678,955.872761699,655.538400938,113.466,1.23357091699,-114.224,442,0.917683,17.7904,73.0271,655.538400938,1026.70553606,442,113.466636944,113.466
87.6208707456,661.739689496,113.490746812,1071.71602937,40.7460465194,0.0,88.8903,935.418441713,661.739689496,113.481,1.22474096145,-114.268,443,0.918858,18.8692,73.0248,661.739689496,1004.24438166,443,113.490446652,113.481
93.9116361402,713.288127993,113.498034709,1112.47307895,32.115278561,0.0,89.0218,1006.93139744,713.288127993,113.495,1.16097518053,-114.296,444,0.901958,16.1086,73.0773,713.288127993,1060.8219093,444,113.497765537,113.495
80.0574784639,662.204083057,113.615004906,1002.83401697,32.1962065712,0.0,89.1082,880.802319075,662.204083057,113.609,1.1628362555,-114.371,445,0.901515,15.5899,73.1173,662.204083057,943.269118245,445,113.614837166,113.609
99.8452828691,642.152786672,113.676976235,1178.50001874,56.7453527226,0.0,89.2365,975.64632476,642.152786672,113.671,1.11687125939,-114.487,446,0.909768,13.7436,73.16,642.152786672,1109.71396186,446,113.676708954,113.671
89.3173349798,591.823699938,113.749671225,1072.94194977,35.7499441862,0.0,89.3724,955.468417097,591.823699938,113.744,1.22998894188,-114.515,447,0.906015,18.822,73.2832,591.823699938,1009.04761994,447,113.749231422,113.744
90.6844326552,634.138209934,113.78304092,1123.89603633,36.2703725341,0.0,89.4967,1015.43523948,634.138209934,113.777,1.0828391775,-114.567,448,0.933541,11.5519,73.3691,634.138209934,1056.32531138,448,113.782789066,113.777
83.4356656027,606.970793336,113.878040291,1026.44635357,42.254858207,0.0,89.5796,890.362726494,606.970793336,113.875,1.12617888979,-114.734,449,0.930528,12.4292,73.4335,606.970793336,975.213729403,449,113.877944242,113.875
71.8287561445,672.786982719,114.021552828,960.239298095,39.0895870983,0.0,89.6691,850.283582041,672.786982719,114.023,1.16810626167,-114.857,450,0.930692,16.1781,73.5177,672.786982719,904.775073575,450,114.021294343,114.023
87.493533452,774.940099802,114.132219503,1074.43209606,33.9466607142,0.0,89.7677,958.310668199,774.940099802,114.121,1.1433866563,-114.948,451,0.913541,14.3033,73.5866,774.940099802,1027.98223114,451,114.131843471,114.121
83.8641434479,590.005300327,114.156004197,1049.010623,27.3403614178,0.0,89.8766,946.452366164,590.005300327,114.151,1.16205828501,-114.971,452,0.92442,15.7466,73.6442,590.005300327,994.948043254,452,114.155792566,114.151
86.1179170408,698.161532568,114.238699655,1080.62858098,37.6845595045,0.0,89.9948,975.932578849,698.161532568,114.238,1.1694320961,-115.049,453,0.897682,16.4753,73.7446,698.161532568,1035.55986603,453,114.238448357,114.238
82.7769562521,671.03464374,114.219830192,1039.90056781,37.2585283559,0.0,90.0834,930.953527486,671.03464374,114.211,1.19322975415,-115.018,454,0.928137,16.6331,73.758,671.03464374,986.409411902,454,114.219383535,114.211
81.6877759631,583.358643471,114.371271095,1037.85576285,37.5145975268,0.0,90.1717,940.066998461,583.358643471,114.365,1.14511564947,-115.153,455,0.940022,14.9349,73.7652,583.358643471,995.147339386,455,114.371043475,114.365
89.8249295213,665.910533171,114.416079021,1125.58089693,40.284010105,0.0,90.337,996.547446824,665.910533171,114.413,1.15248892143,-115.199,456,0.925648,15.2531,73.8868,665.910533171,1051.61970123,456,114.415810111,114.413
101.402486018,673.989519078,114.451424607,1237.40483431,33.334107587,0.0,90.3821,1112.51756889,673.989519078,114.447,1.08514644575,-115.242,457,0.919294,12.7053,73.9182,673.989519078,1192.26111706,457,114.451166292,114.447
91.2201693108,623.613755765,114.517565011,1133.49608992,37.3560858179,0.0,90.4766,1030.94167397,623.613755765,114.513,1.11811586823,-115.323,458,0.922365,12.699,73.9573,623.613755765,1075.96101939,458,114.51726612,114.513
86.7008637582,706.567287576,114.639333801,1081.07657051,30.7056858641,0.0,90.554,962.138688476,706.567287576,114.631,1.11063504463,-115.42,459,0.929648,12.9573,74.0489,706.567287576,1016.11424668,459,114.639133521,114.631
97.2059160575,652.024879556,114.562120739,1152.21786035,39.729420076,0.0,90.6541,1014.4717397,652.024879556,114.559,1.19211947242,-115.322,460,0.932169,16.984,74.1471,652.024879556,1059.83026281,460,114.561828496,114.559
69.498032502,684.015929504,114.605541462,919.098320413,45.8231405194,0.0,90.8288,772.100476158,684.015929504,114.604,1.1741292077,-115.367,461,0.91979,16.8641,74.2131,684.015929504,857.317361651,461,114.605067465,114.604
91.1293269015,583.110645899,114.684504217,1042.2409332,27.0786933916,0.0,90.9104,956.232257408,583.110645899,114.677,1.0766142071,-115.445,462,0.920622,10.8011,74.2586,583.110645899,1000.84749895,462,114.684305726,114.677
98.0296163013,657.550892385,114.703489106,1143.04994882,35.5867870255,0.0,91.051,1042.90663214,657.550892385,114.699,1.14807499212,-115.469,463,0.919201,16.3197,74.321,657.550892385,1100.54043378,463,114.703391858,114.699
102.701031764,695.679545446,114.696266532,1229.83055469,27.2739744412,0.0,91.1659,1131.68487428,695.679545446,114.69,1.14950993097,-115.445,464,0.916835,16.4952,74.3726,695.679545446,1172.07773247,464,114.695874043,114.69
94.2607113513,657.442983509,114.742976624,1148.01066915,27.1708352246,0.0,91.2856,1066.46434415,657.442983509,114.738,1.15351364514,-115.491,465,0.913005,15.3925,74.4375,657.442983509,1104.46621856,465,114.742731058,114.738
68.8427155747,694.394895889,114.838976921,866.090372858,34.6817665172,0.0,91.4345,741.99423039,694.394895889,114.836,1.12496041129,-115.653,466,0.917072,15.1204,74.4632,694.394895889,788.491579659,466,114.838893821,114.836
73.5939591804,586.834182364,114.908643861,909.018316711,47.0955061194,0.0,91.5167,741.439342859,586.834182364,114.906,1.08988457208,-115.717,467,0.93007,14.1738,74.4777,586.834182364,800.93142062,467,114.908471363,114.906
91.5618554161,619.207269949,115.058899367,1079.81553971,49.0534718591,0.0,91.6349,926.129936289,619.207269949,115.049,1.09880949472,-115.84,468,0.909509,12.8685,74.5337,619.207269949,1021.55326894,468,115.058670892,115.049
86.4886509092,677.515767858,115.010498889,1053.6004342,34.1864078216,0.0,91.7411,936.956613166,677.515767858,115.006,1.20522418471,-115.766,469,0.919801,18.7794,74.6569,677.515767858,1018.40189477,469,115.010253472,115.006
95.0971840384,698.3450048,115.008650818,1115.51833648,7.19182780056,0.0,91.8772,1089.30052375,698.3450048,115.004,1.14626609014,-115.792,470,0.911111,16.1113,74.6631,698.3450048,1101.47150097,470,115.008200193,115.004
105.346365455,584.24796711,115.096632191,1231.53576181,35.6936469061,0.0,91.9448,1092.35260954,584.24796711,115.094,1.04329886582,-115.881,471,0.884607,11.0679,74.7268,584.24796711,1156.00476707,471,115.096438892,115.094
69.6004989333,623.070179074,115.270147734,744.024178366,16.8267702869,0.0,92.0587,689.143167234,623.070179074,115.263,1.12386116484,-116.039,472,0.922744,13.2566,74.7986,623.070179074,712.492781741,472,115.269922382,115.263
93.7212294884,725.929592535,115.162591343,1134.83134036,39.4469124334,0.0,92.1899,1003.22653236,725.929592535,115.157,1.15425408154,-115.907,473,0.897136,17.1953,74.8088,725.929592535,1066.42887322,473,115.162317697,115.157
93.3293734926,710.073513012,115.219534341,1104.73946267,40.2794497152,0.0,92.3087,992.991046814,710.073513012,115.214,1.09347025886,-115.983,474,0.92135,13.0365,74.8364,710.073513012,1038.87467112,474,115.219213732,115.214
79.3723154448,763.511220034,115.292014603,1003.82108857,34.2242683046,0.0,92.437,883.17429407,763.511220034,115.287,1.13127095365,-116.085,475,0.926642,15.8584,74.9416,763.511220034,943.381037935,475,115.291631656,115.287
90.2642646037,592.617474269,115.310683468,1085.90579932,20.3199583493,0.0,92.5048,1021.76172133,592.617474269,115.305,1.05537879957,-116.086,476,0.899168,12.3891,75.0325,592.617474269,1048.83999516,476,115.310631902,115.305
90.0567767846,693.138862011,115.332475687,1127.67652929,36.6915552329,0.0,92.5693,1000.21396347,693.138862011,115.329,1.05098505034,-116.086,477,0.92616,12.2008,75.1457,693.138862011,1055.81447714,477,115.332195911,115.329
84.0457909795,752.541600994,115.385811702,1025.35710834,19.6560435382,0.0,92.6924,948.534105494,752.541600994,115.383,1.10673647103,-116.116,478,0.937749,13.5851,75.188,752.541600994,980.782188848,478,115.385695036,115.383
82.4000314022,669.725552012,115.35385501,1099.49757537,27.7158528947,0.0,92.8323,1021.0630546,669.725552012,115.349,1.11791455963,-116.12,479,0.873997,14.1072,75.213,669.725552012,1065.37844941,479,115.353578939,115.349
93.8401785618,595.074024852,115.439763106,1117.92316731,32.2668900159,0.0,92.9362,1018.44065779,595.074024852,115.434,1.10743937587,-116.203,480,0.920934,13.6736,75.2618,595.074024852,1073.42238475,480,115.439617393,115.434
82.5056462833,606.17497724,115.489294561,1085.64995196,42.4105233725,0.0,93.0348,949.874209061,606.17497724,115.485,1.15634592555,-116.227,481,0.887173,15.9444,75.3264,606.17497724,1017.87717043,481,115.488998282,115.485
90.1583212979,592.026656559,115.47282758,1212.33865881,35.2572878927,0.0,93.1369,1081.44512108,592.026656559,115.466,1.10260106937,-116.21,482,0.881569,14.329,75.3775,592.026656559,1152.02692928,482,115.472616542,115.466
70.6132312456,674.241849071,115.497698797,991.286887747,25.8674263706,0.0,93.2343,899.658842345,674.241849071,115.492,1.15167087125,-116.26,483,0.91904,16.7273,75.4796,674.241849071,944.663646258,483,115.497357151,115.492
83.2364859057,614.528419158,115.529925964,1100.83600565,44.8889389976,0.0,93.3585,924.59870008,614.528419158,115.526,1.07777513257,-116.288,484,0.906734,13.0988,75.4788,614.528419158,1007.70573074,484,115.52972464,115.526
82.197827333,689.265882472,115.651076389,966.357553763,46.9251102836,0.0,93.4726,801.554498224,689.265882472,115.651,1.11415512268,-116.426,485,0.917954,14.2545,75.5534,689.265882472,898.60283105,485,115.650900745,115.651
90.9931675694,704.053138992,115.539721579,1082.87282106,50.3047307993,0.0,93.552,900.271478669,704.053138992,115.531,1.17871761836,-116.281,486,0.917814,17.9803,75.7021,704.053138992,1005.03914472,486,115.539369519,115.531
94.3203208916,649.30062816,115.544492046,1138.58868063,62.5301155446,0.0,93.6532,925.99154403,649.30062816,115.539,1.13811570945,-116.314,487,0.916642,14.7277,75.7428,649.30062816,1053.11338799,487,115.544350686,115.539
85.5151744797,693.535865758,115.556451685,1028.45170065,29.3822635474,0.0,93.7878,921.674601303,693.535865758,115.549,1.15650657248,-116.324,488,0.901538,16.6185,75.8074,693.535865758,969.613698864,488,115.556105467,115.549
87.4400375695,582.404867283,115.631491574,1044.8722701,29.3231585272,0.0,93.8727,951.894311965,582.404867283,115.628,1.08090311886,-116.36,489,0.911312,13.7142,75.8655,582.404867283,1014.41392976,489,115.631255141,115.628
82.9805564142,690.110483811,115.572251573,1052.9738189,46.6431199812,0.0,93.971,870.868551263,690.110483811,115.565,1.10388218467,-116.308,490,0.916292,14.4265,75.9447,690.110483811,966.03395753,490,115.572178945,115.565
90.3265834906,671.90319397,115.646885913,1137.96122057,61.6987046596,0.0,94.0908,938.113247345,671.90319397,115.643,1.15422279426,-116.397,491,0.913802,17.1256,76.0445,671.90319397,1031.97901491,491,115.646629406,115.643
107.714412095,672.455900968,115.588378278,1212.95853221,28.8573356978,0.0,94.2073,1115.06019683,672.455900968,115.583,1.14159018028,-116.35,492,0.90472,16.3747,76.0556,672.455900968,1168.47746974,492,115.588145655,115.583
101.737822546,699.987424099,115.524896409,1206.0820331,40.0217545511,0.0,94.3793,1083.61634363,699.987424099,115.519,1.22534894726,-116.288,493,0.88722,21.3727,76.1687,699.987424099,1155.21273853,493,115.524572824,115.519
88.6161486074,614.864097232,115.552890126,1089.848605,33.7265165871,0.0,94.4652,983.488625832,614.864097232,115.549,1.14753080996,-116.3,494,0.904469,18.111,76.2036,614.864097232,1030.94611238,494,115.552631081,115.549
86.4521961764,709.555971573,115.500298829,1102.69829861,38.743485017,0.0,94.5627,965.663695908,709.555971573,115.496,1.08206664122,-116.231,495,0.909594,15.444,76.293,709.555971573,1032.89574316,495,115.500144131,115.496
83.9012123841,771.001466266,115.601591172,1053.29693918,47.7610683632,0.0,94.7269,876.039218695,771.001466266,115.596,1.06141524175,-116.366,496,0.915572,14.1434,76.3488,771.001466266,1002.02941586,496,115.601497792,115.596
85.4942808912,696.012297095,115.658869986,1142.39636867,41.9476631461,0.0,94.8207,1002.57595484,696.012297095,115.655,1.03538879063,-116.476,497,0.912673,12.3888,76.3512,696.012297095,1064.80752918,497,115.658679155,115.655
88.2123339645,684.834454782,115.744862312,1129.12529138,24.899593799,0.0,94.9051,1054.3240679,684.834454782,115.739,1.09702956971,-116.518,498,0.911471,15.0807,76.4057,684.834454782,1090.72393083,498,115.744611532,115.739
81.5297653947,611.56267512,115.772150914,1105.78515126,37.4494917676,0.0,95.0233,972.194638844,611.56267512,115.768,1.11509403016,-116.553,499,0.915688,16.6372,76.469,611.56267512,1044.95385393,499,115.771889466,115.768
66.2121232559,724.547350752,115.728567012,851.211494221,29.1115091138,0.0,95.147,745.427929069,724.547350752,115.724,1.08753539459,-116.498,500,0.915568,15.0282,76.5141,724.547350752,800.583052582,500,115.728242904,115.724
86.9258186936,604.334997481,115.804281396,1033.39886285,33.3474311959,0.0,95.26,917.630582015,604.334997481,115.797,1.13662531837,-116.561,501,0.912991,17.1457,76.5996,604.334997481,978.690117326,501,115.803945799,115.797
90.8161846649,714.604449727,115.796341491,1097.64733972,37.2801888407,0.0,95.3315,966.638593872,714.604449727,115.791,1.07369254231,-116.552,502,0.923015,14.8923,76.6872,714.604449727,1029.27666515,502,115.796125259,115.791
89.8005989793,754.829773052,115.855813436,1091.16339951,50.7127089201,0.0,95.4149,930.538744689,754.829773052,115.854,1.06642147101,-116.637,503,0.909397,13.9964,76.7346,754.829773052,1030.94972744,503,115.855639718,115.854
81.2169141485,701.711219897,115.930280778,1001.15569395,37.4627120157,0.0,95.4782,860.719275343,701.711219897,115.924,1.08794601875,-116.691,504,0.914926,15.228,76.8036,701.711219897,924.163609115,504,115.930031985,115.924
78.1072608032,605.464236683,115.954259296,964.093935345,47.5689615803,0.0,95.602,776.477363553,605.464236683,115.952,1.0856171262,-116.689,505,0.929064,15.2324,76.871,605.464236683,884.486551913,505,115.954057141,115.952
75.1242042599,700.179840966,115.906431744,987.173492704,51.84884115,0.0,95.7044,805.51956069,700.179840966,115.903,1.09402369759,-116.638,506,0.911503,13.6799,76.9508,700.179840966,901.869070605,506,115.906248009,115.903
84.1639522079,659.429059206,115.937827424,1004.81578911,26.4732326196,0.0,95.7679,924.279777716,659.429059206,115.931,1.10714755454,-116.679,507,0.923299,14.8647,77.0157,659.429059206,958.955457923,507,115.937472858,115.931
98.2597994013,739.87857419,115.932158293,1135.4573033,22.3450148633,0.0,95.8438,1058.2880629,739.87857419,115.928,1.03816611166,-116.641,508,0.910509,11.6758,77.0482,739.87857419,1100.18131273,508,115.932046272,115.928
85.4693921667,645.405312427,115.977749755,992.89154551,30.0584663213,0.0,95.9206,888.935753701,645.405312427,115.973,1.07112908202,-116.684,509,0.927808,12.7364,77.1755,645.405312427,954.452309862,509,115.977642467,115.973
76.9005176154,726.727076614,115.862358291,889.807055805,41.8873433226,0.0,96.0464,774.563996454,726.727076614,115.858,1.13203790882,-116.607,510,0.913352,17.3669,77.247,726.727076614,832.268039747,510,115.862139855,115.858
96.1419299534,628.921486479,115.974402022,1180.88354271,20.4023487778,0.0,96.1133,1117.13041315,628.921486479,115.97,1.01313690165,-116.715,511,0.907978,10.9899,77.3439,628.921486479,1143.25393027,511,115.974223015,115.97
92.3707889966,691.277316739,115.941641955,1133.57134933,22.9043883636,0.0,96.2298,1053.11097971,691.277316739,115.939,1.18310852507,-116.684,512,0.930251,18.7073,77.4073,691.277316739,1095.49432171,512,115.941274758,115.939
103.787205048,632.116115633,115.975782574,1196.02753004,24.5965983162,0.0,96.3148,1107.37327915,632.116115633,115.968,1.02442295616,-116.702,513,0.905318,10.8124,77.4528,632.116115633,1141.75297626,513,115.975555712,115.968
93.1547756862,675.934692925,115.946796549,1094.35475526,47.5060873007,0.0,96.4263,926.536068486,675.934692925,115.942,1.11649240246,-116.674,514,0.916232,15.2785,77.5659,675.934692925,1034.47245427,514,115.946558695,115.942
102.753653111,687.877537164,115.986678716,1198.55623228,41.2201990929,0.0,96.5064,1053.53025847,687.877537164,115.986,0.998595147637,-116.694,515,0.916128,11.4635,77.6051,687.877537164,1128.8372859,515,115.986376254,115.986
101.717985235,761.838863132,116.005873215,1178.98745161,30.0732881402,0.0,96.6115,1086.39656153,761.838863132,115.996,1.03671841671,-116.723,516,0.910683,11.7731,77.6442,761.838863132,1125.79661584,516,116.005762175,115.996
87.1701304238,657.981894603,115.986383842,1024.05819636,14.3651350764,0.0,96.6936,977.825358122,657.981894603,115.986,1.11121726712,-116.71,517,0.92367,15.0877,77.6893,657.981894603,997.938600753,517,115.986106834,115.986
77.7903663438,617.895705709,115.91824997,937.476190589,28.8344551552,0.0,96.8128,831.655466643,617.895705709,115.913,1.15984769971,-116.64,518,0.926993,17.9822,77.7508,617.895705709,876.156689712,518,115.917939667,115.913
92.5724794571,549.423452598,115.871272959,1114.76028113,20.9221824411,0.0,96.9441,1037.31281318,549.423452598,115.864,1.08076362598,-116.612,519,0.928724,14.9538,77.8059,549.423452598,1082.5621146,519,115.871127049,115.864
91.4342130431,619.855441831,115.868224864,1094.42642825,27.4235114993,0.0,97.0138,1011.36235226,619.855441831,115.866,1.0518957576,-116.598,520,0.919758,11.8456,77.8656,619.855441831,1047.58391877,520,115.868056304,115.866
76.4068129093,745.387039595,115.810608408,1004.9366216,50.2557333792,0.0,97.1455,834.577714616,745.387039595,115.803,1.24875171355,-116.539,521,0.92837,21.9914,77.8776,745.387039595,926.62503903,521,115.81017514,115.803
89.7410187529,632.99310278,115.811117835,1160.29108521,42.466670685,0.0,97.2881,1017.61530596,632.99310278,115.809,1.12360990329,-116.53,522,0.908136,14.2218,77.9229,632.99310278,1112.98871501,522,115.811014218,115.809
92.6917072248,652.094345343,115.807459517,1167.41730991,32.699785866,0.0,97.3666,1028.71666432,652.094345343,115.803,1.10306406564,-116.558,523,0.914411,14.5662,78.0364,652.094345343,1097.73832688,523,115.807103339,115.803
97.7154292928,670.598381273,115.909690289,1141.3719969,39.9234748073,0.0,97.4508,1013.11024891,670.598381273,115.906,1.02826844333,-116.649,524,0.901508,11.2009,78.0852,670.598381273,1073.10509133,524,115.909550008,115.906
90.0231373812,644.080129853,116.030550607,1090.98899144,22.9214022645,0.0,97.5721,1023.47502702,644.080129853,116.027,1.08072878319,-116.755,525,0.908415,14.6695,78.1509,644.080129853,1048.39830801,525,116.030361923,116.027
90.4443641594,732.169608184,115.888990116,1055.37000652,55.9946728606,0.0,97.7,900.584875895,732.169608184,115.887,1.10601461564,-116.625,526,0.921409,15.0289,78.2171,732.169608184,990.438768113,526,115.888707125,115.887
