AverageDiscountedReturn,AverageQLoss,StdEsReturn,AverageAbsQYDiff,AverageAbsY,AverageY,PolicyRegParamNorm,QFunRegParamNorm,MinReturn,AveragePolicySurr,MinEsReturn,StdReturn,MaxReturn,AverageReturn,AverageAbsQ,Epoch,AverageQ,AverageEsReturn,AverageAction,MaxEsReturn,Iteration
149.277524798,756.21,32.5333703717,9.30999466338,377.866773684,377.369928708,147.216,276.368,922.706911422,-390.149,3.56741470489,270.753445443,1792.36560453,1459.35456827,378.387,1864,377.389,21.0727811655,0.760892,172.97653049,1864
159.200356761,753.599,78.0923505894,9.48566882122,377.710340555,377.198931247,147.248,276.463,216.826938576,-389.934,4.06798025856,572.264473669,2069.47341721,793.149793305,378.273,1865,377.197,41.9182919168,0.747208,405.76855398,1865
165.614337064,793.983,72.1508145836,9.7112959932,377.488968301,377.052454814,147.275,276.581,299.963581864,-390.321,4.34646435927,526.558853042,2038.86374431,1189.21339625,377.995,1866,377.035,64.7585610857,0.856792,263.153341047,1866
179.975447309,724.847,88.0516457641,9.18789894242,378.259883319,377.867627913,147.319,276.691,354.23111951,-390.995,4.35948270458,552.205167197,2062.62427723,1135.16522261,378.785,1867,377.874,53.7007554205,0.75761,363.083611723,1867
187.867859865,761.342,105.547168947,9.53949729827,377.751228118,377.295215668,147.335,276.776,483.695078581,-389.879,4.16446992715,359.619176473,2006.16421948,881.751980832,378.258,1868,377.275,57.3765732112,0.823165,438.997367267,1868
145.812720119,725.777,122.304012843,9.24056021407,378.093158611,377.68077054,147.341,276.842,836.591488278,-390.16,3.65573610195,283.12438036,1975.11073627,1372.08636244,378.692,1869,377.709,55.2637078514,0.759698,577.835713812,1869
189.962235615,753.818,116.015899993,9.40771436079,377.983397175,377.489777537,147.38,276.972,355.370240634,-389.953,3.81194274894,365.970792891,2008.68077,834.730253821,378.473,1870,377.444,68.2544086918,0.796876,438.050951332,1870
190.698606598,725.795,77.7184443534,9.36450063753,378.013462113,377.569454265,147.434,277.091,223.894696263,-390.087,3.82214112827,311.312720533,1428.97858747,754.124786426,378.568,1871,377.567,48.6260589203,0.836816,375.73113261,1871
162.039523782,763.132,65.3529443222,9.27525165241,377.836933352,377.413272409,147.491,277.176,197.515983843,-389.618,4.31113838979,371.166352837,1643.3708646,651.885530269,378.374,1872,377.416,42.2074824959,0.851324,316.84154148,1872
155.448959846,722.544,43.159290536,9.17678278911,378.158351953,377.704779227,147.528,277.279,579.169411504,-389.989,4.22022164069,397.900159413,1824.40672997,1361.67508305,378.72,1873,377.709,30.3588205312,0.786923,147.955049841,1873
178.933496777,825.297,112.876195296,9.75434405057,376.78715156,376.298303121,147.529,277.39,347.578697194,-389.19,4.83215376765,348.221566059,1586.01700691,907.100628671,377.342,1874,376.289,49.5298362364,0.815588,617.977535812,1874
120.769310953,753.622,156.796818726,9.30247404398,377.475872386,377.056092585,147.58,277.494,564.33574805,-389.623,3.90763053865,209.602834079,1403.13306923,1118.4773948,378.022,1875,377.055,83.9635875802,0.750925,678.334135362,1875
149.963312942,734.649,61.4352247858,9.35502245785,376.724819259,376.293077941,147.622,277.628,548.560392117,-388.96,4.07399665412,171.693158743,1262.69739485,1060.0676792,377.301,1876,376.292,36.3648333537,0.783463,306.788713138,1876
137.832830429,769.682,114.453738335,9.398746869,377.078558316,376.659383752,147.663,277.72,476.667470586,-389.103,2.49504660033,313.949394049,1668.58497082,1095.11596324,377.607,1877,376.635,71.1969608552,0.84125,438.226806404,1877
188.576019294,763.724,64.2767057345,9.32890936431,377.266708113,376.875021714,147.696,277.827,430.763207219,-389.336,4.17725281172,309.049798992,1448.43985328,743.431823444,377.877,1878,376.899,48.3558569614,0.82783,210.889202047,1878
193.404661521,716.565,30.7565085604,9.10354910545,377.053855017,376.643750445,147.713,277.932,301.57461751,-388.913,4.09969219802,297.979038419,1486.5066169,752.158931735,377.538,1879,376.616,27.4104178194,0.869244,118.253307017,1879
187.788274176,737.755,81.3059095815,9.38260368363,375.743437165,375.375400609,147.765,278.026,279.47689041,-388.017,4.57584428019,183.577939313,996.582685041,536.925499997,376.297,1880,375.377,68.0860727724,0.870892,251.669099793,1880
147.247930461,738.159,84.0190567211,9.33441547215,376.699231943,376.26984236,147.801,278.11,460.916277127,-388.924,3.80965439566,318.198813263,1654.67521872,1057.72991287,377.204,1881,376.271,40.3329812473,0.858712,400.852240426,1881
109.409228206,725.084,34.143408342,9.3117082615,376.768580296,376.392384663,147.839,278.208,548.734245668,-389.26,3.39758412698,128.568102669,1001.78289615,955.20596485,377.278,1882,376.378,26.8061268737,0.650584,181.85582302,1882
131.839091375,735.55,131.096517531,9.39666568656,377.039317503,376.674430755,147.856,278.307,1089.34008775,-389.311,4.26634571441,172.826782643,1650.17246349,1343.1690877,377.573,1883,376.683,62.1551458639,0.832004,551.198565712,1883
159.600315524,733.234,94.4224639825,9.42021914972,376.625064221,376.253279842,147.883,278.381,749.740625103,-389.384,3.7686757832,477.743414663,2288.5438905,1342.69544106,377.176,1884,376.247,65.98827948,0.82759,374.942790727,1884
176.525712856,732.922,108.809796715,9.44744835696,376.631043142,376.279764487,147.939,278.477,421.976990175,-389.431,4.24195199861,325.092341616,1664.87870136,973.866702327,377.231,1885,376.271,64.8235202832,0.855807,529.393522289,1885
176.133724429,767.906,116.399563489,9.50510917781,377.021614359,376.644294511,147.962,278.535,332.755285301,-389.641,4.27069021158,311.448479535,1659.79140731,623.131616619,377.588,1886,376.63,57.7526460454,0.877038,516.473415529,1886
206.101775116,755.948,80.8478255921,9.36101986231,376.483317599,376.128925995,147.997,278.636,467.642028783,-388.939,3.92577524745,246.939821436,1345.79134744,932.247277733,377.053,1887,376.117,43.0805766494,0.85426,403.718677032,1887
120.365829464,719.638,144.711139863,9.31283853245,376.833638786,376.435032142,148.059,278.749,608.942085663,-389.263,4.21157565767,125.304259006,1080.75980242,954.351487907,377.355,1888,376.434,54.4337881192,0.646943,837.68537237,1888
203.745289369,757.872,69.8130717927,9.428089912,376.381400206,375.972823134,148.115,278.819,316.8975558,-388.969,3.9766164617,152.769993862,945.755490073,641.193775367,376.889,1889,375.991,41.9122673894,0.877282,319.958505826,1889
149.769003686,749.22,58.6261935571,9.58009002679,376.217714464,375.830261503,148.164,278.911,191.794430341,-388.845,4.14298557407,345.275386571,1719.58020111,938.097845146,376.802,1890,375.82,41.9964275919,0.878325,205.075835042,1890
171.881592426,765.077,65.1692874872,9.48093115331,376.932344941,376.536878336,148.172,279.028,338.663469017,-389.258,4.0838672474,458.899673218,2020.4780153,1167.650262,377.481,1891,376.529,43.5040662425,0.876434,296.823794944,1891
175.899430974,789.439,58.1858186,9.74481002596,377.350679993,376.919797392,148.169,279.137,177.036564863,-389.848,4.32030177388,283.428063279,1582.03924342,773.154850614,377.912,1892,376.913,34.4533129275,0.837217,294.783137183,1892
209.085807765,741.705,119.549084371,9.33868315998,376.610161865,376.210498274,148.221,279.227,472.66027532,-389.023,3.93934022617,155.980912175,1093.71293461,724.807666197,377.188,1893,376.216,42.2202187718,0.873847,750.931671762,1893
187.791338373,755.161,99.974811662,9.27637473498,376.830587665,376.436598595,148.265,279.353,469.110615186,-389.196,4.01286445411,451.472181671,1957.26329711,1012.65861585,377.387,1894,376.43,56.4277985626,0.845829,358.627452082,1894
126.709299608,731.331,78.2344558055,9.26572116076,377.087851034,376.659382275,148.306,279.497,498.522695762,-389.618,3.58373345782,432.839018359,2342.14652197,1420.47762818,377.639,1895,376.663,46.9659837812,0.841293,345.426773927,1895
192.593032646,816.122,21.9705387247,9.82328061563,375.683505894,375.225653568,148.361,279.624,258.854009775,-388.223,4.16413676431,524.462687797,2045.34459797,998.845044311,376.23,1896,375.185,22.4885202944,0.841706,116.401491877,1896
184.798448979,717.363,65.6359688515,9.18110225582,376.968691876,376.565104492,148.397,279.686,255.798296906,-389.13,3.9778546585,690.245544277,2456.73956068,1167.45451107,377.507,1897,376.569,35.9117344891,0.816739,308.871292248,1897
203.883190947,713.136,49.6405511983,9.33616754595,376.012781118,375.533653309,148.404,279.771,619.368529648,-388.444,4.0184727712,497.439443643,2432.20692929,1176.35950657,376.593,1898,375.549,34.507795312,0.846593,215.783624793,1898
119.623596722,705.048,68.7819793761,9.17709162354,376.802242877,376.371039569,148.441,279.83,182.474233185,-389.275,4.44016748622,418.335180089,1820.8103567,923.298275999,377.368,1899,376.359,43.0142976798,0.622461,322.071568228,1899
189.459895016,713.213,96.1380559344,9.19124020238,376.809081039,376.366906028,148.444,279.895,137.186468313,-389.081,2.42934902918,266.559579347,1256.92253262,629.792562487,377.328,1900,376.38,57.1504070364,0.840476,365.017647324,1900
195.254541705,761.45,105.396751095,9.46547114896,376.447619547,376.019111808,148.534,280.004,255.730217556,-388.601,4.29941345705,397.428589521,1751.37235345,760.397737955,377.009,1901,375.989,54.4466578518,0.855211,406.87326314,1901
177.244086397,765.639,61.6440064607,9.45519894706,375.841016656,375.392449637,148.542,280.111,247.316658535,-388.195,4.44874186433,664.394188129,2640.16092213,847.364210005,376.374,1902,375.381,34.8186214372,0.861286,265.492356898,1902
181.497474764,738.861,56.0989618063,9.23388169326,376.200473004,375.68393859,148.573,280.21,134.77395738,-388.038,4.16181299455,329.124449254,1443.97811446,662.398983612,376.783,1903,375.705,31.7198492603,0.854593,260.494363652,1903
149.014974908,721.827,55.3632200781,9.09844936358,376.383995617,375.950339479,148.613,280.319,139.335862731,-388.768,3.49275856831,568.874230006,2545.05757891,721.774863664,376.98,1904,375.949,28.8564557939,0.856983,249.449326592,1904
193.16046586,814.611,54.9417031979,9.6678385915,375.912089223,375.473887999,148.667,280.393,137.480017215,-388.477,4.34387172601,451.295532203,2104.64254334,970.141497599,376.425,1905,375.452,29.1870954498,0.851335,338.81801795,1905
203.54806518,742.495,50.6417211629,9.37726202398,375.374818236,374.929481233,148.706,280.47,402.903262169,-388.077,4.08240018531,362.042432351,1923.58790664,969.533023675,375.937,1906,374.934,25.9773500042,0.839452,317.469765211,1906
127.369365423,773.954,95.1293136099,9.50596113272,375.570483632,375.128293995,148.743,280.566,396.147416026,-388.41,4.06957015648,320.867002911,1910.10161612,980.233740962,376.148,1907,375.129,51.2942449854,0.579848,468.218102513,1907
182.340973508,780.391,109.731766961,9.41098558506,375.691522616,375.231390153,148.76,280.627,256.969344651,-388.179,3.55398353423,581.703431392,2307.25706191,763.767148546,376.25,1908,375.235,55.315198389,0.834098,543.507892319,1908
195.090627134,736.032,100.985790759,9.35912667539,375.781819854,375.329659269,148.791,280.753,251.396949178,-388.231,3.83092502137,618.986050484,2332.53113809,1275.06498395,376.327,1909,375.307,41.529851522,0.839667,513.629450573,1909
190.588738947,745.252,108.196225368,9.33891269112,375.698817426,375.284070329,148.83,280.853,239.630359766,-387.99,4.47503982126,639.053827701,2488.92196763,1152.19860768,376.267,1910,375.265,46.5387781823,0.847619,492.484673339,1910
208.699418523,714.276,172.211168613,9.09698850123,376.247684156,375.833006152,148.826,280.931,575.768269166,-388.824,3.49442834252,457.286315062,2387.95908096,1204.2138163,376.873,1911,375.857,79.2383462332,0.861259,764.121836953,1911
208.831861871,769.601,128.699017237,9.5985155876,375.675023953,375.299525524,148.842,281.066,526.876501747,-388.342,3.39649029932,230.71061939,1507.45088407,977.97089844,376.228,1912,375.29,65.7052189939,0.850657,622.615242775,1912
169.818369908,768.346,147.96750793,9.55442924713,375.656425772,375.208852834,148.859,281.129,97.3840742063,-388.22,4.32717405153,596.964685624,2006.91137246,947.634791178,376.252,1913,375.185,79.4477593141,0.84251,548.302368529,1913
200.601906703,680.81,142.805252603,9.12609151419,376.633181431,376.267686965,148.882,281.189,475.302447087,-389.091,3.91207083919,362.291617348,2083.80525857,930.86358655,377.188,1914,376.26,59.1756097186,0.845626,647.171178069,1914
210.345747346,792.172,113.198713781,9.67803600331,376.574761322,376.154777284,148.913,281.321,522.696202993,-389.06,4.07105906227,476.638476953,2501.51492297,1119.3942098,377.148,1915,376.151,57.1844658717,0.859343,440.351505105,1915
114.975164419,736.125,80.4168246895,9.24906304437,376.380475148,375.990043045,148.987,281.407,97.3732049795,-388.611,4.35104238454,599.041261218,2282.53754879,449.495544451,376.947,1916,376.0,38.5199811447,0.844381,460.443356095,1916
188.465559186,704.412,128.251785964,9.1792377763,376.791465772,376.403588367,149.052,281.511,345.731471417,-389.183,4.5808987475,425.006136768,2156.62062516,891.985333427,377.283,1917,376.383,68.1442537711,0.850527,590.847161015,1917
185.675551323,730.798,60.9229357001,9.34088121841,375.476154262,375.084225152,149.075,281.595,106.901173719,-388.173,4.09453948589,651.581390116,2443.40456624,1201.17722085,376.014,1918,375.098,51.6826159463,0.835196,255.879028572,1918
182.855840877,763.323,116.109544971,9.45415801534,376.272744571,375.894169205,149.156,281.676,727.929263602,-388.742,4.22620146416,383.702409401,2218.9656034,1301.32664205,376.829,1919,375.882,64.9829827081,0.822205,463.518993988,1919
192.461635644,780.249,109.107821204,9.61909883746,376.103511077,375.740027512,149.185,281.779,389.351065701,-388.927,4.47394865039,373.417441801,2356.15632169,741.241953306,376.688,1920,375.733,62.7217301207,0.849227,550.237779027,1920
129.780280779,757.96,61.6931585681,9.39428388147,375.835385067,375.393980645,149.197,281.873,624.057402207,-388.66,4.14265384254,135.272665972,1312.41023613,987.593696946,376.411,1921,375.387,30.1402354041,0.681075,320.765883873,1921
197.26227097,769.433,117.38763458,9.40276762452,375.688648669,375.259956396,149.246,281.974,358.978561553,-388.589,4.36115895482,461.63305004,2339.89301613,1284.90544959,376.246,1922,375.253,39.0969060022,0.825674,578.795259406,1922
189.974610342,803.26,61.9566254121,9.55432645459,376.262840061,375.778335059,149.269,282.065,258.432466213,-388.504,4.39005727186,485.728798977,2559.36626674,1210.05528,376.777,1923,375.76,48.7792431279,0.820628,255.427714967,1923
159.454478017,809.302,41.6525513109,9.50259302296,375.613691989,375.178602762,149.291,282.174,214.985768422,-388.059,4.06341019131,749.996212148,2371.7020803,863.551145813,376.205,1924,375.217,24.4701798216,0.810244,209.282967974,1924
201.934699846,756.145,101.511074576,9.44618292956,375.855114804,375.342534734,149.339,282.275,323.586408468,-388.337,4.22457860479,342.821009248,1638.17648604,1015.75540315,376.356,1925,375.319,39.854169994,0.847668,616.407738023,1925
205.328625703,699.374,57.7352626964,9.16032628613,375.746050163,375.275190145,149.362,282.392,634.9909431,-388.437,3.01721482313,265.474609345,1945.60807696,975.572923197,376.319,1926,375.28,31.7760058433,0.831689,299.382343345,1926
201.247574068,750.124,146.26668771,9.43434569249,375.560545485,375.148603685,149.384,282.494,324.998941021,-388.331,3.78913491776,378.816188218,1990.0537648,901.319670915,376.082,1927,375.13,79.4770341673,0.83924,633.304347064,1927
153.050427645,746.532,53.7777139531,9.41478875182,374.512842268,374.08936959,149.393,282.631,244.30278998,-387.349,4.05349058296,369.35296993,1944.5176831,425.352307693,375.118,1928,374.085,33.2311216802,0.826247,248.121326077,1928
192.955652731,745.068,128.484164775,9.54765590825,374.420327034,374.014894131,149.413,282.766,254.469553539,-387.558,4.42251715397,423.808340465,1849.49180582,946.463803611,374.963,1929,373.997,63.2527330216,0.823167,524.161557396,1929
190.135144443,739.708,67.8047820251,9.35497244304,375.239953528,374.784633353,149.454,282.826,134.094832038,-388.074,4.02498045729,532.645482103,2018.2160194,1045.48527439,375.793,1930,374.794,37.7156477938,0.853192,368.995339899,1930
135.86439928,753.613,95.9410780698,9.50898832221,375.630935163,375.222851985,149.474,282.919,216.810430337,-388.183,4.32808690381,749.709921424,2563.87396454,627.221129053,376.154,1931,375.229,42.7479470917,0.797873,401.340366051,1931
134.552000657,720.415,44.2971436954,9.35182237381,375.652515559,375.204281824,149.495,283.016,254.336032656,-388.637,3.31246252101,696.179757263,2653.97264693,959.378070809,376.163,1932,375.156,32.3576751906,0.702956,218.825188453,1932
164.658163337,752.237,43.8921840404,9.42263777902,375.748040608,375.323210371,149.54,283.141,272.506583847,-388.318,3.9928526054,499.778372979,2255.61680995,1181.41537699,376.336,1933,375.345,21.8767693177,0.759494,323.077464586,1933
187.681332424,766.613,73.7193795297,9.70933748747,375.480169189,375.055970135,149.549,283.255,326.05768908,-388.581,4.16753994314,294.575078049,1556.93808838,1174.40169773,376.044,1934,375.05,33.1488447412,0.866049,396.571030136,1934
140.329035163,748.552,119.347358238,9.37545572897,376.265604304,375.779404044,149.568,283.341,102.538546047,-388.75,4.16082870984,336.05707589,1421.48488258,397.535232787,376.788,1935,375.761,54.2347639375,0.808264,557.706133433,1935
164.608228978,754.038,58.4183881709,9.53593281531,375.911199785,375.417372107,149.563,283.435,236.738572982,-388.757,4.2104723162,505.796633435,1925.06710038,674.076345434,376.533,1936,375.439,34.5782534996,0.837269,320.287275668,1936
175.090861494,789.96,54.5103173215,9.73203644126,376.187943146,375.713527669,149.575,283.559,246.623120863,-389.152,3.90057979347,483.697986107,1631.30518288,672.551202633,376.684,1937,375.655,28.6120221021,0.844589,295.588714261,1937
208.538870832,719.709,55.9383594354,9.27526623394,376.6367571,376.144174013,149.589,283.652,371.536801794,-389.392,3.928726046,379.15760304,1893.90065083,1027.37946147,377.206,1938,376.179,31.179381293,0.861803,254.607995741,1938
210.30985382,770.382,41.1856817253,9.61580461096,375.627539197,375.19671343,149.618,283.731,131.375106056,-388.567,4.33631179451,404.08384887,1977.51562527,1026.4189891,376.23,1939,375.181,24.8936175653,0.872049,198.115237808,1939
198.778745417,797.629,92.2952805884,9.69822170683,376.157092039,375.665445905,149.606,283.838,245.655088519,-389.038,3.50299749308,671.976088291,2722.881209,1119.69967455,376.741,1940,375.673,42.3305744894,0.852822,447.162315793,1940
172.327959591,752.45,75.1406042756,9.54507858468,376.845269516,376.402233524,149.589,283.915,245.598858533,-390.144,3.81360990902,754.517593475,2440.33988015,842.539690772,377.481,1941,376.393,33.3621928923,0.861137,431.877941925,1941
213.845984408,718.539,97.0893403546,9.25130232167,376.9369824,376.435802586,149.543,284.004,256.814620486,-389.68,4.01221628156,429.467524207,2070.07597993,1083.91868238,377.418,1942,376.414,44.8159732629,0.873619,519.052963145,1942
194.908063123,803.072,39.7988334437,9.71749315096,376.571519232,376.113478084,149.578,284.122,92.1732654455,-389.472,4.25084160003,659.189157123,2692.12646165,1199.19951195,377.096,1943,376.087,29.2609160495,0.861394,145.290668764,1943
141.861813402,791.551,60.6554336344,9.51513190622,377.523117956,377.072091675,149.61,284.251,111.384157385,-390.242,4.34348107651,497.146384563,2385.3463389,423.065223623,378.141,1944,377.092,38.9991031296,0.81365,254.703402555,1944
206.389662177,805.164,52.8012871015,9.55792282384,376.93307206,376.461546285,149.64,284.345,361.640791927,-389.748,4.01465584359,367.398978772,2169.73356382,928.381436165,377.457,1945,376.443,28.7972482418,0.875686,311.27796264,1945
197.173668161,781.249,140.058436632,9.58940658589,377.285227248,376.838365201,149.653,284.476,59.7684150395,-390.321,4.02418814434,537.830517823,2103.42269468,1133.65445326,377.905,1946,376.881,49.0261549782,0.86282,782.587984019,1946
218.745325314,703.122,111.198005974,9.18543620171,377.403708835,376.957738689,149.698,284.579,462.252867984,-390.211,4.29165878531,121.535649132,1198.6765587,837.260077928,377.926,1947,376.927,44.5071769338,0.873259,571.07626022,1947
149.892167629,753.228,117.7533022,9.63865475922,377.31422432,376.893863974,149.725,284.691,762.665593309,-390.167,4.16635779728,257.45386858,1903.41452098,1007.15177687,377.89,1948,376.884,56.0705376424,0.626688,462.974640156,1948
161.230566493,768.375,97.0409303306,9.51586523317,377.616781637,377.092979397,149.766,284.795,120.597958769,-390.46,4.00313264,229.806228027,964.331541652,434.969127763,378.147,1949,377.07,38.2388033523,0.845358,637.98375619,1949
199.806075923,782.289,54.3331582443,9.69737860372,376.938174136,376.469251642,149.759,284.923,260.489696061,-390.419,3.97891382474,502.592398388,1681.85076288,939.922959986,377.54,1950,376.474,26.0787794532,0.879751,287.618683448,1950
188.08101217,748.851,62.4589589101,9.51074171996,377.012567232,376.495884503,149.812,285.033,244.944521843,-390.26,3.98190016331,835.644056508,2937.84889416,1142.61310983,377.579,1951,376.475,35.0841415835,0.877094,281.967731055,1951
218.347370206,753.646,86.7885163676,9.59041364265,377.632094031,377.084717504,149.847,285.146,847.057980457,-390.552,4.03577110722,384.94717548,2366.94529568,1399.19167006,378.231,1952,377.096,36.2479214485,0.882928,384.060081448,1952
182.798030646,795.074,20.0047947286,9.76057555673,377.561921604,376.986027849,149.878,285.234,236.05709545,-390.246,4.03285874057,733.193471782,2562.21549022,1033.6353557,378.155,1953,376.952,21.2561539515,0.859863,85.1518538037,1953
209.418535936,749.759,42.8882622092,9.48115894088,377.566092152,377.012283286,149.865,285.324,250.442748852,-390.59,4.18206300113,718.667529252,3042.10967619,1719.69762871,378.123,1954,377.022,30.722900598,0.863536,179.023124787,1954
196.230876847,750.385,92.8603939543,9.53022596794,378.052396292,377.517617671,149.89,285.391,997.709592369,-390.794,4.18938676743,325.193431433,2197.13743212,1391.78321534,378.561,1955,377.508,40.648041093,0.787168,526.727417738,1955
224.713652066,771.013,120.234923477,9.64655556844,377.29661785,376.764432361,149.923,285.497,1008.6998483,-390.324,4.24597074747,432.625337714,2810.04526497,1512.70886347,377.974,1956,376.78,62.3284602665,0.874138,526.111730593,1956
221.75778954,720.281,146.701432094,9.43091598251,377.080811455,376.551664677,149.936,285.591,617.833044173,-390.555,4.37163107924,360.838566624,2019.31735546,1154.01868913,377.682,1957,376.521,83.0828523622,0.884394,611.353799714,1957
216.282901652,818.781,120.314047882,9.79205557873,378.396629635,377.880618157,149.962,285.725,684.740819395,-391.691,4.11345470485,310.49803525,1846.19012995,1237.38332543,378.937,1958,377.87,73.322455192,0.87397,500.193791037,1958
214.533446561,791.599,36.3540042641,9.62642177689,378.093882252,377.477900416,149.988,285.802,437.664048456,-391.267,4.10635498246,270.285115766,1656.14932271,886.461180336,378.677,1959,377.475,25.1965637764,0.893704,170.029395624,1959
213.48720144,779.067,132.49299775,9.74550390356,378.090244492,377.583734125,150.006,285.959,707.624532086,-391.337,4.39443668459,275.786430302,1658.54491021,1143.2631487,378.664,1960,377.555,80.6109061857,0.891134,494.967066817,1960
100.644261686,765.914,40.8145612688,9.49643571404,378.55376313,378.08483126,150.009,286.05,977.07706476,-392.007,4.26312124102,3.99214775764,992.636105541,983.017275558,379.133,1961,378.111,23.7011801114,0.593631,242.010614318,1961
224.927325538,780.22,52.7454149576,9.68257896613,378.680146005,378.289171153,150.073,286.183,222.139724386,-392.388,4.1293544381,454.278084869,1911.33976595,1187.65403102,379.245,1962,378.286,30.5037691828,0.897352,280.550886508,1962
233.040850865,753.245,69.0082139199,9.57541271226,378.855741368,378.324216304,150.108,286.274,688.480394036,-392.371,4.18295705041,340.797696816,1918.44431375,1171.81566046,379.469,1963,378.317,27.5705603785,0.848897,451.385527503,1963
102.433697182,793.058,44.5295756775,9.78062805063,379.58620389,379.072258813,150.094,286.366,983.706303594,-392.935,3.42704182013,1.2514332337,988.66754157,986.57298024,380.097,1964,379.072,27.0942383266,0.51753,215.706142799,1964
228.875180901,805.877,95.8090863147,9.81082596401,379.166153626,378.735372846,150.133,286.473,615.444169752,-392.931,3.48623389951,131.337751483,1158.18698721,797.976364518,379.694,1965,378.697,68.4408465688,0.879492,324.35707169,1965
209.084048787,796.979,202.715355894,9.76333261408,379.779370849,379.293918543,150.165,286.565,391.125471572,-392.871,4.24285825921,145.150589888,1060.09384903,716.369333471,380.363,1966,379.301,101.643589449,0.877952,867.126582025,1966
217.13439973,756.996,66.6163643256,9.55175405584,380.428438652,379.89191864,150.191,286.662,443.789264803,-393.614,3.46797506912,490.349703583,2469.02097198,1177.08164146,380.98,1967,379.88,36.4487567084,0.878292,298.743953454,1967
227.435365036,786.224,148.458889358,9.61449802237,380.625468098,380.184409831,150.168,286.728,1086.78138481,-393.872,4.3377034625,504.185311831,2882.49123152,1947.19557816,381.183,1968,380.181,70.3356927827,0.893243,669.33120285,1968
201.482091957,816.484,124.631909436,9.93394076654,378.879028727,378.392662739,150.205,286.825,320.130261879,-392.658,3.42404863725,539.968593355,2085.23784605,877.582986326,379.442,1969,378.41,60.1201977993,0.862257,598.637443302,1969
225.561264,742.041,119.638348207,9.4506213431,380.069480137,379.657836874,150.258,286.939,345.271991527,-393.346,4.7517180253,279.057078359,1708.70741524,1062.2313158,380.623,1970,379.626,49.7423114958,0.866721,657.886395704,1970
227.462590542,807.129,152.093330407,9.9017185834,379.849543107,379.36838811,150.299,286.981,906.551095473,-393.667,4.04160682173,134.639921058,1542.67072587,1206.30184065,380.496,1971,379.37,72.5068398559,0.86096,545.362373637,1971
208.932900982,768.271,37.3398682635,9.746816359,380.245777772,379.76585414,150.311,287.068,524.202942116,-393.719,4.14082628347,227.497775953,1368.66514922,912.448506734,380.806,1972,379.759,28.8013669407,0.737983,188.376415098,1972
155.640107761,755.649,73.9079652152,9.4929683906,381.471241259,381.00819981,150.32,287.145,348.660225851,-394.917,3.62399249989,314.307966944,1100.1450828,714.867140298,382.05,1973,381.019,29.1972027089,0.637177,453.707063651,1973
211.595630124,785.44,104.328367483,9.52456356639,382.038381665,381.546236338,150.357,287.274,351.27104419,-394.952,3.97952095418,359.977889412,1729.33776994,734.071116178,382.569,1974,381.505,45.7237970893,0.878291,516.579773755,1974
184.467111016,824.107,109.167951156,9.80430296924,381.60053652,381.10202715,150.431,287.353,251.471777195,-394.502,4.65433870668,830.118076909,2306.19866247,1103.93570837,382.167,1975,381.082,78.3037496497,0.870797,389.824638251,1975
241.200582158,791.998,111.508931415,9.69907405971,380.77961497,380.302394179,150.482,287.446,531.912763068,-393.941,4.25999233911,190.914981837,1321.10033353,946.075858278,381.384,1976,380.312,45.7248424787,0.87887,538.395998198,1976
195.156040095,805.288,135.513502592,9.56741852125,381.663721375,381.218010222,150.529,287.53,94.2080190139,-394.795,4.03288332888,475.274661092,1607.81023548,945.332978825,382.223,1977,381.231,48.0004494874,0.880606,737.066659216,1977
218.707951039,803.154,60.7126042486,9.7638152677,381.278818305,380.719622783,150.564,287.644,278.621738778,-394.298,3.90371375128,359.006169315,1790.95989206,1195.21347234,381.851,1978,380.716,21.7423195181,0.88553,448.863318891,1978
193.986439423,766.576,67.1095709956,9.58717687817,380.811612212,380.357179256,150.571,287.741,85.9646845532,-394.027,4.14394827407,429.310070074,1518.29571901,943.934633452,381.385,1979,380.332,41.4157878718,0.883041,281.216376387,1979
228.651878422,799.528,32.658569713,9.63690752711,380.785791994,380.299645337,150.615,287.816,869.747513296,-393.722,3.51194640308,160.316555799,1562.14657464,1180.80823645,381.355,1980,380.285,24.1484482303,0.900821,154.798716499,1980
222.884966679,776.585,192.344969126,9.59301971752,381.261839594,380.831652673,150.635,287.883,272.823979521,-394.171,4.07600932827,409.058669262,2211.71605436,1371.93225272,381.873,1981,380.848,66.3980136455,0.898292,993.146298947,1981
224.332706766,765.953,21.0600111008,9.5777065202,379.665936869,379.181838656,150.647,287.964,527.596299777,-393.122,3.84594288135,205.866903823,1485.87319364,909.566570949,380.277,1982,379.167,17.6740598616,0.903083,126.75150165,1982
224.148049461,811.216,61.9888329139,9.73876272926,380.168530846,379.669438984,150.688,288.051,690.969385597,-393.708,4.12550790338,229.265596183,1769.19955639,1092.03012216,380.701,1983,379.651,44.3200620718,0.901366,267.512067241,1983
237.445720269,808.947,113.494841995,9.67359076322,380.63063301,380.105754735,150.753,288.146,741.312573813,-394.075,4.25942600951,164.290911917,1569.63040512,1162.04043281,381.223,1984,380.098,55.2287504995,0.899251,513.857559428,1984
226.110247682,807.919,71.9008059231,9.69353227445,381.236563755,380.828829175,150.766,288.237,265.175412757,-394.827,4.14606389287,351.024851806,2151.76536869,1246.67362374,381.788,1985,380.799,33.0306834598,0.899843,383.812454785,1985
