AverageAbsQYDiff,AverageQLoss,MaxReturn,AverageEsReturn,PolicyRegParamNorm,MinReturn,Iteration,MinEsReturn,AverageReturn,Epoch,AverageAction,AveragePolicySurr,AverageDiscountedReturn,AverageY,QFunRegParamNorm,AverageAbsQ,StdEsReturn,MaxEsReturn,StdReturn,AverageAbsY,AverageQ
5.92203201583,302.801,1995.63525863,110.190931867,107.425,209.358400405,778,5.04570188916,875.189173859,778,0.814761,-329.778,186.291095138,323.946921891,217.681,324.165,142.640518604,541.19510405,470.414805884,324.009911719,323.935
6.24284077537,342.996,2362.57448458,96.9493596414,107.468,135.123534884,779,6.52438240471,672.585916883,779,0.835771,-329.545,174.447271353,323.581289214,217.746,323.821,143.488259724,580.53007538,453.231838007,323.643712284,323.559
6.10329597361,334.671,2617.1580292,91.8406785951,107.515,230.574689883,780,5.91403638636,778.072065403,780,0.850459,-328.562,156.107577387,322.742658247,217.855,323.013,69.384982538,198.584931503,607.982381319,322.815444787,322.743
5.77824336175,278.574,2797.30763461,133.775678208,107.629,141.219369997,781,5.28021997088,771.786160324,781,0.856972,-329.289,181.99521092,323.592465845,217.959,323.848,138.659682226,518.150887822,470.098704211,323.647145674,323.583
6.13012955626,334.723,1068.44386885,130.299814593,107.672,120.547550501,782,6.07786502613,418.808567564,782,0.880915,-328.668,139.50339767,322.690194568,218.059,322.946,177.765848825,690.340685216,232.7863214,322.761084074,322.675
6.33748411289,341.623,2048.64039794,208.525382977,107.721,261.785693117,783,7.74589774371,924.396459994,783,0.830015,-328.872,195.948342894,322.844250519,218.088,323.094,221.837627259,841.801475106,451.633702898,322.898387983,322.84
6.02941644099,309.912,1982.77250699,140.565807067,107.763,376.367017926,784,5.21304547081,767.091908735,784,0.849392,-329.375,187.022008582,323.368150641,218.188,323.621,204.318874225,735.287706725,358.849414768,323.430748996,323.368
5.99719640573,325.838,1353.07588985,136.868547376,107.794,201.95074629,785,6.42346283729,755.457788104,785,0.86312,-329.7,169.593024596,323.604648257,218.275,323.829,169.446109307,503.512675859,319.881182382,323.675635569,323.597
6.10497288557,313.334,2421.32932189,82.2236964689,107.814,123.764741012,786,5.23452279517,547.737734697,786,0.863704,-329.489,152.88809118,323.225932671,218.391,323.473,98.6157959402,395.6067975,437.421550596,323.279961407,323.215
6.06088335095,303.334,2256.8382148,146.4106089,107.865,222.37295116,787,4.35163868877,870.404202391,787,0.877491,-329.483,179.942288451,323.579967269,218.51,323.826,148.788980728,485.76305006,531.545835868,323.648391929,323.569
6.19041580278,340.531,2157.15789102,93.7692904741,107.983,362.435336334,788,4.46254893184,940.206215482,788,0.863181,-329.005,212.50105675,322.946284759,218.64,323.185,102.122374778,442.411857547,470.955389804,323.002109181,322.948
6.09443506148,314.982,1544.61125172,80.6515014392,108.037,129.409587977,789,7.01791104985,729.749664638,789,0.884799,-328.667,187.936416928,322.843370688,218.738,323.091,56.0116545688,191.446785877,363.78662999,322.908030258,322.836
5.96195000636,309.53,1656.2126109,78.2552740243,108.07,130.166840899,790,5.12424497745,806.193597732,790,0.912934,-328.809,188.769100185,323.099321457,218.799,323.352,74.5768174945,277.778559899,357.77283735,323.176050826,323.095
5.83119895031,288.354,1732.82615183,117.570909634,108.146,151.366781597,791,5.80846654571,769.594293532,791,0.885643,-328.154,189.467075595,322.506138598,218.946,322.752,157.481036242,543.652422257,345.210228404,322.576641442,322.484
6.04307499846,299.587,1718.21629792,205.362213615,108.208,282.600310899,792,41.5208025889,790.476515816,792,0.923093,-327.973,179.397583668,322.096349926,218.979,322.384,168.036233069,526.434089053,417.665895409,322.177548678,322.089
5.7926159749,290.941,1873.03801398,178.794382374,108.303,86.2804992935,793,5.85921940715,693.160356391,793,0.877245,-328.543,193.902916531,322.689571397,219.068,322.943,204.041318115,679.364353738,406.234746362,322.76871356,322.678
6.0202804584,307.573,1990.87172285,129.787031259,108.325,193.182254952,794,5.91584425451,439.653260625,794,0.895601,-328.142,181.738863001,322.431573152,219.094,322.669,130.515528711,378.815760622,277.644978749,322.49867165,322.418
6.10316976489,324.077,2165.1784154,168.69908541,108.361,366.443553059,795,4.95600359033,1026.88655305,795,0.912318,-327.457,201.983739642,321.546963784,219.183,321.805,135.956273142,396.806814151,502.356601275,321.62237689,321.536
6.01080796291,321.932,2731.51811049,83.8268912009,108.425,339.754996344,796,4.34815500302,1055.43504514,796,0.901338,-327.336,202.343770789,321.701878935,219.258,322.0,93.0297351341,295.233649387,663.289711147,321.801515907,321.706
5.92407744981,305.105,2538.15709283,122.676752834,108.512,87.4412973208,797,5.43225791755,609.918201886,797,0.897819,-327.864,173.854313549,322.02301834,219.323,322.275,171.133158556,753.825520847,441.492368007,322.116202542,322.014
5.87992462266,285.606,1801.3719971,81.6353870362,108.59,263.977767378,798,5.45147349239,587.500354793,798,0.881021,-327.379,180.02485566,321.546392374,219.3,321.793,103.140020121,323.202379277,333.595792596,321.631965855,321.545
5.68358142153,275.734,2691.37741471,97.4620871272,108.596,244.077462488,799,4.85997682895,1236.11529434,799,0.912123,-326.922,198.933224439,321.410237959,219.356,321.662,130.276490965,461.03942646,657.705164044,321.511646753,321.406
5.94630485258,299.246,2071.27832706,116.085335986,108.672,241.062285559,800,5.24922719629,763.187461202,800,0.87238,-327.376,168.910227613,321.542458625,219.437,321.784,166.524412719,657.529032248,515.536880129,321.632193751,321.531
5.99067461393,327.243,2439.40665437,91.1535699241,108.736,101.040862241,801,4.79519321297,1045.45155366,801,0.892385,-326.973,164.365294162,321.257046551,219.576,321.5,104.316378045,334.408539007,718.953470551,321.332556405,321.239
5.99951862285,318.074,2392.87610452,71.5168671271,108.796,267.259149332,802,4.54855832696,1146.71109433,802,0.880744,-327.212,196.519829044,321.069074661,219.671,321.339,135.713763853,613.420358248,478.280031747,321.151188482,321.065
5.87035111988,292.232,1556.38644326,195.149751356,108.856,81.5427995664,803,4.92763984952,712.402997198,803,0.899917,-326.354,168.529834185,320.385251998,219.797,320.635,214.471649441,568.524912097,357.316201716,320.466527911,320.381
5.98857706973,327.525,2627.78631324,82.7177730861,108.885,242.642760301,804,4.75705527257,848.520328999,804,0.890026,-326.782,163.996485321,320.912041831,219.883,321.184,96.9063957303,315.1055585,621.772511053,321.00257354,320.904
5.76699698555,282.83,1985.6999882,84.3822099328,108.942,147.475667199,805,4.3314600109,905.377710798,805,0.885351,-326.592,187.504784638,320.867716702,219.935,321.127,120.687779499,464.401762953,504.313637726,320.969318116,320.849
6.01235424835,317.93,2406.83579847,117.896739189,108.962,285.421341949,806,4.8021995295,785.750211392,806,0.890184,-326.19,177.558791917,320.291655097,220.012,320.621,152.352278808,446.003873705,562.816301402,320.386687345,320.31
6.03669898881,313.784,2404.54136508,52.5191742935,109.014,168.59508862,807,4.47848221317,675.079841978,807,0.875411,-325.397,160.022494446,319.478204051,220.069,319.763,52.8020025348,183.239351072,553.770851631,319.57132539,319.443
5.80850195208,285.138,2229.59195979,54.6328151118,109.004,133.013701985,808,4.79495743263,766.470833665,808,0.898321,-325.458,172.833929572,319.556477973,220.209,319.834,50.0441948704,165.702521306,556.150464987,319.643229662,319.556
5.96245396249,302.18,1640.63632694,69.6210762062,109.054,245.061361186,809,4.15444342374,789.723303277,809,0.902002,-325.842,186.037551621,319.948266661,220.226,320.22,106.150777748,515.035935328,332.058786087,320.01066114,319.946
5.91160632544,297.004,1928.51457594,69.3914143071,109.082,380.920952049,810,4.74570936253,850.047515386,810,0.904583,-325.845,201.478959769,319.937513971,220.355,320.18,67.9917194316,255.182745157,303.514281947,320.000283003,319.935
6.04289033301,317.116,3011.18821013,110.239024392,109.155,258.835609034,811,3.92268266428,606.82618735,811,0.890202,-325.283,187.30151709,319.505966212,220.432,319.745,122.465393001,438.856476817,416.680866766,319.572246769,319.487
5.60271955902,265.751,2237.96263649,102.336494181,109.222,277.194392819,812,4.6093877069,1139.80171291,812,0.904156,-326.53,191.495408306,320.768463679,220.551,321.018,118.115979936,472.81644097,661.507526306,320.843112787,320.765
6.09062702379,328.667,2170.21345969,69.1013489891,109.274,450.472887223,813,3.96458929145,1476.09058715,813,0.881009,-325.688,189.016473907,319.847394091,220.633,320.131,119.862251,597.527960073,487.962981695,319.91588104,319.853
6.01429402189,316.76,2416.5312987,67.6697059003,109.269,344.54721916,814,3.62052107083,1086.30553695,814,0.863635,-326.169,214.15845945,320.283185361,220.724,320.549,128.753297412,644.238011748,538.268170126,320.366506348,320.263
5.86494567215,294.687,2885.77593063,82.1191836394,109.295,246.498597632,815,4.87543036036,801.805477571,815,0.915746,-325.009,183.757998155,319.175559999,220.853,319.426,112.392791387,506.569740162,559.630529335,319.245768747,319.168
5.91201761745,327.172,2484.0701559,115.374813344,109.355,249.854769748,816,4.9562526335,1026.92999545,816,0.909392,-325.246,196.146334126,319.574265447,220.966,319.828,153.122453826,501.512738546,545.831570469,319.655163458,319.569
5.88078711735,295.88,2108.70951773,162.9648466,109.386,287.321164972,817,4.49968361762,1175.13957375,817,0.926912,-324.79,194.59606687,319.056318947,221.035,319.355,198.680102981,757.313355062,486.829950904,319.135344996,319.045
5.87158197862,303.513,2343.32709261,117.212552032,109.417,795.018464113,818,4.84192361001,1523.8105001,818,0.87871,-324.655,226.913610693,318.797876996,221.129,319.106,126.07307713,434.208404253,404.894107549,318.897155837,318.804
5.89188862013,306.324,2196.60081357,99.8473684685,109.478,16.7747136638,819,5.40379314993,1209.15347778,819,0.88829,-324.755,210.007588544,319.063600119,221.153,319.284,152.060344986,591.612365746,458.121986847,319.129686813,319.05
5.81578935369,290.657,1991.35314868,183.881269014,109.512,453.16260165,820,6.04706541468,1196.09147134,820,0.893187,-324.738,208.192727722,318.977711552,221.187,319.234,194.072053946,645.591572446,399.7258177,319.054403913,318.982
6.08572961518,347.834,1950.28855783,144.64683431,109.57,238.617640089,821,5.42452746944,839.292112371,821,0.909019,-324.713,186.5700585,318.772726641,221.292,318.999,153.704755224,471.385265505,439.680872116,318.832192882,318.749
5.96929276841,329.113,1731.04697151,74.9097640877,109.607,259.024707342,822,4.66278172195,1016.83565279,822,0.875797,-323.466,193.323787789,317.64682245,221.348,317.916,89.3002806854,313.324763289,370.774158895,317.740043033,317.637
5.83147244671,288.433,2877.77722007,252.954497177,109.661,247.488862184,823,5.26910619606,983.323747306,823,0.867771,-323.595,195.198542358,317.997434484,221.393,318.261,211.33538192,548.812181869,637.977519505,318.084891241,317.993
6.06932202139,345.683,2823.23403913,155.162875817,109.723,280.836153744,824,5.26418486633,1065.86813582,824,0.89954,-323.97,199.033652834,318.292630888,221.365,318.527,224.197777701,785.373278877,630.174283951,318.372341157,318.281
5.95263697133,309.356,2074.78042229,101.406506334,109.772,245.432088878,825,6.17963289163,1033.80049035,825,0.883561,-323.106,187.145272296,317.196078673,221.43,317.454,151.426804095,676.144673745,514.185787406,317.272511848,317.192
5.86265487202,286.857,2575.67195567,102.481401648,109.788,457.847393888,826,4.65112731615,1167.54717212,826,0.845167,-323.35,201.690355593,317.625087451,221.56,317.889,128.931029478,512.396909361,444.223705025,317.706059078,317.61
5.78151407576,274.662,2627.56457255,125.20740599,109.823,267.561385046,827,4.57298996849,1225.25682228,827,0.866013,-323.071,207.254104196,317.252354487,221.658,317.552,133.07352603,387.312102998,514.991006893,317.35404887,317.243
5.91030836485,316.113,2232.58307306,76.5559517768,109.909,305.043201452,828,6.05516644626,1245.3057155,828,0.81032,-323.036,206.943928465,317.458053565,221.659,317.722,101.504149952,476.032634588,545.597990961,317.537523212,317.451
5.76189817642,290.858,1713.95731042,126.60789281,109.94,350.588551012,829,4.96040214092,917.497312171,829,0.850867,-323.191,210.154164535,317.395833875,221.743,317.698,195.484349923,795.819245032,290.794524523,317.50044729,317.403
5.93439485091,295.08,2154.94461595,158.541290659,110.016,399.645541009,830,6.66941220741,1523.70325801,830,0.835305,-322.404,220.35122933,316.436807072,221.8,316.706,195.176459268,646.537992933,471.646914077,316.537713607,316.404
5.90815151488,308.167,1538.75302289,93.736755002,110.012,357.113217244,831,3.43497372134,915.291852521,831,0.863537,-322.498,203.843119175,316.610178311,221.883,316.87,118.479714483,370.071722204,331.409345993,316.698815009,316.61
5.82998516241,297.007,1374.72786275,150.566654378,110.051,472.040904887,832,2.91907298104,854.455378837,832,0.874573,-322.066,189.404815909,316.477985405,222.017,316.774,175.051101535,520.117550153,232.101012333,316.582925937,316.469
5.98111081712,329.959,2647.33958798,104.16679481,110.111,309.490031992,833,4.83609448343,1055.47624203,833,0.861728,-322.255,193.764064998,316.431438313,222.048,316.712,134.669993558,531.597337285,590.835974212,316.536744948,316.418
6.05729823316,326.552,2508.62481015,59.8431914524,110.165,483.929112006,834,3.0903135936,1302.92034142,834,0.873362,-321.916,208.026219077,315.783376304,222.104,316.067,77.4822250955,341.869976064,536.932166005,315.871654139,315.781
5.97693884084,318.376,1563.30580121,58.9195443467,110.222,271.554437619,835,4.44438836812,898.665549882,835,0.858979,-322.251,180.899991608,316.583331182,222.216,316.847,75.3778950371,241.17630217,403.928076726,316.67138785,316.563
5.91319221747,299.019,1740.08735226,79.0678869449,110.286,253.535347173,836,3.53330871539,788.575934639,836,0.854773,-321.962,182.041731032,316.067667943,222.349,316.36,111.534586376,499.21015968,419.689944112,316.161212139,316.078
5.97171331372,306.984,2630.72785635,145.083855298,110.338,256.550072958,837,5.80863011715,1174.35558181,837,0.871018,-321.564,186.069457696,315.542506056,222.474,315.844,170.258324729,589.912046077,771.725179591,315.634889356,315.527
5.72821502211,291.088,1367.49164137,83.1232862778,110.41,79.0317407468,838,3.75133939692,703.313094572,838,0.852888,-321.767,161.113315029,315.914073858,222.535,316.217,127.993617272,537.205289166,365.094104273,316.021705074,315.91
5.93161733089,299.188,1860.25233276,171.718594789,110.417,223.589470422,839,4.96891363073,702.970647138,839,0.879828,-322.057,169.672799954,316.110732392,222.608,316.413,175.070143033,495.942418447,429.443779986,316.227090613,316.096
5.88999541828,300.233,2276.94549824,126.6291468,110.444,252.048584738,840,4.49669341218,1034.70944671,840,0.897035,-322.159,202.793980693,316.106531235,222.574,316.371,174.505424617,638.864852802,436.82022897,316.184222599,316.106
5.59158153868,261.088,1596.34454844,88.2740343616,110.476,228.51219425,841,5.24296954772,864.449819869,841,0.884502,-321.928,204.323308998,315.988903681,222.67,316.276,99.4912187781,332.509341185,280.254110806,316.088175009,315.986
5.81830063861,278.212,2367.32881065,116.302117448,110.551,157.356131036,842,4.65454158778,1060.30342753,842,0.898438,-321.443,182.894230292,315.586072255,222.746,315.876,184.732052215,788.128568927,554.595277353,315.672912925,315.586
6.0362974659,319.963,2186.1637279,65.2004490659,110.554,253.263818142,843,4.38559931605,782.667227387,843,0.88957,-321.787,178.271287217,315.8472635,222.808,316.131,71.2499754164,251.402437764,525.059761729,315.925168301,315.833
5.80078738546,300.654,1721.34625769,132.798527657,110.597,233.132692411,844,4.8726815108,650.065361615,844,0.915486,-322.426,175.867954748,316.487458224,222.829,316.798,202.094198807,753.219536975,392.444255023,316.57203564,316.479
5.92868251533,299.399,2205.6754307,66.9807401487,110.715,403.011497494,845,4.06675912156,1115.89054218,845,0.878681,-322.42,208.123849094,316.523157076,222.847,316.794,73.9983932678,270.809117747,471.000629455,316.601145103,316.509
5.93151025549,304.716,1991.793558,74.40552575,110.776,573.646477119,846,4.5617181099,1026.66343286,846,0.892216,-322.391,223.292739247,316.362652278,222.944,316.654,132.513553339,602.43755744,300.648689347,316.450640795,316.357
5.791277775,296.364,1752.41162622,58.5763078779,110.844,212.87936358,847,4.55667466511,789.016940941,847,0.895677,-322.177,174.510070059,316.159809466,222.989,316.444,109.850868109,562.709378866,484.990824666,316.247430266,316.155
6.05806717114,311.275,2139.10538059,135.907069791,110.903,225.529833944,848,6.60278645152,1070.81552255,848,0.920101,-322.446,196.557134263,316.324448533,223.038,316.6,180.273190341,578.548772336,460.922642186,316.406743323,316.311
6.19783773819,340.697,1411.00237209,110.277953113,110.94,212.502994157,849,6.1156288131,694.142169552,849,0.919292,-322.285,187.229204395,316.228829016,223.177,316.514,150.217495755,593.317172144,363.623109618,316.32031088,316.222
5.99954992016,314.585,2332.55857841,117.021186316,110.993,215.566367037,850,4.4365727954,768.465104481,850,0.905588,-322.838,170.75472468,317.019521981,223.208,317.287,167.02775485,657.307521824,569.856408649,317.113871591,317.012
5.88068647806,300.542,2622.36040341,127.174741162,111.042,222.099025007,851,5.03726065686,837.446380536,851,0.887609,-322.821,192.298980555,316.976312545,223.318,317.238,185.239496405,771.367783163,554.773901364,317.060354843,316.981
5.94034864329,298.246,2095.0134624,125.597322767,111.107,429.628314894,852,5.65758265463,1021.30267201,852,0.882841,-322.88,206.237750012,316.821894999,223.354,317.108,147.318452567,458.565173804,500.813709091,316.904928599,316.813
5.85788726008,307.89,1718.43668588,78.4753287269,111.151,179.854020008,853,5.2553456047,651.757208573,853,0.902957,-322.619,163.72352725,316.898344089,223.394,317.179,100.810114995,387.051591916,497.161602595,316.993220212,316.897
5.94874734234,305.487,1669.82326913,94.4342865206,111.209,182.523211816,854,7.10649544818,610.399963526,854,0.898368,-323.291,157.4192578,317.235669745,223.442,317.469,92.3335410172,325.836741658,437.689525998,317.313681,317.216
6.12882491121,330.556,1519.55099,76.5603130844,111.268,198.243450495,855,5.43541933193,525.647268535,855,0.888181,-322.661,163.949013844,316.895769821,223.554,317.13,108.286880789,435.721326508,385.271823824,316.962778282,316.882
5.91039039623,287.639,2032.18806416,158.714499682,111.352,182.777436901,856,5.50599887813,469.062254151,856,0.91612,-322.774,154.202016542,316.787166456,223.644,317.026,192.292735919,691.889521562,427.601649891,316.847358403,316.779
5.88028585533,301.262,1460.74950542,107.1203092,111.461,187.196625459,857,5.1888514734,362.669594229,857,0.883472,-322.893,140.729644562,316.911352138,223.751,317.19,109.457787468,338.087310462,295.76516257,317.000478207,316.909
5.89967240723,304.436,1692.9825143,73.8433311918,111.534,124.569645975,858,4.44007931132,532.982910568,858,0.901732,-322.828,148.498520622,316.952214825,223.767,317.219,109.141945167,527.158549964,416.369922977,317.027507378,316.949
5.73439135667,278.265,1531.84834962,142.113240112,111.581,74.582199645,859,4.50424965033,578.653872813,859,0.915702,-322.891,172.608654356,317.130646019,223.847,317.433,150.876092529,450.879046941,327.967236518,317.211699321,317.128
6.02383108998,323.846,723.227824176,69.6050881593,111.672,74.8470674681,860,3.76187452008,224.703730308,860,0.908071,-322.997,116.581346218,317.206173774,223.882,317.474,74.2715649375,307.039915182,118.835877636,317.284032095,317.185
5.85759177073,302.246,1352.23879968,123.782156691,111.654,127.373635656,861,4.80958661045,314.370087774,861,0.909283,-322.578,130.95187994,316.526380006,223.988,316.811,116.287661818,435.654641126,273.594401473,316.613396928,316.539
6.01625421291,311.276,281.060287919,150.581173244,111.701,188.85342412,862,5.07946739021,216.8408715,862,0.902577,-322.146,121.84063487,316.280952433,224.15,316.567,202.792619178,782.079030423,21.5406113231,316.353820114,316.268
5.90571291528,315.861,2323.18583639,56.2335720237,111.759,201.740925364,863,4.62766336594,520.129413838,863,0.889361,-321.931,154.224745191,316.048221003,224.225,316.289,60.7389942089,262.69183331,483.56232225,316.124713406,316.045
6.05653769451,300.305,1132.36734118,70.6283299737,111.809,192.729248604,864,4.69691093926,258.379711976,864,0.907968,-322.451,132.042876988,316.433846183,224.315,316.721,76.3515023084,320.986231572,139.794185299,316.525936198,316.418
5.84043866207,285.722,1878.70811399,161.814407505,111.886,176.912932663,865,6.2951567756,289.040202875,865,0.868827,-322.676,129.040268876,316.85884256,224.367,317.155,142.293531972,410.599542497,280.242725415,316.953686621,316.855
6.07650182617,333.507,1439.70241018,108.436739523,111.951,197.995223752,866,4.61316776926,797.913103286,866,0.845344,-322.133,172.190551138,316.241300755,224.433,316.541,116.281756025,475.619235058,379.925155564,316.341134397,316.237
5.81802266265,286.203,2147.92894136,88.2775861657,111.985,193.814733196,867,3.88748912454,486.211572078,867,0.832888,-322.981,151.81142409,316.972739651,224.576,317.242,135.215211029,644.764141783,449.662760113,317.035400553,316.965
5.92993671222,305.056,1674.08236578,65.5674839159,112.021,191.510391972,868,4.13059792348,643.848200938,868,0.878678,-323.279,174.539273933,317.062465748,224.636,317.364,71.9093285612,259.890844077,413.628861518,317.16137881,317.064
5.88336996577,290.599,891.238835889,82.3152622898,112.091,177.174075204,869,4.56836269318,224.05125746,869,0.825508,-322.822,123.065855476,316.869887989,224.636,317.138,103.354224396,461.571249351,76.9793164279,316.959572328,316.862
6.11151415057,319.24,1929.43780439,104.79788936,112.156,208.133099142,870,4.76003569479,485.029190769,870,0.870471,-322.573,155.534414768,316.536214852,224.711,316.84,141.033264339,444.797353649,424.981068934,316.630465573,316.523
6.00439201318,312.409,1605.30126034,72.1167166473,112.183,238.321094299,871,4.49003311272,336.981315062,871,0.846529,-322.725,145.574574899,316.705276023,224.861,317.021,86.213348488,365.903499839,284.584785576,316.803365602,316.691
6.10770543265,327.27,2481.74048068,84.1640349817,112.221,198.027627454,872,4.58591953286,913.920557376,872,0.86825,-322.949,165.897404381,316.770658532,224.951,317.041,88.1808231841,366.253399208,676.649584876,316.853520886,316.763
6.07020188877,327.329,2391.18734786,92.632544794,112.28,263.46836358,873,4.46103422458,963.457159113,873,0.887127,-323.026,187.005918369,316.969318228,224.984,317.219,94.1031334449,384.277672649,497.737392045,317.048282514,316.96
6.06798058319,319.717,2060.46066124,93.241385108,112.319,244.537430605,874,6.55986642957,766.880249442,874,0.874597,-323.287,194.750978762,317.026794037,225.079,317.29,86.4556966532,308.133411253,396.605165281,317.093512174,317.016
6.02544711216,328.892,1874.42464624,69.1082267244,112.411,241.237335006,875,4.25883469291,564.634012812,875,0.863389,-323.098,162.185201571,317.011816938,225.093,317.294,90.2898903669,346.709128427,488.186998373,317.094645974,317.005
6.19479035058,318.076,1689.75079987,95.7060913108,112.433,61.4579333172,876,4.70761790003,935.120296947,876,0.886176,-322.875,186.143897754,316.839031057,225.16,317.122,123.762949415,514.675183022,463.733954005,316.928565695,316.838
6.08850646528,322.58,2209.30230795,80.5090995844,112.461,60.3152051771,877,4.74487580399,483.459954016,877,0.862233,-323.449,141.38184463,317.331679035,225.254,317.602,114.039032356,528.70703682,480.899305694,317.418514546,317.321
6.14418368369,323.969,1836.01451235,58.4765251652,112.535,178.982397666,878,3.42686543856,291.321805085,878,0.833346,-322.9,123.306753885,316.832304351,225.384,317.129,83.0643176098,314.386619208,275.126860744,316.926868179,316.817
5.91263766495,302.444,2278.21568942,89.3472971386,112.603,189.209115739,879,4.56328720666,672.160954322,879,0.871837,-322.646,157.67401463,316.602981444,225.497,316.888,118.022954817,510.38256806,547.457004335,316.696427868,316.593
5.8623205851,282.232,2780.68276372,70.6335658001,112.69,176.795715031,880,4.59527884462,614.590392577,880,0.872818,-322.813,136.189586439,316.754044575,225.611,317.076,68.1561904552,227.024401234,774.726737685,316.873124712,316.739
5.91415515917,306.297,1435.91251406,103.285443868,112.741,336.592922169,881,4.18687675079,613.994704215,881,0.880773,-322.755,191.396326017,316.890034006,225.648,317.201,224.475292354,1048.69871158,311.016947366,316.974744416,316.896
6.00443089857,303.598,2447.72865747,89.5327169771,112.777,172.949485191,882,4.89256594226,629.251644211,882,0.884693,-322.562,146.838205607,316.18286439,225.758,316.514,116.13839418,477.323879457,546.884210339,316.289796851,316.181
6.04585182791,324.099,1323.19976182,124.405932752,112.849,245.688908686,883,6.25084739086,566.293414254,883,0.865304,-323.298,178.052359453,317.257137531,225.835,317.557,176.57224041,617.463033027,243.15666575,317.347098697,317.252
5.9699226632,304.371,1914.76776094,117.194697993,112.909,201.443382191,884,3.82313396916,751.746098407,884,0.868401,-323.211,174.037975113,317.236955223,225.772,317.522,138.003428953,537.055782179,532.808344466,317.324337601,317.224
6.10455588768,328.639,2535.64101278,202.986518955,112.902,265.161935471,885,4.62947030687,1071.09038525,885,0.902348,-323.104,187.221215668,317.043558249,225.789,317.294,239.351700413,828.086000595,548.860486474,317.107140704,317.03
6.03905959,306.651,2389.61859712,88.6580205534,112.963,192.633204507,886,3.43480206263,360.190725101,886,0.903975,-323.113,139.343171042,317.12584065,225.971,317.416,186.538764115,759.221901332,336.432466623,317.199366095,317.131
6.00511971203,310.294,2258.80937364,51.9714071444,113.028,266.56964235,887,4.47428139021,627.455680469,887,0.882449,-322.811,175.467454467,316.677868885,226.022,316.931,80.8042297544,396.760820147,366.027691302,316.747086096,316.659
5.94801885492,296.488,1641.65135648,48.6093759316,113.074,315.617823627,888,4.51206901261,861.963973746,888,0.902715,-322.999,195.261896564,317.012006406,226.075,317.292,64.6154801176,292.498278137,325.399218624,317.104062789,317.01
6.16092149693,332.793,1818.55664804,72.1255187762,113.123,78.694087659,889,4.72199222874,630.894339306,889,0.892145,-322.902,155.156657106,316.677772599,226.191,316.925,83.1339550781,325.077314551,465.357937757,316.753149725,316.666
6.06100059496,323.53,1799.5152858,113.808190273,113.165,308.855478389,890,5.77668787418,502.62575104,890,0.900267,-323.192,176.368181502,317.149534005,226.237,317.408,139.634075953,407.744716998,292.062142664,317.232054491,317.151
6.07917520617,324.131,1552.85759137,133.881058372,113.231,348.514526478,891,4.51525739654,739.277334511,891,0.877752,-322.083,193.87940289,315.894421185,226.348,316.178,274.59373559,1043.89466935,268.462958062,315.984455755,315.868
6.09244823267,308.488,1589.39729897,121.222831351,113.281,373.58658534,892,4.11252470329,736.540694969,892,0.907266,-323.218,179.409624924,317.150861478,226.454,317.454,229.610753008,839.376775541,245.851731829,317.226985673,317.16
6.14577986207,312.455,2361.8998056,212.947216658,113.319,223.25365832,893,18.7668842099,790.008594499,893,0.878689,-323.155,184.56164463,317.013397341,226.51,317.26,282.244879862,1029.96076581,503.455119376,317.080052604,317.003
5.97886988348,302.477,1638.6630174,60.2443691564,113.34,158.949008007,894,4.33447771032,433.938786707,894,0.872916,-322.707,143.56598059,316.847713434,226.561,317.119,57.3509062926,245.53360574,353.006135804,316.920160437,316.84
5.91852103601,295.353,1970.54532326,109.581475637,113.365,238.562083231,895,7.24594596958,965.994813449,895,0.872796,-322.782,194.933924229,316.591369033,226.679,316.868,180.46850862,809.799591731,419.097836375,316.682053332,316.581
6.08591657591,321.579,1587.85494308,171.62030711,113.414,251.093823669,896,10.0978170349,741.409591709,896,0.8994,-322.696,197.378993045,316.622136852,226.721,316.925,220.412232152,835.604557892,324.933535886,316.734207528,316.627
6.28525712971,349.79,1364.76350242,84.8012128682,113.465,170.489906208,897,7.3577649076,556.395227594,897,0.879069,-322.405,178.331611132,316.204639353,226.798,316.494,92.4812433795,400.087792642,262.371323429,316.294312783,316.19
5.71063575323,276.714,1352.36020934,159.042469756,113.548,223.169379139,898,15.9278282546,682.21134245,898,0.870901,-323.011,187.900019459,317.197475321,226.855,317.438,176.922350649,643.510194923,260.479786457,317.271742343,317.197
6.06664140626,327.748,1821.61672378,213.945989249,113.572,226.088006892,899,8.88954542821,856.48261929,899,0.872338,-322.063,194.5802228,316.232084134,226.864,316.516,347.441138889,1055.94671073,333.950810392,316.312214862,316.228
6.01785937701,327.225,2531.35189381,104.073305435,113.599,525.150046467,900,10.7833671511,1085.7570494,900,0.874197,-322.178,193.373109948,316.088246768,226.97,316.34,146.876521141,642.470085869,439.955882443,316.174288135,316.075
6.08303148366,317.505,1823.79142079,97.6274700121,113.674,65.977728527,901,12.1976528436,463.399857896,901,0.869119,-321.47,140.404060961,315.439664932,227.036,315.752,97.668295294,295.966673262,418.720226714,315.538792142,315.433
5.89306772416,294.443,2084.08052734,109.808550855,113.679,198.679299059,902,3.05603169668,522.701230606,902,0.892686,-321.947,147.973300493,315.633748342,227.129,315.928,116.812830621,462.914886901,521.781544179,315.72407884,315.631
